wavelength,Back_DigBarm,Belly_DigBarm,Breast_DigBarm,Crissum_DigBarm,Crown_DigBarm,DorTail_DigBarm,Rump_DigBarm,Throat_DigBarm,WingTip_DigBarm
262.51,9.87491666667,9.40533333333,8.95933333333,8.23950000001,6.75275,12.9655833333,12.3045,9.99991666668,14.5304166667
262.88,11.9613333333,11.7675833333,11.10275,9.88225000001,8.48491666666,14.3265833334,13.9900416667,11.9443333333,15.94275
263.25,13.8530833333,13.7186666667,12.9659166667,11.7293333333,10.25075,16.0393333334,15.6362916667,13.7275833333,17.2671666667
263.63,14.4545,14.1301666667,13.08175,11.6703333333,10.5834166667,16.19,15.42225,14.569,17.5055833333
264.00,13.719,13.5556666666,11.9645833333,10.5364166667,8.87383333334,14.81025,13.4994166667,13.576,16.3504166667
264.37,12.7375833333,12.1989166666,10.62525,9.33658333333,6.58,13.8149166667,11.8292916667,12.3996666667,15.3675
264.75,12.3573333333,11.4913333333,10.0445,9.09383333335,6.24200000001,13.27625,11.2693333333,11.71325,14.03675
265.12,12.0930833333,11.712,9.78583333332,8.64250000001,5.97450000001,13.731,10.8414583333,11.6915,14.8434166667
265.49,12.1084166667,11.9861666666,10.2563333333,8.91341666666,6.26775,14.184,11.6249583333,11.73175,14.83525
265.87,11.3273333333,11.2075833333,9.64066666668,8.84241666667,5.65866666666,13.9020833333,10.948125,10.7485833333,13.9620833333
266.24,11.58325,11.8064166667,9.70116666666,9.44899999998,6.03416666666,14.55175,12.0247916667,11.68025,15.3084166667
266.61,10.2264166667,10.1614166667,7.88783333332,8.56533333332,4.88133333333,13.2425,10.839,10.4769166667,14.0590833333
266.98,9.94558333333,10.4981666667,7.41858333333,8.74983333333,4.88225,13.8134166666,10.6386666667,10.1630833333,14.6920833333
267.36,8.84025,9.41841666668,6.79474999999,7.79983333333,4.48241666667,12.8603333333,9.91641666667,8.85808333333,14.0430833334
267.73,7.73416666667,8.5535,6.29841666667,7.59333333335,4.08741666667,12.7113333333,9.69870833335,7.23225,13.4954166667
268.10,8.89283333333,9.40091666668,7.42949999999,8.94450000002,5.613,14.1785833333,11.39825,7.99758333334,14.5833333333
268.48,8.4875,9.45525,7.63108333333,8.89008333335,6.25208333333,14.2771666667,11.4594166667,7.79375000001,14.6454166667
268.85,8.54516666666,9.75758333333,7.76541666665,8.79958333334,5.95983333334,14.5133333333,11.4192083333,7.75674999999,15.0983333333
269.22,8.87625,9.91150000002,7.95141666665,9.148,6.44091666667,14.47725,11.7699583333,7.87499999999,14.893
269.59,9.07025000001,10.0583333333,8.17150000001,9.48333333334,7.05383333333,14.7634166667,11.9492916667,8.38191666668,15.2494166667
269.97,8.85566666667,9.54408333332,7.77150000001,9.12474999999,6.72683333333,14.44275,11.83125,8.21475000001,14.7674166666
270.34,9.53333333333,10.0996666667,8.53724999999,9.37508333333,7.57833333333,14.4475,11.89225,7.94833333333,15.2174166666
270.71,9.32025,9.89041666666,8.12875000002,8.91083333332,7.78508333333,14.61975,11.84575,7.79233333333,15.3800833333
271.09,8.16841666666,8.39075000001,7.43625,8.19691666666,7.19208333333,13.5515833333,10.8563333333,7.25675,14.26925
271.46,8.66608333333,8.58975000001,7.54299999999,8.54833333333,7.37675,14.164,11.165375,7.79958333333,14.8503333334
271.83,9.66966666665,9.88441666666,8.43416666668,9.86425,8.50108333333,15.055,11.8587083333,9.56891666667,15.97525
272.20,9.32008333333,9.80000000001,8.41216666667,9.8395,8.6095,15.1474166667,11.806125,9.33958333334,15.7589166667
272.58,9.19116666666,9.95883333334,7.95283333333,9.84908333333,8.5785,14.71875,11.793875,9.0945,15.5700833334
272.95,8.29449999999,9.18025,7.43474999999,9.51633333333,7.62841666667,13.9965833333,11.30075,8.36566666666,14.9791666667
273.32,7.42125,8.51566666668,6.75666666666,8.92633333332,7.08233333333,13.6304166666,10.62675,7.39508333334,13.8845
273.69,6.97433333333,7.9935,6.08841666667,8.30008333333,6.52141666667,13.38925,9.92866666667,6.82116666666,13.4359166666
274.06,6.98058333333,8.27925,6.09458333333,8.31308333334,6.67608333333,13.3928333333,9.51025,6.3515,13.3995
274.44,6.23441666667,7.58016666666,5.15341666667,7.85216666667,5.85783333333,13.4518333334,8.91912499999,5.83675,12.2383333333
274.81,6.31425,7.66983333333,5.47941666667,8.33341666667,6.2,13.7485,8.89000000001,5.72908333333,12.0575833333
275.18,6.26808333334,7.21791666667,5.50525,8.0815,5.69225,13.7305833333,8.59245833334,5.07341666667,11.6940833334
275.55,6.05991666666,7.127,5.75283333333,8.50883333333,5.943,13.94,8.80841666666,4.956,11.6225833333
275.93,5.75833333333,6.419,5.46141666667,7.83616666667,5.34283333333,13.4165,8.56708333334,4.00708333333,10.7673333333
276.30,5.52316666667,5.84516666667,4.48883333333,7.15675,4.47383333333,12.7548333333,7.49016666667,3.58966666666,10.37175
276.67,6.12675,6.31641666667,5.19425,8.14366666666,5.26991666666,13.7019166667,8.27266666666,4.35975,11.1843333333
277.04,7.062,7.12166666667,6.14016666666,8.97258333332,6.95066666666,14.40675,9.20304166666,5.29283333333,11.5596666667
277.41,9.07508333334,8.93841666666,8.59249999999,11.1206666666,8.98166666668,16.1913333333,11.1817916667,7.74275,14.1313333333
277.79,9.49516666666,9.42341666665,8.735,11.8760833333,9.48075,16.2436666667,11.4743333333,7.95333333333,14.6155
278.16,9.73641666666,9.29991666667,9.12091666666,12.0489166667,9.65058333333,16.1585,12.1635,8.63408333332,15.2276666667
278.53,10.323,9.95566666666,9.71291666667,12.4239166667,10.4549166667,16.521,13.03725,9.25541666667,16.1398333333
278.90,10.3155833333,10.0959166667,9.78716666666,12.0781666667,10.3635,16.29625,13.0417916667,9.47883333334,16.5365
279.27,11.6734166666,11.5920833334,10.8943333333,13.1231666667,11.9918333333,17.4933333333,14.7696666667,11.38875,17.8523333333
279.64,11.9566666667,11.9303333333,10.7379166667,13.4471666667,12.2218333334,17.3489166667,14.7920416667,11.6585833333,17.77275
280.02,11.7953333333,11.6784166666,10.2624166666,12.8865833333,12.185,16.72525,14.2309583333,11.3210833333,17.7318333334
280.39,12.5973333334,12.7291666667,11.5235,14.21125,13.4386666667,17.7719166667,15.627375,12.5468333333,18.4249166667
280.76,11.74,11.6788333333,10.91575,13.0465,12.6801666667,17.0756666667,14.7682916667,11.7034166667,17.57625
281.13,12.3025,12.0654166667,11.3419166667,13.524,13.2871666667,17.6573333333,15.34475,12.1444166667,18.22275
281.50,11.32575,10.9345,9.75416666665,12.4156666667,12.1928333333,16.6305833333,14.2972083333,10.9165,17.1184166666
281.87,11.4269166667,10.7895833333,10.0175,12.3275,12.50875,16.4034166667,14.4530833333,11.0058333334,16.8303333333
282.25,11.55775,11.1205,10.0420833333,12.5738333334,12.90875,16.9674166667,14.44425,11.10375,17.0753333333
282.62,10.958,10.5329166667,9.56341666667,12.26775,12.5339166667,16.729,13.6961666667,10.7483333333,16.814
282.99,10.7331666667,10.2819166667,9.32966666667,12.4779166667,11.93875,16.69425,13.7245,10.13875,16.287
283.36,10.4976666667,10.0254166667,9.15033333333,12.2055833333,11.44175,16.2794166667,13.54775,9.60633333333,16.1628333333
283.73,9.87408333332,9.35366666667,8.46866666667,11.1909166667,10.4154166667,15.7713333333,12.8487916667,8.8485,15.31325
284.10,9.37883333333,8.846,8.1625,10.9670833333,9.86625,15.6363333334,12.7135416666,8.49916666666,15.018
284.47,8.54575,7.958,7.48858333333,9.98325,9.03466666666,14.8538333333,12.2481666667,7.78491666666,14.4091666667
284.85,9.06816666667,8.33341666667,7.66566666667,10.288,9.21233333333,15.09125,12.4327083333,8.09324999999,14.6925
285.22,8.31925,7.8055,6.80108333333,9.5945,8.15125,14.359,11.5284583333,7.34766666667,14.2658333333
285.59,8.1725,7.95233333333,7.14875,9.63733333334,8.18191666667,14.31575,11.8364583333,7.73191666667,14.2148333333
285.96,7.73258333334,7.50041666667,6.7495,9.06150000001,7.51416666666,13.9906666667,11.425875,7.43208333334,13.8084166667
286.33,7.41441666667,7.12783333333,6.49575,8.55608333333,6.94608333334,13.4141666667,11.2399166667,7.15983333334,13.2870833334
286.70,7.75208333333,7.45483333333,6.83325,8.86933333334,7.14408333333,13.26125,11.85575,7.62608333333,13.4593333333
287.07,8.26983333334,7.78483333333,7.22266666667,9.25833333334,7.73025,13.4884166667,12.0965,8.23808333334,14.00075
287.44,8.07716666667,7.56541666667,7.0625,9.27499999998,7.72991666667,13.3113333333,11.7593333333,8.18249999999,13.686
287.82,7.97133333334,7.41866666667,6.88508333333,9.30366666666,7.76233333333,13.3984166667,11.9708333333,8.21733333334,13.89975
288.19,7.85858333333,7.40283333333,6.75591666667,9.16158333334,7.53316666667,13.1071666667,11.9437916667,8.17508333333,13.5351666667
288.56,8.01691666667,7.2305,6.7235,9.13358333334,7.44008333333,12.9954166667,11.5717916667,8.21241666667,13.3585833333
288.93,7.26933333333,6.51358333334,6.05166666666,8.45,6.85425,12.1173333333,11.0604583333,7.5635,12.4438333333
289.30,7.30933333334,6.45708333333,6.14533333333,8.445,7.01133333333,12.002,11.163875,7.69541666667,12.0530833333
289.67,8.00191666668,6.49875,6.49383333333,8.89366666667,7.4695,12.3435833333,11.5195833333,7.80575,12.3435833333
290.04,8.44533333334,6.90958333334,6.98891666667,9.44916666667,7.92725,12.55825,11.8045,8.18391666667,12.65175
290.41,8.48741666667,6.7975,6.788,9.62650000003,7.93183333333,12.5256666667,11.7763333333,8.06716666667,12.6844166666
290.78,8.64716666667,6.70783333333,6.9,9.3265,7.96325,12.6805,11.6615416667,7.73366666667,12.30575
291.15,8.83316666667,7.07208333333,7.42733333333,9.39833333332,8.23058333333,12.8361666667,11.8974583333,8.20733333332,12.3504166667
291.52,8.06633333333,6.28333333333,6.23566666667,8.69083333333,7.48458333334,11.9613333333,11.0149583334,7.46566666667,11.37975
291.89,8.21466666668,6.60583333333,6.38291666667,8.72725000001,7.75433333333,11.9399166666,11.0122916667,7.76391666667,11.4701666667
292.26,9.22533333333,6.97591666667,6.86941666666,9.27866666666,8.38675,12.6576666666,11.7267916667,8.38191666667,12.1873333333
292.64,9.94183333333,8.02233333333,7.56566666667,10.06325,9.08641666666,13.3771666667,12.6992916667,9.36825,12.7843333333
293.01,10.5994166667,8.81099999999,8.26016666667,10.8039166667,9.62491666666,14.0643333333,13.4502916667,10.1949166667,13.56225
293.38,10.9903333333,9.14983333333,8.62791666666,11.1690833333,9.85025000002,14.2320833333,13.8645833333,10.7585,13.8309166667
293.75,10.4924166667,9.02574999999,8.36216666667,10.6799166667,9.4345,13.7623333333,13.4977083333,10.51625,13.4015833333
294.12,9.72925,8.49416666668,7.45316666667,10.1790833333,8.72608333333,13.31625,13.0655,10.089,12.6158333334
294.49,9.42133333334,8.09716666667,7.04166666666,9.85641666668,8.19916666667,12.8425,12.9697916667,10.0879166667,12.3378333333
294.86,8.89633333333,7.77025,6.74258333333,9.80324999999,7.76133333334,12.50225,12.6183333333,10.1028333333,12.44425
295.23,7.88083333333,6.35991666667,5.34716666667,8.63933333334,6.45891666667,11.39275,11.5045416667,8.85041666666,11.4616666667
295.60,8.13183333333,6.70941666667,5.78841666667,8.72375,6.48316666667,11.8071666667,11.82375,9.00750000001,11.8770833333
295.97,7.749,5.86158333333,5.44025,8.26974999999,6.01641666667,11.2263333333,11.4031666667,8.35733333333,11.2344166667
296.34,7.223,5.73108333334,5.07091666667,7.97083333334,5.75783333334,10.79825,10.8459166666,8.06625,10.4890833333
296.71,7.20491666667,5.414,4.941,7.90899999999,5.73433333333,10.5525,10.7089583333,7.8195,10.5190833333
297.08,6.811,4.89816666667,4.4485,7.27924999999,5.25566666667,10.1024166667,10.3973333333,7.44141666667,10.0175833333
297.45,6.415,4.382,3.89575,6.64875,4.93466666667,9.60975,9.92512499999,6.927,9.695
297.82,6.53183333333,4.7525,4.04575,6.92366666668,5.11141666667,9.86374999999,9.98091666668,7.1945,9.98458333335
298.19,7.35933333333,5.515,4.92833333333,7.44416666667,5.89116666666,10.5209166667,10.6684166667,7.96066666668,10.8418333333
298.56,7.53516666667,5.72541666667,5.35066666667,7.47149999999,6.295,10.604,10.7894583333,8.11233333332,10.8700833333
298.93,7.77825,5.71125,5.12558333333,7.277,6.22041666667,10.4310833333,10.6741666667,8.00416666667,10.5994166667
299.30,8.02608333333,5.96141666667,5.54383333333,7.60850000001,6.50116666667,10.725,11.13675,8.28616666667,10.6463333333
299.67,8.12183333333,5.79141666667,5.52716666666,7.45491666668,6.43808333333,10.6269166667,11.1517083333,8.38624999999,10.4765833333
300.04,8.16125,5.998,5.56133333333,7.50166666666,6.44308333333,10.4713333333,11.2357083333,8.56016666667,10.3158333333
300.41,8.01916666667,5.65458333333,5.64125,7.42991666667,6.39616666666,10.4275,11.527,8.68675000001,10.3884166666
300.78,7.41633333333,4.82733333333,4.97566666667,6.67483333333,5.40725,9.91558333333,10.8526666667,7.86583333332,9.53799999999
301.15,7.54,4.9625,5.24666666667,7.24641666667,5.577,10.16325,10.9658333333,8.14983333334,9.73674999999
301.52,7.94383333334,5.3465,5.72658333333,7.63233333333,5.63958333333,10.4818333334,11.4714583333,8.60349999999,10.1521666667
301.89,8.14808333334,5.07583333333,5.46458333333,7.41258333332,5.46925,10.2305833333,11.4913333333,8.56925000001,10.0963333333
302.26,7.77216666667,4.335,4.77941666667,6.81358333332,5.03191666667,9.85791666665,11.1484583333,8.03874999999,9.88108333334
302.63,7.87141666667,4.45775,4.71641666667,6.87358333332,4.69783333333,10.0470833333,11.0078333333,8.07941666667,9.62225
303.00,7.77258333333,4.17583333333,4.7275,6.67883333334,4.66725,10.1409166667,11.153625,8.04141666666,9.55241666665
303.37,8.20858333333,4.52483333333,4.85775,6.76166666667,4.987,10.25125,11.2750833334,8.38874999999,9.71533333333
303.74,8.22766666667,4.672,4.86041666667,6.97349999999,5.01191666667,10.18475,11.4250833333,8.22308333333,9.63349999998
304.10,8.99733333332,5.41683333333,5.64558333333,7.83891666668,5.728,10.9661666667,12.3969583333,9.04766666667,10.7188333334
304.47,9.12683333333,5.64125,5.43491666666,7.68191666666,5.54491666667,10.677,12.0528333333,9.07633333334,10.6679166667
304.84,9.25725000001,5.80641666667,5.62191666667,7.76966666666,5.82508333333,10.4350833333,12.2990416667,9.33116666667,10.82775
305.21,9.30983333334,5.52925,5.33383333333,7.28241666667,5.6035,10.1703333333,12.0930833333,9.01233333332,10.4399166667
305.58,9.252,5.47983333333,5.37308333333,7.1825,5.62825,10.2960833333,11.8504166667,8.87616666666,10.1429166667
305.95,8.61316666667,5.0345,4.93191666666,6.79833333333,5.05775,9.81716666667,11.5247916667,8.42658333334,9.38783333334
306.32,8.4115,5.07275,5.12775,6.78341666667,4.87483333333,9.55200000002,11.410125,8.26441666668,9.03708333332
306.69,8.30133333334,4.94708333333,5.27183333333,6.76825000001,4.97458333333,9.67408333334,11.497875,8.06774999999,9.08383333332
307.06,7.92916666666,4.69558333333,5.05458333333,6.60749999999,4.75025,9.35508333333,11.3873333333,7.98358333333,8.71933333332
307.43,7.32908333332,4.24908333333,4.6645,6.10625,4.276,8.90925,10.915375,7.64583333332,8.36450000001
307.80,7.73866666667,4.51408333333,5.08675,6.31941666666,4.77883333333,9.13624999999,11.1392916667,8.23783333333,8.89333333334
308.17,7.90758333334,4.49641666667,4.96416666667,6.00800000001,4.6845,9.06808333335,10.873875,8.09958333334,8.75908333335
308.54,8.30141666666,4.65358333333,5.28016666667,6.30583333334,5.12841666667,9.41091666666,11.27275,8.40524999999,9.19916666667
308.90,8.62308333333,4.90258333333,5.43183333333,6.47116666667,5.48216666667,9.72808333333,11.6037083333,8.68116666667,9.50408333334
309.27,8.68908333333,4.97383333334,5.2435,6.38566666667,5.337,9.85783333332,11.6554166667,8.59183333333,9.57683333332
309.64,8.61750000001,4.80358333333,5.04725,6.12075,5.04008333333,9.59608333333,11.5264166667,8.4025,9.44316666668
310.01,8.98725,4.94733333334,5.14425,6.26933333333,5.36925,9.75741666666,11.6561666667,8.54074999999,9.52874999999
310.38,8.67483333333,4.60141666667,4.65625,5.90175,4.93575,9.46125,11.1909583334,8.29191666666,9.1785
310.75,8.91724999999,4.66725,4.55866666667,5.75708333333,5.061,9.36866666668,11.2865416667,8.38416666668,9.32458333333
311.12,8.83708333332,4.59808333333,4.50758333333,5.596,4.84008333333,9.51908333332,10.9531666667,8.21566666667,9.19991666667
311.49,9.42558333332,5.1065,5.13,5.97425,5.20708333333,10.0055,11.3640416667,8.52425,9.64016666668
311.85,9.47716666668,5.13383333333,5.12716666667,6.0255,5.18775,9.89100000002,11.524375,8.43416666666,9.45025
312.22,8.80800000001,4.43666666667,4.28191666667,5.36191666667,4.51925,9.22758333333,10.780375,7.72116666666,8.4985
312.59,8.91516666668,4.69241666667,4.42933333333,5.38616666667,4.52066666667,9.45458333334,10.8809583333,7.50975000001,8.33333333333
312.96,9.12500000001,5.00425,4.5555,5.62275,4.47416666666,9.54549999999,11.02275,7.66899999999,8.19200000001
313.33,9.34025,5.4485,5.23783333333,6.02691666667,4.85566666667,9.86858333333,11.2755,8.17625000001,8.45116666666
313.70,9.25183333333,5.23216666667,5.07433333333,5.98916666667,4.70675,9.71849999999,11.0872916667,8.05775000001,8.11650000001
314.07,9.083,5.20225,5.047,5.82683333334,4.42225,9.666,10.9496666667,7.91291666666,8.10616666667
314.43,9.34558333333,5.22716666667,4.96758333333,5.82066666667,4.44008333334,9.45791666668,10.99925,7.81766666667,7.91450000001
314.80,9.86066666667,5.881,5.36133333333,6.50691666667,4.93616666667,10.1479166667,11.539625,8.34899999999,8.36483333333
315.17,10.39675,6.32541666667,5.77308333334,6.9695,5.45891666667,10.24975,11.9553333333,8.55600000001,8.707
315.54,10.4879166666,6.21508333333,5.21583333333,6.95299999999,5.45258333334,10.1308333333,11.84,8.42566666667,8.35341666666
315.91,10.19375,5.801,4.65733333333,6.39966666667,4.91775,9.94141666666,11.28675,7.73083333334,7.79591666666
316.28,10.5788333333,6.051,5.17325,6.91658333334,5.3405,10.3625833333,11.6650833333,7.99449999999,8.562
316.64,10.1708333333,5.59966666667,4.66633333333,6.44216666667,4.87275,9.64658333333,11.1249583333,7.51558333332,8.24666666667
317.01,9.94291666666,5.55275,4.72933333334,6.24375,4.86183333333,9.87683333332,10.9131666667,7.40658333334,8.38724999999
317.38,9.71883333333,5.14891666667,4.18533333333,5.90158333334,4.82633333334,9.421,10.7258333333,6.94791666667,8.12641666666
317.75,10.3465833334,5.66408333334,4.81425,6.40275,5.60625,9.95058333334,11.3944166667,7.30208333334,8.51491666667
318.12,10.8123333333,5.999,5.04466666666,6.56508333334,5.89141666667,10.13475,11.8512916667,7.55258333333,8.72991666666
318.49,10.6713333333,5.79383333333,5.23925,6.4185,5.99116666667,10.2769166666,11.7665,7.54016666667,8.64558333334
318.85,10.0885,5.1125,4.81441666667,5.97783333333,5.43558333333,9.68283333334,11.2104166667,7.09983333332,8.24233333334
319.22,10.1979166667,5.004,4.7565,6.01483333333,5.52383333334,9.5215,11.3345416667,7.18216666667,8.31283333334
319.59,10.1018333333,5.01158333333,5.057,6.02633333333,5.62041666667,9.4225,11.6302916667,7.45941666668,8.51566666666
