wavelength,Back_SalMulf,Belly_SalMulf,Breast_SalMulf,Crissum_SalMulf,Crown_SalMulf,DorTail_SalMulf,Patch10_SalMulf,Patch11_SalMulf,Patch12_SalMulf,Patch13_SalMulf,Rump_SalMulf,Throat_SalMulf,WingTip_SalMulf
385.58,9.51023333333,37.7336666667,21.3396,36.2363333333,5.98033333333,9.25879999999,33.6257333333,4.7154,10.2920666667,39.1792,12.6404,39.6369333333,11.3579333333
385.94,9.45246666666,37.7322666667,21.3004,36.2115333333,5.95286666667,9.17056666667,33.6084666667,4.72753333333,10.2758666667,39.1091333333,12.5786666667,39.6201333333,11.2418666667
386.30,9.61030000001,37.8633333333,21.4630666667,36.37,6.0996,9.29619999999,33.7609333333,4.90753333333,10.4893333333,39.2059333333,12.7398,39.7752666667,11.3465333333
386.66,9.63486666666,38.0504,21.5454,36.4638666667,6.15346666667,9.25863333333,33.9212666667,4.911,10.4516,39.3593333333,12.7373333333,39.9076666666,11.3367333333
387.03,9.84789444445,38.307,21.7614666667,36.7158,6.40246666667,9.50183333333,34.1045333333,5.05433333333,10.6326,39.5620666667,12.9330666667,40.1846666667,11.5129333333
387.39,9.81637777779,38.4338666667,21.7729333333,36.7976666667,6.38173333333,9.47656666667,34.1022666667,5.01893333333,10.6011333333,39.4884666667,12.9014666667,40.2004666667,11.4937333333
387.75,9.96458888889,38.6039333333,21.9006,36.9409333333,6.49613333334,9.59116666667,34.2831333333,5.15606666667,10.7188666667,39.6502666667,13.0152666667,40.3418666667,11.6436666667
388.11,10.0126388889,38.7012,22.0209333333,37.0002,6.62873333333,9.58276666666,34.3324,5.24126666667,10.7878666667,39.7582,13.1086666667,40.4357333333,11.7398
388.47,10.0255666667,38.8790666667,22.1000666667,37.0788666666,6.715,9.61306666667,34.4534666667,5.28266666667,10.8699333333,39.8068666667,13.1509333333,40.5032666667,11.7876
388.83,10.0666944444,38.9589333333,22.2075333333,37.106,6.82773333333,9.66046666667,34.4887333333,5.36726666667,10.9329333333,39.8270666667,13.2647333333,40.5246666667,11.8799333333
389.19,10.0419111111,39.0490666667,22.2154,37.2652,6.84353333333,9.71033333333,34.5116666667,5.38466666667,10.9744,39.923,13.276,40.6186666667,11.8651333333
389.55,10.1112,39.0412666667,22.1976,37.3327333333,6.86046666667,9.76716666667,34.5494,5.40433333333,11.0123333333,39.8932,13.2836666667,40.6842,11.8820666667
389.91,10.1108944444,39.1403333333,22.1933333334,37.4894666667,6.8486,9.77859999999,34.5807333333,5.35173333333,10.9972666667,40.0175333333,13.3169333333,40.8177333333,11.9513333333
390.27,9.98608888888,39.1506,22.1019333333,37.4672666667,6.7406,9.65919999999,34.5732,5.19773333333,10.8598,39.9844666667,13.1949333333,40.8189333333,11.8296
390.63,9.93942777777,39.1520666667,22.0813333333,37.4631333333,6.719,9.66909999999,34.5641333333,5.17713333333,10.8438,39.9114666667,13.2004666667,40.8055333333,11.8650666667
391.00,9.79279444446,39.1055333333,21.962,37.4483333333,6.62106666666,9.52966666666,34.5248,5.10913333333,10.7152,39.8652666667,13.108,40.7908,11.7704666667
391.36,9.83315555555,39.1602666667,22.0191333333,37.5377333333,6.65826666667,9.54286666665,34.6382,5.14453333333,10.7554,39.8969333333,13.179,40.9085333333,11.8026666667
391.72,9.71772777779,39.0964,21.9271333333,37.5152,6.5686,9.4095,34.583,5.04313333333,10.6552,39.7922,13.0887333333,40.8972666667,11.6521333333
392.08,9.65473333333,39.1214,21.8517333333,37.5312,6.50213333333,9.33819999999,34.5812,4.94266666667,10.5748,39.7448,13.0048,40.9332666667,11.5597333333
392.44,9.68120000001,39.1920666667,21.8422,37.5892666667,6.49753333333,9.36143333333,34.6186666666,4.96533333333,10.6582,39.7406,13.0610666667,40.9589333333,11.5975333333
392.80,9.58714444445,39.1929333333,21.7712,37.5971333333,6.38926666667,9.24813333333,34.6262666667,4.8306,10.6001333333,39.7263333333,12.9312,40.9648666667,11.5015333333
393.16,9.59309999999,39.2686,21.8132,37.6404666667,6.36786666667,9.15803333334,34.7037333333,4.76953333333,10.5829333333,39.8086,12.9262666667,41.031,11.4463333333
393.52,9.55012777778,39.4238666667,21.8830666667,37.7078,6.36033333333,9.15590000001,34.7948666667,4.73306666667,10.5934,39.8772,12.9349333333,41.1232,11.4516666667
393.88,9.53028333332,39.5463333333,21.9028,37.7567333333,6.33066666667,9.13186666668,34.8997333333,4.723,10.5976666667,39.8628,12.9370666667,41.2106666667,11.4132666667
394.24,9.54774444445,39.5693333333,21.9316,37.7644666666,6.35246666667,9.14283333334,34.8972666667,4.7726,10.6132,39.8798,12.9542666667,41.2139333333,11.415
394.60,9.63897777777,39.6078,21.9716,37.7812666667,6.4118,9.19623333333,34.9194,4.88846666667,10.6750666667,39.8649333333,12.9928,41.2655333333,11.4176
394.96,9.80679999999,39.7942,22.1532,37.9146666667,6.53373333333,9.32516666667,35.0866,5.0118,10.8285333334,39.9698666667,13.111,41.397,11.5365333333
395.32,9.92561666667,39.9938666667,22.3424,38.0594666667,6.7054,9.4295,35.2469333333,5.20006666667,10.9553333333,40.1044,13.2324,41.5780666667,11.6643333333
395.68,10.02155,40.1650666667,22.4438666667,38.1631333333,6.83346666667,9.52690000001,35.315,5.3166,11.054,40.1602666667,13.3252,41.6946,11.7599333333
396.04,10.0931333333,40.2685333333,22.5032,38.3326,6.83226666667,9.63920000001,35.3922666667,5.38166666667,11.1534666667,40.2729333333,13.3831333333,41.736,11.8254
396.40,10.1099222222,40.3409333333,22.5222,38.4281333333,6.812,9.63846666667,35.4920666666,5.3446,11.1430666667,40.3049333333,13.3332666667,41.8020666667,11.8507333333
396.76,10.1860555555,40.4681333333,22.5524,38.4949333333,6.84546666667,9.65399999999,35.5798666667,5.38066666667,11.189,40.3644666667,13.3622,41.869,11.8996
397.12,10.1765055555,40.5688,22.5933333333,38.5906,6.83806666667,9.64476666667,35.6402666667,5.39693333333,11.2002666667,40.3872,13.3270666667,41.9534,11.8962666667
397.48,10.2369166667,40.566,22.6354666667,38.6684,6.86606666667,9.6902,35.651,5.429,11.236,40.4414666667,13.3593333334,41.9993333333,11.9208666667
397.84,10.15545,40.4498,22.4986666667,38.5064666667,6.81213333333,9.597,35.527,5.35153333333,11.1572666667,40.3003333333,13.224,41.8212,11.7986
398.20,10.1424777778,40.5849333333,22.5475333333,38.6534666667,6.8028,9.58023333333,35.6598666667,5.329,11.1582,40.3569333333,13.22,41.9738666667,11.8311333333
398.56,10.0571388889,40.6651333333,22.537,38.7226666667,6.755,9.5293,35.7440666667,5.25866666667,11.1239333333,40.3162666667,13.2278666667,42.0233333333,11.7562666667
398.92,9.97456111112,40.6826666667,22.4704,38.7338666667,6.67173333333,9.41180000001,35.7441333333,5.19493333333,11.0809333333,40.2676666667,13.1678666667,42.0662666667,11.6680666666
399.28,9.90075,40.6808666667,22.3708,38.7503333334,6.5406,9.32243333334,35.7178666667,5.03026666667,11.036,40.2920666667,13.0800666667,42.0496,11.5132
399.64,9.90835555555,40.6932666666,22.3096666667,38.7568,6.5004,9.28763333333,35.7326666667,4.97233333333,11.02,40.2154666667,13.0410666667,42.0518666667,11.4772
400.00,9.97926111113,40.8613333333,22.4078666667,38.7942,6.5922,9.31896666665,35.8602666667,5.0502,11.049,40.2604666667,13.1222666667,42.2599333333,11.4927333333
400.36,9.98657222223,40.9378666667,22.4473333333,38.8201333333,6.6462,9.2976,35.9126,5.0914,11.0699333333,40.275,13.2162666667,42.3391333333,11.4907333333
400.72,10.1137777778,41.0574,22.5542,38.9707333333,6.75006666667,9.42090000001,36.0267333333,5.2322,11.1904666666,40.3069333333,13.3602666667,42.4732,11.5962
401.08,10.2492555556,41.2056666667,22.6346666667,39.0531333333,6.90173333333,9.55893333334,36.1633333333,5.36726666667,11.342,40.3286666667,13.5109333333,42.5921333333,11.7363333333
401.44,10.3016888889,41.3678666667,22.6822666667,39.1564666667,6.97086666667,9.60150000001,36.2782666667,5.42226666667,11.4188,40.4145333333,13.6140666667,42.7444,11.7834666667
401.80,10.4026722222,41.5743333333,22.8227333333,39.4102666666,7.03053333333,9.70459999999,36.4504666667,5.504,11.534,40.627,13.7594666667,43.0372666667,11.9193333333
402.16,10.3270888889,41.5488,22.7545333333,39.3637333333,6.9638,9.62283333334,36.3732,5.39853333333,11.4446666667,40.5310666667,13.7,42.956,11.8206666667
402.52,10.3713722222,41.6352666667,22.8170666667,39.4579333333,7.0018,9.63336666666,36.4808666667,5.40633333333,11.5132666666,40.6874666667,13.7106,43.0933333333,11.8638666667
402.88,10.4897222222,41.7968,22.955,39.5814,7.13926666667,9.81413333333,36.5751333334,5.51946666667,11.6027333333,40.8038,13.8292666667,43.2212666667,12.0032
403.24,10.5501666667,41.9067333334,23.0026666667,39.6228,7.23573333333,9.87743333332,36.664,5.59826666667,11.6720666667,40.8278666666,13.8898666667,43.3440666667,12.1070666667
403.60,10.5958166667,42.0042,23.0908,39.7373333333,7.30526666667,9.90889999999,36.7552666667,5.64633333333,11.7695333333,40.9396,13.9675333334,43.4739333333,12.1978666667
403.95,10.6451888889,42.0912666667,23.1736666667,39.8729333333,7.35026666667,9.97736666666,36.8633333333,5.69586666667,11.8607333333,41.0382,14.0184,43.547,12.2768
404.31,10.6099611111,42.1008666667,23.1472,39.9249333333,7.31113333333,9.97143333333,36.8739333333,5.6626,11.8674666667,41.0635333333,13.9708666667,43.6146666667,12.2118
404.67,10.5227944444,42.1172666667,23.0622666667,39.8985333333,7.25406666667,9.90789999999,36.8624666667,5.57933333333,11.8084666667,41.0378,13.9048,43.6450666666,12.0898
405.03,10.5015833333,42.1702,23.0462666667,39.9264666667,7.20973333333,9.86063333333,36.8768,5.54253333333,11.8032,41.069,13.8852,43.6712,12.0714
405.39,10.4846722222,42.2498666667,23.0366,39.9506,7.16706666667,9.81676666666,36.923,5.5126,11.786,41.0422666667,13.8346666666,43.6784666667,12.0502666667
405.75,10.4741611111,42.2653333333,23.0174,39.9406666667,7.14806666667,9.75339999999,36.9713333333,5.47346666667,11.7128,40.9449333333,13.7796,43.6530666667,11.9971333333
406.11,10.5982555555,42.4173333333,23.1147333333,40.0759333333,7.2632,9.86333333334,37.0955333333,5.57346666667,11.8492666666,41.0935333333,13.8608,43.7936,12.1145333333
406.47,10.6666666667,42.5072,23.1082,40.1336666667,7.28233333333,9.87126666665,37.1042,5.5786,11.8784,41.0618666667,13.8704666667,43.8456,12.1525333333
406.83,10.6221944444,42.4825333333,23.0428,40.105,7.2314,9.82163333335,37.1208666667,5.5254,11.8350666667,40.9862,13.8080666666,43.7665333333,12.0593333333
407.19,10.5841666667,42.4648666667,23.0550666667,40.1292666667,7.1754,9.77246666667,37.1333333333,5.48653333333,11.8073333333,40.963,13.755,43.758,12.0048
407.55,10.4838944444,42.5070666667,23.0171333333,40.1440666667,7.06466666667,9.70016666667,37.1453333333,5.40406666666,11.6902,40.9312666667,13.6804,43.8011333333,11.8750666667
407.90,10.4573055556,42.5466666667,22.9726,40.1832,7.05326666667,9.62599999999,37.147,5.35186666667,11.6958666667,40.918,13.6696,43.7964,11.8273333333
408.26,10.5568111111,42.6052,23.0239333333,40.2167333333,7.11193333333,9.65796666666,37.2223333333,5.3984,11.7370666667,40.9204666667,13.6933333333,43.802,11.9292666667
408.62,10.63205,42.7338666667,23.1142,40.2915333333,7.17493333333,9.70583333334,37.3058,5.45693333333,11.8106666667,40.9236,13.7243333333,43.8596666667,12.0103333333
408.98,10.6389444445,42.7602666667,23.1564666667,40.3724666667,7.19753333333,9.74263333332,37.2992,5.4426,11.8054666667,40.9312,13.7008666667,43.9153333334,11.9900666667
409.34,10.6472833333,42.8388,23.1655333333,40.4587333333,7.20873333333,9.70036666667,37.3515333333,5.41913333333,11.8614,40.9835333333,13.7180666667,44.0068,12.0046
409.70,10.7381,42.9948,23.2615333333,40.6267333333,7.3034,9.81043333333,37.463,5.50646666666,11.9930666667,41.1636,13.8343333333,44.1891333333,12.0896
410.06,10.7508722222,43.0965333333,23.2717333334,40.7179333333,7.30293333333,9.79313333334,37.5756,5.5104,12.0072,41.2102666667,13.8476,44.3063333334,12.1002666667
410.42,10.7716388889,43.1818666666,23.2949333333,40.7934,7.3244,9.87353333333,37.6624,5.53973333333,12.0443333333,41.3042666667,13.8747333333,44.3574666667,12.1292666667
410.77,10.7847666667,43.2693333333,23.3477333333,40.9020666667,7.3708,9.83129999999,37.7232,5.56713333333,12.1048666666,41.4169333333,13.8845333333,44.4808666667,12.2072
411.13,10.7929722222,43.3402,23.3330666667,40.9389333333,7.39973333333,9.83553333332,37.7185333333,5.5774,12.1272666667,41.3794,13.9120666667,44.5646666667,12.2452666667
411.49,10.9132277778,43.5193333333,23.4392,41.1008,7.50533333333,9.94453333333,37.9020666667,5.6586,12.2588666667,41.5225333333,14.0073333333,44.7052666667,12.3785333333
411.85,10.91,43.5528666667,23.4187333333,41.0801333333,7.50166666667,9.92699999999,37.9460666667,5.62333333333,12.2518,41.5242,13.942,44.7570666667,12.3794666667
412.21,10.8730666667,43.6790666667,23.4226666667,41.1676666667,7.48653333333,9.89253333333,38.0262,5.60406666667,12.2455333333,41.5986,13.9538,44.8768666667,12.3056
412.57,10.8896722222,43.7380666667,23.4166,41.2532666667,7.52146666667,9.8691,38.0846,5.55713333333,12.2885333333,41.63,13.9864666667,44.9379333333,12.331
412.92,10.9171277778,43.7945333333,23.4230666666,41.3146666667,7.54653333333,9.87226666667,38.1937333333,5.60086666667,12.3556,41.6793333333,14.0393333334,45.0033333333,12.3412666667
413.28,10.9466833333,43.8282666667,23.4605333333,41.361,7.59773333333,9.9321,38.2477333333,5.67666666667,12.3812666666,41.6772,14.0769333333,45.0975333333,12.3726
413.64,11.0239777778,43.9697333333,23.5551333333,41.4617333333,7.689,9.97753333333,38.3726666667,5.74473333333,12.4792,41.7684666667,14.1302666667,45.2193333333,12.4642
414.00,11.0245111111,43.9555333333,23.5454666667,41.4386,7.70513333333,9.97963333335,38.3324,5.75166666667,12.5001333333,41.7279333333,14.1096,45.2014666667,12.4441333333
414.36,11.0399833333,44.0631333333,23.6086666667,41.5873333333,7.7328,9.9441,38.4338666667,5.7516,12.5132,41.7990666667,14.1374666667,45.3259333333,12.4489333333
414.72,11.0531277778,44.1196,23.5888,41.5962666667,7.67293333333,9.94576666668,38.4512666666,5.678,12.4751333333,41.7442666667,14.1236,45.3609333333,12.3908666667
415.07,11.0248888889,44.1796666667,23.5942666667,41.6324,7.56633333333,9.88800000001,38.5623333333,5.5958,12.421,41.8352666667,14.0966666667,45.4092666667,12.3369333333
415.43,10.9658611111,44.188,23.5554666667,41.6326666667,7.49713333334,9.82626666665,38.5284,5.50733333333,12.3632666667,41.84,14.0057333333,45.3832,12.2494
415.79,11.0097055556,44.2965333333,23.646,41.7910666667,7.52006666667,9.87586666667,38.6202,5.53766666667,12.4125333333,41.9082666667,14.0871333333,45.5223333333,12.3074666666
416.15,11.0038944444,44.2652666667,23.65,41.7784666667,7.48206666667,9.87886666665,38.5513333333,5.5106,12.3811333333,41.8335333333,14.0276,45.4909333334,12.3138
416.51,11.0603333333,44.3746666667,23.7480666667,41.9041333333,7.54366666667,9.95953333335,38.6322666667,5.58593333333,12.4504666666,41.9684666667,14.0977333333,45.6413333333,12.3904
416.86,11.0453388889,44.4055333334,23.7428666667,41.8811333333,7.5426,9.98169999999,38.6264,5.55173333333,12.4391333333,41.8758666667,14.0656666667,45.6302,12.3993333333
417.22,11.0140444444,44.4712666667,23.7460666667,41.96,7.5114,9.94936666665,38.6799333333,5.5136,12.4162666667,41.9105333333,14.0477333333,45.6594,12.3718
417.58,10.9313444444,44.4756666667,23.6800666667,41.9382,7.4182,9.86426666666,38.6198,5.39973333333,12.3445333333,41.848,13.9752,45.6097333333,12.2694
417.94,10.9989611111,44.6633333333,23.7603333333,42.0656,7.4902,9.92190000001,38.7438666667,5.46753333333,12.413,41.9259333333,14.0632,45.7491333333,12.3356
418.29,11.0342833333,44.7308,23.8276,42.091,7.53953333333,9.96333333334,38.7904,5.51786666667,12.4742666667,41.9694666667,14.1022,45.836,12.3896
418.65,11.0695611111,44.8172,23.8473333333,42.2027333333,7.58226666667,9.97193333335,38.8585333333,5.5762,12.5329333333,42.0598,14.1583333333,45.9116,12.4426
419.01,11.1357944444,44.9031333333,23.8882,42.2831333333,7.673,10.0267,38.8824,5.61653333334,12.6191333333,42.1054666667,14.1884666667,45.9382666667,12.5034666667
419.37,11.1357444444,44.9299333333,23.8598666667,42.3039333333,7.66646666667,10.0003333333,38.8875333333,5.61813333333,12.6386,42.0909333333,14.2096666666,45.9755333333,12.5036
419.73,11.1412722222,44.9999333333,23.8504666667,42.3255333333,7.66346666667,9.98973333335,38.9380666667,5.62546666667,12.6369333333,42.1343333333,14.1867333333,46.0005333333,12.4896666667
420.08,11.1786055555,45.1156666667,23.8843333333,42.3859333333,7.70833333333,10.0237333333,38.9904,5.64846666667,12.692,42.2058,14.2349333333,46.0933333333,12.5118666667
420.44,11.1522,45.1373333333,23.8344666667,42.3556,7.66346666667,9.97403333334,38.9867333333,5.6132,12.6411333333,42.1847333333,14.1895333333,46.0801333333,12.4626
420.80,11.1492444444,45.2054,23.8466666666,42.4103333333,7.65446666667,9.94356666668,39.0388666667,5.60466666667,12.6344666667,42.234,14.1896666667,46.1745333333,12.4498
421.16,11.1861555556,45.2647333333,23.862,42.4309333333,7.68053333333,9.97363333333,39.0944666667,5.60653333333,12.6759333333,42.2682666667,14.2086666667,46.2343333333,12.4510666667
421.51,11.1972777778,45.3326666667,23.8795333333,42.4966666667,7.70333333333,9.98096666665,39.1590666667,5.62246666667,12.7050666667,42.3226666667,14.2136666667,46.3229333333,12.4666666667
421.87,11.1688333333,45.3566666667,23.8772,42.5522,7.65986666667,9.94193333333,39.1868,5.57326666667,12.6992,42.3548,14.1927333333,46.3785333333,12.4298
422.23,11.1386166667,45.4486,23.8412,42.6119333333,7.61573333333,9.89043333333,39.2516666667,5.513,12.6829333333,42.3934,14.1628666667,46.4312666667,12.3946
422.58,11.1268388889,45.5302,23.8696,42.6371333333,7.60766666667,9.86143333334,39.3150666667,5.4864,12.6952666667,42.4084,14.1334,46.4967333333,12.3708666667
422.94,11.1327888889,45.6152,23.8736666667,42.7087333333,7.61453333333,9.87823333333,39.3766,5.49633333333,12.7095333333,42.4074666667,14.1560666667,46.5971333333,12.3646
423.30,11.1800111111,45.7396,23.9303333333,42.8153333333,7.67586666667,9.92516666667,39.477,5.53033333333,12.768,42.4828666667,14.1844,46.7136,12.4126
423.66,11.1674333333,45.7528,23.9115333333,42.8190666667,7.68226666667,9.9152,39.4726,5.523,12.7766,42.4374666667,14.177,46.7355333333,12.4110666667
424.01,11.1759444444,45.8517333333,23.9340666667,42.8980666667,7.69653333333,9.91336666667,39.5841333333,5.53306666667,12.8056,42.4849333333,14.1836,46.8314,12.4255333333
424.37,11.1834555556,45.9378666667,23.9626666667,42.9795333333,7.71706666667,9.90583333335,39.6577333333,5.54413333333,12.8658666667,42.5212,14.2021333333,46.9157333333,12.4348
424.73,11.2190388889,46.0226,24.0009333333,43.0510666667,7.74126666667,9.92836666667,39.7408666667,5.57313333333,12.929,42.5616666667,14.2166666667,46.9621333333,12.4666666667
425.08,11.2204222222,46.095,24.0114,43.1061333333,7.75153333333,9.91693333333,39.7804666667,5.57026666667,12.9256,42.59,14.2104,47.0004,12.486
425.44,11.2386388889,46.1437333333,24.027,43.1312,7.76213333333,9.92796666666,39.8209333334,5.57873333333,12.9377333333,42.5739333334,14.2235333333,47.0222,12.4869333333
425.80,11.27435,46.1763333333,24.0498666667,43.1497333333,7.8158,9.95856666667,39.8558,5.63726666667,12.9804,42.5607333333,14.2426,47.0500666667,12.5234
426.16,11.2960277778,46.1910666667,24.0701333333,43.168,7.83666666667,9.96586666666,39.8534666667,5.64626666667,12.9982666667,42.5213333333,14.2348666667,47.0772666666,12.5276666667
426.51,11.3100277778,46.2202666667,24.0526666667,43.2138,7.83873333333,9.992,39.8772,5.6374,13.0011333334,42.5301333333,14.2400666667,47.1112,12.5308666666
