wavelength,Back_MelNigm,Belly_MelNigm,Breast_MelNigm,Crissum_MelNigm,Crown_MelNigm,DorTail_MelNigm,Patch10_MelNigm,Rump_MelNigm,Throat_MelNigm,WingTip_MelNigm
393.16,4.50766666667,4.54686666667,3.7832,4.5708,4.17786666667,5.17476666667,37.3002,5.2442,3.30673333333,7.41953333333
393.52,4.54386666667,4.55813333333,3.7894,4.5822,4.18693333333,5.17026666667,37.3438,5.25426666667,3.31626666666,7.43806666667
393.88,4.52,4.51966666666,3.76933333333,4.53573333334,4.1674,5.1504,37.3996,5.22733333333,3.27806666667,7.4176
394.24,4.4674,4.47073333333,3.7342,4.48933333333,4.1064,5.10666666667,37.4473333333,5.18346666667,3.2176,7.35733333333
394.60,4.43926666667,4.44273333333,3.71433333333,4.454,4.07593333333,5.0902,37.481,5.14326666667,3.16026666667,7.32346666667
394.96,4.4118,4.43253333333,3.70346666667,4.43106666667,4.0542,5.0814,37.5572,5.11186666667,3.14013333333,7.3028
395.32,4.35593333333,4.40346666667,3.67206666667,4.39506666667,4.0338,5.05866666667,37.5769333333,5.08546666667,3.0968,7.2676
395.68,4.28746666667,4.35533333334,3.6034,4.3486,3.9774,4.99273333333,37.5776666667,5.03413333333,3.04233333333,7.20186666667
396.04,4.2758,4.34146666667,3.60013333333,4.32373333333,3.947,4.96706666667,37.6046666667,4.99793333333,3.0384,7.18393333333
396.40,4.28326666667,4.36426666667,3.6122,4.3312,3.96406666667,4.98146666667,37.69,4.9976,3.03373333333,7.1808
396.76,4.26053333333,4.3424,3.59946666667,4.30813333334,3.9618,4.971,37.7228666667,4.9716,3.00386666667,7.14013333333
397.12,4.256,4.37806666667,3.61386666667,4.35173333333,3.97446666667,5.00193333333,37.851,4.99513333333,3.02673333333,7.15833333333
397.48,4.21886666667,4.35933333333,3.58733333333,4.34386666667,3.96653333333,4.986,37.9612666667,4.9788,3.00913333333,7.15086666667
397.84,4.205,4.36086666667,3.57526666667,4.35266666667,3.957,4.97706666667,38.0215333333,4.98106666667,3.02026666667,7.1424
398.20,4.22,4.36973333333,3.57566666667,4.37813333333,3.9842,4.97366666667,38.1508666667,4.9922,3.04606666667,7.16906666667
398.56,4.1896,4.3446,3.53866666667,4.35293333333,3.96873333333,4.9307,38.1246,4.97733333333,3.02773333333,7.13406666667
398.92,4.19093333333,4.35186666667,3.53913333333,4.35633333333,3.97313333333,4.91856666667,38.1386666667,5.01733333333,3.03146666667,7.14566666667
399.28,4.27626666666,4.43993333333,3.614,4.40526666667,4.04566666667,4.97953333333,38.2304,5.1004,3.1118,7.2218
399.64,4.29066666666,4.44966666667,3.6182,4.3996,4.03693333333,4.97626666667,38.3032,5.0966,3.1174,7.21086666667
400.00,4.2406,4.39446666667,3.5596,4.35826666667,4.00686666667,4.93783333333,38.3197333333,5.0524,3.0636,7.16053333334
400.36,4.23966666667,4.3626,3.5514,4.34806666667,4.00366666667,4.92693333333,38.389,5.04106666667,3.04373333333,7.14666666667
400.72,4.2734,4.39633333333,3.5686,4.36933333333,4.04833333333,4.96423333333,38.4988666667,5.0746,3.06713333333,7.20493333333
401.08,4.2744,4.37626666667,3.5574,4.3384,4.04146666667,4.9426,38.5319333333,5.0542,3.0532,7.18073333333
401.44,4.29846666667,4.3958,3.58826666667,4.34346666667,4.05653333333,4.95903333333,38.5401333333,5.0734,3.06813333333,7.18966666667
401.80,4.33606666667,4.39766666667,3.59833333333,4.34573333333,4.0548,4.95556666667,38.6031333333,5.08,3.07106666667,7.2038
402.16,4.384,4.44246666666,3.64346666666,4.39466666667,4.08786666667,5.00516666667,38.7190666667,5.13773333333,3.12346666667,7.25286666667
402.52,4.43306666667,4.4846,3.67833333333,4.4328,4.12813333333,5.03663333333,38.8602,5.16873333333,3.1704,7.29846666667
402.88,4.42966666667,4.47433333333,3.6696,4.42353333333,4.10946666667,5.03983333334,38.8612,5.1414,3.16206666667,7.25846666667
403.24,4.3592,4.39353333333,3.6028,4.3572,4.0188,4.976,38.8902,5.06273333333,3.10206666666,7.175
403.60,4.3678,4.3966,3.62473333333,4.3746,4.04246666667,4.99983333333,38.9921333333,5.07406666667,3.11133333334,7.192
403.95,4.45893333333,4.49453333333,3.7214,4.4658,4.14366666667,5.07736666667,39.1475333333,5.16833333333,3.19853333333,7.29586666667
404.31,4.46926666667,4.51833333333,3.73993333333,4.48486666667,4.16006666667,5.09256666667,39.2011333333,5.19806666667,3.23073333333,7.3102
404.67,4.45586666667,4.50066666667,3.7368,4.46713333333,4.14593333333,5.0648,39.2256666667,5.172,3.22733333333,7.2824
405.03,4.4832,4.53373333333,3.7768,4.51206666667,4.18486666667,5.10186666667,39.281,5.20826666667,3.26633333333,7.3312
405.39,4.47773333333,4.52593333333,3.77626666667,4.50646666667,4.191,5.10413333333,39.4057333334,5.21326666667,3.267,7.32546666667
405.75,4.4636,4.52706666667,3.7692,4.50213333334,4.19693333333,5.10146666667,39.4464,5.2006,3.24966666667,7.32266666667
406.11,4.4144,4.47866666667,3.72706666667,4.46453333333,4.14766666667,5.04703333333,39.3951333334,5.16086666667,3.1968,7.27093333333
406.47,4.4288,4.50953333333,3.752,4.48846666667,4.18433333333,5.06113333333,39.4764666667,5.18953333333,3.2184,7.30806666667
406.83,4.45513333333,4.54006666667,3.77393333333,4.5304,4.22793333333,5.0909,39.5993333333,5.2196,3.23153333333,7.34606666667
407.19,4.44713333333,4.5428,3.76426666667,4.54013333333,4.2456,5.0803,39.6648,5.22513333333,3.22353333333,7.3452
407.55,4.44666666667,4.54113333333,3.74326666667,4.54306666667,4.24026666667,5.07643333333,39.7085333333,5.21733333333,3.22253333333,7.3502
407.90,4.42566666667,4.51766666667,3.71366666667,4.51186666667,4.19313333333,5.0552,39.68,5.18873333333,3.2048,7.31193333333
408.26,4.4348,4.54306666667,3.71306666667,4.53126666667,4.21073333333,5.0715,39.7787333333,5.2024,3.21486666667,7.33166666667
408.62,4.41353333333,4.51606666667,3.668,4.50606666666,4.17246666667,5.0344,39.8108,5.18413333333,3.1866,7.3004
408.98,4.39733333333,4.495,3.64066666666,4.47113333333,4.1534,5.00966666667,39.8875333333,5.1734,3.1596,7.26366666667
409.34,4.39806666667,4.48846666667,3.6244,4.46386666667,4.14646666667,5.00756666667,39.8836,5.1696,3.14106666667,7.25753333333
409.70,4.41346666667,4.51173333333,3.6388,4.48686666667,4.1606,5.0369,39.9510666667,5.1964,3.1702,7.27406666667
410.06,4.47546666666,4.5636,3.6968,4.53386666667,4.21846666667,5.0859,40.0765333333,5.2542,3.22606666667,7.32706666667
410.42,4.42813333333,4.4988,3.64693333333,4.47546666666,4.15413333333,5.0475,40.0498666667,5.1994,3.17026666667,7.2444
410.77,4.4108,4.46406666667,3.62813333333,4.45193333333,4.13266666667,5.01333333333,40.0578666667,5.18626666667,3.1654,7.21866666667
411.13,4.44446666667,4.4926,3.66233333333,4.488,4.1656,5.04103333333,40.1349333333,5.219,3.19053333334,7.25293333333
411.49,4.44446666667,4.49193333333,3.6686,4.48046666667,4.1724,5.02643333333,40.1785333333,5.22673333333,3.18913333333,7.24986666667
411.85,4.42546666667,4.4686,3.6372,4.454,4.15313333333,5.015,40.2800666667,5.19793333334,3.161,7.215
412.21,4.378,4.40266666667,3.58166666667,4.39046666667,4.0966,4.935,40.2687333333,5.13326666667,3.09566666667,7.1446
412.57,4.39786666667,4.4378,3.59953333333,4.4138,4.12753333333,4.96576666667,40.3451333333,5.1602,3.10533333333,7.169
412.92,4.37806666667,4.4186,3.58373333333,4.397,4.10586666667,4.94476666667,40.3216666667,5.13646666667,3.07966666667,7.14473333333
413.28,4.36633333333,4.41933333333,3.58473333333,4.3936,4.10453333333,4.9354,40.4012666667,5.1374,3.09506666667,7.14126666667
413.64,4.33246666667,4.37373333333,3.56513333333,4.35106666667,4.07733333333,4.89483333333,40.4828,5.09826666667,3.05646666667,7.1014
414.00,4.28846666666,4.33286666667,3.5106,4.29266666667,4.02926666667,4.8401,40.4822,5.04426666667,3.0048,7.0518
414.36,4.32006666667,4.3576,3.52853333333,4.3268,4.0588,4.85516666667,40.5522666667,5.0612,3.03086666667,7.0892
414.72,4.311,4.34953333333,3.5248,4.30633333333,4.03786666667,4.8409,40.6316,5.03933333333,3.016,7.07693333333
415.07,4.33173333333,4.3564,3.54073333333,4.32006666667,4.04313333333,4.85563333333,40.7405333333,5.04193333333,3.02366666666,7.0978
415.43,4.34353333333,4.365,3.5464,4.3218,4.04346666667,4.87283333334,40.8358,5.05126666667,3.02146666667,7.1158
415.79,4.36973333333,4.38233333333,3.57533333333,4.35406666667,4.07173333333,4.90233333333,40.8871333333,5.08566666667,3.05266666667,7.1566
416.15,4.3906,4.40653333333,3.60726666667,4.38473333333,4.08806666667,4.94006666667,40.9722,5.11086666667,3.08226666667,7.20013333333
416.51,4.3634,4.3836,3.59293333333,4.37026666667,4.05913333333,4.9214,41.0258,5.10253333333,3.06786666667,7.18713333333
416.86,4.4024,4.42866666667,3.62926666667,4.41253333333,4.102,4.95563333333,41.163,5.14366666667,3.10926666667,7.24486666667
417.22,4.39466666667,4.41333333333,3.6268,4.40806666667,4.08093333333,4.947,41.1547333333,5.1202,3.10066666667,7.22313333333
417.58,4.40306666667,4.41833333333,3.62713333333,4.41633333333,4.08993333333,4.95806666667,41.1658666667,5.1272,3.1208,7.23066666666
417.94,4.4072,4.42606666667,3.64066666667,4.4252,4.09226666667,4.97133333333,41.2654,5.14186666667,3.13373333333,7.2456
418.29,4.39173333333,4.41506666667,3.63,4.42613333333,4.07073333333,4.96603333334,41.2928666666,5.13206666667,3.12286666667,7.2348
418.65,4.38946666667,4.419,3.62,4.426,4.06773333333,4.97943333334,41.3638,5.14153333333,3.1254,7.24753333333
419.01,4.3884,4.4196,3.62086666667,4.42473333333,4.0666,4.98356666667,41.364,5.14993333333,3.13486666667,7.25073333333
419.37,4.38653333333,4.4222,3.62226666667,4.43186666667,4.07046666667,4.97946666667,41.3991333333,5.152,3.13193333333,7.24446666667
419.73,4.37086666667,4.42373333334,3.60986666667,4.4214,4.06993333333,4.96923333333,41.4388,5.142,3.1222,7.2356
420.08,4.37386666667,4.42253333333,3.60693333333,4.41213333333,4.0748,4.9683,41.4728,5.13926666667,3.11626666667,7.23106666667
420.44,4.3568,4.40666666667,3.59726666667,4.4018,4.0638,4.95553333333,41.5151333333,5.124,3.1068,7.21973333333
420.80,4.334,4.37053333333,3.56506666667,4.37573333333,4.03893333333,4.9363,41.5182666666,5.09966666667,3.08626666667,7.19233333333
421.16,4.33446666667,4.37366666667,3.5668,4.3748,4.0512,4.9402,41.5785333333,5.11033333333,3.09113333333,7.20326666667
421.51,4.33926666667,4.38026666666,3.56753333333,4.38186666667,4.05946666667,4.9407,41.6226666667,5.1242,3.08793333334,7.20526666667
421.87,4.3428,4.37853333333,3.57286666667,4.3794,4.068,4.93843333333,41.6374,5.11946666667,3.0848,7.19566666667
422.23,4.34686666667,4.3824,3.58566666667,4.3692,4.07493333333,4.93896666667,41.6982666667,5.12386666667,3.0828,7.1942
422.58,4.351,4.3848,3.59693333333,4.376,4.08586666667,4.93346666667,41.7112666667,5.12693333333,3.0896,7.19886666667
422.94,4.32253333333,4.36053333333,3.572,4.34873333333,4.06873333333,4.9084,41.7291333333,5.1044,3.05906666667,7.17766666667
423.30,4.309,4.3474,3.5608,4.3392,4.05866666667,4.89146666667,41.7423333333,5.0902,3.05473333333,7.17113333333
423.66,4.31153333333,4.34246666667,3.56433333333,4.33806666667,4.05166666667,4.8759,41.7394666667,5.08973333333,3.0556,7.1708
424.01,4.30813333333,4.33646666667,3.56073333334,4.33613333333,4.04286666667,4.8663,41.7824666667,5.0888,3.05326666667,7.1652
424.37,4.3264,4.35133333333,3.57666666667,4.34833333333,4.06126666667,4.87753333333,41.7810666667,5.09586666667,3.06613333333,7.17753333333
424.73,4.33833333333,4.3714,3.5942,4.36033333333,4.0708,4.88626666667,41.8199333333,5.11466666667,3.07606666667,7.18333333333
425.08,4.34673333333,4.37533333333,3.5948,4.36133333333,4.07173333333,4.88636666667,41.8473333333,5.1124,3.07753333333,7.1824
425.44,4.34633333333,4.3658,3.59953333333,4.356,4.0648,4.86976666667,41.8662666667,5.10353333333,3.07386666667,7.18573333333
425.80,4.35013333333,4.36593333333,3.598,4.3648,4.0708,4.88056666667,41.8914666667,5.10886666667,3.08773333333,7.20366666667
426.16,4.34933333333,4.3632,3.58366666666,4.36806666667,4.0754,4.878,41.8986666666,5.10526666667,3.0982,7.2128
426.51,4.34886666667,4.36166666667,3.57493333333,4.36673333333,4.07133333333,4.87656666666,41.9289333333,5.09493333333,3.0944,7.20013333333
426.87,4.38546666667,4.39293333333,3.60926666667,4.39893333333,4.10746666667,4.90603333333,42.011,5.12486666667,3.13646666667,7.22526666667
427.23,4.40933333333,4.4172,3.63286666667,4.41406666667,4.12873333333,4.9341,42.0450666667,5.15926666667,3.1556,7.24213333333
427.58,4.4106,4.41293333333,3.63173333333,4.41546666667,4.13633333333,4.94363333333,42.103,5.16286666666,3.1488,7.24593333334
427.94,4.41273333333,4.41946666667,3.6378,4.42626666666,4.14766666667,4.95616666667,42.1304666667,5.17226666667,3.16326666667,7.2586
428.30,4.4094,4.41026666667,3.62886666667,4.41273333333,4.14026666667,4.94466666667,42.2153333333,5.1644,3.15266666667,7.2526
428.65,4.4132,4.40186666667,3.62386666667,4.41433333333,4.14326666667,4.93723333333,42.2878,5.16833333333,3.1482,7.2654
429.01,4.40406666667,4.3966,3.61613333333,4.41526666667,4.1352,4.93536666667,42.3402666667,5.16246666667,3.13226666667,7.2592
429.37,4.3908,4.393,3.6024,4.40446666667,4.1304,4.93286666667,42.4353333333,5.14466666667,3.12793333333,7.25046666667
429.72,4.37546666667,4.3868,3.59426666667,4.392,4.12246666667,4.91986666667,42.4747333333,5.1332,3.1088,7.24166666667
430.08,4.3914,4.41246666667,3.61686666667,4.41513333333,4.14466666667,4.9363,42.5406666667,5.15573333333,3.1214,7.24633333333
430.44,4.409,4.43093333334,3.63706666667,4.42413333333,4.16413333333,4.95183333333,42.6200666667,5.18,3.12986666667,7.27233333333
430.79,4.37833333333,4.40126666667,3.60266666667,4.39593333333,4.13033333333,4.91836666667,42.6363333334,5.152,3.09586666667,7.24486666667
431.15,4.3774,4.3946,3.5972,4.39413333333,4.13,4.91483333333,42.7212666667,5.13473333333,3.0966,7.23986666667
431.50,4.41153333333,4.432,3.62626666667,4.42913333333,4.15833333333,4.95566666667,42.8075333333,5.16793333333,3.14333333333,7.2722
431.86,4.42093333334,4.45,3.62646666667,4.43733333333,4.166,4.9589,42.8643333334,5.17933333334,3.14093333333,7.27933333333
432.22,4.42573333333,4.45153333333,3.6306,4.44346666667,4.17366666667,4.9571,42.9278666667,5.19106666667,3.14706666667,7.2832
432.57,4.44006666667,4.47566666667,3.6536,4.45106666667,4.19306666667,4.98443333333,42.9462666667,5.19946666667,3.1654,7.2928
432.93,4.42966666667,4.48233333333,3.6586,4.44926666667,4.19573333333,4.9696,42.9906666666,5.20446666667,3.17133333333,7.29586666666
433.29,4.4376,4.50453333333,3.67186666667,4.46366666667,4.2046,4.9848,43.0223333333,5.2284,3.18253333333,7.30593333333
433.64,4.45133333333,4.52153333333,3.67946666667,4.4768,4.21213333333,5.0021,43.0914666667,5.24433333333,3.19513333333,7.3134
434.00,4.4362,4.49726666667,3.67006666667,4.44846666666,4.19786666667,4.98686666667,43.1260666667,5.2348,3.17693333333,7.30186666667
434.35,4.44193333333,4.50813333333,3.67166666667,4.44833333333,4.20033333333,4.98673333333,43.1543333333,5.2424,3.18433333333,7.3026
434.71,4.47613333333,4.5524,3.70886666667,4.48706666667,4.23386666667,5.0199,43.2251333333,5.27773333333,3.22506666667,7.33326666667
435.07,4.48966666667,4.56513333333,3.7234,4.50693333333,4.24686666667,5.0348,43.2760666667,5.30333333333,3.2386,7.3482
435.42,4.47166666667,4.5468,3.71586666667,4.48473333333,4.23646666667,5.012,43.2891333333,5.2952,3.21713333333,7.325
435.78,4.48133333333,4.5488,3.7388,4.49133333333,4.24446666667,5.0257,43.3311333333,5.30353333333,3.24053333333,7.3428
436.13,4.48553333333,4.5576,3.74446666667,4.50046666667,4.24386666667,5.04053333333,43.3782666667,5.31646666666,3.24666666667,7.3586
436.49,4.4566,4.52333333333,3.7214,4.47513333333,4.21186666667,5.0015,43.3913333333,5.29426666667,3.2196,7.32953333333
436.84,4.47013333333,4.52353333333,3.71986666666,4.47866666667,4.20866666667,5.01936666667,43.4236666667,5.30166666667,3.2194,7.34206666667
437.20,4.47413333333,4.51293333333,3.71213333333,4.48253333333,4.2026,5.02173333333,43.4822666667,5.29753333333,3.2224,7.3526
437.56,4.4654,4.50553333333,3.70566666667,4.4824,4.19993333333,5.00626666667,43.528,5.28133333333,3.2092,7.34006666666
437.91,4.48393333333,4.516,3.72246666667,4.4982,4.20933333333,5.033,43.622,5.2936,3.2186,7.36846666666
438.27,4.46926666667,4.4894,3.71173333333,4.49146666667,4.20026666667,5.02623333333,43.6732,5.2676,3.199,7.36406666667
438.62,4.4298,4.4366,3.67086666667,4.43873333333,4.16006666667,4.991,43.6940666667,5.2244,3.15193333333,7.33306666667
438.98,4.4078,4.41713333333,3.6522,4.4132,4.13786666667,4.96803333333,43.7048666667,5.20273333334,3.1372,7.31713333334
439.33,4.4004,4.40413333333,3.63853333333,4.40693333333,4.131,4.95986666667,43.7232666667,5.17493333333,3.12573333333,7.30486666667
439.69,4.38053333333,4.3886,3.60966666667,4.39073333333,4.1194,4.94536666667,43.7430666667,5.15553333333,3.1024,7.286
440.04,4.37473333333,4.38206666667,3.60386666666,4.38213333333,4.11826666667,4.9334,43.7444666667,5.13986666667,3.10053333333,7.273
440.40,4.37133333333,4.38406666667,3.60206666667,4.39566666667,4.12833333333,4.94586666667,43.805,5.13426666667,3.10453333333,7.27873333333
440.75,4.3664,4.371,3.59786666667,4.38786666667,4.1264,4.93513333333,43.8456666666,5.12893333333,3.10246666667,7.2598
441.11,4.35773333333,4.36046666667,3.5956,4.36993333333,4.11586666667,4.918,43.8446666667,5.1252,3.0918,7.2482
441.47,4.34173333333,4.33806666667,3.57853333333,4.342,4.09913333333,4.8991,43.859,5.1118,3.07853333333,7.23233333333
441.82,4.33273333333,4.334,3.5672,4.33893333333,4.09533333333,4.873,43.8626666667,5.0998,3.077,7.223
442.18,4.32446666667,4.3314,3.5574,4.32626666667,4.08753333333,4.86103333333,43.8647333333,5.10313333333,3.0768,7.21673333333
442.53,4.34,4.34253333333,3.56413333333,4.34673333333,4.09713333333,4.86593333333,43.885,5.11306666667,3.08873333333,7.22733333333
442.89,4.3484,4.34486666667,3.56646666667,4.3568,4.10866666667,4.87816666667,43.9326666667,5.12813333333,3.09426666667,7.23713333333
443.24,4.34546666667,4.34513333334,3.57426666667,4.3632,4.1014,4.88266666667,44.0382,5.14533333333,3.10333333333,7.25253333333
443.60,4.355,4.3506,3.58966666667,4.36506666666,4.112,4.88,44.0779333333,5.15593333333,3.1132,7.25886666667
443.95,4.37513333333,4.3712,3.60266666667,4.37653333333,4.13113333333,4.89806666667,44.1601333333,5.18053333333,3.12353333333,7.27673333333
444.31,4.39753333333,4.38053333333,3.61093333333,4.37873333334,4.1312,4.89606666667,44.2362666667,5.19813333333,3.127,7.28826666667
444.66,4.4088,4.3978,3.63306666667,4.3984,4.147,4.9197,44.2756666667,5.21313333333,3.14906666667,7.31506666667
445.02,4.43933333333,4.42486666666,3.65713333333,4.43046666667,4.18653333333,4.9562,44.3970666667,5.23766666667,3.1732,7.34606666666
445.37,4.47006666667,4.45013333333,3.68353333333,4.45806666667,4.208,4.99126666667,44.438,5.269,3.1964,7.37286666667
445.72,4.46273333333,4.45613333333,3.68473333333,4.46393333333,4.20373333333,5.00136666667,44.4782666667,5.272,3.19746666667,7.37786666667
446.08,4.46553333333,4.46006666667,3.69566666667,4.4714,4.2122,5.01303333333,44.5114,5.27793333333,3.20233333333,7.37846666667
446.43,4.45553333333,4.45493333333,3.69846666667,4.4598,4.2084,5.00303333333,44.5135333333,5.2682,3.2006,7.3688
