wavelength,Back_TanRuef,Belly_TanRuef,Breast_TanRuef,Crissum_TanRuef,Crown_TanRuef,DorTail_TanRuef,Patch10_TanRuef,Patch11_TanRuef,Patch12_TanRuef,Rump_TanRuef,Throat_TanRuef,WingTip_TanRuef
565.69,22.6336666667,35.8605490196,34.3256666667,24.526,15.8823333333,12.0526666667,13.2243333333,46.5893333333,11.2603333333,46.497,32.149,12.6652727273
566.03,22.6786666667,35.8789803922,34.3123333333,24.5676666667,15.8886666667,12.0966666667,13.2846666667,46.4733333333,11.3153333333,46.496,32.1373333333,12.6706666667
566.37,22.731,35.931372549,34.4413333333,24.613,15.8446666667,12.1463333333,13.3473333333,46.3493333333,11.3296666667,46.5596666667,32.1626666667,12.6463939394
566.71,22.7816666667,36.0621568627,34.5186666667,24.634,15.879,12.1553333333,13.4123333333,46.2576666667,11.3596666667,46.5796666667,32.185,12.6532424242
567.05,22.8883333333,36.1324901961,34.6226666667,24.7246666667,15.9586666667,12.2296666667,13.4246666667,46.1146666667,11.3776666667,46.611,32.2746666667,12.7124545455
567.39,22.8756666667,36.2519411765,34.7263333333,24.757,15.93,12.2256666667,13.4316666667,45.9943333333,11.43,46.6553333333,32.396,12.672
567.73,22.9226666667,36.4113529412,34.814,24.9033333333,15.9976666667,12.3246666667,13.53,45.9503333333,11.5623333333,46.7083333333,32.4633333333,12.7740606061
568.07,22.9606666667,36.3835490196,34.881,24.9666666667,16.0156666667,12.3073333333,13.584,45.8113333333,11.6036666667,46.7293333333,32.4933333333,12.7860909091
568.41,23.077,36.4100196078,34.9513333333,25.053,16.0923333333,12.3736666667,13.671,45.7316666667,11.6546666667,46.7206666667,32.6006666667,12.8637575758
568.75,23.0936666667,36.4802156863,34.961,25.1073333333,16.1213333333,12.321,13.6953333333,45.5563333333,11.6896666667,46.582,32.6273333333,12.8193939394
569.09,23.1383333333,36.4515098039,34.9406666667,25.127,16.113,12.325,13.7126666667,45.4033333333,11.7153333333,46.4713333333,32.519,12.7973939394
569.43,23.04,36.418372549,34.9273333333,25.1486666667,16.095,12.284,13.7193333333,45.171,11.705,46.3576666667,32.4506666667,12.7483030303
569.77,23.0133333333,36.4251176471,34.955,25.1656666667,16.0693333333,12.2706666667,13.8093333333,44.981,11.7153333333,46.268,32.411,12.7248787879
570.11,23.0713333333,36.5017254902,34.95,25.2183333333,16.072,12.2993333333,13.8573333333,44.8616666667,11.7076666667,46.172,32.4863333333,12.7678787879
570.45,23.062,36.4581372549,34.8976666667,25.2216666667,16.046,12.2896666667,13.858,44.748,11.7046666667,46.059,32.503,12.7660606061
570.79,22.9726666667,36.4893529412,34.8623333333,25.2253333333,15.949,12.264,13.8686666667,44.617,11.681,45.9653333333,32.4786666667,12.7158787879
571.13,23.0106666667,36.4440196078,34.8106666667,25.2796666667,15.9026666667,12.281,13.9413333333,44.4853333333,11.693,45.856,32.4646666667,12.7417878788
571.47,22.913,36.3635686275,34.744,25.1873333333,15.8426666667,12.228,13.9716666667,44.2476666667,11.6146666667,45.6776666667,32.4423333333,12.6830909091
571.81,22.862,36.4242745098,34.7636666667,25.1826666667,15.8206666667,12.2036666667,13.9673333333,44.0676666667,11.6343333333,45.5836666667,32.4156666667,12.6484848485
572.15,22.8096666667,36.5375294118,34.796,25.2296666667,15.7536666667,12.2163333333,13.971,43.8876666667,11.6753333333,45.5,32.344,12.6085454545
572.49,22.7386666667,36.4878235294,34.7896666667,25.22,15.6673333333,12.1736666667,13.952,43.7483333333,11.588,45.4306666667,32.298,12.5513030303
572.83,22.6913333333,36.5436862745,34.8533333333,25.3356666667,15.6663333333,12.211,14.0316666667,43.6416666667,11.645,45.4206666667,32.3693333333,12.5922121212
573.17,22.781,36.6684313725,34.9466666667,25.434,15.7263333333,12.2746666667,14.1373333333,43.626,11.6933333333,45.439,32.5366666667,12.6564242424
573.51,22.8053333333,36.7111176471,34.9856666667,25.4703333333,15.777,12.29,14.2056666667,43.5683333333,11.7433333333,45.3783333333,32.574,12.6986666667
573.85,22.7846666667,36.7338431373,34.9643333333,25.508,15.8163333333,12.309,14.2573333333,43.4343333333,11.842,45.304,32.5736666667,12.6754242424
574.19,22.8086666667,36.7540980392,35.0653333333,25.615,15.8726666667,12.354,14.3813333333,43.279,11.8993333333,45.2353333333,32.56,12.7228787879
574.53,22.8156666667,36.7361960784,35.0863333333,25.6676666667,15.9046666667,12.3766666667,14.47,43.1213333333,11.9666666667,45.101,32.539,12.7209090909
574.87,22.789,36.7062941176,35.0626666667,25.746,15.952,12.426,14.4936666667,42.9313333333,11.9796666667,44.984,32.4836666667,12.7156969697
575.21,22.8403333333,36.7934509804,35.1183333333,25.8866666667,15.9403333333,12.4536666667,14.5243333333,42.789,12.0386666667,44.9973333333,32.4633333333,12.7014545455
575.55,22.873,36.8359215686,35.1326666667,25.9316666667,15.945,12.4856666667,14.6146666667,42.6703333333,12.0696666667,44.891,32.507,12.7075151515
575.89,22.854,36.7591372549,35.101,25.976,15.959,12.4406666667,14.6393333333,42.5206666667,12.038,44.837,32.4953333333,12.6692727273
576.22,22.9233333333,36.8092156863,35.1446666667,26.018,15.9663333333,12.444,14.7276666667,42.3723333333,12.1473333333,44.6993333333,32.474,12.7133939394
576.56,22.9543333333,36.8769803922,35.1253333333,26.0456666667,15.9676666667,12.4486666667,14.8033333333,42.192,12.161,44.6196666667,32.5383333333,12.7182121212
576.90,22.9363333333,36.8579215686,35.133,26.0796666667,15.899,12.4066666667,14.792,41.9116666667,12.1756666667,44.4426666667,32.3736666667,12.6813939394
577.24,22.8586666667,36.9169803922,35.102,26.2016666667,15.8233333333,12.3473333333,14.7783333333,41.6973333333,12.1466666667,44.349,32.346,12.622030303
577.58,22.822,36.9478431373,35.156,26.3256666667,15.8176666667,12.3483333333,14.8406666667,41.5136666667,12.1543333333,44.2346666667,32.3356666667,12.6313333333
577.92,22.7613333333,36.9362156863,35.0563333333,26.26,15.7366666667,12.2953333333,14.7903333333,41.2813333333,12.1436666667,44.092,32.2943333333,12.5683030303
578.26,22.7833333333,36.9243529412,35.013,26.295,15.703,12.2866666667,14.849,41.0866666667,12.1196666667,44.0456666667,32.26,12.5777575758
578.60,22.7413333333,36.9514117647,35.0556666667,26.3013333333,15.6816666667,12.191,14.8393333333,40.9006666667,12.1563333333,43.8823333333,32.2713333333,12.5393030303
578.94,22.745,36.9092352941,35.0053333333,26.282,15.678,12.1373333333,14.869,40.7336666667,12.1236666667,43.7216666667,32.2436666667,12.542030303
579.28,22.7566666667,36.915627451,35.003,26.3376666667,15.6786666667,12.1713333333,14.913,40.504,12.2016666667,43.6433333333,32.2073333333,12.5780606061
579.61,22.6893333333,36.8807058824,35.0206666667,26.302,15.5906666667,12.1106666667,14.923,40.286,12.2126666667,43.4743333333,32.1553333333,12.549969697
579.95,22.679,36.9412156863,34.987,26.4456666667,15.6193333333,12.1876666667,14.9876666667,40.121,12.273,43.367,32.233,12.5721515152
580.29,22.694,36.8923921569,34.9543333333,26.4223333333,15.616,12.1313333333,14.9946666667,39.8936666667,12.2643333333,43.1546666667,32.0403333333,12.5426060606
580.63,22.7613333333,36.8301372549,34.8373333333,26.425,15.6553333333,12.15,15.0856666667,39.7313333333,12.3283333333,43.0256666667,32.036,12.5324848485
580.97,22.8356666667,36.8202745098,34.8273333333,26.448,15.6993333333,12.183,15.096,39.562,12.388,42.856,32.0156666667,12.5721818182
581.31,22.9236666667,36.8316666667,34.8043333333,26.502,15.6796666667,12.23,15.1406666667,39.4253333333,12.4636666667,42.745,31.9903333333,12.6572424242
581.65,22.929,36.8040392157,34.7353333333,26.627,15.616,12.2033333333,15.1703333333,39.19,12.4716666667,42.6023333333,31.9466666667,12.6047272727
581.98,22.923,36.8518039216,34.681,26.6513333333,15.5966666667,12.183,15.1873333333,38.9576666667,12.5023333333,42.3966666667,31.8686666667,12.6093939394
582.32,22.962,36.9205882353,34.6816666667,26.762,15.5983333333,12.311,15.3636666667,38.8423333333,12.6143333333,42.333,31.8886666667,12.6843939394
582.66,23.008,37.0335686275,34.6356666667,26.808,15.6363333333,12.424,15.4656666667,38.761,12.706,42.245,31.866,12.7596969697
583.00,23.0373333333,37.0634705882,34.545,26.8676666667,15.6133333333,12.4303333333,15.5316666667,38.547,12.7176666667,42.1536666667,31.7676666667,12.7469393939
583.34,23.1003333333,37.1519215686,34.4263333333,26.9306666667,15.619,12.487,15.633,38.264,12.7556666667,42.008,31.753,12.7426060606
583.68,23.0956666667,37.1413921569,34.3456666667,26.939,15.6583333333,12.5146666667,15.7026666667,37.9996666667,12.775,41.9076666667,31.688,12.7706666667
584.01,23.0883333333,37.202627451,34.296,27.026,15.6503333333,12.6183333333,15.7716666667,37.829,12.8393333333,41.815,31.6956666667,12.832
584.35,23.0046666667,37.2758431373,34.3273333333,27.2166666667,15.6243333333,12.6453333333,15.7673333333,37.6143333333,12.8453333333,41.7386666667,31.7233333333,12.8024545455
584.69,22.9966666667,37.2318039216,34.274,27.2483333333,15.5593333333,12.7136666667,15.8463333333,37.3206666667,12.8383333333,41.6026666667,31.6426666667,12.7819393939
585.03,22.9813333333,37.3317843137,34.2843333333,27.301,15.5773333333,12.7176666667,15.8596666667,37.037,12.8226666667,41.4946666667,31.4743333333,12.7326666667
585.37,22.9673333333,37.3355294118,34.3436666667,27.292,15.5623333333,12.8206666667,15.9363333333,36.881,12.864,41.348,31.414,12.7801212121
585.70,22.9376666667,37.3089215686,34.395,27.3543333333,15.57,12.8253333333,15.965,36.6446666667,12.929,41.233,31.425,12.7766060606
586.04,22.8973333333,37.3312156863,34.3136666667,27.3153333333,15.5486666667,12.78,15.8843333333,36.3523333333,12.8713333333,41.061,31.371,12.6985454545
586.38,22.8516666667,37.1853921569,34.2713333333,27.3103333333,15.498,12.777,15.8946666667,36.0046666667,12.9113333333,40.813,31.3233333333,12.6380606061
586.72,22.818,37.1489215686,34.2606666667,27.402,15.542,12.816,15.9743333333,35.9126666667,12.9376666667,40.5993333333,31.401,12.7116969697
587.06,22.728,37.0160980392,34.1733333333,27.427,15.462,12.741,15.891,35.6866666667,12.92,40.398,31.2736666667,12.6808787879
587.39,22.733,36.9696470588,34.1443333333,27.46,15.346,12.7026666667,15.91,35.5193333333,12.9273333333,40.2343333333,31.2416666667,12.6411515152
587.73,22.701,37.048745098,34.1253333333,27.5376666667,15.3696666667,12.7163333333,15.918,35.3726666667,12.9523333333,40.1183333333,31.2166666667,12.6148181818
588.07,22.6066666667,36.9987843137,34.041,27.459,15.321,12.7266666667,15.978,35.1393333333,12.9623333333,39.875,31.1583333333,12.6406969697
588.41,22.5923333333,37.064,33.9903333333,27.4816666667,15.308,12.649,15.9653333333,35.0546666667,12.9793333333,39.736,31.185,12.5886666667
588.74,22.4473333333,36.9385490196,33.8516666667,27.437,15.1883333333,12.5636666667,15.957,34.8876666667,12.9346666667,39.463,31.137,12.489030303
589.08,22.3766666667,36.9726666667,33.756,27.52,15.1553333333,12.4956666667,15.9643333333,34.7296666667,12.938,39.3313333333,31.072,12.46
589.42,22.3253333333,36.9377647059,33.5946666667,27.5226666667,15.1163333333,12.495,16.0113333333,34.5846666667,12.909,39.1736666667,30.9676666667,12.4146363636
589.76,22.2386666667,36.9247647059,33.5053333333,27.5356666667,15.0516666667,12.5116666667,16.0453333333,34.493,12.8663333333,38.9806666667,30.812,12.3975151515
590.09,22.2326666667,37.0396078431,33.5256666667,27.6303333333,15.0403333333,12.534,16.0566666667,34.4573333333,12.8916666667,38.9273333333,30.8333333333,12.4168787879
590.43,22.058,37.0191764706,33.4013333333,27.58,14.8,12.456,15.9566666667,34.17,12.779,38.7136666667,30.6576666667,12.3070606061
590.77,22.1013333333,37.1998627451,33.3916666667,27.7203333333,14.896,12.5833333333,16.0883333333,34.1626666667,12.8503333333,38.6793333333,30.7073333333,12.3855757576
591.11,22.0033333333,37.1281176471,33.295,27.7813333333,14.9216666667,12.565,16.0633333333,34.0103333333,12.858,38.5656666667,30.6536666667,12.3286969697
591.44,21.9016666667,36.9953529412,33.205,27.7653333333,14.8666666667,12.5323333333,16.051,33.83,12.815,38.3846666667,30.5963333333,12.2912727273
591.78,21.788,36.980372549,33.1553333333,27.6806666667,14.77,12.4356666667,15.978,33.706,12.7916666667,38.2083333333,30.4216666667,12.2214242424
592.12,21.6526666667,37.0070588235,33.1253333333,27.75,14.7663333333,12.4793333333,16.0923333333,33.5596666667,12.8376666667,38.1193333333,30.4243333333,12.2877878788
592.46,21.6053333333,37.0160784314,33.047,27.7443333333,14.78,12.534,16.1093333333,33.389,12.9086666667,38.0153333333,30.428,12.3773636364
592.79,21.548,36.9924313725,32.969,27.7393333333,14.7636666667,12.6463333333,16.1226666667,33.2243333333,12.947,37.8376666667,30.4063333333,12.3921818182
593.13,21.4366666667,37.0779803922,32.99,27.836,14.6576666667,12.6443333333,16.1696666667,33.1256666667,12.9773333333,37.711,30.2866666667,12.4495151515
593.47,21.4393333333,37.1024509804,32.9333333333,27.864,14.6083333333,12.594,16.2353333333,32.8883333333,13.0023333333,37.615,30.3233333333,12.454
593.80,21.269,37.0525882353,32.7656666667,27.7636666667,14.5443333333,12.519,16.2223333333,32.554,12.9386666667,37.348,30.1226666667,12.3606363636
594.14,21.2463333333,37.0374117647,32.714,27.7936666667,14.629,12.5336666667,16.3263333333,32.4206666667,12.9936666667,37.2313333333,30.0843333333,12.3811515152
594.48,21.1666666667,36.9953529412,32.7173333333,27.8143333333,14.5943333333,12.515,16.3526666667,32.2216666667,13.0103333333,37.004,29.9866666667,12.3611515152
594.81,21.1256666667,37.0493921569,32.6713333333,27.8906666667,14.5923333333,12.5703333333,16.4116666667,32.013,12.978,36.824,29.9983333333,12.3867878788
595.15,21.1126666667,37.075372549,32.6786666667,27.9156666667,14.5513333333,12.5986666667,16.5026666667,31.8526666667,13.0356666667,36.6893333333,29.9233333333,12.3868181818
595.49,21.1723333333,37.1290392157,32.611,28.0243333333,14.635,12.7196666667,16.6486666667,31.7523333333,13.1003333333,36.585,29.8836666667,12.431030303
595.82,21.199,37.0836666667,32.5396666667,28.0213333333,14.6236666667,12.7036666667,16.67,31.5586666667,13.128,36.3676666667,29.7313333333,12.450969697
596.16,21.1663333333,37.1497843137,32.5296666667,28.109,14.6243333333,12.7306666667,16.7443333333,31.4306666667,13.105,36.2723333333,29.6713333333,12.4254545455
596.50,21.1513333333,37.1153137255,32.4993333333,28.1673333333,14.606,12.659,16.7803333333,31.268,13.098,36.125,29.586,12.4533030303
596.83,21.1533333333,37.0962941176,32.4886666667,28.1646666667,14.658,12.6483333333,16.8243333333,31.0833333333,13.1183333333,35.9933333333,29.6443333333,12.4685454545
597.17,21.0673333333,37.0360784314,32.4173333333,28.226,14.6443333333,12.636,16.7963333333,30.878,13.1396666667,35.8043333333,29.5243333333,12.4347272727
597.51,21.044,36.9326666667,32.3443333333,28.333,14.597,12.6283333333,16.831,30.7453333333,13.1236666667,35.734,29.4716666667,12.4549090909
597.84,21.0336666667,36.9450784314,32.3336666667,28.4513333333,14.596,12.6493333333,16.872,30.5646666667,13.1646666667,35.5933333333,29.4336666667,12.4328484848
598.18,21.0316666667,36.8996862745,32.2763333333,28.4256666667,14.5866666667,12.6553333333,16.9183333333,30.404,13.1963333333,35.4736666667,29.4166666667,12.4307878788
598.52,20.985,36.8917254902,32.2106666667,28.4306666667,14.524,12.6396666667,16.958,30.253,13.2586666667,35.3186666667,29.2936666667,12.4154242424
598.85,20.9076666667,36.9092352941,32.0983333333,28.4463333333,14.4946666667,12.626,17.042,30.0786666667,13.3033333333,35.0713333333,29.186,12.4625454545
599.19,20.773,36.7943921569,31.944,28.4473333333,14.4413333333,12.6246666667,17.022,29.809,13.3003333333,34.8746666667,29.1933333333,12.4504848485
599.53,20.6853333333,36.7082156863,31.816,28.4196666667,14.416,12.672,16.9916666667,29.6436666667,13.2906666667,34.7256666667,29.0923333333,12.3929090909
599.86,20.6523333333,36.617,31.6683333333,28.4426666667,14.35,12.6,16.9793333333,29.4673333333,13.3026666667,34.5323333333,29.0596666667,12.3793939394
600.20,20.5203333333,36.6093333333,31.493,28.3773333333,14.262,12.5693333333,16.941,29.2246666667,13.334,34.3393333333,29.0043333333,12.3010606061
600.53,20.4443333333,36.4738235294,31.3273333333,28.3356666667,14.141,12.6056666667,16.8413333333,29.0706666667,13.33,34.0443333333,28.753,12.2198181818
600.87,20.3913333333,36.407627451,31.3006666667,28.3306666667,14.1323333333,12.644,16.9283333333,29.0343333333,13.3263333333,33.899,28.724,12.2531818182
601.21,20.375,36.5830392157,31.372,28.4026666667,14.2243333333,12.7136666667,16.9373333333,28.9943333333,13.4713333333,33.7856666667,28.725,12.2937272727
601.54,20.3383333333,36.6931568627,31.2926666667,28.309,14.2043333333,12.7536666667,16.903,28.99,13.488,33.6656666667,28.6373333333,12.3062727273
601.88,20.257,36.6131568627,31.078,28.2756666667,14.1186666667,12.6633333333,16.785,28.829,13.395,33.3796666667,28.5103333333,12.2728181818
602.21,20.1503333333,36.5984901961,31.046,28.2486666667,14.0353333333,12.5783333333,16.755,28.6943333333,13.3126666667,33.198,28.3476666667,12.2136363636
602.55,20.0183333333,36.5629411765,30.8873333333,28.3183333333,13.9886666667,12.4973333333,16.6273333333,28.548,13.2736666667,33.137,28.3403333333,12.1219090909
602.88,19.9023333333,36.5881372549,30.8706666667,28.338,13.922,12.439,16.6143333333,28.401,13.317,32.885,28.2166666667,12.0753030303
603.22,19.7753333333,36.5922156863,30.792,28.399,13.8836666667,12.394,16.657,28.2196666667,13.2896666667,32.7043333333,28.152,12.030030303
603.56,19.6666666667,36.5421568627,30.6923333333,28.4163333333,13.8443333333,12.3876666667,16.671,28.097,13.315,32.5393333333,27.9463333333,12.0340909091
603.89,19.6133333333,36.5436078431,30.6756666667,28.517,13.847,12.4156666667,16.7146666667,27.9946666667,13.295,32.4603333333,27.9286666667,12.0582121212
604.23,19.5726666667,36.536254902,30.6363333333,28.5696666667,13.872,12.4186666667,16.7746666667,27.8546666667,13.3216666667,32.3993333333,27.9636666667,12.0519090909
604.56,19.5303333333,36.5861568627,30.5546666667,28.5166666667,13.8356666667,12.3993333333,16.7883333333,27.6846666667,13.3203333333,32.2853333333,27.8813333333,12.0757575758
604.90,19.4553333333,36.549254902,30.4416666667,28.5303333333,13.7163333333,12.3356666667,16.8953333333,27.4876666667,13.2656666667,32.1393333333,27.805,12.0753333333
605.23,19.383,36.4848235294,30.3773333333,28.5776666667,13.6546666667,12.2693333333,16.9076666667,27.276,13.245,32.0153333333,27.7103333333,12.0480606061
605.57,19.2343333333,36.4740784314,30.3663333333,28.613,13.5933333333,12.2613333333,16.9633333333,27.0903333333,13.283,31.895,27.595,12.0247878788
605.90,19.1723333333,36.4749803922,30.2713333333,28.6453333333,13.5503333333,12.303,16.9146666667,26.936,13.348,31.7693333333,27.6233333333,12.0580606061
606.24,19.217,36.4378823529,30.242,28.6383333333,13.5246666667,12.355,16.9596666667,26.7783333333,13.3723333333,31.6146666667,27.4673333333,12.0994848485
