wavelength,Back_PhrUnim,Belly_PhrUnim,Breast_PhrUnim,Crissum_PhrUnim,Crown_PhrUnim,DorTail_PhrUnim,Rump_PhrUnim,Throat_PhrUnim,WingTip_PhrUnim
473.98,8.252,16.6869666667,15.2612,14.3618,7.8374,7.24113333333,9.69333333333,13.6003333333,7.71466666667
474.33,8.22126666667,16.6705666667,15.2508,14.3384,7.8194,7.21266666667,9.66686666668,13.5914,7.68606666667
474.68,8.2242,16.6519666667,15.2384,14.3162666667,7.8098,7.21666666667,9.6462,13.5793333333,7.68653333333
475.03,8.24293333333,16.672,15.2722,14.3556,7.82946666667,7.25066666667,9.67273333334,13.6096666667,7.71693333333
475.38,8.21346666667,16.656,15.2307333333,14.3310666666,7.81286666667,7.2478,9.65513333333,13.5803333333,7.70886666667
475.73,8.2074,16.6349333333,15.2194,14.3192,7.80073333333,7.24373333333,9.6526,13.5676,7.71366666667
476.08,8.19946666667,16.6281,15.2305333333,14.3122666667,7.79913333333,7.21933333333,9.63246666665,13.5651333333,7.692
476.44,8.22413333333,16.6504666667,15.246,14.3396,7.838,7.24886666667,9.64379999999,13.5829333333,7.71346666667
476.79,8.2254,16.6501333333,15.2494,14.3416666667,7.839,7.25973333333,9.64286666667,13.5900666667,7.73333333333
477.14,8.2456,16.6518333333,15.2474666667,14.3430666666,7.84573333333,7.27886666667,9.65466666667,13.5959333333,7.75466666667
477.49,8.242,16.6345,15.2380666667,14.3306,7.85073333333,7.276,9.63766666668,13.586,7.74333333333
477.84,8.2408,16.6437333333,15.2360666667,14.3270666667,7.85673333333,7.279,9.63413333333,13.5848666666,7.74453333333
478.19,8.2568,16.6729,15.2466,14.3481333333,7.8858,7.3082,9.6578,13.6033333333,7.7786
478.54,8.25733333333,16.6788333333,15.2478,14.3472,7.89793333333,7.30606666667,9.66793333335,13.6051333333,7.7792
478.89,8.2354,16.6528333333,15.2106,14.3121333334,7.87386666667,7.27433333333,9.64026666666,13.5675333333,7.75513333333
479.24,8.243,16.6562333333,15.2236,14.3284666667,7.8782,7.26966666666,9.63893333333,13.5743333333,7.75653333333
479.60,8.24253333333,16.6549,15.2198,14.3382,7.8772,7.2674,9.63439999999,13.5650666667,7.75506666667
479.95,8.2266,16.6529666667,15.2023333333,14.3371333333,7.86973333333,7.26953333333,9.62913333333,13.5522666667,7.75393333333
480.30,8.205,16.6346333333,15.1751333333,14.3080666667,7.8452,7.25486666667,9.61373333334,13.5242,7.73786666666
480.65,8.21533333333,16.6383333333,15.1714,14.3123333333,7.852,7.25466666667,9.60600000001,13.5183333333,7.74113333333
481.00,8.204,16.6588666667,15.1883333333,14.3334666666,7.85786666667,7.25546666667,9.60706666667,13.5259333333,7.736
481.35,8.18993333333,16.6897666667,15.2079333333,14.3640666667,7.84446666667,7.25773333333,9.62073333333,13.5382,7.74766666667
481.70,8.1978,16.7403333333,15.2486,14.3931333333,7.84353333333,7.27333333333,9.64166666667,13.5706,7.76853333333
482.05,8.2164,16.7987666667,15.298,14.4278666667,7.85526666667,7.28973333333,9.6622,13.611,7.78353333333
482.40,8.24526666666,16.8735666667,15.3666666667,14.4950666667,7.87613333333,7.317,9.69533333333,13.6677333333,7.8128
