wavelength,Back_TanJohm,Belly_TanJohm,Breast_TanJohm,Crissum_TanJohm,Crown_TanJohm,DorTail_TanJohm,Patch10_TanJohm,Patch11_TanJohm,Patch12_TanJohm,Rump_TanJohm,Throat_TanJohm,WingTip_TanJohm
754.42,13.7277777778,28.9361111111,21.725,30.191,15.8257555556,14.1912222222,14.2591111111,10.6136666667,11.7666666667,58.602,7.92355555554,19.6507777778
754.73,14.0775555555,29.1553333333,22.0507777778,30.3726666667,16.0847111111,14.5176666667,14.5346666666,11.0312222222,12.0027777778,58.7905555555,8.28188888888,19.9817777778
755.05,13.6238888889,28.7941111111,21.6954444444,29.9984444444,15.7906888889,14.5445555556,14.1511111111,11.0416666667,11.8927777778,58.6823333333,8.04233333333,19.4315555556
755.36,13.8088888889,28.9842222222,21.7803333333,29.9843333333,16.2033555556,14.9077777778,14.5358888889,11.4251111111,12.2217777778,58.8524444444,8.32022222221,19.7337777778
755.67,14.0827777778,29.0402222222,22.04,29.9801111111,16.4436,15.1455555555,14.529,11.5104444445,12.3971111111,59.0028888889,8.50933333332,20.0315555556
755.99,14.1703333333,28.8853333333,22.0547777778,30.292,16.0918666667,15.0862222222,14.2182222222,11.1111111111,12.2365555556,59.5126666667,8.28533333333,19.8396666666
756.30,14.7771111111,29.2323333333,22.7467777778,30.2516666666,16.4618,15.7963333333,14.6816666666,11.4747777778,12.649,59.6865555555,9.12022222222,19.9571111111
756.62,14.3977777778,28.939,22.8687777778,29.7473333333,16.2463777778,15.4275555556,14.4275555555,11.3385555556,12.5657777778,59.7761111111,9.24322222222,19.6901111111
756.93,14.3988888889,28.9717777778,22.8041111111,29.7456666667,16.0678666667,15.401,14.321,11.411,12.305,59.7432222222,9.25711111111,19.5765555555
757.24,13.9297777778,28.4612222222,22.4691111111,29.16,15.5435555556,14.9775555556,13.7971111111,11.1471111111,12.0506666667,59.0002222222,8.62388888889,18.9883333333
757.56,14.002,28.4447777778,22.53,29.7663333333,15.5955555556,15.161,13.8511111111,11.7025555555,12.2818888889,59.376,8.89011111112,19.259
757.87,13.5214444444,28.2058888889,22.1861111111,29.2902222222,15.0917333333,14.7444444444,13.4671111111,11.5871111111,12.1113333333,58.9117777778,8.42966666668,18.854
758.18,13.5128888889,28.1221111111,22.0903333333,29.2663333333,15.2416444445,14.687,13.471,11.3147777778,12.0335555556,59.0176666667,8.51166666666,19.0834444444
758.50,13.1875555556,27.9403333333,21.9392222222,29.1261111111,14.8815111111,14.1866666667,13.007,10.7321111111,11.7792222222,59.2152222222,8.05944444446,18.5205555556
758.81,12.6178888889,27.4325555556,21.5678888889,28.9994444444,14.4798888889,13.7163333333,12.6598888889,10.4388888889,11.3213333333,58.9172222222,7.48533333335,18.1704444444
759.13,12.6832222222,27.6228888889,21.4242222222,29.1057777778,14.4016222222,13.7192222222,12.7902222222,10.7597777778,11.4861111111,58.6933333333,7.68733333333,18.1494444444
759.44,12.5176666667,27.7126666667,21.2527777778,28.8768888889,14.3794,13.6171111111,12.9018888889,10.721,11.2884444444,58.2683333334,7.36988888888,18.0673333333
759.75,12.5744444444,27.7631111111,21.2368888889,29.2678888889,14.5513555556,13.7368888889,12.8873333334,11.0462222222,11.418,58.4704444445,7.34066666668,18.3572222222
760.07,13.2373333333,28.1203333333,21.8178888889,29.6785555555,14.8902222222,14.2622222222,13.5358888889,11.4038888889,11.9016666667,58.6305555555,7.64388888889,18.8778888889
760.38,13.4727777778,28.4753333333,21.7591111111,29.6415555555,14.7974,14.2641111111,13.7833333333,11.2693333333,12.1074444444,59.019,7.78233333333,19.0106666667
760.69,13.6214444444,28.6193333333,22.0197777778,29.6257777778,14.6207333333,14.3963333334,13.8817777778,11.4406666667,11.8455555556,59.3554444444,8.13822222222,19.1681111111
761.01,13.3792222222,28.577,21.9574444444,29.1792222222,14.1762444444,14.1787777778,13.8522222222,11.2236666667,11.6063333333,58.9383333333,7.85755555556,18.8056666667
761.32,13.8316666666,29.0232222222,22.1458888889,29.5038888889,14.3198222222,14.5634444444,14.0501111111,11.3458888889,11.9523333333,59.1172222222,8.16666666665,19.2777777778
761.63,13.4361111111,28.7257777778,21.8303333333,29.2394444445,13.9976222222,14.1508888889,13.5897777778,11.1535555556,11.7094444445,58.9448888889,7.48322222221,18.7956666667
761.94,13.3884444444,28.7891111111,21.6516666667,29.1661111111,14.0475333333,14.2747777778,13.75,11.2588888889,11.4728888889,59.2183333333,7.662,19.0891111111
762.26,13.1165555556,28.4544444444,21.2072222222,28.9742222222,13.6510666667,13.8618888889,13.357,10.7186666667,10.8218888889,58.8995555555,7.45311111111,18.677
762.57,13.0488888889,28.4148888889,21.4403333333,29.0926666667,13.7834888889,13.684,13.2956666667,10.5804444445,10.6608888889,58.9197777778,7.55755555554,18.6924444445
762.88,13.1783333333,28.4836666667,21.8737777778,29.2264444444,14.1454888889,13.857,13.4074444444,11.0333333333,10.9644444444,59.1126666667,7.79255555554,18.9585555556
763.20,13.1143333333,28.4246666667,22.0381111111,29.1296666667,14.1427777778,13.8686666667,13.2354444444,10.9494444444,11.0304444444,59.0542222222,7.86400000001,18.9031111111
763.51,12.8118888889,28.1593333333,21.5393333333,29.0031111111,13.8332444445,13.3966666667,12.6021111111,10.6244444444,10.7226666667,59.1803333333,7.54877777779,18.5257777778
763.82,12.8477777778,28.0258888889,21.6328888889,29.058,13.9668888889,13.5831111111,12.7238888889,10.8141111111,10.8984444445,58.9758888889,7.59344444444,18.6513333333
764.14,13.0592222222,28.0883333333,21.4767777778,29.1845555556,14.2998444444,13.7024444445,12.9615555555,10.9471111111,11.2086666667,59.0788888889,7.77422222221,18.8365555556
764.45,13.3043333333,28.5663333333,21.615,29.4092222222,14.6866222222,13.966,13.2906666667,11.0883333334,11.3151111111,59.5251111111,8.07955555554,19.1406666667
764.76,13.2803333333,28.2363333334,21.7286666667,29.6652222222,14.7987555556,14.1135555556,13.4805555556,11.3113333333,11.302,59.7262222222,8.12277777779,19.1265555555
765.07,13.3845555555,28.3811111111,22.1933333333,29.974,15.2659777778,14.5863333333,13.9686666666,11.7915555556,11.6516666667,60.1408888889,8.59633333332,19.2875555556
765.39,13.2678888889,28.1028888889,22.3935555556,30.0526666667,15.1263111111,14.3763333333,13.7061111111,11.6603333333,11.6454444444,59.8437777778,8.33477777779,19.35
765.70,14.2464444445,28.8901111111,23.382,30.9237777778,16.1213111111,15.1943333333,14.58,12.6364444445,12.684,60.3962222222,9.1091111111,20.2307777778
766.01,14.0973333333,28.723,22.9728888889,30.4526666667,15.8056888889,15.0874444445,14.4645555556,12.4013333333,12.785,59.9764444445,8.78655555557,19.9922222222
766.32,14.5348888889,29.1754444445,23.162,30.7024444445,15.6836444444,15.3335555556,14.6464444445,12.4324444445,12.9903333333,59.8777777778,9.39033333333,19.8673333333
766.64,14.2928888889,29.2635555556,22.6414444444,30.4908888889,15.4172,14.9771111111,14.5394444445,12.252,12.671,59.699,9.26133333334,19.5768888889
766.95,15.146,30.0904444445,23.4916666666,31.0644444444,16.3121111111,15.9251111111,15.6737777778,13.4112222222,13.7945555556,59.3388888889,10.4574444445,20.5316666667
767.26,15.1411111111,29.7863333333,23.561,31.1187777778,16.4053333333,15.8104444444,15.5143333333,13.686,14.0531111111,58.6583333333,10.5574444444,20.5677777778
767.57,14.6685555556,29.869,23.5187777778,30.9795555556,15.8217333333,15.5063333333,15.3266666666,13.4384444444,13.8307777778,57.8827777778,10.1204444444,20.2273333333
767.88,14.8193333333,29.6182222222,23.8362222222,31.0534444444,15.6791333333,15.568,15.561,13.556,14.1326666667,57.7598888889,10.4517777778,19.9972222222
768.20,14.7493333333,29.9057777778,23.8516666667,30.6222222222,15.9248222222,15.2127777778,15.6413333333,13.6465555556,14.145,57.3535555555,10.4861111111,19.7431111111
768.51,14.605,29.8973333333,23.5314444444,30.5483333334,15.6784666667,14.7786666666,15.3427777778,13.2522222222,13.6936666667,56.8431111111,10.5757777778,19.8784444445
768.82,14.8736666667,30.0643333334,23.312,30.5573333334,15.7926444445,14.9915555555,15.713,13.2243333333,13.7765555555,56.4757777778,10.6915555556,19.8366666667
769.13,13.9833333333,29.214,22.4793333333,29.592,14.7829111111,14.3312222222,15.0945555556,12.3355555556,13.0161111111,55.9333333334,9.96977777779,19.1232222222
769.44,14.4141111111,29.751,23.0285555555,29.976,15.3647555555,14.9103333333,15.5616666667,12.879,13.2201111111,56.5556666666,10.3745555556,19.7022222222
769.76,13.5362222222,29.0933333334,22.3332222222,29.6085555556,15.0293111111,14.3843333333,15.0024444444,12.395,12.9813333334,56.0945555555,9.56566666666,19.3851111111
770.07,13.7551111111,29.1483333333,22.652,29.9756666666,15.1841555556,14.704,15.5475555556,12.352,13.1386666667,56.4152222222,9.72433333334,19.5701111111
770.38,12.6201111111,28.0981111111,21.514,28.7812222222,14.4274666667,13.851,14.4243333333,10.934,11.7602222222,56.2046666667,8.32933333332,18.4117777778
770.69,12.8764444445,28.8593333333,21.7634444444,28.9286666667,14.8493777778,14.3214444445,14.8146666667,11.0416666667,11.7688888889,57.39,8.96511111111,18.6571111111
771.00,13.4541111111,29.0468888889,22.0357777778,29.3221111111,15.2146444444,14.741,14.7763333333,10.8891111111,11.8211111111,58.0138888889,9.31822222223,19.2581111111
771.32,13.499,29.4584444444,21.9518888889,29.3412222222,15.5790666667,14.6616666667,14.3462222222,11.0118888889,12.0844444444,58.304,9.2188888889,19.609
771.63,13.6355555556,29.5467777778,22.0102222222,29.5374444445,14.9973777778,14.7872222222,14.0132222222,10.503,12.0417777778,58.4576666667,9.2041111111,19.5781111111
771.94,13.6895555556,29.5826666666,22.2221111111,29.4703333334,14.6629333333,14.8524444444,14.1866666667,10.2672222222,12.0768888889,59.2874444445,8.99211111112,19.5404444444
772.25,13.5274444444,29.652,22.2412222222,28.8621111111,14.5204888889,15.0018888889,13.9744444444,10.2548888889,12.0053333333,59.3987777778,9.13244444444,19.4255555555
772.56,13.236,29.4737777778,22.0467777778,28.3821111111,13.9043777778,14.6685555556,12.8655555556,9.649,11.345,59.3372222222,8.36277777777,19.2201111111
772.87,12.4054444444,28.1063333333,21.0673333333,27.28,12.8614666667,13.4706666666,11.5593333333,8.46277777778,10.2747777778,58.1243333333,7.05888888889,18.1502222222
773.18,13.1746666667,27.986,21.637,27.4801111111,13.2638444444,14.0972222222,11.7064444444,8.99811111111,10.1487777778,57.9167777778,7.252,18.6306666667
773.50,13.371,28.199,22.0834444445,27.2177777778,13.4344,14.0648888889,11.5771111111,9.44577777779,10.3874444444,57.6074444445,7.077,19.4568888889
773.81,13.8592222222,28.4303333334,22.4101111111,27.2045555556,13.2244888889,14.0963333333,11.9908888889,9.82600000002,11.2198888889,57.7303333333,7.36466666667,19.7013333333
774.12,13.6475555556,27.9717777778,22.1625555556,27.1661111111,12.9712,13.7868888889,11.7177777778,9.8078888889,10.9022222222,57.3062222222,6.635,19.5364444444
774.43,13.6652222222,27.9235555555,21.9104444444,27.2296666667,13.2791777778,13.3735555556,11.624,10.2865555556,11.0507777778,57.8683333333,6.27444444444,19.1553333333
774.74,11.8741111111,25.9157777778,20.2382222222,25.702,11.4612888889,11.6301111111,9.58477777776,8.7708888889,8.93355555556,56.3286666667,4.56855555555,17.3077777778
775.05,11.0078888889,25.5163333333,19.8781111111,25.2168888889,11.1586666667,11.1007777778,9.1181111111,8.58111111111,8.28166666667,56.4643333333,3.82077777778,17.2861111111
775.36,11.5946666667,25.9155555556,20.2057777778,25.3496666667,11.4629111111,11.4301111111,9.58844444444,9.35188888889,8.83744444444,56.214,4.67088888889,17.7777777778
775.67,12.4845555555,26.23,20.6025555556,26.3324444445,12.1158666667,11.931,10.127,10.1374444444,9.59411111111,56.2628888889,5.25844444444,18.0504444445
775.98,12.9326666667,26.7964444444,20.9775555556,27.039,13.0904444445,12.5986666667,11.1615555555,11.1415555555,10.4736666667,56.689,6.73944444444,18.4276666667
776.30,13.2076666667,27.8943333333,21.5943333334,27.722,13.8155111111,13.4811111111,11.9112222222,11.9822222222,11.3947777778,57.7332222222,7.6268888889,18.9101111111
776.61,12.4922222222,27.861,21.1526666667,27.321,13.6739555555,12.9697777778,11.9832222222,11.4226666667,10.9346666667,58.3695555556,7.86100000001,18.7226666667
776.92,12.3293333333,27.5362222222,20.5523333333,27.3785555556,13.5895111111,12.8754444445,12.3924444444,11.3,10.5965555556,58.4541111111,7.98133333334,18.4415555555
777.23,12.2594444444,28.251,20.9887777778,28.5485555555,14.4391333333,13.2055555555,12.6635555555,11.4406666667,10.4731111111,59.0748888889,8.49533333334,19.1601111111
777.54,12.0824444444,27.8366666667,20.7277777778,27.8791111111,13.9802,13.0644444445,12.4347777778,10.3853333333,10.0545555556,59.0671111111,7.89844444443,18.7105555556
777.85,11.8082222222,27.7133333333,20.8601111111,27.9494444445,13.8181777778,13.5027777778,12.4731111111,9.92077777777,9.52377777778,58.9446666667,8.23677777778,18.9832222222
778.16,13.8676666667,29.1346666667,22.3175555555,29.5801111111,15.6213111111,15.2778888889,14.7688888889,11.2914444444,11.1641111111,60.2945555555,9.89177777777,20.8333333333
778.47,14.3385555555,29.111,22.4126666667,29.778,15.9934444444,15.9683333333,15.3862222222,10.9735555556,11.0368888889,60.3173333333,10.487,21.1852222222
778.78,14.5024444444,29.8893333333,22.4645555556,30.3106666667,16.3854,16.672,15.6504444445,11.3217777778,11.7641111111,60.2001111111,10.4687777778,21.0323333333
779.09,13.472,30.1927777778,22.5904444444,29.7813333333,16.2616444445,16.0494444445,15.5837777778,11.0026666667,11.1977777778,60.353,9.96311111112,20.7927777778
779.40,13.2871111111,30.366,22.5078888889,30.0361111111,16.4632666667,16.2215555556,15.749,10.9131111111,11.1551111111,60.2154444444,9.48455555556,20.2882222222
779.71,12.8765555556,30.0232222222,21.8912222222,29.7251111111,15.6548888889,15.5908888889,15.1936666667,10.416,10.118,59.0864444444,8.73877777777,19.618
780.02,13.1563333333,30.4035555556,21.9237777778,30.1492222222,15.4780444444,15.4891111111,15.3012222222,10.9674444444,10.4146666667,59.3476666667,8.8778888889,19.5248888889
780.33,12.5971111111,30.3275555556,22.2111111111,30.1698888889,14.8394222222,15.1638888889,14.6682222222,10.4695555555,9.96288888889,59.4055555556,8.52188888888,18.6311111111
780.64,12.8265555556,30.7995555556,22.6818888889,29.7343333333,15.0869333334,15.4725555555,15.3044444444,11.5706666667,10.3601111111,59.1098888889,8.66677777779,18.8024444444
780.95,13.2043333333,31.7692222222,22.6365555556,30.5154444445,15.8797555556,15.689,15.873,12.595,10.5474444444,59.1443333333,8.91400000001,19.3352222222
781.26,13.7194444444,32.4141111111,23.1758888889,30.5296666667,16.4471777778,16.4424444445,16.0748888889,13.4091111111,11.5591111111,58.8302222222,9.03133333333,19.9816666667
781.57,12.7117777778,32.6324444444,22.7128888889,30.1903333334,15.7591111111,16.1233333333,15.7262222222,13.0623333333,11.1578888889,58.009,8.85611111111,19.7218888889
781.88,12.2962222222,32.7467777778,22.2574444445,29.8252222222,15.5791111111,15.1943333333,15.4992222222,13.7157777778,11.6273333333,57.0925555555,8.94055555557,19.641
782.19,12.3471111111,32.7276666667,21.786,29.977,15.4876666666,14.8915555556,14.6492222222,13.5707777778,11.0263333333,57.7851111111,8.02133333332,19.2052222222
782.50,13.1684444444,33.2473333333,21.9018888889,31.3994444444,15.7304444444,15.4593333333,15.3608888889,13.8211111111,11.6038888889,59.1153333333,8.46277777778,19.7708888889
782.81,13.2574444444,33.1125555555,22.4675555556,31.5305555555,15.2857333334,15.4771111111,15.2686666667,14.03,12.0064444444,58.3885555556,9.22266666668,20.6278888889
783.12,12.7952222222,32.3276666667,21.3172222222,31.0708888889,14.2282222222,14.4167777778,14.09,12.7325555556,11.3497777778,58.4841111111,8.79844444446,19.7337777778
783.43,12.5221111111,31.6044444444,20.8746666667,30.6124444445,13.8216888889,14.4165555555,13.8953333334,12.1791111111,11.6577777778,58.1998888889,7.8948888889,19.9464444444
783.74,14.2766666667,32.6076666667,21.8467777778,31.9945555555,16.0033555556,16.1412222222,15.603,13.2884444445,13.8514444445,58.9591111111,9.43455555555,21.9721111111
784.05,13.2898888889,31.2571111111,20.8125555556,31.4877777778,14.9301555556,15.4556666667,13.9561111111,11.7646666667,13.277,58.3622222222,8.57366666666,21.4917777778
784.36,12.6731111111,30.6158888889,20.8636666667,30.6033333333,14.3493111111,15.035,13.0795555555,11.7588888889,13.1427777778,57.7395555555,8.39355555554,20.6095555555
784.67,11.0336666666,29.1616666667,19.6602222222,29.5994444444,12.7228888889,13.4543333333,11.6774444444,10.0296666667,11.8318888889,56.6886666667,7.00388888889,19.0806666667
784.98,10.1702222222,27.3911111111,18.5743333333,28.3062222222,11.8715333333,12.3743333333,10.2346666667,9.31933333334,10.905,56.0195555556,5.78777777778,18.3938888889
785.29,10.4126666667,27.5126666667,18.6778888889,28.8061111111,11.5484444445,13.1417777778,9.99877777779,9.14500000001,10.736,56.8491111111,5.65255555556,18.0957777778
785.60,10.6186666667,27.6767777778,19.659,29.1035555556,11.8030666666,13.8005555556,10.8205555555,9.53299999999,10.9723333333,56.2625555556,6.46455555555,19.6591111111
785.91,10.0628888889,27.0317777778,19.0775555556,28.1415555556,11.3280666667,13.5158888889,9.75455555557,9.17499999999,10.3957777778,55.3951111111,6.00566666667,19.016
786.22,9.93822222222,26.7531111111,18.3704444444,27.9013333333,11.4395333333,13.1482222222,9.46922222223,9.11111111111,10.0616666667,56.3333333333,5.43211111111,18.6911111111
786.53,11.4934444444,28.411,20.7168888889,29.3427777778,13.6512222222,14.9223333333,11.8758888889,11.3023333333,12.1147777778,57.7301111111,7.24011111111,21.0034444445
786.84,12.4162222222,29.4413333333,21.9517777778,30.1821111111,14.7937333333,15.8965555555,12.6044444444,11.934,12.6277777778,58.4126666667,8.13633333335,21.646
787.14,10.8864444444,28.5765555556,20.4827777778,28.9551111111,13.2978,14.8265555556,11.0638888889,10.7797777778,10.6734444445,58.0876666667,6.82766666667,20.0447777778
787.45,10.2851111111,27.8298888889,19.6858888889,28.2141111111,12.4514666667,14.299,10.704,10.0755555556,9.43577777777,57.58,6.45733333333,19.1857777778
787.76,10.2492222222,27.9058888889,19.6248888889,28.7327777778,12.1384,14.547,11.251,9.64344444443,9.09622222222,57.7801111111,6.27766666667,19.625
788.07,11.6321111111,28.7235555556,20.3646666667,29.3465555556,13.5553333334,15.5737777778,12.5722222222,11.0997777778,10.2162222222,58.5683333333,7.93977777777,20.6816666667
788.38,12.8714444444,30.4406666667,21.5831111111,30.7435555556,14.8828666667,16.8067777778,13.9031111111,12.4341111111,11.7725555556,59.4575555556,8.80166666666,21.4933333333
788.69,13.3644444444,30.1873333334,21.9878888889,30.9236666666,15.5623111111,17.2802222222,14.2011111111,12.6841111111,11.9254444444,59.2146666667,9.23699999999,21.5973333333
789.00,12.0286666667,28.9072222222,20.9608888889,29.8244444445,14.3975111111,16.0073333333,13.3583333333,11.111,11.0194444444,59.3395555555,8.04944444445,20.1122222222
789.31,12.8795555556,28.9755555555,21.7887777778,30.3102222222,15.1428222222,16.9061111111,14.0198888889,11.8525555556,12.0807777778,59.1832222222,8.69277777779,20.8875555555
789.62,13.2385555555,28.9051111111,22.3378888889,29.8764444444,14.7416444444,17.3662222222,13.7125555556,11.3306666667,12.0823333333,58.7351111111,8.20899999999,20.326
789.92,12.6578888889,28.386,21.5492222222,29.7083333333,14.4292222222,17.1567777778,13.1184444444,11.0521111111,11.7722222222,58.5901111111,7.71044444444,19.4945555556
790.23,12.1608888889,27.825,20.9601111111,29.2167777778,13.7578444444,16.4897777778,13.0336666667,11.1935555556,12.0076666667,57.3838888889,7.56066666667,18.8016666666
790.54,13.3572222222,28.7814444444,21.5053333333,30.3225555556,14.7358888889,16.9534444444,13.847,12.3775555556,13.4647777778,57.3715555556,8.4468888889,20.0118888889
790.85,15.3588888889,29.6736666667,22.7141111111,31.9534444444,16.2563777778,17.7466666667,14.819,13.7988888889,15.035,58.0634444444,9.64711111111,20.6261111111
791.16,17.2215555556,31.1491111111,24.5135555555,33.1304444444,18.0640888889,19.1671111111,16.2907777778,15.6105555556,17.4604444444,59.0882222222,11.7315555555,21.9837777778
791.47,17.9284444444,31.336,25.1047777778,34.0628888889,18.4545777778,19.6626666667,17.0672222222,15.7277777778,18.1437777778,58.9522222222,12.307,22.27
791.78,19.0774444444,31.6067777778,25.8478888889,34.6897777778,18.8408888889,20.1627777778,17.2771111111,15.785,18.5596666667,59.8224444444,13.0471111111,22.1728888889
792.08,18.5014444444,31.4856666667,25.5734444445,34.3144444444,18.4911777778,19.4444444444,16.6921111111,15.2394444444,18.3232222222,60.5503333334,11.608,22.2732222222
792.39,18.8864444444,31.3926666667,25.6468888889,34.4746666667,18.4956666667,19.66,16.4128888889,15.6521111111,18.5183333333,60.1215555555,11.9354444444,22.4504444444
792.70,18.1688888889,30.8081111111,24.4106666667,34.0585555555,17.9693777778,18.7903333333,15.799,14.6853333333,17.6248888889,60.1656666667,10.9427777778,22.1445555556
793.01,18.3236666667,31.6571111111,24.5485555556,34.9707777778,18.9864222222,19.3502222222,17.0238888889,15.7634444444,18.8435555556,61.0265555556,11.8128888889,23.7687777778
793.32,17.9778888889,31.062,24.377,34.1121111111,18.0996,19.1978888889,16.7057777778,15.1867777778,18.2892222222,59.9948888889,11.0723333333,24.0263333333
793.62,18.654,32.1133333333,25.3181111111,34.9075555556,18.9664666667,20.4381111111,17.316,15.5974444445,18.4574444444,61.1176666667,11.662,24.9508888889
793.93,16.6601111111,30.6907777778,24.4552222222,33.1218888889,17.0590444444,18.8795555556,15.8804444444,14.0043333333,16.8714444444,59.8891111111,9.9748888889,23.0678888889
794.24,16.6006666667,30.8056666667,25.316,33.1225555555,17.3066,19.326,16.8641111111,14.5338888889,17.2722222222,59.9392222222,9.70244444443,23.4203333333
794.55,15.5764444445,30.0691111111,24.1674444444,32.537,16.4878666667,18.7231111111,16.3076666667,13.7877777778,16.0203333333,59.0287777778,9.33533333334,23.1362222222
794.86,14.9987777778,29.958,23.68,31.6522222222,16.1570222222,18.5315555556,15.8524444444,13.5145555556,15.0512222222,58.7208888889,8.40544444445,22.5768888889
795.16,14.0106666667,29.7536666667,23.6077777778,30.7544444444,15.8686222222,17.9112222222,15.5118888889,13.2795555555,14.139,57.8648888889,7.76233333332,22.3375555556
795.47,14.5956666667,30.1587777778,23.983,30.853,16.4186,18.2043333333,15.7986666666,13.8022222222,14.9678888889,56.8078888889,9.09000000001,22.582
795.78,15.3486666667,30.8818888889,24.6735555556,31.8304444445,17.0608444444,18.1572222222,16.7898888889,14.4742222222,15.2993333333,57.6742222222,9.97788888888,23.0597777778
796.09,15.4336666666,31.3186666667,25.2503333333,31.8682222222,16.9598666667,18.083,17.094,14.8228888889,15.5678888889,57.4481111111,10.9278888889,23.0036666667
796.40,15.3375555555,31.6672222222,25.8236666666,31.8877777778,16.8246888889,17.4935555556,16.6237777778,14.3821111111,14.9946666666,56.9032222222,10.6455555555,22.3446666667
796.70,15.8272222222,32.0,25.9382222222,31.8888888889,16.7998444444,17.5184444444,16.7655555556,14.3457777778,15.2592222222,57.5431111111,10.5925555556,21.8888888889
797.01,14.7695555555,30.9602222222,24.6941111111,30.8121111111,16.1735111111,16.3638888889,15.5482222222,13.3603333333,14.2751111111,56.5073333333,9.76399999999,20.9741111111
797.32,14.9554444444,30.6794444444,24.7767777778,31.2126666667,16.6889777778,16.7904444444,15.4637777778,13.1944444445,13.7772222222,56.7583333333,9.88344444445,21.379
797.63,14.701,31.4243333333,24.093,30.8556666667,16.7110222222,16.812,15.0171111111,12.4763333333,13.3991111111,57.2241111111,9.72044444445,20.7181111111
797.93,13.3385555556,30.5916666667,23.4744444444,30.0775555556,15.8930222222,15.2497777778,13.4044444445,11.1637777778,12.4027777778,57.8358888889,8.07944444445,18.9667777778
798.24,12.8276666667,31.3194444444,23.8442222222,30.5486666667,15.6610888889,14.7201111111,13.2738888889,11.3408888889,12.2601111111,58.2997777778,8.0698888889,18.7617777778
798.55,12.1186666667,31.0697777778,22.8848888889,30.2966666667,14.6501111111,14.2858888889,12.6845555556,10.8351111111,12.3396666667,58.3298888889,7.78466666666,18.6472222222
798.85,12.1813333333,31.3193333333,22.5318888889,30.5168888889,14.6120666667,14.1247777778,12.5756666667,10.6324444444,11.6603333333,58.4846666667,7.84411111112,18.0115555556
799.16,11.9692222222,32.0321111111,22.6227777778,30.2732222222,15.1122888889,14.8004444445,12.2407777778,10.6106666667,12.0406666667,58.7301111111,7.62166666667,18.3327777778
799.47,12.6697777778,32.511,22.7416666667,30.5194444444,16.1846444444,15.1081111111,13.0303333333,10.9668888889,12.2077777778,58.2251111111,7.66244444446,18.5568888889
799.78,12.1001111111,31.5736666666,21.0587777778,29.7848888889,15.3664444444,14.7761111111,12.4782222222,10.253,11.4745555555,57.4897777778,6.71911111111,17.8302222222
800.08,12.0517777778,31.3198888889,21.164,30.4232222222,15.5584666667,14.7854444444,12.2281111111,10.538,11.1552222222,57.3486666666,7.49577777778,17.6512222222
800.39,12.1375555556,31.9594444444,21.9806666667,31.1292222222,15.4649111111,15.1116666667,12.4243333333,10.2052222222,11.262,57.6236666667,7.24644444445,17.6176666666
800.70,13.6142222222,33.5621111111,23.5348888889,31.3644444444,15.8729555556,16.8497777778,13.5225555556,11.5995555556,13.1867777778,58.8826666667,8.15,18.3911111111
801.00,13.3364444444,33.4406666667,24.1098888889,31.5531111111,15.4173111111,17.2345555556,13.9043333334,12.3081111111,13.014,58.6707777778,8.19533333333,18.7996666667
801.31,15.5526666667,34.2665555556,25.8656666667,32.8213333333,17.1906666667,19.4067777778,15.9138888889,14.0321111111,14.2577777778,59.0785555555,10.5241111111,20.5661111111
801.62,16.3814444445,34.2491111111,25.6007777778,32.7777777778,17.7897555556,20.3303333333,16.1862222222,14.5045555556,15.3002222222,59.5195555556,10.8708888889,20.9311111111
801.92,16.5021111111,34.037,25.9808888889,32.3001111111,18.3227777778,20.3204444444,16.5021111111,14.6153333333,15.2142222222,58.9547777778,11.5155555555,21.4733333333
802.23,16.9943333333,34.7632222222,26.9435555555,33.0056666667,18.6713555555,20.7475555556,18.2155555556,15.5942222222,16.6517777778,59.3386666667,11.8856666667,22.1924444445
802.54,16.7993333333,34.0701111111,26.2746666667,32.405,18.3996444445,20.4833333333,19.0982222222,15.8855555556,16.5782222222,58.4438888889,12.1721111111,21.8685555556
802.84,17.1322222222,34.2792222222,27.1173333333,32.3574444444,18.1172444444,21.141,19.0992222222,16.1412222222,16.907,60.6605555556,12.6276666667,21.952
803.15,17.7595555556,34.6386666667,28.0814444444,32.5135555556,18.7917333333,21.7213333334,19.7177777778,16.4388888889,17.3497777778,61.6121111111,14.2381111111,22.9661111111
803.46,16.5274444445,33.4107777778,27.0657777778,31.4143333333,17.5548444445,20.6284444444,19.1427777778,15.011,15.9237777778,61.0182222222,13.3704444445,22.6397777778
803.76,17.2752222222,33.5987777778,26.8726666667,31.9601111111,17.2316,20.6931111111,19.6004444445,15.2465555555,16.3077777778,62.0942222222,13.9981111111,22.5967777778
804.07,17.2,34.3532222222,27.8936666667,33.2252222222,18.3682222222,20.615,20.6151111111,15.9325555556,16.628,62.4013333333,15.4535555556,23.4122222222
804.38,16.1275555555,33.849,27.348,32.3956666667,18.3215111111,19.55,20.1281111111,14.9711111111,15.9555555555,62.2908888889,15.3617777778,23.0348888889
804.68,15.6732222222,34.2871111111,27.2612222222,32.4748888889,17.5296888889,19.0432222222,19.9174444444,14.2424444444,15.8481111111,62.6132222222,15.1645555555,22.89
804.99,13.7688888889,32.3246666667,26.353,31.412,16.3176,17.6752222222,18.5876666666,12.4882222222,14.1048888889,61.4633333334,14.6013333334,21.6616666667
