wavelength,Back_RhoCruf,Belly_RhoCruf,Breast_RhoCruf,Crissum_RhoCruf,Crown_RhoCruf,DorTail_RhoCruf,Rump_RhoCruf,Throat_RhoCruf,WingTip_RhoCruf
421.51,6.47488888889,23.1214444444,14.0594444444,27.0141111111,5.84277777778,6.99266666666,7.07111111111,19.0495555556,7.48277777778
421.87,6.46988888889,23.0877777778,14.0415555555,27.0243333333,5.84111111111,6.99766666666,7.07288888889,19.0362222222,7.48666666667
422.23,6.47388888889,23.0575555556,14.0241111111,27.0323333333,5.83933333333,7.00366666667,7.085,19.0353333333,7.477
422.58,6.46766666667,23.0328888889,14.0124444444,27.0272222222,5.838,6.99733333333,7.06688888889,19.0188888889,7.46166666667
422.94,6.453,22.9921111111,13.9942222222,27.0151111111,5.82766666667,6.97344444444,7.06122222222,18.9763333333,7.43766666667
423.30,6.452,22.9583333333,13.9795555555,26.991,5.83055555556,6.96644444444,7.05655555556,18.9635555556,7.42577777778
423.66,6.44255555555,22.9148888889,13.9614444444,26.9941111111,5.80555555555,6.96455555556,7.05511111111,18.9482222222,7.40288888889
424.01,6.44255555556,22.8761111111,13.9381111111,26.9805555556,5.81288888889,6.97088888889,7.05122222222,18.9285555556,7.40766666667
424.37,6.43722222222,22.8303333333,13.922,26.951,5.81077777778,6.96366666667,7.04455555556,18.9117777778,7.4
424.73,6.437,22.7992222222,13.9071111111,26.9517777778,5.80977777778,6.96455555555,7.038,18.8918888889,7.39755555555
425.08,6.45611111111,22.7991111111,13.9143333333,26.9708888889,5.82766666667,6.97844444444,7.05366666667,18.9082222222,7.408
425.44,6.489,22.8002222222,13.9452222222,27.0286666667,5.85766666667,7.00677777778,7.07655555555,18.9324444444,7.43444444444
425.80,6.50044444444,22.7982222222,13.9527777778,27.0357777778,5.86455555555,7.01811111111,7.08855555555,18.9324444445,7.45388888889
426.16,6.49877777778,22.7758888889,13.9406666667,27.0198888889,5.87755555556,7.02966666667,7.07977777778,18.9254444444,7.454
426.51,6.54122222222,22.7604444444,13.9445555556,27.0256666667,5.906,7.05088888889,7.12255555555,18.9444444444,7.48366666667
426.87,6.56777777778,22.743,13.9396666667,27.0443333333,5.92588888889,7.08777777778,7.14422222222,18.9833333333,7.49733333333
427.23,6.574,22.7213333333,13.935,27.071,5.93644444445,7.09933333333,7.15722222222,18.9757777778,7.50677777778
427.58,6.598,22.7347777778,13.9422222222,27.1006666666,5.95933333333,7.114,7.17488888889,18.9847777778,7.52322222222
427.94,6.61588888889,22.7344444444,13.9464444444,27.1224444444,5.982,7.12111111111,7.19011111111,18.9897777778,7.53422222222
428.30,6.63211111111,22.7427777778,13.9323333333,27.1462222222,5.978,7.13122222222,7.19922222222,18.9894444445,7.53722222222
428.65,6.62155555555,22.7414444444,13.9208888889,27.16,5.99433333333,7.13577777778,7.21211111111,18.9955555556,7.53044444444
429.01,6.63444444444,22.7335555556,13.9247777778,27.1902222222,6.01222222222,7.14955555556,7.24711111111,19.0006666667,7.55211111111
429.37,6.61955555555,22.7131111111,13.9043333333,27.1735555556,5.99833333333,7.12844444444,7.23988888889,18.9737777778,7.53577777778
429.72,6.63022222222,22.6936666667,13.9097777778,27.1812222222,6.01122222222,7.13644444444,7.26088888889,18.9828888889,7.54633333333
430.08,6.65977777778,22.6897777778,13.9226666667,27.1937777778,6.01911111111,7.13622222222,7.26077777778,18.9761111111,7.56722222222
430.44,6.61844444444,22.6635555556,13.9371111111,27.2082222222,6.00355555556,7.12388888889,7.24377777778,18.9593333333,7.557
430.79,6.601,22.6436666667,13.9492222222,27.2264444444,5.99288888889,7.12244444444,7.248,18.94,7.56988888889
431.15,6.62311111111,22.6595555555,13.9558888889,27.2578888889,6.01011111111,7.17466666667,7.27866666667,18.9707777778,7.58966666667
431.50,6.63911111111,22.6417777778,13.9798888889,27.2742222222,6.027,7.19677777778,7.30255555555,18.9983333333,7.60388888889
431.86,6.63422222222,22.6306666667,13.9793333334,27.2785555555,6.01633333333,7.203,7.30955555556,19.0078888889,7.60733333333
432.22,6.64455555556,22.6397777778,13.996,27.3137777778,6.03744444444,7.23155555556,7.33533333333,19.0212222222,7.62788888889
432.57,6.66788888889,22.6362222222,14.0082222222,27.3365555555,6.04733333333,7.24844444445,7.35611111111,19.0338888889,7.64188888889
432.93,6.677,22.6356666667,14.0282222222,27.357,6.05811111111,7.26944444444,7.34011111111,19.048,7.64033333333
433.29,6.68422222222,22.662,14.0471111111,27.3774444444,6.07855555556,7.29711111111,7.36233333333,19.0851111111,7.65566666667
433.64,6.69444444445,22.6726666667,14.0597777778,27.3913333333,6.10155555556,7.31777777778,7.37444444444,19.0938888889,7.666
434.00,6.66444444444,22.6614444445,14.042,27.4044444445,6.082,7.311,7.37755555556,19.0804444444,7.65044444444
434.35,6.68722222222,22.6733333333,14.0487777778,27.4165555555,6.10244444444,7.32622222222,7.39644444445,19.0874444445,7.67455555555
434.71,6.70166666667,22.6834444445,14.0467777778,27.4316666667,6.11422222222,7.327,7.39533333333,19.1051111111,7.66433333333
435.07,6.69177777778,22.6953333333,14.0657777778,27.467,6.12611111111,7.31488888889,7.39577777778,19.1148888889,7.66622222222
435.42,6.70133333333,22.7287777778,14.076,27.4931111111,6.153,7.33255555556,7.40344444445,19.1308888889,7.68622222222
435.78,6.69433333333,22.7667777778,14.1037777778,27.5295555556,6.15455555556,7.343,7.403,19.1523333333,7.68288888889
436.13,6.71511111111,22.7984444444,14.1552222222,27.5748888889,6.18188888889,7.36011111111,7.422,19.2034444445,7.708
436.49,6.74366666667,22.8392222222,14.1912222222,27.6025555555,6.21077777778,7.38322222222,7.44966666667,19.2332222222,7.73755555555
436.84,6.75455555555,22.8755555555,14.207,27.6315555556,6.20388888889,7.38022222222,7.47911111111,19.2393333333,7.738
437.20,6.75177777778,22.8687777778,14.2182222222,27.6411111111,6.20433333334,7.368,7.46766666667,19.2461111111,7.725
437.56,6.75544444444,22.8954444444,14.2502222222,27.7091111111,6.19088888889,7.37233333333,7.47288888889,19.2831111111,7.72111111111
437.91,6.78455555556,22.9523333333,14.3208888889,27.7726666667,6.21866666667,7.39288888889,7.50155555556,19.3307777778,7.74688888889
438.27,6.79633333333,22.9934444444,14.347,27.8105555556,6.209,7.40111111111,7.50533333333,19.3678888889,7.74811111111
438.62,6.815,23.0397777778,14.3911111111,27.8588888889,6.22311111111,7.42011111111,7.538,19.3911111111,7.77433333333
438.98,6.83477777778,23.0706666667,14.4247777778,27.8566666667,6.24444444444,7.43522222222,7.55333333333,19.4092222222,7.78666666667
439.33,6.83488888889,23.0942222222,14.4471111111,27.9032222222,6.23888888889,7.42977777778,7.55888888889,19.415,7.78033333334
439.69,6.85211111111,23.1311111111,14.465,27.9483333334,6.24388888889,7.42555555556,7.57744444445,19.4261111111,7.78888888889
440.04,6.84766666667,23.1436666667,14.4621111111,27.9728888889,6.23833333333,7.41633333333,7.56611111111,19.4252222222,7.78033333333
440.40,6.84155555556,23.1642222222,14.4845555555,28.0028888889,6.23611111111,7.41088888889,7.562,19.4366666666,7.77222222222
440.75,6.832,23.1766666667,14.4914444444,28.0446666667,6.23877777778,7.418,7.55433333333,19.4782222222,7.77366666667
441.11,6.84466666667,23.2195555556,14.524,28.1145555556,6.24277777778,7.43922222222,7.57044444445,19.5142222222,7.79155555556
441.47,6.86333333333,23.257,14.548,28.1434444444,6.26888888889,7.45777777778,7.59122222222,19.5497777778,7.80366666667
441.82,6.87344444444,23.2537777778,14.5447777778,28.1487777778,6.27122222222,7.45888888889,7.58755555555,19.5618888889,7.81422222222
442.18,6.87177777778,23.2657777778,14.5586666667,28.1696666667,6.28888888889,7.46777777778,7.604,19.5737777778,7.81233333333
442.53,6.89077777778,23.2992222222,14.5823333333,28.1993333333,6.31066666667,7.49422222222,7.61611111111,19.6058888889,7.84088888889
442.89,6.90844444445,23.327,14.6186666666,28.2778888889,6.30888888889,7.50944444444,7.62955555556,19.639,7.85644444444
443.24,6.91755555555,23.346,14.6404444445,28.311,6.31677777778,7.51733333333,7.63655555555,19.6682222222,7.865
443.60,6.92077777778,23.3584444444,14.6704444445,28.3366666667,6.32477777778,7.53388888889,7.644,19.699,7.86488888889
443.95,6.92088888889,23.3536666667,14.6645555555,28.3457777778,6.31511111111,7.54833333333,7.65711111111,19.7025555556,7.85488888889
444.31,6.92377777778,23.3597777778,14.6618888889,28.3798888889,6.32555555556,7.55111111111,7.66711111111,19.7083333333,7.86444444444
444.66,6.94411111111,23.3606666667,14.6795555556,28.4008888889,6.33933333333,7.56522222222,7.68955555555,19.7197777778,7.87955555556
445.02,6.95244444444,23.3584444445,14.6753333333,28.3968888889,6.34322222222,7.56544444444,7.712,19.7107777778,7.87966666667
445.37,6.95077777778,23.3472222222,14.6678888889,28.4053333333,6.33088888889,7.55866666667,7.71533333333,19.6972222222,7.88144444444
445.72,6.962,23.3574444444,14.679,28.4405555556,6.34477777778,7.57933333333,7.73788888889,19.6994444444,7.87766666667
446.08,6.98033333333,23.3743333333,14.6834444445,28.4702222222,6.35777777778,7.59722222222,7.75333333333,19.713,7.89611111111
446.43,6.97411111111,23.3607777778,14.6798888889,28.4833333333,6.34466666667,7.59677777778,7.74644444445,19.701,7.87533333333
446.79,6.97122222222,23.3518888889,14.6702222222,28.4781111111,6.354,7.60333333333,7.75188888889,19.7023333333,7.87222222222
447.14,6.987,23.3555555555,14.69,28.4818888889,6.37433333334,7.61622222222,7.77311111111,19.7124444444,7.88355555555
447.50,7.00566666667,23.3657777778,14.7066666667,28.5238888889,6.39988888889,7.63555555556,7.79044444444,19.7342222222,7.91288888889
447.85,7.01044444444,23.3615555555,14.7122222222,28.5267777778,6.403,7.632,7.79655555556,19.7387777778,7.92244444444
448.21,7.01322222222,23.3502222222,14.7238888889,28.5218888889,6.405,7.63288888889,7.79066666667,19.7372222222,7.91988888889
448.56,7.03377777778,23.3676666667,14.7495555556,28.5453333333,6.42377777778,7.65166666667,7.81411111111,19.7371111111,7.94088888889
448.92,7.04377777778,23.3516666667,14.7586666667,28.5524444444,6.43977777778,7.67333333333,7.81066666667,19.7355555556,7.95755555556
449.27,7.048,23.336,14.7568888889,28.5394444445,6.45466666667,7.677,7.80033333333,19.732,7.96088888889
449.62,7.05733333333,23.3348888889,14.7701111111,28.5412222222,6.45611111111,7.68022222222,7.80977777778,19.7598888889,7.97722222222
449.98,7.065,23.3167777778,14.7967777778,28.5602222222,6.46511111111,7.694,7.81322222222,19.7637777778,7.98944444444
450.33,7.06933333333,23.2974444445,14.7958888889,28.5614444445,6.474,7.68533333333,7.82688888889,19.7763333333,8.01244444444
450.69,7.07144444444,23.2726666667,14.7918888889,28.5534444444,6.47477777778,7.68688888889,7.82733333333,19.7602222222,8.01922222222
451.04,7.08477777778,23.2561111111,14.7858888889,28.5597777778,6.48455555555,7.70744444444,7.83933333333,19.7683333333,8.04133333333
451.40,7.08466666667,23.208,14.7576666667,28.5201111111,6.48388888889,7.70577777778,7.83255555555,19.7348888889,8.042
451.75,7.11166666667,23.2067777778,14.7776666667,28.5394444444,6.525,7.73877777778,7.851,19.7513333333,8.07244444444
452.10,7.121,23.1963333334,14.772,28.5564444444,6.51944444444,7.762,7.877,19.7583333333,8.08377777778
452.46,7.08777777778,23.1383333333,14.7375555555,28.5251111111,6.50011111111,7.74277777779,7.84522222222,19.7306666667,8.06033333333
452.81,7.08466666667,23.1367777778,14.7453333333,28.5496666667,6.513,7.74777777779,7.86955555556,19.7596666667,8.07344444445
453.17,7.07688888889,23.1195555556,14.7387777778,28.5688888889,6.51622222222,7.74566666668,7.88055555556,19.7581111111,8.06811111111
453.52,7.04577777778,23.0663333333,14.701,28.5582222222,6.501,7.72088888889,7.855,19.708,8.05088888889
453.87,7.02555555556,23.0452222222,14.6676666667,28.5221111111,6.48588888889,7.70366666667,7.83622222222,19.6728888889,8.03211111111
454.23,7.01611111111,23.0245555556,14.6553333334,28.4977777778,6.49211111111,7.73111111111,7.83755555556,19.6502222222,8.01655555556
454.58,7.04133333334,23.0303333334,14.6768888889,28.5324444444,6.52233333334,7.75677777779,7.86433333333,19.6597777778,8.03888888889
454.93,7.04288888889,23.0316666667,14.666,28.5403333334,6.518,7.76533333332,7.86922222222,19.6356666667,8.02666666667
455.29,7.03988888889,23.0236666667,14.6731111111,28.5471111111,6.51077777778,7.7728888889,7.86922222222,19.6365555556,8.02055555556
455.64,7.05477777778,23.0286666667,14.6857777778,28.5665555556,6.52011111111,7.79411111112,7.88466666667,19.6388888889,8.03077777778
456.00,7.07333333333,22.9914444444,14.6811111111,28.5477777778,6.531,7.79655555554,7.88388888889,19.6285555556,8.04055555556
456.35,7.09888888889,22.9762222222,14.662,28.5482222222,6.54044444444,7.79122222222,7.88855555556,19.6233333334,8.04611111111
456.70,7.11755555556,23.0033333334,14.6697777778,28.5536666667,6.543,7.81755555554,7.92122222222,19.6184444444,8.06033333333
457.06,7.147,23.0163333333,14.677,28.5764444444,6.55822222222,7.83177777777,7.94311111111,19.632,8.09366666667
457.41,7.18255555556,23.045,14.6972222222,28.6068888889,6.59066666667,7.87477777777,7.98366666666,19.6696666667,8.12155555556
457.76,7.189,23.0291111111,14.7001111111,28.639,6.59511111111,7.88544444443,7.99466666667,19.6886666667,8.13
458.12,7.21933333333,23.0456666667,14.7146666667,28.6804444444,6.59777777778,7.88333333332,8.00977777778,19.7172222222,8.15111111111
458.47,7.20133333334,23.0405555556,14.6993333333,28.665,6.57422222222,7.86411111112,8.00444444444,19.7202222222,8.13744444444
458.82,7.18533333333,23.0385555556,14.706,28.6815555555,6.56166666667,7.85711111111,7.99411111111,19.7262222222,8.13366666667
459.18,7.18666666667,23.0437777778,14.6993333333,28.6878888889,6.55511111111,7.85133333333,7.99422222222,19.7242222222,8.13566666667
459.53,7.17744444445,23.0448888889,14.6944444444,28.7117777778,6.53933333333,7.83777777779,7.99444444444,19.7333333333,8.12322222222
459.88,7.18322222222,23.093,14.7281111111,28.7595555556,6.55444444444,7.85444444446,8.02011111111,19.7676666667,8.12866666667
460.24,7.18211111111,23.1335555556,14.7607777778,28.7932222222,6.56422222222,7.86066666668,8.05022222222,19.787,8.13577777778
460.59,7.17877777778,23.1366666667,14.7632222222,28.8193333333,6.568,7.8371111111,8.02622222222,19.7931111111,8.12022222222
460.94,7.17022222222,23.162,14.7913333333,28.8456666667,6.56788888889,7.83555555554,8.02088888889,19.8036666667,8.10455555556
461.29,7.17155555556,23.1971111111,14.8214444444,28.884,6.55788888889,7.82266666668,8.01355555556,19.8334444444,8.10088888889
461.65,7.18466666667,23.2458888889,14.8562222222,28.9221111111,6.565,7.82277777778,8.02488888889,19.872,8.09411111111
462.00,7.16433333333,23.276,14.8876666667,28.9557777778,6.57133333334,7.81366666668,8.02155555555,19.8906666667,8.08366666666
462.35,7.18,23.3436666667,14.9422222222,29.0293333333,6.58133333333,7.82833333335,8.02788888889,19.9385555556,8.09088888889
462.71,7.20111111111,23.4186666667,14.9964444445,29.0868888889,6.60588888889,7.83188888889,8.05444444444,20.0,8.10955555556
463.06,7.20266666667,23.4807777778,15.0553333333,29.1413333333,6.63077777778,7.84144444445,8.07977777778,20.0546666666,8.10133333333
463.41,7.21811111111,23.5681111111,15.1292222222,29.2032222222,6.65255555556,7.8501111111,8.09288888889,20.1053333333,8.11222222222
463.76,7.24844444444,23.6626666667,15.1961111111,29.2914444445,6.68366666667,7.86666666667,8.111,20.1704444444,8.13933333333
464.12,7.28588888889,23.7715555556,15.2887777778,29.3917777778,6.71188888889,7.90555555556,8.13611111111,20.2588888889,8.17122222222
464.47,7.33444444444,23.8835555556,15.3748888889,29.5005555556,6.74755555556,7.93922222221,8.16877777778,20.3428888889,8.19644444444
464.82,7.35922222222,23.9727777778,15.4417777778,29.5634444444,6.76555555555,7.96233333333,8.19944444445,20.4251111111,8.21111111111
465.17,7.37933333333,24.0651111111,15.5375555556,29.6567777778,6.81266666667,7.99566666665,8.23066666667,20.4951111111,8.22244444445
465.53,7.391,24.1786666667,15.6223333333,29.7741111111,6.827,8.01755555555,8.25633333333,20.5796666667,8.25533333333
465.88,7.42444444444,24.2968888889,15.7073333334,29.8714444445,6.85511111111,8.03522222223,8.30844444444,20.6583333333,8.28255555556
466.23,7.45933333333,24.3906666667,15.79,29.9667777778,6.889,8.06322222221,8.34533333334,20.7361111111,8.3
466.58,7.47444444445,24.4464444445,15.8468888889,30.0602222222,6.88711111111,8.06422222222,8.35011111111,20.7922222222,8.28777777778
466.94,7.501,24.5624444445,15.944,30.2012222222,6.91255555555,8.08844444445,8.37988888889,20.8928888889,8.31733333333
467.29,7.51933333333,24.6812222222,16.0215555555,30.3138888889,6.94444444444,8.12400000001,8.41066666667,20.9841111111,8.35966666667
467.64,7.51333333333,24.765,16.0797777778,30.3758888889,6.94111111111,8.12422222221,8.41166666666,21.0454444444,8.34822222222
467.99,7.51066666667,24.847,16.1258888889,30.4616666667,6.93177777778,8.11233333334,8.41644444444,21.1104444444,8.33311111111
468.35,7.498,24.9281111111,16.1885555556,30.538,6.92633333334,8.11677777777,8.44033333333,21.1823333333,8.33811111111
468.70,7.50655555556,25.0208888889,16.2644444445,30.6411111111,6.92811111111,8.13166666667,8.46222222222,21.2544444444,8.35244444444
469.05,7.52877777778,25.1386666667,16.3275555556,30.7402222222,6.94377777778,8.16322222221,8.48822222222,21.3414444444,8.37744444444
469.40,7.54733333333,25.2496666667,16.4131111111,30.8471111111,6.96966666667,8.17155555557,8.52566666667,21.3994444444,8.37355555556
469.75,7.58644444444,25.3872222222,16.4946666667,30.9636666667,6.99655555556,8.20466666668,8.54066666667,21.4923333333,8.395
470.11,7.57444444444,25.4821111111,16.5463333333,31.0505555555,6.99333333333,8.17188888889,8.54088888889,21.537,8.37866666667
470.46,7.56733333333,25.5748888889,16.6021111111,31.1258888889,7.002,8.16077777779,8.54422222222,21.5978888889,8.365
470.81,7.61933333333,25.7087777778,16.6885555556,31.2285555556,7.04555555556,8.17533333335,8.57288888889,21.6877777778,8.37188888889
471.16,7.641,25.7788888889,16.755,31.2783333333,7.046,8.15566666668,8.58255555555,21.7128888889,8.34544444444
471.51,7.65733333333,25.8564444444,16.8116666667,31.3714444445,7.062,8.15711111111,8.61111111111,21.774,8.35966666667
471.87,7.68211111111,25.9677777778,16.8958888889,31.458,7.11122222222,8.18333333334,8.62833333333,21.8426666666,8.37788888889
472.22,7.70911111111,26.0727777778,16.979,31.555,7.13188888889,8.1901111111,8.64733333333,21.8846666667,8.38244444444
