wavelength,Back_PooHisf,Belly_PooHisf,Breast_PooHisf,Crissum_PooHisf,Crown_PooHisf,DorTail_PooHisf,Patch10_PooHisf,Patch11_PooHisf,Patch12_PooHisf,Rump_PooHisf,Throat_PooHisf,WingTip_PooHisf
803.46,20.1914444444,59.3857777778,32.219,34.0762222222,18.3833333334,21.8013333333,44.8817777778,26.102,28.9747777778,22.0487777778,50.8585555555,20.827
803.76,19.7773333333,59.089,31.7507777778,33.459,17.8011111111,21.209,44.2348888889,25.8728888889,28.4685555556,21.1338888889,50.6072222222,20.5811111111
804.07,19.7614444445,58.3976666667,31.6181111111,32.8445555555,17.8143333333,21.0788888889,43.9722222222,25.5613333333,27.9891111111,20.8054444445,50.319,20.4741111111
804.38,20.5616666667,58.86,32.5075555556,33.4077777778,18.8268888889,21.5201111111,44.6261111111,26.2785555556,28.9798888889,21.6603333334,51.5737777778,21.2722222222
804.68,20.5755555555,58.3516666667,32.3876666667,33.309,19.1977777778,21.5373333333,44.3056666667,26.2656666667,29.192,21.7902222222,51.7403333333,21.5373333334
804.99,20.5027777778,58.5032222222,32.2525555556,32.9237777778,19.0862222222,21.2314444444,44.035,26.3408888889,29.2148888889,22.001,51.9363333333,21.3377777778
805.30,20.0166666667,58.4078888889,31.675,32.587,18.582,20.5556666667,43.4992222222,25.7544444444,29.0048888889,21.534,51.8656666667,20.854
805.60,19.7078888889,58.0532222222,31.2671111111,32.2462222222,18.4716666667,20.4795555556,43.3656666667,25.5414444444,29.0847777778,21.0522222222,51.6223333333,20.4713333333
805.91,18.5464444444,57.3052222222,30.5154444444,31.0453333333,17.8315555556,19.4464444445,42.8545555555,24.5436666667,28.1016666667,20.4473333333,51.1903333333,19.2447777778
806.21,18.2714444444,56.937,30.3428888889,31.1767777778,17.8417777778,19.038,42.5912222222,24.3534444444,27.9504444444,20.3605555556,51.3097777778,19.0042222222
806.52,17.5371111111,56.5113333333,30.0221111111,30.9865555555,17.4434444444,18.4927777778,42.3281111111,23.9716666667,27.1291111111,19.8924444444,50.751,18.4758888889
806.83,17.5066666667,55.7772222222,29.7262222222,30.6302222222,17.157,18.3421111111,41.6048888889,23.5184444445,26.9037777778,19.3143333333,50.2173333333,17.967
807.13,18.1941111111,56.0038888889,30.2361111111,31.2262222222,17.8133333333,18.9895555555,42.0496666667,23.72,27.2658888889,20.1491111111,50.3256666667,18.3463333334
807.44,18.1935555556,56.0688888889,30.4251111111,31.3318888889,17.9112222222,18.8351111111,41.7158888889,23.7875555555,27.5168888889,20.195,50.1068888889,18.4757777778
807.74,17.8143333333,55.9451111111,30.129,31.2894444444,17.6756666667,18.8186666667,41.6471111111,23.5907777778,27.5134444444,20.2217777778,49.4242222222,18.5588888889
808.05,18.193,56.9488888889,30.5466666667,31.8067777778,17.8293333333,18.9384444444,42.5185555556,24.228,27.7066666667,20.5803333333,49.4144444445,18.7522222222
808.35,17.7868888889,57.0036666667,30.4826666667,31.9216666666,17.2951111111,18.6247777778,42.5683333333,24.0256666666,27.4863333333,20.0727777778,49.0164444444,18.2148888889
808.66,17.8982222222,57.176,30.6018888889,32.1108888889,17.3426666667,18.9258888889,42.7315555556,24.2221111111,27.3334444444,19.9074444445,49.1205555556,18.2592222222
808.97,17.8362222222,57.2723333333,30.4941111111,32.0882222222,17.1005555556,18.9493333333,42.6336666666,24.3162222222,27.0045555556,19.9208888889,49.4245555556,18.1853333333
809.27,18.1347777778,57.7721111111,30.5891111111,32.3067777778,16.8778888889,19.2382222222,42.938,24.6785555556,27.2978888889,20.0055555555,50.115,18.4035555555
809.58,18.189,58.0421111111,30.7586666667,32.4522222222,16.6617777778,19.2168888889,42.9856666667,24.9143333333,27.4497777778,20.0782222222,50.1911111111,18.1105555555
809.88,18.4333333333,58.0356666667,30.8335555556,32.2212222222,16.6715555556,19.3093333333,42.7318888889,24.7024444444,27.6545555556,20.2637777778,50.1624444444,18.0296666667
810.19,18.4848888889,58.2581111111,30.9022222222,32.3186666667,16.727,19.6,43.4597777778,24.8743333333,27.9183333334,21.0164444444,50.1105555556,18.294
810.49,17.1067777778,57.4195555556,29.7607777778,31.2725555556,15.3775555556,18.0698888889,42.7876666667,23.9204444445,27.1928888889,19.8302222222,49.3631111111,17.1066666666
810.80,17.0418888889,57.1607777778,29.6331111111,31.4466666667,15.4784444445,18.5221111111,42.8811111111,24.2131111111,27.5171111111,19.8456666667,49.3642222222,16.6667777778
811.10,17.5145555556,57.5987777778,29.921,31.6797777778,15.345,18.673,42.9277777778,24.7921111111,27.4248888889,19.8841111111,49.942,16.6297777778
811.41,17.8413333333,58.0424444444,30.2223333333,32.1268888889,16.1058888889,19.5025555556,43.0475555556,25.1427777778,28.0104444444,20.1056666667,50.8361111111,17.0583333334
811.71,17.913,57.8581111111,30.2703333333,32.1822222222,16.4975555556,19.888,42.596,24.9682222222,27.8938888889,20.3526666667,50.7603333333,17.2157777778
812.02,17.6618888889,57.1986666667,29.8366666667,31.7745555556,16.1663333333,19.7052222222,41.5271111111,24.6656666667,27.6251111111,20.4107777778,50.2684444444,16.9667777778
812.32,17.8935555556,56.8404444444,30.3317777778,32.1853333333,16.4507777778,19.5576666667,41.7588888889,24.6655555556,27.446,20.4317777778,49.9526666667,17.2195555556
812.63,18.1085555556,56.8597777778,30.7145555556,32.4745555556,16.9106666667,19.5717777778,42.2285555555,24.7667777778,27.64,20.6742222222,49.7243333333,17.6102222222
812.93,17.8552222222,56.8031111111,30.5688888889,32.1072222222,16.5968888889,19.2857777778,42.347,24.4811111111,27.1592222222,20.3183333333,49.4891111111,17.6508888889
813.24,18.1365555555,57.101,30.4366666666,32.4363333333,17.2611111111,19.2822222222,42.9528888889,25.0972222222,27.2158888889,20.4172222222,49.5461111111,17.931
813.54,18.0582222222,56.8501111111,30.0432222222,32.1143333333,17.4325555556,18.8564444445,42.535,25.6634444444,26.6988888889,20.0647777778,49.7735555556,17.7346666667
813.85,18.5825555555,57.0073333333,30.5155555556,32.7036666667,18.0383333333,19.3405555556,42.5338888889,26.4488888889,26.7692222222,20.5572222222,50.2188888889,18.1983333334
814.15,18.4402222222,57.3716666667,30.5447777778,32.6923333333,17.703,18.6003333333,43.0235555556,26.2394444444,26.3674444445,20.609,50.3312222222,18.3227777778
814.46,19.0244444445,58.3118888889,31.6323333333,33.5808888889,18.4755555556,19.1862222222,44.0568888889,27.0348888889,27.3147777778,21.5116666667,51.0981111111,19.1861111111
814.76,18.2325555556,56.9606666667,30.9308888889,32.5395555555,17.6426666667,18.0287777778,43.3182222222,26.1904444444,26.4587777778,20.8172222222,49.7961111111,18.6508888889
815.07,17.6878888889,56.5502222222,30.2107777778,31.8682222222,16.9713333333,17.0248888889,42.8083333333,25.4625555555,25.8794444444,19.9765555556,49.15,17.9446666667
815.37,17.6637777778,56.6977777778,30.5527777778,31.8031111111,16.9307777778,16.9738888889,43.6038888889,25.2396666667,25.9512222222,19.722,48.8198888889,17.6742222222
815.68,17.6381111111,57.1764444445,30.3488888889,31.5941111111,16.8437777778,17.3162222222,43.5426666667,25.0994444444,26.2481111111,19.9677777778,49.0605555556,17.5523333333
815.98,17.2696666667,57.2422222222,30.1846666667,31.5934444445,16.8107777778,17.3658888889,43.2492222222,24.7198888889,26.2887777778,19.8954444444,49.0021111111,17.4406666667
816.29,17.5681111111,56.9392222222,29.9894444445,31.845,17.0651111111,17.6625555556,43.585,24.5493333333,26.4362222222,20.1047777778,48.6686666667,17.7254444444
816.59,17.403,56.2351111111,29.6568888889,31.4282222222,16.4351111111,17.547,43.0131111111,23.9728888889,26.3103333333,19.9155555556,48.2236666667,17.722
816.89,16.9773333333,56.1871111111,29.5448888889,31.0521111111,16.0402222222,17.6292222222,42.7334444444,23.0574444444,26.2144444444,19.7677777778,48.0191111111,17.5578888889
817.20,17.4074444444,56.6966666667,29.6095555555,31.3612222222,16.2063333333,18.1681111111,42.8127777778,22.9127777778,26.5764444445,20.1301111111,48.5584444445,18.1382222222
817.50,17.5792222222,56.9247777778,29.5932222222,31.2697777778,16.0516666667,18.7797777778,42.6388888889,23.0853333333,27.0436666667,20.4067777778,48.869,18.125
817.81,17.3477777778,56.0451111111,28.6222222222,30.4066666667,15.3711111111,18.1921111111,42.1992222222,22.1357777778,26.6456666667,19.9193333333,47.9563333333,17.2041111111
818.11,17.6705555555,56.7212222222,29.0592222222,30.0952222222,15.2835555555,18.1791111111,42.1963333333,22.1944444445,26.5798888889,19.8722222222,47.8766666667,17.0044444444
818.41,19.2855555556,57.6278888889,30.2998888889,31.2433333333,16.6491111111,19.7794444445,43.5626666667,23.7565555556,28.0068888889,21.6577777778,49.1094444445,18.5274444444
818.72,19.8296666667,57.2748888889,30.6973333333,31.5976666667,17.4937777778,20.5352222222,43.082,24.404,28.4997777778,22.3681111111,49.4323333333,19.4485555556
819.02,19.6591111111,57.3427777778,30.5803333333,31.6525555556,17.2255555555,20.1003333333,42.9233333333,24.5722222222,28.4507777778,22.2222222222,49.4563333334,19.5146666667
819.33,20.0754444444,57.7092222222,30.6241111111,31.7696666667,17.3524444445,20.1508888889,43.2921111111,25.0891111111,28.402,22.1673333334,49.7874444444,19.9315555556
819.63,19.9692222222,57.8378888889,30.6027777778,31.7881111111,17.5748888889,19.8632222222,42.9698888889,25.1297777778,28.3381111111,22.3047777778,49.8998888889,19.9278888889
819.93,20.1137777778,58.4666666667,30.9257777778,32.1218888889,17.8903333333,19.8045555555,42.8643333333,25.1483333333,28.0943333333,22.3018888889,50.1171111111,19.7796666667
820.24,20.4798888889,58.8441111111,31.4194444444,32.5895555556,18.3068888889,19.9156666667,43.2535555556,25.5484444444,28.2811111111,22.5773333334,50.5494444445,19.9907777778
820.54,20.354,58.8223333333,31.5463333333,32.4857777778,18.4466666667,19.803,43.5366666667,25.5281111111,28.1486666667,22.6567777778,50.4944444444,19.9652222222
820.85,20.3128888889,58.7592222222,31.6996666667,32.627,18.6125555556,19.6186666667,43.608,25.3622222222,27.899,22.5951111111,50.6698888889,20.0884444445
821.15,20.1456666667,58.7195555556,31.7697777778,32.5767777778,18.5714444445,19.4285555556,43.4312222222,25.2671111111,27.6453333333,22.4815555556,50.746,20.0953333333
821.45,20.0693333333,58.7743333333,31.73,32.895,18.6905555556,19.484,43.6628888889,25.3392222222,27.7173333333,22.5515555555,51.015,20.2468888889
821.76,19.9883333333,58.8555555555,31.6844444445,32.9202222222,18.6764444444,19.4075555555,43.5418888889,25.3633333333,27.8148888889,22.4245555555,50.9918888889,20.2015555556
822.06,19.9792222222,59.146,31.6913333333,33.1316666667,18.6172222222,19.2324444444,43.749,25.3354444445,27.8725555556,22.4648888889,51.2162222222,20.1255555556
822.36,20.0621111111,59.1412222222,31.8034444444,33.1167777778,18.7666666667,19.259,43.7337777778,25.3785555556,27.8281111111,22.5175555556,51.2966666667,20.1547777778
822.67,20.1786666667,59.2052222222,31.9101111111,33.2447777778,18.8707777778,19.368,43.7761111111,25.3576666667,27.9347777778,22.5862222222,51.3298888889,20.1767777778
822.97,20.2816666667,59.2276666667,32.0608888889,33.3622222222,18.9548888889,19.4643333333,43.8091111111,25.3925555555,27.9801111111,22.6774444445,51.4786666667,20.2467777778
823.27,20.3726666667,59.3247777778,32.3054444444,33.5633333333,19.139,19.5748888889,44.0565555556,25.5013333333,28.2025555556,22.872,51.7125555555,20.4106666667
823.58,20.4865555556,59.408,32.496,33.7626666667,19.3167777778,19.7014444444,44.1478888889,25.6537777778,28.4501111111,23.0954444444,51.72,20.5875555556
823.88,20.6362222222,59.584,32.7193333333,34.0085555556,19.3765555555,19.748,44.1432222222,25.793,28.5413333333,23.0944444444,51.9054444445,20.6431111111
824.18,20.6641111111,59.795,32.7974444444,34.1482222222,19.5086666667,19.9086666666,44.2198888889,26.0396666667,28.8321111111,23.21,52.0222222222,20.6321111111
824.49,20.8596666667,59.9972222222,32.8223333333,34.355,19.8161111111,20.2703333333,44.3658888889,26.3043333333,29.1106666667,23.3818888889,52.1222222222,20.7894444445
824.79,21.1184444444,60.0802222222,33.0276666667,34.437,19.9138888889,20.3621111111,44.3198888889,26.4973333333,29.4376666667,23.5751111111,52.1584444444,20.8128888889
825.09,21.0982222222,59.8335555555,33.0068888889,34.4315555556,20.0354444444,20.2657777778,44.406,26.481,29.2733333333,23.6631111111,52.1005555556,20.7942222222
825.39,21.2961111111,60.0882222222,33.3537777778,34.5004444445,20.3936666667,20.6513333333,44.709,26.8023333333,29.5027777778,23.9051111111,52.251,21.1297777778
825.70,21.4821111111,60.3676666667,33.5741111111,34.8416666667,20.5615555556,21.0821111111,45.0002222222,27.1154444445,30.0507777778,24.2227777778,52.4643333333,21.3512222222
826.00,21.2985555556,60.024,33.3477777778,34.5223333333,20.2662222222,20.8116666667,44.6408888889,26.9126666667,29.8393333333,24.0873333333,52.1197777778,21.128
826.30,20.9675555556,60.2072222222,33.1663333333,34.2837777778,20.0838888889,20.5701111111,44.5187777778,26.8255555555,29.7693333333,23.9001111111,52.0363333333,20.8635555556
826.61,20.9426666667,60.2976666667,33.0757777778,34.2512222222,19.9424444444,20.6438888889,44.4893333333,26.916,29.7701111111,23.9496666667,51.9326666667,20.8604444445
826.91,20.8046666667,60.3552222222,32.8318888889,34.2796666667,19.8655555555,20.6046666667,44.5273333333,26.8483333333,29.631,23.7906666667,52.0038888889,20.8534444444
827.21,20.5337777778,60.1218888889,32.4911111111,33.9165555556,19.6226666667,20.4231111111,44.5322222222,26.5562222222,29.5824444444,23.6438888889,51.824,20.7698888889
827.51,20.7018888889,59.9194444444,32.4086666667,33.8673333333,19.6302222222,20.3962222222,44.518,26.4855555555,29.5574444444,23.6922222222,51.6597777778,20.8062222222
827.82,20.6107777778,59.8206666667,32.356,33.7937777778,19.5444444444,20.1865555556,44.5735555556,26.3621111111,29.573,23.6398888889,51.6135555556,20.651
828.12,20.6744444444,59.826,32.3791111111,33.8507777778,19.7327777778,20.4621111111,44.7243333333,26.3357777778,29.5504444444,23.7871111111,51.9125555555,20.7378888889
828.42,20.981,60.3608888889,32.8242222222,34.1878888889,19.8491111111,20.9537777778,45.058,26.4958888889,30.0372222222,23.927,52.3504444445,21.072
828.72,20.6688888889,60.0572222222,32.4181111111,33.8381111111,19.6298888889,20.7726666667,44.7807777778,26.1798888889,29.8011111111,23.7408888889,52.1124444444,20.7034444445
829.02,20.4924444444,60.1756666667,32.2705555556,33.9027777778,19.5975555555,20.7038888889,44.786,25.9908888889,29.7434444445,23.7785555556,52.1772222222,20.8068888889
829.33,20.2198888889,60.0383333333,32.1381111111,33.8293333333,19.5804444444,20.6084444444,44.5401111111,26.0116666667,29.5678888889,23.6807777778,52.1547777778,20.6921111111
829.63,20.7882222222,60.1276666667,32.2478888889,34.1488888889,19.9787777778,21.1037777778,44.9178888889,26.3601111111,30.0637777778,24.0444444445,52.5164444445,21.2355555555
829.93,20.4661111111,59.8398888889,31.9958888889,34.0828888889,19.9146666667,20.9214444444,44.709,26.0581111111,30.1073333334,23.8462222222,52.9101111111,21.2742222222
830.23,19.9682222222,59.0282222222,31.5571111111,33.389,19.5778888889,20.5735555556,44.0621111111,25.4243333333,29.6853333333,23.5842222222,52.5527777778,20.7087777778
830.54,19.8076666667,59.2422222222,31.9671111111,33.9691111111,19.859,20.7356666667,44.1092222222,25.5392222222,29.956,23.8377777778,52.7971111111,20.7096666667
830.84,19.4984444444,59.2441111111,32.0164444444,33.9286666667,19.4714444444,20.7072222222,44.0114444444,25.2074444444,29.4283333333,23.521,52.6064444444,20.7611111111
831.14,20.0345555556,59.9402222222,32.6705555555,34.5862222222,19.6351111111,21.1964444445,44.4627777778,25.5174444444,29.7205555555,24.0378888889,53.0501111111,21.2327777778
831.44,20.5688888889,60.1955555556,33.0577777778,34.9155555556,20.0711111111,21.2977777778,44.7111111111,26.0444444445,30.0533333333,24.16,53.0755555556,21.7866666667
831.74,20.4128888889,59.9216666667,33.0022222222,34.5821111111,19.8096666667,20.7355555556,44.4358888889,25.8408888889,29.604,24.2523333333,52.591,21.6784444444
832.04,20.9831111111,59.7976666667,33.3647777778,34.9564444444,20.1127777778,20.8656666667,44.6405555556,26.237,29.7418888889,24.3157777778,52.4112222222,22.1752222222
832.35,20.9826666667,59.3986666667,33.2747777778,34.859,20.2272222222,20.6161111111,44.6937777778,26.2044444444,29.4096666667,24.2096666667,51.8958888889,21.8554444444
832.65,21.2785555556,59.6717777778,33.4154444445,35.1591111111,20.5675555556,20.9984444444,45.3811111111,26.4821111111,30.1607777778,24.6152222222,52.2871111111,22.2016666667
832.95,20.6634444444,59.2763333333,33.2243333333,34.3983333333,20.1628888889,20.4325555556,45.1245555555,25.9494444444,29.7215555556,23.8708888889,51.6871111111,21.5997777778
833.25,20.622,58.7198888889,32.9843333334,33.9348888889,20.0867777778,19.9843333333,45.0158888889,25.7354444445,29.5193333333,23.6117777778,50.9354444444,21.3798888889
833.55,21.0848888889,59.3583333333,33.4442222222,34.5348888889,20.3673333333,20.3148888889,45.6868888889,26.3108888889,30.0263333333,23.9368888889,51.327,21.6332222222
833.85,21.0377777778,59.0807777778,33.1753333333,34.168,20.3383333333,20.3553333333,45.3356666667,26.3001111111,29.8928888889,23.8466666667,51.0434444444,21.6016666667
834.16,21.2455555556,59.0768888889,33.339,34.3545555555,20.5534444444,20.6485555555,45.3428888889,26.419,30.2695555556,24.103,51.2695555556,21.8707777778
834.46,20.9034444444,58.9968888889,33.271,34.035,20.5297777778,20.4844444445,44.9823333333,26.3711111111,30.2598888889,24.0846666667,51.3443333334,21.8092222222
834.76,20.3906666666,58.9911111111,33.0125555555,33.6132222222,20.105,20.1924444444,44.8235555556,26.0193333333,29.8747777778,24.0652222222,51.2221111111,21.4464444444
835.06,20.2391111111,59.1555555556,32.7415555556,33.4555555555,20.0927777778,20.1354444444,44.9936666666,26.0602222222,29.8675555555,23.9062222222,51.2477777778,21.0813333333
835.36,20.1918888889,59.5051111111,32.7066666667,33.2744444444,20.009,19.859,45.0385555555,26.2304444444,30.0888888889,23.8935555555,51.423,20.8447777778
835.66,20.3481111111,59.8954444444,32.7907777778,32.9881111111,19.9112222222,19.8056666667,45.4027777778,26.3157777778,30.508,23.85,51.6944444444,20.8623333334
835.96,20.517,60.1852222222,33.0093333333,32.8626666667,20.0693333333,19.8535555556,45.6093333333,26.4428888889,30.3087777778,23.8271111111,51.7513333333,20.8255555556
