wavelength,Back_ChaEucm,Belly_ChaEucm,Breast_ChaEucm,Crissum_ChaEucm,Crown_ChaEucm,DorTail_ChaEucm,Patch10_ChaEucm,Patch11_ChaEucm,Patch12_ChaEucm,Rump_ChaEucm,Throat_ChaEucm,WingTip_ChaEucm
639.88,15.40675,42.193,26.0088333333,32.29275,5.52241666667,6.24808333333,49.1785,50.2925,36.2918333333,20.3269166667,4.93616666667,11.1404166667
640.21,15.4375,42.338,26.1726666667,32.4478333333,5.55966666667,6.3885,49.3289166667,50.5553333333,36.4505833333,20.4229166667,4.92475,11.1555833333
640.54,15.7935833333,42.72825,26.4960833333,32.8865,5.80425,6.69375,49.6844166667,51.0300555556,36.8830833334,20.80675,5.14033333334,11.4361666667
640.87,15.8800833333,42.8630833333,26.5771666667,32.965,5.90325,6.77683333334,49.8509166667,51.1701666667,37.0593333333,20.8934166667,5.20775,11.5540833333
641.20,16.2758333334,43.10475,26.7789166667,33.1628333334,6.25933333333,7.15725,49.85875,51.2995555556,37.0158333333,21.118,5.4615,11.8453333333
641.53,16.6206666667,43.2706666667,27.0885833334,33.33325,6.64158333333,7.55641666667,50.1628333333,51.2752777778,37.285,21.40775,5.83541666667,12.28075
641.87,16.4390833333,43.20175,27.0664166667,33.2363333333,6.45241666667,7.43091666667,50.0634166667,51.0963333333,37.0950833334,21.3899166667,5.67225,12.1543333333
642.20,16.5685,43.4834166667,27.3115833333,33.4355833333,6.508,7.5145,50.2089166667,51.3647777778,37.1460833333,21.5880833333,5.61241666667,12.2484166667
642.53,16.4013333333,43.2675,26.9731666667,33.235,6.33033333333,7.40025,50.137,51.0242777778,36.8301666667,21.50325,5.45725,12.1684166667
642.86,16.7184166667,43.6045833333,27.3214166667,33.4236666667,6.63225,7.72175,50.3831666667,51.3148888889,37.2395,21.8390833333,5.84858333333,12.46775
643.19,16.6453333333,43.6861666667,27.3575,33.3334166667,6.578,7.696,50.4549166666,51.2855555555,37.2899166667,21.8366666667,5.69833333333,12.485
643.52,16.6535833333,43.76725,27.34,33.3856666667,6.60666666667,7.60275,50.5435,51.1860555556,37.2434166667,21.8294166667,5.71916666667,12.5
643.85,16.6974166667,43.7445833334,27.2354166666,33.3071666667,6.47416666667,7.511,50.5294166667,51.0528888889,37.22225,21.6665833334,5.59066666667,12.41025
644.18,16.4125833333,43.4410833333,27.0154166666,33.1011666667,6.239,7.24233333333,50.28475,50.7012222222,36.8779166667,21.40725,5.32766666667,12.10125
644.51,16.1615833333,43.2745,26.9899166667,32.9071666666,5.96991666667,7.134,50.0834166667,50.5708888889,36.4434166667,21.244,5.13966666666,11.88275
644.84,16.35,43.65875,27.2208333334,33.10025,6.18291666667,7.39666666667,50.37375,50.7066666667,36.6268333333,21.50825,5.30783333333,12.00975
645.17,16.4191666666,43.8846666667,27.2886666667,33.28475,6.261,7.50275,50.5346666667,51.0838888889,36.8106666667,21.5933333333,5.31983333333,12.0226666667
645.50,16.76425,44.2065833333,27.54425,33.648,6.63116666666,7.81466666667,50.8954166667,51.4006111111,37.2119166667,21.82625,5.55425,12.35375
645.83,16.7683333334,44.0375,27.45925,33.7048333333,6.67016666666,7.82016666667,50.9155833333,51.2503888889,37.133,21.7135,5.59541666666,12.34075
646.16,16.5643333333,44.1169166666,27.5346666667,33.4845833333,6.50575,7.67058333333,50.9338333333,51.1797222222,37.2108333334,21.5315,5.265,12.1085
646.49,16.1173333334,43.6986666666,27.12575,33.1011666667,5.94833333334,7.22116666666,50.5671666667,50.8008888889,36.7095833333,21.02975,4.69808333333,11.7140833334
646.82,15.78775,43.3841666667,26.8690833333,32.8915,5.57633333333,6.91025,50.22325,50.3536111111,36.3803333333,20.6236666667,4.37633333333,11.5050833333
647.15,15.412,43.2675833333,26.6235,32.73525,5.17641666667,6.57491666667,50.13025,50.2848888889,36.2610833334,20.3274166666,3.9935,11.2294166667
647.48,15.3991666667,43.5228333333,26.8023333333,32.9286666667,5.259,6.67475,50.3191666667,50.4166111111,36.39425,20.50975,4.03175,11.3404166667
647.81,15.6048333333,43.7141666667,26.99375,32.99275,5.57341666667,6.9265,50.4570833333,50.3313888889,36.5949166667,20.63625,4.3235,11.6981666667
648.14,15.7631666667,44.0015,27.10675,33.2483333333,5.8195,7.03166666667,50.6485833333,50.4204444444,36.867,20.8220833333,4.34333333333,11.9654166667
648.47,15.4324166666,43.78025,26.8668333333,33.0101666667,5.43883333333,6.58758333333,50.4665833333,50.398,36.7528333333,20.4765833333,3.97141666667,11.7528333333
648.80,15.1624166666,43.6108333333,26.68825,32.9561666666,5.18158333333,6.30383333333,50.34575,50.2215555556,36.5393333334,20.46525,3.6235,11.49875
649.13,14.9605,43.4895833333,26.6434166667,32.965,4.92558333333,6.14675,50.31,50.2962777778,36.3548333333,20.3393333333,3.38991666667,11.35075
649.46,14.8128333333,43.34125,26.6434166667,32.8095,4.80925,6.08991666667,50.12525,50.2148333333,36.1901666667,20.3116666667,3.21541666667,11.1993333333
649.79,15.2495,43.6630833333,27.07225,33.311,5.20041666666,6.44841666667,50.38775,50.5823333333,36.3325833334,20.802,3.59625,11.6666666667
650.11,15.661,44.07225,27.4720833333,33.8074166667,5.684,6.75175,50.7885833333,50.8181666667,36.6958333333,21.2741666667,3.97841666667,12.0416666667
650.44,15.9400833333,44.4221666667,27.7821666666,34.10875,6.01625,6.99983333333,51.2138333333,51.214,36.9839166667,21.704,4.31958333333,12.2761666667
650.77,16.03925,44.309,27.7705,34.1154166667,6.08,7.096,51.255,51.2607777778,37.05825,21.7568333333,4.40533333333,12.3584166667
651.10,15.9750833333,44.2775,27.8323333334,34.1046666667,6.05941666667,7.06125,51.33875,51.2499444445,37.0258333334,21.65775,4.39716666667,12.3005833333
651.43,15.9948333333,44.3674166667,27.9098333333,34.3255833333,5.96633333333,7.06083333333,51.4194166667,51.4741111111,37.084,21.6409166667,4.30683333333,12.2753333333
651.76,16.1128333333,44.39075,28.0501666667,34.5079166667,6.09583333333,7.10508333333,51.5495,51.5839444444,37.1963333333,21.6730833333,4.48825,12.3974166667
652.09,16.4213333333,44.4593333334,28.4218333333,34.8411666667,6.62475,7.63741666666,51.8335833333,51.5463333333,37.4285833333,21.99775,4.99641666667,12.6919166667
652.42,16.6620833333,44.7794166667,28.763,35.1095,7.05058333334,8.05516666667,52.2605,51.7763333333,37.7510833334,22.08475,5.409,13.1011666667
652.75,16.8963333333,44.86325,28.77725,35.1116666667,7.24391666667,8.28825,52.2600833334,51.6927222222,37.8128333333,22.1141666667,5.66366666667,13.3081666667
653.08,16.9224166667,45.0638333333,28.7123333333,35.1416666667,7.09591666666,8.22833333333,52.5205,51.8843333333,38.0365,22.1050833333,5.548,13.3288333333
653.41,16.6711666666,44.8385,28.4579166667,35.03225,6.81425,8.03316666667,52.42375,51.6713333333,37.7700833333,21.7035833333,5.3555,13.0931666667
653.74,16.5216666666,44.74375,28.3249166667,34.9513333333,6.58891666666,7.90791666667,52.3896666667,51.7272222222,37.6170833333,21.4880833333,5.11133333333,12.8320833333
654.06,16.5444166667,44.4585833333,28.2149166666,34.7246666667,6.49558333333,7.81625,52.1055833333,51.4445555555,37.3565833333,21.19775,5.05733333333,12.6904166667
654.39,16.6429166667,44.8165,28.492,34.9535,6.58016666666,7.89616666667,52.4279166667,51.7451666667,37.4858333334,21.3559166667,5.12625,12.71375
654.72,16.5759166667,44.7265833333,28.4900833333,34.9063333333,6.50216666667,7.84091666667,52.4096666667,51.9728333333,37.5453333333,21.2946666667,5.01058333334,12.5550833333
655.05,16.57575,44.7653333333,28.5775833333,34.85625,6.60433333333,7.95016666667,52.5001666667,52.0593888889,37.58125,21.3219166667,5.09083333333,12.5910833333
655.38,16.4265833333,44.8415833333,28.57825,34.6444166667,6.42158333334,7.86741666667,52.6320833333,52.1101111111,37.6176666667,21.20075,4.93758333333,12.3151666667
655.71,15.948,44.66625,28.1973333333,34.4375833333,5.6905,7.19033333334,52.3775,52.0416111111,37.2684166667,20.82375,4.30166666666,11.8585
656.04,15.594,44.5259166667,28.0029166666,34.1955833333,5.225,6.67633333334,52.1790833333,51.8998333333,37.0545833333,20.48375,3.86008333333,11.3936666667
656.37,15.2754166667,44.4020833333,27.806,34.0855,4.94925,6.33125,52.0444166667,51.6919444445,36.8066666667,20.3421666667,3.605,11.05475
656.69,15.3128333333,44.5205833333,28.0643333333,34.1245,5.00366666667,6.41691666667,52.0170833333,51.552,36.9054166667,20.3256666667,3.7825,11.0500833333
657.02,15.0579166666,44.3626666667,27.9323333334,33.9259166667,4.87508333333,6.28783333333,51.7735833333,51.3755,36.8715833333,20.39225,3.64975,10.78875
657.35,15.0579166667,44.3695,28.0661666667,34.0208333333,4.865,6.32241666667,51.8164166666,51.3322222222,36.9445,20.4289166667,3.81408333333,10.7765833333
657.68,14.7159166667,44.3251666666,28.0418333333,33.9610833333,4.651,6.24375,51.7485,51.3032777778,36.9185,20.3865833333,3.64416666667,10.5578333333
658.01,14.76175,44.3268333334,28.09925,34.0681666667,4.68383333334,6.35875,51.839,51.2150555556,37.036,20.4475833333,3.71108333333,10.6734166667
658.34,14.79025,44.4953333334,28.2305,34.2735833333,4.7895,6.42483333333,51.9889166666,51.0742222222,36.9413333333,20.564,3.8735,10.9046666667
658.66,14.8915833333,44.6228333334,28.3760833333,34.45075,4.88991666667,6.49866666666,52.10825,51.1596111111,37.0345,20.6729166667,3.94291666667,10.9644166667
658.99,15.1095,44.6595833333,28.5953333333,34.6595833333,5.08233333333,6.62358333333,52.17125,51.059,37.0694166667,20.8763333334,4.14316666667,11.2754166667
659.32,15.3333333333,44.7248333333,28.8060833333,34.8255833333,5.30633333333,6.79058333333,52.2945833333,50.9456666667,37.1475,21.0079166667,4.39533333333,11.4924166666
659.65,15.4138333333,44.63475,28.84675,34.8289166667,5.50416666667,6.992,52.18925,50.8351111111,37.0565833333,21.0878333333,4.62916666667,11.7291666667
659.98,15.4041666667,44.565,28.87725,34.8755833333,5.52441666667,7.0515,52.12125,50.6733333333,37.063,21.0645,4.592,11.826
660.31,15.42375,44.5748333333,28.8234166667,34.9430833333,5.65033333334,7.11816666667,52.115,50.6574444444,37.0540833333,21.1686666667,4.73091666667,11.9515833333
660.63,15.7658333334,44.85375,28.9909166667,35.1874166667,5.78041666667,7.25091666666,52.4844166667,51.0069444444,37.3040833333,21.1505,4.8675,12.0738333333
660.96,15.842,45.165,29.0939166666,35.3156666667,5.76375,7.29641666667,52.7903333333,51.3245,37.4560833333,21.2018333333,4.83516666667,12.1773333333
661.29,16.10225,45.3523333333,29.2286666666,35.6208333333,6.00741666666,7.50375,52.9974166667,51.2856111111,37.5919166667,21.4299166667,5.02825,12.4080833333
661.62,16.1024166667,45.13125,29.2169166667,35.42425,6.1155,7.46283333333,52.7559166667,51.1577222222,37.34475,21.3735833333,5.11366666666,12.3840833333
661.94,16.2535833333,45.142,29.2385,35.3088333333,6.17366666666,7.51616666666,52.75225,51.0627777778,37.4013333333,21.4126666667,5.10066666667,12.36975
662.27,16.2021666667,44.9595,29.1345,35.2833333333,6.03841666667,7.5195,52.7270833333,50.9782222222,37.2149166666,21.3438333333,5.02675,12.3665833333
662.60,15.981,44.5586666667,28.80275,35.0470833333,5.73225,7.38033333333,52.2393333334,50.7168333333,36.92025,21.0189166667,4.8825,12.0891666667
662.93,16.08575,44.7915833333,28.9315,35.3975,5.97633333333,7.618,52.4673333333,51.0846111111,37.2024166667,21.15975,5.10275,12.2168333333
663.26,16.2444166667,44.942,29.10025,35.5429166667,5.9615,7.69,52.6811666667,51.2733888889,37.26175,21.30725,5.102,12.12925
663.58,16.4665,45.01,29.2240833333,35.6655833333,6.11616666667,7.65258333333,52.80775,51.5115,37.4825,21.35125,5.19025,12.132
663.91,16.6465,44.8675,29.44475,35.7353333333,6.10833333333,7.7165,52.70025,51.4428888889,37.3735833333,21.3996666666,5.29933333333,12.17625
664.24,16.53875,44.8894166667,29.5273333334,35.78375,5.98525,7.75025,52.75225,51.4937222222,37.2928333334,21.5215,5.51475,12.2723333333
664.57,16.5341666667,44.3221666667,29.4699166667,35.479,6.218,7.91541666666,52.2375833333,50.9886111111,37.0336666667,21.56975,5.72391666667,12.3548333333
664.89,16.6975833333,44.5525,29.65025,35.7048333334,6.32733333333,7.96808333333,52.4331666666,51.2791666667,37.2375833334,21.7746666667,5.93633333333,12.6543333333
665.22,16.7289166667,44.78325,29.7760833333,35.8433333333,6.207,7.92366666667,52.6186666667,51.3276111111,37.4248333334,21.7849166667,5.865,12.7153333333
665.55,16.6874166667,44.503,29.6359166667,35.721,6.317,8.05991666667,52.1763333333,51.0931666667,37.26275,21.6635,6.01791666667,12.8145
665.87,16.3813333333,44.4583333333,29.3483333333,35.41925,5.96733333333,7.54458333333,51.9146666667,51.0412777778,37.1939166666,21.3056666667,5.70783333333,12.4844166667
666.20,16.0409166667,44.6756666667,29.2135,35.4036666667,5.8145,7.31108333333,52.1276666667,51.2444444445,37.21325,21.287,5.40775,12.19225
666.53,15.91375,44.4756666667,29.0810833334,34.8806666667,5.6335,7.20133333333,51.9004166667,51.0177222222,37.0405,21.1681666667,5.27008333333,12.0353333333
666.86,15.8529166667,44.2985,28.837,34.7650833333,5.56775,7.02525,51.51425,50.6523888889,37.0210833333,20.926,5.17108333333,11.9695
667.18,15.5725,44.2149166667,28.6991666667,34.48425,5.20966666667,6.81258333333,51.4436666667,50.5276111111,36.6624166667,20.7101666667,4.89633333333,11.6728333333
667.51,15.3386666666,44.14875,28.56425,34.4,5.21033333333,6.55391666667,51.5384166667,50.4376666667,36.5999166667,20.5179166667,4.723,11.5538333333
667.84,15.3339166666,44.16875,28.7275833333,34.4976666667,5.35633333333,6.50533333333,51.5114166667,50.3541666667,36.6984166666,20.578,4.67725,11.5195833333
668.16,15.3845833333,44.4511666667,28.7898333333,34.67175,5.26158333333,6.28733333333,51.7281666666,50.3350555556,36.6921666667,20.3846666666,4.49733333333,11.559
668.49,15.2171666666,44.2019166666,28.7031666666,34.48575,5.07058333333,6.1975,51.593,50.1263888889,36.7084166667,20.1854166667,4.24091666667,11.3706666667
668.82,15.2216666667,44.1176666667,28.702,34.5843333333,5.25408333333,6.3265,51.4349166667,50.0752222222,36.7900833333,20.22075,4.34533333333,11.3613333334
669.14,15.3880833333,44.5084166667,28.9751666667,34.90675,5.10341666666,6.13358333334,52.0859166667,50.5246111111,37.0651666667,20.4555833333,4.29608333333,11.206
669.47,15.5180833333,44.1955833334,29.0584166667,34.8784166667,5.20191666667,6.35033333333,51.9931666667,50.1647222222,36.9180833333,20.648,4.55808333333,11.1761666667
669.80,15.9115,44.24075,29.3875,34.9569166667,5.52291666667,6.63791666667,52.0139166667,49.9588333333,36.9245833333,20.9515833333,4.9835,11.5290833333
670.13,16.0035833334,44.4739166666,29.4955833333,35.1099166667,5.59866666667,6.59308333334,52.1443333333,50.0414444444,37.0365,21.00175,4.99291666667,11.5806666667
670.45,16.3043333333,44.938,29.8098333333,35.46,5.75508333333,6.7895,52.7356666667,50.5566666667,37.3923333334,21.3296666666,5.335,11.8461666667
670.78,16.7884166667,45.3673333334,30.49025,36.0335,6.348,7.29033333333,53.2135833334,51.0025,37.9183333333,21.9504166666,5.92958333333,12.3041666667
671.10,16.827,45.5528333334,30.4254166667,36.04875,6.23783333333,7.30175,53.5013333333,51.1366666667,37.8339166666,22.0815,5.97616666667,12.3584166667
671.43,16.9415833333,45.526,30.428,36.0391666667,6.1825,7.29825,53.5845,51.0781111111,37.8019166667,22.0893333333,5.99941666667,12.4190833333
671.76,16.82375,45.1723333333,30.3098333333,35.9613333333,6.1715,7.396,53.6030833333,51.1486666667,37.78175,22.3341666667,6.1335,12.4729166667
672.08,17.14025,45.5201666666,30.61175,36.2453333333,6.55341666667,7.59866666667,53.7991666667,51.4988333333,37.79675,22.7139166667,6.54258333334,12.7205
672.41,17.0385,45.15525,30.2930833333,36.0016666667,6.2555,7.31091666667,53.5650833333,51.1812777778,37.4233333334,22.53375,6.31558333333,12.5929166667
672.74,16.9079166667,45.0494166667,30.2795,36.0141666667,6.34316666667,7.37391666667,53.4101666667,50.9537777778,37.3301666667,22.4176666666,6.31583333333,12.6425
673.06,16.8321666667,45.2821666666,30.3294166667,36.0725,6.40983333333,7.29716666667,53.4336666667,50.9553888889,37.37875,22.48125,6.21141666667,12.7866666666
673.39,16.90025,45.4941666667,30.3070833333,36.2315833334,6.40858333333,7.30983333333,53.6104166666,51.1238333333,37.4386666667,22.5745,6.15258333333,12.806
673.72,16.9953333333,45.35425,30.2249166666,36.3634166667,6.42816666666,7.35841666667,53.5205,51.0473333333,37.39975,22.63275,6.25,12.8341666667
674.04,16.661,45.03575,30.2376666667,36.2115,6.27508333334,7.22325,53.4080833333,50.6545555556,37.15975,22.5234166667,6.07991666667,12.73425
674.37,16.3476666667,44.7895833333,29.8970833334,36.0645,5.98833333333,6.91733333333,53.17875,50.4438333333,36.8648333333,22.2633333333,5.93791666667,12.57
674.69,16.2799166666,44.6425833333,29.9820833333,36.1128333333,5.96825,6.88191666667,52.9085833333,50.3026666667,36.9311666667,22.1195833333,5.91225,12.441
675.02,16.2453333333,44.8304166667,30.0573333333,36.1765833334,6.05191666666,6.85541666667,52.8378333333,50.2698888889,36.88475,22.1623333333,5.75975,12.3904166667
675.35,16.49325,45.10075,30.3355833334,36.40375,6.28633333333,6.97983333333,52.6789166666,50.2497222222,37.142,22.1644166667,5.91158333333,12.3880833334
675.67,16.3378333333,44.9978333334,30.186,36.17975,6.13875,6.90166666667,52.557,49.9368888889,36.91525,21.9585833333,5.79883333333,12.2493333333
676.00,16.1765833333,45.0625,30.3215833333,35.9273333333,5.93408333333,6.71891666667,52.5273333333,49.7625555556,36.7846666667,21.8214166667,5.78375,11.9960833334
676.32,16.02225,44.8280833333,30.0946666667,35.6575833333,5.73358333333,6.51033333333,52.1480833333,49.5812777778,36.5883333334,21.67875,5.59041666666,11.6435
676.65,16.2583333333,44.98375,30.3813333333,35.9204166667,6.05666666667,6.82458333333,52.3745833333,49.7493333333,36.7156666667,21.8626666667,5.9315,11.7538333333
676.97,16.0490833334,44.7485833333,30.3855833333,35.8355833334,5.87416666667,6.65283333333,52.12625,49.617,36.6785,21.6333333333,5.756,11.5280833333
677.30,15.84925,44.793,30.5575,35.8705833333,5.80675,6.61883333334,52.2186666667,49.7275,36.6453333333,21.6615,5.65816666667,11.364
677.63,15.90775,44.8845833334,30.6145833333,36.00025,5.93666666667,6.73216666667,52.0689166666,49.7815555556,36.7331666666,21.8185833333,5.68725,11.2341666667
677.95,15.9450833333,44.9186666666,30.6453333333,36.1230833333,6.03141666666,6.84966666667,52.1644166666,49.8338333333,36.8345,21.88525,5.66575,11.2296666667
678.28,16.1808333334,45.1368333333,30.72575,36.1936666667,6.30083333333,7.06425,52.206,49.9999444445,36.868,22.0899166667,5.83475,11.3721666667
678.60,16.1231666667,45.0930833333,30.7464166666,36.2161666666,6.21725,7.14908333333,52.2130833333,50.0258888889,36.9344166667,22.0199166667,5.97458333333,11.3181666667
678.93,16.2473333333,45.2973333333,30.8795,36.4638333333,6.42266666667,7.35166666667,52.5490833333,50.3176111111,37.0878333333,22.2460833334,6.21783333333,11.5494166666
679.25,16.2806666667,45.4284166667,30.9463333334,36.6665833333,6.44541666667,7.31175,52.8765833333,50.4677777778,37.2505,22.3538333333,6.20525,11.5630833333
679.58,16.5554166667,45.76375,31.1340833333,37.1565833333,6.8485,7.73483333333,53.0624166667,50.7608888889,37.5279166667,22.6244166667,6.42641666667,11.8781666667
