wavelength,Back_PhrDorm,Belly_PhrDorm,Breast_PhrDorm,Crissum_PhrDorm,Crown_PhrDorm,DorTail_PhrDorm,Patch10_PhrDorm,Rump_PhrDorm,Throat_PhrDorm,WingTip_PhrDorm
198.92,56.4815,103.18925,67.2453854166,63.2716666666,82.2017083333,67.1810416668,60.6995833333,75.5145277778,51.1317083333,59.1047916667
199.30,47.4359166667,81.8511250001,55.22828125,57.0110833334,67.02725,51.40225,52.484,64.1025833333,42.62825,50.8815416667
199.68,36.76475,64.1457083333,44.53778125,47.8640416667,57.2480833333,40.091125,41.1765833334,51.21375,37.4649166667,38.6554166666
200.06,35.50475,60.76875,44.6155833333,44.777,54.636,37.2359583333,39.8474166666,46.9289166666,35.035125,38.703
200.44,37.9165,64.0773333333,50.62515625,49.2855833334,61.6367916667,42.64875,44.8809166667,49.3055555556,37.3510416667,42.5000416667
200.82,43.2169166667,69.7675000001,56.7425625,56.4276666667,68.7337916667,45.1549166667,52.0026666667,54.9096111111,43.184625,46.3825
201.19,48.7128333333,75.0339166667,64.7104166667,63.4485833334,77.134125,56.2329166667,59.41725,59.3496388889,50.2710833333,55.013625
201.57,51.1995,78.503875,67.5742604167,69.3182083334,78.5669166667,64.330875,63.952,60.39575,51.86225,57.7337083333
201.95,56.1073333333,79.6234166667,68.8997291667,69.26375,79.337875,66.837875,63.8698333333,60.0648055556,58.2192916667,56.8208333333
202.33,54.9760833334,80.99525,67.01146875,66.48675,77.6379583333,64.1487083333,64.62825,59.6121666667,57.7338333333,54.8260416666
202.71,60.2729166667,93.1752916667,69.70178125,71.695375,87.7155,72.1985,71.4079166667,63.8409444445,56.2859583333,59.1235416667
203.09,57.89475,100.657791667,70.1096666667,65.3069583333,93.8596666668,68.377125,66.7543333333,63.8889166667,54.780625,56.315625
203.47,64.4791666668,115.572916667,75.8854166667,65.2604166667,108.697916667,80.7291666668,73.75,72.6736111111,59.53125,64.0624999999
203.85,63.0208333334,115.677083333,72.890625,64.0625,106.302083333,82.9166666668,74.2708333334,73.9583333333,51.71875,64.6354166667
204.22,61.8644999999,136.158125,80.2614166667,77.8249166667,125.8475,102.189125,84.322,85.3578055555,50.8475416667,70.3388749999
204.60,45.8333333333,122.45375,59.1240625,67.2839166667,109.259208333,99.4600833332,65.2776666667,74.3828055556,23.4567083333,55.2468750001
204.98,22.4136666667,93.3908750001,35.75790625,45.4741666666,80.6753333333,74.2816666667,34.1953333333,51.3889722222,0.14358333335,29.3102916667
205.36,22.27275,93.1060416667,31.7991145833,41.4394583333,75.606,59.9999583333,21.8181666667,53.4848055555,-10.909,17.8788333334
205.74,4.83883333335,118.414,28.1249583333,30.5107083333,99.73125,69.892375,2.41924999998,64.1577777778,-46.371,-12.6343749999
206.12,-240.476083333,166.666625,-90.0298437499,-141.666625,149.404791667,25.0000416668,-260.71425,37.6984444445,-520.238041667,-323.214291667
206.50,986.111083333,98.611,438.888895833,749.999875001,94.4443749992,356.94425,1261.11125,387.962833333,1758.33329166,1352.77770833
206.87,-625.0,-61.4583333333,-80.7291666667,-485.416666666,-40.6250000001,-136.458333333,-908.333333334,-157.638888889,-1088.54166667,-982.291666668
207.25,-197.727166667,-29.5454583332,27.3673854168,-108.712166667,10.6060833333,13.2575,-252.272666667,-20.4545833334,-354.545541667,-316.666666667
207.63,-232.692333333,-81.4102916667,30.6090520833,-94.2309166666,-44.5512083334,-67.6282083333,-246.153916667,-85.0427777777,-327.884541667,-316.346166667
208.01,851.666666667,420.833333333,75.4166666667,474.166666667,381.666666667,469.166666667,933.333333333,466.111111111,1055.0,1000.83333333
208.39,690.476166666,424.999916666,116.964260416,470.238166667,314.285625,445.238083333,713.09525,403.571333333,801.78575,791.071333332
208.77,389.7435,252.243625,73.2371874997,306.730708333,195.192375,297.435791667,391.025583333,241.025527778,397.756333333,469.871791667
209.14,1010.41666667,633.333333334,-43.7500000008,692.708333333,342.708333332,664.583333332,887.499999999,547.222222223,1035.41666667,1137.5
209.52,-206.86275,-126.960875,29.7181354167,-143.3825,-56.6176666668,-128.186333333,-170.097916667,-105.392166667,-190.686291667,-231.3725
209.90,-4716.66666666,-2745.83333333,-584.374999999,-3275.0,-1870.83333333,-3766.66666667,-3666.66666667,-2902.77777778,-4250.0,-4991.66666667
210.28,-3641.66666666,-1845.83333333,182.291666668,-2450.0,-1058.33333333,-3179.16666667,-2791.66666667,-2252.77777778,-3558.33333333,-4475.0
210.66,-312.963,-60.6480416667,164.467583333,-109.722166667,51.8518333333,-223.611333333,-111.11125,-94.7531944442,-246.296125,-319.907375
211.03,-3525.0,-954.166666665,952.083333334,-1316.66666667,508.333333335,-2737.5,-1466.66666667,-1425.0,-2737.5,-3133.33333334
211.41,-134.524,-5.95229166675,155.35715625,-24.1072499999,86.9046666667,-139.880875,-27.9763333333,-50.9921111112,-133.928541667,-130.357166667
211.79,-40.8333333334,3.95833333332,115.416666667,-11.2500000001,98.3333333335,-57.0833333333,1.66666666667,-9.30555555557,-71.6666666667,-68.3333333332
212.17,10.1351666667,36.2613333333,89.6395833332,30.18025,83.6711666667,16.441375,35.3603333333,30.4054166668,-7.65766666657,-15.7658333333
212.55,27.8369166666,53.0142916667,78.8119791667,42.1099583333,72.2517916667,24.3795416667,38.29775,33.5105833333,6.64904166668,-4.60995833334
212.92,39.90375,65.4647083333,86.3982604167,56.0095833332,75.400625,40.6251666667,57.2115833333,44.0171111111,13.5418333333,5.60912499992
213.30,37.5,67.2069166666,77.9899270832,48.8425416667,71.6820833333,39.8917083333,48.6111666666,41.4609166667,14.043375,-3.24062500003
213.68,30.97825,65.3985833333,89.1078437501,52.174,72.0107916667,51.0867083333,42.93475,41.7271388889,20.1087083333,-8.15216666675
214.06,10.8025833333,34.7993333333,55.5941770834,29.62975,34.5677916667,33.873375,5.09266666665,15.8436666667,-6.01866666667,-17.438375
214.44,1.91274999999,34.6994583333,47.0969479166,20.5601666667,28.9618333334,29.0300416667,9.15291666669,18.5337222222,-2.32233333332,-10.3139583333
214.81,8.33341666664,35.9092083334,42.3864479166,19.9244166667,25.4545416666,27.2727083333,-2.42433333332,16.3130555556,-2.12120833332,-8.33316666668
215.19,18.89875,28.348125,37.7789270833,15.922625,15.6994166667,36.5328333333,-4.61299999998,17.7580833333,-6.17558333335,-12.2022916666
215.57,6.73083333333,27.404,33.15315625,12.0995833333,14.5031666667,42.8686666667,-16.9871666667,10.36325,-18.1889166667,-24.439125
215.95,-6.85191666666,39.6296666667,42.3610625,20.5555416667,7.5925,61.5741666667,-17.9630833333,8.39502777778,-21.9444166667,-29.2591666667
216.32,-41.6666666667,18.1666666667,42.0416666667,5.33333333335,-20.5,65.0,-62.3333333334,-28.6666666666,-72.3333333333,-81.1666666668
216.70,-3250.0,-2070.83333333,-336.458333335,-1670.83333333,-2337.5,12.5,-3833.33333333,-2858.33333333,-3687.5,-3991.66666667
217.08,535.416666666,367.1875,105.078125,291.666666667,373.958333333,90.1041666668,663.541666667,462.847222222,536.458333334,554.6875
217.46,260.185166667,178.24075,52.8936458334,161.342583333,202.546208333,55.0925416668,321.75925,208.179083333,259.953541667,244.907416667
217.83,283.888916666,189.444541666,42.7082812499,164.16675,206.944416666,76.38875,337.777833333,240.925888889,330.000166667,287.777875
218.21,750.000000001,425.0,-252.34375,297.916666667,352.083333333,64.5833333333,764.583333334,541.666666667,778.125,806.250000002
218.59,-2725.0,-1483.33333333,811.458333333,-891.666666666,-1254.16666667,100.0,-3050.0,-2250.0,-2991.66666667,-2954.16666666
218.97,-458.33325,-231.25,177.604083333,-140.277791667,-179.166708333,50.0000416667,-370.833333333,-344.907444445,-451.389041668,-543.75
219.34,-423.809583334,-70.8332916668,226.785739583,-80.3570833335,-121.428666667,26.78575,-201.190583333,-321.428361111,-304.761916667,-382.142875
219.72,-152.31475,16.203625,112.38428125,-14.3517916667,-21.2962916666,10.4165416667,-49.0741666667,-88.4261388888,-73.6110416667,-132.407291667
220.10,-138.157916667,1.97375000001,85.5264583334,-42.9824583333,-18.2017916666,-25.657875,-64.4738333334,-96.1988888889,-70.3946666665,-123.9035
220.47,-56.713,21.99075,54.3114583333,-15.8564583333,21.6435833333,-4.28258333333,-8.79641666667,-29.2439444444,-21.4119166667,-41.6665833334
220.85,-5.95233333332,35.2677916667,53.6459270834,5.65466666668,35.4167083333,24.40475,24.5535833333,7.14280555554,8.03579166667,2.82741666668
221.23,16.4103333333,40.3205,55.0480416667,19.23075,43.0770833333,29.6155833333,38.8461666666,20.3845833333,18.3973333333,19.6795833333
221.61,18.9054166666,34.7014583333,49.8445208332,18.283625,45.14925,27.922875,41.1690833333,12.9768055556,24.2536666667,15.609375
221.98,20.2778333333,42.083375,57.3612604167,27.6389166667,48.75,41.59725,48.1943333333,21.3426388889,31.597125,21.0415833333
222.36,26.3889166667,64.84375,82.1613645834,40.1909166667,70.9200416666,67.7082083333,75.5206666667,39.6991111111,50.8680833333,45.8334166668
222.74,31.60375,66.1162916666,83.8442291666,47.7986666666,68.0033333333,59.512625,74.3710833333,46.3837222222,55.8961666667,44.6540000001
223.11,24.86575,55.9139166667,68.7330833334,40.9945416667,56.2499583334,48.924875,55.1075,38.3063888889,46.9085,35.0132916667
223.49,24.2221666667,43.2222916667,56.2916979168,39.499875,50.4999583333,44.889,44.6666666667,41.9999166667,41.5,30.0
223.87,29.8524166667,39.2405833333,52.4656666668,40.7172083334,45.6752083333,50.6857916667,43.1435833334,39.1350555555,42.0885833333,30.748875
224.24,32.1428333333,35.9889583333,49.7939374999,47.252625,45.4670833333,48.5348333333,44.4139166667,44.1086111111,44.1850416667,32.0971666667
224.62,24.5039166667,30.8035416667,41.9271875,42.5598333333,34.2756666667,41.8154583333,33.6308333333,38.9219166666,42.1130416667,25.0497083334
225.00,35.7843333333,47.1569583333,51.7893020832,53.4313333333,39.0195833333,46.9605833333,43.6273333333,50.9150833334,49.5098333333,35.39225
225.38,10.93075,29.8160833333,31.5612812499,31.5477083333,18.8853333333,25.8117083333,22.8354166667,32.2512222222,23.7552916667,10.0108333333
225.75,3.65308333334,28.4246666666,31.0930104166,29.109625,16.4952916667,26.99775,18.0365833333,31.0883333334,14.954375,7.42025
226.13,2.22216666667,25.1390416667,23.6227395833,19.9537083334,13.1017916666,17.129375,12.9629166667,21.6665555556,10.6944583333,4.120375
226.51,5.48241666667,23.026375,18.1468854167,18.3843333333,7.60229166667,13.8523333333,6.28658333334,16.4229444444,7.74858333334,2.11991666667
226.88,0.864833333332,20.0077916667,14.58346875,14.4261666667,0.943333333333,15.9985416667,3.3805,15.6971666667,1.375875,2.83020833334
227.26,8.66008333332,25.0,23.8970833333,19.07675,9.39529166666,26.3069583333,12.2548333333,27.3693055556,5.59641666667,13.8890833333
227.64,2.27266666667,22.9167916667,18.6909166667,9.18562499999,-0.520833333333,20.501875,8.42808333333,21.6225,0.8995,8.002
228.01,-9.70341666668,19.063875,11.4583541667,-5.25104166668,-8.39041666666,8.50466666667,3.76716666667,18.9119722222,-8.61845833333,4.794625
228.39,-17.0188333333,14.671375,4.76820833335,-16.3732916667,-18.13375,2.52325,-2.93425000003,11.4631944445,-14.1431666667,-0.4695
228.76,1.74408333332,34.302375,25.3028541667,9.44770833334,4.60270833332,28.53675,18.7985,23.6758333333,5.95925,17.1027083333
229.14,-1.44933333332,26.7662916667,23.22228125,11.1414166667,8.96741666667,22.5546666667,19.5651666667,20.1388611111,7.38229166667,11.0055
229.52,4.38158333332,32.0446666667,31.23928125,20.103125,16.53775,30.6702083333,30.1545833333,28.9517777777,25.73025,22.336875
229.89,6.61516666668,30.1975833333,29.5962604167,22.8952916666,13.9605833334,27.6203333333,33.0756666667,28.9805277778,29.8967083333,26.5894583333
230.27,-0.473499999983,22.4432083333,21.8868229167,16.0983333333,6.72341666667,27.3200833333,28.5984166667,22.9164722222,23.7215833333,24.8104583333
230.65,-6.51708333331,15.0106666667,21.5411875,13.4615416667,0.747874999999,29.6473333333,30.3418333333,19.7292777778,21.9015416666,26.9764166667
231.02,-8.14808333332,12.036875,18.32165625,10.5555833333,2.22229166667,23.2405833333,26.2963333333,11.5125,22.8703333333,20.462875
231.40,-9.05799999997,14.2662083333,17.4026041667,10.597875,0.407625,20.1540416667,22.3730833333,3.41186111112,25.136,21.8750833333
231.78,1.15508333332,21.287,27.5576875,25.0412916667,14.8927083333,34.1172083333,28.2179166667,13.3113611111,34.44725,31.6007916667
232.15,5.53100000001,19.54275,27.9130625,26.9542916667,14.5279166667,35.8406666667,27.7285,13.7166666667,30.825875,30.825875
232.53,7.68116666668,22.6087916666,31.2137083333,30.326,18.0435833333,39.2754166667,27.39125,14.6617777778,33.2608333333,29.0941666667
232.90,6.0735,14.79525,30.2260416667,25.77675,13.66525,32.274125,22.9520833334,14.0065833333,29.449125,25.2119583333
233.28,4.09491666667,12.0690416667,25.1346770833,22.3777083334,9.91375,33.6925833333,18.89375,14.2481666667,26.6165416667,26.9395
233.66,4.76191666667,14.09975,23.0561979166,22.470375,7.998625,33.072875,15.6250833333,11.5080277778,19.6799583333,24.4791666667
234.03,10.4330833333,18.733625,23.671125,24.704625,11.3188333333,34.6457916667,18.43825,14.1075833333,19.980375,20.9644166666
234.41,18.8800833333,22.0051666666,27.2950833333,30.8594583334,16.1456666667,36.881625,22.0703333333,20.3559722222,24.8696666667,24.70725
234.78,27.9449166667,27.03625,30.255375,38.2831666667,25.06275,43.92225,27.9448333334,30.8479722222,30.6078333333,31.32825
235.16,35.478,32.0157916667,39.813,46.6299583333,32.9657916667,49.3260833333,35.5391666666,39.0317777778,34.405625,39.6754166667
235.54,33.0379166666,24.7635833333,34.5449375,41.2233333333,28.9892083333,45.9810833333,34.279,37.9236388889,28.3393333333,35.9929583333
235.91,26.59825,20.719,27.0262291667,33.2477083333,20.2910416667,35.7592916667,28.2534166667,32.7055277778,21.860875,29.8230833333
236.29,27.8698333333,24.255,28.4493229167,38.9902083333,22.7099166667,36.45125,28.0906666667,35.8719444445,25.4140833333,31.4018333333
236.66,23.69275,20.6155416667,26.1369270833,34.5862083333,17.5927083333,31.9718333333,23.9651666666,33.0611666667,21.05125,29.8474583333
237.04,21.3978333333,19.4355,20.6586666667,31.344,14.6237083333,27.419375,21.3978333334,30.8603055555,19.0053333333,27.1507083333
237.41,24.55875,22.99025,24.3260416667,33.652,17.3039583333,30.5391666667,23.8725,30.0162222223,23.1615833333,30.1715
237.79,24.65275,20.362125,25.69440625,32.3907916667,16.51775,33.5815833333,25.2480833333,30.4564166667,25.4711666667,31.5972083334
238.17,22.4155833333,19.462,25.41534375,32.041125,16.5875,33.9135,23.2595833333,32.5247222222,25.6593333333,33.4387916667
238.54,22.1211666667,24.06575,28.3585416666,32.5252083333,19.62125,33.813,27.17175,33.9225555555,29.6715833334,36.3383333333
238.92,21.5568333333,25.3492083333,28.9734375,28.642875,18.7126666667,32.5847083333,28.2435833333,30.5056944444,29.9649166667,33.0589166666
239.29,21.5659166667,25.0229166667,25.6009583334,26.808625,17.0558333333,30.4029583333,24.6338333333,27.5336111111,29.6932916667,30.1281666667
239.67,16.4974166667,21.02375,21.6740729167,24.7039583333,12.5634583333,26.4593333333,19.5855833333,22.3067777778,23.900125,23.8578333333
240.04,17.0045833333,20.6268333333,22.28321875,25.3942083333,15.03375,26.4264583333,19.85725,21.6842222222,24.9060416667,23.5547916667
240.42,15.3796666667,17.2940416666,19.8841354167,19.9485416667,13.384875,23.0852916667,18.372,18.4042222222,22.1685,21.686
240.79,14.8276666667,16.82475,19.292375,18.5488333333,13.6349583333,22.9165,19.2529166667,17.2605277778,20.7041666667,21.12075
241.17,14.2564166667,13.846125,17.48725,16.83325,12.33325,22.833375,17.33325,14.0598888889,18.2437916667,18.6281666667
241.54,10.91375,10.937625,14.8615833333,13.3167916667,10.8900833333,20.1586666667,14.7253333333,11.8923333333,16.1575833333,15.8025416667
241.92,11.7526666667,12.213375,14.2761770833,14.66,12.018875,19.768625,14.0868333333,12.1281666667,16.2982083333,16.0217916667
242.29,13.69175,13.9505,16.8051145834,16.1955416667,13.1467916666,20.583875,16.8516666667,13.0635,17.5997916667,17.8122916666
242.67,13.1845,13.2969583333,15.9238229167,15.6618333333,12.1882083333,19.984375,16.0601666667,12.6126666667,16.7792083333,16.6061666667
243.05,10.6014166667,11.4150416667,14.1230104167,14.464125,10.4948333333,17.47225,13.5273333333,11.0454166667,15.1463333333,14.710625
243.42,9.26833333333,10.2435,12.9572291667,13.5398333333,9.51804166667,17.0614166667,12.347,10.2407222222,14.780875,13.749
243.80,9.2875,10.297375,12.1997708333,12.873625,9.42262500002,16.5553333333,12.2296666667,10.3530833333,15.8000833333,13.5099166667
244.17,9.66425000001,10.7097083333,11.8920833333,12.824625,9.10966666666,16.6982083333,12.801,10.7943611111,15.5257916667,13.4188333333
244.55,8.01283333333,9.6955,10.9716770833,11.8750416667,8.26924999999,15.0160833333,12.0513333333,9.70633333333,14.3669583333,12.0431666667
244.92,8.45675,9.74533333333,9.69336458332,11.551,7.7855,14.753,11.75925,10.1438888889,14.992125,12.8547916667
245.30,9.12983333333,11.4051666667,10.7224479167,12.1942916667,8.78120833333,14.803625,12.9550833333,12.05925,16.2258333333,14.3984166667
245.67,9.59974999999,12.1644166667,11.3806770833,12.645625,9.39716666668,14.6084166667,13.4370833333,12.7490555556,16.6031666667,14.73525
246.05,9.205,12.2034583333,11.5615625,12.3720416667,9.80341666668,14.4468333333,14.4350833333,13.3619444444,16.532875,14.748875
246.42,9.80324999999,12.5207916667,11.4647708333,12.3912916666,10.533125,14.684375,14.3169166667,13.8268611111,16.6459166667,15.3055416667
246.79,10.4051666667,11.7488333333,11.3451458333,12.4811666667,10.1529583333,14.9774166667,14.2218333333,13.6338888889,15.9902083334,15.2529166667
247.17,10.6495833333,11.1965833333,10.5813333333,11.9403333334,10.0255833333,14.89325,14.0341666667,13.2791944444,15.29075,14.991375
247.54,10.6771666667,11.2712916667,10.70453125,11.6592083333,10.487375,14.803625,13.9589166666,13.1533611111,15.03,14.9410416667
247.92,11.3089166667,11.9104166667,11.47309375,12.4728333333,11.012125,15.0147083333,14.2376666667,13.2744444445,15.3975,15.3155416667
248.29,12.0260833333,12.274375,12.5114479167,13.3219166667,11.479375,15.6077083333,14.6330833334,13.5091666666,15.787625,16.2385
248.67,13.4470833334,13.1737083333,13.2581875,14.4166666667,12.5336666666,16.8124583333,15.3786666667,14.8097222222,16.7827916666,16.996125
249.04,12.8275833333,12.3589166666,12.6694166667,13.8368333333,12.04675,16.3352916667,14.79275,13.91425,15.9355833333,15.7489166667
249.42,12.977,12.1729166666,12.70184375,13.7494583333,12.0034166667,16.3199166667,14.5065,13.4630833333,15.8467083333,16.01225
249.79,13.55525,12.5332916667,12.8076458333,14.327,12.262375,16.4499583333,14.4061666666,13.3884444444,16.1622083333,16.1619583333
250.17,13.7711666667,12.1821666667,12.64121875,13.9830416667,12.0100833333,16.137,13.4798333334,12.61175,16.3224166666,16.1194583333
250.54,12.4618333333,10.902875,11.1328645833,12.709625,10.9315,14.6262916667,11.9850833333,11.3082222222,15.460625,14.8695416667
250.92,11.3,10.4295416667,10.3213958333,12.1188333333,11.0732083333,14.107,11.3514166667,10.3145,14.992875,14.2202916667
251.29,12.6744166667,12.461875,12.14546875,13.656125,12.8054583333,15.3684583333,12.4781666667,11.7365277778,17.4192083333,16.104875
251.66,12.3778333333,12.4389583334,12.3070208333,14.2444583333,12.6222916667,15.5389166667,12.8665833333,12.0183888889,17.9888333333,16.272125
252.04,9.4475,9.90616666667,9.9348125,11.7050416667,10.35875,12.8423333333,10.60825,10.1555,15.8250833333,14.3220833333
252.41,7.82716666667,8.833625,8.22738541667,9.47504166667,9.55154166668,10.9286666667,9.34558333332,8.8746388889,15.0129166667,13.1532083334
252.79,6.16666666666,7.94045833334,7.61311458333,8.601125,8.48225000001,9.87495833333,8.58341666668,7.2301388889,14.64275,12.0475833333
253.16,8.05683333333,9.93279166666,10.0784375,11.0209166667,10.906625,12.109125,10.8825833333,9.49575000002,17.243875,14.28575
253.54,7.9775,9.68945833334,10.1497708333,11.4015416667,10.9719166667,12.2790416667,11.5856666667,9.79794444445,17.2680416667,13.708875
253.91,7.46616666667,8.84229166666,10.3114479167,10.7716666667,10.005125,11.3437916667,11.68925,9.79983333333,16.3900833333,13.235375
254.28,8.80675,10.73125,11.6795729167,12.4127083333,11.2232916667,12.3255833333,13.68975,12.1325833333,17.4015416667,14.8106666667
254.66,9.60158333332,11.1429166667,12.7664270833,13.4956666666,12.0497083333,13.2229166667,14.2061666667,12.8023611111,17.9921666667,15.8993333334
255.03,10.2180833333,12.6152916667,13.9631458333,14.06425,12.3012916667,13.55775,14.5128333333,13.9699444445,18.8012916667,16.6152916667
255.41,10.3080833333,13.0924583333,13.8164583333,14.4022083333,12.1973333334,13.0594166667,14.2444166667,14.0118055555,18.628125,15.929375
255.78,12.8533333334,14.5,15.2716666667,15.7866666667,13.92,14.78,15.8133333333,16.0222222222,19.9466666667,17.7333333333
256.15,15.7651666666,17.0916666667,17.25103125,17.8451666667,16.0419166667,17.79375,17.903,17.8946111111,22.2306666666,20.4339166666
256.53,16.7416666667,18.4282083333,18.33775,18.98425,16.9040833334,19.640125,18.44075,19.0280277778,22.8946666667,21.10825
256.90,17.381,18.4643333333,18.4450104167,18.6487083333,16.7200833333,19.8450833333,18.4404166667,19.5000277778,22.160625,21.8691666666
257.28,16.5781666667,17.025875,17.2965416667,17.6227083333,15.6332916667,18.4129166667,17.11975,18.4276111111,20.8886666667,20.993625
257.65,15.7570833333,16.790375,16.6925,17.294375,15.2134166667,18.5694583333,16.5381666666,17.9154444444,20.1167083333,20.7493333333
258.02,14.0686666667,15.2705,14.7677708333,15.946375,14.055375,17.9923333333,15.0316666667,16.4780833333,18.76525,19.5165833333
258.40,12.7654166666,13.7735416667,13.4963854166,14.439,12.7306666667,16.8629166667,13.3811666667,14.94825,17.0513333333,18.2517916666
258.77,12.4431666667,13.3273333333,13.20803125,13.6944166667,12.249875,16.1662083333,13.1439166667,14.3224166666,16.503125,17.5707083333
259.15,11.4445833333,11.8996666667,12.071,12.6183333333,11.3446666667,15.0927083333,12.1906666666,12.977,15.3565,16.6666666667
259.52,9.87166666666,10.1979166667,10.8696145833,11.2235,9.83279166667,14.1974583333,11.1705833333,11.4769722222,13.7459583333,15.36225
259.89,8.66108333333,9.11624999999,9.797125,9.93275000001,8.71058333334,13.2100416667,10.2371666666,10.1955277778,12.393375,13.9930416667
260.27,8.6425,9.24595833332,10.0145208333,10.10125,9.09637500001,13.4200416667,10.6124166667,10.3348333333,12.47275,13.9660833333
260.64,7.67866666667,8.068125,8.87526041665,9.18404166667,8.07287500001,12.63125,9.82633333334,9.29727777777,11.374,13.0282083334
261.01,7.23125,7.85216666667,8.33763541667,8.78220833334,7.82716666666,12.2930416667,9.68966666668,8.72230555557,11.1510833333,12.5473333333
261.39,6.778,7.874375,7.94017708333,8.303375,7.61829166667,12.0110416667,9.40191666666,8.33152777777,10.9973333333,12.3645
261.76,6.72958333333,7.85375,8.04202083332,8.10137500001,7.90279166667,11.924875,9.43150000001,8.32133333333,11.3242083333,12.2525833333
262.13,7.041,8.38695833333,8.33191666667,8.486,8.44058333334,12.615125,9.93675000001,8.61041666668,11.90475,12.4381666667
262.51,6.59016666667,8.194375,7.91048958335,8.25816666667,8.28129166667,12.2104583333,9.76383333333,7.9511388889,11.8659583333,11.90925
262.88,6.111,8.0265,7.25927083333,8.53362500001,8.22991666667,11.9896666667,9.438,7.70463888888,11.4665416667,11.4856666667
263.25,5.80958333334,8.53433333333,7.21580208333,8.45316666667,8.157,11.95375,9.26391666667,7.81644444444,11.632875,11.061625
263.63,6.44575,10.04075,8.34483333332,9.46133333332,9.56891666669,12.515375,10.09825,8.44847222222,12.4500416667,11.832375
264.00,6.98083333333,11.02575,9.36768749999,10.5764166666,10.6980416667,12.999875,10.904,9.10905555556,13.785375,12.7017083333
264.37,6.94308333334,11.4356666667,9.45316666667,10.7229166667,10.779375,13.2517083333,10.8968333333,8.97650000001,13.6730833333,12.991
264.75,7.90425,12.1952916667,10.2783854167,11.337125,11.5602916667,14.2335833333,11.7576666667,9.74652777776,14.9632083333,13.6799583333
265.12,7.50158333333,11.3112916667,10.1878125,11.3322916667,11.3449166667,14.3815833333,11.20625,9.72224999999,14.6168333333,13.272875
265.49,7.37708333333,10.6495416667,9.94577083332,10.9915,10.789625,14.17325,11.0204166667,9.53136111111,13.6127916667,12.603
265.87,6.25208333333,9.464125,8.82493749999,10.1975,9.14874999999,12.5492916667,9.97216666667,8.35252777777,12.553125,11.7624166667
266.24,6.14466666667,8.703375,8.3394375,10.0128333333,8.787125,11.8869166667,9.75824999998,7.99116666666,11.8433333333,11.7677916666
266.61,5.78725,8.09508333333,8.00434375,9.54779166666,8.14604166667,11.7577916667,9.54383333333,7.59391666666,11.28925,11.3987083333
266.98,4.88708333334,6.99129166667,7.00003125,8.23425,6.63691666667,11.0742083333,8.54691666666,6.5315,10.4490833333,10.7388333333
267.36,4.80625,6.12604166667,6.49766666667,7.93033333333,6.45516666667,10.4594583333,8.22233333334,6.20875,9.82700000001,10.6477083333
267.73,4.27233333333,4.87279166667,5.35475,7.06341666667,5.39666666667,9.86508333332,7.54733333333,5.55313888889,8.86820833334,10.0509583333
268.10,3.81416666666,4.37895833333,4.62819791667,6.5165,4.64158333334,9.344625,6.46225,5.08775,8.28295833334,9.68979166667
268.48,3.59183333333,3.54179166667,4.1488125,6.32320833333,3.938125,8.90820833332,6.01266666666,4.93894444445,7.85145833334,9.18304166666
268.85,3.8405,3.86554166667,4.56009375,6.61133333333,4.209125,8.75858333332,6.20041666667,5.62163888889,7.76616666667,9.29354166667
269.22,4.36416666667,4.60383333333,4.43896875,6.9515,4.56866666667,8.72116666667,6.41566666667,6.19702777778,8.06549999999,9.85266666668
269.59,4.825,5.21791666667,5.22822916667,7.840625,5.135,9.460375,6.9685,7.00536111111,8.8505,10.9179166667
269.97,5.20083333333,5.610625,5.39430208333,7.96975,5.51479166667,10.0117916667,7.24966666667,7.42558333334,9.05025000001,11.287375
270.34,5.49941666667,6.19341666667,6.0083125,7.99629166667,5.75558333333,10.3566666667,7.57458333334,7.88577777778,9.10495833332,11.3229583333
270.71,5.72766666666,6.501875,6.28229166667,7.880125,6.31629166667,10.4136666667,7.748,8.22841666667,9.40325000001,11.2694166666
271.09,5.71525,6.78183333333,6.47725,7.70608333333,6.45475,10.3151666667,8.12741666666,8.19605555555,9.34529166667,10.9030833333
271.46,7.04141666666,7.981125,7.56222916666,8.54858333333,7.38766666666,11.4465833333,9.15983333333,9.10166666667,10.60875,11.8860833333
271.83,6.85575,7.716,7.36191666666,8.381375,7.26904166667,10.9630833333,8.76358333334,8.9013888889,10.6402916667,11.7922916667
272.20,7.5015,8.319875,7.95294791666,8.88791666666,7.87129166667,11.4374583333,9.58900000001,9.32447222222,10.8094166667,12.0272083333
272.58,7.37591666667,8.23441666667,7.78305208333,8.52870833333,7.7155,11.087875,9.45658333331,8.90902777777,10.539625,11.9010416667
272.95,6.7395,7.39383333334,6.92626041667,8.040375,7.22504166666,10.1909583333,8.90858333334,7.90058333333,9.68970833332,11.159625
273.32,6.477,7.28625,7.03266666667,7.70033333334,7.00170833333,10.3165416667,8.82908333333,7.48230555555,9.67833333333,11.1050416667
273.69,6.26066666667,7.123,6.59407291667,7.24620833333,6.86845833333,10.0874166667,8.76716666667,7.04425,9.32683333333,10.5290833333
274.06,6.13716666667,6.82779166667,6.40534375,7.0095,6.97108333333,10.0672083333,8.47091666668,6.56655555556,8.578375,9.93516666666
274.44,6.27975,6.92941666667,6.7184375,7.28675,7.25016666667,10.139625,8.38966666667,6.38658333333,8.66529166667,10.19025
