wavelength,Back_SerAlbf,Belly_SerAlbf,Breast_SerAlbf,Crissum_SerAlbf,Crown_SerAlbf,DorTail_SerAlbf,Patch10_SerAlbf,Rump_SerAlbf,Throat_SerAlbf,WingTip_SerAlbf
714.12,4.18286666667,5.4507,6.008,8.68333333333,65.7708666667,8.61103333333,7.12273333333,4.69326666667,10.5382666667,10.4134
714.44,4.30973333334,5.59756666667,6.15326666667,8.75713333333,65.6251333333,8.7202,7.234,4.78626666667,10.6447333333,10.5624666667
714.76,4.34333333333,5.57713333333,6.1922,8.84306666667,65.3509333333,8.74976666667,7.25846666667,4.8216,10.7178,10.6115333333
715.08,4.43053333333,5.5632,6.25046666667,8.9418,65.3153333333,8.83233333333,7.3436,4.8528,10.7643333333,10.6810666667
715.40,4.40033333333,5.59423333333,6.25486666667,8.92553333333,65.7358,8.92806666666,7.34293333333,4.84653333333,10.7382,10.7728666667
715.72,4.3268,5.68383333333,6.3026,9.01513333333,65.7454,9.0284,7.40846666667,4.90273333333,10.7879333333,10.8826
716.04,4.32126666667,5.74966666667,6.38666666667,9.06213333333,65.5160666667,9.12943333333,7.42546666667,4.9972,10.8108666667,10.9001333333
716.36,4.2478,5.62513333333,6.3524,9.0294,65.5822,9.12526666667,7.37166666667,4.9042,10.765,10.8723333333
716.68,3.84546666667,5.2789,6.034,8.66713333333,65.5116,8.7795,7.07306666667,4.51453333333,10.4532666667,10.6557333333
717.00,3.5688,5.13266666667,5.88986666667,8.43233333333,65.5382666667,8.65356666667,6.94846666667,4.29466666667,10.3374,10.4998
717.32,3.38906666667,4.92813333333,5.65613333333,8.18193333333,65.4032666667,8.58536666667,6.78633333333,4.12033333333,10.1490666667,10.3319333333
717.64,3.19926666667,4.77346666667,5.4818,8.06746666667,65.3773333333,8.52236666667,6.69633333333,4.081,10.0690666667,10.2298666667
717.96,2.9922,4.56956666667,5.25273333334,7.96746666667,65.257,8.35086666667,6.5448,3.93433333333,9.92453333333,10.0391333333
718.28,2.85313333333,4.4965,5.17213333333,7.87246666667,65.5147333333,8.27586666667,6.44826666667,3.8046,9.76806666667,10.0017333333
718.60,2.71213333333,4.47026666667,5.10913333333,7.78146666667,65.5704666667,8.22333333333,6.3408,3.67773333333,9.69399999999,9.96786666667
718.92,2.6214,4.2296,4.90393333333,7.5678,65.2931333333,8.0448,6.1722,3.4644,9.60200000001,9.81246666666
719.24,2.86533333333,4.1817,5.03086666667,7.67653333333,65.5381333333,8.13383333333,6.26046666667,3.5252,9.768,9.93653333333
719.56,2.85046666667,4.10796666667,4.96846666667,7.72233333333,65.7898,8.1199,6.24546666667,3.4522,9.74673333333,9.98440000001
719.88,3.03046666667,4.352,5.17046666667,8.00233333333,65.6123333333,8.27296666667,6.49126666667,3.699,9.95206666666,10.101
720.20,3.37593333333,4.5468,5.46733333333,8.27686666667,65.6410666667,8.52743333333,6.7318,4.02906666667,10.2730666667,10.2831333333
720.52,3.50653333333,4.39076666667,5.4016,8.28813333333,65.6110666667,8.50926666667,6.7088,4.03866666667,10.2628,10.2929333333
720.84,3.5566,4.45213333333,5.41753333333,8.2958,65.5982,8.46633333333,6.70593333333,4.0372,10.2760666667,10.3084666667
721.16,3.99446666667,4.8461,5.8176,8.65433333333,65.7526,8.80360000001,7.0816,4.36146666667,10.6956,10.6610666667
721.48,4.1142,4.93966666667,5.93593333333,8.76073333333,65.7946666667,8.95549999999,7.25786666667,4.43293333333,10.8065333333,10.7445333333
721.79,4.30333333333,5.05756666667,5.98173333333,8.75946666667,65.9506,9.07416666667,7.3984,4.57913333333,10.984,10.8366
722.11,4.2212,5.04453333333,5.92526666667,8.63066666667,65.9236,9.10253333332,7.42726666666,4.57,10.9942666667,10.8616666667
722.43,4.29706666667,5.24796666667,6.15493333334,8.74,66.1076666667,9.31563333333,7.5674,4.6846,11.2162,11.0759333333
722.75,4.11926666667,5.17356666667,5.95426666667,8.59126666667,65.7948,9.18416666667,7.4438,4.5526,11.0211333333,10.8544666667
723.07,4.35226666667,5.37633333333,6.17653333333,8.79206666667,65.6844666667,9.3104,7.69426666667,4.74613333333,11.2728,11.0801333333
723.39,4.56866666667,5.52363333333,6.40313333333,8.94386666667,65.9287333334,9.55463333333,7.87373333333,4.9078,11.527,11.3144
723.71,4.57693333333,5.61936666667,6.43413333333,9.015,65.9837333333,9.57743333333,7.94293333333,4.9396,11.5270666667,11.2030666667
724.03,4.68033333333,5.8917,6.67193333333,9.21593333334,66.2108,9.81593333333,8.16746666667,5.19406666667,11.6442666667,11.4328666667
724.35,4.92446666667,6.09973333333,6.948,9.5834,66.44,10.1265333333,8.48460000001,5.48866666666,11.8722,11.7582
724.67,4.91093333333,6.14583333333,7.04013333333,9.64653333333,66.5456,10.1410333333,8.48906666667,5.52146666667,11.9144,11.9178
724.98,4.894,6.12293333333,7.03446666667,9.5814,66.5354,10.0980333333,8.3956,5.55626666667,11.9774666667,11.9846666667
725.30,4.75846666667,6.02973333333,6.93053333333,9.6444,66.3992666667,9.92760000001,8.30939999999,5.49406666667,11.7989333333,11.8042
725.62,4.61226666667,5.8408,6.69633333333,9.5522,66.4402666667,9.63226666666,8.08326666666,5.35633333333,11.5194,11.5248
725.94,4.5072,5.5585,6.44526666667,9.4312,66.1308,9.33100000001,7.87173333333,5.17286666667,11.1706,11.2722666667
726.26,4.34493333333,5.47033333333,6.32153333333,9.30253333333,66.2628,9.19306666665,7.67473333333,5.01466666667,10.9683333333,11.1928666667
726.58,4.17606666667,5.4145,6.08986666667,9.1002,66.5993333333,9.00183333332,7.44566666667,4.84786666667,10.8376666667,11.0898
726.90,4.08606666667,5.38313333333,5.91973333333,8.95326666667,66.5196666666,8.87466666668,7.39126666667,4.8124,10.6621333333,11.0639333333
727.21,4.2704,5.5513,6.0482,9.10193333333,66.5484666666,9.00026666665,7.54206666667,5.0308,10.8051333334,11.3780666667
727.53,4.4082,5.627,6.03093333333,9.09906666667,66.5244,9.04393333333,7.61173333334,5.0406,10.911,11.4764
727.85,4.17113333333,5.4772,5.7638,8.902,66.4718,8.78313333333,7.42786666667,4.77433333333,10.7528666667,11.3077333333
728.17,4.25953333333,5.52933333333,5.72893333333,8.94306666667,66.4993333333,8.9016,7.553,4.8542,10.6990666667,11.2888
728.49,4.17133333333,5.44703333333,5.60353333333,8.83586666667,66.7544,8.89213333333,7.49126666667,4.69606666667,10.5629333333,11.0831333333
728.80,4.40226666667,5.61413333333,5.83326666667,9.0116,66.5599333333,9.15813333335,7.68233333334,4.8338,10.7736,11.3020666667
729.12,4.49686666667,5.74516666667,6.03753333333,9.10926666667,66.327,9.24506666665,7.80926666667,4.9196,10.8972,11.4041333334
729.44,4.42753333333,5.8228,6.0036,9.11793333333,66.4088,9.34736666665,7.84053333333,4.93673333333,10.9630666667,11.4136666667
729.76,4.65946666667,6.02453333333,6.26813333333,9.34006666667,66.6264666667,9.59900000001,8.1138,5.22266666667,11.3632666667,11.5666666667
730.08,4.7342,6.0639,6.393,9.50193333333,66.473,9.78156666667,8.25320000001,5.3522,11.4440666667,11.6570666667
730.39,4.6118,5.9958,6.3758,9.4986,66.4748666667,9.7881,8.18419999999,5.3282,11.4848666667,11.6428666667
730.71,4.43853333333,5.78963333333,6.28113333333,9.3542,66.7598,9.73173333333,8.04986666667,5.12126666667,11.4474,11.5084666667
731.03,4.341,5.73983333333,6.35926666667,9.41973333333,66.7066666667,9.71326666667,7.96806666667,5.06926666667,11.4572,11.3805333333
731.35,4.50326666666,5.79186666667,6.4916,9.36813333333,66.7287333333,9.77396666667,7.96093333333,5.1846,11.4834666667,11.3834
731.67,4.38573333333,5.68666666667,6.3522,9.1002,66.6,9.4949,7.8182,4.98933333333,11.386,11.2588666667
731.98,4.54786666667,5.90873333333,6.5942,9.25953333333,66.3487333334,9.646,7.9874,5.19,11.5656,11.5655333333
732.30,4.3948,5.8786,6.5054,9.0348,66.5069333333,9.59370000001,7.8966,5.16166666667,11.5848,11.5548
732.62,4.52213333333,5.95576666667,6.6156,9.1176,66.7194,9.79743333334,7.97673333333,5.213,11.7824,11.7634666667
732.94,4.83953333333,6.2933,7.0304,9.4436,67.082,10.104,8.29926666666,5.53326666667,12.1259333333,12.1180666666
733.25,4.4282,5.93356666667,6.6716,9.0942,66.8508666667,9.78989999999,7.91633333333,5.17593333333,11.7106,11.8508
733.57,4.15533333333,5.73053333333,6.49113333333,8.9364,66.8223333333,9.64083333334,7.67,4.93993333333,11.5719333333,11.6049333333
733.89,4.02633333333,5.5313,6.35786666667,8.73453333333,66.7020666667,9.47006666667,7.47206666667,4.55806666667,11.3800666667,11.3903333333
734.21,3.91233333333,5.53593333333,6.2984,8.67566666667,66.1156666667,9.37673333334,7.3728,4.46833333333,11.2577333333,11.2698666667
734.52,4.04473333333,5.57903333333,6.24973333334,8.7622,66.0202,9.40150000001,7.391,4.48953333334,11.3092,11.3595333333
734.84,3.86106666667,5.4139,6.08393333333,8.65506666667,65.9132666667,9.30883333333,7.30106666667,4.28753333333,11.2207333333,11.2473333333
735.16,3.61873333333,5.17083333333,5.90333333333,8.57153333333,65.9088,9.24386666667,7.0356,4.08926666667,11.0414,11.0504
735.48,3.44926666667,4.9085,5.64986666667,8.38666666667,65.7833333333,9.01470000001,6.8022,3.91513333333,10.8285333333,10.8545333333
735.79,3.3134,4.6865,5.56153333333,8.2978,65.5918,8.7205,6.61953333333,3.7094,10.614,10.6552666667
736.11,3.295,4.7336,5.534,8.33046666667,65.7516666667,8.55956666666,6.6036,3.7382,10.6818666667,10.6342
736.43,3.25353333333,4.56783333333,5.36873333334,8.23006666667,65.3917333333,8.3548,6.52433333333,3.67853333333,10.5759333333,10.5834666667
736.74,3.7666,5.0741,5.78453333333,8.62273333333,65.8873333333,8.74196666666,7.01173333333,4.10013333333,11.0071333333,11.0458
737.06,4.09506666667,5.3761,6.03293333333,8.7344,65.9438,8.92746666667,7.30033333333,4.45353333333,11.1704666667,11.3410666667
737.38,4.41226666667,5.67693333333,6.2812,9.16326666667,66.3664,9.05970000001,7.67773333333,4.9526,11.5804666667,11.7529333333
737.69,4.59293333333,5.80956666667,6.369,9.32786666667,66.8144666667,9.17326666667,7.82599999999,5.10266666666,11.8276,11.9638
738.01,4.33893333334,5.5722,6.19946666667,8.9652,66.9637333333,9.01883333335,7.67326666667,4.92913333333,11.5978,11.6604
738.33,4.41446666667,5.6879,6.3858,9.17413333333,66.8969333333,9.12553333332,7.81319999999,5.01513333333,11.6234,11.7773333333
738.64,4.41893333333,5.82813333333,6.44386666667,9.2662,67.0243333333,9.21043333333,7.96646666667,5.0464,11.6368,11.9124
738.96,4.33033333333,5.74346666667,6.4052,9.1938,67.1544,9.22820000001,7.96666666666,4.92026666667,11.581,11.7993333333
739.28,4.7168,5.95516666667,6.643,9.50826666666,67.1822,9.63403333334,8.27826666666,5.20273333333,11.7828,12.0543333333
739.59,4.83493333333,6.0564,6.8008,9.58886666667,67.0866,9.88760000001,8.42546666667,5.32586666667,11.7775333333,12.1404666667
739.91,4.96066666667,6.23666666667,6.97313333333,9.84573333333,67.3872666667,10.0746666667,8.59173333333,5.46033333333,11.9476666667,12.2324666667
740.23,4.70013333333,5.95553333333,6.7892,9.69973333333,67.2030666667,9.8733,8.3982,5.30673333333,11.8369333333,11.9796
740.54,4.73586666667,5.91243333333,6.7972,9.69006666667,67.3354,9.87163333333,8.46059999999,5.26593333333,11.892,11.9735333333
740.86,4.4794,5.73503333333,6.55726666667,9.2272,67.0132666666,9.82583333334,8.11513333333,4.97266666667,11.5238,11.5732666667
741.18,4.4894,5.8321,6.55,9.29993333333,66.8854,9.86963333333,8.20626666667,5.0354,11.4687333333,11.5187333333
741.49,4.93633333333,6.32933333333,7.0116,9.82226666667,67.1418,10.3773666667,8.69126666667,5.50193333333,11.9374666667,12.036
741.81,4.9642,6.332,7.03026666667,9.84286666667,67.5670666667,10.4234333333,8.66653333333,5.5502,12.1164666667,12.033
742.12,4.90473333333,6.1686,7.05166666667,9.68266666667,67.1096666667,10.2034333333,8.45433333333,5.4254,12.0748666667,11.7929333333
742.44,5.19186666667,6.5271,7.36513333333,9.92973333333,66.9434,10.4844,8.7036,5.6914,12.3668,12.062
742.76,5.13593333333,6.69193333333,7.40566666667,9.94073333333,67.2522666667,10.523,8.75000000001,5.70613333333,12.5,12.1908
743.07,5.36753333333,6.90066666667,7.61773333333,10.1008666667,67.4380666667,10.7570666667,9.02566666667,5.96386666667,12.7836,12.4888666667
743.39,5.20386666667,6.79096666667,7.47533333333,9.75373333333,67.4709333334,10.6362666667,8.85746666667,5.84446666667,12.6926666667,12.3656
743.70,5.30673333333,6.93093333333,7.52733333334,9.78206666667,67.4279333333,10.6754333333,8.94619999999,5.89406666667,12.6759333333,12.4388
744.02,5.20693333333,6.86333333333,7.38073333334,9.76353333333,67.3032666667,10.5150666667,8.90400000001,5.81633333333,12.5602,12.4078666667
744.34,5.61133333333,7.24473333333,7.68300000001,10.2202,67.7861333333,10.7936333333,9.39193333334,6.16886666667,13.0098666667,12.8447333333
744.65,5.47693333333,7.06263333333,7.57873333334,9.94220000001,67.8564666667,10.7211666667,9.2548,6.04626666667,12.9537333333,12.7454666667
744.97,4.76626666667,6.47903333333,6.94873333333,9.45993333334,67.2684666667,9.9673,8.59060000001,5.45653333333,12.4449333333,12.1931333333
745.28,4.6418,6.51096666667,6.9756,9.34239999999,67.1442666667,9.93803333334,8.45513333333,5.3724,12.3245333333,12.2379333333
745.60,4.85793333333,6.7775,7.08413333333,9.69226666667,67.4872666667,10.2607333333,8.78673333333,5.7352,12.4324666667,12.6472
745.91,4.72193333333,6.70826666667,6.9044,9.61973333334,67.8412,10.2045,8.7232,5.65386666667,12.3822,12.6176666667
746.23,4.57346666666,6.5892,6.71673333333,9.3852,67.9008,10.1241666667,8.51899999999,5.39226666667,12.3165333333,12.4072666667
746.55,4.134,6.18543333333,6.25846666667,9.07466666667,68.0014666667,9.63883333333,8.124,4.84693333333,11.9339333333,12.0704666667
746.86,3.94253333333,6.00836666667,6.08393333333,8.945,67.7243333333,9.42326666666,7.9592,4.5588,11.7074,12.0047333333
747.18,4.03953333333,6.03076666667,6.21413333333,9.10573333333,67.7123333333,9.60473333334,8.05533333333,4.61113333333,11.8969333333,12.2306666667
747.49,3.97666666667,5.95203333333,6.31053333333,9.00526666667,67.7896666667,9.76483333334,8.0294,4.56313333333,11.9302666667,12.2436666667
747.81,3.85193333333,5.7327,6.28693333333,8.81693333333,67.9388,9.67243333332,7.8464,4.45,11.8857333333,12.2155333333
748.12,3.824,5.6936,6.3434,8.81806666667,67.7660666667,9.68636666667,7.8298,4.4326,11.8945333333,12.1891333334
748.44,3.93066666667,5.79443333333,6.36206666667,8.72506666667,68.26,9.86176666667,7.99346666666,4.47346666667,11.9356666667,12.2026
748.75,4.15186666667,5.95503333333,6.37733333333,8.8732,68.4544666667,9.95166666668,8.28046666666,4.76113333333,12.2206,12.3946
749.07,4.22646666667,5.9674,6.36193333333,8.9252,68.9653333333,10.0070333333,8.33206666667,4.765,12.4238666667,12.4544666667
749.38,4.16813333333,5.90986666667,6.2936,8.9786,69.2100666667,9.84053333332,8.27493333333,4.73733333333,12.4195333333,12.4147333333
749.70,4.10553333333,5.80233333333,6.1204,9.05753333333,69.1098,9.70673333333,8.17533333333,4.84326666667,12.2525333333,12.3942666667
750.01,4.19246666667,5.87573333333,6.11826666667,9.11486666667,68.7948,9.89860000001,8.13553333333,5.0,12.2858666667,12.1633333333
750.33,4.59646666667,6.1146,6.34626666667,9.41046666666,68.7438666667,10.3275666666,8.39546666667,5.44566666667,12.6362666667,12.4023333333
750.64,4.4288,5.9746,6.15446666667,9.1524,68.4906,10.1134,8.09306666667,5.27993333333,12.3558666667,12.1220666667
750.96,4.8338,6.341,6.434,9.4534,68.3229333333,10.3244333333,8.31599999999,5.63146666667,12.6354666667,12.2399333333
751.27,4.84626666667,6.3532,6.38906666667,9.44953333333,67.9274666666,10.3227,8.4386,5.716,12.5630666667,12.135
751.59,4.651,6.13766666667,6.0982,9.39080000001,68.1090666667,10.1316333333,8.21639999999,5.45726666667,12.3476,11.9258
751.90,4.64746666667,6.00256666667,6.02713333333,9.41906666667,68.2572666667,10.041,8.02999999999,5.3994,12.3166,11.8739333333
752.22,4.38986666667,5.69326666667,5.88033333333,9.06293333333,67.7501333333,9.8583,7.77113333333,5.12233333333,12.0533333333,11.5059333333
752.53,4.5554,5.74936666667,6.30366666667,9.18746666667,67.6443333333,10.0733666667,7.98873333333,5.29093333333,12.3208666667,11.5595333333
752.85,4.8714,5.90403333333,6.60846666667,9.40040000001,67.4746666667,10.3517,8.2152,5.39293333333,12.4600666667,11.7289333333
753.16,4.80646666667,5.95503333333,6.68293333333,9.40846666666,67.3829333333,10.3952666667,8.31766666667,5.2366,12.5428,11.701
753.47,4.635,5.80003333333,6.55486666667,9.17653333333,67.3408,10.2529666667,8.1852,5.1014,12.4772666667,11.7262
753.79,4.6452,5.85703333333,6.70653333333,9.321,67.6879333333,10.3223666667,8.30453333334,5.149,12.6038,11.8860666667
754.10,4.69673333333,5.86733333333,6.8156,9.41453333333,67.7380666667,10.4706333333,8.47833333333,5.19566666667,12.8485333333,12.0064666667
754.42,4.30053333333,5.53396666667,6.39573333333,9.13093333333,67.8508,10.2373666667,8.21286666666,4.79933333333,12.5709333333,11.8904
754.73,4.04373333333,5.33453333333,6.15993333333,8.99153333333,67.7794,9.96966666665,7.9854,4.45333333333,12.3562666667,11.6654
755.05,4.10533333333,5.27816666667,6.2532,8.99553333333,67.7554666667,9.91806666667,8.0538,4.4966,12.4136,11.7578
755.36,4.32313333333,5.4838,6.5518,9.20333333333,67.4095333333,10.1356333333,8.30413333333,4.64806666667,12.5342,12.0626
755.67,4.4436,5.73313333333,6.6226,9.48679999999,67.5902,10.2187666667,8.48439999999,4.78266666667,12.6995333333,12.2966666667
755.99,4.03046666667,5.53646666667,6.12406666667,9.191,67.6524,9.77713333333,8.13040000001,4.31413333333,12.3824666667,12.1406666667
756.30,3.67126666667,5.25003333333,5.78866666667,8.9438,67.1255333333,9.34896666667,7.68413333333,4.05293333333,12.0513333333,11.7920666667
756.62,3.8926,5.3325,5.99146666667,9.09313333333,67.8333333333,9.5678,7.89859999999,4.29586666667,12.2197333333,12.0358
756.93,4.10086666667,5.49846666667,6.31373333334,9.52733333333,67.8513333333,9.74549999999,8.18146666667,4.58973333333,12.4084,12.1865333333
757.24,4.33073333333,5.77316666667,6.47866666667,9.67186666666,67.6542,9.93729999999,8.30073333333,4.7544,12.5588666667,12.2354666666
757.56,4.45706666667,6.03796666667,6.576,9.88159999999,68.1684,10.0806333333,8.41259999999,4.923,12.6153333333,12.2726
757.87,4.1622,5.7707,6.43173333333,9.71440000001,68.3447333333,9.80926666666,8.07666666667,4.69806666667,12.5322666667,12.0242666667
758.18,4.21233333333,5.93186666667,6.55366666667,9.87173333333,68.2642,9.90956666666,8.101,4.8882,12.6124,12.1175333333
758.50,4.70113333333,6.50396666667,6.9972,10.4038,68.406,10.4933333333,8.6396,5.4938,13.1222,12.7072666667
758.81,4.54106666667,6.3639,6.90153333334,10.3200666667,68.1623333333,10.3595,8.50813333334,5.40346666667,13.0193333334,12.4459333333
759.13,4.41946666667,6.1965,6.80133333333,10.2106,68.7044666667,10.2894,8.41499999999,5.21253333333,12.9666666667,12.3606666667
759.44,4.6764,6.29276666667,6.80713333333,10.4106,68.2377333333,10.4761666667,8.62246666667,5.45293333333,13.0398,12.3862
759.75,5.02953333333,6.6988,7.1418,10.6499333333,68.7838666667,11.0498666667,9.11126666667,5.88633333333,13.5277333333,12.8654666667
760.07,5.09946666667,6.8143,7.272,10.6993333333,68.5098,11.1278666667,9.13226666667,6.0734,13.6604,13.0257333333
760.38,5.25793333333,6.93963333333,7.31433333333,10.6608666667,68.4812,11.2422,9.17733333334,6.13506666667,13.7489333333,13.2003333333
760.69,4.96306666667,6.71206666667,7.17806666667,10.5568,68.4896666667,11.0024333333,9.11833333334,5.8518,13.5125333334,13.0348666667
761.01,4.7806,6.414,7.04613333333,10.3364666667,68.2898,10.8487666667,9.00686666667,5.64913333334,13.3845333333,12.9446
761.32,5.02926666667,6.58356666667,7.14286666667,10.5436,68.3648,11.1028,9.24286666667,5.90513333333,13.513,13.1783333333
761.63,4.91853333333,6.48856666667,7.13586666666,10.4388,68.5624666667,11.1151333333,9.23126666667,5.91753333333,13.5288,13.3224666666
761.94,4.63986666667,6.28453333333,7.03106666667,10.2261333333,68.6118,10.8709666667,9.0264,5.6638,13.3520666667,13.2347333334
762.26,4.84786666667,6.46656666667,7.2244,10.2394666667,69.0653333333,11.0468333333,9.12199999999,5.83806666667,13.5029333333,13.5214
762.57,5.02646666667,6.52833333333,7.34473333333,10.2942,68.911,11.2184666666,9.15246666667,5.99053333333,13.6255333333,13.6333333333
762.88,4.97226666667,6.6017,7.47653333333,10.2063333333,69.4670666667,11.2379333333,9.10420000001,5.9064,13.765,13.6829333333
763.20,4.836,6.56443333333,7.42073333334,10.1256,69.4916666667,10.9923333333,8.97953333333,5.7606,13.7291333333,13.5623333333
763.51,4.742,6.49396666667,7.22726666667,10.0576666667,69.3912,10.8472666667,8.8436,5.5382,13.6247333333,13.3724
763.82,4.64486666667,6.35076666667,7.1294,9.99906666667,69.2141333333,10.6562333333,8.77346666667,5.33926666667,13.4611333333,13.2352666667
764.14,4.64933333333,6.33323333333,7.03766666667,9.90533333333,69.4220666667,10.6508,8.71966666667,5.29553333333,13.4533333333,13.307
764.45,4.79073333333,6.58076666667,7.17086666667,10.1585333333,69.4919333333,10.7555,8.88640000001,5.41746666667,13.6064,13.5701333333
764.76,4.68353333333,6.4209,7.12853333333,10.0078666667,69.204,10.5896333333,8.84619999999,5.281,13.4236666667,13.528
765.07,4.75446666667,6.51003333333,7.12846666666,9.97853333333,69.0082,10.5777333333,8.82720000001,5.24666666667,13.3985333333,13.366
765.39,4.6068,6.50646666667,6.95293333333,9.76926666667,68.9167333333,10.515,8.69873333333,5.15593333333,13.3141333333,13.1494666667
765.70,4.37093333333,6.2811,6.66226666667,9.67059999999,68.6114666667,10.3440666667,8.62726666667,4.94886666667,13.1490666667,12.9645333333
766.01,4.0668,6.05153333333,6.38806666667,9.47693333334,68.2631333333,10.0023333333,8.42600000001,4.64053333333,12.8586666667,12.7901333333
766.32,4.2458,6.24923333333,6.5016,9.5924,67.8685333333,10.1502666667,8.52606666666,4.8468,12.7472666667,12.9762666667
766.64,4.21086666667,5.97046666667,6.28313333333,9.4672,67.4387333333,9.97686666666,8.43246666667,4.74653333333,12.4376,12.8958
766.95,4.221,5.87506666667,6.3168,9.4408,67.2408,9.90406666667,8.5434,4.88326666667,12.5082666667,12.8795333333
767.26,4.27346666667,6.08846666667,6.356,9.42606666667,67.6623333333,10.2731666667,8.71606666665,5.10266666667,12.8258666667,13.1252666667
767.57,4.3682,6.1721,6.3778,9.56826666668,67.5186,10.5474,8.74206666667,5.3832,12.9303333333,13.076
767.88,4.20266666667,5.99166666667,6.1302,9.2898,67.4152,10.4732,8.47626666667,5.243,12.8058,12.6731333333
768.20,4.24546666667,6.2318,6.11813333333,9.37586666667,67.4030666667,10.5787333333,8.42126666666,5.23646666667,12.9454666667,12.5334666667
768.51,4.0972,5.96033333333,5.9462,9.31706666667,67.2465333333,10.5831333334,8.17893333332,5.00466666667,12.7939333333,12.4414666667
768.82,4.08033333334,5.80516666667,5.7016,9.27533333334,67.1446,10.4062333333,8.0492,4.9404,12.6836,12.3266666667
769.13,4.12333333333,5.90913333333,5.77526666667,9.22633333333,67.3848666667,10.2855666667,8.09666666666,5.06686666667,12.6639333334,12.4747333333
769.44,4.7078,6.416,6.23833333333,9.72113333333,67.5928666667,10.8185,8.68860000001,5.69726666667,13.0113333333,12.8684666667
769.76,4.41506666667,5.87946666667,5.7728,9.35853333333,67.0864,10.2742,8.31226666666,5.2886,12.7238666667,12.3244666667
770.07,4.18673333333,5.79946666667,5.64686666667,9.289,67.3152,10.1370333333,8.30040000001,5.05366666667,12.5356666667,12.192
770.38,4.26766666667,6.14483333333,5.95193333333,9.5754,67.6751333333,10.3504,8.48913333333,5.19106666667,12.6008,12.5124666667
770.69,4.3318,6.22133333333,6.16373333333,9.88139999999,67.5898,10.1959,8.5632,5.35553333334,12.4246666667,12.4567333333
771.00,3.90153333333,5.85606666667,5.98633333333,9.50766666667,66.9308666667,9.47356666667,8.30253333333,4.88226666667,11.9073333333,11.9072666667
771.32,4.22833333333,6.06703333333,6.23186666667,9.56153333333,66.2680666667,9.54903333335,8.43840000001,5.0146,11.9056666667,12.1956
771.63,4.267,6.32546666667,6.4942,9.73406666667,66.4246,9.7395,8.66633333332,5.1992,11.9575333333,12.2986666667
771.94,4.84266666667,7.13016666667,7.13193333333,10.3108,67.2137333333,10.4001333333,9.43980000001,5.7882,12.4288666667,12.9759333333
772.25,5.0206,7.2234,7.43533333333,10.4798666667,66.7567333333,10.4985333333,9.54633333333,5.67673333333,12.3322,13.0709333333
772.56,5.28326666667,7.47396666667,7.6028,10.9644666667,66.5491333334,10.8016,9.68739999999,5.79113333333,12.6436,13.2234
772.87,5.17613333333,7.4928,7.47933333334,10.8722666667,66.5319333333,10.8588,9.52826666666,5.67686666667,12.6130666667,13.0830666667
773.18,5.98793333333,8.36353333333,8.33813333333,11.7936666667,67.1940666667,11.7549666667,10.3586666667,6.5698,13.2597333333,14.0430666667
773.50,6.09826666667,8.50866666667,8.38713333334,11.7734,67.4466666667,12.1026333333,10.386,6.88226666667,13.494,14.1133333333
773.81,6.66693333333,8.75923333333,8.44853333333,12.1414,67.3275333333,12.5129666667,10.5879333333,7.15073333333,13.7302666667,14.4068
774.12,6.635,8.62523333333,8.15266666667,12.0461333333,67.2148666667,12.4711666667,10.4132666667,7.00046666666,13.671,14.287
774.43,6.78906666667,8.82823333333,8.23433333333,12.2514,68.3609333333,12.8332666667,10.3204,7.22579999999,13.8395333333,14.7867333333
774.74,6.7794,8.64003333333,8.17686666667,12.4946,69.3200666667,12.8744333333,10.4254666667,7.2382,14.0675333333,15.0978666667
775.05,6.90553333333,8.4957,8.25893333334,12.5079333333,69.0340666667,12.776,10.3457333333,7.17366666667,14.209,15.2482
775.36,6.68766666667,7.92303333333,7.81726666666,12.4153333333,68.6379333333,12.3858666667,9.82233333333,6.88246666667,14.2006,15.0549333333
775.67,6.6624,7.7692,7.62020000001,12.3454666667,69.4842666667,12.3149666667,9.76059999999,6.82646666667,14.3516666667,15.15
775.98,6.15353333333,7.37833333333,7.19700000001,11.7465333333,69.0126,11.8779666666,9.44806666667,6.55886666667,13.8422,14.6699333333
776.30,6.19206666667,7.21453333333,7.39586666667,11.9826666667,69.0140666667,11.8125333334,9.43686666665,6.50693333333,13.9246,14.5848
776.61,5.41286666666,6.39806666667,6.6972,11.2144,68.8379333333,11.1183666667,8.67633333333,5.7798,13.3944666667,13.7308
776.92,5.84093333333,6.4603,7.08386666667,11.382,68.4353333333,11.0648333333,8.76573333333,5.91926666667,13.6332666667,13.8635333333
777.23,5.28353333333,5.96393333333,6.81553333333,10.7287333333,68.3868666666,10.5055,8.3344,5.53726666667,13.4208666667,13.3247333333
777.54,5.12846666666,5.73503333333,7.03586666667,10.5998,68.3849333333,10.2725,8.16086666668,5.47573333333,13.4388666667,13.1442666667
777.85,5.43086666667,6.0143,7.47026666667,10.715,67.5307333334,10.43,8.71459999999,5.71613333333,13.9080666667,13.3418666667
778.16,5.8328,6.1396,7.61286666667,10.7539333333,67.3536666667,10.4861333333,8.68873333333,6.07033333333,13.9942666667,13.1345333333
778.47,6.11533333333,6.30856666667,7.743,10.9462666667,67.9686666667,10.8030666667,8.87146666667,6.36293333333,14.2751333333,13.3376
