wavelength,Back_HemMelm,Belly_HemMelm,Breast_HemMelm,Crissum_HemMelm,Crown_HemMelm,DorTail_HemMelm,Patch10_HemMelm,Patch11_HemMelm,Rump_HemMelm,Throat_HemMelm,WingTip_HemMelm
629.94,13.6802074074,37.4640666667,33.7849333333,31.8788,10.9336,18.8858145455,7.0602,23.0915333333,13.3988666667,30.9021333333,16.208
630.27,13.7281851852,37.5092666667,33.8332,31.9354666667,11.007,18.9491484849,7.12153333333,23.1580666667,13.4421333333,30.9598,16.2628666667
630.60,13.7735777778,37.567,33.8548666667,32.0348,11.0224666667,18.9882015151,7.15146666667,23.2312666667,13.4750666667,31.0290666667,16.2990666667
630.93,13.7620962963,37.5504,33.8331333333,32.0536666667,10.9956666667,18.9757654545,7.1118,23.2469333333,13.4174666667,31.0108666667,16.2391333333
631.26,13.7928666667,37.6352,33.8118,32.0955333334,11.0004666667,18.9869293939,7.1676,23.3260666667,13.4309333333,31.0946,16.2526
631.60,13.7416666667,37.5846666667,33.7942666667,32.0996,10.9501333333,18.9838606061,7.142,23.3095333333,13.4172,31.1001333333,16.2140666667
631.93,13.6680592593,37.5080666667,33.7108666666,32.0016,10.8620666667,18.9212793939,7.05853333333,23.2498,13.364,31.0357333334,16.1658666667
632.26,13.6343037037,37.5229333333,33.7059333333,31.9940666667,10.7909333333,18.913379697,7.01546666667,23.2481333334,13.3184,31.0416666667,16.1465333333
632.59,13.5885407407,37.5089333333,33.7412,32.0111333333,10.7029333333,18.8940381818,6.9328,23.2059333333,13.2389333333,31.0618,16.125
632.92,13.5340444444,37.5129333333,33.72,31.9959333333,10.5831333333,18.8439945455,6.8412,23.2092666667,13.1918,31.0694666667,16.0474666667
633.26,13.6289185185,37.5626666667,33.7381333333,32.0521333333,10.5627333333,18.8980712121,6.88873333333,23.2880666667,13.2498666667,31.1908,16.104
633.59,13.7134592593,37.7220666667,33.8424,32.1659333333,10.6775333333,19.0123390909,6.97673333333,23.3576666667,13.3402666667,31.3108666667,16.1882666667
633.92,13.7304148148,37.8168,33.9224666667,32.3008666667,10.6828666667,19.0813909091,6.99906666667,23.3814,13.3684,31.4759333333,16.2084
634.25,13.7341703704,37.7972,33.9414666667,32.2889333333,10.6768,19.0787893939,6.99746666667,23.383,13.3308666667,31.5636,16.2100666667
634.58,13.7470444445,37.8782,33.9318666667,32.3634666667,10.6935333333,19.0969121212,7.0086,23.4190666667,13.3880666667,31.6412666667,16.2419333333
634.91,13.7533185185,37.9210666667,33.9598666667,32.3998,10.7199333333,19.1165993939,7.00346666667,23.4208666667,13.382,31.6781333333,16.2381333333
635.25,13.8134296296,37.9722,33.9889333333,32.4704,10.7665333333,19.1575551515,7.03193333333,23.5058,13.4104666667,31.7555333334,16.2708666666
635.58,13.8447925926,38.1008,34.1011333333,32.594,10.819,19.2324509091,7.0932,23.5912,13.4672666667,31.8776666667,16.3129333334
635.91,13.9321703704,38.1828,34.1958666667,32.7424,10.8773333333,19.3450351515,7.173,23.6994666667,13.5710666667,31.9806,16.3986666667
636.24,13.9520148148,38.1947333333,34.1958,32.7672,10.926,19.348939697,7.21786666667,23.7379333333,13.5899333333,32.0332,16.4171333333
636.57,14.1064666667,38.2742666667,34.2500666667,32.9382666667,11.0653333333,19.4763163636,7.33766666667,23.8587333333,13.6627333333,32.1896666667,16.5489333333
636.90,14.0584666667,38.2074666667,34.2101333333,32.8855333333,11.0344,19.423850303,7.29073333333,23.8146666667,13.6198666667,32.1412666667,16.4834666667
637.23,14.071362963,38.2183333333,34.1639333333,32.8948666667,11.0371333333,19.4703281818,7.3178,23.8212,13.6508666667,32.1982666667,16.4775333333
637.56,14.0986814815,38.1851333333,34.1425333333,32.8214,11.0816666667,19.43536,7.324,23.8244666667,13.6706666667,32.1763333333,16.554
637.90,14.1905777778,38.3516666667,34.2810666667,33.0142666667,11.1665333333,19.5685384848,7.39446666667,23.9642,13.7493333333,32.2990666667,16.6255333334
638.23,14.2113851852,38.4014,34.3261333333,33.0674666667,11.1835333333,19.6869093939,7.46146666667,23.9838,13.7641333333,32.3654666667,16.7000666667
638.56,14.2922074074,38.4561333333,34.3899333333,33.1004666667,11.1852666667,19.7743048485,7.5138,24.0272,13.8050666666,32.4541333333,16.8228
638.89,14.3122444444,38.4448666667,34.3919333333,33.0432666667,11.1739333333,19.7672809091,7.54853333333,24.0487333333,13.7898,32.4430666667,16.807
639.22,14.4861777778,38.6302,34.5667333333,33.2151333333,11.2847333333,19.9293721212,7.71806666667,24.1382,13.9413333333,32.6254,16.958
639.55,14.4939111111,38.6705333333,34.5170666667,33.2272,11.2746,19.9103548485,7.70453333333,24.1048666667,13.9205333333,32.6548666667,16.9556666667
639.88,14.4929851852,38.6877333333,34.5625333333,33.2831333333,11.2746666667,19.9963593939,7.71966666667,24.1195333333,13.993,32.7072666667,16.9887333333
640.21,14.451837037,38.7218666667,34.6100666667,33.2782,11.2614666667,20.039,7.75706666667,24.1378,14.0442,32.7298666667,16.9756
640.54,14.5359407407,38.9326666667,34.7789333333,33.5086,11.3922666667,20.188859697,7.8608,24.2701333333,14.136,32.9522666667,17.1094
640.87,14.4890074074,38.9567333333,34.8284666666,33.5610666667,11.3062,20.1686163636,7.7996,24.2530666667,14.0925333333,32.9356666667,17.0566666667
641.20,14.6316518518,39.0995333333,34.9192666667,33.7075333333,11.3958666667,20.294300303,7.91433333333,24.3474666667,14.1836666667,33.0476,17.1029333333
641.53,14.5670222222,39.0579333333,34.8380666667,33.6939333333,11.366,20.2608512121,7.90293333333,24.2636666666,14.1694666667,33.0272,17.0918666667
641.87,14.5452592593,39.0679333333,34.8069333333,33.6601333333,11.3661333333,20.2204184849,7.88213333334,24.2334666667,14.1618666667,33.0401333333,17.0992
642.20,14.4793777778,39.0031333333,34.7388,33.6362,11.3451333333,20.1908263636,7.86906666667,24.2109333333,14.1155333333,33.0297333333,17.0841333333
642.53,14.4848740741,39.1330666667,34.809,33.7331333334,11.3387333333,20.2345069697,7.84146666667,24.1725333333,14.1468666667,33.1515333333,17.178
642.86,14.447837037,39.0505333333,34.7526666667,33.6862666667,11.3262666667,20.197679697,7.77246666667,24.1955333333,14.0853333333,33.1585333333,17.1088666667
643.19,14.5179333333,39.0730666667,34.8756,33.7533333334,11.4148,20.2810466667,7.8422,24.272,14.1732666667,33.2965333333,17.1406666667
643.52,14.6716592593,39.1504,34.9540666667,33.9230666667,11.5162666667,20.401100606,7.95686666667,24.3940666667,14.2748,33.4464666667,17.2376666667
643.85,14.6702592593,39.1073333333,34.9517333333,33.9117333333,11.5062,20.3791318182,7.93513333333,24.3532666667,14.2309333333,33.4121333333,17.2061333333
644.18,14.5844222222,39.0841333333,34.8117333333,33.813,11.4044,20.3168457576,7.8274,24.2574,14.1234666667,33.3292666667,17.1000666667
644.51,14.5648592592,38.9516666667,34.7205333333,33.7648,11.3858,20.2320072727,7.772,24.2008666667,14.0546666667,33.2836,17.0538666667
644.84,14.3778296296,38.8253333333,34.6292,33.6531333333,11.2221333333,20.0836260606,7.577,24.1154666667,13.8984666667,33.1916,16.9484
645.17,14.5677703704,38.8976,34.7358666667,33.7358666667,11.4077333333,20.2392063636,7.7096,24.2774,14.0267333333,33.3184,17.0934
645.50,14.5940888889,38.9278,34.7880666667,33.7691333333,11.371,20.2279548485,7.66013333334,24.3060666667,14.0014666667,33.3874,17.0347333333
645.83,14.5739259259,38.9678666667,34.7934666667,33.8099333333,11.3845333333,20.2009145455,7.58653333333,24.2891333333,14.0388,33.4091333333,16.9378
646.16,14.6079037037,38.8066,34.7444666667,33.7808,11.4239333333,20.2408618182,7.63286666667,24.3210666667,14.0555333333,33.4135333333,16.9678666667
646.49,14.5028222222,38.7566666667,34.5941333333,33.6872,11.3488,20.1588269697,7.5442,24.2088666667,13.9911333333,33.3246,16.9002
646.82,14.4921555556,38.8222666667,34.6297333333,33.7306,11.3434666667,20.17913,7.56393333334,24.2403333333,13.9670666667,33.3427333333,16.9635333333
647.15,14.3946592593,38.7684666667,34.4719333333,33.5824666667,11.2925333333,20.0704878788,7.48626666667,24.1373333333,13.8878666667,33.2546,16.8812
647.48,14.3688592593,38.9324,34.5206666667,33.719,11.2924666667,20.0886642424,7.42126666666,24.141,13.8444,33.3524666667,16.8985333333
647.81,14.3973259259,38.9427333333,34.6232666667,33.8272666667,11.3553333333,20.1287790909,7.46806666667,24.2260666667,13.9254666667,33.4324,17.0046666667
648.14,14.3396222222,38.9363333333,34.6278,33.6903333333,11.3112,20.1278572727,7.44133333333,24.2165333333,13.9322,33.454,16.9788
648.47,14.4093851852,39.0998,34.6776,33.8381333333,11.3742,20.2143545454,7.5166,24.2674,14.0122666667,33.6072,17.0864
648.80,14.2445703704,39.0483333333,34.5558666667,33.6578666667,11.1688666667,20.0231006061,7.333,24.1164,13.8163333333,33.4815333333,16.9594
649.13,14.2675333333,39.081,34.6599333333,33.7218,11.1904,20.0358827273,7.3864,24.1884,13.8606666667,33.5836,17.0506
649.46,14.3834518519,39.2576,34.881,33.9384666667,11.2767333333,20.1997781818,7.53146666667,24.355,13.9740666667,33.8431333333,17.195
649.79,14.2099703704,39.2833333333,34.8174,33.8775333333,11.1252666667,20.0247572727,7.3562,24.2515333333,13.8043333333,33.7758666667,17.0468
650.11,14.1065111111,39.2702666667,34.8806666667,33.9135333334,11.0396,19.9877881818,7.25253333333,24.1976,13.7016666667,33.8350666667,17.0408666667
650.44,14.0346592593,39.3042,34.8794666667,33.9243333333,10.9636,19.9703042424,7.14986666667,24.1494,13.6466666667,33.8673333333,16.9337333333
650.77,13.9762740741,39.2668666667,34.9265333333,33.9132666667,10.887,19.9326236364,7.09913333333,24.0966666667,13.6,33.8372,16.8903333333
651.10,14.0077333333,39.1854666667,34.9112666667,33.7952,10.8909333333,19.9202572727,7.13346666667,24.0866,13.6206,33.8134,16.9256666667
651.43,14.0400814815,39.2645333333,34.9237333333,33.7826,10.8816,19.9343127273,7.16813333333,24.0956,13.6101333334,33.8726666667,16.9157333333
651.76,14.1021481481,39.3568666667,34.9839333333,34.0296,11.0030666667,20.0224078788,7.2668,24.1738,13.658,33.9836,17.0298666667
652.09,14.2093407407,39.4142,35.0324666667,34.0678666667,11.0930666667,20.1462963636,7.38606666667,24.2609333333,13.7719333333,34.1028666667,17.1191333333
652.42,14.3437111111,39.5564666667,35.1798666667,34.2886666667,11.2138,20.3224027273,7.53786666667,24.4064,13.9754666666,34.3062,17.2648666667
652.75,14.4734592593,39.6620666667,35.2695333333,34.4378666667,11.2992666667,20.436129697,7.61213333333,24.5623333333,14.047,34.4088,17.3670666667
653.08,14.4246074074,39.6414666667,35.2055333333,34.3816,11.2295333333,20.414740606,7.56686666667,24.523,14.0214,34.2823333333,17.3189333333
653.41,14.5701111111,39.7522666667,35.2689333334,34.5394666667,11.3804666667,20.6175245455,7.73,24.6358666667,14.2318,34.4032666666,17.4383333333
653.74,14.7290518518,39.8392,35.3983333333,34.6477333333,11.501,20.7812251515,7.92993333333,24.8072,14.3762,34.4662,17.5188666667
654.06,14.7404296296,39.8145333333,35.345,34.6491333333,11.4779333333,20.7852769697,7.94506666667,24.8138,14.3878666666,34.4636,17.5782666667
654.39,14.7918518518,39.9364,35.4451333333,34.7372,11.5067333333,20.8770842424,7.9792,24.8971333333,14.4428666667,34.6056,17.6106
654.72,14.7885629629,40.0008,35.4582,34.8364666667,11.4798,20.9493912121,8.0032,24.9620666667,14.461,34.696,17.6500666667
655.05,14.7255037037,39.9846666667,35.4707333333,34.8474666667,11.4072666667,20.9509903031,7.89206666667,24.9602,14.4387333333,34.6744666667,17.6292666667
655.38,14.6726740741,40.0078,35.4986,34.8142,11.2935333333,20.89738,7.77353333334,24.9153333333,14.3643333333,34.7066666666,17.5983333334
655.71,14.5526666667,39.9838,35.4541333333,34.7859333333,11.1493333333,20.778740303,7.59213333333,24.7826666667,14.1604666667,34.5850666667,17.4101333333
656.04,14.4214,39.9628666667,35.4264,34.7310666667,11.0878666667,20.701530303,7.49413333333,24.692,14.0718666667,34.5058666667,17.2505333333
656.37,14.3420888889,39.9957333333,35.3854666667,34.7475333333,11.0307333333,20.6960339394,7.44106666667,24.5944,14.042,34.5562666667,17.1858666667
656.69,14.4306518518,40.1459333334,35.5124,34.9004666667,11.1444,20.7501987879,7.50606666667,24.7068666667,14.1188,34.7454,17.2907333333
657.02,14.3672370371,40.1945333333,35.5954666667,34.9640666666,11.1071333333,20.6984869697,7.47726666667,24.7251333334,14.0219333333,34.7935333333,17.3187333333
657.35,14.4043925926,40.3344666667,35.5839333333,35.0750666667,11.1719333333,20.7035654546,7.48126666667,24.8030666667,14.0966,34.9431333333,17.4011333333
657.68,14.4875777778,40.4650666667,35.7550666667,35.2658,11.3123333333,20.7901345454,7.56653333333,24.9839333334,14.2346,35.1496666667,17.5496
658.01,14.4731703704,40.4557333333,35.6923333333,35.2616,11.3307333333,20.7674645454,7.55386666667,24.9644666666,14.2359333333,35.1569333333,17.5358666667
658.34,14.5487555556,40.5601333333,35.8162,35.3548666667,11.427,20.8253027273,7.65373333333,25.0558666667,14.3743333333,35.2792,17.6031333333
658.66,14.5374518519,40.5217333333,35.7548666667,35.3489333333,11.4322,20.7607263636,7.66486666667,25.0295333333,14.3457333333,35.2839333334,17.5362
658.99,14.6310518519,40.6378,35.8174,35.4512,11.5134,20.8512606061,7.7302,25.1315333333,14.4637333333,35.3958666667,17.6178
659.32,14.6454148148,40.6175333333,35.8412,35.4360666667,11.5236666667,20.8829481818,7.76406666667,25.1682,14.5384,35.4444666667,17.6953333333
659.65,14.7410444444,40.6349333333,35.8783333333,35.5234,11.5574,20.9558393939,7.80973333333,25.2641333333,14.5740666667,35.5621333334,17.8276
659.98,14.6848814815,40.6434666666,35.8193333333,35.4780666667,11.5592,20.8913042424,7.79613333333,25.2594,14.5324,35.5156666667,17.8274666666
660.31,14.6559407407,40.5558666667,35.7448666666,35.4422666666,11.5214666667,20.8647636364,7.78586666667,25.2391333334,14.5091333333,35.4852666666,17.8332
660.63,14.7867333333,40.5906,35.7154,35.5239333333,11.5878,20.9711536364,7.8774,25.337,14.6431333333,35.5956666667,17.8996
660.96,14.7283925926,40.4684,35.6214666667,35.4400666667,11.4857333333,20.9415951515,7.8082,25.1904,14.5689333333,35.5009333333,17.8374
661.29,14.6202592592,40.3000666667,35.413,35.3044,11.3615333333,20.8370142424,7.7318,25.0404,14.4074666667,35.3285333333,17.6549333333
661.62,14.6809111111,40.3296,35.4915333333,35.3528,11.3998,20.874039697,7.77653333333,25.1364666667,14.4099333333,35.3614666667,17.7392666667
661.94,14.6517333333,40.358,35.4206666667,35.3632666667,11.3052,20.8237121212,7.6864,25.1002,14.3162666667,35.3943333333,17.7175333333
662.27,14.8132888889,40.509,35.6194,35.5708666666,11.4279333333,20.9583524243,7.79813333333,25.2745333333,14.4214,35.5666666667,17.8793333334
662.60,15.0022074074,40.5868,35.7749333334,35.6924666667,11.6141333333,21.1091424243,7.99866666667,25.4407333333,14.5684,35.7422,18.0139333333
662.93,15.0236740741,40.5565333333,35.7649333333,35.7192666667,11.6588,21.1264157576,8.05846666667,25.4788666667,14.5718,35.764,18.0225333334
663.26,14.9887925926,40.5207333333,35.8192,35.7148666667,11.6588666667,21.0950442424,8.03993333333,25.4135333334,14.5398666667,35.7727333333,17.9392
663.58,15.0178518519,40.486,35.8596666667,35.7219333333,11.6077333333,21.1452606061,8.06793333333,25.4173333333,14.5638,35.7712666667,17.9473333333
663.91,14.9832518519,40.5616,35.8512,35.7257333333,11.5554,21.1037230303,7.9784,25.4014,14.4942,35.8457333333,17.9147333333
664.24,14.9894666666,40.5943333333,35.9176,35.7452,11.5788,21.0550187879,7.90146666667,25.4133333333,14.4482666667,35.8853333333,17.9122666667
664.57,15.0822666667,40.7084666667,35.9852,35.82,11.7286666667,21.1126851515,7.95113333333,25.5952666667,14.4714,35.9806,18.0136
664.89,15.1242962963,40.7643333333,36.0587333333,35.8703333333,11.7812,21.168709697,7.96913333333,25.598,14.5264,36.0936666667,18.0754
665.22,15.0873481482,40.7569333333,36.0376,35.9056,11.7618666667,21.1911090909,7.9762,25.5718666667,14.5117333333,36.1306666666,18.0107333334
665.55,15.1222444444,40.6557333333,35.9535333333,35.8813333333,11.8794666667,21.1938121212,8.04653333333,25.5535333333,14.5536,36.0540666667,17.9948666667
665.87,15.0706740741,40.5094,35.8714666667,35.8167333333,11.7999333333,21.2217733333,8.0608,25.4335333333,14.5560666667,36.0382,18.031
666.20,14.9066740741,40.4123333333,35.68,35.716,11.6002,21.1205412121,7.91853333333,25.2436666667,14.3876,35.8492666667,17.9588
666.53,14.8471481481,40.4046,35.6567333333,35.7116,11.5282,21.0418493939,7.87993333333,25.2142,14.3121333333,35.8753333333,17.9186
666.86,14.8459925926,40.4712,35.6231333333,35.7002666667,11.5194,21.108340606,7.952,25.2438,14.3283333333,35.9368,17.9665333333
667.18,15.0066074074,40.4662,35.6925333333,35.8787333333,11.7415333333,21.2743557576,8.12173333333,25.4044,14.4619333333,36.1304666667,18.0966666667
667.51,15.0823037037,40.4675333333,35.7062666667,35.8978666667,11.8182,21.324839697,8.18266666667,25.4145333333,14.4906666667,36.1546,18.1122
667.84,15.1842444444,40.5492666667,35.8084666667,35.9522666667,11.9249333333,21.4646969697,8.35,25.489,14.6004666667,36.2347333333,18.2584666667
668.16,15.1932074074,40.5491333333,35.8788,36.0452,11.8596,21.4659293939,8.38953333333,25.4294,14.6239333333,36.3119333333,18.2014
668.49,15.2193703704,40.6033333333,36.0029333333,36.1896666667,11.8412,21.5308093939,8.37673333333,25.5076666667,14.6672,36.4409333333,18.2383333333
668.82,15.1966666667,40.5538666667,35.9713333333,36.2244,11.8443333334,21.4946630303,8.37486666667,25.4874666667,14.6710666667,36.4662666667,18.2807333333
669.14,15.2081333333,40.5574666667,36.039,36.2508,11.8189333333,21.4878572727,8.30706666667,25.5266666667,14.6104666667,36.5176,18.2888
669.47,15.1643555556,40.5575333333,35.9724,36.2160666667,11.7603333333,21.4606654545,8.23233333333,25.4694,14.5388666667,36.4498666667,18.2220666667
669.80,15.1537259259,40.6268,36.0571333333,36.2381333334,11.7722,21.4494242424,8.23793333333,25.4992,14.5592,36.5770666667,18.2150666667
670.13,15.2140074074,40.7319333333,36.1422666667,36.3712666667,11.8003333333,21.5455527273,8.2418,25.5579333333,14.6298666667,36.6667333333,18.2566
670.45,15.1857777778,40.7640666667,36.1388666667,36.3965333333,11.7488666667,21.4936875758,8.20013333334,25.5688666667,14.5828,36.6338,18.2557333333
670.78,15.0356148148,40.8002666667,36.0484,36.2802,11.5494,21.3768321212,8.05226666667,25.4342,14.4975333333,36.5435333333,18.1078666667
671.10,15.0550222222,40.8371333333,36.112,36.3535333333,11.5182666667,21.4337454545,8.0986,25.5212,14.5182,36.5594,18.1993333333
671.43,14.909637037,40.7086666667,36.0158,36.3472666667,11.3698666667,21.3935206061,7.91293333333,25.4911333333,14.442,36.4878,18.0724
671.76,14.8186074074,40.7675333333,36.0032666667,36.3352666667,11.3262,21.4359906061,7.82886666667,25.4584,14.3996666667,36.5154,18.0280666667
672.08,14.8243037037,40.795,35.9926,36.2264,11.3825333333,21.4537360606,7.88326666667,25.4992,14.4261333333,36.4514,18.0287333333
672.41,14.8513111111,40.9429333333,36.0487333333,36.2701333333,11.3264,21.5003390909,7.80213333333,25.5134,14.3466666667,36.5818666667,17.9952
672.74,14.9107333333,41.0350666667,36.0728,36.3592,11.3493333333,21.6458775758,7.9072,25.5658666667,14.4921333333,36.7076,18.0657333333
