wavelength,Back_TanDesm,Belly_TanDesm,Breast_TanDesm,Crissum_TanDesm,Crown_TanDesm,DorTail_TanDesm,Patch10_TanDesm,Patch11_TanDesm,Patch12_TanDesm,Patch13_TanDesm,Patch14_TanDesm,Patch15_TanDesm,Patch16_TanDesm,Rump_TanDesm,Throat_TanDesm,WingTip_TanDesm
773.50,7.63375000001,41.27975,54.3946666667,40.99875,9.46691666667,10.694875,9.36716666666,52.29525,10.2841666667,8.821,8.50833333334,13.555,13.8199166667,8.44736666666,6.96574999999,14.048
773.81,7.65266666667,42.0043333334,55.32675,41.55775,9.37554166667,10.5445,9.41724999999,52.8049166667,10.1853333333,8.78524999999,8.55675,13.6546666667,14.0849166666,8.40911666666,7.09708333334,13.995125
774.12,7.8415,42.33525,55.8631666667,41.80475,9.502125,10.5603333333,9.46075,53.4594166667,10.22875,9.09041666666,8.65933333334,13.7155833334,13.9091666667,8.43721666666,7.07891666667,14.329125
774.43,7.20149999999,41.5446666667,54.9268333333,40.97875,8.80581944443,9.8065,8.67175,52.2968333334,9.48183333334,8.57191666667,8.02816666666,13.22125,13.0659166667,7.61814166667,6.325,13.9092916667
774.74,7.195,40.8544166667,53.9953333333,40.5780833333,8.9477638889,9.81420833334,8.64824999999,51.398,9.19541666667,8.54891666667,8.04041666668,13.1245833333,12.8371666667,7.58137499999,6.40475,13.9449583333
775.05,7.69524999999,41.417,54.5495833333,41.0231666666,9.51144444442,10.1612916667,9.18216666667,51.53125,9.7035,9.02674999999,8.56616666667,13.5430833333,13.3266666667,7.92935000001,7.04625,14.2615416667
775.36,8.34449999999,41.7555833334,55.02775,41.57225,10.2473194444,10.82225,9.91099999999,52.0221666667,10.5611666667,9.94983333333,9.33333333334,14.0444166667,13.8776666667,8.48720833333,7.97225,14.9499166667
775.67,8.47208333334,41.96625,54.9934166667,41.4281666667,10.4342083333,10.98825,9.95900000001,51.7754166667,10.7468333333,10.11425,9.65933333332,13.9480833334,14.0701666667,8.49156666666,8.38324999999,15.1660416667
775.98,8.31133333334,41.58925,54.8526666667,40.9475,10.4452777778,10.93675,9.68899999999,51.1730833333,10.7346666667,9.91050000002,9.79416666667,13.8943333333,14.0715833333,8.57571666667,8.4495,15.122875
776.30,7.39241666667,40.98075,55.0793333334,40.42525,9.31033333333,9.75904166667,8.66774999999,50.8785833334,9.80733333332,8.90591666667,8.67341666667,13.1349166667,12.8571666667,7.4615,7.50583333333,14.166625
776.61,6.67583333333,40.4795,54.88075,40.1179166667,8.54465277777,9.07029166668,8.15558333332,50.4415833333,9.57800000001,8.05216666667,8.10966666667,12.629,12.4225833334,6.94198333333,7.00266666667,13.736
776.92,6.32025,40.4256666667,54.62125,39.8705,8.53075,9.19695833333,8.09875,49.91425,9.43708333334,7.95591666667,8.17891666666,12.5143333333,12.2168333333,6.73189166666,7.2065,13.935625
777.23,6.575,40.10625,54.21175,39.7274166667,8.67722222223,9.58554166666,8.27675,49.4911666667,9.68458333333,8.175,8.24299999999,12.5678333333,12.54525,7.07090833333,7.49658333333,14.2582083333
777.54,6.51683333332,40.3893333333,54.50725,39.8275,8.76186111111,9.95391666666,8.63425000001,49.4095,9.85475,8.14033333333,8.28224999999,12.7839166667,12.886,7.39726666667,7.75433333333,14.3704166667
777.85,6.00391666667,40.5951666667,54.96725,39.943,8.23811111111,9.58245833333,8.30425,50.01175,9.37575,7.652,7.47716666667,12.0835,12.4971666666,6.85352499999,7.22108333333,13.6733333333
778.16,5.45566666667,40.5745,54.8860833334,39.4818333333,7.72541666667,9.231875,7.99850000001,49.91175,8.97933333333,7.44641666667,7.05316666667,11.6160833333,12.0038333333,6.57730000001,6.76533333333,13.1842083333
778.47,5.32208333333,40.9836666667,55.0785833333,39.5045833333,7.58577777778,9.59554166666,8.00083333332,50.2673333333,8.92125,7.31766666667,7.086,11.8376666667,11.99225,6.6768,6.62266666667,13.1889583333
778.78,4.61016666667,40.653,54.4593333334,39.1866666666,6.66488888889,9.02124999999,7.17483333333,49.6078333333,8.1645,6.25166666666,6.2335,11.0729166667,10.9581666667,5.75719166667,5.66008333333,12.4215833334
779.09,4.22225,40.4585833333,54.7520833333,39.1086666667,6.32391666667,8.38566666666,6.73683333333,49.9754166667,7.85241666667,5.83075,5.65825,10.7988333333,10.7495,5.36061666666,5.14041666666,12.0653333333
779.40,3.58225,40.2039166667,54.6135833334,38.9783333333,5.59531944444,7.52687499999,6.05141666667,49.5125,7.158,5.14516666667,4.77616666667,9.85258333333,10.0400833333,4.89491666667,4.25108333333,11.3935416667
779.71,4.59841666666,40.6725,54.7850833333,39.60325,6.61615277778,8.56645833333,6.91025,50.174,7.95433333333,6.2765,5.74833333333,10.813,11.12975,5.89055,5.1205,12.469
780.02,4.99008333333,40.7650833333,54.9460833333,40.03875,7.00918055556,9.08145833333,7.13125,50.6073333333,7.989,6.69283333333,5.94791666667,11.2885833333,11.2884166667,6.117475,5.36575,12.6502916667
780.33,4.7865,40.4970833334,54.79925,39.54975,6.61061111112,8.81970833333,6.77583333334,50.68025,7.6595,6.47091666667,5.47275,10.9330833333,11.00925,5.69661666667,4.6085,11.9629166667
780.64,4.33858333333,40.2270833334,54.5265833333,39.2023333333,6.47641666668,8.03820833334,6.43983333333,51.0245,7.45141666666,6.11525,4.97391666666,10.441,10.4799166667,5.343725,4.13741666667,11.5660416667
780.95,4.11716666667,39.97225,54.19675,39.3234166667,5.94058333333,7.68804166668,5.85791666666,50.9929166667,7.089,5.69908333333,4.55391666667,10.09425,10.1339166667,4.867,3.75291666667,11.070375
781.26,5.05099999999,39.806,53.9308333333,40.0224166667,6.66491666667,8.33974999999,6.43341666666,50.85175,7.98600000001,6.30891666667,5.41808333333,10.9605833333,10.8621666667,5.541125,4.58591666667,11.589375
781.57,4.81033333334,39.4515,53.8763333333,40.0586666666,6.25956944444,7.69274999999,5.83133333333,50.8340833333,7.64599999999,5.43091666667,4.737,10.7085,10.2749166667,4.99063333333,4.03,11.1789166667
781.88,4.26475,38.1939166667,53.2086666667,39.514,5.62544444444,6.55295833333,5.3955,50.1760833333,6.78316666667,4.45433333333,3.73016666667,9.90383333334,9.25399999999,4.00554166667,3.35783333333,10.7061666667
782.19,4.79108333333,38.2055833333,53.34575,39.339,6.08263888889,6.72499999999,5.71383333333,50.2781666667,6.88116666667,4.68925,3.71183333333,10.3488333333,9.61583333334,4.23449166666,3.94283333333,11.0577916667
782.50,5.10516666667,38.1518333333,53.3715833334,39.45525,6.25863888889,6.82504166667,6.054,50.1501666667,6.78416666666,4.70925,3.89016666666,10.3536666667,9.50716666665,4.4028,4.013,11.234
782.81,5.47683333333,38.3583333334,53.4751666667,39.83175,6.57615277778,6.79737500001,5.97716666667,50.7575833333,7.11699999999,4.8165,4.28125,10.8355,9.31324999999,4.37448333333,4.29533333333,11.3149166667
783.12,5.43158333334,38.083,53.0844166667,39.5726666667,6.50058333333,6.66458333334,5.7265,50.4496666667,6.7945,4.43366666667,4.10341666667,10.4905,8.97974999999,4.077425,3.991,10.7293333333
783.43,5.68791666668,38.40425,53.31925,39.9360833333,6.69963888889,6.80837500001,6.19858333333,50.7090833333,7.34758333333,4.63833333333,4.5105,10.7943333333,9.50349999999,4.73256666667,4.4255,11.0000833333
783.74,6.11166666668,38.4015833333,53.3220833333,39.9701666667,7.16441666667,6.99541666667,6.74316666667,50.6813333333,7.92866666667,4.78408333333,5.00433333333,11.2506666667,10.32075,5.487,5.08233333333,11.3820416667
784.05,6.13141666667,38.6800833333,54.08025,40.4145,6.98411111111,7.28270833333,6.71425,50.9211666666,7.62791666667,4.78575,5.33258333333,11.4348333333,10.3915,5.17545,5.08058333334,11.4924583333
784.36,5.66833333333,38.2740833333,53.6948333333,40.0244166667,6.81830555556,6.82804166666,6.26633333333,50.4248333334,7.24583333334,4.51583333333,4.96966666667,11.1350833333,9.84583333334,4.81274166666,4.75375,11.0452083333
784.67,4.96625,38.51225,54.3280833334,39.9500833334,6.82588888889,6.46658333333,5.94191666666,50.55025,6.668,4.34266666667,4.8195,10.8715,9.58050000001,4.755025,4.46,11.146375
784.98,5.396,39.034,54.4893333334,39.9259166667,7.64568055556,7.27445833334,6.74491666667,50.6239166666,7.39766666667,5.30175,5.96166666666,11.597,10.48725,5.51131666667,5.48316666667,11.666
785.29,5.81041666666,39.4368333334,54.53125,39.9298333333,7.92709722223,7.67220833332,7.10408333333,50.7003333334,7.83291666667,6.16066666666,6.48941666666,12.1140833333,11.32075,6.09276666667,6.22508333333,11.8352916667
785.60,5.92383333333,40.2765,55.30375,40.7043333334,8.45333333333,8.36895833333,7.74175,51.1690833333,8.45458333333,6.77916666666,7.29975,12.81725,12.0829166667,6.80354166667,6.72933333334,12.2610833333
785.91,6.20275,40.3490833333,55.2565833334,40.9588333333,8.76556944444,9.21641666666,8.14408333334,51.3805,9.11833333333,7.16983333333,7.52033333333,13.3725833334,12.4264166667,7.09362500001,7.08566666667,12.5912083334
786.22,6.55041666667,40.51275,55.7490833333,41.1345833334,9.1187638889,10.0918333333,8.72708333333,51.6859166667,9.53558333333,7.69766666667,7.45583333333,13.6401666667,13.2254166667,7.52896666666,7.57316666667,13.2047916666
786.53,5.83266666667,40.45075,55.8534166667,40.7116666667,8.50969444444,9.59745833332,8.44333333334,51.35325,9.19883333333,7.12416666667,6.69833333333,12.9639166667,12.8880833334,7.14074999999,7.35775,12.9122916667
786.84,5.205,40.0855,55.1980833333,39.8956666667,7.81977777778,9.01874999999,7.44433333333,50.8278333334,8.21791666666,6.58925,5.88366666667,12.14025,11.8483333333,6.143475,6.64366666667,12.3879583333
787.14,5.1905,40.2700833333,55.5600833333,40.4445833333,7.59695833333,8.89079166667,7.21191666667,51.1953333333,7.86333333333,6.75516666666,5.82858333333,12.0131666667,11.6438333333,5.90305833333,6.44641666667,12.3925833333
787.45,5.67999999999,40.38925,55.1035833333,40.66425,7.91843055556,9.20795833334,7.73716666667,50.8451666667,8.43166666666,7.18675,6.17791666667,12.1265833333,12.0218333333,6.696175,6.83308333332,12.7557083333
787.76,5.57291666667,40.2343333334,55.1561666667,40.6446666667,7.71909722222,8.87041666666,7.55208333333,50.8724166666,8.25516666667,6.836,5.85941666667,11.5885833333,12.1288333333,6.43866666667,6.55591666666,12.9492083334
788.07,6.14466666666,40.42875,54.9578333333,40.7479166667,7.92808333333,9.51070833333,7.95691666667,50.7594166667,8.82458333333,7.04441666667,6.15758333333,11.8299166667,12.4935833333,6.64555,6.96791666668,13.6294166667
788.38,6.45383333334,40.6663333333,55.4855833334,41.2589166667,7.8311388889,9.79554166667,7.99575,51.14675,8.84299999999,7.10375,6.17341666667,11.79925,12.672,6.964125,7.19916666666,13.92725
788.69,6.4215,40.8839166667,55.8698333333,41.4035,7.9697361111,10.2482083333,7.69816666667,51.2765,8.94283333334,6.88358333333,6.17133333334,11.5921666667,12.4969166666,6.99056666667,7.10166666667,14.3027083333
789.00,5.85791666667,40.4193333333,55.8645833333,41.0658333333,7.08711111111,9.43054166667,6.694,51.1755,8.19625,5.99533333333,5.42066666667,10.5145833333,11.7229166667,6.22381666666,6.41325000001,13.5908333333
789.31,6.01500000001,40.9446666667,56.3460833334,41.1434166666,7.10906944444,9.55216666667,6.80308333333,51.3248333333,8.41291666667,6.04133333333,5.70341666667,10.6120833333,11.9038333333,6.311475,6.71041666666,13.7852083333
789.62,5.77858333334,41.06475,55.9524166667,40.9243333333,6.85527777777,9.11254166666,6.61466666667,50.943,8.13266666667,5.76491666667,5.51083333333,10.6674166667,11.7443333333,6.27418333334,6.44058333332,13.4798333333
789.92,5.79125,41.1638333333,56.2804166667,41.3606666666,7.21751388888,9.25100000001,6.63408333333,51.18275,8.38775,5.75716666667,5.68925,10.8143333333,12.1465833333,6.46658333334,6.369,13.723375
790.23,6.52749999999,41.5289166666,57.0994166667,41.7219166667,8.11038888889,9.95995833333,7.65083333334,51.5646666667,9.32583333333,6.34825,6.44475,11.5178333333,13.19275,7.13554166667,6.96858333333,14.2369583333
790.54,6.94216666667,41.4859166666,56.7960833333,41.903,8.58713888889,10.7922916667,8.46558333334,51.69025,10.0306666667,6.84475,7.0185,11.9154166667,13.7381666667,7.66144166667,7.60991666666,15.1119166666
790.85,6.83958333333,41.4235833334,57.3114166667,41.94525,8.5464861111,10.9991666667,8.55491666668,51.9725,10.05575,6.57516666667,6.96825,11.99975,13.9365833333,7.351275,7.34725,15.2336666667
791.16,7.84525000001,41.9323333334,57.3644166667,42.1621666667,9.61456944445,11.9259166667,9.54616666668,52.3685833334,10.9890833333,7.43608333333,7.90266666666,13.1496666667,14.65675,8.02969166667,8.18975,15.9595
791.47,7.93333333333,41.4994166667,57.0608333334,41.9938333333,9.64108333334,11.703625,9.62033333334,52.1888333334,10.9511666667,7.36633333333,7.72983333333,13.2925833333,14.5435,8.06488333332,8.07175000001,15.6230416667
791.78,8.26733333334,41.4103333333,56.86875,41.9741666667,10.0517222222,11.8042916667,10.3470833333,52.0576666667,11.5115,7.95991666667,8.04775,13.85475,14.9311666667,8.33848333332,8.25999999999,16.0735833333
792.08,9.11825000001,41.7400833334,57.1671666667,42.3341666666,10.7064166667,12.225,11.253,52.12,12.0525,8.83933333334,8.75133333333,14.4,15.6618333333,8.96343333334,8.78075000001,16.5199583333
792.39,8.90508333334,41.16825,56.4276666666,41.9158333333,10.7176388889,12.0017083333,11.265,51.0921666667,11.7781666667,8.6705,8.282,14.182,15.32525,8.70781666668,8.47266666666,16.3661666666
792.70,8.21608333333,40.0395833333,55.3651666666,41.08775,9.93848611113,11.3092083333,10.6566666667,49.978,10.9131666667,7.95941666667,7.52716666667,13.22925,14.6363333333,8.21375833332,7.55641666668,15.5305833333
793.01,7.79824999999,39.27,55.0864166667,40.7213333333,9.74408333333,11.3934583333,10.3635833334,49.553,10.664,7.69575,7.68833333333,12.6795,14.1895,8.13106666667,7.32191666667,15.29975
793.32,7.67899999998,38.787,54.42125,40.4596666666,9.89670833333,11.52925,10.3476666667,49.2656666667,10.53675,8.057,7.79525,12.9653333333,13.85975,7.93700833333,7.40250000001,15.0959583333
793.62,7.52108333333,38.6059166666,53.9236666666,40.4120833333,9.55779166666,11.4555833333,9.78383333333,48.91925,10.161,7.97075,7.58633333333,12.6340833334,13.5698333333,7.79949166667,7.1295,14.8969583333
793.93,7.52149999999,38.7138333333,53.7644166667,40.0359166667,9.61084722223,11.0775,9.30324999999,48.3190833333,10.2729166667,7.967,7.306,12.73,13.33325,7.60634166667,6.92533333334,14.7880833333
794.24,7.37716666667,38.86275,54.0098333334,39.9615833333,9.64011111111,10.9732916667,8.91125,48.41625,10.37375,8.11925000001,7.09191666667,12.9280833334,12.921,7.61482499999,7.08475,14.561875
794.55,7.30958333333,39.0570833333,54.4014166667,40.23025,9.67969444444,11.1561666667,9.016,48.713,10.5305,8.24091666667,7.47308333333,13.0688333333,13.0475833333,8.10374999999,7.49425,14.7859166666
794.86,6.98,39.1298333333,54.50675,39.8314166667,9.32544444445,10.9729166667,8.48925,48.682,10.1758333333,8.34758333334,7.31283333333,13.02425,12.92525,7.90465833333,7.47591666666,14.4415
795.16,6.04183333334,38.5709166666,54.4975833334,39.7524166667,8.65843055556,10.2014166667,7.55041666666,48.51975,9.30825,7.41541666667,6.72491666667,12.2188333333,12.1761666667,7.21321666667,6.846,13.8771666667
795.47,4.84275,37.9070833334,53.5895833333,39.146,7.80818055556,9.32445833332,6.43591666667,47.961,8.43250000001,6.59166666667,5.80575,11.54775,11.3778333333,6.41375,6.08191666667,13.073375
795.78,5.52308333333,38.4379166666,53.947,39.6304166666,8.36697222222,10.5022083333,7.20366666668,49.31675,9.30958333334,7.53841666667,6.827,12.2595,12.629,7.422525,6.80608333333,14.0690416667
796.09,5.59075,39.0298333333,55.0126666666,40.3905,8.76576388889,10.6809583333,7.43091666667,50.2749166667,9.67308333332,7.91025,6.96541666666,12.7045833333,13.1345833333,7.602825,6.96558333333,14.2062916666
796.40,6.14049999999,39.6364166666,55.8149166667,41.0015833333,9.23183333334,10.866,7.81691666666,51.1246666667,10.2645833333,8.30516666667,7.25799999999,13.3983333333,13.6034166667,7.89965000001,7.32875,14.601125
796.70,6.83375000001,40.3814166667,56.93375,41.69525,9.47820833333,11.1147083333,8.05475,51.621,10.7755,8.67616666667,7.52641666667,13.7745833333,14.2601666667,8.54833333333,7.64058333333,15.1813333333
797.01,7.08733333333,40.8239166667,57.534,42.1634166667,9.53740277778,10.983875,8.26116666667,52.16075,11.4088333333,8.72949999999,7.38991666668,13.8505,14.5851666667,8.83110833333,7.82916666666,15.4854583333
797.32,6.44308333332,40.7913333334,57.6639166666,42.04925,9.02218055557,10.444125,7.78916666667,52.2873333333,10.6575833333,8.017,6.70049999999,12.9744166667,14.3571666667,8.25999166667,7.392,14.791125
797.63,6.31916666666,40.79375,57.37825,42.0769166666,8.98368055556,10.3737083333,7.77366666668,51.89475,10.2358333333,7.841,6.49808333333,12.78725,14.4881666667,8.03651666668,7.09491666667,14.9768333333
797.93,6.04508333332,40.1906666667,56.7233333333,41.6593333333,8.45515277777,10.2937083333,7.28991666666,51.0360833333,9.80183333334,7.506,6.00775,12.5374166667,14.0726666667,7.57300833333,6.60408333333,14.4789166667
798.24,6.28024999999,40.8713333333,57.3636666666,42.7349166667,9.04804166667,10.9582916667,8.03041666667,51.8104166666,10.462,7.77266666667,6.77283333333,12.606,14.62875,7.97495833334,6.94691666667,15.1326666666
798.55,7.70100000001,42.0093333333,57.7924166666,43.65475,10.0357222222,12.31725,9.13316666668,52.6431666667,11.76875,9.12550000001,7.96008333333,13.8558333333,15.95825,9.08440833332,8.02866666666,16.15625
798.85,8.84258333333,42.3689166667,58.588,44.2283333333,10.5774027778,13.3449583333,10.1079166667,53.3719166667,12.4614166667,10.00775,8.72691666667,14.5756666667,16.6743333333,9.72982499999,8.69600000001,16.7245833333
799.16,8.34108333333,41.7603333333,57.9431666667,43.3833333333,9.92631944444,12.289375,9.20733333334,51.9429166667,11.8601666667,9.48041666667,8.06008333334,14.03725,15.8395833333,9.06145833332,7.90416666667,16.0855
799.47,8.79725000001,42.0284166667,57.7515,43.1053333333,9.85573611112,12.212875,8.94649999999,51.8946666667,11.8790833333,9.70899999999,8.30983333333,13.9229166667,15.39325,8.938625,7.99550000001,16.6507916667
799.78,8.93133333333,42.1610833333,57.8148333333,43.1339166666,9.7155,12.2765416667,8.92333333332,51.6826666667,11.7464166667,9.74475000001,8.453,13.4130833333,15.5183333333,8.66355833334,8.07025,16.6625833333
800.08,9.22283333334,42.1394166667,57.6923333333,43.6858333333,9.9346111111,12.6921666667,9.51125000001,52.2035,12.05125,10.008,8.84625,13.5738333333,15.53675,8.65628333334,8.47749999999,16.96325
800.39,8.34158333332,40.9938333333,56.623,42.7206666667,9.39001388887,11.7095416667,8.74683333334,51.3213333333,10.88675,9.00608333334,8.04958333333,12.7674166667,14.4779166666,7.69861666668,7.59575000001,16.058625
800.70,8.94183333333,41.0095,56.8078333333,42.9324166666,9.90747222222,12.561,9.53416666668,51.5255833333,11.36,9.30708333334,8.89341666667,13.6644166667,14.75175,8.53300000001,8.17116666668,16.8492083333
801.00,9.14941666666,41.26275,57.1793333334,42.8948333333,9.87748611112,12.6152916667,9.62733333334,52.4150833333,11.26775,9.16575,9.14116666667,13.5674166667,14.8945833333,8.74556666666,8.16833333333,16.6007916667
801.31,10.072,42.21825,58.208,43.8983333333,10.8672916667,13.3190833333,10.7571666667,53.4270833333,12.2034166667,10.0300833333,10.0634166666,14.45175,15.6301666667,9.68244166666,9.2695,17.1347916667
801.62,10.0959166667,42.66775,58.7183333333,44.028,10.6647777778,13.1417083333,10.7033333333,53.8758333334,12.2005833333,9.58250000001,9.71925,14.656,15.2891666667,9.62700833332,9.2745,16.9190416667
801.92,8.41183333334,41.4396666667,58.1149166667,42.6274166667,9.44991666667,11.530375,9.07591666666,53.1360833333,10.6743333333,8.0275,8.24591666667,12.8319166667,13.6268333333,7.77165,7.50341666666,15.225375
802.23,7.55975,40.9458333334,57.7531666667,42.0271666667,8.9926111111,10.6805416667,8.29816666667,52.41725,10.241,6.97958333333,7.70041666666,12.1306666666,13.0976666666,7.29509166666,6.74216666666,14.8295
802.54,7.31041666667,41.0086666667,57.8354166667,42.129,8.87287499998,10.8234166667,8.50216666667,52.6858333333,10.01425,6.7325,7.524,12.291,13.2336666667,7.34893333333,7.10583333333,14.7278333333
802.84,7.45375000001,41.0980833333,58.4488333333,42.7416666666,9.7651388889,11.585,9.11516666667,53.216,10.2434166667,7.41816666667,7.89808333334,12.8108333333,14.1258333334,8.17781666667,7.97791666666,14.858875
803.15,6.42533333333,40.7881666666,57.9341666667,42.6250833333,9.54768055555,10.9114166667,8.99891666667,52.9908333333,9.54033333333,7.28625,7.16191666666,12.7884166667,13.7645833334,8.03965833333,7.40158333333,14.4612916667
803.46,5.54975,40.564,57.2484166667,41.2754166667,9.07609722223,10.463375,8.31558333332,52.0811666667,9.33825000001,6.64375,6.59916666667,12.122,13.2605,7.78106666666,6.48333333333,14.2609166667
803.76,6.49141666667,41.6225,57.9171666667,42.1270833334,9.95255555557,11.6055,9.24558333332,52.71875,10.3346666667,7.61591666668,7.56291666666,13.2926666667,14.0895833333,8.52122500001,7.191,15.116875
804.07,6.10283333333,40.8939166667,57.0863333333,41.46475,9.6488888889,10.8226666667,8.71099999999,52.11625,9.99308333331,7.48166666667,7.06008333333,12.8731666667,13.3648333334,8.02153333334,6.86683333334,14.2780416667
804.38,5.75016666667,40.0103333333,55.9218333334,40.9286666667,9.57194444444,10.568875,8.22174999999,51.1413333333,10.0499166667,7.50949999999,6.84875,12.5985833333,13.06225,7.79605833332,6.85708333333,14.1047083333
804.68,5.65016666667,40.0928333333,56.0458333333,40.9099166667,9.33098611111,10.517625,7.82600000001,50.7566666666,9.52874999999,7.4305,6.51016666667,12.24625,13.0118333333,7.53702499999,6.31241666666,14.1081666667
804.99,5.57825,39.4575,55.4163333333,40.481,9.2672638889,10.158625,7.48883333334,50.23875,8.95608333334,7.49749999999,6.201,11.92425,12.8196666667,7.61932499999,6.08133333333,13.9969166666
805.30,5.88625,39.4551666667,54.96125,40.296,9.65219444445,10.7552083333,8.0055,50.0926666667,9.233,7.70266666666,6.55908333333,12.4705833333,13.0424166667,8.42505,6.60950000001,14.2195
805.60,6.17458333333,39.59175,54.43425,40.0018333333,9.79754166667,10.9104166667,8.38350000001,50.2176666667,9.63016666667,8.1075,6.777,12.6088333334,13.01875,8.73003333333,6.86083333334,14.65875
805.91,6.43216666666,39.4138333333,54.24625,39.8241666667,9.6511111111,10.6491666667,8.40041666666,49.891,9.86608333332,7.88958333333,6.742,12.0015,12.722,8.30655833334,6.382,14.2879583333
806.21,5.77908333333,39.104,52.73025,39.4639166667,8.99781944444,10.1801666667,7.91458333332,49.2378333333,9.40533333335,6.95141666667,6.449,11.65825,12.1271666667,7.839275,5.645,13.8148333333
806.52,6.31166666667,39.2541666667,52.5143333333,39.611,8.70423611112,10.533375,7.76433333334,49.261,9.56508333333,6.77025,6.36266666667,11.264,12.071,7.579,5.36883333334,14.063
806.83,6.38066666666,39.1230833333,52.3039166666,39.7568333334,8.40054166667,10.2216666667,7.43408333333,49.0064166667,9.18141666666,6.98,6.11516666667,11.2024166666,12.0760833333,7.272125,5.32716666666,13.5447083333
807.13,5.68275,38.4788333333,52.235,39.4319166667,7.68656944444,9.54620833332,6.96466666666,48.6745833333,8.72316666667,6.93008333334,5.73458333334,10.5421666667,11.77225,7.01401666667,5.0155,13.1150416667
807.44,4.852,38.2656666666,52.1990833333,39.3875833334,6.81965277778,8.97437499999,5.71575,48.3885833333,8.22633333334,5.91183333334,4.95916666667,9.47299999999,11.129,6.12984166667,4.14008333333,12.84275
807.74,4.38558333333,38.16575,52.0788333333,39.4513333334,6.1968888889,8.83916666668,5.124,48.368,7.85024999999,5.40658333333,4.44033333333,9.39100000001,10.4030833334,5.69470833333,3.6105,12.5274166667
808.05,3.17958333334,36.9855,51.0105,38.11625,5.17858333333,7.80037499999,4.12491666666,47.5806666666,6.87799999999,4.38458333333,3.44816666667,8.17566666667,9.27875000001,4.41415833334,2.7345,11.4385833333
808.35,3.37983333334,36.7499166667,50.6296666666,37.6666666667,5.10179166667,7.81937500001,4.49991666667,46.97225,6.93516666666,4.81483333333,3.58333333333,8.06475000001,9.4815,3.73885833333,2.82416666667,11.315
808.66,5.05091666667,37.8011666667,51.7683333334,39.2118333334,6.22655555557,9.00570833332,5.568,47.9025,8.19225000001,6.21716666667,4.74983333334,9.10466666668,10.97625,4.6257,3.894,12.857375
808.97,5.07916666667,37.6015,52.2016666667,39.90925,6.00130555556,8.84508333333,5.04041666667,48.0685833333,8.06283333334,5.92891666666,4.73158333333,8.89333333334,10.9404166667,4.43610833333,3.77558333333,12.6207083333
809.27,5.40933333333,38.0896666667,52.6218333333,40.6043333333,6.85027777778,9.49799999999,5.34125,48.811,8.32333333334,6.618,5.71141666667,9.66866666668,11.5301666667,5.07990833333,4.64925,13.33825
809.58,5.77958333333,37.79725,52.7581666667,40.4289166667,7.44801388889,9.15204166668,5.38025,48.52825,8.85966666667,6.99816666666,6.043,9.73674999999,11.8031666667,5.0994,4.93175,13.119
809.88,5.8955,37.46125,52.6125833333,39.86025,7.62295833334,8.76558333333,5.35175,48.2809166667,9.32408333333,7.22608333333,6.67266666667,10.19825,11.63575,5.11263333333,5.71108333333,13.0003333333
810.19,6.22316666667,37.29,52.5986666667,39.869,7.77480555556,8.88041666667,5.9985,48.1730833333,9.66191666668,6.98516666667,7.19024999999,10.5411666667,11.4008333334,5.37125833332,6.00808333333,13.037125
810.49,6.66691666668,37.31975,52.2223333333,39.542,8.1740138889,9.23966666667,6.17941666667,48.2943333333,9.97083333333,7.26116666666,7.26116666666,10.7603333333,11.4911666667,5.88600833333,6.26708333334,13.3575416667
810.80,8.14049999999,38.31025,52.961,40.3355833334,9.71415277778,10.9182083333,8.10175000002,48.9583333333,11.2269166667,9.05675,8.66133333333,12.5385833333,13.3680833333,7.50085,7.79316666667,14.4867916667
811.10,8.33333333333,38.2348333333,53.6585833333,40.4733333333,9.84388888888,10.7247916667,8.22475000001,49.3688333333,11.351,9.03341666666,8.84608333333,12.3373333333,13.718,7.55623333334,7.85983333332,14.161875
811.41,9.01508333332,38.8586666667,54.3421666667,41.1553333334,10.4426111111,10.9457916667,8.58391666666,50.28075,12.1740833333,9.31616666667,9.32624999999,13.0465,14.4505,8.10764166666,8.28333333334,14.776375
811.71,9.01691666667,38.8621666667,54.3123333333,40.5205833333,10.611875,11.1732083333,8.846,50.13075,12.7463333333,9.40908333333,9.80091666668,13.2489166667,14.5054166666,8.80486666668,8.49424999999,15.0232083333
812.02,7.57033333333,37.6605833333,53.58425,38.8053333333,9.25538888889,10.0252916667,7.94175,49.1266666667,11.59625,8.29308333333,8.88566666666,12.19875,13.0020833334,8.04121666666,7.52016666666,14.1115416666
812.32,8.02641666668,37.886,53.4441666667,38.6875833333,9.71731944443,10.4561666667,8.76883333334,48.97075,11.9358333333,8.79849999999,9.0855,12.7968333333,13.6579166667,8.27693333333,8.20458333333,14.5387916667
812.63,7.54058333333,37.4651666667,52.70525,37.931,9.28776388889,10.220875,8.52158333333,48.1570833333,11.6925,8.482,8.155,12.6041666666,13.3371666666,8.14024166667,7.52091666668,14.4173333333
812.93,7.83958333335,37.626,53.4763333333,37.9383333333,8.95144444445,10.8776666667,8.87750000001,48.2266666667,11.81975,8.57508333333,7.84966666666,12.918,13.4521666667,8.37564999999,8.06116666667,15.0192083333
813.24,8.64075,38.79625,54.9920833333,38.827,9.957875,12.218,9.93225,49.21075,12.63825,9.6145,8.1795,13.74525,14.6165,9.5612,9.0405,16.38975
