wavelength,Back_SicLucf,Belly_SicLucf,Breast_SicLucf,Crissum_SicLucf,Crown_SicLucf,DorTail_SicLucf,Patch10_SicLucf,Patch11_SicLucf,Rump_SicLucf,Throat_SicLucf,WingTip_SicLucf
591.44,17.2258333333,40.9168333333,28.254,30.3220952381,13.9128333333,10.9385,18.6688333334,27.271,19.2113055555,32.8031666667,11.923
591.78,17.2283333334,40.9928333333,28.255,30.3341071428,13.921,10.9651666666,18.6781666667,27.3211666667,19.2761666666,32.8510833334,11.9463333334
592.12,17.308,41.0906666666,28.362,30.4267857143,13.965,11.0488333334,18.7296666667,27.3935,19.3613611111,32.91125,11.9243333333
592.46,17.3433333334,41.2325,28.4816666666,30.5497857143,14.0628333333,11.0948333333,18.8011666666,27.4885,19.4750555556,32.9470833334,12.0273333334
592.79,17.3268333333,41.205,28.5308333333,30.5223095238,14.0451666667,11.1025,18.8015,27.5175,19.4846944444,32.91975,12.0118333334
593.13,17.2795,41.2173333333,28.5495,30.5038690476,13.9938333334,11.0388333333,18.7996666666,27.4975,19.4457222222,32.9270833333,11.9643333333
593.47,17.3125,41.2691666667,28.5743333334,30.5699523809,14.0536666666,11.1125,18.8428333334,27.586,19.4896388889,33.01925,12.0243333333
593.80,17.2786666667,41.191,28.5101666667,30.4601071428,14.0135,11.0816666666,18.7865,27.5251666667,19.3942222223,32.94375,11.9651666666
594.14,17.2525,41.2133333334,28.4995,30.4392261905,13.972,11.0615,18.788,27.5243333334,19.3884722222,32.963,11.9401666667
594.48,17.2365,41.2253333333,28.52,30.4449404762,13.9225,11.0001666667,18.7243333333,27.5125,19.3705833333,32.92125,11.9071666666
594.81,17.2673333333,41.2328333334,28.5141666666,30.4188452381,13.9046666666,11.0081666667,18.7456666667,27.4886666667,19.3534166666,32.8770833334,11.9001666667
595.15,17.2686666667,41.2893333333,28.5015,30.3996904762,13.9006666667,10.9956666667,18.737,27.4701666667,19.3228055555,32.8653333334,11.8805
595.49,17.2233333333,41.2631666667,28.4063333333,30.3425952381,13.849,10.9321666667,18.6816666667,27.3923333333,19.2379722222,32.7611666666,11.8165
595.82,17.2721666667,41.241,28.3631666667,30.324,13.8606666667,10.9013333333,18.6625,27.3996666666,19.2397777778,32.7570833333,11.8748333333
596.16,17.2845,41.1621666666,28.3428333334,30.2732380953,13.8426666667,10.8928333333,18.6473333333,27.3738333333,19.1920555555,32.74725,11.849
596.50,17.2553333334,41.1658333333,28.3371666666,30.2625714286,13.8541666667,10.904,18.6516666667,27.3248333333,19.1840833333,32.749,11.845
596.83,17.3046666667,41.216,28.4181666667,30.3320833333,13.8691666667,10.937,18.7175,27.3475,19.2454166667,32.7569166666,11.8995
597.17,17.3145,41.2448333334,28.4138333333,30.2992142858,13.861,10.9356666667,18.724,27.3088333334,19.2756944445,32.7481666667,11.892
597.51,17.34,41.2888333333,28.434,30.339952381,13.8515,10.9265,18.6995,27.3026666666,19.2721944445,32.7388333334,11.9171666667
597.84,17.3323333333,41.2611666666,28.3966666666,30.3419047619,13.8076666667,10.8711666667,18.6426666667,27.2316666667,19.2007777777,32.6741666666,11.909
598.18,17.3066666666,41.2655,28.3865,30.3458928571,13.7743333334,10.7975,18.6463333334,27.2236666667,19.2135,32.6921666666,11.8698333334
598.52,17.3183333334,41.366,28.4155,30.4078571428,13.7721666666,10.7413333333,18.6013333333,27.2406666667,19.2109444444,32.7284166666,11.8585
598.85,17.2565,41.2041666667,28.3796666666,30.3387380952,13.6853333334,10.6773333333,18.5313333333,27.1283333333,19.1965277778,32.6184166666,11.8528333333
599.19,17.275,41.2008333333,28.4846666666,30.3894166666,13.7153333333,10.7116666667,18.5143333333,27.1438333334,19.2496666667,32.6054166667,11.8908333333
599.53,17.1645,41.1425,28.4566666667,30.3268690476,13.6245,10.6436666667,18.4325,27.0478333333,19.1799166667,32.5608333334,11.7863333333
599.86,17.1245,41.1248333333,28.4085,30.2627619048,13.5453333334,10.6165,18.3698333334,26.9476666667,19.08475,32.4904166667,11.663
600.20,17.1813333333,41.1223333333,28.3665,30.2557857143,13.5393333334,10.6068333334,18.379,26.9638333334,19.0960833334,32.504,11.7271666666
600.53,17.2431666667,41.1561666667,28.3665,30.2933809524,13.64,10.6765,18.4213333333,27.0146666667,19.0952777777,32.6005833334,11.7605
600.87,17.2696666667,41.1841666667,28.4355,30.3522738095,13.6786666667,10.717,18.416,27.0458333334,19.1285555556,32.62875,11.7748333333
601.21,17.2941666667,41.171,28.445,30.3948452381,13.7318333334,10.8181666667,18.4813333333,27.089,19.2284444444,32.6959166666,11.7915
601.54,17.3263333333,41.1943333333,28.5001666667,30.4182261904,13.805,10.9111666667,18.5555,27.1896666667,19.3076944445,32.7366666667,11.8486666667
601.88,17.346,41.186,28.464,30.43575,13.8581666667,10.9938333334,18.594,27.214,19.3476111111,32.6669166666,11.9316666667
602.21,17.359,41.1185,28.4873333334,30.4698571429,13.8983333333,11.084,18.6721666667,27.2591666667,19.4434444445,32.679,11.9635
602.55,17.4255,41.2886666667,28.607,30.5848928571,14.0095,11.1366666667,18.7771666667,27.4226666667,19.5293333333,32.8316666667,12.002
602.88,17.4561666667,41.3285,28.6475,30.59775,14.0113333333,11.1191666666,18.8375,27.4636666666,19.5770833334,32.9051666666,11.9948333333
603.22,17.5501666667,41.4261666667,28.7311666666,30.6988928571,14.1015,11.1683333333,18.9166666667,27.5625,19.6288055556,33.0048333333,12.1163333333
603.56,17.5685,41.4625,28.7423333334,30.7501428572,14.1238333333,11.18,18.9455,27.612,19.6803055555,33.005,12.164
603.89,17.5171666666,41.4413333334,28.7181666666,30.74675,14.0716666667,11.1105,18.9016666667,27.5855,19.6470833334,32.9325833333,12.0736666667
604.23,17.5108333333,41.4363333333,28.696,30.7466666667,14.0273333334,11.096,18.8638333334,27.5951666667,19.6696666666,32.913,12.0456666666
604.56,17.4948333334,41.3658333333,28.6536666667,30.7327142857,13.9793333334,11.0426666667,18.8211666667,27.563,19.59525,32.8614166667,12.0181666666
604.90,17.466,41.3673333334,28.653,30.7304166667,13.9353333333,10.9641666667,18.8021666667,27.5506666666,19.5511944444,32.8799166666,12.0105
605.23,17.4975,41.4211666667,28.7188333333,30.7367023809,13.9488333334,10.9828333334,18.8298333333,27.5525,19.57775,32.9310833334,12.0291666667
605.57,17.526,41.4685,28.765,30.7414285714,13.9516666667,10.9816666667,18.8273333334,27.5283333333,19.5364722222,32.94425,12.0116666667
605.90,17.4816666667,41.4426666666,28.727,30.6757976191,13.9068333334,10.9278333334,18.7346666666,27.52,19.4521666667,32.90375,11.9845
606.24,17.4545,41.388,28.6688333334,30.6454404762,13.845,10.9385,18.663,27.4426666666,19.4219166666,32.8290833333,11.9488333333
606.58,17.4723333334,41.3935,28.6443333333,30.6773333333,13.8501666667,11.0,18.6968333333,27.4638333333,19.4205277778,32.8601666667,12.022
606.91,17.4683333333,41.3865,28.6745,30.7359880952,13.8116666667,11.0113333333,18.7245,27.4748333333,19.4614166667,32.8550833333,12.0045
607.25,17.4548333334,41.32,28.678,30.7309880952,13.7985,11.0163333333,18.7096666667,27.4515,19.4757777778,32.838,12.007
607.58,17.4796666667,41.3191666666,28.7506666666,30.7457142857,13.8055,11.0793333333,18.7488333333,27.4518333333,19.5098888889,32.8883333333,12.0958333333
607.92,17.5061666666,41.2783333333,28.7171666667,30.7391190476,13.8646666667,11.17,18.8191666666,27.4135,19.5295,32.8565,12.1643333334
608.25,17.4955,41.2538333334,28.7133333334,30.7419285715,13.8938333333,11.1848333333,18.8325,27.4426666666,19.5610833333,32.84475,12.205
608.59,17.4515,41.2101666666,28.7031666666,30.6901547619,13.861,11.2096666666,18.793,27.4026666666,19.5576666667,32.7698333334,12.176
608.92,17.4678333334,41.1861666667,28.6305,30.7176071428,13.8865,11.2258333333,18.8175,27.4205,19.5598888889,32.74875,12.2046666667
609.26,17.461,41.2136666666,28.6823333334,30.7842023809,13.9198333333,11.3405,18.8968333333,27.498,19.6537222222,32.81125,12.2838333333
609.59,17.5165,41.2731666666,28.7328333334,30.8365952381,13.9603333334,11.4355,19.0153333334,27.5155,19.7179444445,32.8575,12.3523333333
609.93,17.5495,41.3026666666,28.7578333333,30.8851309523,14.011,11.5236666667,19.0865,27.5796666667,19.7596111111,32.9594166667,12.4183333334
610.26,17.5763333333,41.3281666667,28.7653333334,30.9291666667,14.043,11.5438333333,19.1025,27.5746666666,19.7692777778,32.9729166667,12.4056666667
610.60,17.5633333334,41.3158333333,28.682,30.8903809524,14.0683333333,11.6423333333,19.107,27.538,19.7918055555,32.9835833333,12.397
610.93,17.6136666667,41.3551666667,28.7325,30.9280476191,14.1258333334,11.724,19.1696666667,27.6155,19.8453333333,33.06325,12.4825
611.27,17.7201666667,41.3885,28.7588333333,31.0245714286,14.2326666666,11.8561666667,19.2348333333,27.6946666667,19.91925,33.0910833333,12.5803333334
611.60,17.7675,41.4433333333,28.9306666666,31.1296904762,14.2495,11.8915,19.275,27.7926666667,19.9654722222,33.1883333334,12.6613333333
611.93,17.8106666667,41.5048333333,28.9501666666,31.1857023809,14.2846666667,11.9948333333,19.3938333333,27.8178333333,20.0309444445,33.2616666667,12.7406666667
612.27,17.9251666667,41.5275,28.9981666667,31.2473571428,14.3921666666,12.0878333333,19.5123333333,27.9181666667,20.0698611111,33.3580833334,12.7768333333
612.60,17.9525,41.5268333333,29.113,31.3307738095,14.4286666666,12.181,19.5471666666,27.9673333333,20.1437777778,33.394,12.8045
612.94,18.0308333333,41.53,29.082,31.3616547619,14.4941666667,12.18,19.5755,28.0026666667,20.1831111111,33.4864166667,12.8183333333
613.27,17.9871666666,41.4378333333,29.072,31.3364047619,14.4665,12.0756666667,19.5165,27.9598333333,20.1859444445,33.44975,12.7703333333
613.61,17.9838333333,41.3845,29.0326666667,31.2907380952,14.423,11.976,19.4756666666,27.9173333334,20.1334722222,33.3435,12.73
613.94,17.9348333333,41.2716666667,28.961,31.184952381,14.397,11.957,19.4146666666,27.889,20.1112222222,33.275,12.6946666667
614.28,17.913,41.239,28.9961666666,31.1269642857,14.3311666667,11.7988333334,19.3775,27.8611666667,20.0576111111,33.1960833334,12.6756666667
614.61,17.8386666666,41.2175,28.8791666667,31.0351309524,14.2703333333,11.6938333333,19.3021666667,27.7955,19.9639166667,33.1600833334,12.5698333334
614.94,17.7145,41.1506666667,28.8851666667,30.9211309524,14.1988333333,11.5901666666,19.3156666666,27.767,19.8831388889,33.1459166666,12.4625
615.28,17.6261666667,41.0158333334,28.7058333334,30.7829285715,14.1321666667,11.4998333333,19.2328333334,27.6838333333,19.8382777778,32.9808333333,12.3771666667
615.61,17.6878333333,41.1621666667,28.7931666667,30.9103333333,14.1551666667,11.533,19.2753333333,27.815,19.9294722222,33.00875,12.411
615.95,17.6826666667,41.194,28.7961666667,30.9710952381,14.135,11.4993333333,19.2321666666,27.7906666666,19.9849444445,32.9940833333,12.4746666667
616.28,17.6025,41.2463333333,28.6776666666,30.932297619,14.0441666666,11.3601666666,19.195,27.6838333333,19.9173611112,33.0095,12.4461666667
616.61,17.569,41.1483333333,28.6968333333,30.856047619,13.9833333334,11.2966666667,19.154,27.6175,19.8430277778,32.9193333333,12.4098333334
616.95,17.6831666667,41.2605,28.7505,30.9469404761,14.118,11.4311666667,19.2718333333,27.7255,19.9298055555,33.0646666666,12.5263333333
617.28,17.7795,41.3256666667,28.784,31.0076428571,14.1826666667,11.5201666667,19.3655,27.8088333334,20.0336666667,33.1620833333,12.604
617.62,17.7973333334,41.4533333333,28.8243333333,31.1054523809,14.2505,11.5253333333,19.4281666667,27.8695,20.10325,33.1760833334,12.6865
617.95,17.847,41.5078333333,28.8456666667,31.1307261905,14.2993333333,11.5601666667,19.477,27.8946666667,20.0984722222,33.2309166667,12.7121666666
618.28,17.8861666666,41.5058333333,28.8808333334,31.2043690476,14.2816666667,11.5646666667,19.5145,27.8293333333,20.168,33.2491666666,12.7413333333
618.62,17.9033333333,41.5173333333,28.8336666667,31.2308928571,14.3136666667,11.5636666667,19.477,27.8496666667,20.1846111111,33.2639166666,12.7496666667
618.95,18.0068333333,41.6203333334,28.9611666667,31.3444047619,14.3966666667,11.6543333333,19.5686666666,27.9293333334,20.2369166667,33.38475,12.8063333334
619.28,17.9831666667,41.4565,28.9358333334,31.2126666667,14.3608333333,11.6061666667,19.549,27.8073333334,20.1950277778,33.33575,12.7495
619.62,17.8903333334,41.3498333333,28.8975,31.084202381,14.2781666667,11.549,19.4906666667,27.7485,20.0948888889,33.25725,12.6743333333
619.95,17.9461666667,41.2893333334,29.0305,31.0698333334,14.312,11.5986666667,19.5208333333,27.8431666666,20.153,33.2343333334,12.741
620.28,17.9026666667,41.3488333333,28.9731666667,31.0900595238,14.2818333333,11.5953333333,19.4991666666,27.8375,20.1773333333,33.2638333334,12.6998333333
620.62,17.8065,41.3126666667,29.0051666666,31.0636428572,14.2093333333,11.5063333333,19.4545,27.7725,20.1327222223,33.15075,12.6436666666
620.95,17.7228333333,41.2761666666,28.993,30.9804761905,14.1515,11.4426666667,19.4551666667,27.736,20.0831111111,33.07725,12.5801666667
621.28,17.7246666667,41.1628333333,29.011,30.8918452381,14.0726666667,11.4035,19.4193333333,27.6628333334,20.0824444444,33.10475,12.5333333334
621.62,17.6843333334,41.1601666666,28.9785,30.8945476191,14.0611666666,11.3648333333,19.3603333333,27.6421666666,20.0936666667,33.1305,12.5771666667
621.95,17.7201666667,41.2038333334,29.0288333334,30.9391547619,14.1423333334,11.3915,19.4183333333,27.7745,20.1590833334,33.16,12.6246666667
622.28,17.8271666667,41.2716666666,29.1076666666,31.0435595238,14.1528333333,11.447,19.514,27.7846666666,20.28725,33.2145,12.722
622.62,17.7951666667,41.356,29.093,31.0116428572,14.1178333333,11.363,19.5515,27.7133333334,20.3302222222,33.2169166667,12.701
622.95,17.8311666666,41.3853333334,29.1445,31.0425238096,14.1963333334,11.3696666667,19.5455,27.7356666667,20.33525,33.2929166667,12.7133333333
623.28,17.939,41.5501666667,29.2015,31.1428690476,14.3076666667,11.4738333333,19.6835,27.8223333334,20.4705555555,33.38875,12.8091666667
623.62,17.972,41.5761666666,29.1651666667,31.1720833334,14.3805,11.4996666667,19.7301666666,27.8505,20.4847777778,33.3981666666,12.8431666666
623.95,18.076,41.6333333333,29.2746666666,31.2215,14.433,11.5468333334,19.8071666667,27.9148333333,20.5970277778,33.4418333333,12.9413333333
624.28,18.1216666667,41.6163333333,29.2875,31.2482142857,14.4171666667,11.5895,19.8116666667,27.9085,20.6408611112,33.4278333334,12.9611666666
624.62,18.1915,41.66,29.4043333334,31.2726309524,14.4981666667,11.6761666667,19.8811666667,27.8816666666,20.7102777778,33.5003333333,13.0461666666
624.95,18.175,41.6976666667,29.4515,31.3204761905,14.5168333334,11.6465,19.8971666667,27.9388333333,20.7074166666,33.468,13.0465
625.28,18.2753333333,41.7221666667,29.548,31.3215357143,14.6286666667,11.7735,19.9606666666,28.0533333334,20.7846944445,33.4216666666,13.079
625.61,18.3041666667,41.7276666666,29.5946666666,31.2714404762,14.5913333333,11.7783333334,19.9178333333,28.0235,20.7701111112,33.4431666667,13.078
625.95,18.2595,41.7195,29.5405,31.1686666666,14.5466666667,11.7475,19.8566666666,27.9796666667,20.7235277778,33.4039166666,12.9943333333
626.28,18.1923333333,41.6018333334,29.5498333334,31.0794880952,14.491,11.769,19.774,27.9725,20.6805555556,33.388,12.9553333333
626.61,18.1803333333,41.7078333334,29.514,31.0920238095,14.4285,11.7705,19.793,27.9768333334,20.6937777778,33.3905,12.973
626.94,18.2751666667,41.825,29.6931666667,31.2331547619,14.5103333334,11.886,19.8908333333,28.0785,20.7988888889,33.5040833333,13.0855
627.28,18.3235,41.874,29.7193333334,31.252202381,14.5115,11.9246666667,19.9118333333,28.1155,20.8731388889,33.5768333333,13.043
627.61,18.3658333334,41.9068333333,29.7461666667,31.2672619048,14.5601666667,11.9633333334,19.9665,28.1508333334,20.9055555556,33.5864166666,13.0851666667
627.94,18.394,42.0151666667,29.7693333333,31.3046071428,14.5773333334,11.9663333333,20.0006666666,28.1668333333,20.9694722222,33.6808333334,13.1106666666
628.27,18.4433333333,42.0525,29.82,31.4118928572,14.6175,11.9865,20.0311666667,28.2853333333,20.9969444445,33.7254166666,13.1671666667
628.61,18.5785,42.2145,29.9215,31.5262261904,14.7415,12.1143333333,20.1748333334,28.3998333333,21.1365277778,33.8975,13.2466666667
628.94,18.5413333333,42.2871666666,29.921,31.6005238095,14.7148333334,12.1091666667,20.2376666667,28.4115,21.1562777777,34.0165,13.2273333333
629.27,18.5333333333,42.3631666667,29.9233333334,31.6820119047,14.7456666666,12.1586666667,20.3113333333,28.4771666667,21.2298055556,33.99575,13.2556666667
629.60,18.505,42.5401666667,30.0063333333,31.7863333334,14.7403333333,12.172,20.3708333333,28.4935,21.2635555555,34.0589166666,13.3056666667
629.94,18.6498333334,42.6875,30.0085,31.9334285715,14.8546666667,12.2226666666,20.5091666667,28.546,21.388,34.08875,13.3841666666
630.27,18.7103333334,42.6878333333,30.1695,31.9992738095,14.9035,12.3031666667,20.5511666666,28.6731666667,21.5243611112,34.14225,13.4373333334
630.60,18.6801666667,42.6238333333,30.0658333333,31.8669642857,14.851,12.2061666667,20.4945,28.6521666667,21.4943333333,34.0528333334,13.3338333334
630.93,18.6411666667,42.5985,30.0528333334,31.8520476191,14.8101666667,12.188,20.4955,28.666,21.4626666667,33.9885,13.3793333334
631.26,18.6001666666,42.655,30.0333333334,31.8397619047,14.7978333334,12.2026666666,20.4335,28.6616666666,21.4237222222,33.9481666667,13.3046666667
631.60,18.6981666666,42.6463333334,30.0321666666,31.8184047619,14.8763333334,12.2315,20.4501666666,28.7278333333,21.4126388889,33.925,13.3511666667
631.93,18.6886666667,42.6755,30.0026666667,31.7632857143,14.8278333334,12.1971666667,20.3661666667,28.6758333333,21.4047222223,33.83575,13.2975
632.26,18.7148333334,42.6186666667,29.9013333333,31.6770952381,14.7881666666,12.1865,20.3018333333,28.615,21.3625555555,33.7894166666,13.3225
632.59,18.7681666666,42.6266666666,29.909,31.7125238095,14.7743333334,12.2345,20.3358333334,28.5586666666,21.3955,33.7569166666,13.395
632.92,18.8303333333,42.7158333333,30.04,31.7051309523,14.7993333334,12.302,20.4231666667,28.5945,21.4073611111,33.8138333334,13.443
633.26,18.854,42.5581666667,29.9606666666,31.6172738095,14.8311666667,12.2993333333,20.3196666667,28.6331666667,21.4212777778,33.6590833333,13.4263333333
633.59,18.7388333333,42.5155,29.9708333334,31.5485952381,14.7406666667,12.2565,20.2303333333,28.6053333333,21.3378333333,33.6410833333,13.3398333334
633.92,18.7388333334,42.6438333334,29.8613333333,31.5405119047,14.7428333334,12.1893333333,20.2011666666,28.5433333333,21.2686944444,33.62525,13.3268333334
634.25,18.715,42.6901666667,29.9171666666,31.6218928572,14.7148333334,12.1538333334,20.194,28.4973333333,21.2401388889,33.6401666667,13.3105
634.58,18.686,42.7176666667,29.7906666667,31.5949761905,14.6425,12.0425,20.072,28.4178333333,21.1985,33.6035,13.1843333333
634.91,18.6826666667,42.634,29.8136666667,31.5893928571,14.6615,12.024,20.0645,28.4115,21.25425,33.6161666667,13.2353333333
