wavelength,Back_PooBolf,Belly_PooBolf,Breast_PooBolf,Crissum_PooBolf,Crown_PooBolf,DorTail_PooBolf,Patch10_PooBolf,Patch11_PooBolf,Rump_PooBolf,Throat_PooBolf,WingTip_PooBolf
256.90,5.487,1.3615,-3.8985,2.68133333333,1.75316666667,4.08433333333,-0.206333333333,6.0025,2.805,-0.206,-0.1855
257.28,5.21333333333,0.4565,-2.74,1.86466666667,1.50316666667,4.64233333333,0.228,6.1075,3.80533333333,0.342333333333,1.541
257.65,5.902,2.163,-1.0565,2.11266666667,2.7665,6.47233333333,0.771333333333,8.0985,4.56066666667,1.44233333333,2.7165
258.02,5.13466666667,2.785,-1.175,1.76966666667,2.727,5.541,0.609333333333,8.703,3.97433333333,1.56666666667,3.22
258.40,6.24066666667,4.185,0.991,3.27933333333,3.84233333333,6.85266666667,2.39833333333,9.985,5.40866666667,3.69533333333,5.507
258.77,6.16066666667,3.9555,0.843,2.35633333333,4.12883333333,6.65833333333,2.313,10.5705,5.296,2.74533333333,5.6745
259.15,7.2,5.3145,2.3145,3.75233333333,5.75216666667,8.15266666667,3.905,11.4285,6.66666666667,3.82866666667,7.486
259.52,7.193,4.956,2.504,3.39033333333,6.02316666667,8.56966666667,4.42266666667,11.2545,6.35,4.16466666667,7.899
259.89,6.92233333333,4.658,2.062,2.63666666667,5.66883333333,7.941,4.05933333333,11.2325,5.64433333333,3.59033333333,7.569
260.27,6.17666666667,4.001,1.5675,2.18366666667,4.88983333333,7.51833333333,3.432,10.8795,5.241,3.151,7.2765
260.64,6.257,3.713,1.162,1.91366666667,4.5635,7.00066666667,3.11333333333,11.0025,5.087,2.85533333333,7.039
261.01,6.283,3.557,1.45,2.08433333333,4.57616666667,7.14366666667,3.24733333333,10.9195,4.77266666667,2.61266666667,6.91
261.39,6.49733333333,4.193,1.768,2.886,4.58583333333,7.34333333333,3.74733333333,10.9925,4.62366666667,2.82566666667,7.14
261.76,6.56766666667,4.1455,1.7935,2.748,4.46383333333,7.20366666667,3.92766666667,10.7825,4.42466666667,2.98066666667,7.2195
262.13,6.862,4.3415,1.8295,2.959,4.71533333333,7.65833333333,4.439,10.927,4.78066666667,3.82133333333,7.9755
262.51,6.35433333333,3.5675,1.411,2.52033333333,4.28666666667,6.887,4.065,10.57,4.52633333333,3.053,7.8275
262.88,5.819,3.41,1.5895,2.71633333333,4.085,6.93633333333,4.10433333333,10.116,4.43133333333,3.468,7.717
263.25,4.907,2.9185,1.269,2.45366666667,3.2465,6.64133333333,3.27833333333,9.4225,3.74333333333,2.83433333333,7.424
263.63,4.217,2.5585,-0.071,2.10833333333,2.34516666667,5.757,2.203,9.4525,3.34033333333,2.51133333333,6.859
264.00,4.71166666667,3.5905,0.945,2.89766666667,2.9355,6.87833333333,3.14933333333,9.7885,4.535,3.779,7.8985
264.37,5.20833333333,3.711,0.9375,2.943,2.98166666667,6.61466666667,3.88033333333,10.039,4.08866666667,3.04666666667,7.891
264.75,5.621,3.9795,1.1035,3.28333333333,3.63783333333,6.82933333333,3.88766666667,10.3625,4.07166666667,3.415,8.6685
265.12,6.20433333333,4.811,0.986,3.60133333333,4.14066666667,6.91366666667,3.70666666667,10.923,4.62666666667,4.33766666667,9.6215
265.49,6.584,5.2285,1.007,3.95033333333,4.81516666667,7.25533333333,4.28566666667,11.1155,5.37066666667,4.699,9.8375
265.87,5.91333333333,4.9405,0.4865,4.117,4.279,6.687,3.21866666667,10.292,4.71566666667,3.94166666667,9.3565
266.24,5.207,3.723,-0.2555,3.60066666667,2.9805,5.93666666667,2.409,9.1605,3.99033333333,2.72533333333,8.0655
266.61,5.305,4.0495,-0.528,3.662,3.1455,6.197,2.79333333333,9.7885,3.82633333333,2.60566666667,8.5915
266.98,5.84366666667,4.3995,-0.102,3.979,3.62683333333,6.09366666667,3.27433333333,10.4025,4.002,2.86466666667,9.1405
267.36,5.641,3.8795,-0.4345,3.36666666667,3.02116666667,5.50733333333,3.032,9.6655,3.92433333333,2.76466666667,8.629
267.73,6.93266666667,4.765,0.547,4.74366666667,4.12116666667,6.99733333333,4.24966666667,10.3025,4.80766666667,3.155,9.5625
268.10,6.87633333333,4.6855,0.252,4.82166666667,4.26633333333,7.06466666667,4.31866666667,10.283,4.27666666667,3.43833333333,9.088
268.48,7.39333333333,5.327,1.3085,5.60766666667,5.35816666667,7.705,4.818,11.0905,5.04666666667,4.54833333333,9.9065
268.85,7.282,5.508,1.908,5.805,5.41566666667,7.95933333333,4.90233333333,11.508,5.37466666667,4.923,9.6305
269.22,7.06166666667,5.006,2.4725,5.37233333333,5.454,7.85533333333,4.63966666667,11.783,5.20966666667,4.925,8.883
269.59,6.46866666667,4.457,2.092,4.08333333333,4.83133333333,7.075,3.19366666667,11.219,4.62866666667,4.62933333333,8.369
269.97,6.538,4.1215,2.076,3.77033333333,4.77366666667,7.26,3.67033333333,11.733,4.392,4.49233333333,8.2735
270.34,6.71,4.444,2.0305,3.78633333333,5.464,7.76933333333,3.865,12.154,4.532,4.57133333333,8.005
270.71,6.92166666667,4.4495,2.5385,3.99333333333,5.752,7.853,3.51766666667,12.179,4.37333333333,4.81066666667,7.102
271.09,7.02066666667,4.8885,2.3185,4.19,5.67033333333,7.672,3.24033333333,12.486,4.339,4.43166666667,6.4245
271.46,7.563,5.3495,2.6345,4.46266666667,5.8425,7.93933333333,3.76333333333,12.9035,4.49833333333,4.89266666667,6.586
271.83,6.809,4.7295,2.521,3.65566666667,5.35333333333,7.519,3.5,12.318,4.21,4.50466666667,6.289
272.20,6.71433333333,4.1155,2.4795,3.18633333333,4.797,6.97033333333,2.87966666667,12.244,4.141,3.80033333333,6.2115
272.58,7.04133333333,4.3155,2.5335,3.32833333333,4.76633333333,7.09133333333,3.24433333333,12.343,4.46566666667,4.11466666667,6.297
272.95,6.99233333333,4.1855,2.292,3.255,4.48433333333,6.959,3.08933333333,11.709,4.43433333333,4.33466666667,6.029
273.32,6.75233333333,4.15,1.729,3.31033333333,4.28183333333,6.65333333333,3.32666666667,11.4625,4.61133333333,4.13366666667,6.2005
273.69,6.58066666667,4.262,1.645,3.689,4.07933333333,6.89633333333,3.83866666667,11.391,4.802,4.121,6.0815
274.06,6.63,4.1835,1.7535,4.04133333333,4.0665,6.99733333333,4.44233333333,11.1475,5.39433333333,4.52566666667,6.6135
274.44,7.33733333333,4.8775,2.5025,4.75,4.63066666667,7.38866666667,5.53266666667,11.9,6.11166666667,4.971,7.8395
274.81,7.49633333333,5.0235,3.0195,4.789,4.66783333333,7.774,6.10833333333,11.6085,6.50733333333,5.41366666667,8.173
275.18,6.74066666667,3.5735,2.197,4.00566666667,4.0145,6.79366666667,5.29366666667,10.2435,5.435,4.782,7.438
275.55,6.92233333333,3.5425,1.92,4.12833333333,4.651,6.97666666667,5.3,10.492,5.44433333333,5.048,8.0045
275.93,7.35366666667,3.9835,2.3955,4.494,4.782,6.79666666667,5.36633333333,10.78,5.441,5.75666666667,8.3285
276.30,7.75733333333,5.115,3.0075,5.265,5.5555,7.32633333333,6.52033333333,11.0455,5.92066666667,6.483,9.078
276.67,7.89266666667,5.7085,3.7965,5.624,6.093,7.74266666667,7.31166666667,11.192,6.262,6.95533333333,9.5895
277.04,8.13466666667,6.101,4.3705,5.675,6.55533333333,7.77533333333,7.85066666667,11.89,6.03466666667,6.82933333333,9.762
277.41,8.67133333333,6.4895,4.8595,6.232,6.93716666667,8.252,8.29066666667,11.8925,5.965,6.994,9.577
277.79,9.00733333333,6.6555,5.1635,6.25366666667,7.45833333333,8.35733333333,8.778,12.392,5.96666666667,6.96133333333,10.184
278.16,9.54566666667,7.4725,5.7615,6.52233333333,8.205,8.785,8.72833333333,13.377,6.522,7.60633333333,10.8385
278.53,9.25166666667,7.5465,5.992,6.369,7.9425,8.79966666667,8.329,12.8605,6.482,7.61233333333,11.023
278.90,9.191,7.9305,5.628,6.46166666667,7.88333333333,8.47066666667,8.14833333333,12.564,6.67033333333,6.93566666667,11.0855
279.27,9.917,9.05,6.363,7.10766666667,8.45583333333,9.87933333333,9.14433333333,13.1505,7.84333333333,7.57933333333,12.811
279.64,10.11,9.0095,6.463,7.051,8.34716666667,9.83033333333,9.27066666667,13.1785,8.11433333333,7.256,12.619
280.02,10.304,9.148,6.2805,7.57333333333,8.78383333333,10.2856666667,9.74,13.1895,8.72,7.31833333333,12.78
280.39,10.4056666667,9.1245,6.003,7.63066666667,9.11616666667,10.5476666667,9.76533333333,13.3675,8.84033333333,7.631,12.3265
280.76,9.82133333333,8.0425,5.0755,6.62866666667,8.58066666667,9.648,8.01666666667,13.04,8.121,6.97566666667,11.661
281.13,9.405,7.704,4.362,5.91833333333,8.32466666667,9.45566666667,7.143,12.73,8.12933333333,6.58166666667,11.1225
281.50,9.72733333333,7.593,4.243,5.69066666667,8.59383333333,9.57833333333,7.03033333333,13.2755,8.22166666667,6.94766666667,11.5385
281.87,10.5206666667,8.118,4.861,6.44966666667,8.89983333333,10.0736666667,7.29566666667,14.1045,8.73233333333,7.80666666667,11.542
282.25,10.827,8.434,4.9485,6.47466666667,9.038,10.3933333333,7.11,14.01,8.89066666667,8.225,11.222
282.62,10.712,7.682,4.432,6.13666666667,8.79516666667,10.0303333333,6.57533333333,14.1135,8.69666666667,7.773,10.4545
282.99,10.279,7.3345,3.9865,5.94733333333,8.55366666667,9.809,6.09433333333,13.987,7.959,7.56266666667,10.044
283.36,10.219,7.1735,3.9495,6.06333333333,8.47583333333,9.45066666667,5.65033333333,14.0265,7.72833333333,7.61466666667,9.415
283.73,9.44666666667,6.7635,3.5065,5.69866666667,7.939,9.032,4.75766666667,13.278,7.455,6.94333333333,8.9005
284.10,8.93166666667,6.398,3.3495,5.04066666667,7.75516666667,8.584,4.37233333333,13.0765,6.699,6.53833333333,8.323
284.47,9.028,6.2155,3.819,5.11833333333,7.7615,8.80766666667,4.07933333333,13.3865,6.67733333333,6.638,8.2425
284.85,9.155,6.5925,3.948,5.36466666667,8.05933333333,9.29366666667,4.53366666667,13.487,6.76233333333,6.649,8.028
285.22,9.24366666667,6.558,4.1285,6.053,8.11716666667,9.43833333333,4.94466666667,13.3905,6.942,6.69866666667,8.6225
285.59,9.31233333333,6.5905,4.0475,6.33966666667,7.88566666667,9.599,5.05,13.306,7.259,6.48266666667,8.8465
285.96,8.93033333333,5.9125,3.8125,6.048,7.583,9.26,4.68333333333,12.972,6.989,6.00066666667,8.401
286.33,8.51,5.4025,3.337,6.085,7.45066666667,8.75733333333,4.814,12.924,6.544,5.238,8.086
286.70,8.24233333333,5.241,3.3065,5.86233333333,7.22816666667,8.50033333333,4.81866666667,12.6095,5.99133333333,5.20566666667,8.09
287.07,8.689,5.079,3.633,6.03166666667,7.4955,8.45366666667,5.044,13.0685,6.30233333333,5.35,8.4655
287.44,8.86766666667,5.083,3.9495,6.093,7.66933333333,8.655,5.25433333333,13.408,6.48266666667,5.52566666667,8.838
287.82,9.33133333333,5.4215,4.323,6.39033333333,8.044,8.77633333333,5.776,14.174,6.55533333333,6.29533333333,9.1425
288.19,9.93466666667,5.686,4.635,6.67866666667,8.14616666667,8.93633333333,5.90633333333,14.6345,7.09433333333,6.643,9.394
288.56,9.865,5.3385,4.371,6.61666666667,8.01966666667,8.575,6.01933333333,14.672,6.84333333333,6.36533333333,9.5665
288.93,9.682,5.0295,4.1,6.584,7.75616666667,8.29666666667,6.00133333333,14.5225,6.86333333333,6.20733333333,9.8215
289.30,9.91166666667,5.4885,4.1485,6.41233333333,7.605,8.30866666667,6.06933333333,14.776,6.91366666667,6.47366666667,9.453
289.67,9.215,5.105,3.6305,5.713,7.0525,7.39633333333,5.48,14.1545,6.24166666667,6.168,8.4225
290.04,9.09866666667,5.4405,3.5415,5.79133333333,7.20516666667,7.611,5.59466666667,14.0905,6.33233333333,6.35666666667,8.8345
290.41,9.08733333333,5.523,3.5835,5.57833333333,7.12333333333,7.72066666667,5.43033333333,14.056,6.637,6.56333333333,9.069
290.78,9.27366666667,5.9035,3.2965,5.68633333333,7.49216666667,7.64733333333,5.487,14.5065,7.13833333333,6.71666666667,9.311
291.15,9.36366666667,6.5185,3.1005,5.41633333333,7.59566666667,7.882,5.404,14.606,7.39633333333,7.23433333333,9.2455
291.52,9.126,6.8355,2.715,5.056,7.5965,7.75266666667,5.718,14.5505,7.166,7.30333333333,8.6895
291.89,8.91166666667,6.9585,2.6165,4.778,7.553,7.875,5.89033333333,14.733,6.99033333333,7.36933333333,8.722
292.26,8.49966666667,6.893,2.458,4.27566666667,7.20033333333,7.69333333333,5.85,14.228,6.56666666667,7.36033333333,8.679
292.64,8.26166666667,6.8415,2.2085,4.07866666667,6.86083333333,7.688,5.74666666667,13.9365,6.55466666667,7.42733333333,8.5415
293.01,8.94133333333,7.196,2.804,4.719,7.19633333333,8.026,6.34,14.608,6.745,8.01333333333,8.6865
293.38,9.179,7.199,3.1075,4.98266666667,7.81516666667,8.02533333333,6.452,15.0665,6.832,8.235,8.871
293.75,10.0766666667,7.9,3.715,5.59266666667,8.46033333333,8.669,6.909,15.878,7.11766666667,8.78633333333,9.621
294.12,10.1353333333,7.904,3.571,5.42533333333,8.40516666667,8.28766666667,6.57033333333,16.0425,7.02566666667,8.574,9.2115
294.49,9.772,7.5515,3.264,5.137,7.88583333333,7.944,6.10266666667,15.6235,6.206,8.16266666667,8.3815
294.86,9.549,7.368,3.3085,4.787,7.381,7.85733333333,5.53866666667,15.451,5.73933333333,8.04466666667,7.613
295.23,9.35633333333,7.197,3.276,5.02466666667,7.3755,7.61433333333,5.69266666667,15.3595,5.657,7.59033333333,7.1785
295.60,9.38233333333,7.1305,3.2315,5.19866666667,7.5755,7.558,5.654,15.4755,5.837,7.62633333333,7.2505
295.97,9.404,7.11,3.653,5.523,7.61566666667,7.665,5.512,15.052,6.06666666667,7.33866666667,6.849
296.34,9.388,7.1275,3.5325,5.856,7.71566666667,7.596,5.39766666667,15.364,6.033,7.42966666667,6.6425
296.71,9.57,7.6165,3.468,5.82466666667,7.86916666667,7.49066666667,5.41066666667,15.6425,6.13766666667,7.59133333333,6.526
297.08,9.43633333333,7.7015,3.1965,5.501,7.9345,7.11666666667,5.184,15.5965,6.056,7.40433333333,6.5715
297.45,9.208,7.434,2.874,5.376,7.64416666667,7.07733333333,5.22966666667,15.3665,5.943,7.38033333333,6.4075
297.82,8.82,6.967,2.655,5.29,7.6805,7.07933333333,5.36766666667,15.2685,6.16033333333,7.343,6.116
298.19,8.93766666667,7.006,2.743,5.516,7.88083333333,6.991,5.82133333333,15.4125,6.293,7.67933333333,6.121
298.56,9.30766666667,7.5075,3.16,6.004,8.37766666667,7.30966666667,6.35,15.786,6.83466666667,8.13033333333,6.528
298.93,9.40633333333,7.265,3.107,6.18433333333,8.601,7.075,6.60433333333,15.806,6.85466666667,8.09566666667,6.6645
299.30,9.13866666667,7.2555,3.149,6.103,8.2945,6.90533333333,6.68933333333,15.4675,6.607,8.27433333333,6.9315
299.67,9.18033333333,6.989,2.9975,5.88866666667,7.903,6.63666666667,6.57266666667,15.63,6.53,8.17566666667,6.909
300.04,9.31166666667,7.0835,2.7435,5.81966666667,7.804,6.29666666667,6.75133333333,15.697,6.45166666667,8.325,7.2995
300.41,9.591,7.0985,2.8325,5.61866666667,8.129,6.44833333333,7.058,15.786,6.73566666667,8.325,7.3745
300.78,9.01766666667,6.8075,2.6665,5.03633333333,7.91533333333,6.11433333333,6.695,15.286,6.32766666667,7.76166666667,7.163
301.15,8.74333333333,7.0495,2.5865,5.076,7.63216666667,6.18066666667,6.642,15.3185,6.217,7.65033333333,6.867
301.52,8.71766666667,6.9755,2.3625,4.91066666667,7.43416666667,5.828,6.42333333333,15.0855,5.76633333333,7.46533333333,6.845
301.89,8.947,7.6315,2.782,4.96233333333,7.42483333333,5.802,6.541,15.2065,5.73933333333,7.63133333333,7.406
302.26,9.07733333333,7.8635,2.6335,4.70666666667,7.1035,5.86466666667,6.37533333333,15.1475,5.678,7.25933333333,7.583
302.63,8.951,7.784,2.272,4.12166666667,6.92733333333,5.43766666667,5.95933333333,15.084,5.10266666667,7.05166666667,7.5975
303.00,9.121,8.4745,2.788,4.23433333333,7.01616666667,5.933,6.339,15.0665,5.465,7.39766666667,7.7365
303.37,9.54833333333,8.634,2.8535,4.52866666667,7.35166666667,6.40666666667,6.62766666667,15.685,5.57166666667,7.44966666667,7.732
303.74,9.45633333333,8.7805,2.9025,4.637,7.65483333333,6.377,6.54766666667,15.5165,5.282,7.229,7.6305
304.10,9.686,8.959,2.822,4.86133333333,7.68866666667,6.46166666667,6.779,15.628,5.191,7.30466666667,7.2555
304.47,9.57266666667,9.0255,2.6025,4.811,7.40133333333,6.31233333333,6.59566666667,15.633,4.811,7.198,7.272
304.84,9.95566666667,9.194,2.4705,5.44833333333,7.3925,6.29033333333,6.959,15.7135,5.08933333333,7.76366666667,7.374
305.21,10.108,9.1605,2.5085,5.19033333333,7.26516666667,6.367,7.06066666667,15.4035,5.05366666667,7.67966666667,7.4325
305.58,10.4466666667,9.563,2.839,5.49133333333,7.70766666667,6.512,7.12233333333,16.137,5.55366666667,7.857,7.4525
305.95,10.4783333333,9.273,2.5475,5.43266666667,7.57466666667,6.23233333333,6.69433333333,16.317,5.10766666667,7.918,6.9875
306.32,10.4783333333,9.198,2.9035,5.83266666667,7.837,6.457,6.919,16.392,5.09566666667,8.54233333333,6.838
306.69,10.6553333333,9.213,2.7975,5.98066666667,7.839,6.53966666667,6.963,16.729,5.35866666667,8.51666666667,6.4155
307.06,10.854,9.269,2.4435,6.01766666667,7.92016666667,6.29133333333,6.95,16.9715,5.25933333333,8.38,6.304
307.43,10.8273333333,9.389,2.6115,5.642,8.06166666667,5.87633333333,6.864,16.963,5.16066666667,8.531,6.2965
307.80,11.2963333333,9.8045,3.0625,6.089,8.03433333333,6.11333333333,7.18833333333,17.289,5.61766666667,9.35133333333,6.923
308.17,11.1543333333,10.046,3.007,6.10766666667,8.11233333333,6.049,7.32233333333,17.616,5.74233333333,9.669,7.3045
308.54,11.1986666667,10.5635,3.1605,6.56133333333,8.27883333333,6.24066666667,7.661,17.8285,6.00033333333,9.951,7.386
308.90,11.207,11.052,3.7335,6.671,8.7895,6.649,8.021,18.2705,6.23966666667,10.333,7.667
309.27,11.007,10.696,3.5275,6.56133333333,8.68233333333,6.175,7.63566666667,18.186,5.97066666667,10.288,7.3295
309.64,10.588,10.66,3.3005,6.43533333333,8.362,6.15633333333,7.716,17.679,5.75366666667,10.3916666667,7.5145
310.01,10.1483333333,10.771,3.0775,6.38366666667,8.20133333333,6.06533333333,7.93766666667,17.404,5.567,10.3276666667,7.245
310.38,10.1246666667,11.04,2.906,6.22066666667,8.10433333333,5.919,7.749,17.45,5.34466666667,10.3,7.155
310.75,9.81,10.8745,2.9775,6.12766666667,7.806,5.677,7.78666666667,17.031,5.025,10.222,6.8325
311.12,9.78266666667,10.9555,3.322,6.24833333333,7.907,5.862,7.945,17.19,5.042,10.621,6.913
311.49,9.80766666667,11.03,3.2475,6.31766666667,7.89,5.97233333333,7.979,17.343,5.10433333333,10.8806666667,6.845
311.85,9.77966666667,11.294,3.1785,6.09466666667,7.895,5.879,8.092,17.328,5.091,11.027,6.4415
312.22,9.94166666667,11.32,3.251,5.96933333333,7.98383333333,5.94066666667,7.94566666667,17.3935,5.066,10.8826666667,6.373
312.59,9.98866666667,11.4505,3.127,5.752,7.89416666667,5.59733333333,7.759,17.3425,4.999,10.9243333333,6.355
312.96,9.97533333333,11.1705,2.6815,5.40233333333,7.4915,5.07666666667,7.31866666667,17.1705,4.68166666667,10.7163333333,5.8815
313.33,10.0653333333,11.624,2.7365,5.44366666667,7.71916666667,5.253,7.519,17.4135,4.872,11.3086666667,5.8045
313.70,9.88433333333,11.5075,2.4195,5.04533333333,7.42883333333,4.99366666667,7.33033333333,17.3235,4.45633333333,11.1766666667,5.335
314.07,9.77366666667,11.525,2.245,4.627,7.18966666667,4.818,7.323,17.335,4.13866666667,10.9943333333,5.3165
314.43,9.67066666667,11.7445,2.469,4.624,7.33166666667,4.97066666667,7.66733333333,17.219,4.31,11.122,5.523
314.80,9.89533333333,12.1915,2.552,4.903,7.694,5.17,7.905,17.678,4.44733333333,11.4183333333,5.7705
315.17,9.89433333333,12.394,2.431,5.07733333333,7.55966666667,5.12266666667,7.93333333333,17.579,4.40866666667,11.1416666667,5.474
315.54,9.93166666667,12.3735,2.2975,4.90766666667,7.40233333333,5.05833333333,7.83133333333,17.647,4.374,11.3006666667,5.0645
315.91,9.86033333333,12.065,2.3215,5.05333333333,7.57416666667,5.182,7.93766666667,17.7275,4.033,11.4083333333,5.153
316.28,9.649,12.144,2.365,5.038,7.5215,5.204,7.93,17.7275,3.86433333333,11.6403333333,4.9075
316.64,9.527,11.7785,2.691,5.132,7.65616666667,5.28633333333,8.078,17.9435,3.83666666667,11.6653333333,4.562
317.01,10.0023333333,12.6595,3.6755,5.90666666667,8.13183333333,6.037,8.91333333333,18.1815,4.48633333333,12.453,5.2205
317.38,10.3336666667,13.168,4.1265,6.19566666667,8.163,6.18333333333,9.437,18.604,4.40133333333,12.8933333333,5.777
317.75,10.551,13.6295,4.663,6.722,8.4805,6.458,9.675,18.8515,4.66933333333,13.1556666667,5.834
318.12,11.099,14.322,5.3935,7.43133333333,9.13316666667,6.806,10.077,19.3185,5.47166666667,13.8046666667,5.8625
318.49,11.0343333333,13.923,5.0395,7.22733333333,8.81666666667,6.36933333333,9.802,19.416,4.88266666667,13.4636666667,5.167
318.85,10.9386666667,14.1515,5.0,6.87133333333,8.74833333333,6.22133333333,9.483,19.35,4.83766666667,13.7543333333,4.982
319.22,11.1556666667,14.5435,5.1275,6.971,9.17866666667,6.18,9.90266666667,19.434,4.95133333333,14.2093333333,5.219
319.59,11.1683333333,14.9465,5.0495,7.31066666667,9.00016666667,6.24133333333,10.1486666667,19.1855,4.927,14.1293333333,5.4735
319.96,11.132,15.6145,5.3045,7.658,9.10233333333,6.42533333333,10.6463333333,19.425,5.19233333333,14.0703333333,5.3415
320.32,10.8343333333,15.8425,5.039,7.74733333333,9.02466666667,6.384,11.0453333333,19.487,5.46666666667,14.0446666667,5.5965
320.69,11.165,16.486,4.8865,7.99433333333,9.21266666667,6.652,11.625,19.731,5.57,14.398,6.005
