wavelength,Back_TacCrif,Belly_TacCrif,Breast_TacCrif,Crissum_TacCrif,Crown_TacCrif,DorTail_TacCrif,Patch10_TacCrif,Rump_TacCrif,Throat_TacCrif,WingTip_TacCrif
762.26,18.2168,48.7327333333,35.7392666667,40.8115333333,14.4337333333,18.2910333333,23.5434666667,23.2189333333,48.8324,11.4857333333
762.57,18.3888,48.8268666667,35.9185333333,40.9796,14.6418,18.5016666667,23.1284666667,23.3743333333,49.1144666667,11.6787333333
762.88,18.6908,49.2045333333,36.2126,41.4317333333,14.9735333333,18.8370666667,23.2172666667,23.6706,49.4003333333,11.8194
763.20,18.846,49.1837333333,36.3549333333,41.6005333333,15.1981333333,19.1693,23.3159333333,23.8727333333,49.5124,11.9988666667
763.51,18.8297333333,49.3960666667,36.3608,41.7935333333,15.1572,19.1912,23.2878666667,23.8208666667,49.5222666667,11.9606666667
763.82,18.8067333334,49.4736666667,36.4523333333,42.0962666667,15.1696,19.3018,23.2858,23.9542666667,49.7089333333,11.862
764.14,18.7538,49.395,36.4100666667,42.1034666667,15.1288666667,19.2760666667,23.2119333333,24.0259333333,49.8054666667,11.6602666667
764.45,18.8316666667,49.4960666666,36.6000666667,42.2037333333,15.2140666667,19.3780666667,22.9632,24.0336,50.1348,11.5764
764.76,18.6625333333,49.1580666666,36.3790666667,41.9494666667,15.1482,19.2685666667,22.8489333333,23.7910666667,49.7793333333,11.5280666667
765.07,18.5042,48.9641333333,36.1880666667,41.7788,15.0826666667,19.2029666667,22.9472,23.7102,49.548,11.2402
765.39,18.7108,49.1114,36.1132666667,42.0285333334,15.1066666667,19.4325666667,22.671,23.91,49.8074,11.3086
765.70,18.2230666667,48.5647333333,35.74,41.4526666667,14.745,18.9407,22.6154666667,23.596,49.2694666667,11.0550666667
766.01,18.2036,48.5476,35.7729333333,41.3393333333,14.7342,18.8720333333,22.9304,23.5004,49.3724666667,10.9656
766.32,17.7312666667,48.148,35.3729333333,40.8165333333,14.2967333333,18.5235666667,22.5902,22.9854666667,49.0463333333,10.708
766.64,17.0656,47.3562,34.6901333333,39.9899333333,13.6329333333,17.6685666667,22.2906,22.3076,48.2723333333,9.92586666665
766.95,17.2165333333,47.1826666667,34.6640666667,39.8592666667,13.6929333333,17.7014,22.2894,22.395,48.2642666667,9.92440000001
767.26,16.9766,46.8985333333,34.3228666667,39.5014,13.5057333333,17.5950666667,22.2543333333,22.0314,48.0651333333,9.85446666667
767.57,16.7155333333,46.9768666667,34.237,39.3738666667,13.4116666667,17.5806333333,22.5440666667,21.6968,47.9050666666,9.66033333333
767.88,16.4200666666,46.2216666667,33.599,38.6848666667,13.1208666667,17.4375333333,22.7818666667,21.4916,47.1484666667,9.65693333334
768.20,16.453,46.1027333334,33.456,38.6772666667,13.1124666667,17.5157333333,22.7643333333,21.5694666667,47.1928666667,9.53619999999
768.51,16.7052666666,46.2054666667,33.5688666667,38.8034666667,13.4582,17.9345333333,22.8838,21.7178666667,47.253,9.94633333333
768.82,16.8176,45.9752666667,33.6954666667,38.5689333333,13.7984,18.1870333333,23.1477333333,21.7204,46.8840666667,10.2112
769.13,16.4532666667,45.7481333333,33.5944,38.4556666667,13.5607333333,17.948,23.7066,21.3593333333,46.732,9.6404
769.44,16.078,45.3244666667,33.2964,38.1056666667,13.1968,17.9263,23.9684,21.1504,46.305,9.28433333335
769.76,16.19,45.0488,33.3423333333,38.1062666667,13.4362,18.0645,25.1637333333,21.544,45.9958666667,9.29226666665
770.07,16.3876666667,45.8444,33.9062666667,38.7255333334,13.7462,18.4332,25.2248666667,21.8403333333,46.4786,9.82986666666
770.38,16.2568,45.6330666667,33.9618,38.6052,13.7112666667,18.5951666667,24.8304666667,21.8619333333,46.4258,9.87466666667
770.69,16.326,45.7745333333,33.9497333333,38.5085333333,13.6024,18.4577333333,24.6041333333,21.8612,46.5814666667,9.7344
771.00,16.1536666667,45.3731333333,33.627,38.1300666666,13.4190666667,18.1317666667,24.5080666666,21.8487333333,46.1964666667,9.60366666667
771.32,16.0170666667,45.7744,33.8651333333,38.4492666667,13.3580666667,17.8847,25.3712,21.8295333334,46.5745333333,9.50260000001
771.63,16.08,45.9395333333,34.1892666667,38.686,13.4882,18.004,25.7952,21.8394666667,46.6522666667,9.7298
771.94,15.749,45.5866,33.9434666667,38.4344666667,13.2786,17.6027333333,26.0590666666,21.5542666667,46.5316,9.57133333333
772.25,15.5642,45.6789333333,33.6464666667,38.324,13.141,17.2512666667,26.5194666667,21.5208,46.6259333333,9.42280000001
772.56,16.3943333334,46.1330666667,33.8628,38.8696666667,13.7594666667,18.0285,26.3550666667,22.2514666667,47.0744,10.2464666667
772.87,16.1989333333,45.9408666667,33.4270666667,38.7766,13.5016666667,17.5814666667,26.364,22.1210666667,46.7751333334,10.2955333333
773.18,16.0405333333,45.9908666667,33.5710666667,39.0149333333,13.2416,17.2356333333,26.1282666667,22.0043333333,47.3004,10.3092
773.50,15.7404,45.4304,33.0293333333,38.602,12.9944666667,16.8669333333,27.206,21.6744,46.8668666667,9.58599999999
773.81,15.9242666667,45.9146,33.1886666667,38.9364,13.2126,17.0660333333,28.273,22.0254,47.0602,9.68626666668
774.12,15.8785333333,46.0158,33.4214,39.0704666667,13.4588,17.2802333333,29.0204,22.2532666667,46.9136666667,9.78019999999
774.43,16.846,46.8005333333,34.3468,39.9368,14.4333333333,18.35,29.2672666667,23.066,47.8256666667,10.8180666667
774.74,16.9318,46.7256,34.4260666667,39.7918666667,14.6886,18.7645,28.4106666667,23.2478,47.6133333333,10.9722
775.05,16.7328,46.8625333333,34.3757333333,39.6960666667,14.4692,18.5583,27.8593333333,23.2418666667,47.9744,10.6696
775.36,16.6341333333,47.3821333333,34.4698666667,40.0732666667,14.3132,18.4755666667,27.4073333333,23.438,48.3048666667,10.5651333333
775.67,16.8374666667,47.4646,34.7198,40.3206666667,14.1682,18.7393666667,27.4692,23.6648666667,48.5214,10.5492666667
775.98,16.2364666667,46.8651333333,34.4020666667,39.7312666666,13.5648666667,17.9385333333,27.941,23.2616666667,48.0108,10.1448
776.30,16.5822666667,47.0419333333,34.6910666667,39.7567333334,13.9187333333,18.2519666667,27.7021333333,23.5271333333,47.9654,10.2698666667
776.61,16.9457333333,47.2250666667,34.5829333333,39.6715333333,14.1256,18.6084666667,27.4525333333,23.6178,47.7954666667,10.5789333333
776.92,17.4964666667,47.4169333333,35.1308,39.8451333333,14.6626,19.0946333333,26.6822,24.0986,48.1508,11.4291333333
777.23,17.4211333333,47.1380666667,34.98,39.8564666667,14.6904666667,19.0387,25.4637333334,23.9223333333,48.0484666667,11.5623333333
777.54,17.7276,47.0291333333,34.951,39.8291333333,14.9827333333,19.1102333333,25.0777333333,24.1964,48.1938,11.8836666667
777.85,17.25,46.6790666667,34.4416,39.53,14.6445333333,18.3756333333,24.6990666667,23.7438,47.7593333333,11.2018666666
778.16,17.0004666667,46.2954,34.0011333333,39.27,14.2844666667,17.7452,24.5167333333,23.2783333333,47.6971333333,10.4924
778.47,16.8389333333,45.9573333334,33.6162666667,38.9546,14.0676,17.8221666667,24.9216,23.0968666667,47.1105333333,10.2552
778.78,17.3117333333,45.8561333333,33.8796,38.9949333333,14.4086666667,18.4161333333,25.0000666667,23.3639333333,47.2373333333,10.6369333333
779.09,17.0683333333,45.383,33.6598666667,38.4472,14.3065333333,18.1118333333,25.1976666666,23.0543333333,46.7081333333,10.3395333333
779.40,17.3812666667,46.0698666667,34.1139333333,39.0836666667,14.649,18.7791,24.5365333333,23.5380666667,47.4442666667,10.6599333333
779.71,17.6638666666,46.4872,34.647,39.6027333333,14.8751333333,19.1096,24.6967333333,23.767,48.0974,10.8861333333
780.02,17.0159333333,46.2764,34.4467333333,39.1671333333,14.4395333333,18.9178333333,24.8382666667,23.4559333333,47.7033333333,10.1930666667
780.33,17.1540666666,46.4118666667,34.5016,39.4728666667,14.4532666667,19.3106,24.8712666667,23.7356,47.9576666667,10.1625333333
780.64,16.4765333333,45.663,33.7956666667,38.7755333333,13.6029333333,18.4638666667,25.1817333333,22.9776666667,47.2015333333,9.33253333334
780.95,16.1536666667,45.5684,33.5231333333,38.6621333333,12.9626666666,18.1129333333,25.1354666667,22.3823333333,47.1096,8.62366666667
781.26,15.968,45.5844666667,33.4870666667,38.4110666667,12.4840666667,18.1506333333,25.5111333333,22.1566,47.105,8.29693333333
781.57,16.1488666667,45.9730666667,34.1936,38.9828666667,12.8387333333,18.4558333333,26.3869333333,22.5601333333,47.471,8.85339999999
781.88,16.0927333333,45.9218666667,34.5368,39.1426,13.0381333333,18.2758666667,27.1282,22.7617333333,47.8425333333,9.12626666665
782.19,15.8608666667,45.8492666667,34.2607333333,39.1355333333,13.0891333333,17.9515666667,27.5324666667,22.8104,47.691,8.98293333333
782.50,15.8206666667,46.2736666667,34.3664666667,39.7412666667,13.2183333334,18.2649333333,26.922,22.8550666667,48.3202,9.17806666667
782.81,15.8176666667,46.3096666667,34.4718,39.8261333333,13.3188666667,18.2995333333,26.5195333333,22.7389333333,48.2537333333,9.09786666667
783.12,15.272,46.214,34.1458,39.6754,12.8562666667,18.0344,26.277,22.4412666667,47.8772,8.66426666667
783.43,16.2826,46.9442666667,34.5622666667,40.3322,13.3926666667,18.4809333333,25.7224666667,22.8212666667,48.4857333333,9.7002
783.74,15.8378,46.9388666667,34.4713333333,40.1612666667,12.9705333333,17.9391,25.0822666667,22.4322666667,48.2187333333,9.15600000001
784.05,16.3944,47.8788,35.0759333333,40.7858666667,13.3950666667,18.5875333333,25.8160666667,22.8551333333,49.24,9.57886666667
784.36,16.7307333333,48.0245333333,35.128,40.8148666667,13.9124666667,19.0854666667,26.1461333333,23.3533333333,49.0084666667,10.1972666667
784.67,16.9210666667,47.8677333334,35.0951333333,40.7734,14.1577333333,19.2952,26.2123333333,23.9017333334,48.8093333333,10.3918
784.98,17.5803333333,48.2206666667,35.3836,40.7238,14.2799333333,20.0302333333,26.4238666667,24.2506666667,49.1065333333,10.8378666667
785.29,18.2421333333,48.845,35.6261333333,41.1904666667,14.5186666667,20.8789333333,25.6838,24.691,49.2401333333,11.2867333333
785.60,18.8796666667,49.5564,36.275,41.7237333333,14.9304,21.5056333333,25.8066666667,25.0796,49.9111333333,11.843
785.91,18.4785333333,49.3605333333,35.8109333333,41.2989333333,14.4048666667,21.0435666667,26.4280666667,24.8236666667,49.6234666667,11.1954666667
786.22,18.3256666667,49.1604,35.7028,41.0105333333,14.1328,21.0078666667,26.5086,24.8951333333,49.487,10.8698
786.53,18.4812666667,48.792,35.6390666666,40.9468,14.0532666667,20.9493666667,26.9644666667,24.9342,49.2752666667,11.0503333333
786.84,18.4496,48.8855333333,35.9646,40.8672666667,14.3507333334,21.0368333333,28.4066666667,25.4971333333,49.4718666667,10.9642
787.14,19.1579333333,49.3437333333,36.3602,41.1291333334,15.2433333333,21.8159333333,28.9254,26.2454666667,49.7529333333,11.9689333333
787.45,18.7065333333,48.7390666667,36.2108666667,40.9318666667,14.9512,21.4373,28.4989333333,26.0605333333,49.2629333333,11.5066666667
787.76,18.7018666667,49.0368,36.4728666667,41.1596666667,14.7840666667,21.0558666667,28.6802,26.1778,49.3599333333,11.2128666667
788.07,18.1126666667,49.068,36.1208666667,40.9856666667,14.0809333333,20.2945333333,28.3716,25.3774666667,49.3996,10.5676666667
788.38,17.1028,48.4153333333,35.1722,40.4546666667,13.1176666667,19.2966666667,28.499,24.8330666667,48.6031333333,9.36706666666
788.69,17.1848666667,48.501,35.4478,40.5066666667,13.4506666667,19.0571333333,29.1481333333,25.0820666667,48.9279333333,9.39713333333
789.00,17.7699333333,48.8214666667,36.0524666667,40.9362666667,13.9919333333,19.5906666667,29.1108666667,25.7310666667,49.2732,10.0258666667
789.31,18.2994,49.3044666667,36.6204,41.2601333333,14.8419333333,20.0445666667,28.6096,26.3168666667,49.4447333333,11.0986
789.62,18.4510666667,49.4161333333,36.5699333334,41.5113333333,14.967,19.9906666667,28.4976,26.1285333333,49.3455333333,11.4688
789.92,18.4336,49.6512666667,36.5433333333,41.3897333333,15.0764666667,20.0047333333,27.9278666667,26.0850666667,49.3265333333,11.2608
790.23,17.7469333333,49.0462666667,36.0294,41.0462,14.5645333333,19.613,27.4654,25.4866666667,48.5694666667,10.9003333333
790.54,17.3234666667,49.0537333333,36.0128,41.1286666667,14.2172666667,19.3707666667,27.759,25.2684,48.6593333333,10.4518666667
790.85,18.283,49.7936666667,36.6768,41.8780666667,15.0604666667,20.2667333333,27.8003333333,26.0762666667,49.0483333333,11.6263333333
791.16,17.6648666667,49.4277333333,36.2958666667,41.8064,14.9242666667,20.0640333333,27.4999333333,25.4885333333,48.8632666667,11.7936666667
791.47,18.1827333333,49.4742666666,36.773,42.1848,15.6303333333,21.0158333333,26.7004666667,26.0678666667,48.8104,12.9301333333
791.78,18.5933333333,50.0957333333,37.5530666667,42.7618,16.4934666667,21.8256666667,26.2426666667,26.3598666667,49.3767333333,13.4625333333
792.08,17.7968,49.5556666667,36.8234666667,42.0938666667,15.7547333333,21.4107666667,25.9023333333,25.5186666667,48.6308666667,12.8604
792.39,17.1054,49.0255333333,36.2844666667,41.3922666667,14.8516666667,20.9377333333,25.9676,24.7362,47.8118666667,12.0252
792.70,17.4023333333,49.0518666667,37.0020666667,41.7478666667,14.8313333333,21.1660666667,25.6482,24.6418,47.8407333333,11.9947333333
793.01,16.6,47.9316666667,36.4406,40.9178666667,13.9631333333,20.1469,26.2126666667,23.8392666667,46.8908666667,10.8620666667
793.32,17.4237333333,48.0705333333,36.9391333333,41.3984666667,15.2051333333,20.9173333333,26.146,24.8216,47.3186,11.9769333333
793.62,18.1184,48.5639333333,37.359,42.0651333333,15.9067333333,20.9958666667,24.612,25.2080666667,48.1499333333,12.3952666667
793.93,18.1437333333,48.1592,37.1273333333,41.8304,15.9076666667,20.6294,24.3300666667,24.9279333333,47.7430666667,12.6937333333
794.24,17.7588666667,47.9668,36.8942666667,41.3936,15.5384666667,19.9326,23.9986666667,24.6082666667,47.5714666667,12.2724
794.55,18.1932,48.3798666667,37.4646666667,41.6252,15.7112666667,20.5504,24.7995333333,25.0880666666,48.1098666667,12.2483333333
794.86,18.3204666667,48.6305333333,37.4893333333,41.6744666666,15.8812666667,20.5633333333,26.2460666667,25.3120666667,48.2479333333,11.9432
795.16,18.3726666667,48.5989333333,37.134,41.6527333333,15.8861333333,20.3814333333,25.9544666666,25.3298666667,47.9479333333,12.2652
795.47,19.1064,48.9921333333,37.7566666667,42.5996666667,16.4255333334,20.6272,25.6820666667,25.9543333333,48.3878666667,12.8356
795.78,19.7016666667,49.4335333333,38.1466,43.1513333333,17.0458666667,20.9586333333,26.2542666667,26.6438666667,48.8315333333,13.2979333333
796.09,19.356,48.9962666667,37.4248,42.5913333333,16.4930666666,20.2365666667,27.1053333333,26.4658666667,48.4578666667,12.8653333333
796.40,20.4660666667,50.0903333333,38.1751333333,43.3334,17.6492666667,21.2907333333,27.3542666667,27.4042666667,49.1328,13.9147333333
796.70,20.6528666666,50.8798,38.8491333333,43.8866666667,17.7454666667,21.2930666667,28.2424666667,27.4956,49.8495333333,13.9454666667
797.01,21.2139333333,51.548,39.5640666667,44.6059333333,18.2198,22.2111666667,29.5266666666,28.1331333333,50.2270666667,14.6697333333
797.32,21.4757333333,51.6986,39.6996666667,44.8321333333,18.2782666667,22.1445,29.4551333333,28.205,50.3714666667,14.6606
797.63,21.6512666667,51.7806,39.7602,45.2535333333,18.5456,22.5078,29.7586,28.3920666667,50.673,14.7462666667
797.93,21.3975333333,51.6574,39.7877333333,45.3164666667,18.3872,22.4270666667,28.7958666667,28.31,50.8854,14.8988666667
798.24,21.4510666667,51.9038,40.2482666667,45.5261333333,18.4793333333,22.2865666667,28.732,28.3353333333,51.0844,15.0736
798.55,21.3581333333,51.4535333333,40.4636666667,45.4006,18.5384,22.1080333333,29.5866,28.3568,51.0948666667,14.8544666667
798.85,20.9734666667,50.7612666667,40.135,44.5405333334,18.2652,21.9984,29.7571333333,28.1074666667,50.5167333334,14.5513333333
799.16,20.5473333333,50.3502,39.7387333334,44.3076,17.9912666667,21.7789,27.7161333333,27.6606,50.3011333333,14.1872666667
799.47,20.2608666667,50.1026666667,39.8122666667,44.4851333333,18.0849333333,21.9788666667,27.3550666667,27.6916,50.5302,13.744
799.78,19.9776666667,50.256,39.822,44.4444,17.9915333333,21.9156333333,27.0849333333,27.6538666667,50.8241333333,13.834
800.08,19.8644,49.8024,39.233,43.9661333334,17.548,21.9490333333,26.1956666667,27.4368,50.3332666667,13.3841333333
800.39,18.9376666667,48.5444666667,38.1008666667,42.6242666667,16.3134666667,21.0363666667,24.309,26.1362,49.2505333333,11.8516666666
800.70,18.5989333333,48.663,38.0387333333,42.4868666667,16.2406,21.1471,24.6204,26.0053333333,49.0134,11.5762
801.00,18.3142666667,48.5706,37.7789333333,41.8921333333,15.7206,20.9343,25.8428,25.8028,48.329,11.3113333333
801.31,18.0599333333,47.6484666667,36.9305333333,41.0229333333,15.0618,20.0235,26.4698,25.1629333333,47.2663333333,10.5821333333
801.62,18.4132666667,47.839,37.1384666667,41.6340666667,15.5474666667,20.8675,26.1927333333,25.7588,47.9515333333,10.9827333333
801.92,18.8194,48.1396,37.3116666666,41.8068666667,15.7126,21.3356666667,25.6286666667,26.1883333333,48.3542,11.5622666667
802.23,18.5490666667,48.7787333333,36.9766666667,42.1856,15.3780666667,21.5641,25.6422666667,25.9685333333,48.6624,11.4477333333
802.54,18.4611333333,48.4764,37.099,41.9944,15.2908,21.3358666667,27.2134666667,25.8365333333,48.3288666667,11.5973333333
802.84,18.9388,48.7947333333,37.1127333333,41.7909333333,15.7558,21.5577666667,26.9732,25.9445333333,48.0098,12.0208666667
803.15,18.7682666667,48.7526666667,37.0189333333,41.8322666667,15.4627333333,21.3496333333,27.2876666667,26.0051333333,47.8922,12.0581333333
803.46,18.6469333333,48.6746666667,37.0152,41.7794666667,15.6688666667,21.2635666667,27.641,26.0422,47.8406,12.3014666667
803.76,18.8671333333,49.4926,37.5262666667,42.4463333333,16.1656,21.2075666667,28.7563333333,26.7069333333,48.2414666667,13.0656666667
804.07,18.8868,49.1108,37.5285333334,42.1890666667,15.7152666667,20.7056333333,28.2471333333,26.6742,48.0907333333,13.184
804.38,18.9135333333,48.8456666667,37.4336666667,42.0803333333,15.9197333333,20.5617,27.5074,26.7173333333,48.0864666667,13.5678
804.68,20.2068666667,49.9330666667,38.5837333333,43.3455333333,17.4209333333,21.9344,26.7004,28.16,48.9840666667,15.5778666667
804.99,19.9391333333,49.2786,38.0775333333,42.5630666667,16.4322666667,21.0287666667,27.0684,27.4468666667,48.2254,15.2574
805.30,20.1832,49.4078,38.1233333333,42.6676666667,16.2148,20.8303,27.3622666667,27.3423333333,48.0341333333,15.3053333334
805.60,20.3344,49.1402666666,38.5912666667,42.5159333333,16.1348666667,20.5742333333,27.6687333333,27.594,47.7423333333,15.4906666667
805.91,19.9384,49.1967333333,38.4956,42.4992,15.6848,20.24,27.4873333333,27.5752,47.7193333333,15.2046666667
806.21,19.5701333334,48.9096,38.5752,42.6540666666,15.19,20.0406,27.0934,27.2872666667,47.8878,15.109
806.52,20.2446666667,49.3571333333,39.2611333333,43.1984,15.7039333333,20.7588666667,25.7835333333,27.5371333333,48.5418,15.2086
806.83,19.5002666666,48.9310666667,38.8604666667,42.9411333333,14.7058666667,19.8418666667,25.9964666667,26.9056666667,47.8115333333,14.5793333333
807.13,19.561,48.5115333333,38.7982666667,43.2379333333,14.5802666667,20.1177666667,26.4810666667,26.8532,48.0343333333,14.4910666667
807.44,19.1526666667,48.6698666667,38.6902,43.6650666667,14.1476666667,20.0328666667,27.1281333333,26.6554666667,48.4925333333,13.7404666667
807.74,18.6170666667,48.6773333333,38.5131333333,43.6606,13.9011333333,19.9098,26.7588,26.4635333333,48.6908666667,13.1529333333
808.05,18.4152666667,48.9002666667,38.1441333333,43.5929333333,13.9822666667,19.7302,27.7192666667,26.0575333333,48.9276,11.8852666667
808.35,18.5602,49.1982666667,37.9584666667,43.7802666667,15.0734,19.8941666667,26.8911333333,26.5370666667,49.1641333333,12.0163333333
808.66,18.0971333333,49.1376666667,37.5864666667,43.7166666666,15.6331333333,19.9966,26.5576666667,26.8094,49.1239333333,11.9644
808.97,18.2675333333,49.5079333333,37.7862666667,43.8600666667,16.23,20.4990333333,26.2990666667,27.1688666667,49.9238666667,12.086
809.27,18.5201333334,49.8288666667,37.9063333333,44.0977333333,16.8377333333,20.6562,25.432,27.0787333333,50.185,12.2094
809.58,18.7769333333,50.0954666667,37.8295333333,44.2064,17.0518666667,20.7633666667,24.933,27.3079333333,50.2651333334,12.2164666667
809.88,18.813,49.8934,37.7780666667,43.9658666667,17.1925333333,20.7853666667,24.8925333333,27.4094666667,50.0782,12.7290666667
810.19,19.7835333333,50.3678666667,38.2374,44.3723333333,18.0806666667,21.5909666667,24.8336666667,28.3032,51.1253333333,13.5568666667
810.49,19.905,50.614,38.2443333333,44.1300666667,18.2018,21.4472666667,25.1624,28.7848666667,51.1404666667,13.5746
810.80,18.9204666667,49.5916,36.9738,42.9104,17.4034,20.1495,24.2148,27.8506666667,49.9125333333,13.1656666667
811.10,19.0582,49.8206666667,37.2072666667,42.8699333333,17.0852,19.5778,24.1453333333,27.6549333333,49.9849333333,12.9148
811.41,18.2293333334,49.3687333333,37.1153333334,42.2248666667,16.0277333333,18.6334333333,23.6823333333,26.9972,49.438,12.4788
811.71,17.7093333333,49.2654666667,36.7916666667,41.7771333333,15.0474,18.2583333333,24.3761333333,26.6333333333,48.9573333333,11.7614666667
812.02,17.5625333333,49.0396666667,36.7786666667,41.3882,14.1566,17.3083333333,24.1944,25.8146666667,48.8216666667,10.9846666667
812.32,17.7804666666,48.8376666667,36.951,41.6222666667,14.0274,17.1913333333,24.7653333333,25.6625333333,48.4341333333,11.1944666667
812.63,17.7722666667,48.7242,37.2540666667,41.3931333333,13.479,17.2459333333,26.3226666667,25.5145333333,48.0437333333,11.5916666667
812.93,18.3809333333,48.8490666667,38.1070666667,41.4206666667,14.4048666667,17.8969666667,29.3805333333,26.4794666667,48.0634666667,12.9999333333
813.24,18.5016666667,48.5849333333,37.9809333333,41.1494,14.2686666667,17.6575333333,31.1892,26.8003333333,47.9191333333,12.6041333333
813.54,18.5106,48.2820666667,38.2716666667,40.7014666667,14.0741333334,17.6478333333,31.7894666667,26.4211333333,47.1159333333,12.8054666667
813.85,17.6456,47.3959333333,37.7036666667,39.8968666667,13.2224,16.6507,32.3727333333,25.5073333333,46.1830666667,12.0888
814.15,18.7994,47.9226666667,38.707,40.2289333333,14.3918,18.0805666667,33.3914666667,26.6196666667,46.6982,12.8119333333
814.46,19.1744,47.5847333333,38.6797333334,39.8842,14.9382666667,19.0084666667,34.4943333333,26.7796,46.2422666667,13.1328
814.76,20.3952,47.8822,39.0526,40.4251333333,16.0625333333,20.4512,34.5997333333,27.7476666667,46.4726666667,14.8320666667
815.07,21.5100666667,48.3168,40.449,41.0091333333,17.1565333333,21.3002666667,33.8948666667,28.1842,46.8142666667,15.9264
815.37,21.5068666666,48.4968666667,40.7120666667,40.9554666667,17.6405333333,22.0175666667,34.4184,28.2332,46.7622666667,16.3763333333
815.68,20.8922,47.8128666667,39.882,39.7896,17.4028666667,21.8063,33.8470666667,27.5408666667,46.1370666667,16.1552666667
815.98,20.3406,47.3333333333,38.6981333333,39.0506,17.1087333333,21.1051,32.9674,27.0085333333,46.0362666667,15.3986666666
816.29,20.1250666667,47.7704666667,38.0514666667,39.117,16.5489333333,20.8279,30.5867333333,26.0784,46.203,14.7978
816.59,19.0486666667,47.8484,37.5552,38.5952666667,16.0385333333,20.4682666667,29.7098666667,25.2127333333,46.0126,13.8832666667
816.89,18.3090666667,47.957,36.9492,38.4724666667,16.0846,20.4302,29.1844666667,25.0333333333,46.4144666667,13.1479333333
817.20,18.9139333333,48.443,37.4054,38.8278,16.7564666667,21.5245333333,29.5470666667,25.4778666667,46.9616,13.6712
817.50,19.3024666667,49.7111333333,38.1053333333,40.0986666667,17.4558666667,21.9978333333,29.3949333333,25.6327333333,48.0339333333,13.8972
817.81,19.4656666667,49.9144666667,37.8744,40.6098,17.5402666667,22.1239666667,27.9977333333,25.9194666667,48.7906666667,14.0528
818.11,18.6907333334,49.5124666667,37.8456666667,40.7549333333,17.1608666667,21.7701333333,28.0000666667,25.5419333333,48.851,13.0729333333
818.41,18.1228,49.2446,37.1261333333,40.7264666667,16.8047333333,21.3338,29.0257333333,25.6148666667,49.1096666667,12.922
818.72,18.3272666667,48.8847333333,36.918,40.9758666667,16.3878666667,21.1968666667,29.4589333334,25.9326,49.1637333333,12.9455333333
819.02,19.2844666667,50.4421333333,37.9843333333,42.6991333333,16.8819333333,21.754,30.2148,27.0204666667,50.6224666667,13.1994666667
819.33,19.5328666667,51.0030666667,38.499,43.1050666667,17.1230666667,22.2026666667,30.1504,27.3494666667,50.9182,12.9831333333
819.63,19.746,50.8431333333,38.7203333333,43.0076,17.2326,22.1807666667,29.9443333334,27.5522,50.9726,12.9868666667
819.93,20.5359333333,51.1625333333,39.0812666667,43.6398666667,17.8676666667,22.4813666667,29.0258,27.7758666667,51.2472,13.8462
820.24,20.8095333333,51.3161333333,39.3272,43.8173333333,17.808,22.3845,28.0202666667,27.6479333333,51.2027333333,14.0746666667
820.54,21.1141333333,51.944,39.6276666667,44.4545333333,18.1290666667,22.6069666667,27.0964,27.7987333333,51.7125333333,14.2714
820.85,21.3748,51.8572666667,39.5784,44.5598,18.0979333333,22.6742333333,26.9242,28.0095333333,51.808,14.4044666667
821.15,21.9038666667,52.3762,40.134,45.0598666667,18.6166,23.0996333333,26.9163333333,28.4164,52.2881333333,14.9196666667
821.45,22.2488,52.7551333333,40.2824666667,45.2092666667,18.7870666667,23.3325,26.8446,28.6194666667,52.5836666667,15.1336
821.76,22.4618666667,53.0031333333,40.4532666667,45.4408,18.9092666667,23.5968333333,26.771,28.729,52.6027333333,15.1914
822.06,22.7949333333,53.3912,40.7862,45.8226666667,19.2403333333,23.9390333333,26.7320666667,29.0211333333,52.9035333333,15.4513333333
822.36,22.8588666667,53.2722666667,40.7735333333,45.8325333333,19.3102,23.9211,26.6463333333,29.0387333333,52.7642666667,15.4548
822.67,22.9724666667,53.3041333333,40.8372666667,45.9387333333,19.3319333333,23.9236666667,26.8552,29.1384,52.7292666667,15.5008666667
822.97,22.9857333333,53.3288666666,40.717,45.9653333333,19.2609333333,23.8262666667,27.0316666667,29.0802666667,52.7005333333,15.4602666667
823.27,23.0400666666,53.3318666667,40.665,46.0847333333,19.1991333333,23.9093333333,27.2365333333,29.1434,52.7572,15.5275333333
823.58,23.1844666667,53.4599333333,40.805,46.3168666666,19.2892,24.0922666667,27.5284,29.3344666667,52.9834666667,15.5508
823.88,23.1689333333,53.3061333333,40.8168,46.1556666666,19.1158666667,24.0098666667,27.8125333333,29.3355333333,52.979,15.4732666667
824.18,23.3826666667,53.5618,41.126,46.2786,19.2612,24.3275,27.6810666667,29.5042666667,53.2442666667,15.7336666667
824.49,23.3488,53.6656666667,41.1846666667,46.3404,19.0993333333,24.3119666667,28.1596666667,29.4283333333,53.2288,15.6703333334
824.79,23.3174666667,53.7288666667,41.2358666667,46.5075333333,19.0540666667,24.2302666667,28.4201333333,29.4925333333,53.2696666667,15.4956
825.09,23.4942666667,53.7172,41.5491333333,46.5080666667,19.0390666666,24.2954666667,28.6399333333,29.7426,53.5982666667,15.5498666667
825.39,23.4885333333,54.1503333333,41.5692,46.6056666667,19.1112,24.2604666667,28.655,29.7769333333,53.6676666667,15.4344
825.70,23.5927333333,54.4958,41.6382666667,46.6694,19.2177333333,24.4013,28.3007333333,29.7258,53.8493333333,15.7414666667
