wavelength,Back_SicAurm,Belly_SicAurm,Breast_SicAurm,Crissum_SicAurm,Crown_SicAurm,DorTail_SicAurm,Rump_SicAurm,Throat_SicAurm,WingTip_SicAurm
264.37,18.6738,17.3743333333,11.8468666667,14.6061333333,11.2328,20.178,14.6149333334,17.6322666667,21.3440666667
264.75,15.8639333333,14.1225333333,9.24253333335,11.4558,8.37173333334,17.3788,11.4648,14.1678,18.2404
265.12,18.4246666667,16.8233333333,12.0626666667,14.1427333333,10.8355333333,19.7911333333,13.9600666666,16.8234,20.7659333333
265.49,17.4604,15.7872,11.5058666666,13.8824666667,10.3476,18.9618,13.3332666667,16.5164666666,19.9486
265.87,17.0916666667,15.825,11.7916666667,14.1583333333,10.875,19.6416666667,14.0333333333,16.6416666667,19.9666666667
266.24,16.2719333333,14.7498666667,10.8670666667,13.6589333333,9.93079999999,18.5186,12.5275333333,15.7183333333,18.8034666667
266.61,16.7716666667,15.0214666667,11.1085333333,13.9167333333,10.4939333333,18.491,12.82,15.9081333333,18.5841333333
266.98,15.1204666667,13.24,10.0232666667,12.5640666667,9.1298,17.6068666667,11.4219333333,14.7086666667,17.4203333334
267.36,13.9836,11.8931333333,8.29266666667,11.3511333333,7.70426666667,16.4770666667,9.78700000001,13.6354,16.1052666666
267.73,13.6962,11.4815333333,7.92906666665,11.2321333333,7.88346666667,16.0468666667,9.40273333333,13.5448666667,15.4270666667
268.10,14.0260666667,11.9119333333,8.9898,11.8037333333,9.23526666667,16.4718666667,9.94953333333,14.3795333333,16.2338
268.48,11.9500666667,9.82333333333,7.34359999999,10.2428666667,7.17426666667,14.4445333333,8.0868,12.3841333333,14.1649333333
268.85,13.2467333333,11.2216,7.92799999999,11.2144,8.32426666667,15.1928,9.21806666665,13.2828666667,15.2793333333
269.22,11.6243333333,9.8164,6.77253333334,10.0706666667,7.34453333333,13.6510666667,8.2698,11.8361333334,13.6088
269.59,12.1344,11.2708666667,7.93426666667,10.9762,8.40693333334,14.4707333333,9.40740000002,12.4426666667,14.3884
269.97,11.334,10.5784,7.27506666666,10.3644666667,7.9504,13.7077333333,8.79299999999,11.5212666667,13.8014666667
270.34,11.4712,10.5916,7.15813333333,10.7404,8.5482,13.8052666667,9.23380000001,11.4452,14.1156666667
270.71,11.196,10.3386,7.29413333333,10.5435333333,8.34426666666,13.6378,9.0152,11.5066666667,14.1038666667
271.09,11.1635333333,9.78540000001,6.92653333333,10.0393333333,7.7486,13.1278,8.4616,10.7462666667,13.7322
271.46,12.008,10.5156,8.06106666667,10.7692,8.56813333334,13.5869333333,9.24813333335,11.2013333333,14.5432666667
271.83,10.8774,9.48146666667,7.15093333333,9.37893333334,7.44726666666,12.416,8.12526666667,9.60106666667,13.6409333334
272.20,10.1302666667,8.64506666666,6.0488,8.50920000001,6.4342,11.5137333333,7.51706666667,8.12933333333,12.8459333333
272.58,12.6958666667,11.3439333333,8.77260000001,11.0002666667,9.22706666667,14.0815333333,10.0581333333,10.3964,15.5001333333
272.95,11.6208,10.3918666667,8.29573333333,10.0917333333,8.60713333334,13.4778666667,9.42440000001,9.71919999999,14.9458
273.32,11.2495333333,9.88493333333,7.56526666667,9.49166666667,7.89653333334,12.8559333333,8.84020000001,9.25019999999,14.8049333333
273.69,11.1436666667,9.01726666668,6.99993333333,8.64366666667,7.41380000001,12.0863333334,8.207,8.7068,14.4599333333
274.06,12.0501333333,9.44293333333,7.7982,9.29126666667,8.1248,12.7967333333,8.62633333333,9.40220000001,15.1414
274.44,12.287,9.95526666665,8.3468,9.58446666668,8.31100000001,13.3452666667,8.99259999999,9.8476,15.1748
274.81,12.7054666667,10.1877333333,8.7166,9.63993333334,8.79653333334,13.4995333333,9.35066666665,9.98459999999,15.1124
275.18,12.4882,9.92066666667,8.12206666667,9.38026666665,8.80826666667,12.9902,9.06253333333,9.72993333332,14.7950666667
275.55,12.3745333333,9.58766666667,8.156,9.25526666667,9.01253333335,12.9369333334,8.91653333333,9.3832,14.5860666667
275.93,12.0951333333,9.48846666666,7.73546666667,9.24733333333,8.96046666668,12.7597333333,8.87586666666,9.44273333333,14.604
276.30,13.1241333333,10.7386666667,9.33346666666,10.4902,10.2483333333,13.9739333333,9.94766666667,11.1436666667,15.8822666667
276.67,11.3779333333,8.9174,7.67713333333,9.13386666666,8.60220000001,12.4474666667,8.59573333333,9.99346666666,14.0682
277.04,13.0819333333,10.6899333333,9.18106666666,10.8897333333,10.1611333333,13.5525333334,10.2063333333,11.5087333333,15.0549333333
277.41,14.3460666667,11.6602,10.7116,12.2114666667,12.0126666667,14.8013333333,11.5706666667,12.686,16.0512666667
277.79,15.5703333333,13.3018,11.9304666667,14.1168666667,13.7124,16.2781333333,13.1754666667,14.1232666667,17.2892666667
278.16,14.6794666667,12.5997333333,11.2025333333,13.5056666667,12.8804666667,15.3301333333,12.3444666666,13.2950666667,16.689
278.53,14.2444666667,11.6368666667,10.8262666667,13.0946666667,12.4348,14.8036666667,11.7435333333,12.636,16.318
278.90,13.9993333333,11.5614,10.2418666667,13.2516666666,12.2966666667,14.6656666667,11.0337333333,12.2714,16.318
279.27,12.8005333333,10.985,9.49806666666,12.6517333333,11.4932666667,13.8413333333,10.1115333333,11.6852,15.3965333333
279.64,13.2466,11.7966666667,9.85740000001,13.2651333333,12.4472666667,14.4919333333,10.694,12.4287333333,16.2328
280.02,13.0573333333,11.5854666667,9.99706666667,13.3579333333,12.3765333333,14.6334,10.4938666667,12.7077333333,16.2342
280.39,12.4624666667,11.3514666667,9.21913333333,13.045,11.5256,13.9939333333,9.95199999999,11.9819333333,15.5734666667
280.76,12.5395333333,11.5639333333,9.41793333334,13.2452666667,11.852,13.9566,9.56499999999,11.9166,15.6203333333
281.13,11.5646666667,10.5546666667,8.7448,12.3466666667,10.9924666667,12.8954666667,8.63393333333,10.8816,14.4599333333
281.50,10.7939333333,10.2149333333,8.008,11.4645333333,10.1347333333,12.0664666667,7.93933333333,9.87673333333,13.5398
281.87,9.85266666666,9.32999999999,7.18373333333,10.5476666667,9.10213333333,11.2148,6.90586666667,8.56266666667,12.7662
282.25,10.5275333333,9.92240000001,7.40013333333,10.7577333333,9.61706666666,11.7002,7.2022,8.5516,12.9423333333
282.62,10.5792,10.5216,7.42826666667,11.3196,9.90613333333,11.7110666667,7.491,8.45593333332,13.0098666667
282.99,10.8547333333,10.6486,7.92353333334,11.4982666667,10.2312,12.0865333333,7.92859999999,8.60233333333,13.3284
283.36,12.2118666667,11.5791333333,9.33140000001,12.4898666667,11.5552666667,13.3573333333,9.15900000001,9.51840000001,14.6704666667
283.73,11.8879333333,11.1419333333,9.13599999999,11.9945333333,10.9194666667,12.935,9.04333333334,9.16366666665,14.3895333333
284.10,12.6821333333,11.7917333333,9.86493333333,12.8016666667,11.557,13.4661333333,9.92686666667,9.49280000001,14.9678666667
284.47,13.2728,12.0008,10.4046,13.2598,12.2602666667,13.9345333333,10.2228666667,9.73393333333,15.2628666667
284.85,12.567,11.3708,9.67206666667,12.7075333333,11.5751333333,13.2227333333,9.74466666667,8.89739999999,14.4061333333
285.22,11.7624666667,10.9118,8.85646666666,12.2721333333,10.9033333333,12.828,9.01246666667,8.20366666667,14.0788666667
285.59,11.1292666667,9.91986666668,8.10373333334,11.7995333333,10.1434,12.3177333333,8.31000000001,7.52633333333,13.8431333333
285.96,11.0772,9.62386666667,7.98813333334,11.4297333333,9.73866666666,12.0840666667,7.8734,7.39320000001,13.6944666667
286.33,10.4574,9.15699999999,7.3824,11.0800666667,9.15293333332,11.5671333333,7.36966666667,7.0648,13.4265333333
286.70,9.73826666667,8.19406666667,6.75173333333,10.0277333333,8.47906666666,10.9466666667,6.60286666667,6.28793333333,13.0184
287.07,9.04533333334,7.69393333333,6.05706666667,9.59053333334,7.86446666667,10.3281333333,6.01006666667,5.5242,12.5533333333
287.44,8.65153333333,7.47366666667,5.7044,9.41526666667,7.40886666667,9.84680000001,5.63533333334,5.1736,12.2373333333
287.82,7.51866666667,6.513,4.2952,8.49793333333,6.10453333333,8.71766666667,4.3128,3.8296,10.8958666667
288.19,7.16606666666,6.2564,3.84386666667,7.9644,5.62773333333,8.37466666667,3.6834,3.50506666667,10.5773333333
288.56,5.81086666667,5.11253333333,2.36046666667,6.80180000001,4.1172,7.3874,2.34233333333,2.46853333333,9.52706666667
288.93,6.3928,5.77326666667,2.99446666667,7.33560000001,4.48933333333,7.94606666667,3.06173333334,3.0034,10.2671333333
289.30,7.25226666667,6.48033333333,3.9876,8.18806666667,5.305,8.9642,4.04533333333,3.63713333333,10.7207333333
289.67,7.73519999999,7.05373333334,4.50746666667,8.67626666666,5.554,9.46786666667,4.61306666667,4.1776,10.9147333333
290.04,7.77193333333,7.37153333333,4.85646666667,9.15139999999,6.02700000001,9.83466666667,5.06086666667,4.43866666667,11.2532666667
290.41,8.93339999999,8.36353333334,6.28233333333,10.2676666667,7.27126666667,10.8980666667,6.27793333333,5.52673333333,12.1416666667
290.78,9.30986666666,8.80906666667,6.7538,10.7379333333,7.59406666666,11.0907333333,6.60133333333,5.9962,12.3229333333
291.15,8.80840000001,8.5276,6.5788,10.5770666667,7.27660000001,10.801,6.241,5.92933333334,11.9814666667
291.52,8.00800000001,8.03906666667,6.036,10.1398,6.68900000001,10.2954,5.9516,5.40973333333,11.4989333333
291.89,9.013,9.03053333333,7.29706666667,11.0966,7.85726666667,11.3461333333,6.9644,6.60106666667,12.5628666667
292.26,8.97153333334,8.97153333334,7.25493333333,11.0904666667,8.0514,11.4311333333,7.07793333333,6.56046666667,12.5636
292.64,9.60213333333,9.36386666666,7.8894,11.4812,8.66246666667,11.8678,7.70513333333,6.97240000001,13.0546
293.01,9.76620000001,9.69860000001,8.322,11.8172666666,9.15426666667,12.0828,7.88113333333,7.52146666667,13.3963333333
293.38,9.23113333333,8.95513333333,7.734,11.1034,8.40333333333,11.4654,7.18226666667,6.91993333333,12.9216
293.75,9.4086,9.20493333333,8.1284,11.4108666667,8.61133333334,11.4551333333,7.47293333334,7.14953333333,12.8637333333
294.12,8.79273333333,8.45153333333,7.36646666667,10.5468666667,7.81713333333,10.6254,6.89853333333,6.64493333333,11.8853333333
294.49,8.77780000001,8.3334,7.3078,10.5,7.5812,10.7607333333,6.9572,6.55986666667,11.7052666667
294.86,8.93300000001,8.48713333333,7.5294,10.7862666667,8.00406666667,11.3106,7.16186666667,7.09186666667,12.1693333333
295.23,9.61619999999,8.79300000001,7.9032,11.2778,8.3402,11.9590666667,7.7928,7.65126666667,12.5614666667
295.60,10.0925333333,8.76159999999,8.0582,11.4728,8.51579999999,12.0816,7.77846666667,8.01286666666,12.5696
295.97,9.99646666666,8.62546666667,7.8684,11.4884,8.26893333333,12.0396666667,7.7324,7.9124,12.5101333333
296.34,9.92913333333,8.60793333333,7.9136,11.555,8.05166666667,12.0758,7.73293333333,7.94186666667,12.6247333333
296.71,9.64099999999,8.45953333333,7.9754,11.5199333333,7.89993333333,11.8702,7.81726666667,8.10233333334,12.6018
297.08,9.2866,7.84966666667,7.2018,10.8710666667,7.28393333333,11.3648,7.43826666667,7.58573333333,12.0782
297.45,9.24426666666,7.85506666667,7.32713333333,10.6776666667,7.3272,11.2632,7.44633333333,7.82786666667,12.1145333333
297.82,9.60039999999,8.44606666667,7.6434,11.0008,7.87233333333,11.875,7.94746666667,8.30946666666,12.739
298.19,9.97946666667,8.9072,8.134,11.5084,8.15813333333,12.5876,8.51546666667,8.86266666666,13.5189333333
298.56,9.56593333333,8.75340000001,7.95133333333,11.3541333333,8.05893333334,12.2394666667,8.28466666667,8.81939999999,13.3819333333
298.93,9.70959999999,8.90906666667,8.16506666667,11.4347333333,8.1296,12.2635333333,8.62566666665,9.10739999999,13.4396
299.30,9.53599999999,8.64433333333,8.11233333333,11.0254,8.02806666667,11.8546666667,8.30693333332,8.89373333333,13.2010666666
299.67,9.63626666667,8.86013333333,8.34653333334,11.2524,8.0878,12.2646,8.74013333333,9.21633333333,13.4308
300.04,9.86019999999,9.15306666667,8.93933333333,11.795,8.63633333333,12.5952,9.28906666667,9.7786,13.6285333333
300.41,10.0585333333,9.26500000001,9.03533333333,11.8793333333,8.84186666666,12.4552,9.3212,9.93766666666,13.5628
300.78,9.41986666667,8.75546666667,8.33426666667,11.5623333333,8.19006666667,11.9710666667,8.61513333332,9.13933333333,12.9124
301.15,9.21193333333,8.84173333333,8.5506,11.4826666667,7.91846666667,12.1521333333,8.58799999999,9.05800000001,12.9382666667
301.52,9.76313333335,9.39506666666,8.71406666667,12.4619333333,8.17673333333,12.5168666667,9.05253333333,9.55166666667,13.549
301.89,9.83146666667,9.25839999999,8.89153333333,12.4947333333,8.13326666667,12.6422666667,8.95913333332,9.80193333333,13.7337333333
302.26,9.43499999999,8.87200000001,8.4106,11.873,7.6488,11.8941333333,8.326,9.23586666667,12.8889333333
302.63,9.41586666667,8.93093333333,8.43353333333,12.0598666667,7.38766666667,11.7985333333,8.52613333333,9.21773333333,12.9666
303.00,9.14986666667,8.80239999999,8.02346666666,11.7296,6.80906666667,11.4948,8.36673333334,8.86093333334,12.4790666667
303.37,9.61846666667,9.55973333334,8.52,12.4569333333,7.2076,12.1844666666,9.22013333335,9.3794,13.1782666667
303.74,9.01319999999,9.27146666667,7.8144,11.8042666667,6.47186666667,11.5882666667,8.52606666666,8.67453333334,12.5709333333
304.10,8.38086666666,8.70673333333,7.16193333334,10.9841333333,5.65073333333,10.9924666667,7.75880000001,8.08046666666,12.0762666667
304.47,8.57500000001,9.40306666667,7.70073333333,11.6477333333,6.16226666667,11.6856666667,8.51619999999,8.87353333334,12.5136666667
304.84,9.30126666667,10.1598666667,8.16086666667,11.9948666667,6.84773333333,12.3948,9.38133333334,9.73486666667,13.0723333333
305.21,9.34946666666,10.1504666667,8.0864,12.2186666667,6.73446666667,12.2484666667,9.11626666667,10.1207333333,12.8502
305.58,8.90306666666,9.97246666666,7.91433333333,11.9117333333,6.36973333333,11.9372,8.90313333333,10.1592666667,12.4209333333
305.95,8.1866,9.20560000001,6.91706666667,11.1701333333,5.61746666667,11.1227333333,7.94480000001,9.55953333334,11.5501333333
306.32,8.60133333333,9.46413333333,7.1536,11.6079333333,5.99193333333,11.4328666667,8.1742,10.096,11.6421333333
306.69,9.15279999999,9.92773333335,7.233,11.8773333333,6.4964,11.7411333333,8.33126666666,10.6343333333,11.788
307.06,9.60673333334,10.4017333333,7.7602,12.6393333333,7.0156,12.2565333333,8.78666666668,11.2848666667,12.2607333333
307.43,9.72020000001,10.3811333333,7.89133333333,12.8346,7.40473333333,12.1533333333,8.91706666667,11.6828,12.3438666667
307.80,11.1918666667,11.5396666667,9.53879999999,14.3844666667,8.76519999999,13.0870666667,10.2186666667,13.0246,13.4544666667
308.17,11.1732,11.4845333333,9.44560000001,14.4002,8.58773333333,12.8967333333,10.1936,12.9462,13.2270666667
308.54,10.7314666667,10.9786,9.22433333333,14.0924666667,8.18133333333,12.2204666667,9.62226666667,12.4231333333,12.6442
308.90,10.9340666667,11.1427333333,9.74893333333,14.2780666667,8.32626666667,12.1585333333,9.75593333334,12.5407333333,12.7636
309.27,11.5415333333,11.5380666667,10.1244,14.7642666667,8.92180000001,12.5941333333,10.3797333333,12.8359333333,13.2686666667
309.64,11.8832,11.8143333333,10.6497333333,14.9836666667,9.42593333335,13.0084666667,10.6792,13.1694,13.6581333334
310.01,12.4354,12.5519333333,11.2446,15.5482666667,9.88653333333,13.3396666666,11.4806666667,13.6264666667,13.9508666667
310.38,12.5686,12.6518666667,11.474,15.8309333333,10.2436,13.5429333333,11.7082666667,13.6817333333,14.2582
310.75,12.2825333333,12.3375333333,11.3446666667,15.6021333333,9.85833333334,13.2540666667,11.4756666667,13.5952,13.8754666667
311.12,12.0115333333,12.2443333333,11.1373333333,15.5022666667,9.66733333335,12.8826,11.1464666667,13.3092,13.6449333333
311.49,12.1100666667,12.2966,11.1009333333,15.5870666667,9.53519999999,12.8746,11.095,13.3395333334,13.5565333333
311.85,11.7116,11.9716,10.6716,15.3142,9.24793333333,12.5873333333,10.6901333333,13.0176666667,13.2156666667
312.22,11.8996666667,12.0972666667,10.8674666667,15.4384666667,9.5278,12.6902,10.8236,13.0698666667,13.6345333333
312.59,12.4605333333,12.6746666667,11.3700666667,16.1055333333,10.0496,13.3108666667,11.3988666667,13.6914666667,14.2638666667
312.96,12.1928,12.2745333333,11.0293333334,15.8824,9.77439999999,13.0717333333,10.9281333333,13.3104666667,13.8922
313.33,11.9946,12.1772666667,11.1908666667,15.8744,9.6264,12.9513333333,10.8254666667,13.3199333333,13.8316
313.70,12.3263333333,12.3366,11.2033333333,16.2212,9.82079999999,12.9988,11.3228,13.3025333333,13.9068
314.07,11.8213333333,11.8812,10.7559333334,15.9633333334,9.67646666669,12.7812666667,10.8579333333,12.9289333333,13.6464
314.43,11.5682666667,11.7416,10.3302666667,15.7587333333,9.38460000001,12.4562,10.7309333333,12.9398,13.3946
314.80,11.5681333333,11.7413333333,10.4514666666,15.7546,9.38639999999,12.4230666667,10.7242,12.987,13.5544666667
315.17,11.0986666667,11.2286666667,9.89593333333,15.1486,8.86419999999,11.9747333333,10.0556666667,12.4573333333,13.0326666667
315.54,11.3719333333,11.4943333333,10.3114,15.5209333333,9.08426666667,12.1765333333,10.278,12.7402,13.1367333333
315.91,10.862,11.2262,9.96439999999,15.0834666667,8.89019999999,11.7709333333,10.0094,12.3268,12.9501333333
316.28,10.8998,11.4578666667,9.92786666667,15.539,8.95606666667,12.0198,10.1366666667,12.5588666667,12.8322
316.64,10.9156666667,11.4567333333,9.89013333335,15.3992,8.79686666667,12.0430666667,10.2308666667,12.535,12.7544666667
317.01,11.7054666667,12.4249333333,10.7931333333,16.4452,9.74066666667,12.7919333333,11.3155333333,13.6475333333,13.7156666667
317.38,11.7738,12.4292,10.728,16.4521333333,10.1225333333,12.9655333334,11.3678666667,13.7586,13.8390666667
317.75,11.5106666667,12.3478,10.6848666667,16.4346,9.80966666665,12.6979333333,10.6811333333,13.5805333333,13.4058
318.12,11.9570666667,12.7881333333,11.3443333334,17.0820666667,10.1899333333,12.7769333333,11.2614666667,14.0854666667,13.7883333333
318.49,12.4879333333,13.4156666667,12.1174666667,17.8227333333,10.8754,13.2137333333,11.7584,14.1114666667,14.2947333333
318.85,12.3283333333,13.3258,11.8841333333,17.9558666667,11.0445333333,12.9418,11.6996666667,13.7097333333,14.0898666667
319.22,12.8147333333,13.6292666667,12.4611333333,18.5283333333,11.5696666667,13.095,12.2074666667,14.2093333333,14.5476
319.59,12.3587333333,13.4192,11.9258666667,18.2261333334,11.4698,12.7134666667,11.8479333333,13.7622,14.382
319.96,12.6219333333,13.6870666667,12.35,18.6201333333,11.8524,12.9172666667,12.1126666667,14.3011333333,14.6160666667
320.32,13.016,14.3807333333,13.1002,19.2928666667,12.4119333333,13.5169333334,12.8096,14.7326666667,14.8508
