wavelength,Back_ThrBonf,Belly_ThrBonf,Breast_ThrBonf,Crissum_ThrBonf,Crown_ThrBonf,DorTail_ThrBonf,Patch10_ThrBonf,Patch11_ThrBonf,Rump_ThrBonf,Throat_ThrBonf,WingTip_ThrBonf
244.55,5.2668,5.6618,2.7998,3.2467,3.72833333333,7.06228666667,5.5926,4.9758,3.82988888889,4.44546666667,8.63598412699
244.92,5.62526666667,6.11283333333,3.2176,3.79446666667,4.31846666666,7.82323666667,5.9735,5.81753333333,4.28751111111,5.2804,9.09434444445
245.30,5.82253333333,6.3967,3.4762,3.75543333333,4.4692,8.32305333333,6.1825,6.1578,4.63875555556,5.94673333333,9.21193174603
245.67,5.79266666667,6.42396666667,3.12486666667,3.82173333333,4.35866666667,7.93032333334,6.28106666667,6.03253333333,4.61388888889,6.06126666667,9.21985714286
246.05,6.0078,6.95946666667,3.66013333333,4.52546666667,4.74233333334,8.41269666667,6.51496666667,6.03393333333,5.32108888889,6.30846666667,9.28585396825
246.42,6.18173333333,7.21826666667,4.037,4.70523333333,4.78826666667,8.47171999999,6.50506666667,6.34333333333,5.60624444445,6.26476666667,9.19158095239
246.79,6.09786666667,7.03703333333,3.60233333333,4.33646666667,4.5768,8.16176666667,6.26763333333,6.19053333333,5.43508888889,5.893,8.94022539683
247.17,6.63773333333,7.52643333333,4.0156,4.86293333333,4.9474,8.45350333333,6.65433333333,6.86453333333,5.89446666667,6.23163333333,9.47852857142
247.54,7.0944,7.75953333333,4.32026666667,5.3914,5.24233333333,8.74260666667,6.78046666667,7.40446666666,6.23497777778,6.2959,9.84335396825
247.92,7.13213333333,7.69826666667,4.325,5.5453,5.20206666667,8.94542666667,6.8916,7.624,6.38948888889,6.6189,9.85935714287
248.29,6.41353333333,7.11073333333,3.5828,4.911,4.62953333333,8.17533666667,6.3112,6.95013333333,5.68033333333,6.0108,9.12521746032
248.67,6.46146666667,7.1664,3.683,4.88786666667,4.789,8.31529,6.4481,6.9746,5.81022222222,5.95586666667,9.1794079365
249.04,6.1072,6.8974,3.51326666667,4.4385,4.46406666667,7.9376,6.01523333333,6.68226666667,5.33504444445,5.397,8.82473968254
249.42,5.9836,6.77703333333,3.6154,4.42943333333,4.52766666667,7.88461,5.74856666667,6.66253333333,5.18742222222,5.28616666667,8.58254603175
249.79,6.41913333333,7.1834,4.2302,4.75783333333,4.95553333333,8.37985666666,5.9652,7.18793333333,5.57944444444,5.78056666667,8.6649047619
250.17,5.73493333333,6.24003333333,3.43086666667,3.64626666667,4.15846666667,7.4704,5.4428,6.83826666667,4.7442,5.0186,7.93896031745
250.54,5.23133333333,5.89896666667,2.79566666667,3.08576666667,3.7808,6.98776,4.74376666667,6.27160000001,4.04775555556,4.73133333333,7.53184285714
250.92,4.94613333333,5.71956666667,2.56773333334,2.63873333333,3.24133333333,6.79977666667,4.39886666667,6.09313333333,3.94622222222,4.84613333334,7.03836349206
251.29,4.87913333333,5.55,2.52486666667,2.33783333333,3.07473333333,6.79237333333,4.34823333333,5.94606666667,4.05564444444,4.32896666667,6.68404920635
251.66,3.1744,3.9625,1.08513333333,0.228066666667,1.4892,5.10536333333,2.88886666667,4.28846666667,2.34913333333,2.65216666667,4.97562857143
252.04,2.93406666667,3.54333333333,0.905066666666,-0.470233333332,1.34873333333,4.63705666667,2.32176666667,3.66746666667,1.69193333333,2.21536666667,4.51540634921
252.41,2.86046666667,3.609,1.3212,-0.690866666667,1.2606,4.72884,2.0758,3.41193333333,1.84853333333,2.20313333333,4.70022380952
252.79,2.7974,3.57853333333,1.647,-0.856799999999,1.01133333333,4.55619666667,2.1194,3.42733333333,1.86906666667,2.0103,4.7509984127
253.16,3.1002,4.07503333333,1.89506666667,-0.0211666666654,1.6046,4.92824,2.94563333333,3.46366666667,2.58348888889,2.5493,5.26294444444
253.54,2.55946666667,3.04043333333,1.02373333333,-0.770966666666,0.573599999998,3.77315333334,2.4915,2.467,1.75966666667,1.49856666667,4.5567984127
253.91,1.3448,1.32893333333,0.184733333332,-2.0012,-0.490866666667,2.48398666667,1.48496666667,1.10906666667,0.437466666666,0.022466666668,3.48217142857
254.28,1.78973333333,1.8192,1.23246666667,-1.00956666667,0.03926666667,3.15739333333,2.3042,1.54713333333,0.871977777777,0.708133333332,4.14063333333
254.66,1.97213333334,1.66503333333,1.56026666667,-0.847733333334,-0.094533333332,3.10858666667,2.83006666667,1.5874,0.898466666669,0.452566666666,4.32063809524
255.03,2.39313333333,1.87026666667,2.4,0.1089,0.9894,3.50030666667,3.51576666667,2.02813333334,1.35657777778,0.533266666666,4.98552222222
255.41,2.71906666667,2.1737,2.92973333333,0.265333333333,1.3958,3.81207333333,3.71496666667,2.29753333333,1.38617777778,1.02153333333,5.50488253968
255.78,3.38086666667,3.0333,3.3004,1.07566666667,2.21006666666,4.67960333333,4.48979999999,3.00766666666,1.86848888889,2.09296666667,6.05357936508
256.15,2.0236,2.13753333333,2.00886666667,0.0992999999986,0.905133333334,3.36723333333,3.40690000001,1.72186666666,0.520022222223,0.927233333334,5.08205396825
256.53,1.97726666667,1.606,1.4562,0.267600000002,0.763599999998,2.90164333333,3.32253333333,1.63453333333,0.111955555555,0.746000000001,4.70707142857
256.90,2.22,1.59103333333,0.955266666666,0.699533333334,1.0898,2.96175,3.31993333334,2.07226666667,0.107688888888,0.978766666665,4.47235714286
257.28,2.97953333333,2.12286666667,1.20426666667,1.32523333333,1.42773333333,3.70701333333,3.42343333333,3.3024,0.568911111112,1.46496666667,4.92978571429
257.65,3.71526666667,3.28693333334,1.86573333333,2.08673333333,2.64593333333,4.58046333334,3.8515,4.3044,1.46937777778,2.6214,5.89343492064
258.02,4.3478,4.287,2.51993333333,2.7746,3.36133333333,5.41519333334,4.4928,5.03513333333,2.6104,3.69326666667,6.77219206349
258.40,4.867,4.76306666667,2.9272,3.17533333333,3.93526666667,5.87752666667,4.56286666667,5.543,3.30735555555,4.0911,7.33452698413
258.77,4.9736,5.03163333333,3.02353333333,3.46353333333,4.2414,6.06369666666,4.68133333333,5.836,3.72408888889,4.43156666667,7.54116507937
259.15,5.2702,5.1912,3.15946666667,3.5576,4.25273333333,6.31279333333,4.63033333333,5.9716,3.82931111111,4.69836666667,7.62973809524
259.52,5.01666666667,5.10713333333,2.88886666667,3.39013333333,3.944,6.14958666667,4.38276666667,5.84173333333,3.68371111111,4.6145,7.37622063492
259.89,5.20526666667,5.38336666667,3.30046666667,3.68216666667,4.1516,6.32110666667,4.61686666667,6.07833333333,3.98924444445,4.7098,7.5823888889
260.27,5.56086666667,5.6281,3.70013333333,3.99183333333,4.4022,6.57715,4.81923333333,6.47133333333,4.43213333333,5.1109,7.94742698413
260.64,5.4916,5.59536666667,3.6784,3.79896666667,4.25433333333,6.52374,4.62656666667,6.506,4.26811111111,5.0947,7.87678730158
261.01,5.252,5.32236666667,3.5838,3.38683333333,3.85266666667,6.13827,4.19606666667,6.1316,3.96151111111,4.8199,7.70585238096
261.39,5.084,5.25616666667,3.47753333333,3.10183333333,3.7104,5.85468,3.90636666667,5.89393333333,3.7732,4.72813333333,7.63968571429
261.76,4.897,5.02613333333,3.4268,3.00763333333,3.5532,5.831,3.77446666667,5.64713333333,3.5706,4.563,7.53205555555
262.13,4.70153333333,4.8821,3.07133333333,2.8224,3.42353333333,5.69989,3.55163333333,5.41773333333,3.28373333334,4.30716666667,7.37865238095
262.51,4.55173333333,4.96103333333,2.90166666667,2.7744,3.475,5.76024333333,3.50533333333,5.3608,3.22548888889,4.44333333333,7.32668253968
262.88,4.5672,5.00356666667,2.81466666667,2.73226666667,3.53666666667,5.88342,3.41566666667,5.1876,3.12537777778,4.3918,7.27788730159
263.25,3.76513333333,4.30583333333,2.02253333333,1.9875,2.76546666667,5.03623,2.6622,4.38746666667,2.31431111111,3.4909,6.62616666667
263.63,3.43586666667,3.82063333333,1.82473333333,1.61116666667,2.49573333333,4.68406333333,2.15813333333,3.87593333333,1.87033333333,3.1026,6.26296349206
264.00,3.4342,3.80103333333,1.76533333333,1.36863333333,2.6868,4.74133,2.15503333334,3.8286,2.06791111111,3.12226666667,6.59511587302
264.37,3.43306666667,3.90073333333,1.6048,1.37466666667,2.8442,4.95709,2.27923333333,3.91733333333,2.02282222222,2.849,6.78273333334
264.75,3.00246666667,3.1343,0.930400000001,0.8082,2.12953333333,4.39998,1.85613333333,3.41966666667,1.57,2.0911,6.30673650794
265.12,3.27946666667,3.63086666667,1.46653333333,1.21336666667,2.4314,4.93492333333,2.39416666667,3.8416,2.088,2.28153333333,6.73433333333
265.49,3.11513333333,3.54706666667,1.48393333333,1.29333333333,2.30653333333,5.17416333333,2.51083333333,3.96513333333,2.15777777778,2.19856666667,6.78054761905
265.87,2.965,3.32443333333,1.18786666667,0.973366666666,1.75506666667,5.03082666667,2.5341,4.0054,2.1062,2.0139,6.54418571429
266.24,2.85413333333,2.8043,1.07933333333,0.699433333334,1.4422,4.48666666667,2.4007,3.834,1.81926666667,1.7141,6.15068730159
266.61,3.138,2.83763333333,1.14266666667,0.628266666667,1.193,4.33713333333,2.53943333333,4.0034,1.84688888889,1.47236666667,6.16113650794
266.98,3.20493333333,2.86026666667,1.1784,0.522033333334,1.08046666667,4.58699333333,2.53213333333,4.25686666667,1.90284444444,1.69226666667,6.19467460318
267.36,2.89833333333,2.71836666667,0.893666666666,0.195566666667,0.854066666668,4.42606666667,2.3547,4.0728,1.58828888889,1.7518,5.90379523809
267.73,2.83746666667,2.7407,0.829933333332,0.260533333333,0.899533333335,4.32603666667,2.52856666667,4.15753333333,1.67797777778,1.88773333334,6.00713333333
268.10,3.01786666666,2.8595,0.596866666668,0.3323,0.763,4.18406,2.29463333333,4.25686666667,1.48937777778,1.8339,5.72109365079
268.48,3.2482,3.24436666667,0.988799999999,0.685166666667,0.937000000001,4.37541333333,2.37776666667,4.42226666667,1.84573333333,2.12036666667,5.78349523809
268.85,3.8562,4.261,1.91353333333,1.67403333333,1.98246666667,5.19295,3.27156666667,5.18873333333,2.86851111111,3.0773,6.47643333333
269.22,3.56466666667,4.21373333333,1.82193333333,1.61566666667,1.99753333333,5.07201,3.2456,4.90233333333,2.75291111111,3.11103333333,6.08850634921
269.59,4.4584,4.65173333333,2.45213333333,2.33023333333,2.6506,5.70716333333,4.0092,5.37093333333,3.424,3.56846666667,6.4912031746
269.97,4.76273333333,4.9993,2.86586666667,2.6971,3.05146666667,5.93706333333,4.06593333333,5.475,3.7132,3.7317,6.65888253968
270.34,5.1826,5.9231,3.51593333333,3.4445,3.549,6.73406666667,4.4488,5.93293333334,4.41451111111,4.49856666667,7.37616825396
270.71,4.5962,5.35726666667,2.97126666667,3.0177,3.13786666667,6.41309666667,3.7757,5.16993333333,3.80457777778,4.2148,6.76053968254
271.09,4.6078,5.25926666667,2.91153333333,3.06156666667,3.08646666667,6.23520666667,3.652,5.00466666667,3.63837777778,4.20026666667,6.55694285714
271.46,4.55253333333,5.22176666667,2.98046666667,3.21973333333,3.141,6.14654666667,3.54686666667,4.9128,3.74897777778,4.15583333333,6.54656825397
271.83,4.6542,5.2898,3.095,3.34366666667,3.23633333333,6.28984,3.6069,4.9838,3.77853333333,4.2938,6.64259206349
272.20,4.22126666667,4.7514,3.00566666667,3.11496666667,2.9194,5.99621,3.2989,4.46553333333,3.56037777778,4.10483333333,6.43902380952
272.58,3.82806666667,4.19656666667,2.71326666667,2.6294,2.49426666667,5.61795,3.10006666667,4.0016,3.01664444444,3.87656666667,6.0241031746
272.95,3.34593333333,3.64713333333,2.29633333333,2.0795,2.00366666667,5.19309666666,2.6777,3.37693333333,2.28033333333,3.30936666667,5.68981111111
273.32,3.17066666667,3.28676666667,1.99973333333,1.92743333333,1.7198,5.01446333333,2.38586666667,3.21873333333,1.89315555556,3.00236666667,5.62873174603
273.69,2.07613333333,2.5199,1.19473333333,1.1352,1.01206666667,4.13670666667,1.4702,2.18646666667,1.01486666667,2.37923333333,4.86771587302
274.06,1.8244,2.30553333333,0.897200000001,0.938800000001,0.752200000001,3.79280333333,1.3386,1.88946666667,0.798688888891,2.26133333333,4.62700793651
274.44,1.5694,1.8657,0.685800000001,0.621400000001,0.599066666667,3.41725666667,1.21433333333,1.62626666667,0.494199999997,1.9587,4.26838253968
274.81,1.975,2.2786,1.27586666667,1.15376666667,1.16926666667,3.80034666667,1.73073333333,2.19473333334,1.03986666667,2.36273333333,4.95774444445
275.18,2.2366,2.68556666667,1.80773333333,1.5025,1.54253333334,4.03875,2.13013333333,2.52973333334,1.49731111111,2.62826666667,5.46537301588
275.55,3.0936,3.33816666667,2.6332,2.06883333333,2.0782,4.80667,2.93766666667,3.28606666667,2.19691111111,3.16306666667,6.30173174603
275.93,3.6212,3.93483333333,3.10653333333,2.54516666667,2.67246666667,5.41275333333,3.42326666667,3.91393333333,2.73884444445,3.65486666667,6.69703809523
276.30,4.15933333333,4.57546666667,3.6348,2.9957,3.10713333333,5.93677333333,3.9003,4.64453333333,3.01002222222,4.1266,7.16362380952
276.67,4.9786,5.2983,4.50373333333,3.74876666667,3.93346666667,6.81012666667,4.54173333333,5.53566666667,3.90593333333,4.93403333333,7.90917301587
277.04,5.19013333334,5.40773333333,4.67446666666,3.94603333333,4.0918,6.93152,4.59733333333,5.93013333333,4.25686666667,5.1565,8.04121587302
277.41,5.59706666667,5.87376666667,5.12086666667,4.25976666667,4.59766666667,7.36099,4.8808,6.31686666667,4.80093333334,5.7554,8.44003015873
277.79,6.01186666667,6.16496666667,5.4558,4.559,4.86673333333,7.70689333333,5.06746666667,6.8608,5.03131111111,6.01176666667,8.76831111111
278.16,6.097,6.3605,5.7858,4.88543333333,5.1866,8.10278333333,5.20136666667,7.14153333333,5.15386666667,6.2199,9.13398253968
278.53,6.37633333333,6.64876666667,5.90313333333,5.3222,5.40053333333,8.47099666666,5.4952,7.44993333333,5.41466666667,6.34036666667,9.32991904762
278.90,6.47133333334,6.74636666667,5.88186666667,5.36386666667,5.24993333333,8.42936,5.63103333333,7.60146666667,5.39222222222,6.3345,9.19221587302
279.27,6.43033333333,6.7056,5.79266666667,5.22173333333,5.08406666667,8.35313999999,5.4982,7.64086666667,5.20055555556,6.27836666667,9.12447142858
279.64,6.09233333333,6.6045,5.429,5.03033333333,4.95693333333,8.12865999999,5.30293333333,7.59493333333,5.03564444445,6.4418,8.91349841269
280.02,5.2432,5.7786,4.48433333333,4.3553,4.08133333333,7.19080666667,4.63853333333,6.61926666667,4.16622222222,5.59433333333,8.1987015873
280.39,4.91873333333,5.54683333333,4.00926666667,4.0664,3.7896,6.95528666666,4.50116666667,6.05413333334,4.06917777778,5.3722,7.8482015873
280.76,4.35193333333,5.05423333333,3.3064,3.71163333333,3.243,6.36213333333,4.0612,5.434,3.64384444444,4.76486666667,7.35958888889
281.13,4.40306666667,5.0274,3.26073333334,3.66033333333,3.33486666667,6.49215333333,4.1382,5.45066666667,3.67106666666,4.8587,7.3572
281.50,3.97306666667,4.4137,2.51213333333,3.1416,2.82526666667,5.87762666667,3.71696666667,5.106,3.19922222222,4.26596666667,6.74552063492
281.87,4.29266666667,4.711,2.72133333333,3.34753333333,3.02873333333,6.08281,4.0877,5.31726666667,3.48137777778,4.6187,6.92363809523
282.25,4.59653333333,4.9835,2.84086666667,3.59496666667,3.29993333333,6.25336666667,4.42266666667,5.64266666667,3.82404444445,4.98603333333,7.21496349207
282.62,4.4842,4.88873333333,2.6194,3.37686666667,3.2058,6.12865,4.27796666667,5.5594,3.64628888889,4.92806666667,7.16637936508
282.99,4.43733333333,4.8198,2.65246666667,3.21503333333,3.24666666667,6.18702666667,4.16673333333,5.42306666667,3.64086666667,4.79483333333,7.19546031747
283.36,4.45546666667,4.78723333333,2.65206666667,3.2206,3.29526666667,6.26570333333,4.21326666667,5.31666666667,3.56808888889,4.7315,7.04981269842
283.73,4.00593333333,4.2866,2.2542,2.81826666667,2.90953333333,5.73566,3.6881,4.79173333333,2.99742222222,4.00226666667,6.55872539683
284.10,3.7514,4.06806666666,2.27213333334,2.57946666667,2.68906666667,5.56574333333,3.31446666667,4.5612,2.77562222222,3.73713333333,6.32420793651
284.47,3.66433333333,3.93096666667,2.2184,2.51026666667,2.62766666667,5.34064333333,3.1517,4.5516,2.61068888889,3.66896666667,6.2593015873
284.85,3.60406666667,3.81523333333,2.19513333333,2.32796666667,2.55926666667,5.2649,3.03353333333,4.53206666667,2.46866666667,3.57266666667,6.27321428571
285.22,3.9336,4.1752,2.6084,2.77783333333,2.81386666667,5.48819,3.3683,4.8672,2.84466666667,3.87226666667,6.63554603175
285.59,4.35133333333,4.62183333333,3.21833333333,3.25213333333,3.25033333333,5.87239333333,3.88086666667,5.2246,3.26371111111,4.27486666667,7.23547301587
285.96,4.32613333333,4.451,3.13066666667,3.30713333333,3.19586666666,5.79613,3.9216,5.1056,3.23073333333,4.20616666667,7.24437142857
286.33,4.27626666667,4.26476666667,3.06933333333,3.2338,3.04,5.73902333333,3.79123333333,5.03666666667,3.11826666667,4.03303333333,7.10683968254
286.70,4.2036,4.1513,3.161,3.28123333333,2.92486666667,5.7224,3.70303333333,4.98053333333,3.1066,4.0405,7.02067301587
287.07,4.3848,4.28423333333,3.26206666667,3.40576666667,2.98293333333,5.72628333333,3.9284,5.05453333334,3.2486,4.27693333333,7.08561746032
287.44,4.475,4.40363333333,3.2078,3.58743333333,3.0826,5.68861,3.96466666667,5.16586666667,3.48215555556,4.4472,7.26248412698
287.82,4.9248,4.74723333333,3.58993333333,3.96453333333,3.428,6.0688,4.45116666667,5.43173333333,3.97306666667,4.99836666667,7.58737142857
288.19,5.76713333333,5.62393333333,4.3056,4.7874,4.1388,6.83631666666,5.3536,6.22426666667,4.87526666667,5.8269,8.31408571428
288.56,6.09946666667,5.95763333333,4.62346666667,5.0565,4.3506,7.14771333333,5.73313333333,6.5764,5.25815555556,6.02,8.55603809524
288.93,6.49726666667,6.33876666667,4.81306666667,5.382,4.72533333333,7.46677333333,6.13103333333,6.90233333333,5.56168888889,6.40303333333,8.76298730158
289.30,6.24053333333,6.18573333333,4.5064,5.03446666667,4.50166666667,7.2393,5.9673,6.63646666667,5.326,6.20513333333,8.4745111111
289.67,5.917,6.00983333333,4.13126666667,4.76183333333,4.223,6.97930333333,5.66006666667,6.30593333333,5.01422222222,6.1038,8.0371015873
290.04,5.92706666667,6.22533333333,4.23466666667,4.7299,4.35566666667,7.07533,5.67073333333,6.37386666667,5.04602222222,6.12963333333,8.0574984127
290.41,5.85533333333,6.37643333333,4.19313333333,4.64286666667,4.48326666667,6.97763333333,5.6364,6.31273333333,4.99111111111,6.2148,7.93222698413
290.78,6.2178,6.79383333333,4.53953333333,4.95416666667,4.91553333333,7.15527333333,5.9303,6.6446,5.22644444444,6.63906666667,8.29071746032
291.15,5.90833333333,6.6767,4.2154,4.96806666667,4.79326666666,7.01548666667,5.67193333333,6.47033333333,5.06593333333,6.45823333333,8.07345079364
291.52,5.69046666667,6.49616666667,4.05926666667,4.73793333333,4.55746666667,6.81117333333,5.60066666667,6.3568,4.83566666667,6.34363333333,7.85175714285
291.89,5.76266666667,6.63713333333,3.98913333333,4.82806666667,4.6562,6.86279,5.6237,6.62786666667,5.05084444445,6.37293333333,8.05213333333
292.26,5.7436,6.53776666667,3.8696,4.77193333333,4.66853333333,6.84567,5.5306,6.55613333333,5.04906666667,6.4618,8.11735714286
292.64,5.86586666667,6.65373333333,3.89333333334,4.7951,4.8632,7.05463,5.58063333333,6.6808,5.14111111111,6.6539,8.20812063491
293.01,5.63346666667,6.66903333333,3.81426666667,4.6667,4.72853333333,6.88399666667,5.40113333333,6.52386666667,5.0516,6.5189,7.97404920636
293.38,5.9122,6.95353333333,4.05313333333,5.0493,4.95073333333,7.11083333333,5.573,6.69286666667,5.24095555556,6.7452,8.12622222223
293.75,5.97533333333,7.0241,4.19433333333,5.1235,4.94913333333,7.20337,5.619,6.76033333334,5.33713333333,6.73106666667,8.10902222222
294.12,6.043,7.21866666666,4.37506666667,5.253,5.00353333333,7.22231,5.827,7.0086,5.53024444444,7.03626666667,8.21987460317
294.49,6.15953333333,7.2818,4.61126666667,5.30873333333,5.0596,7.26957666667,5.95793333333,7.0542,5.62322222222,7.1038,8.41374603175
