wavelength,Back_SicLuvf,Belly_SicLuvf,Breast_SicLuvf,Crissum_SicLuvf,Crown_SicLuvf,DorTail_SicLuvf,Patch10_SicLuvf,Rump_SicLuvf,Throat_SicLuvf,WingTip_SicLuvf
750.33,24.5387777777,63.8260833333,47.0836666667,55.6689166666,21.3285,22.87975,20.2766666667,25.3888333334,49.5683333333,21.5169166667
750.64,24.5102222222,63.6920833333,46.9474583333,55.8878333333,21.29925,22.9074583334,20.2568333333,25.1394166667,49.4585,21.5616666666
750.96,24.1497777777,63.4671666667,46.519,55.95525,20.9914166667,22.49275,19.9729166667,24.8769166667,49.3037916666,21.0736666667
751.27,24.22375,63.5273333333,46.874875,55.8693333333,21.3655833333,22.6772083333,20.1948333333,25.131,49.8588333333,21.2548333333
751.59,24.5828055555,64.1215833334,47.0114583333,56.10425,21.7569166667,23.3395416666,20.6403333333,25.5091666667,50.468125,21.4408333333
751.90,24.7398611111,64.1173333333,47.2105833333,56.3586666667,22.0690833334,23.475,21.129,25.6404166667,50.868125,21.4326666667
752.22,24.5905833334,63.6590833333,46.8047916666,55.83175,21.8944166667,23.281875,20.8578333334,25.6365833333,50.6570416667,21.7596666667
752.53,24.3285555555,62.9974166667,46.2289166667,55.13275,21.3185,22.6903333333,20.4053333334,25.2284166666,49.961,21.3265
752.85,23.9165277778,63.1051666667,45.6575833333,54.6205,20.817,22.336125,20.13825,25.05725,49.6852083333,21.0500833333
753.16,23.98575,62.57725,45.6873333333,54.28425,20.5859166667,22.1134583333,20.3180833333,24.88225,49.5678333333,21.0484166666
753.47,23.9513333333,62.5100833333,45.4728333333,54.2176666667,20.3545833333,22.1190416667,20.2485833333,24.7678333333,49.4723333333,21.0145833334
753.79,23.5250555556,62.0570833334,45.189375,53.9330833333,20.0170833334,21.66775,19.9105833334,24.2536666667,48.9459166666,20.6365833333
754.10,23.6342222222,62.11525,45.2234166667,53.6836666667,20.1006666667,21.4819583333,19.9616666667,24.558,48.5692916667,20.7515
754.42,23.756,61.9751666667,45.4909583333,53.60475,20.4109166666,21.7436666667,20.1239166667,24.7868333333,48.827125,20.9316666667
754.73,23.7236944445,61.5570833333,44.98925,53.2525833334,20.051,21.4900416667,19.84525,24.5019166667,48.4602083333,20.93225
755.05,23.68725,61.3868333333,44.8300416667,53.6305833333,19.9235833333,21.1555,19.68675,24.4684166667,48.402625,21.15725
755.36,23.0894166666,60.3314166667,43.9019583333,52.6056666666,19.37225,20.691875,18.9394166667,24.1133333333,47.7230833333,20.7169166667
755.67,23.45225,60.598,44.374125,53.0954166667,19.7283333333,21.0147916667,19.2434166667,24.42225,48.178125,20.6773333333
755.99,23.4921666667,60.4543333333,44.2918333333,53.2174166667,19.6573333333,21.3585833333,19.6068333333,24.53375,48.25475,20.8248333333
756.30,23.5927777778,60.0951666667,44.28175,53.1365,19.51725,21.2979166667,19.7863333334,24.69725,48.04275,20.829
756.62,24.1368333334,61.0885833333,44.7214166667,53.7925,20.0255,21.938875,20.28475,25.3316666667,48.3353333333,21.403
756.93,23.8572222222,61.0613333333,44.556875,53.6289166666,20.1375,21.815375,20.257,25.35425,48.3225416667,21.4308333333
757.24,23.8981666667,61.2150833333,44.81775,53.75825,20.177,22.0734583334,20.4678333334,25.5131666667,48.7045833334,21.49825
757.56,23.9259444444,61.1751666667,44.735,53.73525,20.2435833333,22.4614583333,20.5725833333,25.3418333333,48.713625,21.5683333333
757.87,24.0376388889,61.6010833334,44.940875,54.2185,20.1158333333,22.7069583334,20.69075,25.5445833333,48.874,21.8620833333
758.18,23.9998055556,61.7116666667,45.0495833333,54.32525,20.0365,22.7505,20.6575,25.3864166667,48.43,21.6778333333
758.50,23.9703055556,61.48325,44.8749583333,53.8420833333,19.82525,22.3217083333,20.6516666667,25.0953333333,47.9361666667,21.2963333333
758.81,24.2220277778,61.7108333333,45.1045,54.1754166667,19.8973333333,22.3104583333,20.8936666667,25.1899166667,48.01375,21.57075
759.13,24.0039166667,61.4883333333,44.954375,53.7550833333,19.6415833333,22.3895,20.5930833333,24.9485,47.6401666667,21.4549166667
759.44,23.5958888889,61.57375,44.7770416667,53.32725,19.3258333333,21.90925,19.8984166667,24.4404166667,47.6880416667,21.0611666667
759.75,23.2726666667,61.3598333333,44.60025,53.035,19.4471666667,21.9089166667,19.6714166667,23.7970833333,47.6570416667,20.6803333333
760.07,23.511,61.5405833333,45.0197083333,53.44725,19.921,22.124375,19.8226666667,24.06625,47.9402083333,20.88025
760.38,23.5928888889,61.1826666667,44.7495416667,53.127,19.8695833333,22.2074583333,19.9410833333,24.01525,47.796625,20.9680833333
760.69,23.835,61.6908333333,45.0762916667,53.6245833333,19.995,22.4098333333,20.137,24.2993333333,48.3502916667,21.2378333333
761.01,24.1888055556,61.6805833333,45.3587916667,53.834,20.1193333333,22.6245833333,20.4845,24.77275,48.7057916667,21.4583333334
761.32,23.9189722222,61.1551666667,44.7303333334,53.2585,20.03425,22.338,20.3225833333,24.41925,48.5773333333,21.1451666666
761.63,24.0964722222,61.0665833333,44.5726666667,53.1683333333,20.3145833333,22.6795416667,20.5489166667,24.7620833333,48.7319166667,21.3113333333
761.94,24.0574722222,61.2038333333,44.730375,53.2210833333,20.4240833334,23.0623333334,20.6563333333,25.043,48.9079166667,21.4609166667
762.26,24.4372777778,61.706,44.9842083333,53.6206666667,20.76975,23.4601666667,21.114,25.3719166667,49.20075,21.7203333333
762.57,25.0463611111,62.1313333333,45.3054583333,54.1036666666,21.2516666667,23.7913333333,21.6235,25.9030833333,49.7245,22.44675
762.88,25.1175833333,62.1411666667,45.424625,54.2050833333,21.4518333333,23.7418333333,21.88475,25.9905,49.6138333333,22.58975
763.20,25.5461111111,62.42775,45.699625,54.5125,21.6540833333,23.894625,22.2044166667,26.3113333333,49.6965,22.9559166667
763.51,25.2756111111,62.1875,45.2768333333,54.19925,21.3445833333,23.522,21.96325,25.9978333334,49.3129583333,22.6905833333
763.82,25.5076666667,62.3026666667,45.7198333334,54.5348333334,21.444,23.6449166667,22.1681666667,26.2276666667,49.4559166667,22.7899166667
764.14,25.6578611111,62.1161666667,45.681,54.2895,21.60575,23.6867083333,22.28325,26.4234166667,49.297625,22.905
764.45,25.6129722222,62.0805,45.6988333333,54.5038333333,21.5881666667,23.5837916667,22.1705,26.4021666667,49.3401666666,22.908
764.76,25.92625,62.27875,46.0675,54.91075,21.75975,23.93725,22.64375,26.80375,49.33375,23.20275
765.07,26.1101388889,62.4493333333,46.1852916667,55.182,21.7776666667,23.8577083334,22.7761666666,26.9598333333,49.612375,23.5950833333
765.39,26.4261666667,62.9359166667,46.5310833333,55.5354166667,22.0243333333,24.021125,22.9565833333,27.09325,50.075,23.8893333333
765.70,26.1431111111,62.59,46.2302083333,55.12875,21.4585833333,23.8112083333,22.4355833333,26.5873333333,49.732375,23.7234166666
766.01,25.8876111111,62.1175833333,46.094875,54.8345,20.98575,23.5080416667,22.1548333333,26.0818333333,49.4653333334,23.316
766.32,25.8365833333,62.0781666667,46.2424166667,55.2043333334,20.9555833333,23.8360833334,22.1071666667,26.16825,49.6584583333,23.21625
766.64,25.58525,61.8364166667,45.78025,54.923,20.7535833334,23.6577083333,21.81525,25.99975,49.301,23.08925
766.95,25.5548611111,61.6350833333,45.805625,54.8788333333,20.59275,23.8227916666,21.7581666666,26.0081666667,49.657875,23.17325
767.26,25.3471944445,62.1376666666,45.6849583333,55.3998333333,20.5925,23.6816666667,21.6336666667,25.9925,49.742125,23.0639166667
767.57,25.0538055555,61.97675,45.2622083333,55.2756666667,20.07275,23.4813333333,21.57875,25.5963333333,49.3457083333,22.4883333333
767.88,25.1980555556,62.4453333333,45.0542083333,55.0446666667,20.45025,23.7338333333,21.795,25.5210833333,49.3563333333,22.608
768.20,25.3453888889,63.0505833333,45.3151666667,55.2353333333,20.9465833333,24.1094166666,21.6483333333,25.4910833333,49.9219166667,22.555
768.51,24.9726666667,62.5935,45.4243333333,54.7706666667,21.08575,24.1518333333,21.4645833333,25.2305,49.39075,21.8655
768.82,24.4298611111,62.2084166667,45.1659583333,54.4359166667,20.8108333334,23.9289583333,21.1978333333,24.8710833333,48.9259166667,20.951
769.13,23.8520277778,61.9040833333,44.791,54.0831666667,20.64625,23.4854583333,20.7325,24.7005,49.0065416667,20.0645
769.44,23.4495555555,62.3840833333,44.5545833333,54.4075,20.6756666667,23.352375,20.6875833333,24.73825,48.9323333333,19.56925
769.76,23.3098611111,62.704,44.3235416667,54.13925,20.3006666667,22.9910833333,20.47125,24.4461666667,48.88,19.3023333333
770.07,23.4767777778,63.1969166667,44.7798333333,54.4823333333,20.3739166666,23.1465,20.5176666667,24.95625,49.46575,19.2611666667
770.38,23.1874166667,62.6545,44.0573333334,53.6586666666,20.0605833333,22.7007083333,20.4139166667,24.5836666667,48.773125,18.5719166667
770.69,22.8123611111,61.824,43.7387083333,52.6784166667,19.5989166667,22.6104166667,19.8273333333,24.1178333333,48.330875,18.3738333333
771.00,22.5096388889,61.2934166667,43.1371666667,52.2973333333,19.1828333333,22.0107916667,19.2471666667,23.3590833334,47.7927083333,17.9538333334
771.32,22.1426388889,60.8373333333,43.021375,52.2919166666,18.5879166667,21.2043333333,18.9253333333,22.7410833333,47.843625,17.8125833333
771.63,22.8866666667,60.9133333333,43.6333333334,52.7866666667,18.94,21.3866666667,19.6266666666,23.78,48.0266666667,18.66
771.94,22.61675,60.4339166666,43.1034166666,52.634,18.0350833333,20.8503333334,19.3623333334,23.4263333333,47.71475,18.6714166667
772.25,23.19925,59.97375,43.283125,52.7525833334,18.5269166666,21.084,19.8038333333,24.0185,47.882125,20.0509166667
772.56,23.5486388889,60.10125,43.7569166666,53.21,18.8921666667,21.2285833333,20.126,24.4729166667,48.1314583333,20.9305833334
772.87,24.1193333333,60.14525,44.1009583333,53.3954166667,19.4743333333,21.7220833333,20.76075,25.0345,48.1639583333,21.85325
773.18,25.7961388889,60.8244166667,45.1373333333,54.36125,21.1780833333,23.1094583333,22.5704166667,26.5288333333,49.017125,23.9010833334
773.50,26.0435555556,60.54825,45.1805416667,54.7441666667,21.6023333333,23.632875,23.1746666667,26.72275,49.1728333333,24.3439166666
773.81,26.4648333333,61.2769166667,45.6722083333,55.684,21.3975,23.8330416667,23.1495,26.8853333333,49.76175,24.9020833333
774.12,26.6097222222,61.0686666667,45.3961666667,55.6260833333,21.489,23.4030416667,23.13175,26.72025,49.8764583333,24.7954166667
774.43,26.5116111111,61.5540833333,45.9740833333,56.0514166667,21.8515,24.0973333333,23.2235833333,27.2315,50.3862083333,25.26725
774.74,26.4253888889,61.5845833333,46.3239166666,56.078,21.5510833333,24.095625,22.9201666667,27.5116666667,50.2855416667,24.5534166667
775.05,25.8691944444,60.9263333333,45.6154166666,55.1120833334,21.092,22.8538333333,22.5028333333,26.88375,50.2254166667,24.121
775.36,26.8642777778,62.1648333333,46.3415,55.9681666667,22.3770833333,23.8247916667,23.6958333333,27.7409166667,50.8069166667,24.8231666667
775.67,27.4014722222,62.9083333333,46.5537083333,56.2983333333,22.5118333333,24.1978333333,23.871,27.956,51.3369166667,25.0074166667
775.98,27.8126111111,63.442,47.0360833333,56.4790833334,22.8551666666,25.17875,24.4340833333,28.1129166667,51.195125,25.283
776.30,27.6116944444,63.3651666667,47.1404166667,56.2935,22.5295,24.9433333333,23.7836666667,27.7801666667,51.4619166667,24.9698333333
776.61,27.0911388889,62.6838333334,46.8253333333,55.645,21.99,24.425625,22.7865,27.4433333334,50.9574166667,24.3185
776.92,26.6039166667,61.9400833333,46.6403333334,54.8269166666,21.6325833333,23.5440833333,22.18875,26.9540833333,50.741375,23.8726666667
777.23,26.8374444444,61.8080833333,47.4822083333,55.49675,22.7245,24.5270833333,22.6705833333,27.73675,50.8455833333,24.1235833333
777.54,26.9026388889,61.60025,47.4049583333,55.8773333334,22.72175,24.8686666667,22.7449166667,27.9964166667,50.8264583333,24.3434166667
777.85,27.6036666666,62.1616666666,48.3009166667,56.0270833333,23.4240833333,24.8885416666,23.3010833333,28.3825833333,51.383625,24.9385
778.16,27.5627222222,62.2118333334,47.8573333333,56.0138333333,23.6941666667,24.834875,23.4866666667,28.5253333333,51.5629583333,25.092
778.47,27.3126666667,62.4335833333,47.6145416667,56.1584166667,23.3316666667,25.331375,22.9496666666,28.1025833333,50.6782083333,24.2284166667
778.78,26.6793055555,62.183,47.520625,55.6479166667,22.6314166667,24.8377083333,21.9264166666,27.4319166667,50.6495416667,23.3919166667
779.09,26.4065,62.4066666667,47.9186666667,55.8665833333,22.6063333333,24.6590833333,22.0951666667,27.7425833333,50.8641666667,22.84975
779.40,26.15075,62.5620833333,48.4968333333,56.2355833333,22.6875,24.1204583333,22.1010833333,28.2045,51.7136666667,22.7784166667
779.71,26.6732777778,63.1131666667,48.761625,56.6021666666,23.6249166667,24.627375,22.9208333334,28.99275,52.1663333333,22.7965833333
780.02,26.0976111111,63.8466666667,48.6279166667,56.9403333333,23.666,24.3582083333,22.66125,28.7318333333,52.7734583333,22.58525
780.33,26.5285277777,65.5785,49.4212916666,58.0915,24.1794166667,25.1467916666,23.0398333333,29.6201666667,53.700125,22.68575
780.64,25.4134444445,65.338,48.5612083334,57.03975,22.7295833333,23.6625,22.0696666667,28.6519166667,53.0975833333,21.7088333333
780.95,25.8645555556,66.5506666667,49.6344583333,57.1923333333,23.24425,24.278125,22.5668333333,29.1888333333,53.6945416666,22.0143333333
781.26,25.7863611111,66.7119166666,49.6385,57.8361666667,23.0025,24.3040833333,22.22525,29.31125,53.5520416666,21.99925
781.57,26.2343055556,66.5149166667,49.4111666667,57.1735,22.9925,25.2765,22.8050833334,29.6038333333,53.1675,22.5820833333
781.88,24.5959166667,65.1556666667,48.5251666667,55.7636666667,21.47125,24.0817916667,21.5255833333,27.832,52.7957916667,21.8151666667
782.19,23.3402222222,64.1023333333,47.9143333333,54.8959166667,20.485,22.579875,20.2435,26.6815,52.3317916667,20.9773333333
782.50,23.42325,64.0245,47.8057916667,55.0629166667,20.94425,23.212375,20.0665,26.7090833334,52.2681666667,21.4245
782.81,24.2294444444,64.14375,47.6933333333,55.78275,21.50075,24.1251666667,20.5524166667,26.91525,52.73475,22.6149166667
783.12,24.1778333333,64.1260833333,47.7317916667,55.74625,21.0735,24.3025416667,20.4545833333,26.5983333333,52.6191666667,23.4294166667
783.43,24.51025,63.9508333333,48.20975,55.3756666667,20.8798333333,24.2329166666,20.7590833333,26.92525,52.223,23.6515833333
783.74,24.3834444444,63.3594166667,47.968,54.9329166667,20.768,24.4207083333,20.42225,26.5321666667,51.8404166667,24.07525
784.05,24.8275833333,62.8325,47.7456666667,54.7763333334,21.6093333333,24.6995833333,20.9441666667,26.8015,52.1295416667,24.77825
784.36,25.0124722222,62.7193333333,47.44775,54.9646666666,21.4165833333,24.42625,21.10875,26.7543333333,51.716875,24.6079166667
784.67,25.0341666667,62.3324166667,46.7774166666,53.9993333333,21.12175,24.2094166667,21.5309166667,26.7020833334,51.9067916667,24.1256666666
784.98,25.7904166667,63.1144166667,48.2575416667,55.6451666666,21.611,24.6110416667,21.91825,27.5345,53.4081666667,24.6445833333
785.29,26.3393333333,63.6773333333,48.2362083333,55.8630833333,22.00125,24.755125,22.107,27.8163333333,53.09975,24.45225
785.60,27.1565277778,63.86675,48.01825,56.1766666667,22.4460833333,25.279,23.05125,28.51875,52.69125,25.0379166666
785.91,26.4330555556,63.2954166667,47.1685833333,55.3788333334,21.5909166667,23.939375,21.9224166667,27.2631666667,51.9790833333,23.873
786.22,26.3215277778,62.5519166667,46.7258333333,53.8895,21.35475,23.0082916667,21.4110833333,26.72875,50.7470416667,23.2806666666
786.53,26.0155,62.90775,46.9957083333,53.834,21.616,23.115875,21.391,26.9590833333,50.9047083334,22.68475
786.84,26.1684166666,62.6434166667,46.6288333333,53.829,21.4576666667,22.66475,21.5963333333,27.081,50.9943333333,22.8171666666
787.14,24.837,62.3199166667,45.8840416666,53.1468333333,19.9704166666,20.21975,20.67175,25.7659166667,50.0690833333,20.7548333333
787.45,26.0128611111,63.437,47.0660416667,53.8481666667,21.1881666667,21.0425833333,21.6975833333,26.6648333333,51.0051666666,21.4153333334
787.76,25.7703055556,62.9825,47.1707083333,53.60425,21.6436666666,21.245125,21.2360833333,26.6293333333,51.2706666667,21.71425
788.07,25.3859722222,62.2603333333,47.5487916667,53.6748333333,21.7171666667,21.4689583333,20.9420833333,26.5846666667,50.7357916667,21.996
788.38,24.4616388889,61.5385,46.559875,52.6495833333,21.32475,20.6837083333,20.3335833333,25.5471666666,49.4317916666,21.2991666667
788.69,26.3833333334,62.32275,47.8280833333,54.2679166667,22.866,22.241875,22.1660833333,27.4209166667,50.4469583333,23.0431666667
789.00,26.6128333333,62.77725,48.2567916667,54.5279166667,23.71475,22.9672083334,22.589,27.56225,51.1970833333,23.4375
789.31,26.9897222222,62.0641666667,48.5789583333,54.6110833333,24.2036666667,23.5915833333,23.57475,27.9175833333,51.467,24.0944166667
789.62,27.1273333334,62.3635,48.5644166667,55.3425,24.3609166666,23.828375,23.85825,27.75225,51.8277916667,24.14775
789.92,26.5043611111,61.4691666667,47.713125,54.6689166666,23.3801666667,22.8039583333,23.2848333334,26.9230833334,51.056875,23.4580833333
790.23,25.6500833334,60.4493333333,47.16675,54.1099166667,22.7001666667,22.761375,22.4204166667,26.0493333333,49.7552083333,22.3505
790.54,26.8567777778,59.9320833334,47.245375,54.4230833333,23.7311666667,24.3787083334,23.4271666667,27.12025,50.26075,24.0703333333
790.85,26.6406666667,59.5860833333,47.0060833333,54.1844166667,22.9389166667,24.3114166667,23.0011666667,26.537,49.32475,23.8184166667
791.16,26.2314722222,58.8326666666,45.8742083333,52.9048333333,22.23125,24.1559166667,22.912,25.6173333333,48.31175,23.11175
791.47,26.3872777778,59.62625,45.588,53.3031666667,22.0461666666,24.0374166667,22.9330833333,25.4436666666,48.1690833334,22.5746666667
791.78,25.6539722223,59.40175,45.2067916667,52.9331666667,21.26075,23.3099166667,21.6976666667,24.55325,47.35825,21.7561666667
792.08,24.0390833333,58.53,44.5001666667,51.8595,20.3168333333,22.171375,20.4645,23.6424166666,46.950125,20.6218333334
792.39,23.8615833333,58.1731666667,44.0904583333,51.1418333334,19.431,21.7747916667,19.992,23.90825,46.3790833333,19.6914166667
792.70,22.8028333333,57.79675,43.0234166667,50.7999166667,18.1450833333,20.6662916667,19.2081666667,23.3596666667,44.8661666667,18.5500833333
793.01,21.8919166667,57.1605,42.6730416667,49.5348333333,17.0610833334,20.0140416666,18.649,23.09875,44.1746666667,17.46575
793.32,23.0871111111,58.19075,44.2257083333,51.0885833333,18.2133333334,21.2657083333,19.6581666667,24.0944166667,45.2075,18.27425
793.62,23.6994722222,59.6233333333,45.12575,52.1119166667,18.8098333333,21.3900833333,20.0685,24.3653333334,46.8375833333,19.09075
793.93,23.7681111111,60.7203333333,45.9432083334,52.7743333333,18.85475,21.2468333333,19.6816666667,24.5601666666,47.702,19.4305833333
794.24,22.73875,60.5095833334,45.4140833333,52.5478333333,18.0679166666,20.6955,18.6835833333,23.8429166666,47.8661666667,19.37375
794.55,22.7144166666,61.4144166667,45.951,53.6905833333,18.18575,20.196875,18.7956666667,24.3795,48.6307083333,19.0949166667
794.86,23.3678055556,61.696,46.384875,54.04575,19.0940833333,20.6389166667,19.8403333333,25.2626666666,49.5532916666,19.9663333334
795.16,24.5201111111,62.1089166667,46.3704583333,54.8813333333,20.0355,21.3391666667,21.01575,26.0221666667,50.479875,21.2975
795.47,25.6369722223,62.8236666667,46.793875,55.1890833333,20.9309166667,22.2255833333,21.8968333333,26.6646666667,51.037875,22.8525
795.78,24.9792777778,63.5378333333,47.2995833334,55.93775,21.33425,22.5372083333,21.5716666666,26.5595,51.9879166667,23.1310833333
796.09,25.9595277778,64.7266666667,48.6077916667,56.8731666667,22.0483333334,23.7173333333,21.9858333333,27.4614166667,53.1860833333,24.5304166667
796.40,25.9365,65.5195833333,48.1692083333,57.4915,22.7483333333,24.0320416667,21.9591666666,27.5569166667,53.4142083334,25.2945
796.70,25.2120555555,64.2471666667,46.8083333333,56.1220833333,22.2465,23.1800833333,21.1200833333,27.159,52.3465833333,25.1146666666
797.01,24.5318611111,62.76975,45.1618333333,54.76175,21.51,22.5580833333,20.401,26.6890833333,51.287125,24.481
797.32,24.1675555556,62.2208333334,44.6102916667,53.5728333333,21.5895833333,22.868375,20.7165833334,26.7051666667,50.0255416667,23.5078333333
797.63,24.09775,62.608,44.8900416666,53.5775,22.15025,22.934375,21.22775,26.90625,50.3330416667,23.083
797.93,23.9755277778,61.86675,44.684375,52.9513333333,22.0893333333,22.733,21.1295,26.6748333333,49.550625,23.11075
798.24,23.1818888889,60.31325,43.3685416667,51.47475,21.2021666667,22.192,19.72725,25.4948333334,47.9294583333,22.3434166667
798.55,23.1457222222,60.536,43.9911666667,51.3601666667,21.53875,22.5384583334,20.0668333333,25.7511666667,48.1730416667,22.0565
798.85,21.6388055556,58.81175,42.017625,49.2875833333,19.9023333334,20.9859166667,18.8950833334,24.3385833334,45.9504166666,20.55375
799.16,22.3204444444,59.01425,41.8496666667,49.1465,19.8069166667,20.8180833333,19.2888333333,24.3495833334,45.7519583333,21.3313333333
799.47,21.4932222222,58.53025,40.4333333333,48.269,18.4909166667,19.4442916666,18.3354166666,23.1135,44.874625,20.398
799.78,21.9261666667,58.4813333333,41.0480416667,48.6040833333,18.1260833333,19.1148333333,18.454,23.54075,45.7065833333,19.8288333333
800.08,21.3445833334,58.122,40.45575,48.2444166666,17.4809166667,18.8717916667,17.904,22.6946666667,45.1935,19.1411666667
800.39,22.5959166667,58.5765833333,41.6876666667,48.8260833333,18.6549166667,20.6483333333,20.06125,23.5300833333,45.6270833334,19.7335833333
800.70,23.5638888889,59.2386666667,42.35925,50.1745,18.9464166667,21.4114583333,20.94225,23.6365,47.1258333333,20.4950833333
801.00,23.1505,57.9014166667,41.645,49.4711666667,18.0698333333,20.887375,20.2073333334,23.0570833333,46.2597916667,19.6999166667
801.31,23.7445833333,58.16875,41.63375,50.0439166666,17.7756666667,21.1023333333,19.9604166667,22.9579166667,46.1900833334,20.3119166667
801.62,23.4272777778,58.9471666666,42.127125,50.2614166667,17.2918333333,20.6913333333,19.89525,22.9193333334,47.282625,20.8959166667
801.92,23.2194166666,58.0238333333,41.7240833333,49.75925,16.9075,19.910625,19.4980833333,22.98275,46.899375,20.9535833333
802.23,24.3342777778,60.3186666667,44.1095833333,52.5916666667,18.83,21.2433333333,20.74425,24.4413333333,49.399625,21.7426666667
802.54,25.1866944444,61.48425,45.273875,53.9415833333,19.64725,22.1655,21.545,25.2919166667,50.7725833333,21.3139166667
802.84,25.9878333333,61.4508333333,46.9713333333,53.9591666667,21.4795,23.7731666667,22.487,26.6950833333,51.072875,22.1433333333
803.15,26.8622777778,61.608,47.5175416667,54.37775,22.6055833334,25.0410833333,23.0165,27.0774166667,50.2229166667,23.1923333333
803.46,26.85175,62.331,48.3030416667,54.8308333333,22.63275,24.541125,22.9105833334,27.2101666667,50.2535,22.7658333334
803.76,26.4663611111,62.2310833333,48.0205416667,54.6553333334,22.3119166666,23.4298333333,21.603,26.6371666666,50.5436666666,22.66625
804.07,26.8811388889,61.4656666667,48.1587083333,54.2084166667,22.53725,23.7985416667,21.4250833333,26.70975,50.46025,23.3978333333
804.38,28.4236388889,62.36325,49.2332083333,55.3971666667,24.3818333333,25.0000416667,22.658,28.30475,50.9925416666,24.6550833333
804.68,27.6375833333,62.1813333333,49.789625,55.327,24.33875,24.5132916667,22.6431666667,27.7776666667,51.5751666667,23.9056666666
804.99,28.7786666667,62.2575833333,50.2777916667,55.5556666667,26.07575,25.7976666667,23.6526666666,28.47525,51.8619166667,24.42075
805.30,29.3607222222,63.0704166667,50.3608333334,55.2839166667,26.16375,26.36175,23.5683333334,28.2588333333,51.682,24.6743333333
805.60,30.9642222222,63.9791666667,51.2907916667,56.1998333333,27.1215833333,27.5755,24.281,28.93675,52.7050416667,25.17675
805.91,31.1389166667,62.297,50.516,55.4125,27.4805,27.5729583334,24.2814166667,28.6856666667,51.8140416666,26.1358333333
806.21,31.046,62.147,49.6232916667,55.5084166666,26.8361666667,27.29525,24.1053333333,27.70725,51.7595833333,25.7296666667
806.52,30.2295555556,62.1860833333,49.0277083333,55.1811666667,26.1474166666,26.66675,23.53875,27.51225,52.2644583333,24.7464166667
806.83,31.0056388889,62.33425,49.503,55.5596666667,26.09225,26.8041666667,23.9323333333,27.9578333333,53.2522916667,25.25775
807.13,31.1849722222,63.759,50.6294166667,55.9414166666,26.4225,27.7315,23.7665,28.5751666666,53.4869166667,25.1006666667
807.44,29.4818888889,63.4074166667,49.52075,54.742,25.60075,25.9267083333,22.60975,27.6968333333,51.936375,23.3128333333
807.74,28.8740833333,63.3255833333,48.778,54.303,24.636,26.1635,22.348,27.1710833333,51.9695,23.752
808.05,30.1053333333,63.6214166666,49.4585833333,54.7655833333,26.4525833333,27.7905416667,23.8533333334,28.9245833333,52.5419583334,25.1656666667
808.35,30.8543055556,64.4521666667,49.8077916666,55.5684166667,26.35675,27.9440833333,24.9488333333,30.19725,52.61125,25.5378333333
808.66,29.98925,64.9135,50.2965416667,56.5668333333,26.1865833333,27.851875,25.06725,29.92175,53.984625,25.55275
808.97,28.6026111111,63.6300833333,49.31125,55.53775,25.02675,27.4813333334,24.7191666667,29.5748333333,53.3240416667,26.2038333333
809.27,29.6448055556,64.76775,50.5464583333,56.96725,25.1365833333,28.1761666667,25.6013333333,30.5328333333,53.5245416667,27.5546666667
809.58,29.4453611111,65.5473333333,50.6977916667,56.66125,25.4836666667,28.1992083333,25.74625,31.4125,54.7747083333,28.1233333333
809.88,29.71775,65.0409166667,51.0860416666,56.5301666667,25.61475,28.5519583334,26.5845833334,31.87175,54.9933333333,28.6341666666
810.19,28.6884722222,64.9835,51.06225,56.1671666667,25.0139166667,28.4145416666,25.5381666667,31.16725,54.6081666667,28.53225
810.49,28.2468611111,63.3919166667,50.5017083334,55.8805833333,23.4810833333,27.8985833333,25.5295833334,30.8110833333,53.6996666667,28.0518333333
810.80,29.6388888889,63.8334166666,50.9445,56.54175,24.014,29.354125,26.3749166667,31.7638333333,54.86825,30.361
811.10,31.1579722222,64.5095833333,52.1150416667,56.96075,25.084,29.8529583333,27.61925,33.5574166666,55.76325,30.8545
811.41,31.6195277778,64.336,51.3206666667,56.7374166666,23.8841666667,29.7033333333,27.3163333333,34.0255,55.8615416667,30.76275
811.71,30.9348888889,63.6893333333,50.5034583333,56.976,23.1025,28.7946666667,25.8465,32.23875,55.057,30.1370833333
812.02,31.4368055556,63.1035,50.6106666667,56.7815833333,23.1035833333,28.6350833333,25.6753333333,32.7299166667,53.2972916667,29.98575
812.32,30.6422777778,62.60125,50.1011666667,55.3385833334,22.0196666667,27.416125,23.94375,31.16325,52.2425833333,28.9785
812.63,28.1864444445,61.6755,47.861875,52.59775,19.994,25.1679583333,21.7891666667,29.2614166666,50.9122916667,25.97775
812.93,27.9727777778,61.8555,47.5418333333,52.9825833333,19.2895833333,24.5953333333,21.5829166667,28.56725,50.2399166667,25.1350833333
813.24,26.9702222222,62.1449166667,46.898125,52.5615833333,18.4413333333,23.3565,20.4165833334,27.2684166667,50.8334166667,23.9969166667
813.54,27.3255833333,60.8528333333,45.4978333333,51.5505,19.4395,23.7329583333,21.5415,27.4000833333,50.0747083334,23.68825
813.85,27.7583611111,60.8159166667,44.8242916666,51.04525,21.28325,23.7005416667,22.2560833333,28.1359166667,50.261375,23.7950833333
814.15,26.6001111111,61.16575,44.305125,50.79025,20.93025,22.55525,21.124,26.6995833333,48.650625,21.7799166666
814.46,25.19675,58.9970833333,42.0870416667,48.6725833333,19.01175,19.712375,18.92325,24.0413333333,47.028,20.6931666667
