wavelength,Back_LopGrim,Belly_LopGrim,Breast_LopGrim,Crissum_LopGrim,Crown_LopGrim,DorTail_LopGrim,Patch10_LopGrim,Rump_LopGrim,Throat_LopGrim,WingTip_LopGrim
249.04,3.67766666667,4.6764,2.73506666667,5.07213333333,2.74,7.1258,14.713,4.06346666667,5.2186,7.57766666667
249.42,3.59966666667,4.67866666666,2.65733333333,5.0728,2.8016,7.16346666667,14.6002666667,3.91653333333,5.10366666667,7.59893333333
249.79,3.61146666666,4.71013333333,2.53726666666,5.08566666667,2.95933333333,7.242,14.5992666667,4.00606666667,5.03073333333,7.61466666667
250.17,3.71673333333,4.88973333333,2.60613333333,5.33986666667,3.15413333333,7.36566666667,14.8584666667,3.99533333333,5.0228,7.55800000001
250.54,4.03106666667,5.3948,2.90566666667,5.70653333333,3.59226666667,7.7444,15.3521333333,4.34906666667,5.3824,7.65213333333
250.92,4.13473333333,5.72053333333,3.1276,5.90093333333,3.8524,7.84766666667,15.5248666667,4.5976,5.564,7.84413333333
251.29,4.1596,5.9894,3.2836,6.14186666667,4.18433333333,7.84386666667,15.4432666667,4.79786666667,5.80493333333,7.89720000001
251.66,4.498,6.56433333333,3.71166666667,6.557,4.7176,8.25753333334,15.9407333333,5.14166666667,6.07786666667,8.25379999999
252.04,3.84466666667,5.64373333333,2.8742,5.9314,4.0314,7.5662,15.3938666667,4.48313333333,5.37133333333,7.43946666666
252.41,3.5624,5.2654,2.6652,5.76926666667,3.78386666667,7.14393333333,15.1660666667,4.30706666667,5.02466666667,6.99506666667
252.79,3.3884,5.2744,2.62346666667,5.96066666667,3.52173333333,6.9804,15.2116666666,4.34506666667,5.0864,6.8588
253.16,3.6818,5.73726666667,2.9022,6.3872,3.86693333333,7.16666666667,15.5540666667,4.812,5.44993333333,7.34786666667
253.54,3.86566666667,5.8754,2.95153333333,6.64293333333,3.7864,7.10973333334,15.6042666667,5.0208,5.6696,7.43813333333
253.91,3.64786666667,5.58,2.835,6.55633333333,3.35786666667,6.76886666667,15.5842666667,4.71813333333,5.67413333333,7.14873333333
254.28,3.99073333333,5.8224,2.9574,6.71286666667,3.52446666667,6.76326666667,15.8034,4.999,6.07433333333,7.41026666667
254.66,3.94813333333,5.7092,2.85033333333,6.873,3.45186666667,6.54806666667,15.7355333333,5.08126666667,6.12206666667,7.45726666667
255.03,3.66726666667,5.42293333333,2.5102,6.79933333333,3.02706666667,6.29633333333,15.6881333333,4.792,6.02199999999,7.0554
255.41,3.61213333333,5.5134,2.63993333333,6.60953333334,2.621,6.071,15.8352,4.64146666667,5.7564,7.12406666667
255.78,4.29706666667,6.04513333333,3.43766666667,7.38033333333,3.02006666667,6.6666,16.3194666667,5.3896,6.7346,7.70573333333
256.15,5.43086666667,7.3134,4.87093333333,8.477,4.1612,7.79633333333,17.2339333333,6.27573333333,8.11966666667,8.71820000001
256.53,5.74106666667,7.60166666667,5.21273333333,8.66293333333,4.3994,8.1674,17.3118666667,6.12893333333,8.40580000001,9.01826666668
256.90,5.77553333333,7.5972,5.4652,8.59759999999,4.56966666667,8.29173333333,17.3394,6.0464,8.28746666667,9.1
257.28,6.0738,7.5762,5.8012,8.59373333332,4.65146666667,8.45346666667,17.3278666667,6.21393333333,8.22526666667,9.20279999999
257.65,5.92766666667,7.53386666667,5.828,8.33693333334,4.8116,8.32986666667,17.1854,6.18333333333,8.08800000001,9.09739999999
258.02,5.51166666667,7.16206666667,5.4188,7.8558,4.56106666667,7.98266666667,16.8353333333,6.004,7.61733333333,8.90233333332
258.40,5.51513333333,7.00786666667,5.34186666667,7.6982,4.4702,8.06346666667,16.8093333333,6.0562,7.51433333333,8.92439999999
258.77,5.1852,6.53973333333,4.96366666667,7.2296,4.209,7.8596,16.3262666666,5.75753333333,7.18573333333,8.77360000001
259.15,5.3448,6.58406666667,4.9984,7.26273333333,4.40046666666,8.0132,16.3748666667,5.94486666666,7.2584,9.05040000001
259.52,5.54546666667,6.6686,5.04066666667,7.43246666667,4.71173333333,8.29446666667,16.523,6.13726666667,7.52133333333,9.2266
259.89,5.2874,6.45133333333,4.71086666667,7.1382,4.50613333333,8.10826666667,16.3818,5.9138,7.21126666667,9.09066666667
260.27,5.31893333333,6.52106666667,4.69646666667,7.157,4.53186666667,8.17906666667,16.5209333333,5.99446666667,7.21013333333,9.17713333333
260.64,5.26793333333,6.47006666667,4.6246,7.11326666667,4.47346666667,8.089,16.5204666667,6.04366666667,7.20906666667,9.08633333333
261.01,5.24033333333,6.35746666667,4.4994,6.94713333333,4.35646666667,8.0242,16.3726666667,5.93746666667,7.12206666667,8.97346666668
261.39,4.93933333333,6.07513333333,4.21306666667,6.62086666667,4.0466,7.74633333333,16.1591333333,5.60226666666,6.84013333333,8.67993333333
261.76,4.83093333333,5.94446666667,4.14373333333,6.55473333333,3.91993333333,7.74193333333,16.1464,5.51093333333,6.76106666667,8.55846666667
262.13,4.9788,6.07593333333,4.25913333333,6.6628,3.97553333333,7.90533333333,16.2911333333,5.53106666667,6.95006666667,8.59193333332
262.51,4.86926666667,6.136,4.1134,6.6608,3.96173333333,7.8754,16.2218,5.34613333333,6.96793333333,8.506
262.88,4.7992,6.2818,4.01806666667,6.67773333333,3.90753333333,7.8902,16.3712666667,5.24386666667,6.98313333333,8.36806666668
263.25,4.703,6.42433333333,3.97846666666,6.7156,3.89286666667,7.9594,16.3742,5.0826,6.95066666667,8.17239999999
263.63,4.3438,6.22606666667,3.59033333333,6.49273333333,3.39726666666,7.5208,16.1702,4.62133333333,6.441,7.62426666667
264.00,4.38286666667,6.2006,3.60606666667,6.66073333333,3.33913333333,7.51986666667,16.1272,4.47366666667,6.32666666667,7.4202
264.37,4.1328,5.8764,3.34573333333,6.53133333333,3.12426666667,7.23246666667,15.8303333333,4.2252,6.03326666667,7.19246666667
264.75,4.28873333334,5.9806,3.56506666667,6.8014,3.43986666667,7.43426666667,16.0432,4.35773333333,6.18106666667,7.51573333333
265.12,4.83866666667,6.5658,4.148,7.52259999999,4.07453333333,7.88333333333,16.5214,4.89993333333,6.74606666667,8.25000000001
265.49,5.07026666667,6.89653333333,4.40766666667,7.89919999999,4.4674,8.111,16.7174,5.28813333333,7.01893333333,8.58553333334
265.87,5.34813333333,7.1434,4.60233333333,8.02053333333,4.78366666667,8.49406666667,16.9590666667,5.64913333333,7.26606666667,8.96786666667
266.24,5.6078,7.49033333334,4.8936,8.33053333333,5.22133333333,8.9468,17.1737333333,6.19606666667,7.49859999999,9.30813333333
266.61,5.86986666667,7.6014,5.235,8.55213333333,5.47793333333,9.25720000001,17.5526,6.7126,7.57433333334,9.70019999999
266.98,6.1438,7.7746,5.4258,8.57066666667,5.6392,9.42906666667,17.8227333333,6.9632,7.75399999999,9.90246666665
267.36,5.76293333334,7.2196,5.01573333333,8.06013333334,5.21253333333,8.85526666667,17.4604,6.61886666667,7.45926666666,9.47626666666
267.73,5.84393333333,7.10713333333,5.09133333333,7.93713333333,5.251,8.8736,17.3406,6.72713333333,7.58126666667,9.61400000001
268.10,5.74506666667,7.1262,5.07213333333,7.6948,5.1078,8.64486666667,17.2471333333,6.70926666667,7.64506666667,9.49533333333
268.48,5.567,6.98593333333,4.81426666667,7.3984,4.7862,8.42826666667,16.9894,6.49886666667,7.41693333333,9.1692
268.85,5.25553333333,6.8164,4.459,6.93366666666,4.37626666667,8.08706666667,16.7127333333,6.27773333333,7.04653333333,8.7268
269.22,4.61086666667,6.1172,3.83453333333,6.13553333333,3.647,7.45866666667,16.1745333333,5.67773333333,6.41720000001,8.01966666667
269.59,4.54546666667,5.8676,3.62426666667,5.83826666667,3.3752,7.3254,15.9818666667,5.4352,6.13253333333,7.74873333333
269.97,4.77313333333,5.99953333333,3.79133333333,6.01053333333,3.55126666667,7.40426666667,16.1910666666,5.58786666666,6.23513333333,7.89093333333
270.34,4.78146666667,5.87013333333,3.7294,5.907,3.54106666667,7.1862,16.0498,5.41566666667,6.15373333333,7.7662
270.71,4.49293333333,5.55033333333,3.5702,5.5294,3.22906666667,6.82253333334,15.6797333334,5.03006666667,5.961,7.39126666667
271.09,4.11093333333,5.11553333333,3.32726666667,5.2506,2.88946666667,6.48233333333,15.2486666667,4.7372,5.51466666667,7.0924
271.46,4.16373333333,5.2464,3.42273333333,5.4312,2.99166666667,6.6468,15.274,4.7954,5.5244,7.24473333333
271.83,3.95753333333,5.1334,3.25866666667,5.4064,2.9132,6.643,15.261,4.7448,5.33973333333,7.13586666667
272.20,3.65613333333,4.7622,2.89206666667,5.16526666667,2.80026666667,6.57686666667,14.8806666667,4.4928,5.04873333333,6.87106666667
272.58,3.61553333333,4.6938,2.86353333333,5.14953333333,2.88613333333,6.55966666667,14.7472666667,4.4276,4.97906666667,6.87113333333
272.95,3.72533333333,4.76033333333,2.94313333333,5.31586666667,3.04726666666,6.69273333333,14.7566666667,4.48886666667,5.10773333333,7.0588
273.32,4.07806666667,5.17893333334,3.22266666667,5.70706666667,3.5278,7.07953333333,15.1018,4.88326666667,5.41506666667,7.4458
273.69,4.17773333333,5.39526666667,3.3296,5.94146666667,3.76953333333,7.2614,15.2908,5.0708,5.66933333333,7.69393333333
274.06,4.00986666667,5.3098,3.16993333333,5.82486666667,3.5178,7.11133333333,15.055,4.87466666667,5.517,7.50666666667
274.44,3.79373333333,5.11273333333,2.9876,5.57693333333,3.18766666667,6.8746,14.864,4.6736,5.1942,7.2766
274.81,3.9112,5.2482,3.06773333333,5.72633333334,3.37766666667,7.00646666667,14.8226666667,4.74273333333,5.24846666667,7.38173333333
275.18,4.23466666666,5.6678,3.39473333333,6.0776,3.7726,7.32386666667,15.0698666666,5.00446666667,5.58546666667,7.72973333333
275.55,4.42453333333,5.78473333333,3.57126666667,6.1206,3.85153333333,7.37546666667,15.1570666667,5.10653333333,5.6754,7.81046666667
275.93,4.98853333333,6.36133333333,4.14546666667,6.49626666667,4.18266666667,7.72166666667,15.5886666667,5.43706666667,6.22013333334,8.20973333333
276.30,5.5834,6.91906666667,4.71006666667,6.83186666667,4.55106666667,8.019,16.0381333333,5.8356,6.57553333333,8.55333333333
276.67,5.31526666667,6.60173333333,4.36366666667,6.4244,4.0956,7.57253333333,15.74,5.4622,6.20413333333,8.1132
277.04,5.45473333333,6.7406,4.60613333334,6.5514,4.1384,7.64353333333,15.8247333333,5.6288,6.31633333333,8.21586666666
277.41,5.51053333333,6.6166,4.68533333334,6.5404,3.94733333333,7.57906666667,15.6672,5.55626666667,6.3096,8.12973333333
277.79,5.49433333333,6.62513333333,4.89186666667,6.46373333333,3.9904,7.60746666667,15.6821333333,5.597,6.29333333333,8.14646666667
278.16,5.4006,6.43646666667,4.80786666667,6.37786666667,3.94793333333,7.38746666667,15.47,5.46146666667,6.16073333333,8.1086
278.53,5.133,6.26253333333,4.63353333333,6.28426666667,3.85573333334,7.28353333333,15.334,5.31986666667,6.0866,8.00686666667
278.90,4.8382,6.03606666667,4.27713333333,6.11466666667,3.52646666667,7.09233333333,15.1816666667,5.14786666666,5.85053333333,7.74026666667
279.27,4.67446666667,5.83973333333,4.08653333333,5.9526,3.39626666667,6.96846666667,14.9588666667,4.99353333333,5.6424,7.5174
279.64,4.62713333333,5.80353333333,3.9834,5.96333333333,3.38226666666,7.031,14.9148666667,5.0172,5.53926666667,7.47446666667
280.02,4.0024,5.19513333333,3.30053333333,5.47413333333,2.9558,6.63506666667,14.3248666667,4.4488,4.90533333333,6.89906666667
280.39,3.52673333333,4.742,2.8714,5.26853333333,2.46353333333,6.28793333333,13.9220666667,4.03446666667,4.4758,6.6
280.76,3.7404,5.0096,3.22726666667,5.62813333333,2.82706666667,6.695,14.1678666667,4.43173333333,4.78526666667,7.11126666667
281.13,3.19553333333,4.44973333333,2.6192,5.0798,2.23086666667,6.2664,13.7572666667,3.8376,4.31306666667,6.5636
281.50,3.19486666667,4.61693333333,2.67753333333,5.10493333333,2.34053333333,6.3974,13.9397333333,3.9272,4.40186666667,6.65686666667
281.87,3.2966,4.51846666667,2.61306666667,5.16426666667,2.33646666667,6.42006666667,13.8662,3.95373333333,4.48086666667,6.64033333333
282.25,3.37766666667,4.5952,2.7542,5.20366666667,2.41466666667,6.56333333333,13.9531333333,4.08606666667,4.58406666667,6.6204
282.62,3.9524,5.17753333333,3.2634,5.73733333333,2.9674,7.09186666667,14.4617333333,4.56226666667,5.17233333333,7.13133333333
282.99,4.15566666666,5.2686,3.53206666667,5.85893333333,3.1346,7.15993333333,14.5992666667,4.6106,5.33993333333,7.389
283.36,4.2344,5.2906,3.63993333333,5.88006666667,3.15806666667,7.16026666666,14.6995333333,4.69933333333,5.46233333333,7.45653333333
283.73,4.0558,5.11993333333,3.55173333333,5.7668,2.97373333333,7.0248,14.6502666667,4.5566,5.32846666667,7.34646666667
284.10,4.30533333333,5.30773333333,3.84073333333,5.99733333333,3.1984,7.24386666667,14.8779333333,4.84453333333,5.52006666667,7.62453333333
284.47,4.39,5.39826666667,3.89253333333,6.01473333334,3.30786666667,7.25733333333,14.9428666667,4.933,5.65373333333,7.74240000001
284.85,4.489,5.52153333333,3.995,6.112,3.39713333333,7.26586666667,15.0778666667,5.03626666667,5.80933333333,7.82079999999
285.22,4.61373333333,5.65253333333,4.1406,6.35126666667,3.63726666667,7.4436,15.2228,5.29086666667,6.007,8.01360000001
285.59,4.46773333333,5.5486,4.0286,6.3812,3.59246666667,7.4038,15.0792,5.19206666667,5.9436,7.92806666667
285.96,4.5806,5.80053333333,4.13546666667,6.61186666667,3.79306666667,7.56093333333,15.251,5.35833333333,6.14026666667,8.09993333333
286.33,4.553,5.81826666667,4.0656,6.71113333333,3.71433333333,7.57226666667,15.2964,5.3334,6.1846,8.09759999999
286.70,4.24946666667,5.538,3.82406666667,6.49426666667,3.37773333333,7.30893333333,15.1432,5.15566666667,5.91333333333,7.84539999999
287.07,3.92133333333,5.3806,3.536,6.28246666667,3.08286666667,7.07486666667,14.9640666667,4.9752,5.6706,7.54886666667
287.44,3.78866666667,5.37826666667,3.4192,6.2746,2.94333333333,6.92933333333,14.9584666667,4.86113333333,5.61253333333,7.4734
287.82,3.94233333333,5.55466666667,3.49526666666,6.39286666667,3.03953333333,6.97486666666,15.0931333333,4.98133333333,5.80253333333,7.54933333333
288.19,3.82873333333,5.51126666667,3.40846666667,6.28686666667,2.94033333334,6.75326666667,15.0736666667,4.9018,5.86653333334,7.46246666667
288.56,4.13526666667,5.853,3.7168,6.57633333333,3.2444,6.98453333333,15.4140666666,5.2668,6.23513333334,7.6932
288.93,4.26106666667,6.04133333333,3.76846666667,6.75813333333,3.37013333333,7.06786666667,15.5559333333,5.3304,6.43653333333,7.69606666667
289.30,4.5046,6.32226666667,3.98266666667,6.94093333333,3.58453333333,7.193,15.8949333333,5.49013333333,6.64720000001,7.794
289.67,4.643,6.4504,4.07426666667,6.99093333333,3.63433333333,7.17113333333,16.1451333333,5.5768,6.77486666666,7.77146666667
290.04,4.4768,6.35273333333,3.89446666667,6.79713333333,3.385,6.973,16.1722666667,5.3594,6.59993333333,7.54473333333
290.41,4.4866,6.4668,3.9226,6.7536,3.3844,6.9594,16.2726666667,5.38453333333,6.56306666667,7.5342
290.78,4.72366666667,6.7618,4.1328,6.90446666667,3.585,7.0934,16.3904666667,5.4818,6.71266666666,7.67646666667
291.15,4.88086666667,6.98773333333,4.25393333333,7.13246666667,3.74833333333,7.21533333333,16.6728,5.60946666667,6.96653333333,7.79
291.52,5.01566666667,7.1528,4.33053333333,7.2522,3.87233333333,7.3316,16.8716,5.64766666666,7.11093333333,7.8922
291.89,5.18713333333,7.38366666667,4.434,7.40553333333,4.05513333333,7.445,17.0614,5.8034,7.27833333334,7.94826666667
292.26,5.05486666667,7.42046666667,4.2498,7.31613333333,3.873,7.32573333333,17.0058,5.73013333333,7.13493333334,7.73633333333
292.64,4.58286666667,7.07886666667,3.84813333333,7.04306666667,3.4196,6.96646666667,16.7302666667,5.26553333333,6.72373333334,7.30366666667
293.01,4.4346,7.01866666667,3.8348,6.94593333333,3.26806666667,6.94586666667,16.7682666667,5.24233333333,6.63366666667,7.2434
293.38,4.36466666667,7.03013333334,3.85433333333,7.04653333333,3.16573333333,6.84006666667,16.7616,5.25653333333,6.63526666667,7.2844
293.75,4.4804,7.25473333333,4.05526666667,7.38273333334,3.257,6.94586666667,16.8414666667,5.38226666667,6.90466666666,7.45193333333
294.12,4.54506666667,7.3832,4.34386666667,7.63486666667,3.322,6.9574,16.9541333333,5.47926666667,7.16366666666,7.56826666667
294.49,4.6568,7.57446666666,4.54533333333,7.84686666666,3.4926,7.03946666667,17.197,5.62826666667,7.50753333333,7.78953333333
294.86,4.57993333333,7.53,4.50593333333,7.88100000001,3.4318,7.0406,17.2344,5.70326666667,7.65773333333,7.76706666666
295.23,4.71926666667,7.6376,4.6706,7.96066666667,3.484,7.08206666667,17.2416666667,5.88533333333,7.70206666667,7.8562
295.60,4.76533333333,7.71293333333,4.77373333333,8.09026666667,3.55413333333,7.11226666667,17.3345333333,6.0588,7.84713333334,7.83453333333
295.97,4.69986666667,7.78473333333,4.8304,8.23513333333,3.5512,7.03973333333,17.4217333333,6.0564,7.91266666667,7.9058
296.34,5.03206666667,8.09073333333,5.14826666667,8.6436,3.83906666667,7.3116,17.7714,6.3116,8.22339999999,8.22333333333
296.71,5.19753333333,8.33546666667,5.23373333333,8.81606666667,3.9922,7.4056,18.0047333333,6.437,8.42753333333,8.32933333333
297.08,5.10973333333,8.40906666666,5.14506666667,8.80566666667,3.914,7.2196,18.0078,6.34906666666,8.40433333334,8.19933333333
297.45,5.0818,8.55133333333,5.07706666667,8.79939999999,3.88366666667,7.14,18.0274,6.26326666667,8.38986666668,8.11526666667
297.82,5.00906666667,8.58693333334,4.97293333333,8.75900000001,3.83086666667,7.01106666667,18.07,6.26906666667,8.30380000001,8.07613333333
298.19,5.207,8.8284,5.06913333333,9.01813333335,4.03973333333,7.103,18.2913333333,6.55673333333,8.48413333334,8.22793333333
298.56,5.2538,8.90553333333,5.1108,9.13146666667,4.10453333333,7.08886666667,18.4212666666,6.61666666667,8.49433333334,8.2102
298.93,5.34093333333,9.07933333333,5.16213333333,9.23093333334,4.17693333333,7.02946666667,18.5638,6.63066666667,8.53646666667,8.1898
299.30,5.45986666667,9.38326666666,5.26053333333,9.44573333333,4.32453333333,7.097,18.8096666667,6.69206666667,8.72026666667,8.21073333333
299.67,5.4944,9.5004,5.28806666667,9.589,4.31666666667,7.04066666667,18.8950666667,6.69973333333,8.71399999999,8.2076
300.04,5.6332,9.74533333333,5.40733333333,9.76046666667,4.40646666667,7.1486,19.0746666667,6.85266666667,8.89386666666,8.28753333333
300.41,5.50513333333,9.80606666667,5.39406666666,9.81913333333,4.37933333333,6.97453333333,19.1262666667,6.81333333333,8.89553333334,8.12166666667
300.78,5.4632,9.88280000001,5.5248,9.91653333334,4.364,6.83066666667,19.1305333333,6.83493333334,8.95186666667,8.04586666666
301.15,5.62013333333,10.0127333333,5.7046,10.1937333333,4.47106666667,6.86573333333,19.3288666667,6.99833333333,9.10206666666,8.12486666667
301.52,5.68273333333,10.0556666667,5.82126666666,10.2871333333,4.49006666667,6.90113333334,19.3450666667,7.12506666667,9.14339999999,8.0984
301.89,5.56713333333,10.0238666667,5.7688,10.1841333333,4.3736,6.7468,19.2593333334,6.96553333333,9.00766666667,7.88026666667
302.26,5.4342,9.94126666665,5.6804,10.0202,4.18326666667,6.53973333333,19.1252666667,6.6666,8.82026666667,7.6312
302.63,5.3888,9.97980000001,5.6304,10.0093333333,4.0738,6.39713333333,19.0954666667,6.60313333333,8.74066666667,7.4302
303.00,5.16533333333,9.92913333334,5.4546,9.92766666667,3.89566666667,6.18893333333,19.0789333333,6.4738,8.59899999999,7.21886666667
303.37,5.18286666667,9.97906666666,5.57853333333,10.0536666667,3.8836,6.20266666667,19.0903333333,6.55646666667,8.72486666667,7.34806666667
303.74,5.12286666667,10.0116666667,5.53886666667,9.90613333331,3.83833333333,6.0274,19.0382,6.44026666667,8.68353333333,7.17406666667
304.10,5.19946666667,10.0972,5.68333333333,10.0069333333,3.9378,5.97126666667,19.1752666667,6.46926666667,8.75146666667,7.16126666667
304.47,5.45713333333,10.4206666667,5.9614,10.3372,4.2088,6.16846666667,19.4757333333,6.7208,9.03173333333,7.3968
304.84,5.6418,10.6230666667,6.10266666667,10.6044666667,4.4144,6.3178,19.7571333333,6.87233333333,9.21186666666,7.60266666667
305.21,5.78233333333,10.8548,6.13273333333,10.7518666667,4.49486666667,6.42686666667,19.8956,6.92026666667,9.31499999999,7.61486666667
305.58,6.07373333333,11.1915333333,6.39206666667,11.0504,4.7964,6.62913333333,20.2982,7.12326666667,9.69633333333,7.8122
305.95,6.28113333333,11.3995333333,6.615,11.4039333333,4.92546666667,6.76073333333,20.5484666667,7.32486666667,9.9436,7.91413333333
306.32,6.32026666667,11.5674,6.71993333333,11.5692,5.0106,6.86406666667,20.7192666667,7.48293333333,10.1903333333,7.9796
306.69,6.46813333333,11.7546,6.8652,11.7515333333,5.15506666667,6.97773333334,20.8598,7.63113333333,10.4353333333,8.1048
307.06,6.7392,11.995,7.17233333333,12.0212666667,5.38553333333,7.17693333333,21.0253333334,7.84933333333,10.7492,8.31786666667
