wavelength,Back_DigMajm,Belly_DigMajm,Breast_DigMajm,Crissum_DigMajm,Crown_DigMajm,DorTail_DigMajm,Patch10_DigMajm,Patch11_DigMajm,Rump_DigMajm,Throat_DigMajm,WingTip_DigMajm
185.63,8.45473152174,26.0785666667,35.0978999998,55.8824000001,16.4706,61.5686666667,90.5882333335,-5.09793333326,5.130611111,15.8824666667,83.9215666667
186.01,9.90481630435,13.9534,23.1784666667,33.0231999998,7.13173333332,47.2867333333,64.4187333333,-8.99233333326,-4.4961222224,9.92253333334,60.5425666667
186.39,-17.036375,4.10249999999,4.61543333326,12.3078000001,-22.9059333333,16.8375666667,47.0084,-38.8033999999,-28.0057444443,-16.7522000001,32.0512333333
186.77,-21.9012405797,-11.9842,-9.20633333334,6.98406666668,-26.8254666667,1.98399999999,32.2222,-43.8095999999,-37.2751888888,-34.1270666667,22.6192333333
187.15,-2.05159710144,-7.11113333332,-9.55553333326,11.2592666667,-19.5556,3.5555,45.9259,-33.0369999999,-19.8517444444,-24.1480666667,37.4814333334
187.53,-13.6566351449,-39.9999,-36.579,-7.36846666674,-45.7896,-20.5263666666,29.0351000001,-63.8595999999,-46.7837666666,-55.4387333333,24.8244333333
187.91,-11.1192108696,-31.7391333333,-40.7971666666,-5.07239999992,-33.9130666667,-26.3043333333,26.1593666667,-53.9129333333,-44.0337666667,-38.4058000001,20.1449
188.29,-132.884372102,-181.666766667,-221.851833333,-84.4444000001,-195.185066667,-172.9629,-20.1853333333,-244.074066667,-213.950666667,-183.333466667,-73.8888333334
188.67,653.218515941,754.444466667,856.666633333,414.444333333,778.888933333,783.333333333,291.111133333,914.444533333,867.407533334,751.111066666,501.666799999
189.05,143.742112319,165.0,185.185133333,114.6296,182.963066667,172.685233333,100.463066667,190.370466667,179.938233333,173.7036,136.2037
189.43,95.1897768116,120.6173,123.888966667,82.3455333333,129.876666667,126.296333333,75.9877666667,128.024733333,126.0699,122.963,96.5430666667
189.81,87.3866960145,111.333233333,112.727433333,65.2120666665,116.606133333,124.727366667,68.4848666666,109.575733333,117.393877778,113.3334,82.8484666667
190.19,68.861665942,83.5134,88.5135000001,44.6848,86.4864000001,95.5855666666,53.8738666666,86.7567999999,88.7235888889,88.7388000001,63.8738333334
190.57,55.5070257246,73.1682666667,78.5808333333,40.462,68.5807333333,77.8217000001,48.8117666667,69.9009333333,74.268288889,75.1816666667,57.5247666667
190.95,45.7924177536,59.6045666667,65.5085333334,36.0452,58.2486666667,60.7063666667,41.1015,57.0621333333,62.9189666667,62.3728,48.3616
191.33,49.9738826087,57.1750666667,66.8926999999,36.8362,59.6045333333,62.0056333333,44.4066666667,58.4747333333,67.9377555555,62.9944666667,53.9828666667
191.71,41.9416423913,41.6667333333,56.6369666667,25.2976,49.8214666667,50.3869666667,31.7263,46.4285333333,56.2202777778,48.5118,42.4703666667
192.09,32.5359992754,32.6611,47.4229,20.5603333333,40.2239333333,41.8209,25.5463333333,35.0700666667,43.7721555556,37.2548666667,32.9691666667
192.47,21.9030952899,22.8736333333,42.4999666667,12.9312,34.7700666666,36.2356666667,17.9596666667,25.9196666667,34.5689444444,29.2529333333,25.1724
192.85,13.8649934783,15.6943333333,40.7222666667,8.0,28.7777333333,32.3333333333,12.889,19.2777333333,27.9259888889,22.2223333333,18.3332333333
193.23,-0.62756086956,4.2611,33.9861000001,-6.18553333334,16.2199333333,28.0067666667,1.30596666667,7.83493333334,20.3551111111,10.7216666667,5.08576666667
193.61,-20.3519163044,-15.8442333333,22.6840333334,-29.4372666667,-2.94373333332,16.6667,-14.1557666667,-9.09079999999,3.26111111111,-10.8224,-8.22503333333
193.99,-22.3429851449,-11.2301,18.2141333333,-26.746,-7.69839999998,15.4365,-8.29366666667,-9.44446666668,5.43652222221,-10.6348666667,-1.11106666665
194.37,-19.0733695652,-4.79166666667,18.1250000001,-23.0,-3.75,22.2916666667,0.499999999986,-6.83333333332,10.1666666667,-7.75000000002,5.79166666666
194.75,-31.3520369565,-15.4107,5.41069999993,-34.2994666667,-7.82613333331,22.1738333333,-7.53620000001,-15.6522,4.54096666667,-21.8357333333,3.0918
195.13,-22.3801550725,-8.1333,6.08890000002,-29.2443333333,-2.93320000002,32.1334,2.97779999999,-8.0888,9.94071111113,-14.4889333333,12.5331666667
195.51,-32.5128713768,-8.2717,-3.37453333334,-32.428,-12.0163333333,26.6667333333,-5.76133333334,-14.5677333333,3.71748888888,-22.2222,2.88083333333
195.89,-36.6064572464,-0.98576666666,3.2865,-31.8310666666,-7.32386666667,34.7888,2.06576666667,-11.6430666667,10.4851777778,-12.3944,12.3475
196.27,-10.915398913,21.5151333333,18.3711,-8.93933333332,10.7576,49.3562,20.6059333333,10.7576666667,29.0025222222,11.3636666667,33.1060333333
196.65,-12.5032811594,19.8084666667,9.5785,-8.81226666668,3.1418,48.0075666667,17.0882,7.20306666666,29.5019444444,7.04980000001,30.5748
197.03,-29.7191028986,10.1317,-13.1140333333,-23.0702,-11.4036,37.8508666667,7.10523333332,-0.877266666672,18.2310333333,-10.2631333333,22.193
197.40,-22.1020134058,9.9267,-7.06959999999,-15.9707333333,-5.2746,36.7767666667,9.37719999998,3.73626666667,17.7045777778,-6.73986666667,17.2161333333
197.78,-5.52332101449,19.6039,10.8251,-0.46206666668,8.1188,43.1022333333,21.6832,14.0594666667,31.9581777778,6.27053333335,25.5115666667
198.16,6.71175362317,23.5033666667,22.8911666667,9.45586666667,18.2312,47.6530666667,29.8979333333,22.5170666667,38.9569,17.6191333333,31.1904666667
198.54,2.60866702899,19.4842333333,19.7619,5.95253333334,14.9205333333,47.6190666667,27.3412666667,17.1428666667,33.7301666667,13.0158666667,25.0396333333
198.92,9.46162282609,21.0464333333,22.8682,9.30240000001,14.8836,42.7132333333,30.6976333333,19.3022,32.3901555556,16.434,23.4497333333
199.30,7.8458115942,22.7847666667,32.4051,10.633,15.443,50.1687333333,29.4937333333,18.6498,33.5724111111,16.7088666667,22.0252333333
199.68,9.02611666667,19.6397,34.0991333333,9.00886666666,10.2704,42.4775666667,29.7747,15.7659333334,28.7687666666,16.036,19.8198
200.06,10.4817112319,23.0241,29.0378333333,12.4398666667,10.7217333333,36.2543333333,25.1201666667,16.4949333333,25.4180666667,12.9896,22.0964
200.44,-4.7111043478,8.61793333334,16.9919333333,1.3008,-0.894199999988,22.4797,12.3983666667,4.39019999999,13.9973555556,-2.19513333334,5.44716666667
200.82,-5.46036050723,5.09263333334,19.3981333333,-0.27773333334,-3.51853333334,17.7313666667,12.9167333333,4.62966666666,10.5247333333,-3.51860000002,1.43526666667
201.19,7.44459927537,16.9115666667,39.5097333333,12.6471333333,9.21560000002,34.7549333333,32.1568,13.9215333333,26.3235888889,13.4315333333,16.2255333333
201.57,-1.51086992755,10.7546,32.3269,2.26406666668,-1.761,29.9999333333,31.7610333334,2.89313333333,19.1823333333,-0.37740000006,13.1447333333
201.95,-33.1228072464,-7.61903333332,6.9048,-21.2697333333,-31.4285999999,12.3808666667,24.9999999999,-11.9046666667,-6.00527777776,-26.5079333333,-4.60326666666
202.33,-108.95946558,-63.5416666666,-55.6250000001,-83.3333333334,-107.708333333,-29.8958333333,-18.6458333333,-74.3749999999,-60.9027777779,-102.916666667,-60.1041666667
202.71,-129.35009058,-90.5208333334,-67.2916666667,-106.458333333,-138.125,-49.4791666667,-35.5208333334,-91.6666666667,-67.4305555554,-130.208333333,-60.4166666667
203.09,-110.597399638,-70.5982333334,-50.0854666667,-86.3247333333,-115.726466667,-39.6581666667,-32.9058333333,-71.1112666666,-56.6382666667,-105.982933333,-39.8290666668
203.47,-47.4356605072,-23.2324,-16.2627333333,-27.0706666667,-52.2224,-8.9899,1.26266666668,-17.9798666667,-16.3972666667,-48.8890000001,-2.47476666668
203.85,-48.7743130435,-15.2819666667,-17.4359666667,-21.0256666667,-43.8974,-0.871700000006,6.718,-13.5383333333,-15.4359777778,-51.2819333332,0.71796666666
204.22,-68.2347826087,-23.9333333333,-33.7333333334,-27.8666666667,-62.3999999999,-4.93333333332,10.2666666666,-24.1333333333,-31.1333333333,-74.6666666666,-19.1333333333
204.60,-96.4019039854,-38.1748,-52.9366,-42.381,-87.9365333335,-16.6667,6.90460000006,-43.6509333334,-50.7143666666,-105.555466667,-37.3017333333
204.98,-100.542768841,-39.4696333333,-57.9546333333,-36.9697333333,-85.4546000001,-22.4242,7.4240666666,-52.2727333333,-53.7878888889,-104.999933333,-37.7272000001
205.36,-122.715694928,-61.1379666667,-88.6179333333,-52.8455999999,-114.9594,-49.5934333333,-13.2519666667,-78.374,-82.1408,-131.382133333,-73.8210333333
205.74,-87.4113500001,-40.9930333333,-58.4397,-22.5530666667,-90.0708000001,-28.3687666667,1.06380000001,-52.0566000001,-62.0803333333,-94.1843333334,-46.0994000001
206.12,-43.6219913043,-17.7421,-26.3977666667,3.87113333338,-42.7956666667,0.967699999994,14.785,-18.8172666667,-28.2616777778,-52.1505333333,-13.6021
206.50,-63.1312307971,-29.7077,-37.1928666667,-5.61393333346,-55.0875333333,-7.48533333334,2.86546666667,-35.2046666666,-45.9064222222,-62.6898666667,-34.0349999999
206.87,-67.5507246377,-21.9333333333,-35.8666666667,7.86666666666,-44.4,9.59999999999,9.20000000001,-25.7333333333,-52.1555555555,-60.4,-36.9333333333
207.25,-166.858875,-81.4101666666,-106.4102,-27.9487999999,-119.743666666,-12.6921333333,-5.8974,-76.4102000001,-137.777866667,-159.487266667,-117.051333333
207.63,2907.57246377,1640.0,2135.0,1160.0,2283.33333333,930.0,778.333333333,1790.0,2420.55555556,2746.66666666,2291.66666667
208.01,807.458657247,455.714066667,587.142866667,321.904733333,677.142866667,260.476133333,226.190533333,536.1906,676.984200001,719.047733335,649.523766666
208.39,456.071793116,303.888866667,306.666766667,201.111133333,423.333333333,105.833266667,140.555666667,327.777733334,365.648155556,421.666666667,332.500066667
208.77,-2283.94927536,-1633.33333333,-1540.0,-1073.33333333,-2336.66666667,-298.333333333,-616.666666668,-1660.0,-1978.33333333,-2293.33333333,-1468.33333333
209.14,1.81629470211e+15,1.39671295262e+15,1.38072005621e+15,1.1003112726e+15,1.89569132042e+15,5.71479498172e+14,7.37805620773e+14,1.30928511894e+15,1.60177742428e+15,1.87436745855e+15,1.33593994628e+15
209.52,-3299.03985507,-2641.66666667,-2583.33333333,-2240.0,-3243.33333333,-1420.0,-1531.66666667,-2196.66666667,-2673.88888889,-3293.33333334,-2323.33333333
209.90,-732.253623188,-561.666666667,-607.0,-518.666666666,-667.999999999,-374.666666667,-349.333333333,-474.666666667,-574.11111111,-711.333333334,-516.333333333
210.28,1181.50098877,921.904600001,1012.85726667,874.2856,1108.57146667,712.857033333,632.857333333,834.285666666,978.095233333,1126.6668,902.380933334
210.66,1544.27536232,1224.66666667,1379.33333333,1148.0,1476.0,969.333333333,888.0,990.666666667,1294.0,1572.0,1126.0
211.03,1575.44927536,1246.66666667,1382.66666667,1157.33333333,1548.0,1094.66666667,982.666666667,1106.66666667,1303.33333333,1590.66666667,1073.33333333
211.41,2527.93470072,2017.77773333,2278.88896667,1800.0,2571.11113333,1928.88893333,1662.222,1966.66666667,2076.29617778,2537.77773333,1823.33326667
211.79,808.528985508,730.0,717.666666667,588.666666666,831.999999999,617.0,560.333333333,668.000000001,697.88888889,796.000000001,585.666666667
212.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212.55,-699.710184058,-677.878766667,-692.1211,-517.575733333,-681.212066667,-550.000066667,-477.8788,-535.151333333,-632.727311112,-687.878666667,-471.818166667
212.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213.30,1932.94384058,1817.5,1824.16666667,1395.0,1851.66666666,1548.33333333,1355.0,1430.0,1694.16666667,1806.66666667,1308.33333333
213.68,-2355.99031594,-2217.77773333,-2195.5555,-1568.8888,-2342.22206667,-1777.77766667,-1696.66653333,-1797.7778,-2137.03701111,-2144.44453333,-1472.22226667
214.06,402.213942754,408.947433333,375.087566667,288.421133334,431.578866667,334.561333333,329.649166667,326.6666,364.6783,384.2106,270.7018
214.44,394.375,398.666666667,353.166666667,280.333333333,427.0,329.5,329.5,325.0,343.833333333,392.0,259.833333333
214.81,326.171938043,358.260833333,319.130466667,247.2464,368.115933333,280.434766667,261.739166667,290.4348,289.903522222,337.101466667,232.7536
215.19,530.229530435,584.444566667,560.888866667,450.2222,630.6666,482.000066667,428.4444,487.555466667,483.925955556,571.555600001,434.4444
215.57,392.55345471,443.3332,434.9275,355.362333333,468.405866667,354.057866667,324.927633333,362.608666667,367.246333333,427.536266667,335.507233333
215.95,392.735601812,434.393866667,452.272833333,353.939466667,473.030466667,362.1212,340.1516,352.424266667,386.212133333,430.909133333,348.3333
216.32,301.371000725,338.494633333,330.322633333,278.494733333,359.5698,295.5913,284.9462,279.3548,306.7025,323.8708,290.7527
216.70,207.444660507,224.9057,226.163533333,190.0628,245.283066667,209.496933333,203.144833333,201.2578,205.828188889,224.654133334,202.641466667
217.08,209.853203261,224.787866667,225.030333333,191.030333333,242.060733333,199.090866667,207.0303,209.818133333,207.171755555,224.2424,204.8486
217.46,181.04058442,195.6285,193.606533333,172.240466667,209.2896,177.376966667,184.644866667,178.360733333,184.808666667,191.1476,175.8469
217.83,181.815448913,196.4943,187.8161,170.8046,205.861933333,176.091966667,186.494333333,170.574866667,181.992377778,189.999933333,177.298766667
218.21,265.256385507,288.378433333,261.711766667,245.946,295.495466667,248.108033333,269.5495,249.369533333,265.375366667,286.486466667,262.6126
218.59,374.323188406,400.0,360.266666667,342.4,400.266666667,356.266666667,370.533333333,345.6,362.622222222,393.333333334,382.133333333
218.97,361.189655435,365.416733333,311.527766667,297.500066667,371.666666667,334.999933333,371.3889,323.333266667,341.944511111,367.222266667,360.555433333
219.34,307.884620652,335.256333333,260.128166667,239.4872,306.666666667,288.3333,330.3847,276.923133333,281.282166667,315.8976,301.794833333
219.72,592.325381884,633.6364,441.515166667,401.818266667,569.0908,556.666633333,648.787733333,524.242333333,521.3132,592.727266666,532.121433333
220.10,743.754528985,785.0,536.666666667,500.833333333,715.833333333,700.0,827.916666667,668.333333334,597.638888889,757.500000001,643.333333333
220.47,-1209.69202899,-1235.83333333,-804.166666667,-788.333333334,-1183.33333333,-1110.83333333,-1344.16666667,-1093.33333333,-949.722222224,-1248.33333333,-853.333333335
220.85,-173.050724638,-180.666666667,-66.4999999999,-99.0000000001,-161.666666667,-152.833333333,-185.666666667,-144.333333333,-122.277777778,-184.0,-96.8333333335
221.23,-136.610816304,-147.638833333,-54.1666333333,-71.3888666666,-121.111066667,-127.638866667,-137.7778,-106.388866667,-74.7683777778,-145.000133333,-62.2222000001
221.61,-65.0419880434,-75.1753666667,-18.8596333333,-12.2806666667,-50.5263333334,-66.4035666667,-56.7543666666,-45.0878000001,-19.5322111111,-75.9648666668,-12.9825333333
221.98,-61.5833923914,-68.4684,-16.8467666667,-11.5316000001,-57.8379333333,-74.0541999999,-57.7479666667,-53.8738666666,-24.1142666666,-87.0272000001,-8.6488
222.36,-153.943535145,-149.473466667,-82.6316000001,-45.6141999999,-152.280666667,-176.3157,-131.403433333,-135.087933333,-73.508788889,-165.263266667,-25.0876666667
222.74,-154.281068116,-160.175366667,-102.456066667,-55.4385333335,-183.8596,-184.2103,-153.3333,-161.754333333,-95.7895444445,-169.122733333,-15.6139666667
223.11,-192.528198551,-206.6665,-141.851766667,-98.5184,-236.296266667,-232.036933333,-165.555633333,-208.888733333,-131.604988889,-200.740733333,-26.111
223.49,-2013.89492754,-1680.0,-1386.66666667,-1190.0,-2426.66666667,-2213.33333333,-1513.33333333,-1923.33333334,-1340.0,-1823.33333333,-541.666666665
223.87,396.755898188,341.281966667,291.282,268.2052,461.538466667,404.615333333,307.9487,392.3076,265.9829,369.230733333,182.051133333
224.24,306.332946739,268.9476,241.754466667,218.947333333,357.543866667,318.070033333,223.859633333,326.3158,211.871255555,305.614066667,167.017533333
224.62,246.37795942,213.7634,199.462333334,190.5376,277.634466667,243.4409,181.828033333,252.043,170.250933333,236.344066667,166.344033333
225.00,225.639746739,181.238033333,192.381033333,165.714266667,248.9524,208.095233333,165.238033333,216.190533333,152.857122222,201.7142,146.857266667
225.38,210.186175,156.306366667,173.603733333,146.486533333,229.7298,193.783933333,154.414533333,195.495533333,145.735666667,193.693733333,140.450533333
225.75,157.183594565,126.541,134.654133333,122.138333333,181.0062,143.899333333,127.484133333,154.087866667,121.383622222,152.075466666,116.352033333
226.13,143.30916413,117.083533333,132.2398,114.062466667,161.145933333,133.958533333,115.9375,141.875133333,112.986222222,132.2918,113.854366667
226.51,155.611109058,125.6831,140.928966667,124.808733334,170.054733333,141.53,123.6611,152.1312,122.094722222,146.010933333,125.901666667
226.88,146.486645652,117.222033333,131.5151,120.707066667,157.171666667,129.798,116.767733333,137.9798,115.9259,141.01,121.009933333
227.26,164.660701087,132.666733333,151.222233333,141.444466667,174.8888,148.9998,142.333233333,157.555466667,136.314655556,161.444466667,146.2223
227.64,219.130434783,197.333333333,195.416666667,190.666666666,234.5,199.583333333,195.833333333,225.333333333,189.527777778,221.0,189.0
228.01,289.172922101,265.5171,251.954,250.804533333,297.241333334,255.4024,263.218466667,281.8392,253.103555556,285.287333333,246.666433333
228.39,809.786231884,758.333333333,681.333333333,723.333333333,836.666666667,692.333333333,770.333333333,764.666666667,730.111111111,764.666666667,693.0
228.76,-605.859731884,-554.242666667,-487.272633333,-495.151533333,-609.091,-534.848466667,-574.242266667,-560.6062,-515.555466667,-575.151466667,-472.727233333
229.14,-193.830364855,-179.166733333,-136.785766667,-159.523933333,-209.523866667,-179.166633333,-201.071566667,-185.238133333,-161.309555555,-196.190466667,-159.285633333
229.52,-178.221124275,-174.3011,-131.1828,-159.1398,-201.935533334,-163.548266667,-199.784866667,-175.699,-157.168377778,-184.516133333,-164.731133333
229.89,-77.6347576087,-69.6856666667,-49.8112333333,-69.6856666667,-88.4277999999,-65.6605666667,-87.9873,-80.2518000001,-65.9539777778,-78.6163333335,-76.1007666667
230.27,-55.9626807971,-50.7461,-29.1542333333,-52.4378666667,-66.7661333333,-39.9505,-65.2239666667,-57.9105333333,-47.7611777778,-58.4079333333,-57.7611333333
230.65,-41.8658931159,-37.9731333333,-22.0719666667,-42.7928,-50.4503333333,-31.0812333333,-52.4325,-45.1349333333,-37.1322777778,-48.3784666666,-46.9819
231.02,-25.5458195652,-18.6022666667,-8.49463333334,-27.5986,-30.3942666667,-12.9748666667,-32.8315333333,-28.8172666667,-21.1827777778,-27.2402,-27.2758666667
231.40,-6.56468840582,-2.49993333334,5.73740000001,-9.61546666666,-15.0,4.7117,-11.0577666667,-13.5256,-2.79924444445,-11.9870666667,-5.96163333334
231.78,-12.7946076087,-2.28273333333,-2.7899,-11.8115333333,-24.2753333333,1.23183333334,-17.1015333333,-17.8261333333,-8.33345555555,-17.0288666667,-9.02183333334
232.15,-0.508413768108,14.2245666667,6.66670000002,-1.45206666667,-13.7292666667,10.0658666667,-6.10553333335,-9.307,3.43234444444,-5.28046666667,4.62046666667
232.53,6.34032065217,20.6810333333,11.1828,3.87113333334,-9.74913333333,15.9139333333,-0.96766666666,-3.0108,9.04426666667,-2.15053333335,10.5374
232.90,-6.57980579712,6.758,-2.69413333332,-11.6895333333,-27.3972,7.53406666667,-16.2556666667,-21.7352,-11.1721222222,-19.6347333333,-1.7352
233.28,-22.4726768116,-18.7357333333,-21.7241333333,-30.9196666667,-45.4023333333,-3.8507,-30.5746333333,-47.9310666667,-34.3104666667,-43.5632666667,-13.3332
233.66,-12.0657536232,-17.0491666667,-12.4591,-20.9837333333,-34.8634,-0.38256666666,-16.4481,-41.2024,-29.7632777778,-33.4426,3.22396666667
234.03,-26.397792029,-35.6498333333,-26.5535333333,-32.2034,-52.9943333333,-13.3898,-30.2826666667,-63.1638,-39.0019777778,-41.9209333334,-6.10189999999
234.41,-10.0203663044,-23.0919666667,-15.7005333333,-16.5216,-33.5266666667,0.0482999999934,-15.4106666666,-46.4734666667,-22.0289666667,-22.4154,11.3043666667
234.78,-13.9376550725,-27.0513666667,-16.3675333333,-16.8376666667,-39.1452,-0.9401,-20.0856333333,-48.2049333333,-22.6925444444,-22.0512,6.62383333334
235.16,-19.0789833333,-41.0964333333,-23.9473333333,-17.8070666667,-50.0,-11.1403,-27.5000666667,-55.4386,-33.3772111111,-30.7018,1.09646666667
235.54,-21.30005,-40.0421,-26.2869333334,-15.1898666667,-47.2573333333,-8.8609,-29.7045666667,-49.7891333333,-34.3319777778,-26.4978666667,-2.57386666667
235.91,-15.6202539855,-34.1913666667,-18.7128,-13.2674666667,-34.2575333334,-5.2145,-24.1585666667,-39.67,-27.6566333333,-23.9604,-5.28046666668
236.29,-23.0213003623,-45.303,-27.3636333333,-18.5455333333,-38.303,-11.3939333333,-32.8483666667,-40.6061333334,-36.1010666666,-32.4242,-14.9394666667
236.66,-19.0844152174,-39.4779,-21.5173,-14.0299333333,-30.2488,-8.9304,-26.9652666667,-32.2885333333,-30.6551555556,-26.9154,-11.9404
237.04,-10.5357065217,-25.4506666667,-11.9495666666,-4.82153333333,-20.7547333333,1.86593333333,-16.0796,-18.4486,-18.1061666667,-16.2264,-7.23270000001
237.41,-15.785440942,-26.7460666667,-16.9445666667,-10.1189333334,-25.6349333333,-1.07143333333,-19.6428666666,-19.8412,-20.6084555556,-18.6507333334,-12.1031
237.79,-22.4863297102,-29.0854666667,-22.6668,-17.7904666667,-33.0286,-5.39056666667,-26.9333333333,-25.3334666667,-24.9015888889,-24.7238666667,-17.7524
238.17,-26.9137793478,-30.163,-24.8188333333,-19.8187333333,-34.8913333333,-7.19186666667,-29.9637,-25.3986,-27.4274777778,-29.7101333333,-17.6448666667
238.54,-31.4323155797,-32.7535,-28.0254,-23.3334,-37.3914666666,-9.94580000001,-33.3334,-28.4421333333,-29.9516666667,-36.2318,-20.1266666667
238.92,-22.5924376812,-21.7065333333,-19.2505,-14.8644666667,-25.1356,-3.0464,-23.7482,-17.0016666667,-20.7922111111,-26.0607333333,-10.8292666667
239.29,-20.5399822464,-18.8385,-17.9184333333,-14.6908,-21.9608,-1.55343333333,-21.4931333333,-14.8719333333,-17.8783444444,-23.3182,-8.37096666667
239.67,-18.8886072464,-18.9027333333,-16.1945,-15.9444666667,-20.0833333334,-3.8472,-19.6944,-13.2222666667,-17.176,-22.1666,-8.20816666666
240.04,-17.5891355073,-16.0941,-14.1348666667,-15.6997333333,-18.0662,-3.05353333333,-17.1628333333,-10.7378666667,-15.9500333333,-20.2035333333,-6.85753333334
240.42,-14.1096971015,-12.7149666667,-10.7103,-14.1810666666,-15.0744666667,-0.515533333334,-11.1798333333,-9.25553333334,-12.5925444445,-15.9907333333,-4.28393333333
240.79,-12.943915942,-9.65823333333,-9.70080000001,-13.3333333333,-13.8674666667,1.08966666667,-9.39106666667,-8.8888,-10.7158333333,-14.124,-3.49363333333
241.17,-13.2583797102,-10.7225666667,-11.3968333333,-14.6820666667,-14.0655333333,-1.2813,-10.0193666667,-11.3296,-12.0423777778,-14.3160666667,-3.2658
241.54,-10.0852427536,-8.73926666667,-9.10196666665,-11.589,-11.2436,-0.198633333333,-7.73746666667,-9.49926666667,-10.2934888889,-11.6234666667,-1.84816666667
241.92,-8.72051086958,-8.67926666667,-8.38519999999,-10.3421333333,-10.0079333333,-0.421833333333,-6.38846666667,-8.43286666667,-9.37423333333,-10.0398666667,-2.4982
242.29,-4.34512210145,-5.01456666667,-4.80526666667,-7.30153333333,-6.2482,2.4243,-3.2973,-4.4732,-5.95004444444,-6.03179999999,-0.418466666667
242.67,-2.57746376812,-2.83333333333,-2.58666666667,-5.01333333333,-4.26666666667,3.47333333333,-2.04666666666,-2.4,-4.12,-3.18666666667,1.29333333333
243.05,-2.23721014493,-3.80953333333,-2.6811,-5.24453333333,-4.59246666667,3.23543333333,-2.48533333333,-3.39213333333,-4.57927777778,-2.98753333333,0.241433333333
243.42,-1.06710797101,-2.84193333333,-1.5361,-3.49486666667,-3.2836,4.1605,-1.34313333333,-2.0522,-3.11777777778,-1.74126666667,0.497500000001
243.80,-3.67469311594,-4.8445,-3.53223333333,-5.92026666667,-5.8582,2.44403333333,-3.3086,-4.61446666667,-5.00003333333,-3.9926,-1.0884
244.17,-2.48328731884,-4.5318,-3.2725,-4.87833333333,-5.52313333333,3.13253333333,-2.25656666667,-4.67153333333,-3.6901,-3.09,-0.377166666667
244.55,-2.21579637681,-3.59843333333,-3.43346666667,-4.47593333333,-5.63006666667,3.38636666667,-2.69743333333,-4.1696,-3.48255555555,-3.43933333333,-0.111966666667
244.92,-0.927260869565,-2.19836666667,-2.1326,-3.26746666667,-4.30926666667,4.1172,-1.86396666667,-2.544,-1.93902222222,-2.14913333333,0.888033333333
245.30,0.493119565219,-1.3055,-0.665633333332,-2.3426,-2.92053333333,5.7172,-0.851399999999,-0.8464,-0.0997111111114,-0.773933333333,2.13623333333
245.67,1.08878695652,-0.700766666666,-0.042666666668,-1.4394,-1.9412,6.05583333333,-0.260533333332,-0.312400000001,0.864900000002,0.0757999999999,3.19113333333
246.05,2.56202318841,1.17166666667,1.53566666667,0.237066666665,0.0169333333346,7.57193333333,1.86543333333,1.27753333333,2.59305555555,2.225,5.3468
246.42,2.47886847826,1.13586666667,1.6411,0.650133333333,0.509266666667,7.55186666667,2.6479,1.5746,2.76278888889,2.38146666667,5.76173333333
246.79,2.65355434783,1.02003333333,1.49083333333,0.272933333332,0.624933333333,7.39596666667,3.337,1.57326666667,2.84124444444,2.08333333333,5.59263333333
247.17,2.96413043478,1.5,1.82666666667,0.62,0.913333333334,7.68666666667,3.83,1.84,3.16333333333,2.34666666667,6.34
247.54,3.05526449275,1.45833333333,1.5224,0.237199999999,0.865399999999,7.95499999999,4.0032,1.7244,3.03211111111,2.5128,6.38466666667
247.92,4.32766050725,2.74203333333,2.39576666667,1.397,1.9118,8.85116666667,4.7487,2.506,4.11053333333,3.68266666667,7.13546666667
248.29,3.77904818841,2.3719,2.13246666667,1.09633333333,1.59326666667,8.40369999999,3.96526666667,2.28213333333,3.76953333333,3.42013333333,6.6187
248.67,3.31819492754,1.8402,1.89103333333,0.987533333334,1.62173333333,7.9924,3.8361,1.93886666667,3.78715555556,3.48886666667,6.10703333333
249.04,2.18991884058,0.753366666667,1.01486666667,0.0122666666654,0.9656,6.97103333333,3.29656666667,0.922466666667,2.80645555556,2.52153333333,5.53506666667
249.42,2.28338007246,1.3238,1.1546,0.593266666666,1.17386666667,7.07173333333,3.80226666667,0.963399999999,2.86447777778,2.46893333333,5.25683333333
249.79,2.65861775362,1.89863333333,1.5289,0.611533333333,1.57273333333,7.19086666667,4.6639,1.52573333333,3.27158888889,2.6546,5.2285
250.17,3.61635652174,2.6886,2.222,1.19653333333,2.2578,7.59960000001,5.36676666667,2.265,3.97918888889,2.8704,5.62673333333
250.54,3.63718043478,2.7974,1.927,0.957866666667,1.756,7.6587,5.28316666667,1.82446666667,3.73871111111,2.75946666667,5.61760000001
250.92,3.93764528985,3.4299,2.2383,1.6506,1.78746666667,8.19643333333,5.56773333333,2.14173333333,3.76552222222,3.20453333333,5.67236666667
251.29,4.31219166667,3.9983,2.59286666667,1.9992,2.35886666667,8.71590000001,6.43233333333,2.7436,4.42221111111,3.67213333333,5.92223333333
251.66,3.26104057971,3.52326666667,2.20363333334,1.27626666667,1.8456,7.8657,5.39873333333,1.837,3.69403333333,2.4838,5.1229
252.04,4.18763913044,4.019,3.0122,2.3352,2.6736,8.84123333333,6.25426666667,2.70833333333,4.48357777778,2.89933333333,5.91576666667
252.41,5.54312608696,5.40506666667,4.18793333333,3.42733333333,4.10753333333,10.2327333333,8.03566666667,4.1074,5.78682222222,3.94633333333,6.95303333333
