wavelength,Back_ConSpmf,Belly_ConSpmf,Breast_ConSpmf,Crissum_ConSpmf,Crown_ConSpmf,DorTail_ConSpmf,Rump_ConSpmf,Throat_ConSpmf,WingTip_ConSpmf
733.57,21.9556,54.4236666667,45.2526666667,42.8210666667,22.2512666667,22.6943333333,25.8036666667,45.8622666667,24.2630666667
733.89,21.7863333333,54.5996666667,45.5182666667,43.0264666667,22.1114666667,22.4556666667,25.8264666667,45.9178666667,24.1940666667
734.21,21.7638,54.4399333333,45.4721333333,42.9486,22.135,22.4648666667,25.7066666667,45.8508666667,24.2945333333
734.52,21.9058,54.3965333333,45.529,43.0385333333,22.181,22.5453333333,25.8389333334,45.9405333333,24.3842
734.84,22.401,54.6944666667,45.8292,43.5319333333,22.7046666667,22.8968,26.0593333333,46.3580666667,24.5918666667
735.16,22.1439333333,54.4091333334,45.5108666667,43.287,22.469,22.8689333333,25.9392,46.0940666667,24.3318666667
735.48,22.5701333333,54.7732666667,45.9087333333,43.5641333333,22.8744,23.1550666667,26.5773333333,46.6140666667,24.8518
735.79,22.5161333333,54.9067333333,45.9824,43.5996666667,22.9206666667,23.099,26.5974666667,46.6162,24.9121333334
736.11,22.6383333333,54.7743333333,45.9889333333,43.8382666667,23.1713333333,23.3159333333,26.8086666667,46.6908,24.9926
736.43,22.6111333333,54.7589333333,45.7838,43.4967333333,23.2077333333,23.224,26.7071333333,46.5505333333,24.9493333333
736.74,22.5405333333,54.9243333333,45.6788666667,43.3756666667,22.909,22.9226666667,26.6666,46.5247333333,24.8738
737.06,22.1738666667,54.6240666667,45.4852666667,43.2596,22.7261333333,22.5239333333,26.3604,46.087,24.5418
737.38,22.1715333333,54.2671333333,45.1928,43.0238666667,22.7822666667,22.6222,26.3436666667,45.8332666667,24.5196
737.69,21.8266666667,54.7360666667,45.3861333333,43.1683333333,22.5752,22.4865333333,26.2121333333,45.9653333333,24.3964666667
738.01,21.4684666667,54.7155333333,45.1842666667,42.9952666667,22.3696666667,22.2946,25.849,45.7181333333,24.1329333333
738.33,20.5494,54.0642,44.4546,41.9860666667,21.4951333333,21.3723333334,25.1073333333,44.9845333333,23.4784
738.64,20.3702,54.0260666666,44.4566,41.6856,21.3770666667,21.0264666666,24.866,45.0287333333,23.4918666667
738.96,19.7888,53.6541333333,44.148,41.5589333333,21.1285333334,20.529,24.4012666667,44.601,23.0279333333
739.28,19.0155333333,52.7658,43.1801333333,40.59,20.2580666667,19.6226666667,23.4920666667,43.7304666667,22.1020666667
739.59,18.4222666667,52.328,42.6626666667,40.0484,19.7523333333,19.3421333334,22.8648666667,43.1666,21.7456666667
739.91,18.0232,51.9437333333,42.1514,39.9170666667,19.255,18.8511333333,22.5268666667,42.696,21.4954666667
740.23,17.8162666667,51.8148666667,42.2126666667,39.8583333333,19.4360666667,18.953,22.4874,42.8865333333,21.4374
740.54,17.7766666666,52.0258,41.9628,39.8186,19.5026666667,18.9499333333,22.5216,43.1884,21.5592666667
740.86,17.6938666667,52.0574,41.6340666667,39.71,19.4168,18.9165333333,22.4926666666,43.2475333333,21.504
741.18,17.8822,51.9864666667,41.5951333333,39.5746666667,19.7756666666,19.0754666667,22.7322666667,43.2876,21.6924
741.49,17.4775333333,51.52,41.2418666667,39.1561333333,19.1861333333,18.6056666667,22.2832,42.7168666667,21.2238666667
741.81,17.2458,51.3816,40.9606,39.1701333333,18.9906666667,18.4282666667,22.0733333333,42.584,20.9393333333
742.12,17.1058,51.4562666667,40.9864,39.2734,18.9702666666,18.3736666667,22.0408,42.3285333333,20.7328
742.44,16.9437333333,51.1318666667,40.6356,38.8382666667,18.4906,18.1744,21.8632666667,42.1857333333,20.5543333333
742.76,17.2907333333,51.4498,40.7337333333,39.1743333333,18.5231333333,18.3325333333,22.1407333333,42.4169333333,20.6543333333
743.07,17.653,51.7384666667,40.8586666667,39.2768,18.4664666667,18.1889333333,22.3761333333,42.6698666667,20.6972666667
743.39,18.0321333333,51.9661333333,40.9936666667,39.3343333333,18.8764,18.3438666667,22.497,42.8512,20.7890666667
743.70,17.9001333333,51.7782666667,40.8760666667,39.1436,18.5006,17.8805333333,22.208,42.6018,20.4428666667
744.02,18.2646,52.0425333333,41.5198,39.4956,18.8385333333,18.1549333333,22.6448,43.0762,20.7897333333
744.34,18.0567333333,51.8358666667,41.7889333333,39.4942666667,18.7471333333,18.0402666667,22.546,42.9849333333,20.7436666667
744.65,17.822,51.8304,41.5742666667,39.3757333333,18.4190666667,17.7745333333,22.3104,42.8363333333,20.2748666667
744.97,18.3562,52.1528,41.7858666667,39.7530666667,19.1782,18.549,23.0373333333,43.3857333333,20.9911333334
745.28,18.6498,52.4332666667,42.2132,40.1319333334,19.9257333333,18.9984,23.3773333333,43.6379333333,21.5430666667
745.60,18.9520666667,52.1212666667,41.9888666667,39.9364666667,19.8593333333,19.0624,23.3953333333,43.6966,21.7278666667
745.91,18.9796666667,52.3130666667,42.2078666666,40.2275333333,19.9432,19.3142666667,23.4186666667,43.8167333333,21.7762
746.23,18.6826666667,52.166,42.0744,40.0766666667,19.9299333333,19.2861333333,23.3850666667,43.5084666667,21.791
746.55,18.7913333333,52.1612,42.0339333333,39.944,20.1881333333,19.5013333333,23.4901333333,43.5661333333,21.981
746.86,18.3203333333,51.6372,41.8338666667,39.8032,19.6752,19.4258,23.3890666667,43.3826,21.7159333333
747.18,17.9261333333,51.4393333333,41.5898666667,39.794,19.5059333333,19.2902,23.0912,43.1698,21.629
747.49,17.6319333333,50.988,40.8876,39.3294666667,19.0055333333,18.9892,22.4846,42.5559333333,21.1079333333
747.81,17.0154666666,50.6298666667,40.1614666667,38.5950666667,18.1428,18.301,21.9153333333,41.8572,20.3068
748.12,16.9997333333,50.5618,40.2286,38.7960666667,18.0525333333,18.1426,21.8765333333,41.8542666667,20.2670666667
748.44,16.9998666667,50.8662666667,40.6240666667,39.0086666667,18.0497333333,18.0401333333,21.8658,42.2298,20.3022
748.75,17.4120666667,50.8034666667,40.6582666667,39.0094,17.851,18.1154666667,22.0362,42.6008,20.2357333333
749.07,16.6131333333,50.5985333333,40.0876,38.7152666667,17.2004,17.4338666667,21.5054666667,42.0372,19.4776666667
749.38,16.6013333333,50.7834666667,40.2188,38.7561333333,17.2314666667,17.5709333333,21.4594,41.9719333334,19.3895333334
749.70,16.2213333333,50.5898,39.9702666667,38.4623333333,16.7505333333,17.1118,21.1632,41.9910666667,18.9682666667
750.01,16.1348,50.4558,39.9206,38.6719333333,16.6665333333,16.9442666666,21.0572,41.8764666667,18.8272
750.33,16.0386666667,50.2882666667,39.9666666667,38.4176666667,16.4518666667,16.7549333333,20.7963333333,41.7224666667,18.6408666666
750.64,15.8542,50.2416666667,39.7650666667,38.0832666667,16.0556666667,16.519,20.6814666667,41.5710666667,18.2679333333
750.96,16.3286666667,50.6304666667,40.4975333333,38.5272666667,16.7154,17.1424,21.3448,42.1717333333,18.9714
751.27,17.2112,51.2774,41.3367333333,39.4978,17.4079333333,17.8083333333,22.0491333333,43.1621333333,19.7692
751.59,17.2944,51.4772666667,41.4637333334,39.768,17.4000666667,18.2599333333,22.2995333333,43.2992,19.9386666667
751.90,17.0752,51.4968,40.9783333333,39.6293333333,16.9481333333,17.6142,22.1078,42.9008,19.2757333333
752.22,16.6788,51.6364666667,41.2614,39.6475333333,16.7237333333,17.8191333333,22.1566,42.568,19.2603333333
752.53,17.5254,52.1410666667,42.0149333334,40.2696,17.6291333333,18.5414,22.7543333333,43.0828,19.8687333333
752.85,17.4578,51.5789333333,41.5066666667,40.007,17.2755333333,18.0771333334,22.6349333333,42.9824,19.5838
753.16,17.6767333333,51.671,41.8930666667,40.1101333333,17.6148,18.3445333333,22.9255333333,42.9254666667,19.7417333333
753.47,17.6942666667,51.5052,41.7974,40.0447333333,17.2783333333,18.2783333333,22.811,42.6528666667,19.6186
753.79,17.7812,51.9075333333,41.9196666667,40.2817333334,17.3152,18.3342666667,22.8099333333,43.0046,19.5793333333
754.10,18.5996666667,52.175,42.7352666667,41.0925333333,18.1570666667,19.2359333333,23.5996666667,43.4543333333,20.6258666666
754.42,18.4696,52.0859333333,42.4668,41.2333333333,17.8265333334,18.8819333333,23.4556,42.9839333333,20.2062
754.73,18.4593333333,52.3704,42.5945333333,41.5302,18.0952,19.1280666667,23.5784666667,43.2002666667,20.4692
755.05,18.4797333333,51.8025333333,42.4046666667,41.1058,17.9182,18.5992666667,23.2016666667,42.9664666667,20.2316666667
755.36,18.5681333333,51.4406666667,42.5295333333,40.9392666667,17.8116666667,18.8635333333,23.0748,43.0185333333,20.3026
755.67,18.6631333333,51.2766,42.4432666667,40.9183333333,17.883,18.7977333333,22.9680666667,43.1382666667,20.2838
755.99,18.3871333333,51.0503333333,42.3512666667,40.6128666667,17.4480666667,18.7419333333,22.8064,43.0897333333,20.1219333333
756.30,18.6630666667,51.4869333333,42.6125333333,40.8346666667,17.608,19.01,22.9304,43.1724666667,20.4299333333
756.62,18.9034,51.5476,42.4495333333,41.1256666667,17.4206,19.0836,22.7705333333,43.2178666667,20.6780666667
756.93,18.7382,51.9366,42.7132,41.1597333333,17.6220666667,19.2924,22.965,43.5486,20.6819333333
757.24,19.5039333334,52.2434,43.0998666667,41.6258666667,18.1820666667,19.7791333333,23.6104666667,43.8059333333,21.1552
757.56,19.4064666667,52.1392,42.7454,41.3144,18.1358666667,19.5412,23.6192,43.7866,20.7572
757.87,19.357,52.1388666667,42.8601333333,41.158,17.9106,19.6749333333,23.4848666667,44.0657333333,20.5553333333
758.18,19.2450666666,51.9145333333,42.5018666667,40.6673333333,17.8008,19.3471333333,23.2494,43.6398666667,20.1786666667
758.50,19.7769333333,52.5069333333,43.1596,41.2178,18.4529333333,20.0074,23.8874666667,44.1764,20.735
758.81,19.5102,52.7182,43.3186,41.4732,18.5378,19.8636666667,23.8894666667,44.1989333333,20.7587333333
759.13,20.1936,53.2786,43.6764666667,42.0847333333,19.2552666667,20.6242,24.425,44.6695333333,21.3618
759.44,20.0472,52.9444666666,43.3005333334,41.8902666667,19.1275333333,20.2071333334,24.1003333333,44.4056666667,20.9304666667
759.75,19.832,53.2931333333,43.5706666667,42.1028666667,19.4341333333,20.3248666667,24.2862666667,44.6002666667,21.0696666667
760.07,20.3807333334,53.4638666666,43.9224,42.4725333333,20.1051333333,20.725,24.8178,44.8432,21.3957333333
760.38,20.9364,53.6227333333,44.4070666667,43.0042666667,20.3651333333,21.0484,25.047,45.3650666667,21.7283333333
760.69,20.9566,54.0020666667,44.6997333333,43.3692,20.6903333333,21.28,25.3507333333,45.7281333333,22.0963333333
761.01,20.6354666667,54.1108,44.7284,43.4185333333,20.2804,21.1856666667,24.9627333333,45.7296,21.8424
761.32,20.4377333333,54.2921333333,44.6031333333,43.5330666667,20.3160666667,20.8721333333,24.7976666667,45.7460666667,21.7821333333
761.63,20.9342,54.5078,45.0284666667,43.9238666667,20.7206,21.4348,25.2352666667,46.2394666667,22.1622666667
761.94,21.0013333333,54.7840666667,44.9366,44.0474666667,20.8569333333,21.4700666667,25.3507333333,46.2814666667,22.372
762.26,21.3522,54.8286,45.1225333333,44.0902,21.3705333333,21.8792666667,25.6706666667,46.2738,22.8051333333
762.57,21.0635333333,54.5912666667,44.7370666666,43.6029333333,21.0871333333,21.3286666667,25.4264666666,45.8389333333,22.5158
762.88,21.697,55.6284666667,45.6254666667,44.7312666667,21.9326,22.2174,26.2841333333,46.7673333333,23.4196666667
763.20,21.8146,55.0976666666,45.4522,44.4583333333,21.6806666667,21.9655333333,26.1278666667,46.4434,23.2718
763.51,21.276,54.7706,45.2488666666,44.2534666667,21.3066,21.568,25.6156,46.2968,22.8300666667
763.82,20.7463333333,54.2916,44.6453333333,43.8468666666,20.9638666667,21.1509333333,25.287,45.7057333333,22.5334666667
764.14,20.7585333333,54.1824666667,44.5726666667,43.6878,21.0193333333,21.2338,25.1305333333,45.5757333333,22.3882
764.45,21.3897333333,54.1034666667,44.5724,43.8403333333,21.7543333333,21.7817333333,25.5317333334,45.6304666667,22.8646666667
764.76,22.1346,54.5319333333,45.1801333333,44.3111333333,22.3833333334,22.4895333333,26.2362666667,46.0267333333,23.5541333334
765.07,22.0543333333,54.4848666667,45.0896666667,44.3316,22.4536666667,22.4104666667,26.163,45.654,23.6081333333
765.39,22.1655333333,53.9688,44.9097333333,44.1341333333,22.5622666667,22.5771333333,26.1087333333,45.3750666667,23.5853333333
765.70,22.3483333333,54.0750666667,44.7822,44.1572,22.3768,22.6704666667,26.0038,45.3503333333,23.3743333333
766.01,22.3526666667,53.8642666667,45.0638666667,44.5628666667,22.5054666667,22.7409333333,25.9432,45.4487333333,23.4079333333
766.32,22.5127333333,53.4908666667,44.9938666666,44.2416,22.3902666666,22.7471333333,25.9388,45.1793333333,23.2370666667
766.64,23.2749333333,53.9231333333,45.4761333333,45.0952,23.3004,23.6704,26.6922,45.6924,23.8134
766.95,23.9558,54.6660666667,45.9394666667,45.5967333333,24.1423333333,24.4355333333,27.3711333333,46.3811333333,24.4241333333
767.26,24.8796,55.293,46.5530666667,45.7848666667,25.1733333333,25.3418666667,28.2774,46.8234,25.0716
767.57,24.8766,55.0501333333,46.2833333333,45.741,24.8847333333,25.1458,27.8409333333,46.6054666667,24.9988
767.88,25.2325333334,55.3052666667,46.7093333333,46.0180666667,24.6948666667,24.793,27.7891333333,46.9055333333,24.9978
768.20,24.2942,54.2305333333,45.5722666667,44.9507333333,24.0841333333,24.0314666667,26.8155333333,45.8524666667,24.2635333333
768.51,24.6159333333,54.1328666667,45.6097333333,45.009,23.9474666667,24.038,27.0371333333,45.953,24.178
768.82,24.7964666667,54.1893333333,45.6058666667,44.8569333333,23.8102,23.8986,27.1132666667,45.848,24.1684
769.13,25.2228666667,54.2816666667,46.0296666667,45.2654,24.4255333333,24.1804,27.6386,46.2326,24.6096
769.44,25.8394666667,55.0658,46.2481333333,45.4744666667,24.8467333333,24.7006666667,28.2286666666,46.5792,24.8662
769.76,25.9939333333,55.4459333333,46.4972666667,45.7498666667,25.127,24.7483333333,28.1066666667,46.9954666667,24.9725333333
770.07,25.2380666667,55.3048,46.1392,44.8847333333,24.7670666667,24.1012666667,27.5679333333,46.636,24.4036
770.38,24.8485333333,54.5402666667,45.773,44.2938,24.458,23.6622666667,27.1957333333,45.9321333333,24.1551333333
770.69,25.3376,54.9948,46.2711333333,45.0738666667,24.9102666667,23.7553333333,27.1097333333,46.3766,24.5042
771.00,25.6278,55.2020666667,46.9612666667,45.4298,25.269,24.0696,27.8714666667,46.8863333333,25.1459333333
771.32,26.0151333333,55.3042666667,47.3182666667,45.6166666667,25.6003333333,24.6367333333,28.1744,47.0058666667,25.5143333333
771.63,26.9004666667,55.6553333333,48.4230666667,46.5471333333,26.3133333333,25.3671333333,28.9232666667,47.9174,26.1228666667
771.94,27.1447333333,55.5881333333,48.6064,46.683,26.9165333333,25.8950666666,29.166,47.9923333333,26.8566
772.25,26.3563333333,55.2949333333,48.3016666667,46.5836666667,26.6500666667,25.4364,28.3957333333,47.8358666667,26.4891333333
772.56,25.3718,54.2607333333,47.379,45.5811333333,25.9995333333,24.6932,27.2208666667,47.0229333333,25.7676
772.87,25.4740666667,54.0545333333,47.3878666667,45.4854666667,26.3033333333,25.0084666667,27.0472666667,46.9393333334,26.1102666667
773.18,24.9153333333,53.1186,46.4972,44.6892,25.8588,24.4802,26.6553333333,45.9718,25.6835333333
773.50,24.8823333333,53.2873333333,46.4485333333,44.8594666667,25.3242,24.5324666667,26.6610666667,46.0356666667,25.6912
773.81,25.3735333333,53.8058,46.7905333333,45.2731333333,25.5624,24.9543333333,26.9325333333,46.5248,26.1233333333
774.12,24.1480666666,52.7604,45.6818666667,44.3629333333,24.2555333333,24.1778666667,25.7534666667,45.1866,25.0672666667
774.43,24.3193333333,52.5052,45.1950666667,44.075,24.3968666667,24.5516666667,25.8922,44.7424,25.0343333333
774.74,22.6352666667,51.8403333333,44.4908,43.1248666667,23.7715333333,23.5178,25.1133333333,43.7595333333,24.2852666667
775.05,21.5372,51.3083333333,43.2266666667,42.2873333333,22.5252,22.9826,24.5256666667,42.7203333333,23.5986666667
775.36,20.2658,50.3121333333,42.0574,41.2481333333,21.7608666667,22.0820666667,23.1015333333,42.1998,22.3974
775.67,20.8924666667,50.9756666667,42.45,41.3789333333,22.4007333333,22.6223333333,23.8164666667,42.5114,22.6470666667
775.98,21.6682,50.9806666667,42.6031333333,42.0042666667,22.6459333333,22.762,24.5708,42.3953333333,23.2140666667
776.30,21.6363333333,50.7210666667,42.6242666667,42.1272,22.3093333333,22.7212,24.8485333333,42.3757333333,23.5029333333
776.61,21.3586,50.1772666667,42.1521333333,41.7915333333,21.7973333333,22.6028,24.5566666667,41.9958,23.2821333333
776.92,21.6026666667,49.9016666667,42.2401333333,41.6622,22.0613333333,22.7106666667,24.5098666667,41.7397333333,23.6103333333
777.23,22.2399333333,49.853,42.3690666667,41.7931333333,22.4221333333,23.3156,24.8618666667,41.8695333333,24.2503333333
777.54,21.7826,49.9108666667,42.2934666667,41.7647333333,22.4122,23.1967333333,24.7595333333,42.3945333333,23.9869333333
777.85,21.1940666667,49.685,42.2201333333,41.2122,22.0522,22.6283333334,24.1463333333,42.1783333333,23.5283333333
778.16,20.5808666667,49.3285333333,41.2885333333,40.4900666666,21.1736,22.3230666667,23.5511333333,41.343,23.0732666667
778.47,22.0159333333,50.8148,42.5857333333,41.8076666667,22.6164,23.1127333333,24.2646,42.7636,24.3015333333
778.78,22.056,51.4081333333,43.5077333333,42.0062666667,22.6105333333,22.9409333333,24.3301333333,42.9282,24.2241333333
779.09,21.1981333333,50.9373333333,43.633,41.2819333333,21.3462,22.2544666667,23.4074,42.4540666666,23.7937333333
779.40,21.1220666667,52.0012,44.5472,41.345,22.0998,22.8544666667,23.7729333333,43.4778666666,24.0222666667
779.71,20.8499333333,51.5862666667,44.2035333333,41.1245333333,21.1780666667,22.1754,22.972,43.1995333333,23.5139333334
780.02,20.1045333333,51.9402,44.2563333333,40.9264,20.3414,21.7068,21.853,43.1418666667,22.8909333333
780.33,19.0699333333,51.4022666667,43.33,40.0638666667,19.6024666667,20.5964,20.9726,42.4778,22.0446
780.64,18.8072,51.679,43.3866666667,39.5384666667,19.4818,20.6177333333,21.136,42.428,21.6613333333
780.95,18.2130666667,50.6782666667,42.8418,38.6221333333,18.5934666667,19.3613333333,20.4019333333,41.4782666667,21.3705333333
781.26,17.4200666667,51.2898666667,42.3447333333,38.6548666667,17.7214666667,18.6622666667,20.3087333333,41.2422666667,21.0804666666
781.57,17.7525333333,52.4252666667,43.2159333333,39.667,18.2066,19.2432666667,20.7188,42.3835333333,21.3771333333
781.88,15.7798,50.3976,41.85,37.4464666667,16.2765333333,17.5229333333,19.1973333333,40.5274666667,19.4648666667
782.19,16.6628666667,51.6069333334,42.3198666667,38.5586666667,16.817,18.7899333333,20.424,41.6955333333,21.2408666667
782.50,16.1302,51.2260666666,41.3793333333,38.5441333333,16.4060666667,18.1379333333,19.9694,41.5404,20.7050666667
782.81,15.5735333333,50.3952,40.4832666666,37.9747333333,15.1207333333,17.2228666667,19.1868,40.5063333333,20.0384
783.12,15.5481333333,50.1870666667,40.0993333333,37.0829333333,15.6548666667,17.4035333333,19.1982,40.0838666667,19.8702
783.43,17.0262,51.4567333333,41.6723333333,38.1461333333,17.4423333333,18.6000666667,21.4832666667,41.3696,21.8690666667
783.74,18.2446,52.0904,42.8398,39.2993333333,18.3426666667,20.1582,22.4558,42.6290666667,22.5688
784.05,17.286,52.497,42.8087333333,39.5266666667,17.3806666667,19.5029333333,21.5226,42.9587333334,22.2406
784.36,19.5622666667,54.1852666667,44.2126,41.141,19.0934666667,21.6647333333,23.9624666667,44.5876666667,23.767
784.67,20.4470666667,54.4862666667,45.1922666667,41.8509333333,20.3293333333,22.2353333333,24.2196,45.592,24.3608666667
784.98,21.6031333333,54.5433333333,45.3640666667,41.7880666667,20.8864666667,22.6742666667,24.7860666667,45.8804666667,24.6936
785.29,21.1161333333,54.2521333333,45.4974666667,41.8298666666,20.9490666667,22.8018666667,25.0949333333,45.8846666667,24.9051333333
785.60,20.0600666667,53.4614,44.467,41.0395333334,20.1054666667,21.3183333333,24.0526,44.7458,23.3898
785.91,20.2553333333,53.6336,45.0298666667,41.2088,20.488,22.2448666667,24.2492,45.0899333334,24.2792
786.22,19.8207333333,53.8788666667,45.1420666667,41.405,20.1568666667,22.3095333333,24.3872,45.2017333333,24.1255333333
786.53,19.2266666667,54.1068666667,45.2745333333,41.5322666667,20.0516666667,22.0037333333,24.4494,45.4365333333,23.7126
786.84,18.58,52.2256,43.9544666667,40.2912,19.1765333333,20.9798,23.5712666667,44.1320666667,22.7689333333
787.14,17.7918,52.2896,43.4646666667,39.9361333333,18.2392666667,20.071,23.2730666667,43.6847333333,22.6836666667
787.45,17.2442,51.5657333333,42.7348,39.4642,17.7452,19.1441333333,22.7488,43.0689333333,21.9762666667
787.76,15.6717333333,50.2364666667,41.7536666667,37.9192666667,15.8314666667,17.8707333333,20.9463333333,41.9624666667,20.4315333333
788.07,15.6986,50.1159333333,41.7996666667,37.921,15.6576666667,17.8732666666,21.1998,41.5679333333,20.3544666667
788.38,16.2306666667,50.3487333333,41.9584,38.3635333333,15.9356666667,18.4373333333,22.1127333333,42.0524,20.9591333333
788.69,16.5274666667,50.88,41.7737333333,38.2671333334,15.4196666667,18.6544666667,21.9572666667,42.1884,20.3804666667
789.00,16.6495333333,50.9438666666,42.2658666667,38.414,15.1458666667,18.8533333333,22.1903333333,42.2724666667,20.2471333333
789.31,16.7690666666,50.7241333333,41.6529333333,38.5041333333,15.5738,18.6544666667,22.6366666666,42.2404,19.9042
789.62,17.3486,51.3917333333,42.0110666667,38.65,15.6993333333,19.0605333333,22.6792,43.0758666666,20.2364666667
789.92,17.0132666667,52.1607333333,42.2198666667,38.9158666667,14.8304,18.6946666667,22.8539333333,43.6060666667,19.9263333333
790.23,17.4048,53.3256666667,43.1048666667,39.9542666667,15.1294,19.7718,23.2649333333,44.6194,20.6314666667
790.54,17.2548666667,53.2872,43.0374666667,39.5078666667,15.4017333334,20.1229333334,23.1602,44.4058666667,19.9614666667
790.85,17.6136666667,52.1863333333,42.9178,39.1223333333,15.0808666667,20.8084,23.4796,43.98,19.7152
791.16,18.6937333333,53.9626,44.2292666667,40.9478666667,16.0414,21.8158666666,25.0338,45.5434666667,20.5974
791.47,18.1112,52.7142666667,43.4445333333,40.2856666667,15.619,21.8094666667,25.1586,44.9206666667,20.2301333333
791.78,17.9815333333,52.1994666667,43.8922,40.1607333333,15.6494666667,21.4555333333,24.6722666667,44.5999333333,19.7748
792.08,18.835,52.7426,44.1101333333,41.2216666667,16.2620666667,21.6829333333,25.1699333333,45.1859333333,20.9223333333
792.39,18.0165333333,52.2138666667,43.5721333333,40.7407333333,15.8025333333,21.144,25.0041333333,44.749,20.2880666667
792.70,18.3142666667,53.2227333333,44.5126,40.9537333333,15.1723333333,20.9110666666,25.3044,45.3894,20.6386
793.01,18.5666666667,52.4833333333,43.7833333333,41.025,16.125,21.0333333333,26.0583333333,44.8416666667,20.9416666667
793.32,17.5281333333,51.3524666667,42.7964666667,40.1831333333,15.0646,20.0082666667,24.5276666667,43.3375333333,19.8169333334
793.62,16.1196,50.2272666667,41.8602666667,39.1835333333,13.6027333333,18.7289333333,23.3081333333,42.1970666667,18.1986
793.93,16.0233333334,49.3484,41.9382666667,39.0560666667,13.4671333333,18.4127333333,23.1579333333,42.2388,18.0200666667
794.24,15.0605333333,50.2849333333,42.0208,39.4214,12.8151333333,16.4680666667,22.6597333333,42.1243333333,17.4611333333
794.55,13.5585333333,48.2852666667,40.6926,37.4718,12.6490666667,15.3359333333,21.2098,40.1918666667,16.1785333334
794.86,12.2732,47.5318,39.9236666667,36.4886,11.2977333333,13.5708666667,19.2876,39.5504666667,14.5038
795.16,12.0307333333,47.8588,40.0596,36.8243333333,11.2899333333,13.8868,19.4466666667,39.6508666667,15.2065333333
795.47,12.6334666667,48.0495333333,41.2717333333,37.1489333333,12.0784,14.3406666667,20.1109333333,40.1792,15.5783333333
795.78,13.9528666667,47.0548666667,41.3466,37.2572666667,12.6558,15.3490666667,20.0247333333,40.1568666667,16.5550666667
796.09,13.6542,45.6238,40.3209333333,36.9835333334,12.6193333334,15.371,19.8476666667,38.9330666667,15.9646
796.40,12.2666666667,45.175,40.1083333333,36.2,10.8833333333,14.225,18.375,38.9,14.325
796.70,13.3171333333,44.8125333333,40.4433333333,36.7755333333,12.4707333333,15.389,19.0165333333,39.3148,15.526
797.01,14.0377333333,45.9132666667,41.1875333333,37.1992,13.2350666667,15.741,19.7052666667,40.3275333333,16.1506
797.32,14.8213333333,47.4568666667,41.7823333333,38.1084,13.7538,16.5195333333,20.1346,40.9331333333,17.2258
797.63,17.1277333334,48.2986666667,43.1008,39.9021333333,15.8874,19.5757333333,22.1788,42.4643333333,19.7470666667
797.93,19.5510666667,50.7148,44.9626,42.5520666667,17.3151333333,21.8120666667,23.6325333333,44.8462,22.1863333333
798.24,22.2716,52.4444666667,45.7695333333,44.1648,19.5226666667,24.1564,26.033,46.2716,24.6995333333
798.55,21.0003333333,51.5511333333,44.3798666667,43.2114666667,17.8563333333,22.7994,24.8592,45.5064666667,23.1274
798.85,20.8282,51.0724,43.7018,42.7576666667,18.0456,22.7826666667,24.9687333333,45.0186666667,22.824
799.16,20.4050666667,51.6708666667,43.4767333333,42.7341333333,17.9831333333,22.7932666667,24.9790666667,44.9452,22.2701333333
799.47,20.1829333333,52.1306,43.6078666667,42.963,18.1961333333,23.4249333333,24.549,45.6384,22.0217333333
799.78,21.1763333334,52.6272,44.3660666667,43.9564,19.1023333333,24.3049333333,25.3072,45.5076666667,23.4944
800.08,21.9939333333,53.7549333333,44.8748,44.7869333333,19.6311333333,25.4194,26.5702,46.1398,24.5584666667
800.39,22.4529333333,54.3305333333,45.1033333333,45.5166666667,19.6226,25.8130666667,26.7564666666,46.1814666667,24.8338
800.70,21.9008666667,53.0876666667,44.5293333333,45.4206666667,19.1904666667,24.9934,26.2029333333,45.6025333333,23.5470666667
801.00,20.93,52.5151333333,43.9888,44.4444666667,18.5865333333,24.1654,25.6067333333,45.0302666667,22.4361333333
801.31,19.2781333333,50.6837333333,42.925,42.8299333333,16.9040666667,22.5167333333,24.7103333334,43.1527333333,20.8454
801.62,17.7219333333,50.4930666667,42.9289333334,42.6726666667,16.0749333333,21.9724,23.9447333333,43.5109333333,19.5759333333
801.92,19.3066,51.4809333333,44.3288666667,44.012,17.3551333333,23.378,24.4874,43.9919333333,20.5348
802.23,19.4777333333,51.9917333333,44.465,44.3727333333,16.8561333333,23.5534666667,23.6969333333,44.2806,20.6656666667
802.54,19.1744,52.2466,44.2632666667,44.3782666667,16.4473333333,22.7481333333,23.6153333333,44.4410666667,21.0135333333
802.84,20.6749333333,52.2188666667,44.7036,44.9387333333,16.9325333333,23.2822,24.9285333333,44.182,22.1370666667
803.15,20.3286666667,51.6690666667,44.5504666667,44.5093333333,16.2608666667,22.4551333333,24.7352666667,43.7185333333,21.736
803.46,20.2786666667,51.0011333333,44.0454666667,44.7160666666,16.2538,22.0536,24.7368,43.7254666667,21.3106666667
803.76,20.981,50.4504,43.9439333333,45.2352,17.2272,22.5025333333,25.6155333333,44.6145333333,22.0720666667
804.07,21.307,51.2665333334,44.4376666667,45.8764666667,17.3657333333,22.8165333333,26.1499333333,45.0456,23.6068666667
804.38,21.3294,50.3948,43.0484,44.8475333333,17.0113333333,22.3988,25.3574666667,43.8880666667,22.8886666667
804.68,22.5382666667,51.5754,43.1605333333,45.6988,18.1826666667,23.3185333333,26.5579333333,44.9876666667,24.0098
