wavelength,Back_TanDowf,Belly_TanDowf,Breast_TanDowf,Crissum_TanDowf,Crown_TanDowf,DorTail_TanDowf,Patch10_TanDowf,Patch11_TanDowf,Patch12_TanDowf,Rump_TanDowf,Throat_TanDowf,WingTip_TanDowf
712.84,9.58566666665,41.2605,14.8061666667,39.0091666667,13.9683333333,13.4658333333,8.39983333333,17.4743333334,20.5898333334,23.1203333334,8.81666666669,16.959
713.16,9.82649999998,41.4081666667,15.2011666666,39.148,14.1843333333,13.6416666666,8.47233333333,17.7776666666,20.8493333333,23.4555,9.267,17.0255
713.48,9.77866666666,41.128,15.0161666667,38.8275,14.1783333333,13.4256666667,8.218,17.6673333334,20.6175,23.5291666666,9.06866666669,16.8933333333
713.80,10.0468333334,41.0018333333,14.9785,38.7255,14.2285,13.453,8.06033333334,17.3955,20.5158333334,23.525,9.01983333334,16.739
714.12,10.1678333333,41.1871666667,15.3115,38.7198333333,14.1693333333,13.3851666667,8.15233333333,17.5148333334,20.6041666667,23.485,9.11949999998,16.9393333333
714.44,10.6835,41.4245,15.7571666667,39.0575,14.5165,13.8408333333,8.465,17.9416666667,20.997,23.84,9.62116666667,17.4868333333
714.76,10.8328333333,41.3633333333,15.891,39.1501666667,14.732,14.0996666666,8.696,18.0996666667,21.0966666667,24.0685,9.79183333332,17.5855
715.08,10.6808333333,41.2676666667,15.7495,38.848,14.3913333333,13.8775,8.39716666667,17.9103333333,21.0348333334,23.9135,9.57716666667,17.4093333333
715.40,10.661,41.5123333333,15.8265,39.0303333333,14.4631666667,13.8716666667,8.46183333334,17.8498333333,20.9748333333,24.0526666667,9.70533333335,17.2368333333
715.72,10.5415,41.6213333334,15.8968333333,38.8961666667,14.2486666667,13.8161666667,8.30083333333,17.8778333334,21.0485,24.0505,9.61166666667,17.151
716.04,10.7278333334,41.6558333334,16.1418333333,39.0623333333,14.3315,14.0733333333,8.42733333333,17.9348333333,21.2238333334,24.2103333333,9.74799999998,17.3356666666
716.36,11.261,42.083,16.6756666666,39.3291666667,14.8075,14.5783333333,8.98333333333,18.4201666666,21.6451666666,24.6058333333,10.4105,17.896
716.68,11.6456666666,42.214,16.8631666667,39.6631666667,15.072,14.7995,9.34516666667,18.726,21.7991666666,24.5868333334,10.6586666666,18.449
717.00,11.8251666667,42.3778333333,16.8306666667,39.9071666667,15.0803333333,14.72,9.31816666667,18.709,21.7588333333,24.7766666667,10.8543333333,18.4356666667
717.32,11.6026666666,42.2696666666,16.8901666666,39.8351666666,14.9538333334,14.684,9.27583333334,18.9238333333,21.7256666667,24.8906666667,10.9421666667,18.6121666667
717.64,11.6338333334,42.1981666666,16.7335,39.8913333334,14.9508333334,14.8651666667,9.35083333333,18.9493333333,21.8568333334,25.0261666666,10.9711666667,18.5538333333
717.96,11.3596666667,42.0001666667,16.3723333333,39.6998333333,14.749,14.4105,9.07383333333,18.4126666667,21.4928333333,24.6961666667,10.472,18.143
718.28,11.392,42.1966666667,16.616,39.8545,14.8191666667,14.4206666666,9.06516666667,18.4435,21.5375,24.697,10.5088333333,18.4028333333
718.60,11.4461666667,42.0923333333,16.5588333334,39.9591666666,15.1385,14.4563333334,9.27166666666,18.3743333333,21.3948333333,24.805,10.7793333333,18.4666666666
718.92,11.5568333333,41.9918333334,16.4895,39.8426666667,15.2043333334,14.5748333333,9.46516666666,18.493,21.5578333334,24.5863333333,10.7348333333,18.8311666666
719.24,11.783,41.7248333333,16.3701666667,39.6931666667,15.3226666667,14.3913333333,9.37566666667,18.2328333334,21.508,24.3121666667,10.7355,18.6826666667
719.56,11.696,41.5698333334,16.0856666666,39.59,15.042,14.0951666667,9.21016666666,18.1731666666,21.2286666667,24.1121666666,10.5281666667,18.6088333333
719.88,11.1846666666,41.2775,15.8,39.4831666666,14.4971666667,13.5308333333,8.66166666666,17.7321666667,20.8511666667,23.7936666667,10.0475,18.1295
720.20,10.8546666667,41.3355,15.2971666667,39.1566666666,13.769,13.2033333333,8.13816666667,17.3343333333,20.436,23.7748333333,9.43983333332,17.5608333333
720.52,10.8476666666,41.6261666667,15.6228333334,39.5443333333,13.8005,13.2871666667,8.316,17.3818333334,20.8071666667,23.7831666666,9.52699999998,18.1025
720.84,11.343,41.8491666666,15.508,39.6246666667,14.0885,13.44,8.5565,17.5588333334,21.0055,24.0238333333,9.63983333333,18.3295
721.16,11.2483333334,42.0871666667,15.4663333334,39.84,14.0721666666,13.0131666667,8.49483333334,17.6138333333,20.8495,23.9321666666,9.29499999999,18.4023333333
721.48,11.1741666667,42.0691666667,15.2875,39.7076666666,13.885,12.9735,8.41033333334,17.7023333333,20.8038333333,23.9761666667,9.38666666665,18.3181666667
721.79,11.0415,42.0396666667,15.2573333333,39.49,13.8063333333,12.9403333334,8.33033333333,17.5683333333,20.8288333333,23.934,9.15433333335,18.2491666667
722.11,10.8548333333,42.1718333334,15.4256666666,39.575,13.5065,12.6831666666,8.00933333333,17.5445,20.6381666667,23.8406666667,8.8025,18.1315
