wavelength,Back_MelMelm,Belly_MelMelm,Breast_MelMelm,Crissum_MelMelm,Crown_MelMelm,DorTail_MelMelm,Patch10_MelMelm,Patch11_MelMelm,Rump_MelMelm,Throat_MelMelm,WingTip_MelMelm
604.90,16.1280666667,41.2199717949,30.8306666667,48.4366,21.0474,12.4552,14.4270333333,36.0084666667,16.3647433333,7.72433333333,15.4092666667
605.23,16.1746666667,41.2534307692,30.8911333333,48.5600666667,21.1007,12.5313666667,14.4652666667,36.0689333333,16.4209033333,7.80183333333,15.4568
605.57,16.2035333333,41.2770820513,30.9330666667,48.6324,21.1396666667,12.5883,14.5442666667,36.1104666667,16.4549766667,7.88146666667,15.4922666667
605.90,16.2344666667,41.3108769231,30.991,48.6926666667,21.1733666667,12.6353333333,14.5264666667,36.1672666667,16.4803866666,7.9028,15.5079333333
606.24,16.2326666667,41.2728205128,31.0020666667,48.7358666667,21.1922333333,12.6390333333,14.4886666667,36.1782666667,16.4659966667,7.8876,15.4874666667
606.58,16.2486666667,41.279548718,31.0132666667,48.7690666667,21.2195333333,12.6533333333,14.4774666667,36.2232666667,16.46424,7.9051,15.5004
606.91,16.2667333333,41.2756820513,30.9756666667,48.7698666667,21.2552333333,12.7085666667,14.4880333333,36.2478666667,16.50027,7.92363333333,15.5681333333
607.25,16.3274666667,41.3264,31.0017333333,48.7982666667,21.2977333333,12.7555,14.5069,36.2732,16.5344566667,7.97643333333,15.6802
607.58,16.3611333333,41.3470666667,31.0246,48.8724,21.3379333333,12.7792666667,14.5095,36.325,16.5610133333,7.99970000001,15.7951333333
607.92,16.3976666667,41.3017923077,30.9682666667,48.8369333333,21.3414333333,12.8131666667,14.4878333333,36.324,16.5557533333,8.00463333333,15.8437333333
608.25,16.361,41.2407435897,30.9067333333,48.7684,21.2894,12.7910333333,14.4189333333,36.2862666667,16.4916,7.95553333333,15.8278
608.59,16.3601333333,41.1966435897,30.8498666667,48.6826666667,21.3144333333,12.8563,14.3976333333,36.2582,16.49694,7.97396666667,15.8756
608.92,16.3242,41.124825641,30.7848666667,48.5089333333,21.2867,12.8691666667,14.3543,36.2136666667,16.4548666667,7.95379999999,15.9200666667
609.26,16.2648666667,41.0475923077,30.6692666667,48.3894,21.2517666667,12.8702,14.3098666667,36.1404,16.41926,7.8955,15.9003333333
609.59,16.2036666667,40.9335820513,30.5673333333,48.2180666667,21.1870666667,12.8850666667,14.2364666667,36.0170666667,16.37766,7.86906666666,15.9036
609.93,16.1806,40.8956871795,30.5700666667,48.1570666667,21.1579,12.8819,14.2362,35.9651333333,16.3741366667,7.86353333334,15.9736666667
610.26,16.2022,40.8830435898,30.5842666667,48.1022666667,21.1764666667,12.9728,14.2768666667,35.9263333333,16.3883633333,7.9012,16.0541333333
610.60,16.1170666667,40.741825641,30.4506,47.9472,21.0744,12.9041333333,14.2110666667,35.7957333333,16.2942833333,7.84849999999,15.9918666667
610.93,16.0790666667,40.6695615384,30.3946666667,47.8665333333,21.0455666667,12.9396333333,14.1869666667,35.7480666666,16.2627933333,7.82693333334,15.9715333333
611.27,16.0960666667,40.6040615384,30.3711333333,47.7822,21.0508666667,13.0136333333,14.2232666667,35.6839333333,16.2902866667,7.94360000001,15.9819333333
611.60,16.0244666667,40.6054384615,30.3776,47.7718,21.0512,12.9914666667,14.1797,35.6681333333,16.2858533333,7.89353333334,15.9245333333
611.93,16.0757333333,40.7057461539,30.4531333333,47.8550666667,21.1452666667,13.0690666667,14.2550666667,35.7658666667,16.37691,7.96916666666,16.0404666667
612.27,16.1041333333,40.6958051282,30.5111333334,47.9025333333,21.1303666667,13.0816,14.2788333333,35.781,16.4009166667,7.99813333333,16.0433333333
612.60,16.0956,40.6943871795,30.508,47.9881333333,21.1245333333,13.0228333333,14.2827333333,35.7761333333,16.3888633333,7.98596666667,15.9826666667
612.94,16.1383333333,40.7910564103,30.5928666666,48.1347333333,21.1438333333,12.9976333333,14.2793333333,35.8468,16.3995533333,7.97463333334,15.9904
613.27,16.1654666667,40.9242564103,30.6941333333,48.3314666667,21.2177666667,12.9949333333,14.3581666667,35.9653333333,16.4308266667,7.99246666667,16.0327333333
613.61,16.2050666667,41.0043589744,30.7672,48.4170666667,21.2733,13.0327333333,14.4526666667,36.0315333333,16.48032,8.05573333333,16.0253333333
613.94,16.2576,41.1046717949,30.8631333333,48.5954,21.3057,12.9998333333,14.4815,36.1094,16.5339333333,8.10073333333,16.0366
614.28,16.2768666666,41.1786102564,30.9506,48.7307333333,21.3297666667,13.0151666667,14.4781666667,36.1354,16.5515266667,8.13100000001,15.996
614.61,16.2942,41.242874359,30.9526,48.8794,21.3424333333,12.9548333333,14.4883666667,36.1784666667,16.5978266667,8.12253333333,15.9351333333
614.94,16.2473333333,41.3492897436,31.0072666667,49.0077333333,21.3057666667,12.9106666667,14.4428333333,36.2490666667,16.5580033333,7.97656666667,15.8891333333
615.28,16.3236,41.4480717949,31.0901333333,49.1845333333,21.3825333333,12.9660333333,14.5231,36.3546,16.62222,8.04716666666,15.9597333333
615.61,16.238,41.3564384615,31.0775333333,49.1951333333,21.3202666667,12.8836333333,14.4311666667,36.3002666667,16.5342033334,7.99123333334,15.8822
615.95,16.2812,41.4640615385,31.1183333333,49.3202,21.3920333333,12.9335,14.5022666667,36.4109333333,16.6020366667,8.05543333334,15.9423333333
616.28,16.4160666667,41.6456230769,31.2792666667,49.4484,21.5132666667,13.0462333333,14.6463,36.5498,16.7332933333,8.1883,16.0778
616.61,16.3552666667,41.6287615385,31.3219333333,49.4059333333,21.5120333333,13.0314333333,14.6384333333,36.521,16.6993233333,8.16406666666,16.0632666667
616.95,16.3689333333,41.6360564103,31.3733333334,49.4694,21.5220666667,13.0652,14.6516666667,36.5602,16.6950133333,8.16966666667,16.0415333333
617.28,16.3890666667,41.6454102564,31.3533333333,49.5130666667,21.5044,13.109,14.6210666667,36.5403333333,16.6874,8.17413333333,16.0054666667
617.62,16.3793333333,41.5634871795,31.2983333333,49.4412,21.5118,13.1064,14.5859333333,36.5492,16.67251,8.10676666667,15.9834
617.95,16.534,41.6960974359,31.4484,49.5866666667,21.6381666667,13.2240666667,14.7200666667,36.7224666667,16.7846433333,8.24403333333,16.1400666667
618.28,16.495,41.6393128205,31.4782,49.4842,21.6209,13.2654,14.7180333333,36.6987333333,16.7481566667,8.24213333333,16.1837333333
618.62,16.4951333333,41.6095153846,31.4066,49.4418,21.6374333333,13.2272,14.6885333333,36.6746666667,16.7169733333,8.28696666666,16.1657333333
618.95,16.625,41.6578076923,31.4786,49.4325333333,21.6864333333,13.3369,14.7379,36.7056,16.76478,8.38080000001,16.2084666667
619.28,16.6770666667,41.7232871795,31.4750666667,49.4534,21.7209333333,13.3986,14.7822666667,36.7443333333,16.8065533333,8.43936666667,16.2382666667
619.62,16.6438666667,41.6933717949,31.423,49.4445333333,21.7342333333,13.3925666667,14.7531,36.7294,16.76723,8.40830000001,16.244
619.95,16.4916,41.6010179487,31.333,49.3678666667,21.6092,13.3142,14.5923333333,36.5971333333,16.6310466666,8.28283333334,16.0787333333
620.28,16.5110666667,41.6423871795,31.3134,49.4254666666,21.5792666666,13.2967333333,14.5779666667,36.6217333333,16.6246833333,8.29783333333,16.135
620.62,16.4649333333,41.6578410256,31.2730666666,49.4248,21.5375,13.2453333333,14.5735333333,36.5640666667,16.6279933334,8.2455,16.0970666667
620.95,16.402,41.5812794872,31.2216,49.3759333333,21.5042333333,13.1549,14.4981333333,36.5639333333,16.5578933333,8.15513333333,16.0680666667
621.28,16.3664666667,41.6626025641,31.2468,49.4323333333,21.4853666667,13.1015333333,14.4711333333,36.5947333333,16.5425033333,8.1821,16.0398
621.62,16.1618666667,41.6025076923,31.1142,49.3231333333,21.3268333333,12.9571666667,14.3062666667,36.4618,16.41034,7.97926666667,15.8723333333
621.95,16.1784666667,41.6472102564,31.1094,49.3818666667,21.3745666667,12.9253,14.3065666667,36.5171333333,16.41656,7.94700000001,15.8572666667
622.28,16.2798,41.7829641026,31.2416,49.5284666667,21.4715333333,13.0313666667,14.4126333333,36.6835333334,16.5347733333,8.01020000001,15.9137333333
622.62,16.1820666667,41.7921974359,31.2278666667,49.5776,21.4223333333,12.9506333333,14.3537666667,36.7108666667,16.4670266667,7.89866666667,15.8942
622.95,16.1545333333,41.7085897436,31.1793333333,49.4896,21.3536333333,12.9545333333,14.3787333333,36.6254666666,16.4327866667,7.84923333333,15.8418
623.28,16.2156,41.8418538462,31.3051333333,49.6127333333,21.4087333333,12.9630666667,14.3912666667,36.7025333333,16.50393,7.88926666666,15.8842666667
623.62,16.2376666667,41.8455923077,31.2899333333,49.6347333333,21.3818666667,12.9501333333,14.4328333333,36.7662666667,16.5389233333,7.8529,15.9608
623.95,16.3699333333,41.9731615385,31.4432666667,49.7774666666,21.5182333333,13.0441,14.5409,36.9190666667,16.6814766667,7.97683333333,16.0225333333
624.28,16.4483333333,42.0401461539,31.526,49.8066,21.5488666666,13.1028,14.577,36.9520666667,16.72831,8.06003333334,16.1260666667
624.62,16.4605333334,42.0893769231,31.589,49.8459333333,21.5424666667,13.1353,14.5819333333,36.9894666666,16.71913,8.06956666667,16.1050666667
624.95,16.4335333333,42.0349538461,31.5238666667,49.7385333333,21.5064333333,13.1388,14.6043666667,36.8784666667,16.6583566667,8.01909999999,16.0759333333
625.28,16.5684,42.0957025641,31.5958666667,49.7628666666,21.6485,13.2567333333,14.7047333333,37.0024666667,16.69998,8.11886666667,16.1470666667
625.61,16.5311333333,42.0691051282,31.5256,49.7186666667,21.5653666667,13.2649666667,14.6657333333,36.9224,16.68638,8.11256666667,16.1276666667
625.95,16.4576,41.9711948718,31.4812,49.6326,21.4647666667,13.2508,14.6330333333,36.8069333333,16.6222833334,8.06889999999,16.1766666667
626.28,16.413,41.8912974359,31.4440666667,49.5387333334,21.4319,13.237,14.6177,36.7270666666,16.57066,8.07376666666,16.0943333333
626.61,16.4554,41.9470051282,31.4923333333,49.5941333333,21.4974333333,13.2206,14.6441666667,36.8038,16.6378866667,8.1111,16.1562
626.94,16.4194,41.8915179487,31.43,49.5544666667,21.4373666667,13.1988666667,14.6014333333,36.7872666667,16.5695066667,8.08373333333,16.1282
627.28,16.4417333333,41.8557205128,31.4061333333,49.4547333333,21.4962333333,13.2329666667,14.6156,36.7732,16.5817,8.11750000001,16.1308666667
627.61,16.4204666666,41.7981410256,31.3310666667,49.3894666667,21.4648666667,13.2355666667,14.5887666667,36.7030666667,16.5380833333,8.07320000001,16.1088666667
627.94,16.4357333333,41.7617974359,31.3128666667,49.3620666667,21.4670666667,13.2100333333,14.5954333333,36.7313333333,16.4896266667,8.06269999999,16.1002
628.27,16.5021333334,41.8707128205,31.3316666667,49.4346666666,21.5198,13.2703666667,14.694,36.79,16.6032733333,8.14313333334,16.2302666667
628.61,16.5796,41.9436871795,31.4059333333,49.5478,21.5745666667,13.3135666667,14.7274666667,36.8862666667,16.67734,8.19090000001,16.2794666667
628.94,16.5877333333,41.9447589743,31.3800666667,49.5922,21.5518333333,13.2944333333,14.712,36.8618,16.7016533333,8.17876666666,16.314
629.27,16.6411333333,42.0007179487,31.4669333333,49.6279333334,21.6010666666,13.3310333333,14.7569333333,36.9244666666,16.70425,8.21456666667,16.3782666667
629.60,16.6251333333,41.9951794872,31.4827333333,49.6542666667,21.6083333333,13.2684,14.6969666667,36.9484,16.6838533333,8.17976666666,16.2659333333
629.94,16.6908666667,42.0144666667,31.4694666667,49.6968666667,21.6523333333,13.2882666667,14.7598333333,36.9836,16.75333,8.21076666667,16.3949333333
630.27,16.7481333333,42.0946692308,31.4741333333,49.7696666667,21.6690666667,13.3497666667,14.813,37.0276,16.7780166666,8.2174,16.4214
630.60,16.7464,42.1325435897,31.5158,49.7868666667,21.6668666667,13.3736666667,14.8277666667,37.0698,16.7900766667,8.20616666667,16.4316666667
630.93,16.7972,42.2039538462,31.6724,49.9458,21.6882666667,13.4354,14.8907333333,37.1048666667,16.8462333333,8.27713333333,16.4956
631.26,16.7847333333,42.2188871795,31.718,50.0148,21.7158666667,13.5163333333,14.9229666667,37.1272,16.8377033333,8.31706666667,16.519
631.60,16.7332666667,42.2006589743,31.7231333333,49.9334,21.6921666667,13.5307,14.8673,37.1096,16.8490366667,8.30243333333,16.4431333333
631.93,16.6821333333,42.1480076923,31.7400666667,49.8855333333,21.7146,13.4904333333,14.8399666667,37.0621333333,16.8281566667,8.29743333333,16.4696
632.26,16.5818,42.0177717949,31.6290666667,49.7640666667,21.6325666667,13.4177,14.7699333333,36.9657333333,16.7384666667,8.24516666666,16.4209333333
632.59,16.541,42.0203538462,31.6281333333,49.7277333333,21.6284,13.4315333333,14.8009666667,36.9756,16.7514166667,8.29843333333,16.3910666667
632.92,16.5364,42.0101358974,31.616,49.7344666667,21.6217,13.4209,14.8044333333,36.9602,16.7587366667,8.30963333333,16.3786666667
633.26,16.5267333333,42.0208102564,31.6491333333,49.7182666667,21.5909333333,13.4100333333,14.8048,36.9565333333,16.76161,8.34003333333,16.4189333333
633.59,16.5245333333,42.1634974359,31.7005333333,49.7793333333,21.5968333334,13.4384666667,14.7873,37.0386,16.7873066667,8.36756666666,16.4038
633.92,16.4617333333,42.1449564103,31.7336666667,49.7424666667,21.5882666667,13.4419333333,14.7299333333,37.0578666667,16.7656233333,8.37893333333,16.3929333333
634.25,16.4511333333,42.1264128205,31.694,49.6737333333,21.5732,13.4243666667,14.7074,37.011,16.73956,8.36413333334,16.3344666667
634.58,16.412,42.1353358974,31.6324,49.6928,21.5537333333,13.3776,14.6699,37.0280666667,16.69091,8.31960000001,16.2842666667
634.91,16.4516,42.1425358974,31.7173333333,49.6766666666,21.5688333333,13.3330666667,14.6678,37.0687333333,16.7406666667,8.34819999999,16.3704666667
635.25,16.5336666667,42.1683871795,31.6935333333,49.7572666667,21.6235666667,13.4259666667,14.7660666667,37.0988,16.79436,8.45143333333,16.4776
635.58,16.636,42.2544897436,31.8134,49.9070666667,21.6627,13.4932666667,14.7928333333,37.2090666667,16.8051233333,8.486,16.4715333333
635.91,16.7536,42.4826948718,31.9807333333,50.1093333333,21.7932,13.6805333333,14.932,37.3907333333,16.9254066667,8.58646666666,16.6267333333
636.24,16.8223333333,42.5120333333,32.068,50.1786666667,21.8356,13.7281666667,14.9991666667,37.4177333333,16.9766366667,8.65583333333,16.7153333333
636.57,17.0506,42.6789435897,32.2962666667,50.4000666667,22.0491333333,13.9207,15.2205,37.6840666667,17.1863466667,8.90133333333,16.9238
636.90,17.1187333333,42.7740282051,32.2646,50.5018,22.1521333333,13.9663,15.2895333333,37.7466,17.2526966666,8.92533333333,17.034
637.23,17.1482666667,42.6785846154,32.2485333333,50.5141333333,22.1355666667,13.9523,15.3057666667,37.6920666667,17.2506333333,8.89933333334,17.0638666667
637.56,17.2542666666,42.7625,32.3650666667,50.6131333333,22.2408666667,14.0094333333,15.3847666667,37.7306666667,17.3610466666,8.97503333333,17.2142666667
637.90,17.2246,42.7045666667,32.3538666667,50.6303333333,22.2161,13.9472333333,15.3824,37.7197333333,17.3153733333,8.92160000001,17.1705333333
638.23,17.2284666667,42.7236615385,32.3539333333,50.5827333333,22.2169666667,13.9659666667,15.3814666667,37.7533333333,17.31052,8.97223333333,17.2146
638.56,17.2188666667,42.7213769231,32.2181333333,50.5958,22.2093666667,13.9856333333,15.3397,37.7528,17.2742033333,8.96096666667,17.1988666667
638.89,17.1545333333,42.7719,32.3049333333,50.657,22.1895333333,13.9468666667,15.3049333333,37.7794,17.2934066667,8.94749999999,17.2466
639.22,17.2005333333,42.7532076923,32.3120666667,50.6232,22.2416,14.0397,15.3942,37.7918,17.3469866667,9.02946666667,17.3599333333
639.55,17.2034666667,42.6739487179,32.3369333333,50.593,22.1797,13.9468,15.3620333333,37.7619333333,17.3262433333,8.99549999999,17.3573333333
639.88,17.1962666667,42.6999923077,32.3454,50.6277333333,22.1940666667,14.0023333333,15.3450333333,37.7932,17.33209,8.9751,17.3518
640.21,17.014,42.6372358974,32.197,50.5632,21.9985666666,13.874,15.1260333333,37.6204666667,17.1813133333,8.77753333333,17.1908
640.54,17.0192666667,42.7033666667,32.2416,50.6002666667,21.9755,13.9192333333,15.1771333333,37.5978,17.16423,8.80393333333,17.2312666667
640.87,16.8592,42.6510564102,32.1910666667,50.5094666667,21.8632333333,13.8114333333,15.0691,37.4969333333,17.0588566667,8.71743333333,17.0481333333
641.20,16.7478666667,42.5729820513,32.0716,50.4383333333,21.7478333333,13.7732666667,14.9538333333,37.425,16.98172,8.64646666667,16.9364666667
641.53,16.8541333333,42.7483076923,32.1641333333,50.5218666667,21.8379666667,13.8912,15.0544333333,37.4683333333,17.09438,8.78409999999,17.0535333333
641.87,16.9425333333,42.7526692308,32.1482666667,50.5858666667,21.8682666667,13.9733333333,15.1527666667,37.4386,17.1973966667,8.84976666666,17.1094666667
642.20,16.8912,42.743674359,32.1502,50.5464666667,21.8556,13.964,15.2171666667,37.4123333333,17.2436366667,8.87350000001,17.0398666667
642.53,16.8838,42.6678153846,32.0073333333,50.415,21.7918666667,13.9184333333,15.2145666667,37.3010666667,17.1585333333,8.79086666667,16.9862666667
642.86,16.7992,42.6077641026,31.9430666667,50.3514,21.6947,13.8735,15.1896666667,37.1754666666,17.14783,8.71346666667,16.9478
643.19,16.7718,42.6043794872,31.8925333333,50.3405333333,21.6884666667,13.8987,15.1758666667,37.1477333333,17.1909766667,8.78229999999,16.8874
643.52,16.7190666667,42.5749153846,31.8721333333,50.3262,21.5810666667,13.8442,15.1502333333,37.0834666667,17.15353,8.7918,16.8557333333
643.85,16.6371333333,42.4575102564,31.8342666667,50.1892666667,21.5597666667,13.8290333333,15.1141666667,37.0034,17.07178,8.71740000001,16.8331333333
644.18,16.7936666667,42.5196051282,31.9872,50.3226666667,21.6618333333,13.914,15.2033666667,37.1474,17.1577733333,8.80376666666,16.8932666667
644.51,16.8158666666,42.5493435897,32.0002,50.3348666666,21.7012333334,13.9558,15.2550666667,37.1660666667,17.13364,8.823,16.9826
644.84,16.8816,42.5775820513,32.0308,50.4420666667,21.7304333333,14.0136333333,15.3487333333,37.2095333333,17.12129,8.89883333334,17.0276
645.17,16.9532,42.5886435897,32.093,50.5423333333,21.7713666667,14.0702333333,15.3813,37.2922,17.14065,8.92699999999,17.066
645.50,17.1124,42.7594974359,32.2911333333,50.7339333333,21.9785666667,14.2741666667,15.4886,37.5358666667,17.2982,9.06320000001,17.198
645.83,17.1442,42.8025641026,32.3882,50.7978666667,22.0322,14.3108333333,15.5097,37.6058,17.3014666667,9.07176666667,17.2458
646.16,17.3215333333,43.0385025641,32.6376,51.1192,22.2511666667,14.5116666667,15.5666,37.8786666667,17.4556433333,9.23003333334,17.4052
646.49,17.4014,43.121748718,32.6760666667,51.2074666667,22.3602,14.5325,15.6120666667,38.0212,17.5384366667,9.28159999999,17.4330666667
646.82,17.4290666667,43.165125641,32.7458666667,51.2392,22.4119,14.5927666667,15.7040333333,38.0589333333,17.58869,9.35293333333,17.4814666667
647.15,17.5646,43.2989717949,32.8426666667,51.3485333333,22.5663,14.6694666667,15.7952333333,38.1924,17.6725233333,9.39136666667,17.6028
647.48,17.7213333333,43.4634666667,32.9608666667,51.5083333333,22.6839666667,14.8283333333,16.0011,38.3422,17.8118433333,9.52966666667,17.7501333333
647.81,17.5804,43.4389923077,32.8263333333,51.3152666667,22.6310333334,14.8078333333,15.8766333333,38.2570666667,17.7692633333,9.4414,17.6828666667
648.14,17.7442666667,43.5771410256,32.9712666667,51.3998666667,22.7505333333,14.9663333333,15.9908333333,38.4516,17.95099,9.57073333333,17.8562666667
