wavelength,Back_LoxViof,Belly_LoxViof,Breast_LoxViof,Crissum_LoxViof,Crown_LoxViof,DorTail_LoxViof,Patch10_LoxViof,Rump_LoxViof,Throat_LoxViof,WingTip_LoxViof
609.93,6.2078,6.4483,5.15086666667,19.2527333333,4.7782,6.68186666667,14.7144666667,7.18293333333,16.8685333334,9.74146666666
610.26,6.26046666667,6.4847,5.198,19.3250666667,4.83626666667,6.73713333333,14.7822666667,7.25086666667,16.9619333333,9.79853333333
610.60,6.2412,6.4486,5.17826666666,19.3110666667,4.79986666667,6.69673333333,14.7717333333,7.2246,16.9875333333,9.7754
610.93,6.24226666667,6.44616666667,5.17933333333,19.3297333333,4.78506666667,6.68426666667,14.7985333333,7.21713333333,17.0458,9.75853333333
611.27,6.2926,6.4901,5.2222,19.3839333333,4.82426666667,6.72506666667,14.869,7.25466666667,17.1430666667,9.80353333333
611.60,6.32686666667,6.54026666667,5.2526,19.4435333333,4.8726,6.7628,14.9594666667,7.30006666667,17.2516666667,9.82426666667
611.93,6.3578,6.5467,5.26613333333,19.5099333333,4.89366666666,6.7718,15.0222666667,7.33173333333,17.345,9.86186666667
612.27,6.38413333333,6.5505,5.26673333334,19.5521333333,4.90073333333,6.78213333333,15.0806,7.33133333333,17.3989333333,9.89346666667
612.60,6.47933333333,6.64853333333,5.34486666667,19.6938,4.98686666667,6.87606666667,15.2354666667,7.40926666667,17.5764,9.99219999999
612.94,6.4788,6.65206666667,5.34233333333,19.7381333333,5.0136,6.87746666667,15.2744666667,7.42946666667,17.6266666667,10.004
613.27,6.48246666667,6.6752,5.33546666667,19.8166666667,5.02706666667,6.89753333333,15.3409333333,7.4426,17.6902,9.99906666667
613.61,6.38066666667,6.58863333333,5.24393333333,19.76,4.93606666667,6.7808,15.3064666667,7.3464,17.6575333333,9.91700000001
613.94,6.33406666667,6.54293333333,5.19626666667,19.7785333333,4.87533333333,6.73006666667,15.3048,7.2862,17.7102666666,9.87973333333
614.28,6.34813333333,6.60033333333,5.2292,19.8768666667,4.91893333333,6.7528,15.4179333333,7.32766666667,17.8102,9.95446666667
614.61,6.39326666667,6.63923333333,5.27773333333,19.9903333333,4.9686,6.79926666667,15.5248666667,7.3808,17.9014,9.98773333334
614.94,6.34253333333,6.58133333333,5.22513333333,19.9982666667,4.9156,6.7284,15.5166666667,7.33633333333,17.8922666667,9.92913333334
615.28,6.36886666666,6.59503333333,5.2468,20.1256666667,4.9136,6.75606666667,15.6354666667,7.36073333333,18.0162,9.98526666667
615.61,6.3584,6.601,5.2282,20.1484666667,4.89993333333,6.74366666667,15.6851333333,7.35566666666,18.059,9.95313333334
615.95,6.2912,6.53046666667,5.13793333333,20.1712666667,4.83926666667,6.6908,15.6672,7.28373333333,18.0538,9.87986666667
616.28,6.20833333333,6.40373333333,5.0356,20.0878666667,4.73633333333,6.58973333333,15.5982666667,7.20473333333,17.997,9.76653333333
616.61,6.248,6.4189,5.04093333333,20.2123333333,4.76126666667,6.61753333333,15.7216666667,7.2222,18.1176,9.79439999999
616.95,6.27346666667,6.40643333333,5.04886666667,20.2958,4.76366666667,6.61093333333,15.8223333333,7.235,18.2154,9.83446666667
617.28,6.2962,6.3986,5.07026666666,20.3534666667,4.78393333333,6.6258,15.8745333333,7.25033333333,18.2750666667,9.83520000001
617.62,6.33493333334,6.42513333333,5.1072,20.4354,4.81226666667,6.6416,15.9948666667,7.28946666667,18.3600666667,9.89326666665
617.95,6.35253333333,6.39603333334,5.11026666667,20.503,4.8056,6.6352,16.0452666667,7.288,18.4348,9.86413333333
618.28,6.29666666667,6.3672,5.06366666667,20.5090666667,4.7634,6.5866,16.0306666667,7.23793333333,18.4548666667,9.83013333333
618.62,6.27873333333,6.36946666667,5.0546,20.5791333333,4.76813333333,6.57586666667,16.0817333333,7.22126666667,18.5292666666,9.83800000001
618.95,6.1878,6.27306666667,4.95986666667,20.5027333333,4.689,6.47113333333,16.0168,7.13713333333,18.4688666667,9.73073333333
619.28,6.24033333333,6.31076666667,5.02073333333,20.5993333333,4.73066666666,6.5218,16.1027333333,7.16746666667,18.5786666667,9.81866666668
619.62,6.27586666667,6.36386666667,5.10066666666,20.7114,4.80273333333,6.57506666667,16.2017333333,7.242,18.7203333333,9.89179999999
619.95,6.29806666667,6.42866666667,5.1204,20.8173333333,4.8518,6.62093333333,16.3082666667,7.2624,18.8464666667,9.96340000001
620.28,6.24453333334,6.3873,5.08073333333,20.8423333333,4.80826666667,6.57926666667,16.3014666666,7.20993333333,18.8692666667,9.90926666667
620.62,6.24493333333,6.3941,5.09633333333,20.9056,4.79453333333,6.5796,16.3319333333,7.1926,18.9451333333,9.89399999999
620.95,6.27413333333,6.45176666667,5.11073333333,21.009,4.82633333334,6.6168,16.4168,7.2198,19.0680666667,9.93513333333
621.28,6.29146666667,6.50656666667,5.13813333333,21.1052666667,4.84833333333,6.67466666667,16.4592666667,7.23946666667,19.1502,9.93700000001
621.62,6.2886,6.5387,5.12653333333,21.1949333333,4.8406,6.70006666667,16.5462666667,7.25106666667,19.2682,9.95853333333
621.95,6.31086666667,6.5494,5.12066666667,21.2662,4.8486,6.7218,16.652,7.29,19.3634666667,9.97280000001
622.28,6.28226666667,6.52656666667,5.06013333333,21.3020666667,4.79386666667,6.71326666667,16.6616666667,7.2582,19.4196,9.93753333332
622.62,6.2736,6.54026666667,5.03446666667,21.3721333333,4.80166666667,6.72913333333,16.7088,7.23373333333,19.5242666666,9.9532
622.95,6.21066666667,6.49173333333,4.96126666667,21.3956,4.76226666667,6.6756,16.7101333333,7.18806666667,19.5443333333,9.8926
623.28,6.22026666667,6.47886666667,4.91306666667,21.4507333333,4.71926666667,6.63533333333,16.7837333333,7.1564,19.6124666667,9.854
623.62,6.22893333333,6.47563333333,4.91613333333,21.5351333333,4.71466666667,6.6318,16.8306,7.16273333333,19.6699333333,9.83973333333
623.95,6.27473333333,6.52823333333,4.9664,21.594,4.73986666667,6.67293333333,16.921,7.18886666667,19.7484666666,9.9006
624.28,6.24666666667,6.50963333333,4.9466,21.6062,4.72746666667,6.65606666667,16.9579333333,7.1754,19.7780666667,9.88186666667
624.62,6.22006666667,6.4694,4.94553333333,21.6218666667,4.69386666667,6.62113333333,16.9748,7.1498,19.7883333333,9.84566666667
624.95,6.15193333333,6.3903,4.87786666667,21.5949333334,4.63946666667,6.5298,16.9742,7.08626666667,19.7668666667,9.77019999999
625.28,6.0884,6.35236666667,4.83326666666,21.5918,4.59533333333,6.4802,16.9468,7.03713333333,19.7473333333,9.73326666665
625.61,6.0318,6.30256666667,4.80473333333,21.5932666667,4.5644,6.4486,16.9292666667,6.97766666667,19.7551333333,9.71179999999
625.95,6.06233333333,6.32036666667,4.8508,21.6474666667,4.60026666667,6.4822,17.0187333333,7.03046666667,19.8293333333,9.76126666667
626.28,6.06793333333,6.30896666667,4.86486666667,21.6848,4.6112,6.48213333333,17.0687333333,7.02726666667,19.8672,9.74186666667
626.61,6.06333333333,6.32403333333,4.87773333333,21.7404666667,4.62626666667,6.49413333334,17.1128666667,7.03873333333,19.9168,9.75133333332
626.94,6.0736,6.34596666667,4.89593333333,21.8108666667,4.66873333333,6.53446666667,17.158,7.06513333333,19.9944666667,9.78973333333
627.28,6.06313333333,6.339,4.8796,21.792,4.67173333333,6.502,17.1754,7.04966666667,20.0037333333,9.79253333334
627.61,6.0488,6.34223333333,4.85846666667,21.8222666667,4.6878,6.50133333333,17.2052,7.05166666667,20.057,9.786
627.94,6.0658,6.35403333333,4.87133333333,21.8588,4.71313333333,6.52366666667,17.2374666667,7.07166666666,20.0844666667,9.81580000001
628.27,6.10393333333,6.38243333333,4.88146666667,21.9422666667,4.76053333333,6.5576,17.3354666667,7.10613333333,20.1960666667,9.8468
628.61,6.14486666666,6.4305,4.92506666667,22.0053333333,4.8198,6.61313333333,17.4162666667,7.1534,20.3087333333,9.89013333335
628.94,6.22586666667,6.48253333333,5.00506666667,22.0862,4.89826666667,6.70753333333,17.5402666667,7.23073333333,20.4430666667,9.96793333333
629.27,6.24953333333,6.4899,5.01746666667,22.1004666667,4.91073333333,6.71546666667,17.596,7.2272,20.4850666667,9.98593333333
629.60,6.24293333333,6.47546666667,5.01766666667,22.151,4.91693333333,6.68253333334,17.6340666667,7.19526666667,20.5388,9.96480000001
629.94,6.28786666667,6.52816666667,5.0446,22.2413333333,4.95033333333,6.72373333333,17.7044666667,7.24773333334,20.6460666667,10.0259333333
630.27,6.31933333333,6.56376666667,5.06346666667,22.304,4.97333333333,6.74806666667,17.7798,7.27033333333,20.7522666667,10.0305333333
630.60,6.3024,6.5533,5.0628,22.3003333333,4.94333333333,6.72633333333,17.8107333333,7.26146666667,20.8092,10.0280666667
630.93,6.29673333333,6.55223333334,5.07273333333,22.3876666667,4.93666666667,6.74813333333,17.8540666667,7.28373333333,20.8964,10.0175333333
631.26,6.34773333333,6.55983333333,5.1124,22.4352666667,4.93626666667,6.74933333333,17.9341333333,7.30146666667,20.9818,10.0352666667
631.60,6.33506666667,6.53743333333,5.08213333333,22.5285333333,4.904,6.72893333333,18.0081333333,7.26026666667,21.1115333333,10.0284666667
631.93,6.30926666667,6.51946666667,5.07333333333,22.5858666667,4.869,6.73206666667,18.0290666667,7.2406,21.1463333333,10.0244
632.26,6.2928,6.47923333333,5.06166666667,22.6108,4.839,6.72646666667,18.0431333333,7.236,21.1549333333,10.0222666667
632.59,6.26306666666,6.45936666667,5.0232,22.6648666667,4.83113333333,6.66973333334,18.0671333333,7.21906666667,21.1660666667,10.0142
632.92,6.29233333333,6.50266666667,5.0498,22.7716666667,4.86573333333,6.68313333333,18.1545333333,7.25886666667,21.2546666667,10.0423333333
633.26,6.31986666667,6.53973333333,5.06086666667,22.8060666667,4.88786666667,6.71686666667,18.2142,7.2754,21.3038,10.0720666667
633.59,6.30713333333,6.5139,5.05293333333,22.8084666667,4.84713333333,6.69033333333,18.2516666667,7.2448,21.3176666667,10.0472
633.92,6.29213333333,6.48213333333,5.0356,22.8443333333,4.8038,6.66806666667,18.2634666667,7.2212,21.3186666667,10.0538
634.25,6.3046,6.5022,5.03086666667,22.9133333333,4.81906666667,6.6618,18.3236,7.22786666666,21.3536666667,10.0739333333
634.58,6.25766666667,6.46426666667,4.98313333333,22.9646,4.77926666666,6.6196,18.379,7.16413333333,21.4032,10.0613333333
634.91,6.18966666667,6.4282,4.9322,23.0312,4.74573333333,6.605,18.4010666667,7.15666666667,21.4586,10.0584666667
635.25,6.23333333333,6.4675,4.99006666667,23.1178666667,4.8012,6.6492,18.4732666667,7.22246666667,21.529,10.1218666667
635.58,6.236,6.46796666667,4.9898,23.0946,4.80833333333,6.61626666667,18.5017333333,7.22906666667,21.557,10.1286
635.91,6.23413333333,6.48286666667,5.00193333333,23.1558,4.80613333333,6.59853333333,18.5474,7.22886666667,21.6356666667,10.1441333333
636.24,6.2408,6.47296666667,5.00386666667,23.176,4.79186666667,6.61006666667,18.5803333333,7.2224,21.6935333333,10.1265333333
636.57,6.27046666667,6.47936666667,5.03333333333,23.2746,4.80346666667,6.6542,18.674,7.2396,21.7961333333,10.1549333333
636.90,6.23433333333,6.46343333333,5.02106666667,23.2869333333,4.76813333333,6.64533333333,18.6862,7.22893333333,21.8402,10.147
637.23,6.23773333333,6.4921,5.03066666667,23.3546666667,4.7996,6.66233333333,18.7434666667,7.26113333333,21.9421333333,10.1760666667
637.56,6.2952,6.552,5.07253333334,23.4695333333,4.87846666667,6.71346666667,18.8664666667,7.3346,22.1147333333,10.2385333333
637.90,6.34393333333,6.5878,5.12926666667,23.5300666667,4.94993333333,6.76906666667,18.9436666667,7.38586666667,22.2256666667,10.2784666667
638.23,6.5086,6.7432,5.33146666667,23.6636,5.1372,6.93673333333,19.1220666667,7.56833333333,22.4029333333,10.4541333333
638.56,6.58073333333,6.7948,5.39606666667,23.6896666666,5.19306666667,6.9586,19.1906666667,7.5982,22.4449333333,10.4946
638.89,6.58453333333,6.81843333333,5.391,23.7051333333,5.19493333333,6.96633333333,19.2332666667,7.60746666667,22.5165333333,10.4892
639.22,6.61226666667,6.84486666667,5.42453333333,23.8309333333,5.24906666667,7.03266666667,19.3026666667,7.6502,22.6346,10.5396666667
639.55,6.7296,6.97063333333,5.51513333333,23.9752666667,5.38926666667,7.14386666667,19.4760666667,7.76086666667,22.8130666667,10.6614
639.88,6.75366666667,7.03843333333,5.58573333333,24.0794666667,5.4654,7.20013333333,19.5681333333,7.79993333333,22.9064,10.7279333333
640.21,6.66706666667,6.99776666667,5.525,24.0198666667,5.4028,7.13986666667,19.5409333333,7.7572,22.9086,10.6652
640.54,6.69013333333,7.01303333333,5.5582,24.1270666667,5.4514,7.1728,19.6216666667,7.80686666667,22.9898,10.7132666667
640.87,6.729,7.06066666667,5.63,24.2406666667,5.50266666667,7.24,19.7524,7.8672,23.098,10.8014
641.20,6.7588,7.1114,5.68393333333,24.2646666667,5.51773333333,7.2818,19.8146,7.88386666667,23.1376666667,10.8377333333
641.53,6.7136,7.08716666667,5.65706666667,24.2878,5.461,7.2692,19.8374,7.8368,23.1838,10.8056666667
641.87,6.68713333333,7.0488,5.58013333333,24.278,5.38653333333,7.2236,19.8162666667,7.8146,23.1979333333,10.7327333333
642.20,6.67113333333,7.03933333333,5.5562,24.3492666667,5.36506666667,7.2516,19.8533333333,7.79866666667,23.2820666666,10.7292666667
642.53,6.65413333333,7.04376666667,5.55593333333,24.3952666667,5.36933333333,7.26933333333,19.8735333333,7.80513333333,23.3156666667,10.735
642.86,6.6998,7.12806666667,5.57826666667,24.4450666667,5.3832,7.31866666667,19.9711333333,7.83666666667,23.3710666667,10.7970666667
643.19,6.60246666667,7.0224,5.4626,24.399,5.23466666667,7.2372,19.9241333333,7.75026666667,23.3296666667,10.7259333333
643.52,6.62233333334,7.01853333333,5.43093333333,24.4486,5.195,7.22793333333,20.0092666667,7.74946666667,23.3757333334,10.7300666667
643.85,6.7092,7.0518,5.49186666667,24.5390666667,5.2404,7.2818,20.0573333333,7.79386666667,23.4675333333,10.7882
644.18,6.72993333333,7.07443333333,5.4986,24.5863333333,5.23353333333,7.28693333333,20.1426666667,7.79733333334,23.5024666667,10.7888666667
644.51,6.6858,6.99313333333,5.44333333333,24.5462,5.19186666667,7.2144,20.0872,7.72846666667,23.4450666667,10.688
644.84,6.6604,6.93056666667,5.39793333333,24.5544666667,5.18413333333,7.17806666667,20.0877333333,7.68353333333,23.4582,10.6335333333
645.17,6.63593333333,6.9145,5.39353333333,24.5412666667,5.14413333333,7.1632,20.0976,7.66606666667,23.417,10.5954666667
645.50,6.62806666666,6.89916666667,5.3882,24.6001333333,5.13106666667,7.18093333333,20.1656,7.62133333333,23.4528,10.6104666667
645.83,6.6318,6.898,5.42346666667,24.6414666667,5.18226666667,7.2064,20.2339333333,7.64373333333,23.4804666667,10.6420666667
646.16,6.624,6.87123333333,5.37806666667,24.6219333333,5.14573333333,7.1732,20.2765333333,7.59286666667,23.529,10.6192
646.49,6.57813333333,6.80233333333,5.36226666667,24.6113333333,5.12013333334,7.11726666667,20.294,7.56273333334,23.5752666667,10.5718666667
646.82,6.62,6.8223,5.41806666667,24.6991333333,5.19833333333,7.16653333333,20.3653333333,7.58993333333,23.6625333333,10.5859333333
647.15,6.62033333334,6.79006666667,5.42306666667,24.7152666667,5.21213333333,7.1714,20.3734666666,7.57886666667,23.725,10.5815333333
647.48,6.60073333333,6.8126,5.43666666667,24.7534666666,5.243,7.1748,20.4572,7.60873333334,23.7639333333,10.6074
647.81,6.64913333333,6.87243333333,5.4796,24.8251333333,5.29813333333,7.20673333333,20.5098666667,7.6728,23.8860666667,10.6806666667
648.14,6.6728,6.90086666667,5.50053333333,24.9660666667,5.30593333333,7.2284,20.6128,7.69666666667,24.0240666667,10.8086666667
648.47,6.6718,6.91926666666,5.5114,25.0132,5.29106666667,7.21866666667,20.6648666667,7.70906666667,24.0998,10.8478666667
648.80,6.66873333333,6.9155,5.52106666667,25.0849333333,5.31313333333,7.18666666667,20.6883333333,7.72166666667,24.1835333333,10.8893333333
649.13,6.59966666667,6.88,5.48106666667,25.1052666667,5.27133333333,7.1396,20.6752,7.6796,24.2224,10.845
649.46,6.50033333333,6.8018,5.39486666667,25.1017333333,5.17573333333,7.03306666667,20.6138666667,7.6366,24.1942,10.7814666667
649.79,6.46493333333,6.7519,5.39473333333,25.1356,5.16413333333,6.98553333333,20.6350666667,7.63213333333,24.2068666667,10.7840666667
650.11,6.45366666667,6.74436666667,5.36826666667,25.1832,5.14286666667,6.96953333333,20.6461333333,7.6058,24.2150666667,10.7742
650.44,6.4482,6.78266666667,5.38406666667,25.2550666667,5.14266666666,6.96293333333,20.7152666667,7.6242,24.2558,10.8049333333
650.77,6.43033333333,6.76843333333,5.365,25.2165333333,5.13246666667,6.93853333333,20.6864666667,7.6204,24.2655333333,10.7703333333
651.10,6.502,6.8411,5.3914,25.3071333333,5.18253333333,6.99766666667,20.7795333333,7.67346666667,24.3604666667,10.8333333333
651.43,6.5448,6.85053333333,5.421,25.3756666667,5.2342,7.0282,20.8137333333,7.68706666667,24.417,10.8330666667
651.76,6.51866666667,6.86436666667,5.37846666666,25.3167333334,5.24693333333,7.0224,20.7638,7.67093333333,24.3653333334,10.7488666667
652.09,6.51066666667,6.85873333333,5.37886666667,25.3799333333,5.26466666666,7.05393333333,20.8162666667,7.6944,24.4405333333,10.7672666667
652.42,6.59946666667,6.97266666667,5.43386666667,25.4968,5.35533333333,7.157,20.9498,7.7756,24.5452,10.8328666667
652.75,6.57973333333,6.9935,5.44726666667,25.5112,5.37706666667,7.14426666667,20.987,7.79193333333,24.5712,10.8717333333
653.08,6.72886666667,7.1132,5.5358,25.6234,5.48213333333,7.30093333333,21.1276666667,7.8554,24.7261333333,10.9904
653.41,6.74846666667,7.14986666667,5.5494,25.6312,5.50626666667,7.34586666667,21.1402,7.84326666667,24.7329333333,10.964
653.74,6.75266666667,7.16653333333,5.55646666667,25.671,5.54353333333,7.37733333334,21.2205333333,7.85813333334,24.8118666667,10.9884
654.06,6.735,7.1011,5.5322,25.6292666667,5.5518,7.3544,21.1936,7.80006666667,24.7583333333,10.9446
654.39,6.78653333334,7.16203333333,5.59606666667,25.7617333333,5.6042,7.39653333333,21.3140666667,7.84986666667,24.8601333333,11.0207333333
654.72,6.79926666667,7.18483333333,5.61966666667,25.7682,5.63893333333,7.42333333333,21.3494666667,7.8554,24.9416666667,11.0442
655.05,6.6766,7.0752,5.47646666667,25.7120666667,5.50573333334,7.36946666667,21.3025333333,7.7412,24.9084666667,10.9462
655.38,6.69866666667,7.08423333333,5.48606666667,25.7634666667,5.50633333333,7.39633333333,21.3537333333,7.7716,24.9964,10.9576666667
655.71,6.7582,7.1218,5.52053333333,25.8468,5.56173333333,7.43546666667,21.4277333333,7.7952,25.063,10.9885333333
656.04,6.73793333333,7.0527,5.51813333333,25.7512,5.5172,7.39486666667,21.4311333333,7.76066666667,25.038,10.9624666667
656.37,6.80193333333,7.04136666667,5.5528,25.8540666667,5.549,7.45733333333,21.546,7.787,25.1736666667,11.0048
656.69,6.77026666667,7.043,5.5556,25.8520666667,5.54473333333,7.3976,21.5732,7.77333333333,25.175,11.0118
657.02,6.7748,7.06046666667,5.545,25.9051333333,5.55506666667,7.40153333333,21.6194666667,7.7978,25.1988666667,11.035
657.35,6.755,7.05246666667,5.51153333333,25.9186,5.51406666667,7.3606,21.6187333333,7.77513333333,25.2250666667,11.0202
657.68,6.76666666667,7.10636666667,5.5156,26.0388,5.4814,7.38353333333,21.7276666667,7.80746666667,25.405,11.069
658.01,6.6774,7.03956666667,5.4444,25.9981333333,5.3908,7.33566666667,21.6744,7.73166666667,25.332,11.0047333333
658.34,6.6096,6.95406666667,5.36326666667,25.9984666667,5.29893333333,7.25673333333,21.6264,7.64053333333,25.2958,10.9230666667
658.66,6.6324,6.967,5.4294,26.0234666667,5.31753333333,7.23126666667,21.6905333333,7.65106666667,25.3553333333,10.9784
658.99,6.67606666667,6.9834,5.45313333333,26.0962666667,5.33826666666,7.2318,21.7634666667,7.64113333334,25.4036,11.0222666667
659.32,6.68613333333,7.02553333333,5.47413333333,26.0996,5.33206666667,7.24133333333,21.7876666667,7.6476,25.4152,11.0103333333
659.65,6.7012,7.05023333333,5.4748,26.195,5.34593333333,7.2758,21.8622666667,7.67413333333,25.4778666667,11.0285333333
659.98,6.71093333333,7.10316666667,5.478,26.1944666667,5.37413333334,7.2636,21.8743333333,7.69966666667,25.4625333334,11.0112666667
660.31,6.70573333333,7.0891,5.4618,26.2284,5.35706666667,7.26693333333,21.9132666667,7.69773333333,25.5200666667,10.9568
