wavelength,Back_IncPulf,Belly_IncPulf,Breast_IncPulf,Crissum_IncPulf,Crown_IncPulf,DorTail_IncPulf,Patch10_IncPulf,Patch11_IncPulf,Rump_IncPulf,Throat_IncPulf,WingTip_IncPulf
755.36,21.0863333333,54.4221666667,27.1288333334,36.3945,19.7626666667,15.4426666667,32.9744166667,42.0579166667,24.40425,12.00275,18.4590833333
755.67,21.1769166667,54.1354166667,27.0639166667,36.132,19.7275833333,15.32725,32.9360833333,41.7815833333,24.273,11.8365833333,18.2684166667
755.99,21.2830833333,53.9841666666,27.2219166666,36.2726666666,19.9135,15.6444166667,33.09575,41.8414166667,24.4025833333,12.0925,18.36375
756.30,20.9765,53.5308333333,26.9325,35.9243333333,19.6144166667,15.3699166667,32.9011666666,41.6139166667,24.0198333333,11.7285,18.0185833334
756.62,21.0056666667,53.2398333333,27.0209166667,35.8961666667,19.8740833333,15.5675,32.83375,41.5941666667,24.1005833333,11.8655833333,18.3104166667
756.93,20.9406666666,53.1575,26.876,35.7565,19.8541666667,15.4975833334,32.7836666666,41.6566666667,24.0531666667,11.9154166667,18.4003333333
757.24,21.0863333333,53.1333333333,26.8845833333,35.77625,20.0395,15.5399166666,32.7949166667,41.5619166666,24.1275,11.9454166667,18.4065833333
757.56,21.4943333333,53.7580833334,27.2538333333,36.2119166667,20.42975,15.887,33.1684166667,41.8316666667,24.41525,12.39125,18.5831666667
757.87,21.4720833333,53.5426666667,27.3568333333,36.1689166666,20.4499166667,16.0563333334,33.177,41.6838333333,24.3820833333,12.4366666667,18.6440833333
758.18,21.40225,53.65275,27.2180833334,36.1300833333,20.2469166667,16.0404166667,33.18375,41.6243333333,24.3139166667,12.1930833333,18.5604166667
758.50,21.2879166667,53.4754166667,27.05275,36.0265833333,20.1096666666,15.8819166666,32.9895,41.3804166667,24.1280833333,12.0428333333,18.3233333333
758.81,20.9746666667,53.2334166667,26.8043333333,35.815,19.9994166667,15.69375,32.9188333333,41.1380833333,23.9825833334,11.8771666667,18.14075
759.13,20.9498333333,53.3146666666,26.8256666667,35.8946666667,19.9614166666,15.7376666667,32.9271666667,41.24075,24.0585833333,11.9725,18.2570833333
759.44,21.0463333333,53.4235833333,26.8083333333,35.9146666667,19.9116666666,15.7301666666,33.0088333333,41.3025,24.1725833333,11.95,18.3983333333
759.75,20.8740833334,53.2636666667,26.5838333333,35.7050833334,19.6881666667,15.466,32.8713333333,41.0663333334,24.05625,11.8095,18.2601666667
760.07,20.6598333333,52.9575833333,26.3065,35.2574166667,19.39025,15.2076666667,32.77,40.7391666667,23.7870833333,11.5170833333,18.0028333334
760.38,20.5619166666,52.9788333333,26.3880833334,35.1245833333,19.3595833334,15.18575,32.825,40.6208333333,23.7805,11.3661666667,17.8055
760.69,20.4304166667,53.1536666666,26.4255833334,35.25025,19.3169166667,15.1829166666,32.8661666667,40.672,23.8066666667,11.3176666667,17.7291666667
761.01,20.0889166667,52.7823333333,26.1728333333,34.9405833333,19.0786666667,14.8968333333,32.5945833334,40.3568333333,23.591,10.9859166667,17.50225
761.32,19.99125,52.7586666667,25.9395,34.8890833333,18.9739166667,14.6480833333,32.3686666667,40.30325,23.4235,10.7575,17.3058333333
761.63,19.9986666667,52.6525,25.9963333333,34.8619166667,19.0441666667,14.7135,32.2446666667,40.27675,23.38575,10.8208333333,17.1945833333
761.94,20.06825,52.5753333334,25.9229166667,34.8448333333,19.0569166667,14.8609166667,32.2001666666,40.2751666667,23.4023333334,10.9631666667,17.2993333333
762.26,20.156,52.5883333334,25.9959166667,34.9056666667,19.0755833334,14.9128333333,32.1338333333,40.3280833334,23.4195833333,11.1875833333,17.2836666666
762.57,20.27925,52.6131666667,26.0654166667,34.9956666666,19.2019166667,14.9285,32.1764166667,40.3134166667,23.5281666667,11.30425,17.2810833333
762.88,20.199,52.5224166667,25.9831666666,34.8725833334,19.12275,14.7665,31.9549166667,40.14825,23.4324166667,11.2716666667,17.0903333333
763.20,20.40075,52.61175,26.18925,35.1280833333,19.2986666667,15.0479166667,32.0590833334,40.22575,23.5978333333,11.397,17.3094166667
763.51,20.56675,52.9721666667,26.36925,35.5535,19.4879166667,15.1889166666,32.2139166667,40.4335,23.87325,11.5681666667,17.52325
763.82,20.6934166667,53.1130833333,26.4239166667,35.7094166667,19.5550833333,15.14325,32.26325,40.6000833333,23.9628333333,11.5975,17.5949166667
764.14,20.6716666667,53.0083333333,26.3443333333,35.5521666666,19.4789166667,15.05625,32.20925,40.5739166666,23.79625,11.5005833333,17.5875833334
764.45,20.7945,53.1153333334,26.3991666667,35.70575,19.5235,15.1504166667,32.3546666666,40.6520833333,23.8515833333,11.5805,17.6265833333
764.76,20.9804166667,53.1389166667,26.6256666666,35.857,19.68575,15.31975,32.5689166666,40.726,24.0361666667,11.8651666667,17.7544166667
765.07,21.1701666667,53.0918333334,26.7759166667,36.0130833334,19.8644166667,15.4769166667,32.8055,40.7185833333,24.2160833333,12.137,18.0225833333
765.39,21.2403333333,53.2178333333,26.8034166667,36.0449166667,19.9054166667,15.3986666667,32.8415,40.6645833333,24.29075,12.227,18.0788333333
765.70,21.30825,53.3390833333,26.9130833333,36.1345833333,20.03875,15.6440833334,33.005,40.7299166667,24.4246666666,12.2475833333,18.2779166667
766.01,21.5315,53.4499166667,27.0390833333,36.2518333333,20.1095,15.9383333333,33.2218333333,40.857,24.5800833333,12.4676666667,18.627
766.32,21.8420833333,53.7133333333,27.4099166667,36.5325,20.35575,16.267,33.6818333333,41.0793333333,24.8318333334,12.6851666666,19.0984166667
766.64,21.7984166666,53.9655,27.4608333333,36.4451666667,20.3784166666,16.1540833333,33.75375,41.1360833334,24.8,12.6705833334,19.04275
766.95,21.8429166667,54.03025,27.4796666667,36.3994166666,20.4505,16.23275,33.8180833333,41.2865,24.7884166667,12.68475,19.0394166666
767.26,21.70975,53.8478333333,27.3765833333,36.204,20.4179166667,16.2995833333,33.76375,41.0898333334,24.6053333333,12.725,18.9660833333
767.57,22.2033333333,53.9945,27.75125,36.5511666667,20.7521666667,16.74325,34.0189166667,41.24275,25.0369166667,13.0989166667,19.287
767.88,22.4678333333,54.1550833333,28.0498333334,36.6784166667,21.1315833333,16.9708333333,34.2514166667,41.60225,25.2749166667,13.3685,19.6345
768.20,22.57325,54.5115833333,28.2740833333,36.8705833333,21.2781666667,17.15075,34.5164166667,41.824,25.4449166667,13.4016666666,19.853
768.51,22.4665,54.8118333334,28.3096666667,36.8673333334,21.3349166667,17.2649166666,34.7076666667,41.9378333333,25.42075,13.3943333333,19.8985
768.82,22.7578333333,55.074,28.57525,37.205,21.6099166667,17.7541666667,35.0331666667,42.1033333334,25.5708333333,13.621,20.1525833334
769.13,23.0859166667,55.4084166666,28.7495833333,37.5015833333,21.8494166667,17.82825,35.3161666666,42.3701666667,25.7689166667,13.6959166666,20.3703333333
769.44,23.0283333333,55.4889166667,28.7670833333,37.5265833333,22.09575,17.8988333334,35.1618333334,42.2761666667,25.716,13.7189166667,20.2638333334
769.76,23.0105833333,55.6100833333,28.5421666667,37.6466666667,22.2085,17.7450833333,35.15225,42.3489166667,25.6006666667,13.6840833333,20.1235
770.07,23.281,55.8786666667,28.7064166667,37.9950833333,22.4268333334,17.9775833334,35.5056666667,42.7301666667,26.0075833333,13.9226666667,20.4395
770.38,23.4705,56.025,28.916,38.1989166666,22.5104166667,18.0465833333,35.7661666667,42.9541666667,26.0920833333,13.9564166667,20.5115
770.69,23.5110833334,56.1759166667,29.1485,38.38175,22.5065,18.0434166667,35.7545833333,43.0254166667,26.142,13.8949166667,20.6453333333
771.00,22.5284166667,55.7951666667,28.4348333333,37.8464166667,21.79125,17.3485,35.34525,42.6411666667,25.3298333333,13.20225,19.9790833334
771.32,22.2485833333,55.4654166667,28.3039166667,37.7236666667,21.3050833333,17.0764166667,34.8556666667,42.4220833333,25.18425,12.9154166667,19.6961666667
771.63,22.1806666667,55.1733333333,28.2168333333,37.51875,21.11725,16.9353333333,34.6200833333,42.2759166667,25.17025,12.8784166667,19.5314166666
771.94,22.0590833333,55.0806666667,28.1525833333,37.471,20.9815,16.51275,34.1455833333,42.2018333333,25.123,12.6674166667,19.3840833333
772.25,21.6879166667,54.7069166667,28.0173333333,37.04625,20.75275,15.9398333333,33.9736666666,42.0673333333,24.9960833333,12.1169166667,19.1065833334
772.56,21.2548333333,54.1428333333,27.7871666667,36.6730833334,20.3523333333,15.5019166667,33.3690833333,41.5950833334,24.55475,11.63725,18.6188333333
772.87,20.8781666667,53.94625,27.5506666666,36.5531666667,19.9314166667,15.0219166667,33.4231666667,41.64225,24.3920833333,11.0023333333,18.28675
773.18,20.5560833333,53.3513333333,27.2959166667,36.20425,19.58275,14.97025,33.2099166667,41.2438333333,24.1745,10.84275,18.1493333334
773.50,20.5933333333,53.0814166667,27.3634166667,36.0044166667,19.744,15.06225,33.1036666667,41.22775,24.0275833334,11.0044166667,18.2790833334
773.81,20.4508333333,52.9900833334,27.2539166666,35.9554166667,19.7684166667,15.0124166667,32.8908333333,41.13725,23.8998333333,11.0009166667,18.292
774.12,20.5858333333,52.78325,27.10525,35.9793333333,19.9575833334,15.0606666667,32.9923333333,41.1548333333,23.9308333333,11.1206666666,18.36825
774.43,21.6833333333,53.6041666667,27.9041666667,36.6916666667,21.0125,15.9291666667,33.7583333334,41.925,24.8666666667,11.9958333333,19.2791666667
774.74,21.7370833334,53.762,27.8813333333,36.6505,21.2213333333,16.2345833333,33.9833333333,42.0274166667,25.0000833333,12.1751666667,19.54375
775.05,21.8065833333,54.1221666667,27.8754166667,36.9084166667,21.2976666667,16.3400833333,34.0881666666,42.2645833333,25.0849166667,12.3070833333,19.6225
775.36,21.9550833333,54.2664166667,27.9644166667,37.0441666666,21.4460833333,16.7260833333,34.402,42.32825,25.08475,12.676,19.8473333333
775.67,21.9743333333,53.9586666667,28.03825,37.0061666667,21.4658333333,16.9566666667,34.3335,42.2004166667,25.17225,12.9978333333,19.9403333333
775.98,22.1603333333,54.35425,28.3206666667,37.17725,21.5991666667,17.0970833333,34.5781666666,42.4006666666,25.46825,13.2954166667,20.34175
776.30,22.0989166666,54.2171666667,28.3635833333,37.1635,21.4725,17.06175,34.3760833333,42.0745833333,25.3365,13.3785833333,20.32875
776.61,22.2435,54.7315,28.6356666667,37.4361666667,21.6318333333,17.1085,34.5225,42.4565833333,25.57775,13.3026666666,20.3704166667
776.92,22.1683333333,54.5959166666,28.4949166667,37.2959166667,21.33925,17.0408333334,34.3284166667,42.12175,25.489,13.0059166667,20.3060833333
777.23,22.28,54.57975,28.68575,37.2311666667,21.4963333333,16.9971666667,34.4899166667,41.832,25.5846666667,13.0825833333,20.3610833333
777.54,22.4913333333,55.23625,29.0376666667,37.4268333333,21.61525,17.1864166667,34.7853333333,41.8815,25.872,13.2990833333,20.5325
777.85,22.54125,55.07225,29.27825,37.5644166667,21.713,17.2630833333,34.8738333333,41.7354166667,26.1415,13.6286666667,20.696
778.16,22.5670833333,55.355,29.0823333333,37.7185,21.6320833333,17.0951666667,35.0519166667,41.65375,26.1429166667,13.5585,20.61925
778.47,22.1803333333,54.8294166667,28.5733333333,37.318,21.3098333333,16.8096666667,34.7280833333,41.19875,25.784,13.1193333333,20.3265
778.78,22.3253333333,54.92575,28.7041666667,37.535,21.3306666667,17.0680833333,34.7993333333,41.4399166667,26.1039166667,13.1849166667,20.3271666667
779.09,22.4664166667,55.418,28.7361666666,37.9349166667,21.41025,17.1858333333,35.0150833333,41.66225,26.2335833334,13.3785833333,20.4563333333
779.40,22.827,55.8736666667,28.6515833334,38.2124166667,21.6756666667,17.66575,35.4973333333,42.0698333333,26.43375,13.759,20.578
779.71,23.1320833333,56.2398333333,28.8666666667,38.4138333333,22.0854166667,18.0744166667,35.8328333333,42.4833333333,26.913,14.0813333333,20.93025
780.02,22.9599166667,56.025,28.7759166667,38.2315,21.9646666667,18.0661666667,35.5825,42.1801666667,26.7313333334,14.07675,21.1376666667
780.33,23.0758333333,56.16925,28.7605833333,38.349,21.9868333333,18.1525,35.7005833333,42.3403333334,26.8365,14.3735,21.1194166667
780.64,23.2358333333,56.22775,28.6918333334,38.43825,21.8416666666,18.2761666667,35.7244166667,42.51825,26.8903333333,14.2665,21.04625
780.95,23.0591666667,55.85075,28.4295833333,38.355,21.59875,18.13175,35.5569166667,42.6465,26.7335833333,14.024,20.8969166667
781.26,22.5540833333,55.6098333333,27.9436666667,37.94275,20.941,17.6908333333,35.1379166666,42.5904166667,26.2493333333,13.3639166667,20.40025
781.57,22.55125,55.5071666667,28.1795833333,38.03725,21.0609166667,17.712,35.09975,42.7216666667,25.9630833333,13.434,20.3590833333
781.88,22.4676666667,55.7064166667,28.4279166666,38.0248333333,21.0100833333,17.3881666667,35.06975,42.7513333333,25.6168333334,13.2935833333,20.1493333334
782.19,22.493,55.6546666667,28.3645833333,37.8630833334,20.9240833333,17.28725,35.2250833333,42.6605,25.5045,13.2768333333,20.09675
782.50,22.1035,55.8601666667,28.4076666667,37.7220833333,20.828,17.0900833333,35.2951666667,43.0554166667,25.3096666667,12.8975833333,19.7749166667
782.81,21.9564166667,55.6308333334,28.6893333333,37.8201666666,20.7283333333,16.7454166667,35.2329166666,42.9890833333,25.3515,12.5681666667,19.4741666667
783.12,21.58225,54.9736666667,28.3016666667,37.42075,20.2741666667,16.2764166667,34.7835833333,42.4948333334,24.8259166667,12.3155,19.2035833334
783.43,22.1834166667,55.42675,28.5578333333,37.9235,20.8385833333,16.7515,35.3663333333,43.2073333334,25.1641666667,13.00825,19.35075
783.74,22.4245,55.7578333333,29.0495833333,38.38325,21.5250833333,17.18275,35.861,43.53975,25.3405833333,13.5430833333,19.6255
784.05,22.32475,55.345,29.0391666667,38.22725,21.7091666667,17.2664166667,35.8068333333,43.56175,25.1114166667,13.8851666667,19.793
784.36,22.6805,55.1375,29.2874166667,38.35525,22.05075,17.7373333333,35.8785,43.6764166666,25.3829166667,14.4310833333,20.2508333333
784.67,22.83975,55.47775,29.432,38.5244166667,22.2611666666,17.622,35.9925,43.6040833333,25.4245833333,14.43725,20.345
784.98,22.62125,55.7183333333,29.3384166667,38.6328333333,21.9555,17.2734166667,35.8838333333,43.4385833333,25.4671666667,14.2235833333,20.2104166666
785.29,23.3598333333,56.31525,29.77625,39.2918333333,22.6145,18.1364166667,36.7145833333,43.89775,26.25675,15.03725,20.9051666667
785.60,23.4828333333,56.2105,29.7460833333,39.5544166667,22.8138333333,18.268,36.8151666667,44.0108333333,26.4328333333,15.0915833334,21.1179166667
785.91,24.1411666667,56.3624166666,29.8675833333,39.8509166667,23.2155,18.63225,37.1198333334,43.984,26.8414166667,15.4924166666,21.8446666667
786.22,23.9880833333,56.2284166666,29.4576666667,39.4656666667,23.2695833333,18.42225,36.8599166667,43.64,26.4318333333,15.4168333334,21.9895
786.53,24.1825833333,56.5833333333,29.7031666667,39.6811666667,23.64625,18.64225,37.23425,43.7875,26.51925,15.6839166667,22.0819166667
786.84,24.4920833334,56.6716666667,30.0345,39.80775,23.9399166667,18.9693333333,37.48025,43.92025,26.9625833333,15.76425,22.4753333334
787.14,24.155,56.5554166667,29.72825,39.56625,23.4124166667,18.48375,37.10925,43.6743333333,26.85625,15.1620833334,22.1276666667
787.45,24.6206666667,57.1706666667,30.2151666667,40.02725,23.44825,18.812,37.7066666667,44.0016666667,27.46175,15.3143333333,22.2708333333
787.76,24.1910833333,57.422,30.1705,39.7125,23.036,18.5233333333,37.6705833333,43.7328333333,27.1003333333,14.8685833333,21.8469166666
788.07,24.334,57.3749166667,30.2854166667,39.6589166667,23.07825,18.9095,37.8235,43.7368333333,27.1995833333,14.99425,22.0433333333
788.38,24.5459166667,57.099,30.401,39.31125,23.33525,19.1260833333,37.94,43.7618333333,27.2275833333,15.1816666667,22.2900833333
788.69,24.512,56.8036666667,30.4288333333,39.1046666666,23.3953333333,19.1113333334,37.70175,43.8064166667,27.2945,15.1699166667,22.424
789.00,24.1590833334,56.4530833334,30.1304166666,38.4495,22.893,18.3815833333,37.17875,43.1454166667,26.7715,14.4843333333,21.9056666666
789.31,24.0199166667,56.1505833333,29.9003333333,38.1296666667,23.0065833333,18.30025,36.8608333333,42.9308333333,26.6241666667,14.5360833333,21.6146666667
789.62,24.3043333333,56.3519166667,30.1428333333,38.34675,23.26325,18.7150833333,37.2578333333,43.2545833333,27.1733333333,14.9923333333,21.99675
789.92,24.7220833333,56.7778333334,30.5003333333,38.5800833334,23.72725,19.0755,37.6535,43.7389166667,27.4966666667,15.2185833333,22.4255
790.23,24.2816666667,56.2375,30.15775,38.0500833333,23.3353333334,18.5493333333,37.2028333334,43.11325,27.0510833333,14.8285833334,21.9183333333
790.54,24.5114166667,56.5924166667,30.3096666667,38.4595833333,23.6815,18.8964166667,37.54325,43.30575,27.133,15.0274166667,22.1288333333
790.85,24.4081666667,56.9626666667,30.2906666667,38.5618333333,24.1433333333,19.0654166667,37.6478333334,43.4578333333,27.1548333333,15.1818333333,22.5805
791.16,24.9059166667,56.8295,30.5451666667,39.0611666667,24.7755,19.4445833333,37.8393333333,43.604,27.6263333333,15.779,23.1203333333
791.47,25.2139166667,57.2735,31.0051666667,39.5631666667,25.1069166667,19.7814166666,38.3215833333,44.3374166667,28.0079166667,16.0190833333,23.28725
791.78,25.6459166666,57.3804166667,31.1424166667,39.9655833333,25.34975,20.30025,38.722,44.8213333333,28.4506666667,16.3220833334,23.5358333333
792.08,25.3243333333,57.3769166667,31.0135833333,39.8250833333,24.9835,20.02525,38.6488333333,44.734,28.21025,15.8586666667,23.1585
792.39,25.8113333333,58.5361666667,31.6543333333,40.55125,25.648,20.6895833333,39.2830833333,45.746,28.5439166667,16.33425,23.7605
792.70,26.0825,58.8630833334,32.1485,40.9888333334,25.8941666667,20.8475,39.6331666667,46.0983333333,28.6796666667,16.4160833333,23.91775
793.01,25.9374166667,58.6784166667,32.1429166667,40.9476666667,25.67275,20.6349166667,39.5674166667,46.1295,28.46225,16.2814166667,23.4933333334
793.32,25.95275,58.3448333333,31.8584166667,40.7999166667,25.3385833333,20.6095833333,39.4396666666,45.9825833333,28.6904166667,16.2189166667,23.50775
793.62,26.0728333333,58.9886666667,32.0633333334,41.197,25.1740833333,20.726,39.5904166667,46.3580833333,28.87375,16.1795833333,23.469
793.93,26.1775,58.2653333334,32.08775,40.7381666667,25.0565,20.6804166667,39.2888333333,45.91825,28.8780833333,16.30425,23.6583333334
794.24,26.02425,57.6283333333,31.9733333333,40.4354166667,24.63075,20.5281666667,38.8740833334,45.6460833333,28.8,16.1631666666,23.4328333333
794.55,26.2679166667,57.9535833333,31.9761666667,40.4045,24.5978333333,20.515,38.8963333333,45.9785,28.8260833333,16.1864166667,23.5365833333
794.86,26.19675,57.6824166667,31.86075,40.2769166667,24.5148333333,20.4996666667,38.7821666667,45.8581666667,28.90475,16.4514166667,23.57725
795.16,25.8504166666,57.4665833333,31.6600833333,40.25125,24.51725,20.2711666667,38.5779166666,45.4905,28.6590833333,16.27175,23.6285
795.47,26.45375,57.8739166666,32.1443333333,40.9696666667,25.1729166666,20.8658333333,39.12675,45.8170833333,29.1990833333,16.91525,24.3568333333
795.78,26.3561666667,57.3284166667,31.8708333333,40.7518333333,25.1809166667,20.836,39.25225,45.4211666667,29.3660833333,16.90075,24.4683333333
796.09,26.00675,56.81,31.5835,40.328,24.7153333333,20.59875,38.8624166666,44.90825,29.14275,16.6405,24.0195833333
796.40,26.103,56.4408333333,31.3466666667,40.16625,24.7544166667,20.5928333334,38.68675,44.3539166667,29.0413333333,16.4418333334,24.085
796.70,26.2090833333,56.6635833333,31.5326666667,40.4574166666,25.0835833333,20.8018333334,39.0441666666,44.31525,29.16125,16.61425,24.0681666667
797.01,26.0141666667,56.5139166666,31.3990833333,40.1610833333,25.1045833333,20.5353333333,39.1051666667,44.2125,29.1928333333,16.6143333334,24.06425
797.32,24.9681666666,56.1210833333,30.62125,39.3851666667,24.0853333334,19.4586666667,38.5556666666,43.6289166667,28.4726666667,15.4808333333,23.19175
797.63,24.48375,55.8655833333,30.27425,38.8979166667,23.7096666667,18.8548333333,38.2635,42.96775,28.0375833333,14.75275,22.3170833333
797.93,23.9283333334,55.6843333333,30.2056666667,38.77825,23.4389166667,18.7281666667,38.28325,42.7436666667,27.92625,14.4201666667,22.0681666667
798.24,23.50175,55.3425,29.67075,38.3949166667,23.1218333334,18.14825,37.8609166667,42.2063333334,27.66025,13.9295,21.8055833333
798.55,23.8295833333,55.9645,30.0078333333,38.6114166667,23.222,18.1804166667,38.1386666667,42.702,28.0890833333,13.977,21.8378333333
798.85,23.4524166667,55.697,29.4476666667,37.9699166667,22.7188333334,17.7958333334,37.7063333334,42.2283333333,27.665,13.26225,21.3320833333
799.16,23.4703333333,55.60725,29.4513333334,38.1986666666,22.77425,17.8859166667,37.5259166667,42.4545,27.55925,13.3885833334,21.2041666666
799.47,24.2276666667,56.3995,30.0000833333,38.8444166667,23.3043333334,18.6526666666,38.19975,43.3914166667,28.3623333334,13.972,22.22425
799.78,24.3681666667,56.8155,30.2975833334,39.1625,23.3816666667,18.85775,38.4123333333,44.1175833333,28.6498333333,14.0325,22.4131666667
800.08,23.98625,56.72825,29.9541666667,39.0598333333,22.9664166667,18.2959166667,37.9555833333,44.1891666667,28.162,13.3479166667,22.04925
800.39,23.90225,56.51825,29.7891666667,39.1403333333,23.0008333333,18.2794166667,37.9506666667,44.3830833333,27.9248333333,13.1346666667,21.9463333333
800.70,25.116,57.1123333333,31.0133333333,39.98175,24.5299166667,19.7741666667,38.8886666666,45.4945,29.0841666667,14.8169166667,22.8815
801.00,25.5114166666,57.4519166667,31.3670833333,40.5758333333,24.8704166667,20.4205,39.41075,46.16625,29.7891666667,15.7853333333,23.5515833333
801.31,25.8899166667,57.5803333333,31.404,40.6148333333,25.32375,20.6435,39.73125,46.3280833334,30.0223333333,15.9199166667,23.7676666667
801.62,26.4345833333,57.9218333333,31.774,40.8870833333,25.7924166667,21.1701666667,40.0324166667,46.5755833333,30.2334166667,16.46725,24.10175
801.92,26.19225,57.5343333333,31.9225833333,40.86775,25.5056666667,21.2360833333,39.8129166666,46.3108333334,30.1810833333,16.6793333334,24.1510833333
802.23,26.7596666666,57.627,32.47225,41.3010833333,26.2576666666,21.9455,40.2540833333,46.9331666666,30.9975,17.813,24.9751666667
802.54,27.1319166666,58.0645833334,32.8331666667,41.2229166667,26.6191666667,22.0868333333,40.5914166666,46.943,31.4954166667,18.3106666667,25.4565
802.84,26.5025833333,57.2915833334,32.3105833334,40.5428333333,26.3258333333,21.4205,40.1261666667,46.0859166667,30.7449166667,17.87875,24.6211666667
803.15,26.7369166667,57.77775,32.5351666666,40.8045,26.6029166666,21.5071666667,40.3256666667,46.258,30.7853333333,18.3396666667,24.7445833333
803.46,26.9461666667,57.8994166667,32.6441666667,40.64575,26.6270833334,21.72025,40.26925,46.1906666667,30.9215,18.8870833333,24.87875
803.76,27.3240833333,58.6865,33.1470833333,40.9283333333,26.9260833334,22.2521666667,40.5879166667,46.25075,31.1761666667,19.1255833333,25.3273333334
804.07,26.9531666666,58.8866666667,32.7343333333,41.1523333334,26.41275,21.99225,40.6118333333,46.3020833333,30.7618333333,18.7175,25.20825
804.38,26.88375,58.6775833334,32.5929166667,40.9651666667,26.11075,21.6030833333,40.2311666667,46.2456666667,30.1766666667,18.2385833333,25.0585833333
804.68,27.04725,59.4291666667,32.6836666666,41.4830833333,25.9120833334,21.6404166667,40.3674166667,46.4238333333,30.1115,18.4121666667,24.8883333333
804.99,26.5434166667,59.188,32.1145,41.289,25.212,20.8796666667,39.9509166667,45.8796666667,29.392,17.7530833333,24.4369166667
805.30,26.2054166667,58.3665,31.0148333333,40.12325,24.56275,20.0781666666,39.3681666666,44.7600833333,28.6830833333,16.7991666667,23.5890833333
805.60,25.62275,58.4145833334,30.3545833333,39.71025,23.8016666667,18.9209166667,38.9791666667,44.2865,27.9109166667,15.8205833333,22.8811666666
805.91,24.6994166667,57.60925,29.63125,39.3580833334,22.4726666667,18.0874166667,38.05325,43.47675,27.1173333333,14.8770833333,21.7008333333
806.21,24.8961666667,58.0355833333,29.7173333333,39.9903333333,22.0143333333,18.1975,38.3831666667,43.79325,27.196,14.81025,21.8620833333
806.52,23.5495,56.74325,28.61225,38.71,20.7531666667,17.1895833333,37.04325,42.629,26.1645833334,13.6401666666,20.95525
806.83,23.401,56.7835,28.4658333333,38.715,20.3368333333,16.9625,36.99625,42.4134166667,26.0425,13.34175,20.6396666667
807.13,22.8013333334,55.993,27.7303333333,38.39,19.7163333333,16.2978333333,36.4113333333,42.0355,25.7305,13.156,20.3261666666
807.44,22.8160833333,56.0273333334,27.6938333333,38.1395,19.6265,16.2571666667,36.09175,41.7600833333,26.0201666667,13.1896666667,20.4741666667
807.74,22.425,56.4410833334,27.1593333334,38.2235,19.5385,15.7539166667,36.1383333333,41.6740833333,26.0463333333,12.6818333333,20.1318333334
808.05,22.3504166667,56.0598333333,27.2734166667,37.7970833333,19.6026666667,15.5600833333,35.9305,41.5613333333,26.0915833333,12.4886666666,20.25
808.35,22.5266666667,56.4535833333,27.6865833333,37.8919166667,20.0456666666,15.86,36.05025,42.05475,26.43075,12.7931666667,20.7838333333
808.66,22.876,57.256,28.74425,38.8526666666,20.93025,16.6745833333,36.9379166666,43.0386666667,26.9768333334,13.6200833334,21.504
808.97,23.43125,57.2305,29.5820833333,39.4844166667,21.6215833333,17.7306666666,37.5349166667,43.5849166667,27.6326666667,14.3289166667,22.03325
809.27,24.42525,58.3334166667,30.4596666667,40.3895,22.3499166667,18.7020833334,38.6734166667,45.051,28.50425,15.0065833333,23.1960833333
809.58,24.4358333333,58.285,30.45625,40.361,22.5821666667,18.64125,38.6201666667,45.1080833333,28.6025,15.0225833334,22.9850833333
809.88,24.9508333334,58.9553333333,31.467,41.3146666667,23.10075,19.3351666667,39.9393333333,46.0299166667,29.265,15.4060833334,23.371
810.19,25.5795,58.9699166667,32.1254166666,41.7890833333,23.9716666667,20.0865,40.36075,46.7350833333,29.95425,16.1524166667,24.4530833334
810.49,25.9535833333,58.97175,32.29675,42.0895,24.19575,20.398,40.8955,47.28025,30.0911666667,16.2935833333,24.4115
810.80,25.8490833333,58.0861666667,32.1050833333,41.7079166667,24.0850833333,20.0049166667,40.3973333334,46.80175,29.6735833333,16.1143333333,23.9284166667
811.10,27.0238333333,59.1805,33.5061666667,42.5056666667,25.0823333334,21.4956666666,40.844,47.6225,30.5033333333,17.4975833334,25.4114166666
811.41,27.2381666667,59.2170833333,33.7380833333,42.7650833333,25.1485,21.6139166667,41.0223333333,47.8278333333,30.64925,17.9469166667,25.5863333333
811.71,26.9936666667,58.47525,33.4000833333,42.4673333333,25.0918333333,21.5799166666,40.9908333333,47.40575,30.5721666666,17.7595,25.0500833334
812.02,28.03275,59.4756666666,34.1145833333,43.1199166667,25.95775,22.6814166667,41.339,48.1181666667,31.1574166667,18.5063333333,25.9325
812.32,28.0705833334,59.02775,33.6931666667,42.5368333333,25.7615,22.5568333333,40.7295833333,47.7493333333,30.8149166666,18.683,25.569
812.63,28.169,58.5550833333,33.83425,42.1755,26.297,22.8160833333,40.4185833333,47.028,30.9605833333,19.26125,25.5910833333
812.93,28.0155,58.7839166667,34.19375,42.314,26.65525,23.4020833333,40.6095833333,47.2058333333,31.4159166667,19.8869166666,26.3439166666
813.24,28.4661666667,59.1430833333,34.2240833333,42.3711666667,27.0975833333,23.57475,40.5490833333,47.1979166667,31.8109166667,20.4243333333,26.7006666667
813.54,28.6356666667,59.5751666667,34.4363333333,42.4918333333,27.1730833333,23.4885833333,40.61275,47.2058333333,32.3038333333,20.3758333333,26.6828333333
