wavelength,Back_PhrAlaf,Belly_PhrAlaf,Breast_PhrAlaf,Crissum_PhrAlaf,Crown_PhrAlaf,DorTail_PhrAlaf,Patch10_PhrAlaf,Rump_PhrAlaf,Throat_PhrAlaf,WingTip_PhrAlaf
727.53,15.2311111111,54.4651111111,32.4953333333,50.5555555555,14.3971111111,15.1645555555,46.5295555556,16.5508888889,29.0381111111,13.3275555556
727.85,15.2667777778,54.3581111111,32.3962222222,50.5056666667,14.4844444444,15.1988888889,46.4428888889,16.5284444444,29.0042222222,13.3925555556
728.17,15.1923333333,54.2834444444,32.4447777778,50.5961111111,14.5931111111,15.3012222222,46.4696666666,16.5507777778,29.1267777778,13.4645555555
728.49,15.1477777778,54.4133333333,32.5717777778,50.7451111111,14.5603333333,15.3894444444,46.469,16.6401111111,29.2844444444,13.5858888889
728.80,15.0506666667,54.3803333333,32.4757777778,50.6527777778,14.478,15.3274444445,46.4526666667,16.5963333333,29.282,13.5432222222
729.12,15.1257777778,54.6657777778,32.4738888889,50.8746666666,14.5323333333,15.4487777778,46.5655555556,16.6657777778,29.5036666667,13.7927777778
729.44,15.1001111111,54.5098888889,32.3985555556,50.7614444444,14.487,15.5186666667,46.5238888889,16.6352222222,29.557,13.767
729.76,15.091,54.4528888889,32.3151111111,50.5996666667,14.548,15.6042222222,46.4245555555,16.6625555555,29.649,13.8013333333
730.08,15.347,54.4845555556,32.5732222222,50.7962222222,14.7833333333,15.7863333333,46.6185555555,16.8853333333,29.8235555556,13.9872222222
730.39,15.4527777778,54.5614444445,32.6373333333,50.8537777778,14.8748888889,15.849,46.7083333333,16.9528888889,29.8737777778,14.075
730.71,15.6952222222,54.6248888889,32.7286666667,50.7347777778,14.9831111111,15.9675555556,46.5844444444,17.139,29.9963333333,14.11
731.03,15.618,54.666,32.7621111111,50.6844444445,14.8956666667,15.8826666667,46.6412222222,17.035,29.9288888889,14.0221111111
731.35,15.5694444444,54.6593333333,32.8075555556,50.7985555555,14.791,15.8482222222,46.6526666667,17.0807777778,29.9025555556,13.9845555556
731.67,15.6654444444,54.6148888889,32.8173333333,50.8104444444,14.8062222222,15.8878888889,46.7563333333,17.1082222222,29.8504444445,14.0621111111
731.98,15.7422222222,54.5813333333,32.8027777778,50.8176666667,14.7717777778,15.9361111111,46.7844444445,17.1201111111,29.9003333333,14.079
732.30,15.7071111111,54.3936666667,32.7583333333,50.6205555556,14.797,15.7962222222,46.6432222222,17.0908888889,29.8932222222,14.0455555556
732.62,15.671,54.0824444445,32.6603333333,50.3086666667,14.8867777778,15.7485555556,46.4018888889,17.0866666667,29.756,13.9738888889
732.94,15.6347777778,54.0142222222,32.5947777778,50.3052222222,14.8861111111,15.6247777778,46.4161111111,17.148,29.6424444445,13.8933333333
733.25,15.7142222222,54.175,32.7686666667,50.4301111111,14.9612222222,15.7811111111,46.503,17.2587777778,29.6471111111,14.0017777778
733.57,15.6757777778,54.2372222222,32.6966666667,50.3663333333,15.031,15.8318888889,46.4855555556,17.3268888889,29.6844444444,14.0167777778
733.89,15.5301111111,54.2681111111,32.6028888889,50.4396666667,15.0067777778,15.7603333333,46.4267777778,17.1815555556,29.4733333333,13.8971111111
734.21,15.5193333334,54.2378888889,32.6394444444,50.4384444444,15.0658888889,15.8598888889,46.3751111111,17.1305555556,29.3423333334,14.0783333333
734.52,15.6473333333,54.5112222222,32.8982222222,50.5665555556,15.2426666667,16.0193333333,46.446,17.1442222222,29.4715555556,14.2311111111
734.84,15.79,54.5073333333,32.8578888889,50.3946666667,15.3497777778,16.135,46.45,17.1034444444,29.5763333333,14.3504444444
735.16,15.8266666667,54.7133333333,32.9191111111,50.5772222222,15.5211111111,16.2295555555,46.5453333333,17.2032222222,29.6794444444,14.3846666666
735.48,15.7048888889,54.7282222222,32.8372222222,50.5167777778,15.4963333333,16.0061111111,46.5977777778,17.0745555555,29.6111111111,14.1703333333
735.79,15.5325555555,54.816,32.8362222222,50.5027777778,15.3771111111,16.0203333333,46.6326666667,17.0447777778,29.4348888889,14.0108888889
736.11,15.5492222222,54.9343333333,32.9175555556,50.6203333334,15.351,16.1012222222,46.8105555556,17.1267777778,29.488,14.0436666667
736.43,15.4618888889,54.8914444445,32.8892222222,50.5093333333,15.2516666667,16.092,46.6705555556,17.0095555555,29.4171111111,14.0228888889
736.74,15.4195555555,54.7412222222,32.6964444444,50.4255555556,15.2078888889,15.9517777778,46.6448888889,16.9122222222,29.2413333333,13.9605555555
737.06,15.456,54.5243333333,32.6613333333,50.2572222222,15.0873333333,15.9363333333,46.3731111111,16.8753333333,29.1533333333,13.9908888889
737.38,15.2083333333,54.6018888889,32.6871111111,50.0998888889,14.7595555556,15.7694444445,46.4101111111,16.7787777778,29.0898888889,13.9425555555
737.69,15.0367777778,54.8056666667,32.6646666667,50.3218888889,14.619,15.6047777778,46.5757777778,16.8092222222,29.287,13.8052222222
738.01,14.9838888889,54.8933333333,32.5874444445,50.4592222222,14.5284444445,15.5503333333,46.6674444444,16.8354444444,29.303,13.7527777778
738.33,14.767,54.7952222222,32.5408888889,50.4356666667,14.382,15.3941111111,46.5183333333,16.7322222222,29.2331111111,13.5523333334
738.64,14.3705555556,54.4582222222,32.2014444444,50.0618888889,13.8578888889,14.9527777778,45.9727777778,16.3446666667,28.8675555556,13.0853333333
738.96,14.4546666667,54.4651111111,32.4114444444,50.1497777778,14.0878888889,15.1114444445,46.0232222222,16.5191111111,29.0033333333,13.3192222222
739.28,14.7997777778,54.6588888889,32.626,50.4917777778,14.3515555556,15.455,46.2328888889,16.8497777778,29.4177777778,13.6988888889
739.59,14.9693333333,54.6841111111,32.7324444444,50.5358888889,14.4284444445,15.4747777778,46.1746666667,16.8794444444,29.5755555556,13.6471111111
739.91,15.2026666667,54.8961111111,32.9531111111,50.691,14.7115555556,15.7011111111,46.2522222222,17.0205555555,29.8083333333,13.8278888889
740.23,15.4493333333,55.263,33.3155555555,50.9705555556,14.9605555556,15.9505555555,46.4238888889,17.2684444444,30.2166666667,14.0294444445
740.54,15.4405555556,55.3725555555,33.3513333334,51.0635555555,15.0977777778,16.0335555556,46.5407777778,17.3461111111,30.3525555556,13.9938888889
740.86,15.784,55.2186666667,33.398,51.0665555555,15.4445555556,16.3413333334,46.5048888889,17.5958888889,30.6483333333,14.1565555555
741.18,15.8898888889,55.2187777778,33.4587777778,50.9205555556,15.5947777778,16.6156666667,46.5672222222,17.7047777778,30.7455555556,14.3048888889
741.49,16.0034444445,55.2272222222,33.5452222222,50.9357777778,15.7361111111,16.7262222222,46.753,17.878,30.8262222222,14.378
741.81,16.021,55.2796666667,33.4805555556,50.8517777778,15.9058888889,16.6935555556,46.7318888889,17.9096666667,30.7564444444,14.4461111111
742.12,16.3241111111,55.2994444445,33.7084444444,50.928,16.3427777778,17.0226666667,47.0644444444,18.1128888889,31.0318888889,14.8183333333
742.44,16.419,55.1881111111,33.5946666667,50.6097777778,16.2802222222,17.0204444444,46.9541111111,18.006,30.8835555556,14.8457777778
742.76,16.391,55.1505555556,33.4352222222,50.5125555556,16.1321111111,16.8044444444,46.9108888889,17.8597777778,30.7428888889,14.6798888889
743.07,16.5227777778,55.2512222222,33.5091111111,50.5208888889,16.2493333334,16.925,47.0833333333,18.0336666667,30.7308888889,14.987
743.39,16.3727777778,55.1202222222,33.2938888889,50.4067777778,15.9461111111,16.8333333333,47.1121111111,17.8565555555,30.5667777778,14.8552222222
743.70,16.2101111111,55.0021111111,33.1193333333,50.2853333333,15.785,16.5468888889,47.0467777778,17.6454444444,30.2973333333,14.6408888889
744.02,16.1438888889,55.2081111111,33.1016666667,50.401,15.5765555556,16.422,47.1142222222,17.4586666667,30.2811111111,14.5542222222
744.34,16.1174444444,55.6497777778,33.3804444445,50.7287777778,15.4874444445,16.4178888889,47.4688888889,17.5047777778,30.309,14.6391111111
744.65,16.1832222222,55.7007777778,33.366,50.8537777778,15.5283333333,16.3257777778,47.5483333333,17.547,30.2591111111,14.7487777778
744.97,16.1012222222,55.4692222222,33.1638888889,50.5238888889,15.3871111111,16.1071111111,47.3011111111,17.3572222222,30.2207777778,14.691
745.28,16.1594444444,55.4776666667,33.3035555556,50.606,15.2766666667,16.2432222222,47.3771111111,17.3653333333,30.3617777778,14.7831111111
745.60,16.3297777778,55.7178888889,33.3905555556,50.8453333334,15.1897777778,16.3776666667,47.4943333333,17.5841111111,30.4548888889,14.9944444445
745.91,16.2696666667,55.8907777778,33.439,51.1096666667,15.0977777778,16.502,47.498,17.7886666666,30.4944444445,14.962
746.23,16.227,55.6457777778,33.3724444445,51.0025555555,15.1788888889,16.5311111111,47.3112222222,17.7867777778,30.2858888889,15.107
746.55,16.0477777778,55.5226666667,33.3514444444,50.9695555556,15.0914444444,16.5062222222,47.3218888889,17.6541111111,30.3421111111,15.0674444444
746.86,16.2981111111,55.7624444444,33.606,51.0787777778,15.3692222222,16.6936666667,47.5875555555,17.9524444444,30.5943333333,15.3032222222
747.18,16.4298888889,55.5436666667,33.6104444444,51.0555555555,15.3697777778,16.948,47.6012222222,18.1422222222,30.6173333333,15.3844444445
747.49,16.5424444445,55.4372222222,33.6588888889,51.0294444444,15.4331111111,17.066,47.731,18.3262222222,30.7123333334,15.4508888889
747.81,16.4983333333,54.9642222222,33.3683333333,50.6222222222,15.3446666667,17.0253333333,47.3254444444,18.1965555556,30.502,15.2393333333
748.12,16.5646666667,54.9497777778,33.3041111111,50.6847777778,15.4488888889,17.0425555556,47.3373333333,18.1437777778,30.5424444444,15.1284444445
748.44,16.503,54.9068888889,33.264,50.8875555556,15.5357777778,17.1255555556,47.1375555556,18.1421111111,30.4753333333,15.1015555555
748.75,16.7043333333,54.9967777778,33.4028888889,51.0451111111,15.7286666667,17.1357777778,47.2873333333,18.3168888889,30.5715555555,15.115
749.07,16.6362222222,55.0916666667,33.3883333334,50.9668888889,15.8128888889,17.0824444444,47.4765555556,18.2915555556,30.565,15.0127777778
749.38,16.768,55.2891111111,33.5852222222,51.1405555556,16.1338888889,17.3267777778,47.7593333334,18.45,30.9218888889,15.2915555556
749.70,16.7336666667,55.5264444444,33.7642222222,51.2811111111,16.2445555555,17.4557777778,47.9676666667,18.5621111111,31.1758888889,15.2925555556
750.01,16.6754444445,55.5644444444,33.7881111111,51.3411111111,16.1442222222,17.2976666667,47.9252222222,18.4158888889,30.9736666667,15.0437777778
750.33,16.329,55.2237777778,33.6707777778,51.0564444444,15.8567777778,17.0627777778,47.5467777778,18.1194444444,30.645,14.6357777778
750.64,16.2602222222,55.0756666667,33.6161111111,50.8242222222,15.7894444444,16.8461111111,47.3414444445,17.8473333333,30.5775555555,14.5144444445
750.96,16.0597777778,54.9973333333,33.5605555556,50.6066666667,15.6964444444,16.6446666667,47.1845555555,17.6662222222,30.3925555556,14.3651111111
751.27,15.9894444444,55.026,33.6498888889,50.713,15.788,16.5037777778,47.101,17.5778888889,30.3306666666,14.3503333334
751.59,15.8133333333,54.7748888889,33.7221111111,50.4262222222,15.6323333333,16.306,46.8964444445,17.3806666667,30.163,14.2694444445
751.90,15.848,54.8007777778,33.8978888889,50.2691111111,15.6756666667,16.3323333333,47.0564444445,17.4347777778,30.1357777778,14.4841111111
752.22,15.5302222222,54.5005555556,33.5497777778,49.8385555556,15.45,16.1346666667,46.8213333333,17.2758888889,29.8003333333,14.3267777778
752.53,15.4518888889,54.3614444445,33.6681111111,49.7687777778,15.354,16.0148888889,46.7467777778,17.0993333333,29.6917777778,14.2993333333
752.85,15.5601111111,54.3454444445,33.7216666667,49.7923333333,15.2844444445,15.9132222222,46.6542222222,16.9514444444,29.4417777778,14.2878888889
753.16,15.3937777778,54.0477777778,33.5146666667,49.6074444444,14.897,15.5602222222,46.4221111111,16.634,28.9851111111,13.978
753.47,15.1994444445,53.7657777778,33.3184444444,49.3117777778,14.7533333333,15.3926666667,46.1065555556,16.5641111111,28.665,13.8166666667
753.79,15.4678888889,53.9988888889,33.3691111111,49.5081111111,14.9996666667,15.5604444444,46.2696666667,16.9647777778,28.8184444444,14.1407777778
754.10,15.5483333333,54.359,33.4925555556,49.7054444444,15.2297777778,15.7918888889,46.5606666667,17.283,28.9293333333,14.3277777778
754.42,15.8182222222,54.4053333333,33.5928888889,49.8067777778,15.3532222222,16.0446666667,46.5911111111,17.4607777778,29.0943333334,14.6618888889
754.73,15.7204444444,54.3326666667,33.4641111111,49.7047777778,15.325,16.0521111111,46.6958888889,17.47,29.013,14.5977777778
755.05,15.71,54.5527777778,33.3487777778,49.9938888889,15.2084444444,16.199,46.8377777778,17.5002222222,29.0114444444,14.461
755.36,15.7522222222,54.7224444444,33.2551111111,50.357,15.0788888889,16.153,47.075,17.4244444444,29.0116666667,14.0894444444
755.67,15.9205555556,54.6898888889,33.3805555556,50.4846666667,15.2155555556,16.3897777778,47.0568888889,17.4503333333,29.0242222222,14.1234444444
755.99,16.1117777778,54.6726666667,33.305,50.495,15.3896666667,16.6604444444,46.9543333333,17.6567777778,29.1018888889,14.22
756.30,16.1043333333,54.5732222222,33.2223333333,50.2963333333,15.4261111111,16.6904444444,46.903,17.7835555556,29.3414444445,14.124
756.62,16.5075555556,54.7602222222,33.4531111111,50.3455555555,15.7246666667,16.9933333333,46.8114444444,18.0284444445,29.6853333333,14.3898888889
756.93,17.1036666667,55.2934444444,33.977,50.7841111111,16.3557777778,17.5516666667,47.2561111111,18.5112222222,30.4933333333,14.9327777778
757.24,16.8542222222,55.1078888889,33.7683333333,50.6638888889,16.2487777778,17.3274444444,47.0684444444,18.2828888889,30.3812222222,14.7601111111
757.56,16.7074444444,55.0108888889,33.6483333333,50.6295555556,16.0276666667,17.1734444444,46.8585555556,18.1396666667,30.3022222222,14.5514444444
757.87,16.706,55.2146666667,33.8727777778,50.8,16.2927777778,17.2521111111,47.0953333333,18.2966666667,30.4301111111,14.4655555556
758.18,16.7804444444,55.2836666667,34.0793333333,50.9738888889,16.3094444444,17.3813333333,47.1922222222,18.2823333333,30.7563333333,14.6714444445
758.50,17.1797777778,55.6818888889,34.4478888889,51.3214444445,16.6208888889,17.584,47.384,18.4774444444,31.1924444444,14.9823333333
758.81,17.1916666666,55.3714444444,34.3087777778,50.9053333333,16.6402222222,17.5253333333,46.997,18.4386666667,31.2077777778,15.1192222222
759.13,17.0245555556,55.5461111111,34.2334444444,50.9454444444,16.4744444444,17.2745555556,46.9947777778,18.3496666667,31.3455555556,15.1336666667
759.44,16.8257777778,55.4558888889,34.2008888889,50.6678888889,16.2234444445,17.1222222222,46.8756666667,18.1992222222,31.2732222222,15.0437777778
759.75,16.7287777778,55.2418888889,34.0943333333,50.6677777778,16.0672222222,17.058,46.6586666667,18.0891111111,30.9762222222,15.0922222222
760.07,16.7473333333,55.3172222222,34.0978888889,50.6438888889,16.2085555555,17.2267777778,46.905,18.2387777778,31.1544444444,15.2706666667
760.38,16.5497777778,55.1193333333,33.7696666667,50.3318888889,15.8247777778,16.9338888889,46.66,18.0216666667,30.7707777778,15.118
760.69,16.7165555556,55.2101111111,34.0387777778,50.6072222222,15.9444444444,17.1375555556,46.8913333333,18.1763333333,31.0954444445,15.4054444444
761.01,16.6593333333,55.0602222222,34.0058888889,50.5648888889,15.8067777778,16.9867777778,46.7981111111,17.957,30.9676666667,15.3114444444
761.32,16.5311111111,55.0534444445,33.7268888889,50.3696666667,15.6838888889,16.8935555556,46.7578888889,17.7918888889,30.7545555556,15.2504444444
761.63,16.4992222222,55.4073333333,33.7013333333,50.5188888889,15.6972222222,16.9083333333,46.7785555555,17.7734444444,30.6972222222,15.2467777778
761.94,16.2615555556,55.2748888889,33.6854444444,50.3521111111,15.6444444444,16.7963333333,46.7615555556,17.6676666667,30.3595555555,15.0117777778
762.26,16.336,55.6704444445,33.9741111111,50.8205555556,15.8536666666,16.9818888889,47.0556666667,17.985,30.4283333333,15.1926666666
762.57,16.4926666667,55.7603333334,34.0661111111,51.0473333333,16.0338888889,17.1686666667,47.1388888889,18.0521111111,30.402,15.1825555555
762.88,16.645,55.8557777778,34.0921111111,51.294,16.1504444445,17.2598888889,47.1573333333,18.1358888889,30.4498888889,15.2094444444
763.20,16.5852222222,55.7491111111,34.0057777778,51.1574444445,16.0188888889,17.1302222222,47.1013333333,17.968,30.3483333333,15.0563333333
763.51,16.5301111111,55.7283333333,34.0014444444,51.2624444444,15.9461111111,17.065,47.0323333333,17.8496666667,30.2105555556,14.9955555556
763.82,16.4373333333,55.7873333333,33.956,51.4514444445,15.887,17.0811111111,47.0853333334,17.7882222222,30.2897777778,14.8126666667
764.14,16.4757777778,55.7652222222,33.7813333333,51.3534444445,15.9213333333,17.039,47.043,17.69,30.1381111111,14.7093333333
764.45,16.4051111111,55.7413333333,33.7361111111,51.3592222222,15.8308888889,17.0126666667,47.1116666667,17.7217777778,30.1064444445,14.6612222222
764.76,16.2723333333,55.5182222222,33.6195555555,51.4295555556,15.5904444445,16.9441111111,46.9354444444,17.6308888889,29.964,14.4506666667
765.07,16.513,55.4214444444,33.6714444444,51.3382222222,15.7182222222,17.1144444445,47.0021111111,17.8191111111,29.9704444444,14.5594444445
765.39,16.6424444444,55.1933333333,33.6525555555,51.0893333333,15.7331111111,17.2031111111,46.8963333333,17.9327777778,29.9264444444,14.7942222222
765.70,16.6044444444,54.9031111111,33.579,50.7456666667,15.5567777778,17.2882222222,46.7546666667,17.8444444445,29.8367777778,14.7432222222
766.01,16.5607777778,54.9137777778,33.6197777778,50.6014444445,15.4385555556,17.3516666667,46.7755555555,17.8976666667,29.9102222222,14.7551111111
766.32,16.4612222222,54.9326666667,33.7412222222,50.6544444444,15.3702222222,17.2391111111,46.9425555556,17.8683333333,30.0735555555,14.782
766.64,16.5228888889,55.1326666667,33.8091111111,50.656,15.611,17.3818888889,47.0974444444,18.2213333333,30.2936666667,15.0097777778
766.95,16.3434444445,55.0057777778,33.7483333333,50.4341111111,15.5931111111,17.2528888889,47.0657777778,18.197,30.2244444444,14.6763333333
767.26,16.5688888889,55.029,33.8348888889,50.4501111111,15.907,17.437,47.1164444445,18.4295555556,30.238,15.0496666667
767.57,16.6977777778,55.1183333333,34.0941111111,50.509,16.0767777778,17.5836666667,47.1534444444,18.6533333333,30.3966666667,15.2386666667
767.88,16.872,55.3257777778,34.2112222222,50.3597777778,16.4914444444,17.9155555556,47.2627777778,18.8878888889,30.6621111111,15.6398888889
768.20,17.1146666667,55.4048888889,34.3531111111,50.2395555556,16.74,17.9723333333,47.3151111111,18.977,30.7602222222,15.755
768.51,17.1583333333,55.4481111111,34.4758888889,50.404,16.8436666667,17.9863333333,47.51,19.2165555555,31.0281111111,15.737
768.82,17.1983333333,55.4654444445,34.4005555555,50.8145555556,16.8331111111,18.0561111111,47.7403333333,19.4227777778,31.2564444445,15.7782222222
769.13,17.2847777778,55.6144444444,34.3545555555,50.994,16.8966666667,17.977,47.8288888889,19.3695555555,31.5102222222,15.8838888889
769.44,17.0815555555,55.3997777778,34.2023333333,50.9035555555,16.6882222222,17.7043333333,47.7777777778,19.1872222222,31.1456666667,15.8927777778
769.76,17.0566666667,55.3882222222,34.0646666667,50.8835555555,16.7964444444,17.753,47.6133333333,19.1061111111,30.9004444445,15.8491111111
770.07,17.0598888889,55.4425555556,33.9752222222,50.9222222222,16.6486666667,17.6974444445,47.5996666667,18.7505555555,30.6484444444,15.7806666667
770.38,17.2521111111,55.9628888889,34.1292222222,51.4183333333,16.8032222222,17.9091111111,47.9337777778,18.9088888889,30.8666666666,16.1045555555
770.69,17.1121111111,55.6592222222,34.0875555556,51.0772222222,16.721,17.8805555555,47.8245555555,18.6584444444,30.7312222222,15.7922222222
771.00,16.5818888889,55.5845555555,33.7494444444,50.9308888889,16.4078888889,17.6073333333,47.6805555555,18.0765555556,30.3052222222,15.4501111111
771.32,16.2492222222,55.4468888889,33.5852222222,50.9954444444,16.101,17.2027777778,47.5224444445,17.5485555556,29.9886666667,14.9647777778
771.63,16.0802222222,55.3138888889,33.6958888889,51.0748888889,16.0247777778,16.9462222222,47.5204444444,17.4143333333,29.8141111111,14.9424444445
771.94,15.8088888889,55.1025555556,33.649,51.102,16.0125555556,16.9796666667,47.4524444444,17.1374444444,29.6075555556,15.0405555556
772.25,16.0111111111,55.422,33.8218888889,51.1903333333,16.299,17.3224444445,47.5551111111,17.1526666667,29.8266666667,15.3167777778
772.56,16.0932222222,55.6177777778,34.0444444445,51.4143333333,16.6693333333,17.5826666667,47.9007777778,17.4685555556,29.9395555556,15.4858888889
772.87,16.4158888889,56.0416666666,34.4046666667,51.62,17.0637777778,18.0045555555,48.0872222222,17.6856666667,30.4745555555,15.7102222222
773.18,16.7952222222,56.1277777778,34.5193333333,51.5561111111,17.2728888889,18.2804444445,48.2863333333,18.0286666667,30.4992222222,15.9607777778
773.50,16.9388888889,56.0997777778,34.7968888889,51.9047777778,17.5886666667,18.7351111111,48.5708888889,18.5448888889,30.7972222222,16.0352222222
773.81,16.6134444444,55.6724444444,34.385,51.296,17.1338888889,18.4618888889,48.3853333333,18.4512222222,30.4706666667,15.8433333333
774.12,16.2631111111,55.588,34.0647777778,51.2316666667,16.7957777778,18.1404444444,48.3221111111,18.3608888889,30.413,15.6663333333
774.43,16.6504444444,55.4531111111,34.2547777778,51.0992222222,16.8767777778,18.3641111111,48.3887777778,18.795,30.6767777778,15.907
774.74,17.3654444445,55.4592222222,34.4953333333,51.1806666667,17.494,18.8541111111,48.3854444445,19.5714444445,31.0201111111,16.5623333333
775.05,17.4191111111,55.5126666667,34.4151111111,51.1432222222,17.3922222222,19.1967777778,48.2678888889,19.8073333333,31.1913333333,16.7764444445
775.36,17.0448888889,55.1122222222,33.9818888889,50.5836666667,16.8286666667,18.6014444445,47.7194444444,19.1794444445,30.6257777778,16.2018888889
775.67,16.9123333333,55.4301111111,34.2283333333,50.6547777778,17.1468888889,18.5222222222,47.8388888889,19.3463333333,30.6703333333,16.1156666667
775.98,17.0212222222,55.5061111111,34.3613333333,50.7671111111,17.0598888889,18.3572222222,47.8917777778,19.2423333333,30.6832222222,16.0427777778
776.30,17.2802222222,55.4841111111,34.4836666667,50.933,17.1372222222,18.4855555556,48.0105555556,19.3661111111,30.7303333333,16.0915555556
776.61,17.3288888889,55.7217777778,34.6077777778,51.1331111111,17.1848888889,18.6976666667,48.0188888889,19.3957777778,30.9117777778,16.2592222222
776.92,17.5864444444,56.2713333333,35.1675555556,51.5683333333,17.4748888889,18.8894444444,48.4761111111,19.6386666667,31.3314444444,16.5241111111
777.23,17.9293333333,56.4084444445,35.2791111111,51.5191111111,17.7957777778,19.1113333333,48.4972222222,19.7301111111,31.633,16.8478888889
777.54,18.6337777778,57.0098888889,36.0862222222,52.2011111111,18.5778888889,19.7758888889,49.2423333333,20.467,32.152,17.5191111111
777.85,18.5595555556,57.0353333333,35.8905555555,52.2612222222,18.5538888889,19.7095555556,49.4026666667,20.4298888889,31.9708888889,17.3085555556
778.16,18.2225555555,56.9188888889,35.9075555555,52.2062222222,18.2563333333,19.6652222222,49.7002222222,20.2421111111,31.9188888889,16.876
778.47,18.5088888889,57.1463333333,36.1711111111,52.5576666667,18.572,19.6875555556,50.2516666667,20.42,32.3148888889,17.0098888889
778.78,19.3901111111,57.7481111111,36.6334444444,53.3057777778,19.5272222222,20.5492222222,50.845,21.5313333333,33.2534444444,17.9912222222
779.09,18.7863333333,56.5468888889,35.5613333333,52.148,18.6893333333,19.9201111111,49.8803333333,20.9001111111,32.4273333333,17.3733333333
779.40,18.381,55.9103333333,34.9476666667,51.4281111111,18.53,19.8064444445,49.3158888889,20.4532222222,32.1197777778,16.9673333333
779.71,18.7128888889,56.081,35.1398888889,51.7865555556,19.2264444445,19.9538888889,49.6968888889,20.8774444444,32.3,17.2005555555
780.02,18.3984444445,55.7881111111,35.0534444444,51.5865555555,19.3107777778,19.7001111111,49.5408888889,20.7926666667,32.3337777778,16.7422222222
780.33,18.3478888889,55.2935555556,34.5258888889,51.1051111111,19.1623333333,19.453,48.9526666667,20.32,31.9313333333,16.3466666667
780.64,18.5302222222,55.3318888889,34.6816666666,51.4574444444,19.3076666667,19.7316666667,49.102,20.4558888889,32.1083333333,16.1747777778
780.95,18.1278888889,54.7452222222,33.854,50.6153333333,18.6724444444,19.3881111111,48.3906666667,20.0034444444,31.3037777778,15.5778888889
781.26,18.0421111111,54.4373333333,33.6204444444,50.5322222222,18.293,19.1663333333,48.0444444444,19.7941111111,31.3001111111,15.4706666667
781.57,17.6802222222,54.0877777778,33.1107777778,50.0992222222,17.7825555555,18.8474444444,47.3078888889,19.3587777778,30.8067777778,15.3882222222
781.88,17.6374444445,53.9466666667,33.1215555555,50.0756666666,17.6737777778,18.9621111111,46.64,19.071,30.666,15.2906666667
782.19,17.4795555556,53.9051111111,32.9468888889,49.8191111111,17.1605555556,18.6944444444,46.2422222222,18.682,30.3024444444,14.8597777778
782.50,17.9783333333,54.7081111111,33.8193333333,50.7385555555,17.5857777778,19.2497777778,46.7128888889,19.2621111111,31.1023333333,15.1678888889
782.81,18.1264444444,55.0585555556,34.0381111111,51.1576666667,17.3651111111,19.2273333333,46.6464444444,19.4602222222,31.0493333333,15.1188888889
783.12,18.0744444444,54.6591111111,33.8636666667,50.9092222222,16.9066666667,19.6401111111,46.433,19.3182222222,31.2437777778,15.12
783.43,17.8963333333,54.6124444444,33.6646666667,50.8344444444,16.3035555556,19.5653333333,46.2984444444,19.1577777778,31.0333333333,15.074
783.74,17.6011111111,54.1921111111,33.4805555555,50.3584444444,15.9561111111,19.4125555556,46.0572222222,19.3548888889,31.0804444444,15.0473333333
784.05,17.6672222222,54.5324444444,33.8155555556,50.473,16.3866666667,19.5456666667,46.0465555555,19.6165555556,31.3131111111,15.3445555556
784.36,17.7006666667,55.1628888889,34.7795555555,51.3481111111,16.8368888889,20.0366666667,46.4728888889,19.7422222222,32.0572222222,15.8355555556
784.67,17.8164444444,56.0007777778,35.5396666667,52.08,17.298,20.5674444445,47.0693333333,20.1886666667,32.7883333333,16.381
784.98,18.226,56.7435555556,36.1076666667,52.9702222222,18.0098888889,21.0745555555,47.8601111111,20.6426666667,33.5154444444,16.7813333333
785.29,18.1142222222,56.4108888889,35.7642222222,52.7474444444,17.9527777778,21.0168888889,48.1954444444,20.478,33.138,16.8014444444
785.60,17.64,55.6693333333,35.648,52.3044444444,17.7604444444,20.7771111111,47.8293333334,19.9208888889,32.631,16.329
785.91,18.1591111111,55.9922222222,35.9606666666,52.4452222222,18.1985555556,21.3686666667,48.4876666666,20.0715555555,33.1281111111,16.9478888889
786.22,18.2861111111,56.0964444445,36.3114444445,52.6553333334,18.4751111111,21.7073333333,48.9018888889,20.3583333333,33.5354444445,17.5365555555
786.53,17.982,56.2794444444,36.4036666667,52.6274444444,18.3894444444,21.2848888889,48.7685555556,20.3347777778,33.3977777778,17.523
786.84,18.2713333333,56.7126666666,36.6385555555,52.992,18.7316666667,21.3144444445,49.1112222222,20.6366666667,33.4035555555,17.6192222222
787.14,18.4865555556,57.9906666667,37.5432222222,54.0755555556,19.3388888889,21.7352222222,50.0705555556,20.8123333333,33.9231111111,18.2751111111
787.45,18.5248888889,57.7171111111,37.4098888889,54.1462222222,19.1947777778,21.4954444444,50.196,20.6548888889,33.738,18.2088888889
787.76,18.5578888889,57.3564444444,37.1158888889,53.7171111111,19.1062222222,20.8948888889,49.9406666667,20.4836666666,33.5763333333,17.8974444444
788.07,18.5063333333,56.6734444444,36.6684444445,53.0004444444,18.8502222222,20.2813333333,49.3951111111,20.0111111111,32.9708888889,17.3023333333
788.38,18.553,56.5655555556,36.6191111111,52.8051111111,18.5711111111,19.8186666667,48.9961111111,19.7518888889,32.5058888889,17.3175555555
788.69,19.0381111111,57.5986666667,37.2108888889,53.2855555555,19.1484444445,20.2406666667,49.6533333333,20.4245555556,33.1984444444,17.9704444445
