wavelength,Back_TanDowm,Belly_TanDowm,Breast_TanDowm,Crissum_TanDowm,Crown_TanDowm,DorTail_TanDowm,Patch10_TanDowm,Patch11_TanDowm,Patch12_TanDowm,Rump_TanDowm,Throat_TanDowm,WingTip_TanDowm
243.80,9.52383333335,15.9478333333,23.1808333334,12.7131666667,5.39083333334,14.3755,26.2353333333,28.7061666667,9.38899999998,19.6316666666,3.95333333333,15.768
244.17,11.8463333333,18.3415,23.2843333333,13.8073333333,7.47533333333,17.361,27.2466666667,27.6141666667,12.5815,19.4853333333,7.51633333335,17.2793333333
244.55,10.0001666667,16.6245,23.2068333333,11.5188333333,5.35866666667,17.8901666667,28.9453333333,25.3161666667,9.19849999998,18.4386666667,5.73849999999,15.9915
244.92,12.3456666667,16.6278333333,23.0325,12.3455,7.75483333334,18.6341666667,31.8286666667,26.8903333334,10.1465,19.6373333333,8.21750000002,16.8981666666
245.30,12.81,16.0813333333,21.7631666667,12.328,8.16133333333,18.5263333333,31.7491666666,26.4461666667,11.0193333334,18.2851666666,9.5385,16.1846666666
245.67,11.5551666666,14.1265,18.959,10.254,7.09433333333,17.0383333333,30.4833333333,24.3181666667,10.285,17.348,8.58116666667,14.6838333333
246.05,11.8801666667,13.3506666667,17.6761666667,10.1498333333,7.15133333333,16.4936666667,29.902,23.443,11.1016666667,16.9261666667,8.4485,14.5905
246.42,9.62766666667,11.192,15.2913333333,7.36249999999,4.7465,13.4575,27.3463333333,21.6288333334,7.87483333333,14.671,6.47216666669,10.9765
246.79,8.76233333333,9.02233333335,13.6505,5.85016666665,2.704,14.1188333334,25.6888333333,20.3846666666,6.942,12.9226666667,5.04416666667,9.77633333335
247.17,7.118,7.26683333332,12.1528333333,5.28266666667,2.0585,14.0871666666,24.5783333334,18.4028333333,6.39866666667,11.8801666667,4.76183333333,8.68066666667
247.54,6.27133333333,6.41766666665,12.5426666666,5.22216666667,2.34266666667,13.5188333333,24.7193333334,17.2766666667,5.1,11.1028333333,4.856,7.97966666667
247.92,4.803,5.09116666667,10.6386666666,4.08283333333,1.321,12.2478333333,23.295,15.1295,3.91466666667,10.3745,3.7945,7.15666666668
248.29,4.59933333333,4.08016666666,10.9053333333,4.08016666666,0.964333333334,11.7951666667,24.0603333333,15.4303333334,4.27783333333,9.91599999999,2.69516666667,6.82516666667
248.67,6.3825,6.06916666666,11.3678333333,7.10516666667,3.75716666667,13.1985,24.2051666667,16.4258333333,5.901,11.32,4.55216666667,8.47766666666
249.04,6.75416666667,6.94866666668,11.9776666667,7.6045,3.96033333333,13.3868333334,23.7851666666,15.7191666667,6.75383333333,11.2003333333,4.76183333333,8.23616666667
249.42,5.712,6.72916666665,10.4328333333,5.5815,2.608,12.8323333334,22.2221666667,13.6931666667,5.42516666667,11.3196666667,3.46883333334,7.40733333335
249.79,4.51133333334,5.63216666667,9.05183333331,3.76433333334,1.0345,11.6955,21.2643333333,12.2415,3.99433333333,9.22416666666,1.55166666666,5.74716666667
250.17,2.68716666667,4.25716666667,8.18233333335,1.60033333333,-0.0605,11.111,19.6256666666,10.0543333333,1.7815,7.18583333335,0.5435,3.01933333335
250.54,1.92916666667,4.62416666667,7.4185,1.86283333333,-0.000166666665,12.7413333333,21.7563333333,11.311,3.22683333333,6.38716666665,0.099666666667,3.39333333335
250.92,3.0485,6.75916666665,7.919,4.60583333334,2.84966666667,12.2928333333,22.5976666666,12.3591666667,3.67816666667,6.29566666667,0.82833333333,3.34649999998
251.29,4.81083333334,9.24399999998,10.172,5.56683333333,4.63933333334,14.1926666667,24.9828333334,14.7423333333,4.08933333334,6.49483333332,2.165,5.08583333334
251.66,5.69533333334,9.53883333333,11.3906666667,7.65216666667,6.429,17.0161666667,25.0175,14.9893333333,5.38116666666,8.66516666666,3.63383333334,6.42933333332
252.04,10.8455,12.994,15.3845,12.0928333334,10.187,21.1018333334,27.9278333334,18.919,9.97933333333,12.7511666667,6.51416666667,9.45950000001
252.41,10.732,13.6461666667,16.6311666667,13.0773333333,11.336,22.9211666667,28.5713333333,20.3978333334,9.59500000002,14.89,9.06200000002,11.5848333333
252.79,9.49733333333,12.6756666667,15.6318333333,11.456,9.42333333333,22.5055,28.0855,19.4011666667,9.20166666666,13.0821666667,8.38866666667,10.0888333333
253.16,6.88416666667,8.8165,13.0435,9.17883333332,8.615,20.934,25.5235,17.673,8.4945,10.5876666667,6.1995,8.77616666669
253.54,10.2318333333,11.391,16.7066666667,12.9896666667,11.1911666667,23.3415,30.2558333334,21.3028333333,11.6706666666,12.7498333333,8.953,12.0703333333
253.91,12.8488333334,12.0688333333,18.1035,14.7781666667,13.0951666666,24.6305,31.1986666667,22.9065,13.3416666666,13.7931666667,10.0986666667,12.5205
254.28,16.3293333334,14.979,19.8311666667,17.89,15.654,28.5655,33.5865,26.4133333333,16.9621666666,16.3713333333,13.1221666666,15.3588333333
254.66,14.5078333333,13.3853333334,19.8186666666,16.2348333334,16.019,26.1226666666,31.1313333333,21.9776666667,15.7168333333,14.8531666667,12.9101666666,13.169
255.03,11.3548333333,8.77200000001,16.7153333333,12.2808333333,12.1343333333,23.392,28.2651666666,18.616,13.2066666667,13.7425,9.74666666666,9.40533333335
255.41,13.3431666666,9.73033333334,17.1003333334,13.921,14.5471666666,20.6646666666,27.9383333333,19.701,16.3296666666,15.8478333333,10.9346666667,11.2235
255.78,16.5706666667,13.4965,19.0203333334,15.3698333333,18.4918333334,23.9193333334,30.7396666667,23.343,19.3081666667,17.9153333333,13.8808333334,13.1605
256.15,10.1931666667,8.45399999999,14.1545,10.1448333334,14.0096666667,18.1158333333,29.1305,20.048,13.6716666667,12.0288333334,10.5796666667,7.29483333334
256.53,10.3218333333,9.60666666666,12.7791666667,8.48966666667,13.4941666666,15.6388333334,25.8265,19.303,12.4221666667,10.3218333333,8.84716666665,4.46816666669
256.90,9.392,8.73750000002,13.0871666667,8.73750000002,13.2025,14.8575,25.712,20.7466666667,13.2025,10.1231666667,8.58349999998,7.77516666668
257.28,12.9073333333,11.842,15.6013333333,12.406,14.8181666667,16.9173333334,27.945,23.4648333334,14.4736666667,13.44,11.7166666666,10.5261666667
257.65,11.8811666666,10.231,13.2011666667,11.6613333333,13.724,16.2266666667,25.8525,22.0023333333,13.5863333333,11.7988333334,10.6708333333,9.29600000002
258.02,13.2441666667,11.8611666667,13.5256666667,12.8693333333,14.3696666666,18.2838333334,27.3323333334,24.0975,13.7833333333,12.7283333333,12.8223333334,12.0486666667
258.40,12.283,10.7941666667,12.6758333333,12.345,13.2961666667,16.5843333333,26.7165,23.821,12.5931666666,11.6833333333,11.9521666667,12.2621666667
258.77,13.6045,11.1051666666,13.3051666667,13.5515,13.0413333333,17.3706666667,26.804,24.745,12.337,12.2491666667,12.3546666667,13.8155
259.15,14.6965,12.043,14.506,14.5378333333,14.2675,18.6528333333,27.9311666667,25.723,13.1873333334,13.1236666667,13.2666666666,15.4591666667
259.52,14.234,11.6048333333,13.9768333333,14.2941666666,13.0855,18.9936666667,27.9086666667,25.3855,12.617,13.161,13.1156666667,14.8835
259.89,12.129,9.03233333331,11.2443333333,12.2573333333,10.4021666667,16.1528333333,25.5136666667,23.0593333334,10.6875,10.7448333333,11.1015,12.229
260.27,12.7278333334,9.76999999999,11.6345,12.91,11.2841666667,16.933,25.9181666667,23.5213333334,11.2981666666,11.1156666667,11.9708333334,13.2043333333
260.64,12.263,8.79316666668,10.6605,12.444,10.3818333333,15.8166666667,25.7106666667,22.5751666666,11.19,10.6326666666,11.2875,13.2523333333
261.01,13.246,9.51566666669,11.0641666666,12.6266666666,10.7543333333,16.0753333333,25.9146666666,22.6491666667,11.3035,11.3738333333,12.1058333333,13.4571666667
261.39,13.9356666667,10.2155,11.367,13.345,11.8838333333,17.523,27.3398333334,24.3283333334,12.3561666667,12.7546666667,13.3008333333,14.9395
261.76,14.614,10.463,12.1605,13.0865,12.6388333334,17.3456666667,27.8548333333,25.2468333334,12.2376666667,13.5801666667,14.3826666666,15.278
262.13,13.6213333333,8.51733333333,12.0313333333,12.5501666667,12.0148333334,16.0811666666,26.9076666667,23.5611666666,10.7428333333,12.8345,13.4538333334,13.9893333334
262.51,15.5798333333,9.99983333333,13.6411666667,13.7863333334,14.529,17.5726666667,28.6956666667,24.7825,12.8625,14.3841666666,15.453,15.163
262.88,15.5833333333,9.72916666668,13.8125,13.8333333333,15.7291666667,17.3125,29.3125,25.5,13.3125,15.3958333333,16.5208333333,15.4166666667
263.25,16.2995,10.4226666667,14.1183333333,14.7611666667,16.483,17.7226666666,29.4076666667,25.3671666667,14.4856666666,16.1156666667,18.2736666667,15.3811666666
263.63,14.973,8.7385,13.0338333333,12.0765,16.2493333333,16.9368333334,27.0983333334,24.0058333333,13.23,13.5246666666,17.3785,14.1876666667
264.00,16.4285,10.1851666667,14.4443333333,12.5928333333,17.3016666667,18.1218333333,29.1533333334,26.3756666666,13.7301666666,15.0265,19.0211666667,17.1958333333
264.37,16.0208333333,9.87066666667,14.522,12.3255,16.615,17.416,27.9586666667,25.7365,13.3076666667,14.987,18.5015,17.08
264.75,17.0506666667,11.2903333333,15.796,14.2086666667,17.9721666667,19.867,29.3395,28.4178333333,13.953,16.3848333334,21.1725,19.227
265.12,15.846,10.6925,14.2308333333,14.4101666666,17.1025,18.9485,28.3588333333,28.359,12.8973333333,15.9486666667,19.8718333334,17.718
265.49,13.359,8.01533333332,12.239,11.1705,14.4273333333,15.7505,25.5215,24.4275,9.92350000002,12.6973333333,17.7353333333,15.0128333333
265.87,12.8843333333,8.41883333333,12.2496666667,12.1276666667,13.4943333333,15.9591666667,25.4026666666,24.3778333334,10.7613333333,12.3963333334,17.8378333333,15.178
266.24,12.7438333334,8.24050000002,11.4206666666,11.0726666667,13.533,15.8078333334,24.884,25.5803333333,12.419,12.326,18.0595,15.9471666667
266.61,11.8438333333,7.78383333335,10.3185,11.171,12.3373333333,15.3435,24.2263333333,25.0786666667,10.7671666667,12.0006666666,17.5638333334,15.0291666666
266.98,12.7025,8.63166666668,9.93200000001,11.3385,12.063,16.0273333334,24.5096666666,24.7656666667,12.617,12.4893333334,17.2848333334,14.9828333333
267.36,13.2503333333,8.77833333333,10.1863333333,10.5385,12.381,16.6666666666,24.9688333333,25.8178333334,13.6853333334,12.7743333333,16.356,15.3
267.73,12.449,7.88500000002,9.29083333335,10.717,11.5726666667,15.4238333334,25.1631666666,26.3038333333,12.897,12.9991666667,15.8313333333,15.4645
268.10,12.4305,7.7765,9.24816666666,11.1576666666,11.9928333333,16.11,24.7811666667,26.2131666667,13.3253333333,12.7685,15.8313333333,14.976
268.48,12.6048333334,7.12283333332,8.76366666666,10.264,11.4646666667,16.7266666667,24.7298333334,26.3105,13.7055,13.0853333334,15.5861666667,15.0258333333
268.85,11.4866666667,6.01016666665,8.047,8.77816666668,10.4785,16.1328333333,23.8828333333,24.3773333333,12.5148333333,12.7718333333,13.9186666667,13.701
269.22,12.2041666667,5.89816666667,8.34316666667,8.65333333334,10.7296666667,17.0936666667,24.5248333334,25.553,13.077,12.8831666667,14.8036666667,14.222
269.59,12.3531666667,6.0205,8.03983333333,8.86566666665,10.1505,17.254,22.9625,25.991,13.3811666666,13.0138333334,14.4641666667,14.2436666667
269.97,11.4811666667,5.27666666665,6.714,7.71449999998,9.607,16.9213333333,22.3616666666,26.0006666666,12.7001666667,12.5545,13.5916666666,14.1558333333
270.34,12.443,6.61733333335,7.163,8.99316666667,9.90850000001,17.1595,22.7735,26.4165,13.0413333333,13.7978333333,14.2906666667,15.0475
270.71,12.6605,6.34766666667,7.37083333333,8.75833333331,10.1281666666,17.5338333333,22.5806666667,26.5175,13.233,14.3773333333,14.4815,15.6085
271.09,12.403,6.471,8.08883333333,8.96533333335,9.77416666666,18.2001666666,22.8006666667,27.2498333333,12.5211666667,14.2903333333,14.442,16.1106666667
271.46,10.1953333333,4.74983333335,7.00083333334,7.99416666667,8.06016666666,16.3851666667,21.2843333333,25.8688333334,10.3608333333,13.009,13.6875,14.9783333333
271.83,11.6303333333,6.24816666668,8.48266666667,9.30133333334,9.50583333335,17.4535,21.9073333333,26.4241666666,11.426,13.7553333333,14.7148333334,16.0213333334
272.20,11.3968333333,6.34550000002,8.5595,8.68399999998,9.12083333333,16.6043333333,21.5623333334,25.943,10.8356666666,12.9873333334,13.798,16.464
272.58,11.7128333333,6.68199999998,9.0585,8.79616666665,9.24383333333,16.5586666667,21.7591666667,26.2653333333,10.2313333333,13.4101666666,14.5368333333,16.6051666666
272.95,11.3595,6.85816666667,9.15449999999,8.896,9.54966666667,16.4388333334,21.5176666667,26.566,11.0553333333,12.8955,14.5986666667,16.408
273.32,10.3863333333,5.961,8.74399999999,8.09016666666,8.68316666669,15.237,20.6356666666,25.2583333333,9.62583333334,12.3175,13.747,15.526
273.69,11.5031666666,8.11166666667,10.6628333333,9.77716666666,10.3423333334,16.8193333333,22.38,25.97,10.2351666667,13.5043333333,15.2153333333,16.9873333334
274.06,11.6775,8.71166666666,11.3068333333,10.9206666667,10.9515,16.6358333333,22.6136666666,26.0736666666,10.8276666667,13.6545,15.6781666667,17.8098333333
274.44,11.328,8.46833333333,11.4871666666,9.91416666665,10.7881666666,16.0311666667,22.7993333333,25.7228333333,10.8675,13.2506666666,15.3798333333,17.6835
274.81,10.8516666667,7.94399999998,12.1068333333,9.91433333331,10.4385,15.38,22.6086666667,25.9136666667,10.4066666667,12.9965,15.1096666667,17.5246666666
275.18,10.528,7.33133333335,11.7525,9.38283333334,10.4325,14.6151666667,21.8193333333,25.0636666667,9.76449999999,12.8816666667,15.156,16.8891666667
275.55,11.1163333333,8.34133333335,12.6976666667,9.98700000001,10.6163333333,15.0693333333,22.3781666667,25.7503333333,10.0033333333,12.8591666667,15.7471666667,18.0056666667
275.93,11.4181666667,9.22999999999,13.3268333333,10.0855,10.5461666667,14.873,22.5073333333,25.5016666666,10.497,13.7051666667,15.9098333334,17.9995
276.30,12.1286666667,9.63699999999,13.8945,11.5016666667,11.5348333334,15.1155,23.812,26.5675,11.1056666667,15.3631666667,16.7328333334,18.0526666666
276.67,11.7481666667,10.2858333334,14.108,11.8641666667,11.3656666667,14.7723333333,23.6458333333,26.8196666667,11.5155,14.5895,16.002,18.428
277.04,13.1896666666,10.6653333333,15.3626666667,12.8385,11.702,15.6638333334,24.4901666667,27.6331666667,11.9525,15.7305,16.6666666667,19.0071666667
277.41,13.777,12.0296666666,15.978,13.5753333334,12.6681666667,16.7676666667,25.7393333334,28.965,13.7433333333,16.4818333334,17.053,19.8418333333
277.79,11.5741666667,9.67066666665,14.2148333334,10.8366666667,9.91083333332,14.6263333333,23.371,27.915,12.4143333333,14.6088333333,14.472,17.884
278.16,11.451,9.07233333332,13.7273333333,10.3126666666,8.57983333333,15.0358333333,22.9868333333,27.9475,11.4848333333,14.2033333333,13.9313333333,17.1085
278.53,11.2676666667,10.295,14.3528333333,10.9658333333,9.4065,16.3648333333,23.1556666666,28.7728333333,11.7371666667,14.8558333334,14.4703333333,17.1025
278.90,10.7416666667,10.8591666667,13.1921666666,10.5236666667,8.14016666665,15.794,23.1453333333,27.5596666666,11.4131666667,14.1825,13.5111666667,15.5588333334
279.27,11.1935,12.1031666667,13.7733333333,11.2435,8.74666666668,16.4518333334,24.223,28.1081666667,12.1693333334,15.2116666667,13.9385,16.7165
279.64,11.4301666666,11.9323333333,13.3755,11.0895,8.31716666666,16.4398333333,24.5946666667,28.0156666667,12.4351666667,15.6938333333,13.8455,16.5856666666
280.02,10.8868333333,12.2158333333,12.9681666666,10.919,7.73283333333,16.3946666667,24.6878333333,28.13,11.8155,15.3858333333,13.6088333333,16.667
280.39,10.1085,11.4418333334,12.2325,9.6745,6.69783333333,16.31,23.333,27.1936666667,10.8683333333,14.7131666667,13.5193333333,16.2171666667
280.76,9.991,11.4525,11.8141666666,9.79533333331,6.88683333333,15.9733333333,23.3725,26.8233333333,10.488,15.0995,13.5173333333,15.8078333334
281.13,8.83899999998,11.375,10.5248333333,8.63383333333,5.54083333333,14.629,22.4566666667,25.8428333334,9.00033333333,13.7058333334,12.2253333334,15.1568333334
281.50,8.42483333335,10.9751666667,10.665,8.28383333334,5.80433333333,14.3985,21.7666666667,25.0633333333,8.39683333333,13.7783333333,12.4541666667,15.2296666667
281.87,8.74249999999,11.2928333333,10.8018333334,8.76983333334,6.54666666667,15.0438333333,22.9133333333,24.9455,8.46966666667,14.2935,12.6841666667,15.7938333334
282.25,8.97850000001,11.177,11.2823333333,8.16216666667,6.80616666666,15.008,22.8276666666,24.5918333334,8.3465,14.7708333334,12.6515,16.3115
282.62,9.11316666667,10.864,11.043,8.15433333333,6.595,14.7876666667,22.4311666667,24.0413333333,7.32366666666,14.4553333334,11.7586666667,15.9126666667
282.99,7.66483333333,9.48483333334,9.94283333335,6.83516666666,5.60933333333,14.4003333333,20.9881666666,23.2295,6.179,13.3356666667,10.6115,15.7506666666
283.36,7.472,8.89133333331,9.69183333335,6.95066666667,5.4465,13.9978333333,20.718,22.8895,5.51933333333,13.0276666666,10.0193333333,14.932
283.73,7.51783333333,8.62833333334,9.76183333334,7.252,6.18766666667,14.041,20.6223333333,22.0566666667,5.436,13.1738333334,9.72699999999,14.839
284.10,7.26433333334,8.09283333331,9.84999999999,7.14133333333,5.798,13.9803333333,20.5845,21.9386666667,5.27216666667,13.152,9.63733333332,14.9541666666
284.47,8.39816666667,8.83099999998,10.6928333333,7.85716666667,6.69916666667,14.3831666667,21.4718333333,22.63,6.093,13.9935,10.4328333334,15.7468333333
284.85,8.36466666669,8.83649999998,10.545,8.24966666667,6.76083333334,14.3605,21.6248333333,22.3796666666,6.111,14.2241666667,10.3773333333,15.8806666667
285.22,8.36883333335,8.65316666666,11.0301666667,8.45016666665,7.4345,14.5338333333,21.8058333334,22.4353333334,6.622,14.3815,10.5221666667,15.9658333333
285.59,8.31316666665,8.7535,10.9745,8.58366666665,6.85266666666,14.1855,21.7986666667,22.4288333333,6.5725,14.1458333333,10.5041666667,16.2066666667
285.96,8.92016666667,9.477,11.4458333333,9.12866666665,7.30933333334,14.1208333333,22.5735,22.7228333333,6.94133333333,14.4193333334,11.2271666666,16.5471666667
286.33,9.05866666668,9.97633333335,11.5356666667,9.69983333334,7.68683333334,14.4956666667,22.676,22.528,7.095,14.7621666667,11.6835,16.489
286.70,9.07933333335,9.79133333332,11.147,9.82049999998,7.95783333334,14.2185,23.1228333334,22.05,7.441,15.0771666667,12.1221666666,17.1543333333
287.07,9.96483333331,10.4313333333,11.752,10.4893333333,8.49833333333,14.3745,23.8733333333,22.2806666666,8.314,15.5886666667,12.8981666666,17.5311666667
287.44,10.384,10.9878333333,11.4455,10.374,8.29916666667,14.3288333333,24.1573333333,22.5598333333,8.96149999999,15.5951666666,13.4521666667,18.05
287.82,10.0966666667,10.7366666666,11.2985,9.99800000002,7.762,14.1153333333,24.1233333333,22.7838333333,8.58,15.6718333333,13.367,18.154
288.19,10.2345,10.5003333333,10.914,10.1358333333,8.03783333333,13.7116666667,24.0445,22.6165,8.3235,15.4451666666,13.2288333333,17.632
