wavelength,Back_EucPenm,Belly_EucPenm,Breast_EucPenm,Crissum_EucPenm,Crown_EucPenm,DorTail_EucPenm,Rump_EucPenm,Throat_EucPenm,WingTip_EucPenm
259.15,2.1268,2.7294,2.10673333333,2.95813333333,0.0709333333334,4.5194,2.02649333333,3.9686,6.70493333333
259.52,1.9218,2.537,1.81653333333,2.7492,-0.0502666666674,4.44806666667,1.8042,3.94786666667,6.6234
259.89,1.89946666667,2.45106666667,1.677,2.70013333333,-0.0756000000012,4.44966666667,1.75423333333,3.73213333333,6.5794
260.27,1.77546666667,2.22846666667,1.5534,2.56013333334,-0.125866666667,4.37713333333,1.68382666667,3.5914,6.5938
260.64,1.557,1.98366666666,1.36066666667,2.40406666667,-0.323066666667,4.28166666667,1.39465333333,3.49173333333,6.52026666667
261.01,1.39446666667,1.91946666667,1.14633333333,2.27986666667,-0.487133333332,4.13606666667,1.15263333333,3.34386666667,6.53913333333
261.39,1.64466666667,2.29233333333,1.434,2.518,-0.138533333334,4.38806666667,1.41410666666,3.5034,6.9098
261.76,1.502,2.157,1.144,2.36306666666,-0.409666666665,4.0772,1.15355333333,3.2306,6.6757
262.13,1.43046666667,2.25953333333,1.05633333333,2.46573333333,-0.352,4.20453333333,1.26665333333,3.27686666667,6.77716666667
262.51,1.5158,2.35666666667,1.1714,2.65253333333,-0.338599999999,4.16306666667,1.32446,3.316,6.8247
262.88,1.6976,2.60953333333,1.30953333333,2.81473333333,-0.220200000001,4.17593333333,1.46105333333,3.3708,7.12496666667
263.25,1.01153333333,2.19633333333,0.847866666667,2.44773333333,-0.963666666667,3.66566666667,0.885593333331,2.85073333333,6.5719
263.63,0.888333333333,2.18273333333,0.687866666665,2.4196,-1.166,3.46913333333,0.694146666667,2.5822,6.09303333333
264.00,0.988200000001,2.57653333333,0.992866666666,2.67153333333,-1.05486666667,3.55,0.916119999999,2.97353333333,6.32986666667
264.37,1.4348,3.14226666667,1.37226666667,3.06993333333,-0.787066666666,3.89773333333,1.07511333333,3.31886666666,6.5277
264.75,1.6384,3.68013333333,1.66413333333,3.4212,-0.442000000001,4.15533333333,1.60618666667,3.74093333333,6.7003
265.12,1.7778,3.68393333333,1.71633333333,3.42973333333,-0.324266666667,4.195,1.82264666667,3.9642,6.64673333333
265.49,1.83373333334,3.4778,1.57153333333,3.30853333333,-0.536066666668,4.1504,1.62536,3.77973333333,6.5016
265.87,2.01206666667,3.9558,2.05966666666,3.4984,-0.145933333335,4.48253333334,2.06320666667,4.21933333333,6.75813333333
266.24,2.03213333333,3.9566,2.2088,3.34386666667,-0.0651333333326,4.45226666667,2.05381333333,4.26673333333,6.53626666667
266.61,1.8832,3.7904,2.03173333333,3.15553333333,-0.115666666667,4.3912,1.99212666667,4.11733333333,6.33893333333
266.98,1.6814,3.60486666667,1.8982,2.9802,-0.272200000001,4.4312,1.70058,4.0814,6.0907
267.36,2.30493333333,4.14306666667,2.40866666667,3.36113333334,0.367133333334,5.05193333333,2.21151333333,4.55833333333,6.70883333333
267.73,2.32133333334,4.05166666667,2.429,3.2308,0.246866666666,4.9346,2.23102666666,4.56313333333,6.91439999999
268.10,2.44653333333,4.03713333333,2.3912,3.22426666667,0.225266666668,4.95113333333,2.22672,4.73433333333,6.88853333333
268.48,2.28846666667,3.99006666667,2.30106666667,3.1854,0.216666666666,4.91666666667,2.25444666667,4.85193333333,6.9181
268.85,2.08866666667,3.73693333333,2.1342,2.97586666667,0.0213333333326,4.68333333333,1.93862,4.625,6.72303333333
269.22,2.3934,4.13553333333,2.49806666667,3.1812,0.251533333332,5.12073333333,2.34443333333,5.07613333333,7.2452
269.59,2.56286666667,4.33313333333,2.76826666667,3.3264,0.463266666666,5.36633333333,2.61686,5.3406,7.53583333333
269.97,2.60886666667,4.19693333333,2.99006666667,3.37433333333,0.483333333333,5.54206666667,2.53597333333,5.40586666666,7.66953333333
270.34,2.76313333333,4.09953333333,3.0788,3.59246666667,0.381800000001,5.654,2.62781333333,5.42326666667,7.82066666666
270.71,2.9236,4.13726666667,3.21206666667,3.58633333334,0.472333333334,5.85533333333,2.65862,5.6202,7.97946666667
271.09,3.4562,4.53486666667,3.50486666667,4.00066666667,0.986666666667,6.2926,3.23033333333,5.97546666667,8.33513333333
271.46,3.37033333334,4.44466666667,3.40113333333,3.98546666667,1.03106666667,6.22546666667,3.17477333333,6.00066666667,8.31293333333
271.83,3.36586666666,4.56213333333,3.51973333333,4.05553333333,1.26306666667,6.344,3.28328,6.0826,8.50013333333
272.20,3.2892,4.5596,3.47566666667,3.87693333333,1.27266666667,6.189,3.2633,5.89293333334,8.50806666667
272.58,3.19486666667,4.52886666667,3.29386666667,3.7328,1.2856,6.05866666667,3.18614666666,5.80913333333,8.37169999999
272.95,3.57606666667,4.83273333334,3.69126666667,3.91046666667,1.68,6.53926666667,3.56697333333,6.2122,8.76596666666
273.32,3.6256,4.88773333333,3.84686666667,4.03913333333,1.8346,6.58413333333,3.55734666667,6.1944,8.74356666666
273.69,3.77346666667,5.15773333333,4.0076,4.15053333333,2.0078,6.8356,3.74648666667,6.44613333333,8.80386666667
274.06,3.68886666667,5.189,3.78906666667,4.09726666667,2.02073333333,6.78733333333,3.72023333333,6.32753333333,8.7999
274.44,3.5838,5.31673333333,3.7464,3.93466666667,2.1424,6.6906,3.78652,6.4004,8.8729
274.81,3.52253333333,5.5202,3.8726,4.03466666667,2.23146666667,6.72846666667,3.94570666667,6.42873333333,9.01183333333
275.18,2.8674,5.05413333333,3.50126666667,3.4484,1.7374,6.24173333333,3.45302666667,5.93606666667,8.6908
275.55,2.80486666667,4.97413333333,3.4054,3.3122,1.64686666667,6.20573333333,3.5271,5.91773333333,8.6292
275.93,3.09646666666,5.22,3.49053333334,3.58306666667,1.85846666667,6.48933333333,3.83833333333,6.15546666666,8.93926666667
276.30,3.31273333333,5.4066,3.60046666667,3.69793333333,2.16786666667,6.86646666667,4.05104666667,6.331,9.11433333333
276.67,3.80986666667,5.70606666667,3.99173333333,4.0302,2.5574,7.33933333333,4.56728,6.71833333333,9.46693333334
277.04,3.61813333333,5.43013333333,3.7622,3.77433333333,2.31146666667,7.10533333333,4.41151333333,6.36219999999,9.14816666666
277.41,3.4076,5.1652,3.6314,3.50973333333,2.15,6.896,4.31705333333,6.19566666667,9.03059999999
277.79,3.25553333333,4.90266666667,3.49826666667,3.2996,1.9522,6.6762,4.13942666667,5.93393333334,8.9545
278.16,3.44186666667,4.96006666667,3.74226666666,3.31633333333,2.2124,6.78633333333,4.41719333333,6.14713333333,9.06583333334
278.53,3.29213333333,4.62353333333,3.48553333333,3.20686666667,1.9768,6.8726,4.16640666667,5.90213333334,8.96249999999
278.90,3.34053333333,4.44933333333,3.30406666667,3.00613333333,1.84733333333,6.9052,4.12064666666,5.97373333334,8.91746666666
279.27,3.6702,4.68086666666,3.51073333333,3.26833333333,2.1308,7.09726666667,4.36836666666,6.31040000001,9.15089999999
279.64,3.64873333333,4.5696,3.54866666667,3.15513333333,2.152,6.80533333333,4.25078,6.2048,9.17019999999
280.02,3.2278,4.24593333333,3.24033333333,2.75566666667,1.71186666667,6.48593333333,3.87484,5.96920000001,8.72756666666
280.39,2.99146666667,4.0274,3.0808,2.7266,1.42186666667,6.24406666667,3.76049333333,5.87993333333,8.6667
280.76,2.85506666667,3.93633333333,3.082,2.65566666667,1.3768,6.35286666667,3.69207333333,5.79660000001,8.78666666667
281.13,3.25546666667,4.33586666667,3.3576,3.19506666667,1.8162,6.79966666666,4.09796666667,6.27026666666,9.2572
281.50,3.28546666667,4.30593333333,3.0912,3.15453333334,1.6382,6.754,3.95022666667,6.2196,9.22756666667
281.87,3.21606666667,4.19106666667,3.0182,3.004,1.5542,6.7566,3.94646,6.24359999999,9.17693333333
282.25,3.15666666667,4.22213333334,2.97206666666,2.88073333333,1.42506666667,6.80586666667,3.80682,6.12213333333,9.03993333333
282.62,3.47906666667,4.6476,3.30006666667,3.07813333333,1.75833333333,6.96593333334,4.11429333333,6.47646666667,9.296
282.99,3.48433333333,4.572,3.37813333333,3.19206666667,1.83966666667,7.01426666667,4.1701,6.39133333333,9.26416666667
283.36,3.36033333333,4.381,3.1596,2.98453333333,1.60793333333,6.98333333333,4.04303333333,6.10866666667,8.96386666667
283.73,3.21466666667,4.25986666667,2.948,2.96746666667,1.5364,6.98706666667,3.83414666667,5.96,8.71813333333
284.10,3.46426666667,4.39826666667,3.16293333333,3.11413333333,1.85933333333,7.14233333333,3.97479333333,6.04826666667,8.86916666667
284.47,3.79766666667,4.69886666667,3.5008,3.36566666667,2.24926666667,7.48633333333,4.17626666667,6.31820000001,9.04446666667
284.85,3.74953333334,4.7218,3.48026666667,3.34273333333,2.2162,7.31366666667,4.07739333333,6.20060000001,8.97623333333
285.22,3.46206666667,4.46253333333,3.16586666667,3.1172,2.03653333333,6.9428,3.78402,5.90166666666,8.78636666667
285.59,3.3744,4.43373333333,3.24873333333,3.20246666667,2.2268,7.01813333333,3.93606666667,5.96573333333,8.92036666667
285.96,3.3402,4.3646,3.18546666667,3.28946666667,2.30106666667,6.95826666666,3.85236666667,5.93280000001,8.85256666667
286.33,3.4766,4.3522,3.178,3.45806666667,2.3906,7.01073333333,3.98354666667,6.09259999999,8.94353333333
286.70,3.4062,4.166,3.02353333333,3.32706666667,2.30046666667,6.888,3.78555333333,5.93913333333,8.7775
287.07,3.4242,4.2488,2.9396,3.30826666667,2.26293333333,6.73593333333,3.75160666666,6.00286666666,8.82786666667
287.44,3.58253333333,4.4294,3.23393333333,3.5606,2.51553333333,6.8328,3.98834666667,6.31333333333,9.2456
287.82,3.6258,4.4222,3.36766666667,3.5644,2.45653333333,6.83726666667,4.12147333333,6.44713333333,9.458
288.19,3.48273333333,4.31153333333,3.15186666666,3.48126666667,2.30573333334,6.75433333333,4.07627333333,6.3734,9.29606666667
288.56,3.17606666667,3.958,2.832,3.20813333333,1.99213333333,6.4392,3.82350666667,6.10466666667,9.14386666667
288.93,2.97153333333,3.6226,2.58086666667,3.02713333333,1.72353333333,6.2142,3.66620666667,5.93660000001,8.86746666667
289.30,2.74033333333,3.38653333333,2.48953333333,2.6862,1.46373333334,6.0144,3.49588,5.74746666667,8.6241
289.67,2.8874,3.4774,2.63793333333,2.69893333333,1.54526666667,6.06786666667,3.61881333333,5.81533333333,8.49733333333
290.04,2.74493333333,3.4274,2.55066666667,2.48586666667,1.42386666667,5.9554,3.59268666667,5.67646666666,8.3926
290.41,2.61766666667,3.27326666667,2.41986666667,2.398,1.30206666667,5.71973333333,3.47721333333,5.58453333334,8.2496
290.78,2.6534,3.31933333333,2.51653333333,2.58006666667,1.27053333333,5.8492,3.65513333334,5.70326666668,8.2966
291.15,2.68793333334,3.38813333333,2.57873333333,2.69826666667,1.36193333333,6.0034,3.77538,5.7096,8.33313333333
291.52,2.46493333333,3.17226666666,2.2492,2.52026666667,1.13593333333,5.83646666667,3.54358,5.51693333334,7.98413333333
291.89,2.65446666667,3.52693333333,2.42086666667,2.8478,1.46333333333,6.12026666667,3.80595333333,5.72593333334,8.12016666667
292.26,2.65086666666,3.6482,2.60986666667,2.9976,1.5612,6.13566666667,3.89034666667,5.76339999999,8.33803333333
292.64,2.78206666667,3.8686,2.87086666667,3.24333333333,1.75906666667,6.2994,4.13551333333,6.01266666666,8.52783333333
293.01,2.9754,4.28246666667,3.04106666667,3.49393333333,2.05026666667,6.58826666667,4.32854666667,6.2952,8.78533333333
293.38,3.17753333333,4.563,3.1788,3.758,2.15433333333,6.7668,4.60818666667,6.55559999999,8.90926666667
293.75,3.2232,4.56313333333,3.13266666667,3.77366666666,2.09166666667,6.6884,4.60406,6.60013333333,9.01453333333
294.12,3.142,4.44333333333,3.01153333333,3.79486666667,2.0342,6.48053333333,4.47010666667,6.57693333334,8.91293333334
294.49,3.0692,4.54466666667,3.0422,3.7644,2.07833333333,6.55073333333,4.47860666666,6.475,8.9778
294.86,3.00086666667,4.47153333333,2.95766666667,3.64833333333,2.071,6.43706666667,4.45693333333,6.42066666666,8.91879999999
295.23,2.92546666667,4.29613333333,2.87793333333,3.5298,1.993,6.26733333333,4.30809333333,6.33626666666,8.77850000001
295.60,3.10386666667,4.451,3.12626666667,3.6712,2.24526666667,6.33226666667,4.45599333333,6.4834,8.88333333333
295.97,2.94426666667,4.22866666667,2.98833333333,3.4214,2.06206666666,6.1166,4.28296666667,6.30426666666,8.66663333333
296.34,2.8364,3.993,2.7528,3.26413333333,1.8592,5.8896,4.07248,6.1708,8.34246666667
296.71,2.4192,3.5994,2.23246666667,2.81773333333,1.41866666667,5.4744,3.63302,5.73726666667,7.8776
297.08,2.25306666667,3.42326666667,2.085,2.68126666667,1.29493333333,5.2474,3.48636666667,5.64573333333,7.6955
297.45,2.20633333333,3.374,2.14873333333,2.6518,1.266,5.09366666667,3.43858666667,5.57359999999,7.70993333333
297.82,1.95593333333,3.20433333333,1.97486666667,2.52326666667,1.04366666667,4.90186666667,3.17926666667,5.33379999999,7.54946666667
298.19,1.9498,3.2304,1.9998,2.5008,0.930466666666,4.92753333333,3.16467333333,5.34633333334,7.56266666667
298.56,1.71113333333,3.08346666667,1.80746666667,2.2932,0.651733333333,4.66233333333,2.94381333333,5.212,7.37036666667
298.93,1.69573333334,3.13373333333,1.78806666667,2.36773333333,0.619933333334,4.59606666667,2.90192666667,5.2376,7.43796666667
299.30,1.58346666667,3.207,1.77266666667,2.39546666667,0.601266666665,4.5374,2.78444666667,5.22646666666,7.40343333333
299.67,1.54346666667,3.3528,1.7606,2.46033333333,0.518666666666,4.53813333333,2.75382,5.25679999999,7.436
300.04,1.412,3.47493333334,1.711,2.48986666667,0.4586,4.50933333333,2.66642,5.29186666666,7.48093333333
300.41,1.3032,3.60813333333,1.78313333333,2.4838,0.431333333334,4.54173333333,2.63943333333,5.40380000001,7.5702
300.78,1.6942,4.17466666667,2.31506666667,3.06193333333,0.886933333333,5.03546666667,3.16512666667,5.87780000001,8.0688
301.15,1.73653333333,4.23333333333,2.4196,3.169,0.836800000001,5.0928,3.22544666667,5.89659999999,8.15646666667
301.52,1.65213333333,4.28366666667,2.29706666667,3.25086666667,0.862866666667,5.17073333333,3.19776666667,5.9056,8.116
301.89,1.983,4.75073333333,2.56973333333,3.63166666667,1.24413333333,5.4624,3.5661,6.39526666667,8.4179
302.26,2.00973333333,4.91013333334,2.57646666667,3.811,1.29,5.46426666667,3.69922,6.53580000001,8.5207
302.63,2.26133333334,5.17126666667,2.7942,4.26353333333,1.43793333333,5.71173333333,3.96371333333,6.7892,8.7426
303.00,2.129,5.2028,2.903,4.31526666667,1.47413333333,5.65953333333,4.03189333334,6.92020000001,8.7525
303.37,2.25266666667,5.3084,3.0322,4.35426666667,1.41253333333,5.73,4.2137,7.11106666667,8.82436666667
303.74,2.06753333333,5.21886666667,2.85766666667,4.30826666667,1.31966666667,5.62053333333,4.06206666667,7.04740000001,8.85343333333
304.10,1.93693333333,5.11853333333,2.67586666667,4.27406666667,1.10026666667,5.46293333333,3.95546,6.97446666666,8.68506666667
304.47,2.13426666667,5.3514,2.81113333334,4.46926666667,1.2224,5.50706666666,4.10426666667,7.145,8.89676666667
304.84,1.94633333333,5.1844,2.55426666666,4.34033333333,0.912533333334,5.22373333333,3.82306666667,7.11466666667,8.67103333333
305.21,2.08153333333,5.4746,2.73606666667,4.5434,1.06486666667,5.2764,4.00815333333,7.44253333334,8.7742
305.58,1.92173333333,5.40746666667,2.48906666667,4.41046666667,0.819933333332,5.06606666667,3.76662,7.42633333333,8.5601
305.95,1.69486666667,5.2094,2.22893333333,4.168,0.534600000001,4.7388,3.54360666667,7.17833333334,8.22566666667
306.32,1.55553333333,5.04973333333,2.13286666667,3.97153333333,0.358466666666,4.50686666667,3.50805333333,7.09313333333,8.07023333333
306.69,1.37673333333,4.89946666667,1.95286666667,3.7276,0.279999999999,4.2856,3.37349333333,7.02006666667,7.8451
307.06,1.42746666667,4.91046666667,1.89306666667,3.6406,0.218733333332,4.3442,3.35126666667,7.01173333332,7.66336666667
307.43,1.4528,5.0058,1.8892,3.679,0.255466666666,4.3164,3.38819333333,7.0198,7.5862
307.80,1.4922,5.01146666667,1.89753333333,3.62393333333,0.206933333334,4.20773333333,3.43863333333,7.06566666666,7.42416666667
308.17,1.5372,4.97333333333,1.97433333333,3.57573333333,0.328933333333,4.10446666667,3.41936,7.1186,7.3976
308.54,1.45506666667,4.7854,1.82986666667,3.46126666667,0.118333333333,3.94846666667,3.16946,7.05753333333,7.11063333333
308.90,1.61793333333,4.8856,2.01486666667,3.5408,0.2416,3.931,3.23788666666,7.14613333333,7.11356666667
309.27,1.45813333333,4.78786666667,1.8326,3.38186666667,0.0782000000006,3.73633333334,3.00126,6.94133333333,7.1022
309.64,1.69433333334,5.013,2.146,3.58913333333,0.2914,3.89753333333,3.20904666667,7.15206666668,7.30926666667
310.01,1.83433333333,5.26706666667,2.38553333334,3.77806666667,0.418666666665,4.05053333333,3.32230666667,7.36339999999,7.46696666667
310.38,2.03886666667,5.57993333333,2.56826666667,4.09273333334,0.721000000001,4.227,3.32611333333,7.51819999999,7.62976666667
310.75,2.13526666667,5.70466666667,2.71073333333,4.1634,0.836333333334,4.28033333333,3.35589333333,7.62146666668,7.6319
311.12,2.146,5.7416,2.66386666667,4.1176,0.819666666668,4.14413333333,3.23546666667,7.5932,7.62876666667
311.49,2.07653333333,5.69033333333,2.5862,4.00073333334,0.688733333334,4.05906666667,3.04285333333,7.56026666667,7.55003333333
311.85,2.2238,5.95333333333,2.85593333333,4.1668,0.836066666666,4.25626666667,3.17793333333,7.85006666667,7.72926666667
312.22,2.31493333333,6.1496,2.91193333334,4.2996,0.8296,4.376,3.19956,7.94779999999,7.8523
312.59,2.37713333333,6.35826666667,3.05193333333,4.4042,0.895000000001,4.51953333333,3.37866666667,8.02566666667,8.0446
312.96,2.5056,6.60093333333,3.1708,4.54053333333,1.01646666667,4.7034,3.56192666667,8.26986666667,8.2757
313.33,2.6234,6.68373333333,3.27933333333,4.58453333333,1.12726666667,4.82133333333,3.69956666667,8.44653333333,8.28883333333
313.70,2.695,6.78013333333,3.3562,4.70973333333,1.17586666667,4.83533333333,3.80680666667,8.61326666668,8.39266666667
314.07,2.82666666667,6.84453333333,3.47466666667,4.79793333333,1.2954,4.87726666667,3.90362,8.74506666666,8.4701
314.43,2.87686666667,6.97786666667,3.55826666667,4.83966666667,1.23326666667,4.92993333333,4.07252666667,8.90780000001,8.5529
314.80,3.05926666667,7.35666666667,3.77906666667,5.07533333333,1.37293333333,5.13933333333,4.25578666667,9.19446666667,8.87533333333
315.17,3.26386666667,7.60573333333,4.10726666667,5.20526666667,1.5646,5.30426666666,4.4901,9.37546666667,9.0169
315.54,3.36053333333,7.854,4.22586666666,5.33213333333,1.72713333333,5.4538,4.65506666666,9.56646666666,9.20903333333
315.91,3.26553333333,7.6862,4.0732,5.16106666667,1.62073333333,5.28346666667,4.55631333334,9.33933333334,9.06163333333
316.28,3.41013333333,7.84333333333,4.30986666667,5.33013333333,1.76453333333,5.39073333334,4.63624666667,9.51933333332,9.12083333333
316.64,3.34766666667,7.9006,4.19913333333,5.19853333333,1.62706666667,5.18626666667,4.55089333333,9.53206666666,8.87076666667
317.01,3.20486666667,7.9376,4.2372,5.0968,1.53873333333,5.07453333333,4.37317333333,9.39046666667,8.74723333333
317.38,3.33353333333,8.07933333334,4.37553333333,5.2686,1.54173333333,5.0906,4.47603333333,9.49900000001,8.74796666667
317.75,3.21773333333,8.09619999999,4.3158,5.15406666667,1.46873333333,5.08,4.28859333333,9.48666666667,8.6185
318.12,2.892,7.91893333334,4.04813333333,4.80073333333,1.14166666667,4.8938,4.08643333333,9.26753333333,8.33086666667
