wavelength,Back_HemParf,Belly_HemParf,Breast_HemParf,Crissum_HemParf,Crown_HemParf,DorTail_HemParf,Patch10_HemParf,Rump_HemParf,Throat_HemParf,WingTip_HemParf
733.25,16.632,40.9186666667,35.3695,22.9288333333,10.3648333333,17.8656666667,37.3908333333,17.9893333334,39.7195,18.2571666667
733.57,16.5056666667,40.8405,35.3285,22.8988333334,10.1623333333,17.6895,37.3388333333,17.8756666666,39.8678333333,18.173
733.89,16.6565,40.952,35.357,22.8713333334,10.2676666666,17.9526666667,37.6576666667,18.0605,39.881,18.1885
734.21,16.6301666666,41.1281666667,35.2886666667,22.6423333333,10.1003333333,17.775,37.479,18.1355,39.722,18.1148333333
734.52,16.2175,40.8323333334,35.0343333333,22.2773333334,9.75599999999,17.6405,37.393,17.9076666667,39.5326666667,17.667
734.84,16.2553333333,40.8658333333,34.9296666667,22.1255,9.57316666669,17.6541666666,37.8648333333,17.9338333334,39.4556666667,17.4073333333
735.16,15.9443333333,40.7568333334,34.8336666667,21.8173333333,9.4055,17.2881666666,37.588,17.7361666667,39.2451666667,17.288
735.48,15.9165,40.6358333333,34.473,21.5636666667,9.37,17.079,37.5145,17.6516666667,39.055,17.0961666667
735.79,16.1586666667,41.3746666667,34.9975,21.8755,9.74666666668,17.2681666666,37.9993333333,18.1558333333,39.7395,17.7411666667
736.11,16.5131666667,41.5191666667,35.1228333334,22.0173333334,9.94566666668,17.5051666667,38.188,18.645,39.7176666667,17.901
736.43,16.8565,41.4231666666,35.0176666667,21.9515,9.99983333331,17.6751666667,38.1021666666,19.0391666667,39.757,17.7165
736.74,17.0973333334,41.7981666667,35.3731666667,22.302,10.3135,17.9228333333,38.4241666667,19.1733333334,40.1231666667,17.9588333334
737.06,17.2105,41.9058333334,35.4256666667,22.298,10.5691666667,18.1491666667,38.4445,19.3805,40.0226666667,18.209
737.38,17.0556666666,41.8103333334,35.3446666666,21.9946666666,10.4466666666,17.8521666666,38.2003333333,19.241,39.763,18.0913333334
737.69,17.049,41.8431666666,35.4966666667,22.2123333333,10.5535,17.9871666667,38.1258333334,19.2781666667,39.8948333333,18.1723333334
738.01,17.3721666666,42.2198333333,35.9588333334,22.4791666667,10.9675,18.389,38.3625,19.4413333333,40.39,18.6701666667
738.33,17.3573333333,42.128,36.0603333333,22.5855,11.1646666666,18.4946666666,38.2638333334,19.4771666666,40.2345,18.8521666666
738.64,17.1433333334,41.7113333333,35.8538333334,22.3336666667,11.0593333334,18.6926666667,38.2078333333,19.366,40.1798333334,18.6626666667
738.96,17.3035,41.8691666667,35.9823333333,22.6486666667,11.1666666667,18.8513333333,38.5713333333,19.5358333333,40.476,18.9046666667
739.28,17.0991666666,41.4896666666,35.6336666667,22.3421666667,10.799,18.6008333333,38.3843333333,19.1533333333,40.1801666667,18.5103333333
739.59,16.8725,41.5001666667,35.6156666667,22.091,10.9153333333,18.283,38.2431666667,18.7068333333,40.3135,18.2103333334
739.91,16.8558333333,41.7275,36.1336666667,22.3768333333,11.3775,18.4113333334,38.3356666666,18.7468333334,40.3305,18.4481666666
740.23,16.9248333334,41.3961666667,36.1173333334,22.3021666667,11.2031666667,18.2398333333,38.2621666667,19.0141666666,40.2901666666,18.4796666666
740.54,16.7668333333,41.5853333333,36.0756666666,22.2828333333,10.9816666666,18.0253333333,38.1543333333,18.8831666667,40.2956666666,18.451
740.86,16.7173333333,41.4451666667,36.1048333334,22.602,10.8578333333,18.0523333333,38.1738333334,18.7421666667,40.5276666666,18.5078333333
741.18,16.6408333333,41.2661666667,35.9688333333,22.5258333334,10.562,17.6356666667,37.9456666666,18.495,40.4781666667,18.4558333334
741.49,16.432,41.0996666667,35.7311666666,22.4135,10.3273333333,17.2206666667,37.8485,18.2955,39.901,18.2696666667
741.81,16.1771666667,40.8136666667,35.3705,22.2948333333,9.93383333335,16.8386666666,37.381,18.0091666666,39.6956666666,18.1546666667
742.12,16.8856666666,41.3315,35.7825,22.7998333334,10.454,17.1048333333,37.5018333333,18.4786666666,40.037,18.724
742.44,16.6801666667,41.212,35.7711666667,22.5051666666,10.3028333333,16.9561666666,37.091,18.1616666667,39.845,18.6061666667
742.76,16.7951666667,40.9705,35.5975,22.6006666666,10.0838333334,17.0115,36.8343333334,18.059,39.4565,18.6536666667
743.07,17.0346666667,40.927,35.6168333334,22.7811666667,9.93183333332,17.3825,36.8506666667,18.2276666667,39.3251666667,18.7526666667
743.39,17.1288333334,40.7391666667,35.4088333334,22.7763333333,9.75716666667,17.3355,36.8915,18.2251666666,39.25,18.7421666667
743.70,16.889,40.495,34.9463333333,22.3125,9.4215,17.0211666667,36.5873333334,17.7513333334,39.0418333333,18.4466666667
744.02,17.0096666666,40.4351666667,35.1178333333,22.642,9.47383333331,17.2543333333,36.6358333333,17.7723333334,39.036,18.4646666667
744.34,16.9288333333,40.6118333334,35.1811666667,22.3875,9.57233333332,17.2401666666,36.7035,17.835,38.8985,18.2596666666
744.65,17.0425,40.9465,35.5115,22.6693333334,10.0823333334,17.7168333333,37.1293333333,18.1141666667,39.0876666666,18.4335
744.97,16.7096666667,40.7145,35.2161666666,22.33,9.71683333333,17.5506666666,36.7183333334,17.7445,39.1476666666,18.1183333334
745.28,16.6088333333,40.6885,35.0368333333,21.9936666667,9.57850000002,17.3883333333,36.5813333334,17.5036666666,38.9056666667,17.764
745.60,16.703,40.8136666667,35.229,22.193,9.56533333334,17.7018333333,36.8985,17.5706666666,38.889,17.7456666666
745.91,16.6296666667,40.9118333334,35.524,22.195,9.53233333331,17.7843333333,37.2928333334,17.6583333333,38.847,17.7248333333
746.23,16.5011666667,41.283,35.6198333334,22.3075,9.61933333332,17.8775,37.703,17.8625,39.493,17.7796666667
746.55,16.1853333333,41.2078333333,35.6496666666,22.3071666667,9.86000000001,17.8551666666,37.5828333334,17.78,39.5608333333,17.8476666667
746.86,15.9175,40.9546666666,34.907,21.8,9.42733333331,17.3635,37.1026666667,17.2886666667,39.0661666667,17.581
747.18,16.3011666666,41.547,35.5863333333,22.4858333333,9.803,17.9721666667,37.4813333333,17.8528333333,39.436,18.1513333333
747.49,16.6666666666,41.4191666667,35.7131666666,22.3873333333,10.0443333333,18.3073333334,37.6126666667,17.9821666667,39.7486666666,18.2483333333
747.81,16.9315,41.6261666667,35.8475,22.7396666667,10.1383333333,18.556,37.6928333334,18.0781666667,40.075,18.5855
748.12,16.9448333333,41.6191666667,35.6756666667,22.676,9.92533333335,18.5845,37.637,18.006,39.965,18.687
748.44,17.5063333333,42.1045,36.3441666666,23.064,10.6236666666,19.0476666667,38.1386666667,18.5411666666,40.4255,19.4743333333
748.75,17.8095,42.2953333334,36.6106666667,23.4081666667,11.0391666667,19.3473333333,38.1413333333,18.7868333333,40.8366666667,19.908
749.07,17.6496666667,42.0061666667,36.4196666667,23.1858333333,10.6965,18.9868333333,37.9013333333,18.6758333333,40.373,19.8538333333
749.38,18.0968333333,42.3533333334,36.5746666667,23.6598333333,11.1325,19.1748333334,37.8251666666,19.0526666667,40.7935,20.0948333333
749.70,18.2785,42.69,36.8565,23.7698333334,11.2896666666,19.3623333333,37.7833333333,19.0841666666,40.4791666667,20.1751666667
750.01,18.3355,42.3578333334,36.7355,23.485,11.1375,19.0088333333,37.6591666666,18.9946666666,40.2593333333,20.1045
750.33,18.2596666667,42.2945,37.2005,23.4466666667,11.2785,19.1705,38.0971666666,19.3716666667,40.5941666667,20.1103333333
750.64,18.0356666667,41.902,36.9405,22.9971666667,11.2125,18.9626666667,37.8603333333,18.8756666667,40.2071666667,19.8246666667
750.96,18.185,42.1463333334,37.1983333333,23.2053333334,11.3628333334,18.9408333333,37.983,19.2673333333,40.1918333334,20.0958333333
751.27,18.2275,41.7975,36.9991666666,23.091,11.3313333333,18.7135,37.8195,19.4033333334,39.7936666666,19.9406666667
751.59,18.2993333333,41.6921666667,36.7945,23.059,11.3335,18.626,37.6866666667,19.6705,39.9071666666,19.9751666667
751.90,18.1611666667,41.499,36.4393333333,23.1261666667,10.885,18.3071666667,37.5985,19.736,39.7928333334,19.4371666667
752.22,18.0383333333,41.5933333333,36.2163333334,23.1,10.7541666667,18.295,37.7348333333,19.6156666667,39.7008333333,19.2486666667
752.53,17.477,41.4,35.6766666667,22.6091666666,10.4175,17.8421666667,37.166,18.9808333333,39.4948333333,18.6158333334
752.85,16.8641666667,41.0041666667,35.1193333333,22.0686666666,9.73500000001,17.64,37.0881666667,18.46,38.8961666667,18.1671666667
753.16,16.2526666667,40.5513333334,34.7886666667,21.7938333333,9.61849999998,17.3538333333,36.9163333333,18.1293333333,38.7485,17.8561666667
753.47,16.4455,40.9625,34.977,22.1141666667,9.70083333333,17.8313333333,37.0633333334,18.4063333333,38.8545,18.0675
753.79,16.2815,41.1223333333,34.6736666666,22.153,9.58100000001,17.918,36.7615,18.3695,38.442,18.0956666667
754.10,16.1231666667,41.4991666667,34.5316666666,22.1156666667,9.46099999998,17.9023333334,36.7796666667,18.6095,38.8045,18.1405
754.42,15.8891666667,41.6591666666,34.1183333333,21.6183333334,9.20133333334,17.7535,36.7831666667,18.3725,38.7681666667,17.7763333333
754.73,15.8413333334,41.7081666667,33.9388333333,21.4295,9.29883333335,17.9083333334,36.635,18.1658333334,38.7323333333,17.7193333333
755.05,16.1211666666,42.216,34.578,21.6151666666,9.65883333334,18.48,37.2675,18.2188333333,39.0578333334,17.9653333333
755.36,16.193,42.106,34.6018333334,21.5116666667,10.24,18.6916666667,37.4295,18.2868333333,38.9881666667,18.3095
755.67,16.354,42.01,34.8291666666,21.6193333333,10.4701666667,18.7271666666,37.6296666666,18.4448333333,38.8508333333,18.5898333334
755.99,16.5053333333,42.2238333333,35.0623333333,21.6688333334,10.7885,18.9413333333,37.9438333333,18.8488333334,39.2116666667,19.0178333333
756.30,17.0043333333,42.1388333333,35.3753333333,21.9716666667,11.3771666666,18.87,37.809,19.1003333334,39.3751666667,19.2461666667
756.62,17.6886666667,42.2043333333,35.469,22.0976666666,11.579,19.2371666666,37.9406666667,19.3898333333,39.405,19.3058333333
756.93,17.4683333333,41.869,35.5398333334,21.9805,11.6735,18.835,38.1965,19.3236666666,39.5401666666,19.27
757.24,17.7473333333,41.5828333333,35.7458333333,22.2678333334,11.9786666666,18.6985,38.143,19.2846666667,40.0531666667,19.5815
757.56,18.0488333333,41.5498333333,35.8403333334,22.3155,12.1883333334,18.6983333333,38.1966666667,19.2945,39.6618333334,19.5363333334
757.87,18.1895,41.467,36.062,22.584,12.174,18.589,38.1803333333,19.1316666666,39.5598333333,19.7045
758.18,18.3641666667,41.6401666667,36.4495,22.7401666667,12.1925,18.5981666667,38.4413333334,19.4203333333,39.973,19.911
758.50,18.215,41.0381666667,35.8393333333,22.4266666667,11.7893333334,17.9831666666,38.1206666667,19.3146666667,39.5573333334,19.6438333334
758.81,18.4756666666,41.2905,35.9985,22.7705,11.9398333333,18.0661666667,38.2091666666,19.6591666667,39.4521666667,19.8451666667
759.13,18.7248333333,41.4541666667,36.1521666667,22.871,11.991,18.1358333333,38.4563333334,19.9775,39.7465,20.1193333333
759.44,19.1973333333,41.8713333333,36.6831666666,23.5521666666,12.4236666667,18.4531666667,38.6333333334,20.4108333333,40.1443333334,20.5001666667
759.75,19.142,42.016,36.6563333333,23.5503333333,12.1913333333,18.3616666667,38.8565,20.532,40.2466666667,20.6586666666
760.07,19.057,42.2326666667,36.8558333333,23.816,12.258,18.1038333333,39.0673333333,20.6358333333,40.5125,20.919
760.38,19.7186666666,42.6455,37.0926666667,24.088,12.3566666666,18.4828333334,39.333,21.0586666667,40.5761666666,20.954
760.69,19.9331666667,43.185,37.4091666667,24.1646666666,12.613,18.8123333333,39.8218333333,21.292,40.5123333333,20.9353333334
761.01,19.8838333333,42.9121666666,37.1966666667,24.205,12.2875,18.7873333333,39.8548333334,21.2346666666,40.4576666666,20.995
761.32,19.3973333333,42.9195,37.113,23.916,12.0636666667,18.588,39.9775,21.0655,40.1815,20.6785
761.63,18.6563333333,42.5388333333,36.5221666667,23.4941666667,11.4541666667,18.1588333333,39.7316666667,20.4073333333,39.4248333334,20.3188333333
761.94,18.213,42.538,36.288,23.2506666667,11.3076666667,17.905,39.2428333334,19.9751666667,39.164,20.0341666667
762.26,18.0096666667,42.452,36.1836666666,23.0861666667,11.193,17.9783333334,39.0148333333,19.6178333333,38.952,19.8133333334
762.57,17.6968333333,42.3816666666,36.1756666667,23.006,11.2968333333,18.1031666667,38.6608333333,19.6001666667,38.8245,19.4786666666
762.88,17.3361666667,42.1836666666,36.1055,22.698,11.1463333333,18.076,38.554,19.3505,38.5245,19.051
763.20,17.0295,41.7991666667,35.9651666666,22.2356666667,10.9536666667,17.9276666667,38.4011666666,19.0623333334,38.2976666667,18.7285
763.51,17.1151666667,41.7235,35.901,21.9325,10.8158333333,18.0015,38.3321666667,19.0638333333,38.3606666667,18.6038333333
763.82,16.5593333334,41.6553333334,35.5778333333,21.6755,10.64,17.8258333333,37.9975,18.7133333334,38.1558333334,18.3741666666
764.14,16.5421666666,41.7828333333,35.6793333334,21.9253333334,10.5861666666,18.004,38.1955,18.6445,38.3088333333,18.582
764.45,16.6205,41.9375,35.963,22.1336666667,10.9748333333,18.2063333333,38.4025,18.7081666667,38.512,18.6331666667
764.76,16.7968333334,41.7998333333,36.0233333333,22.3011666666,11.2393333333,18.4263333334,38.2391666667,18.7285,38.3695,18.6456666667
765.07,17.1335,42.0935,36.3375,22.6501666667,11.617,18.6571666666,38.2788333333,18.8721666666,38.6718333333,18.743
765.39,17.521,42.2093333334,36.8658333333,22.9863333333,12.049,19.0108333333,38.6511666666,19.1521666667,38.8245,19.12
765.70,17.5101666667,42.1811666667,37.1536666666,22.9011666666,11.8245,18.8133333334,38.8751666667,19.1838333334,39.2593333333,19.0741666667
766.01,18.0676666666,42.3161666666,37.5876666666,23.0443333334,11.9453333333,18.9433333333,39.4921666667,19.2133333334,39.6818333333,19.4541666667
766.32,18.6241666666,42.415,37.7706666667,23.3763333333,12.2293333334,19.0005,39.9893333334,19.2921666667,39.943,20.2516666666
766.64,19.5646666666,43.3125,38.3751666667,24.1571666666,12.9175,19.7173333333,40.3581666666,19.9583333334,40.5106666666,20.8736666666
766.95,19.6055,43.3731666666,38.5033333333,24.334,13.3451666667,19.8553333333,40.4595,19.8718333334,40.2596666666,21.2203333333
767.26,20.1441666667,43.8,38.9873333333,24.8526666667,13.5535,20.2653333333,41.1031666666,20.4215,40.8686666667,21.835
767.57,20.2898333333,43.514,38.7458333333,24.6735,13.625,20.4598333333,40.9465,20.3881666667,40.8838333333,21.7658333334
767.88,20.3681666667,43.9228333333,38.8396666667,24.917,13.7661666666,20.4971666666,40.7366666666,20.2671666666,41.2153333334,22.0073333334
768.20,20.2788333334,43.6458333333,38.5738333334,24.8363333333,13.5225,20.3723333333,40.4923333333,20.3723333333,41.4375,22.3471666667
768.51,21.0093333333,44.335,39.1236666667,25.1785,14.0416666667,21.0963333333,41.3431666666,21.1541666667,42.2021666667,22.8235
768.82,21.1341666666,44.1223333333,39.0728333334,24.9901666667,14.0336666666,21.4001666667,41.6273333333,21.4696666666,42.2681666667,22.515
769.13,21.2856666667,44.301,39.0821666666,25.395,14.6168333333,21.7356666667,41.6718333333,21.4658333333,42.1416666666,22.6256666667
769.44,21.0203333333,44.2736666667,38.8855,25.4556666666,14.3721666667,21.4606666666,41.3131666667,21.2046666667,42.1225,22.7003333333
769.76,20.8936666666,44.1306666667,38.7425,25.7166666667,13.9881666667,21.5106666667,41.0755,21.2596666666,42.1741666667,22.4
770.07,20.2641666666,43.8165,38.2183333334,25.5425,13.4313333334,21.0836666667,40.8471666667,20.7536666666,41.986,22.3073333333
770.38,20.2813333333,44.2648333333,38.7275,26.126,13.0631666666,20.9513333333,41.2986666667,20.8636666667,42.5731666666,22.2915
770.69,20.269,44.096,38.6591666667,26.2395,13.1755,20.9026666667,41.2163333333,20.5691666667,42.3838333333,22.0258333334
771.00,20.3303333334,44.0996666667,38.6378333334,26.4778333333,13.4861666666,20.8698333333,41.1441666666,20.9935,42.1893333333,22.061
771.32,19.7305,43.5036666667,38.194,25.7775,12.9231666667,20.6403333334,40.9815,21.1933333334,41.5803333333,21.4696666666
771.63,19.9763333333,44.1546666667,38.5596666667,26.214,13.25,21.0,41.5831666667,21.0236666667,42.0951666667,21.5356666667
771.94,19.4325,43.8406666667,38.1521666667,25.7003333334,12.7415,20.4831666667,41.0508333333,20.3261666666,41.4371666667,21.2076666667
772.25,18.73,44.2055,38.1023333334,25.5126666666,11.8976666667,19.8543333333,40.4868333333,19.2858333333,41.1538333333,20.8548333334
772.56,18.8981666667,44.303,37.9331666666,25.343,11.8551666666,20.182,40.6006666666,19.7828333333,41.349,20.9796666667
772.87,18.1705,44.2001666667,37.7938333334,24.8295,11.5113333333,19.8633333333,40.3081666666,19.8003333334,40.8516666666,20.3185
773.18,17.8398333334,44.045,37.8446666667,24.5425,11.5881666667,19.8248333333,40.41,19.8633333333,40.7193333333,19.8246666667
773.50,18.4245,44.4791666667,38.3331666667,25.0261666666,12.8256666667,20.729,41.0155,20.4296666667,40.8723333333,19.8176666666
773.81,19.6925,44.7116666667,38.7511666667,25.627,14.2356666667,21.9681666666,41.4146666666,21.3473333334,41.337,20.7136666667
774.12,19.451,45.0225,39.0858333333,25.2821666666,14.158,21.815,40.8456666667,21.2633333333,41.3186666667,20.6855
774.43,20.2228333333,46.0145,39.6268333334,25.2818333334,14.1976666667,21.994,41.586,21.4171666667,41.8546666667,21.1083333333
774.74,21.047,46.1005,39.8371666667,26.202,14.8368333334,22.8098333333,41.9871666666,21.3008333333,42.281,21.8748333334
775.05,20.9875,46.1083333334,39.8418333333,26.1943333334,14.6671666667,23.0141666667,41.9081666667,21.6988333334,42.4048333333,21.8463333333
775.36,21.442,46.0273333334,40.3558333333,26.9661666667,15.4358333333,23.7156666667,42.1748333333,21.87,42.8436666666,22.5656666667
775.67,22.0931666666,46.4848333333,40.4971666667,28.0008333333,16.3056666666,24.1246666667,42.6491666667,22.8683333334,43.6781666667,23.3895
775.98,22.29,46.8428333334,40.8538333333,28.3741666666,15.9621666666,23.9431666667,42.263,22.8861666667,44.0515,23.618
776.30,23.0126666666,47.6151666667,40.7571666667,29.1161666667,16.4645,24.4408333333,42.3875,23.2011666667,44.6106666667,23.9826666667
776.61,23.0061666667,47.8506666666,40.6866666666,29.143,16.2611666667,24.4121666667,41.9166666667,22.9791666667,44.5255,24.439
776.92,22.819,48.2636666666,40.9486666667,29.3956666667,15.4771666666,24.378,42.193,22.7235,44.6266666666,24.5828333333
777.23,21.492,48.1975,40.0166666666,28.8408333333,13.8796666666,23.1416666667,41.2646666667,21.7691666667,43.9546666667,23.5856666666
777.54,22.1398333333,47.9646666667,39.9751666666,30.1293333334,14.659,23.556,41.9003333333,22.1673333334,43.9493333333,24.3123333333
777.85,22.341,47.862,40.4195,30.743,15.1315,24.0268333333,42.16,22.9578333334,44.4901666666,24.6025
778.16,21.7688333334,47.5048333333,40.4961666667,29.927,14.2276666666,22.8203333333,41.9258333333,22.8201666666,44.3931666667,23.7878333334
778.47,21.7128333333,47.1963333333,40.3981666666,29.7311666667,13.8911666667,22.3578333334,41.6735,22.6661666666,44.2951666667,23.367
778.78,21.5113333334,47.062,40.0563333333,29.1525,13.2485,21.6808333333,41.5253333334,22.7118333334,44.1948333334,22.8388333333
779.09,21.0293333333,46.6353333333,39.7205,28.4003333334,12.6461666667,21.3716666667,41.3173333334,22.5691666666,43.9833333334,22.2411666667
779.40,20.6493333334,45.2956666667,38.6761666666,27.685,12.9615,21.2046666667,41.0075,22.2593333333,42.8393333333,21.829
779.71,20.9198333333,44.5136666667,38.7363333334,27.8748333334,13.591,21.5435,41.7983333334,22.9011666667,42.6433333333,22.3055
780.02,20.9691666667,44.5281666667,38.5546666667,27.7778333334,13.9931666667,21.6235,42.0913333333,23.1968333333,42.8711666666,22.306
780.33,21.0386666667,44.2913333333,38.0813333334,27.1511666667,14.7173333333,21.7346666667,41.6456666667,23.7398333333,42.6205,22.3473333334
780.64,21.63,44.3741666667,38.0145,26.9881666667,15.4116666667,22.4055,42.4846666666,24.3231666666,42.851,22.4901666667
780.95,20.5006666667,43.562,36.352,24.9498333333,13.691,21.731,41.7455,23.1616666666,42.1315,20.801
781.26,19.2553333333,43.1208333334,35.3401666667,24.1565,12.6526666666,21.393,41.5211666667,21.9168333333,41.0701666666,19.8515
781.57,19.43,43.6815,35.2186666667,24.928,13.198,22.0206666667,41.5513333334,21.877,40.8031666667,20.4373333334
781.88,19.98,43.976,35.628,25.6021666666,14.1851666666,23.0063333333,41.9105,22.7481666667,41.1216666667,21.357
782.19,19.835,43.6196666667,35.6048333333,25.6365,14.4385,23.4085,41.6378333334,22.989,41.1168333333,20.819
782.50,20.3166666667,44.0046666667,36.1333333334,25.9453333333,15.0686666666,24.2891666667,42.1873333333,23.4388333333,41.7326666667,21.4158333334
782.81,20.4868333333,45.1476666666,36.8915,26.2323333333,14.957,24.8768333333,43.2223333334,23.6598333334,43.1608333333,21.3801666666
783.12,20.0756666667,45.644,36.7581666666,25.71,13.9836666666,25.0633333333,42.8818333334,22.7905,43.3713333333,21.0386666667
783.43,20.8805,46.4488333333,37.5946666666,26.4205,14.4888333333,25.2211666666,43.8446666666,23.2321666667,43.5921666667,21.8276666667
783.74,20.6516666667,45.7463333333,37.7135,26.9293333334,14.4053333333,25.4268333333,43.3585,22.4066666667,43.6908333333,22.043
784.05,20.6253333333,45.3501666666,38.0458333334,27.4738333334,14.656,25.9501666666,42.9626666667,22.196,43.3866666667,22.573
784.36,21.11,45.8726666667,39.2,27.9726666666,15.5595,25.9805,42.9948333334,22.8966666667,44.1018333334,23.403
784.67,21.72,46.1078333334,39.8303333333,28.123,15.9918333334,26.0671666666,42.1846666667,23.1321666667,44.3031666667,23.5248333333
784.98,21.4196666666,45.8646666667,39.8605,27.9943333333,15.7318333334,25.919,42.0468333334,23.3681666667,44.6135,23.8436666667
785.29,20.9906666667,45.7568333333,39.7545,27.654,15.4243333333,25.1531666667,42.0945,22.8138333333,44.4981666667,23.2818333334
785.60,20.6371666666,45.4531666666,39.0166666666,27.4255,14.9695,24.5116666667,41.9465,22.03,43.8041666666,23.391
785.91,20.2425,44.7316666666,38.33,26.8518333334,14.7511666667,23.9143333334,41.4431666667,21.1206666666,43.0395,22.9566666667
786.22,19.4935,43.3986666667,37.0766666666,26.328,14.368,23.0506666667,40.3543333333,20.2081666667,41.5658333333,22.2585
786.53,19.0276666667,43.0246666667,36.9598333334,26.6048333334,14.7221666667,22.3766666667,40.1853333334,20.0618333334,41.4658333333,22.2066666667
786.84,17.718,42.0531666667,36.2246666666,25.9895,14.1466666667,22.2943333334,39.4093333333,19.3101666666,41.1411666667,21.3666666667
787.14,18.0085,41.8573333333,36.3981666667,25.831,14.0135,22.1103333333,39.8443333334,19.9908333334,41.6131666667,21.348
787.45,17.5136666666,41.6515,36.57,24.9696666666,12.9765,21.234,39.1863333333,19.4948333333,41.8481666667,21.0071666667
787.76,17.6576666667,41.5316666666,36.5315,25.3153333333,12.9278333333,21.6366666667,39.4293333334,19.4743333333,42.2073333334,21.096
788.07,17.7876666667,41.4946666667,37.0105,25.8596666666,13.3035,21.6441666667,40.0448333333,19.8355,42.7205,21.4048333333
788.38,17.2535,41.2373333333,36.4948333334,24.6463333334,12.4358333333,21.0931666666,39.717,19.0003333333,42.4418333334,20.1898333334
788.69,17.3255,41.7043333334,36.358,24.8128333333,12.5036666666,21.3385,39.7875,18.7781666667,43.0516666667,20.59
789.00,16.8606666666,41.4801666666,36.3175,25.0076666667,12.3398333334,20.8595,39.3166666667,19.0241666667,43.3005,20.8445
789.31,17.1118333333,42.2975,36.5835,26.4471666666,12.8375,21.312,39.7595,19.9168333333,43.6331666667,21.3268333333
789.62,17.0445,42.5053333334,37.126,26.3221666667,12.2245,21.1695,39.8156666667,20.142,43.6235,21.5928333334
789.92,16.5431666667,42.5856666666,37.3185,25.888,11.2911666666,21.1306666667,39.6665,20.4203333333,43.5433333333,20.9761666666
790.23,17.3531666667,43.1336666667,37.8433333334,25.7801666667,11.8913333334,21.8786666667,40.1528333334,20.8486666667,44.0853333334,21.161
790.54,16.9411666667,43.8145,37.807,25.1615,11.8218333333,21.5925,40.3908333333,20.6718333334,44.2668333334,21.3178333333
790.85,17.1315,43.5758333334,37.9815,25.6308333333,12.417,21.763,40.3553333334,21.049,44.3893333334,21.0326666667
791.16,16.6666666666,43.4546666666,38.1748333333,25.5903333334,12.6853333334,21.8621666666,40.4016666667,20.6815,43.7415,21.036
791.47,15.598,42.8298333333,36.9871666666,24.3021666667,11.6168333333,20.7858333333,39.4865,19.5448333333,42.4163333333,20.148
791.78,16.6148333333,42.9063333333,37.5,25.1548333333,12.5345,21.2293333333,39.945,19.869,42.4241666666,21.0916666666
792.08,15.8865,42.2341666666,37.2163333333,24.5743333333,11.9503333334,20.0886666666,39.273,19.2731666667,41.2056666667,20.1063333333
792.39,15.4985,42.552,36.4,23.7493333334,11.8656666667,19.6423333334,39.248,18.6563333333,39.9781666667,19.3138333333
792.70,15.1971666667,41.741,36.3838333333,22.5073333333,11.1978333334,19.4568333333,38.5975,17.541,39.0996666667,19.029
793.01,14.6901666667,41.6761666666,36.412,22.862,11.1175,19.4033333333,38.4076666667,16.8568333334,39.1296666667,18.985
793.32,14.7848333334,41.1483333334,35.5798333334,21.6013333333,10.5031666667,18.414,37.8071666666,15.6681666666,38.2871666667,18.9515
793.62,13.608,40.098,34.7256666667,21.0588333334,8.60783333331,16.4705,36.2548333333,14.5688333333,37.3723333333,17.961
793.93,13.4075,39.403,34.0943333334,21.3115,8.15766666667,15.7103333334,34.719,14.1295,36.2998333333,16.94
794.24,13.168,39.1773333334,33.0258333333,20.8575,7.93916666667,15.225,34.929,14.033,35.1211666666,17.0511666666
794.55,13.0738333333,38.8073333334,32.0733333333,20.4853333333,7.18583333333,15.1055,33.6906666667,14.1461666667,34.8758333333,16.648
794.86,13.0071666667,38.6233333334,31.5511666667,20.5726666667,7.0345,15.0738333333,34.0918333333,14.2965,35.9501666666,16.8183333334
795.16,12.5285,38.5535,31.7578333333,20.8426666667,7.47916666667,15.0531666667,34.1306666667,15.2051666666,36.4273333334,16.9323333334
795.47,11.4665,38.253,31.7058333334,20.2955,7.33233333333,15.8996666666,33.6888333333,15.2638333334,36.1578333333,17.0408333334
795.78,12.143,38.0768333334,32.381,20.0731666666,7.19783333333,16.575,33.3881666667,16.0621666667,36.7033333333,17.8023333333
796.09,11.8813333333,37.9913333333,32.1506666667,19.4323333333,6.93216666667,16.2665,33.3515,16.7211666666,36.3355,17.7583333333
796.40,13.1108333333,38.793,32.8306666667,19.8816666667,7.77666666667,17.5825,34.5548333333,17.96,37.1048333334,18.8218333333
796.70,14.5343333333,39.6765,33.4931666666,21.7483333334,9.22166666666,19.5985,36.1408333333,19.154,38.3973333333,19.6161666666
797.01,14.68,39.0121666667,33.0696666667,22.0111666666,9.08933333333,19.7258333333,36.2166666666,19.4268333333,38.0976666666,19.7083333333
797.32,13.7348333334,37.9175,32.054,20.86,7.42733333333,18.9586666667,35.3945,18.0171666666,37.1535,18.9765
797.63,13.8496666667,38.2406666667,32.4791666667,21.2106666666,7.779,19.2476666667,35.496,18.4296666667,38.3861666667,19.1203333333
797.93,15.2731666667,39.0906666666,33.6635,22.149,9.4245,19.9851666667,37.367,19.5085,38.5406666666,20.2603333333
798.24,15.7885,39.8645,34.7238333333,22.649,10.5013333334,20.893,38.0533333333,20.344,38.5658333333,20.9845
798.55,16.0343333333,40.5691666667,34.8956666667,23.1026666667,10.1935,21.447,38.6905,20.145,38.8951666666,20.9078333333
