wavelength,Back_CyaLucm,Belly_CyaLucm,Breast_CyaLucm,Crissum_CyaLucm,Crown_CyaLucm,DorTail_CyaLucm,Patch10_CyaLucm,Patch11_CyaLucm,Rump_CyaLucm,Throat_CyaLucm,WingTip_CyaLucm
246.42,14.9444,15.1644333333,14.7158,6.15953333333,12.5139333333,5.26193333333,13.3668,16.4103333333,20.6465333333,2.408,4.88023333333
246.79,15.7608666667,16.0073333333,15.7711333333,6.8104,13.4872,6.20993333333,14.2314666667,17.1568666667,21.4114,2.91006666667,5.67103333333
247.17,15.2537333333,15.6444,15.2681333333,5.90426666667,12.8187333333,5.53023333333,13.4524,16.4355333333,20.567,2.70193333333,4.9583
247.54,16.1243333333,16.2006666667,15.6473333333,6.36506666667,13.4324,6.0994,13.9905333333,16.885,20.7788,2.97086666667,5.41513333333
247.92,16.7145333333,16.7427333333,16.3233333333,6.7232,14.1154,6.2474,14.346,17.3664,21.1864666667,3.3898,5.91913333333
248.29,16.4052,16.6646,16.3368,6.54653333333,14.0318,5.82263333333,14.0018666667,17.0951333333,20.8825333333,3.28193333333,5.76483333333
248.67,15.879,16.3897333333,16.0549333333,5.93253333333,13.8612666667,5.39163333333,13.6854,16.6215333333,20.5407333333,2.8634,5.49903333333
249.04,16.5416,17.0837666667,16.7872,6.57006666667,14.6060666667,6.1028,14.2681333333,17.2394666667,21.1674666667,3.2696,6.13566666667
249.42,17.2268,17.794,17.6666666667,6.95833333333,15.2407333333,6.69913333333,14.8704,17.9350666667,21.8796666667,3.75006666667,7.11563333334
249.79,16.7908666667,17.5385333333,17.5062,6.47793333333,14.9428,6.22463333333,14.5008,17.7248,21.6792,2.92606666667,6.84559999999
250.17,17.7900666667,18.307,18.2067333333,7.11500000001,15.8123333333,6.79323333333,15.1160666667,18.4072,22.3049333333,3.53906666667,7.50260000001
250.54,17.9279333333,18.2967,18.1588,6.90326666665,15.5912666667,6.70333333333,15.2027333333,18.1474666667,22.3028666667,3.16453333333,7.37326666667
250.92,18.5469333334,18.7839666667,18.4045333333,6.98099999999,15.7948,6.64286666667,15.7117333333,18.707,22.7875333333,3.54693333333,8.04260000001
251.29,19.7016,19.4501666667,19.7329333333,7.8906,16.6634,7.43396666667,16.8810666667,19.9440666667,24.3616666667,4.24966666667,9.31963333333
251.66,19.7792666667,19.3184,20.2078,7.70526666667,16.592,7.4781,16.7672666667,20.3570666667,24.7711333333,3.95966666667,9.24703333333
252.04,19.6806,19.3679,20.3126,7.69133333333,16.6400666667,8.02719999999,16.8728666667,20.8316,24.6107333333,3.95866666667,9.25803333333
252.41,20.2722,20.2723333333,21.2616666667,8.45953333335,17.2376666667,9.28939999999,17.6361333333,21.753,25.4182666667,4.79406666666,9.51193333333
252.79,21.0152,20.9576333333,22.3418666667,9.10326666666,17.6515333333,9.99313333333,18.3962,22.8359333333,25.895,5.5364,9.69870000001
253.16,20.6722,20.4219666667,21.8793333333,8.47733333333,17.1810666667,9.49570000001,17.9219333334,22.2772,25.6859333333,5.0344,8.9231
253.54,19.6709333333,18.9844333333,20.4691333333,7.09386666666,16.4564666666,8.39636666667,17.0588666667,21.2254,24.8108666667,3.57853333333,7.66096666667
253.91,18.8545333333,18.2077666667,19.7878666667,6.76553333333,15.8924666667,8.03106666666,16.6983333333,20.8058666666,24.4467333333,3.27326666667,7.05553333333
254.28,18.6358666666,18.0712,19.9486666667,6.70333333333,15.7756666666,7.79613333333,16.5238,20.6672666667,24.1804,3.30753333333,6.68853333333
254.66,18.8726,18.1172666667,20.7890666667,7.08000000001,16.3472,8.43676666667,17.1738666667,21.5257333333,24.5244,4.20133333333,7.10633333333
255.03,18.9139333333,18.1251,21.4824666667,7.17400000001,16.6071333333,8.47006666666,17.3524666667,21.5456666667,24.4232666667,4.352,6.92440000001
255.41,17.8162666667,17.2435666667,20.6674,5.98286666666,16.2422666667,7.2312,16.0444666667,20.445,23.1148666666,3.1562,5.79310000001
255.78,17.938,17.5733666667,20.9275333333,6.1862,16.6707333333,7.17603333333,16.323,20.3230666667,23.1636,3.48673333333,6.5755
256.15,18.0727333333,17.6303,21.1910666667,6.45993333333,17.0968,6.93966666667,16.5839333333,20.4134666667,23.9454666667,3.45746666667,6.91899999999
256.53,18.7070666667,18.2827666667,21.4546,6.89306666666,17.802,6.804,17.0747333333,20.8,24.5090666667,4.1696,8.09283333334
256.90,18.1071333333,17.8017333333,20.6637333333,6.63646666666,17.0814666667,5.9691,16.0784,19.9924666667,24.0874,3.5974,8.11083333334
257.28,17.9893333333,17.9295,21.0157333333,6.19393333334,16.9311333333,5.5661,15.9435333334,19.6683333333,23.9999333334,3.5414,8.24703333334
257.65,17.3545333334,17.6378,20.5726,5.85733333333,16.2901333333,5.21323333333,15.3066666667,19.0352,23.3863333333,3.43606666667,7.47593333333
258.02,17.3942666667,17.5361333333,20.2996,5.6234,15.9015333333,5.22213333333,15.1203333334,18.7641333333,22.8678666667,3.2532,7.34336666667
258.40,17.2524666667,17.3865,19.8728666667,5.5176,15.5722666667,5.27923333333,14.8911333333,18.7284,22.7747333333,3.05173333333,7.20033333333
258.77,17.7274666667,18.0209333333,20.0436,6.05986666667,15.8197333333,5.64353333333,14.8522,19.0996,23.3511333333,3.33133333333,7.27153333333
259.15,17.5433333333,18.0452,19.8940666667,5.94193333333,15.6132666667,5.6151,14.5351333333,19.1233333333,23.3862666667,3.1918,7.02553333334
259.52,17.7183333333,18.2654333333,19.8058,6.10686666667,15.6018666667,5.82846666666,14.6667333333,19.4982,23.5437333333,3.15853333333,6.91106666666
259.89,17.3818666667,17.9591333333,19.3364,5.5848,15.1393333333,5.38033333333,14.0605333333,18.9787333333,23.1394,2.87273333333,6.23033333333
260.27,16.8198666667,17.3741,18.6578,4.8782,14.3866,4.7381,13.4646,18.3077333333,22.4625333333,2.1386,5.43693333333
260.64,16.7522,17.3454,18.6568666666,4.83026666667,14.3512666667,4.9458,13.4018,18.3719333333,22.4322,1.92193333333,5.22946666667
261.01,17.1566666667,17.5409333333,18.978,5.093,14.7270666667,5.53766666667,13.8626666667,18.7894,22.6153333333,2.3,5.47593333333
261.39,17.2434,17.6295,18.9726,5.4344,14.9276,5.78106666667,13.9789333333,19.1466666667,22.7088,2.49813333333,5.412
261.76,18.1526,18.4707,19.7369333333,6.1724,15.4726666667,6.3285,14.5881333333,20.1242666667,23.527,2.9546,5.98723333333
262.13,18.4838,18.7378,20.1132,6.40386666666,15.7848,6.58096666667,14.715,20.4309333334,23.9738,3.0566,5.96683333333
262.51,19.1447333333,19.2140666667,20.6308,6.99353333334,16.3678,7.2513,15.2946,21.0896,24.6358666667,3.47686666667,6.42726666667
262.88,19.4478,19.2779,20.9384666667,7.18646666666,16.7262,7.7133,15.5170666667,21.4076666667,24.9051333333,3.6202,6.76963333333
263.25,19.8027333333,19.5323666667,21.3145333333,7.67726666667,17.2252,8.14293333333,15.9424,21.8670666667,25.2062666667,4.02993333333,7.0889
263.63,19.8959333333,19.5962666667,21.7015333333,7.62586666666,17.3698,8.15110000001,16.0503333333,21.7967333333,25.5252666667,4.2274,7.1678
264.00,20.9664,20.2628333333,22.9086,8.745,18.4378666667,9.23763333334,17.2788,23.1339333333,26.7418,5.17946666667,8.25246666667
264.37,21.9789333333,21.2515333333,23.7472666667,9.85060000001,19.3435333333,10.1910666667,18.0602666667,24.3938666667,27.8325333333,6.45113333333,9.35089999999
264.75,22.027,21.0754666667,23.3580666667,9.91559999999,19.1406666667,10.0670333333,17.8738,23.9642666666,27.9135333333,6.3636,9.21263333333
265.12,21.3932,20.9638,22.6366666667,9.20846666668,18.3768666667,9.2783,17.1534666667,23.3257333333,27.6553333333,5.603,8.58190000001
265.49,21.0802,20.5890333333,22.3216666667,8.71446666667,17.8250666667,9.04703333333,16.745,22.7175333333,27.1016,5.33233333333,8.54836666666
265.87,19.7394,19.2963,21.1087333333,7.586,16.7117333333,8.26103333333,15.7167333333,21.2888,25.6954,4.40653333333,7.54323333333
266.24,19.7146666667,19.1322333333,21.1058,7.65453333333,16.696,8.0262,15.5722666666,21.1602,25.4611333333,4.58193333333,7.59346666667
266.61,18.4226666667,18.2840333333,20.3038,6.21993333333,15.5272,6.48136666667,14.4771333333,20.0491333333,24.3565333333,2.96246666666,6.30023333333
266.98,17.2014,17.3729333333,19.1199333333,4.6248,14.3453333333,4.75236666667,13.122,18.8074666667,23.2388,1.1968,4.81623333333
267.36,17.0270666667,17.0548,18.7002666667,4.32853333333,14.0755333334,4.71896666667,12.6125333333,18.3611333333,23.0930666667,0.677799999999,4.54086666667
267.73,17.7694666667,17.8799333333,19.1536,5.06573333333,14.8759333333,5.56186666667,13.2125333333,19.187,23.5730666667,1.3092,5.23253333333
268.10,17.1989333333,17.5955333333,18.5996,4.54553333333,14.2237333333,5.08396666667,12.5764,18.6358,22.9347333333,0.862333333333,4.8555
268.48,17.2078666667,17.6798666667,18.6198666666,4.37053333333,14.2216666667,5.08426666667,12.4250666667,18.4572666667,22.8436,0.682199999999,4.77693333333
268.85,17.2711333333,17.8366666667,18.9776666667,4.315,14.4918666666,5.0418,12.412,18.7366,22.8182666667,1.1314,5.1312
269.22,17.7764666667,18.0320666667,19.6072666667,4.87426666667,15.1449333333,5.41576666667,12.7842666667,19.2104,23.2838666667,1.804,5.65406666667
269.59,18.3742,18.6153666667,20.1707333333,5.4268,15.8204,5.8907,13.2926,19.8665333333,24.0349333334,2.36826666667,6.11746666667
269.97,18.7431333333,19.2164,20.8450666667,5.65193333333,16.4716666667,6.22783333333,13.7594666667,20.3864666667,24.7093333333,2.9036,6.50766666667
270.34,18.4661333333,19.2456,20.5171333333,5.354,16.2082666667,5.89626666667,13.5687333333,20.3173333333,24.605,2.62886666667,6.35643333333
270.71,18.9182666667,19.7219,20.8444666667,6.03933333333,16.731,6.45463333333,13.8589333333,20.6374666667,24.7914666667,3.55713333333,7.03443333333
271.09,19.4537333333,20.0682,21.2358,6.60493333333,17.0472666667,6.9302,14.3805333333,20.9854,25.1317333333,4.2048,7.43583333333
271.46,18.8617333333,19.7374333333,20.7986666667,5.98426666667,16.5188666667,6.34126666667,13.9905333333,20.5377333333,24.7515333333,3.63206666667,6.93703333333
271.83,18.1782,19.0723,20.5074,5.45326666667,15.8764,5.75266666667,13.3517333333,20.104,24.1020666666,3.10253333333,6.3457
272.20,18.5954,19.3740666667,20.8537333333,5.80413333333,16.4210666667,6.01816666667,13.8125333333,20.6289333333,24.3426,3.31526666667,6.61123333333
272.58,18.5126666667,19.2754333333,20.9266,5.68093333334,16.3494666667,5.94063333333,13.7967333333,20.7052666667,24.4238666667,3.2906,6.4764
272.95,18.4755333333,19.1362666667,20.8344666667,5.48126666667,15.9958666667,5.6685,13.8110666667,20.5662,24.3285333333,2.79513333333,6.1433
273.32,18.2980666667,19.1164,20.7802,5.427,15.8716,5.58436666667,13.7956666667,20.5008,24.1783333334,2.59713333333,5.98493333333
273.69,17.7277333333,18.444,20.4544666667,4.7796,15.3048,4.90443333333,13.267,20.0722666667,23.7261333333,1.7546,5.33326666667
274.06,18.0156,18.6664333333,20.5695333333,5.08953333333,15.4094666667,5.1738,13.3700666667,20.2846666667,23.9596666667,1.917,5.42793333333
274.44,18.5785333333,19.0055,20.9806666667,5.64913333333,15.8557333333,5.62296666667,13.7218666667,20.8016666667,24.3448666667,2.6366,5.9621
274.81,18.8832,19.0963,21.2729333333,5.83933333333,16.0637333334,5.9317,13.9729333333,21.3238,24.7956,2.85466666667,5.9507
275.18,19.0722666667,19.3140666667,21.4274,6.03633333333,16.3972,6.10643333333,14.3001333333,21.705,24.9778666667,3.12946666666,6.20913333333
275.55,20.0032666667,20.1455333333,22.2668,7.03113333333,17.1714,6.90893333333,15.2323333333,22.6544666667,25.7872666667,4.18253333333,7.08623333333
275.93,20.2585333333,20.4607,22.3844,7.44213333333,17.5068,7.17176666667,15.6836,22.687,26.1259333333,4.51013333334,7.37763333333
276.30,19.7294,20.0954,21.9182,7.05526666667,17.0032666667,6.77243333333,15.2758666666,22.1886666667,25.7994666667,4.05493333333,6.9581
276.67,19.8066,20.2513333333,21.9329333333,7.19020000001,17.0373333333,6.79333333333,15.3400666667,22.0908666667,25.5492,4.08353333333,7.0393
277.04,20.0711333333,20.5521,22.0834666667,7.53573333333,17.5142666667,6.94623333333,15.6765333333,22.5356666666,25.7658,4.3732,7.17056666667
277.41,19.903,20.2209,21.5839333333,7.04386666667,17.1193333333,6.53566666667,15.3340666667,22.0942666667,25.3268666667,3.84346666667,6.63603333333
277.79,19.9606666667,20.5861666667,21.4476,7.3172,17.2224666667,6.68456666667,15.4316666667,22.1484,25.3835333333,4.12853333333,6.81156666667
278.16,19.312,20.0713333333,20.8555333333,6.83433333333,16.6096666667,5.97503333334,14.9982666667,21.6577333333,24.6274,3.4868,6.44563333333
278.53,18.9666666667,19.9734333333,20.6556666667,6.52406666667,16.5829333333,5.87196666667,14.9224666667,21.2577333333,24.5179333333,2.94306666667,6.21946666667
278.90,18.6568666667,19.8544333333,20.3717333333,6.4282,16.4790666667,5.50593333333,14.7010666666,20.8275333333,24.2294666666,2.7284,6.28446666667
279.27,18.7854,20.1960666667,20.6524666667,6.6632,16.6231333333,5.51793333333,14.7249333333,20.9301333333,24.4768,2.84233333333,6.25713333333
279.64,18.9914666666,20.3810333333,20.8753333333,6.71446666667,16.8376,5.53003333333,14.7588666667,20.9607333333,24.5436666667,3.0598,6.14363333333
280.02,18.9024,20.0170333333,20.7102,6.19793333333,16.5851333333,5.14766666667,14.4988,20.7951333333,24.2746,2.57893333333,5.83066666667
280.39,19.0212666667,20.1034666667,20.8014666667,6.0054,16.5697333333,5.10533333333,14.3086,20.8115333333,24.3486,2.70213333333,5.75
280.76,18.6829333333,19.7892333333,20.6013333333,5.5654,16.4673333333,4.74993333333,14.0916,20.7320666667,24.281,2.30713333333,5.39876666667
281.13,18.5432666667,19.7987,20.5034666667,5.37666666667,16.3188666667,4.8514,13.9092,20.5252666666,24.0303333333,2.218,5.37213333333
281.50,18.5317333333,19.6886,20.4762,5.30526666667,16.2393333333,4.91166666667,13.8859333333,20.4487333333,24.2002,2.28633333333,5.36163333334
281.87,19.0887333333,20.2038,21.2948666667,5.5456,16.9904666667,5.2847,14.4634,20.9831333333,24.7183333333,2.7338,5.73733333333
282.25,19.5739333333,20.4828333333,21.6398666667,5.8614,17.5317333333,5.6908,14.8768,21.2166,25.1641333333,2.9992,5.95193333333
282.62,19.8492,20.5815666667,21.9454666667,5.94426666667,17.6024,5.78776666667,15.1792,21.4165333333,25.2076,3.02626666667,6.10066666667
282.99,20.106,20.6937333333,22.1272666667,5.61693333333,17.761,5.79143333333,15.508,21.5300666667,25.4689333333,3.18813333334,6.00643333333
283.36,20.1578,20.5618666667,22.0518666667,5.40946666667,17.7740666667,5.78506666667,15.5864,21.5647333333,25.4422666667,3.02866666667,5.97673333333
283.73,20.1374666667,20.4048,21.9179333333,5.31746666667,17.7168,5.5568,15.5848,21.5556,25.3650666667,2.72486666666,5.9365
284.10,20.3984,20.9593,22.1900666667,5.77346666667,18.216,5.97133333333,16.0284666666,21.9260666667,25.8494,3.27366666667,6.2848
284.47,20.6007333334,21.3015333333,22.5372,6.127,18.6178666667,6.23806666667,16.4786,22.2442,26.2197333333,3.61653333333,6.51653333333
284.85,21.1297333333,21.6506333333,22.9746,6.54113333333,19.1072,6.61703333333,16.8620666667,22.5907333333,26.7163333333,4.15633333333,6.8419
285.22,21.4678,21.803,23.3795333334,6.74533333333,19.4914666667,6.74183333333,17.2908666667,22.8802666667,27.136,4.40826666667,6.9672
285.59,21.92,22.1369666667,23.9605333333,7.20966666667,20.0204666667,6.93706666667,17.8255333333,23.3992666667,27.4961333333,4.6648,7.37676666667
285.96,21.8056,21.9014333333,23.5978666667,6.98360000001,19.6161333333,6.59523333333,17.6298,23.1090666667,27.2716666667,4.34766666667,7.0773
286.33,21.6839333333,21.8694,23.5831333333,6.83546666667,19.6068666667,6.389,17.5052666667,23.1811333333,27.2752666667,4.2052,6.93653333333
286.70,21.1989333333,21.4304,22.9941333333,6.331,19.1435333333,5.87256666666,16.9792666666,22.7782666667,26.8579333333,3.60153333333,6.29516666667
287.07,20.9425333333,21.2585333333,22.8074,6.20893333333,19.0105333333,5.59473333333,16.8329333333,22.671,26.6600666667,3.118,5.92413333333
287.44,20.9751333333,21.3283333333,22.8335333333,6.21046666667,19.1032666667,5.55406666667,16.878,22.7574666667,26.7494,3.20013333333,5.7989
287.82,20.6426666667,21.0330333333,22.5888666667,5.66186666667,18.7531333333,5.12903333333,16.5286,22.4644666667,26.6123333333,2.788,5.28636666667
288.19,20.3922,20.6124666667,22.3057333333,5.2366,18.4263333333,4.68813333333,16.1933333333,22.2534666667,26.32,2.37193333333,4.73033333333
288.56,20.3768,20.4601,22.1983333333,4.89133333333,18.3819333333,4.38376666667,16.1788666667,22.1590666667,26.1882,1.91873333333,4.35383333333
288.93,20.3772,20.4354333333,22.0910666667,4.7572,18.2908,4.1099,16.272,22.0445333333,26.1916666667,1.58566666667,4.04923333333
289.30,20.3166666667,20.3588333333,21.8179333333,4.66113333333,18.3134,3.86583333333,16.1812,21.9938,26.0005333333,1.40053333333,3.7403
289.67,20.4032,20.4385,21.7356666666,4.48066666667,18.4248,3.72936666667,16.1113333333,21.9904666667,26.1006,1.29233333333,3.45586666667
290.04,20.5296,20.5917666667,21.9108666667,4.58406666667,18.7693333333,3.9593,16.4514666667,22.1697333333,26.3702666667,1.38133333333,3.44156666667
290.41,20.5248,20.4767333333,21.8294666667,4.474,18.6249333333,3.87573333333,16.3949333333,21.9724,26.2731333333,1.2368,3.27486666667
290.78,21.2252666667,20.9920333333,22.4909333333,4.8286,19.3306666667,4.27366666666,17.0379333333,22.5002,27.0791333333,1.8852,3.7492
291.15,21.3282,20.9736333333,22.54,4.61766666667,19.3880666667,4.04733333334,17.0282666667,22.3904666667,27.2098666667,1.7694,3.58723333333
291.52,21.4498,21.022,22.6575333333,4.5172,19.4632666667,3.89036666667,17.1147333333,22.3581333333,27.4142666667,1.60313333333,3.47246666667
291.89,22.3656,21.8582,23.3924666666,5.19533333333,20.5123333333,4.5896,18.0209333333,23.2089333333,28.1164666667,2.27606666667,4.1162
292.26,22.9866,22.3015666667,23.9417333333,5.33866666667,21.0439333333,4.75366666667,18.5857333333,23.6727333333,28.7251333333,2.3522,4.43536666667
292.64,23.3694666666,22.5596,24.2167333333,5.60993333333,21.3483333334,4.93843333333,18.8858666667,23.9799333333,29.1762666667,2.6118,4.68533333333
293.01,23.4959333333,22.5881,24.2880666666,5.40286666667,21.4856666667,4.756,18.7488,24.046,29.2368666666,2.5198,4.73816666667
293.38,23.6446666667,22.6356333333,24.4986,5.15946666667,21.4664666667,4.669,18.813,24.0182,29.4827333333,2.4274,4.82013333333
293.75,23.7347333333,22.7882666667,24.7465333333,5.135,21.6551333333,4.89286666667,19.0840666667,24.0853333333,29.7225333333,2.574,5.0177
294.12,23.4507333334,22.4069,24.2838,4.50333333333,21.3783333333,4.13743333333,18.6192,23.7006,29.4358,2.03206666667,4.40123333333
294.49,23.8464,22.6694333333,24.4976666667,4.378,21.8545333333,3.9399,18.9616666667,23.9635333333,29.7166,2.18393333333,4.3256
294.86,23.6855333333,22.5603666667,24.3438,4.31733333333,21.7943333333,3.64193333333,18.9362,23.7265333333,29.5706666667,1.86453333333,3.96656666667
295.23,24.0711333333,22.8629666667,24.5852,4.73666666667,22.1434666667,4.18693333333,19.2541333333,24.0987333333,29.79,2.23986666667,4.3064
