wavelength,Back_CerOlim,Belly_CerOlim,Breast_CerOlim,Crissum_CerOlim,Crown_CerOlim,DorTail_CerOlim,Rump_CerOlim,Throat_CerOlim,WingTip_CerOlim
261.01,4.26533333333,3.6508,2.13053333333,2.85193333334,1.86193333333,4.9278,2.8974,2.29666666667,5.2328
261.39,4.01473333333,3.45953333333,1.98086666667,2.58246666667,1.67546666667,4.72993333333,2.7536,2.10573333333,4.89166666667
261.76,4.78866666667,4.2616,2.82993333333,3.30253333333,2.417,5.47713333333,3.52566666667,2.7898,5.56973333333
262.13,4.5176,4.0394,2.6854,3.05286666667,2.11906666667,5.20713333333,3.34973333333,2.6174,5.19186666667
262.51,4.8386,4.30486666667,2.94753333333,3.30046666667,2.3126,5.4872,3.4838,2.93386666667,5.47606666667
262.88,4.96273333333,4.5748,2.965,3.48346666667,2.31013333333,5.72693333333,3.3834,2.99833333333,5.463
263.25,5.01086666667,4.86026666667,2.97713333334,3.6128,2.5624,6.03446666667,3.38526666667,3.16773333333,5.44906666667
263.63,4.2368,4.33986666667,2.40053333333,2.924,2.01693333333,5.50873333333,2.64393333333,2.4556,4.5722
264.00,4.82873333333,4.943,3.09333333333,3.707,2.76273333333,5.789,3.19553333333,3.16013333333,4.99406666667
264.37,4.0196,4.22046666666,2.65526666667,2.9912,2.14293333333,5.18746666667,2.35606666667,2.561,4.22453333333
264.75,4.16873333333,4.38266666667,3.1638,3.37366666666,2.57073333333,5.49633333333,2.55053333333,2.841,4.43113333333
265.12,4.49346666667,4.5968,3.552,3.45253333333,2.93606666667,5.46686666667,3.01533333333,3.19013333333,4.67613333333
265.49,4.47793333334,4.73306666667,3.65426666667,3.74313333333,3.0046,5.5374,3.06253333333,3.08966666667,4.97666666667
265.87,4.06773333333,4.6842,3.4778,3.64526666667,2.93,5.34626666667,2.8424,2.86146666667,4.99233333333
266.24,3.93413333333,4.74733333333,3.57513333333,3.82413333333,3.0988,5.49446666667,3.06593333333,2.76933333333,5.12453333333
266.61,4.43386666667,5.256,4.12186666667,4.47993333333,3.73553333333,6.16693333333,3.82066666667,3.46973333333,5.79126666667
266.98,4.3204,5.16726666667,4.2998,4.2554,3.90033333333,6.0214,3.98913333333,3.46653333334,6.093
267.36,4.13646666667,4.7094,3.96093333333,3.8814,3.41773333333,5.5506,3.537,3.21906666667,5.885
267.73,4.11013333333,4.55666666667,3.75726666667,3.74766666667,3.28793333333,5.1974,3.37866666667,3.01606666667,5.7086
268.10,3.76453333333,4.55366666667,3.59586666667,3.5416,3.1854,5.0564,3.195,2.70813333333,5.45746666667
268.48,4.55613333333,5.27306666667,4.31413333333,4.3824,3.87026666667,5.7604,4.1746,3.31786666667,6.35306666667
268.85,4.3454,5.10673333333,3.98026666667,3.91213333333,3.61186666667,5.57093333333,4.18773333333,3.194,6.4098
269.22,3.91593333333,4.8318,3.69693333333,3.61466666667,3.33186666667,5.3126,3.96166666667,2.9058,6.28653333333
269.59,4.95973333333,5.82486666666,4.6722,4.555,4.39946666667,6.14146666667,5.03286666667,3.95966666667,7.1564
269.97,5.55046666667,6.1412,5.12153333333,4.95386666667,4.823,6.45653333333,5.7492,4.43973333333,7.67793333334
270.34,5.50146666667,5.97586666667,4.98806666667,4.8496,4.9244,6.3226,5.79846666667,4.5194,7.69873333333
270.71,5.0698,5.75526666667,4.69893333333,4.50526666667,4.66653333333,5.9892,5.53226666667,3.95153333333,7.31446666667
271.09,5.27986666667,5.94713333333,5.028,4.9864,4.85926666666,6.2096,5.74986666667,4.12153333333,7.45099999999
271.46,5.7636,6.36406666667,5.60606666667,5.48333333333,5.31073333333,6.48406666666,6.36146666667,4.59033333333,7.975
271.83,5.93866666667,6.348,5.89213333333,5.63726666667,5.43146666667,6.61513333333,6.58093333333,4.674,8.11520000001
272.20,6.14893333333,6.28,6.11553333333,5.822,5.3496,6.7096,6.61653333333,4.74353333333,8.17466666666
272.58,6.45986666667,6.5774,6.52553333333,6.09546666667,5.6464,7.07106666667,6.89933333333,5.12926666667,8.40386666667
272.95,7.05806666667,7.07206666667,7.1324,6.78026666667,6.26126666667,7.63733333333,7.52606666667,5.6706,8.86040000001
273.32,7.38413333333,7.25646666666,7.48166666666,7.01033333333,6.38106666667,7.80686666667,7.8092,5.96526666667,8.926
273.69,7.2644,7.1174,7.33786666667,6.8824,6.3228,7.66986666667,7.70313333333,5.82,8.8416
274.06,7.18566666667,7.22433333333,7.38946666666,6.95286666667,6.3174,7.79906666667,7.6562,5.7476,8.71826666667
274.44,7.53606666667,7.546,7.8474,7.32106666666,6.63706666667,8.13886666667,7.8968,6.07613333333,8.98106666666
274.81,8.00640000001,7.85233333333,8.21139999999,7.8144,6.92446666667,8.33519999999,8.19359999999,6.46206666666,9.36906666666
275.18,8.628,8.23686666667,8.66146666667,8.24453333334,7.55726666667,8.77993333333,8.70793333334,7.0348,9.88666666667
275.55,8.4308,8.05953333333,8.61246666667,8.17013333334,7.5356,8.86260000001,8.59666666667,6.8878,9.82086666667
275.93,8.75626666667,8.6256,9.07653333333,8.73493333333,7.95306666666,9.29013333333,9.03120000001,7.50206666667,10.3496666667
276.30,9.1704,8.97426666667,9.47273333333,9.19759999999,8.6364,9.67720000001,9.61173333334,8.05066666667,10.944
276.67,8.82106666666,8.4,8.95039999999,8.68893333333,8.20466666667,9.13753333334,9.21446666666,7.65446666667,10.4278666667
277.04,8.6692,8.13633333333,8.85433333333,8.55693333333,7.95406666667,8.95806666666,8.97213333333,7.4576,10.3463333333
277.41,8.71233333333,8.23873333333,8.84406666667,8.70953333334,8.26393333333,9.18033333333,9.05973333332,7.4794,10.6038666667
277.79,8.08526666667,7.72926666666,8.37673333334,8.13846666667,7.62813333333,8.90946666666,8.51700000001,6.8854,10.1906
278.16,7.64613333333,6.98473333333,7.95593333333,7.6014,7.30293333333,8.35786666667,7.95860000001,6.40426666667,9.85060000001
278.53,7.56553333333,6.828,7.73513333333,7.34833333333,6.98373333333,8.20813333333,7.92433333334,6.1184,9.71619999998
278.90,7.03293333333,6.48086666667,7.26286666667,6.74706666667,6.4088,7.80093333333,7.36826666667,5.5658,9.3012
279.27,6.33493333333,6.12746666667,6.6306,6.12453333333,5.72373333333,7.23906666667,6.8022,4.7532,8.59660000001
279.64,6.69386666667,6.46473333333,6.89306666667,6.31213333333,5.98746666667,7.47146666667,7.08666666667,5.1064,8.76146666667
280.02,6.62906666667,6.18046666667,6.69346666667,6.03246666667,5.83906666667,7.38413333333,7.06966666667,4.9792,8.56120000001
280.39,6.0752,5.6992,6.06986666667,5.41006666667,5.16306666667,6.81126666667,6.48806666667,4.28766666667,7.9338
280.76,6.35766666667,6.0332,6.4982,5.70626666667,5.53513333333,7.08806666666,6.88626666667,4.57726666667,8.33466666667
281.13,6.31266666667,6.0888,6.46986666667,5.71986666667,5.62166666667,7.13626666667,7.01593333333,4.64773333333,8.26993333335
281.50,6.5284,6.42113333333,6.69533333333,5.971,5.8352,7.35526666667,7.2004,4.94153333333,8.47746666667
281.87,6.55773333333,6.42106666667,6.60626666667,5.9738,5.7884,7.27613333333,7.23893333333,5.003,8.51819999999
282.25,6.67566666667,6.617,6.68026666666,6.18566666667,5.77026666667,7.448,7.41646666667,5.1084,8.71046666665
282.62,6.63366666667,6.5348,6.62053333333,6.1874,5.6618,7.30873333333,7.29773333333,5.0836,8.70486666667
282.99,6.7672,6.5062,6.705,6.3054,5.8608,7.60486666667,7.50446666667,5.3288,8.72066666667
283.36,6.87206666667,6.42626666667,6.84706666667,6.364,5.86453333333,7.72186666667,7.6804,5.4644,8.83293333333
283.73,6.74533333334,6.30526666667,6.74953333334,6.2284,5.77213333333,7.5916,7.636,5.3136,8.88406666666
284.10,6.862,6.53493333334,6.92586666667,6.36873333333,5.91593333333,7.7694,7.69966666667,5.33173333333,8.9456
284.47,6.77566666667,6.5784,6.89966666667,6.27393333333,5.8268,7.794,7.70773333333,5.36826666666,8.94393333333
284.85,6.71593333333,6.6466,6.789,6.27606666667,5.70093333333,7.82033333333,7.5994,5.345,8.89373333334
285.22,6.63106666667,6.56866666667,6.6204,6.12693333333,5.53353333333,7.62333333333,7.365,5.16666666666,8.71566666667
285.59,6.7576,6.53026666667,6.644,6.179,5.50073333333,7.62973333333,7.483,5.25253333334,8.65406666666
285.96,7.09539999999,6.81706666667,7.04706666667,6.52306666667,5.81113333333,7.83513333333,7.72613333333,5.55873333333,8.87219999999
286.33,7.24526666667,6.974,7.04946666667,6.5534,5.88906666667,7.96953333333,7.83046666667,5.6882,8.77626666667
286.70,7.26606666666,7.03093333333,7.0154,6.56193333333,5.8938,8.05453333333,7.89319999999,5.71513333333,8.75900000001
287.07,7.3216,7.1462,6.9538,6.5548,5.85353333333,7.94213333333,7.97833333333,5.7212,8.74693333334
287.44,7.01293333334,6.98873333333,6.60426666667,6.25113333333,5.60193333333,7.61193333333,7.73653333333,5.5518,8.48786666667
287.82,7.00906666667,6.9376,6.5304,6.26286666667,5.4784,7.675,7.75546666667,5.51513333333,8.32513333333
288.19,7.00159999999,6.95553333333,6.41506666667,6.24673333333,5.41026666667,7.659,7.8664,5.5024,8.28106666667
288.56,7.26733333333,7.17326666667,6.62053333333,6.55633333333,5.65013333333,7.93566666667,8.0796,5.6874,8.39593333333
288.93,7.13799999999,6.85846666667,6.43906666667,6.39606666667,5.48386666667,7.80293333333,7.96413333333,5.55013333334,8.20593333333
289.30,7.16606666667,6.80766666667,6.46766666667,6.47306666667,5.46186666667,7.7938,7.97833333333,5.60113333333,8.17566666667
289.67,7.19340000001,6.909,6.53373333333,6.4716,5.49806666666,7.76053333333,7.96466666666,5.52906666666,8.17619999999
290.04,6.91813333333,6.57666666667,6.13466666667,6.17866666666,5.221,7.5876,7.7894,5.26313333333,7.88840000001
290.41,6.6612,6.36813333333,5.8814,5.9106,4.95193333333,7.24753333333,7.533,5.00373333333,7.6772
290.78,6.54046666667,6.381,5.8394,5.78933333333,4.9306,7.18973333334,7.41606666667,4.9526,7.62566666667
291.15,6.30766666667,6.1564,5.5654,5.53373333333,4.67193333333,7.063,7.1004,4.74306666667,7.45006666667
291.52,6.41353333333,6.1564,5.6198,5.635,4.61466666667,7.14466666667,7.07493333333,4.78653333333,7.466
291.89,6.10933333333,5.99626666667,5.32026666667,5.36833333333,4.26893333333,6.75286666667,6.7126,4.53906666667,7.17613333333
292.26,5.98246666667,5.97873333333,5.17206666667,5.341,4.2138,6.58893333333,6.48606666667,4.53633333333,7.13506666667
292.64,5.81399999999,5.78026666667,4.93773333333,5.11966666667,3.92073333333,6.27886666667,6.3106,4.29086666666,6.9318
293.01,5.94286666666,6.0632,5.04273333333,5.27906666667,3.9618,6.32786666667,6.38393333333,4.41313333333,7.05173333333
293.38,5.80553333334,6.08033333333,4.71386666667,5.04546666667,3.81033333333,6.09653333334,6.23613333333,4.2408,6.93353333333
293.75,5.33613333333,5.6142,4.2146,4.62626666667,3.2856,5.7094,5.76826666667,3.81713333333,6.55513333333
294.12,5.24946666667,5.72206666667,4.209,4.7214,3.10413333333,5.55186666667,5.63593333333,3.72866666666,6.43053333333
294.49,5.41826666667,5.96986666667,4.46993333333,4.91166666666,3.3432,5.67333333333,5.795,3.9144,6.65093333333
294.86,5.47953333334,6.0286,4.41933333333,5.17466666667,3.31913333334,5.69913333333,5.92246666667,4.01026666667,6.6212
295.23,5.48226666666,6.13173333333,4.48146666667,5.33113333333,3.32413333333,5.60213333333,5.988,4.02473333333,6.5884
295.60,5.35853333333,6.09993333333,4.38046666667,5.26013333333,3.27806666666,5.4778,5.89946666667,3.84986666667,6.5112
295.97,5.34553333333,6.11786666667,4.35446666667,5.3882,3.40326666667,5.564,5.94373333333,3.90286666667,6.58133333334
296.34,5.1002,5.84546666667,4.07233333333,5.116,3.06333333333,5.24086666667,5.66413333333,3.56713333333,6.27193333333
296.71,4.9526,5.70726666667,3.95366666667,5.09926666667,3.03853333333,5.12373333333,5.54233333334,3.51826666666,6.2038
297.08,4.60493333333,5.39153333333,3.60373333333,4.87306666667,2.72266666667,4.72166666667,5.2386,3.18873333333,5.90706666667
297.45,4.452,5.17366666667,3.487,4.72186666667,2.513,4.5728,5.07826666667,3.03806666667,5.6734
297.82,4.0988,4.82746666667,3.1494,4.43706666667,2.185,4.2,4.78573333333,2.72906666667,5.30133333333
298.19,4.272,4.96513333333,3.262,4.5046,2.3482,4.3184,4.93793333333,2.8658,5.41526666667
298.56,4.0726,4.66613333333,2.99633333333,4.35953333334,1.98386666667,4.1652,4.74493333333,2.61393333333,5.13206666667
298.93,3.62853333334,4.21873333333,2.6374,3.85673333333,1.53626666667,3.6098,4.2172,2.1048,4.72186666667
299.30,3.575,4.18773333333,2.67206666667,3.851,1.54106666667,3.59893333333,4.12066666667,2.09773333333,4.65033333333
299.67,3.7014,4.31186666667,2.73766666667,4.0016,1.6006,3.67166666667,4.1964,2.29713333333,4.69646666667
300.04,3.80713333333,4.453,2.85093333333,4.09166666667,1.59673333333,3.62553333333,4.27313333333,2.40726666667,4.7476
300.41,3.83113333333,4.48533333333,2.8872,4.14393333333,1.5698,3.62493333333,4.2934,2.41773333333,4.62406666667
300.78,3.9434,4.6978,2.96633333333,4.2414,1.51633333333,3.67446666667,4.25073333333,2.50433333334,4.58913333333
301.15,4.41066666666,5.28186666667,3.45093333334,4.59693333333,1.87606666667,4.11886666667,4.6346,2.89966666667,4.92046666667
301.52,4.71346666667,5.69193333334,3.88746666667,5.10433333333,2.1346,4.39493333333,4.97846666667,3.28846666667,5.2838
301.89,5.2138,6.24593333334,4.33933333333,5.63273333334,2.47126666667,4.78526666667,5.37726666667,3.74746666667,5.64233333333
302.26,5.16733333333,6.24373333334,4.30606666667,5.74766666667,2.401,4.71753333333,5.2556,3.7428,5.67273333333
302.63,5.17206666666,6.49233333333,4.39793333333,5.82346666666,2.4682,4.6872,5.24666666667,3.87093333333,5.7066
303.00,5.54146666667,6.96366666667,4.84493333333,6.37533333333,2.86306666667,5.12473333333,5.6026,4.40886666667,6.05173333333
303.37,5.47986666667,6.97853333334,4.894,6.4194,2.78266666667,5.02326666666,5.68506666667,4.3442,6.00653333333
303.74,5.55526666666,7.23766666667,5.06253333333,6.68960000001,2.91046666667,5.09133333333,5.74813333333,4.34833333333,6.03073333334
304.10,5.14706666667,6.95980000001,4.7748,6.40833333334,2.46266666667,4.71313333333,5.32253333333,4.01693333333,5.43633333333
304.47,4.96566666667,6.88000000001,4.756,6.31553333334,2.3178,4.45146666667,5.047,3.90846666667,5.3204
304.84,4.87,6.80180000001,4.78566666667,6.29886666667,2.23126666667,4.32366666667,5.03233333333,3.8832,5.24946666667
305.21,4.37133333333,6.25186666667,4.3872,5.95546666667,1.79553333333,3.73133333333,4.52353333333,3.49233333333,4.81573333333
305.58,4.39226666667,6.36159999999,4.29913333333,5.995,1.81473333333,3.677,4.4756,3.38573333333,4.70146666667
305.95,4.2464,6.37059999999,4.40746666667,6.0228,1.9296,3.61853333333,4.453,3.35406666667,4.5942
306.32,3.91353333333,6.1464,4.2006,5.79753333333,1.72653333333,3.25353333333,4.1288,3.2096,4.28846666667
306.69,3.9676,6.17793333334,4.3446,6.00433333333,1.85513333333,3.23553333334,4.247,3.4032,4.36073333333
307.06,4.00066666667,6.17713333333,4.27133333333,5.89866666666,1.77253333333,3.12946666667,4.25346666667,3.2726,4.22946666667
307.43,4.11273333333,6.39573333334,4.35993333333,6.08546666667,1.82953333333,3.19793333333,4.26966666667,3.43533333333,4.27166666667
307.80,4.07626666667,6.3082,4.38286666667,5.94393333334,1.79053333333,3.1166,4.30006666667,3.4462,4.2268
308.17,4.61773333333,6.84373333334,4.87706666667,6.52493333332,2.38253333333,3.51226666667,4.8658,3.96533333333,4.77066666667
308.54,4.9338,7.11086666667,5.20573333333,6.87879999999,2.68446666667,3.79013333333,5.271,4.33573333333,5.06253333333
308.90,5.26886666667,7.63286666667,5.6292,7.35773333334,3.06533333333,4.1392,5.65526666667,4.6736,5.3054
309.27,5.6556,8.12473333334,6.0418,7.79526666667,3.5928,4.55026666667,6.1208,5.0256,5.66546666667
309.64,5.89239999999,8.32766666667,6.39786666667,8.02186666666,3.82906666667,4.7852,6.33033333333,5.3308,5.91986666667
310.01,6.14380000001,8.61599999999,6.5826,8.2816,3.89886666667,4.93513333333,6.4784,5.55733333333,6.12673333333
310.38,6.65306666667,9.05833333334,7.05426666667,8.86520000001,4.3084,5.39693333334,6.96993333333,5.93833333333,6.52793333333
310.75,6.51253333334,8.96499999999,6.97646666667,8.76073333334,4.14906666667,5.2752,6.83113333333,5.72873333333,6.3452
311.12,6.63460000001,9.14060000001,7.16186666667,8.92586666666,4.25713333333,5.38726666667,6.90746666667,5.88386666667,6.4476
311.49,6.87580000001,9.38353333333,7.41013333333,9.18893333333,4.5524,5.57033333333,7.14153333333,6.1076,6.77706666667
311.85,6.84306666667,9.37706666667,7.487,9.24153333333,4.51006666667,5.49666666667,7.1184,6.05173333333,6.72946666667
312.22,6.84973333334,9.46226666667,7.58846666667,9.25573333333,4.52313333333,5.60586666667,7.15353333333,5.98793333333,6.8378
312.59,6.93520000001,9.65393333333,7.67346666667,9.4586,4.61313333333,5.70753333333,7.19466666667,5.95973333333,6.90966666667
312.96,7.05366666667,9.77073333333,7.8324,9.63046666669,4.76953333333,5.77373333334,7.28233333333,6.1334,7.0628
313.33,7.31253333334,10.0603333333,8.17686666667,9.89620000002,4.9984,6.02693333333,7.4984,6.5056,7.29546666667
313.70,7.3294,10.2406,8.3062,10.0541333334,5.07653333333,6.04993333333,7.63553333333,6.55986666667,7.3534
314.07,7.41566666667,10.4472,8.4798,10.2641333333,5.33233333333,6.2252,7.75573333333,6.72713333333,7.45313333333
314.43,7.11453333334,10.3536,8.41399999999,9.96446666665,5.14313333333,5.95286666667,7.54873333333,6.4798,7.13453333333
314.80,7.45793333333,10.7414666667,8.70233333333,10.4066,5.47713333333,6.19126666667,7.87159999999,6.85033333333,7.44926666667
315.17,7.70866666666,11.0726,9.0658,10.7644,5.8524,6.4198,8.26360000001,7.16053333333,7.74526666667
315.54,7.67946666666,11.0350666667,9.15766666665,10.7336666667,5.82326666667,6.34386666667,8.21613333333,7.13373333333,7.62953333334
315.91,7.9688,11.3948,9.40746666667,11.1500666667,6.08773333333,6.7008,8.58040000001,7.5514,7.91286666667
316.28,8.24299999999,11.6936666667,9.74906666667,11.5636666667,6.48626666666,6.86893333333,8.922,7.8728,8.09673333334
316.64,8.47526666667,12.0725333333,10.1805333333,11.7369333333,6.8444,7.11473333333,9.20086666667,8.22853333333,8.29933333333
317.01,8.27573333334,12.0010666667,10.0952,11.6163333333,6.60806666667,6.96726666667,9.04346666667,7.88346666666,8.06853333333
317.38,8.18420000001,11.9748,10.0804666667,11.6606666667,6.5226,6.79973333333,9.02693333334,7.71273333333,7.96220000001
317.75,8.23686666666,12.11,10.2057333333,11.8055333333,6.6888,6.8806,9.05806666668,7.77753333333,8.00813333333
318.12,8.02679999999,11.8358,9.98513333334,11.5534666667,6.3824,6.5126,8.88340000001,7.50086666667,7.83926666667
318.49,8.53280000001,12.3210666667,10.4308,12.0476666667,6.76153333333,6.96433333333,9.45573333333,7.93193333333,8.26326666666
318.85,8.73060000001,12.6211333333,10.8579333333,12.346,6.95086666667,7.2276,9.70279999999,8.13246666666,8.44833333333
319.22,8.74866666666,12.7216666667,10.8872,12.5309333333,7.04806666667,7.2668,9.78293333333,8.12766666667,8.46920000001
319.59,8.87186666666,13.0836,11.1056,12.8472666667,7.17166666667,7.43466666666,9.98586666667,8.33473333334,8.62420000001
319.96,8.98826666667,13.2802,11.3308,12.8867333333,7.40186666667,7.53673333333,10.0427333333,8.38413333333,8.76026666666
320.32,8.93486666666,13.3256,11.5114,12.9963333333,7.41953333333,7.6514,9.99613333334,8.43480000001,8.89066666668
