wavelength,Back_SalCoef,Belly_SalCoef,Breast_SalCoef,Crissum_SalCoef,Crown_SalCoef,DorTail_SalCoef,Patch10_SalCoef,Patch11_SalCoef,Rump_SalCoef,Throat_SalCoef,WingTip_SalCoef
598.85,7.0554,32.3108238095,18.7219666667,23.793,7.27206666667,6.68046666667,26.6713333333,6.13853333333,6.8572,50.6554666667,6.624
599.19,7.05713333333,32.3204333333,18.7376333333,23.8264,7.28206666667,6.65333333333,26.7195333333,6.12606666667,6.8286,50.6822666667,6.63846666667
599.53,7.0012,32.2736904762,18.69,23.824,7.2538,6.61046666667,26.7106,6.08793333333,6.76766666667,50.6501333333,6.594
599.86,6.99333333333,32.2485380952,18.6734666667,23.8362,7.2352,6.59546666667,26.6735333333,6.0922,6.76253333333,50.6036666667,6.61546666667
600.20,7.02646666667,32.2971047619,18.7395666666,23.9143333333,7.23513333333,6.63526666667,26.7341333333,6.10426666667,6.7804,50.6223333333,6.6472
600.53,7.03066666667,32.2872142857,18.7674666667,23.9468,7.21813333333,6.6338,26.761,6.0918,6.7464,50.5672666667,6.6424
600.87,7.04526666667,32.2609952381,18.7489333333,23.9535333333,7.24253333333,6.66533333334,26.7579333333,6.10473333333,6.7594,50.4948666667,6.65213333333
601.21,7.01333333333,32.2828714286,18.7538666667,23.9724,7.227,6.64373333333,26.7410666667,6.09113333333,6.758,50.5011333333,6.63453333334
601.54,7.02606666667,32.2882095238,18.7865666667,24.0242,7.25353333333,6.6474,26.7172666667,6.10393333333,6.77066666667,50.4743333333,6.64393333333
601.88,7.01073333333,32.3448857143,18.7793,24.0767333334,7.2436,6.63326666667,26.7049333333,6.09113333333,6.76886666667,50.5503333333,6.63133333333
602.21,6.98313333333,32.3159761905,18.7569333333,24.0684666667,7.2078,6.61593333333,26.6632666667,6.03806666666,6.73093333333,50.5014666667,6.599
602.55,7.01893333333,32.3745380952,18.7960666667,24.1498666667,7.20693333333,6.6552,26.6731333333,6.0658,6.74593333333,50.5351333333,6.63126666667
602.88,7.03993333333,32.4156523809,18.8132333333,24.1918666667,7.2144,6.68913333333,26.6725333333,6.1142,6.7656,50.5834666667,6.6368
603.22,7.0532,32.4733428572,18.8728333333,24.2516666667,7.22286666667,6.72966666667,26.7043333333,6.1532,6.79106666667,50.6205333333,6.66266666667
603.56,7.05766666667,32.5083761905,18.9020333333,24.3031333333,7.24033333333,6.74686666667,26.7117333333,6.15206666667,6.79933333333,50.6678,6.67766666667
603.89,7.05413333333,32.5453190476,18.9291666667,24.3574666667,7.25546666667,6.75453333333,26.7101333333,6.18046666667,6.80626666667,50.6844,6.66833333333
604.23,7.08433333333,32.5913571429,18.9278666667,24.3948666666,7.29526666667,6.7854,26.7094,6.22646666667,6.8506,50.6993333333,6.687
604.56,7.08806666667,32.6261619048,18.9562333333,24.4448,7.29666666667,6.78246666667,26.7086,6.23633333333,6.8582,50.7318,6.70686666667
604.90,7.1346,32.6657095238,18.9712,24.5204666667,7.33766666667,6.81566666667,26.7415333333,6.27013333333,6.86946666667,50.7814,6.73773333332
605.23,7.15246666667,32.7255761905,18.9894,24.5618,7.34686666667,6.83553333333,26.7616666667,6.28973333333,6.88146666667,50.8198666667,6.75046666666
605.57,7.17153333333,32.7274761905,19.0189,24.6027333333,7.36266666667,6.86826666667,26.8105333333,6.31506666667,6.898,50.8334,6.76693333334
605.90,7.20373333333,32.7965523809,19.0390666667,24.6722666667,7.3834,6.89833333333,26.8448,6.35666666667,6.9046,50.8930666667,6.79199999999
606.24,7.22506666667,32.8085095238,19.0559333333,24.7110666667,7.41426666666,6.91133333333,26.8920666667,6.37953333333,6.9312,50.9140666667,6.8142
606.58,7.21766666667,32.8087619047,19.0508666667,24.7702666667,7.44353333333,6.9232,26.9171333333,6.3696,6.93786666666,50.9162,6.83833333334
606.91,7.25706666667,32.850047619,19.0563333333,24.8299333333,7.45946666667,6.92353333333,26.9514666667,6.3968,6.949,50.984,6.86946666667
607.25,7.22306666666,32.8200380952,19.0182,24.8203333333,7.41006666667,6.86066666667,26.94,6.3508,6.89013333333,50.9356666667,6.80880000001
607.58,7.19993333333,32.7761238095,18.9529333333,24.8134,7.38813333333,6.8104,26.9329333333,6.3076,6.8632,50.8938666667,6.81120000001
607.92,7.17726666666,32.7539571429,18.9470333333,24.8427333333,7.363,6.78826666667,26.9210666667,6.292,6.82853333333,50.9274,6.80853333334
608.25,7.1566,32.7127285714,18.9052,24.8022,7.33873333333,6.75793333333,26.9122,6.293,6.8046,50.8401333333,6.78539999999
608.59,7.1334,32.6953714286,18.9121333333,24.7950666667,7.2948,6.73973333333,26.9356,6.27626666667,6.7974,50.8102,6.7708
608.92,7.08966666667,32.5973714286,18.8662666667,24.7808666667,7.24666666667,6.6862,26.9162666667,6.21706666667,6.74726666667,50.7329333333,6.72873333333
609.26,7.11346666667,32.6001333333,18.8812,24.8150666667,7.27233333333,6.6872,26.9196666667,6.2352,6.78086666667,50.738,6.7558
609.59,7.08873333333,32.5538571429,18.8864666667,24.8165333333,7.25946666667,6.67126666667,26.9335333333,6.22426666667,6.78406666667,50.7118,6.74686666667
609.93,7.05186666667,32.5099047619,18.8672333333,24.8146,7.23306666666,6.6482,26.9302666667,6.22193333333,6.7678,50.6589333333,6.72286666667
610.26,7.08386666667,32.5287761905,18.8878666667,24.8478666667,7.2228,6.6558,27.0036666667,6.257,6.78573333333,50.687,6.712
610.60,7.06273333333,32.4888619048,18.8653333333,24.8587333333,7.2148,6.64506666667,27.0126666667,6.2306,6.7902,50.6446666667,6.70853333333
610.93,7.08833333334,32.5278714286,18.8984333333,24.9156666667,7.2304,6.68913333333,27.0796,6.28406666667,6.83833333333,50.7403333333,6.73666666667
611.27,7.12853333333,32.5437857143,18.9467,24.9669333333,7.2376,6.72053333333,27.1514,6.33513333333,6.85493333333,50.7726,6.74199999999
611.60,7.07886666667,32.5204476191,18.8908333333,24.9430666667,7.189,6.65326666667,27.169,6.27653333333,6.80673333333,50.7912666667,6.67160000001
611.93,7.08213333333,32.5637666667,18.9126,25.0190666667,7.1886,6.66866666667,27.2396666667,6.30066666667,6.81706666667,50.9136666667,6.68133333333
612.27,7.117,32.6031619047,18.9479,25.0695333333,7.22293333333,6.71033333333,27.263,6.3354,6.8336,50.9902666667,6.70813333333
612.60,7.1346,32.6617952381,18.9711666667,25.1430666667,7.2258,6.72346666667,27.3212,6.3782,6.8432,51.0879333333,6.73226666667
612.94,7.0956,32.6748190476,18.8915,25.1216666667,7.16933333333,6.67833333333,27.3277333333,6.31786666667,6.7752,51.1642666667,6.67780000001
613.27,7.04406666667,32.6344666667,18.8157,25.0999333333,7.14646666667,6.62986666667,27.2862666667,6.27286666667,6.70066666667,51.1159333333,6.63046666667
613.61,7.05186666667,32.6220857143,18.7944666667,25.1120666667,7.15593333333,6.62706666667,27.2552666667,6.24906666667,6.6862,51.0976666667,6.61179999999
613.94,6.9952,32.6099095238,18.7649333333,25.1224,7.13053333333,6.588,27.1980666667,6.18866666667,6.64293333333,51.0879333333,6.60073333333
614.28,6.97573333333,32.6239904762,18.7523,25.1276,7.114,6.555,27.1855333333,6.16106666667,6.60486666666,51.1406666667,6.54299999999
614.61,6.964,32.6248857143,18.7174333333,25.1534,7.1232,6.51686666667,27.1697333333,6.1448,6.59786666667,51.1141333333,6.5224
614.94,6.85826666667,32.5734380952,18.6295,25.082,7.06126666667,6.4342,27.0641333333,6.045,6.53453333333,51.1110666667,6.45886666667
615.28,6.89646666667,32.6181190476,18.6945,25.1463333333,7.11286666667,6.4894,27.0680666667,6.09973333333,6.58226666667,51.1174,6.49466666667
615.61,6.84266666667,32.5571809524,18.6496333333,25.1266666667,7.0962,6.43953333333,26.9654,6.02066666667,6.55226666667,50.9643333333,6.441
615.95,6.83,32.5835809524,18.6304333333,25.1526666666,7.1086,6.41186666667,26.9518666667,5.99046666667,6.57446666667,50.9618,6.4328
616.28,6.813,32.5680285714,18.6012666667,25.1114666667,7.11233333333,6.4062,26.8992,5.96,6.566,50.9024666667,6.4134
616.61,6.7622,32.5357476191,18.6362,25.1453333333,7.09493333333,6.40213333333,26.8529333333,5.94893333333,6.54673333333,50.8059333333,6.4232
616.95,6.7978,32.6176904762,18.7311333333,25.2332666667,7.12766666667,6.45133333333,26.9044666667,5.99853333333,6.602,50.9128666667,6.48833333333
617.28,6.77766666667,32.6572142857,18.7388333334,25.2648,7.07106666667,6.43113333333,26.9237333333,5.96873333333,6.5912,50.9655333333,6.49653333333
617.62,6.8012,32.6932047619,18.8097,25.3146,7.1032,6.4596,26.9524666667,6.02446666667,6.63293333333,50.9951333333,6.51466666667
617.95,6.82666666667,32.687252381,18.8263,25.3621333333,7.12546666666,6.5028,26.9734,6.08593333333,6.66586666667,50.9399333333,6.59146666667
618.28,6.84226666667,32.6800428572,18.8372,25.3889333333,7.11153333333,6.52646666667,26.969,6.086,6.6662,50.916,6.60453333333
618.62,6.89786666667,32.7669047619,18.9032,25.4615333333,7.1734,6.58933333333,27.0357333333,6.1276,6.7184,50.9406666666,6.6336
618.95,6.87613333333,32.7797428571,18.9254666667,25.4975333333,7.1484,6.57193333333,27.0474666666,6.07926666666,6.7122,50.9398666667,6.63986666667
619.28,6.9472,32.9201809524,19.0194666666,25.6314666667,7.2144,6.65586666666,27.186,6.15493333334,6.78226666666,51.1258,6.72086666666
619.62,6.90846666667,32.9299761905,19.0055,25.6456666667,7.18273333333,6.6432,27.2012,6.16286666667,6.7468,51.1116,6.71786666666
619.95,6.98686666667,33.0470571428,19.1332333333,25.7537333333,7.243,6.7172,27.3234666667,6.2458,6.83786666667,51.2560666667,6.77193333333
620.28,7.06406666667,33.1456428572,19.182,25.8596666667,7.30686666667,6.7686,27.4104,6.3148,6.90153333333,51.3046666667,6.81833333334
620.62,7.10386666667,33.2270333333,19.2061,25.9357333334,7.32446666667,6.8016,27.4796,6.3374,6.9286,51.3609333333,6.83286666667
620.95,7.10866666667,33.2257952381,19.1942333333,25.9539333333,7.36206666667,6.81146666667,27.4666666667,6.3474,6.907,51.3416,6.82833333333
621.28,7.1064,33.2366190476,19.1394,25.9716,7.34366666667,6.80886666667,27.4459333333,6.29993333333,6.89366666667,51.2970666666,6.82213333333
621.62,7.10993333333,33.3110761905,19.2047333333,25.9914,7.3548,6.81873333333,27.4789333333,6.2744,6.90593333333,51.3713333333,6.79466666667
621.95,7.09773333333,33.3404571428,19.2444,26.0234666667,7.3684,6.8186,27.4918666666,6.26586666667,6.89093333333,51.3864666667,6.79733333333
622.28,7.0464,33.3210428571,19.2216,26.0388,7.32513333333,6.77246666667,27.4526666667,6.23906666667,6.8358,51.4196,6.77646666667
622.62,7.08833333333,33.3651619048,19.2097333333,26.0994666667,7.36153333333,6.82586666667,27.5033333333,6.30633333334,6.84033333333,51.4422,6.7948
622.95,7.05353333334,33.3127476191,19.1488666667,26.0570666667,7.30973333334,6.77046666667,27.4355333333,6.26686666667,6.79246666666,51.3576,6.74146666666
623.28,7.06093333333,33.3059666667,19.1427333333,26.1034666667,7.296,6.75566666667,27.4160666667,6.26553333333,6.76853333333,51.3223333333,6.70626666667
623.62,7.01033333333,33.2131666666,19.0369333333,26.0542,7.2678,6.69146666667,27.3124,6.23633333333,6.69433333333,51.1766666667,6.66146666666
623.95,6.98686666667,33.2188857143,19.0359666667,26.0738,7.24166666667,6.66346666667,27.2946666667,6.2224,6.6574,51.2391333333,6.62966666666
624.28,6.9924,33.2402714286,19.0377333333,26.1238,7.23693333333,6.64413333333,27.2833333334,6.21346666667,6.65526666667,51.2319333333,6.61673333334
624.62,7.03786666667,33.3073761905,19.1245333333,26.1938666667,7.29053333334,6.69386666667,27.3419333333,6.25473333333,6.71306666667,51.3136666667,6.68146666666
624.95,7.03406666667,33.3154761905,19.1341,26.1908666667,7.2976,6.6922,27.33,6.28613333333,6.7246,51.3176666667,6.68573333334
625.28,7.0872,33.3539571428,19.1426666667,26.2824,7.33393333334,6.74353333333,27.353,6.34733333333,6.76033333333,51.3216,6.74460000001
625.61,7.1358,33.4136904762,19.1378666667,26.3344,7.3884,6.80386666667,27.3821333333,6.36533333333,6.8222,51.3071333333,6.80933333334
625.95,7.1812,33.4188857143,19.1775,26.3500666667,7.41993333333,6.83906666667,27.4272666667,6.373,6.8538,51.2868,6.84226666666
626.28,7.20646666667,33.4208380953,19.198,26.3808,7.45533333333,6.8622,27.4576666667,6.40933333333,6.8938,51.2967333333,6.88826666666
626.61,7.22846666667,33.4113714286,19.2406333333,26.4004666667,7.46213333333,6.89013333333,27.4704666667,6.42686666667,6.88966666667,51.2878,6.93293333333
626.94,7.24613333333,33.3816714286,19.2280333334,26.3918,7.47546666666,6.89566666667,27.4542,6.4244,6.91293333333,51.2932666667,6.97026666666
627.28,7.23966666666,33.3923809524,19.2471333333,26.4464666667,7.46546666667,6.91346666667,27.4682666667,6.38033333334,6.92226666667,51.3364666667,6.97713333333
627.61,7.23273333334,33.3794238095,19.2215333333,26.4302666667,7.44373333333,6.92,27.4694666666,6.348,6.90286666667,51.2632,6.97980000001
627.94,7.20733333333,33.3282666667,19.2117,26.3748,7.43,6.92086666667,27.4520666667,6.34286666667,6.8928,51.2222666667,6.98433333333
628.27,7.17993333333,33.3554904762,19.1978,26.4247333333,7.41266666667,6.88553333333,27.4483333333,6.33866666667,6.874,51.2464,6.946
628.61,7.16706666667,33.3278619048,19.1698,26.4300666667,7.40213333333,6.875,27.4447333333,6.33913333333,6.85466666667,51.2296,6.94579999999
628.94,7.15926666667,33.2992428572,19.1698,26.4440666667,7.40446666667,6.85533333333,27.4556,6.3496,6.8544,51.1764,6.95
629.27,7.1758,33.2874476191,19.2122666667,26.4874,7.434,6.86733333333,27.476,6.38613333333,6.87953333333,51.2671333333,6.98706666667
629.60,7.22366666667,33.3461190476,19.2253666667,26.5776666667,7.49606666667,6.94593333333,27.5248666667,6.4792,6.94053333333,51.3062666667,7.07086666667
629.94,7.17713333333,33.3083571429,19.1694,26.5544666667,7.45626666667,6.9164,27.4637333333,6.4162,6.901,51.2704,7.03759999999
630.27,7.19693333333,33.3841380953,19.2030666667,26.6715333334,7.50966666667,6.9286,27.552,6.42946666667,6.94833333333,51.4179333333,7.04973333333
630.60,7.19406666667,33.4475857143,19.2435333334,26.7499333333,7.5276,6.95433333333,27.6278,6.44586666667,6.9662,51.4802666667,7.07873333334
630.93,7.1542,33.4935095238,19.2227,26.7547333333,7.50973333333,6.91493333333,27.6091333333,6.4614,6.93366666667,51.4970666667,7.06673333333
631.26,7.1456,33.4722476191,19.2317666667,26.7811333333,7.53853333333,6.9066,27.5704,6.4528,6.93966666667,51.4744,7.0528
631.60,7.17666666667,33.4658619048,19.225,26.8328666667,7.5774,6.96573333333,27.5968,6.49126666667,6.96526666667,51.4982,7.08693333333
631.93,7.239,33.5180619048,19.3083666667,26.8948,7.63533333334,7.0194,27.6838666667,6.52013333333,7.0108,51.5218,7.14833333333
632.26,7.28153333333,33.5305,19.3461,26.9698666667,7.67833333334,7.05326666667,27.6930666667,6.51526666667,7.036,51.5698,7.17873333333
632.59,7.1828,33.5253809524,19.2810666667,26.9214666667,7.58093333334,7.00746666667,27.6378,6.40653333334,6.95,51.6343333333,7.07186666666
632.92,7.15613333333,33.5544428571,19.2653,26.9624666667,7.53493333333,6.981,27.6381333334,6.4026,6.92406666667,51.6306666667,7.04720000001
633.26,7.06526666667,33.5124571429,19.2001,26.9152666667,7.42526666667,6.86246666667,27.5295333333,6.2938,6.8312,51.5789333333,6.9394
633.59,7.10073333333,33.6106095238,19.2899666667,27.0407333333,7.44733333333,6.89666666667,27.6299333333,6.33726666667,6.87493333333,51.7347333333,6.96799999999
633.92,7.10373333333,33.6008666667,19.2835666667,27.0204,7.45033333334,6.92373333333,27.5660666667,6.3734,6.88113333333,51.6358666667,6.96973333333
634.25,7.098,33.5822857143,19.2881,27.0464,7.4588,6.94,27.5442,6.35033333334,6.86886666667,51.6357333333,6.94606666666
634.58,7.17606666667,33.6755476191,19.3606666667,27.1420666667,7.54033333334,7.0246,27.6482,6.4114,6.94086666667,51.7505333333,7.0172
634.91,7.2154,33.7386190476,19.4016,27.2144666667,7.54133333333,7.0444,27.7117333333,6.444,6.98566666667,51.8954666667,7.04359999999
635.25,7.18513333333,33.7741857143,19.3711666667,27.2393333333,7.49973333333,6.97513333333,27.6632666667,6.39093333333,6.96993333333,51.9166666667,6.97953333334
635.58,7.12773333333,33.7142619048,19.2615,27.171,7.4496,6.92266666667,27.5970666667,6.3616,6.92233333333,51.8878666667,6.91546666667
635.91,7.1266,33.7819238095,19.3025,27.2027333333,7.45106666667,6.92366666667,27.6501333333,6.38886666667,6.9258,51.9464666667,6.92553333334
636.24,7.158,33.8190619048,19.3163666667,27.2596,7.5034,6.9306,27.6651333333,6.43286666667,6.987,51.9414666667,6.97386666667
636.57,7.17413333333,33.8789333333,19.3442,27.3204,7.502,6.91066666667,27.7233333333,6.39886666667,6.96073333333,52.0048,6.94020000001
636.90,7.21566666667,33.8614333333,19.3671666667,27.3811333333,7.55166666667,6.95613333333,27.7659333333,6.42273333333,6.99233333333,52.0208,6.9656
637.23,7.2164,33.8985952381,19.3723333333,27.4106,7.56693333333,6.94746666667,27.7668666667,6.42266666666,7.00146666666,51.9916,6.96706666667
637.56,7.2078,33.8890190476,19.3579,27.4702,7.56026666666,6.941,27.8080666667,6.38833333333,6.98706666667,52.0495333333,6.94200000001
637.90,7.25393333333,33.9401904762,19.4098,27.5157333333,7.5704,6.94613333333,27.8781333333,6.45113333333,7.0258,52.0864666667,6.97319999999
638.23,7.23146666667,33.8603619048,19.3798,27.5220666667,7.5538,6.92153333333,27.8279333333,6.45393333333,7.0084,51.9330666667,6.95486666667
638.56,7.2292,33.8588619047,19.3828666667,27.4972666667,7.58573333333,6.95326666667,27.8402666667,6.47366666667,7.02106666667,51.8550666666,6.99346666667
638.89,7.21593333333,33.8591142857,19.4186333333,27.5312,7.58986666667,6.96106666667,27.8832666666,6.48113333333,7.0002,51.8022666667,7.03613333333
639.22,7.22626666667,33.8779428571,19.409,27.5622,7.60093333333,6.99426666667,27.8956,6.4882,6.97413333333,51.7522,7.05926666667
639.55,7.1848,33.8289571429,19.3718,27.5842,7.52853333333,6.95446666667,27.8720666667,6.4268,6.92353333333,51.6950666667,6.99873333333
639.88,7.16333333333,33.7690142857,19.3588666667,27.5694,7.46793333334,6.89513333333,27.8572,6.34386666666,6.8318,51.662,6.93266666667
640.21,7.0998,33.6497809524,19.2853333334,27.4898666667,7.3866,6.83413333333,27.7388,6.303,6.79553333333,51.5982666667,6.8738
640.54,7.14806666667,33.6938047619,19.3093333333,27.4953333333,7.43113333333,6.897,27.7614666667,6.39026666667,6.84566666667,51.533,6.94326666666
640.87,7.06753333333,33.6159571428,19.2395666667,27.4728,7.35366666667,6.82006666667,27.6832,6.3582,6.75746666667,51.4509333333,6.87446666666
641.20,7.01993333333,33.5995190476,19.1961333333,27.4354666667,7.30546666667,6.78013333333,27.6506,6.34666666667,6.72366666667,51.3926,6.84433333333
641.53,6.93926666667,33.5397095238,19.1093,27.3711333333,7.26506666667,6.72913333333,27.5453333333,6.28733333333,6.63626666667,51.2746666667,6.7684
641.87,6.95153333333,33.5540047619,19.0891333333,27.3978666667,7.20306666667,6.73646666667,27.5750666667,6.27286666667,6.61586666667,51.4266666666,6.76393333334
642.20,6.872,33.5188,19.0104666667,27.4219333333,7.11613333333,6.67573333333,27.546,6.1794,6.51946666667,51.4382,6.65379999999
642.53,6.83413333333,33.4981619048,18.9405,27.404,7.07813333333,6.6354,27.488,6.13826666667,6.47993333333,51.4234666667,6.58273333334
642.86,6.78793333333,33.4707952381,18.9307333333,27.4435333333,7.01366666667,6.59993333333,27.4413333333,6.10186666667,6.48033333333,51.4794,6.54900000001
643.19,6.81786666667,33.5454761905,18.9711333333,27.4794,7.068,6.6632,27.4834,6.16113333333,6.50973333333,51.5430666666,6.6006
643.52,6.94546666667,33.6286761905,19.0458666667,27.5840666667,7.19153333333,6.77353333333,27.5558,6.3098,6.61706666667,51.6452666667,6.75433333333
643.85,6.9782,33.685647619,19.0574666667,27.6718,7.29226666667,6.8978,27.6330666667,6.42026666667,6.65506666667,51.6798,6.8532
644.18,6.93,33.7767952381,19.0919333333,27.7508,7.23946666667,6.871,27.7326666667,6.3658,6.61173333333,51.8732666667,6.78926666667
