wavelength,Back_DigIndf,Belly_DigIndf,Breast_DigIndf,Crissum_DigIndf,Crown_DigIndf,DorTail_DigIndf,Patch10_DigIndf,Rump_DigIndf,Throat_DigIndf,WingTip_DigIndf
444.31,7.502,7.03966666667,7.128,6.475,5.1855,8.427,6.889,6.79366666667,7.004,6.737
444.66,7.572,7.08833333333,7.1345,6.46866666667,5.17783333333,8.40066666667,6.878,6.79833333333,7.04333333333,6.749
445.02,7.53133333333,7.051,7.1,6.423,5.16783333333,8.348,6.863,6.78333333333,7.00866666667,6.73166666667
445.37,7.54633333333,7.03966666667,7.113,6.425,5.164,8.35266666667,6.86033333333,6.791,6.99733333333,6.758
445.72,7.50533333333,7.024,7.096,6.40366666667,5.113,8.332,6.79866666667,6.75566666667,6.98666666667,6.72133333333
446.08,7.49,7.035,7.118,6.39466666667,5.13166666667,8.348,6.79766666667,6.73333333333,7.001,6.71833333333
446.43,7.49166666667,7.03333333333,7.09,6.39,5.1245,8.34266666667,6.78766666667,6.731,7.002,6.71233333333
446.79,7.45233333333,7.01766666667,7.1085,6.38466666667,5.12133333333,8.33166666667,6.78933333333,6.70966666667,6.97933333333,6.672
447.14,7.496,7.04566666667,7.1085,6.40733333333,5.14233333333,8.34366666667,6.80433333333,6.73866666667,7.01533333333,6.70966666667
447.50,7.51333333333,7.013,7.1275,6.443,5.1625,8.321,6.801,6.733,7.01333333333,6.743
447.85,7.52,7.03066666667,7.1275,6.437,5.16416666667,8.35466666667,6.82,6.715,7.02,6.75266666667
448.21,7.492,7.02433333333,7.1335,6.438,5.14316666667,8.29833333333,6.812,6.717,7.00766666667,6.74933333333
448.56,7.47766666667,6.999,7.1235,6.43666666667,5.1575,8.336,6.82066666667,6.731,7.00233333333,6.762
448.92,7.494,7.016,7.1345,6.467,5.16216666667,8.34866666667,6.82666666667,6.72833333333,7.00266666667,6.76833333333
449.27,7.51333333333,7.01833333333,7.1515,6.475,5.1745,8.383,6.83833333333,6.75,7.01733333333,6.76
449.62,7.50633333333,7.015,7.128,6.46766666667,5.19216666667,8.355,6.867,6.72466666667,7.02,6.756
449.98,7.54533333333,6.99333333333,7.108,6.49533333333,5.18183333333,8.36033333333,6.86633333333,6.757,7.031,6.78266666667
450.33,7.54633333333,7.03,7.1995,6.49633333333,5.211,8.389,6.89666666667,6.77866666667,7.05266666667,6.819
450.69,7.605,7.06366666667,7.233,6.549,5.24933333333,8.396,6.91433333333,6.82566666667,7.10333333333,6.896
451.04,7.60733333333,7.028,7.246,6.548,5.25116666667,8.42,6.924,6.83033333333,7.081,6.93
451.40,7.59266666667,7.034,7.2455,6.50933333333,5.24283333333,8.42333333333,6.92566666667,6.84033333333,7.097,6.91866666667
451.75,7.58966666667,7.02333333333,7.236,6.51766666667,5.23366666667,8.41433333333,6.89666666667,6.839,7.08733333333,6.89433333333
452.10,7.653,7.09,7.2935,6.545,5.29783333333,8.507,6.95233333333,6.892,7.117,6.91033333333
452.46,7.665,7.10866666667,7.3415,6.61166666667,5.344,8.49733333333,7.00366666667,6.92233333333,7.14466666667,6.96033333333
452.81,7.73566666667,7.20766666667,7.358,6.64333333333,5.36516666667,8.55333333333,7.07233333333,6.98133333333,7.21466666667,7.012
453.17,7.73166666667,7.195,7.364,6.64633333333,5.34833333333,8.47366666667,7.05466666667,6.96033333333,7.19733333333,7.00233333333
453.52,7.829,7.249,7.435,6.70233333333,5.3955,8.54533333333,7.10533333333,7.049,7.26833333333,7.03066666667
453.87,7.875,7.29266666667,7.4555,6.72166666667,5.43283333333,8.56366666667,7.16533333333,7.081,7.325,7.04466666667
454.23,7.87466666667,7.29266666667,7.4055,6.70466666667,5.43833333333,8.56633333333,7.14333333333,7.04766666667,7.297,7.04033333333
454.58,7.89466666667,7.23133333333,7.421,6.684,5.40666666667,8.58133333333,7.09933333333,7.02566666667,7.24666666667,6.987
454.93,7.85566666667,7.24966666667,7.3975,6.67766666667,5.40216666667,8.555,7.07466666667,6.99033333333,7.27533333333,6.93833333333
455.29,7.878,7.26566666667,7.421,6.68566666667,5.3865,8.586,7.07533333333,6.97966666667,7.29666666667,6.96533333333
455.64,7.86466666667,7.28866666667,7.4685,6.70466666667,5.37666666667,8.56066666667,7.079,6.96633333333,7.289,6.97366666667
456.00,7.842,7.18766666667,7.4055,6.654,5.32166666667,8.49433333333,7.03266666667,6.90966666667,7.312,6.94566666667
456.35,7.84266666667,7.16866666667,7.379,6.58966666667,5.26216666667,8.52266666667,6.99933333333,6.86133333333,7.275,6.92333333333
456.70,7.80633333333,7.10866666667,7.3905,6.55133333333,5.28083333333,8.53266666667,6.964,6.832,7.26466666667,6.911
457.06,7.772,7.07133333333,7.36,6.523,5.257,8.526,6.91833333333,6.822,7.25133333333,6.84333333333
457.41,7.70533333333,7.052,7.377,6.45266666667,5.20366666667,8.493,6.87966666667,6.79033333333,7.213,6.82666666667
457.76,7.69066666667,7.04666666667,7.3995,6.44766666667,5.21866666667,8.48766666667,6.88233333333,6.782,7.21533333333,6.82633333333
458.12,7.72733333333,7.04766666667,7.415,6.451,5.19966666667,8.47866666667,6.89566666667,6.825,7.26933333333,6.84366666667
458.47,7.69166666667,7.083,7.362,6.443,5.1895,8.46833333333,6.909,6.84466666667,7.28466666667,6.84033333333
458.82,7.68466666667,7.047,7.3455,6.431,5.14633333333,8.451,6.87466666667,6.833,7.268,6.798
459.18,7.66966666667,7.03933333333,7.335,6.437,5.1515,8.40866666667,6.863,6.84833333333,7.26266666667,6.775
459.53,7.66633333333,7.00566666667,7.314,6.40533333333,5.14883333333,8.409,6.859,6.86366666667,7.27333333333,6.77033333333
459.88,7.66366666667,7.04133333333,7.326,6.43066666667,5.156,8.42233333333,6.854,6.88366666667,7.28666666667,6.781
460.24,7.64633333333,7.0,7.3165,6.43533333333,5.17916666667,8.40033333333,6.86133333333,6.89633333333,7.29133333333,6.744
460.59,7.66333333333,6.99966666667,7.319,6.46333333333,5.1795,8.38566666667,6.879,6.91333333333,7.30966666667,6.75
460.94,7.722,7.04666666667,7.36,6.49966666667,5.2355,8.439,6.941,6.955,7.37566666667,6.83933333333
461.29,7.764,7.05733333333,7.3585,6.54333333333,5.30083333333,8.43233333333,6.972,6.984,7.40533333333,6.86
461.65,7.755,7.03333333333,7.333,6.52033333333,5.27266666667,8.41833333333,6.92066666667,6.97633333333,7.42,6.83866666667
462.00,7.75733333333,7.04333333333,7.3415,6.56666666667,5.29816666667,8.43733333333,6.93733333333,6.96566666667,7.44066666667,6.83733333333
462.35,7.80566666667,7.048,7.382,6.618,5.324,8.45966666667,6.94933333333,6.952,7.483,6.88566666667
462.71,7.85933333333,7.09233333333,7.428,6.653,5.3605,8.50033333333,7.01566666667,7.0,7.533,6.93466666667
463.06,7.89433333333,7.16333333333,7.4595,6.704,5.38683333333,8.54266666667,7.08333333333,7.00733333333,7.59033333333,6.98733333333
463.41,7.94933333333,7.19233333333,7.503,6.759,5.422,8.59766666667,7.125,7.06666666667,7.65633333333,7.052
463.76,7.95133333333,7.19933333333,7.506,6.769,5.4325,8.633,7.15266666667,7.06466666667,7.679,7.04833333333
464.12,7.986,7.278,7.5595,6.767,5.41033333333,8.61733333333,7.155,7.04633333333,7.73333333333,7.078
464.47,8.033,7.324,7.6025,6.79666666667,5.442,8.65133333333,7.185,7.077,7.781,7.10633333333
464.82,8.05466666667,7.347,7.628,6.80833333333,5.40433333333,8.62933333333,7.17766666667,7.08433333333,7.81466666667,7.09533333333
465.17,8.06466666667,7.33666666667,7.5685,6.78633333333,5.367,8.667,7.18833333333,7.10266666667,7.83966666667,7.09866666667
465.53,8.07433333333,7.33266666667,7.575,6.814,5.39033333333,8.7,7.253,7.145,7.83566666667,7.105
465.88,8.07033333333,7.31933333333,7.602,6.811,5.39433333333,8.72533333333,7.27466666667,7.189,7.841,7.10866666667
466.23,8.02333333333,7.28966666667,7.566,6.78933333333,5.398,8.68033333333,7.264,7.19433333333,7.85433333333,7.10433333333
466.58,8.00066666667,7.284,7.5245,6.786,5.42066666667,8.68433333333,7.26633333333,7.16533333333,7.87933333333,7.10266666667
466.94,8.00933333333,7.25833333333,7.5425,6.78133333333,5.445,8.722,7.243,7.17666666667,7.88233333333,7.09
467.29,7.993,7.26433333333,7.515,6.76366666667,5.44916666667,8.701,7.26766666667,7.17066666667,7.87966666667,7.06533333333
467.64,8.04033333333,7.299,7.555,6.79033333333,5.46783333333,8.69633333333,7.28666666667,7.185,7.876,7.071
467.99,8.04533333333,7.291,7.544,6.83533333333,5.512,8.74,7.294,7.194,7.92233333333,7.114
468.35,8.03466666667,7.23133333333,7.4865,6.82366666667,5.4965,8.699,7.26666666667,7.17733333333,7.91533333333,7.086
468.70,8.002,7.21,7.456,6.822,5.50366666667,8.72066666667,7.25533333333,7.15866666667,7.89033333333,7.065
469.05,8.03133333333,7.261,7.536,6.89066666667,5.53833333333,8.70933333333,7.25,7.161,7.903,7.09333333333
469.40,8.04833333333,7.31133333333,7.5545,6.893,5.53783333333,8.67433333333,7.24433333333,7.14733333333,7.91933333333,7.12766666667
469.75,8.04766666667,7.29733333333,7.524,6.90266666667,5.54516666667,8.654,7.22166666667,7.12366666667,7.919,7.11233333333
470.11,8.093,7.35133333333,7.612,6.902,5.56166666667,8.68133333333,7.26266666667,7.13833333333,7.92233333333,7.11966666667
470.46,8.116,7.32866666667,7.6275,6.89266666667,5.55866666667,8.649,7.24833333333,7.151,7.894,7.108
470.81,8.132,7.319,7.6485,6.91166666667,5.56266666667,8.639,7.27866666667,7.186,7.91633333333,7.10566666667
471.16,8.137,7.377,7.692,6.97733333333,5.60233333333,8.632,7.307,7.20833333333,7.94966666667,7.12366666667
471.51,8.12566666667,7.367,7.6925,7.00533333333,5.62216666667,8.651,7.303,7.21333333333,8.009,7.15066666667
471.87,8.129,7.37533333333,7.6935,7.029,5.607,8.638,7.30233333333,7.243,7.99366666667,7.162
472.22,8.13866666667,7.427,7.731,7.00966666667,5.6145,8.683,7.305,7.24,8.01733333333,7.208
472.57,8.18733333333,7.441,7.7505,7.02633333333,5.64116666667,8.65266666667,7.33266666667,7.25366666667,8.04733333333,7.18833333333
472.92,8.145,7.367,7.706,6.95833333333,5.59316666667,8.61333333333,7.31233333333,7.18566666667,8.02466666667,7.18666666667
473.27,8.15266666667,7.36366666667,7.673,6.972,5.6215,8.58966666667,7.32433333333,7.189,8.051,7.136
473.62,8.19633333333,7.43833333333,7.7025,7.02766666667,5.65433333333,8.608,7.35566666667,7.23666666667,8.09166666667,7.18366666667
473.98,8.20333333333,7.46266666667,7.672,7.027,5.65533333333,8.63266666667,7.33366666667,7.27,8.11,7.193
474.33,8.19866666667,7.476,7.7005,7.048,5.66816666667,8.63766666667,7.36933333333,7.30566666667,8.11966666667,7.19833333333
474.68,8.18766666667,7.50266666667,7.6795,7.007,5.6555,8.60733333333,7.35033333333,7.288,8.119,7.20133333333
475.03,8.20266666667,7.518,7.6715,6.97133333333,5.64066666667,8.62566666667,7.31433333333,7.256,8.12333333333,7.202
475.38,8.18166666667,7.53533333333,7.6355,6.95266666667,5.61133333333,8.61066666667,7.33533333333,7.271,8.045,7.18966666667
475.73,8.25,7.574,7.7075,7.00266666667,5.67,8.64533333333,7.40166666667,7.34533333333,8.10933333333,7.227
476.08,8.231,7.58433333333,7.7155,7.02066666667,5.6635,8.641,7.40633333333,7.332,8.108,7.19966666667
476.44,8.19633333333,7.574,7.688,7.02966666667,5.68216666667,8.69133333333,7.43333333333,7.37733333333,8.122,7.232
476.79,8.22433333333,7.64366666667,7.7135,7.085,5.709,8.74366666667,7.46833333333,7.43633333333,8.14966666667,7.227
477.14,8.25266666667,7.66866666667,7.7855,7.12833333333,5.726,8.815,7.481,7.45466666667,8.184,7.29266666667
477.49,8.261,7.67033333333,7.825,7.107,5.733,8.811,7.50333333333,7.44866666667,8.193,7.29266666667
477.84,8.18633333333,7.601,7.7925,7.08333333333,5.70166666667,8.765,7.48133333333,7.41333333333,8.12133333333,7.21766666667
478.19,8.189,7.63566666667,7.8015,7.06,5.7005,8.76766666667,7.44766666667,7.40533333333,8.14966666667,7.229
478.54,8.19666666667,7.604,7.8,7.05433333333,5.7085,8.783,7.44766666667,7.395,8.15866666667,7.20433333333
478.89,8.17366666667,7.56733333333,7.7755,7.07933333333,5.67383333333,8.783,7.45166666667,7.39866666667,8.13033333333,7.20533333333
479.24,8.19666666667,7.55533333333,7.797,7.06766666667,5.7125,8.81033333333,7.46166666667,7.402,8.168,7.22366666667
479.60,8.14066666667,7.51333333333,7.775,7.02133333333,5.66166666667,8.80733333333,7.42,7.35133333333,8.135,7.175
479.95,8.15366666667,7.48866666667,7.7515,7.03766666667,5.64,8.794,7.38366666667,7.32433333333,8.12366666667,7.17
480.30,8.162,7.487,7.794,7.01266666667,5.628,8.78633333333,7.338,7.28366666667,8.083,7.18833333333
480.65,8.11,7.436,7.771,6.94533333333,5.58583333333,8.778,7.27,7.24166666667,8.045,7.155
481.00,8.043,7.395,7.706,6.88366666667,5.52983333333,8.758,7.20966666667,7.19266666667,7.972,7.11566666667
481.35,8.00866666667,7.342,7.679,6.869,5.523,8.75166666667,7.20066666667,7.19133333333,7.935,7.06633333333
481.70,8.022,7.38233333333,7.672,6.884,5.55216666667,8.76766666667,7.224,7.191,7.96,7.105
482.05,8.01433333333,7.38833333333,7.665,6.90166666667,5.5625,8.788,7.25,7.19433333333,7.95133333333,7.102
482.40,7.99133333333,7.38633333333,7.645,6.88833333333,5.53283333333,8.78366666667,7.22833333333,7.17233333333,7.91533333333,7.10166666667
482.75,7.97566666667,7.383,7.6545,6.88333333333,5.522,8.766,7.211,7.14866666667,7.91533333333,7.08533333333
483.10,7.96766666667,7.37666666667,7.662,6.89466666667,5.51533333333,8.73666666667,7.21366666667,7.14733333333,7.91966666667,7.075
483.45,7.971,7.394,7.665,6.89033333333,5.51566666667,8.75,7.216,7.148,7.92133333333,7.09033333333
483.80,7.977,7.40566666667,7.6845,6.89433333333,5.53116666667,8.76733333333,7.23466666667,7.183,7.94633333333,7.104
484.15,7.97866666667,7.425,7.6835,6.91766666667,5.53516666667,8.76033333333,7.24666666667,7.18833333333,7.96933333333,7.108
484.50,7.98633333333,7.438,7.7055,6.93366666667,5.53716666667,8.75433333333,7.265,7.19533333333,7.965,7.11566666667
484.85,7.99833333333,7.462,7.732,6.95666666667,5.55433333333,8.766,7.28566666667,7.21866666667,7.99166666667,7.12833333333
485.20,7.99366666667,7.48266666667,7.714,6.95333333333,5.54583333333,8.76133333333,7.27666666667,7.21233333333,7.99966666667,7.14466666667
485.55,7.99033333333,7.461,7.7015,6.93866666667,5.523,8.736,7.25866666667,7.203,8.00733333333,7.12766666667
485.90,7.97933333333,7.457,7.703,6.93066666667,5.51366666667,8.71133333333,7.24266666667,7.196,8.00566666667,7.14533333333
486.25,7.964,7.45633333333,7.719,6.944,5.53016666667,8.706,7.265,7.224,8.01366666667,7.14966666667
486.60,7.98333333333,7.47,7.754,6.973,5.5615,8.72366666667,7.292,7.26333333333,8.04233333333,7.17833333333
486.95,7.979,7.489,7.778,6.97566666667,5.566,8.74833333333,7.29866666667,7.28766666667,8.04833333333,7.19666666667
487.30,7.956,7.47766666667,7.7695,6.97833333333,5.57083333333,8.723,7.29966666667,7.30033333333,8.05633333333,7.182
487.65,7.93533333333,7.46,7.759,6.964,5.5555,8.69666666667,7.28233333333,7.27166666667,8.023,7.16433333333
488.00,7.92033333333,7.45766666667,7.749,6.94766666667,5.555,8.70766666667,7.294,7.28233333333,8.015,7.15733333333
488.35,7.91233333333,7.47166666667,7.7455,6.96333333333,5.5745,8.72866666667,7.31166666667,7.29766666667,8.04866666667,7.174
488.70,7.91333333333,7.47666666667,7.754,6.96466666667,5.583,8.73833333333,7.328,7.30366666667,8.06066666667,7.187
489.05,7.912,7.48,7.7885,6.97733333333,5.5895,8.73866666667,7.33,7.30733333333,8.07166666667,7.18266666667
489.40,7.94,7.534,7.823,7.03066666667,5.624,8.78933333333,7.36933333333,7.32833333333,8.078,7.21933333333
489.75,7.954,7.53933333333,7.828,7.04833333333,5.64333333333,8.81133333333,7.397,7.35166666667,8.09766666667,7.21233333333
490.10,7.97433333333,7.53966666667,7.825,7.07033333333,5.64733333333,8.807,7.38733333333,7.33466666667,8.113,7.221
490.45,7.96966666667,7.54733333333,7.8165,7.05333333333,5.654,8.81433333333,7.37366666667,7.326,8.11933333333,7.228
490.80,7.96233333333,7.53366666667,7.807,7.052,5.64833333333,8.803,7.355,7.29566666667,8.116,7.23466666667
491.15,7.965,7.527,7.825,7.061,5.64816666667,8.80633333333,7.351,7.27933333333,8.106,7.23533333333
491.50,7.95366666667,7.54833333333,7.825,7.068,5.66716666667,8.81833333333,7.37633333333,7.29866666667,8.13166666667,7.246
491.85,7.955,7.551,7.8305,7.08333333333,5.669,8.82333333333,7.37066666667,7.29133333333,8.14033333333,7.24
492.20,7.95633333333,7.545,7.8215,7.07833333333,5.661,8.80833333333,7.367,7.28033333333,8.147,7.23
492.55,7.96866666667,7.527,7.8185,7.09533333333,5.66783333333,8.78366666667,7.37766666667,7.295,8.142,7.22166666667
492.90,7.98133333333,7.56833333333,7.835,7.126,5.69983333333,8.81233333333,7.425,7.32466666667,8.17733333333,7.25333333333
493.25,7.95633333333,7.55933333333,7.845,7.114,5.70316666667,8.81733333333,7.41866666667,7.333,8.20333333333,7.26566666667
493.60,7.952,7.563,7.8625,7.13466666667,5.707,8.85133333333,7.42233333333,7.33166666667,8.222,7.28133333333
493.95,7.96533333333,7.60866666667,7.913,7.14266666667,5.72066666667,8.88,7.437,7.35766666667,8.268,7.28466666667
494.30,7.95433333333,7.62566666667,7.9135,7.17166666667,5.7465,8.91533333333,7.50233333333,7.383,8.303,7.29833333333
494.65,7.94633333333,7.65566666667,7.896,7.19833333333,5.75383333333,8.91966666667,7.542,7.412,8.328,7.29966666667
495.00,7.984,7.721,7.933,7.22733333333,5.79916666667,8.99366666667,7.61966666667,7.489,8.38233333333,7.343
495.34,8.01666666667,7.74866666667,7.9575,7.27433333333,5.823,9.00766666667,7.676,7.525,8.42966666667,7.38566666667
495.69,7.97933333333,7.73333333333,7.985,7.26,5.80983333333,9.007,7.69666666667,7.51833333333,8.38066666667,7.40833333333
496.04,7.95633333333,7.713,8.0165,7.28133333333,5.82316666667,8.982,7.707,7.537,8.38033333333,7.41066666667
496.39,7.93166666667,7.70466666667,8.046,7.28466666667,5.8385,9.03666666667,7.7,7.51666666667,8.393,7.428
496.74,7.92466666667,7.63966666667,8.0285,7.25266666667,5.81966666667,9.039,7.67333333333,7.50733333333,8.37566666667,7.407
497.09,7.878,7.596,8.0195,7.24733333333,5.812,8.999,7.691,7.485,8.362,7.385
497.44,7.87033333333,7.618,8.052,7.24133333333,5.8085,9.00533333333,7.69166666667,7.49033333333,8.34933333333,7.39933333333
497.79,7.82433333333,7.59533333333,8.0575,7.23166666667,5.8175,9.02233333333,7.70333333333,7.502,8.334,7.41966666667
498.14,7.80566666667,7.55633333333,8.0295,7.23366666667,5.78316666667,8.98866666667,7.69033333333,7.50733333333,8.304,7.39933333333
498.48,7.833,7.557,8.0605,7.24466666667,5.83983333333,9.062,7.73333333333,7.55233333333,8.36633333333,7.41933333333
498.83,7.788,7.52233333333,8.0,7.24333333333,5.824,9.00966666667,7.69666666667,7.50933333333,8.36466666667,7.41066666667
499.18,7.764,7.528,7.989,7.223,5.81883333333,9.021,7.66366666667,7.49,8.37,7.39133333333
499.53,7.77633333333,7.54466666667,7.9875,7.249,5.85583333333,9.046,7.68633333333,7.51466666667,8.45866666667,7.42366666667
499.88,7.74533333333,7.534,7.9375,7.214,5.82116666667,9.06733333333,7.65,7.46833333333,8.43233333333,7.39766666667
500.23,7.71266666667,7.532,7.8895,7.19133333333,5.80483333333,9.03833333333,7.65866666667,7.45533333333,8.41933333333,7.40166666667
500.58,7.72066666667,7.56866666667,7.888,7.23933333333,5.82383333333,9.065,7.68966666667,7.47233333333,8.44333333333,7.43933333333
500.92,7.784,7.63533333333,7.9575,7.298,5.90066666667,9.11866666667,7.77266666667,7.57433333333,8.47033333333,7.461
501.27,7.77566666667,7.64033333333,7.958,7.33666666667,5.92416666667,9.09833333333,7.818,7.57433333333,8.531,7.455
501.62,7.80633333333,7.67733333333,7.9495,7.369,5.94483333333,9.11833333333,7.838,7.59566666667,8.56266666667,7.48466666667
501.97,7.83333333333,7.73733333333,7.9925,7.38766666667,5.9685,9.12533333333,7.815,7.56466666667,8.572,7.504
502.32,7.83133333333,7.79333333333,8.016,7.428,5.9575,9.111,7.83466666667,7.545,8.55233333333,7.53133333333
502.67,7.866,7.84066666667,8.0735,7.45666666667,5.98216666667,9.164,7.889,7.602,8.54233333333,7.547
503.01,7.83,7.82366666667,8.1045,7.459,5.975,9.183,7.87966666667,7.58033333333,8.50866666667,7.53866666667
503.36,7.863,7.81333333333,8.092,7.45666666667,5.95833333333,9.14333333333,7.877,7.56433333333,8.47766666667,7.53633333333
503.71,7.88566666667,7.835,8.1105,7.47333333333,6.012,9.16833333333,7.90066666667,7.61033333333,8.51566666667,7.57933333333
504.06,7.887,7.864,8.124,7.50366666667,6.00283333333,9.16233333333,7.872,7.605,8.52966666667,7.56766666667
504.41,7.86733333333,7.889,8.1295,7.495,6.0095,9.143,7.89366666667,7.596,8.52,7.572
504.75,7.86333333333,7.85533333333,8.0335,7.44066666667,5.96266666667,9.11066666667,7.86633333333,7.569,8.54933333333,7.55766666667
