wavelength,Back_SpoSchf,Belly_SpoSchf,Breast_SpoSchf,Crissum_SpoSchf,Crown_SpoSchf,DorTail_SpoSchf,Patch10_SpoSchf,Patch11_SpoSchf,Rump_SpoSchf,Throat_SpoSchf,WingTip_SpoSchf
429.01,5.91653333333,37.5148,15.4851666667,17.3795333333,6.74326666667,7.34673333333,5.11926666667,9.41026666667,6.32646666667,20.0429333333,7.74706666667
429.37,5.92413333333,37.5686,15.5353333333,17.4098,6.75393333333,7.3534,5.1288,9.42373333333,6.324,20.0549333333,7.76173333333
429.72,5.9268,37.587,15.5403,17.4138666667,6.75366666667,7.3624,5.12866666667,9.4287,6.3218,20.0512666667,7.76253333333
430.08,5.9108,37.6135333333,15.5615666667,17.4404666667,6.7394,7.35533333333,5.1076,9.41893333333,6.30613333333,20.0646,7.7428
430.44,5.9134,37.6051333333,15.5774,17.4564,6.74293333333,7.35966666667,5.0952,9.42913333333,6.31033333333,20.0573333333,7.74506666667
430.79,5.92546666667,37.6601333333,15.6075333333,17.5145333333,6.75026666667,7.3836,5.11593333333,9.48106666667,6.3382,20.0938666667,7.774
431.15,5.93886666667,37.6799333333,15.6366333333,17.5493333333,6.7606,7.38913333333,5.1286,9.51199999999,6.351,20.0828,7.76026666667
431.50,5.96213333333,37.7471333333,15.7030333333,17.6044666667,6.79946666667,7.42886666667,5.14766666667,9.55759999999,6.3806,20.1334666667,7.78506666667
431.86,5.99586666667,37.7812,15.7616333333,17.6360666667,6.81433333333,7.46586666667,5.169,9.61496666666,6.41073333333,20.1668,7.81373333333
432.22,5.965,37.802,15.7569333333,17.6273333333,6.79673333333,7.43893333333,5.13773333334,9.59693333334,6.38846666667,20.1526666667,7.77986666667
432.57,5.9952,37.8564666667,15.7987333333,17.6834,6.82633333333,7.46146666667,5.1664,9.62980000001,6.41806666667,20.193,7.80753333333
432.93,5.99126666667,37.8697333333,15.7836333333,17.6741333333,6.8012,7.42926666667,5.144,9.6132,6.40426666667,20.1828666667,7.78066666667
433.29,6.00373333333,37.9346666666,15.7885,17.7180666667,6.8124,7.43293333333,5.141,9.642,6.4274,20.2159333333,7.78306666667
433.64,6.0256,38.0031333333,15.8476,17.7740666667,6.84766666667,7.45166666667,5.17286666667,9.67650000001,6.46206666667,20.2605333333,7.81206666667
434.00,6.05706666667,38.0528666667,15.8822333333,17.8085333333,6.87086666667,7.47106666667,5.2,9.71513333333,6.49553333333,20.2747333333,7.83246666667
434.35,6.06746666667,38.1427333333,15.9177,17.8588,6.8784,7.46046666667,5.2,9.72683333333,6.50746666667,20.3056,7.82146666667
434.71,6.08673333333,38.219,15.9557666667,17.8938666667,6.8942,7.45926666667,5.20146666667,9.72566666667,6.51513333333,20.3235333333,7.8132
435.07,6.06586666667,38.2507333333,15.9701333333,17.9145333333,6.87406666667,7.42793333333,5.181,9.72349999999,6.49266666667,20.3347333333,7.79453333333
435.42,6.05466666667,38.2587333333,15.9558666667,17.9199333333,6.85393333333,7.3988,5.1714,9.7253,6.48453333333,20.3182,7.77306666667
435.78,6.05833333333,38.3507333333,15.9719,17.9773333333,6.86406666667,7.3932,5.1756,9.71673333333,6.48133333333,20.3502666667,7.7802
436.13,6.10273333333,38.45,16.0572,18.0486666667,6.9028,7.43313333333,5.2108,9.76719999999,6.52073333333,20.411,7.8278
436.49,6.0992,38.4839333333,16.0723,18.0667333333,6.8832,7.42013333333,5.20433333333,9.76960000001,6.50766666667,20.4025333333,7.81533333333
436.84,6.11633333333,38.5694,16.1368666667,18.1312666667,6.91833333333,7.44,5.2274,9.8166,6.54346666666,20.4403333333,7.83286666667
437.20,6.13926666667,38.5947333333,16.1844333333,18.1789333333,6.94113333333,7.4578,5.2488,9.8315,6.569,20.451,7.85773333333
437.56,6.14086666667,38.6355333333,16.1863,18.2168666667,6.92686666667,7.4554,5.24226666667,9.84536666667,6.5704,20.4671333333,7.85386666666
437.91,6.1458,38.6710666667,16.2168666667,18.2472,6.93453333333,7.4624,5.23933333333,9.84853333334,6.57993333333,20.4774,7.87446666667
438.27,6.18366666667,38.7036666666,16.2616,18.2886,6.96366666667,7.50613333333,5.2736,9.88876666667,6.60566666667,20.5344666667,7.9012
438.62,6.2042,38.6988666666,16.2966333333,18.3248666666,6.985,7.53433333333,5.30786666667,9.94049999999,6.63413333334,20.5725333333,7.92426666667
438.98,6.232,38.7169333333,16.3231,18.3625333333,7.02086666667,7.5716,5.33313333333,9.96790000001,6.66853333333,20.594,7.9596
439.33,6.23166666667,38.7222,16.3494666666,18.3854666666,7.02466666667,7.57986666667,5.33946666667,9.96826666666,6.6722,20.6025333333,7.97826666667
439.69,6.21506666667,38.641,16.3350333333,18.3760666666,7.00726666667,7.54926666667,5.32006666667,9.95746666666,6.65793333333,20.5728,7.95213333334
440.04,6.19693333333,38.6098,16.3084333333,18.3719333333,6.9646,7.52366666667,5.29433333333,9.93546666667,6.636,20.5464,7.9212
440.40,6.1716,38.5746666667,16.2905333333,18.354,6.95446666666,7.50093333333,5.27406666667,9.92870000001,6.61306666667,20.5354,7.9004
440.75,6.18986666667,38.5671333333,16.3025333333,18.3995333333,6.964,7.52773333333,5.289,9.95116666666,6.6216,20.555,7.91526666667
441.11,6.19046666667,38.5458666667,16.3057666667,18.4099333333,6.96386666667,7.53426666667,5.28533333333,9.96776666667,6.6188,20.5530666667,7.92906666667
441.47,6.21033333333,38.5432,16.3323,18.4340666667,6.9798,7.55613333333,5.3068,9.98536666667,6.64766666667,20.5826,7.94166666667
441.82,6.2048,38.5051333333,16.3242333333,18.4648666667,6.97673333333,7.5506,5.3094,9.97146666667,6.639,20.5774666667,7.92513333333
442.18,6.18113333333,38.452,16.3007,18.4744666667,6.9484,7.5454,5.29446666667,9.95936666666,6.62293333333,20.5485333334,7.92566666667
442.53,6.14573333333,38.3826,16.2688666667,18.4712,6.91186666667,7.5116,5.25593333333,9.92013333333,6.58413333334,20.5171333333,7.91293333333
442.89,6.14813333333,38.3282666667,16.2407,18.4847333333,6.89653333333,7.5128,5.25073333333,9.91416666667,6.5868,20.5086666667,7.89946666667
443.24,6.14953333333,38.2842,16.227,18.5055333333,6.8868,7.5042,5.23473333333,9.91326666667,6.58573333334,20.5052666666,7.89466666667
443.60,6.14833333333,38.2307333333,16.2186666667,18.5256666667,6.88066666667,7.52153333333,5.23866666667,9.91753333334,6.57673333334,20.4870666667,7.90233333333
443.95,6.161,38.147,16.2165666667,18.5738666667,6.90926666667,7.54233333333,5.2554,9.944,6.60033333333,20.4917333333,7.9318
444.31,6.1732,38.0816666667,16.2110666667,18.609,6.91973333333,7.56146666667,5.26253333334,9.95576666667,6.6234,20.4878666667,7.953
444.66,6.17266666667,38.0145333333,16.2155666667,18.6188,6.93373333333,7.57273333333,5.25873333333,9.95260000001,6.62786666667,20.4859333333,7.97146666667
445.02,6.15493333334,37.9263333333,16.1926,18.6155333333,6.91506666667,7.56753333333,5.2432,9.93653333333,6.61526666667,20.4716,7.9628
445.37,6.14713333333,37.8008666667,16.1558333333,18.6028,6.89346666667,7.55433333333,5.22073333333,9.91820000001,6.5856,20.4205333334,7.949
445.72,6.1484,37.7032,16.1281666667,18.5951333333,6.87633333333,7.56133333333,5.21273333333,9.91233333334,6.58986666667,20.4064,7.95686666667
446.08,6.15893333333,37.6400666667,16.1211333333,18.6054666667,6.88573333333,7.55246666667,5.21013333333,9.91886666667,6.59,20.3924666667,7.96
446.43,6.18566666667,37.5633333333,16.1231333333,18.6206,6.90586666666,7.58686666667,5.23293333333,9.9317,6.61646666667,20.385,7.97086666667
446.79,6.20813333333,37.4918,16.1320666667,18.6316666667,6.92286666667,7.59513333333,5.2514,9.94493333333,6.6272,20.3742,7.99206666667
447.14,6.22966666667,37.4272,16.1397333333,18.6613333333,6.94046666667,7.615,5.27993333333,9.96393333333,6.63486666667,20.3844,8.00993333333
447.50,6.2572,37.3889333333,16.1569666667,18.7032666667,6.96546666667,7.64213333333,5.30526666667,9.98683333334,6.6682,20.4048666667,8.0422
447.85,6.25746666667,37.3207333333,16.1539666667,18.6981333333,6.963,7.65046666667,5.3186,9.97593333334,6.66546666667,20.398,8.05026666667
448.21,6.25666666667,37.2453333333,16.1446,18.7103333333,6.94693333333,7.64633333333,5.3202,9.97289999999,6.65766666667,20.3780666667,8.05166666667
448.56,6.23746666667,37.1596666667,16.1112666667,18.7095333333,6.918,7.62946666667,5.30506666667,9.95370000001,6.64553333333,20.3462,8.03
448.92,6.2254,37.0820666667,16.0951666667,18.7128666667,6.91426666667,7.6286,5.31346666667,9.95223333333,6.6372,20.3439333333,8.0158
449.27,6.20313333333,37.0260666667,16.1007666667,18.7313333333,6.9132,7.63506666667,5.31333333333,9.95856666667,6.63346666667,20.3301333333,8.01753333333
449.62,6.1928,36.9953333333,16.1119333334,18.7502666667,6.92713333333,7.6388,5.3082,9.9661,6.62426666667,20.3305333333,8.0262
449.98,6.18406666667,36.9168666667,16.1129,18.7474666667,6.92146666667,7.656,5.308,9.97119999999,6.62873333333,20.3180666667,8.03133333333
450.33,6.17686666667,36.9526666667,16.1426333333,18.7922,6.93193333333,7.661,5.31233333333,9.99213333333,6.6362,20.3481333333,8.0564
450.69,6.1518,36.9102666667,16.1411333333,18.7968666667,6.9156,7.65753333333,5.28786666667,9.97106666667,6.61253333333,20.3492,8.03606666667
451.04,6.13506666667,36.8448666667,16.1290333333,18.7810666667,6.89746666667,7.65393333333,5.26626666667,9.94903333333,6.61246666667,20.3269333333,8.01913333334
451.40,6.1314,36.8372,16.1351666667,18.772,6.9012,7.65473333333,5.26106666667,9.95966666666,6.61553333333,20.3233333333,8.0214
451.75,6.15713333333,36.8621333333,16.1676333333,18.8230666667,6.92586666667,7.676,5.26486666667,9.99563333333,6.6324,20.3465333333,8.046
452.10,6.18113333333,36.872,16.2046666667,18.8502,6.95066666667,7.70233333333,5.2804,10.0129333333,6.6594,20.3751333333,8.05873333333
452.46,6.2224,36.9178,16.2477333333,18.8898666667,6.97446666667,7.733,5.30413333333,10.0346333333,6.68033333333,20.4129333333,8.0738
452.81,6.26506666667,36.9676,16.2971,18.9437333333,7.00686666667,7.7604,5.32346666667,10.0636333333,6.72366666667,20.4344,8.10706666667
453.17,6.2992,36.9894,16.3176333333,18.9794666667,7.02506666667,7.77666666667,5.3424,10.0823,6.74746666667,20.4563333333,8.12833333333
453.52,6.3272,37.0292,16.3718666667,19.0239333333,7.04573333333,7.7918,5.37326666667,10.1230666667,6.77886666667,20.4985333333,8.13926666667
453.87,6.35866666667,37.0704666667,16.3991333333,19.0777333333,7.0726,7.80546666667,5.40833333333,10.1522,6.80153333333,20.5428666667,8.1494
454.23,6.37866666667,37.0699333333,16.4094333333,19.0882,7.07913333333,7.80333333333,5.4168,10.1653,6.8122,20.5394,8.14793333333
454.58,6.384,37.1184666667,16.4341,19.1347333333,7.08433333333,7.80173333334,5.4344,10.1925,6.8274,20.5647333333,8.16026666667
454.93,6.3998,37.2073333333,16.4852,19.1901333333,7.1094,7.82,5.4484,10.2395333333,6.85053333333,20.5938666667,8.1718
455.29,6.42146666667,37.2549333333,16.5100666667,19.2568,7.12273333333,7.8294,5.4608,10.2635333333,6.86553333333,20.6190666667,8.15813333333
455.64,6.4376,37.3144,16.5539,19.3046,7.1438,7.83653333333,5.48833333333,10.2960333333,6.88873333333,20.6478666666,8.15473333333
456.00,6.43933333333,37.3962,16.5767,19.3463333333,7.15313333333,7.84066666667,5.48206666667,10.3097333333,6.89753333333,20.6772,8.1616
456.35,6.42933333333,37.4292,16.5870333333,19.36,7.14726666667,7.81393333333,5.47846666667,10.3198333333,6.89706666667,20.6702666667,8.15953333333
456.70,6.4448,37.5406,16.6448,19.4300666667,7.16873333333,7.84046666667,5.4924,10.3596333333,6.9172,20.7298666667,8.17333333333
457.06,6.42713333333,37.6281333333,16.6786,19.4732,7.16393333333,7.82553333333,5.47786666667,10.3651,6.911,20.7584666667,8.15446666667
457.41,6.4196,37.6945333333,16.6816333333,19.4909333333,7.1512,7.82206666667,5.4534,10.3631333333,6.9002,20.7478,8.14106666667
457.76,6.40986666667,37.8026,16.7222333333,19.5368666667,7.1514,7.825,5.44093333334,10.3655333333,6.9148,20.7765333333,8.14546666667
458.12,6.40606666667,37.8614,16.7407,19.5716666667,7.13886666667,7.81253333333,5.42846666667,10.3706,6.90486666667,20.7736,8.12233333333
458.47,6.42393333333,37.9595333333,16.7815,19.6104666667,7.15773333333,7.82553333333,5.43833333333,10.3987666667,6.92793333333,20.8100666667,8.1394
458.82,6.44526666667,38.0504666667,16.8276666667,19.6698,7.16153333333,7.83566666667,5.45673333333,10.4147333333,6.93926666667,20.8655333333,8.14706666666
459.18,6.44573333333,38.1466,16.8725,19.7079333333,7.17266666667,7.83126666667,5.454,10.4388666667,6.9482,20.9082,8.16093333333
459.53,6.43946666667,38.2202666667,16.8946666667,19.7359333333,7.16093333333,7.81793333333,5.4386,10.4361666667,6.94366666667,20.9297333333,8.148
459.88,6.45006666667,38.2946,16.9271333333,19.7816666667,7.1636,7.81413333333,5.44446666667,10.4542666667,6.9472,20.9563333333,8.1472
460.24,6.45386666667,38.3540666667,16.9618666667,19.826,7.17726666667,7.82833333333,5.4496,10.4824333333,6.9554,20.9891333333,8.14846666667
460.59,6.4402,38.439,16.9866333333,19.8661333333,7.16193333333,7.80153333334,5.43566666667,10.4876,6.94206666667,20.9997333333,8.12546666667
460.94,6.45993333333,38.528,17.0274,19.909,7.16933333334,7.8052,5.44646666667,10.5165,6.96393333333,21.0402,8.1268
461.29,6.4832,38.6324,17.0804666667,19.9662666666,7.18366666666,7.81193333333,5.47826666667,10.5575333333,6.98633333333,21.0978666667,8.13373333333
461.65,6.49986666667,38.7330666666,17.1268,20.0126,7.18653333333,7.7936,5.4898,10.5964666667,6.9906,21.1313333333,8.13233333333
462.00,6.52966666667,38.8892,17.2171666667,20.1012,7.2178,7.80346666667,5.51506666667,10.6401666667,7.0278,21.2072,8.15646666667
462.35,6.55573333333,39.0398,17.3094333333,20.1978,7.2366,7.8162,5.5326,10.6872,7.05653333333,21.2854,8.166
462.71,6.5734,39.1866666667,17.3679,20.263,7.26286666667,7.8264,5.55006666667,10.7432333333,7.08886666666,21.3262,8.17546666667
463.06,6.58026666667,39.3347333333,17.4372,20.3301333333,7.25306666667,7.824,5.563,10.7747,7.10113333333,21.3649333333,8.16086666667
463.41,6.60766666667,39.4871333333,17.5135333333,20.3913333333,7.27646666667,7.84386666667,5.57886666667,10.8286333333,7.1308,21.4192666667,8.1636
463.76,6.62626666667,39.6576,17.5961333333,20.4532666667,7.30766666667,7.85973333333,5.5942,10.8836,7.16886666667,21.4739333333,8.1646
464.12,6.65886666667,39.8574,17.6937666667,20.5333333333,7.3172,7.86286666667,5.60653333333,10.935,7.20586666667,21.5367333333,8.16686666667
464.47,6.72993333333,40.0164666667,17.7854333333,20.6051333333,7.37133333334,7.8962,5.66366666667,10.9962,7.276,21.6174,8.20306666667
464.82,6.76506666667,40.1823333333,17.8843333333,20.6768,7.4144,7.92473333333,5.69906666667,11.0482,7.3072,21.685,8.227
465.17,6.78926666666,40.3376,17.9545333334,20.7460666667,7.43093333333,7.92273333333,5.7066,11.0859,7.33946666667,21.7309333333,8.2318
465.53,6.83393333333,40.5185333334,18.0403,20.8364666666,7.47946666666,7.97093333333,5.73373333333,11.1382666667,7.3798,21.8075333333,8.25226666666
465.88,6.87546666667,40.6612,18.1095666667,20.9057333333,7.51093333333,8.011,5.7584,11.2021333333,7.4306,21.8723333333,8.27026666666
466.23,6.8966,40.799,18.1692666667,20.9582666667,7.53793333333,8.03046666667,5.78393333333,11.2367,7.45373333333,21.9229333333,8.2798
466.58,6.91506666667,40.9314,18.2391,21.0154,7.5474,8.029,5.79093333333,11.2543,7.4698,21.9754,8.2896
466.94,6.9722,41.1200666667,18.3260333333,21.0968,7.5998,8.0622,5.8442,11.3017666667,7.5144,22.0707333333,8.3338
467.29,7.01786666667,41.2578,18.406,21.195,7.644,8.09246666667,5.89213333333,11.3598666667,7.56593333333,22.1462666667,8.37246666667
467.64,7.0402,41.3904,18.4682333333,21.2606666667,7.65066666667,8.095,5.90673333333,11.3946666667,7.5898,22.1865333333,8.38073333334
467.99,7.078,41.5312666667,18.5354,21.3465333333,7.70166666667,8.14113333333,5.95693333333,11.4460333333,7.63493333333,22.2727333333,8.41553333334
468.35,7.07926666667,41.6494666667,18.5945666667,21.4016666667,7.71906666667,8.14633333333,5.9576,11.4891,7.64653333333,22.3284,8.42400000001
468.70,7.1132,41.8151333333,18.6644666667,21.4804666667,7.74486666667,8.17746666666,5.98253333333,11.5421,7.6898,22.3856,8.44906666668
469.05,7.13726666667,41.947,18.7396,21.5468666667,7.78013333333,8.2004,5.9956,11.5759333333,7.72253333333,22.4492666666,8.47133333333
469.40,7.13753333333,42.0680666667,18.8056666667,21.6129333333,7.7994,8.20886666667,6.01433333333,11.6201666667,7.75153333333,22.4868,8.47706666667
469.75,7.1232,42.1632666667,18.8236666667,21.6412666667,7.78506666667,8.18213333333,5.99626666667,11.6145666667,7.73806666667,22.5202666667,8.45153333334
470.11,7.12933333333,42.2603333333,18.8621333333,21.6814666667,7.78133333333,8.1806,5.99973333333,11.6423666667,7.75933333333,22.5398666667,8.43566666667
470.46,7.1678,42.3658666667,18.9466333333,21.7655333333,7.83006666667,8.22006666667,6.02733333333,11.7039,7.80873333333,22.6001333333,8.46273333333
470.81,7.16913333333,42.3773333333,18.9687333333,21.7943333334,7.82773333333,8.23173333333,6.01653333333,11.7264666667,7.818,22.6096666667,8.44373333333
471.16,7.1802,42.4725333333,18.9940666667,21.8298666666,7.83673333333,8.23233333333,6.0312,11.7587666667,7.82486666666,22.6501333334,8.43900000001
471.51,7.21306666667,42.5032,19.0535666666,21.8857333333,7.86753333333,8.2538,6.05886666667,11.7968,7.8464,22.687,8.4604
471.87,7.23213333333,42.5344666667,19.0934666667,21.9262666667,7.86933333333,8.2436,6.05273333333,11.818,7.85193333333,22.7052,8.46060000001
472.22,7.25693333333,42.4934,19.0784,21.944,7.86466666667,8.25193333334,6.06466666667,11.8259,7.85013333333,22.6755333334,8.45786666667
472.57,7.25993333333,42.5001333333,19.0990666667,21.9808,7.87593333333,8.2528,6.06073333333,11.8508,7.8426,22.7147333333,8.46126666666
472.92,7.24166666667,42.4647333333,19.1049333333,21.9926,7.8574,8.24006666667,6.04686666667,11.8565666667,7.8278,22.7113333333,8.44353333333
473.27,7.2638,42.4477333333,19.1205333333,22.024,7.85586666667,8.23873333333,6.05146666667,11.8593333333,7.83506666667,22.734,8.453
473.62,7.29273333333,42.4142,19.1572,22.0669333333,7.8776,8.28073333333,6.0812,11.9007,7.8624,22.7608666667,8.48653333333
473.98,7.31566666667,42.3805333333,19.1762666667,22.1074666667,7.89486666667,8.30006666667,6.10073333333,11.9099333333,7.871,22.7624,8.51026666667
474.33,7.27606666667,42.3143333333,19.1180333333,22.0792,7.8616,8.26673333333,6.0716,11.8752333333,7.83126666667,22.7312,8.48493333333
474.68,7.28153333333,42.2485333333,19.1068333333,22.0923333333,7.88526666667,8.26573333333,6.0656,11.8855,7.83633333333,22.7239333333,8.49226666666
475.03,7.27106666667,42.1332,19.0995666667,22.1028666667,7.88413333334,8.26293333333,6.04913333333,11.8734333333,7.83906666667,22.7038,8.51573333333
475.38,7.2592,42.0926666667,19.0857333333,22.1339333333,7.88206666667,8.27926666666,6.04033333333,11.8762,7.85393333333,22.7274,8.53046666666
475.73,7.24506666667,41.9857333333,19.0591,22.1026666667,7.87046666667,8.28373333333,6.0418,11.8560666667,7.82926666667,22.7045333333,8.52226666666
476.08,7.222,41.8815333333,19.0447666667,22.0897333333,7.8664,8.2744,6.0302,11.842,7.81226666667,22.6951333333,8.51326666666
476.44,7.204,41.7073333333,18.9844,22.0459333333,7.8376,8.25153333333,6.0148,11.8000666667,7.7866,22.6245333333,8.50106666666
476.79,7.20926666667,41.5896,18.9472666667,22.0476666667,7.8504,8.27506666667,6.02426666667,11.7884,7.79793333333,22.5882666666,8.51933333334
477.14,7.18126666666,41.4449333333,18.9018,22.0232666667,7.8342,8.2732,6.00793333333,11.7624,7.7766,22.5483333333,8.51013333334
477.49,7.18213333333,41.3719333333,18.8944666667,22.0246,7.84113333333,8.2814,6.01033333333,11.7524,7.7614,22.5232,8.53300000001
477.84,7.17286666667,41.2464666666,18.8797666667,22.0247333334,7.8414,8.292,5.99806666667,11.7512,7.74586666667,22.5004,8.54626666666
478.19,7.18753333333,41.1189333333,18.8778,22.0460666667,7.861,8.3124,6.00786666667,11.7589666667,7.7614,22.4937333334,8.57406666667
478.54,7.17046666667,40.9937333333,18.8493333333,22.0220666667,7.84693333333,8.31806666667,6.00586666667,11.7384,7.75673333333,22.4473333334,8.5842
478.89,7.15266666667,40.855,18.7821333333,21.9755333333,7.8198,8.3132,5.99386666667,11.7019,7.7284,22.385,8.55733333333
479.24,7.12946666667,40.6428,18.7072666667,21.8993333333,7.77846666667,8.2894,5.97066666667,11.6486333333,7.6822,22.2898666667,8.52906666666
479.60,7.10086666667,40.4643333333,18.6442,21.8878,7.77166666667,8.2776,5.9564,11.6376,7.67106666667,22.2179333333,8.53786666666
479.95,7.06886666667,40.3766666667,18.5894333333,21.8859333333,7.74506666667,8.27406666667,5.92386666667,11.5962333333,7.64373333333,22.1728666667,8.52286666667
480.30,7.03893333333,40.2560666667,18.5293333334,21.8764,7.72226666667,8.26006666667,5.90733333333,11.5640333333,7.62873333333,22.1139333333,8.49946666667
480.65,7.03966666667,40.1601333333,18.4892666667,21.8638666667,7.71093333333,8.27246666667,5.90506666667,11.5486333333,7.61873333333,22.0876666667,8.49786666667
481.00,7.01886666667,40.0457333333,18.4665333333,21.8472,7.6742,8.26593333333,5.88453333333,11.5118333333,7.60366666667,22.0485333333,8.48633333333
481.35,7.00446666667,39.9832666667,18.4303333333,21.8478,7.65586666667,8.26293333333,5.87366666667,11.4928333333,7.6004,22.0365333333,8.48073333333
481.70,6.99133333334,39.9759333333,18.4054,21.8669333333,7.63646666667,8.25613333333,5.86433333333,11.4831,7.59346666667,22.0394,8.47479999999
482.05,6.9938,40.0282666667,18.4187333333,21.9244,7.63213333333,8.2716,5.87386666667,11.4932333333,7.59433333333,22.0662666667,8.48386666667
482.40,6.98046666667,40.0371333333,18.4167,21.9641333333,7.6168,8.2652,5.8544,11.4773333333,7.57846666667,22.0825333333,8.48206666667
482.75,6.97766666667,40.0749333333,18.4412666667,22.0151333333,7.6098,8.26726666667,5.84966666666,11.4910333333,7.58353333333,22.1158666667,8.48746666667
483.10,6.97513333333,40.0664,18.4476333333,22.0539333333,7.60873333333,8.27526666667,5.84673333333,11.5006,7.58486666667,22.1216666667,8.49213333334
483.45,6.98313333334,40.0892666667,18.4624333333,22.079,7.6048,8.2832,5.84533333333,11.5033,7.5882,22.1427333333,8.4914
483.80,7.00153333333,40.0888666667,18.4847666667,22.1060666667,7.61426666667,8.299,5.86786666667,11.5282666667,7.60626666667,22.1546,8.50779999999
484.15,7.01906666667,40.1032666667,18.5146333333,22.138,7.62706666667,8.31466666667,5.882,11.5517,7.6254,22.1808,8.53013333334
484.50,7.0172,40.1146666667,18.5345,22.1673333333,7.62546666667,8.31066666667,5.8788,11.5615666667,7.6254,22.1903333333,8.53259999999
484.85,7.0246,40.1452666667,18.5512,22.198,7.63446666667,8.31886666667,5.88293333333,11.5821333333,7.63606666667,22.2054,8.53993333334
485.20,7.01933333333,40.1502666666,18.5607666666,22.2233333333,7.62886666667,8.31086666667,5.87946666667,11.5900666667,7.6328,22.2036,8.53486666667
485.55,7.02346666667,40.17,18.5795666667,22.2463333333,7.63306666667,8.30953333334,5.87993333333,11.5995,7.63746666667,22.2084,8.53553333334
485.90,7.02413333333,40.1606,18.5891333333,22.2522,7.6312,8.3048,5.87673333333,11.6099,7.63593333333,22.1997333333,8.52480000001
486.25,7.0496,40.2008666667,18.6401333333,22.2945333333,7.64806666667,8.31846666667,5.9006,11.6473666667,7.66233333333,22.2208666667,8.53566666666
486.60,7.05813333333,40.2255333333,18.6715,22.3258,7.66133333334,8.32573333334,5.90313333333,11.6662,7.67353333333,22.2240666667,8.53473333333
486.95,7.06833333333,40.2960666667,18.711,22.3539333333,7.67013333333,8.3248,5.91486666667,11.6858,7.68773333333,22.2476,8.53253333334
487.30,7.0748,40.3420666667,18.7407,22.3790666667,7.67206666667,8.3224,5.92206666667,11.7071,7.69513333333,22.2566,8.53373333333
487.65,7.07433333333,40.391,18.7708666667,22.4032,7.6716,8.31333333333,5.91653333333,11.7181666667,7.7004,22.2761333333,8.52613333334
488.00,7.07746666667,40.4598666667,18.8021,22.4365333333,7.675,8.3122,5.92033333333,11.7344333333,7.70266666667,22.2996,8.51559999999
488.35,7.10486666667,40.5534666667,18.8566,22.4976666667,7.70086666667,8.3274,5.9452,11.7816,7.73233333333,22.3538,8.53226666667
488.70,7.1276,40.6657333333,18.9099333333,22.5535333333,7.71806666667,8.33533333333,5.96646666667,11.8210333333,7.75653333333,22.4059333333,8.53739999999
489.05,7.1668,40.8380666667,18.9973666667,22.631,7.75513333333,8.362,5.99586666667,11.8799,7.8004,22.4869333333,8.55719999999
489.40,7.204,40.9981333333,19.0937,22.7288,7.78333333333,8.38726666667,6.02593333333,11.9369333333,7.84026666666,22.5637333333,8.57053333333
489.75,7.2294,41.1697333333,19.1774666667,22.8040666667,7.80406666667,8.39186666667,6.04306666667,11.9808333333,7.87533333334,22.626,8.57686666667
490.10,7.2504,41.3727333333,19.2484666667,22.8768,7.81106666667,8.39906666667,6.0578,12.0211333333,7.90446666667,22.696,8.57579999999
490.45,7.28433333333,41.5513333333,19.3287333333,22.9420666667,7.8426,8.40926666667,6.0914,12.0717666666,7.94346666667,22.7659333333,8.5932
490.80,7.30893333333,41.7313333333,19.4069333333,23.0154666667,7.86713333333,8.42346666667,6.10926666667,12.1225333333,7.97173333333,22.8344,8.60113333334
491.15,7.34386666667,41.9177333334,19.4952333333,23.0965333333,7.89533333333,8.44413333333,6.1332,12.1740666667,8.01326666666,22.9064666667,8.61033333334
491.50,7.3844,42.0968,19.5817666667,23.1712666667,7.926,8.46686666667,6.1554,12.2293666667,8.05546666667,22.9728,8.62753333333
491.85,7.41746666667,42.2638666667,19.6588666667,23.2436,7.95473333333,8.47926666667,6.1812,12.2764,8.092,23.0289333333,8.64599999999
492.20,7.43393333333,42.4149333333,19.7295666667,23.2894666667,7.9672,8.49046666667,6.1962,12.3134666667,8.11833333333,23.0643333333,8.6424
492.55,7.4642,42.5954666667,19.8163,23.3640666667,7.9986,8.50206666667,6.224,12.3652,8.14846666667,23.1272,8.65266666667
492.90,7.4882,42.7118,19.8797666667,23.4130666667,8.0034,8.50146666667,6.23953333334,12.3999333333,8.17206666667,23.1666666667,8.64553333333
493.25,7.51386666666,42.8651333333,19.9454333333,23.4608,8.02053333333,8.50006666667,6.2624,12.4581,8.20033333333,23.2052666666,8.6496
493.60,7.55973333333,43.0864666667,20.0645333333,23.553,8.06073333333,8.52606666667,6.30553333333,12.5326333333,8.25646666667,23.2929333333,8.68613333334
493.95,7.59546666667,43.2684666667,20.1721333333,23.6288666667,8.11453333333,8.54713333333,6.34053333333,12.6073333333,8.3018,23.359,8.70640000001
494.30,7.6612,43.574,20.3270333333,23.7759333333,8.1656,8.58746666667,6.38713333333,12.7028333333,8.3652,23.4764,8.7288
494.65,7.73726666667,43.9011333333,20.4978666666,23.9136666667,8.2358,8.62986666667,6.4498,12.8127666667,8.44993333333,23.593,8.76846666666
495.00,7.80073333334,44.2522666666,20.6775333334,24.0666,8.30406666667,8.66186666667,6.51253333333,12.9079666667,8.535,23.7250666667,8.80806666667
