wavelength,Back_PooOrnm,Belly_PooOrnm,Breast_PooOrnm,Crissum_PooOrnm,Crown_PooOrnm,DorTail_PooOrnm,Patch10_PooOrnm,Patch11_PooOrnm,Patch12_PooOrnm,Rump_PooOrnm,Throat_PooOrnm,WingTip_PooOrnm
182.59,57.8272916667,81.6668333334,67.7380416667,63.631,72.5595,69.643,76.012,78.0951666667,64.5238333333,86.1310833333,78.4524166666,88.2141666668
182.97,50.6432083333,70.7493333333,57.1868333333,52.1811666667,62.9195,58.0817083333,69.0156666667,68.6800833333,56.7671666667,73.99325,69.7988333333,77.1252500001
183.35,47.2777916667,68.2223333333,53.7779583333,51.7223333333,61.4443333333,56.86125,68.8889166667,66.9999166666,55.9444166667,69.4444166667,65.5000833333,76.1666666667
183.73,44.8177083333,67.03125,51.875,46.6145833333,55.8333333333,49.21875,65.9895833333,59.5833333333,50.9895833333,63.125,59.375,72.2916666667
184.11,55.7142083334,79.2858333332,65.505875,55.8333333333,66.5475833333,56.279625,76.6666666667,71.4880833333,59.9405,73.7498333333,70.59525,87.381
184.49,58.7062916667,83.45775,68.377,55.7215,67.9104166667,55.4414583333,78.7934166667,69.9626666667,61.0073333333,76.11925,70.5845,92.8480833333
184.87,62.688,86.6540833334,70.0813333333,58.584,71.4286666667,56.9860833333,83.5839166666,72.86975,62.4061666666,79.198,74.4361666666,93.9223333332
185.25,62.1528333334,83.9119166666,67.3611666667,57.63875,68.7499166667,58.3044166667,77.4304166667,70.4283333333,60.301,75.463,68.92375,92.0715833334
185.63,62.90425,84.0795833332,67.4440833333,56.65425,66.35575,56.5919583333,75.43525,70.0249166667,56.9650833333,74.6268333333,63.4950833334,90.9203333333
186.01,67.5174583333,87.5586666666,69.71825,60.68075,68.4859166666,63.292375,77.1714166667,72.5939166667,59.8004166667,78.22775,66.0798333333,92.5469166666
186.39,67.1980416667,85.2349166666,64.5975416667,59.8433333333,65.604,61.045875,77.2370833333,70.1900833334,58.9485,76.1744166667,62.1923333333,86.9688333333
186.77,62.4485833334,76.9545833333,59.516375,56.58425,60.1336666667,54.8867083334,73.55975,66.3580833333,54.5780833333,70.1646666667,54.6809166667,74.7943333333
187.15,67.2582916667,83.5391666667,65.0463333333,62.7056666667,64.4545833333,60.5196666666,77.212,68.3640833333,60.95675,75.1029166667,57.356,81.9959166667
187.53,72.37375,89.1919166667,69.5201666667,66.3636666667,68.53525,63.0303333333,78.6869166667,71.0101666666,64.6970833333,79.495,62.3231666667,87.17175
187.91,83.7384583333,99.3634999999,79.5717916667,73.6688333333,78.8774166666,71.6147916667,88.9466666667,82.2915,75.4050833334,89.6990833334,68.46075,98.1480833334
188.29,78.9820416667,92.5633333334,73.7342083333,68.3016666667,71.941,65.7436666667,83.3860833333,76.5295,71.4663333334,81.1708333333,62.289,88.97675
188.67,73.6369166667,88.4259166667,72.0164583334,67.38675,68.9300833333,61.5739583333,79.3210833333,74.7426666667,65.22625,79.57825,59.8250833334,80.9670833333
189.05,69.740875,82.5203333333,67.9878333333,64.685,66.00625,59.9846666667,74.7459166667,70.122,61.2805833334,75.8129166666,55.7928333333,80.7924166667
189.43,65.5019583333,76.1385833333,61.9306666666,59.2130833333,62.267,53.260875,70.8074166667,62.6294166667,58.2299166667,67.9089166667,51.087,77.8984166667
189.81,63.7604166667,72.58225,59.825125,57.3045,61.9854166667,52.8805833333,70.4218333333,57.9733333333,56.17275,63.9403333333,51.9548333333,77.8805833334
190.19,62.473625,69.4093333333,59.78375,55.6435,59.6518333333,48.9715,67.7741666667,52.7954166666,54.79975,58.1750833333,50.3164166667,76.4240833333
190.57,56.1092083333,64.0203333333,57.7984583333,49.7185833333,55.1801666667,40.7375,59.06525,44.6508333333,46.9594166667,49.77475,43.4120833333,71.0021666667
190.95,49.5555,57.3333333333,51.0831666667,42.5,47.0555833334,34.3610833333,47.2221666667,35.1666666667,41.4445,38.0555833333,37.1111666667,65.1666666667
191.33,41.5230416667,44.8276666667,42.2700833333,32.64375,38.8505,26.6955416667,36.5516666667,24.7700833333,31.3218333333,26.954,27.299,53.0458333333
191.71,34.8420416667,32.1121666667,34.303125,19.4684166667,28.0891666667,13.1464583333,25.1439166667,7.61491666667,22.4858333333,13.5059166667,17.6006666667,45.402
192.09,29.62125,22.1969166667,23.8635833333,12.9545,21.51525,2.53791666667,16.5153333333,-4.99999999999,18.1061666667,8.25758333335,14.0151666667,40.22725
192.47,32.7535,23.6231666667,24.4564166667,18.7680833333,24.3479166667,6.95658333333,20.21725,2.68116666666,21.2318333334,14.9999166667,19.1303333333,44.9275
192.85,34.91525,20.0615833333,19.6759583333,13.5031666667,17.824,9.143625,21.9136666667,-5.70983333332,23.6883333334,10.26225,14.8148333333,46.2961666667
193.23,28.5089166667,14.5614166667,7.061375,-5.78941666666,4.03499999999,-6.18441666668,11.579,-23.9475,12.28075,-2.80708333333,3.07016666665,37.0176666667
193.61,20.617,-0.324583333324,-5.68183333335,-24.0259166666,-10.6060833333,-24.1882083333,-3.89608333335,-48.37675,-1.62333333335,-14.9350833334,-12.4459166667,26.08225
193.99,24.2370833333,7.15958333335,-3.46237499997,-23.9435833333,-11.8545,-26.9368333334,-0.234666666675,-50.0000833333,2.58208333335,-10.9154166667,-9.27233333334,25.5868333333
194.37,22.0657916667,6.10316666667,-6.983625,-24.88275,-5.28183333334,-27.9929166667,1.05633333335,-45.65725,5.28183333334,-5.28166666668,-3.28624999998,29.5775833333
194.75,30.7471666667,13.98475,-2.77770833333,-8.23750000001,5.93883333332,-11.6857083333,8.33333333334,-25.28725,17.2415,11.686,7.18391666665,38.31425
195.13,42.5000416668,19.99975,-7.62820833332,-16.66675,11.5385,-18.07675,15.3845833333,-34.7436666667,18.8461666667,26.41025,7.05133333333,51.4100833333
195.51,60.7638333332,39.5834166667,-6.85758333335,-24.132,17.7083333333,-28.99325,21.875,-44.6180000001,23.6110833333,46.0069166668,6.59716666675,69.7918333332
195.89,58.8837083332,54.2453333333,1.49366666668,-3.77341666666,30.8175,-14.3083333333,35.8490833334,-23.89925,24.0565833333,51.2579166667,11.4780833332,62.8930833334
196.27,59.6263333333,64.7988333334,7.75854166667,9.91383333332,32.1838333333,-0.933875,37.0689166667,-14.9424166667,23.1323333333,48.7069166667,9.77008333332,63.5058333334
196.65,52.3147499999,48.3334166667,-21.6665833334,-21.1110833333,18.5186666667,-33.2406666667,15.3704166666,-66.2962499999,7.40733333332,33.7038333334,-15.7407500001,40.1851666666
197.03,61.8659166667,52.5360833333,-10.5979166667,-20.2898333333,37.3188333333,-29.6196666667,11.413,-58.8768333334,11.0505833333,35.3260833332,-9.05808333343,45.2898333333
197.40,66.4353333333,50.7716666667,8.56475,8.02466666666,46.1419166667,-9.95366666668,27.7775833333,-35.0307499999,29.3209166667,50.7715833334,-3.5527136788e-15,47.53075
197.78,83.3334166666,71.3275833333,27.8247916667,37.42925,73.44625,13.2768333334,48.8700833334,-0.282583333343,52.1185833334,70.9038333333,21.469,65.9604166667
198.16,86.5079583333,59.9205,32.4074166667,45.238,80.6879166667,17.19575,51.7196666666,4.23291666665,57.1429166667,72.0900833334,14.8146666668,64.0211666667
198.54,89.5834166667,51.2930833333,27.1552083333,48.13225,73.7068333334,7.974125,48.56325,-8.18958333332,53.5919166667,66.3792499998,1.14950000007,53.8794166667
198.92,86.5833333333,47.6666666667,29.0833333333,42.5,72.8333333333,2.66666666665,53.3333333333,-24.1666666667,47.6666666667,58.3333333333,-9.83333333332,40.6666666667
199.30,78.9103333332,47.564,35.769375,47.94875,66.9231666667,11.602625,53.3333333333,-10.8975,49.1025833333,46.9228333333,4.61541666665,37.1795
199.68,71.2687083333,40.9205,30.5969583333,47.63675,61.5670833333,11.1317916667,49.6271666667,-12.3133333333,47.7610833333,43.2838333333,10.07475,33.209
200.06,61.8421666667,32.2368333333,25.219375,32.45625,46.9296666667,4.386,37.829,-18.0920833333,39.693,35.1973333333,3.17983333332,31.35975
200.44,58.487625,24.5884166667,35.2366666667,28.9095,47.325,7.30441666665,36.8311666667,-16.97525,38.3744166666,35.8026666667,5.86425,30.5555833333
200.82,70.5557083334,28.2221666667,47.444375,35.1111666667,54.1111666667,16.1110416666,42.9999166667,-13.3333333333,45.5555,39.889,9.88891666667,38.1111666667
201.19,64.7059166668,16.6666666667,41.6666666667,31.61775,45.0980833334,1.71583333333,34.4361666667,-27.5735833332,36.0295,35.049,0.122666666675,30.6374166667
201.57,104.881,5.00000000001,64.7619166667,40.2381666666,65.2381666668,-14.761875,36.6666666666,-85.0,56.1904999999,40.9524166666,-8.80949999993,43.8095833333
201.95,119.230916667,-17.6281666666,81.7307916666,50.6410833334,68.5898333332,-16.9871666665,42.3075833334,-126.282083333,66.0256666667,44.5512500001,-11.5384166667,40.7050833333
202.33,204.861208334,-393.0555,55.5556249999,-61.1112500001,-5.55549999975,-299.305375,-108.333333334,-819.4445,-18.0554166667,-120.833333333,-297.222166667,-44.4444166667
202.71,-8.33333333418,1775.0,418.750000001,795.833333332,575.0,1475.0,879.166666665,2800.0,608.333333334,1058.33333333,1629.16666667,762.500000001
203.09,22.619,608.333333333,238.095166667,282.14275,226.1905,520.833333333,350.000083333,836.90475,199.999916667,311.904916667,500.000166668,252.381083334
203.47,122.916666667,352.083333333,205.833333333,197.083333333,196.666666666,271.666666667,231.666666666,383.333333333,177.5,206.666666667,288.333333333,188.75
203.85,120.208333333,378.75,223.333333334,198.75,210.0,286.458333333,252.916666666,397.5,188.333333333,206.666666666,327.5,206.666666667
204.22,91.1458333333,275.520833333,161.197916667,123.697916667,135.416666667,189.713541667,179.947916667,261.197916667,138.28125,143.489583333,224.479166667,164.583333334
204.60,77.7116666667,175.000083334,123.280416667,95.8995833334,103.571416667,131.944416667,126.455083333,164.55025,100.396833333,104.762083333,146.428583333,121.692916667
204.98,99.6890416668,181.592166667,138.308416667,105.970083333,118.90525,146.579791667,136.940333334,177.363166667,117.164083334,118.283583333,153.358166667,133.33325
205.36,96.0858749998,184.21725,138.888833333,101.388916667,120.201916667,145.580875,136.7425,181.060583334,114.267583333,119.949416667,156.313083333,136.237333333
205.74,119.109208333,212.643666667,166.451083334,120.977,141.954,167.313291667,159.6265,206.60925,145.546,151.580583333,192.385,170.833333334
206.12,163.081458333,296.511583333,235.174458334,173.255833333,199.806166667,249.321708333,231.589083333,295.154916667,204.06975,216.860583333,278.488333334,235.465166667
206.50,192.647041667,350.980416666,284.313791667,197.548916667,246.078333333,294.485291667,287.009833333,358.333166667,238.235333333,258.823666667,333.33325,289.70575
206.87,176.145833333,301.041666667,253.541666667,173.958333333,213.958333333,251.5625,252.5,319.375,211.041666667,214.375,282.916666666,257.291666667
207.25,139.772791667,230.303083334,189.090958333,135.606,161.060583333,191.742375,187.878666667,248.181916667,160.75775,167.727333333,220.303166667,196.96975
207.63,111.041708333,188.75,156.66675,108.1945,129.861083333,168.958416666,157.22225,213.055666667,130.694583333,138.472166667,180.972166667,163.333083334
208.01,107.407458333,178.306833334,148.677166667,99.7355,117.857083333,160.515666667,145.238083334,199.074166667,120.10575,138.756666667,165.873166667,155.158833334
208.39,118.201833333,193.7135,167.105041667,115.49725,134.502916667,176.681416667,157.7485,219.005833333,127.485333333,162.134666667,176.023333334,168.85975
208.77,121.666666667,231.875,199.583333333,118.75,148.958333333,215.9375,170.625,268.125,140.625,199.791666667,212.291666667,210.416666667
209.14,110.638291667,206.560083333,175.443125,111.170166667,134.75175,186.79075,154.609916667,231.0285,130.14175,183.156,196.453916667,193.439666667
209.52,86.8842916668,139.015083333,122.159208333,89.9619166667,97.2539166666,126.657208333,107.6705,146.875,93.1817500001,128.124916667,130.303166667,137.594583333
209.90,83.2863750001,138.014916667,118.773375,87.5468333335,91.4793333334,125.187208333,106.55425,142.04125,85.0185,118.632916667,124.906416667,137.453083333
210.28,77.9999999999,124.916666667,109.333333333,84.3333333333,89.6666666667,113.916666667,96.8333333333,130.083333334,79.75,114.25,112.666666667,130.25
210.66,74.1814583332,117.633916667,103.683,82.51475,86.6070833334,110.751708333,91.7410000001,123.586333333,75.4463333333,106.47325,107.514833333,120.833416666
211.03,73.2842916667,115.9665,98.0042500001,84.6639999999,89.0754999999,111.344708333,94.5376666666,123.739583333,73.5294166667,108.193166667,107.843083333,118.557333333
211.41,72.23375,112.955166667,95.9034166666,84.7339166667,89.6358333334,107.773166667,95.8684166667,119.887916667,73.3193333333,105.742166667,102.801166667,117.997416667
211.79,74.6213750001,118.526166667,99.0702083333,87.6723333332,92.0109166666,109.814,99.0358333333,123.0025,73.6915,109.22875,103.305833333,123.071833333
212.17,72.9335416667,116.328,97.2899166667,89.8373333334,91.8699166666,107.825208333,99.458,121.13825,70.4606666667,104.268333333,100.812833333,119.308666667
212.55,67.92625,107.687416667,88.146,82.4291666667,85.2065833334,100.1615,92.37725,111.111166667,63.9535,92.05425,94.1860833333,108.333416667
212.92,73.770875,108.51325,90.4075833333,84.5922499999,88.4891666666,99.5504999999,95.9831666667,112.230166667,66.48675,92.2663333333,94.2446666667,104.616333333
213.30,74.969875,109.058,91.9082083333,87.6811666666,87.8019166666,101.20775,96.9806666666,112.077333333,65.7005833333,94.2634166666,95.5314166668,104.89125
213.68,86.4052499999,123.163916667,101.23575,97.7401666667,101.62425,118.749875,110.240166667,125.494416667,71.0451666667,104.449083333,107.627,113.983083333
214.06,87.16925,122.09,100.033083333,98.2804166667,103.769833333,121.82525,112.830666666,128.108583334,74.9339166667,107.672,108.267166667,112.56625
214.44,86.8870416667,118.995083334,98.3762083334,97.6101666668,99.9388333334,116.237833333,109.987833333,125.061166667,75.3676666666,100.3675,106.311333334,111.335833333
214.81,93.2439583333,120.178666667,104.166625,101.904833333,102.499916666,118.392791667,112.857166667,127.797583333,82.14275,101.845166667,108.8095,113.095166667
215.19,91.2760833332,117.252583333,105.14325,98.3724166666,97.2005833333,115.429666667,111.002666667,125.0,78.7109166667,96.8099166667,105.599,110.221333333
215.57,95.9280833334,119.949583333,106.660375,98.6742499999,98.6110000001,118.686875,109.7855,124.936833333,80.8081666666,98.6110833333,107.0705,111.048166667
215.95,98.3748333332,115.780083333,107.535583333,100.591166667,99.2316666667,116.134833333,108.038,122.163166667,85.0473333334,94.7400833333,108.4515,108.687916667
216.32,97.0555416668,112.722166667,107.888875,96.7221666666,97.6665833333,115.333208333,103.333333333,118.555583333,85.8333333333,96.1110833333,107.333333333,106.55575
216.70,100.950708334,115.3245,112.611916667,103.859,102.740416667,118.903708333,109.340083333,125.503333333,90.8275833334,100.727,112.919416667,113.422916667
217.08,106.6965,119.107166667,119.940416666,111.488083334,108.035833333,128.124833333,117.262,131.190416667,98.9880833333,106.488,118.333333333,125.238
217.46,107.751291666,120.03675,123.223166667,112.254916667,111.45825,129.748791667,119.423916667,134.0685,101.409416667,103.860166667,118.995166667,126.777
217.83,104.298958333,114.748583333,122.916625,109.523916666,105.158666667,121.825125,114.814833333,133.3335,103.769833333,95.8995000001,115.806916667,127.579166667
218.21,117.038,128.712833334,142.161541667,122.60725,113.944,134.158333333,126.485166667,148.019833333,119.306916667,102.227833333,126.65,139.686583333
218.59,117.553041667,125.1775,139.406041667,117.730583333,112.234083333,133.998041667,127.48225,143.351083333,114.893583333,102.216166667,127.216333333,135.727
218.97,124.397458333,135.6425,147.0885,127.30925,116.8675,150.05025,134.738916667,150.803333333,123.493916667,113.052166667,136.244916666,149.29725
219.34,116.819083333,137.9065,139.786625,124.898333333,113.2115,145.884083333,129.166583333,147.052916667,120.731666667,111.78875,132.52025,149.898333333
219.72,121.346041667,149.359083333,151.282208333,139.871916667,112.8205,153.012791666,145.384666667,157.435833333,129.487083334,122.94875,149.999916667,169.102416667
220.10,119.654041667,162.106916667,150.471625,146.540833333,109.905666667,160.691916666,161.320583333,168.39625,127.515833333,130.503083333,159.591166667,176.886666667
220.47,131.250083333,196.052583333,165.7895,156.798333333,114.034916667,181.688625,190.131583333,194.956166667,143.8595,137.938583333,176.973666667,212.0615
220.85,138.172,230.914166667,193.817166667,166.935583333,126.07525,206.182875,222.043,211.290333333,163.70975,158.064333333,198.387083334,238.709583333
221.23,113.958333333,193.958333333,155.729166667,128.125,102.916666666,169.895833333,178.541666667,176.041666667,133.333333333,136.25,167.083333333,188.75
221.61,128.156583333,219.9495,162.626333334,140.404166667,115.909083333,188.383958333,198.99,194.444583333,142.929333333,157.82825,187.37375,217.92925
221.98,136.962291666,251.613,170.295666667,165.05375,136.290416666,209.946291667,227.956916667,211.0215,134.408666667,183.60225,200.268833333,233.064333333
222.36,103.146208333,178.7415,128.996583333,127.210833333,113.265333333,149.489916667,167.177,151.53075,96.0884999999,137.415,148.809583334,169.557833334
222.74,129.398166667,237.037,159.490666667,170.3705,149.074083333,188.426,220.13875,196.52775,125.463083334,177.777833333,188.6575,219.907333333
223.11,72.2221666667,176.495666667,95.1923333333,117.521416667,107.265,123.183708333,167.521333333,147.008666667,66.4530000001,112.1795,132.692416667,166.025583333
223.49,74.206375,170.039666667,97.5197916666,113.293666667,108.134916667,121.329333334,161.111,143.65075,76.3888333334,105.555583333,128.77,151.587166666
223.87,86.607125,236.607083333,140.624958333,154.464333333,164.583416667,183.3335,215.1785,224.7025,93.15475,133.035666667,177.976166667,206.5475
224.24,104.761916667,293.65075,176.190416667,180.158666667,210.714166667,238.293541667,266.666833333,282.539583333,108.730166667,168.254,223.015916667,271.4285
224.62,104.807583334,239.422916667,148.3975,172.756416667,191.34625,199.038541667,231.08975,250.320416667,97.75625,143.589833333,197.756416667,231.089833333
225.00,139.254458333,291.228083333,177.192791667,221.92975,223.68425,251.0965,266.666583334,317.54375,107.89475,160.08775,217.543833333,306.579
225.38,-206.666666667,-708.333333332,-243.333333333,-545.0,-508.333333333,-465.0,-658.333333334,-848.333333334,-70.0000000001,-128.333333333,-475.0,-771.666666667
225.75,-804.166666666,-3808.33333333,-1145.83333333,-2533.33333333,-2458.33333333,-2591.66666667,-3308.33333334,-4408.33333333,-125.000000002,-458.333333334,-2333.33333334,-3666.66666666
226.13,-45.1387916667,-449.999916667,-97.9167499998,-229.166583333,-304.166666667,-297.916791667,-455.555416667,-640.277833333,87.5000000001,36.1110833333,-331.944416667,-497.222333333
226.51,38.6666666667,-51.6666666666,33.5,-1.99999999998,-19.3333333333,-27.0,-47.3333333333,-106.666666667,79.3333333332,71.3333333333,-19.6666666667,-80.3333333333
226.88,22.2826666667,-72.4636666665,7.60883333332,-20.2898333333,-38.7680833333,-51.0869583333,-60.8694999999,-128.9855,54.3478333333,50.0000833333,-47.1015,-120.652166667
227.26,-20.258625,-94.8275833333,-27.2988333333,-53.4481666667,-58.9080833332,-61.7815833333,-76.1494166667,-127.298833333,11.4943333333,-15.2298333333,-81.8965833334,-124.712666667
227.64,-12.7033333333,-60.3658333333,-18.4960833333,-34.3494166667,-43.29275,-39.3293333333,-46.54475,-88.8210833333,21.95125,-6.50416666665,-61.992,-83.7399166666
228.01,-10.7844166667,-58.3333333334,-4.16683333332,-20.343,-41.1764166667,-26.7155833333,-42.8920833333,-86.2745833333,45.098,-4.902,-55.8823333333,-87.0099999999
228.39,15.9882916667,-21.8994166666,18.2170833333,6.20175000003,-3.87583333332,10.6589583333,-0.775250000008,-40.3099166667,57.9456666667,19.57375,-23.062,-45.349
228.76,1.17929166668,-29.8741666667,-6.36799999999,-11.478,-17.4528333333,-6.60387500001,-13.5219166667,-46.2265,31.4464166666,-7.54716666665,-32.70425,-54.4025
229.14,4.46420833335,-34.0774166667,-4.98524999999,-7.58933333335,-20.9823333333,-3.05054166666,-14.2855833333,-44.0475833333,30.5059166667,-17.41075,-32.5894166667,-53.1250833333
229.52,2.5,-44.5,-11.25,-11.3333333333,-34.8333333333,-8.75,-16.8333333333,-43.5,41.0,-32.3333333333,-40.1666666667,-56.3333333333
229.89,5.031375,-33.0188333334,-9.74829166666,-7.07558333333,-27.20125,-0.86479166665,-18.2390833333,-40.4088333333,34.7484166667,-25.78625,-38.6790833333,-52.673
230.27,3.82516666667,-40.7103333333,-16.3934583333,-11.20225,-29.9180833333,-8.19679166665,-21.9945,-37.022,20.7651666667,-32.2405,-34.4261666667,-46.5848333333
230.65,5.87433333335,-35.3825833333,-11.33875,0.136583333325,-24.1804166667,0.5465,-15.9836666667,-25.40975,23.3605833334,-30.6010833333,-32.7869166667,-34.4261666667
231.02,6.132125,-43.0818333333,-14.3082083333,0.15725,-24.9998333334,3.22329166665,-18.0818333333,-26.4150833333,29.2453333333,-30.5031666667,-30.1885,-28.9308333333
231.40,5.17879166668,-26.6666666667,-13.03575,4.04775,-17.1429166667,1.84525,-9.76191666667,-17.1429166667,24.7619166666,-13.5713333333,-20.2380833333,-15.95225
231.78,3.57158333335,-30.0264166667,-16.5342916667,2.77783333335,-16.1375833333,2.57933333333,-14.418,-14.9471666667,26.9841666666,-17.59275,-25.2645833333,-23.9418333333
232.15,-5.81899999998,-43.9655,-35.8476666666,-7.61483333332,-27.58625,-10.7758333333,-23.4195833333,-21.2643333333,10.2010833333,-28.0171666666,-36.06325,-33.7645
232.53,-46.3178749999,-96.8991666668,-86.918375,-48.2555833333,-73.4495833333,-51.7440833333,-69.9611666667,-70.1550833334,-29.8449166666,-84.88375,-78.876,-75.0000833332
232.90,-42.1051666667,-104.8245,-86.9517916667,-42.3246666667,-77.1928333334,-43.7499166667,-67.5438333333,-66.8859166667,-25.4385,-82.45625,-80.7017499999,-69.2983333333
233.28,-80.8332500001,-146.666666666,-126.388833333,-68.6111666666,-115.5555,-74.4445,-104.444416667,-109.166583333,-59.9999166667,-111.9445,-142.5,-86.9445
233.66,-59.4245833333,-106.547666667,-98.3134583332,-53.76975,-77.5794166667,-64.3847916665,-86.90475,-88.8887499999,-52.9761666667,-81.1508333333,-104.16675,-69.8414166668
234.03,-35.2943333333,-82.1896666667,-73.8562916666,-30.8823333333,-52.6144166667,-46.4051666667,-59.1503333333,-56.6995,-28.7583333333,-62.7453333333,-76.47075,-44.4444166666
234.41,-60.9602916667,-104.166666667,-92.7537083333,-55.0723333334,-67.5723333334,-75.8153749999,-72.8259166667,-76.4491666668,-45.6520833333,-78.0794166668,-105.2535,-65.9420833332
234.78,-39.8225416667,-81.0109166667,-69.9454583334,-42.4864166667,-44.5355,-53.6202916667,-46.1748333334,-53.6885,-28.4154166667,-54.7814166667,-73.7705,-48.9070833333
235.16,-16.2222916667,-52.0,-46.2778333333,-19.2221666667,-25.0001666667,-35.27775,-25.5555,-35.7778333334,-6.00008333332,-31.1110833333,-52.6666666667,-29.1110833333
235.54,-15.97225,-60.4799166666,-46.4014583333,-17.6769166667,-26.8939166667,-38.8258333333,-27.77775,-38.1314166667,-4.04058333333,-39.8989166667,-58.3334166667,-29.41925
235.91,-29.5081666667,-76.2295833332,-58.5383333333,-26.2294166666,-41.94,-58.9480833333,-39.4808333333,-53.2785833333,-12.8414166667,-54.9180000001,-73.3605833333,-34.4261666666
236.29,-27.6740833334,-72.7611666668,-50.7462916667,-27.4875833333,-41.169,-56.9029583333,-43.9055,-57.0895833333,-13.1841666667,-53.3581666668,-72.0148333333,-27.1145
236.66,-14.9479166667,-51.25,-35.15625,-13.3333333333,-30.5208333333,-40.8333333333,-33.125,-41.3541666667,-0.625000000007,-32.2916666667,-57.5,-16.25
237.04,-15.2935,-48.0114166667,-32.339,-11.2688333333,-27.8409166667,-40.1515416666,-31.9128333333,-35.8901666667,-1.42041666666,-29.072,-51.7045833334,-12.4054166667
237.41,-3.06379166667,-37.0915833334,-21.977125,-2.53266666667,-12.1731666666,-24.3462916667,-18.95425,-23.28425,10.8660833333,-17.72875,-34.80375,-0.980416666675
237.79,9.34450000001,-29.288,-11.2864166667,4.53075000001,-2.10358333333,-14.80575,-7.03875,-14.3203333333,22.7345833333,-10.8414166667,-29.4496666667,14.80575
238.17,2.95141666666,-33.5938333333,-19.0971666667,-4.51383333334,-6.68400000001,-16.9705,-14.5833333333,-21.7013333333,21.1805833333,-17.4479166666,-35.32975,14.6703333333
238.54,18.192,-13.5416666667,-6.02683333334,8.77983333332,6.02700000001,3.49700000001,-3.12499999999,-7.96141666668,33.9285,-2.23216666666,-13.8394166667,30.8035833333
238.92,11.1862083333,-17.3424166667,-10.473,1.952,0.075,-3.153,-14.1141666667,-14.9398333333,27.9280833333,-9.15925,-23.6485,27.3273333333
239.29,12.0735416667,-12.139,-6.56162499998,3.08416666667,1.90291666666,0.557833333325,-11.3515833333,-9.05508333333,27.231,-6.168,-18.2413333333,24.9343333333
239.67,15.0,-4.73116666667,-3.70958333333,5.48391666667,4.78491666667,4.73116666667,-5.16116666667,-2.04291666666,26.7740833333,-0.107583333333,-10.4838333333,22.74175
240.04,19.2629583333,3.18258333333,3.11954166667,10.511,9.79908333334,13.65175,1.59116666667,5.73708333335,28.1825833333,6.49083333333,-0.293166666667,22.7804166667
240.42,19.2022083334,5.99299999999,6.06391666666,12.1984166667,13.40425,17.6419583333,3.5815,10.1773333333,30.6028333333,10.56725,4.85825,21.2766666667
240.79,20.06225,7.56225,7.42883333334,11.5955,14.3831666667,17.3043333333,6.16841666667,13.4934166667,30.9904166667,13.2561666667,7.29533333333,22.2124166667
241.17,20.2255416667,10.0050833333,7.80133333333,10.8915833334,14.8176666667,17.14775,6.079,14.3364166667,30.6738333333,13.6778333333,7.54816666666,22.0113333333
241.54,17.897625,8.14400000001,6.096125,9.1145,11.5058333333,14.4649583333,3.17216666667,14.0860833333,28.8588333333,11.5293333333,6.01325,19.6260833333
241.92,16.799875,8.70275000001,6.45533333333,9.87266666668,11.33,14.193375,3.284,14.4703333333,27.7093333333,12.33575,7.779,17.734
242.29,17.9487916666,9.45049999999,7.95783333333,11.7765833333,11.9780833333,15.0274583333,5.2015,15.8790833333,28.3881666667,13.2783333333,8.663,18.1869166667
242.67,16.6244583333,8.50275000001,7.51183333333,11.399,11.2804166667,14.338,5.72508333333,15.8366666667,27.0494166666,11.9071666666,7.30008333333,16.9883333333
243.05,16.5204166667,8.86933333334,7.732375,11.4359166667,10.1688333333,14.8066666667,6.77383333332,15.5945,27.3391666667,11.8420833333,8.47958333332,17.10525
243.42,15.966875,8.28566666666,6.743125,11.021,9.71691666666,14.2095416667,6.69533333333,14.6788333333,27.4649166667,11.0528333333,8.60383333332,17.35025
243.80,15.4695,7.16716666668,6.22658333333,10.5410833333,9.21966666668,13.5804583333,5.20833333333,13.52625,27.3320833333,10.7431666667,8.24008333333,16.9930833333
244.17,13.7452916667,5.56066666667,4.41741666666,9.14791666666,7.42483333333,11.951625,3.47733333333,12.03,26.7543333334,9.33575,6.71983333333,16.0089166667
244.55,11.6385833333,3.02316666666,1.48804166667,6.65725,3.99425,9.289,1.22183333333,9.57083333333,24.01325,6.45366666667,3.55583333333,14.035
244.92,12.1088333333,2.99325,2.248875,7.25033333333,4.54258333334,10.7777916667,1.56441666667,9.91275000001,24.7141666667,6.61866666666,3.535,14.1095
245.30,12.6795833333,3.35833333333,3.455125,7.6975,5.16858333333,11.6224166667,2.4045,10.5306666667,25.7048333333,7.10325000001,3.88325,13.5155833333
245.67,13.723625,5.38416666667,5.001375,8.64716666667,6.80216666668,12.4560416667,4.20425,11.3830833334,27.397,8.48391666667,5.28375,14.6335833333
246.05,10.9329583333,2.9225,2.50604166667,6.50233333333,3.66191666667,10.25825,2.34741666667,8.73225,25.14075,5.98600000001,2.75825,12.4883333333
246.42,9.32791666667,2.3345,1.31841666667,5.13383333333,2.50766666667,9.26275,1.805,7.81458333333,23.88675,5.79333333333,2.713,11.284
246.79,8.91283333333,2.1865,0.977291666666,4.52433333333,2.34783333333,8.83716666667,1.19916666667,7.35591666667,23.8614166667,6.53983333333,2.69041666667,10.8826666667
