wavelength,Back_ParGulm,Belly_ParGulm,Breast_ParGulm,Crissum_ParGulm,Crown_ParGulm,DorTail_ParGulm,Rump_ParGulm,Throat_ParGulm,WingTip_ParGulm
220.10,-171.7648,-120.784333333,-79.2157333333,-103.9216,-133.333366667,-148.4313,-177.255011111,-252.451166667,-81.1767333332
220.47,-150.476377778,-118.888733333,-76.8253999999,-94.9206666665,-119.682633333,-130.158833333,-154.391622222,-201.190416667,-84.7619333333
220.85,-87.3777777779,-74.2666666666,-25.0666666666,-43.7333333334,-70.2666666667,-66.2666666666,-95.4222222223,-137.333333333,-36.9333333333
221.23,-41.9608444445,-34.5099666667,15.4901333333,-0.19606666666,-24.6079333333,-20.8824,-48.5948111111,-72.059,-16.6668666667
221.61,1.96962222221,3.33356666667,43.9394000001,31.9696000001,20.3788,22.7272333333,-1.03536666666,-16.288,20.0002
221.98,2.03184444446,7.33326666667,58.2856666666,38.0953333333,19.2381666667,28.8572,-12.4128555556,-19.7619166667,27.5238666667
222.36,20.9195999999,16.2069666667,95.8620666668,64.5977333333,44.9425333333,59.5400666667,4.59774444442,18.1033333333,48.5058666667
222.74,-0.4444444444,-9.06666666666,86.1333333332,47.9999999999,30.4,48.5333333334,-25.2888888888,-7.33333333335,16.8
223.11,10.4039111111,0.30283333334,49.8485333333,28.0301999999,21.3635666667,34.1666,-11.5152888889,-5.11375,8.86340000001
223.49,25.0796,3.21426666666,46.3094666667,32.8571999999,26.4287,45.5951666667,1.60726666667,11.0119166667,15.5356666667
223.87,29.7701333333,-5.28723333333,36.092,20.6896,17.184,32.7012333333,-4.86588888889,3.16091666667,8.33340000001
224.24,11.0706666667,-14.7275666667,12.4848666667,4.48473333334,0.181633333314,16.6669,-24.5859444444,-9.84841666667,-8.96983333333
224.62,10.9495777778,-21.7575666667,17.2120666667,12.9698,2.06053333332,22.3635666667,-24.4242444444,-15.606,-10.0000666667
225.00,5.47946666669,-16.7124333333,9.6804,6.48386666665,1.96336666665,19.7260666667,-15.6164111111,-12.1005833333,-5.9362
225.38,4.23131111111,-12.4202333333,5.11426666667,4.84026666666,0.182600000006,20.5936666667,-16.6209444445,-7.99100000001,-2.28303333333
225.75,-4.67426666664,-19.3678666667,-4.82753333326,-1.72406666666,-9.48279999998,17.0690333333,-31.7242666667,-24.13775,-12.7012333333
226.13,7.40733333331,-7.26846666667,7.22206666666,15.4630666666,8.56483333332,27.5461666667,-7.82416666667,-7.06016666668,1.48136666666
226.51,-0.4328,-10.3028333333,-5.8875333334,1.47193333333,-1.25536666667,18.961,-14.0693222222,-21.645,-5.62793333334
226.88,10.8176444444,2.8931,3.83646666665,13.9622666667,9.7798,25.3773,2.03345555556,-2.044,9.4338
227.26,15.5359333333,12.5369,9.91139999999,15.9883333333,12.7728333333,28.6726,7.3451,4.05616666666,13.1562333333
227.64,17.3957333333,16.3281,14.4793333333,19.9478666667,16.0677,31.1978,12.2829777778,8.59383333333,18.9583333333
228.01,9.19055555555,11.3810333333,11.7142666667,20.1428,14.6428,29.1905333333,12.6825,8.869,17.0953
228.39,17.1801555555,17.5862666667,20.6895333333,27.6783333333,23.6781666667,37.9081,21.9003888889,15.68975,26.1609
228.76,19.4672888889,19.6803333333,21.6438,27.4885333333,26.1871333333,38.2420333333,22.7700777778,18.1505833333,27.6254333333
229.14,14.5069777778,19.0610666667,16.9484,23.4271333333,21.4083666667,33.31,18.0201888889,14.2018333333,25.3051333333
229.52,10.2797555556,8.91173333332,13.5146666667,18.6848666667,18.4127666667,26.1226,14.8223666667,7.93641666667,18.7983333333
229.89,9.41804444445,9.62303333334,14.8015333333,17.1429333333,18.2342,22.2419333333,15.5489222222,8.97825,21.1310333333
230.27,5.71797777778,8.148,11.54,11.1500666667,13.8985666666,16.2378666667,10.7537444444,4.23958333334,19.0837333333
230.65,8.00257777777,6.87263333334,14.9812666667,12.8839333333,15.7490666667,17.9774666667,12.5904888889,5.66458333332,20.6741
231.02,7.16804444445,5.69116666666,17.317,11.8292666667,14.9594666667,17.0733666667,11.8495777778,2.69308333333,21.6261
231.40,6.26011111111,2.81043333334,17.2986,15.1634,18.1046,17.3639,12.8177777778,1.79733333335,24.0522
231.78,2.39935555555,0.86936666666,14.2028,12.029,15.3140333333,11.6666666667,8.55070000001,-5.91783333332,18.2367
232.15,8.31833333333,9.12163333332,18.9638666667,13.1532666667,19.6396666667,14.7974,9.93992222221,-1.29516666667,20.5856
232.53,7.465,7.96413333332,15.8084,10.0598666667,16.467,13.1736,9.28142222221,0.3495,19.2616
232.90,14.1011777778,19.0574666667,22.1639333333,16.9633333333,21.8150666667,20.6981,17.7196555556,9.72941666668,26.4747666667
233.28,18.8662444445,20.3571333333,24.6258666667,19.5579333333,25.2040666667,25.9182333333,22.1655666667,13.8605833333,30.1021333333
233.66,18.7614444445,22.4043666667,24.2986,20.0364,25.9199333333,27.4497,23.2847444444,12.7049166667,33.4428333333
234.03,16.9212222222,18.5287333333,21.3035333334,17.5045333333,23.7988666667,29.795,21.6884666667,9.82325000001,31.6202333333
234.41,22.3610444444,23.559,27.7084,22.9166,28.2640333333,35.3993333333,26.0301888889,16.5365833333,35.7119333333
234.78,21.9275555555,25.9862666667,27.0747333333,24.3878,28.3334,34.8978666667,26.9898,18.9626666667,35.8333666667
235.16,20.5260888889,24.3801,26.1192,23.2528,25.7326666666,32.7374666667,25.3301888889,19.60525,32.4637
235.54,22.5116888889,24.3258,27.1318,23.9069333333,25.4418333333,32.4186666667,26.5891333333,23.5658333333,32.3101333333
235.91,21.5986888889,24.7513,26.3650666667,22.5943333333,27.3151666666,34.2382666667,27.3202666667,25.3771666667,33.8612666667
236.29,18.0594444444,21.7841666667,23.349,21.0328666667,23.8812,35.18,25.7537666667,22.1048333333,31.2675666667
236.66,17.3265111111,23.2317666667,24.264,21.4214666667,22.6057666667,35.1098666667,26.1702222222,22.1235,30.2537333333
237.04,9.12602222221,13.3145666667,14.4194666667,11.3109333333,12.3221666667,26.2920333333,16.5730777778,10.9083333333,20.8989666667
237.41,4.35068888889,12.3294666667,12.3294666667,10.0400666667,9.1365,24.1565,13.5476111111,5.77316666666,17.0282
237.79,10.9605555556,18.8542,17.6388666667,15.4859333333,13.6979,26.8054666667,18.1192666666,12.8906666667,21.4929666667
238.17,10.0855555556,18.7179666667,17.0939333333,14.9402,11.0940666667,21.6923,16.3077555556,14.01725,18.8205666667
238.54,5.7732888889,12.5945666667,11.9586666667,8.90026666667,7.62889999999,15.1203333333,11.9187444444,9.0205,13.8316333333
238.92,6.65588888889,12.0832666667,11.7948666667,8.33333333333,8.36540000001,13.0286666667,11.0416555555,7.25158333332,13.2532
239.29,4.29015555555,10.2623333333,8.14826666667,6.29620000001,6.41973333333,10.6481,9.13575555555,3.81958333333,12.0524
239.67,4.81184444444,11.0312,7.54246666667,7.74026666667,7.89566666668,12.1046,10.7014444445,2.75424999999,14.1525666667
240.04,5.29033333333,7.63686666667,6.5672,8.15926666666,5.39796666667,10.398,8.72290000001,2.42525000001,13.5820666667
240.42,7.2676,6.55116666666,6.85526666668,7.67286666667,5.8595,9.2556,8.85733333333,3.61633333332,13.7318333333
240.79,8.26915555556,7.13146666667,7.23853333334,8.73993333335,7.17603333333,11.573,10.0596333333,3.61924999999,14.2716666667
241.17,10.5078888889,9.39676666667,10.7993333333,12.1267333333,10.5429666667,14.7361333333,13.4012,7.14566666667,17.4358666667
241.54,13.7786444444,12.5081666667,13.1630666667,14.1321333333,13.0583,17.0923333333,15.2871,10.5598333333,19.9345333333
241.92,14.1338444444,13.4587666667,13.4289333333,14.8865333333,13.2915333333,18.644,15.4738666667,11.5740833333,20.7767
242.29,14.0716,14.1434333333,14.0276666667,14.8430666667,13.6528666667,19.8402666667,15.7044333333,11.1431666667,20.7935
242.67,14.6042222222,15.1173333333,14.0266,15.8614,14.5667333333,20.7594666667,16.3318555556,12.1049166667,21.3047
243.05,15.0429777778,16.1805666667,14.2756,16.0316666667,14.7916333333,21.5276333333,16.7047,12.4255,21.5824
243.42,14.9762,17.0514666667,14.3020666667,16.1348666667,14.6676,21.4008,16.3328222222,12.322,21.0447333333
243.80,14.954,18.2552333333,14.871,16.0957333333,14.512,21.9474,16.2752333333,12.7533333333,21.1189333333
244.17,14.3388,17.9483666667,14.1577333333,15.5526,14.1802,21.6531333333,15.9193555555,12.1716666667,20.5795666667
244.55,14.4799555556,18.4441,14.6011333333,16.3741333333,15.0931333333,22.0168,16.5529333333,12.81025,21.2500666667
244.92,13.6280666667,18.0723666667,14.2425333333,15.7746,14.6886,20.9764666667,15.9049333333,12.2053333333,20.7030666667
245.30,12.9937111111,17.3638333333,13.4587333333,15.1116,14.0070333333,20.4073,14.9667111111,11.64325,20.0781666667
245.67,11.1256,15.4903,11.9608,14.0086666666,12.5852,18.7944,13.5099444444,9.95816666665,18.3803666667
246.05,10.0710444444,14.0756,10.8968,12.5911333333,11.261,17.5633,12.2595111111,8.39074999999,16.5222666667
246.42,9.8884888889,13.5278666667,9.76286666667,12.0377333333,10.5778666667,16.8551333333,11.3017,8.26491666666,15.8001333333
246.79,9.87026666667,13.3701333333,9.69093333334,12.0510666667,9.9632,17.0353333333,11.1952444444,8.39016666666,15.4354333333
247.17,9.90282222222,13.3125,9.93959999999,12.6189333333,10.1103333333,17.1476333333,11.3658444444,8.97016666667,15.6895
247.54,10.3157333333,13.0553,10.0703333333,12.9272666667,10.4487,17.3811,11.7184222222,9.61783333334,16.0525666667
247.92,9.70833333334,11.5330333333,8.94786666667,12.0923333333,9.62473333333,16.3601333333,10.6302777778,8.85475,15.1338
248.29,9.93673333334,11.8363666667,9.36213333334,12.2647333333,9.96633333332,16.0697,10.7011888889,8.98308333334,15.1360666667
248.67,9.54282222222,11.6227,8.90673333333,11.9228,9.2167,15.7662333333,10.1544666667,8.27866666667,14.4364
249.04,10.1406222222,12.0809,9.12093333333,12.5356666667,9.65453333334,16.2728,10.2185222222,8.97491666667,14.4893
249.42,9.4634,11.8098333333,8.51420000001,12.269,8.93023333334,15.4215333333,9.40667777777,8.19816666666,13.3496
249.79,8.65442222221,11.1158333333,7.55493333334,11.3206,7.82573333334,13.9303666667,8.22375555556,7.5115,12.3183
250.17,7.4074,10.1488666667,6.33746666667,10.5982666667,6.80596666667,12.4565666667,7.08361111111,6.87725,11.5004333333
250.54,7.98197777779,10.7905,7.20026666667,11.2517333333,7.50659999999,12.6449333333,8.04327777778,7.59216666667,12.3386666667
250.92,6.88648888889,9.4826,6.1734,9.97913333334,6.72226666667,11.0138,6.72918888889,6.42375,11.0834
251.29,6.18015555556,8.47136666668,5.5918,8.87433333334,5.9478,10.0544333333,5.85584444444,5.84608333333,10.7082666667
251.66,5.2602,7.7965,4.632,7.5976,4.8837,8.90016666667,5.11377777778,4.47625,9.8534
252.04,4.87828888889,8.1545,5.0,7.38953333333,4.901,8.47793333333,5.31454444445,3.88141666667,9.93546666667
252.41,5.73095555556,9.6795,6.50653333333,8.688,5.71676666666,9.85523333332,6.60177777778,5.3775,11.2889333333
252.79,6.18608888888,10.3098,7.27833333333,9.23379999999,6.5611,10.7323,7.27706666667,6.20991666667,12.3443333333
253.16,5.22517777778,9.32103333334,6.53433333333,8.5462,5.3489,9.66213333334,6.70337777778,5.45158333333,11.7327
253.54,5.873,9.83516666666,6.9744,8.87186666667,6.09163333333,10.2451666667,7.38224444444,6.67591666667,12.2015
253.91,6.3254,10.568,7.80266666667,9.31239999999,6.62183333334,11.1210666667,8.12532222223,7.28708333333,12.4925
254.28,6.15593333333,10.1322666667,7.96539999999,8.9468,6.31936666667,10.7778,7.87352222221,7.03091666667,11.5818333333
254.66,5.59653333333,9.8094,7.70773333333,8.97100000001,5.76486666667,10.4809,7.44276666667,6.44641666666,11.1165
255.03,6.36435555556,10.9640333333,8.48020000001,10.0571333333,6.4583,10.817,8.39063333333,7.17933333333,11.9363
255.41,8.18506666667,12.8776333333,9.85513333335,12.0661333333,7.91726666667,12.5259,9.97245555555,8.67483333334,13.0601
255.78,8.33259999999,13.0247666667,10.5048666667,12.7910666667,8.70670000001,13.2207,10.1057111111,9.52208333333,13.2499
256.15,10.3471555556,14.6439666667,12.529,14.6603333333,10.3579,15.1304666667,11.6058444445,12.0025,14.7527333333
256.53,9.12746666667,12.8651333333,10.8933333333,13.1285333333,9.09876666668,14.0574333333,10.4067111111,10.19275,13.0617666667
256.90,8.46195555555,12.1272666667,9.90273333334,12.3520666667,8.5132,12.7678333333,9.69165555557,9.60683333334,11.8651
257.28,8.276,11.9579333333,9.70520000001,11.6280666667,8.36840000001,12.5089,9.71457777777,9.53516666666,11.6877666667
257.65,8.51068888889,11.4718,9.68506666666,11.2940666667,8.44713333333,12.6566666667,10.1433666667,9.43258333333,12.1858333333
258.02,8.02513333333,10.7889,9.1428,10.8628666667,7.8608,12.6651333333,9.66491111111,8.74425,11.9555333333
258.40,8.7884,11.4487333333,9.43220000001,11.5664666667,8.63133333333,13.1284333333,10.1358333333,9.32291666667,12.8738666667
258.77,7.78193333333,9.86156666667,8.1556,10.273,7.5288,12.0304333333,9.00256666667,8.13166666667,11.8673666667
259.15,7.4862,9.35850000001,7.61973333333,9.72193333333,7.02253333333,12.1468,8.51436666667,7.70766666667,11.6108333333
259.52,6.31644444445,8.31976666667,6.3244,8.47713333333,5.90163333333,11.1482,7.45453333333,6.45958333333,10.3781
259.89,6.607,8.73593333333,6.51006666667,8.57773333333,6.04513333333,11.4172,7.7219,6.6235,10.5385
260.27,6.06504444444,8.09646666666,5.81873333333,7.886,5.6066,11.0645666667,7.30632222222,5.94641666667,10.0588333333
260.64,6.40748888889,8.44076666667,5.98693333333,8.06886666667,5.81776666667,11.2879,7.5639,6.27983333333,10.4908666667
261.01,6.43706666667,8.31293333334,6.01126666667,8.05946666667,5.71686666667,11.2531333333,7.45305555556,6.08416666667,10.5749666667
261.39,6.83704444445,8.50093333333,6.31486666667,8.36473333333,6.09143333333,11.5862333333,7.62633333333,6.337,10.7940333333
261.76,6.28317777778,7.97433333333,5.8742,7.70953333333,5.48106666667,11.0143,6.8489,5.79341666667,10.3979333333
262.13,6.13531111111,7.62616666667,5.621,7.3208,5.28203333333,10.7204666667,6.68342222222,5.64825,10.2075666667
262.51,6.12875555556,7.20886666667,5.46446666667,6.98513333333,4.7558,10.5186666667,6.54548888889,5.29608333333,10.1055333333
262.88,6.59653333333,7.98093333333,6.40973333333,7.65966666666,5.53736666667,11.1156333333,7.09707777778,5.80716666667,10.7262
263.25,6.63526666667,7.99529999999,6.73093333333,7.90766666667,5.57986666667,10.984,7.13957777778,5.8195,10.6546
263.63,6.69795555556,8.09133333334,7.22813333333,8.24313333333,5.67023333333,11.1393,7.19537777778,5.80133333333,10.6853666667
264.00,6.57591111111,7.69363333333,7.40853333333,8.47346666667,5.4303,10.8100666667,7.00731111111,5.55766666667,10.7442666667
264.37,6.65622222222,8.30706666667,7.7238,8.91166666667,5.3323,10.9235333333,7.21432222222,5.86075,10.7403
264.75,6.06782222222,8.03520000001,7.64386666667,8.89413333334,4.96966666667,10.6041666667,6.55978888889,5.32575,10.0288666667
265.12,5.8042,7.84383333334,7.43913333333,8.65613333333,4.83053333333,10.3967,6.37474444444,5.37691666667,9.81993333333
265.49,4.95475555555,7.08563333334,6.8436,8.0156,4.16923333333,9.9374,5.61195555556,4.52475,9.35676666666
265.87,5.565,7.43186666667,6.99813333333,8.758,4.45786666667,10.4844666667,6.06125555556,4.82016666667,9.76529999999
266.24,5.85308888889,7.9167,7.00673333333,9.35393333333,4.5857,10.7617666667,6.4365,4.88775,9.95549999999
266.61,5.15682222222,7.81500000001,6.4784,8.98686666667,4.45726666667,10.7404666667,5.919,4.49233333333,9.69610000001
266.98,5.46604444445,8.00789999999,6.19026666666,8.73653333333,4.413,10.6765333333,5.99627777778,4.48491666667,9.99530000001
267.36,5.75237777778,8.41420000001,6.28333333333,8.69266666667,4.94173333333,10.7985333333,6.4326,4.73991666666,10.4039333333
267.73,6.15533333334,8.57263333333,6.45393333333,8.49733333333,5.1485,10.7535666667,6.71625555556,5.23608333333,10.7069666667
268.10,5.98997777778,8.34960000001,6.23866666667,8.15973333334,4.9574,10.6111,6.40558888889,5.19,10.2598
268.48,6.31548888889,8.2748,6.35446666667,8.42226666666,5.16483333333,10.4834333333,6.49684444445,5.16375,10.4464666667
268.85,6.57804444444,8.2959,6.43126666667,8.49493333333,5.2002,10.6294,6.72941111111,5.5715,10.4947
269.22,6.93431111111,8.65763333334,6.87153333333,8.87493333333,5.4306,11.0582333333,7.2431,5.9285,10.9200666667
269.59,7.19675555555,9.15803333333,7.1588,9.10713333333,5.6335,11.1939,7.63334444445,6.44691666667,11.0698666667
269.97,6.96068888889,9.29589999999,7.00526666667,9.08966666667,5.6561,11.1698,7.66862222222,6.24908333334,10.8281333333
270.34,7.09535555556,9.34329999999,6.9892,8.98986666665,5.9044,10.9869666667,7.61062222222,6.48033333333,10.9100666667
270.71,7.57162222222,9.53393333333,7.5212,9.13813333332,6.4309,11.1398666667,8.29901111111,7.15483333333,11.0849
271.09,7.78608888889,9.61686666666,7.54953333333,9.30446666667,6.54833333333,11.5429333333,8.35103333334,7.69308333334,11.1299
271.46,7.48637777778,9.50276666667,7.24286666667,9.12893333335,6.243,11.4214666667,8.18075555556,7.62166666666,10.9979333333
271.83,7.32831111111,9.2712,7.16053333333,9.05113333333,6.0587,11.4290666667,8.13606666667,7.34258333333,11.036
272.20,7.54835555556,9.51656666667,7.39086666667,9.22333333333,6.21266666667,11.6649666667,8.4863,7.47275,11.6077333333
272.58,7.24211111111,9.26353333333,7.13086666667,8.94973333334,6.10146666667,11.5850666667,8.19935555555,7.2365,11.3145666667
272.95,6.79646666667,8.83700000001,6.772,8.4058,5.8051,11.1617,7.95756666667,6.76566666667,11.0994
273.32,6.67633333333,8.5942,6.50773333333,8.00893333333,5.61706666667,10.7457666667,7.57677777778,6.36533333334,10.6360333333
273.69,6.69137777778,8.52773333333,6.37313333333,7.98266666666,5.5007,10.6227333333,7.64504444444,6.136,10.7322
274.06,6.91793333334,8.64133333333,6.63406666667,8.04986666667,5.8701,10.5802333333,7.78817777778,6.48541666667,10.9996666667
274.44,6.73455555556,8.37413333333,6.61333333333,7.8084,5.71683333333,10.429,7.66914444444,6.23016666667,10.8529
274.81,6.71253333333,8.32383333333,6.47726666667,7.86893333333,5.5418,10.4685333333,7.45795555556,5.9175,11.032
275.18,6.47655555556,7.9842,6.67386666667,7.58513333333,5.29256666667,10.2500333333,7.38716666667,5.625,10.8757666667
275.55,6.30611111111,7.61123333333,6.7142,7.25153333334,5.0274,10.0000666667,7.07307777778,5.33633333333,10.5427666667
275.93,6.57275555556,7.99396666667,7.2534,7.70813333333,5.3771,10.2423333333,7.39793333334,5.73875,10.9007333333
276.30,6.16086666666,7.56593333333,6.53553333333,7.30206666667,5.07416666667,9.76113333332,6.91563333333,5.35333333333,10.2657
276.67,6.26573333333,7.54593333333,6.5766,7.13286666667,4.88456666667,9.72786666668,6.92458888889,5.523,10.4486
277.04,7.46586666667,8.65023333333,7.27886666667,8.04773333333,5.91926666667,10.8866666667,7.78558888889,6.7245,11.7029333333
277.41,7.85742222222,9.17503333334,7.50913333333,8.59253333333,6.30753333333,11.4270333333,8.21648888888,7.31408333333,12.2985
277.79,7.91788888888,9.11993333333,7.32473333333,8.3722,6.31236666667,11.4913,8.08682222222,7.39383333333,12.1982333333
278.16,8.09693333333,9.0394,7.43153333333,8.49553333333,6.24146666667,11.8112333333,8.30516666667,7.46941666667,12.2694333333
278.53,8.94011111112,9.99626666666,8.35646666667,9.4688,7.02093333333,12.8831,9.12564444445,8.53075,13.1447
278.90,9.07944444445,10.4123666667,8.50026666667,9.7428,7.37636666667,13.1645666667,9.23153333333,8.78416666667,13.105
279.27,9.27906666667,10.9786,8.67766666667,10.3358666667,7.893,13.5098333333,9.54592222223,9.04325,13.3659333333
279.64,9.17433333334,11.3473666667,8.54653333333,10.4642,7.74863333333,13.6498666667,9.63796666666,9.04875,13.3390333333
280.02,9.30573333333,11.6676333333,8.45966666667,10.5037333333,7.96906666667,13.7244,9.68712222222,8.99741666667,13.3479666667
280.39,9.58995555555,12.0347666667,8.86006666667,10.7864,8.16923333334,13.8907666667,10.0396555556,9.24433333334,13.4108666667
280.76,9.34017777778,11.7698,8.63033333333,10.6434,8.05929999999,13.693,9.91009999999,8.61975,13.1378
281.13,8.70955555556,11.2864,8.22193333333,10.4900666667,7.31753333333,12.9290333333,9.3278888889,7.98233333334,12.2405333333
281.50,8.52975555556,10.8993666667,8.18773333333,10.2777333333,7.1072,12.8778,9.31060000001,7.872,12.0869666667
281.87,8.93924444445,11.3582666667,8.82860000001,10.9612666666,7.76396666667,13.3367,9.9024888889,8.56708333333,12.6245333333
282.25,8.25282222222,10.959,8.10800000001,10.251,7.0062,12.7444,9.23053333333,7.70583333333,11.9691333333
282.62,7.53631111111,10.0929666667,7.2566,9.43360000001,6.30703333333,11.8834666667,8.43772222222,6.673,11.1847
282.99,7.05375555556,9.40246666666,6.7746,8.91873333333,5.66696666667,11.4002666667,7.95687777778,6.01916666667,10.693
283.36,6.61897777778,9.02913333334,6.31153333333,8.23266666667,5.04253333333,10.7487,7.50923333333,5.41366666667,10.2102
283.73,6.50546666667,8.63049999999,6.17133333333,8.007,4.99563333333,10.4210666667,7.21251111111,4.9935,10.2548666667
284.10,6.2324,8.28966666667,5.8714,7.80326666667,4.68266666667,9.95346666666,6.87381111111,4.77983333333,10.0380666667
284.47,5.84137777778,7.87973333333,5.44233333333,7.381,4.32183333333,9.53906666667,6.3157,4.27066666666,9.69043333334
284.85,5.69808888889,7.8717,5.2946,7.43753333333,4.28686666667,9.41203333333,6.17583333333,4.57241666667,9.58676666667
285.22,5.24424444444,7.37083333333,4.93993333333,6.7866,3.90586666667,8.89543333333,5.74558888889,3.90575,9.1249
285.59,4.89526666667,7.2866,4.82866666667,6.46133333333,3.62743333333,8.66266666667,5.3717,3.59716666667,8.79486666667
285.96,4.45551111111,6.8779,4.43006666667,6.1062,3.22836666667,8.3097,4.95585555556,2.89516666667,8.45026666667
286.33,4.64695555556,7.1493,4.81806666667,6.4216,3.43673333333,8.4373,5.22522222222,3.13716666667,8.7796
286.70,4.47491111111,7.24083333333,4.77313333333,6.33893333333,3.24813333333,8.3886,5.17943333333,3.19941666667,8.5741
287.07,4.53222222222,7.40606666667,4.91193333333,6.48286666667,3.45846666667,8.40106666667,5.4184,3.4005,8.81216666667
287.44,4.81602222222,7.64453333333,5.0672,6.8988,3.71763333333,8.7526,5.55293333333,3.63466666667,8.99896666667
287.82,5.45706666667,8.26953333333,5.6084,7.53386666667,4.2341,9.3935,6.15903333333,4.29416666667,9.3442
288.19,5.0474,7.92596666667,5.22386666667,7.15806666667,3.8561,9.1609,5.81282222222,3.90016666667,8.92836666667
288.56,4.96122222222,8.03476666667,5.37253333333,7.2398,3.8933,9.25906666667,5.9007,4.18983333333,9.03196666667
288.93,5.17155555556,8.16,5.70933333333,7.32533333333,3.91733333333,9.23066666667,6.11066666667,4.19,9.19866666667
289.30,5.64446666667,8.69586666667,6.179,7.85506666667,4.36993333333,9.76286666667,6.53261111111,4.79266666667,9.58296666666
289.67,5.66424444444,8.56563333334,6.01286666667,7.90786666667,4.33133333333,9.7451,6.48751111111,4.79375,9.64376666667
290.04,5.96588888889,9.02770000001,6.2584,8.1632,4.63256666667,10.0413333333,6.71646666667,5.422,9.81460000001
290.41,6.17773333333,9.25629999999,6.39093333334,8.31086666667,4.8383,10.2718666667,6.82221111111,5.78091666667,9.72820000001
290.78,6.95068888889,10.0449666667,7.09393333333,9.26746666668,5.68596666667,10.9966,7.58895555556,6.45566666667,10.4658333333
291.15,7.24746666667,10.6596333333,7.526,9.7342,6.04923333333,11.3314333333,7.85634444444,6.88875,10.5209
291.52,7.21073333333,10.7531333333,7.64566666667,9.91846666665,6.08533333333,11.1363666667,8.0136,7.00466666667,10.5221666667
291.89,6.9718,10.6622333333,7.619,9.803,5.9684,10.8513666667,7.83183333333,6.80366666667,10.5535
292.26,7.31866666667,11.099,8.05933333333,10.2492666667,6.5293,11.2552333333,8.21273333333,7.27958333333,10.9967
292.64,7.64924444444,11.4153333333,8.541,10.6556666667,6.7705,11.4179666667,8.45907777778,7.28466666667,11.2349333333
293.01,7.63706666667,11.6894,8.57773333334,10.8378,6.77483333333,11.5788666667,8.49156666667,7.24625,11.245
293.38,7.74448888889,12.1242666667,8.7146,11.0072,6.93663333333,11.7446666667,8.69685555556,7.31091666667,11.5663666667
293.75,7.94386666667,12.6897333333,9.03986666666,11.5058666667,7.1858,11.7157666667,9.00193333333,7.41333333334,11.7213333333
294.12,7.75933333333,12.4459,9.06433333333,11.6223333333,6.8536,11.3827666667,8.79667777778,6.79691666667,11.5768666667
294.49,7.54166666667,12.4413333333,9.00520000001,11.7626666667,6.72603333333,10.9854,8.75264444445,6.73166666667,11.5787333333
294.86,6.7294,11.8694666667,8.48993333333,11.1333333333,5.9076,10.1299,7.85827777778,5.86183333334,11.0109666667
295.23,6.68775555555,11.6451333333,8.50686666667,11.0647333333,5.763,9.92783333333,7.64722222222,5.78583333333,10.9112666667
295.60,6.4418,11.4634,8.40426666667,11.0010666667,5.5286,9.70393333333,7.21183333333,5.64866666667,10.5738666667
295.97,6.18935555556,11.4445333333,8.28406666666,11.0824666667,5.40773333333,9.65543333334,7.15327777778,5.63008333333,10.2190666667
296.34,5.98424444444,11.2262,8.04413333333,11.0080666667,5.0112,9.3324,6.86167777778,5.28483333333,9.91769999999
296.71,5.68302222222,11.0608333333,7.67266666667,10.8238666667,4.79486666667,9.05453333333,6.54528888889,5.13183333333,9.6866
297.08,5.627,11.2669666667,7.77493333333,10.9631333333,4.87276666667,9.03463333333,6.55034444445,5.24991666667,9.72036666666
297.45,5.30497777778,10.9479333333,7.7218,11.0250666667,4.6127,8.75303333333,6.37291111111,5.12983333333,9.42026666666
297.82,5.27695555556,10.9879666667,7.88126666667,11.1338,4.67743333333,8.81656666667,6.43054444445,5.23208333333,9.41250000001
298.19,5.40282222222,11.3181333333,7.90286666667,11.2164,4.78863333333,8.82823333333,6.44756666667,5.49508333333,9.48983333333
298.56,5.49271111111,11.7523333333,8.0762,11.5850666667,5.00586666667,9.05956666667,6.57406666667,5.459,9.70016666666
298.93,5.76624444444,12.0699333333,8.3258,11.989,5.3329,9.40866666667,6.8777,5.82575,9.92883333334
299.30,5.62766666667,12.2142666667,8.156,11.9734,5.14903333333,9.2991,6.73594444444,5.6395,9.7996
299.67,5.83811111111,12.8991333333,8.5162,12.3836,5.3351,9.66270000001,7.03403333333,5.72875,10.0022333333
300.04,5.90926666667,13.1319666667,8.625,12.5558,5.25386666667,9.54516666667,6.91534444444,5.80608333333,9.95386666667
300.41,5.97088888889,13.3236333333,8.76113333333,12.7212666667,5.2562,9.46853333333,6.80932222222,5.80666666667,9.85863333333
300.78,6.43355555556,13.8765,9.19146666667,13.3483333333,5.55766666667,9.71093333334,7.08377777778,6.14225,10.1393666667
301.15,6.19833333333,13.5438666667,8.93973333334,13.2972666667,5.19436666666,9.32966666666,6.71704444444,5.74075,9.68093333334
301.52,6.15402222222,13.5746,8.84839999999,13.2382666667,5.1009,9.22960000001,6.478,5.69166666667,9.61230000001
301.89,6.6764,14.1408333333,9.15540000001,13.6933333333,5.52563333333,9.72610000001,6.81798888889,6.265,9.88883333334
302.26,6.9382,14.6675333333,9.5174,14.1028666667,5.77136666667,10.0501666667,7.11756666667,6.54175,9.98546666666
302.63,6.92666666667,14.6648333333,9.68933333333,14.0208,5.56786666667,9.92999999999,7.01038888889,6.59783333333,9.78186666666
303.00,7.11488888889,14.8864333333,9.84933333333,14.1205333333,5.6325,9.9392,7.07643333333,6.65933333333,9.87050000001
