wavelength,Back_TanPalm,Belly_TanPalm,Breast_TanPalm,Crissum_TanPalm,Crown_TanPalm,DorTail_TanPalm,Patch10_TanPalm,Patch11_TanPalm,Patch12_TanPalm,Rump_TanPalm,Throat_TanPalm,WingTip_TanPalm
239.67,13.80825,10.5135,14.5591666667,-2.59204166667,2.08316666667,1.91358333333,2.6405,-2.88291666668,5.59591666667,5.88650000001,9.01158333333,1.84116666666
240.04,11.98625,6.25574999999,11.66675,-4.475,-0.0685833333342,-0.0683333333325,0.91325,-5.02291666666,3.83558333333,4.6575,6.21008333334,0.456583333331
240.42,13.5341666667,6.38558333333,12.7510833333,-1.435625,1.6465,1.78716666667,3.67475,-2.8515,6.06433333333,6.34549999999,7.3895,1.92791666667
240.79,12.64675,5.37825,12.7386666667,-2.96441666667,2.0375,1.15633333333,4.20325,-4.03816666667,6.05733333333,6.16750000001,5.69024999999,1.46858333333
241.17,14.7221666667,7.22224999999,15.5065833333,-0.090041666665,3.67641666667,2.27133333333,6.9935,-1.73216666667,7.69608333333,8.85625000001,7.9085,4.06866666666
241.54,14.7076666667,6.75458333333,16.5789166666,-0.0511666666675,4.12275,1.2865,8.23108333334,-1.16958333333,7.30991666667,8.88891666667,7.66075,4.54675
241.92,12.0555,3.73608333333,13.3055833333,-2.31254166667,1.4305,-2.09716666667,5.44458333333,-5.01391666667,4.06941666667,6.36116666667,3.9445,1.88891666667
242.29,11.6871666667,2.42516666667,12.861,-2.844375,1.59966666667,-2.58,5.40516666667,-5.0955,3.96033333333,5.58558333334,3.4055,1.36741666667
242.67,12.7769166667,4.36983333334,14.1924166667,-1.25545833333,2.83108333333,-1.428,6.86858333334,-3.75425,5.10841666667,7.63158333334,4.48058333333,3.50808333334
243.05,13.3191666667,5.22316666667,15.3964166666,0.403583333333,3.15758333333,-0.641000000001,7.8585,-2.78958333333,5.9475,8.20283333334,4.62983333333,3.78683333333
243.42,14.2009166667,6.27841666666,16.6439166667,1.36983333333,3.97275,0.76475,9.34950000002,-1.17591666667,6.44983333334,9.18924999999,5.251,4.74866666667
243.80,14.4244166666,5.6895,17.1239166667,1.94670833333,3.99375,1.1045,9.37074999998,-0.959416666667,6.78283333334,9.46008333333,5.26558333333,5.05366666667
244.17,15.2740833333,7.12733333332,18.2455,3.190625,4.58341666667,2.511,10.4824166667,0.186416666667,7.98241666668,10.1205833333,6.29383333333,5.603
244.55,15.00425,7.26475000001,18.0051666667,3.28704166667,4.57683333333,2.37475,10.3519166667,0.41016666667,7.78283333333,9.90925000001,6.17441666667,5.13808333334
244.92,15.0956666667,6.71033333333,17.6759166667,3.53725,4.28625,2.49683333333,10.2165,0.613833333333,7.50100000001,9.94583333332,6.71025,5.45166666667
245.30,14.4080833333,6.63949999999,16.4331666666,3.821,4.38091666667,2.39508333334,9.706,0.603583333334,7.17483333333,9.30675,6.59075,5.14033333334
245.67,14.6934166667,8.13958333332,16.98375,5.91062499999,5.50566666667,4.09625,10.73825,1.621,9.15241666667,10.4915,7.94558333333,6.38641666667
246.05,16.1328333333,9.4885,18.8256666667,7.89525000001,7.33766666667,6.47725,12.78675,3.78425,11.1136666667,12.3006666667,9.94250000001,7.72791666666
246.42,16.12225,9.92324999999,18.8589166666,8.70366666666,7.37516666667,7.34625,13.2041666667,4.39166666666,11.1931666667,12.725,10.5109166667,8.05741666667
246.79,16.4224166667,9.831,19.0025,9.24054166666,7.98358333333,7.91108333332,13.4599166667,4.96833333333,11.7510833334,12.9255,11.14425,8.22116666666
247.17,16.6118333333,9.94033333333,18.9920833333,9.23429166668,8.3455,8.10816666666,13.7813333333,5.26516666667,12.0343333333,13.0873333333,11.65075,8.66825000001
247.54,16.0406666667,9.51075000001,18.3321666667,8.94195833334,7.874,7.76466666666,13.1059166666,4.62908333333,11.6816666666,12.4225,11.3025833333,8.31025000001
247.92,16.8053333333,10.475,19.0800833334,10.16975,8.66066666667,8.66075,13.926,5.32083333333,12.4834166667,12.8828333333,12.2059166667,8.73850000001
248.29,16.2033333333,9.95200000001,18.63425,9.66066666667,8.31716666667,8.01716666667,13.7073333334,4.77966666667,12.0558333333,12.4428333333,11.8160833334,8.24599999999
248.67,15.5339166667,9.21983333333,17.9141666667,8.86958333334,7.76975,7.34291666667,13.09375,3.81383333333,11.4249166667,11.7148333333,11.3975,7.53433333333
249.04,15.6034166667,9.53658333334,18.0043333333,8.99954166667,7.73433333333,7.32033333334,13.22475,3.74966666667,11.6466666667,11.8870833333,11.4841666667,7.50525
249.42,15.68425,9.78941666666,18.3450833333,9.05566666668,7.7895,7.64325,13.3626666667,3.6375,11.7485,12.1226666667,11.5788333334,7.39775
249.79,15.1076666667,8.94066666667,17.5181666667,8.50541666666,6.99341666667,6.956,12.472,2.93008333333,10.8064166667,11.1759166667,11.0319166667,6.51133333333
250.17,14.3105,8.64791666667,16.7003333333,7.8315,6.19133333333,6.31166666667,11.6933333333,2.26891666667,10.3213333333,10.52875,10.4754166667,5.98391666667
250.54,14.12075,8.39075,16.5805833333,7.54799999999,6.15333333333,6.06716666667,11.6466666667,1.87891666667,10.4058333333,10.5135,10.31275,5.84491666667
250.92,13.7628333334,8.06866666667,15.9481666667,7.12716666668,5.75475,5.94375,11.38075,1.39141666667,10.0046666667,10.21625,10.0576666667,5.71675
251.29,13.15275,7.77941666666,15.2501666667,6.718875,5.44466666667,5.69791666666,11.024,0.680583333332,9.64691666667,9.97950000002,9.64691666668,5.39741666667
251.66,12.5704166667,7.17483333334,14.82125,5.88795833333,5.58583333333,4.92383333334,10.7166666667,-0.0165,9.10308333332,9.90575000001,9.28491666666,4.65908333334
252.04,11.6816666666,6.55458333333,13.9778333334,4.90983333333,5.27716666666,4.20008333333,10.32075,-0.693083333332,8.37508333332,9.61916666667,8.64225000001,4.31708333333
252.41,11.514,6.94016666667,14.1575,5.21566666666,5.631,4.557,10.4816666667,-0.360833333333,8.42566666667,10.1628333333,8.778,4.49808333333
252.79,12.1319166666,8.11333333333,15.1184166666,6.53125,6.47208333334,5.5415,11.7513333333,0.888416666667,9.26391666666,11.5820833333,9.71241666666,5.57525
253.16,11.6735833334,7.3315,14.8509166667,5.85820833332,6.312,5.14725,11.76775,0.462416666665,8.97558333334,11.11675,8.90716666666,4.90758333333
253.54,12.1975,7.09716666667,15.1365833333,6.21983333334,6.77733333333,5.498,12.1284166667,0.873083333333,9.13716666668,11.1946666667,9.32758333333,5.057
253.91,12.609,7.59166666667,15.8290833334,6.61858333333,6.99825,5.95125,12.6178333333,1.48341666667,9.75558333332,11.8673333333,10.0959166667,5.61075
254.28,12.45575,7.46641666667,16.14475,7.06820833334,7.28941666666,5.91825,12.4469166667,1.51258333333,9.71349999999,11.8010833333,10.30625,4.98041666667
254.66,13.2064166667,8.30625,17.029,8.20662499999,8.26091666667,6.66675,13.3605833333,2.51808333333,10.6975,12.59975,11.259,5.67941666667
255.03,12.5565833333,8.01208333333,16.5628333333,7.894,7.55866666667,5.64058333333,12.708,1.90841666667,10.53475,12.0275,10.5535833333,4.34616666667
255.41,12.0994166667,7.76233333333,16.4863333333,7.67750000001,6.66075,4.7975,12.0694166666,1.5525,9.59541666667,11.1079166667,10.23625,3.05483333333
255.78,12.2104166667,7.89916666668,16.6975833333,7.78537500001,5.62441666666,4.54908333334,11.9209166667,2.05741666667,9.23291666666,10.9283333333,10.1945,2.95691666667
256.15,11.03125,6.70833333333,15.1354166667,6.15625,4.22916666667,3.57291666666,10.1145833333,1.09375,8.48958333332,10.1770833333,8.625,2.01041666667
256.53,12.3161666667,7.03633333333,15.65575,6.59229166666,4.95308333333,4.25858333333,10.4269166667,1.69525,9.39541666668,11.0600833333,9.20141666667,2.93083333333
256.90,12.4806666667,6.76358333333,15.3196666667,6.25966666667,4.68025,4.099,9.99033333334,0.978583333335,9.4185,11.0465,8.77908333334,2.83916666667
257.28,11.7731666666,6.58175,14.2289166667,6.03116666667,4.126,3.53016666667,9.27224999999,0.252833333333,8.74866666667,10.1843333333,8.24299999999,2.36541666667
257.65,12.4761666667,7.94575,14.5951666667,7.171,4.79133333334,4.34866666667,10.6103333333,1.32025,9.74074999999,11.1401666667,9.40091666666,3.89
258.02,12.828,8.08466666667,14.9544166667,7.66716666667,5.67516666667,4.77775,11.178,1.657,10.0318333333,11.6886666667,9.47258333333,4.35658333333
258.40,12.9716666667,8.53625,14.8758333333,7.90654166666,6.19625,4.9905,11.7658333333,2.05941666667,10.1779166667,11.86725,9.46741666666,5.12183333333
258.77,13.4575833333,9.18075000001,15.1519166667,8.11779166668,6.90075,5.77641666667,12.179,2.56216666667,10.6183333333,12.0714166667,9.83774999999,5.71475
259.15,13.6925,9.58458333334,15.6601666667,8.60549999999,7.54,6.42891666666,12.7131666667,3.133,10.8723333333,12.7175,10.5323333333,6.74183333333
259.52,14.0666666667,9.80074999999,15.9474166666,8.90979166666,8.01508333333,6.87841666667,13.2234166666,3.43483333333,11.3218333333,13.1819166667,10.9376666667,7.29583333333
259.89,14.5604166666,10.1711666667,16.0680833333,9.54183333333,8.60191666666,7.49683333334,13.8735,3.95583333333,11.97825,13.5551666667,11.5024166667,7.823
260.27,14.8943333333,10.4635833333,16.4489166667,10.1146666667,9.02008333334,7.74641666667,14.3110833333,4.2755,12.2950833333,13.6465,11.98875,8.01583333333
260.64,14.58425,10.362,16.1720833333,10.0339583333,8.97833333333,7.58074999999,14.1505,4.05375,11.8601666667,13.3226666667,11.8565833333,7.75983333334
261.01,14.5709166667,10.4040833334,16.16225,10.006375,9.07941666667,7.67608333333,14.0913333334,4.05658333334,11.683,13.3099166667,11.8285833333,7.76116666667
261.39,14.7946666667,10.7450833333,16.5529166666,10.2391666667,9.36350000001,7.88583333334,14.4253333334,4.33008333333,11.8925833333,13.6721666667,12.2335,8.32991666667
261.76,14.0445,9.94416666666,15.9641666666,9.41462499999,8.68275,6.93583333333,13.7025,3.61508333333,11.0363333333,12.8640833333,11.3819166667,7.59041666667
262.13,14.3989166667,10.4011666667,16.2515,9.453625,9.14816666668,7.30716666667,13.95675,4.06283333333,11.3275833333,13.0841666667,11.8195833333,7.84525
262.51,15.1596666667,11.1751666667,17.0638333333,10.0349166667,9.85666666667,7.96891666667,14.5905,4.7175,12.0721666667,13.7633333333,12.5183333333,8.57083333334
262.88,14.3621666667,10.5335,16.5350833333,9.52195833334,8.95933333333,6.97691666667,14.0673333333,3.89675,11.3,13.328,11.8943333333,8.01125
263.25,14.2554166667,10.5015833334,16.4436666667,9.08312500001,8.64233333334,6.46416666667,13.8805833333,3.6475,10.93225,12.9533333333,11.6819166667,7.67483333334
263.63,14.0528333333,10.3496666667,16.5660833334,8.75508333334,8.32216666667,5.94841666667,13.6115833333,3.41816666667,10.6066666667,12.74575,11.47775,7.46208333334
264.00,12.5090833334,9.01783333334,15.6884166667,6.82012500001,6.78033333333,4.07175,12.0508333333,1.77291666667,9.05483333334,11.39025,9.75799999999,6.059
264.37,12.084,8.73033333333,15.4248333333,5.84641666666,6.26566666667,3.81375,11.7499166667,1.51908333333,8.47200000001,11.14475,9.27883333332,5.88758333333
264.75,11.8605,8.18475000001,15.1613333333,5.45541666668,5.55558333333,3.25591666667,11.40825,1.29858333333,8.34633333332,10.98175,8.74666666666,5.80116666667
265.12,11.9613333333,8.28241666667,15.2768333333,5.86270833334,5.81483333333,3.2645,11.8783333333,2.13591666667,8.93908333334,11.1324166667,9.22608333334,6.39508333334
265.49,12.0665,7.88408333333,15.1353333333,5.79904166668,5.65683333334,3.05625,11.9464166667,2.2085,8.78891666668,10.7820833333,9.06725,6.0365
265.87,12.4320833333,8.216,15.8395,6.47533333333,6.21583333333,3.90133333333,12.29625,2.74691666667,9.58641666666,11.4071666667,9.82099999998,6.59875
266.24,12.2394166667,7.95,15.7920833333,6.67674999999,5.85316666667,3.64241666667,12.2334166667,2.57008333333,9.45958333333,11.1190833333,9.78325,6.73366666667
266.61,11.4236666667,7.02408333333,15.0094166667,5.6115,4.95383333333,2.87808333333,11.4826666667,1.81633333333,8.46900000001,10.3208333333,8.9645,5.98033333333
266.98,12.2225833333,7.54075,15.4211666667,6.02083333334,5.85933333333,3.66275,11.9621666667,2.51358333333,8.78633333333,10.80175,9.64666666668,6.46508333333
267.36,11.936,6.87691666667,15.0844166667,5.76545833333,5.552,3.56441666667,11.6075,2.31616666667,8.70575000001,10.4084166667,9.18750000001,5.77083333333
267.73,11.919,7.02875,15.0453333333,5.91466666667,5.89883333333,3.91333333333,11.4808333333,2.56141666667,9.1255,10.5196666667,9.41074999999,5.74566666667
268.10,12.5438333333,7.64691666666,15.4540833333,6.60758333332,6.66141666667,4.778,12.0485,3.1425,9.91758333333,10.934,10.0258333333,6.06816666667
268.48,12.759,7.8615,15.5949166667,6.88970833333,6.68208333333,4.723,12.07175,3.1435,9.83591666668,10.7126666667,10.2204166667,6.12316666667
268.85,13.9055833333,8.93175,16.5259166667,7.94629166668,7.68958333333,5.62783333333,12.9449166667,4.16908333334,10.7575833333,11.3609166667,11.376,7.076
269.22,14.64325,9.26033333333,16.881,8.28095833334,7.9595,6.10558333333,13.0084166667,4.37608333333,11.00975,11.50325,11.7325833333,7.35641666666
269.59,14.9370833333,9.68983333333,17.2335,8.85412500001,8.5805,6.85083333334,13.2266666667,4.78191666666,11.5503333333,12.0834166666,12.0881666667,7.81016666667
269.97,15.5371666667,10.4284166667,17.5571666667,9.32012499999,9.10216666666,7.39591666667,13.5825833333,5.29625,11.9046666666,12.5700833333,12.3688333334,8.30066666667
270.34,15.50975,10.4729166667,17.2405833333,9.43504166667,9.14600000001,7.57116666666,13.70525,5.47308333333,11.9145833334,12.64,12.30025,8.14516666667
270.71,15.6160833333,10.2958333333,17.0465833334,9.51358333333,9.07974999999,7.72075,13.67575,5.22641666667,11.95,12.54475,12.281,8.03825
271.09,14.6735,9.48416666667,16.2108333333,8.73275000001,8.14241666667,6.92208333333,12.87125,4.33808333333,11.1950833333,11.7639166667,11.4904166667,7.1565
271.46,14.9983333334,10.106,16.3788333333,9.25512500001,8.62116666668,7.29491666666,13.2924166667,4.65475,11.4865,12.1538333333,11.7493333333,7.96633333333
271.83,14.96575,9.91566666668,16.2986666667,9.22891666667,8.46833333334,7.15158333333,13.3424166667,4.54291666667,11.1586666667,12.034,11.4940833333,7.8755
272.20,14.89325,9.71891666667,16.1915833333,9.41804166666,8.44824999999,7.26841666666,13.1510833333,4.47341666666,10.9620833333,12.09425,11.5280833333,8.0285
272.58,14.9449166667,9.91933333333,16.3136666667,9.67520833334,8.57766666666,7.47233333334,13.3395,4.7075,11.2145833333,12.5795,11.7381666667,8.16658333333
272.95,14.4739166667,9.71366666666,16.0645,9.45666666667,8.42183333333,7.521,13.1439166667,4.42366666667,10.98225,12.5536666667,11.2621666667,7.912
273.32,13.7079166667,9.24058333333,15.6330833334,9.07975,7.985,7.07391666667,12.6778333333,3.79333333334,10.4693333333,12.0961666667,10.7411666667,7.38775
273.69,13.5748333333,8.99091666668,15.4245,8.84487499999,7.83733333333,6.9105,12.53275,3.611,10.3291666667,11.7904166667,10.5714166667,7.32958333334
274.06,13.2675,8.60025,15.1239166667,8.62187500001,7.60308333333,6.60216666667,12.3606666667,3.14416666667,10.12325,11.3085833333,10.3430833333,6.979
274.44,13.15575,8.30125,15.0511666667,8.42345833332,7.28966666667,6.14208333334,12.03625,2.78716666667,9.72083333334,10.9285,10.05275,6.76166666667
274.81,12.9085833334,8.15525,14.9796666667,8.36762500001,7.22491666667,5.85358333333,11.7961666667,2.9975,9.47025,10.82925,9.93525000001,6.67058333333
275.18,12.9218333333,8.23775,15.2203333333,8.48708333332,7.43558333333,5.88958333334,11.7415833333,3.20441666666,9.64266666668,10.8395,9.92508333333,6.90791666667
275.55,12.7035833333,7.69008333333,15.1184166666,8.41895833334,7.02108333333,5.80691666667,11.3869166667,2.95916666667,9.45283333334,10.6836666667,9.84316666666,6.54925
275.93,12.4956666667,7.5545,14.99225,8.37420833333,7.07433333333,5.79766666667,11.2408333333,2.96383333333,9.28524999999,10.605,9.91266666667,6.54216666667
276.30,12.4518333333,7.6045,14.9325,8.28066666666,7.06875,5.57158333333,11.174,2.84508333333,9.16741666666,10.42325,9.91391666668,6.35766666667
276.67,12.53325,7.40725,14.93,8.23820833333,7.34541666667,5.67066666666,11.018,2.97275,9.36108333333,10.0521666667,9.78641666668,6.31766666667
277.04,12.1215,7.08258333333,14.5550833333,7.97304166667,6.992,5.12516666667,10.53125,2.669,9.17175,9.49341666667,9.59775,5.93608333333
277.41,12.3123333333,7.3215,14.55125,8.06325000001,7.11975,5.32058333333,10.8881666667,2.77475,9.4185,9.68875000001,9.55583333335,5.94316666667
277.79,12.6685833333,7.9915,14.9708333333,8.56566666667,7.727,5.82125,11.4059166667,3.47358333333,9.80591666667,10.4258333333,9.97458333333,6.29558333333
278.16,12.329,7.55441666667,14.539,8.233,7.22158333334,5.49016666666,10.8529166667,3.33975,9.24000000001,10.1513333333,9.54533333333,6.0825
278.53,12.1580833333,7.69066666667,14.6659166667,8.14770833332,7.31041666667,5.59933333333,10.832,3.413,9.36991666666,10.2435,9.62341666666,6.26933333334
278.90,12.2544166667,7.99983333334,14.79625,8.25883333333,7.63033333333,5.8365,11.0735,3.24041666667,9.60416666667,10.3163333333,9.90616666668,6.499
279.27,12.9210833333,8.60208333333,15.2686666667,8.70958333332,7.957,6.31283333333,11.60825,3.5215,10.1119166667,10.6586666667,10.5690833333,6.94008333334
279.64,13.09075,8.92858333334,15.1130833333,8.574125,8.24141666667,6.17991666667,11.7251666667,3.48383333333,10.2765833333,10.6179166667,10.6923333333,7.02908333333
280.02,13.2324166667,9.09583333333,14.9560833333,8.69970833334,8.1135,6.27791666667,11.84925,3.45141666667,10.4705,10.449,10.5395,6.95016666667
280.39,13.3529166666,9.1905,15.1815833333,8.82758333333,8.20183333333,6.5215,12.097,3.63633333333,10.5821666667,10.6204166667,10.8026666667,7.22158333333
280.76,13.6709166667,9.42158333333,15.4295,9.16508333333,8.47391666667,6.8395,12.5000833333,4.08366666667,10.8739166667,10.9276666667,11.2461666667,7.72933333333
281.13,13.9129166667,9.52900000001,15.69425,8.97695833334,8.71608333333,6.94641666666,12.765,4.30033333333,10.8839166667,11.0035,11.398,7.93483333333
281.50,14.132,9.76949999999,16.2396666667,9.21249999999,9.17558333333,7.15716666667,13.0025833333,4.67308333333,11.1821666667,11.2676666667,11.9974166667,8.25566666667
281.87,13.8009166667,9.51175000001,16.0124166667,8.90520833334,8.65475,6.734,12.5575,4.25466666666,10.8739166667,10.77825,11.6199166667,7.87808333333
282.25,14.12925,9.85741666668,16.18575,9.22112500001,8.99175,7.05741666667,12.89375,4.41641666667,11.34775,11.0704166667,12.0135833334,8.10766666666
282.62,14.1925833334,9.90725000001,16.1265833333,9.32029166667,9.05366666666,7.2025,13.0078333333,4.48,11.38725,11.2683333333,12.1146666666,8.21800000001
282.99,14.5975,10.0909166667,16.3236666667,9.75125,9.29266666667,7.486,13.288,4.93341666667,11.6105833333,11.56175,12.4053333334,8.53641666668
283.36,14.5925833333,10.0803333333,16.3193333333,9.95533333333,9.43616666667,7.57791666667,13.4795833333,5.25758333333,11.6754166667,11.8339166667,12.3396666667,8.66725000001
