wavelength,Back_IriPorm,Belly_IriPorm,Breast_IriPorm,Crissum_IriPorm,Crown_IriPorm,DorTail_IriPorm,Patch10_IriPorm,Patch11_IriPorm,Rump_IriPorm,Throat_IriPorm,WingTip_IriPorm
184.11,-301.515111111,-244.444333333,-231.312888889,-189.393888889,-266.161666667,-222.727333333,-230.302888889,-135.353333333,-203.535333333,-91.4142222223,-226.262777778
184.49,-435.555444445,-374.814666667,-297.036888889,-234.074111111,-366.666555555,-325.925777778,-351.111,-208.888888889,-272.592666667,-126.666777778,-340.740666667
184.87,-4.59173825644e+15,-4.20790874275e+15,-3.21279518872e+15,-2.77210204336e+15,-3.66770424199e+15,-3.61794856429e+15,-3.80275536718e+15,-2.43092025341e+15,-3.02798838582e+15,-1.42159079147e+15,-3.85961899884e+15
185.25,3911.11111111,3555.55555556,2611.11111111,2361.11111111,3222.22222222,3011.11111111,3127.77777778,2316.66666667,2450.0,1300.0,3216.66666667
185.63,-920.63511111,-828.571444445,-525.397,-407.936444444,-738.095222222,-709.523888888,-723.809444444,-552.380888889,-553.968333333,-160.317555556,-742.856999999
186.01,2033.33344444,1733.33344445,1092.59255555,718.518444444,1707.40744444,1318.51833333,1500.0,1170.37033333,1096.29622222,140.740888889,1711.111
186.39,-805.555444445,-701.851777779,-342.592555555,-183.333333333,-590.740777778,-472.222222222,-420.370222222,-329.629555555,-314.814777778,137.037111111,-681.481444444
186.77,-4111.11111111,-3533.33333333,-1211.11111111,-266.666666667,-2722.22222222,-2111.11111111,-1722.22222222,-733.333333331,-1144.44444445,1244.44444445,-3322.22222222
187.15,533.333333333,530.158555555,109.523777778,31.7459999999,336.508,211.111,244.444555556,76.1904444445,96.8252222223,-160.317555556,504.76188889
187.53,195.726555555,185.042888889,61.1112222224,69.658,139.316333333,104.273555556,106.837444444,73.504111111,44.8717777779,-4.27333333333,190.171
187.91,146.388888889,157.222222222,63.888888889,66.9444444444,120.833333333,81.3888888888,87.7777777778,59.4444444445,56.388888889,20.5555555556,143.888888889
188.29,143.402777778,163.541666667,33.3333333333,40.625,114.583333333,59.7222222221,71.5277777777,41.3194444444,31.25,-4.8611111111,134.375
188.67,198.765444444,249.382666667,18.5183333333,5.55566666667,176.543222222,59.8764444445,80.8642222223,7.40755555557,31.4814444444,-42.5927777779,182.716222222
189.05,438.889,722.222111112,-31.4814444447,-35.1852222223,496.296222222,29.6295555556,144.444222222,-20.3703333334,16.6666666667,-148.148111111,457.407333333
189.43,140.740666667,286.666666667,-5.9258888891,-43.7036666667,184.444555556,8.88877777767,54.074,-22.9630000001,22.2223333333,-51.8518888889,180.741
189.81,113.888888889,176.388888889,47.9166666667,30.9027777778,126.388888889,47.9166666667,70.8333333332,34.375,46.1805555556,14.236111111,146.180555556
190.19,159.090888889,215.151555556,51.010111111,35.8585555556,149.495111111,62.6261111112,107.070666667,33.3333333333,49.4950000001,13.1313333333,180.807888889
190.57,117.233555556,140.136,66.6665555554,56.6894444444,111.338,61.9047777777,93.4241111112,66.2131111111,67.8004444444,44.6712222222,131.972777778
190.95,147.160555556,162.469333333,83.2097777779,72.0988888889,130.617333333,72.5926666668,110.123666667,86.9136666667,81.4815555557,52.3457777777,159.506222222
191.33,136.879555555,153.900777778,84.87,63.1205555556,125.768333333,72.5769999999,108.037777778,82.9787777779,78.9598888889,48.9362222221,151.300222222
191.71,121.497555556,146.135222222,78.7437777778,41.0627777778,113.043333334,66.4249999999,98.0674444445,65.459,72.2222222223,45.169111111,142.512111111
192.09,120.707111111,137.121,75.2525555557,28.0303333333,104.798,68.6867777779,87.8786666667,66.9191111111,63.383888889,45.2020000001,133.838333333
192.47,102.821888889,116.931222222,78.307,41.7991111111,92.768888889,68.2538888889,89.0653333333,72.1338888889,64.1975555556,56.6137777779,117.284111111
192.85,92.5927777779,103.017888889,73.5252222222,54.3208888889,86.0082222223,63.6487777778,80.1097777777,71.0562222222,59.3965555556,53.6352222222,106.858777778
193.23,82.1969999999,81.6919999999,55.0506666667,42.0454444444,69.6967777778,49.3686666667,66.9191111111,58.0807777778,45.5807777777,39.8988888889,88.7625555554
193.61,81.3983333332,82.1472222221,56.5543333333,44.9438888889,72.7841111111,46.317,67.9151111111,59.5505555555,43.4456666668,41.4481111111,86.7666666666
193.99,72.963,78.0247777778,54.4443333333,43.5803333334,68.2716666667,38.8887777778,66.2963333333,57.7776666667,38.6418888889,38.5183333333,77.7778888888
194.37,70.975,82.7666666667,54.3083333333,42.1768888889,64.1722222222,36.2811111111,62.3583333333,54.6485555556,40.2494444444,39.1157777778,74.6031111111
194.75,61.338,68.3673333333,40.8163333333,29.7051111111,46.0318888889,28.0044444445,49.8866666667,35.8277777778,28.2312222222,24.9432222222,57.5963333333
195.13,49.0658888889,53.9823333333,30.6783333333,26.2536666667,39.8228888889,24.4837777778,41.6912222222,29.9903333333,22.714,22.2221111111,47.8861111111
195.51,39.7554444445,41.9978888889,18.4505555555,17.635,29.4597777778,16.7176666667,30.7848888889,20.9992222222,14.5768888889,11.2131111111,38.6341111111
195.89,43.1192222222,44.7503333333,19.8777777778,22.63,29.8673333334,13.7615555556,32.8235555555,24.3628888889,19.1641111111,10.1936666667,38.9401111111
196.27,40.6376666667,39.506,15.3291111111,24.074,25.5143333333,9.87666666667,31.7903333334,23.9712222222,17.5926666667,7.30444444443,39.1976666667
196.65,29.9298888889,25.9257777778,0.0999999999767,9.90977777776,12.2123333333,-3.2031111111,15.4153333333,8.80888888889,3.70366666667,-1.30122222224,25.125
197.03,28.972,26.4798888889,-2.38844444446,7.47655555556,8.30733333332,-2.07677777777,12.8765555556,11.3187777778,3.01144444447,0.415333333344,23.053
197.40,29.3333333333,31.9111111111,7.2,15.1111111111,18.8444444444,9.68888888889,17.6,17.2444444444,13.1555555556,10.2222222222,32.4444444445
197.78,14.538,13.8111111111,-13.7072222222,-1.2461111111,1.14233333334,-6.64566666667,0.207666666667,2.18066666669,-1.86933333334,-9.44966666667,17.8607777778
198.16,10.9976666667,7.1427777778,-22.9023333333,-4.87533333335,-10.0905555555,-13.6053333333,-12.8116666667,-4.42166666668,-9.97744444443,-12.1315555555,6.80266666667
198.54,15.3152222222,15.2152222222,-12.1121111111,9.1091111111,2.50244444444,3.70366666668,-1.90177777778,7.80788888889,-1.50155555554,1.001,13.2132222222
198.92,17.7568888889,19.8338888889,-8.09977777779,16.8225555556,9.96877777777,6.23077777777,0.726888888879,15.2648888889,1.76544444443,7.26888888891,19.6262222222
199.30,4.72222222222,13.1944444445,-28.75,6.11111111112,-10.1388888889,-7.22222222223,-18.3333333333,3.88888888889,-13.3333333333,-5.13888888887,4.72222222222
199.68,-4.10255555556,2.56388888887,-48.2052222222,2.7348888889,-26.3248888889,-18.2905555556,-30.94,-4.44455555557,-31.4528888889,-9.74355555557,-5.98277777776
200.06,-8.73011111112,-6.66666666667,-53.3333333333,-6.98411111111,-28.0952222222,-19.5237777778,-35.5554444445,-3.80955555557,-34.7618888889,-10.4762222222,-10.7936666667
200.44,-28.5973333333,-15.1184444444,-67.2131111111,-19.4898888889,-37.5226666667,-28.7796666667,-49.1801111111,-7.83233333333,-44.8088888889,-14.0255555556,-26.2296666667
200.82,-51.1627777779,-22.2222222222,-89.6642222223,-11.8863333333,-47.2867777778,-35.142,-65.8914444444,-12.6614444444,-51.6796666667,-22.4806666667,-36.1755555555
201.19,-94.7367777778,-56.725111111,-118.128777778,-37.1346666667,-75.731,-64.3273333333,-87.7195555555,-37.7193333333,-73.6841111112,-49.4153333334,-64.9123333334
201.57,-321.527777778,-221.527777778,-334.027777778,-161.111111111,-279.861111111,-222.222222222,-257.638888889,-119.444444444,-266.666666667,-201.388888889,-272.222222222
201.95,-136.231888889,-61.8356666665,-137.198,-30.4345555556,-122.222222222,-64.2512222222,-82.1257777777,-0.483,-93.7196666666,-34.2995555554,-110.628
202.33,-140.579777778,-75.3622222221,-151.690666666,-40.5796666667,-97.5845555556,-35.7486666668,-58.4541111111,-10.6280000001,-77.7778888889,-28.5023333333,-95.1691111111
202.71,-1106.66666667,-837.777777777,-1084.44444445,-560.000000001,-824.444444446,-711.111111112,-673.333333333,-444.444444445,-704.444444444,-515.555555556,-684.444444445
203.09,728.283,597.979777778,684.848333333,464.646555555,572.727222222,545.454555555,469.697,377.777888889,480.808,416.161888889,565.656555556
203.47,-375.816888889,-295.424888889,-335.294111111,-213.725555555,-243.790888889,-286.274444444,-192.810444445,-134.640777778,-205.882333333,-145.751666667,-264.706
203.85,-156.190555556,-101.904666667,-129.206333334,-84.126888889,-91.4284444443,-113.015777778,-59.365,-38.0952222222,-42.8572222223,-35.2382222222,-98.730111111
204.22,-264.529777778,-166.666666667,-194.444555555,-128.632444444,-143.162333333,-169.230666667,-103.418777778,-107.692222222,-99.5725555555,-66.2393333332,-185.470111111
204.60,-360.101,-236.363666667,-263.131444444,-186.363666667,-198.99,-235.858444444,-162.121222222,-193.939333333,-159.090888889,-124.747444444,-276.767888889
204.98,-288.530444444,-203.942666667,-212.186333333,-155.555555555,-173.118333334,-172.759888889,-137.634444444,-162.723777778,-145.519777778,-112.544777778,-220.788555555
205.36,-250.750777778,-172.372333333,-180.780777778,-119.819888889,-139.639777778,-155.255222222,-116.516555556,-130.330444444,-119.219111111,-84.0842222222,-196.096
205.74,-176.190444444,-115.192666667,-119.274333333,-82.5395555557,-91.6102222223,-97.0522222222,-77.3242222223,-93.1972222221,-76.4173333333,-37.1882222222,-126.077333334
206.12,-158.422888889,-101.792222222,-108.243666667,-70.6093333334,-81.5413333335,-83.8707777777,-72.222111111,-82.258,-75.9856666668,-40.5017777778,-114.695333334
206.50,-133.041111111,-78.9474444445,-79.6784444443,-57.6023333333,-67.6898888889,-71.7833333333,-51.7543333333,-61.8422222222,-62.2806666667,-28.3625555556,-91.0819999999
206.87,-138.888888889,-80.4761111112,-78.8887777778,-61.9047777777,-75.5555555556,-67.3015555556,-53.492,-63.4921111111,-69.8412222222,-27.619,-104.285666667
207.25,-111.396,-53.8461111111,-55.9831111111,-39.601,-52.1368888889,-39.3163333333,-31.3391111111,-39.0313333333,-50.4274444445,-7.69233333333,-76.7806666667
207.63,-162.007111111,-79.749111111,-84.2294444445,-66.3082222223,-84.2294444445,-57.8852222222,-65.0536666667,-61.8281111111,-80.8243333333,-31.1826666667,-120.430111111
208.01,-232.666666667,-124.0,-128.888888889,-106.0,-126.0,-90.8888888889,-109.555555556,-105.333333333,-136.222222222,-70.8888888888,-174.666666667
208.39,-239.229111111,-127.210777778,-124.489666666,-106.576,-134.693888889,-100.0,-112.471666666,-98.866111111,-135.827555555,-73.923,-172.562444445
208.77,-184.814777778,-94.074111111,-95.0000000001,-80.5555555557,-103.888777778,-87.037,-85.0001111111,-72.5927777778,-107.777777778,-55.5556666666,-135.370444444
209.14,-166.29,-77.2128888889,-73.2580000001,-74.3881111112,-95.2917777778,-81.5444444443,-73.4464444443,-59.1337777778,-97.7400000001,-40.113,-119.209
209.52,-165.517222222,-81.8006666665,-68.7739999999,-84.8661111112,-106.513444444,-81.4175555554,-80.4597777779,-70.4981111111,-101.915555556,-43.4865555556,-127.394666667
209.90,-224.691222222,-130.864222222,-111.604888889,-120.246888889,-153.333333333,-137.037,-125.185111111,-112.098888889,-139.999888889,-71.8517777777,-181.234666667
210.28,-420.512777778,-264.102555556,-210.684,-249.572555555,-303.846111111,-285.042666667,-250.427333333,-232.478444444,-268.376222222,-156.837555555,-344.444555556
210.66,-1398.61111111,-879.166666668,-688.888888888,-820.833333333,-1048.61111111,-998.611111112,-883.333333333,-780.555555557,-876.388888889,-570.833333333,-1165.27777778
211.03,-874.35911111,-553.846111111,-429.059888889,-498.290555555,-628.205,-623.076888889,-559.829111111,-514.53,-471.794777778,-335.042555556,-749.572666667
211.41,-1174.44444445,-771.111111111,-622.222222222,-664.444444446,-830.0,-875.555555557,-795.555555555,-758.888888889,-668.888888889,-476.666666667,-1035.55555556
211.79,-950.427333335,-658.119666667,-529.914444445,-539.316222222,-673.504111111,-754.700777778,-627.350333333,-631.623888889,-570.940111111,-414.529888889,-829.914555556
212.17,-4155.55544445,-3096.29644445,-2229.62955556,-2537.037,-2951.85166667,-3392.59266667,-2737.03711111,-2685.18511111,-2500.00011111,-1855.55544444,-3825.92588889
212.55,12233.3333333,9133.33333334,6422.22222221,7433.33333333,8577.77777778,9700.0,7933.33333335,7500.0,6911.11111111,5366.66666666,11055.5555556
212.92,-6138.88888889,-4633.33333333,-3138.88888889,-3588.88888889,-4294.44444444,-4422.22222222,-3911.11111111,-3638.88888889,-3177.77777778,-2527.77777778,-5277.77777778
213.30,-4151.85188889,-3214.81488889,-2166.66655556,-2266.66677778,-2818.51866667,-3040.74077778,-2625.92577778,-2462.963,-1888.88877778,-1799.99988889,-3892.59255556
213.68,1800.00011111,1363.492,928.571444446,973.01588889,1173.01588889,1261.90477778,1080.95244444,1017.46055555,807.936666668,753.968444444,1603.17455556
214.06,902.381,664.285666667,448.412555556,496.825333333,576.190444444,593.650666667,504.762,496.825555555,390.476111111,415.873,841.269777778
214.44,11455.5555556,7977.77777778,4844.44444445,5944.44444444,6622.22222222,6555.55555556,5311.11111111,5822.22222222,4211.11111111,5022.22222222,10200.0
214.81,3940.74077778,2770.37033333,1844.44433333,2207.40733333,2140.74066667,2211.11122222,2014.81477778,2107.40722222,1603.70366667,1788.88888889,3474.07411111
215.19,-2963.88888889,-2008.33333333,-1311.11111111,-1705.55555555,-1538.88888889,-1566.66666667,-1394.44444445,-1477.77777778,-1355.55555555,-1319.44444445,-2427.77777778
215.57,-2727.77777778,-1791.66666667,-891.666666667,-1633.33333333,-1400.0,-1305.55555556,-1211.11111111,-1338.88888889,-1113.88888889,-1186.11111111,-2166.66666667
215.95,-5272.22222222,-3244.44444444,-1111.11111111,-2961.11111111,-2600.0,-2222.22222222,-2127.77777778,-2744.44444444,-1744.44444444,-2105.55555555,-3927.77777778
216.32,-2168.88888889,-1268.88888889,-500.0,-1153.33333334,-1042.22222222,-906.666666667,-917.777777779,-1162.22222222,-719.999999999,-864.444444443,-1493.33333333
216.70,-802.564,-448.717888889,-175.213777778,-417.948555556,-388.888777778,-359.829,-379.487,-467.521222222,-303.418777778,-338.461555556,-568.376
217.08,-1034.44444445,-568.888888889,-204.444444444,-594.444444444,-521.111111111,-477.777777778,-497.777777778,-612.222222222,-420.0,-427.777777778,-738.888888889
217.46,1879.62955555,1029.62966667,498.148111111,1177.77788889,1022.22233333,911.111000001,1016.66666667,1162.96277778,966.666666667,848.148111111,1268.51844444
217.83,713.071888889,426.144,262.091444444,490.196,421.568555556,411.764888889,460.784444444,494.771222222,438.562222222,386.928111111,535.293888889
218.21,595.238,348.148333333,213.227444445,429.629666667,356.613777778,347.089888889,411.111222222,442.328,392.592333333,325.925777778,452.91
218.59,488.477333333,296.296111111,210.699666667,367.078111111,313.991777778,304.526777778,385.185222222,384.773555556,338.683333333,280.246777778,402.880666666
218.97,563.636444444,335.858333333,226.262555556,427.777777778,380.808111111,342.424,448.99,462.626444445,389.393777778,327.777666667,505.555333333
219.34,357.189555555,230.392111111,157.516333333,278.758111111,256.862555555,223.529555555,308.823444445,309.803888889,257.516444444,231.045777778,333.333333333
219.72,344.135888889,244.444444444,162.345777778,261.728444445,250.925777778,229.938222222,299.382777778,287.345555556,261.111,222.222333333,330.864333333
220.10,385.185222222,289.629666667,194.814888889,307.407555555,284.444444444,250.370444444,349.629555556,320.370444445,317.036888889,245.185111111,401.481666666
220.47,665.079222222,464.285777778,278.571444444,528.571555556,486.507777778,416.666777778,602.380888889,560.317444444,553.174777778,415.872888889,716.666888889
220.85,293.703777778,210.370333333,129.629555556,251.852,223.703666667,181.481555556,265.555777778,246.666666667,232.963,184.444555556,327.777888889
221.23,279.059666667,196.581222222,115.812,234.188,224.359,171.795,275.641111111,241.025666667,236.324777778,179.059777778,347.863333333
221.61,308.771888889,212.865444444,116.959111111,259.064333334,255.555666667,180.116888889,312.865444445,267.251444445,253.801111111,176.608222222,414.619666667
221.98,1152.77777778,666.666666667,127.77777778,913.888888889,1027.77777778,413.888888889,1119.44444445,844.444444443,747.222222222,499.999999999,1550.0
222.36,-469.444444444,-266.666666667,-48.611111111,-351.388888889,-504.166666667,-155.555555556,-463.888888889,-329.166666667,-326.388888889,-183.333333333,-666.666666667
222.74,1385.18511111,900.000111111,270.370444444,1085.18533333,1337.03722222,662.962777778,1159.25922222,996.296222221,1000.0,518.518555556,1740.74088889
223.11,-1288.889,-859.25911111,-296.29622222,-1048.148,-1155.55544445,-814.814777779,-1081.48155556,-807.407444446,-829.629666666,-488.888777778,-1340.74088889
223.49,-417.777777778,-248.888888889,-78.8888888887,-330.0,-366.666666667,-263.333333333,-296.666666667,-230.0,-245.555555556,-125.555555555,-433.333333333
223.87,-256.349222222,-113.492,-51.5872222223,-249.999888889,-239.682444444,-135.714222222,-168.254,-157.142777778,-109.523888889,-65.0793333333,-273.015777778
224.24,-116.27,-32.9364444446,-9.5237777779,-107.539666667,-96.0317777778,-51.9842222223,-65.476111111,-45.6351111111,-36.1112222222,-23.8095555555,-96.8253333334
224.62,-109.090888889,-42.424222222,-10.7743333334,-98.6533333332,-93.6026666668,-53.1985555555,-61.2794444443,-37.3737777778,-57.9126666667,-13.8046666666,-92.5926666667
225.00,-94.309,-37.9403333333,-14.3632222222,-77.5068888889,-78.3200000001,-42.0053333333,-47.6965555557,-41.1923333333,-59.3494444444,-15.447,-59.6207777778
225.38,-130.701666667,-65.7896666667,-31.2865555555,-104.093555555,-98.8304444444,-56.7252222221,-56.1403333333,-65.2046666667,-81.5788888889,-48.2455555555,-73.6843333333
225.75,-120.833444445,-60.8796666664,-40.2777777778,-99.5371111111,-94.2130000001,-58.5646666666,-54.8611111112,-64.8147777778,-81.2497777777,-55.5556666667,-72.9166666667
226.13,-127.659666667,-66.9031111111,-46.3357777778,-98.5815555557,-101.418444444,-76.1228888888,-53.9007777778,-81.3236666667,-95.0354444444,-68.0852222222,-83.9242222223
226.51,-156.565666667,-90.6564444443,-64.6464444443,-119.192,-126.515222222,-103.282777778,-81.313,-111.363777778,-113.889,-99.7474444443,-106.818111111
226.88,-66.5312222223,-32.6558888889,-18.9702222222,-40.9212222222,-60.298,-38.347,-36.1788888889,-37.8047777778,-50.2711111111,-43.9024444444,-40.9215555556
227.26,-42.3038888889,-16.3098888889,-5.09677777778,-18.9603333333,-41.4883333333,-16.004,-20.9987777778,-21.1007777778,-35.474,-25.6878888889,-24.3628888889
227.64,-20.9595555555,-2.44111111112,4.37700000001,-5.13455555554,-22.7272222222,-2.44111111109,-8.2491111111,-5.63955555556,-17.6767777778,-13.4681111111,-8.66999999999
228.01,-18.4428888889,-4.15722222222,2.87222222223,-3.70366666667,-21.542,-1.13377777778,-9.22155555553,-4.53522222222,-19.4256666667,-15.3438888889,-8.69233333332
228.39,-21.8167777778,-8.27233333333,-3.24411111111,-9.08355555555,-29.116,-8.84022222222,-14.5985555555,-11.9221111111,-26.8451111111,-23.1144444444,-14.5985555556
228.76,-28.872,-15.5725555555,-10.9427777778,-17.0875555555,-36.4477777778,-15.4042222222,-21.1278888889,-22.4746666667,-30.6397777778,-34.0067777778,-21.6331111111
229.14,-29.3364444445,-18.3052222222,-12.3902222222,-20.2237777778,-37.9695555556,-20.0638888889,-20.9433333333,-22.9415555555,-34.2926666666,-36.4508888889,-24.6201111111
229.52,-19.8357777778,-9.84333333332,-8.20288888889,-13.199,-28.4862222222,-15.1382222222,-13.8701111111,-14.1685555556,-28.1133333333,-27.4422222222,-17.7478888889
229.89,-12.4224444444,-5.17588888889,-3.17455555556,-8.00544444445,-21.601,-10.6973333333,-8.07455555553,-10.352,-21.6011111111,-22.4981111111,-13.5956666667
230.27,-2.63644444443,3.07600000001,3.0131111111,-1.94622222222,-12.9315555556,-3.26400000001,-2.76222222221,-4.26866666667,-14.5008888889,-13.9987777778,-6.02622222222
230.65,2.34933333333,6.73011111111,7.68255555557,0.190222222223,-6.92066666667,4.38099999997,1.20644444442,1.84133333333,-10.7302222222,-8.38111111112,-0.888777777777
231.02,9.65900000001,9.6591111111,13.0681111111,4.10355555556,-0.820666666653,9.59611111111,6.69188888891,4.60844444445,-6.81833333332,-1.70433333332,1.89388888889
231.40,10.6218888889,5.86988888889,8.52544444444,2.44566666667,-1.04822222222,3.28466666664,6.70855555554,0.629,-10.0628888889,-5.80011111111,-2.72544444444
231.78,0.854666666677,-3.49655555558,-1.94255555556,-8.08088888889,-10.1011111111,-10.6448888889,-1.70944444446,-9.09099999999,-25.2523333333,-18.0262222222,-14.996
232.15,6.72911111113,2.89522222223,1.33022222223,-0.469555555557,-5.08611111111,-8.294,3.59944444447,-1.72144444445,-19.6401111111,-14.241,-6.33799999999
232.53,6.11477777777,2.9828888889,1.64055555556,0.298222222223,-6.48766666667,-5.36933333333,4.25044444443,-3.35566666667,-14.6905555556,-13.7211111111,-3.72844444443
232.90,12.8621111111,6.66677777778,5.05066666666,6.06055555556,-2.02011111111,0.538666666667,7.27277777777,2.02011111111,-10.2356666667,-9.89900000001,-1.88566666666
233.28,10.0528888889,2.77777777778,0.066,5.2248888889,-3.76977777779,1.455,3.50533333333,-1.91788888889,-12.1031111111,-14.2856666667,-8.33344444446
233.66,4.7137777778,-4.30977777778,-4.91577777778,-2.55911111111,-10.1011111111,-5.25266666667,-3.63644444443,-9.89911111111,-15.3534444444,-18.3166666667,-14.2761111111
234.03,3.5228888889,-7.31722222222,-7.45255555556,-3.31966666666,-12.1951111111,-6.09744444444,-5.55566666666,-13.2791111111,-17.4118888889,-18.1571111111,-13.9564444444
234.41,-6.28011111111,-17.9434444444,-19.1856666667,-12.5604444444,-20.428,-14.0786666667,-14.907,-19.8756666666,-26.7081111111,-28.0883333333,-22.5673333333
234.78,-1.44144444443,-13.3932222222,-14.6546666666,-6.30611111112,-15.4955555556,-14.3543333333,-9.06888888889,-14.7747777778,-20.06,-21.0213333333,-16.0358888889
235.16,-13.2305555556,-22.0296666667,-26.8466666667,-17.5338888889,-25.562,-27.1033333333,-19.2678888889,-29.2227777778,-28.645,-30.3788888889,-26.5896666667
235.54,-14.4078888889,-21.6117777778,-24.9693333333,-20.2687777778,-26.9841111111,-23.9926666667,-21.0013333333,-29.1208888889,-29.5482222222,-26.984,-28.1441111111
235.91,-2.93799999999,-10.8438888889,-13.4615555556,-6.94422222223,-14.5833333333,-14.0491111111,-9.34833333332,-18.483,-16.2393333333,-13.6217777778,-15.4912222222
236.29,-2.30055555556,-7.43999999999,-9.83844444443,-4.65,-11.6984444444,-12.0407777778,-5.62900000001,-15.81,-11.7474444444,-8.61466666668,-13.4116666667
236.66,3.50888888888,-1.07955555557,-4.18355555556,0.135,-5.08333333333,-6.20788888888,0.854555555557,-9.3118888889,-6.11777777778,-1.21466666668,-6.97255555556
237.04,5.74866666668,3.7321111111,-2.01633333333,3.94688888889,-1.37288888889,-1.15822222223,5.31944444444,-3.56066666667,-1.54433333333,3.947,-0.300333333333
237.41,7.31311111111,7.11111111112,0.767666666667,4.68677777779,-0.0405555555567,-1.85844444444,6.50488888889,-0.727222222223,2.22233333333,6.74733333333,3.99977777777
237.79,10.0547777778,10.4461111111,3.71677777778,6.84666666668,1.68233333333,1.72144444444,8.56800000001,1.05622222222,5.00777777778,7.12055555557,7.08144444445
238.17,12.1178888889,12.2296666667,7.23344444446,8.12833333332,4.43700000001,5.36911111112,10.179,6.264,8.53844444444,9.3961111111,8.57566666668
238.54,16.4832222222,16.5166666667,11.5783333333,12.5792222222,8.84199999998,10.1768888889,14.2142222222,10.9442222222,13.8805555555,13.8804444444,12.6127777778
238.92,14.8881111111,15.1715555556,10.639,11.1425555556,7.86911111112,10.6705555556,13.1255555556,10.1982222222,11.6461111111,12.9052222222,10.6075555556
239.29,18.0592222222,16.7384444444,13.3217777778,12.6327777778,10.5367777778,13.8672222222,16.3077777778,13.5227777778,13.4081111111,14.7575555556,13.6951111111
239.67,17.4293333333,16.4216666667,11.7375555556,11.5741111111,9.25933333332,13.235,16.9934444444,12.3367777778,13.5075555556,13.2897777778,15.3593333333
240.04,15.3864444445,15.9332222222,10.6886666667,9.7687777778,7.73066666668,13.6467777778,15.5854444444,11.136,13.1992222222,12.7268888889,14.939
240.42,14.8225555556,15.0273333333,9.51733333334,8.356,6.58011111111,12.6592222222,14.2985555556,9.38066666669,11.5208888889,11.2022222222,14.0937777778
240.79,13.0998888889,12.2797777778,7.42111111112,6.66266666667,5.28911111111,10.5987777778,12.1774444444,7.68777777778,9.69677777777,9.16366666667,12.5257777778
241.17,10.6198888889,8.21999999999,4.61044444446,3.51477777778,3.15566666667,7.97433333334,8.69233333332,4.70511111111,6.76488888888,6.87822222222,9.99611111112
241.54,12.2895555555,9.19177777778,6.46488888888,5.87544444445,5.32011111111,9.86533333332,10.3536666667,6.16155555556,7.7441111111,8.23233333336,11.9193333333
241.92,11.4473333334,8.66588888889,6.00655555557,6.37311111111,5.65488888889,9.7967777778,10.5148888889,6.80111111111,7.25966666666,8.4212222222,11.7377777778
242.29,11.2254444444,8.769,5.08422222222,5.91255555556,5.41288888889,9.11155555557,9.997,5.86977777778,6.34088888889,8.24044444443,11.9677777778
242.67,10.6491111111,8.55744444444,4.86266666667,5.67766666667,5.10711111111,8.58444444445,9.67133333334,5.41977777778,6.28888888889,8.32633333334,11.804
243.05,10.8586666667,9.15977777779,5.53555555556,5.97388888889,6.10633333333,9.10666666665,10.1952222222,5.84088888889,7.35422222222,8.94722222223,12.651
243.42,11.2148888889,10.1765555556,5.97066666667,6.78855555555,7.217,9.47588888888,10.2283333333,6.33422222222,8.29444444446,9.55344444444,13.3308888889
243.80,11.2493333333,10.4833333334,7.14388888889,7.80911111111,8.49988888889,10.1317777778,10.3577777778,6.93044444444,9.45388888888,10.2322222222,13.3585555555
244.17,11.0987777778,9.94922222223,7.16855555557,7.40322222222,8.50333333333,10.1103333333,10.5302222222,6.74811111111,9.14577777778,10.1841111111,13.2368888889
244.55,10.7892222222,10.0263333333,7.54655555556,7.43933333334,9.144,11.2541111111,10.5865555555,7.01022222222,9.609,10.5984444444,13.9484444444
244.92,10.92,10.3352222222,8.59188888889,8.11955555557,9.54799999999,12.3032222222,10.7737777778,7.56855555556,9.85166666665,10.74,13.7763333334
245.30,12.5543333334,12.8014444445,11.1625555555,10.3277777778,11.1421111111,14.0175555556,12.4818888889,9.28677777778,11.5748888889,12.2964444444,15.1824444445
245.67,11.4558888889,12.0403333333,10.4022222222,9.22422222221,10.0862222222,13.5344444444,11.7721111111,8.72599999999,10.9004444445,11.791,14.0901111111
246.05,11.58,12.0225555555,10.5817777778,9.40111111111,10.2951111111,13.6545555556,11.8315555556,8.79333333333,11.2674444444,11.8143333333,14.349
246.42,10.887,11.2232222222,10.5667777778,9.13366666668,10.1025555556,13.6246666667,11.6874444445,8.14922222222,11.1032222222,11.3112222222,13.8328888889
246.79,10.7833333333,10.8356666667,10.4931111111,8.89955555555,10.128,13.7324444444,11.7664444444,8.14733333333,10.8952222222,11.1856666667,13.874
247.17,9.86766666666,10.2151111111,9.4651111111,8.14566666667,9.10388888889,12.9788888889,11.0138888889,7.41666666666,10.0484444444,10.1386666667,13.111
247.54,9.39655555554,9.37011111111,8.96455555556,7.57577777778,8.35988888889,12.9715555556,10.6657777778,7.04411111111,9.59588888888,9.52277777778,12.6462222222
247.92,9.86722222223,9.72477777779,9.08977777778,7.71622222222,8.753,13.1971111111,10.9297777778,7.35344444444,9.65988888889,9.82188888889,12.9898888889
248.29,9.90977777778,9.56488888889,9.14966666666,7.59688888889,8.696,12.9574444445,10.651,7.27744444445,9.72455555555,9.84599999999,12.8552222222
