wavelength,Back_CisLevm,Belly_CisLevm,Breast_CisLevm,Crissum_CisLevm,Crown_CisLevm,DorTail_CisLevm,Patch10_CisLevm,Patch11_CisLevm,Rump_CisLevm,Throat_CisLevm,WingTip_CisLevm
441.82,48.2387333333,54.0842,6.56303333333,45.8568,9.28746666667,6.2096,29.8672,32.5620666667,43.5128394872,5.51726666667,3.78573333333
442.18,48.2697333333,54.1148333333,6.55723333333,45.8664666666,9.27979999999,6.20573333334,29.8694666667,32.5572,43.5215938461,5.516,3.77886666667
442.53,48.2995333333,54.1543666667,6.53266666667,45.8759333333,9.263,6.17873333334,29.8452,32.5293333333,43.5107866667,5.49713333333,3.75693333333
442.89,48.2722,54.137,6.49,45.8282,9.22026666667,6.13580000001,29.7621333333,32.4770666667,43.4455835897,5.462,3.71373333333
443.24,48.3348,54.2041,6.4844,45.8782,9.20873333333,6.11980000001,29.7501333333,32.505,43.4920410256,5.455,3.70133333333
443.60,48.4122666667,54.3312333333,6.5016,45.9766666667,9.23226666667,6.14433333333,29.7952,32.5718666667,43.6083035897,5.47126666667,3.725
443.95,48.4219333333,54.3638,6.4892,45.9685333333,9.22066666666,6.12833333334,29.7747333333,32.5485333333,43.6117128205,5.46286666667,3.7096
444.31,48.4746,54.4392,6.53733333333,46.0404666666,9.26906666667,6.18346666667,29.7947333333,32.5892,43.6494841026,5.51173333334,3.754
444.66,48.5346,54.5202333333,6.52466666667,46.0780666667,9.26126666666,6.17706666666,29.8117333333,32.6019333333,43.6872287179,5.50433333333,3.74706666666
445.02,48.5211333333,54.5608666667,6.5277,46.0676,9.24793333333,6.17933333333,29.7986,32.592,43.6955097436,5.50466666667,3.73113333333
445.37,48.5046,54.5414,6.518,46.0537333333,9.23966666667,6.17866666667,29.7678,32.5834,43.6596323077,5.5112,3.74006666667
445.72,48.4954,54.5626666667,6.49886666667,46.0416666667,9.21939999999,6.17326666667,29.7437333333,32.5712666667,43.6467092308,5.50146666667,3.73273333333
446.08,48.5338666667,54.6320666667,6.5102,46.0707333333,9.22853333333,6.18599999999,29.7422666667,32.5776666667,43.6978989744,5.51286666667,3.74793333333
446.43,48.5811333333,54.7129333333,6.53163333333,46.1178666667,9.24666666667,6.21026666667,29.7676,32.5986,43.7612641026,5.5286,3.77333333333
446.79,48.6631333333,54.7754,6.54026666667,46.1920666667,9.26006666666,6.23186666667,29.7976,32.6448,43.8417964102,5.53353333333,3.7828
447.14,48.7107333333,54.8466,6.53496666667,46.2138,9.25199999999,6.23173333333,29.813,32.6414,43.8749194872,5.52453333333,3.77613333333
447.50,48.7190666667,54.8477,6.52583333333,46.2036,9.247,6.23086666667,29.7822666666,32.6090666667,43.8380794872,5.51306666667,3.76433333333
447.85,48.7884,54.8986333333,6.5489,46.2605333333,9.27720000001,6.26606666666,29.7962,32.6390666667,43.8681994872,5.5366,3.79173333333
448.21,48.8463333333,54.9656,6.54396666667,46.3112,9.26540000001,6.25400000001,29.7998666667,32.6644666667,43.9111933333,5.5282,3.7876
448.56,48.9094,55.0581,6.56713333333,46.3896666667,9.29386666667,6.28766666667,29.8258666667,32.7279333333,43.9619174359,5.55573333333,3.82393333333
448.92,49.0328666667,55.1495333333,6.57216666666,46.4714,9.31839999999,6.29793333333,29.8497333333,32.7622666667,44.0209538461,5.56446666667,3.84913333333
449.27,49.0951333333,55.2286333333,6.59266666667,46.5187333333,9.33066666667,6.31133333333,29.8588,32.79,44.07206,5.57133333333,3.8552
449.62,49.1672666667,55.3018,6.6301,46.5814666667,9.36586666666,6.33146666666,29.8811333333,32.8142666667,44.1263451282,5.5954,3.88366666667
449.98,49.2709333334,55.4233,6.6328,46.6864666667,9.37646666667,6.32113333333,29.901,32.8534,44.1878748718,5.599,3.87653333333
450.33,49.3776666667,55.5206333333,6.63443333333,46.7657333333,9.39166666666,6.3202,29.9139333333,32.9053333333,44.2385066667,5.6136,3.87413333333
450.69,49.428,55.6108333333,6.66613333333,46.8140666667,9.41926666667,6.33946666666,29.9258666667,32.9248,44.2626861538,5.63426666667,3.8962
451.04,49.4324666667,55.6494666667,6.67993333333,46.847,9.4208,6.33920000001,29.9106,32.9486666667,44.2671446154,5.63393333333,3.89926666667
451.40,49.4944666667,55.728,6.67986666667,46.895,9.42800000001,6.33773333333,29.9158666666,32.9773333333,44.3175866667,5.62693333333,3.91
451.75,49.5784,55.8499666667,6.669,46.9711333333,9.42833333333,6.32526666667,29.9468666667,33.0139333333,44.406054359,5.61493333333,3.90073333333
452.10,49.6134666667,55.9129333333,6.66316666667,46.9988666667,9.43253333333,6.32139999999,29.9498666667,33.0272,44.4513035897,5.60893333333,3.88993333333
452.46,49.6232,55.9144,6.62923333333,46.994,9.39993333334,6.26893333333,29.913,32.9914,44.4636815385,5.5744,3.85153333333
452.81,49.6253333333,55.9615,6.62856666667,46.9909333333,9.39326666667,6.26106666667,29.9244,33.0170666667,44.4998323077,5.57693333333,3.8504
453.17,49.7107333333,56.0908,6.63483333333,47.0825333333,9.40559999999,6.25946666667,29.9601333333,33.0614666667,44.5905523077,5.57986666667,3.86486666667
453.52,49.7828666667,56.1821,6.6003,47.1566,9.38680000001,6.23353333334,29.9648,33.0942,44.6439666667,5.5388,3.8274
453.87,49.7570666667,56.1727333333,6.60666666667,47.1478666667,9.39206666666,6.24453333333,29.9561333333,33.0896,44.6389974359,5.53926666666,3.8322
454.23,49.7180666666,56.1311,6.57406666667,47.1139333333,9.35119999999,6.21206666667,29.9159333333,33.052,44.6161528205,5.497,3.798
454.58,49.7702666667,56.1962333333,6.55596666667,47.1528666667,9.33613333334,6.1956,29.8994666666,33.0547333333,44.6399235897,5.49446666667,3.7976
454.93,49.8284666667,56.2466666667,6.5504,47.1734,9.362,6.19626666667,29.8961333333,33.049,44.6644487179,5.50273333333,3.8082
455.29,49.9216666667,56.3314666667,6.5664,47.2454666666,9.37280000001,6.21173333333,29.915,33.1040666667,44.7359153846,5.51446666667,3.81293333333
455.64,49.9072,56.2975,6.56563333334,47.1992,9.35906666666,6.21186666667,29.8757333333,33.103,44.6929092308,5.51193333333,3.8134
456.00,49.9126666667,56.3099,6.57423333333,47.1926666667,9.35920000001,6.21920000001,29.8661333333,33.0814666667,44.6862774359,5.51573333333,3.82606666667
456.35,49.972,56.3957,6.59503333333,47.2448666666,9.36113333333,6.23799999999,29.8928,33.0985333333,44.7232605128,5.5308,3.8358
456.70,50.0361333333,56.4806666667,6.5939,47.3155333333,9.35526666666,6.24073333333,29.9081333333,33.1242666667,44.7505994872,5.52153333333,3.82073333333
457.06,50.0364666667,56.4993,6.60123333333,47.3084666667,9.35826666666,6.24106666667,29.9002666667,33.1174,44.7531302564,5.53046666667,3.81386666667
457.41,50.0664,56.5573,6.62686666667,47.2862,9.37779999999,6.26613333334,29.9144,33.1241333333,44.7671102564,5.56713333333,3.8432
457.76,50.1692,56.6680333333,6.66,47.3472666667,9.3968,6.30039999999,29.9598,33.1787333333,44.8537805128,5.602,3.89113333333
458.12,50.2184,56.7243666667,6.71056666667,47.3810666667,9.43773333333,6.33906666666,29.9799333333,33.2068,44.8927758974,5.64413333333,3.9372
458.47,50.2444666667,56.7719,6.7428,47.4044,9.45100000001,6.36619999999,30.0072,33.2409333333,44.9227887179,5.67126666667,3.9466
458.82,50.2802,56.8323333333,6.74273333333,47.466,9.43426666667,6.36633333334,30.0318666667,33.2527333333,44.9742835897,5.6748,3.9356
459.18,50.2972666667,56.8749,6.7382,47.4802,9.43753333333,6.36693333333,30.052,33.2588666667,44.9835158974,5.67566666667,3.93366666667
459.53,50.3675333333,56.9867333333,6.74466666667,47.5506,9.45133333333,6.36126666666,30.0803333333,33.2818,45.0409646154,5.677,3.94246666667
459.88,50.4136666667,57.0329,6.74396666667,47.5782666667,9.44886666666,6.35713333334,30.0824,33.3101333333,45.0687476923,5.67453333333,3.93833333333
460.24,50.4320666667,57.0258666667,6.73113333333,47.5755333333,9.45326666666,6.35653333333,30.0664,33.3024666667,45.0722071795,5.666,3.9318
460.59,50.4432,57.0514,6.72506666667,47.5795333333,9.44446666667,6.34493333333,30.0410666667,33.2829333333,45.0705728205,5.6608,3.92973333333
460.94,50.4775333333,57.0832,6.725,47.6039333333,9.44633333333,6.35526666666,30.0402666667,33.2873333333,45.0867025641,5.66106666667,3.93633333333
461.29,50.5344,57.1363,6.73006666667,47.6561333333,9.45133333333,6.36213333333,30.0359333333,33.3010666667,45.1301148718,5.66226666667,3.943
461.65,50.5512666666,57.1723333333,6.70276666667,47.6704,9.43546666667,6.33626666667,30.0119333333,33.2900666667,45.1243476923,5.6308,3.90853333334
462.00,50.5984,57.2438333333,6.65863333333,47.7151333333,9.40446666667,6.2978,30.0010666667,33.2886,45.1461876923,5.59233333333,3.87126666667
462.35,50.6696666667,57.3424333333,6.62356666667,47.7749333333,9.3832,6.2604,30.0042666667,33.2863333333,45.2000384616,5.5634,3.84473333333
462.71,50.7118666667,57.4124,6.63976666667,47.7732666667,9.39820000001,6.26653333334,29.9828,33.2840666667,45.2122307692,5.56973333333,3.85553333333
463.06,50.7259333333,57.4594666667,6.6315,47.8094,9.38013333334,6.24586666667,29.9581333334,33.2738,45.2420317949,5.5702,3.8452
463.41,50.7290666667,57.4604666667,6.63353333333,47.8092,9.36973333333,6.23880000001,29.9238666667,33.2388666667,45.2245523077,5.5784,3.82813333333
463.76,50.7814666667,57.5180333333,6.61646666667,47.8719333333,9.35606666667,6.22753333333,29.9289333333,33.2361333333,45.2775271795,5.56686666667,3.8106
464.12,50.8344666667,57.6427,6.64276666667,47.9451333333,9.37180000001,6.24539999999,29.9404,33.2574666667,45.3363076923,5.58313333333,3.83873333334
464.47,50.9063333333,57.6977666667,6.66526666667,48.0050666666,9.38720000001,6.26406666666,29.94,33.2846666667,45.4031271795,5.59586666667,3.86306666667
464.82,50.9556,57.757,6.6942,48.0460666667,9.41173333334,6.29873333333,29.9466666667,33.3082,45.4296364103,5.6252,3.89
465.17,50.9856,57.7946666667,6.69203333333,48.0988666667,9.40560000001,6.3034,29.9502,33.33,45.4729882051,5.63586666667,3.88753333333
465.53,51.0165333333,57.8300333334,6.71836666667,48.1248,9.41020000001,6.30406666666,29.9558,33.3368666667,45.4878025641,5.6506,3.9026
465.88,51.0434666667,57.8557666667,6.78036666667,48.1375333333,9.4502,6.35573333333,29.9769333333,33.3538666667,45.5159584615,5.69553333333,3.95273333333
466.23,51.0817333334,57.8937,6.83406666667,48.1691333333,9.4876,6.40733333333,30.0029333333,33.385,45.5293435897,5.73093333333,4.0038
466.58,51.1736,57.9723,6.83363333333,48.2578666667,9.49806666667,6.41780000001,30.0386,33.448,45.6002246154,5.73013333333,4.0162
466.94,51.2105333333,57.9685333333,6.8844,48.2677333333,9.53413333333,6.46426666667,30.0374,33.4522,45.5903871795,5.7582,4.0532
467.29,51.2938,58.0736,6.90276666667,48.3788,9.54006666666,6.49113333333,30.0732,33.5210666667,45.6774605128,5.76853333333,4.0774
467.64,51.3492,58.1581333333,6.9353,48.4113333333,9.57033333333,6.51746666667,30.0879333333,33.5484666666,45.6809061538,5.8064,4.111
467.99,51.3851333333,58.1881666667,6.93756666667,48.4202666667,9.55306666667,6.50780000001,30.0842,33.5432,45.6801825641,5.8046,4.09333333333
468.35,51.407,58.2279666667,6.94073333333,48.4470666667,9.55933333333,6.51413333333,30.0950666666,33.5558666667,45.6897989744,5.81546666667,4.0854
468.70,51.5141333333,58.3409666667,6.94423333333,48.5267333333,9.56353333333,6.51033333333,30.1396666667,33.5994,45.7903502564,5.81826666667,4.086
469.05,51.6064666667,58.4467666666,6.9888,48.6165333333,9.59399999999,6.53920000001,30.1924666667,33.6592,45.8555487179,5.84993333333,4.11793333334
469.40,51.6664666667,58.5162666667,7.01903333333,48.6638,9.63913333334,6.58626666666,30.2398666667,33.701,45.9239861538,5.90166666667,4.16133333333
469.75,51.7984,58.6823333333,7.0268,48.7687333334,9.6492,6.59439999999,30.2770666667,33.7922666667,46.021694359,5.91253333333,4.15513333333
470.11,51.7728666667,58.6766666667,7.00306666667,48.7655333333,9.63033333333,6.56799999999,30.2296666667,33.7648,46.0337292308,5.88473333333,4.1392
470.46,51.7886666667,58.7027666667,7.00686666667,48.7806666667,9.63406666667,6.58420000001,30.2091333333,33.7499333333,46.0228861539,5.8986,4.14546666667
470.81,51.8466666667,58.7982,6.9643,48.8358,9.60166666667,6.54333333333,30.1953333333,33.749,46.0779707692,5.874,4.11906666667
471.16,51.9086666667,58.8944666667,6.96193333333,48.8729333333,9.61480000001,6.55213333333,30.2359333333,33.7767333334,46.144354359,5.881,4.1086
471.51,51.9638666667,58.9698666667,6.9716,48.9149333333,9.62626666667,6.55999999999,30.2483333333,33.7936,46.2068764103,5.88386666667,4.111
471.87,52.0772,59.0927,7.01803333333,49.0351333333,9.68433333333,6.60493333333,30.3112,33.8992,46.3117030769,5.9278,4.1634
472.22,52.0927333333,59.1193333333,7.0329,49.0468666667,9.68280000001,6.60839999999,30.2955333333,33.8856,46.3022666667,5.93233333333,4.18213333333
472.57,52.0804666667,59.1342666667,7.0218,49.0586666667,9.67546666666,6.60326666666,30.2639333333,33.8892,46.2742292308,5.93453333333,4.1858
472.92,52.0528666667,59.1332,6.9955,49.0070666667,9.67146666667,6.58853333333,30.2288666667,33.8421333333,46.2454194872,5.91646666667,4.17186666667
473.27,52.0681333333,59.1820666667,6.95473333333,49.0284666667,9.61893333334,6.54006666667,30.1716666667,33.8170666667,46.2504046154,5.85686666667,4.12306666667
473.62,52.0388,59.1659,6.92353333333,49.0132,9.5998,6.52046666667,30.1496,33.7644666667,46.2262810256,5.83106666667,4.10013333333
473.98,52.0863333333,59.2154666667,6.88146666667,49.0136666667,9.55859999999,6.48660000001,30.1154,33.7562666667,46.2363430769,5.7932,4.054
474.33,52.083,59.2261666667,6.8616,49.0051333333,9.52753333334,6.45353333333,30.1019333334,33.7438666667,46.2581210257,5.7712,4.03066666667
474.68,52.1194666667,59.2584333333,6.86583333333,49.0288,9.52193333334,6.45439999999,30.1118,33.7770666667,46.2781446154,5.77133333333,4.03166666667
475.03,52.0626,59.1897333333,6.85583333333,48.9576,9.51633333333,6.43073333334,30.0431333333,33.7256666667,46.2083805128,5.75593333333,4.0332
475.38,52.0907333333,59.2367333333,6.8669,49.0112,9.51926666667,6.45026666666,30.0578,33.7514666667,46.26868,5.7622,4.0516
475.73,52.1127333333,59.2718333333,6.86156666667,49.0328666667,9.49806666667,6.43559999999,30.0498666667,33.741,46.2916523077,5.74126666667,4.02873333333
476.08,52.1264,59.3001333334,6.83593333333,49.0312,9.47653333333,6.42206666667,30.0636666667,33.7346666667,46.3298661538,5.72373333333,4.00453333333
476.44,52.1609333333,59.3471666667,6.84026666667,49.0592666667,9.47966666667,6.41726666666,30.0804,33.7521333333,46.3810276923,5.72026666667,3.99886666667
476.79,52.1991333334,59.3864333334,6.85966666667,49.1091333333,9.47266666666,6.43246666667,30.1017333333,33.7867333333,46.4102215385,5.72893333333,4.01986666667
477.14,52.2136,59.3819666667,6.86176666667,49.1102666667,9.48439999999,6.44753333333,30.1001333333,33.7877333333,46.4141620513,5.74266666667,4.03533333333
477.49,52.2084,59.4161666667,6.87683333334,49.1310666667,9.4836,6.46299999999,30.1122666667,33.7815333333,46.438274359,5.7646,4.0544
477.84,52.2432,59.447,6.8782,49.1491333333,9.48999999999,6.46279999999,30.1187333333,33.7957333333,46.4540846154,5.7726,4.05986666667
478.19,52.2934,59.4907,6.87753333333,49.1884666667,9.48680000001,6.4538,30.1278666667,33.8324,46.4885779487,5.768,4.04893333333
478.54,52.3026666667,59.5099333333,6.89533333333,49.1938,9.50873333333,6.49353333333,30.138,33.8399333333,46.5029687179,5.79166666667,4.07626666667
478.89,52.4024666667,59.6157,6.92926666667,49.2744,9.53173333333,6.53679999999,30.1999333333,33.9198,46.5849374359,5.8182,4.0998
479.24,52.3461333333,59.5565666667,6.90146666667,49.2072,9.51606666667,6.51673333333,30.1440666667,33.8830666667,46.5150979487,5.80446666666,4.0728
479.60,52.321,59.5316,6.88773333333,49.1383333333,9.51393333333,6.51513333334,30.1198,33.8576,46.4814230769,5.81253333333,4.08266666667
479.95,52.3247333333,59.5313666667,6.9141,49.1260666667,9.53793333333,6.5506,30.1158666666,33.8627333333,46.4699189744,5.84213333333,4.1098
480.30,52.3014,59.5182,6.91093333333,49.0804,9.52466666667,6.55119999999,30.0911333333,33.8356,46.4446697436,5.83653333333,4.1064
480.65,52.2788666667,59.5199,6.8795,49.0439333333,9.508,6.52126666667,30.0538,33.7990666667,46.4305364103,5.81033333333,4.07
481.00,52.3166666667,59.6006666667,6.88313333333,49.066,9.49906666667,6.52853333333,30.0813333333,33.8179333333,46.4609779487,5.82953333333,4.0688
481.35,52.3355333333,59.6601333333,6.86396666667,49.0888666667,9.48560000001,6.51673333333,30.0968666667,33.8537333333,46.4844323077,5.81366666667,4.05593333333
481.70,52.3614,59.6994333333,6.87933333333,49.141,9.49699999999,6.53026666667,30.1584,33.9067333333,46.5378235897,5.82713333333,4.07313333333
482.05,52.4115333333,59.7991333333,6.8768,49.2198,9.49859999999,6.54740000001,30.2292,33.9708666667,46.5965,5.83193333333,4.08846666667
482.40,52.4684,59.8804,6.87863333333,49.2858,9.49039999999,6.54153333333,30.2838,34.0215333333,46.6614558975,5.824,4.0848
482.75,52.4904,59.9293333333,6.85706666667,49.3212666667,9.47460000001,6.52373333333,30.2937333333,34.0454,46.6822512821,5.81133333333,4.07373333334
483.10,52.5278666667,59.9882333333,6.85386666667,49.364,9.46213333334,6.52166666666,30.3266,34.0693333333,46.7263615384,5.80966666667,4.07353333333
483.45,52.5390666667,60.0114,6.83633333333,49.3901333333,9.43920000001,6.50553333333,30.3206,34.071,46.7395748718,5.78813333333,4.05306666667
483.80,52.5696666667,60.0649666667,6.8336,49.4228,9.42873333333,6.49726666667,30.3329333333,34.0936666667,46.7765251282,5.7862,4.04946666667
484.15,52.5802666667,60.0947333333,6.82283333333,49.4366,9.41506666667,6.48713333333,30.3280666667,34.0929333333,46.7911676923,5.77773333333,4.0362
484.50,52.5895333333,60.1136666667,6.8156,49.4478666667,9.40166666666,6.47886666666,30.3320666667,34.0964,46.8012312821,5.77106666667,4.03153333333
484.85,52.574,60.1090666667,6.80396666667,49.4527333333,9.38693333333,6.46440000001,30.3166,34.0922666667,46.7969271795,5.7474,4.01746666667
485.20,52.5968,60.1333,6.79723333333,49.4694,9.37606666666,6.45866666667,30.3041333333,34.0899333333,46.810734359,5.7422,4.00853333333
485.55,52.6538666667,60.2129333333,6.7979,49.5194,9.37306666666,6.46453333334,30.3144666667,34.1092666667,46.8474020513,5.74586666667,4.0106
485.90,52.6619333334,60.224,6.79166666667,49.5029333333,9.35573333334,6.45133333334,30.2841333333,34.0869333333,46.8448164102,5.73406666667,3.997
486.25,52.6687333334,60.2387666667,6.7802,49.4982666667,9.34246666667,6.43973333333,30.2610666666,34.0766666667,46.8498661539,5.72473333334,3.98746666667
486.60,52.6564,60.2201333333,6.7754,49.476,9.32733333333,6.43320000001,30.2309333334,34.0388,46.8402328205,5.71473333333,3.98193333333
486.95,52.6666,60.2242666667,6.7679,49.4702666667,9.31206666667,6.42173333334,30.2072666667,34.0161333334,46.8392061539,5.698,3.97273333333
487.30,52.6621333333,60.2346333333,6.7751,49.4486666667,9.3112,6.42746666667,30.1958,34.0052666667,46.8350128205,5.70526666667,3.98046666667
487.65,52.6455333333,60.2087333333,6.76796666667,49.4215333333,9.30079999999,6.42819999999,30.1737333333,33.9819333333,46.8212646154,5.69553333333,3.97526666666
488.00,52.6615333333,60.2152666667,6.7771,49.4267333333,9.3102,6.43999999999,30.1655333333,33.9893333333,46.8203153846,5.69933333333,3.99426666667
488.35,52.7117333333,60.2682,6.79516666667,49.4779333333,9.32013333334,6.45786666667,30.1856,34.0191333333,46.8629564102,5.7154,4.01013333333
