wavelength,Back_SpoCorf,Belly_SpoCorf,Breast_SpoCorf,Crissum_SpoCorf,Crown_SpoCorf,DorTail_SpoCorf,Patch10_SpoCorf,Rump_SpoCorf,Throat_SpoCorf,WingTip_SpoCorf
252.79,3.06388888889,4.87677777778,3.89755555555,6.59288888889,6.86433333333,10.6845555556,6.84488888889,6.55422222222,5.56522222222,5.90472222222
253.16,3.41133333333,5.48727777778,4.28866666667,6.86144444444,6.58877777778,10.9358888889,6.35488888889,5.88677777777,5.18511111111,7.03683333333
253.54,4.19511111111,5.80127777778,6.31133333333,7.05788888889,7.36944444444,11.3002222222,6.91611111111,6.12222222223,5.02644444445,8.21072222222
253.91,3.46377777778,4.68961111111,5.68200000001,5.55544444444,6.92755555556,11.5587777778,5.39033333333,4.78711111111,4.12511111111,8.00744444446
254.28,4.73222222222,5.10733333333,4.87822222222,5.75361111111,7.40055555554,12.5078888889,6.21233333335,4.81566666667,4.02322222222,9.33933333334
254.66,7.6388888889,6.68133333333,6.56566666666,6.67066666667,8.54366666668,14.499,8.45966666668,6.12377777778,4.96644444445,13.1416666667
255.03,7.45233333334,6.2065,5.40988888888,6.81255555556,8.05833333335,14.478,8.7317777778,5.97088888889,4.018,13.3222222222
255.41,5.91333333333,4.55405555556,3.71955555554,5.91305555556,7.22455555554,13.734,8.27366666668,4.91155555556,3.45733333333,12.9115555555
255.78,4.35544444444,4.306,1.73211111111,4.92461111111,6.87944444444,12.7444444445,8.19100000001,4.65222222222,2.67255555556,12.1505555555
256.15,5.15011111111,7.40333333333,3.21888888889,6.55722222222,7.98766666665,14.1868888889,8.94133333331,5.17411111111,4.17255555556,13.3881666667
256.53,5.81577777778,7.35455555555,5.29522222222,7.10583333333,8.4181111111,15.0261111111,9.30066666664,6.06466666666,4.888,14.8111666667
256.90,6.16122222222,8.13494444443,5.82711111111,7.67555555556,8.04077777777,14.599,10.4635555556,6.16133333333,5.55544444444,15.5703333333
257.28,7.82322222222,8.57927777777,7.7098888889,8.62611111111,10.053,15.117,12.0935555555,8.12544444445,6.57588888889,15.6462222222
257.65,9.4871111111,9.25644444446,7.96588888889,9.66683333333,11.0771111111,16.3762222222,13.4872222222,9.04277777777,7.86333333333,16.3504444444
258.02,8.92722222222,8.60266666668,8.07144444444,10.1150555556,9.81255555556,15.0215555556,12.749,8.91255555555,7.33366666667,15.2646111111
258.40,8.86655555555,8.86044444443,8.55677777778,9.68505555556,9.74711111109,14.7693333333,12.7357777778,9.22622222223,6.88244444445,15.3211666667
258.77,8.39477777778,8.68361111111,7.78522222222,9.42133333333,9.60333333333,14.0734444444,12.2234444445,9.34666666668,6.66233333333,14.9075555556
259.15,9.22166666667,9.42366666667,9.30611111111,10.4013333333,10.6692222222,14.6832222222,12.822,9.78566666667,7.90555555555,15.891
259.52,9.35888888889,9.26922222222,9.27344444443,10.1665555556,10.4872222222,14.4785555556,12.4701111111,9.53844444444,7.64955555554,15.4487222222
259.89,8.9,8.78366666667,9.19755555557,9.52705555556,10.2588888889,13.9894444444,12.1321111111,9.25388888888,7.469,15.0427222222
260.27,8.94811111111,8.31005555556,9.01811111111,9.45,10.2552222222,13.7177777778,11.9671111111,9.32155555554,7.353,14.8265
260.64,8.81144444444,8.34872222222,8.63411111111,8.81938888889,10.4012222222,13.3487777778,11.5354444444,9.2128888889,6.89822222222,14.3132777778
261.01,9.36633333333,8.70933333333,9.16988888889,9.37761111111,10.9072222222,13.936,11.821,9.86466666667,7.00188888889,14.3138333333
261.39,8.83666666666,7.73788888889,8.45411111111,8.88255555556,9.80166666667,13.3623333333,11.0573333333,8.84455555554,6.09544444445,14.0016111111
261.76,8.13055555556,6.88761111111,7.91444444444,8.58616666667,8.9258888889,12.5781111111,10.532,8.38544444445,5.68288888889,13.4700555556
262.13,7.79422222222,6.47877777778,7.09966666667,7.70844444444,8.6031111111,11.8545555556,10.482,7.85944444445,4.96733333333,12.8307222222
262.51,7.61266666667,6.20705555556,7.12177777778,7.73311111111,8.54088888889,11.0041111111,9.8081111111,7.45188888889,4.81033333333,12.0707777778
262.88,7.18966666667,5.82311111111,7.06088888889,7.37772222222,8.269,10.5465555555,9.64566666667,6.724,4.82277777778,11.0368888889
263.25,6.45677777778,5.51688888889,5.94822222222,6.30183333333,7.20844444444,9.342,8.81155555556,5.57222222222,3.29488888889,9.70716666667
263.63,5.823,5.11183333333,5.09366666667,5.665,6.75911111111,8.33944444445,8.48533333332,4.78977777778,2.77166666667,8.86827777778
264.00,6.63055555556,5.66572222222,5.34844444444,6.35188888889,6.74688888889,8.94811111111,8.5988888889,5.01177777778,2.96544444444,8.19077777778
264.37,7.55077777778,6.93966666667,6.85211111111,7.30216666667,7.63133333333,10.6004444444,9.76766666668,6.08633333333,4.33966666667,9.37788888888
264.75,7.25444444444,6.56,6.14888888889,8.00972222222,7.012,10.7875555556,9.65500000001,5.87922222222,4.77333333334,9.59433333333
265.12,5.71844444445,5.10044444445,4.14277777778,6.77116666667,5.52822222222,9.23666666667,8.54377777776,4.23777777778,3.65388888889,9.37233333333
265.49,5.43066666667,5.51605555556,4.03688888889,7.232,6.14088888889,9.58588888888,8.5208888889,4.86533333333,4.668,8.68488888889
265.87,4.73955555556,5.36633333333,3.17266666667,5.63394444444,5.71866666667,8.72177777778,7.61200000001,4.165,3.93,8.49327777778
266.24,5.91477777778,6.4005,3.632,6.91744444444,6.79777777778,10.3292222222,8.33644444444,4.95655555555,5.32233333333,9.86877777778
266.61,5.483,6.21527777778,3.18322222222,6.65072222222,6.80222222222,10.7117777778,8.72666666667,4.82944444444,5.27711111111,10.3121111111
266.98,6.49322222222,6.20622222222,3.48088888889,6.96216666667,6.84488888889,11.4392222222,8.82555555555,5.69622222222,5.76666666667,11.2342777778
267.36,7.65555555556,6.82222222222,4.85555555555,7.65555555556,7.61111111111,12.4555555555,9.57777777779,7.0,7.35555555554,12.6833333333
267.73,7.76588888889,7.18516666667,4.92633333333,8.18011111111,7.46477777778,13.2516666667,9.80977777776,7.49722222221,7.32499999999,12.9503333333
268.10,7.75466666667,6.99166666667,5.33477777778,8.53861111111,7.22855555556,13.51,9.54355555554,7.34433333333,7.73344444443,13.6258333333
268.48,7.26066666667,6.55744444444,4.85777777778,8.50361111111,6.99822222222,13.1988888889,9.45344444444,7.15577777779,7.32333333332,13.1517222222
268.85,7.44177777778,6.70066666667,5.30533333333,8.41783333333,7.03288888889,12.9816666667,9.62922222221,7.18611111112,7.10444444445,12.9303333333
269.22,7.49288888889,6.64716666667,5.566,8.13338888889,7.11355555556,12.9356666667,9.78877777778,7.41077777777,7.56444444444,13.0840555556
269.59,8.20466666667,7.06933333333,6.33777777778,8.1845,7.27611111111,13.3314444444,10.5358888889,7.96244444444,7.89155555556,13.6541111111
269.97,8.04488888889,7.26561111111,6.49677777778,8.74333333333,7.26577777778,13.7523333333,10.342,7.8728888889,8.37877777778,13.6004444444
270.34,7.80555555556,7.28316666667,6.34211111111,9.20438888889,6.86977777778,13.2316666667,9.93633333333,7.62644444444,8.24377777778,13.5455555555
270.71,8.35722222222,7.14405555555,6.59533333334,9.28627777778,6.96111111111,13.0368888889,10.3601111111,8.09755555556,8.38633333335,13.4605
271.09,8.294,7.19583333333,6.97811111111,9.21605555556,7.05222222222,12.6678888889,10.4995555556,8.396,8.42355555556,13.0431111111
271.46,7.25188888889,5.97177777778,6.29166666667,8.91166666667,6.53855555556,12.181,10.1601111111,7.78222222222,7.51711111111,12.0712222222
271.83,7.50033333333,6.19777777778,6.63777777778,9.26955555556,6.98833333334,12.135,10.0871111111,7.87755555556,7.56311111111,12.2250555556
272.20,6.34677777778,5.283,5.34455555555,7.86322222222,5.995,11.2428888889,9.16844444443,6.874,6.00366666667,11.0055
272.58,5.35722222222,4.80516666667,4.64122222222,6.97894444444,5.08988888889,10.188,8.66966666667,6.056,5.33144444444,10.2095555556
272.95,5.18055555556,4.69372222222,4.74955555555,7.11144444444,4.94788888889,10.1456666667,8.58555555557,5.89622222222,5.07733333333,10.1372222222
273.32,5.74422222222,5.44244444444,5.40066666667,8.15511111111,5.92877777778,10.6247777778,9.05644444445,6.44022222222,5.40866666667,10.3312222222
273.69,5.56,5.68261111111,4.96755555556,8.06888888889,6.02522222222,10.4173333333,9.02099999999,6.26222222222,5.44122222222,10.544
274.06,6.24355555556,6.78305555556,5.52155555556,8.67727777778,6.796,10.9582222222,9.87077777778,7.06766666667,5.81044444444,11.3746666667
274.44,5.80944444445,6.23983333333,5.67155555556,8.073,6.17944444444,10.6635555556,9.69944444445,6.84222222222,5.68011111111,10.8831666667
274.81,6.38055555555,6.66133333333,5.96788888889,8.29383333333,6.62644444444,11.5762222222,9.99666666667,7.47777777778,6.09966666667,11.1770555555
275.18,5.53733333333,6.22377777778,5.17355555556,7.63761111111,5.992,11.0383333333,8.95611111111,6.17377777778,4.72822222222,10.3063333333
275.55,5.76522222222,6.51022222222,5.24344444444,7.34361111111,5.93288888889,10.664,8.67088888889,6.04444444444,4.63833333333,9.733
275.93,5.46055555556,6.46238888889,5.12811111111,6.60488888889,5.85933333333,10.2471111111,8.547,6.09688888889,4.283,9.796
276.30,6.204,7.49627777778,6.204,7.90761111111,7.04611111111,10.6465555556,9.28188888891,7.10411111111,5.21677777778,11.0481666667
276.67,7.37466666666,8.27944444444,6.94222222222,8.85438888889,8.15133333334,12.0746666667,9.54777777778,7.61077777778,5.74244444444,12.0697777778
277.04,7.97766666667,8.87216666667,6.84066666667,9.11922222222,8.74844444445,12.9496666667,10.2412222222,8.17522222221,6.49466666667,12.8706666667
277.41,8.28588888889,9.4091111111,7.128,9.1045,8.75522222223,13.3173333333,10.4622222222,8.19611111112,6.62877777778,13.5122222222
277.79,8.388,9.03894444446,7.37422222222,8.50711111111,8.66622222222,12.9396666667,10.1868888889,8.07977777778,6.291,13.7202222222
278.16,7.37111111111,7.44516666667,6.33222222222,7.36611111111,7.34133333333,11.4476666667,9.1817777778,6.87644444444,5.15466666667,12.6347222222
278.53,7.46266666667,7.63288888889,6.67444444444,7.40933333333,7.96844444444,12.1132222222,9.63222222221,7.27755555556,5.19544444444,12.8622222222
278.90,5.69666666667,6.70472222222,5.989,6.73383333333,6.75811111111,10.702,8.47199999999,5.62844444445,4.37244444445,12.1237222222
279.27,5.85044444444,6.76438888889,6.02444444445,6.70144444444,6.95288888889,10.8211111111,8.87722222223,6.05366666667,4.98011111111,12.2521666667
279.64,6.09611111111,7.00611111111,6.13377777778,6.95388888889,7.35677777778,11.718,9.63211111111,6.29511111111,5.41333333333,12.8317777778
280.02,6.63711111111,7.11788888889,6.56333333333,7.57544444444,7.63544444444,12.5901111111,10.3161111111,6.70188888889,6.26733333333,12.9783333333
280.39,7.53455555555,8.07594444444,7.52555555556,7.87161111111,8.724,13.7114444444,11.4306666667,7.83644444444,7.49911111111,13.7735555556
280.76,7.05188888889,7.37011111111,6.88,6.95755555556,7.86022222222,12.6246666667,10.9906666667,7.44766666667,6.75944444444,12.8956111111
281.13,6.93077777778,7.19294444444,6.69366666666,6.85433333333,7.63322222222,12.1691111111,10.4764444444,7.29444444444,6.76988888889,12.5752222222
281.50,6.929,6.67333333333,6.47533333333,6.3145,7.34144444444,12.2413333333,10.179,7.11866666667,6.82188888889,11.8657222222
281.87,7.40488888889,7.46933333333,6.95244444444,7.10194444444,8.13955555556,13.3318888889,11.103,7.85677777778,7.35644444444,11.7571111111
282.25,6.85288888889,7.1275,6.60611111111,6.62222222222,7.72033333334,13.1008888889,10.5457777778,7.45777777778,6.77311111111,10.8325
282.62,6.73844444444,7.45688888889,6.25444444444,6.45344444444,7.57422222222,12.7041111111,9.96333333336,7.19922222222,6.69933333333,10.7323888889
282.99,6.84466666667,7.18,5.88744444445,6.01533333333,7.40988888889,12.1965555555,9.52799999998,7.08577777778,6.61844444445,10.2290555556
283.36,6.57611111111,6.846,5.56311111111,5.93827777778,7.01377777778,12.0588888889,9.3321111111,6.75122222222,6.58355555555,10.2473333333
283.73,6.81944444444,7.12427777778,5.67944444445,6.37361111111,7.08166666667,11.8902222222,9.23444444446,7.05333333333,6.57177777778,10.2613888889
284.10,6.69277777778,6.93938888889,5.32255555555,6.55905555556,6.69955555556,11.2071111111,8.63144444445,6.79555555556,6.24055555556,10.0767222222
284.47,5.81711111111,5.99166666667,4.40155555555,5.83061111111,5.59566666667,10.0242222222,7.39388888889,5.683,5.28044444444,9.21572222222
284.85,6.12955555555,6.37922222222,4.55966666667,6.27544444444,5.98044444444,10.333,7.70566666666,6.05822222222,6.11633333333,9.58361111111
285.22,6.19011111111,6.442,4.76555555556,6.43883333333,6.32077777778,10.4143333334,7.85133333333,6.22122222222,6.03455555555,9.35988888889
285.59,5.65366666667,6.33438888889,4.58688888889,6.12272222222,5.74555555556,10.0808888889,7.31533333333,5.78866666667,5.43922222222,9.42777777778
285.96,5.14277777778,5.65266666667,3.97677777778,5.58594444444,5.14866666667,9.55077777778,6.58766666667,5.20955555555,4.669,9.02555555556
286.33,5.904,6.40827777778,5.063,6.10794444444,6.042,10.2583333333,7.29122222222,5.92188888889,5.44744444444,9.80177777778
286.70,5.94,6.06,5.141,6.05683333333,5.92788888889,10.21,7.27911111111,5.98788888889,5.45333333333,9.73288888889
287.07,5.97588888889,5.96072222222,5.377,6.19072222222,5.73377777778,10.2645555556,7.51833333333,6.20577777778,5.26844444444,9.88938888889
287.44,6.04788888889,5.78477777778,5.40577777778,6.06016666667,5.76044444445,10.0408888889,7.26466666667,6.28011111111,5.19188888889,9.7475
287.82,5.54,5.38183333333,4.98144444445,5.32622222222,5.54011111111,9.80811111111,6.66311111111,5.86266666667,5.03744444444,9.84866666667
288.19,5.67188888889,5.59633333333,5.16877777778,5.12483333333,5.81633333333,10.0861111111,6.98622222222,6.08677777778,5.414,10.1488888889
288.56,6.28722222222,6.14811111111,5.84544444444,5.70055555556,6.02833333334,10.7453333334,7.731,6.52655555555,5.95922222222,10.5246111111
288.93,5.48222222222,5.78188888889,5.54611111111,4.99138888889,5.50133333334,10.1931111111,7.38833333333,6.04955555556,5.06777777778,9.95422222223
289.30,4.96022222222,5.42205555556,5.35044444444,4.13338888889,4.79066666667,9.66611111111,7.01033333333,5.66944444445,4.67355555556,9.91988888888
289.67,4.93022222222,5.38611111111,5.17788888889,4.10977777778,4.95633333334,9.17022222222,7.12511111111,5.69244444445,4.88488888889,9.65227777778
290.04,4.76911111111,5.72527777778,5.38911111111,4.23122222222,4.93233333333,9.08866666667,7.268,5.85233333333,5.21288888889,9.95283333332
290.41,5.27322222222,5.87694444444,5.43544444444,5.05244444444,5.22111111111,9.50711111111,7.40955555556,6.22122222222,5.59111111111,10.2766666667
290.78,5.18211111111,6.17883333333,5.48088888889,5.30566666667,5.377,9.61755555554,7.68877777778,6.42244444444,5.60433333333,10.6465555555
291.15,5.31833333334,6.58905555556,5.85788888889,5.61072222222,5.88377777778,10.0124444445,7.86022222222,6.52744444445,6.06588888889,10.8770555556
291.52,5.215,6.90833333333,6.06,5.60794444444,5.73244444445,10.2921111111,7.96655555555,6.45955555555,5.98777777778,11.0717222222
291.89,5.11855555555,6.75855555556,6.14255555556,5.90133333333,5.51,9.95688888888,7.90966666666,6.27944444445,5.59477777778,10.5015555556
292.26,4.95511111111,6.70788888889,6.43033333334,6.12683333333,5.77077777778,10.0665555556,7.81433333334,6.48911111111,5.36633333333,10.2886666667
292.64,4.64011111111,6.36194444444,6.23955555555,5.89611111111,5.96844444444,9.743,7.83266666668,6.51733333333,5.10288888889,9.76594444443
293.01,5.16211111111,6.42261111111,6.50255555556,6.39583333333,6.20911111111,9.8238888889,8.05633333334,6.68933333333,5.44211111111,10.1406666667
293.38,5.85388888889,6.84183333333,6.80866666667,7.14683333333,6.70266666667,10.329,8.39977777777,6.97444444445,5.728,10.4346666667
293.75,6.29944444444,7.15055555556,7.31411111111,7.6975,7.03366666667,10.9111111111,9.04244444444,7.61444444444,5.94588888889,10.7641111111
294.12,6.52733333333,7.42044444444,7.65044444444,8.1165,7.24977777778,10.8942222222,8.91133333332,7.57822222222,5.94944444444,10.8483888889
294.49,6.25388888889,7.5335,7.58722222222,7.78705555556,6.87633333333,10.3807777778,8.84444444443,7.308,5.84766666667,10.781
294.86,6.32777777778,7.37338888889,7.43822222222,7.52533333333,6.82411111111,10.1681111111,8.56111111112,7.01644444444,5.80055555556,10.2675
295.23,6.72744444444,7.54216666667,7.358,7.75344444444,6.99488888889,10.5103333333,8.76744444446,7.16144444444,5.96588888889,10.4061666667
295.60,6.85244444444,7.5285,7.46133333333,7.81355555556,7.21555555556,10.4347777778,8.66855555554,7.19322222222,5.88544444445,10.3454444444
295.97,7.15655555556,7.91966666667,7.64222222222,8.10111111111,7.434,10.9347777778,9.05111111111,7.45544444444,6.32955555555,10.8202777778
296.34,7.21733333333,7.9185,7.32522222222,7.77994444444,7.29444444444,10.7412222222,8.96377777778,7.08888888889,6.39044444444,11.0083888889
296.71,7.22022222222,8.06016666667,7.111,8.00305555556,7.26988888889,10.8227777778,8.8701111111,6.99666666667,6.48477777778,11.2377222222
297.08,6.92322222222,7.88516666667,6.85522222222,7.66433333333,7.15144444444,10.4745555556,8.48266666666,6.85033333333,6.36911111111,10.9168888889
297.45,6.10444444444,7.05277777778,6.23988888889,6.64644444444,6.38511111111,9.51488888889,7.87022222222,6.12877777778,5.79988888889,10.0638888889
297.82,6.08222222222,6.96355555556,6.09666666667,6.487,6.37933333333,9.33911111111,7.78722222222,5.977,5.88111111111,9.94983333333
