wavelength,Back_SpoAlbf,Belly_SpoAlbf,Breast_SpoAlbf,Crissum_SpoAlbf,Crown_SpoAlbf,DorTail_SpoAlbf,Patch10_SpoAlbf,Patch11_SpoAlbf,Rump_SpoAlbf,Throat_SpoAlbf,WingTip_SpoAlbf
462.00,13.2633333333,39.422,24.4003333333,27.9746666667,9.51166666667,8.274,13.2776666667,9.31333333333,13.5763333333,33.515,8.69766666667
462.35,13.3443333333,39.504,24.5083333333,28.0816666667,9.59233333333,8.35566666667,13.3493333333,9.37166666667,13.6696666667,33.6286666667,8.75466666667
462.71,13.3796666667,39.4876666667,24.5553333333,28.1596666667,9.61266666667,8.38666666667,13.3956666667,9.40266666667,13.6683333333,33.5916666667,8.75333333333
463.06,13.3893333333,39.579,24.6436666667,28.2096666667,9.658,8.39633333333,13.415,9.42566666667,13.6283333333,33.653,8.72166666667
463.41,13.4106666667,39.6596666667,24.666,28.2363333333,9.676,8.42066666667,13.4436666667,9.38833333333,13.675,33.7106666667,8.766
463.76,13.4966666667,39.8373333333,24.75,28.3693333333,9.758,8.50233333333,13.557,9.49266666667,13.7786666667,33.8516666667,8.74233333333
464.12,13.4956666667,39.8886666667,24.746,28.4053333333,9.78166666667,8.532,13.5906666667,9.52766666667,13.8203333333,33.8503333333,8.74166666667
464.47,13.631,39.9746666667,24.837,28.477,9.903,8.59066666667,13.6826666667,9.63866666667,13.8786666667,34.019,8.85733333333
464.82,13.664,40.0573333333,24.8796666667,28.5153333333,9.957,8.66333333333,13.748,9.707,13.9816666667,34.1096666667,8.90066666667
465.17,13.7,40.1673333333,24.8636666667,28.5593333333,9.976,8.708,13.714,9.74833333333,14.038,34.2196666667,8.94133333333
465.53,13.7686666667,40.2843333333,24.9726666667,28.6573333333,10.046,8.75966666667,13.7876666667,9.851,14.1446666667,34.326,8.95733333333
465.88,13.8226666667,40.389,24.9893333333,28.7283333333,10.1156666667,8.80166666667,13.8223333333,9.90566666667,14.2316666667,34.4113333333,8.959
466.23,13.8263333333,40.478,25.008,28.7563333333,10.1216666667,8.762,13.82,9.94366666667,14.2486666667,34.4703333333,8.886
466.58,13.8566666667,40.63,25.087,28.8106666667,10.1986666667,8.796,13.8543333333,9.99866666667,14.3476666667,34.5796666667,8.98666666667
466.94,13.8513333333,40.646,25.0933333333,28.8286666667,10.1623333333,8.756,13.8423333333,9.99666666667,14.3493333333,34.5633333333,8.968
467.29,13.853,40.707,25.133,28.896,10.2283333333,8.765,13.831,10.0843333333,14.357,34.6346666667,8.977
467.64,13.7706666667,40.7336666667,25.0843333333,28.8313333333,10.178,8.67433333333,13.7446666667,10.0496666667,14.3013333333,34.685,8.92066666667
467.99,13.7706666667,40.794,25.1433333333,28.8526666667,10.1813333333,8.628,13.7016666667,10.0406666667,14.318,34.751,8.942
468.35,13.7513333333,40.805,25.2196666667,28.8686666667,10.1646666667,8.66366666667,13.738,10.0416666667,14.3766666667,34.697,8.90933333333
468.70,13.7593333333,40.859,25.2166666667,28.8363333333,10.106,8.634,13.713,10.0136666667,14.3436666667,34.804,8.92466666667
469.05,13.745,40.8296666667,25.2856666667,28.8756666667,10.075,8.61766666667,13.74,9.98733333333,14.3363333333,34.859,8.91533333333
469.40,13.707,40.8893333333,25.3006666667,28.8303333333,10.0276666667,8.561,13.704,9.91766666667,14.2226666667,34.8523333333,8.86333333333
469.75,13.7426666667,40.9053333333,25.4386666667,28.8516666667,10.037,8.55633333333,13.698,9.914,14.211,34.945,8.87166666667
470.11,13.783,40.9026666667,25.523,28.8976666667,10.0486666667,8.60766666667,13.725,9.93466666667,14.2396666667,34.9796666667,8.955
470.46,13.7583333333,40.9403333333,25.574,28.8726666667,10.0406666667,8.58933333333,13.7416666667,9.91933333333,14.2196666667,35.0433333333,8.876
470.81,13.8013333333,41.0286666667,25.6576666667,28.936,10.1863333333,8.69066666667,13.8236666667,10.0586666667,14.297,35.207,8.95666666667
471.16,13.8116666667,41.078,25.718,29.0016666667,10.142,8.67466666667,13.8493333333,10.0236666667,14.2776666667,35.3013333333,8.906
471.51,13.8943333333,41.146,25.8536666667,29.095,10.1866666667,8.73266666667,13.9293333333,10.0963333333,14.315,35.3563333333,8.98233333333
471.87,13.9103333333,41.2003333333,25.8653333333,29.124,10.1936666667,8.696,13.9103333333,10.1253333333,14.3053333333,35.3906666667,8.945
472.22,13.8883333333,41.2203333333,25.836,29.135,10.1763333333,8.62133333333,13.8586666667,10.116,14.2766666667,35.457,8.91566666667
472.57,13.8963333333,41.2276666667,25.914,29.1506666667,10.217,8.65233333333,13.879,10.1666666667,14.266,35.462,8.90633333333
472.92,13.8713333333,41.353,25.9953333333,29.12,10.2243333333,8.64233333333,13.86,10.189,14.249,35.5333333333,8.928
473.27,13.9126666667,41.392,26.025,29.2026666667,10.273,8.64666666667,13.8946666667,10.242,14.305,35.6193333333,8.96666666667
473.62,13.9196666667,41.4783333333,26.0213333333,29.2283333333,10.275,8.66066666667,13.8983333333,10.2733333333,14.3033333333,35.634,8.98666666667
473.98,13.8753333333,41.54,25.952,29.184,10.232,8.597,13.9253333333,10.221,14.2683333333,35.641,8.949
474.33,13.922,41.5803333333,25.9886666667,29.2213333333,10.261,8.57933333333,13.8696666667,10.2196666667,14.2713333333,35.667,8.964
474.68,13.965,41.616,26.0876666667,29.2476666667,10.2183333333,8.58566666667,13.9296666667,10.2196666667,14.3403333333,35.7063333333,9.03466666667
475.03,14.0433333333,41.6026666667,26.1393333333,29.1983333333,10.2783333333,8.61233333333,13.9693333333,10.2866666667,14.408,35.679,9.05366666667
475.38,14.0336666667,41.651,26.1496666667,29.193,10.2953333333,8.64966666667,13.9683333333,10.2853333333,14.422,35.6786666667,9.05833333333
475.73,14.0556666667,41.7363333333,26.24,29.227,10.3846666667,8.732,14.1023333333,10.3416666667,14.4523333333,35.7846666667,9.065
476.08,14.085,41.821,26.2473333333,29.2663333333,10.3976666667,8.74766666667,14.0833333333,10.3716666667,14.4396666667,35.839,9.07566666667
476.44,14.0823333333,41.9306666667,26.2783333333,29.314,10.431,8.74766666667,14.1183333333,10.4133333333,14.468,35.951,9.12433333333
476.79,14.1456666667,41.9556666667,26.316,29.4413333333,10.4763333333,8.797,14.1696666667,10.4766666667,14.5166666667,35.957,9.118
477.14,14.1343333333,42.045,26.373,29.4683333333,10.4966666667,8.85,14.21,10.4693333333,14.5483333333,36.0023333333,9.15266666667
477.49,14.1093333333,42.0776666667,26.4003333333,29.4653333333,10.5286666667,8.86033333333,14.2196666667,10.485,14.573,36.0133333333,9.09966666667
477.84,14.1733333333,42.163,26.5256666667,29.587,10.6213333333,8.88766666667,14.248,10.5693333333,14.6573333333,36.135,9.17233333333
478.19,14.167,42.1113333333,26.466,29.548,10.6216666667,8.96366666667,14.3,10.599,14.6686666667,36.1856666667,9.222
478.54,14.1533333333,42.102,26.4406666667,29.5193333333,10.6026666667,8.96266666667,14.2546666667,10.5766666667,14.6063333333,36.2063333333,9.208
478.89,14.1126666667,42.143,26.4263333333,29.4896666667,10.5623333333,8.986,14.2376666667,10.568,14.6313333333,36.2533333333,9.22933333333
479.24,14.0753333333,42.142,26.413,29.5263333333,10.5596666667,8.94033333333,14.2256666667,10.575,14.6823333333,36.2856666667,9.211
479.60,14.1073333333,42.149,26.4203333333,29.5246666667,10.5026666667,8.94,14.206,10.5696666667,14.7123333333,36.3473333333,9.27533333333
479.95,14.0623333333,42.168,26.419,29.493,10.497,8.921,14.238,10.5643333333,14.7153333333,36.3923333333,9.267
480.30,14.057,42.1423333333,26.388,29.4676666667,10.4773333333,8.924,14.2093333333,10.5246666667,14.7356666667,36.3706666667,9.23333333333
480.65,14.008,42.1616666667,26.3976666667,29.35,10.449,8.896,14.196,10.4803333333,14.695,36.3983333333,9.227
481.00,13.9576666667,42.057,26.339,29.2573333333,10.371,8.82333333333,14.119,10.4123333333,14.6143333333,36.387,9.15166666667
481.35,13.9253333333,42.056,26.3066666667,29.2016666667,10.3146666667,8.76566666667,14.083,10.3506666667,14.541,36.423,9.10266666667
481.70,13.9056666667,42.0966666667,26.295,29.116,10.2503333333,8.738,14.0466666667,10.296,14.47,36.4586666667,9.03133333333
482.05,13.9096666667,42.172,26.3106666667,29.1463333333,10.231,8.703,14.063,10.277,14.4313333333,36.501,9.026
482.40,13.8833333333,42.2596666667,26.3343333333,29.1723333333,10.2463333333,8.70333333333,14.0783333333,10.2456666667,14.448,36.5396666667,9.01033333333
482.75,13.8923333333,42.3193333333,26.351,29.2083333333,10.2706666667,8.69833333333,14.1086666667,10.229,14.45,36.5816666667,9.01633333333
483.10,13.9206666667,42.3456666667,26.3993333333,29.2276666667,10.2786666667,8.72133333333,14.1126666667,10.241,14.4423333333,36.582,9.03533333333
483.45,13.8983333333,42.3656666667,26.3976666667,29.198,10.2826666667,8.72933333333,14.119,10.235,14.4203333333,36.5553333333,9.037
483.80,13.909,42.3363333333,26.415,29.2066666667,10.2906666667,8.741,14.134,10.249,14.4256666667,36.5336666667,9.05333333333
484.15,13.9283333333,42.3576666667,26.4653333333,29.2413333333,10.3073333333,8.74733333333,14.1603333333,10.2773333333,14.429,36.554,9.06433333333
484.50,13.961,42.3743333333,26.498,29.277,10.3393333333,8.77166666667,14.1853333333,10.3043333333,14.465,36.5966666667,9.083
484.85,13.9786666667,42.433,26.5316666667,29.303,10.3703333333,8.78733333333,14.219,10.349,14.4876666667,36.652,9.095
485.20,14.0076666667,42.4586666667,26.5543333333,29.3426666667,10.389,8.815,14.2443333333,10.3746666667,14.524,36.66,9.12566666667
485.55,14.004,42.471,26.575,29.3656666667,10.405,8.82666666667,14.2656666667,10.3893333333,14.5353333333,36.6723333333,9.14333333333
485.90,14.02,42.5256666667,26.628,29.405,10.4523333333,8.842,14.2723333333,10.419,14.5783333333,36.6793333333,9.15033333333
486.25,14.046,42.5443333333,26.6583333333,29.4206666667,10.4836666667,8.85133333333,14.2773333333,10.4703333333,14.5966666667,36.7003333333,9.15766666667
486.60,14.025,42.5296666667,26.6706666667,29.4086666667,10.4846666667,8.837,14.2543333333,10.4976666667,14.598,36.6903333333,9.147
486.95,14.0483333333,42.571,26.6806666667,29.42,10.5143333333,8.851,14.2793333333,10.5386666667,14.6233333333,36.7603333333,9.14433333333
487.30,14.0786666667,42.607,26.7586666667,29.4696666667,10.526,8.85833333333,14.291,10.5596666667,14.6546666667,36.8346666667,9.13933333333
487.65,14.105,42.715,26.8073333333,29.5026666667,10.5483333333,8.868,14.289,10.5813333333,14.6753333333,36.9086666667,9.11966666667
488.00,14.1046666667,42.7406666667,26.8253333333,29.48,10.5513333333,8.856,14.278,10.5843333333,14.6866666667,36.9483333333,9.118
488.35,14.1063333333,42.7726666667,26.849,29.4926666667,10.559,8.83733333333,14.277,10.6096666667,14.682,36.9806666667,9.112
488.70,14.12,42.8006666667,26.8743333333,29.5166666667,10.566,8.83866666667,14.2633333333,10.6086666667,14.7046666667,36.9726666667,9.11266666667
489.05,14.122,42.842,26.939,29.5066666667,10.5973333333,8.85733333333,14.2736666667,10.6363333333,14.7096666667,36.992,9.121
489.40,14.1486666667,42.8833333333,26.9936666667,29.5286666667,10.6273333333,8.88366666667,14.2896666667,10.6866666667,14.7426666667,36.991,9.14633333333
489.75,14.1596666667,42.9083333333,27.008,29.515,10.6496666667,8.88733333333,14.3146666667,10.7386666667,14.7536666667,37.044,9.13066666667
490.10,14.1883333333,42.9846666667,27.0733333333,29.5616666667,10.673,8.916,14.339,10.7613333333,14.7986666667,37.1003333333,9.14733333333
490.45,14.2736666667,43.079,27.1633333333,29.6236666667,10.733,8.977,14.4033333333,10.828,14.8373333333,37.1593333333,9.183
490.80,14.2626666667,43.1136666667,27.2233333333,29.6446666667,10.77,8.99033333333,14.4383333333,10.8323333333,14.8503333333,37.1946666667,9.19966666667
491.15,14.2816666667,43.1806666667,27.239,29.6763333333,10.8213333333,9.015,14.487,10.895,14.8526666667,37.2146666667,9.21066666667
491.50,14.2853333333,43.1656666667,27.2826666667,29.677,10.8376666667,9.03733333333,14.5156666667,10.9336666667,14.8646666667,37.2376666667,9.21
491.85,14.3096666667,43.237,27.322,29.713,10.864,9.05566666667,14.5503333333,10.9503333333,14.8733333333,37.273,9.22433333333
492.20,14.315,43.2936666667,27.3796666667,29.7653333333,10.8896666667,9.079,14.5666666667,10.9716666667,14.8876666667,37.2826666667,9.22966666667
492.55,14.3346666667,43.379,27.4543333333,29.8163333333,10.9306666667,9.11033333333,14.602,11.0146666667,14.9173333333,37.3643333333,9.24966666667
492.90,14.3463333333,43.4883333333,27.5076666667,29.8573333333,10.9543333333,9.09666666667,14.6503333333,11.0453333333,14.9563333333,37.4506666667,9.26033333333
493.25,14.3856666667,43.619,27.5946666667,29.9233333333,11.0246666667,9.122,14.6926666667,11.1156666667,15.0103333333,37.564,9.27833333333
493.60,14.4316666667,43.7056666667,27.7193333333,30.0363333333,11.063,9.17666666667,14.7483333333,11.1323333333,15.063,37.6513333333,9.33266666667
493.95,14.4956666667,43.7336666667,27.796,30.101,11.1156666667,9.201,14.829,11.2043333333,15.0806666667,37.7473333333,9.367
494.30,14.5233333333,43.878,27.939,30.1846666667,11.1713333333,9.245,14.8796666667,11.2843333333,15.146,37.8816666667,9.402
494.65,14.5876666667,43.9793333333,28.0436666667,30.2386666667,11.2216666667,9.27566666667,14.9283333333,11.37,15.178,37.97,9.443
495.00,14.579,44.0503333333,28.125,30.275,11.2346666667,9.259,14.9343333333,11.384,15.2516666667,38.0926666667,9.458
495.34,14.608,44.1533333333,28.158,30.3113333333,11.2496666667,9.25533333333,14.9533333333,11.4043333333,15.286,38.2063333333,9.511
495.69,14.6116666667,44.218,28.2496666667,30.3526666667,11.3083333333,9.281,14.9846666667,11.464,15.3393333333,38.234,9.54333333333
496.04,14.6236666667,44.313,28.2873333333,30.32,11.297,9.275,15.0176666667,11.44,15.3566666667,38.3996666667,9.52766666667
496.39,14.6966666667,44.3656666667,28.34,30.3496666667,11.331,9.315,15.0973333333,11.4896666667,15.411,38.4926666667,9.59
496.74,14.6943333333,44.3636666667,28.388,30.38,11.317,9.33766666667,15.085,11.461,15.4196666667,38.5083333333,9.59166666667
497.09,14.686,44.402,28.409,30.3833333333,11.3166666667,9.33166666667,15.1283333333,11.4256666667,15.41,38.5786666667,9.59833333333
497.44,14.7136666667,44.4453333333,28.4336666667,30.359,11.321,9.31633333333,15.142,11.451,15.4046666667,38.6506666667,9.59166666667
497.79,14.6953333333,44.5273333333,28.4703333333,30.3356666667,11.3223333333,9.33066666667,15.1386666667,11.449,15.424,38.688,9.56733333333
498.14,14.7116666667,44.6116666667,28.5076666667,30.4056666667,11.3403333333,9.33366666667,15.174,11.475,15.4153333333,38.8113333333,9.59266666667
498.48,14.6866666667,44.729,28.5576666667,30.429,11.338,9.306,15.184,11.4706666667,15.467,38.905,9.57233333333
498.83,14.713,44.7843333333,28.6106666667,30.465,11.398,9.30966666667,15.1883333333,11.4776666667,15.4686666667,38.9286666667,9.595
499.18,14.8156666667,44.9523333333,28.7383333333,30.5896666667,11.5033333333,9.374,15.274,11.5306666667,15.5243333333,39.0623333333,9.59433333333
499.53,14.8513333333,45.0203333333,28.722,30.6343333333,11.458,9.366,15.2936666667,11.531,15.5443333333,39.241,9.57266666667
499.88,14.9116666667,45.118,28.7896666667,30.7073333333,11.5286666667,9.39933333333,15.3366666667,11.6043333333,15.633,39.266,9.64833333333
500.23,14.9243333333,45.2606666667,28.861,30.7453333333,11.5386666667,9.412,15.3656666667,11.6203333333,15.6173333333,39.3326666667,9.62766666667
500.58,14.9936666667,45.3363333333,28.9313333333,30.8366666667,11.6176666667,9.41933333333,15.4283333333,11.7016666667,15.673,39.4926666667,9.65633333333
500.92,15.0686666667,45.3953333333,29.048,30.9666666667,11.685,9.44966666667,15.4703333333,11.7723333333,15.7806666667,39.6113333333,9.67766666667
501.27,15.0333333333,45.4593333333,29.075,30.952,11.641,9.40766666667,15.461,11.7746666667,15.7873333333,39.5466666667,9.63566666667
501.62,15.0806666667,45.54,29.1953333333,31.0286666667,11.656,9.435,15.501,11.8193333333,15.811,39.6243333333,9.67033333333
501.97,15.1393333333,45.545,29.2233333333,30.9993333333,11.675,9.43466666667,15.5473333333,11.7863333333,15.8583333333,39.5976666667,9.672
502.32,15.145,45.5363333333,29.2533333333,31.0336666667,11.6576666667,9.44166666667,15.5456666667,11.8006666667,15.8386666667,39.6493333333,9.674
502.67,15.181,45.632,29.3083333333,31.0506666667,11.6416666667,9.47566666667,15.5946666667,11.8393333333,15.8813333333,39.7323333333,9.64233333333
503.01,15.1556666667,45.6296666667,29.3146666667,31.0133333333,11.598,9.41933333333,15.5813333333,11.8296666667,15.9123333333,39.7263333333,9.683
503.36,15.2066666667,45.801,29.4963333333,31.153,11.72,9.49333333333,15.672,11.8933333333,16.0246666667,39.758,9.747
503.71,15.2173333333,45.8446666667,29.4873333333,31.204,11.7053333333,9.48766666667,15.695,11.909,16.0233333333,39.873,9.70466666667
504.06,15.2656666667,45.84,29.575,31.2893333333,11.7766666667,9.47966666667,15.727,11.962,16.128,39.906,9.76
504.41,15.3443333333,45.9183333333,29.654,31.3683333333,11.8276666667,9.47933333333,15.745,12.0173333333,16.1326666667,39.9533333333,9.76766666667
504.75,15.3553333333,45.9196666667,29.649,31.3343333333,11.7706666667,9.46933333333,15.7156666667,12.006,16.0793333333,39.9896666667,9.73133333333
505.10,15.3936666667,45.9503333333,29.7,31.3906666667,11.8916666667,9.521,15.7613333333,12.0713333333,16.125,40.0913333333,9.754
505.45,15.3656666667,45.9216666667,29.669,31.379,11.8476666667,9.42133333333,15.738,11.9983333333,16.137,40.17,9.681
505.80,15.409,45.9736666667,29.762,31.428,11.891,9.454,15.7686666667,12.0673333333,16.1826666667,40.2473333333,9.68266666667
506.15,15.487,46.0846666667,29.867,31.469,11.9336666667,9.46733333333,15.7956666667,12.131,16.2483333333,40.322,9.714
506.49,15.5076666667,46.1053333333,29.865,31.4893333333,11.969,9.48766666667,15.8416666667,12.1606666667,16.2473333333,40.3466666667,9.73566666667
506.84,15.4923333333,46.068,29.8916666667,31.5046666667,11.9856666667,9.519,15.8333333333,12.1946666667,16.247,40.3133333333,9.737
507.19,15.534,46.049,29.8646666667,31.4426666667,11.9623333333,9.55933333333,15.852,12.2066666667,16.2163333333,40.433,9.71633333333
507.54,15.516,46.0406666667,29.863,31.4156666667,12.0113333333,9.578,15.881,12.2283333333,16.2333333333,40.4283333333,9.724
507.88,15.472,46.033,29.782,31.3286666667,11.9643333333,9.56366666667,15.8293333333,12.1743333333,16.177,40.4746666667,9.651
508.23,15.4866666667,46.0996666667,29.802,31.2946666667,11.9763333333,9.60733333333,15.8426666667,12.202,16.2,40.479,9.64466666667
508.58,15.486,46.1793333333,29.8256666667,31.322,11.9966666667,9.61033333333,15.8576666667,12.1466666667,16.234,40.486,9.642
508.93,15.4506666667,46.2356666667,29.8516666667,31.3553333333,11.973,9.62233333333,15.8556666667,12.1453333333,16.2596666667,40.584,9.64633333333
509.27,15.5383333333,46.3063333333,29.87,31.4013333333,12.0486666667,9.703,15.8916666667,12.2433333333,16.2863333333,40.614,9.711
509.62,15.5016666667,46.282,29.8313333333,31.4056666667,12.0493333333,9.72433333333,15.8716666667,12.2276666667,16.255,40.6586666667,9.73266666667
509.97,15.5246666667,46.3123333333,29.8476666667,31.4403333333,12.087,9.74633333333,15.8963333333,12.241,16.2933333333,40.7503333333,9.76966666667
510.32,15.5503333333,46.2966666667,29.944,31.451,12.1623333333,9.76933333333,15.8606666667,12.2456666667,16.3403333333,40.7763333333,9.82233333333
510.66,15.5546666667,46.3613333333,29.9993333333,31.48,12.1586666667,9.80766666667,15.91,12.214,16.3443333333,40.914,9.81033333333
