wavelength,Back_TanArtm,Belly_TanArtm,Breast_TanArtm,Crissum_TanArtm,Crown_TanArtm,DorTail_TanArtm,Patch10_TanArtm,Patch11_TanArtm,Patch12_TanArtm,Patch13_TanArtm,Rump_TanArtm,Throat_TanArtm,WingTip_TanArtm
725.30,7.1185,49.3267916667,50.3881666667,44.50225,38.8466666667,8.36166666667,12.36175,22.1996666666,5.93375000001,43.8289166667,43.6841666667,48.5263333334,10.0789166667
725.62,7.135,49.5942916667,50.6056666667,44.72575,39.00775,8.36616666667,12.37,22.2535833333,5.97985416667,43.95825,43.8643333333,48.7578333333,10.0214166667
725.94,6.82916666667,49.2240833333,50.1035,44.4005833333,38.5566666667,8.26208333333,12.0505,21.99175,5.81677083333,43.43225,43.6615,48.1716666667,9.84175000001
726.26,6.8765,49.3433333333,50.3628333333,44.5675833333,38.6714166667,8.40625,12.21475,22.067,6.04729166668,43.5398333333,43.8315,48.3714166667,9.90374999999
726.58,6.74133333333,49.6212916667,50.4161666666,44.7588333333,38.7495,8.41441666666,12.3304166667,21.9845833333,6.0344375,43.57225,43.8604166667,48.5531666667,9.96816666666
726.90,6.66075,49.5692083333,50.3610833334,44.78575,38.7608333333,8.46633333334,12.2761666667,21.9505833333,6.03081250001,43.4300833333,43.7573333333,48.5744166667,9.99525000001
727.21,6.65666666667,49.5834166667,50.2149166666,44.6819166667,38.7350833333,8.51075,12.3046666667,21.9055,6.10847916668,43.4039166667,43.71075,48.3586666667,10.0874166667
727.53,6.99783333333,49.9770833333,50.5284166667,44.9866666666,39.0809166666,8.78266666666,12.5395833333,22.1270833333,6.33629166666,43.8070833333,44.059,48.7664166667,10.38025
727.85,7.08625,50.2603333333,50.68275,45.2440833334,39.1434166667,8.77525,12.5685833333,22.2735,6.26566666667,44.0446666667,44.34525,49.0081666667,10.3524166667
728.17,7.15683333333,50.6475,50.8306666667,45.48225,39.4296666667,8.8305,12.5735,22.42725,6.26031250001,44.142,44.5666666667,49.1673333333,10.4088333333
728.49,7.34808333333,50.543875,50.7395833333,45.3990833333,39.2575833333,8.83316666667,12.7705,22.4764166667,6.40114583334,44.0039166667,44.3830833334,49.0761666667,10.5703333333
728.80,7.19825,50.4809166667,50.6695833334,45.0371666667,39.1638333333,8.58658333333,12.7183333333,22.2971666667,6.21641666667,43.857,44.28375,48.9139166667,10.4894166667
729.12,6.79175,50.06925,50.1425,44.5178333333,38.6974166666,8.089,12.3555,21.768,5.74645833333,43.3854166667,43.7988333333,48.49925,10.1069166667
729.44,6.99333333333,50.2240833333,50.3055,44.7173333333,38.8806666667,8.15625,12.48575,21.8596666667,5.75929166666,43.59525,43.8253333334,48.7943333333,10.1784166667
729.76,6.889,50.3620416667,50.43025,44.8653333333,38.8821666667,8.00075,12.3724166667,21.8196666667,5.652375,43.73725,43.8984166667,48.9106666667,10.0571666667
730.08,7.15408333333,50.316625,50.4463333333,44.8795,38.88825,8.05133333334,12.4390833333,22.0063333333,5.793875,43.7206666667,43.8543333333,48.8756666666,10.1455833333
730.39,7.1695,50.5514166666,50.6398333333,44.975,39.0365,8.09783333333,12.5070833333,22.0813333333,5.80285416666,43.7444166666,44.09975,49.0088333333,10.2181666667
730.71,7.25883333333,50.9032916667,50.9684166667,45.25525,39.2688333334,8.16,12.6254166667,22.1943333333,5.80945833332,43.9666666667,44.3111666666,49.3474166667,10.2600833333
731.03,7.0365,50.9358333333,50.8726666666,45.2531666667,39.2565833334,7.9175,12.48675,22.00275,5.56170833334,43.82175,44.28875,49.3863333333,10.1050833333
731.35,6.87483333333,50.7514583334,50.76075,45.036,39.1815,7.83025,12.3295,21.7604166667,5.49347916667,43.56325,44.0866666667,49.1805,10.0434166667
731.67,6.64516666667,50.5418333333,50.5964166667,44.7861666667,38.86075,7.60958333333,12.1866666667,21.5309166667,5.29116666667,43.3205,43.8945,48.9568333333,9.84341666667
731.98,6.50241666667,50.533,50.609,44.77825,38.8403333333,7.5585,12.09025,21.4109166667,5.171625,43.2893333334,43.8981666666,48.9034166667,9.65433333333
732.30,6.6765,50.6662083333,50.7280833333,45.0310833333,38.9773333334,7.72091666667,12.1744166667,21.5483333333,5.32620833334,43.4128333334,44.0253333333,48.9391666667,9.66583333334
732.62,7.05725,50.9937083333,51.0749166667,45.359,39.2140833334,8.22966666667,12.4848333333,21.9318333333,5.71091666667,43.778,44.3835833333,49.12625,10.0423333333
732.94,6.79258333334,50.99475,51.1335,45.4044166667,39.11375,8.10483333333,12.2254166667,21.7559166667,5.51610416667,43.8658333333,44.3551666667,49.1113333334,9.88450000001
733.25,6.8005,50.8944166667,51.05725,45.2539166666,39.0390833333,8.1235,12.13025,21.7349166667,5.43412499999,43.7666666667,44.3065833333,48.9010833334,9.82683333334
733.57,6.80125,51.0375416667,51.1385,45.3788333333,39.2066666667,8.28708333333,12.2875,21.82025,5.53289583334,43.8805,44.4823333333,49.1793333333,9.93458333332
733.89,6.97741666667,51.03375,51.0041666667,45.34625,39.0808333333,8.34183333333,12.307,21.8959166667,5.68929166667,43.9541666667,44.3868333333,49.03425,10.0430833333
734.21,7.05941666667,50.9224166667,50.9365,45.2765,38.8983333333,8.394,12.2501666667,21.9289166667,5.69633333333,43.8835833333,44.3074166667,48.8644166667,10.0700833333
734.52,7.12916666667,50.765875,50.8659166667,45.1499166667,38.7416666667,8.51141666667,12.1966666667,21.9519166667,5.79945833334,43.7785,44.2245833333,48.7319166667,10.0914166667
734.84,7.29991666667,50.9425,50.9098333333,45.4545833334,38.7170833333,8.63383333333,12.3185833333,22.0974166667,5.97035416667,43.8655,44.4124166667,48.78275,10.2273333333
735.16,7.4975,51.2114583333,51.1108333334,45.7565833333,38.86825,8.92191666667,12.5218333334,22.4214166666,6.17516666667,44.26125,44.6390833334,49.1754166667,10.49275
735.48,7.47283333333,51.4275833333,51.1135833333,45.98225,38.9310833333,9.03191666666,12.5434166667,22.4050833333,6.22172916667,44.3975,44.7960833333,49.2685833333,10.6516666667
735.79,7.42475,51.1689583333,50.9771666666,45.8356666666,38.7280833333,9.09533333332,12.4764166667,22.3168333333,6.23389583333,44.2550833334,44.6101666667,49.1883333333,10.8674166667
736.11,7.4635,51.269875,50.9943333333,45.83325,38.7793333333,9.10966666667,12.38975,22.3523333333,6.29377083333,44.2376666667,44.5514166666,49.4201666666,10.9019166667
736.43,7.84116666667,51.2897083333,50.9726666667,45.8069166667,38.816,9.38283333334,12.6803333333,22.6105833333,6.67856250001,44.0346666667,44.5798333333,49.39,11.1095833333
736.74,8.04108333333,51.6372916667,51.1785,46.1316666666,39.0539166667,9.59125,13.08325,22.85575,6.93339583333,44.2095,44.8904166667,49.6643333334,11.37825
737.06,8.07633333332,51.6245416667,51.1224166667,46.0479166667,38.9753333334,9.5625,12.9063333333,22.8081666666,6.78043750001,44.0815833333,44.7994166667,49.435,11.2645833334
737.38,7.92425,51.5569166667,51.2391666667,45.9830833334,38.9693333333,9.48008333332,12.8834166667,22.6556666667,6.60070833332,43.9820833333,44.8804166666,49.4669166667,11.1840833333
737.69,7.89941666667,51.559875,51.33325,45.9905,39.0805833333,9.40091666666,12.9130833333,22.54325,6.67595833333,43.9723333334,44.9863333333,49.5955,11.1754166667
738.01,7.59366666667,51.434125,51.24925,45.897,38.9354166666,8.89925000001,12.7304166666,22.308,6.30452083334,43.7975833333,44.77275,49.4048333333,10.83175
738.33,7.64558333333,51.5230416667,51.2701666666,45.934,39.2369166667,8.89108333334,12.7948333333,22.4033333333,6.30349999999,43.885,44.7866666667,49.6461666667,10.7729166666
738.64,7.62191666667,51.3592083333,51.1089166666,45.7438333333,39.1643333333,8.82641666667,12.8029166667,22.1765,6.3561875,43.6266666667,44.613,49.3450833333,10.5655833334
738.96,7.66283333333,51.303625,51.19325,45.681,39.2163333333,8.92033333333,12.861,22.2845833333,6.49247916666,43.734,44.6081666667,49.4646666666,10.5111666667
739.28,7.81666666667,51.8274583333,51.538,46.0221666667,39.55225,9.01166666666,13.079,22.5700833333,6.60639583334,44.0196666667,44.9538333333,49.8211666667,10.59925
739.59,7.68683333333,51.9505833333,51.76825,46.3879166667,39.6845833333,9.0125,13.2356666667,22.6354166667,6.50029166666,44.1845,45.1755833333,49.985,10.7103333333
739.91,7.60233333334,52.0345,51.7715833334,46.43875,39.7884166667,8.89441666667,13.2880833333,22.576,6.38637499999,44.2684166667,45.2026666667,50.033,10.7423333333
740.23,7.46891666667,51.7775833333,51.389,46.0275,39.5205833334,8.82958333333,13.032,22.2910833333,6.33622916667,43.984,44.94575,49.7875833333,10.6148333333
740.54,7.27675,51.744,51.331,45.9345,39.4135833333,8.70616666667,12.9713333333,22.2498333334,6.32299999999,44.0465,44.9684166667,49.7333333334,10.6251666667
740.86,7.39366666667,51.8881666667,51.2379166666,46.0218333334,39.5100833333,8.82783333334,12.9999166667,22.35125,6.37877083334,44.1923333333,45.0743333333,49.76175,10.7595
741.18,7.51016666667,51.6591666667,51.0334166667,45.9160833333,39.4340833334,9.09850000002,13.1376666667,22.5385833333,6.49175,43.9753333333,44.9854166667,49.7528333333,10.9944166667
741.49,7.749,52.062625,51.4888333334,46.1148333333,39.8175,9.51550000001,13.3685,22.8866666667,6.76293749999,44.287,45.2903333333,50.0055,11.3886666667
741.81,7.90008333334,52.364875,51.8058333333,46.1798333333,39.8743333334,9.69233333332,13.56675,23.0018333333,6.82197916667,44.50675,45.5598333333,50.12725,11.6795833333
742.12,8.44033333333,52.93875,52.4065,46.8005,40.3083333333,10.1443333333,14.0379166667,23.5895,7.14795833333,44.90725,46.0323333333,50.6475833333,12.30375
742.44,8.39466666667,52.9039583333,52.2915,46.7564166666,40.2576666667,9.88966666665,13.835,23.4798333334,6.84647916667,44.5568333333,45.95725,50.6096666666,12.12275
742.76,8.2405,52.7462916667,51.9376666667,46.69825,40.10575,9.69458333334,13.5084166666,23.2589166666,6.532,44.2738333333,45.8404166667,50.4134166667,11.8883333333
743.07,8.16283333333,52.4509583334,51.59325,46.4296666667,39.9708333333,9.52916666666,13.2384166667,23.1566666667,6.47085416668,43.8990833333,45.6401666667,50.2188333333,11.77575
743.39,8.24400000001,52.7764166667,51.6944166667,46.8073333333,40.1193333333,9.67625000001,13.3325833333,23.3459166667,6.53033333334,43.9460833334,45.94,50.4408333333,11.895
743.70,8.57916666666,53.1981666667,52.2295833333,47.4075833333,40.4875,9.94575,13.5826666666,23.7213333333,6.56152083332,44.4053333334,46.3103333333,50.872,12.0346666667
744.02,8.53933333333,52.9985,51.87725,47.3163333333,40.2688333333,9.87216666667,13.3474166667,23.4875833333,6.29854166666,43.94425,46.1158333333,50.5209166667,11.8261666667
744.34,8.32733333333,52.9570833333,51.9714166667,47.3245833333,40.20525,9.68458333334,13.15025,23.4520833334,6.08977083334,43.7634166667,45.8929166667,50.5846666667,11.4590833333
744.65,8.00458333332,53.0097916667,51.89775,47.13375,39.9045833333,9.25666666666,12.7383333334,23.2109166667,5.68368750001,43.61875,45.65225,50.2534166667,11.0185833333
744.97,8.00250000001,52.9694166667,51.67525,47.1414166667,39.83675,9.11333333333,12.6456666667,23.0761666667,5.56562499999,43.5634166667,45.7331666667,50.4189166667,10.8795
745.28,7.72216666666,52.6049583333,51.2499166667,46.9160833334,39.44325,8.78966666668,12.2596666667,22.7555,5.30729166667,43.0445,45.38925,50.0365833334,10.5535833333
745.60,7.40824999999,52.2664166667,50.91875,46.5415833333,39.0993333334,8.47683333333,11.90175,22.3655833333,5.087875,42.6893333333,44.9970833333,49.6519166667,10.1801666667
745.91,7.66266666667,52.4884583333,50.9815,46.7355833334,39.1886666667,8.86674999999,12.16175,22.586,5.46508333334,42.9955833333,45.1139166667,49.6403333333,10.6376666667
746.23,7.56024999999,52.329875,50.9830833333,46.5210833333,38.9701666667,8.94508333332,12.1379166667,22.46475,5.49987500001,43.0028333333,44.9049166667,49.507,10.5490833333
746.55,7.51225000001,52.4640833333,51.1613333334,46.50375,39.0489166667,9.00516666668,11.9848333333,22.3246666667,5.40204166667,43.053,44.9075,49.5044166667,10.425
746.86,7.34483333333,52.3889166667,51.2865,46.39,39.124,8.93866666668,11.8461666667,22.3084166667,5.38420833333,43.2361666667,44.9451666667,49.6319166667,10.3954166667
747.18,7.27875,52.0471666667,51.1388333333,46.17075,39.0065,8.81833333333,11.9155,22.2525,5.42514583333,42.974,44.8360833333,49.527,10.5236666667
747.49,7.51408333333,52.2679583333,51.3724166666,46.2355,39.1970833333,9.03308333333,12.2295,22.50325,5.81427083332,43.1168333334,45.0425833333,49.5785,10.8480833333
747.81,8.14150000001,52.53575,51.63825,46.6643333334,39.5676666667,9.64108333332,13.036,22.9189166667,6.51416666666,43.3375,45.3831666667,49.85225,11.5655833333
748.12,8.37166666668,53.119125,52.0569166666,47.0195,39.91675,9.92691666666,13.4206666667,23.2029166667,6.80912499999,43.6319166666,45.64725,50.31275,11.81225
748.44,8.55066666667,53.356125,52.31175,47.3798333333,40.0893333333,10.3131666666,13.7555,23.5285833333,7.10316666667,43.80225,45.8758333333,50.4229166667,12.1165833333
748.75,8.54766666669,53.5366666667,52.6103333333,47.5100833333,40.3189166667,10.4828333333,13.88025,23.6786666667,7.28070833334,44.092,46.1093333334,50.55775,12.2709166667
749.07,8.82483333333,53.5095,52.5093333333,47.43825,40.431,10.889,14.1835,24.0405833333,7.64802083334,44.1731666667,46.2926666667,50.6629166667,12.6830833333
749.38,8.90041666667,53.5735,52.5056666667,47.3438333333,40.4021666667,10.9115,14.2968333333,24.0943333334,7.63745833334,44.0826666666,46.35125,50.65975,12.6418333334
749.70,9.08358333334,53.7102083333,52.8175833334,47.4326666667,40.5734166667,10.9705833333,14.579,24.20925,7.84402083334,44.2254166667,46.5428333333,50.945,12.942
750.01,9.22408333333,53.83625,52.9049166667,47.4094166667,40.52275,11.0780833333,14.8503333333,24.2926666667,7.92866666668,44.2514166667,46.6468333333,51.013,13.0749166667
750.33,9.15416666665,53.8964166666,52.90625,47.3215,40.3581666667,10.8833333333,14.7505833334,24.2055833333,7.69879166667,44.0675833333,46.49775,50.853,12.93375
750.64,9.04799999999,54.0990833333,52.93175,47.4005833333,40.2876666667,10.8560833333,14.5141666667,24.112,7.61577083332,44.11025,46.4655833333,50.8968333333,12.7526666667
750.96,8.66133333333,54.1220416666,53.2038333333,47.5411666667,40.13775,10.4823333333,14.1750833334,23.8854166666,7.26252083333,44.18825,46.3848333333,51.1535,12.3898333333
751.27,8.02891666668,53.9436666666,53.1463333333,47.2514166667,39.8673333333,9.91558333333,13.5833333333,23.478,6.69062500001,43.9421666667,46.0670833333,51.0458333333,11.86875
751.59,7.79891666667,53.5402083333,52.74775,47.0954166667,39.6104166666,9.63475,13.17025,23.1551666667,6.388875,43.62925,45.7790833333,50.7456666667,11.7089166667
751.90,7.82499999999,53.304875,52.56025,46.8381666667,39.4675833333,9.51866666665,13.0925833333,23.09875,6.53793749999,43.4265833334,45.6015833333,50.5928333333,11.6996666666
752.22,8.36324999999,53.5564166667,52.8816666667,47.3100833334,39.7383333333,9.88674999998,13.4850833333,23.5696666667,7.04754166666,43.7088333333,45.751,51.0734166666,12.15375
752.53,7.88108333333,53.1854583333,52.641,47.1206666666,39.4445833333,9.36449999999,13.0426666667,22.92275,6.52522916666,43.3249166666,45.4443333333,50.83525,11.5834166667
752.85,7.65633333332,53.1936666667,52.9204166667,47.2374166666,39.4960833333,9.27441666666,12.95075,22.7656666667,6.39129166666,43.2999166667,45.419,50.83175,11.4663333333
753.16,7.49458333333,53.1653333333,52.7200833334,47.26175,39.4206666666,9.12650000001,12.7825833333,22.7359166667,6.12475,43.1285833333,45.2894166667,50.71725,11.1749166667
753.47,7.82916666668,53.2964166667,52.8030833334,47.4763333333,39.6045833333,9.34475000001,12.9585833333,23.1414166667,6.40858333333,43.4159166666,45.4840833333,50.811,11.3641666667
753.79,8.37283333334,53.5610833333,53.1208333333,47.8598333333,40.0029166667,9.76325,13.3939166667,23.482,6.89897916667,43.7005833333,45.7709166667,51.16575,11.8185
754.10,8.58533333332,53.5230416667,52.9964166667,47.9175,40.1305,9.94525,13.6521666667,23.6399166667,7.13502083333,43.61575,45.6103333333,51.1110833333,12.0735833333
754.42,9.10141666668,53.5757083333,52.83925,47.965,40.4119166667,10.4621666666,14.1085833333,24.0083333333,7.56614583334,43.632,45.7305833333,51.031,12.5724166666
754.73,9.03666666668,53.4512916667,52.5434166667,47.7385833334,40.12675,10.428,13.8869166667,23.9510833333,7.52547916667,43.3613333334,45.6136666667,50.77,12.5166666667
755.05,9.31266666667,53.5584583333,52.7585833333,48.0018333333,40.3161666667,10.8515833333,14.2944166667,24.24575,7.9379375,43.6619166667,45.9731666667,50.9214166667,12.8283333333
755.36,9.43525000002,53.4882083334,52.8880833333,48.3333333333,40.5646666667,10.9453333333,14.3369166667,24.2326666667,7.80154166666,43.6495,46.0526666667,50.9025,12.8789166666
755.67,9.17258333333,53.1053333333,52.4156666667,47.9515,40.1796666667,10.6998333333,14.0719166667,23.9015833333,7.44714583333,43.2001666667,45.6251666667,50.4903333333,12.60625
755.99,9.50475,53.475375,52.7655,48.2661666667,40.4641666667,10.8998333333,14.2650833333,24.2604166667,7.70639583334,43.6024166667,45.8209166667,50.8015833333,12.8759166667
756.30,9.54475000001,53.348625,52.5165,48.1424166667,40.5084166666,10.9029166667,14.1314166666,24.3599166667,7.68997916667,43.5960833333,45.7599166667,50.7214166667,12.8918333333
756.62,9.37966666667,53.139125,52.3114166667,47.8009166667,40.2829166667,10.7320833333,13.8588333333,24.091,7.5360625,43.244,45.5804166667,50.378,12.6999166667
756.93,8.79633333333,53.0312916667,52.2045833333,47.7639166667,40.1266666666,10.2859166667,13.5393333333,23.6236666667,7.18306250001,42.9138333333,45.2569166667,50.2993333333,12.2826666667
757.24,8.437,52.4287083333,51.6798333333,47.2306666667,39.6665833334,10.0854166667,13.2441666667,23.3013333334,6.955625,42.53025,44.8945833333,49.8996666667,12.0415833333
757.56,8.12258333333,52.2540416666,51.7143333333,46.9831666667,39.51175,9.83708333332,13.137,23.1156666667,6.67329166667,42.362,45.0705833333,49.7986666667,11.85675
757.87,7.7645,52.3038333333,51.8171666666,46.84625,39.3503333333,9.49933333332,12.9218333333,22.8383333333,6.35666666666,42.2925833333,45.0511666666,49.7755,11.5061666667
758.18,7.83,52.3484583333,52.03825,46.971,39.6,9.55816666667,12.913,22.6580833333,6.35741666667,42.3850833333,45.2366666667,49.8891666666,11.4318333333
758.50,7.60258333333,52.1624583334,52.0090833333,46.5926666667,39.6165,9.39008333334,12.6646666667,22.3835833333,5.94620833333,42.0746666666,44.9221666667,49.8735,11.1806666667
758.81,7.30425,52.133875,51.9028333334,46.21,39.2983333334,9.12491666667,12.4651666667,22.0650833333,5.69358333334,41.9169166667,44.7536666666,49.753,10.8820833333
759.13,7.16008333333,52.2938333334,52.0508333333,46.1529166667,39.3489166667,9.03916666667,12.23775,21.8875,5.48124999999,41.87025,44.862,49.7105,10.6606666667
759.44,6.85241666667,51.9723333333,51.8105833333,45.7129166667,38.8761666667,8.77741666668,11.9259166667,21.65775,5.13135416667,41.3655,44.5903333333,49.2708333333,10.3785833333
759.75,6.989,52.2970833334,52.1015833333,45.8886666666,38.9561666667,8.93291666667,12.2523333334,21.7469166667,5.27891666666,41.4930833334,44.759,49.615,10.61475
760.07,7.45275,52.4229583333,52.1761666666,46.1440833333,39.2094166667,9.36691666669,12.6576666667,22.03075,5.78295833334,41.8226666667,44.8639166666,49.7783333333,11.1996666667
760.38,8.21375,52.4079166667,52.3451666667,46.3504166667,39.3676666667,9.90175,13.0386666667,22.4245833333,6.37047916667,42.04425,45.0399166667,49.7545,11.71275
760.69,8.30025,52.3873333333,52.31525,46.333,39.3755833333,10.01625,13.0931666667,22.3445833333,6.42541666666,41.9556666666,44.9180833333,49.7349166667,11.6449166667
761.01,8.53250000001,52.4647083333,52.3491666667,46.58175,39.388,10.2285,13.0960833333,22.4486666667,6.73195833334,42.1000833333,44.9415,49.7979166667,11.8160833333
761.32,8.50858333333,52.1717916667,52.077,46.45075,39.1770833333,10.0853333333,12.9365833333,22.3323333333,6.62791666666,41.9210833333,44.6819166667,49.5958333333,11.7101666667
761.63,8.39041666666,52.081125,51.78125,46.4131666667,38.9135,9.9705,12.90875,22.24925,6.44331250001,41.7345833333,44.4851666667,49.5221666667,11.5943333333
761.94,8.70083333333,52.4867916667,51.9575,46.8380833333,39.1435833333,10.1734166667,13.1451666667,22.5263333333,6.74974999999,42.1411666667,44.753,49.70025,11.8808333333
762.26,8.80575,52.447625,51.7425833333,46.788,39.08875,10.2401666667,13.1439166667,22.5286666667,6.85158333332,41.9749166667,44.6574166667,49.6644166667,11.9058333333
762.57,8.46341666666,52.3525833333,51.6551666667,46.7019166667,38.9585833333,9.91616666668,12.913,22.3041666667,6.57695833334,41.7944166667,44.4805,49.4555833333,11.63875
762.88,8.56241666668,52.4172083334,51.79375,46.9221666667,39.1125833334,10.1038333333,13.0765,22.3640833333,6.70900000001,42.0080833334,44.62525,49.5578333333,11.7854166667
763.20,8.246,52.3291666666,51.5833333333,46.8813333333,38.8124166667,9.86858333333,12.7665833333,22.0491666667,6.42535416667,41.692,44.4130833334,49.2646666667,11.4751666667
763.51,7.97716666667,52.4177916667,51.6004166667,46.96575,38.7009166667,9.62783333331,12.5229166667,21.9223333333,6.17225000001,41.5296666667,44.4611666667,49.2601666667,11.2440833333
763.82,7.52683333333,52.4071666666,51.4144166667,46.7508333334,38.5430833333,9.28600000001,12.2338333333,21.6274166666,5.80268749999,41.2780833333,44.3585833333,49.1294166667,10.9245833333
764.14,7.19316666667,52.4854166666,51.37875,46.76725,38.42,8.96149999999,11.9161666667,21.4753333334,5.53212499999,41.1590833333,44.3734166667,49.0011666667,10.6299166667
764.45,6.75525,52.2975,51.1286666666,46.3845833334,38.1648333334,8.55833333333,11.50875,21.0699166667,5.03195833334,40.7083333333,44.0115,48.6418333333,10.2190833333
764.76,7.05066666667,52.5422083334,51.4554166667,46.7119166667,38.4125833333,8.90041666666,11.8455,21.398,5.34895833333,40.8805833333,44.16125,48.87075,10.5895
765.07,7.535,52.8068333333,51.75025,46.9048333333,38.6268333333,9.25766666668,12.2016666667,21.81175,5.74445833334,41.2031666667,44.5074166667,48.9850833333,11.0631666666
765.39,7.24833333333,52.3875416667,51.44075,46.5735,38.214,8.96283333333,11.939,21.4811666667,5.46639583333,40.8081666667,44.311,48.6119166666,10.6984166667
765.70,7.344,52.3833333333,51.39125,46.4776666667,38.1498333333,9.08716666666,12.05225,21.6245833333,5.58004166668,40.7853333334,44.3270833333,48.4175833333,10.7996666667
766.01,7.821,52.4342916666,51.4240833333,46.57,38.28875,9.65916666667,12.51875,22.05625,6.13262500001,41.0586666667,44.6334166667,48.7813333333,11.26825
766.32,7.91158333333,52.6462916667,51.4636666667,46.611,38.2961666667,9.69008333334,12.5749166667,22.0449166667,6.23685416666,41.0615833333,44.6431666666,49.0280833333,11.282
766.64,8.41008333332,52.741875,51.7288333333,46.7888333333,38.6220833333,10.0780833333,12.8505,22.5189166667,6.67331249999,41.3209166667,45.1465833333,49.4716666667,11.6243333333
766.95,8.77191666666,52.9753333334,52.239,47.0180833333,39.0561666667,10.5286666667,13.1793333333,22.895,6.99302083334,41.66675,45.5990833333,49.923,11.951
767.26,9.04316666665,52.8044583333,52.27125,47.0086666667,39.0873333333,10.8815,13.25975,23.04375,7.05908333332,41.69425,45.5684166667,50.1039166667,12.1419166667
767.57,9.08016666667,52.6926666667,52.2441666667,46.8696666667,38.9935833333,11.0921666667,13.3683333333,23.1488333334,7.04147916666,41.6380833333,45.5116666667,50.1394166667,12.2570833333
767.88,9.42991666665,53.1055416667,52.93625,47.4465,39.47375,11.448,13.7043333333,23.7175833333,7.17462499999,42.3505833334,46.112,50.7916666667,12.4850833333
768.20,9.34391666667,52.9837916667,52.7828333333,47.3894166667,39.4005,11.3573333333,13.53925,23.5261666666,7.16104166668,42.4706666667,46.3176666666,50.8958333333,12.4024166667
768.51,9.12408333333,53.1394166666,53.09975,47.6474166667,39.58825,11.3018333333,13.39625,23.4223333333,7.15397916666,42.7990833333,46.4750833333,51.1884166667,12.2199166667
768.82,8.97124999999,53.1077083333,53.0954166666,47.6325833333,39.4094166667,11.1915833333,13.2155833333,23.4503333333,6.96145833334,42.464,46.1850833333,51.1939166667,12.2056666667
769.13,8.56308333335,53.1919583334,53.54525,48.0379166667,39.61525,10.7975,12.9125833333,23.2294166667,6.53314583334,42.7264166667,46.4376666667,51.6089166667,11.9680833333
769.44,7.80050000001,52.3846666667,52.9175,47.2615,38.9718333333,9.88383333334,12.15925,22.2658333333,5.588375,41.8631666667,45.6148333333,50.5808333334,11.1241666667
769.76,7.74891666666,52.8317916667,53.2588333333,47.60875,39.1990833334,9.76725000001,12.0505833333,22.4604166667,5.32395833332,41.9318333333,46.00425,50.6471666667,11.2594166666
770.07,7.69816666666,52.720625,53.4083333334,47.4005,39.0396666667,9.50741666665,12.0888333333,22.236,5.15695833333,41.8905833333,45.6415,50.35175,11.271
770.38,6.91641666667,52.529625,52.86675,46.6938333333,38.33725,8.61375,11.51325,21.4271666666,4.40750000001,41.36275,44.9915833333,49.8270833333,10.5640833333
770.69,6.78291666667,52.8668333333,52.8381666667,46.5895,38.18925,8.276,11.6295,21.4223333334,4.43483333334,41.4710833333,44.8196666667,49.9285,10.4320833333
771.00,7.54525,53.1959583333,53.16225,46.9336666667,38.61975,8.81866666667,12.1683333333,21.7945833334,4.99212500001,41.97425,45.2181666667,50.4615,11.0679166667
771.32,8.09150000001,53.4315833333,53.03725,46.9869166667,38.7115,9.22333333333,12.3766666667,21.95775,5.64895833333,42.1115833333,45.4053333333,50.7204166667,11.4673333333
771.63,8.38216666667,53.7965833333,53.2353333333,46.9804166667,38.946,9.40183333332,12.5588333333,22.4166666667,5.89458333333,42.2158333334,45.6959166667,50.9950833333,11.71575
771.94,8.17541666666,53.329875,52.6560833333,46.5095,38.6849166667,9.02933333333,12.51975,22.28975,5.65145833333,41.6765,45.3396666667,50.4641666667,11.5520833333
772.25,8.41308333333,53.0254583334,52.55075,46.3155833333,38.753,9.02958333333,12.674,22.1958333333,5.86225,41.7810833333,45.5200833333,50.3976666666,11.64
772.56,8.91716666665,53.2059583333,52.6895833334,46.2875,38.7425833333,9.62083333333,13.0988333333,22.5049166667,6.40212500001,41.7614166667,45.6386666667,50.5988333333,12.0859166667
772.87,9.27841666667,53.5855,52.9564166667,46.7049166667,38.7054166667,10.02625,13.3515,22.7764166667,6.66429166666,42.0406666667,45.8713333333,51.0764166667,12.29525
773.18,8.66558333332,53.111,52.46425,46.3395,38.24125,9.68308333333,12.9754166667,22.2394166667,6.57327083333,41.7485833333,45.5521666667,50.7105833334,11.7229166667
773.50,8.32300000001,53.00425,51.8083333333,46.2750833333,37.9675,9.4595,12.7814166667,22.1273333333,6.31354166667,41.49625,45.44325,50.3926666667,11.531
773.81,8.94291666667,53.1540833333,51.829,46.83825,38.3446666666,10.038,13.3755,22.7008333333,6.99425,41.9819166667,45.7015833333,50.527,12.1768333334
774.12,9.31291666667,53.2105,52.1715,47.2274166667,38.8164166667,10.3129166667,13.53125,23.0565833333,7.43672916667,41.9725,46.0873333333,50.4560833334,12.5725833333
774.43,8.49283333333,52.9142916667,51.93575,46.8996666666,38.4385833333,9.32241666668,12.7526666667,22.3623333333,6.82295833332,41.3581666667,45.719,49.8564166667,11.7688333333
774.74,7.98033333333,52.4604166667,51.5191666667,46.2933333333,37.837,8.86299999999,12.3555833333,21.7745,6.3046875,40.5809166667,44.98825,49.35825,11.2164166667
775.05,7.62791666667,52.5742083333,51.6166666666,46.4300833333,37.7984166666,8.78899999999,12.1038333333,21.3216666667,5.82802083333,40.4079166667,44.8025,49.4466666667,10.894
