wavelength,Back_CamHelm,Belly_CamHelm,Breast_CamHelm,Crissum_CamHelm,Crown_CamHelm,DorTail_CamHelm,Rump_CamHelm,Throat_CamHelm,WingTip_CamHelm
263.63,5.49653333333,3.0508,3.03986666667,4.46153333333,2.3802,5.23966666667,3.81816666667,4.3084,6.61573333333
264.00,5.55093333333,2.89453333333,3.02566666667,4.45906666667,2.31893333333,5.14776666667,3.78993333333,3.99046666667,6.48393333333
264.37,4.53593333333,1.85676666667,2.11846666667,3.53466666667,1.3084,4.5485,3.00516666667,3.2276,5.624
264.75,4.70806666667,1.8539,2.13426666667,3.5864,1.4104,4.73516666667,3.076,3.4024,5.7126
265.12,4.6426,1.6022,1.9702,3.2834,1.11793333333,4.7404,2.8595,2.8512,5.67753333333
265.49,4.6076,1.57153333333,1.9498,3.22406666667,0.881933333334,4.69853333333,2.76496666667,2.68206666667,5.56626666667
265.87,4.48866666667,1.27856666667,1.69306666667,2.88553333333,0.715599999999,4.60216666667,2.6022,2.37726666667,5.44273333333
266.24,3.87686666667,0.881866666668,1.2162,2.29953333333,0.140666666668,4.32536666667,1.99546666667,1.80533333333,5.0438
266.61,3.79153333334,0.968133333332,1.11106666667,2.3394,0.3006,4.38023333333,1.9747,1.89213333333,5.0274
266.98,4.2472,1.51596666667,1.87706666667,2.8174,0.866466666667,5.1682,2.65703333333,2.19746666667,5.3496
267.36,4.40833333333,1.589,2.0858,3.0358,1.1156,5.43613333333,2.71463333333,2.26493333333,5.45286666667
267.73,4.4092,1.67986666667,2.01973333333,2.99993333333,1.02313333333,5.67806666667,2.6254,2.23106666667,5.66326666667
268.10,4.5966,2.01873333333,2.17293333333,3.0858,1.15086666667,5.81653333333,2.7725,2.57793333333,5.96933333333
268.48,5.4716,2.66346666667,2.92133333333,3.82393333333,1.95926666667,6.3898,3.44973333334,3.3962,6.69486666668
268.85,5.5332,2.81956666667,2.93753333333,3.67013333333,2.03393333333,6.53783333333,3.6019,3.42193333334,6.81253333333
269.22,5.8962,3.3241,3.59713333333,4.25233333333,2.59033333334,7.23236666667,4.22966666667,4.13106666667,7.13679999999
269.59,5.70706666667,3.40923333333,3.49866666667,4.217,2.64346666667,7.13006666667,4.07833333333,3.98466666667,6.93473333333
269.97,5.6496,3.52443333333,3.53913333333,4.25333333333,2.68366666667,7.065,4.06683333333,3.9212,6.82840000001
270.34,5.78033333333,3.73896666667,3.70013333334,4.5606,3.15346666667,7.16296666667,4.303,4.20946666667,6.98033333333
270.71,5.84126666667,3.77663333333,3.8032,4.51986666667,3.17293333333,7.41953333333,4.26893333333,4.09046666666,7.14613333333
271.09,5.6792,3.71246666667,3.6342,4.45433333334,3.18893333333,7.1859,4.1899,4.0738,7.00106666667
271.46,5.4668,3.5525,3.361,4.15906666667,3.03,6.87946666667,3.94903333333,3.94126666667,6.7402
271.83,5.2938,3.36153333333,3.2436,3.8646,2.83293333333,6.57183333333,3.77976666667,3.8722,6.43066666667
272.20,4.72273333333,2.7135,2.68073333333,3.40766666667,2.36386666667,6.05803333333,3.18746666667,3.2466,5.73873333333
272.58,4.81153333334,3.04376666667,3.04506666667,3.60193333333,2.66553333334,6.30336666667,3.44163333333,3.46646666667,5.9916
272.95,4.99266666667,3.31036666667,3.48626666667,4.027,3.02773333333,6.52833333333,3.6221,3.79673333333,6.1936
273.32,4.6858,3.063,3.14253333333,3.69773333333,2.766,6.16046666667,3.28316666667,3.58786666667,6.10646666667
273.69,5.08633333333,3.46923333333,3.57533333333,4.06666666667,3.1754,6.64066666667,3.80863333333,4.06173333333,6.721
274.06,5.253,3.49736666667,3.73953333333,4.20066666667,3.39606666667,6.88596666667,3.97866666667,4.21553333333,6.99493333333
274.44,5.11986666667,3.33193333333,3.5908,3.843,3.0964,6.74453333333,3.7983,4.01646666667,6.733
274.81,5.48653333333,3.58336666667,3.9572,4.15526666667,3.3868,6.97533333333,4.16043333333,4.46006666667,6.9714
275.18,5.4456,3.69916666667,4.03286666667,4.16333333333,3.33873333333,6.9578,4.22853333333,4.6368,7.02046666667
275.55,5.94513333333,4.10546666667,4.71126666667,4.64586666667,3.72813333333,7.5382,4.70996666667,5.17693333334,7.64140000001
275.93,5.84786666667,4.11456666667,4.88713333333,4.8008,3.7148,7.8448,4.86353333333,5.24086666667,7.75273333334
276.30,6.42493333333,5.019,5.74433333333,5.58126666667,4.44553333333,8.6489,5.63903333333,6.1326,8.5002
276.67,5.92246666667,4.7446,5.3814,5.23826666667,4.06746666667,8.23806666667,5.15803333333,5.73646666667,8.19533333334
277.04,5.61246666667,4.54383333333,5.01866666667,4.94373333333,3.79393333333,8.05673333333,4.97823333333,5.28526666667,8.09446666666
277.41,5.67846666667,4.6658,5.07933333334,4.9294,3.99306666667,8.13016666667,4.9784,5.18866666667,8.11586666667
277.79,6.22286666667,5.23056666667,5.79066666667,5.46853333333,4.39506666667,8.47986666667,5.45693333333,5.5642,8.59293333333
278.16,6.036,5.4313,5.7338,5.39953333333,4.26206666667,8.3845,5.39813333333,5.5176,8.48966666667
278.53,6.27546666667,5.69833333333,5.92386666667,5.68413333333,4.63873333333,8.4134,5.56126666667,5.62406666667,8.73746666666
278.90,6.23126666667,5.9966,6.1582,5.86033333333,4.82653333333,8.57416666667,5.66793333333,5.807,8.84973333333
279.27,6.12833333334,5.95046666667,6.19273333333,5.761,4.80533333333,8.68356666667,5.57893333334,5.86786666667,8.929
279.64,5.6782,5.6032,5.95013333333,5.38386666667,4.59246666667,8.27283333333,5.41026666667,5.4754,8.3938
280.02,5.70313333333,5.72756666667,5.9008,5.454,4.80166666667,8.2378,5.53253333333,5.48926666667,8.3748
280.39,5.681,5.58166666667,5.81326666667,5.2146,4.74826666667,8.0562,5.45436666667,5.38673333333,8.33319999999
280.76,5.9434,5.86853333333,6.01026666667,5.44133333333,4.85706666667,8.3874,5.63703333333,5.63446666667,8.61013333333
281.13,6.01866666667,5.7962,6.06906666667,5.3754,4.7752,8.42363333333,5.61416666667,5.76746666667,8.50533333333
281.50,5.8992,5.65036666667,6.017,5.34753333333,4.6072,8.28493333333,5.60143333333,5.61713333333,8.37333333333
281.87,5.34186666667,5.03203333333,5.42726666667,4.8006,4.08833333333,7.96303333333,5.09016666667,5.18526666667,7.67573333334
282.25,5.57786666667,5.1965,5.88993333333,5.09473333333,4.42686666666,8.22823333333,5.39863333333,5.4462,8.03513333333
282.62,5.70773333333,5.57286666667,6.16246666667,5.28466666667,4.63193333333,8.5427,5.6875,5.64486666667,8.29853333333
282.99,6.001,5.81486666667,6.50353333333,5.59786666667,4.88586666667,8.87153333333,6.0318,5.838,8.6656
283.36,5.9778,5.81463333333,6.45546666667,5.56193333333,4.74306666667,8.71723333333,5.9075,5.59186666667,8.57973333333
283.73,6.2182,6.1401,6.5948,5.68966666667,4.87926666667,9.0372,6.0496,5.81093333333,8.98279999999
284.10,6.67466666667,6.54193333333,7.0096,6.11593333333,5.22593333333,9.45403333334,6.44066666667,6.31786666667,9.4234
284.47,6.51446666667,6.5146,6.96706666667,5.9814,5.10153333333,9.48246666666,6.32893333333,6.1564,9.24640000001
284.85,6.52453333333,6.4515,6.93226666667,6.01586666667,5.137,9.43540000001,6.4646,6.01766666667,9.22493333334
285.22,6.69206666667,6.70573333333,7.08653333333,6.27226666667,5.3254,9.60383333334,6.70316666667,6.22673333333,9.4328
285.59,7.0542,7.0241,7.42913333333,6.58499999999,5.58966666667,9.87110000001,7.111,6.57953333334,9.68093333334
285.96,6.9634,7.11603333333,7.4136,6.603,5.61593333333,9.82596666667,7.1197,6.59086666667,9.86679999999
286.33,6.81793333333,7.16783333333,7.22586666667,6.49613333333,5.4092,9.69923333333,7.01916666667,6.48393333333,9.67013333333
286.70,6.679,7.00483333333,7.11306666667,6.40013333334,5.1804,9.56236666667,6.90586666667,6.4248,9.528
287.07,6.2884,6.6125,6.54226666667,5.92806666667,4.74333333333,8.9859,6.51743333333,6.0452,9.0642
287.44,6.23026666667,6.60703333333,6.42086666667,5.86513333333,4.71266666667,8.85646666666,6.48853333333,6.02893333333,8.94833333333
287.82,6.40906666667,6.86373333333,6.54606666667,6.11373333333,4.89773333333,8.91366666667,6.65133333333,6.13546666667,8.94893333333
288.19,6.21613333333,6.83473333333,6.42146666667,5.9474,4.7048,8.56946666667,6.4415,5.7984,8.61026666667
288.56,6.32606666667,6.80973333333,6.42453333333,6.1422,4.70913333333,8.45389999999,6.50276666667,5.82366666667,8.63506666667
288.93,6.102,6.6647,6.09833333333,5.8904,4.35626666667,8.2322,6.1828,5.59973333333,8.29286666667
289.30,6.03093333333,6.6899,6.0626,5.91033333333,4.28213333333,8.14796666667,6.1239,5.55146666667,8.18706666667
289.67,5.8426,6.72446666667,5.97133333333,5.91726666667,4.12953333333,8.00513333333,5.85953333334,5.47166666667,8.02393333333
290.04,6.32386666667,7.18293333333,6.3924,6.3942,4.55753333333,8.41253333333,6.31076666667,5.90873333333,8.2346
290.41,6.36033333334,7.0687,6.2394,6.45120000001,4.46746666667,8.36446666667,6.2608,5.84766666666,8.1954
290.78,6.4842,7.23053333333,6.1678,6.54006666667,4.51513333333,8.42636666667,6.33643333334,5.89053333333,8.18353333333
291.15,6.702,7.4314,6.3818,6.89386666666,4.74626666667,8.72309999999,6.5418,6.09113333333,8.414
291.52,6.96026666667,7.7821,6.6176,7.25593333334,5.00046666667,8.99276666666,6.885,6.40893333333,8.65473333333
291.89,6.74453333333,7.54866666667,6.5034,7.15266666667,4.87993333333,8.76283333334,6.81293333333,6.42746666667,8.42866666667
292.26,7.067,7.8961,6.78033333333,7.49400000001,5.2122,9.17266666667,7.19006666667,6.85513333334,8.91019999999
292.64,7.423,8.3812,7.06053333333,7.79533333333,5.5478,9.5585,7.49803333334,7.28066666667,9.25146666667
293.01,7.62726666667,8.5711,7.26226666667,8.09659999999,5.77106666667,9.59673333334,7.639,7.60146666667,9.34713333333
293.38,7.818,8.86146666667,7.458,8.33239999999,5.93666666667,9.76076666667,7.77643333333,7.7448,9.48773333334
293.75,7.8386,8.85596666666,7.3072,8.31379999999,5.85093333333,9.87263333334,7.84043333333,7.713,9.49766666667
294.12,7.3778,8.1822,6.6368,7.8238,5.2442,9.19070000001,7.17576666667,7.16,8.91533333334
294.49,7.56233333334,8.34973333333,6.92973333333,7.96093333334,5.48453333333,9.19706666666,7.2915,7.39006666667,8.98999999999
294.86,7.61566666667,8.3021,7.0552,8.13673333333,5.542,9.31716666666,7.30256666667,7.45693333333,9.07993333333
295.23,7.68093333333,8.36216666667,7.12893333333,8.17199999999,5.52866666667,9.26976666667,7.36023333333,7.62546666667,9.05373333333
295.60,7.42133333333,7.96473333333,6.831,7.88839999999,5.20533333333,9.09323333334,6.98923333333,7.30326666667,8.80066666666
295.97,7.1608,7.51976666667,6.37366666667,7.58286666666,4.7198,8.73866666667,6.51866666667,6.84333333333,8.57253333333
296.34,6.92586666667,7.24133333333,5.99786666667,7.28226666666,4.3176,8.2727,6.14533333333,6.62426666667,8.16946666667
296.71,6.43706666667,6.71026666667,5.48766666667,6.89633333334,3.79273333333,7.80266666667,5.6813,6.1444,7.7186
297.08,6.6368,6.81006666667,5.64873333333,7.05620000001,3.97373333333,7.98533333333,5.8973,6.24426666667,7.89213333333
297.45,6.6208,6.6696,5.55746666667,7.01526666667,3.99053333333,7.93323333333,5.8618,6.21926666667,7.8556
297.82,6.57373333333,6.52863333333,5.507,6.96506666667,3.891,7.65413333333,5.7494,6.15993333333,7.72
298.19,6.7984,6.89483333333,5.86713333333,7.25013333333,4.11813333333,7.94323333333,6.06406666667,6.5542,8.0126
298.56,6.43966666667,6.50656666667,5.35513333333,6.91033333333,3.738,7.63303333333,5.66786666666,6.2094,7.6128
298.93,6.1854,6.1541,5.0452,6.6314,3.43613333333,7.29793333333,5.4169,6.0014,7.41146666667
299.30,6.11153333333,6.0622,4.80353333333,6.46586666667,3.3656,7.1685,5.27403333333,5.8904,7.17
299.67,6.22726666667,6.04336666667,4.8572,6.571,3.35593333333,7.05,5.30723333333,5.9404,7.04933333333
300.04,6.26506666667,6.1946,4.82033333333,6.60453333333,3.48273333333,7.14376666667,5.42346666667,6.11906666667,7.063
300.41,6.15853333333,6.01956666667,4.63526666667,6.65626666667,3.47046666666,7.0516,5.30166666667,5.95233333333,6.96546666667
300.78,6.16813333333,5.8894,4.54346666667,6.6108,3.43686666667,6.90593333333,5.27303333333,5.93606666667,6.735
301.15,5.53246666667,5.30226666667,3.89493333333,6.05573333333,2.76426666666,6.19773333333,4.62463333333,5.46373333333,6.1766
301.52,5.3542,5.03073333333,3.69526666667,5.8988,2.43026666667,5.8382,4.48883333333,5.37306666667,5.895
301.89,5.68066666667,5.25506666667,3.88113333333,6.1066,2.79306666667,6.0858,4.80083333333,5.67893333333,6.03653333333
302.26,5.52706666667,4.90853333333,3.49726666667,5.9082,2.5672,5.7557,4.5511,5.35166666666,5.73093333333
302.63,5.63853333333,5.12283333333,3.68513333333,6.18106666667,2.69326666667,5.82726666667,4.6837,5.65573333333,5.927
303.00,5.807,5.37806666667,3.9142,6.40226666667,2.88913333333,6.02353333333,4.7579,5.7632,5.82986666667
303.37,5.5364,5.12706666667,3.78773333333,6.35346666667,2.7396,5.92116666667,4.45496666667,5.5804,5.5748
303.74,5.84733333333,5.57526666667,4.12986666667,6.74893333333,3.1226,6.3536,4.76833333333,6.0426,6.09813333333
304.10,6.00033333333,5.64523333333,4.32426666667,6.98153333333,3.15093333333,6.31623333333,4.88866666667,6.22506666667,6.02353333333
304.47,6.29326666667,5.95933333333,4.7636,7.26913333333,3.46993333333,6.68493333333,5.16173333333,6.59353333333,6.1798
304.84,6.66673333333,6.3956,5.07506666667,7.68633333334,3.7852,6.9389,5.38243333333,6.88873333333,6.69373333333
305.21,6.8318,6.56083333334,5.26,7.83046666667,3.97933333333,7.13386666667,5.46203333333,7.07666666666,6.72506666667
305.58,6.5218,6.25746666667,4.82886666667,7.47713333334,3.74233333333,6.85076666667,4.94813333333,6.78986666667,6.3514
305.95,6.07046666667,5.87883333333,4.35433333333,7.11286666667,3.28593333333,6.39003333333,4.50626666667,6.44146666667,5.9558
306.32,5.88726666667,5.683,4.1344,6.9642,3.12513333333,6.21043333333,4.2783,6.33146666666,5.83973333333
306.69,5.8284,5.50473333333,4.0102,6.8498,3.00686666667,6.07236666667,4.09796666666,6.12113333333,5.67913333333
307.06,5.5096,5.16186666667,3.5126,6.44866666667,2.64486666667,5.6591,3.70386666667,5.89793333333,5.32533333333
307.43,5.89273333333,5.42166666667,3.8444,6.782,2.8066,5.75393333333,4.05653333333,6.11733333333,5.63873333333
307.80,5.61753333333,4.9953,3.55526666667,6.47526666667,2.51,5.30816666667,3.76213333333,5.72473333333,5.32446666667
308.17,5.55053333333,4.9042,3.4102,6.4036,2.43326666667,5.0545,3.54663333333,5.54486666667,5.19726666667
308.54,5.347,4.71706666667,3.199,6.25893333333,2.19726666667,4.83773333333,3.3571,5.35786666667,5.05453333333
308.90,5.15586666667,4.54346666667,3.19706666667,6.27026666667,2.201,4.8248,3.328,5.4264,4.89726666666
309.27,5.3772,4.7044,3.40153333333,6.60693333333,2.44586666667,4.99996666667,3.6578,5.6532,5.15246666667
309.64,5.46493333333,4.85183333333,3.597,6.86413333333,2.58153333333,5.10233333333,3.84616666667,5.83053333333,5.2968
310.01,5.68286666667,5.1218,3.90713333333,7.21526666666,2.8682,5.47606666667,4.01613333333,6.04593333333,5.60733333333
310.38,5.86186666667,5.40843333333,4.31493333333,7.45326666666,3.0772,5.75443333333,4.28433333333,6.33286666667,5.84373333333
310.75,6.03013333334,5.51646666667,4.43606666667,7.56779999999,3.25833333333,5.8986,4.48063333333,6.46146666666,5.9602
311.12,6.05453333333,5.4584,4.5424,7.684,3.30033333333,5.8811,4.57976666667,6.46113333333,5.98266666667
311.49,5.98726666667,5.49053333333,4.52786666667,7.68506666666,3.359,5.83756666667,4.54803333333,6.4928,6.09106666667
311.85,5.97173333333,5.5236,4.54066666667,7.70326666666,3.38973333333,5.79286666667,4.59133333333,6.61226666667,5.9702
312.22,5.93693333333,5.53423333333,4.64026666667,7.80333333333,3.4756,5.9259,4.707,6.70813333333,6.03906666667
312.59,5.7042,5.30146666667,4.47766666667,7.59886666667,3.3054,5.6219,4.5869,6.58373333333,5.92146666666
312.96,5.5252,5.12106666667,4.2204,7.45953333333,3.13133333333,5.44726666667,4.36993333333,6.40746666667,5.6286
313.33,5.47466666667,5.00506666667,4.21466666667,7.45240000001,3.07313333333,5.39483333333,4.30713333333,6.45166666667,5.5662
313.70,5.75026666667,5.16943333333,4.57386666667,7.64326666666,3.28193333333,5.6301,4.52273333333,6.6732,5.83966666667
314.07,5.9584,5.38423333333,4.85693333333,7.86366666667,3.49233333333,5.689,4.7229,7.00673333333,6.0672
314.43,6.11426666667,5.5326,4.88773333333,8.034,3.63013333334,5.75836666667,4.79846666667,7.17793333333,6.169
314.80,6.09553333333,5.4601,5.03086666667,8.04520000001,3.5272,5.66626666667,4.7346,7.2694,6.10606666666
315.17,6.3878,5.88573333333,5.44473333334,8.45526666668,3.85966666667,5.9668,5.1273,7.6654,6.45426666667
315.54,6.3844,5.77116666667,5.44013333333,8.44293333334,3.74093333333,5.9548,5.10143333333,7.7034,6.2554
315.91,6.6106,5.99346666667,5.6504,8.7106,3.9982,6.2284,5.25323333333,7.88826666667,6.50246666667
316.28,6.9592,6.317,6.08546666667,8.94633333333,4.36826666667,6.68356666667,5.44146666667,8.18900000001,6.96673333333
316.64,7.25126666667,6.58653333333,6.47626666667,9.37673333333,4.7092,7.12976666667,5.66343333333,8.4884,7.22113333333
317.01,7.47613333333,6.9873,6.8804,9.57746666666,4.93053333333,7.32583333333,5.96133333333,8.72253333335,7.5556
317.38,7.6708,7.31833333333,7.05533333333,9.67146666667,5.17866666667,7.56593333333,6.13136666667,8.83486666665,7.73753333333
317.75,7.63766666667,7.29636666667,6.98766666667,9.64320000001,5.19373333333,7.48196666667,6.09276666667,8.69520000001,7.6588
318.12,7.30106666667,7.02066666667,6.69786666667,9.38406666667,4.857,7.33013333333,5.78116666667,8.24933333333,7.3726
318.49,6.87013333333,6.69993333333,6.40653333333,9.05446666666,4.447,7.0531,5.55196666667,7.84986666666,7.07933333333
318.85,7.0072,7.08146666667,6.59433333333,9.361,4.7492,7.29006666667,5.79006666667,8.06560000001,7.30646666667
319.22,7.07273333333,7.16316666667,6.67653333333,9.32686666667,4.87933333333,7.4411,5.74233333333,8.06766666667,7.3958
319.59,7.14553333333,7.43913333333,6.94066666667,9.49853333332,5.1926,7.59873333333,5.83586666667,8.21360000001,7.51393333333
319.96,6.94966666667,7.405,6.84606666667,9.27953333333,4.9288,7.4541,5.61043333333,8.06773333333,7.29633333333
320.32,6.48666666667,7.0278,6.41866666666,8.96546666667,4.36366666667,6.8728,5.2402,7.69906666667,6.69066666667
320.69,6.62666666667,7.29453333333,6.47246666667,9.05586666668,4.57806666667,6.95003333333,5.4471,7.82013333334,6.74273333333
321.06,6.4248,7.14136666667,6.32593333333,8.89833333335,4.3302,6.75533333333,5.28566666667,7.70473333333,6.52753333333
321.43,6.35453333333,7.168,6.34053333333,8.98546666667,4.2578,6.66973333333,5.2351,7.78913333333,6.44466666667
321.80,6.09226666667,7.154,6.1316,8.86980000001,4.17813333333,6.6152,5.12246666667,7.85146666667,6.26446666667
322.16,6.28506666667,7.38606666667,6.34733333333,9.06153333333,4.4024,6.7388,5.35053333333,8.07626666667,6.38233333333
322.53,6.44066666667,7.4969,6.4044,9.06060000001,4.46986666667,6.729,5.31353333333,8.05506666666,6.43293333333
322.90,5.96526666667,7.09226666667,5.98813333333,8.70826666668,3.99966666667,6.38596666667,4.88973333333,7.69406666666,6.0392
323.27,5.8216,7.01553333333,5.83266666667,8.70646666667,3.73746666667,6.2258,4.74363333333,7.60559999999,5.95226666667
