wavelength,Back_ConCinf,Belly_ConCinf,Breast_ConCinf,Crissum_ConCinf,Crown_ConCinf,DorTail_ConCinf,Patch10_ConCinf,Patch11_ConCinf,Rump_ConCinf,Throat_ConCinf,WingTip_ConCinf
251.29,13.4469166666,11.1416666667,11.6235,11.526,11.5827916667,15.07025,14.6428333333,13.0951666667,11.9913333333,11.7261666667,16.7044166667
251.66,14.1365833333,11.8855833333,12.394,12.1983333333,12.095,15.8679166667,15.6389166667,13.82375,12.6005,12.642375,17.51025
252.04,14.6116666667,12.5791666666,12.7999166667,12.6018333333,12.5623333333,16.49675,16.21925,14.6399166667,12.8961666667,13.1567083333,18.263
252.41,15.2238333333,13.4349166667,13.3713333333,13.1349166667,13.010875,17.336,17.3013333333,15.0796666667,13.8158333333,13.717625,18.8596666667
252.79,16.11375,14.28475,14.3730833333,14.1201666667,14.070375,18.4425,18.3015833333,15.9079166667,14.7789166667,14.4495416667,19.8128333333
253.16,15.4846666667,13.6341666667,13.67,13.62225,13.5655416667,17.5679166667,17.63975,15.2220833333,14.1355833334,13.858,19.3708333333
253.54,14.9929166667,13.4700833333,13.059,13.10125,13.1676666667,17.3435,17.1138333333,14.7209166667,13.7296666667,13.6692916667,18.9025
253.91,14.9223333333,13.9545,13.3505833333,13.7694166667,13.517125,17.9486666666,17.4371666667,14.947,13.7635833333,13.8837083333,19.0520833334
254.28,15.3378333333,14.4393333333,13.5789166667,14.0091666667,13.578875,18.07775,17.4386666667,14.95825,14.0470833333,13.945875,19.2924166667
254.66,14.8789166667,13.9286666667,13.3574166667,13.9020833333,13.3107083333,17.67675,17.3244166667,14.786,13.8025,13.67625,18.627
255.03,14.78825,13.639,12.9311666667,14.1785833333,13.3795,17.8091666667,17.8579166667,15.265,13.6880833333,13.7755416667,18.4259166667
255.41,15.5895,14.3304166667,13.48625,15.22575,13.951875,18.41325,18.7118333333,16.31725,14.6868333333,14.2650416667,19.163
255.78,15.4358333333,14.0480833333,13.2496666667,15.4056666667,13.9175,18.09175,18.44975,16.4950833333,14.5553333333,13.6563333333,18.6884166667
256.15,14.7635,13.444,12.2914166667,15.0818333333,13.2052916667,17.4551666667,17.8571666667,15.7945833333,14.3160833334,12.992875,18.09225
256.53,14.15925,13.1155833333,11.74925,14.6921666667,12.9654166667,16.84675,17.08725,15.5630833333,13.8365,12.4322916667,17.5675833333
256.90,13.433,12.5560833333,11.1321666667,14.2045833333,12.4332916667,16.3859166667,16.4771666667,14.7025833333,13.39075,12.20875,16.8630833333
257.28,12.7119166667,11.83875,10.4529166667,13.4586666667,11.7598333333,15.9706666667,15.7809166667,13.9143333333,12.8829166667,11.4021666667,16.04025
257.65,12.2580833333,11.1728333333,9.98658333333,12.93875,11.3416666667,15.3845833333,15.1990833333,13.2591666667,12.3425833333,10.93675,15.6825
258.02,11.7515833334,10.3418333333,9.39049999999,11.7565,10.6099166667,14.4696666667,14.4023333333,12.104,11.7805,10.3779166667,15.09275
258.40,10.6679166667,9.10583333333,8.22533333333,10.5141666667,9.54220833333,13.34325,13.3225,10.89225,10.5391666667,9.43625,13.983
258.77,9.99325000001,8.47916666666,7.62916666667,9.74533333333,8.82583333333,12.58025,12.573,10.0409166667,9.935,8.88066666666,13.4339166667
259.15,9.28066666666,7.75175000001,7.00375000001,8.88208333332,8.09487500001,11.8124166667,11.5674166667,9.04225,9.05533333333,8.17004166666,12.5309166667
259.52,8.59866666667,7.18425,6.34866666666,8.13425,7.51145833333,11.14725,10.84575,8.27308333333,8.41483333332,7.67133333333,11.97375
259.89,8.55566666668,7.08466666667,6.20925000001,8.04241666665,7.41525,11.19575,10.8878333333,8.11941666668,8.37324999999,7.700375,12.00525
260.27,8.53925,7.04050000001,6.37608333334,7.92699999999,7.49770833332,11.1689166667,10.96275,8.04516666667,8.32791666666,7.71708333333,11.9071666667
260.64,8.49799999999,6.95116666667,6.38966666667,7.78541666666,7.43033333334,11.0815,11.0355,7.94458333332,8.29283333334,7.73004166667,11.7375
261.01,8.33866666665,6.77116666667,6.12141666668,7.44258333333,7.12187499999,10.8459166667,10.8078333333,7.71599999999,8.08958333334,7.41966666666,11.5199166667
261.39,8.43008333332,6.79008333334,6.32808333333,7.54783333334,7.21866666666,10.8725,10.9248333333,7.73316666667,8.09816666668,7.42475000001,11.68825
261.76,8.47591666665,6.66941666667,6.47833333334,7.53708333335,7.19895833333,10.8674166667,10.99025,7.80266666666,8.09366666668,7.46299999999,11.6753333333
262.13,8.57291666666,6.76308333334,6.59641666668,7.68766666666,7.41945833334,11.0675,11.1311666667,8.03633333333,8.22708333334,7.4495,11.9224166667
262.51,8.82608333333,7.16266666666,6.95766666667,8.03566666667,7.81079166666,11.4120833333,11.5278333333,8.31341666667,8.59133333333,7.62891666667,12.28175
262.88,9.19683333334,7.68033333333,7.33558333335,8.47116666667,8.33149999999,11.9359166667,11.9613333333,8.65991666666,8.87391666667,8.08845833333,12.7375833333
263.25,9.49333333332,8.17241666667,7.65266666665,8.81266666667,8.54474999999,12.2563333333,12.2,9.10266666668,9.33616666668,8.50654166666,13.1544166667
263.63,9.61016666667,8.26258333333,7.7545,8.97858333334,8.71783333335,12.3895833333,12.3321666667,9.49541666668,9.57916666666,8.65800000001,13.1539166667
264.00,9.74408333333,8.41308333333,8.20691666667,9.21925,9.048125,12.3501666667,12.4531666667,9.73475000001,9.805,8.83491666667,13.1515833334
264.37,9.45366666667,8.15633333332,7.96475,9.22258333334,8.70904166667,12.2003333334,11.9055,9.47816666667,9.43891666668,8.43912499999,13.0159166667
264.75,9.25333333332,7.99875,7.79716666669,9.04158333333,8.48579166667,12.072,11.398,9.10583333333,8.96791666666,8.112,12.85425
265.12,8.80924999998,7.71,7.64625,8.76033333333,8.29408333333,11.84225,10.9934166667,8.94191666668,8.31366666668,7.78854166668,12.5098333333
265.49,8.38166666666,7.42391666667,6.86316666665,8.16891666666,7.84729166667,11.7381666667,10.4275833334,8.46883333332,7.6805,7.38541666666,11.9365833333
265.87,8.52166666667,7.66458333333,6.80308333333,8.18733333333,7.98020833334,11.87375,10.4284166667,8.30500000002,7.56574999999,7.55637500001,12.1093333333
266.24,8.47874999999,7.75175000001,6.77483333332,8.34691666669,7.919875,11.6548333333,10.4279166667,8.3515,7.42908333333,7.55862499999,11.9865
266.61,8.15716666669,7.20133333332,6.43949999998,7.98541666667,7.39741666668,11.4693333333,9.93233333334,8.00733333332,7.01208333333,7.15520833334,11.703
266.98,7.96141666667,6.90858333332,6.21091666667,7.81341666666,7.27204166668,11.47475,9.82999999999,7.86408333335,6.95933333333,6.92954166666,11.4705
267.36,8.00091666666,6.69541666668,6.11241666667,7.86949999999,7.40550000001,11.5271666667,10.1396666667,7.75033333334,6.88416666667,6.956125,11.47375
267.73,7.81174999998,6.33925000001,5.92983333335,7.46674999999,7.19183333332,11.22225,9.89799999999,7.23791666668,6.41133333333,6.59179166666,11.2581666667
268.10,7.36708333334,6.11683333332,5.42666666666,7.024,6.81683333334,10.8929166667,9.44541666667,6.85041666666,6.05391666666,6.32591666666,10.8259166667
268.48,7.09191666668,6.01733333334,5.1405,6.70000000001,6.56824999998,10.595,9.41191666667,6.68458333334,5.99783333334,6.30054166667,10.5756666667
268.85,7.06758333333,5.87883333333,5.04774999999,6.64833333334,6.51162499999,10.5763333333,9.426,6.76366666667,6.05975000001,6.35966666668,10.6724166666
269.22,7.03791666665,5.74633333333,4.94708333333,6.57583333333,6.35425000001,10.41675,9.46975000001,6.62125000002,6.19316666666,6.37687500001,10.7499166667
269.59,6.72041666667,5.606,4.96391666667,6.38475000001,6.06187500001,9.87591666666,9.36291666668,6.50275,6.22233333332,6.03029166666,10.6398333333
269.97,6.30416666666,5.19925,4.62683333333,6.00366666667,5.71729166667,9.31891666668,8.97816666667,6.09049999999,6.02525000001,5.44025,10.12325
270.34,6.36458333333,5.07666666667,4.65091666667,5.97416666666,5.67983333333,9.47208333334,9.01116666667,6.03466666666,6.16208333333,5.37120833333,10.0824166667
270.71,6.62383333334,5.42933333333,5.02000000001,6.26191666666,6.08454166666,9.74616666665,9.36058333333,6.39158333334,6.61016666666,5.82170833333,10.2408333333
271.09,7.00299999998,5.65591666667,5.38524999999,6.41133333333,6.19229166665,9.88766666667,9.58341666668,6.67541666667,6.75891666668,6.01025,10.51275
271.46,7.06016666667,5.9025,5.55141666666,6.08641666668,6.19429166668,9.59050000001,9.39716666666,6.68275000001,6.82141666666,5.81554166667,10.4095
271.83,6.80450000001,5.76641666667,5.304,5.95525,5.93175000001,9.45666666667,9.31808333332,6.60633333333,6.66608333334,5.4975,10.1485
272.20,7.21816666668,6.09416666667,5.67016666667,6.37666666667,6.17249999999,9.89383333333,9.63866666665,6.96325000001,6.93891666668,5.66854166667,10.5816666667
272.58,7.36225000001,6.18066666667,5.78708333334,6.42441666667,6.319125,10.1100833333,9.65300000001,7.05858333333,6.99558333333,5.63954166667,10.7534166667
272.95,7.40375,6.27816666668,5.86833333334,6.55424999999,6.40733333333,10.2725,9.73791666666,7.15725000001,6.93441666666,5.71104166667,10.8100833333
273.32,7.91166666668,6.61075,6.32441666667,6.92616666667,6.85537500001,10.60775,10.121,7.516,7.34799999999,6.115125,11.1298333333
273.69,8.52099999998,6.96049999999,6.84716666666,7.58874999999,7.46966666665,11.1091666667,10.5760833333,8.08033333333,7.74674999999,6.84400000001,11.6154166667
274.06,8.45183333334,6.92616666666,6.71333333332,7.51283333333,7.28933333332,11.0776666667,10.5063333333,8.10225000001,7.65866666666,6.84733333334,11.5973333333
274.44,8.56208333334,7.18649999999,6.79716666668,7.67491666667,7.35816666667,11.2296666667,10.6361666667,8.26833333333,7.79866666665,6.99791666667,11.7520833333
274.81,8.62591666668,7.22966666667,6.75258333333,7.69391666666,7.271125,11.1990833333,10.7313333333,8.24116666666,7.70999999999,7.04358333334,11.7556666667
275.18,8.56800000002,7.25983333333,6.72324999998,7.85441666665,7.41754166666,11.16775,10.82075,8.34624999999,7.81908333335,7.11679166667,11.8459166667
275.55,8.89924999999,7.46966666665,6.93008333332,8.34983333332,7.78899999999,11.8181666667,11.229,8.70733333332,8.24408333333,7.40999999999,12.3114166667
275.93,9.60533333333,8.09508333333,7.50424999999,8.98791666667,8.48266666667,12.4914166667,11.67625,9.25958333333,8.93075000001,8.15395833333,13.062
276.30,9.39224999999,7.93458333333,7.26066666665,8.65991666666,8.39870833333,12.2730833333,11.4789166666,9.07924999999,8.64625000001,8.09962500001,12.8129166667
276.67,9.375,7.76158333332,7.13033333332,8.62458333333,8.28591666668,12.13875,11.3635833333,8.92966666666,8.51574999999,8.03516666667,12.7033333333
277.04,9.18908333334,7.49183333335,6.91416666666,8.37274999999,8.06241666667,11.885,11.09675,8.71475,8.49025000001,7.82162499999,12.491
277.41,8.62641666668,6.965,6.23016666666,7.89533333335,7.44820833334,11.4500833333,10.50875,8.13058333334,7.96766666666,7.31416666666,11.87375
277.79,8.23541666667,6.72266666665,5.68483333333,7.45175,7.12150000002,11.174,10.1364166666,7.57858333334,7.74200000002,6.83145833334,11.43175
278.16,8.49533333334,7.02616666666,5.89891666668,7.82200000001,7.40425,11.6358333333,10.5696666667,7.80766666668,8.10991666667,7.28008333332,11.7473333333
278.53,8.27991666666,6.61091666668,5.54833333333,7.474,7.16554166666,11.2251666666,10.3551666667,7.67008333334,7.70925,7.00866666668,11.3178333333
278.90,7.95733333334,6.25791666667,5.24341666666,7.09875000001,7.00295833333,10.90175,10.0113333333,7.47824999999,7.30816666666,6.48333333333,11.1325
279.27,7.81766666665,6.07841666666,4.93675,6.71149999998,6.65820833333,10.5810833333,9.73125000001,7.22,7.00316666666,6.29720833334,10.791
279.64,7.11816666667,5.44308333332,4.41075,6.03674999998,6.04720833335,9.76975,9.12333333332,6.73549999999,6.35616666666,5.80841666667,10.1313333333
280.02,6.86866666666,5.42483333334,4.35233333333,5.8065,5.80133333333,9.49616666667,9.11083333333,6.59791666667,6.15716666666,5.60354166667,9.80858333333
280.39,6.98708333333,5.63383333334,4.52933333333,5.82858333333,5.76654166665,9.48508333332,9.26341666667,6.68475,6.28524999998,5.74475,9.87441666668
280.76,7.23025000001,5.94816666667,4.959,5.98725,5.95633333333,9.65766666666,9.66091666667,6.92116666666,6.59883333333,6.11904166667,10.1325833333
281.13,7.57491666665,6.26333333334,5.30608333334,6.28866666667,6.29808333332,9.87533333333,10.13775,7.25883333332,6.95549999999,6.42458333333,10.5265
281.50,7.80775,6.56333333334,5.65999999999,6.66166666667,6.62804166666,10.1155,10.472,7.58983333334,7.29783333333,6.76470833333,10.9450833333
281.87,7.7605,6.5155,5.7685,6.5995,6.49,10.0910833333,10.46925,7.7185,7.2415,6.709,10.8803333333
282.25,7.67208333333,6.61191666667,5.93616666667,6.68466666666,6.55220833335,9.97899999998,10.3781666667,7.80333333334,7.18008333333,6.52454166667,10.9023333334
282.62,7.69925,6.75408333334,6.02866666667,6.73108333335,6.62108333333,10.004,10.421,7.75075000001,7.31358333333,6.42558333333,11.032
282.99,8.04516666667,7.23624999999,6.42441666666,7.12283333335,6.91637500001,10.3390833333,10.8488333334,8.05083333333,7.87066666667,6.87616666666,11.2616666667
283.36,7.97283333332,7.40383333335,6.59725,7.15000000001,6.99795833332,10.3365,10.9160833334,8.08758333333,7.94325000002,6.94045833333,11.3968333333
283.73,8.24533333333,7.58091666667,6.81049999999,7.46933333333,7.11658333333,10.6345,11.18725,8.19583333334,8.07641666667,7.19316666666,11.7295
284.10,8.50058333334,7.57633333333,7.08683333333,7.69374999999,7.37654166668,10.8288333333,11.3684166667,8.30833333333,8.29816666667,7.34404166667,11.943
284.47,8.61466666665,7.6595,7.27641666666,7.914,7.62429166667,10.94625,11.4505833333,8.39883333333,8.50541666669,7.43529166667,12.139
284.85,8.41358333333,7.42066666667,6.922,7.7045,7.51770833334,10.6950833333,11.18925,8.19850000001,8.22683333334,7.13129166667,11.91
285.22,7.97016666668,6.98450000001,6.59133333333,7.30391666668,7.18237499999,10.353,10.7464166667,7.7735,7.72724999999,6.78329166667,11.4681666667
285.59,8.01591666668,7.16133333333,6.65341666666,7.19766666667,7.24745833333,10.31925,10.82925,7.82549999998,7.66225,6.76470833334,11.4391666667
285.96,8.1855,7.34158333333,6.77283333333,7.36608333333,7.45670833333,10.38875,10.991,7.89466666668,7.73325000002,6.96654166667,11.6065833333
286.33,8.30208333334,7.38775,6.72441666667,7.32541666667,7.53770833332,10.42725,11.02575,7.88158333333,7.72574999999,7.00945833334,11.6243333334
286.70,8.0755,7.09008333334,6.50741666666,7.10341666667,7.25041666666,10.19025,10.7419166667,7.62400000001,7.4615,6.93570833334,11.3536666667
287.07,7.64658333335,6.57825,6.10916666666,6.68816666667,6.83966666667,9.79900000001,10.3309166667,7.16408333332,7.03825000001,6.49766666666,11.022
287.44,7.61508333335,6.52683333334,6.00625,6.74041666667,6.86062499999,9.92633333334,10.374,7.11066666667,7.06758333333,6.46329166667,10.9445
287.82,7.63016666666,6.73199999999,6.11616666667,6.91766666667,7.13066666667,10.1016666667,10.5895,7.27041666666,7.21550000002,6.642875,11.0361666667
288.19,7.27125,6.58458333333,5.76341666666,6.8745,6.87324999998,9.93833333334,10.4785833333,7.08558333333,6.93008333333,6.52433333333,10.9216666667
288.56,7.13991666667,6.36083333333,5.485,6.66216666666,6.62787499998,9.81399999999,10.3484166667,6.82925000001,6.68541666667,6.39008333333,10.7791666667
288.93,7.15075,6.37491666666,5.46583333333,6.66041666668,6.64966666666,9.81583333335,10.46075,6.86033333334,6.66991666667,6.52595833334,10.65125
289.30,7.47416666666,6.73750000001,5.77333333333,7.05808333334,6.95525,10.13025,10.9245,7.24716666667,7.14899999998,6.91929166667,10.90525
289.67,7.33416666667,6.49674999999,5.50716666667,6.94808333333,6.77666666666,10.0541666667,10.6429166667,7.10966666668,7.02525000001,6.79949999999,10.7804166667
290.04,7.21700000002,6.33066666667,5.39325000001,6.82941666666,6.65387499999,9.99216666666,10.6678333333,7.04016666667,7.0015,6.76770833334,10.5976666667
290.41,7.14600000002,6.19574999999,5.40908333334,6.82358333332,6.62187500001,10.0338333333,10.8715833333,7.03625000001,7.14366666666,6.90891666667,10.6763333333
290.78,7.29866666666,6.53508333333,5.61141666667,7.14849999999,6.90091666666,10.24975,11.2301666667,7.27899999999,7.40699999998,7.18912499999,10.9960833333
291.15,7.70275000001,6.73591666666,5.81358333332,7.45308333333,7.25637499998,10.4920833333,11.595,7.66325000001,7.74725000001,7.61262500001,11.2338333333
291.52,7.68433333333,6.47108333334,5.78191666666,7.32475,7.17241666666,10.2705833333,11.5911666667,7.55925,7.58950000002,7.56450000001,11.0795833333
291.89,7.72350000001,6.16616666666,5.65966666667,7.14141666666,6.92591666667,10.15775,11.5310833333,7.40599999999,7.48908333334,7.46154166668,10.8961666667
292.26,7.98308333334,6.34391666666,5.96283333334,7.19791666666,7.09583333333,10.3126666667,11.7646666667,7.56883333334,7.75541666667,7.67883333333,10.9900833333
292.64,8.17808333333,6.65066666667,6.36058333334,7.53083333333,7.41429166667,10.5804166667,12.22175,7.88816666666,8.09524999998,8.03949999999,11.106
293.01,8.21283333335,6.72275000001,6.53666666667,7.64716666667,7.42845833333,10.6485833333,12.2669166667,7.76775000001,8.06366666667,8.14354166668,11.19575
293.38,8.29400000001,6.83966666667,6.57925000002,7.65208333335,7.46291666668,10.7210833333,12.3250833333,7.62058333334,8.0125,8.11241666668,11.3151666667
