wavelength,Back_CyaCysf,Belly_CyaCysf,Breast_CyaCysf,Crissum_CyaCysf,Crown_CyaCysf,DorTail_CyaCysf,Patch10_CyaCysf,Rump_CyaCysf,Throat_CyaCysf,WingTip_CyaCysf
248.29,4.87066666667,6.00553333333,4.39126666667,5.2286,3.27553333334,7.37941666667,7.24796666666,4.98066666667,5.3168,7.16806666667
248.67,5.0152,6.2518,4.56166666667,5.31393333333,3.34166666667,7.2925,7.24060000001,5.0568,5.4634,7.38853333333
249.04,5.92686666667,7.122,5.57406666667,6.2484,4.31633333334,8.10575,8.21453333334,6.0608,6.3936,8.26853333333
249.42,5.88986666667,7.18966666667,5.66253333333,6.50533333333,4.5092,8.20633333333,8.48496666665,6.26013333334,6.62486666667,8.46546666667
249.79,6.16233333333,7.35606666667,6.08273333333,6.91553333333,4.91153333333,8.41708333333,8.79049999999,6.55493333333,7.0146,8.67720000001
250.17,6.09833333333,7.22793333333,6.05346666667,6.67706666666,4.85793333333,8.1255,8.52739999999,6.43806666667,6.9544,8.45446666666
250.54,6.64413333333,7.63933333333,6.68913333333,7.1136,5.28833333333,8.50691666667,8.83,6.64406666667,7.2938,9.01413333333
250.92,7.1888,8.17653333333,7.17246666667,7.50866666667,5.58986666667,8.82925,9.0751,7.1038,7.45186666667,9.34213333333
251.29,7.19373333333,8.38906666666,7.23646666667,7.32646666667,5.61693333333,8.58508333333,8.80463333333,7.0308,7.45073333333,9.05739999999
251.66,7.11306666667,8.29800000001,7.02013333333,7.13966666667,5.26526666667,7.98516666667,8.45940000001,6.97166666666,7.31206666667,8.84173333333
252.04,7.6826,9.15266666667,7.55673333334,7.51173333333,5.844,8.61425,9.0403,7.75453333333,7.9838,9.53466666667
252.41,7.5074,8.99613333333,7.3098,7.19966666667,5.5134,8.22433333333,8.91103333335,7.5718,7.7786,9.49226666668
252.79,6.71866666667,8.1502,6.38313333333,6.1894,4.61606666667,7.60083333334,8.32506666666,6.72813333333,6.69973333333,8.68873333333
253.16,6.28093333333,7.69533333334,5.73326666667,5.48573333333,3.87613333334,7.08333333333,7.72383333333,5.9,6.019,8.29526666666
253.54,6.38573333333,7.42719999999,5.60066666667,4.9758,3.57073333333,6.80733333334,7.15613333333,5.60073333333,5.71233333333,8.00866666667
253.91,5.90546666667,7.00506666667,5.23893333333,4.40806666667,2.9304,6.16916666667,6.4429,5.1542,5.02493333334,7.36313333333
254.28,5.4542,6.92246666666,5.1572,4.436,2.7628,6.09491666667,6.47493333333,5.188,4.6354,7.13753333333
254.66,5.05573333333,6.73013333333,4.88073333334,4.09646666667,2.4484,5.69691666667,6.48643333333,5.15633333333,4.34026666666,6.72500000001
255.03,4.88433333333,6.42193333333,4.65613333333,4.03133333333,2.5318,5.43983333333,6.58756666667,5.0202,4.37913333333,6.5632
255.41,4.3006,6.13953333333,4.26133333333,4.11546666667,2.1586,5.02533333333,6.69193333333,4.73793333333,3.82953333333,6.44233333333
255.78,3.9072,6.05793333333,4.71306666667,4.51013333333,2.30146666667,5.81891666667,7.17690000001,4.70726666667,3.80853333333,6.4696
256.15,4.49293333333,6.4806,5.07993333333,5.3066,2.74913333333,6.29183333333,7.62270000001,5.04513333333,4.0396,6.82346666667
256.53,4.78746666666,7.03033333333,5.44173333333,5.962,3.17686666667,6.59266666667,8.12643333334,5.4586,4.20593333334,7.14206666667
256.90,4.63833333333,7.26393333333,5.79653333333,6.32686666667,3.56753333333,6.75691666667,8.16716666666,5.89446666667,4.85473333333,7.46453333333
257.28,5.52333333333,8.22106666667,6.8178,7.30453333333,4.76266666667,7.49466666667,8.92286666665,6.9218,6.0666,8.17386666667
257.65,5.49513333333,8.3552,6.77093333333,7.44633333333,4.803,7.66616666667,9.14326666667,6.9128,6.2872,8.34273333334
258.02,5.50733333333,8.15946666667,6.62313333333,7.26813333333,5.00713333333,7.65391666667,8.85503333335,6.64853333333,6.35513333333,8.22106666667
258.40,5.5614,7.9198,6.5712,7.21173333333,4.77306666667,7.54041666667,8.65436666667,6.40506666667,6.30326666667,8.1262
258.77,5.20253333333,7.2938,6.09333333333,6.70706666667,4.34133333333,7.0785,8.12529999999,5.88086666667,5.83506666667,7.60053333333
259.15,5.12186666667,7.10073333333,6.10646666667,6.5114,4.17606666667,7.148,7.81866666666,5.69406666667,5.72326666667,7.53246666667
259.52,5.63073333333,7.26846666666,6.4922,6.65546666666,4.40273333333,7.45816666667,8.06603333333,6.047,6.05373333333,7.8478
259.89,5.89613333333,7.32466666667,6.51466666667,6.65,4.54233333333,7.51341666667,8.07356666666,6.2564,6.21466666667,8.02646666667
260.27,5.79786666667,7.16626666667,6.5102,6.57633333333,4.55006666666,7.48566666666,7.93349999999,6.1792,6.16093333333,7.96866666667
260.64,5.66933333333,6.89573333333,6.333,6.29546666667,4.38593333333,7.36091666667,7.75576666667,5.9498,6.02286666667,7.73306666667
261.01,5.94273333333,6.99526666667,6.5762,6.46413333333,4.59526666667,7.635,7.83423333333,6.05086666666,6.16713333333,7.8174
261.39,5.718,6.67653333333,6.42006666667,6.3186,4.37533333333,7.508,7.66490000001,5.82346666667,5.95466666667,7.5656
261.76,5.8048,6.65846666667,6.5154,6.4626,4.49333333334,7.49325,7.66226666667,5.91093333333,5.966,7.50193333333
262.13,6.3916,7.10073333333,6.90946666667,6.845,4.8362,7.97633333333,8.17930000001,6.33373333333,6.39586666667,8.0352
262.51,6.5144,7.1656,7.0532,6.922,5.04313333333,8.26891666666,8.29573333333,6.46533333333,6.5518,8.28986666667
262.88,6.79586666667,7.55473333333,7.3508,7.27606666667,5.35246666667,8.73033333333,8.61620000001,6.68206666667,6.819,8.59539999999
263.25,6.5176,7.26540000001,6.86446666667,6.95593333333,5.0938,8.516,8.41286666665,6.31713333333,6.4918,8.37133333333
263.63,6.35593333333,7.43433333333,6.81886666667,6.9992,5.38933333334,8.70633333333,8.42280000001,6.20666666667,6.5424,8.45386666667
264.00,6.36226666667,7.69686666667,7.01793333333,7.1216,5.72993333333,8.9355,8.39600000001,6.16833333333,6.57626666667,8.473
264.37,6.4626,7.93920000001,7.0782,7.05046666667,5.74346666667,8.98158333333,8.54060000001,6.35193333333,6.88113333334,8.53733333333
264.75,6.255,7.81006666666,6.93406666667,6.93753333333,5.63226666667,8.69825,8.25506666667,6.262,6.5646,8.387
265.12,6.31693333333,7.70553333333,6.68053333333,6.9464,5.4564,8.53008333333,8.25303333333,6.11393333333,6.3834,8.45053333334
265.49,6.6186,7.82366666666,6.68386666667,6.9516,5.65066666667,8.69375,8.43289999999,6.2754,6.46066666667,8.67140000001
265.87,6.28173333334,7.53540000001,6.34293333333,6.50993333333,5.3892,8.46525,8.30693333333,5.8934,6.1898,8.51313333333
266.24,5.62193333333,6.99166666667,5.8806,5.98993333333,4.83926666667,7.82766666667,7.83096666667,5.43946666667,5.66173333333,7.8674
266.61,5.68026666667,7.094,5.77673333333,5.91173333333,4.89646666666,7.6305,7.90046666667,5.52286666667,5.65793333333,7.54066666667
266.98,5.8006,7.11206666667,5.7226,5.8254,5.02493333334,7.61683333333,7.92063333333,5.6916,5.8036,7.46406666667
267.36,6.06533333333,7.24373333333,6.05,6.02893333333,5.16313333333,7.58933333333,8.13049999999,5.9286,5.8952,7.6174
267.73,5.9428,6.95453333333,5.91006666667,5.9694,4.833,7.2765,7.96769999999,5.7054,5.62533333333,7.44106666667
268.10,5.8706,6.76553333333,5.8038,5.93186666667,4.70586666666,7.08408333333,7.8286,5.57453333333,5.57726666666,7.29986666667
268.48,5.7086,6.37333333333,5.6422,5.79786666667,4.46266666667,6.686,7.56723333333,5.18486666667,5.39193333333,7.0062
268.85,5.6696,6.39406666667,5.64413333333,5.83153333333,4.3374,6.6575,7.3853,5.09006666667,5.40826666667,6.86846666667
269.22,5.1004,5.9682,5.32093333333,5.38306666667,4.02873333333,6.19166666667,6.8787,4.7414,5.06933333333,6.28786666667
269.59,4.70193333333,5.79673333333,5.02706666667,5.17146666667,3.58486666667,5.8185,6.52916666667,4.4156,4.8688,5.908
269.97,4.40466666667,5.40306666667,4.76713333333,4.935,3.26306666667,5.3775,6.0904,4.191,4.5454,5.47893333333
270.34,4.2402,5.2744,4.69366666666,4.8078,3.0948,5.03175,5.9467,4.02806666667,4.3358,5.27693333333
270.71,4.44266666666,5.41913333334,5.00766666667,4.9592,3.22586666667,5.24675,5.9891,4.20493333333,4.59353333333,5.51373333333
271.09,4.49306666667,5.45893333333,5.276,5.18446666666,3.33206666667,5.38475,6.17026666667,4.3916,4.735,5.7776
271.46,4.55226666667,5.60246666666,5.38293333333,5.21066666667,3.47606666667,5.51925,6.31263333333,4.484,4.90386666667,5.9658
271.83,4.31026666667,5.45366666667,5.0254,4.86573333333,3.24533333333,5.32125,6.11916666667,4.21066666667,4.81246666666,5.65026666667
272.20,4.11686666667,5.25013333333,4.77946666667,4.52813333333,3.07513333333,5.09483333333,5.9745,3.9592,4.775,5.47166666667
272.58,3.91266666667,5.213,4.56166666667,4.27086666667,3.00206666667,5.0795,5.8261,3.82686666667,4.4894,5.28953333333
272.95,4.05106666667,5.49113333333,4.7134,4.30446666667,3.2576,5.26116666666,6.07553333333,4.02226666667,4.65126666667,5.52226666667
273.32,4.33053333333,5.8748,4.9594,4.58653333333,3.44586666667,5.55091666666,6.45496666667,4.337,4.92606666667,5.83706666667
273.69,4.422,5.985,5.12613333333,4.606,3.61033333333,5.67608333333,6.56593333333,4.37033333333,4.96246666667,5.9512
274.06,4.7282,6.3072,5.3788,4.8328,3.88173333333,6.10358333334,6.9101,4.64613333333,5.22633333333,6.34366666667
274.44,5.47466666666,6.8746,6.006,5.39606666667,4.63393333333,6.88658333333,7.50763333333,5.327,5.88813333333,7.08473333333
274.81,5.50466666667,6.8896,5.93853333333,5.34333333333,4.525,6.86,7.62599999999,5.2342,5.79386666667,7.15286666667
275.18,5.46073333333,6.7834,5.913,5.3442,4.4688,6.85033333333,7.56016666667,5.08146666667,5.5944,7.0946
275.55,5.22946666667,6.6188,5.7162,5.2344,4.18306666667,6.76991666667,7.51906666667,4.86873333333,5.41853333333,6.80033333333
275.93,5.21393333334,6.54773333333,5.8394,5.276,4.15413333333,6.85683333333,7.4564,4.9734,5.35086666667,6.8114
276.30,5.24793333333,6.6534,5.84293333333,5.30346666667,4.05306666667,6.98766666667,7.38903333333,4.95326666667,5.15853333333,6.82466666667
276.67,5.42766666667,6.82546666667,5.86706666667,5.53613333333,4.1646,7.1155,7.64893333333,5.1602,5.26613333333,7.10086666667
277.04,5.70773333333,6.9044,6.01566666667,6.01013333333,4.4274,7.48925,7.94443333334,5.5672,5.65906666667,7.43113333333
277.41,5.48933333333,6.66386666667,5.7578,5.87533333333,4.34493333333,7.32366666667,7.89316666666,5.48386666667,5.53053333333,7.38406666667
277.79,5.64706666667,6.74766666667,5.86873333333,5.9366,4.51393333333,7.47125,8.15946666667,5.77686666667,5.72553333333,7.66453333333
278.16,5.61866666667,6.88826666667,5.88313333333,5.99126666667,4.56773333333,7.51941666667,8.36713333333,5.7754,5.81313333333,7.55813333333
278.53,4.73666666667,6.29306666667,5.051,5.3924,3.79573333333,6.84483333333,7.67203333333,4.92466666667,5.04833333334,6.84133333333
278.90,4.66153333333,6.37566666667,5.01133333333,5.54793333333,4.01813333333,6.79825,7.68386666667,4.9232,5.0114,6.97646666667
279.27,4.5288,6.3228,4.7874,5.3552,3.70506666667,6.52408333333,7.44343333333,4.70213333333,4.93933333333,6.73853333333
279.64,4.85793333333,6.6904,5.15273333333,5.53453333333,4.06793333333,6.73391666667,7.7119,4.9762,5.23146666667,6.98006666667
280.02,5.2964,7.18,5.6018,5.98406666667,4.56246666667,7.04075,8.17163333333,5.3938,5.7198,7.42626666667
280.39,5.31126666667,7.1952,5.7296,6.19566666667,4.59466666667,7.08375,8.28873333334,5.66946666667,5.8874,7.46846666666
280.76,5.33333333333,7.25133333333,5.99873333333,6.17486666667,4.499,7.04591666667,8.32653333333,5.69053333333,5.90833333333,7.4642
281.13,5.078,6.90766666667,5.7376,5.7942,4.1016,6.65491666666,7.84519999999,5.30493333333,5.62193333333,7.0284
281.50,5.1238,6.9624,5.83273333333,5.72646666667,4.12333333333,6.8175,7.67733333334,5.2136,5.62486666667,6.9646
281.87,4.89346666667,6.86626666667,5.5964,5.6304,3.8978,6.57891666667,7.36053333333,5.06113333333,5.449,6.64173333333
282.25,5.016,6.82153333333,5.73506666667,5.70646666667,3.943,6.62683333334,7.2796,5.0758,5.48726666667,6.8238
282.62,5.03186666667,6.70353333333,5.81033333334,5.7048,3.92746666667,6.64833333333,7.32773333333,5.1698,5.43086666667,6.76793333333
282.99,5.0518,6.6266,5.85286666667,5.62033333333,3.661,6.73491666667,7.22153333333,5.223,5.44706666667,6.6392
283.36,5.04653333333,6.66673333333,5.8218,5.6148,3.67693333333,6.79541666667,7.20596666667,5.25166666667,5.48953333333,6.66273333333
283.73,5.0492,6.633,5.85793333333,5.7588,3.7426,6.86641666667,7.1197,5.26126666667,5.5724,6.7142
284.10,5.0518,6.49006666667,5.86026666667,5.79693333333,3.748,6.886,7.1208,5.20353333333,5.505,6.7242
284.47,5.14013333333,6.57386666666,5.8672,5.86526666667,3.849,6.86325,7.29263333333,5.205,5.51666666667,6.8244
284.85,5.03286666667,6.4492,5.71573333333,5.77726666667,3.825,6.80525,7.19896666667,5.09826666667,5.46053333333,6.75353333334
285.22,4.7782,6.2676,5.4926,5.52466666667,3.58446666667,6.61183333333,7.09856666667,4.81373333333,5.21646666667,6.59193333333
285.59,4.8922,6.18853333333,5.3986,5.5456,3.47006666667,6.58608333333,7.1616,4.7942,5.20766666667,6.57206666667
285.96,4.89,6.03973333333,5.2848,5.3784,3.4234,6.45666666667,7.22683333334,4.6146,5.14286666667,6.5178
286.33,4.68533333333,5.99413333333,5.1806,5.21853333333,3.30413333333,6.24341666667,7.1475,4.54946666667,5.0672,6.28326666667
286.70,4.81666666667,6.16533333333,5.31633333333,5.37166666667,3.34373333333,6.35591666667,7.32370000001,4.6438,5.29053333333,6.4228
287.07,4.86133333333,6.21226666667,5.3452,5.45553333333,3.47233333333,6.33591666667,7.43026666666,4.64886666667,5.3848,6.40753333333
287.44,4.91533333334,6.18946666667,5.41353333334,5.4482,3.52686666667,6.23975,7.42173333333,4.6482,5.39273333333,6.42546666667
287.82,4.66966666667,6.00686666666,5.21333333333,5.275,3.27086666667,5.92741666667,7.24730000001,4.51126666667,5.1604,6.19506666667
288.19,4.5576,6.10093333333,5.14966666667,5.19213333334,3.19806666667,5.81408333333,7.18193333333,4.4674,5.1444,6.10793333333
288.56,4.76773333333,6.42206666667,5.477,5.50906666667,3.4298,6.10491666667,7.46423333332,4.74806666667,5.47873333333,6.38446666667
288.93,4.91486666667,6.57893333333,5.59726666667,5.773,3.58046666667,6.27133333333,7.60886666667,4.88086666667,5.6296,6.47506666667
289.30,5.329,7.0888,6.11393333333,6.32153333333,4.0646,6.65225,8.08746666665,5.372,6.02813333333,6.81693333333
289.67,5.34226666667,7.389,6.45713333333,6.6038,4.31546666667,6.70708333333,8.25256666665,5.55906666667,6.258,6.93373333333
290.04,5.2574,7.54,6.61806666667,6.80733333333,4.23293333333,6.72983333333,8.19766666668,5.60753333333,6.30226666666,6.81086666667
290.41,5.3442,7.67333333333,6.72293333333,6.96953333334,4.29033333333,6.864,8.3408,5.678,6.44886666667,6.81366666667
290.78,5.11,7.57773333334,6.49026666667,6.79586666667,4.06993333333,6.62616666667,8.17253333332,5.44846666667,6.24826666667,6.55746666667
291.15,4.8258,7.46353333333,6.3308,6.6076,3.87366666667,6.41016666667,8.03436666667,5.2536,6.06333333333,6.32546666667
291.52,4.53513333333,7.3802,6.1282,6.5046,3.59973333333,6.18591666667,7.89183333335,5.04953333333,5.8506,5.98666666666
291.89,4.65153333333,7.61419999999,6.267,6.7342,3.73393333333,6.40541666667,7.98013333334,5.19753333333,6.08866666667,6.0756
292.26,4.48786666667,7.4944,6.12626666667,6.75466666667,3.5546,6.34291666667,7.80886666667,5.1912,5.93646666667,5.90966666667
292.64,4.18166666667,7.23480000001,5.88966666667,6.4892,3.2036,5.94683333334,7.48966666667,4.8746,5.6126,5.5208
293.01,4.2664,7.41113333334,6.079,6.58326666667,3.248,5.90375,7.49343333333,4.9274,5.7692,5.52713333333
293.38,4.17053333333,7.379,6.07793333333,6.45706666666,3.1408,5.69191666667,7.4509,4.88273333333,5.77853333333,5.3996
293.75,4.10353333333,7.27633333334,5.97473333333,6.32173333333,2.94626666667,5.52541666667,7.36863333334,4.76933333334,5.65386666667,5.26066666667
294.12,4.38246666667,7.44259999999,6.1976,6.4826,3.23426666667,5.64133333333,7.5514,5.02766666667,5.9402,5.5264
294.49,4.51246666667,7.44553333333,6.2316,6.48413333333,3.19926666667,5.5265,7.50976666667,4.9962,5.86813333333,5.62146666667
294.86,4.85673333333,7.74746666667,6.65733333333,6.8658,3.6048,5.6995,7.80370000001,5.36786666667,6.17986666667,5.99186666667
295.23,5.19053333333,8.16959999999,6.9924,7.28753333334,3.93446666667,6.08333333334,8.15426666666,5.73093333333,6.6042,6.37853333333
295.60,5.73313333333,8.66593333333,7.54600000001,7.84073333334,4.54046666667,6.61791666667,8.69706666667,6.30926666667,7.26146666667,6.93926666667
295.97,5.65913333333,8.5908,7.47793333333,7.6628,4.47806666667,6.50616666667,8.65339999999,6.19126666667,7.1242,6.80613333333
296.34,5.94473333333,8.90706666667,7.74086666667,7.82826666667,4.74586666667,6.71183333333,8.92100000001,6.36266666667,7.48353333333,6.94893333333
296.71,6.10626666666,9.05926666667,7.87940000001,7.95339999999,4.86626666667,6.79475,9.07436666668,6.49193333333,7.63393333333,6.9408
297.08,6.0602,9.13986666666,7.88980000001,8.00213333334,4.89013333333,6.79141666667,9.15749999999,6.55893333333,7.66273333334,6.91606666667
297.45,6.11133333333,9.22420000001,7.9022,8.13280000001,4.89653333333,6.8735,9.19343333333,6.5184,7.72300000001,6.9238
297.82,5.99853333333,9.07806666667,7.733,8.06266666668,4.78926666667,6.65766666667,9.04536666667,6.2816,7.58566666667,6.72066666667
298.19,6.01673333333,9.24879999999,7.78453333333,8.22480000001,4.80193333333,6.73225,9.13293333335,6.29846666667,7.59093333333,6.73393333333
298.56,5.95326666667,9.34760000001,7.78559999999,8.33413333333,4.80613333333,6.77108333333,9.19163333332,6.36053333333,7.69500000001,6.66073333333
298.93,5.72986666667,9.32393333333,7.58820000001,8.19006666667,4.5944,6.60716666667,9.0337,6.121,7.60186666667,6.3348
299.30,5.84186666666,9.41633333332,7.67813333334,8.29753333334,4.6544,6.53216666666,9.04369999999,6.18113333333,7.65646666667,6.23086666667
299.67,5.8194,9.43140000001,7.69513333334,8.26046666667,4.63406666667,6.45041666667,8.99993333332,6.0722,7.62393333334,6.12566666667
300.04,5.98206666667,9.65866666665,7.85646666667,8.47053333333,4.8058,6.50858333333,9.15753333333,6.18513333333,7.83626666666,6.1952
300.41,5.80986666667,9.54093333335,7.726,8.40319999999,4.58633333333,6.30883333334,9.05503333332,6.0104,7.70866666666,5.98773333333
300.78,5.88486666667,9.63900000001,7.7212,8.46699999999,4.6028,6.32675,9.12606666667,6.04193333333,7.83139999999,6.03826666667
301.15,5.98686666667,9.70826666667,7.81173333332,8.60760000001,4.69993333333,6.30208333334,9.14029999999,6.10533333333,7.95753333333,6.0406
301.52,5.94833333333,9.6744,7.83093333334,8.57899999999,4.75053333333,6.13866666667,9.05106666667,6.06593333333,7.92613333334,5.92773333333
301.89,6.23546666667,10.0321333333,8.20013333334,8.93546666668,5.0898,6.46383333333,9.33260000001,6.46226666666,8.32666666667,6.25253333333
302.26,6.1098,9.81533333333,8.08566666667,8.851,4.92186666667,6.3655,9.15783333333,6.3636,8.24099999999,5.998
302.63,6.11673333333,9.82653333335,8.03999999999,8.8612,4.9048,6.28733333333,9.12276666667,6.36126666667,8.2656,5.95353333333
303.00,6.3552,10.0465333333,8.25786666667,9.07993333333,5.1248,6.54608333333,9.31550000001,6.6608,8.56933333334,6.21093333333
303.37,6.0282,9.77706666665,7.96253333333,8.75733333333,4.80473333333,6.28216666667,9.12223333333,6.4056,8.25233333332,5.8986
303.74,5.86293333333,9.68006666666,7.82273333333,8.68773333333,4.53333333333,6.07375,9.04766666666,6.3466,8.21146666667,5.77886666667
304.10,6.0796,9.88579999999,7.99806666665,9.0246,4.59666666667,6.21333333333,9.40350000001,6.62653333333,8.52940000001,6.05453333333
304.47,6.16453333333,9.99893333333,8.11246666667,9.20146666666,4.62653333333,6.2315,9.52273333333,6.69553333333,8.68379999999,6.1262
304.84,6.2028,10.2012,8.29906666667,9.56213333334,4.7994,6.42741666667,9.69293333333,6.915,8.84793333333,6.21426666667
305.21,6.32126666667,10.3288,8.42459999999,9.68846666667,4.822,6.5195,9.92566666667,7.03133333333,8.85673333334,6.2576
305.58,6.25366666667,10.3994,8.37513333335,9.68633333333,4.69133333333,6.47766666667,9.92793333333,7.0836,8.83100000001,6.20106666667
305.95,6.36626666667,10.6783333333,8.59499999999,9.82166666667,4.75973333333,6.67883333333,10.0929333333,7.3178,8.99413333332,6.29446666667
306.32,6.42866666667,10.9414666667,8.85386666667,10.0536666667,4.9712,6.731,10.326,7.41,9.11526666666,6.4852
306.69,6.57326666667,11.1643333333,9.13533333333,10.254,5.12213333333,6.923,10.4824666667,7.52826666667,9.33186666667,6.66273333333
