wavelength,Back_MelRicm,Belly_MelRicm,Breast_MelRicm,Crissum_MelRicm,Crown_MelRicm,DorTail_MelRicm,Rump_MelRicm,Throat_MelRicm,WingTip_MelRicm
620.95,5.94333333333,4.93133333333,4.844,5.395,5.068,5.448,4.83633333333,4.15333333333,12.0666666667
621.28,5.96633333333,4.997,4.88566666667,5.49233333333,5.13733333333,5.54566666667,4.88033333333,4.19433333333,12.0896666667
621.62,6.089,5.05133333333,5.001,5.61133333333,5.168,5.59766666667,4.96066666667,4.35833333333,12.181
621.95,6.152,5.10766666667,5.036,5.67133333333,5.22966666667,5.703,5.02266666667,4.45933333333,12.209
622.28,6.063,5.04933333333,4.89966666667,5.58666666667,5.16966666667,5.67,4.83533333333,4.292,12.1603333333
622.62,6.147,5.07066666667,5.02533333333,5.67966666667,5.26333333333,5.752,4.92933333333,4.31266666667,12.27
622.95,6.28966666667,5.19166666667,5.17833333333,5.85833333333,5.37566666667,5.845,5.03166666667,4.435,12.545
623.28,6.31966666667,5.21766666667,5.19666666667,5.932,5.377,5.97466666667,5.08,4.512,12.6706666667
623.62,6.374,5.254,5.20966666667,5.95366666667,5.459,6.13733333333,5.241,4.54433333333,12.7426666667
623.95,6.38633333333,5.16866666667,5.109,5.912,5.44566666667,6.16866666667,5.23633333333,4.43066666667,12.7026666667
624.28,6.325,4.988,4.94466666667,5.81066666667,5.26333333333,6.027,5.20966666667,4.288,12.6473333333
624.62,6.30066666667,5.01966666667,4.88433333333,5.81166666667,5.245,5.96933333333,5.175,4.16233333333,12.568
624.95,6.28766666667,4.98366666667,4.802,5.735,5.227,5.964,5.102,4.11966666667,12.5506666667
625.28,6.33333333333,4.984,4.76033333333,5.76366666667,5.25866666667,6.03333333333,5.15266666667,4.14466666667,12.6193333333
625.61,6.23766666667,4.94133333333,4.72166666667,5.63633333333,5.12733333333,5.91266666667,5.026,4.04066666667,12.501
625.95,6.30733333333,4.96033333333,4.81533333333,5.65266666667,5.15866666667,5.996,5.08966666667,4.17166666667,12.5686666667
626.28,6.30433333333,4.99533333333,4.79266666667,5.66833333333,5.11566666667,6.03366666667,5.104,4.22433333333,12.6096666667
626.61,6.26766666667,4.96666666667,4.764,5.62133333333,5.05,6.036,5.05633333333,4.23933333333,12.4996666667
626.94,6.28566666667,4.96366666667,4.78733333333,5.56633333333,5.08,5.931,5.031,4.17566666667,12.4373333333
627.28,6.24166666667,4.87,4.725,5.52066666667,4.939,5.764,4.883,4.12066666667,12.3866666667
627.61,6.24833333333,4.86333333333,4.76233333333,5.55966666667,4.88166666667,5.732,4.841,4.15866666667,12.3753333333
627.94,6.269,4.975,4.841,5.60266666667,4.96366666667,5.816,4.871,4.24033333333,12.432
628.27,6.226,4.89833333333,4.86366666667,5.57466666667,4.903,5.84033333333,4.81333333333,4.26066666667,12.4033333333
628.61,6.245,4.95733333333,4.97366666667,5.61766666667,4.892,5.893,4.87566666667,4.35066666667,12.4293333333
628.94,6.34066666667,5.04166666667,5.13933333333,5.69833333333,4.99433333333,5.94833333333,4.92733333333,4.411,12.486
629.27,6.424,5.04866666667,5.11433333333,5.815,5.03666666667,5.96833333333,4.95366666667,4.48833333333,12.6136666667
629.60,6.50133333333,5.14333333333,5.203,5.97033333333,5.10833333333,6.073,5.001,4.458,12.7133333333
629.94,6.56766666667,5.212,5.33666666667,6.02633333333,5.14333333333,6.194,5.044,4.47966666667,12.7086666667
630.27,6.624,5.20633333333,5.382,6.024,5.198,6.236,5.04566666667,4.469,12.7153333333
630.60,6.71333333333,5.25166666667,5.41166666667,6.10966666667,5.17033333333,6.32766666667,5.081,4.55566666667,12.8336666667
630.93,6.82166666667,5.39733333333,5.57866666667,6.20133333333,5.294,6.497,5.23,4.62833333333,12.967
631.26,6.80566666667,5.44066666667,5.578,6.15566666667,5.269,6.537,5.218,4.62133333333,12.959
631.60,6.881,5.44766666667,5.58833333333,6.19366666667,5.26666666667,6.57266666667,5.15033333333,4.59066666667,13.0316666667
631.93,7.01566666667,5.596,5.664,6.33166666667,5.44933333333,6.71433333333,5.25366666667,4.73266666667,13.1736666667
632.26,7.079,5.61366666667,5.695,6.34133333333,5.51066666667,6.77,5.30466666667,4.73733333333,13.263
632.59,6.924,5.42233333333,5.55533333333,6.16533333333,5.306,6.715,5.15733333333,4.59066666667,13.1056666667
632.92,7.04466666667,5.53066666667,5.69266666667,6.239,5.43066666667,6.89866666667,5.255,4.69,13.1913333333
633.26,7.04066666667,5.431,5.631,6.04366666667,5.369,6.86466666667,5.16333333333,4.70966666667,13.087
633.59,7.00633333333,5.41,5.548,5.98566666667,5.313,6.78233333333,5.08833333333,4.68633333333,13.089
633.92,6.972,5.40966666667,5.43433333333,5.97566666667,5.22566666667,6.76866666667,5.07133333333,4.70333333333,13.1266666667
634.25,6.87133333333,5.35433333333,5.327,5.901,5.19133333333,6.85733333333,4.985,4.70733333333,13.079
634.58,6.76833333333,5.25033333333,5.17966666667,5.84,5.13833333333,6.79533333333,4.86266666667,4.62233333333,12.966
634.91,6.79466666667,5.27366666667,5.238,5.913,5.18033333333,6.888,4.906,4.70266666667,13.0263333333
635.25,6.602,5.192,5.125,5.78466666667,5.11666666667,6.782,4.804,4.585,12.785
635.58,6.53233333333,5.107,5.096,5.675,4.99766666667,6.759,4.75133333333,4.50766666667,12.6896666667
635.91,6.48466666667,5.03266666667,5.04133333333,5.67766666667,4.94466666667,6.70066666667,4.69733333333,4.47866666667,12.654
636.24,6.54966666667,5.17133333333,5.125,5.78833333333,5.06733333333,6.71133333333,4.73833333333,4.574,12.701
636.57,6.41066666667,5.07366666667,5.03866666667,5.68633333333,4.992,6.58366666667,4.64566666667,4.44066666667,12.654
636.90,6.361,5.13433333333,5.027,5.77133333333,5.00633333333,6.49766666667,4.65833333333,4.40533333333,12.626
637.23,6.431,5.16166666667,4.935,5.778,4.99266666667,6.464,4.64166666667,4.367,12.5836666667
637.56,6.37733333333,5.09566666667,4.85966666667,5.666,4.88433333333,6.42033333333,4.53166666667,4.28933333333,12.454
637.90,6.40633333333,5.05833333333,4.918,5.59833333333,4.896,6.25966666667,4.51866666667,4.24066666667,12.3916666667
638.23,6.30766666667,5.00533333333,4.88133333333,5.468,4.79566666667,6.17433333333,4.42533333333,4.16866666667,12.2543333333
638.56,6.24133333333,4.856,4.856,5.322,4.75,6.013,4.25833333333,4.075,12.206
638.89,6.31933333333,4.77133333333,4.928,5.286,4.768,6.07166666667,4.24966666667,4.18166666667,12.2473333333
639.22,6.11566666667,4.651,4.76733333333,5.16133333333,4.658,5.98633333333,4.098,4.05133333333,12.1846666667
639.55,6.087,4.65933333333,4.706,5.012,4.57866666667,6.01333333333,3.974,3.91666666667,12.0996666667
639.88,6.14866666667,4.75333333333,4.79466666667,5.036,4.638,6.24366666667,4.05933333333,3.94733333333,12.2703333333
640.21,6.11933333333,4.73466666667,4.76533333333,4.965,4.56233333333,6.28133333333,3.935,3.93166666667,12.1766666667
640.54,6.06933333333,4.705,4.76466666667,4.785,4.486,6.30266666667,3.818,3.95,12.1146666667
640.87,5.97933333333,4.529,4.70166666667,4.60333333333,4.41333333333,6.25366666667,3.64233333333,3.811,11.997
641.20,5.855,4.38866666667,4.67333333333,4.52033333333,4.41366666667,6.23233333333,3.59166666667,3.73033333333,12.009
641.53,5.83233333333,4.43366666667,4.69866666667,4.50133333333,4.394,6.313,3.56533333333,3.75566666667,12.0343333333
641.87,5.93033333333,4.52533333333,4.847,4.58333333333,4.475,6.418,3.65866666667,3.83566666667,12.154
642.20,5.92133333333,4.60333333333,4.79633333333,4.61766666667,4.49733333333,6.49333333333,3.67833333333,3.784,12.1053333333
642.53,5.883,4.64333333333,4.805,4.61,4.40533333333,6.47,3.708,3.71533333333,12.2026666667
642.86,6.109,4.78233333333,4.98533333333,4.69766666667,4.554,6.51433333333,3.90166666667,3.95333333333,12.3206666667
643.19,6.09166666667,4.761,4.931,4.724,4.59833333333,6.387,3.88833333333,4.00666666667,12.3343333333
643.52,5.99533333333,4.64866666667,4.727,4.55933333333,4.48533333333,6.05466666667,3.76366666667,3.957,12.109
643.85,5.92133333333,4.60933333333,4.729,4.51166666667,4.50066666667,5.97366666667,3.809,3.87633333333,12.1116666667
644.18,5.93966666667,4.48166666667,4.57966666667,4.48566666667,4.50433333333,5.83066666667,3.862,3.817,12.1116666667
644.51,5.86833333333,4.41066666667,4.53533333333,4.42966666667,4.50866666667,5.73266666667,3.856,3.795,12.1636666667
644.84,5.87566666667,4.46433333333,4.58166666667,4.38166666667,4.51733333333,5.59933333333,3.912,3.78366666667,12.1416666667
645.17,5.81566666667,4.32033333333,4.377,4.27066666667,4.407,5.383,3.88733333333,3.73133333333,11.984
645.50,5.89266666667,4.389,4.38166666667,4.34,4.54133333333,5.40666666667,3.94866666667,3.797,12.0706666667
645.83,5.854,4.31433333333,4.29933333333,4.212,4.52333333333,5.28333333333,3.97233333333,3.824,12.0956666667
646.16,5.882,4.377,4.25133333333,4.16,4.62466666667,5.26833333333,4.07633333333,3.92,12.038
646.49,5.83766666667,4.29033333333,4.23366666667,4.153,4.59533333333,5.209,3.94766666667,3.84866666667,11.9266666667
646.82,5.84666666667,4.255,4.309,4.17166666667,4.64433333333,5.19433333333,4.02633333333,3.94266666667,11.9416666667
647.15,5.61233333333,4.082,4.178,4.04,4.541,5.15366666667,3.98266666667,3.745,11.879
647.48,5.56133333333,4.08766666667,4.05333333333,3.93466666667,4.44,5.15933333333,3.98466666667,3.73566666667,11.8803333333
647.81,5.433,3.98533333333,4.12,3.80966666667,4.30333333333,5.16533333333,3.978,3.61066666667,11.8386666667
648.14,5.48733333333,3.959,4.16933333333,3.92833333333,4.39466666667,5.22333333333,4.01633333333,3.722,11.915
648.47,5.60066666667,3.98033333333,4.21666666667,4.003,4.51033333333,5.36066666667,4.08333333333,3.78166666667,11.9943333333
648.80,5.71,4.16,4.403,4.13333333333,4.749,5.558,4.15233333333,3.82166666667,12.2103333333
649.13,5.74466666667,4.08566666667,4.37766666667,4.063,4.708,5.59333333333,4.21833333333,3.75133333333,12.2716666667
649.46,5.722,4.07133333333,4.31766666667,4.02566666667,4.624,5.44566666667,4.215,3.66966666667,12.1753333333
649.79,5.73766666667,4.084,4.25366666667,4.02766666667,4.68033333333,5.32633333333,4.19366666667,3.544,12.2673333333
650.11,5.69066666667,4.051,4.10366666667,4.04,4.66,5.22433333333,4.26166666667,3.45666666667,12.2806666667
650.44,5.61433333333,4.03966666667,4.07,3.96066666667,4.58133333333,5.13366666667,4.24633333333,3.29566666667,12.187
650.77,5.794,4.00466666667,4.14766666667,4.04966666667,4.67233333333,5.13733333333,4.29,3.42366666667,12.3186666667
651.10,5.759,3.913,4.18666666667,4.00666666667,4.72166666667,4.999,4.32133333333,3.389,12.3603333333
651.43,5.675,3.85833333333,4.08,4.009,4.72533333333,4.84966666667,4.27133333333,3.40766666667,12.401
651.76,5.5,3.92366666667,4.06633333333,3.76166666667,4.597,4.695,4.19066666667,3.29533333333,12.2896666667
652.09,5.444,3.93433333333,4.06333333333,3.806,4.57,4.60366666667,4.097,3.23866666667,12.2346666667
652.42,5.35033333333,3.76166666667,3.97466666667,3.82233333333,4.39733333333,4.333,4.11566666667,3.21633333333,12.1486666667
652.75,5.07366666667,3.59166666667,3.81466666667,3.661,4.18033333333,3.942,3.919,3.00666666667,11.872
653.08,5.04,3.545,3.92566666667,3.69233333333,4.19333333333,3.92566666667,3.88633333333,2.98566666667,11.9976666667
653.41,4.94366666667,3.42033333333,3.92666666667,3.67133333333,4.04033333333,3.86,3.76166666667,2.96833333333,11.9253333333
653.74,4.815,3.36133333333,4.02033333333,3.53166666667,3.989,3.778,3.655,2.86033333333,11.9426666667
654.06,4.81433333333,3.30333333333,4.00666666667,3.53233333333,4.01433333333,3.77333333333,3.697,2.853,11.931
654.39,4.69366666667,3.31266666667,4.05,3.48266666667,3.92433333333,3.69733333333,3.649,2.689,11.8046666667
654.72,4.90233333333,3.49433333333,4.123,3.621,4.02866666667,3.817,3.68566666667,2.849,11.813
655.05,5.056,3.69666666667,4.28633333333,3.78266666667,4.172,4.04066666667,3.81166666667,2.923,11.889
655.38,5.16866666667,3.80933333333,4.45,3.99866666667,4.32266666667,4.20333333333,4.019,3.03366666667,12.0976666667
655.71,5.33433333333,3.90233333333,4.53233333333,4.13133333333,4.53633333333,4.25833333333,4.26633333333,3.27633333333,12.3126666667
656.04,5.32333333333,3.96733333333,4.59066666667,4.133,4.684,4.36433333333,4.24233333333,3.275,12.3876666667
656.37,5.32166666667,3.92133333333,4.67933333333,4.12866666667,4.65533333333,4.532,4.193,3.291,12.49
656.69,5.459,4.074,4.72966666667,4.30433333333,4.792,4.75666666667,4.34333333333,3.47666666667,12.5066666667
657.02,5.49233333333,4.143,4.808,4.379,4.80033333333,4.77366666667,4.43933333333,3.53866666667,12.4703333333
657.35,5.54866666667,4.21066666667,4.76333333333,4.535,4.71166666667,4.867,4.509,3.591,12.5616666667
657.68,5.55733333333,4.233,4.77933333333,4.608,4.665,4.968,4.44733333333,3.64766666667,12.6923333333
658.01,5.65833333333,4.352,4.785,4.66733333333,4.78866666667,5.04166666667,4.53533333333,3.79066666667,12.8413333333
658.34,5.63233333333,4.30166666667,4.832,4.77433333333,4.75766666667,5.14933333333,4.548,3.78166666667,12.895
658.66,5.625,4.32066666667,4.847,4.847,4.76433333333,5.16533333333,4.592,3.801,12.909
658.99,5.64133333333,4.332,4.75566666667,4.915,4.78133333333,5.11033333333,4.638,3.72933333333,12.82
659.32,5.465,4.20866666667,4.70766666667,4.74966666667,4.62,5.05366666667,4.48366666667,3.54166666667,12.6683333333
659.65,5.517,4.33066666667,4.75733333333,4.72166666667,4.64433333333,5.11933333333,4.628,3.597,12.6786666667
659.98,5.58866666667,4.405,4.729,4.81033333333,4.742,5.154,4.74533333333,3.691,12.63
660.31,5.47333333333,4.27166666667,4.62066666667,4.66666666667,4.68666666667,5.01266666667,4.70966666667,3.59766666667,12.6646666667
660.63,5.447,4.259,4.58133333333,4.61466666667,4.74566666667,5.09166666667,4.79266666667,3.63133333333,12.807
660.96,5.467,4.14733333333,4.54133333333,4.51366666667,4.752,4.956,4.83166666667,3.58133333333,12.7883333333
661.29,5.52666666667,4.247,4.57433333333,4.55633333333,4.80866666667,5.03633333333,4.951,3.675,12.7516666667
661.62,5.58433333333,4.28433333333,4.71266666667,4.67966666667,4.89233333333,5.18133333333,5.08266666667,3.78233333333,12.8786666667
661.94,5.576,4.34466666667,4.753,4.63566666667,4.97566666667,5.172,5.13833333333,3.778,12.9133333333
662.27,5.775,4.42433333333,4.872,4.833,5.113,5.323,5.24166666667,3.91066666667,13.044
662.60,5.74866666667,4.29333333333,4.83066666667,4.746,5.04333333333,5.30733333333,5.17166666667,3.91266666667,13.057
662.93,5.83833333333,4.379,4.81333333333,4.87466666667,5.18633333333,5.367,5.30933333333,3.99766666667,13.1856666667
663.26,5.86866666667,4.262,4.67333333333,4.946,5.05066666667,5.33166666667,5.18933333333,3.86333333333,13.2143333333
663.58,5.94133333333,4.275,4.769,5.06333333333,5.09766666667,5.31466666667,5.157,3.908,13.242
663.91,6.12333333333,4.43933333333,4.98333333333,5.22533333333,5.15633333333,5.44566666667,5.28533333333,3.90366666667,13.184
664.24,6.166,4.40466666667,5.10833333333,5.33566666667,5.10833333333,5.39233333333,5.19133333333,3.793,13.031
664.57,6.22166666667,4.53766666667,5.26766666667,5.47866666667,5.272,5.545,5.285,3.95266666667,13.1073333333
664.89,6.318,4.48266666667,5.35133333333,5.52033333333,5.405,5.40466666667,5.365,3.92833333333,13.1906666667
665.22,6.168,4.34333333333,5.041,5.38566666667,5.193,5.16633333333,5.12633333333,3.686,12.914
665.55,6.03233333333,4.171,4.94866666667,5.45233333333,5.15566666667,4.98466666667,5.07033333333,3.65833333333,12.855
665.87,5.77033333333,3.92633333333,4.69733333333,5.23833333333,4.81933333333,4.69266666667,4.783,3.485,12.65
666.20,5.873,4.00366666667,4.85533333333,5.362,4.86,4.72066666667,4.96766666667,3.60033333333,12.773
666.53,5.933,4.12233333333,4.95166666667,5.46933333333,4.86233333333,4.76466666667,4.974,3.72966666667,12.9373333333
666.86,5.90066666667,4.17,5.166,5.57333333333,5.01566666667,4.905,5.08633333333,3.86,12.9436666667
667.18,6.01933333333,4.36833333333,5.24433333333,5.66266666667,5.17833333333,5.00666666667,5.16066666667,4.029,13.166
667.51,5.99933333333,4.39833333333,5.245,5.73166666667,5.18366666667,5.087,4.98633333333,4.08266666667,13.301
667.84,6.05133333333,4.47233333333,5.21166666667,5.83366666667,5.29,5.25133333333,4.999,4.22,13.3563333333
668.16,6.152,4.523,5.22066666667,5.81,5.29866666667,5.459,4.90866666667,4.27166666667,13.3093333333
668.49,6.185,4.68933333333,5.17633333333,6.004,5.26233333333,5.67166666667,4.96966666667,4.32733333333,13.43
668.82,6.24166666667,4.70166666667,5.25233333333,6.091,5.24366666667,5.77266666667,5.076,4.46066666667,13.447
669.14,6.38433333333,4.815,5.28266666667,6.10166666667,5.214,6.01566666667,5.11966666667,4.571,13.4163333333
669.47,6.48733333333,4.994,5.33733333333,6.19133333333,5.35466666667,6.17833333333,5.273,4.57366666667,13.528
669.80,6.472,5.11533333333,5.38666666667,6.3,5.43866666667,6.22633333333,5.219,4.655,13.5296666667
670.13,6.52766666667,5.07833333333,5.40266666667,6.363,5.39833333333,6.36733333333,5.20366666667,4.585,13.444
670.45,6.66133333333,5.18266666667,5.33533333333,6.33866666667,5.34433333333,6.43033333333,5.15666666667,4.53266666667,13.4756666667
670.78,6.656,5.16933333333,5.323,6.37033333333,5.25266666667,6.35233333333,5.17333333333,4.386,13.475
671.10,6.63666666667,5.14933333333,5.225,6.432,5.23833333333,6.33033333333,5.3,4.315,13.4326666667
671.43,6.75633333333,5.335,5.30833333333,6.49633333333,5.344,6.36666666667,5.46066666667,4.35333333333,13.5486666667
671.76,6.72733333333,5.43166666667,5.25966666667,6.50533333333,5.16433333333,6.31033333333,5.50866666667,4.30366666667,13.5633333333
672.08,6.66233333333,5.37166666667,5.29366666667,6.38766666667,5.04266666667,6.20466666667,5.45866666667,4.292,13.594
672.41,6.73833333333,5.51333333333,5.35233333333,6.47566666667,5.05266666667,6.37033333333,5.33866666667,4.27433333333,13.7163333333
672.74,6.738,5.42866666667,5.27533333333,6.44566666667,5.03866666667,6.29233333333,5.20566666667,4.082,13.6573333333
673.06,6.60533333333,5.325,5.232,6.34933333333,4.999,6.26033333333,5.08733333333,4.10566666667,13.5036666667
673.39,6.694,5.36333333333,5.237,6.493,4.985,6.51666666667,5.13933333333,4.122,13.5603333333
673.72,6.826,5.556,5.19066666667,6.615,5.116,6.58666666667,5.172,4.27766666667,13.638
674.04,6.76466666667,5.39,4.95233333333,6.58566666667,5.051,6.43966666667,4.93333333333,4.138,13.567
674.37,6.813,5.41266666667,4.83733333333,6.69033333333,5.06366666667,6.61966666667,4.88433333333,4.16766666667,13.5643333333
674.69,6.761,5.47666666667,4.882,6.56266666667,5.019,6.799,4.712,4.273,13.5176666667
675.02,6.665,5.348,4.70866666667,6.47066666667,4.80766666667,6.66966666667,4.391,4.135,13.3676666667
675.35,6.59466666667,5.323,4.61866666667,6.538,4.83133333333,6.571,4.17933333333,4.11766666667,13.3976666667
675.67,6.75133333333,5.45666666667,4.727,6.69033333333,5.132,6.77033333333,4.17133333333,4.18533333333,13.55
676.00,6.887,5.543,4.836,6.72733333333,5.34166666667,6.82133333333,4.29766666667,4.279,13.7403333333
676.32,6.92933333333,5.57366666667,4.816,6.76733333333,5.28533333333,6.80866666667,4.32866666667,4.426,13.808
676.65,7.07166666667,5.757,4.959,6.961,5.40633333333,7.03,4.37766666667,4.53,13.968
676.97,7.07533333333,5.83166666667,4.95766666667,6.952,5.42433333333,7.16266666667,4.24433333333,4.58266666667,14.0003333333
677.30,6.91133333333,5.61966666667,4.90566666667,6.83466666667,5.19966666667,7.13766666667,4.224,4.513,13.909
677.63,6.90566666667,5.75133333333,5.046,6.94533333333,5.197,7.33166666667,4.36266666667,4.71766666667,14.0726666667
677.95,6.81866666667,5.64433333333,4.898,6.70066666667,5.094,7.329,4.22133333333,4.65333333333,14.113
