wavelength,Back_PooCinm,Belly_PooCinm,Breast_PooCinm,Crissum_PooCinm,Crown_PooCinm,DorTail_PooCinm,Patch10_PooCinm,Rump_PooCinm,Throat_PooCinm,WingTip_PooCinm
779.71,7.37206666666,49.2142666667,53.3012,43.1784,5.91833333333,10.4542,41.1828666667,10.0885333333,53.727,8.35206666667
780.02,6.99506666667,48.8168,53.07,42.7778,5.67466666666,9.93153333333,41.086,9.49264444445,53.411,8.03746666667
780.33,7.23033333333,48.6250666667,52.8382666667,42.6991333333,5.8862,9.91513333334,41.0767333333,9.54044444444,52.9105,8.16993333333
780.64,6.99679999999,48.045,52.2451333333,42.1726666667,5.62586666667,9.69906666667,40.6202666667,9.12102222223,52.2707333333,7.69313333333
780.95,6.9552,47.8532,51.9788666667,41.9314,5.50193333333,9.79906666666,40.3979333333,9.04713333335,52.094,7.56113333334
781.26,7.04860000001,47.6988,52.2276666667,41.7925333333,5.8034,10.1048,40.8081333333,9.2328888889,52.0238666667,7.85313333333
781.57,6.94326666667,47.305,51.6620666667,41.4572666667,5.71493333334,9.79153333333,40.5904,9.21717777778,51.6786666667,7.85086666667
781.88,6.96153333333,47.2489333333,51.4968666667,41.6646666667,5.73360000001,9.56693333334,40.6644,9.2323111111,51.5193333333,7.88353333333
782.19,6.40266666666,46.7458,50.7692666667,41.2895333333,5.08680000001,9.08739999999,40.1658666667,8.70535555555,50.6371,7.10413333334
782.50,6.4976,46.5502,50.4376,41.0403333333,5.2882,9.22819999999,40.0187333333,8.99282222223,50.1408666667,7.31639999999
782.81,7.05333333333,46.9031333333,50.6118666667,41.3063333333,5.99466666666,9.82726666667,40.4617333333,9.47326666665,50.212,7.97313333333
783.12,7.40646666667,46.5956666667,50.2542,41.3901333333,6.29293333334,10.1084,40.4298666667,9.65991111111,49.9831666667,8.20253333333
783.43,7.67146666667,46.7942666667,50.2362666667,41.4473333333,6.32913333333,10.3824666667,40.4724666667,10.0424222222,50.1651,8.31653333333
783.74,7.70186666667,47.0838666667,50.4171333333,41.6533333333,6.12826666667,10.5159333333,40.5955333333,10.1340666667,50.2693666667,8.33513333333
784.05,7.1878,46.8506666667,50.2298666666,41.4596666667,5.64366666667,10.0038,40.1877333333,9.78666666666,50.0249666667,8.04966666667
784.36,7.13626666667,46.7975333333,50.1463333333,41.2086666667,5.48113333333,9.54586666667,39.8576,9.42908888888,49.6497333333,7.82926666667
784.67,7.05673333333,47.2048666667,50.3296,41.4199333333,5.114,9.22166666667,39.8556666666,9.21522222222,49.8713333333,7.71613333333
784.98,7.39213333333,47.6706,51.0392,41.7921333333,5.34513333333,9.60793333333,40.2549333333,9.35822222223,50.3588,8.08613333333
785.29,7.34959999999,47.2605333334,50.6053333333,41.2998,5.64226666667,9.63526666667,39.8992,9.44242222222,50.0583,8.04813333333
785.60,7.32560000001,47.2369333333,50.6975333333,41.4605333333,5.85746666667,9.607,39.9922,9.56846666667,50.1579666667,8.26586666667
785.91,6.96366666667,47.0484,50.7074666667,41.4228666667,5.45586666666,9.18846666667,39.4833333333,8.90562222221,49.9749333333,7.76553333333
786.22,6.72833333334,47.1602,51.1935333333,41.6234,5.44426666666,9.08039999999,39.4525333333,8.82597777778,50.3103,7.4378
786.53,6.268,47.2512666667,51.4209333333,41.6220666667,4.99413333333,8.75339999999,39.3766666666,8.56502222223,50.2883666667,7.17
786.84,6.63613333334,47.8072,51.9402666666,42.0589333333,5.4038,9.22700000001,39.6938,8.89655555556,50.5818,7.62339999999
787.14,6.90526666667,48.2150666667,52.349,42.4910666667,5.85266666667,9.50966666666,40.0417333333,9.28506666666,51.1774,7.82893333334
787.45,7.67353333333,48.7928666667,53.135,43.3689333333,6.50953333333,10.2602,40.7786666667,10.0467111111,52.0999,8.51579999999
787.76,7.78886666667,49.0374,53.2886666667,43.7607333333,6.68526666666,10.6539333333,41.2376,10.2552222222,52.8112,8.7922
788.07,7.8086,49.245,53.2818,43.8822,6.65553333333,10.9796666667,41.569,10.3585777778,53.1214666667,8.93546666666
788.38,7.72313333333,48.7390666667,52.7924,43.516,6.55333333334,10.8332666667,41.2501333333,10.0122444444,52.5932666666,8.75
788.69,7.79553333333,49.0722,53.4587333333,43.9623333333,6.43059999999,10.9575333333,41.3798,9.89851111112,52.9754666667,8.72159999999
789.00,7.9532,49.1949333333,53.7535333333,43.9598,6.47326666666,11.1580666667,41.2901333333,9.92993333333,53.0805666667,8.77866666666
789.31,8.12986666667,49.4242,53.7985333333,44.1268666667,6.62540000001,11.4762,41.5231333333,10.1681555555,53.2113,8.88013333333
789.62,7.38413333334,48.9068,53.1272666667,43.7396666667,5.72406666667,10.9138666667,41.0950666667,9.46511111113,52.6349666667,8.30366666666
789.92,6.65486666667,48.4976,52.5324,43.4285333333,5.15453333334,10.2973333333,40.5674,8.79673333334,52.1361,7.7978
790.23,5.99953333333,47.9808666667,51.9554666667,42.9462,4.52653333334,9.77566666667,40.1824666667,8.20073333333,51.9714666667,7.23833333334
790.54,5.83233333333,47.8550666667,51.8030666667,42.674,4.20033333333,9.69473333334,39.9552666667,7.88924444445,51.8049333333,7.06153333333
790.85,5.95066666667,47.6502,51.4032666667,42.0410666667,4.28406666667,9.77793333333,39.5926,7.71184444445,51.1792333333,6.95466666667
791.16,5.60673333333,47.5541333333,51.3396666667,41.8718,4.13466666666,9.54786666667,39.3732666667,7.60048888889,50.5972666667,6.6036
791.47,5.93153333333,47.4616,51.5683333333,41.9316,4.49133333333,9.61106666667,39.2136666667,7.73948888889,50.6112,6.8078
791.78,6.2544,48.1076666667,51.9445333333,42.2222,4.74826666667,10.0912666667,39.6875333333,8.25666666667,50.8702666667,7.01386666667
792.08,6.21713333334,48.5174,51.6545333333,42.2295333333,4.76313333334,10.196,40.0000666667,8.37926666667,50.9099333333,6.86499999999
792.39,5.87473333333,48.5056,51.4585333333,42.2595333333,4.3668,9.82539999999,40.0042666667,8.10295555556,51.2258666666,6.4966
792.70,5.5382,48.0872666667,50.9822666667,41.9868666667,4.09533333333,9.75500000001,39.6044,7.92384444445,50.8429666667,6.34293333334
793.01,6.71579999999,48.5510666667,51.6008,42.6523333333,5.09486666667,10.7881333333,40.3036666666,9.03475555556,51.2703,7.46586666666
793.32,7.56286666667,48.755,52.0573333333,42.9007333333,5.88526666667,11.5981333333,40.7504,9.76162222221,51.3995333333,8.10593333334
793.62,7.94093333333,48.6018666667,51.8503333333,42.9048666667,6.25366666666,11.9982666667,40.6436,9.98777777778,50.7370666667,8.37133333333
793.93,7.55633333333,48.0636666667,51.4765333334,42.5834,6.09493333333,11.4892666667,40.288,9.45633333334,50.1396,7.9862
794.24,6.80906666666,47.8066,51.0880666667,42.4266,5.35406666667,10.5614,39.9353333333,8.71191111111,49.9590333333,7.09846666667
794.55,6.73493333334,47.4514666667,50.6377333333,42.0858,5.02019999999,10.1640666667,39.4838,8.39555555555,49.7335,6.94813333333
794.86,6.49406666666,47.5006,50.242,41.8656666667,4.84726666667,9.96426666667,39.284,8.32315555555,49.2082666667,6.67933333334
795.16,5.7716,46.9343333333,49.8912,41.4387333333,4.35799999999,9.38099999999,38.6198,7.66211111112,48.8749,6.14799999999
795.47,5.42546666667,46.1644,49.6596,41.0627333333,3.81086666666,8.8002,38.0946,7.09157777779,48.7919666667,5.86553333334
795.78,5.7472,46.5552666667,49.6888,41.2492,4.16,8.99620000001,38.2683333333,7.11322222222,48.6332666667,6.19266666667
796.09,5.74066666667,46.4247333333,49.5185333333,41.0735333333,4.14260000001,8.77286666666,38.2996,6.88524444445,48.5414666667,6.24873333334
796.40,6.09373333333,46.9571333333,49.8506666667,41.2973333333,4.63666666666,9.01999999999,38.7845333333,7.17271111112,49.0813,6.60946666666
796.70,6.18,46.9652666667,49.6727333334,41.0634666667,4.60933333333,8.76893333334,38.7606666667,7.27873333333,49.0245666667,6.52353333334
797.01,5.87746666666,46.7700666667,49.7333333333,41.058,4.17026666667,8.47293333333,38.8304,7.00173333334,48.9853333333,6.26173333333
797.32,6.02973333333,47.1235333333,50.153,41.2948,4.24873333334,8.80366666666,39.1032666667,7.41117777779,49.4657,6.57446666666
797.63,6.00426666667,47.1434666667,50.1224,41.5316,4.49800000001,8.94106666667,39.1815333333,7.84248888889,49.5866,6.94506666667
797.93,6.59860000001,47.6762,50.6198,42.1598,5.05646666667,9.58460000001,39.7188,8.49695555555,50.1385666667,7.5058
798.24,7.22566666667,47.7634666667,50.9291333333,42.5504666666,5.52693333334,10.1248666667,40.2192,8.93768888889,50.4518,8.03026666666
798.55,8.12566666667,47.8157333333,51.0609333333,42.7974666667,6.30073333333,10.7166,40.7489333333,9.83860000001,50.3788333333,8.69806666667
798.85,8.61666666666,48.3691333333,51.3136666666,43.0748666667,6.92286666666,11.1922666667,41.0988666667,10.3843555556,50.6102666667,9.08579999999
799.16,8.742,48.1040666667,51.3281333333,42.8790666667,7.05539999999,11.2321333333,41.1140666667,10.7412,50.5877,9.23986666667
799.47,9.10466666666,48.2200666667,51.5114666667,43.0274666667,7.66986666667,11.5423333333,41.1924666667,11.2049777778,50.8360333333,9.49606666666
799.78,9.36526666667,48.2201333333,51.5535333333,43.2668,8.00726666667,11.9128,40.9186666667,11.3447777778,51.0919666667,9.48966666666
800.08,10.3712666667,48.8459333333,52.2704,43.9894666667,9.2996,12.813,41.5610666667,12.0941111111,51.8634666667,10.6292
800.39,11.2585333333,49.1882,52.4266,44.1361333333,10.3516666667,13.4350666667,41.6810666667,12.9440666667,52.1169,11.6522666667
800.70,11.5429333333,49.0009333333,52.1309333333,43.8814,10.5746666667,13.6074,41.6180666667,13.0725333333,52.0335666667,11.8213333333
801.00,11.8693333333,49.3528666666,52.5498666667,43.9712666667,10.9514,13.8661333333,41.9251333333,13.0123777778,52.1893,12.0573333333
801.31,11.4782,49.0002,51.9926666666,43.2542666667,10.9229333333,13.6357333334,41.6610666667,12.7528,51.7151333333,11.8438
801.62,11.317,48.8966666667,51.6892666667,43.0019333333,10.9854,13.6012,41.5485333334,12.7747111111,51.8052666667,11.9436666667
801.92,11.0513333333,49.0496666667,51.6023333333,43.0717333333,10.7895333333,13.5628666666,41.2718,12.4608222222,51.8181666667,11.8824
802.23,11.2647333333,49.0946666667,51.9788666667,43.2020666666,11.0298,13.7756,41.3637333333,12.6745333333,51.9627,12.0847333333
802.54,10.5218666667,48.244,51.3986666667,42.4958666667,10.2854666667,13.1291333333,40.6588,11.7682888889,51.3268,11.1806
802.84,10.3218,48.2076666667,51.3554666667,42.382,9.542,12.8493333333,40.5544666667,11.4635111111,51.1746666667,10.9372666667
803.15,9.27766666667,47.7006,50.3918666667,41.5155333333,8.27660000001,11.8698,40.0661333333,10.8937777778,49.9858,10.3164666667
803.46,8.34180000001,47.2315333333,49.7198666667,41.1963333333,7.2936,11.2468666667,39.4974,10.3916222222,49.5046666667,9.42826666667
803.76,6.85633333333,46.2530666667,48.6521333333,40.1460666667,5.8248,9.81026666667,38.36,8.92455555555,48.9999333333,7.85880000001
804.07,5.7832,46.2646666666,48.4487333333,40.0645333333,4.7654,8.73179999999,37.8008666667,7.89431111111,48.6945,6.90986666666
804.38,5.75046666667,46.2733333333,48.3396,40.0745333333,4.34653333333,9.00673333333,37.7346,7.92637777779,48.8002,6.70653333333
804.68,5.29426666667,46.0806,48.2794666667,39.8547333333,3.40586666666,8.4798,37.2603333333,7.43462222221,48.63,6.03560000001
804.99,4.37173333333,45.5522666667,47.8266666667,38.9919333333,2.45693333333,7.391,36.3119333333,6.57035555556,47.9407666667,4.96446666667
805.30,3.82773333333,45.0628666667,47.2868,38.3704666667,1.80886666667,6.41046666666,36.0389333333,5.95626666667,47.7222,4.04826666667
805.60,3.59846666667,45.0914,46.7387333333,38.1005333333,1.36933333333,6.01806666667,35.825,5.73822222221,47.125,4.04626666667
805.91,4.28433333333,45.8966,47.2041333333,38.5684666666,1.77773333333,6.6356,36.4444,6.51502222222,47.5969666666,4.76486666667
806.21,4.2184,45.7195333333,47.3344666667,38.2504666667,2.00826666667,6.501,36.2319333333,6.68742222222,47.5466333333,4.80846666667
806.52,4.52146666667,45.9008,47.8888666667,38.4159333333,2.34473333334,6.5408,36.1971333333,6.80659999999,48.2167333333,4.747
806.83,5.2272,46.1307333333,48.3740666667,38.3504,2.81060000001,7.21826666667,36.5117333333,7.3128,48.6709,5.49519999999
807.13,6.67733333334,47.714,50.0850666667,40.0478666667,4.48166666667,8.67620000001,38.1180666666,8.65508888889,49.7659333333,6.75686666667
807.44,7.30473333334,47.5685333333,50.1425333333,40.2848,5.49053333333,9.52533333333,38.6709333334,9.45684444445,49.5463333333,7.45253333333
807.74,7.14126666667,46.9251333333,49.5359333333,39.6466,5.2584,9.05066666666,38.0908,9.26157777778,48.8791333333,7.29426666667
808.05,7.85733333333,47.4497333333,50.4156666667,40.6436,5.94799999999,9.69166666666,38.7986666667,9.67731111111,49.6085666667,8.2328
808.35,7.98466666666,47.6322666667,50.6428666667,41.0416,5.91806666667,9.87246666667,39.1156666667,9.54335555554,49.8508,8.4078
808.66,8.67906666667,47.4899333333,50.8421333333,41.1191333333,6.85493333333,10.5676,39.1066666667,10.2555777778,49.8306333333,9.23873333333
808.97,7.79866666666,46.6065333333,50.2870666667,40.2680666667,5.86273333334,9.83326666667,38.3264666667,9.31548888888,49.5817,8.39486666667
809.27,7.04359999999,46.0127333333,49.5594666667,40.061,5.41419999999,9.2714,37.8109333333,8.73917777779,49.1798666667,7.88586666667
809.58,6.90913333333,46.3679333333,49.321,40.4734666667,5.32546666667,9.2196,38.1516,8.67282222223,49.3687333333,7.61333333334
809.88,6.36879999999,46.1168666667,48.8373333333,40.2464,5.13760000001,8.78566666667,38.2014666667,8.32380000001,48.7570333333,7.25086666667
810.19,5.16893333334,45.7342,48.077,39.7494,4.30639999999,7.6224,37.4593333334,7.49597777779,47.6835,5.9732
810.49,4.99713333333,45.2607333333,47.6509333333,39.0392666667,3.93679999999,7.45746666667,37.0357333333,7.55511111111,47.3315,5.81719999999
810.80,4.54886666667,44.9571333333,46.9506,37.9886,3.017,6.66080000001,36.1786,7.0255111111,47.0835666667,5.02220000001
811.10,4.93846666667,45.7244666666,47.2908,38.5179333333,3.55840000001,7.03866666667,36.8138,7.39282222221,47.5816666667,5.40033333333
811.41,4.75926666667,45.003,46.1914,37.7303333333,3.55326666667,6.86259999999,36.3932666667,7.55193333333,46.5894333333,5.28826666666
811.71,6.03800000001,45.6406666667,47.076,38.6712666667,4.78646666667,8.10200000001,37.1410666667,8.95406666666,47.2182,6.68440000001
812.02,5.81073333333,46.2145333333,47.4985333333,38.8667333333,4.5088,8.32426666666,37.4622,8.99131111111,47.6039333334,6.64860000001
812.32,6.44626666667,46.5415333333,47.3398666667,39.1777333334,5.76113333334,9.22246666667,37.9268,10.0347555555,47.1997333333,7.3996
812.63,6.28526666666,46.7878666667,47.5811333333,39.0856666667,5.62533333333,9.00406666667,37.9230666667,9.97873333333,47.1328666667,7.05413333333
812.93,6.64846666667,46.996,48.0634666667,39.4877333333,5.82506666667,9.38699999999,38.1703333333,10.1190222222,47.3497333333,7.45959999999
813.24,6.38613333334,46.3982,47.5509333333,38.8167333333,5.16000000001,8.88673333333,37.6455333333,9.64920000001,47.1729333333,7.03873333334
813.54,5.89933333334,45.7827333333,46.9918666667,38.3425333333,4.45666666667,8.3426,37.1822666667,8.79477777778,47.2989666667,6.53786666666
813.85,4.25753333333,44.4054,45.6438,37.0178666667,2.98833333334,6.71586666667,35.8594,7.21082222221,45.7053666666,4.97846666667
814.15,3.68073333333,44.0625333333,45.7965333333,37.3583333333,2.84193333334,6.45386666666,35.8561333333,6.68553333333,45.6808,4.65726666667
814.46,2.07973333333,42.9792666667,45.5246666667,36.4720666667,1.62020000001,4.90586666666,35.1386666667,5.04622222223,45.2950666667,3.26
814.76,2.2992,43.4232,45.9923333333,36.6794666667,1.92033333334,5.06753333334,35.4977333333,4.96691111111,46.1271,3.17913333333
815.07,1.3206,42.1168666667,44.7963333333,35.5891333333,1.32720000001,4.58133333333,34.5718666667,4.13284444445,45.0522333333,2.14213333333
815.37,2.367,42.6755333333,45.6718666667,36.7264,2.41733333334,5.36353333334,35.3288,5.04677777777,45.8073,3.19806666667
815.68,2.06413333333,42.7308666667,46.5385333333,37.3846,1.80120000001,4.6986,35.5384,4.52568888889,46.7661,2.57046666667
815.98,3.58686666667,43.2176,47.3550666667,38.4602,2.99233333333,6.07206666666,36.2566,5.84666666667,47.5492333334,3.97493333333
816.29,3.67186666667,43.2929333334,47.5924666667,38.1298666667,3.37986666667,6.13253333334,36.384,6.14684444445,47.667,4.12553333333
816.59,4.8434,44.1926,48.5267333333,39.2204,4.58566666666,7.18226666667,36.9858666667,7.15164444445,48.536,5.4696
816.89,4.9544,44.2986666667,48.7492666667,39.059,4.38979999999,7.27986666666,36.9096,6.97626666666,48.1724666667,5.50093333333
817.20,5.31533333333,44.8829333333,48.997,39.6756,4.59453333333,7.75973333333,37.6036,7.17517777777,48.982,5.65766666666
817.50,6.3282,45.6043333333,49.3871333333,40.1109333333,5.3008,8.40059999999,38.2488,7.96266666667,49.422,6.49746666667
817.81,7.45886666667,46.5885333333,49.8744,40.8982666667,6.12566666666,9.53419999999,38.6275333333,9.21255555557,50.1840666667,7.81580000001
818.11,7.52500000001,46.9095333333,50.3643333333,41.5977333333,6.14306666667,9.89459999999,38.8664,9.58884444444,50.6963666667,7.89740000001
818.41,8.22466666667,47.6139333333,50.9471333334,42.2774666667,6.38706666666,10.2949333333,39.1822666667,10.2536222222,51.1568666667,8.66986666666
818.72,7.63233333333,47.0589333334,50.1961333333,41.7499333333,5.5736,9.86266666666,38.5441333333,9.41842222222,50.4240333333,7.96080000001
819.02,8.23373333333,47.5860666667,50.3579333333,42.0109333333,6.14133333333,10.9012,38.9038666667,9.8580888889,50.5797,8.73186666667
819.33,8.34053333334,48.4022666667,50.7998666667,42.2908666667,6.34580000001,11.2481333333,39.3502,9.9018888889,50.9705333333,9.08906666667
819.63,8.71959999999,49.0392,51.5930666667,43.0864666667,6.81933333333,11.7847333333,39.9218,10.2622444445,51.7457666667,9.59326666667
819.93,8.89086666667,49.8385333333,52.6874,43.8690666667,7.17666666666,12.0417333333,40.6188,10.4834222222,52.5637333333,9.77826666667
820.24,9.77073333333,50.9557333333,53.789,45.145,8.25166666667,12.7812666667,41.5622666667,11.5357555556,53.5916,10.7254
820.54,10.3919333333,51.9272,55.0193333333,46.1627333333,8.81566666667,13.1655333333,42.1296666667,12.1358888889,54.4649333333,11.4684666666
820.85,10.8096666667,52.5088666667,55.6123333333,46.5406,9.22366666667,13.5963333333,42.581,12.6657111111,54.9046666667,11.9697333333
821.15,11.1024666667,53.0028,56.1587333333,47.0586666667,9.55053333333,13.8664,42.9176666666,13.0233555555,55.0466,12.2624666667
821.45,11.2856,53.2754666667,56.4566666667,47.3087333333,9.70566666666,13.9232,43.0391333333,13.1391777778,55.1711,12.5186666667
821.76,11.4350666667,53.5524,56.6893333333,47.5758,9.88920000001,14.0486666667,43.3066,13.2214888889,55.5307666667,12.6672
822.06,11.6412,53.9371333333,57.1142,47.9080666667,10.1562666667,14.2171333333,43.6288666667,13.4357777778,55.9486,12.8938666667
822.36,11.7712,54.0722666667,57.2965333333,48.1070666667,10.1814666667,14.2011333333,43.7208,13.5109555555,56.0772333333,12.9981333333
822.67,12.0324666667,54.3764666667,57.6288,48.4194,10.3933333333,14.355,43.9749333333,13.763,56.3733333333,13.2648
