wavelength,Back_HetXanf,Belly_HetXanf,Breast_HetXanf,Crissum_HetXanf,Crown_HetXanf,DorTail_HetXanf,Patch10_HetXanf,Patch11_HetXanf,Patch12_HetXanf,Rump_HetXanf,Throat_HetXanf,WingTip_HetXanf
237.79,-7.82375000001,1.01908333334,-2.33829166666,4.3165,-7.91366666667,-4.61633333333,-11.0911666667,-13.609125,1.70858333332,-3.49760714286,-8.21341666667,-8.99275
238.17,-9.82366666667,0.486583333333,-2.63079166666,2.61558333334,-10.2495833333,-6.20416666668,-12.2871666667,-14.735375,-0.30433333335,-4.39475744048,-9.6715,-11.0704166667
238.54,-14.0365833333,-3.13716666667,-7.12925000001,-1.29908333333,-14.1951666667,-8.84024999999,-18.1875833333,-19.7719166667,-3.45383333333,-8.42493749999,-14.1951666667,-16.0329166666
238.92,-14.8916666667,-5.65575000001,-10.5595416667,-5.71616666666,-16.3358333333,-9.44650000001,-19.284,-21.6005,-3.70041666667,-10.9370639881,-15.0721666667,-18.8326666667
239.29,-13.0795,-4.139,-8.59554166668,-5.71183333333,-14.9558333333,-7.83650000001,-17.57725,-19.5915416667,-2.12483333332,-8.18557886904,-12.2238333333,-15.0661666667
239.67,-12.793,-3.66966666667,-7.75991666668,-6.29466666666,-13.7360833333,-5.7085,-15.1120833333,-18.093875,-1.93691666667,-6.66960863094,-11.6970833333,-13.1498333333
240.04,-10.0094166667,-2.0485,-5.63329166667,-5.91266666665,-10.9405,-1.90875000001,-12.2439166667,-15.1537083334,0.325833333343,-4.98634821428,-9.45066666666,-10.7076666667
240.42,-9.35108333334,-4.24083333333,-6.71116666668,-8.37558333333,-10.8990833333,-1.31474999999,-11.5563333333,-14.769,-1.65375,-5.23816369047,-8.63024999998,-10.2415
240.79,-7.16966666667,-2.72133333333,-5.76191666668,-7.22608333333,-9.19666666668,0.187750000007,-9.36574999999,-12.51875,-0.99458333334,-4.75381249999,-7.03825,-7.65775
241.17,-3.89658333332,-1.21158333333,-2.80770833333,-5.0425,-6.45066666666,2.65233333334,-6.02491666666,-8.51333333333,0.360000000008,-2.74263690476,-4.42041666667,-4.60058333333
241.54,-4.21149999999,-1.71741666667,-3.03175,-4.06216666668,-6.10808333333,2.53875,-4.70425,-7.53454166667,0.0746666666593,-2.88188244047,-3.89791666667,-3.97233333333
241.92,-4.53425,-3.59475,-4.34370833333,-4.83383333335,-7.03974999999,2.04233333333,-4.67058333333,-7.563875,-1.37525,-3.5370282738,-4.23466666667,-4.65691666666
242.29,-4.59808333334,-4.53375,-5.32575,-4.95866666668,-6.92941666668,1.97066666667,-5.51258333333,-7.869625,-1.48125,-4.81495386906,-4.27608333333,-4.86866666667
242.67,-2.76983333333,-3.48025,-3.48025,-4.45575,-4.78083333334,2.66133333333,-3.50425,-6.06945833333,-0.698333333334,-3.85354464285,-2.25191666667,-2.61325
243.05,-1.65733333333,-2.5445,-2.486125,-3.02291666667,-2.82466666667,3.87508333334,-2.346,-3.94483333334,0.11675,-2.59600595238,-0.583749999998,-0.583583333331
243.42,-1.78416666667,-2.58983333333,-2.59554166667,-2.57833333333,-3.02716666666,4.05158333333,-1.92225,-3.34941666667,-0.195750000001,-3.13352232143,-0.679000000001,-0.817333333334
243.80,-1.773,-2.10033333333,-2.03258333333,-2.33733333333,-2.72141666666,3.38766666667,-1.76158333333,-3.39325,-0.225833333333,-3.34198958334,-0.158083333333,-0.666250000001
244.17,-1.47783333333,-0.833416666667,-1.48883333333,-0.98883333333,-2.422,3.73325,-0.3665,-2.54445833333,0.1,-2.82280357143,0.888750000001,0.4665
244.55,-1.48841666667,0.391250000002,-0.9725,-0.380333333335,-2.28158333333,4.04158333333,-0.108749999999,-1.80895833333,0.56475,-2.2250639881,1.34716666666,0.49975
244.92,-0.976,0.661250000003,-0.204708333335,0.115666666668,-1.43791666667,4.61783333333,0.535166666667,-1.23858333333,0.82925,-1.29521577381,2.38233333333,0.682083333334
245.30,-0.624416666666,0.4855,-0.252833333332,0.02975,-1.08975,4.97433333333,0.852250000001,-0.763083333332,1.18908333333,-1.36261160714,2.14016666666,1.03058333333
245.67,-0.352416666668,0.397583333335,-0.424791666668,-0.533416666667,-1.22908333333,5.45008333333,1.13883333333,-1.125375,1.54566666666,-1.13462797619,1.87991666667,1.14775
246.05,1.57116666667,2.45158333333,1.42725,1.00366666667,0.658083333334,7.49416666666,3.381,0.765166666667,3.13425,1.08149851191,3.3645,3.32341666667
246.42,2.77033333333,3.58633333333,2.35841666667,1.99891666666,1.78941666667,8.73025,4.85941666667,1.80820833333,4.23033333333,2.69398363095,4.46233333333,5.0165
246.79,3.50175,4.43466666666,2.94133333333,3.0285,1.817,9.76033333333,5.50691666667,2.52016666667,4.943,3.56965922619,5.13766666666,5.63216666667
247.17,3.07916666667,3.76033333333,2.885875,2.84975,1.36275,9.32908333334,5.2345,1.97179166667,4.34341666667,3.04313690476,4.4615,5.01825
247.54,2.87733333333,3.18258333333,2.70908333333,2.47891666667,0.909416666668,9.03708333333,4.59641666667,1.52595833333,3.83041666667,2.63779761905,4.092,4.68991666667
247.92,2.77175,2.78983333333,2.408625,2.36625,0.593166666666,9.13216666667,4.16358333333,1.434375,3.70366666667,2.39502083333,3.92766666666,4.52058333333
248.29,2.55608333333,2.2555,2.42645833333,2.33816666667,0.412333333333,8.96341666666,3.82208333333,1.35745833333,3.52775,2.14463095238,3.77491666667,4.02233333333
248.67,2.90075,2.20933333334,2.56383333334,2.57858333333,0.527416666665,9.10099999999,4.19008333333,1.47975,3.56891666666,2.3495922619,3.91458333333,4.36583333333
249.04,2.93216666667,2.19791666667,2.42054166667,2.34833333333,0.445583333332,9.14625000001,4.35925,1.49629166667,3.52258333333,2.33627827381,4.04616666667,4.44966666667
249.42,2.85958333333,1.9905,2.62670833333,2.46283333334,0.623666666667,9.35366666666,4.32716666667,1.34183333333,3.57766666667,2.46002827381,4.1825,4.4785
249.79,3.53608333333,2.46916666667,3.49583333333,3.14016666667,1.24133333333,9.72900000001,4.9315,1.754625,4.26083333333,3.05226488095,4.58266666667,4.77725
250.17,2.40691666667,1.41783333333,2.737625,1.97075000001,-0.174416666668,8.40608333333,3.75225,0.483708333332,3.19233333333,1.78317113096,3.38866666667,3.49775
250.54,2.11566666666,1.60408333333,3.31875,2.10049999999,-0.412416666665,8.18825,3.65108333333,0.58425,3.18525,1.91166666667,3.338,3.147
250.92,1.16441666667,0.356333333333,2.30129166667,1.32291666667,-1.11683333333,7.05783333334,2.73291666667,-0.578291666667,2.56658333334,0.809063988095,1.8695,1.8535
251.29,1.34533333333,0.554499999999,2.115875,1.35350000001,-1.13333333333,6.94725,3.08225,-0.476875000001,2.77233333334,1.14111458333,2.16083333333,1.9325
251.66,0.388499999999,-0.0842499999992,0.992208333332,0.793583333333,-1.41841666667,6.13816666667,2.62583333333,-1.05529166667,2.60041666667,0.849321428575,1.54491666667,1.30025
252.04,-0.656166666668,-1.4075,-0.263541666665,-0.155416666667,-2.33166666667,5.23316666667,2.16758333334,-1.78754166667,2.26233333333,0.285819940475,0.569916666667,0.112333333334
252.41,-1.73358333333,-3.12383333333,-2.24358333333,-1.76041666666,-3.44891666667,3.99966666667,0.866666666668,-3.29975,0.947999999998,-0.67358482143,-1.571,-1.01116666667
252.79,-2.58525,-3.57541666666,-2.53466666667,-2.48441666667,-4.09783333333,3.2635,0.238333333335,-3.149,0.284166666668,-1.19455654762,-2.2735,-1.9345
253.16,-3.33875,-4.26266666667,-3.19241666667,-3.24725,-5.15,1.8845,-0.777583333335,-3.68654166667,-0.887333333332,-2.36713839286,-3.595,-2.48816666667
253.54,-5.3565,-6.14325,-5.418,-5.21433333334,-8.01091666667,-0.474,-2.74925,-5.80220833334,-3.6215,-4.90001636904,-5.77358333333,-4.17133333333
253.91,-6.07383333333,-6.95241666667,-6.532375,-6.51783333333,-8.87408333334,-1.22625,-4.18091666667,-6.20891666667,-5.36875,-6.01074702381,-6.15091666667,-4.6445
254.28,-5.68408333333,-6.85041666667,-7.117375,-6.51433333333,-8.39266666667,-0.761083333333,-4.35941666667,-5.97066666667,-5.53575,-5.88258779762,-5.58525,-4.16175
254.66,-6.92875,-8.30183333334,-8.99895833332,-8.07150000001,-9.36058333334,-2.05475,-5.68133333333,-7.17504166666,-6.67716666667,-7.38861011905,-6.78191666667,-5.49266666666
255.03,-8.42225,-9.41258333332,-10.3082083333,-9.91325000002,-10.77,-3.57133333333,-6.9425,-8.46145833333,-8.28891666667,-8.44395238096,-7.79924999999,-6.66425
255.41,-10.2074166667,-11.3153333333,-11.6690416667,-12.12875,-12.4350833333,-5.41025,-8.95800000001,-10.490375,-10.514,-10.306953869,-9.66524999999,-8.27441666668
255.78,-10.3175833333,-11.7124166667,-12.12725,-12.4579166667,-13.04725,-5.47141666667,-9.01891666668,-10.9008333333,-10.97875,-10.6529032738,-10.3054166667,-8.79033333333
256.15,-9.78533333335,-11.2125833333,-12.45725,-12.92075,-12.6645833333,-5.222,-9.346,-10.8225,-12.0180833333,-10.9538511905,-10.2489166667,-8.91883333333
256.53,-8.08075000002,-9.34341666667,-10.1642083333,-11.3980833333,-10.6750833333,-3.91408333334,-7.39191666666,-8.37349999999,-9.791,-9.39829910714,-8.11516666667,-6.77241666667
256.90,-6.42125,-8.51808333333,-9.56641666667,-10.29975,-9.38716666668,-3.06383333333,-6.42108333333,-7.06225,-8.06191666667,-8.50814285714,-7.638,-5.14991666667
257.28,-5.48166666667,-7.67841666667,-8.32829166667,-9.46191666667,-7.99066666666,-1.844,-5.40108333333,-5.66295833334,-6.54958333333,-7.13371874999,-7.0535,-4.1515
257.65,-4.09641666667,-6.08775,-6.714625,-7.37716666666,-6.04383333333,-0.0174166666675,-3.77191666667,-4.01329166667,-4.43866666667,-4.88411160714,-5.77191666667,-2.64041666667
258.02,-2.6365,-5.394,-5.75370833333,-5.67433333333,-5.08333333334,1.04533333333,-2.46966666667,-2.886375,-3.21958333333,-3.80989583333,-4.697,-1.27283333333
258.40,-1.05291666667,-3.70433333334,-3.585625,-3.80708333333,-3.88425,2.51016666667,-0.674250000001,-1.403,-1.91333333333,-2.44882886905,-3.32558333333,0.0512500000017
258.77,-0.353416666667,-2.88233333334,-2.70283333333,-2.94983333333,-3.24691666667,3.05641666667,0.257916666666,-0.493416666667,-1.53108333333,-1.72692708333,-2.55716666667,1.17216666667
259.15,1.015,-1.2775,-1.255375,-1.33708333334,-1.73308333333,4.63966666667,1.535,1.03241666667,0.0393333333332,-0.0548288690475,-1.32716666667,2.79258333333
259.52,1.797,-0.593000000001,-0.676666666665,-0.5025,-1.22658333333,5.55425,2.30866666667,1.60916666667,0.968666666667,0.713293154761,-0.760583333334,3.77966666667
259.89,1.7955,-0.436166666666,-0.419041666665,-0.736749999999,-1.13916666667,5.54725,2.35858333333,1.59629166667,0.944416666667,0.744398809524,-0.76225,3.993
260.27,2.22358333333,-0.0159999999993,0.159458333335,-0.0242500000007,-0.625583333333,5.74241666667,2.81683333333,2.24766666667,1.49725,1.31226190476,-0.302666666666,4.72566666667
260.64,1.79983333333,-0.295333333335,-0.197708333335,-0.359166666668,-1.00166666667,5.56733333333,2.60208333333,1.83775,1.02566666667,1.14311011905,-0.55475,4.54183333333
261.01,1.45891666667,-0.633416666665,-0.348833333335,-0.717416666667,-1.12633333333,5.39533333333,2.50933333333,1.25854166667,0.529083333334,0.799412202382,-0.765749999999,4.27283333333
261.39,0.877,-1.20425,-1.01454166667,-1.28525,-1.64883333333,4.93466666667,2.22675,0.531333333334,-0.00408333333325,0.351973214287,-1.14358333333,3.91608333333
261.76,1.26275,-0.919,-0.66025,-1.19633333333,-1.25016666667,4.97991666667,2.59966666667,0.848458333333,0.368416666668,0.549922619048,-0.73275,4.533
262.13,0.366416666668,-1.34375,-1.1125,-2.02883333333,-1.78891666667,4.2845,2.2075,0.1875,-0.222416666665,-0.110345238095,-1.35258333333,4.06183333333
262.51,-1.28533333334,-2.72841666666,-2.54679166667,-3.58858333333,-2.95766666667,2.867,1.03225,-1.120375,-1.63408333333,-1.42621875,-2.695,3.211
262.88,-3.157,-4.86283333333,-4.50416666667,-5.78766666666,-4.9425,0.946000000002,-0.760083333332,-3.074375,-3.57141666667,-3.40706547619,-4.67666666667,1.44008333333
263.25,-5.31641666666,-7.39691666667,-6.59070833333,-8.26208333333,-7.14208333333,-1.29808333333,-2.55466666667,-5.266,-6.21141666667,-5.68521130952,-6.70933333333,-0.551166666666
263.63,-7.13166666666,-9.39783333332,-8.23208333333,-10.3905833333,-8.53575,-3.2065,-4.19933333333,-6.95195833333,-8.13083333333,-7.6679985119,-8.39874999999,-2.36416666667
264.00,-7.54883333333,-9.95799999999,-8.91812500001,-10.7563333333,-9.13175,-4.29966666667,-4.78991666667,-7.755625,-8.75350000001,-8.36078422619,-9.18766666667,-3.07425
264.37,-8.88108333332,-11.4416666667,-10.1131666667,-12.3594166667,-10.6794166667,-5.38041666667,-6.24616666667,-9.69141666665,-10.0725,-9.84972916666,-10.8346666667,-4.55891666667
264.75,-9.05733333334,-11.835,-10.1544583333,-12.116,-10.66775,-5.93225,-6.91483333333,-9.94399999998,-10.1433333333,-10.1289375,-11.1920833333,-5.20833333333
265.12,-9.53308333332,-12.0266666667,-10.4690833333,-12.07725,-10.8701666666,-6.48325,-7.66125,-10.2595,-10.4655,-10.3209895833,-11.4555833334,-5.69525
265.49,-8.8715,-11.68225,-9.18995833334,-11.1583333333,-10.068,-6.06058333333,-7.512,-9.24329166668,-9.72108333332,-9.88674404762,-10.96,-5.50116666667
265.87,-8.89591666667,-11.9515,-9.46179166666,-11.22225,-10.2916666667,-6.13183333333,-7.77075,-9.42366666667,-10.4650833333,-10.2054791667,-11.1735833333,-6.15983333333
266.24,-8.18416666667,-11.3168333333,-8.78408333333,-10.3065,-9.5945,-5.25483333333,-7.31633333333,-8.67570833334,-9.51991666666,-9.15043898808,-10.6658333333,-5.499
266.61,-7.58158333333,-11.0719166667,-8.62745833333,-9.64058333333,-9.21575000001,-5.05875,-7.34641666667,-8.36275,-8.49691666667,-8.48956101191,-10.4901666667,-5.22875
266.98,-6.33958333333,-10.0378333333,-7.528375,-8.18866666668,-7.72316666667,-3.40883333333,-6.23275,-7.544,-6.90575,-7.19176041667,-9.67299999999,-4.28308333333
267.36,-5.318,-8.80233333333,-6.72825,-7.10899999999,-6.62166666667,-2.1565,-5.52516666667,-6.50279166667,-5.82975,-6.40385119048,-8.67458333334,-3.2285
267.73,-4.96016666667,-7.9645,-6.34825,-6.17241666667,-6.20175,-1.75091666667,-4.97175,-5.76833333333,-5.16508333333,-5.64777678572,-8.04641666667,-2.71133333333
268.10,-5.69383333333,-8.68941666667,-6.66025,-6.75066666666,-6.51133333333,-1.90391666667,-5.33166666667,-6.087875,-5.75191666667,-6.07715327381,-8.23991666667,-3.1125
268.48,-6.0355,-8.87474999999,-6.43575,-6.81275000001,-6.68608333333,-2.03283333333,-5.26383333333,-5.89141666667,-5.79933333334,-6.35047321429,-8.19508333334,-3.19633333333
268.85,-6.36383333334,-9.31800000001,-6.96725,-7.37141666666,-7.17791666667,-2.53291666667,-5.846,-6.42075,-6.04508333333,-6.70257886905,-8.61225000001,-3.38675
269.22,-6.6385,-9.40666666667,-7.30225,-7.67225000001,-7.7175,-2.55358333333,-6.10166666667,-6.5225,-6.15233333334,-7.00992410714,-8.76291666667,-3.40683333334
269.59,-6.54291666667,-9.07933333333,-7.43254166667,-7.39391666666,-7.60391666667,-2.39275,-5.8355,-6.46275,-5.93475,-6.6869672619,-8.40516666667,-3.06691666667
269.97,-6.63966666666,-9.04516666667,-7.33275,-7.4865,-7.63216666667,-2.36766666667,-5.88991666667,-6.45904166667,-5.80908333333,-6.45937797619,-8.58666666667,-2.93425
270.34,-6.05166666667,-8.43266666667,-6.792875,-7.04366666666,-7.04366666667,-1.86941666666,-5.45633333333,-5.79558333334,-5.28916666667,-6.10311904762,-7.853,-2.35516666667
270.71,-5.4935,-7.89525,-6.047125,-6.48541666667,-6.51558333333,-1.0625,-4.52158333333,-5.22404166667,-4.80375,-5.5273125,-6.90841666667,-1.88308333333
271.09,-4.36516666667,-6.42833333333,-4.72191666666,-5.19825,-5.48058333333,-0.091,-3.21658333333,-3.81008333334,-3.47025,-4.32413690476,-5.51883333334,-0.569583333334
271.46,-4.13191666667,-6.03783333333,-4.3335,-4.59558333333,-5.13816666667,0.148250000001,-2.773,-3.46866666667,-3.09766666667,-3.9374077381,-5.15666666667,-0.208833333332
271.83,-3.56875,-5.17825,-3.74170833333,-3.96883333333,-4.41441666666,0.854666666666,-2.1275,-2.83470833333,-2.58216666667,-3.48571577381,-4.53258333333,0.363750000001
272.20,-3.04475,-4.963,-3.69370833334,-3.454,-4.1535,1.12216666667,-1.79083333333,-2.47270833333,-2.40216666666,-3.06527380953,-4.10525,0.769916666666
272.58,-3.04516666667,-4.96033333333,-4.114875,-3.69633333333,-4.102,0.871250000001,-1.90216666667,-2.76708333333,-2.75191666667,-3.05957142857,-4.07616666667,0.715999999999
272.95,-2.07166666667,-4.07516666667,-3.1055,-2.66283333334,-3.13091666667,1.89708333333,-0.884833333333,-1.95466666667,-1.93133333334,-2.24832142857,-3.216,1.58225
273.32,-1.57866666667,-3.94433333333,-2.70645833333,-2.25175,-2.75941666666,2.1245,-0.448499999999,-1.786,-1.43075,-1.79770833333,-2.88641666667,1.81991666667
273.69,-1.49683333333,-3.84683333333,-2.79129166667,-2.29041666667,-2.75933333333,2.23475,-0.294166666667,-1.72308333333,-1.39891666667,-1.83797172619,-2.866,1.88508333333
274.06,-1.70225,-3.72066666667,-2.96683333333,-2.12225,-2.84116666667,2.26516666667,-0.276999999999,-1.66958333333,-1.33408333333,-1.98919940476,-2.74608333333,1.71516666667
274.44,-2.09108333333,-4.14666666667,-3.21645833333,-2.17975,-3.02141666667,1.86508333333,-0.451833333333,-2.029125,-1.38666666667,-2.14232291667,-3.16316666667,1.4265
274.81,-1.8845,-3.83691666667,-2.90791666667,-1.81225,-2.707,1.73966666667,-0.546916666668,-1.94316666666,-1.36908333333,-1.88812648809,-3.24033333333,1.4145
275.18,-2.22158333333,-4.14108333333,-3.33929166667,-1.994,-2.96991666667,1.15716666667,-1.13408333333,-2.57954166667,-1.622,-2.20575297619,-3.62983333334,0.878499999999
275.55,-2.72033333333,-4.80841666667,-3.848125,-2.39458333333,-3.52966666666,0.589,-1.77208333333,-3.14891666667,-1.80066666667,-2.55419940476,-4.11891666667,0.287249999998
275.93,-2.97625,-5.64016666667,-4.16675,-2.97125,-4.26433333334,-0.195166666666,-2.39091666666,-3.71304166667,-2.10766666667,-2.94364136905,-4.54725,-0.219583333333
276.30,-3.18883333334,-5.56058333333,-4.124125,-3.32416666667,-4.35708333333,-0.501416666668,-2.6425,-3.87329166667,-1.9105,-3.23046130952,-4.8335,-0.346000000002
276.67,-3.222,-5.55575,-4.04420833333,-2.9565,-4.3505,-0.372666666667,-2.40508333333,-3.72758333333,-1.53208333333,-3.11216369048,-4.89158333333,-0.326916666667
277.04,-3.86908333333,-5.94208333333,-4.75666666667,-3.43575,-4.88708333333,-1.09658333333,-2.97625,-4.22158333333,-2.10416666667,-3.76297767857,-5.27883333333,-0.966
277.41,-4.88841666667,-6.77266666667,-5.530625,-4.08175,-5.53075,-1.96916666667,-3.88,-4.79304166667,-2.7495,-4.55851190476,-6.173,-1.619
277.79,-5.0275,-6.90741666667,-5.66129166667,-3.90275,-5.91466666667,-2.09666666667,-4.26716666667,-5.06975,-2.63533333333,-4.47473511905,-6.37408333333,-1.64241666667
278.16,-5.10433333333,-7.52216666667,-5.87854166666,-4.00858333333,-6.27891666667,-2.40208333334,-4.59316666667,-5.35970833333,-2.68116666666,-4.50115625,-6.57416666666,-1.87525
278.53,-4.73441666667,-7.18741666667,-5.43179166667,-3.70258333333,-5.948,-2.13125,-4.18991666667,-4.95725,-2.49941666667,-3.92500892857,-6.11891666667,-1.83058333333
278.90,-4.67266666667,-7.27491666667,-5.55041666667,-3.53658333333,-6.00483333334,-1.99291666667,-3.88808333334,-4.74229166667,-2.12725,-3.64569494048,-5.84466666667,-1.58508333333
279.27,-5.821,-8.67458333333,-6.66358333333,-4.86975,-7.2115,-3.00858333334,-5.056,-5.57533333333,-3.37583333333,-4.76850892857,-6.85483333333,-2.64666666666
279.64,-5.34733333333,-8.24283333333,-6.32416666667,-4.66275,-6.63658333333,-2.58825,-4.52166666667,-5.16604166667,-2.9105,-4.44121130953,-6.46,-2.16008333333
280.02,-4.59416666667,-7.3605,-5.62854166666,-3.56233333333,-5.50316666666,-1.425,-3.53283333333,-4.33608333333,-1.82791666667,-3.47580208333,-5.57683333333,-1.25783333333
