wavelength,Back_DiuDium,Belly_DiuDium,Breast_DiuDium,Crissum_DiuDium,Crown_DiuDium,DorTail_DiuDium,Patch10_DiuDium,Rump_DiuDium,Throat_DiuDium,WingTip_DiuDium
252.79,9.00723333332,11.8157333333,7.41773333334,7.42793333333,6.52266666667,16.2964333333,29.1461333333,13.3745333333,8.76553333333,13.6830666667
253.16,10.4872,12.9025666667,8.45133333333,8.68733333333,7.22053333334,17.3281333333,29.6615333333,13.8359333333,9.70259999999,15.0257333333
253.54,11.0327,13.3434666667,8.94673333334,9.0082,7.52553333333,17.3978,28.7014,14.1921333333,9.37633333333,15.3886666667
253.91,11.2245333333,14.4741,10.0575333333,10.5598666667,8.29926666667,18.5660333333,29.0108666667,15.2902,10.3297333333,16.3684666666
254.28,10.6205666667,14.0144,9.22566666667,10.1594,6.66666666666,17.8254,28.3690666667,14.7172,9.47833333332,16.2328666667
254.66,11.085,14.1835333333,8.87020000001,10.3468666667,6.4206,18.1991333333,27.9866,14.8320666667,9.31773333333,15.7157333333
255.03,6.97530000001,9.94436666667,4.1604,5.97519999999,1.44453333333,14.0431333333,24.5308,10.5555333333,4.07406666666,10.7286
255.41,6.38153333335,9.22060000001,4.56266666666,5.58933333334,0.988733333325,14.1254666667,24.0304,9.34093333332,3.62473333333,9.44226666665
255.78,2.95433333333,6.49650000001,0.941266666665,1.817,-2.23526666666,11.0719333333,20.8888,7.16339999999,0.797466666668,6.02613333335
256.15,0.337133333328,5.54713333334,-0.776133333334,0.292599999998,-3.98206666666,10.0254666667,19.5674,5.66159999999,-0.063533333332,4.84733333334
256.53,0.676633333326,5.67033333333,-1.1438,0.307533333333,-3.99753333333,10.5413333333,20.6028,5.28913333333,0.381266666666,5.14159999999
256.90,-0.740033333336,4.30656666667,-2.21446666667,-0.151466666665,-4.99993333333,9.14326666667,20.7110666667,3.5782,-0.955733333333,4.27733333334
257.28,-2.29033333334,2.66773333333,-3.5954,-1.41493333333,-5.76513333333,7.91416666667,20.4088666667,2.67293333333,-1.7716,3.868
257.65,-2.8113,1.83603333333,-3.837,-1.7584,-5.66853333333,7.17953333333,21.2636666666,2.06953333333,-1.859,3.47979999999
258.02,-2.4981,1.97446666667,-4.5404,-2.45393333333,-5.97926666667,6.39493333333,21.5268666667,1.85453333333,-2.2462,3.60513333334
258.40,-2.164,2.23516666667,-4.00713333333,-1.76833333333,-4.8558,6.9162,22.9376666667,2.31733333333,-1.71133333333,4.0784
258.77,-0.945166666668,3.51089999999,-2.5754,-1.11006666667,-3.51406666667,7.61186666667,24.2181333333,3.24126666667,-0.291733333335,5.79146666666
259.15,-0.037433333334,4.26586666667,-1.72126666667,-0.0057333333326,-2.6886,8.46003333334,24.8644666667,4.19126666667,0.7772,6.64926666667
259.52,-0.048333333334,4.0457,-2.1558,0.172066666668,-2.68833333333,8.10753333333,24.5428666667,4.22573333333,0.650466666665,7.03226666667
259.89,1.74663333333,6.14630000001,-0.005,2.23906666667,-0.771733333332,10.0126333334,26.5956666667,6.22993333333,2.64526666667,8.89066666667
260.27,2.4684,6.46583333333,0.257666666667,2.622,-0.426399999999,10.1513,26.8995333333,6.69633333334,2.9888,9.29866666667
260.64,2.22806666667,6.43956666667,0.449066666666,2.34393333333,-0.528133333333,9.95066666666,27.0022,6.71606666666,2.8078,9.15853333335
261.01,0.942333333334,5.41453333333,-0.846599999999,0.977599999999,-2.071,8.79323333332,26.2686,5.64373333334,1.68806666667,8.00193333334
261.39,1.68993333333,6.03556666667,-0.154533333333,1.6074,-1.63313333333,9.09576666668,26.5480666667,6.37806666667,2.0864,8.408
261.76,2.7781,7.10853333334,0.711466666665,2.79166666667,-0.716733333333,10.1670666667,27.3401333333,7.1464,3.115,9.54446666665
262.13,2.7008,7.12593333333,0.907066666669,3.07333333333,-0.519933333333,10.5114333333,27.5158666667,7.204,3.49506666667,9.60139999999
262.51,2.816,6.88306666667,0.984533333333,2.6216,-0.771466666667,10.0815333333,26.9802666667,6.83593333333,3.30506666667,9.27560000001
262.88,1.5297,5.14013333333,-0.650666666666,1.42593333333,-2.71373333333,8.90953333335,25.4759333333,5.10893333333,1.47473333333,7.46966666668
263.25,1.53003333333,5.66770000001,0.194466666667,2.0352,-2.48406666667,9.44263333333,25.9856666667,5.39466666667,2.03506666667,7.82633333334
263.63,1.48376666667,5.90673333333,0.1608,2.05073333333,-2.53313333333,9.90353333333,26.0395333333,5.27546666667,1.6888,7.97753333334
264.00,1.1539,4.51286666667,-0.316266666668,0.803466666667,-3.34193333333,9.19233333333,25.1624,3.67533333333,0.709266666667,7.22233333335
264.37,2.49566666667,5.42759999999,1.4508,2.33166666667,-2.11573333333,10.2027666667,26.5803333333,4.62873333333,1.6406,8.31606666667
264.75,1.83743333333,4.91153333333,0.587933333334,2.45553333333,-2.96573333333,9.9871,25.5252,3.6662,0.778200000001,7.99826666667
265.12,5.43696666667,7.54870000001,4.23133333333,5.58246666667,0.987066666667,12.3301,27.1359333333,6.91733333333,3.6732,10.8819333333
265.49,5.14763333333,6.79266666666,4.0062,5.1476,0.661066666667,11.9007,27.1074,6.19433333333,3.24286666667,10.2557333333
265.87,4.40116666667,5.55686666666,3.08166666667,3.5774,-0.640666666666,10.6482666667,26.0869333333,5.286,2.2348,9.12273333333
266.24,3.818,4.72063333333,2.43433333333,2.3456,-1.64266666667,9.40070000001,25.0092666667,4.22486666667,0.732533333333,8.08726666669
266.61,4.80456666667,6.37106666667,4.13946666667,3.68173333333,-0.112666666667,11.3727,26.3780666667,5.99793333333,2.34413333333,9.72913333334
266.98,6.49133333333,8.06873333333,6.24873333334,5.2376,1.8874,13.1042666667,27.442,7.77213333333,4.50953333333,11.4392666667
267.36,7.57366666667,8.47739999999,6.83026666667,5.442,2.6326,13.5495,28.4478666667,8.6314,5.29146666667,12.5868
267.73,6.37286666667,6.87563333333,5.37386666666,4.45306666667,1.32546666667,12.1156333333,27.8225333333,7.24779999999,4.34866666667,11.4071333333
268.10,6.32626666667,6.69293333334,5.32546666667,4.48153333333,1.11233333333,11.6748,28.2237333334,7.4648,4.66473333333,11.4753333333
268.48,5.4114,6.0457,4.37406666667,3.33006666667,-0.085866666666,10.8456666667,27.7832666667,6.224,3.416,10.7301333334
268.85,5.94,6.30816666667,4.816,3.76666666667,0.801533333333,11.0004666667,28.589,7.03146666667,4.28806666667,11.1893333333
269.22,5.72086666667,5.92346666667,4.16979999999,3.552,0.527666666668,11.1486666666,28.5972666667,6.4028,4.2986,11.1517333333
269.59,6.2642,6.67909999999,4.83139999999,4.276,1.186,11.7477666667,29.276,7.45953333333,5.11246666667,11.9413333333
269.97,7.19006666666,7.9826,5.67453333333,5.77146666667,2.81306666667,12.9461666667,30.3568666667,8.42113333332,6.30366666666,13.0912666667
270.34,7.383,8.16093333334,5.71333333333,6.12846666667,3.2516,13.1316666667,30.9297333333,8.77773333333,6.81873333333,13.3041333333
270.71,6.47276666667,7.23393333334,4.54853333333,5.081,2.51166666667,11.8924666667,30.4282,7.87606666665,5.89699999999,12.7082
271.09,5.0561,6.21213333333,3.28846666667,4.18066666667,1.64413333333,10.5639333333,29.8203333333,7.32886666667,4.66886666667,11.9135333333
271.46,4.8958,6.31306666666,3.12486666667,4.30366666667,1.7874,10.2632333333,29.4079333333,7.14366666667,4.4736,11.5954
271.83,6.47956666667,7.99733333333,4.8536,5.5336,3.1936,12.0105,30.614,8.66406666667,6.14500000001,12.7273333334
272.20,7.02166666666,8.58259999999,4.66766666667,6.09773333333,3.67573333333,12.2885333333,30.4280666667,8.87213333335,6.16813333334,13.0764666667
272.58,6.7331,8.18316666667,4.0472,5.677,3.8552,11.7774666667,29.6947333333,8.77393333335,6.10519999999,12.8655333333
272.95,5.90513333334,7.41353333333,3.44886666667,4.79493333333,3.4096,11.1078333333,29.0004,8.00793333333,5.355,12.1001333333
273.32,6.2712,7.80893333334,3.8272,4.75546666667,3.79773333333,11.2649666667,29.0886666667,8.563,5.71853333333,12.2426
273.69,5.61806666667,7.00206666667,3.06806666667,4.15413333333,3.32846666667,10.4179,28.5636,7.55253333334,5.26033333333,11.8969333333
274.06,4.90856666667,6.30073333334,2.66033333333,3.50613333333,2.279,9.56696666667,28.0484666667,6.7646,4.7022,11.2349333333
274.44,4.42493333333,5.57759999999,2.27353333333,3.30153333333,1.91313333333,9.12820000001,27.663,6.04133333334,4.33486666667,10.9594
274.81,3.2485,3.85056666667,0.914066666669,2.09646666667,0.525600000002,7.93110000001,26.3711333333,4.1982,3.0104,9.77013333335
275.18,3.82403333333,3.82119999999,0.992533333334,2.4084,0.558333333332,8.11903333334,26.7230666667,3.717,3.22613333333,9.75166666667
275.55,3.73976666667,3.67433333334,1.01746666667,2.6086,0.585266666668,8.15569999999,26.3767333333,3.5636,3.01786666667,9.70733333332
275.93,2.82216666667,2.81356666666,-0.0234000000006,1.69166666667,-0.146933333333,6.6872,25.762,2.44933333333,2.09693333333,8.96333333333
276.30,0.752266666666,0.816533333334,-1.529,-0.281400000001,-1.98173333333,5.1896,24.5932,0.6606,0.636000000001,7.02753333333
276.67,1.42286666667,1.55173333333,-0.300533333333,1.04266666666,-1.33093333333,6.40013333333,25.1518,1.28173333333,1.36773333333,7.67866666668
277.04,2.28913333333,2.35393333333,0.605533333333,1.81033333333,-0.895933333333,7.436,25.9128666667,1.7238,2.08226666667,8.61913333333
277.41,0.850566666667,1.3851,-0.481466666667,1.057,-1.8074,6.15706666667,25.1782,0.412866666667,1.07573333333,7.86739999999
277.79,0.964833333333,2.00496666667,-0.438666666667,1.40346666667,-1.49113333333,6.91733333333,25.3008,0.570200000001,1.2908,8.01373333335
278.16,0.385033333334,1.32413333333,-0.9514,0.77,-1.50873333333,6.71996666667,25.0328666667,0.137666666666,1.10806666667,7.59299999999
278.53,1.68956666666,3.10210000001,0.121733333334,2.17353333333,0.109600000001,7.97253333333,25.8752,1.5038,2.5814,8.79153333333
278.90,2.54833333333,4.53763333333,0.903933333332,3.20553333333,1.37373333333,8.68589999999,26.8272,2.90813333333,3.49693333334,9.3904
279.27,2.8688,5.19123333333,1.379,3.71013333333,2.17933333333,9.06523333334,27.0814666667,3.58746666667,4.0024,10.0438
279.64,2.94243333333,5.18676666666,1.4712,3.63753333333,2.27033333333,9.28469999999,27.8367333333,3.77073333333,4.48299999999,10.4720666667
280.02,3.3892,5.69990000001,1.9614,4.1968,2.96726666667,9.88826666667,27.8570666667,4.33080000001,4.96786666666,10.908
280.39,4.9517,6.9881,3.63333333333,5.493,4.4748,11.053,28.7353333333,5.57886666667,6.56493333333,12.5456666667
280.76,4.60246666667,6.46923333333,2.95953333333,4.80266666667,4.11793333333,10.208,28.2780666667,5.06046666666,6.02426666666,12.0274
281.13,5.11206666667,7.1815,3.27413333333,5.4672,4.91633333334,10.7335333333,28.7824666667,5.86353333333,6.93440000001,12.6950666667
281.50,6.1716,8.27456666666,4.171,6.4316,5.5364,11.5604333333,29.4574666667,6.87166666666,7.7018,13.1682666667
281.87,6.54053333333,8.68496666666,4.63853333333,6.3996,5.66233333333,11.446,29.5730666667,7.28779999999,7.89426666667,13.3479333333
282.25,8.19439999999,10.2523666667,6.02313333333,7.98620000001,7.05566666667,12.4420666667,30.3888666667,8.97226666667,9.10646666666,14.8888666667
282.62,7.46933333333,9.56106666666,5.59346666666,7.11226666666,6.3802,11.9191666667,29.7135333333,8.60393333333,8.41299999999,14.2428666667
282.99,8.46833333333,9.98476666666,6.61413333333,8.08673333334,7.01306666667,12.4699,30.3045333334,9.30526666668,9.39293333333,15.1961333333
283.36,8.03,9.372,6.058,7.60566666666,6.2722,12.0299333333,29.9334666667,8.74580000001,8.8616,14.8037333333
283.73,8.42746666667,9.7377,6.58413333333,7.77846666666,6.47246666667,12.2152,29.8161333333,9.08053333334,9.13813333333,14.7756666667
284.10,9.04020000001,10.3838,7.30653333333,8.21033333334,7.0906,12.7015,30.3219333334,9.87806666667,9.79420000001,15.4568666667
284.47,8.54626666667,10.2588666667,6.69393333333,8.07166666667,6.70166666667,12.4305,29.8891333333,9.79173333332,9.3482,15.2014
284.85,9.06079999999,11.0541,7.4536,8.56726666666,7.29773333333,13.1125333333,30.2451333333,10.7202,10.2449333333,15.605
285.22,9.0694,10.7901666667,7.4298,8.50593333333,7.11293333333,12.7178,29.9602666667,10.5542666667,10.0503333333,15.3310666667
285.59,9.03059999999,10.5474666667,7.53506666667,8.47073333333,7.26566666667,12.9221333333,30.1115333333,10.5015333333,10.1188,15.6370666667
285.96,8.93296666666,10.2931666667,7.29186666667,8.39066666667,7.26366666667,12.6903333333,30.0052,10.2100666667,10.0229333333,15.3614666667
286.33,9.09700000001,10.7639333333,7.49033333333,8.41246666667,7.5078,13.0535333334,30.4048666667,10.3695333333,10.1724,15.4382
286.70,9.35509999999,10.9998333333,7.45793333333,8.33413333333,7.38386666667,12.8210666667,30.4539333333,10.3019333333,10.2491333333,15.6016
287.07,8.8483,10.7719333333,6.76693333333,7.75926666667,6.8816,12.5667333333,30.0878,9.8406,9.85133333333,14.9346
287.44,9.29666666666,11.4280333333,7.47153333333,8.3048,7.66386666667,13.1035333333,30.3811333333,10.5377333333,10.5591333333,15.5093333333
287.82,9.53253333334,11.672,7.48293333333,8.55813333333,8.05826666667,12.9936,30.6328666667,10.6868,10.7514666667,15.8468666667
288.19,10.0668,12.3724333333,8.13413333333,9.22653333334,8.48033333333,13.6903,31.2277333333,11.3214666667,11.2853333333,16.4412666667
288.56,10.2729,12.4291,8.50793333333,9.31226666667,8.4098,13.6717666667,31.7286,11.2698666667,11.3354,16.3428
288.93,10.3939333333,12.5751666667,8.14186666667,9.34593333333,8.38713333333,13.5899,32.1628666667,11.1668666667,11.2337333333,16.5328666667
289.30,10.6002666667,13.0706333333,8.54633333333,9.67173333334,8.60260000001,13.9036333333,32.5642,11.5214,11.5549333333,16.8373333333
289.67,10.3981333333,13.2320333333,8.34166666667,9.6376,8.33066666666,13.6001666667,32.3568666667,11.4103333333,11.4779333333,16.462
290.04,11.5918333333,14.7534666667,9.64126666667,11.0351333333,9.49926666667,15.1121333333,33.6920666667,13.0194666667,13.0343333333,17.8438
290.41,11.4609666667,14.7081,9.6188,11.0874666667,9.14926666667,14.8939666667,33.7126666667,12.9651333333,13.0403333333,17.5812
290.78,11.9096333333,15.3163666667,10.4142666667,12.0226666667,9.902,15.6063333334,34.4934,13.6874,13.7175333333,18.4330666667
291.15,12.4227333333,16.1626666667,10.9762666667,12.7374666667,10.4366,15.9229666667,34.956,14.3450666667,14.214,19.0145333333
291.52,12.0821666667,16.0743,10.6152,12.1672666667,10.1116,15.4382333333,34.8439333333,13.8102666667,14.0716,18.3380666667
291.89,11.8295,16.2669333333,10.5425333333,12.0235333333,9.96386666665,15.4502666667,34.7916,13.7102666667,13.9806666667,17.746
292.26,10.8370666667,15.2399666667,9.30493333333,10.8678666667,8.87093333333,14.0918,33.4830666667,12.5729333333,12.8417333333,16.2786666667
292.64,11.2944333333,15.9895333333,9.38266666666,11.2366666667,9.57880000001,14.3854666667,33.7102666667,13.0832666667,13.3064,16.5916666667
293.01,10.7422666667,15.6764666667,9.29066666667,10.9418666667,9.02706666667,14.0969333333,33.3681333333,12.8449333333,13.1859333334,15.9768
293.38,10.3073333333,15.6504666667,8.9876,10.6474666667,8.74533333333,13.8503,32.9144666667,12.484,12.9798666667,15.4274666667
293.75,9.98853333333,15.4307666667,8.63033333333,10.0019333333,8.3094,13.2321,32.4431333333,12.3132666667,12.5882666667,14.7086666666
294.12,8.89133333333,14.6195333333,7.80713333334,8.77166666667,7.50060000001,12.2266,31.2021333333,11.1832666667,11.2432666667,13.5614666667
294.49,8.26843333333,13.8101,7.0758,8.03286666667,6.97353333333,11.6858333333,30.5898666667,10.6118,10.6009333333,12.9754666667
294.86,8.32369999999,13.5665666667,6.96266666667,7.96526666667,6.84773333333,11.5544333333,30.3846666667,10.5934666667,10.6596666667,12.3794666667
295.23,8.13740000001,13.4230333333,7.1448,7.81866666666,6.85266666667,11.6401,30.1627333333,10.8200666667,10.4549333333,12.427
295.60,8.12483333333,13.6385,7.1874,7.91559999999,6.62526666667,11.8479,30.3464666667,11.1037333333,10.4872666667,12.5124
295.97,7.83786666666,13.4333666667,6.95326666667,7.86566666667,6.23526666667,11.7182,30.1217333333,11.034,10.51,12.5597333333
296.34,7.7033,13.5778333333,6.99673333334,7.94186666667,6.26466666667,11.8286333333,30.3451333333,11.0262666667,10.6509333333,12.5832
296.71,7.37356666667,13.3701666667,6.8522,7.74186666667,5.9332,11.6850333333,30.0074,10.9383333333,10.52,12.2729333333
297.08,7.28356666666,13.4043,6.87766666667,7.68093333333,6.0222,11.5373333333,29.6402,10.669,10.4407333333,12.2812666667
297.45,7.43983333333,13.5049,7.04113333333,7.88453333333,6.12633333334,11.6209666667,29.8258,10.9805333333,10.6347333333,12.4556666667
297.82,7.931,13.8857333333,7.5238,8.30133333333,6.4702,12.1715666667,30.195,11.4508666667,11.1432666667,13.0228666667
298.19,7.80036666667,13.6157,7.1824,8.21386666666,6.0616,11.7877,30.1152,11.3770666667,11.0688,12.7225333333
298.56,7.734,13.8838,7.3236,8.30773333333,6.07086666667,11.6250666667,29.9956,11.5987333333,11.1373333333,12.6763333333
298.93,7.4817,13.9826,7.0518,7.9086,5.6604,11.3568333333,29.7388,11.4733333333,10.9002,12.4646
299.30,7.36033333333,14.0067,6.71313333333,7.73786666666,5.3724,11.1038333334,29.7537333333,11.2339333333,10.9552666667,12.2063333333
299.67,7.41723333333,14.0094333333,6.6824,7.90486666667,5.5202,11.0182,29.4441333333,11.4774666667,11.0626,12.2471333333
300.04,7.39033333334,14.1727333333,6.7352,7.79473333333,5.7832,11.0007666667,29.3855333333,11.5046,10.9927333333,12.1108
300.41,7.53876666666,14.4755333333,7.01746666667,7.8712,5.8164,11.1539333333,29.4532666667,11.6834666667,11.282,12.1829333333
300.78,7.74333333333,14.6495,7.1386,7.89313333333,5.93626666667,11.0835333333,29.6365333333,11.7142,11.1834,12.2067333333
301.15,8.31396666667,15.2345333333,7.3474,8.31039999999,6.1304,11.3437666667,30.4621333333,12.3845333333,11.4779333333,12.5079333333
301.52,8.17023333334,15.2403333333,7.268,8.10733333334,5.92466666667,11.2696333333,30.5312,12.1052,11.4244666667,12.2817333333
301.89,7.26426666667,14.7901666667,6.6886,7.5968,5.33333333333,10.7303333333,30.1106666667,11.426,10.8083333333,11.2806
302.26,7.16473333333,15.0615333333,6.924,7.7174,5.4928,10.9312333333,30.1196666667,11.308,11.0181333333,11.25
302.63,6.83453333333,14.7985,6.539,7.38179999999,5.08666666667,10.8246,30.2426666667,10.8994666667,10.8885333333,10.7973333333
303.00,6.29923333333,14.5441666667,6.38586666667,7.18353333333,4.76933333333,10.5279,29.9778666667,10.4245333333,10.6423333333,10.3211333333
303.37,6.24349999999,14.5584333333,6.67773333333,7.2136,4.63053333333,10.4159666667,29.9223333333,10.2106,10.7279333333,9.91513333334
303.74,5.48723333333,14.1628,6.05353333333,6.53506666667,3.8826,9.86083333334,29.8682666667,9.4132,10.1956666667,9.16473333333
304.10,5.24,13.8801,5.75246666667,6.1828,3.30293333333,9.6552,29.7714666666,9.12760000001,10.1485333333,8.81906666666
304.47,5.0768,13.7813,5.48666666667,6.11646666667,3.14933333333,9.48203333333,29.4897333333,8.84093333333,9.98673333335,8.5904
304.84,4.812,13.8364,5.47086666666,6.0516,2.95746666667,9.42096666666,29.2862666667,8.81926666667,10.1367333333,8.41313333333
