wavelength,Back_PooCabf,Belly_PooCabf,Breast_PooCabf,Crissum_PooCabf,Crown_PooCabf,DorTail_PooCabf,Patch10_PooCabf,Patch11_PooCabf,Patch12_PooCabf,Rump_PooCabf,Throat_PooCabf,WingTip_PooCabf
242.29,5.28866666667,6.94246666667,4.766,4.74686666667,3.96766666666,8.85246666667,4.94646666667,5.0654,14.8347333333,3.7396,6.8023979798,10.6534
242.67,5.1828,6.7478,4.59193333333,4.60986666667,4.064,8.70533333333,5.14206666667,4.9616,15.0068,3.825,6.63646262626,10.5322666667
243.05,4.92993333333,6.3956,4.23013333333,4.182,3.7314,8.35966666666,5.05686666667,4.73313333333,14.7856,3.5084,6.25165252525,10.2888
243.42,5.2656,6.5144,4.74086666667,4.347,4.1608,8.50373333333,5.39266666667,4.965,15.1618666667,3.95773333333,6.53585454546,10.671
243.80,4.86706666667,5.85913333333,4.37326666667,3.85433333333,3.7622,7.79666666667,5.02206666667,4.51553333333,14.9487333333,3.7624,6.20097373737,10.2322666667
244.17,4.25033333333,5.39453333333,3.97346666666,3.3252,3.44073333333,7.02186666667,4.65093333333,4.06026666667,14.6012666667,3.33746666667,5.62008282828,9.59526666667
244.55,4.49653333333,5.69366666667,4.30433333333,3.6756,3.6316,7.27933333333,4.913,4.5044,14.8148,3.33926666667,5.71208888889,9.66173333332
244.92,4.8854,5.911,4.6192,3.9714,3.902,7.3992,5.1244,4.81593333333,15.1996,3.60893333333,5.80829292929,9.92100000001
245.30,4.08913333333,5.10793333333,3.8282,3.05966666667,3.21546666667,6.6232,4.43726666667,3.9514,14.5334,2.96166666667,4.87472323232,8.98686666667
245.67,3.7304,4.588,3.32346666667,2.3958,2.80953333333,6.106,3.63693333333,3.21653333333,13.8706666667,2.35913333333,4.29722020202,8.30513333333
246.05,4.03586666667,4.82853333334,3.46593333334,2.71926666667,3.03,6.35266666667,3.7494,3.35006666667,14.1655333333,2.60633333333,4.61334949495,8.50180000001
246.42,4.07226666667,4.87493333333,3.41946666667,2.73613333334,2.925,6.43613333333,3.63893333333,3.26673333333,14.1027333333,2.55566666667,4.74232121212,8.55286666667
246.79,3.7198,4.618,3.2046,2.4774,2.49526666667,6.20486666667,3.11006666667,2.91873333334,13.8155333333,2.17633333333,4.48435353536,8.30733333333
247.17,3.7664,4.70393333333,3.166,2.45886666667,2.48953333333,6.18033333333,3.06626666667,2.99033333333,13.8008666667,2.17626666667,4.4672969697,8.22113333333
247.54,4.21413333333,5.26253333333,3.68326666667,2.92033333333,2.78086666667,6.57206666667,3.4446,3.37033333333,14.175,2.46366666667,4.90057777778,8.60386666667
247.92,4.36893333333,5.39913333333,3.85286666667,2.97073333333,2.75073333333,6.6862,3.44106666667,3.41073333333,14.2284666667,2.50246666667,4.97803232323,8.7182
248.29,4.42093333334,5.3046,3.85246666667,2.9,2.56553333333,6.686,3.314,3.357,14.2128666667,2.4024,4.91586464646,8.78586666666
248.67,4.46446666667,5.28746666667,3.82213333333,2.96493333333,2.61906666667,6.7226,3.3194,3.2742,14.2550666667,2.561,5.00945252525,8.8774
249.04,4.351,5.2046,3.8416,2.91766666667,2.6022,6.72173333333,3.25733333333,3.09626666667,14.1867333333,2.5626,5.07761414141,8.88306666668
249.42,4.4024,5.2862,3.95013333333,2.96593333333,2.57893333333,6.83213333333,3.25753333333,3.20153333333,14.3266666667,2.5884,5.20408888889,8.99373333333
249.79,4.7846,5.64846666667,4.3664,3.38053333333,2.96246666667,7.19693333333,3.65206666667,3.56746666667,14.8021333333,2.97493333333,5.68651111111,9.37266666666
250.17,4.99466666667,5.856,4.648,3.432,3.13066666667,7.20533333333,3.808,3.62933333333,14.9546666667,3.08266666667,5.80048484849,9.38666666667
250.54,5.14846666667,5.99813333333,4.84713333333,3.3462,3.18813333333,7.21766666667,3.87713333334,3.75366666667,15.0438666667,3.1798,5.92941818182,9.48206666667
250.92,5.297,6.2644,5.03313333333,3.40866666667,3.26733333334,7.1918,3.9458,3.81086666667,15.2863333333,3.31333333333,6.21056969697,9.62086666667
251.29,4.9188,6.10126666667,4.97073333333,3.22946666667,2.94993333333,6.7348,3.75246666667,3.38533333333,15.0454666667,3.04093333333,6.06177171717,9.44773333333
251.66,3.8738,5.14486666667,3.72826666667,2.13186666667,1.92166666667,5.76846666667,2.82993333333,2.11826666667,14.0960666667,2.0506,4.88647676768,8.3478
252.04,3.39913333333,5.0398,3.45093333333,1.9142,1.68233333333,5.514,2.63426666667,1.83786666667,13.8561333334,1.7756,4.49585252525,8.12726666667
252.41,3.8674,5.5568,3.9024,2.4084,2.10813333333,6.007,3.35786666667,2.39446666667,14.2828666667,2.30706666667,5.0407010101,8.65953333333
252.79,3.94453333333,5.6904,4.02273333333,2.48,2.21273333333,5.929,3.55613333333,2.54053333333,14.3239333334,2.3232,4.96543838384,8.75113333333
253.16,4.20753333333,6.1496,4.21826666666,2.7644,2.3946,6.05986666667,3.7874,2.8504,14.4929333333,2.52733333333,5.11566868687,9.01446666667
253.54,3.93813333333,5.80933333333,4.05453333333,2.40146666667,1.9764,5.68946666667,3.44053333333,2.37593333333,14.1870666667,2.06353333333,4.65827070707,8.70473333332
253.91,3.2156,5.20473333333,3.34273333333,1.70506666667,1.18913333333,5.0476,2.8416,1.7648,13.4940666667,1.35353333333,3.85639393939,8.08746666666
254.28,3.17466666667,5.23193333333,3.24413333333,1.71293333333,1.01306666667,5.16606666667,2.94253333333,1.79026666667,13.5421333333,1.30693333333,3.93084646465,8.21360000001
254.66,3.38986666667,5.51806666667,3.6396,2.09986666667,1.2858,5.5018,3.53886666667,2.10786666667,14.0104666667,1.6324,4.36336767677,8.53693333334
255.03,4.13053333333,5.96773333333,4.22246666667,2.7664,1.96686666667,6.0974,4.40266666667,2.84573333333,14.6474666667,2.4146,4.93024646465,9.11906666666
255.41,4.62306666667,6.231,4.48806666667,2.99346666667,2.2702,6.54466666667,4.84106666667,3.33326666667,15.1547333333,2.80606666667,5.33717777778,9.67320000001
255.78,5.21993333333,6.7382,5.2244,3.47853333333,3.03193333333,7.18013333333,5.48786666667,4.09473333334,15.7535333333,3.53206666667,6.03865656566,10.2524
256.15,5.37906666667,6.53646666667,5.20853333333,3.55773333333,2.9744,7.17346666667,5.4104,4.08273333333,15.5584666667,3.44106666667,6.19543030303,10.1032
256.53,4.73106666667,6.07406666667,4.55113333333,2.97553333333,2.5542,6.5964,4.54233333333,3.18173333333,15.0580666667,2.9272,5.57494747475,9.38780000001
256.90,4.43593333333,5.66533333333,4.24993333333,2.41666666667,2.23473333333,6.2902,4.0264,2.6444,14.8852,2.66506666667,5.28662222222,9.18686666666
257.28,4.36406666667,5.29733333333,3.98933333333,2.2336,2.16866666667,6.38346666667,3.76346666667,2.49,14.7294,2.4976,4.9883979798,8.90426666667
257.65,4.23746666667,5.3576,3.782,2.35173333333,2.10186666666,6.43386666667,3.7046,2.64173333334,14.3995333333,2.4088,4.8130040404,8.7314
258.02,4.60653333333,5.70013333333,4.14066666667,2.66793333333,2.3148,6.78513333333,3.92653333333,3.0236,14.566,2.87913333333,5.10308484849,8.99306666667
258.40,4.67926666667,5.716,4.2704,2.8444,2.54393333333,6.93513333333,3.98953333333,3.1892,14.545,2.9282,5.13053131313,9.13193333333
258.77,4.6064,5.61613333333,4.1162,2.787,2.41393333333,6.75833333333,3.75613333333,3.16386666667,14.3518,2.8124,4.95200606061,8.94433333333
259.15,4.28386666667,5.28866666667,3.85186666667,2.59026666667,2.19806666667,6.51626666667,3.49613333333,2.889,13.9976,2.47213333334,4.59286666667,8.64973333333
259.52,4.16873333333,5.225,3.75553333333,2.5586,2.18866666667,6.453,3.32993333333,2.75493333334,13.8597333333,2.37093333333,4.42115555556,8.48006666667
259.89,4.3674,5.4048,3.95686666667,2.8114,2.33806666667,6.59713333333,3.53373333333,2.92946666667,14.0168,2.52873333333,4.63482626263,8.65726666667
260.27,4.53446666667,5.58586666667,4.0892,2.982,2.49666666667,6.76286666667,3.71086666667,3.06113333333,14.3086,2.6594,4.80598787879,8.87646666666
260.64,4.80193333333,5.77993333333,4.3526,3.23426666667,2.7102,6.91813333333,3.98386666667,3.31366666667,14.5246,2.82153333333,5.0357030303,9.09666666668
261.01,4.832,5.86133333333,4.35506666667,3.35613333333,2.7792,6.96346666667,4.107,3.3818,14.5428666667,2.87166666667,5.05591515151,9.06293333335
261.39,4.74446666666,5.85666666667,4.36146666667,3.3638,2.73233333333,6.8956,4.125,3.29213333333,14.5156666667,2.82833333333,5.05788484848,9.08933333333
261.76,4.8192,5.81413333333,4.3924,3.33333333333,2.778,6.87933333333,4.1264,3.23166666667,14.5768,2.8766,5.19831111111,9.12406666667
262.13,4.91466666667,5.84673333333,4.42293333333,3.38866666667,2.87713333333,6.90433333333,4.2184,3.2582,14.7075333333,2.84746666667,5.27675353535,9.16606666667
262.51,4.78693333333,5.76426666667,4.31346666667,3.21273333333,2.75526666667,6.68286666667,4.10066666667,3.09133333333,14.6412666667,2.7428,5.20272121212,9.03053333334
262.88,5.07666666667,6.05066666667,4.71293333333,3.52193333333,3.09373333333,6.89946666667,4.3902,3.35573333333,14.9408,3.10153333333,5.48633737374,9.34986666666
263.25,5.42926666667,6.4184,5.1398,3.88946666667,3.3972,7.1612,4.6648,3.59366666667,15.3287333333,3.43166666667,5.94137777778,9.64253333333
263.63,5.73993333333,6.7022,5.51253333334,4.1474,3.69466666667,7.3872,4.9414,3.90333333333,15.6226666667,3.67353333333,6.36069494949,9.9822
264.00,5.57146666666,6.50126666667,5.38286666667,3.97526666667,3.51553333333,7.0722,4.69066666667,3.72466666667,15.5702,3.47926666667,6.16055555556,9.76886666667
264.37,5.8042,6.71466666667,5.68913333333,4.27233333333,3.95353333333,7.33626666667,4.98453333333,4.05253333333,15.5002,3.93446666666,6.43602222222,9.88353333334
264.75,5.94153333333,6.8284,5.79053333333,4.37246666667,4.173,7.5104,5.05453333333,4.17586666667,15.3982,4.305,6.66210909091,9.9338
265.12,5.95733333333,6.744,5.672,4.408,4.13333333333,7.52533333333,4.95733333333,4.24533333333,15.248,4.30133333333,6.60622222222,9.99999999999
265.49,5.74193333333,6.5728,5.46566666667,4.15526666667,3.86873333333,7.26066666667,4.6528,4.05893333333,15.0085333333,4.06933333334,6.26007070707,9.5636
265.87,5.62226666667,6.559,5.4144,4.14173333333,3.80033333333,7.13626666667,4.62653333333,4.1262,15.0988666667,4.0954,6.13045252525,9.57933333334
266.24,5.10953333333,6.21633333333,4.99506666667,3.81853333333,3.40546666667,6.7488,4.25366666667,3.81826666667,14.684,3.72633333333,5.72405858586,9.2936
266.61,5.34333333333,6.40366666667,5.20106666667,4.0856,3.64346666667,6.96846666667,4.46686666667,4.19666666667,14.9992666667,3.93813333333,5.88630505051,9.48206666666
266.98,5.13233333334,6.15593333333,4.94966666667,3.823,3.4246,6.72293333333,4.32413333333,3.92133333333,14.6849333333,3.68933333333,5.66041616162,9.19880000001
267.36,5.01026666667,6.07833333333,4.845,3.65006666667,3.29933333333,6.57853333333,4.21813333333,3.9374,14.5236666667,3.61173333333,5.47286060606,9.04273333334
267.73,5.01433333333,6.0872,4.87333333333,3.71446666667,3.3884,6.616,4.32033333333,3.9678,14.5804,3.6198,5.46748282828,8.95566666667
268.10,4.87093333333,6.00206666667,4.80833333333,3.59333333333,3.28686666667,6.576,4.27746666667,3.943,14.5246666667,3.5416,5.42366060606,8.93286666667
268.48,4.68226666667,5.67333333333,4.52406666667,3.2916,3.00966666667,6.3142,3.95386666667,3.73386666667,14.365,3.17213333333,5.13103838384,8.74086666667
268.85,4.10573333333,5.13693333333,4.10353333333,2.87066666667,2.55893333333,5.93246666667,3.5774,3.29293333333,14.0802666667,2.56526666667,4.6067959596,8.31313333333
269.22,3.59686666667,4.69146666667,3.74506666667,2.43866666666,2.062,5.443,3.11826666666,2.76486666666,13.7820666667,2.024,4.20668282828,7.82693333333
269.59,3.5586,4.6134,3.70606666667,2.47893333333,2.05953333333,5.4562,3.19113333333,2.85053333334,13.7338666667,2.02826666667,4.24601616162,7.80853333333
269.97,3.6252,4.73886666667,3.87193333333,2.57453333333,2.17846666667,5.57553333334,3.3302,3.00293333334,13.7474666667,2.1238,4.4010969697,7.85893333333
270.34,3.9504,4.9848,4.20606666667,2.8748,2.44486666667,5.83653333333,3.56413333333,3.20366666667,13.9772,2.40913333333,4.64758383838,8.02193333333
270.71,3.61553333333,4.67686666667,3.7966,2.53293333333,2.03793333333,5.5014,3.23986666667,2.75446666667,13.6128,2.14586666667,4.31093535353,7.74546666667
271.09,3.5886,4.61146666667,3.66153333333,2.489,1.99346666667,5.524,3.08006666667,2.64233333334,13.6754,2.01206666667,4.20743030303,7.65786666667
271.46,3.62973333333,4.51486666667,3.47426666667,2.4246,1.92773333333,5.47246666667,2.99166666667,2.52206666666,13.5861333333,1.92966666667,4.15010505051,7.606
271.83,3.72133333333,4.56226666667,3.49246666667,2.451,1.89673333333,5.52293333333,3.00853333334,2.50386666667,13.6587333333,2.0674,4.16790505051,7.63433333333
272.20,3.7972,4.51886666667,3.50373333333,2.47526666667,2.0216,5.54746666667,2.94093333333,2.4788,13.5363333333,2.0674,4.14616969697,7.5742
272.58,3.6234,4.3764,3.38346666667,2.37926666667,1.8896,5.3704,2.79686666667,2.29886666667,13.4154666667,1.95346666667,3.9648949495,7.39433333333
272.95,3.89606666667,4.65573333333,3.608,2.66306666667,2.07886666667,5.62906666667,2.9922,2.557,13.5882666667,2.20953333333,4.12133939394,7.6232
273.32,4.41773333333,5.0708,4.0182,3.0198,2.5484,6.0446,3.4782,2.9856,13.9716,2.71713333333,4.47784646465,7.99426666667
273.69,4.56633333333,5.2068,4.17093333333,3.0818,2.72753333333,6.2082,3.5302,3.12973333333,14.1294,2.83846666667,4.57352121212,8.1728
274.06,4.62393333333,5.2092,4.08553333333,3.0826,2.73886666667,6.25586666667,3.46166666667,3.04573333333,14.0661333333,2.94013333334,4.5382989899,8.11913333333
274.44,4.58786666667,5.1614,3.98186666667,3.03286666667,2.748,6.22626666667,3.42546666667,2.95606666667,14.0570666667,2.90486666667,4.49655959596,8.02526666667
274.81,4.8898,5.50006666667,4.39446666667,3.458,3.16526666666,6.53753333333,3.7266,3.3204,14.303,3.12666666667,4.80511313131,8.27460000001
275.18,4.95853333333,5.56173333333,4.54766666667,3.60106666667,3.20613333333,6.6774,3.80026666667,3.45333333333,14.3243333333,3.2506,4.86353737374,8.43346666667
275.55,4.9432,5.61726666667,4.63913333333,3.70693333333,3.2766,6.76566666667,3.90673333333,3.55673333333,14.4103333333,3.3828,4.94396565657,8.54580000001
275.93,4.82866666667,5.45446666667,4.50926666667,3.59026666667,3.12506666667,6.63306666667,3.8478,3.5136,14.1384,3.23146666667,4.83461616161,8.42813333334
276.30,4.77993333333,5.46306666667,4.57333333333,3.6702,3.00993333333,6.62446666666,3.91306666667,3.53053333333,14.0682,3.25486666667,4.88188080808,8.34866666667
276.67,5.09093333333,5.9214,4.95153333333,4.0418,3.2888,6.9474,4.3148,3.83853333333,14.3012666667,3.60826666667,5.23962828283,8.58293333333
277.04,5.0364,5.8182,4.8614,3.8244,3.17233333333,6.75513333333,4.15046666667,3.74786666667,14.1701333333,3.48846666667,5.1736040404,8.41866666667
277.41,4.73666666667,5.54566666667,4.6154,3.6056,2.95766666667,6.5752,3.86393333333,3.60766666667,13.9058,3.1882,5.00507272727,8.22686666667
277.79,4.74226666667,5.53393333333,4.64453333333,3.6594,2.9434,6.55906666667,3.97866666667,3.59746666667,13.8758,3.1708,5.02769090909,8.24213333333
278.16,4.66226666667,5.42166666666,4.6502,3.66513333333,2.9136,6.47886666667,3.95093333333,3.60913333333,13.839,2.92966666667,4.96046868687,8.23753333333
278.53,4.72173333333,5.51166666667,4.793,3.7532,3.0346,6.61106666667,4.029,3.77693333333,13.8592666667,3.04853333333,5.04222828283,8.3318
278.90,4.35326666667,5.1106,4.30966666667,3.29466666666,2.54526666667,6.24233333333,3.65153333333,3.37206666667,13.4582666667,2.6722,4.61426262626,7.94333333333
279.27,4.09593333333,4.8636,4.04053333333,3.02893333333,2.3346,5.95053333333,3.4474,3.1004,13.2124666667,2.36633333333,4.44897979798,7.6644
279.64,4.03866666667,4.8086,3.9918,2.88,2.28213333333,5.8148,3.3002,3.0306,13.0324,2.23133333333,4.35470707071,7.53806666667
280.02,3.87713333333,4.78306666667,3.85593333333,2.79353333333,2.21906666667,5.78173333333,3.09633333333,2.8168,12.9785333334,2.057,4.1953979798,7.4322
280.39,3.79886666667,4.73033333333,3.62913333333,2.6334,2.11193333333,5.77686666667,2.90533333333,2.74306666667,13.0593333333,1.94753333333,4.03091717172,7.44106666667
280.76,3.5214,4.43086666667,3.34806666667,2.27633333333,1.8078,5.46393333333,2.57513333333,2.51046666667,12.8813333333,1.63993333333,3.72355151515,7.22746666667
281.13,3.245,4.26953333333,3.1736,2.1258,1.52066666667,5.1816,2.2936,2.249,12.6587333333,1.42973333333,3.48276767677,7.0148
281.50,3.31486666667,4.5148,3.36906666667,2.30706666667,1.57813333333,5.2716,2.382,2.33853333333,12.9026,1.56953333333,3.64298181818,7.2002
281.87,3.53793333333,4.70066666667,3.5904,2.567,1.808,5.40873333333,2.52773333333,2.56006666666,13.1244666667,1.80626666667,3.86391515151,7.412
282.25,3.7832,5.0108,3.86593333334,2.82546666667,2.09773333333,5.60793333333,2.8222,2.8106,13.3864,2.05793333333,4.09276969697,7.67733333333
282.62,3.73793333333,4.86006666667,3.82873333333,2.7828,2.00113333333,5.48933333333,2.77946666666,2.72933333333,13.4112666667,1.95393333333,4.0213010101,7.64286666667
282.99,3.9488,5.01726666667,4.17226666667,3.06573333333,2.30093333333,5.75233333333,3.0344,2.96186666667,13.6418666667,2.18446666667,4.25842424243,7.83906666667
283.36,4.2502,5.32646666667,4.46873333333,3.31813333333,2.6124,6.09446666667,3.35153333333,3.186,13.8933333333,2.5076,4.5098,8.0434
283.73,4.37566666667,5.56526666667,4.6304,3.48206666667,2.8092,6.3324,3.57326666667,3.3598,14.0842,2.6634,4.68075353535,8.24646666667
284.10,4.53546666667,5.6892,4.81573333333,3.57513333333,2.94926666667,6.43906666667,3.7588,3.56806666667,14.2779333333,2.80413333333,4.91741010101,8.38666666667
284.47,4.68,5.78086666667,5.00093333333,3.68793333333,3.101,6.57846666667,3.9126,3.65766666667,14.4205333333,2.9042,5.11008282828,8.52933333333
284.85,4.54553333333,5.59066666667,4.8528,3.585,2.99466666667,6.5246,3.79813333333,3.4708,14.4186,2.808,5.02177575758,8.42833333333
285.22,4.61753333333,5.59786666667,4.85593333333,3.6108,3.07313333333,6.68246666667,3.902,3.4896,14.6234666667,2.8886,5.10462020202,8.51173333333
285.59,4.62673333333,5.5526,4.86386666667,3.52673333333,3.05093333333,6.6886,3.89286666667,3.43386666667,14.6074,2.8704,5.08721818182,8.4526
285.96,4.369,5.32873333333,4.6184,3.2086,2.7384,6.49933333333,3.6356,3.155,14.5013333333,2.61586666667,4.8374,8.20653333333
286.33,4.2802,5.21886666667,4.54313333333,3.04046666667,2.63553333333,6.43546666667,3.5194,3.00386666667,14.4764666667,2.55906666667,4.71656767677,8.1146
286.70,4.3646,5.34466666667,4.57986666667,3.14406666667,2.74,6.52353333333,3.619,3.01746666667,14.5628,2.64886666667,4.74984444445,8.21653333333
