wavelength,Back_SalAtpf,Belly_SalAtpf,Breast_SalAtpf,Crissum_SalAtpf,Crown_SalAtpf,DorTail_SalAtpf,Patch10_SalAtpf,Patch11_SalAtpf,Rump_SalAtpf,Throat_SalAtpf,WingTip_SalAtpf
250.54,-1.2122,-0.1998,-0.372933333,-1.218733333,-3.003666667,3.519733333,0.8724,-2.7706,-0.625866667,1.472066667,6.1272
250.92,-2.314133333,-0.8562,-1.316266667,-2.151533333,-3.934866667,2.232966667,0.283066667,-3.949,-1.8258,0.516733333,5.3078
251.29,-3.142533333,-1.541333333,-2.072666667,-3.0826,-4.4146,1.563666667,-0.254333333,-4.840933333,-2.873133333,-0.7182,4.3772
251.66,-4.6552,-2.2736,-3.075266667,-4.285133333,-5.526,0.254533333,-1.618466667,-5.949866667,-4.254266667,-1.9654,3.236866667
252.04,-3.4906,-0.849133333,-1.823733333,-3.066066667,-4.7956,1.214533333,-0.235866667,-4.842733333,-3.341066667,-1.6038,4.040933333
252.41,-2.279933333,0.055,-0.707466667,-1.989066667,-3.506333333,2.161866667,0.833333333,-3.506266667,-2.389933333,-0.864733333,4.976533333
252.79,-1.962666667,0.171466667,-0.451666667,-1.651,-2.858333333,2.5544,0.880133333,-2.9204,-2.445533333,-0.996866667,5.038866667
253.16,-1.647333333,0.543933333,-0.0156,-0.963266667,-2.463066667,3.173966667,1.1344,-2.8672,-2.439733333,-0.7382,5.2992
253.54,-1.441933333,0.922466667,0.038733333,-1.248066667,-2.627933333,3.321666667,1.155133333,-2.813933333,-2.976733333,-0.783,5.465
253.91,-0.301866667,1.788466667,0.9446,-0.9446,-1.517666667,4.289433333,1.8272,-1.796266667,-2.2532,0.301933333,6.372533333
254.28,-0.910533333,0.7918,0.364266667,-1.805333333,-1.852666667,3.3809,1.148133333,-2.375333333,-3.2778,-0.419666667,5.874866667
254.66,-1.575866667,0.767333333,-0.495,-2.590733333,-2.665066667,2.4546,0.816866667,-3.003266667,-3.432333333,-1.196266667,4.950533333
255.03,-1.3976,0.156133333,-0.4688,-2.7864,-2.9254,2.4176,0.6076,-3.151133333,-3.6112,-1.224,4.600666667
255.41,-0.152733333,1.374666667,0.620066667,-1.904933333,-2.093533333,2.9696,1.9856,-1.779,-2.569733333,0.4492,5.283066667
255.78,0.4604,1.095733333,0.920733333,-1.8324,-1.712733333,3.199933333,2.7716,-1.325933333,-2.246733333,1.3812,5.0276
256.15,0.279333333,0.684733333,0.837933333,-1.6666,-1.585533333,3.2658,2.3154,-1.3152,-2.522466667,1.810866667,4.810733333
256.53,-0.341266667,-0.096266667,0.236333333,-2.161,-2.3098,2.734033333,1.907266667,-1.881,-3.1234,1.732266667,4.260533333
256.9,0.024933333,0.707333333,0.624133333,-1.464933333,-1.739466667,3.2833,2.755,-1.814466667,-2.438533333,2.7964,5.227066667
257.28,-0.0984,0.6508,0.5524,-1.5362,-1.679933333,3.537533333,2.724266667,-1.3546,-2.0734,2.482066667,4.964
257.65,-0.373,0.5764,0.562866667,-1.3224,-1.525933333,3.804666667,2.312666667,-1.369866667,-1.810866667,2.224466667,4.706733333
258.02,-0.707666667,0.4638,0.4104,-1.278666667,-1.7602,3.437233333,2.129066667,-1.4512,-1.861533333,1.909,4.359133333
258.4,0.2592,1.778533333,1.636066667,-0.2438,-0.6148,4.7435,2.931933333,-0.482733333,-0.4726,3.0284,5.335333333
258.77,1.268933333,2.608533333,2.850866667,0.6434,0.7138,6.140133333,3.762933333,0.6566,0.5552,4.005133333,6.613933333
259.15,1.646733333,3.1902,3.317466667,1.308733333,1.280933333,7.048666667,4.220333333,1.241133333,1.356533333,4.666,7.394666667
259.52,1.573933333,3.064266667,3.489466667,1.573933333,1.2578,7.062933333,3.9658,1.177733333,1.377666667,4.492933333,7.509933333
259.89,1.5724,3.353866667,3.6484,1.617,1.253933333,7.204633333,3.884933333,1.205866667,1.528066667,4.480933333,7.707933333
260.27,1.3684,3.258933333,3.569466667,1.265866667,1.120466667,7.051666667,3.6788,0.819533333,1.477533333,4.234066667,7.912866667
260.64,1.248133333,3.367533333,3.455266667,1.1182,1.0986,7.099,3.611333333,0.607666667,1.336,4.076133333,7.9052
261.01,0.608133333,2.754533333,2.8324,0.429333333,0.484466667,6.735,2.887933333,0.045466667,0.6894,3.554533333,7.281266667
261.39,1.059266667,3.262866667,3.164333333,0.869,0.911666667,6.912666667,3.210466667,0.4198,1.0232,3.9778,7.729266667
261.76,1.543666667,3.854066667,3.612933333,1.175266667,1.3326,7.1035,3.890733333,0.823733333,1.453066667,4.47,8.247133333
262.13,1.173066667,3.682533333,3.221666667,0.754666667,0.9286,6.9662,3.590266667,0.4254,1.258133333,4.217533333,8.201466667
262.51,1.0414,3.736,3.116533333,0.720133333,0.704666667,6.984233333,3.681666667,0.278733333,1.1848,3.98,8.5482
262.88,0.461,3.486866667,2.7358,0.461066667,0.3288,6.521533333,2.966266667,-0.371333333,0.6956,3.495466667,8.245933333
263.25,0.9418,4.242866667,3.125533333,0.775666667,0.821866667,6.699,3.471933333,-0.0646,0.928,3.633533333,8.822733333
263.63,0.5848,4.159733333,2.486733333,-0.0306,0.1932,6.114766667,3.025666667,-0.686466667,0.696533333,3.0512,8.741333333
264,0.4478,3.822133333,1.9602,-0.0872,-0.153,5.7959,2.8666,-0.993733333,0.365933333,2.462333333,8.757866667
264.37,0.005666667,3.296,1.415933333,-0.326733333,-0.825533333,4.969866667,2.482066667,-1.324266667,-0.338266667,2.1782,8.122733333
264.75,0.046733333,3.1088,1.394066667,-0.1984,-1.044,4.879,2.4088,-1.061466667,-0.1866,2.123066667,8.0956
265.12,0.0642,2.9798,1.577533333,-0.011533333,-0.923133333,4.513533333,2.675933333,-0.917266667,0.017466667,1.951466667,8.0688
265.49,-1.090866667,1.823866667,1.0274,-0.9178,-1.8818,3.812433333,1.6624,-1.985666667,-0.698466667,1.264066667,7.145733333
265.87,-0.6132,1.9184,1.5132,-0.4556,-1.378333333,4.444233333,1.670866667,-1.699,-0.332,1.8734,7.268866667
266.24,0.0322,2.098533333,2.189866667,0.392733333,-0.591933333,4.568033333,2.308266667,-0.9416,0.2046,2.512933333,7.5868
266.61,-0.358266667,1.729,1.848466667,0.098733333,-1.0746,4.073166667,1.521133333,-1.464066667,-0.025933333,2.2794,6.609533333
266.98,0.6836,2.495,2.330333333,0.728533333,-0.504066667,4.930333333,2.390266667,-0.683533333,0.678666667,2.969,7.110866667
267.36,0.314466667,1.944866667,2.017466667,0.285466667,-0.953,4.405033333,1.741666667,-1.2288,0.188666667,2.404466667,6.2652
267.73,0.7748,2.352,2.6432,1.0328,-0.117333333,5.2748,2.333133333,-0.399066667,0.830866667,3.229866667,6.915466667
268.1,1.389933333,2.957533333,3.253666667,1.631133333,0.5558,6.019566667,2.8208,0.3782,1.599533333,3.9554,7.336466667
268.48,2.415333333,3.8904,4.108733333,2.562466667,1.461733333,7.223766667,3.569533333,1.3012,2.745133333,4.8574,7.999133333
268.85,2.502866667,4.0626,4.2036,2.586466667,1.709666667,7.514833333,3.6748,1.251466667,3.0006,5.181733333,8.1914
269.22,2.925066667,4.333466667,4.402666667,2.907866667,1.849133333,8.103066667,3.9662,1.520933333,3.231666667,5.750733333,8.623866667
269.59,4.0084,5.2662,5.010533333,3.698066667,2.779866667,9.1236,5.023,2.486266667,4.104666667,6.482133333,9.333333333
269.97,4.2616,5.4316,4.932066667,3.896,3.026666667,9.380566667,5.33,2.669133333,4.2658,6.748,9.4006
270.34,4.125,5.4654,4.757466667,3.7072,2.868,9.524733333,5.071666667,2.3788,4.108866667,6.575333333,9.3
270.71,4.4036,5.349466667,4.732866667,3.924933333,3.1898,9.665,5.510266667,2.626733333,4.315466667,6.808266667,9.454333333
271.09,4.455533333,5.460933333,5.0826,4.043733333,3.3018,9.896266667,5.753933333,2.923333333,4.596533333,6.900466667,9.757
271.46,4.284,5.3118,4.9092,3.971333333,3.216533333,9.6641,5.541866667,2.9076,4.452866667,6.810266667,9.811333333
271.83,3.953666667,5.075533333,4.5076,3.712,2.853133333,9.165733333,5.138466667,2.509666667,3.908333333,6.421333333,9.271
272.2,3.4056,4.5648,3.983466667,3.2508,2.232533333,8.436566667,4.465,1.840333333,3.095866667,5.803333333,8.813266667
272.58,2.847,4.106733333,3.4076,2.664733333,1.736,7.9365,4.147333333,1.401533333,2.5194,5.109666667,8.476866667
272.95,2.660733333,3.853133333,3.039466667,2.301933333,1.4946,7.526866667,3.77,1.195866667,2.132666667,4.657,8.2942
273.32,2.591066667,3.836666667,3.0326,2.235466667,1.4814,7.384133333,3.6106,1.248933333,2.2322,4.530866667,8.1846
273.69,2.075066667,3.190133333,2.492733333,1.7146,1.057666667,6.858633333,2.87,0.697266667,1.7552,4.0996,7.764866667
274.06,1.549,2.843866667,2.1844,1.453,0.573666667,6.369533333,2.394,0.3194,1.367,3.726533333,7.5356
274.44,1.419666667,2.647933333,2.024866667,1.471733333,0.602066667,6.270133333,2.202466667,0.410466667,1.2386,3.7334,7.345133333
274.81,1.1022,2.6014,1.871266667,1.304266667,0.372066667,6.152933333,1.803933333,0.2978,0.914466667,3.533533333,7.2692
275.18,1.288933333,2.724733333,1.926133333,1.339,0.658933333,6.158133333,1.9192,0.333,1.088466667,3.684333333,7.314666667
275.55,1.1046,2.636666667,1.810133333,1.122533333,0.6436,5.973566667,1.912533333,0.288933333,1.056866667,3.594733333,7.138466667
275.93,1.193466667,2.729066667,1.925933333,0.959333333,0.851466667,6.186866667,2.000466667,0.223133333,1.0932,3.718133333,7.1724
276.3,1.257,2.880933333,2.059466667,0.878266667,1.241733333,6.318266667,2.222333333,0.4278,1.472666667,3.838733333,7.086933333
276.67,1.839333333,3.452333333,2.806533333,1.699666667,1.956466667,6.906466667,2.689333333,1.204866667,2.2172,4.517466667,7.550466667
277.04,1.760266667,3.3738,2.868133333,1.768133333,1.8182,7.0413,2.729133333,1.177333333,2.157933333,4.616933333,7.2418
277.41,1.915133333,3.506866667,2.936533333,1.876666667,1.988466667,7.1329,2.766666667,1.2448,2.0308,4.847866667,7.183
277.79,2.134133333,3.812266667,3.260533333,2.459733333,2.367866667,7.5018,3.295,1.612933333,2.321866667,5.0842,7.517266667
278.16,2.073,3.522666667,3.274133333,2.268066667,2.478533333,7.5656,3.1518,1.6866,2.394333333,4.861333333,7.531133333
278.53,2.3878,3.6638,3.595,2.4182,2.509933333,7.679166667,3.5148,1.615866667,2.548133333,5.092533333,7.847266667
278.9,2.5612,3.834133333,3.899066667,2.4044,2.672,7.8745,3.8264,1.777533333,2.557266667,5.191066667,7.9052
279.27,1.617533333,3.099866667,3.489666667,1.837666667,1.9804,7.330533333,3.1114,1.2778,1.7486,4.501066667,7.157066667
279.64,1.887666667,3.276066667,3.760466667,2.086133333,2.166333333,7.8452,3.455466667,1.540866667,2.0786,4.870333333,7.505666667
280.02,2.018666667,3.194666667,3.8988,2.2846,2.307066667,7.771366667,3.786533333,1.8952,2.442,5.018666667,7.756533333
280.39,1.432,2.5658,3.350066667,1.781666667,1.612466667,7.2796,3.257933333,1.358466667,1.605,4.465266667,7.277733333
280.76,0.9852,2.068266667,2.718933333,1.210266667,1.0796,6.6412,2.762733333,0.767066667,0.9596,4.071333333,6.830333333
281.13,1.579666667,2.703933333,3.6076,1.921066667,1.834866667,7.054733333,3.5352,1.614066667,1.7176,4.604266667,7.6012
281.5,2.0772,3.1476,4.194666667,2.4384,2.291266667,7.626733333,4.131133333,2.043733333,2.281333333,4.9606,8.155266667
281.87,1.817866667,3.086533333,4.064066667,1.9618,2.066333333,7.381133333,3.881133333,1.8212,2.089333333,4.855333333,8.075866667
282.25,1.471533333,2.8476,3.659666667,1.567,1.653066667,7.127033333,3.4622,1.461866667,1.6244,4.440266667,7.759066667
282.62,1.712266667,3.272933333,3.9572,1.879466667,2.121133333,7.5073,3.644466667,1.863866667,2.003333333,4.753066667,8.069333333
282.99,1.548933333,3.2186,3.903933333,1.829733333,2.119533333,7.315933333,3.6202,1.772333333,1.9686,4.634666667,8.1068
283.36,1.992066667,3.484,4.0894,2.2056,2.4952,7.563166667,3.890533333,2.0098,2.173266667,4.9232,8.375
283.73,1.803866667,3.361866667,3.839333333,2.0868,2.292666667,7.2884,3.567733333,1.792466667,1.789533333,4.657133333,8.055866667
284.1,1.5874,3.2824,3.602,1.912666667,2.066933333,7.124033333,3.3594,1.590133333,1.5708,4.4646,7.801933333
284.47,2.197533333,4.0404,4.151466667,2.525933333,2.769466667,7.6833,3.881333333,2.253066667,2.412,4.996066667,8.467066667
284.85,2.138866667,4.218533333,4.306133333,2.448133333,2.847466667,7.697333333,3.888733333,2.293533333,2.458533333,4.991466667,8.571
285.22,1.552266667,3.6412,3.562333333,1.6998,2.1704,7.089033333,3.106866667,1.5116,1.760733333,4.325866667,7.865266667
285.59,0.8672,3.0186,2.846133333,1.0794,1.519333333,6.366633333,2.538733333,0.824533333,1.122,3.800533333,7.3214
285.96,0.675866667,2.738,2.641533333,0.876333333,1.1932,5.940166667,2.240333333,0.519866667,0.774933333,3.448466667,6.936466667
286.33,0.6978,2.786533333,2.661266667,0.9314,1.076266667,5.7242,2.304866667,0.494,0.752,3.427866667,6.939466667
286.7,0.524466667,2.598733333,2.445,0.734533333,0.768666667,5.372233333,2.232866667,0.351466667,0.588,3.235733333,6.798466667
287.07,0.5726,2.4844,2.241133333,0.661,0.5136,5.2057,2.1206,0.221133333,0.4668,3.1576,6.765
287.44,0.518933333,2.4798,2.091066667,0.582933333,0.285333333,5.0223,2.059133333,0.142733333,0.494533333,3.1636,6.733
287.82,0.653066667,2.560733333,2.230533333,0.603933333,0.3994,5.0191,2.213066667,0.202133333,0.7516,3.268,6.794866667
288.19,0.608533333,2.694666667,2.293933333,0.515933333,0.355666667,4.7983,2.136133333,0.122733333,0.651066667,3.2082,6.694266667
288.56,0.909533333,2.9352,2.5648,0.738266667,0.609666667,4.943133333,2.577466667,0.322533333,0.871666667,3.5726,6.863266667
288.93,0.905,2.735466667,2.555866667,0.634533333,0.503066667,4.822566667,2.528133333,0.171866667,0.763466667,3.486333333,6.674333333
289.3,1.069266667,3.021133333,2.856666667,1.0466,0.912666667,5.0208,2.846666667,0.462666667,1.165533333,3.890733333,6.911933333
289.67,1.264866667,3.386733333,3.148266667,1.219133333,1.1534,5.020233333,2.996266667,0.676733333,1.467666667,4.01,6.9784
290.04,1.7038,3.8388,3.5414,1.6308,1.532466667,5.3698,3.425333333,1.081333333,1.8954,4.436,7.2868
290.41,1.862866667,3.970733333,3.720733333,1.860466667,1.8428,5.462566667,3.693066667,1.1864,2.2214,4.748333333,7.327933333
290.78,2.0878,4.211066667,3.931933333,1.927933333,2.062466667,5.752066667,3.779933333,1.245466667,2.3998,5,7.356866667
291.15,2.306266667,4.355533333,4.1612,2.089333333,2.387,6.0593,3.836066667,1.431666667,2.613666667,5.3586,7.332066667
291.52,2.168466667,4.301133333,4.229666667,2.074,2.368,6.015766667,3.7232,1.332266667,2.633866667,5.431533333,7.321266667
291.89,2.1938,4.444466667,4.162933333,2.1138,2.408,6.156733333,3.775866667,1.391066667,2.6068,5.670466667,7.3686
292.26,2.351666667,4.502666667,4.291733333,2.323,2.526,6.486833333,3.9166,1.4974,2.7448,5.887933333,7.492066667
292.64,1.472933333,3.596333333,3.5462,1.443866667,1.581333333,5.732,3.033133333,0.528866667,1.8114,5.119733333,6.682466667
293.01,1.604333333,3.7766,3.685666667,1.623066667,1.6098,5.8884,3.200733333,0.592,1.9232,5.375733333,6.875666667
293.38,2.126733333,4.2908,4.269533333,2.1482,2.016866667,6.354733333,3.701733333,1.1276,2.4188,5.975533333,7.379066667
293.75,2.849133333,5.137133333,5.065133333,2.843866667,2.7428,7.2332,4.5118,1.9474,3.179066667,6.977866667,8.0128
294.12,3.040066667,5.5126,5.401333333,3.149,2.995133333,7.783633333,4.913066667,2.2708,3.480533333,7.449066667,8.415066667
294.49,3.248866667,5.9466,5.6634,3.4204,3.246266667,8.136533333,5.1774,2.513333333,3.662133333,7.734933333,8.6238
294.86,2.821466667,5.5974,5.457666667,3.156733333,2.847,7.700333333,4.9398,2.1206,3.260933333,7.497133333,8.3352
295.23,2.661733333,5.663666667,5.521733333,3.1828,2.669133333,7.585266667,5.0888,2.0794,3.246533333,7.383533333,8.486866667
295.6,2.694933333,5.6934,5.598333333,3.1746,2.7204,7.642433333,5.304133333,2.039133333,3.091266667,7.294666667,8.457733333
295.97,2.586733333,5.697066667,5.6284,3.143666667,2.611266667,7.5119,5.213666667,2.014533333,2.9196,7.1636,8.4748
296.34,2.4968,5.715866667,5.5676,2.986133333,2.4714,7.4247,5.169466667,1.929266667,2.9056,7.198066667,8.4604
296.71,3.0122,6.336333333,6.085866667,3.521133333,2.891266667,7.741733333,5.650933333,2.4788,3.385533333,7.801333333,8.837733333
297.08,2.9942,6.4014,6.016266667,3.548666667,2.904533333,7.6112,5.657266667,2.477533333,3.3772,7.7718,8.7154
297.45,2.755466667,6.258266667,5.705266667,3.213466667,2.5968,7.294933333,5.435666667,2.129133333,3.011333333,7.517266667,8.417266667
297.82,2.388266667,5.727733333,5.3048,2.926533333,2.106466667,6.848366667,5.0746,1.622066667,2.5492,7.069733333,8.0186
298.19,2.231,5.524333333,5.114466667,2.690666667,1.846666667,6.3513,4.8578,1.395266667,2.376133333,6.889533333,7.7512
298.56,2.275266667,5.503866667,5.244466667,2.685666667,1.778266667,6.278366667,4.852066667,1.374066667,2.327533333,6.984466667,7.853666667
298.93,2.1556,5.547066667,5.1548,2.515,1.648866667,6.223433333,4.776666667,1.274866667,2.249466667,6.9118,7.7474
299.3,2.106666667,5.507266667,5.1838,2.388133333,1.653066667,6.1783,4.7616,1.199333333,2.274733333,6.981733333,7.567733333
299.67,1.853933333,5.327666667,4.895266667,2.106266667,1.2238,5.799333333,4.423733333,0.8454,2.145533333,6.964466667,7.1644
300.04,2.032266667,5.498133333,5.1256,2.344133333,1.350333333,5.9297,4.670333333,0.854533333,2.4092,7.310466667,7.216266667
300.41,2.35,5.739133333,5.425466667,2.6638,1.748,6.131033333,5.0116,1.1484,2.668666667,7.675333333,7.4804
300.78,2.170466667,5.595666667,5.263533333,2.450066667,1.599133333,6.000833333,4.916866667,0.9656,2.560133333,7.589333333,7.355133333
301.15,1.917733333,5.5444,5.048533333,2.097,1.399533333,6.0123,4.6926,0.7122,2.4064,7.6146,7.194533333
301.52,1.9374,5.570866667,5.115266667,2.129266667,1.3172,6.1213,4.731666667,0.747066667,2.500266667,7.7524,7.1648
301.89,2.005133333,5.700666667,5.2226,2.0326,1.416466667,5.9634,4.810133333,0.732066667,2.508066667,7.931933333,7.215066667
302.26,2.277866667,6.032133333,5.607466667,2.3728,1.825933333,6.514333333,5.1356,1.006733333,2.792666667,8.295266667,7.6258
302.63,2.216466667,6.050666667,5.5808,2.330266667,1.734133333,6.683966667,5.140466667,1.029066667,2.7582,8.3314,7.436
303,2.580866667,6.344066667,5.952466667,2.731266667,2.0538,6.899366667,5.580466667,1.499933333,3.016866667,8.636933333,7.6444
303.37,2.972666667,6.901333333,6.3586,3.180666667,2.3688,7.212966667,5.928333333,1.887266667,3.385866667,9.2434,8.028333333
303.74,2.9758,7.048733333,6.399666667,3.2576,2.476066667,7.112466667,6.088733333,2.052533333,3.340733333,9.311733333,8.082266667
304.1,2.7528,6.922466667,6.295066667,2.942133333,2.214,6.779766667,5.9138,1.719533333,3.050466667,9.158666667,7.904066667
304.47,2.906666667,7.148866667,6.555933333,3.300266667,2.252533333,6.918633333,6.150333333,1.8936,3.337066667,9.322533333,8.080533333
304.84,3.254533333,7.631666667,7.139333333,3.842933333,2.715333333,7.327833333,6.600266667,2.355933333,3.783733333,9.704466667,8.586933333
305.21,3.365533333,7.782666667,7.318533333,4.182733333,2.785133333,7.260566667,6.999933333,2.526,3.9852,9.8764,8.7284
305.58,3.314733333,7.909733333,7.527533333,4.265133333,2.8434,7.2459,7.036466667,2.553066667,4.001933333,10.01113333,8.8102
305.95,3.101,8.005866667,7.484133333,4.328533333,2.710866667,7.342333333,7.027066667,2.599,3.873866667,10.051,8.681866667
306.32,2.9608,7.948866667,7.3516,4.1702,2.471466667,7.109366667,7.048066667,2.356,3.688333333,9.9886,8.377733333
306.69,2.855,7.966733333,7.237266667,3.978266667,2.317266667,6.649,7.0504,2.138,3.634933333,9.981,8.350333333
307.06,2.8514,8.064733333,7.301733333,4.108933333,2.379533333,6.625133333,6.950266667,2.085733333,3.722466667,10.08533333,8.428733333
307.43,2.6288,7.847266667,7.194933333,3.866666667,2.276866667,6.313333333,6.818,1.9568,3.5094,9.861133333,8.382933333
307.8,2.818933333,8.243466667,7.693,4.226066667,2.588533333,6.765066667,7.183333333,2.251266667,3.779666667,10.2014,8.721533333
308.17,3.106933333,8.605666667,8.0892,4.538733333,2.9584,7.0854,7.5206,2.6704,4.170733333,10.56146667,8.9526
308.54,2.986066667,8.451466667,8.031666667,4.1762,2.716466667,6.774933333,7.409066667,2.497466667,3.911,10.53846667,8.672933333
308.9,2.953066667,8.283266667,7.898533333,3.9426,2.550533333,6.721133333,7.378266667,2.301533333,3.742533333,10.42013333,8.449866667
309.27,2.9508,8.235533333,8.007733333,3.801733333,2.594133333,6.676266667,7.3158,2.181466667,3.629866667,10.4084,8.312866667
309.64,2.948466667,8.170866667,8.0882,3.769866667,2.660933333,6.586933333,7.477866667,2.1726,3.6148,10.56073333,8.295133333
310.01,2.917133333,8.062533333,8.070466667,3.6778,2.6204,6.4188,7.471,2.092933333,3.604,10.5196,8.158133333
310.38,2.929466667,8.202866667,8.0716,3.659933333,2.693733333,6.353766667,7.489866667,2.259,3.66,10.56626667,8.0656
310.75,2.975533333,8.2408,8.0908,3.7046,2.768466667,6.4798,7.5212,2.240666667,3.590666667,10.65593333,7.971133333
311.12,2.873,8.137666667,8.035266667,3.512733333,2.707533333,6.461233333,7.581666667,2.0512,3.516533333,10.5644,7.7508
311.49,2.544533333,7.7898,7.6886,3.104133333,2.2574,6.0691,7.279666667,1.623866667,3.089466667,10.2072,7.279733333
311.85,2.768866667,7.921133333,7.8602,3.137866667,2.403533333,6.136333333,7.3898,1.698933333,3.2244,10.3208,7.386333333
312.22,2.920466667,8.0216,7.960133333,3.254133333,2.463866667,6.263166667,7.5538,1.858266667,3.2654,10.44066667,7.486733333
