wavelength,Back_HapRusf,Belly_HapRusf,Breast_HapRusf,Crissum_HapRusf,Crown_HapRusf,DorTail_HapRusf,Rump_HapRusf,Throat_HapRusf,WingTip_HapRusf
258.02,2.53373333333,3.01746666667,2.70726666667,2.8292,2.33793333333,5.34066666667,2.66290833333,2.63706666667,7.3407
258.40,2.96606666667,3.28586666667,3.058,3.40926666667,2.47553333333,5.58393333333,3.029775,3.0736,7.50396666667
258.77,3.25006666667,3.45813333333,3.1444,3.5778,2.65553333333,5.76386666667,3.348175,3.22226666667,7.61106666667
259.15,3.38553333333,3.6416,3.36573333333,3.6962,2.65966666667,6.08986666667,3.539325,3.306,7.60873333333
259.52,3.523,3.83626666667,3.5574,3.8088,2.908,6.30773333333,3.65856666667,3.3904,7.70683333333
259.89,3.7718,4.022,3.7202,3.96366666667,3.02393333333,6.50066666667,3.94433333333,3.49166666667,7.92323333333
260.27,3.80926666667,4.19873333333,3.83426666667,4.08606666667,3.13446666667,6.69586666666,4.05756666667,3.5864,8.0694
260.64,3.8756,4.36226666667,3.94333333333,4.1528,3.16493333333,6.72826666667,4.13258333333,3.7072,8.11046666667
261.01,4.10753333333,4.68273333333,4.14473333333,4.33753333333,3.4074,7.06706666667,4.33593333333,3.8614,8.35889999999
261.39,4.09353333333,4.82073333333,4.2014,4.33593333333,3.4452,6.96493333333,4.27310833333,3.812,8.29703333333
261.76,3.87793333333,4.84626666667,4.06553333333,4.33073333333,3.34073333334,6.89526666667,4.03939166667,3.66653333334,8.0891
262.13,3.8734,4.87566666667,3.93526666667,4.0982,3.1602,6.86406666666,3.901175,3.50873333333,7.84436666667
262.51,3.50766666667,4.67453333333,3.598,3.67586666667,2.83766666667,6.69673333333,3.68366666667,3.07113333333,7.41446666667
262.88,3.3652,4.6658,3.53113333333,3.6364,2.7342,6.51726666667,3.561125,2.91973333333,7.16606666667
263.25,3.53406666667,5.03606666666,3.8926,3.9326,3.26426666667,6.56853333333,3.90075833333,3.246,7.23993333333
263.63,3.43226666667,4.92713333333,3.78086666667,3.93166666667,3.05353333333,6.27793333333,3.742675,3.0064,7.06886666667
264.00,3.28666666667,4.98033333333,3.7818,3.88233333333,3.11793333334,6.22533333333,3.63425833333,2.935,6.95916666667
264.37,3.38533333333,4.9794,3.91806666667,3.88093333333,3.31093333333,6.03346666667,3.6484,2.946,6.9348
264.75,3.7306,5.1074,4.1636,4.16713333333,3.6896,6.316,3.90681666667,3.20466666667,7.31023333333
265.12,3.42973333333,4.70886666667,4.02666666667,3.95246666666,3.33326666667,5.93253333333,3.58956666667,3.18133333333,7.1802
265.49,3.6506,4.68733333333,4.46253333333,4.19053333333,3.38946666667,6.08666666667,3.91205,3.44393333334,7.3553
265.87,3.60986666667,4.40226666667,4.49026666667,4.08166666667,3.32093333333,5.899,3.988825,3.39133333333,7.42376666667
266.24,3.616,4.53193333333,4.78053333333,4.46373333333,3.6092,6.05386666667,4.215925,3.7352,7.80553333333
266.61,4.3134,5.0606,5.31946666667,4.96886666667,4.16586666667,6.41766666667,4.51330833333,4.31673333333,8.4613
266.98,4.36026666667,5.1722,5.3334,4.87213333333,4.177,6.48966666666,4.480775,4.3034,8.69993333334
267.36,4.01106666667,4.84893333333,4.83373333333,4.42386666667,3.62293333333,6.2446,4.00725,3.78326666667,8.3827
267.73,3.87126666667,4.8362,4.71893333333,4.4002,3.57693333333,6.4352,3.81566666667,3.67593333333,8.3678
268.10,4.0744,4.90693333333,4.85086666667,4.47006666667,3.537,6.587,3.85920833333,3.8588,8.5548
268.48,3.63113333333,4.46986666667,4.43766666666,3.9478,2.9916,6.21486666667,3.29595833333,3.50793333333,8.2358
268.85,3.17306666666,4.09773333333,4.04,3.54,2.52846666667,5.67273333333,2.73409166667,3.08066666667,7.76916666667
269.22,3.18386666667,4.26886666667,4.11513333333,3.57393333333,2.6144,5.83806666667,2.8494,3.09566666667,7.73316666667
269.59,3.07493333333,4.26366666667,3.86193333333,3.42053333333,2.566,5.74193333333,2.76175833333,3.03266666666,7.5857
269.97,3.01046666667,4.2802,3.71613333333,3.46826666667,2.3948,5.54686666667,2.58211666667,2.9698,7.37363333334
270.34,3.57886666667,4.5956,4.1312,3.84586666666,2.6582,5.91933333333,2.96580833333,3.25853333333,7.80493333333
270.71,3.51693333333,4.5358,3.91266666667,3.7522,2.43586666667,5.75646666667,2.96033333333,3.1834,7.7645
271.09,3.61353333333,4.596,3.93506666667,3.90253333333,2.46513333333,5.94293333333,3.04956666667,3.23413333333,7.81126666666
271.46,3.74273333334,4.75153333333,4.1058,4.18126666667,2.66566666667,6.0916,3.277225,3.3894,8.019
271.83,3.85946666667,4.80466666667,4.13246666667,4.3558,2.91426666667,6.03973333333,3.44361666667,3.6432,8.02866666666
272.20,3.50606666667,4.52873333333,3.91186666667,4.16466666667,2.68286666667,5.7182,3.30061666667,3.41113333334,7.68926666666
272.58,3.85106666667,4.93,4.30666666667,4.5424,3.02146666667,6.0316,3.74340833333,3.69013333333,7.94956666667
272.95,3.64193333333,4.72206666667,4.1752,4.31126666667,2.76386666667,5.8384,3.58570833334,3.43773333333,7.67293333333
273.32,3.41726666667,4.4202,3.843,4.02626666667,2.457,5.47786666667,3.351725,3.15666666667,7.3528
273.69,3.10413333333,4.10806666666,3.408,3.643,2.15766666667,5.23193333333,3.06241666667,2.821,7.14113333333
274.06,3.1898,4.11253333333,3.47226666666,3.4888,2.22926666667,5.44493333333,3.13625833333,2.80606666667,7.22336666667
274.44,2.8568,3.8528,3.22473333333,3.17926666667,2.083,5.25493333333,2.92130833333,2.68473333333,6.87096666667
274.81,2.74593333333,3.8028,3.28173333333,3.13426666667,2.11906666667,5.26066666667,2.90503333333,2.6376,6.73566666666
275.18,3.101,4.04546666667,3.6656,3.38846666667,2.4962,5.47213333333,3.196275,3.02093333333,6.95646666667
275.55,3.3756,4.20286666667,3.88533333333,3.44993333333,2.5996,5.5808,3.304575,3.28346666667,7.17756666667
275.93,3.4,4.19446666667,3.8938,3.26146666667,2.40686666666,5.61086666667,3.32975833333,3.28226666667,7.31346666667
276.30,3.66593333333,4.291,4.03033333333,3.26686666666,2.47933333333,5.7702,3.32440833333,3.3892,7.3916
276.67,3.38713333333,3.9064,3.59426666667,3.02386666667,2.26253333333,5.57173333333,2.95515,3.094,7.11996666667
277.04,3.67886666667,3.9974,3.6598,3.18366666667,2.52773333333,5.67073333333,3.10173333333,3.24626666667,7.3416
277.41,4.12653333333,4.31733333333,4.04746666667,3.64133333333,3.0472,6.06706666667,3.39839166667,3.576,7.67786666667
277.79,4.74313333333,4.84506666667,4.7378,4.50693333333,3.76673333333,6.562,3.945475,4.17453333333,8.24416666667
278.16,4.9974,5.01086666667,5.00806666667,4.957,4.12373333333,6.7042,4.10606666667,4.47326666667,8.5014
278.53,4.76193333333,4.743,4.73226666667,4.75393333333,3.7666,6.401,3.83205833333,4.2092,8.3206
278.90,4.47486666667,4.247,4.389,4.38633333333,3.4806,6.00753333333,3.49775833333,3.9282,8.07763333333
279.27,4.06633333333,3.8416,4.0208,4.10373333333,2.9802,5.78126666667,3.06541666667,3.5234,7.68846666667
279.64,3.53953333333,3.17473333333,3.29106666667,3.52366666667,2.46113333333,5.31053333333,2.46986666667,2.88933333333,6.972
280.02,3.45873333333,3.06173333333,3.08786666667,3.4248,2.34413333333,5.17626666667,2.32498333333,2.7172,6.75933333333
280.39,3.45226666667,3.29873333333,3.21193333333,3.61593333333,2.62106666666,5.37773333333,2.46135833333,2.7926,6.94663333333
280.76,3.7138,3.59613333333,3.566,4.0366,2.8828,5.5506,2.81173333333,3.028,7.1346
281.13,3.88193333333,3.87226666667,3.70646666667,4.36726666667,3.1334,5.87913333333,3.178825,3.26013333333,7.2908
281.50,3.94753333333,3.99046666667,3.6946,4.38866666667,3.23906666667,6.02506666667,3.28799166667,3.38926666667,7.38096666667
281.87,3.88126666667,3.93533333333,3.6818,4.1862,3.00586666667,5.9088,3.15875,3.17013333334,7.30616666667
282.25,3.816,3.97773333333,3.4996,4.08253333333,2.9396,5.8082,3.10643333333,2.99186666667,7.24723333333
282.62,3.91953333333,4.1574,3.53246666667,4.1732,3.13433333333,5.96153333333,3.13749166667,3.02513333333,7.2607
282.99,3.9222,4.24373333333,3.5484,4.35246666667,3.29,6.14953333333,3.19881666667,3.1552,7.28813333333
283.36,3.88766666667,4.234,3.45693333333,4.2594,3.30486666667,6.02266666667,3.21564166667,3.18653333333,7.26966666667
283.73,4.02513333333,4.45,3.63133333333,4.4932,3.489,6.2234,3.43786666667,3.48906666667,7.5821
284.10,3.9164,4.3324,3.60586666667,4.48366666667,3.46466666667,6.08553333333,3.334825,3.41693333333,7.57723333333
284.47,3.45353333333,3.777,3.08146666666,3.94186666667,2.84886666667,5.535,2.84713333333,2.9244,7.0658
284.85,3.0752,3.48593333333,2.64586666667,3.41246666667,2.41253333333,5.25806666667,2.46426666667,2.59693333333,6.66096666667
285.22,3.22653333333,3.55226666667,2.74993333333,3.43826666667,2.38726666667,5.3782,2.5109,2.68913333333,6.80196666667
285.59,3.01873333333,3.30886666667,2.5384,3.2092,2.09233333334,5.11093333333,2.30265,2.4404,6.57326666667
285.96,2.76246666667,3.0402,2.2426,2.97933333333,1.8858,4.96366666667,2.08236666667,2.26226666667,6.3172
286.33,2.79866666667,2.88813333333,2.2782,3.0078,1.73993333333,4.94106666667,2.0692,2.26746666667,6.32873333333
286.70,2.74686666667,2.73073333333,2.2388,2.94706666667,1.61833333333,4.8892,2.03076666667,2.21926666667,6.21696666667
287.07,2.91753333333,2.93546666667,2.35986666667,3.1126,1.61973333334,5.07546666667,2.11061666667,2.3062,6.41656666667
287.44,2.93373333333,2.8938,2.2614,3.144,1.56026666667,5.00853333333,1.98964166667,2.24526666667,6.3549
287.82,3.0418,2.93813333333,2.29313333333,3.17793333333,1.499,4.96953333333,1.99533333333,2.2004,6.31333333333
288.19,3.07526666667,3.00513333333,2.32486666667,3.17846666667,1.41953333333,4.9612,2.00980833333,2.2492,6.13576666667
288.56,3.18126666667,3.17566666667,2.4348,3.40146666667,1.5598,5.062,2.10160833334,2.3938,6.2787
288.93,3.357,3.27026666667,2.5854,3.59946666666,1.69913333333,5.07666666667,2.148375,2.6172,6.41826666667
289.30,3.2184,3.28233333334,2.61546666667,3.65933333333,1.70713333333,4.9954,2.11069166667,2.69646666667,6.30016666667
289.67,3.54573333333,3.62706666667,2.94926666667,3.9592,1.92393333333,5.25453333333,2.43024166667,2.953,6.52986666667
290.04,3.44293333333,3.5804,2.8938,3.89313333333,1.7606,5.07593333333,2.29851666667,2.87086666667,6.34996666667
290.41,3.24953333333,3.53066666666,2.751,3.65,1.66126666667,4.91673333333,2.1279,2.73753333333,6.13636666667
290.78,3.36906666667,3.80566666667,2.9192,3.74353333333,1.78846666667,4.9596,2.291075,2.8126,6.28733333333
291.15,2.88046666667,3.26666666667,2.47846666667,3.17053333333,1.3432,4.19026666667,1.795375,2.29626666667,5.57463333333
291.52,2.5774,2.93866666667,2.319,2.84786666667,1.0736,3.91553333334,1.59018333333,2.12546666667,5.3128
291.89,2.40526666667,2.91406666667,2.3632,2.83833333333,1.11366666667,3.90613333333,1.53671666667,2.1358,5.2654
292.26,2.1938,2.79846666667,2.11666666667,2.7134,0.949800000001,3.69353333333,1.40186666667,1.97873333333,5.14363333333
292.64,2.3004,2.9006,2.24273333333,2.82033333333,1.0216,3.80513333333,1.568725,2.16266666667,5.2132
293.01,2.16346666667,2.83693333333,2.19073333333,2.83073333333,0.956733333333,3.7016,1.53846666666,2.01873333333,5.0603
293.38,1.6768,2.21726666667,1.7022,2.26813333333,0.358200000001,2.93606666667,0.961641666667,1.3248,4.38686666667
293.75,1.17833333333,1.76306666667,1.37106666667,2.0158,0.0406666666672,2.53653333333,0.532883333333,0.968266666665,4.07463333333
294.12,1.48373333333,2.171,1.77053333333,2.38166666667,0.314000000001,2.9612,0.834058333333,1.2962,4.44913333333
294.49,1.49153333333,2.20866666667,1.79033333333,2.51133333333,0.273933333333,3.03046666667,0.915508333333,1.37413333333,4.45
294.86,1.70526666667,2.41626666667,2.00033333333,2.7946,0.4496,3.28773333333,1.151525,1.6636,4.59003333333
295.23,2.3164,2.9316,2.5968,3.41133333333,0.974666666667,3.96846666667,1.803575,2.34073333333,5.23373333333
295.60,2.63246666667,3.46526666667,3.14206666667,3.9192,1.41226666666,4.42706666667,2.21420833333,2.7528,5.67163333333
295.97,2.52493333333,3.3934,3.07933333333,3.83446666667,1.2634,4.28086666667,2.13386666667,2.72053333333,5.51053333333
296.34,2.7048,3.59173333333,3.30366666667,3.9552,1.47246666667,4.5246,2.2957,2.93186666667,5.7354
296.71,2.76933333333,3.8004,3.4094,4.0626,1.59993333333,4.63613333333,2.46199166667,3.07753333333,5.84373333333
297.08,2.66133333333,3.71526666667,3.29086666667,3.96206666667,1.42873333333,4.54366666667,2.44708333333,3.0256,5.72086666667
297.45,2.98193333333,4.17613333333,3.61173333333,4.3192,1.7176,5.02193333334,2.77420833333,3.5128,6.09143333333
297.82,3.06046666667,4.33026666667,3.78126666667,4.3832,1.75546666667,5.12666666667,2.82185833333,3.65626666667,6.05743333333
298.19,3.217,4.5002,3.9316,4.58086666667,1.95213333333,5.2846,3.00885833333,3.915,6.24256666667
298.56,3.38553333333,4.7244,4.18853333333,4.77513333333,2.1464,5.45206666667,3.18286666667,4.1548,6.4948
298.93,3.3152,4.68313333333,4.19466666667,4.7272,2.06046666667,5.45893333333,3.07595833333,4.13506666667,6.48686666667
299.30,3.2814,4.86626666667,4.23426666667,4.77406666667,2.0742,5.56953333333,3.07710833333,4.16466666667,6.46003333333
299.67,3.29833333333,4.79026666667,4.0936,4.6934,1.96326666667,5.5072,2.99754166667,4.12546666667,6.30913333333
300.04,3.53186666667,5.1554,4.3748,5.01726666667,2.2506,5.79966666667,3.25771666667,4.40246666667,6.56296666667
300.41,3.61093333333,5.32146666667,4.528,5.2804,2.29093333333,5.89133333333,3.31394166667,4.4618,6.6399
300.78,3.63973333333,5.29613333333,4.55526666667,5.3352,2.16893333333,5.86426666667,3.08685833333,4.39186666667,6.52463333333
301.15,4.067,5.71953333333,5.0772,5.71193333333,2.60333333333,6.2932,3.45605833333,4.89233333333,6.91556666667
301.52,3.89633333333,5.67893333333,5.0596,5.75306666667,2.61633333333,6.28106666666,3.501925,4.81386666666,6.86446666667
301.89,4.01866666667,5.8618,5.0822,5.897,2.74973333333,6.30426666667,3.70265,4.94133333333,6.9584
302.26,4.13673333333,5.93966666666,5.10293333333,5.9436,2.7258,6.27273333333,3.78620833333,4.90893333333,6.90966666667
302.63,4.14846666667,5.96133333333,5.11413333333,5.98066666667,2.81173333333,6.2314,3.78160833333,4.955,6.77243333333
303.00,4.15826666667,6.0246,5.10193333333,5.97813333333,2.8566,6.0904,3.91229166667,4.9744,6.7932
303.37,4.16646666667,6.0118,5.11793333333,6.00606666667,2.82386666667,5.92693333333,3.93069166667,4.91186666667,6.75236666667
303.74,4.29806666667,6.23913333333,5.13553333333,6.09146666667,2.82513333333,5.971,4.04041666667,4.9256,6.78116666667
304.10,4.3168,6.20973333333,5.04346666667,6.0474,2.766,5.94013333333,3.99859166667,4.91446666667,6.65216666667
304.47,4.42686666667,6.20133333333,5.17293333333,6.09006666667,2.82213333333,6.022,4.120825,5.10673333333,6.5742
304.84,4.4698,6.3958,5.29933333333,6.1466,2.9448,6.14873333333,4.36684166667,5.34033333333,6.69396666667
305.21,4.57146666667,6.64506666667,5.36866666667,6.3152,3.0418,6.3074,4.49354166667,5.4864,6.9013
305.58,4.6766,6.67846666667,5.44593333334,6.3134,2.99866666667,6.24673333333,4.39078333333,5.56373333333,6.9207
305.95,4.7498,6.70033333333,5.547,6.40953333333,2.9674,6.32446666667,4.42681666667,5.63013333334,6.98113333333
306.32,4.64713333333,6.71613333333,5.50833333333,6.4152,2.94633333334,6.31433333333,4.410975,5.60733333333,6.93503333333
306.69,4.70106666667,6.93326666667,5.66213333333,6.56333333333,3.00426666667,6.38413333333,4.47904166666,5.75153333333,7.0557
307.06,4.73586666667,7.1088,5.76286666667,6.74986666666,3.0688,6.4922,4.464625,5.8222,7.0643
307.43,4.424,7.028,5.65006666666,6.71793333333,2.9672,6.4082,4.24931666667,5.71706666667,6.83456666667
307.80,4.28706666667,6.9732,5.6908,6.77080000001,3.01226666667,6.3928,4.21236666667,5.7256,6.7525
308.17,4.3664,7.18266666667,5.83733333333,6.9368,3.0678,6.42466666667,4.40559166667,5.91046666667,6.90033333333
308.54,4.3032,7.32673333333,5.8618,7.01139999999,3.13153333333,6.4136,4.46213333333,5.93706666667,6.95823333333
308.90,4.3958,7.3756,6.02706666667,7.24053333334,3.30493333333,6.50506666667,4.58363333333,6.02886666667,7.08413333333
309.27,4.35253333333,7.3398,6.0054,7.20039999999,3.237,6.41186666667,4.56400833333,6.06406666667,7.06083333333
309.64,4.39013333333,7.431,6.0052,7.28146666667,3.29506666667,6.46553333333,4.66930833333,6.11653333333,7.12026666667
310.01,4.1684,7.31586666667,5.87573333333,7.13533333334,3.23893333333,6.33653333333,4.48123333333,6.03846666667,7.02666666667
310.38,4.11006666667,7.28606666667,5.86946666666,7.1462,3.1934,6.24373333333,4.41808333333,6.05513333333,7.06603333333
310.75,3.8668,7.0224,5.6214,6.95273333333,2.85113333333,6.02953333333,4.19351666667,5.8132,6.76243333333
311.12,3.6404,6.78573333333,5.446,6.71093333333,2.56946666667,5.75913333333,3.96105,5.6814,6.51076666667
311.49,3.9348,6.96253333333,5.64566666667,6.87146666666,2.67593333333,5.92333333333,4.17355,5.98106666667,6.83493333333
311.85,4.12786666667,7.19026666667,5.9224,7.12933333333,2.90273333333,6.15526666667,4.42144166667,6.31206666667,7.175
312.22,3.88906666667,6.86093333333,5.72466666667,6.87186666667,2.6502,5.92206666667,4.15104166666,6.00133333333,6.9466
312.59,3.8116,6.69353333333,5.60746666667,6.7314,2.51213333333,5.75606666667,3.99688333333,5.87306666667,6.72686666667
312.96,3.73613333333,6.6392,5.50346666667,6.6248,2.394,5.6646,3.84413333333,5.78873333333,6.61436666667
313.33,3.53473333333,6.5214,5.33426666667,6.50653333333,2.1876,5.46626666667,3.55723333333,5.51093333333,6.36866666667
313.70,3.507,6.5286,5.305,6.49453333333,2.22046666667,5.37826666667,3.477325,5.5316,6.2933
314.07,3.87986666667,6.904,5.59966666667,6.84306666667,2.455,5.66973333333,3.79593333333,5.881,6.5087
314.43,3.89006666667,6.91506666667,5.675,6.8292,2.43893333334,5.66786666667,3.73153333334,5.96806666667,6.38083333333
314.80,4.0946,7.1382,5.91813333333,7.0098,2.62166666667,5.76406666667,3.9226,6.21533333333,6.50803333333
315.17,4.41893333334,7.44633333333,6.21726666667,7.3886,2.9044,6.1014,4.21831666667,6.4932,6.71143333333
315.54,4.29826666666,7.4618,6.141,7.2872,2.89406666667,6.00246666667,4.07525,6.40273333333,6.49773333333
315.91,3.87613333333,7.0794,5.7218,6.86713333333,2.3932,5.51353333333,3.68524166667,5.94153333333,5.98806666667
316.28,4.1764,7.3682,5.98066666666,7.1494,2.62973333333,5.87406666667,3.88924166667,6.26733333333,6.18133333333
316.64,4.25653333333,7.48426666667,5.95273333334,7.2124,2.60166666667,5.93886666667,3.83023333333,6.426,6.31646666667
317.01,4.4852,7.61026666667,5.98753333333,7.35953333333,2.64933333334,5.89866666667,3.97591666667,6.5422,6.27873333333
317.38,4.3272,7.37213333333,5.87033333333,7.26153333333,2.50353333333,5.62733333333,3.8222,6.37013333333,5.99786666667
317.75,4.533,7.52413333333,6.14273333333,7.43273333334,2.47693333333,5.8232,4.04439166667,6.51993333333,6.07013333333
318.12,4.27146666667,7.4276,6.06586666667,7.25546666666,2.32493333333,5.61733333334,3.8632,6.35826666667,5.9308
318.49,4.4504,7.64373333333,6.116,7.44953333333,2.4784,5.73573333333,4.03728333333,6.5184,6.0161
318.85,4.5506,7.84873333333,6.1282,7.63493333333,2.57186666667,5.89606666667,4.13594166667,6.56993333333,6.12823333333
319.22,4.85866666667,8.19313333333,6.37273333333,7.80726666666,2.861,6.0278,4.3492,6.88693333333,6.5516
319.59,4.81546666667,8.04726666667,6.22526666667,7.71353333334,2.59113333333,5.83966666667,4.184225,6.7102,6.41583333333
319.96,5.0358,8.15626666667,6.4028,7.88826666666,2.657,5.8916,4.2639,6.92,6.54106666667
320.32,4.83193333333,8.06860000001,6.2486,7.71093333333,2.51893333333,5.5206,4.05775,6.7788,6.41276666667
320.69,4.86973333333,8.15439999999,6.44053333333,7.7892,2.62273333333,5.58573333333,4.14391666667,6.83473333333,6.52553333333
