wavelength,Back_ParHumm,Belly_ParHumm,Breast_ParHumm,Crissum_ParHumm,Crown_ParHumm,DorTail_ParHumm,Patch10_ParHumm,Patch11_ParHumm,Patch12_ParHumm,Patch13_ParHumm,Rump_ParHumm,Throat_ParHumm,WingTip_ParHumm
452.10,4.98716666666,44.5436666666,20.7806666667,6.97958333334,9.67683333331,6.33,4.25383333334,3.50933333334,4.0715,5.5295,5.28083333333,20.6495,8.81900000001
452.46,4.99216666667,44.6076666667,20.796,6.95241666667,9.62666666666,6.32416666667,4.20716666666,3.46,4.036,5.5215,5.21466666666,20.667,8.80366666667
452.81,4.98166666667,44.701,20.8411666667,6.93583333333,9.62416666665,6.3505,4.16766666667,3.44683333334,4.03483333334,5.51416666666,5.24566666667,20.6725,8.81049999998
453.17,4.98083333334,44.892,20.9103333333,6.95,9.66466666669,6.4025,4.155,3.45566666666,4.04833333334,5.51633333333,5.26983333333,20.6928333334,8.79866666666
453.52,5.09,45.1256666667,21.0381666666,7.03658333333,9.70583333335,6.49583333333,4.2335,3.55733333334,4.14883333334,5.624,5.37483333333,20.7731666667,8.925
453.87,5.02883333334,45.2475,21.0645,7.04733333334,9.70083333335,6.49783333333,4.193,3.52433333333,4.11483333333,5.644,5.3495,20.7636666666,8.87616666665
454.23,5.07216666667,45.3821666666,21.1525,7.071,9.759,6.51133333333,4.244,3.56783333333,4.12066666667,5.625,5.3765,20.7315,8.92416666665
454.58,5.09516666666,45.5445,21.2213333333,7.10775,9.76266666668,6.564,4.23033333334,3.54983333333,4.102,5.663,5.37466666667,20.7098333333,8.91099999999
454.93,5.09666666666,45.5305,21.2378333334,7.06875,9.74466666665,6.55233333333,4.19666666667,3.5085,4.04766666667,5.64033333333,5.34283333334,20.6375,8.88500000002
455.29,5.1415,45.8356666666,21.3411666667,7.20108333333,9.84083333335,6.61733333333,4.2255,3.55016666667,4.09416666667,5.69,5.425,20.7496666667,8.96583333334
455.64,5.16166666666,45.9748333333,21.3826666667,7.27658333334,9.89350000001,6.6435,4.25916666667,3.63866666667,4.12483333334,5.73666666667,5.48433333333,20.8283333333,9.04566666665
456.00,5.11166666667,46.0458333333,21.3601666666,7.2515,9.866,6.62633333334,4.23216666666,3.56766666666,4.03983333334,5.7265,5.435,20.8015,8.99583333335
456.35,5.16666666667,46.1045,21.4535,7.38583333334,9.95549999998,6.69766666667,4.34216666666,3.67333333333,4.09116666666,5.78233333333,5.51116666666,20.8223333334,9.0445
456.70,5.20483333334,46.0513333334,21.4656666667,7.43525,9.99949999998,6.69283333333,4.37183333333,3.70566666666,4.11766666667,5.78166666667,5.50633333334,20.7541666667,9.06233333333
457.06,5.29966666667,46.0558333334,21.5153333334,7.50991666667,9.999,6.741,4.46866666666,3.76783333334,4.18766666666,5.84066666667,5.547,20.8018333333,9.14516666667
457.41,5.23666666667,46.0198333333,21.4348333333,7.53216666667,9.95850000002,6.67383333334,4.4065,3.69866666666,4.15916666666,5.7635,5.502,20.7615,9.08
457.76,5.26283333333,45.9648333333,21.3786666666,7.616,9.95783333335,6.707,4.42333333334,3.72533333334,4.173,5.73916666667,5.5405,20.7401666666,9.10316666668
458.12,5.253,45.9828333334,21.353,7.62858333334,9.90466666667,6.72383333333,4.40016666667,3.69616666667,4.16383333333,5.72266666667,5.52433333333,20.792,9.08699999999
458.47,5.2405,45.8938333334,21.2848333334,7.62141666666,9.92366666669,6.68533333334,4.40416666667,3.7205,4.17116666667,5.6875,5.51933333334,20.745,9.04
458.82,5.256,45.928,21.2571666667,7.691,9.90183333332,6.67483333333,4.40766666666,3.75383333333,4.20766666667,5.7235,5.525,20.722,9.06583333334
459.18,5.22433333334,45.8276666667,21.1738333333,7.72225,9.81650000002,6.6515,4.43,3.70816666667,4.2345,5.7115,5.5015,20.6323333333,9.03400000002
459.53,5.24783333334,45.8321666666,21.1553333333,7.779,9.82316666668,6.666,4.437,3.71983333333,4.25333333334,5.68766666667,5.536,20.6166666666,9.03516666669
459.88,5.26683333334,45.8766666666,21.1871666667,7.87458333333,9.80483333335,6.66783333334,4.45033333334,3.752,4.3095,5.66716666667,5.5695,20.6251666666,9.06033333333
460.24,5.28533333334,45.9118333334,21.1738333333,7.87358333333,9.82633333332,6.67016666667,4.42216666667,3.72416666666,4.32583333333,5.661,5.54383333333,20.6348333334,9.06566666668
460.59,5.3485,45.9901666666,21.2086666667,7.92125,9.835,6.70333333333,4.47216666667,3.73866666666,4.34416666667,5.70683333333,5.5885,20.7281666666,9.09983333333
460.94,5.31616666667,46.086,21.183,7.98158333333,9.84050000002,6.69466666667,4.4515,3.74316666667,4.35866666667,5.65816666667,5.568,20.7433333333,9.0725
461.29,5.419,46.1748333334,21.2331666667,8.11658333334,9.90666666669,6.76833333333,4.52033333333,3.8525,4.44316666667,5.7395,5.6435,20.7758333333,9.1315
461.65,5.49333333334,46.3226666667,21.3343333333,8.25275,9.95516666668,6.81716666667,4.605,3.92616666666,4.52466666666,5.81216666667,5.70316666667,20.874,9.22083333331
462.00,5.56966666667,46.4875,21.4433333333,8.42975,10.0688333333,6.9035,4.70166666666,4.03016666667,4.64166666667,5.89066666667,5.825,20.9406666666,9.30783333334
462.35,5.612,46.5918333333,21.5093333333,8.54008333333,10.1021666667,6.946,4.75,4.083,4.71466666667,5.92683333333,5.89333333333,21.0151666666,9.38799999998
462.71,5.7585,46.906,21.7253333334,8.75975,10.2868333333,7.08766666667,4.90633333334,4.22066666667,4.86066666666,6.04533333333,6.04333333334,21.2385,9.51516666669
463.06,5.87816666666,47.0846666667,21.8183333333,8.92783333334,10.3843333333,7.181,4.97083333333,4.373,4.975,6.12533333333,6.14266666667,21.3515,9.58450000002
463.41,5.88516666667,47.2521666666,21.9216666667,9.00025,10.4386666667,7.25466666667,4.99666666666,4.37533333333,5.00766666667,6.11466666667,6.16116666667,21.3916666666,9.59033333333
463.76,5.95083333333,47.3165,21.9015,9.01516666665,10.4538333333,7.26866666667,4.98183333333,4.37516666667,4.98866666666,6.09883333333,6.13766666667,21.457,9.594
464.12,5.99716666666,47.4801666667,21.9781666666,9.15991666665,10.4511666667,7.2525,5.0465,4.4235,5.04883333333,6.09933333333,6.19016666667,21.4806666667,9.62083333333
464.47,5.98683333333,47.6438333333,22.035,9.32358333335,10.4438333333,7.297,5.0685,4.43116666667,5.073,6.09766666666,6.23933333334,21.4755,9.57983333332
464.82,5.9375,47.5851666666,22.0466666667,9.35683333335,10.397,7.299,5.053,4.38616666666,5.06216666667,6.106,6.22916666666,21.4038333333,9.56200000002
465.17,5.844,47.4821666667,21.9218333334,9.288,10.2886666667,7.1935,4.98566666666,4.25366666666,4.95216666667,6.00366666666,6.161,21.3233333333,9.47533333333
465.53,5.89416666666,47.4296666667,21.9505,9.32158333335,10.2956666667,7.23183333333,4.99766666667,4.27766666667,5.0355,6.02283333333,6.18266666666,21.2945,9.4685
465.88,5.86666666667,47.3383333333,21.7783333333,9.34241666665,10.2016666667,7.11783333333,4.93833333334,4.2095,5.0165,5.9545,6.116,21.2203333333,9.404
466.23,5.83666666666,47.331,21.741,9.40158333335,10.1201666667,7.1545,4.91766666667,4.16016666667,5.03633333333,5.9365,6.10483333333,21.1496666666,9.36266666666
466.58,5.70116666667,47.1956666666,21.5723333333,9.42075,9.96550000002,7.07866666667,4.8345,4.05566666667,4.96033333333,5.8415,6.02166666667,21.005,9.24866666665
466.94,5.65983333333,47.3096666667,21.637,9.49958333335,9.94316666665,7.08833333334,4.782,3.97366666667,4.97283333334,5.76933333334,5.98633333333,20.9623333333,9.26366666666
467.29,5.70766666667,47.3121666667,21.6456666667,9.5695,9.88150000001,7.08116666667,4.79733333333,4.00416666667,4.99316666667,5.81283333333,6.011,20.9601666667,9.29849999999
467.64,5.69133333333,47.3581666667,21.725,9.74066666665,9.89166666669,7.12266666667,4.8715,4.06366666667,5.07516666666,5.84483333333,6.063,20.927,9.28266666666
467.99,5.6345,47.37,21.7216666667,9.82575,9.86916666669,7.14466666667,4.8525,4.032,5.05533333333,5.81783333333,6.112,20.928,9.26116666666
468.35,5.61683333334,47.445,21.68,9.91725,9.92233333335,7.1855,4.88,4.05083333333,5.154,5.83266666667,6.13583333334,20.9213333333,9.33833333333
468.70,5.62816666666,47.5913333333,21.724,10.05825,9.99233333331,7.189,4.90783333334,4.06983333333,5.2215,5.86583333333,6.16966666666,21.0208333333,9.36733333335
469.05,5.73983333333,47.7878333333,21.8935,10.2655833333,10.1095,7.34733333334,5.05833333333,4.199,5.3805,5.94033333333,6.2725,21.1331666666,9.47283333332
469.40,5.687,47.9453333333,21.831,10.3341666666,10.0453333334,7.277,4.99633333333,4.097,5.30266666666,5.81,6.23216666667,21.1305,9.36966666667
469.75,5.69366666666,48.1733333334,21.9685,10.4170833333,10.0925,7.32966666667,5.05266666667,4.12383333333,5.32483333333,5.8285,6.274,21.18,9.33433333331
470.11,5.727,48.2531666667,21.9455,10.5271666667,10.2016666666,7.34583333333,5.12016666666,4.15966666667,5.39666666667,5.87816666667,6.31883333333,21.2181666666,9.36166666669
470.46,5.8145,48.3428333334,22.1005,10.6694166667,10.3451666666,7.41483333334,5.1635,4.2015,5.4905,5.943,6.37533333333,21.3261666666,9.42416666667
470.81,5.92133333334,48.3541666667,22.1413333334,10.76975,10.4041666667,7.49233333333,5.29366666667,4.31966666667,5.56233333334,6.04066666667,6.498,21.3818333334,9.50749999999
471.16,5.95933333334,48.4933333333,22.1643333334,10.9149166667,10.4975,7.50466666667,5.35766666666,4.39533333333,5.64033333334,6.08366666666,6.5375,21.4616666667,9.54566666665
471.51,6.03033333333,48.6773333333,22.2075,11.0033333333,10.566,7.55866666667,5.40533333333,4.481,5.6945,6.184,6.61083333334,21.5331666667,9.64433333332
471.87,6.13266666667,48.7276666666,22.2855,11.1153333334,10.6435,7.62416666666,5.48333333334,4.6125,5.81966666667,6.31783333334,6.70383333333,21.5971666667,9.7595
472.22,6.22583333333,48.8558333333,22.34,11.1819166667,10.721,7.663,5.548,4.72566666667,5.91416666667,6.36716666666,6.76516666666,21.6303333334,9.80716666668
472.57,6.38216666667,48.9233333334,22.4551666667,11.3298333334,10.8075,7.77133333334,5.694,4.9165,6.02216666667,6.4635,6.91,21.6748333333,9.9275
472.92,6.35566666666,48.8828333333,22.4281666667,11.32325,10.7975,7.76166666667,5.667,4.92283333333,5.98466666666,6.46816666667,6.92066666667,21.6525,9.89066666669
473.27,6.36516666667,48.8986666667,22.4745,11.3005833333,10.8275,7.75516666667,5.71583333334,4.983,6.02583333333,6.54366666667,6.938,21.644,9.9705
473.62,6.43733333333,48.8531666666,22.4898333333,11.3265,10.8645,7.83866666667,5.75766666667,5.05433333334,6.04116666667,6.566,6.9595,21.666,10.1191666667
473.98,6.46316666666,48.8666666667,22.5765,11.3053333333,10.812,7.82983333333,5.776,5.1125,6.03316666667,6.576,6.93516666666,21.6425,10.1641666667
474.33,6.42233333334,48.9015,22.515,11.1788333333,10.7161666667,7.76983333333,5.699,5.054,6.00283333333,6.47216666667,6.85766666667,21.5451666666,10.0975
474.68,6.27616666667,48.8996666666,22.4513333334,10.97975,10.602,7.65366666666,5.56766666666,4.89083333334,5.83433333333,6.32066666667,6.71,21.4868333333,9.946
475.03,6.16,48.7125,22.4226666667,10.77625,10.4913333333,7.57683333333,5.4865,4.782,5.774,6.2145,6.56666666667,21.3785,9.88766666665
475.38,6.16833333334,48.8558333334,22.4568333333,10.7258333333,10.537,7.59516666667,5.49733333333,4.762,5.79816666667,6.20966666667,6.6005,21.4438333333,9.90166666665
475.73,6.17833333333,48.8895,22.4331666666,10.60925,10.5443333334,7.55833333333,5.492,4.7295,5.76116666666,6.21366666667,6.55166666667,21.3961666667,9.86066666667
476.08,6.0835,48.7706666667,22.4433333333,10.43375,10.4676666667,7.471,5.42733333333,4.64816666667,5.631,6.164,6.45566666666,21.3825,9.794
476.44,6.00416666667,48.8355,22.4075,10.2095,10.3743333333,7.39466666666,5.29133333334,4.50183333333,5.50283333333,6.09116666666,6.317,21.3546666667,9.67916666668
476.79,5.97633333333,48.8458333334,22.4373333333,10.1184166666,10.3555,7.3675,5.2305,4.47716666667,5.45283333333,6.0985,6.21333333333,21.3786666667,9.63416666668
477.14,5.98766666666,48.909,22.4806666667,10.0781666666,10.3878333333,7.42283333333,5.1905,4.48216666666,5.43333333333,6.12483333333,6.214,21.4186666667,9.617
477.49,5.89383333333,48.88,22.4013333334,9.99891666665,10.3636666667,7.392,5.11183333333,4.42233333334,5.416,6.14116666667,6.1865,21.398,9.53849999998
477.84,5.86983333334,49.0103333333,22.4353333333,9.94841666665,10.3831666667,7.41633333334,5.07766666667,4.38666666667,5.34783333334,6.11883333333,6.1705,21.4386666667,9.47816666667
478.19,5.81266666667,49.0775,22.4351666666,9.84558333335,10.3753333333,7.4225,5.07616666666,4.349,5.27133333333,6.12616666667,6.16583333333,21.4988333333,9.52516666665
478.54,5.80966666666,49.0505,22.3781666666,9.78075,10.4185,7.428,5.06533333333,4.36016666667,5.27566666666,6.18183333333,6.161,21.511,9.56500000001
478.89,5.80266666666,49.2025,22.3346666667,9.74858333335,10.4843333333,7.4515,5.068,4.39183333333,5.25666666666,6.22266666667,6.18,21.5618333333,9.55216666665
479.24,5.7495,49.0596666667,22.2493333333,9.60983333335,10.425,7.40616666667,5.05083333334,4.34133333333,5.17633333334,6.17166666667,6.10783333333,21.4606666667,9.49966666667
479.60,5.67133333333,48.9815,22.2543333333,9.48241666665,10.3865,7.42316666667,5.00016666667,4.27116666666,5.13516666667,6.081,6.068,21.4693333334,9.49216666668
479.95,5.63016666666,49.0293333333,22.216,9.36,10.368,7.36666666667,4.95116666666,4.21433333333,5.065,6.0315,6.0565,21.4686666667,9.51316666665
480.30,5.60466666667,48.9528333333,22.2221666667,9.27925,10.3586666667,7.31583333334,4.93266666666,4.2,5.04666666666,6.00733333333,6.06033333333,21.4716666667,9.54166666668
480.65,5.586,49.0241666667,22.196,9.19958333335,10.3405,7.2835,4.90433333333,4.1825,5.04533333333,5.9715,6.07583333333,21.4266666667,9.58966666666
481.00,5.482,48.9396666666,22.0823333334,8.98033333335,10.224,7.17116666667,4.81166666666,4.06666666667,4.90783333333,5.87516666667,6.00616666666,21.3406666667,9.52033333331
481.35,5.447,48.9213333334,22.0661666666,8.83758333335,10.1853333334,7.12366666666,4.747,3.9895,4.83416666667,5.817,5.9575,21.331,9.53566666668
481.70,5.393,48.8976666667,22.048,8.70233333333,10.174,7.05533333333,4.68633333333,3.96416666667,4.7955,5.78783333333,5.91866666667,21.3505,9.53683333334
482.05,5.41333333333,48.9023333333,22.0743333333,8.6715,10.2036666667,7.05166666666,4.685,3.98216666666,4.78766666667,5.7695,5.92833333333,21.3493333334,9.54399999999
482.40,5.38283333333,49.0301666667,22.1373333333,8.63883333334,10.2081666667,7.04666666666,4.68283333334,3.9875,4.77033333333,5.758,5.92366666666,21.3968333333,9.5365
482.75,5.38583333334,49.098,22.2088333333,8.61216666667,10.1943333334,7.05,4.66866666667,3.96783333334,4.724,5.719,5.91333333333,21.4196666667,9.56733333335
483.10,5.37383333333,49.0985,22.204,8.57491666667,10.1788333333,7.04266666667,4.64916666666,3.95583333334,4.71466666666,5.71083333333,5.89883333334,21.4358333333,9.57666666666
483.45,5.35083333333,49.1761666667,22.2085,8.54441666667,10.1626666667,7.0085,4.612,3.93883333333,4.69983333333,5.7045,5.88816666666,21.482,9.57833333335
483.80,5.3335,49.205,22.209,8.50316666666,10.1388333333,7.00383333333,4.58866666667,3.90716666666,4.689,5.67433333333,5.85133333333,21.4875,9.5485
484.15,5.304,49.2755,22.1873333334,8.464,10.1196666667,6.98183333334,4.5715,3.87866666667,4.66183333334,5.66066666667,5.82966666667,21.4733333333,9.52699999998
484.50,5.2955,49.3,22.1911666667,8.41858333334,10.1158333334,6.96766666667,4.5615,3.85116666666,4.63916666666,5.63683333333,5.814,21.4801666666,9.508
484.85,5.33133333334,49.4056666667,22.268,8.48458333333,10.185,7.02733333334,4.59783333333,3.906,4.69383333334,5.66933333333,5.8595,21.529,9.56483333333
485.20,5.3285,49.5238333333,22.3076666667,8.49516666666,10.1875,7.01466666667,4.5885,3.914,4.69533333334,5.65466666666,5.85333333333,21.5551666667,9.55083333335
485.55,5.3335,49.5848333334,22.3188333333,8.50133333333,10.1721666667,7.01666666666,4.60133333333,3.90866666666,4.684,5.64233333333,5.85066666667,21.5556666667,9.54949999999
485.90,5.31633333333,49.6566666666,22.3211666667,8.51775,10.1378333333,7.02566666666,4.58333333333,3.89116666667,4.6785,5.6505,5.84416666667,21.5563333333,9.52666666668
486.25,5.33766666667,49.6436666666,22.3238333334,8.522,10.1185,6.99966666667,4.57933333333,3.87083333333,4.67433333333,5.64933333333,5.81833333333,21.5433333333,9.52266666666
486.60,5.3205,49.6288333333,22.2791666667,8.49741666666,10.1195,6.96366666667,4.56083333334,3.83533333333,4.6735,5.6425,5.81716666667,21.5193333333,9.49266666669
486.95,5.32266666667,49.6528333334,22.2716666666,8.52458333334,10.142,6.97983333333,4.559,3.832,4.687,5.64,5.815,21.5186666666,9.481
487.30,5.33383333333,49.6915,22.2785,8.5565,10.1475,7.00533333334,4.579,3.84816666666,4.68116666667,5.63483333333,5.7965,21.4538333333,9.482
487.65,5.379,49.6738333333,22.2755,8.65025,10.1808333333,7.04916666667,4.61066666667,3.89933333333,4.72016666667,5.65833333333,5.83916666666,21.445,9.49916666665
488.00,5.38533333333,49.6486666667,22.2685,8.70525,10.1888333333,7.0755,4.6185,3.89166666666,4.72483333333,5.64483333333,5.83466666667,21.4218333334,9.48566666665
488.35,5.4145,49.6588333333,22.2973333334,8.81008333333,10.2158333333,7.11983333334,4.64283333333,3.93883333333,4.77316666667,5.69683333334,5.8585,21.4426666667,9.52266666665
488.70,5.39,49.6221666667,22.2405,8.83966666666,10.1731666667,7.09,4.64116666666,3.915,4.762,5.67866666667,5.8335,21.3825,9.47466666667
489.05,5.42016666666,49.59,22.2655,8.945,10.1978333333,7.12866666667,4.68983333333,3.93916666667,4.8125,5.70283333334,5.88733333334,21.3628333334,9.50116666667
489.40,5.48383333334,49.6286666667,22.311,9.11325,10.2505,7.20266666666,4.74266666667,3.9905,4.90733333333,5.73733333334,5.9595,21.3986666667,9.55900000002
489.75,5.49533333334,49.6325,22.3185,9.21058333335,10.2413333333,7.19983333334,4.77166666667,4.02066666666,4.9455,5.751,5.9865,21.3958333333,9.60966666669
490.10,5.49533333334,49.6251666667,22.3221666666,9.34166666665,10.267,7.24866666666,4.80866666667,4.05933333333,5.0015,5.7455,6.0455,21.3498333333,9.65083333334
490.45,5.56633333333,49.733,22.3963333334,9.55591666665,10.2935,7.32466666666,4.89283333334,4.14133333333,5.10716666666,5.80866666666,6.11366666667,21.3861666666,9.71749999998
490.80,5.61933333333,49.7261666667,22.4296666667,9.69216666665,10.293,7.34116666667,4.93483333333,4.18866666667,5.16383333333,5.825,6.157,21.3815,9.761
491.15,5.65883333334,49.7048333333,22.4341666667,9.83083333335,10.2976666667,7.35933333333,4.9805,4.21316666666,5.22066666667,5.82566666667,6.21483333334,21.437,9.77366666667
491.50,5.64566666666,49.8666666667,22.4735,9.94933333335,10.2853333333,7.3275,4.97533333333,4.2035,5.22683333333,5.81633333333,6.23983333333,21.4551666667,9.76616666667
491.85,5.71866666667,49.9496666667,22.5505,10.0944166666,10.3113333333,7.37716666666,5.01616666667,4.29716666666,5.31316666667,5.84416666667,6.3255,21.4831666666,9.84116666666
492.20,5.72133333334,50.0073333333,22.547,10.18075,10.297,7.376,5.05,4.27383333334,5.34583333333,5.809,6.36083333334,21.4826666666,9.83650000002
492.55,5.805,50.1825,22.6733333333,10.3431666666,10.3945,7.453,5.125,4.34966666667,5.43783333333,5.83983333333,6.46316666666,21.6078333334,9.92866666667
492.90,5.8435,50.2195,22.6678333333,10.4575833333,10.3958333333,7.44733333333,5.16833333333,4.388,5.49316666667,5.84766666667,6.47966666667,21.6113333334,9.935
493.25,5.80833333333,50.2975,22.6611666666,10.5655,10.3703333333,7.41683333334,5.16433333333,4.3645,5.52483333333,5.80116666666,6.461,21.5763333334,9.89650000001
493.60,5.86433333333,50.3663333333,22.7188333333,10.7405,10.445,7.46566666666,5.24316666667,4.42033333333,5.611,5.779,6.5315,21.6028333333,9.914
493.95,5.9335,50.5226666667,22.7308333333,10.9511666666,10.4618333333,7.4925,5.27666666667,4.48233333333,5.70666666666,5.78,6.59366666666,21.641,9.8995
