wavelength,Back_IriReim,Belly_IriReim,Breast_IriReim,Crissum_IriReim,Crown_IriReim,DorTail_IriReim,Patch10_IriReim,Patch11_IriReim,Patch12_IriReim,Rump_IriReim,Throat_IriReim,WingTip_IriReim
605.23,9.5866,7.16673333333,6.5196,8.0674,43.2624,6.45126666667,10.2079333333,9.67806666666,4.3408,7.78866666667,4.5964,7.91253333333
605.57,9.53366666667,7.1412,6.476,8.04433333333,43.2220666667,6.41893333333,10.1678666667,9.63373333333,4.31726666667,7.74126666667,4.5922,7.8738
605.90,9.55453333334,7.18553333333,6.50986666667,8.06686666667,43.3214666666,6.45026666667,10.1816,9.67126666667,4.35606666667,7.766,4.6446,7.90306666667
606.24,9.55266666666,7.17473333333,6.48606666667,8.0526,43.3489333333,6.4378,10.1380666667,9.63166666666,4.33086666667,7.73173333333,4.62166666667,7.87966666667
606.58,9.58766666667,7.211,6.51406666667,8.07913333333,43.4354666667,6.4776,10.1503333333,9.64853333333,4.37406666667,7.76906666667,4.6614,7.923
606.91,9.58186666667,7.2332,6.53333333333,8.09186666667,43.3794,6.50926666667,10.1408,9.64313333332,4.3992,7.77426666667,4.6736,7.9456
607.25,9.59573333333,7.275,6.53286666667,8.11966666667,43.4938666667,6.53006666667,10.1524,9.65173333333,4.41493333333,7.80953333333,4.69526666667,7.96433333333
607.58,9.54779999999,7.22046666667,6.50046666667,8.0678,43.4952666667,6.5056,10.0866666667,9.6256,4.37206666667,7.76046666667,4.645,7.9436
607.92,9.48400000001,7.16913333333,6.458,8.03426666667,43.5470666667,6.46273333333,10.0265333333,9.57646666666,4.33166666667,7.6964,4.59553333334,7.92073333333
608.25,9.44199999999,7.15986666667,6.4388,8.009,43.5950666667,6.44053333333,10.0057333333,9.55686666667,4.3046,7.66446666666,4.56853333333,7.9118
608.59,9.40493333333,7.13553333333,6.40066666667,7.99266666667,43.6612666667,6.435,9.95573333334,9.54086666667,4.28593333333,7.63253333333,4.54186666667,7.9054
608.92,9.40133333334,7.15806666666,6.40466666667,8.01426666667,43.7087333333,6.46273333333,9.94113333333,9.55120000001,4.31833333333,7.65386666666,4.5518,7.93626666667
609.26,9.44046666666,7.18846666667,6.44573333333,8.05913333333,43.7552666667,6.51753333333,9.96279999999,9.5796,4.361,7.69793333333,4.57993333333,7.99153333333
609.59,9.46326666667,7.21953333333,6.45966666667,8.0884,43.7788666667,6.5626,9.99066666666,9.59993333332,4.40893333333,7.73026666667,4.60613333334,8.04380000001
609.93,9.47813333333,7.26146666667,6.51593333333,8.13946666667,43.8612,6.6092,10.0241333333,9.66193333333,4.46826666667,7.77066666667,4.6626,8.09053333334
610.26,9.4306,7.2198,6.5002,8.10033333333,43.8976,6.589,9.9718,9.62366666667,4.44613333333,7.72566666667,4.63273333333,8.05380000001
610.60,9.41206666666,7.19933333333,6.50246666667,8.0902,43.9239333333,6.5876,9.91793333334,9.5902,4.44546666667,7.7092,4.6176,8.03266666666
610.93,9.41419999999,7.20033333333,6.51973333333,8.12193333333,43.9252666667,6.61493333333,9.89273333333,9.5926,4.48086666667,7.71386666667,4.64486666667,8.06359999999
611.27,9.41173333334,7.21133333333,6.53526666667,8.13766666667,44.0057333333,6.62906666667,9.87973333333,9.58666666667,4.48826666667,7.73146666667,4.675,8.09426666667
611.60,9.4662,7.28153333333,6.5996,8.1892,44.0694666667,6.687,9.91626666667,9.6216,4.54753333333,7.78113333333,4.7588,8.1604
611.93,9.51473333334,7.29006666667,6.63413333333,8.223,44.1516666667,6.74346666667,9.92073333333,9.64599999999,4.59146666667,7.81693333333,4.796,8.20419999999
612.27,9.5462,7.32313333333,6.66173333333,8.25606666667,44.1722,6.7688,9.94080000001,9.65739999999,4.6294,7.8488,4.834,8.23893333333
612.60,9.62646666667,7.37246666667,6.73206666667,8.316,44.2604,6.80606666667,10.0188,9.71299999999,4.70453333333,7.9202,4.922,8.29066666666
612.94,9.60526666666,7.3454,6.69093333333,8.27466666667,44.3280666667,6.76766666667,9.96173333333,9.67199999999,4.675,7.85813333333,4.90606666667,8.27240000001
613.27,9.55026666667,7.27833333334,6.62913333333,8.2346,44.3814666667,6.70566666667,9.88339999999,9.6122,4.6044,7.80213333333,4.85546666667,8.22093333333
613.61,9.54613333333,7.2482,6.59193333333,8.20346666667,44.3776666667,6.6762,9.84159999999,9.56379999999,4.57886666667,7.77833333333,4.8208,8.20780000001
613.94,9.50920000001,7.217,6.53293333333,8.18086666667,44.4186,6.63753333333,9.79053333334,9.51553333334,4.5404,7.7552,4.77053333333,8.18333333333
614.28,9.48780000001,7.18766666667,6.50086666667,8.15733333333,44.5070666667,6.59893333333,9.76613333333,9.50159999999,4.5084,7.72873333333,4.73586666667,8.17613333333
614.61,9.48853333333,7.189,6.49713333333,8.14313333333,44.5371333333,6.59753333333,9.77153333333,9.48893333334,4.50966666667,7.714,4.73906666667,8.16600000001
614.94,9.49793333334,7.2006,6.51406666667,8.15333333333,44.5076666666,6.60186666667,9.77046666667,9.48953333333,4.54933333333,7.72533333334,4.7468,8.15319999999
615.28,9.51653333334,7.22353333333,6.52953333334,8.19566666667,44.5910666667,6.62506666667,9.75840000001,9.50986666666,4.55833333333,7.73733333333,4.7466,8.17046666667
615.61,9.5222,7.22846666666,6.5082,8.179,44.5786666666,6.61886666666,9.71633333334,9.48860000001,4.54993333333,7.71606666667,4.75166666667,8.15526666666
615.95,9.53446666667,7.2456,6.54506666667,8.21353333333,44.6722666667,6.6598,9.72773333332,9.50673333333,4.567,7.73346666667,4.77933333333,8.21559999999
616.28,9.48939999999,7.23166666667,6.5086,8.18306666667,44.6871333333,6.66113333333,9.64826666666,9.46746666666,4.509,7.68113333333,4.73313333333,8.20866666666
616.61,9.4904,7.24826666667,6.54973333333,8.19753333333,44.7850666667,6.6938,9.67940000001,9.49306666668,4.53006666667,7.71193333333,4.7314,8.23726666666
616.95,9.52106666667,7.27053333333,6.57353333333,8.20786666667,44.8209333333,6.71486666667,9.67899999999,9.49359999999,4.55753333333,7.70866666667,4.7468,8.26853333334
617.28,9.52726666667,7.275,6.5808,8.23586666667,44.9334666667,6.7306,9.66639999999,9.49773333332,4.5846,7.70846666667,4.7666,8.28753333334
617.62,9.58446666667,7.31106666667,6.59566666667,8.27966666667,45.0162666667,6.76813333333,9.69033333333,9.52,4.60233333333,7.7064,4.79633333333,8.34639999999
617.95,9.60186666666,7.3458,6.62333333334,8.30026666667,45.0853333333,6.80246666667,9.72786666667,9.53586666667,4.6366,7.7308,4.84993333334,8.3798
618.28,9.59906666667,7.32566666667,6.61786666667,8.29653333333,45.1108,6.80853333333,9.69539999999,9.52966666666,4.63113333333,7.72173333333,4.822,8.38846666667
618.62,9.58093333333,7.32786666666,6.6006,8.3012,45.1733333333,6.7982,9.66533333333,9.49160000001,4.61186666667,7.70133333333,4.79093333333,8.38526666667
618.95,9.5336,7.31306666667,6.57486666667,8.25926666667,45.2054,6.7948,9.64406666667,9.45659999999,4.59253333333,7.6758,4.7768,8.37633333334
619.28,9.49226666666,7.3076,6.5626,8.24386666667,45.3249333333,6.76433333333,9.62853333334,9.42066666667,4.56153333333,7.66226666667,4.75966666667,8.3612
619.62,9.44473333333,7.26886666667,6.52453333333,8.18606666667,45.3218,6.7202,9.55759999999,9.36720000001,4.51393333333,7.62573333333,4.70833333333,8.28146666667
619.95,9.39960000001,7.21693333333,6.48366666667,8.1386,45.3308,6.67153333333,9.51666666667,9.32106666666,4.4882,7.5738,4.67606666667,8.24186666666
620.28,9.46793333332,7.2666,6.5314,8.18173333333,45.389,6.74666666667,9.55406666667,9.36773333334,4.5438,7.62213333333,4.73066666667,8.28566666667
620.62,9.46380000001,7.2692,6.539,8.18953333333,45.4034,6.77806666667,9.54473333333,9.37073333334,4.54646666667,7.62393333333,4.72473333334,8.27360000001
620.95,9.49546666666,7.2762,6.56133333333,8.2106,45.4449333333,6.82113333334,9.55846666666,9.39673333333,4.54546666667,7.645,4.76126666667,8.30626666667
621.28,9.47600000001,7.27233333333,6.59926666667,8.198,45.3841333333,6.8394,9.54333333333,9.42506666667,4.5702,7.6594,4.78293333333,8.29973333333
621.62,9.44773333333,7.22586666667,6.5226,8.15586666667,45.3346,6.79306666667,9.45446666666,9.35933333333,4.5006,7.59866666667,4.7398,8.27693333334
621.95,9.45086666666,7.23773333333,6.52113333333,8.15213333333,45.3725333333,6.7858,9.45793333333,9.35,4.48893333333,7.5932,4.76673333333,8.26679999999
622.28,9.49066666667,7.23593333333,6.55213333333,8.16546666667,45.3898666667,6.83113333333,9.4614,9.38293333334,4.527,7.60413333333,4.81986666667,8.30533333333
622.62,9.45326666666,7.14966666667,6.4906,8.11446666667,45.2963333333,6.76866666667,9.37926666668,9.32813333334,4.47413333333,7.5364,4.754,8.24626666666
622.95,9.49033333334,7.1472,6.51906666667,8.1556,45.2616666667,6.79573333334,9.39219999999,9.35213333334,4.51473333333,7.56353333333,4.78073333333,8.28386666667
623.28,9.49899999999,7.15613333333,6.50793333333,8.167,45.2898666667,6.80973333333,9.39420000001,9.38366666667,4.52033333333,7.5678,4.80433333334,8.33393333334
623.62,9.52973333332,7.1866,6.54286666667,8.21293333333,45.3285333333,6.85586666667,9.39653333333,9.4254,4.5418,7.60046666667,4.82873333333,8.37359999999
623.95,9.43759999999,7.12966666667,6.47446666667,8.17353333333,45.3402,6.77413333333,9.31206666666,9.38,4.4542,7.53006666667,4.76286666667,8.33519999999
624.28,9.45966666667,7.14366666667,6.4806,8.17493333333,45.4250666667,6.77913333333,9.31373333333,9.3952,4.4548,7.5292,4.77386666667,8.38420000001
624.62,9.43240000001,7.1366,6.4808,8.14473333333,45.4267333333,6.763,9.29399999999,9.40780000001,4.44413333333,7.5168,4.75193333333,8.3642
624.95,9.40359999999,7.09913333333,6.4126,8.1216,45.4732,6.73186666666,9.25733333334,9.35559999999,4.3802,7.48366666666,4.72666666667,8.35986666667
625.28,9.43880000001,7.1388,6.47126666667,8.15833333333,45.5498,6.7916,9.28406666667,9.41766666667,4.44086666667,7.51066666667,4.74133333333,8.3838
625.61,9.39660000001,7.11186666666,6.44633333333,8.11233333333,45.5577333333,6.77186666667,9.22133333333,9.39533333333,4.40173333333,7.46073333333,4.6882,8.38573333334
625.95,9.36566666667,7.10226666667,6.408,8.07473333333,45.6102,6.74426666667,9.18426666667,9.34786666666,4.36906666667,7.41566666667,4.63646666667,8.37413333333
626.28,9.40186666666,7.136,6.4332,8.0926,45.7266,6.79986666667,9.2186,9.37253333334,4.41086666667,7.44273333333,4.67093333333,8.42693333334
626.61,9.39759999999,7.14906666667,6.42633333333,8.0678,45.7797333333,6.83326666667,9.18813333333,9.36393333333,4.4072,7.42186666667,4.643,8.44160000001
626.94,9.43006666666,7.17346666667,6.46853333333,8.10346666667,45.8262,6.90726666667,9.23866666667,9.38846666666,4.45273333333,7.45493333333,4.67293333333,8.472
627.28,9.42060000001,7.16866666667,6.4502,8.08226666667,45.8539333333,6.8964,9.23846666667,9.373,4.44413333333,7.43666666667,4.6618,8.47646666667
627.61,9.4852,7.19146666667,6.48573333333,8.10126666667,45.8680666667,6.94866666667,9.2548,9.37839999999,4.50853333333,7.48233333333,4.70553333333,8.51166666667
627.94,9.45540000001,7.16586666667,6.476,8.0624,45.8388666667,6.9352,9.21646666667,9.34673333333,4.51473333333,7.45626666667,4.69226666666,8.484
628.27,9.43366666667,7.15946666667,6.43406666666,8.04406666667,45.8929333333,6.9368,9.17306666667,9.31406666666,4.49973333333,7.421,4.67233333333,8.48793333333
628.61,9.43399999999,7.17146666667,6.473,8.03893333333,45.9168666666,6.96733333333,9.14933333333,9.30693333334,4.54653333333,7.4246,4.67206666667,8.47493333334
628.94,9.38473333334,7.1238,6.4338,7.98273333333,45.9176,6.94353333334,9.11926666667,9.25213333333,4.5064,7.38566666667,4.63926666667,8.45286666667
629.27,9.40346666667,7.12026666667,6.42786666667,7.99686666666,45.8988,6.96,9.10393333333,9.24333333333,4.5304,7.39426666667,4.64073333333,8.45673333333
629.60,9.42013333333,7.14166666667,6.44093333333,8.01526666667,45.9294666667,6.9854,9.12273333333,9.26686666667,4.5476,7.4224,4.67146666667,8.47026666666
629.94,9.39840000001,7.1464,6.42466666667,7.9984,45.92,6.97533333334,9.09233333333,9.25946666666,4.54446666667,7.40606666667,4.67473333333,8.47333333333
630.27,9.3758,7.1386,6.38926666667,8.012,45.8768,6.95826666667,9.08466666666,9.25286666667,4.53606666667,7.39393333333,4.6734,8.459
630.60,9.30906666666,7.1088,6.334,7.96706666667,45.8162666666,6.88726666667,9.00093333333,9.1796,4.48933333334,7.3216,4.6378,8.40726666667
630.93,9.25473333333,7.04406666667,6.2686,7.91066666667,45.8535333333,6.85026666667,8.92833333333,9.10893333333,4.43373333333,7.26106666667,4.5776,8.35446666666
631.26,9.27180000001,7.07633333333,6.29246666667,7.94026666667,45.9060666667,6.85633333333,8.92333333333,9.11666666667,4.4328,7.25466666667,4.5962,8.36546666666
631.60,9.24893333333,7.09013333333,6.2808,7.9462,45.966,6.85293333333,8.909,9.09033333333,4.41973333333,7.27146666667,4.58333333333,8.36566666667
631.93,9.27153333334,7.10126666667,6.32146666667,7.97273333333,46.0204,6.87686666667,8.9444,9.08473333334,4.44566666667,7.29806666667,4.62606666667,8.41186666666
632.26,9.27979999999,7.10266666667,6.31353333333,7.98413333333,46.039,6.86393333334,8.9466,9.07813333333,4.42453333333,7.2896,4.64493333333,8.41366666667
632.59,9.25986666667,7.08293333334,6.28573333333,7.97026666667,46.0362,6.84713333333,8.87366666667,9.05640000001,4.39146666667,7.2922,4.64913333333,8.399
632.92,9.26513333334,7.10973333333,6.28173333333,7.9602,46.1667333333,6.8462,8.89426666667,9.05973333333,4.37713333333,7.3112,4.65753333333,8.4232
633.26,9.207,7.0434,6.2244,7.88473333333,46.0898,6.78246666667,8.8218,8.9978,4.31493333333,7.24333333333,4.6204,8.39433333334
633.59,9.24553333334,7.07926666667,6.25846666667,7.9448,46.1394,6.8376,8.8472,9.03633333333,4.33406666667,7.29773333333,4.649,8.42499999999
633.92,9.20246666667,7.04146666667,6.25846666667,7.912,46.2216,6.8098,8.78813333333,9.00359999999,4.31106666667,7.2612,4.6426,8.40766666667
634.25,9.24226666667,7.06886666667,6.29073333333,7.94433333333,46.3228,6.8244,8.81106666667,9.04993333333,4.34666666667,7.30546666667,4.6758,8.46266666665
634.58,9.29006666666,7.1548,6.3684,8.01473333333,46.3266666667,6.88886666667,8.85766666667,9.1,4.41253333333,7.367,4.75153333333,8.52379999999
634.91,9.27826666666,7.15393333333,6.3574,7.99066666667,46.3742,6.90366666666,8.85726666667,9.11393333333,4.42733333333,7.37293333333,4.76333333333,8.55466666666
635.25,9.32279999999,7.17413333334,6.385,8.02953333333,46.3624666667,6.94273333333,8.8842,9.15673333334,4.46926666667,7.38853333333,4.80373333333,8.587
635.58,9.32013333333,7.19246666667,6.3746,8.0482,46.2752,6.9632,8.87273333333,9.16313333333,4.5038,7.40426666667,4.81226666667,8.57700000001
635.91,9.3662,7.24673333333,6.41733333333,8.07446666667,46.3267333333,7.02566666667,8.91146666667,9.21073333333,4.57073333333,7.4494,4.84686666667,8.64240000001
636.24,9.46019999999,7.3398,6.5012,8.15406666667,46.3678,7.082,9.00633333333,9.25840000001,4.6554,7.48833333333,4.91693333333,8.73673333335
636.57,9.47066666667,7.3552,6.5186,8.18573333333,46.375,7.13106666667,9.0184,9.27359999999,4.68646666667,7.485,4.95686666667,8.76713333332
636.90,9.51213333333,7.40566666667,6.5614,8.24613333333,46.5433333333,7.182,9.04973333333,9.34013333333,4.7346,7.5298,4.98286666667,8.81406666667
637.23,9.49420000001,7.4026,6.56926666667,8.22593333333,46.5727333333,7.15266666667,9.04553333333,9.31493333333,4.72606666667,7.51126666667,4.96586666667,8.8098
637.56,9.53646666666,7.44653333333,6.62246666667,8.2576,46.5342,7.20766666667,9.1188,9.39166666667,4.78646666667,7.55373333333,5.01093333333,8.88026666667
637.90,9.55566666666,7.46853333333,6.6346,8.2448,46.4922,7.25213333333,9.10373333333,9.39446666667,4.80393333334,7.5688,5.0224,8.89813333333
638.23,9.51126666667,7.41206666667,6.5824,8.1698,46.504,7.21953333333,9.04173333333,9.34446666666,4.7766,7.50613333333,4.96286666667,8.8774
638.56,9.46966666666,7.39066666667,6.57053333333,8.16713333333,46.5219333333,7.2,9.00506666667,9.30013333333,4.7748,7.4708,4.95373333333,8.85053333333
638.89,9.44953333333,7.37986666667,6.56873333333,8.16273333333,46.5188,7.20706666667,8.96886666667,9.287,4.7536,7.45873333333,4.96373333333,8.84980000001
639.22,9.43773333333,7.35933333333,6.5706,8.13193333333,46.6225333333,7.18586666667,8.9742,9.28166666667,4.74913333333,7.44173333333,4.94946666667,8.85886666667
639.55,9.3044,7.21926666667,6.41446666667,7.99073333333,46.5734666667,7.0436,8.79546666666,9.15126666668,4.61606666667,7.3178,4.798,8.73713333333
639.88,9.27833333334,7.18833333333,6.4004,7.97926666667,46.6013333333,7.07793333333,8.75146666667,9.15179999999,4.6172,7.32466666667,4.76653333333,8.72466666667
640.21,9.30886666667,7.1744,6.4252,8.00533333333,46.5876,7.08186666667,8.76053333333,9.15219999999,4.66333333334,7.3406,4.76293333333,8.73173333333
640.54,9.32193333333,7.18733333333,6.4602,8.04253333333,46.5476666667,7.13446666667,8.7852,9.15713333333,4.69486666667,7.35106666667,4.78226666667,8.77393333334
640.87,9.27153333334,7.13226666667,6.41906666667,8.0042,46.5737333333,7.07966666667,8.726,9.10306666666,4.64513333333,7.30446666667,4.74766666667,8.72953333334
641.20,9.28459999999,7.12446666667,6.42233333333,7.99553333333,46.7318666667,7.0916,8.713,9.07173333333,4.6362,7.32366666667,4.76993333333,8.72786666666
641.53,9.29193333333,7.10406666667,6.4098,8.02073333333,46.8763333333,7.06473333333,8.73606666667,9.04680000001,4.6316,7.30253333333,4.77313333333,8.6938
641.87,9.35979999999,7.11133333333,6.44726666667,8.06433333333,46.9136666667,7.0996,8.79446666667,9.10093333333,4.66246666667,7.36586666667,4.8316,8.73619999999
642.20,9.3116,7.05613333333,6.36686666667,8.00986666667,46.8094666667,7.08013333333,8.76906666667,9.05966666667,4.59126666667,7.31666666667,4.79313333334,8.69499999999
642.53,9.2454,6.98706666667,6.2682,7.90053333333,46.8046666666,6.9824,8.66626666667,8.97673333333,4.49626666667,7.2214,4.7026,8.60920000001
642.86,9.30366666666,7.0792,6.3202,7.94893333333,46.8308,7.0616,8.68826666667,9.028,4.53666666667,7.24173333333,4.76633333333,8.66646666667
643.19,9.41466666666,7.2288,6.44646666667,8.11586666667,46.9568,7.21833333333,8.86706666666,9.17913333333,4.65993333333,7.3674,4.9352,8.80693333334
643.52,9.38493333333,7.2178,6.41273333333,8.09326666667,46.9702,7.16826666667,8.86,9.16913333334,4.62566666667,7.32946666667,4.92853333333,8.79926666666
643.85,9.36399999999,7.2628,6.4154,8.09553333333,47.0844,7.21226666667,8.88266666667,9.18980000001,4.63533333333,7.34353333333,4.99626666667,8.83246666668
644.18,9.40920000001,7.3402,6.441,8.13393333333,47.2437333333,7.26586666667,8.9486,9.23853333334,4.70086666667,7.39873333333,5.0924,8.85433333333
644.51,9.49593333333,7.4114,6.5234,8.18186666667,47.204,7.36833333333,9.00553333333,9.33120000001,4.78326666667,7.46766666667,5.16933333333,8.93460000001
644.84,9.56739999999,7.49293333333,6.56933333333,8.25093333333,47.1474,7.4552,9.08286666667,9.40500000001,4.86946666667,7.52233333333,5.22233333333,9.01200000001
645.17,9.53213333334,7.505,6.55393333333,8.21533333333,47.1568666667,7.4724,9.05953333333,9.4186,4.852,7.52706666667,5.20866666667,9.03366666666
645.50,9.47213333334,7.52926666667,6.5276,8.2094,47.1757333333,7.47873333333,9.02473333333,9.39573333334,4.836,7.48333333333,5.22973333333,9.0088
645.83,9.46293333334,7.5212,6.53166666667,8.1856,47.205,7.49533333333,8.97753333333,9.40346666666,4.83366666666,7.48326666667,5.2078,9.00866666667
646.16,9.57080000001,7.65593333333,6.68453333333,8.33713333333,47.3152666667,7.6574,9.14866666667,9.5434,5.0068,7.63666666667,5.3646,9.17093333333
646.49,9.50486666666,7.5908,6.5896,8.26793333333,47.3438,7.598,9.08966666667,9.47953333334,4.9546,7.59493333333,5.31446666667,9.10960000001
646.82,9.54799999999,7.6324,6.62933333333,8.245,47.2884,7.64486666666,9.0862,9.48846666667,5.00506666667,7.6096,5.32046666667,9.15206666667
647.15,9.55706666667,7.64006666667,6.62666666667,8.2402,47.3454,7.68166666667,9.095,9.47486666666,5.02573333333,7.62826666667,5.34033333333,9.16073333333
