wavelength,Back_IncPerm,Belly_IncPerm,Breast_IncPerm,Crissum_IncPerm,Crown_IncPerm,DorTail_IncPerm,Patch10_IncPerm,Patch11_IncPerm,Rump_IncPerm,Throat_IncPerm,WingTip_IncPerm
245.30,1.23616666666,2.846,2.16116666666,2.5435,2.2325,5.3185,-0.293666666665,12.6113333334,3.94,4.0735,7.8975
245.67,1.25016666667,2.42733333334,1.989,2.31383333334,1.98083333333,4.8465,-0.227333333334,12.3233333333,3.59616666667,3.56383333334,7.5985
246.05,1.72983333334,2.85083333333,2.31633333333,2.78383333334,2.32366666666,5.12966666667,0.467833333334,13.1625,3.8455,3.6675,8.09966666666
246.42,1.4375,2.7595,1.91466666667,2.41883333333,2.1805,4.722,0.156666666667,13.2325,3.693,3.22966666667,7.8565
246.79,1.06216666667,2.6185,1.54983333333,2.03716666666,1.98716666666,4.4305,-0.0686666666665,12.9606666667,3.356,2.731,7.40533333333
247.17,0.663666666666,2.3985,1.25166666667,1.56016666667,1.595,3.87716666667,-0.378333333333,12.5103333333,2.7885,2.25283333333,7.137
247.54,0.904166666665,2.72333333333,1.409,1.88016666667,1.94116666667,3.86033333334,-0.1665,12.7066666667,3.01166666667,2.41266666667,7.37683333334
247.92,0.822833333333,2.58733333334,1.3155,1.624,1.8025,3.57266666666,-0.367833333333,12.8183333334,3.026,2.24116666667,7.29666666667
248.29,0.956333333334,2.60333333333,1.34416666667,1.58866666667,1.68416666666,3.37366666666,-0.393166666668,13.0008333333,3.007,2.25783333333,7.231
248.67,0.977166666666,2.4165,1.1525,1.487,1.60416666666,3.07533333334,-0.531000000002,12.8053333333,2.85216666667,2.34233333333,7.08516666666
249.04,1.19016666667,2.5995,1.27216666667,1.65633333334,1.6835,3.137,-0.411333333332,12.965,2.87366666667,2.468,7.47483333333
249.42,1.2915,2.84783333333,1.349,1.76983333333,1.8335,3.27466666666,-0.3285,13.0233333333,2.85933333333,2.60583333333,7.44866666666
249.79,1.1595,3.11266666667,1.27083333333,1.64316666666,1.80433333334,3.342,-0.433833333333,13.1758333333,2.82133333333,2.52966666667,7.49
250.17,0.58,2.644,0.8025,1.1195,1.35566666667,2.73166666667,-1.07916666667,12.6063333333,2.374,2.00316666666,6.82583333333
250.54,1.07516666667,3.0015,1.16166666667,1.36366666667,1.54383333334,2.98683333334,-0.873,12.7416666667,2.56866666667,2.30883333333,6.984
250.92,0.835999999998,2.63183333333,0.882833333334,1.0685,1.19983333333,2.6475,-1.11483333334,12.4168333333,2.33,2.30683333334,6.90516666667
251.29,1.02116666667,2.6715,0.800833333335,1.16833333333,1.2255,2.46733333334,-1.2335,12.4755,2.59816666667,2.62266666667,6.83
251.66,1.27233333333,2.62,0.987833333332,1.3225,1.17183333333,2.42766666667,-1.03816666667,12.4726666666,2.62,2.69533333334,6.80566666667
252.04,0.915833333334,2.25116666667,0.616166666667,0.744833333333,0.505,2.02016666666,-1.53233333333,11.9926666666,1.89183333334,2.12266666667,6.19766666667
252.41,0.69,2.1925,0.7685,0.698833333331,0.340666666667,2.175,-1.546,11.906,1.817,2.0265,6.1495
252.79,0.2665,2.22116666666,0.666333333335,0.5065,0.186333333333,2.2745,-1.87466666667,11.7358333333,1.777,1.7945,5.9525
253.16,-0.0446666666665,2.09233333334,0.304,0.19683333333,0.205666666667,2.21733333333,-2.15483333334,11.6775,1.833,1.88666666667,5.615
253.54,-1.0245,1.14333333333,-0.347666666666,-0.494,-0.356833333333,1.37233333333,-2.83566666667,11.3795,1.34466666667,1.30816666667,4.60133333333
253.91,-1.52883333333,0.619,-0.628333333333,-0.6845,-0.619166666666,0.937833333335,-3.32016666667,10.9923333333,0.891166666667,1.20066666666,3.9675
254.28,-1.73266666667,0.315833333333,-0.784999999999,-0.937999999999,-0.899833333334,0.842333333335,-3.61883333334,10.5876666667,0.756333333333,1.13933333333,3.925
254.66,-1.8695,0.39,-0.9,-0.999833333331,-0.82,0.71,-3.72916666666,10.9978333334,0.64,1.34983333333,3.809
255.03,-1.49166666667,1.00466666667,0.0103333333335,-0.300499999998,-0.217666666666,1.07716666667,-3.36633333333,11.7983333333,1.29483333333,1.8335,3.905
255.41,-1.57383333333,0.765333333333,0.129333333334,-0.366333333333,-0.161666666667,1.0995,-3.245,11.7508333333,1.30433333333,1.59533333333,3.66533333333
255.78,-2.02483333333,0.278,-0.0666666666666,-0.712166666666,-0.155666666667,0.901333333333,-3.6495,11.5821666667,0.912166666665,1.19033333333,3.38233333333
256.15,-2.27216666667,0.2575,-0.111833333333,-0.660500000001,0.324666666665,0.929166666665,-3.31283333333,11.4843333333,0.850833333335,1.27616666667,3.5145
256.53,-2.4185,0.197,-0.4815,-0.941333333335,0.0218333333335,0.361,-3.38133333333,10.8886666666,0.164166666667,0.547333333332,3.02016666666
256.90,-2.1,0.584,-0.0821666666665,-0.840000000001,-0.0511666666665,0.327833333333,-2.95016666666,11.1658333334,0.205,0.286833333334,3.1755
257.28,-2.06666666667,0.330166666666,-0.188833333333,-1.0475,-0.0473333333335,0.188666666667,-3.04833333334,11.023,-0.0848333333335,0.0188333333335,3.05783333333
257.65,-1.18333333333,0.766666666667,0.191666666667,-0.699999999998,0.15,0.583333333333,-2.675,11.2166666666,0.283333333334,0.375,3.95
258.02,-0.151166666667,1.324,0.8205,-0.036,0.734,1.23066666667,-1.75583333334,11.7658333334,1.209,1.16566666667,4.92933333334
258.40,0.516833333334,1.93183333333,1.06433333333,0.492166666666,1.26133333333,1.72866666667,-1.292,12.1936666667,1.76566666667,1.61183333333,5.44516666667
258.77,0.627333333333,2.102,1.08333333334,0.686499999998,1.21733333333,2.00016666667,-1.03483333333,12.1566666667,1.82866666667,1.65716666667,5.85583333334
259.15,0.948000000002,2.41016666666,1.267,0.895666666667,1.40966666667,2.4485,-0.743,12.432,2.03383333333,1.929,6.40166666666
259.52,1.1535,2.7595,1.5145,1.18833333333,1.58,2.83766666667,-0.544166666667,12.8233333333,2.18933333334,2.1765,6.79466666666
259.89,1.37466666667,3.0185,1.6275,1.3135,1.558,3.05516666666,-0.346666666667,13.1055,2.4515,2.47983333333,6.98316666667
260.27,1.91633333333,3.54066666667,2.13066666667,1.924,2.00583333334,3.63783333334,0.1245,13.6793333333,3.085,2.97966666667,7.46283333333
260.64,2.12316666667,3.62633333333,2.29833333334,2.207,2.24116666667,3.86983333334,0.281666666667,14.0221666667,3.35983333333,3.32933333333,7.78916666666
261.01,2.02916666667,3.53533333334,2.16216666667,2.24916666667,2.26066666667,3.8575,0.212666666667,14.023,3.29616666667,3.3305,7.825
261.39,1.999,3.69466666667,2.2175,2.35966666666,2.16783333333,3.783,0.276166666666,14.031,3.2995,3.36083333333,7.93433333333
261.76,1.925,3.87333333333,2.22816666667,2.37383333333,2.10583333333,3.83016666667,0.2835,14.0411666666,3.23166666666,3.401,8.01066666667
262.13,1.84133333333,4.00183333334,2.13983333333,2.34716666667,1.92,3.97266666666,0.228166666667,14.0706666667,3.15983333333,3.31333333333,8.00366666667
262.51,1.8935,4.25283333333,2.35033333333,2.49366666666,1.95633333333,4.19916666667,0.438833333333,14.3926666667,3.2725,3.54983333334,8.21916666667
262.88,2.1475,4.79416666667,2.7395,2.901,2.33333333333,4.51516666666,0.812,14.9201666667,3.7375,3.93816666666,8.326
263.25,1.9485,4.86783333333,2.605,2.88733333333,2.14933333333,4.331,0.6675,14.8705,3.63083333333,4.00516666667,8.04833333334
263.63,1.65066666666,4.8145,2.35966666666,2.63966666667,1.9425,4.177,0.440833333333,14.6526666667,3.498,3.95066666666,7.8
264.00,1.4655,4.82066666666,2.32033333333,2.64833333333,2.2175,4.14566666667,0.257,14.6163333333,3.3745,3.75366666667,7.64866666667
264.37,0.701333333333,4.09233333333,1.4765,1.87433333333,1.5575,3.41166666667,-0.546333333335,13.6933333333,2.562,2.98,6.93783333333
264.75,0.0965,3.47133333333,0.855666666668,1.14583333333,1.0215,2.84333333333,-1.23533333333,13.023,1.91183333333,2.11183333334,6.1215
265.12,-0.0761666666665,3.14916666667,0.567499999998,0.768166666665,0.609166666666,2.56083333334,-1.38433333334,12.9223333334,1.6055,1.74416666666,5.84866666667
265.49,0.0678333333335,2.89283333334,0.569,0.616499999998,0.603,2.74383333334,-1.4905,12.9745,1.68033333334,1.54483333334,5.77233333334
265.87,0.285666666667,2.63166666666,0.604833333331,0.697833333335,0.724333333334,2.76433333333,-1.29583333333,12.9785,1.79433333333,1.5885,5.72833333333
266.24,0.192166666667,2.2565,0.583333333334,0.692333333334,0.846333333333,2.436,-1.44883333333,12.7885,1.564,1.564,5.622
266.61,0.124166666667,1.8885,0.366333333333,0.596333333333,0.677333333333,2.26116666666,-1.56533333333,12.4985,1.26116666667,1.36683333333,5.39816666667
266.98,0.048,1.2715,0.0243333333335,0.211000000001,0.349166666666,1.98833333333,-2.0065,12.1776666666,0.928,1.07883333333,5.13983333333
267.36,0.449166666666,1.6165,0.256666666666,0.694333333335,0.898666666666,2.3635,-1.64566666667,12.465,1.34816666667,1.32483333333,5.474
267.73,0.881,1.98816666666,0.638166666667,1.169,1.3385,2.71666666666,-1.169,12.6906666667,1.70566666667,1.59816666667,5.659
268.10,1.00666666667,2.16766666667,0.713333333334,1.33266666667,1.21666666667,2.77033333333,-0.989833333331,12.6188333334,1.78066666666,1.61466666667,5.69016666667
268.48,1.21983333333,2.2665,0.840500000002,1.47466666667,1.23083333334,2.776,-0.851333333334,12.66,1.82716666667,1.81083333334,5.73616666667
268.85,1.58,2.7025,1.05866666666,1.89933333333,1.37783333333,3.19183333333,-0.452166666667,12.8948333334,2.19166666667,2.144,6.1815
269.22,2.33533333333,3.36566666667,1.7345,2.57316666667,2.17466666666,3.8885,0.222666666667,13.2286666666,2.7285,2.8425,6.88616666666
269.59,2.50316666666,3.54983333333,1.93666666666,2.78633333333,2.3665,4.0805,0.4855,13.1421666667,2.76616666666,2.97816666666,7.12483333333
269.97,2.66183333334,3.956,2.24516666666,3.07833333333,2.6765,4.358,0.764833333334,13.4018333333,3.02933333333,3.2205,7.40183333333
270.34,2.95766666667,4.56166666666,2.5675,3.36716666666,3.02033333333,4.84583333333,1.20433333334,13.7765,3.38133333333,3.35766666666,7.789
270.71,3.01733333334,4.8395,2.7895,3.48666666667,3.11966666667,4.91866666667,1.3065,13.6353333333,3.5055,3.3985,7.9545
271.09,2.684,4.6865,2.684,3.261,2.774,4.73183333333,1.26733333333,13.216,3.347,3.234,7.91616666667
271.46,2.62533333333,4.45266666667,2.71283333333,3.16416666666,2.51983333333,4.59283333334,1.2095,13.1035,3.25616666666,3.05033333333,7.80533333333
271.83,2.634,4.41683333334,2.728,3.18983333333,2.52266666667,4.45533333333,1.19266666667,13.1308333334,3.36083333333,3.1555,7.957
272.20,2.69166666667,4.4125,2.81666666667,3.26666666667,2.625,4.54583333333,1.27083333334,13.3208333333,3.425,3.31666666667,8.17916666666
272.58,2.74983333334,4.62383333333,3.09333333333,3.4905,2.86,4.78766666667,1.52233333333,13.6221666666,3.646,3.45383333333,8.45816666667
272.95,2.683,4.5285,3.17883333334,3.38216666667,2.9675,4.70316666667,1.4145,13.626,3.496,3.50816666667,8.3985
273.32,2.12416666667,4.1175,2.80383333333,3.00816666667,2.54983333334,4.32616666666,0.830833333334,13.3595,3.13516666666,3.13933333334,7.96916666667
273.69,2.17366666666,4.2525,2.80616666666,3.09516666666,2.682,4.34316666667,0.876,13.5011666667,3.1945,3.281,7.95916666667
274.06,2.13066666667,4.08866666667,2.675,2.979,2.54433333333,4.308,0.633,13.4473333333,3.0085,3.156,7.79733333333
274.44,1.78783333333,3.59716666667,2.22716666667,2.67933333333,2.28733333333,3.79066666666,0.168,13.0221666666,2.61033333333,2.91183333334,7.36183333333
274.81,1.83616666667,3.513,2.212,2.73866666667,2.43333333333,3.79166666666,0.1015,12.9811666667,2.6945,2.94666666667,7.40183333333
275.18,2.215,3.79716666666,2.48616666666,3.16433333333,2.95616666667,4.14966666667,0.275833333334,13.335,2.99233333333,3.08733333333,7.68916666666
275.55,2.09133333334,3.70083333333,2.30033333333,2.92616666666,2.9075,4.0115,0.0138333333335,13.1561666667,2.8195,2.9585,7.5405
275.93,2.14266666667,3.7255,2.261,3.02433333333,3.01,4.26133333333,-0.0425,13.0926666667,2.7495,3.00533333333,7.46116666667
276.30,2.26183333333,3.749,2.3345,3.0175,3.02716666666,4.40733333333,-0.106333333333,13.0486666666,2.64466666667,3.02216666667,7.51733333333
276.67,2.257,3.63683333333,2.2275,2.8435,2.9815,4.40083333333,-0.2265,12.9706666667,2.50333333334,2.947,7.37733333333
277.04,2.439,3.98566666667,2.39416666666,3.0635,3.26683333333,4.645,0.0196666666665,13.0675,2.8605,3.12316666667,7.53016666667
277.41,2.851,4.38783333334,2.71633333334,3.39316666666,3.54233333333,4.93516666667,0.586833333333,13.2288333333,3.2485,3.37316666666,7.796
277.79,2.70266666667,4.2895,2.67283333334,3.34733333333,3.33733333333,4.85483333333,0.446166666667,13.0368333333,3.27283333333,3.3125,7.6615
278.16,2.50833333333,4.298,2.672,3.3065,3.35116666667,4.66966666666,0.500833333333,12.9388333334,3.40566666667,3.26683333333,7.60933333333
278.53,2.616,4.40433333333,2.956,3.38466666667,3.355,4.77383333333,0.797999999999,13.1933333334,3.64566666667,3.43366666667,7.82833333333
278.90,2.2785,4.11533333333,2.5585,2.9905,2.863,4.405,0.574666666667,12.9933333333,3.29033333333,3.08383333333,7.42483333333
279.27,1.90866666666,3.714,2.22733333333,2.4975,2.38933333333,3.91033333334,0.117666666666,12.7316666666,2.89466666666,2.94383333334,7.011
279.64,2.0255,3.6895,2.28583333333,2.68116666666,2.46916666667,4.02683333333,0.3185,12.992,3.07216666667,3.15383333334,7.27733333333
280.02,1.76266666666,3.25933333333,2.05716666667,2.37566666666,2.076,3.57733333333,0.171166666666,12.7421666667,2.85516666667,2.86983333333,7.03633333334
280.39,1.59116666666,3.053,1.95666666666,2.20666666666,2.08633333334,3.35816666667,0.185,12.5915,3.02516666667,2.87716666667,6.87366666666
280.76,1.765,3.07883333333,1.96366666667,2.18933333333,2.04033333333,3.318,0.203,12.6173333334,3.15983333334,2.9525,6.97
281.13,1.89616666667,2.98916666666,1.99733333334,2.22983333333,1.9095,3.393,0.3995,12.6853333334,3.18216666667,3.0725,7.15466666667
281.50,1.8955,2.8585,1.947,2.18233333333,1.85266666667,3.44033333333,0.346666666667,12.8241666667,3.08516666666,3.1365,7.36
281.87,1.96183333333,2.72366666667,1.81866666666,2.067,1.7975,3.372,0.2485,12.9703333334,2.99733333333,3.18266666667,7.29133333334
282.25,2.003,2.68166666666,1.73166666667,2.028,1.645,3.40983333334,0.267333333334,12.9608333333,2.86683333333,3.22883333333,7.3215
282.62,2.02916666667,2.78583333333,1.6265,2.06516666667,1.61833333333,3.45,0.144833333334,12.9508333333,2.822,3.2445,7.375
282.99,2.09033333333,2.8775,1.67666666667,2.1335,1.7085,3.539,0.137833333334,13.1318333333,2.8145,3.28283333333,7.432
283.36,2.25583333334,3.0785,1.74516666666,2.275,1.90133333333,3.74183333334,0.297,13.1878333333,2.96833333333,3.26916666666,7.62466666667
283.73,2.29366666667,3.17183333333,1.83783333333,2.25283333333,1.88966666667,3.776,0.278,13.1021666666,2.94566666666,3.21633333334,7.533
284.10,2.33116666667,3.326,2.04033333333,2.25933333333,1.97916666666,3.88283333333,0.262166666667,13.179,2.99566666666,3.22583333334,7.61833333334
284.47,2.326,3.40733333333,2.03316666667,2.41666666666,1.99483333333,3.885,0.223166666666,13.2838333333,2.94,3.219,7.59916666667
284.85,2.12033333334,3.485,2.12016666666,2.452,2.08616666667,3.92516666667,0.183,13.2493333334,2.83483333334,3.31566666667,7.512
285.22,2.038,3.40566666667,2.12783333333,2.3865,2.11433333333,3.8405,-0.0596666666665,13.1813333334,2.72183333333,3.2,7.42533333333
285.59,1.933,3.39983333334,2.047,2.36333333333,2.0895,3.716,-0.1695,13.0548333333,2.69283333333,3.1455,7.19083333333
285.96,1.938,3.59266666667,2.17633333334,2.482,2.22133333333,3.873,-0.0515,13.1703333333,2.8265,3.1485,7.382
286.33,2.00133333333,3.763,2.32016666667,2.54383333333,2.38083333333,4.08533333333,0.0576666666665,13.2548333333,2.93,3.15033333333,7.44283333333
286.70,2.13966666666,3.9015,2.59366666667,2.619,2.56516666667,4.292,0.320666666667,13.4063333333,3.04766666667,3.2605,7.58416666667
287.07,2.17366666666,3.96033333333,2.76716666667,2.68466666667,2.691,4.351,0.441,13.5026666667,3.167,3.33516666666,7.65433333333
287.44,2.24466666667,4.13383333333,2.978,2.96166666667,2.83066666667,4.44433333333,0.646666666667,13.7143333333,3.3175,3.52216666667,7.76816666666
287.82,2.057,4.085,2.942,2.92566666667,2.77416666666,4.366,0.649,13.7536666667,3.17116666667,3.5425,7.71833333333
288.19,2.14216666667,4.24883333333,2.92883333334,2.997,2.80233333333,4.37883333333,0.728166666667,13.9555,3.16283333334,3.59216666667,7.75616666666
288.56,2.31566666666,4.45316666667,3.09283333333,3.0665,2.90833333333,4.4205,0.793833333333,14.1503333333,3.19816666667,3.6825,7.9445
288.93,2.38116666667,4.46816666666,3.119,3.05533333333,2.90883333334,4.41483333333,0.764666666667,14.3858333333,3.296,3.63316666666,8.088
289.30,2.4295,4.62316666667,3.14633333333,3.14966666667,2.90733333333,4.34416666667,0.922,14.651,3.348,3.6745,8.08583333333
289.67,2.48383333334,4.7435,3.33066666666,3.17816666666,3.02916666666,4.41483333334,1.00966666667,14.9116666666,3.351,3.71016666666,8.25033333333
290.04,2.32016666667,4.55116666666,3.15383333334,2.93166666666,2.91816666667,4.20633333333,0.871666666667,14.9926666666,3.15383333333,3.4955,8.08083333334
290.41,2.181,4.41733333333,3.01816666666,2.89783333333,2.898,4.0175,0.740833333333,15.1368333333,3.0255,3.44566666667,7.93866666667
290.78,2.041,4.34883333333,2.84616666667,2.867,2.8565,3.8735,0.496333333333,15.2333333333,2.957,3.33883333333,7.76766666666
291.15,2.172,4.4695,2.86183333333,2.92483333334,2.8865,3.92683333333,0.4905,15.465,2.9845,3.46066666667,7.78716666666
291.52,2.27983333334,4.50716666667,2.973,2.92033333333,2.83233333333,3.9725,0.598,15.6603333333,2.9765,3.57483333333,7.83216666666
291.89,2.51883333333,4.68183333333,3.11866666666,3.06183333334,2.93766666667,4.092,0.806166666666,15.91,3.14716666667,3.66233333333,7.93916666666
292.26,2.44766666667,4.70716666666,2.979,3.10933333333,2.91766666667,4.03833333333,0.849499999999,16.0051666667,3.1815,3.62616666667,7.90666666667
292.64,2.32983333333,4.75183333333,2.85466666667,3.14833333333,2.84366666667,4.06216666667,0.928499999998,16.1825,3.2405,3.65483333333,7.78666666666
293.01,2.487,4.993,2.98683333333,3.37183333334,2.96466666666,4.1935,1.19166666666,16.2965,3.34966666667,3.84566666667,7.80233333333
293.38,2.56466666666,5.18916666667,3.06416666667,3.42216666667,3.0045,4.42116666667,1.24516666666,16.4765,3.46683333333,3.96266666667,7.9215
293.75,2.48816666667,5.366,3.04983333334,3.48366666667,2.9375,4.44533333334,1.26466666667,16.618,3.55833333333,4.146,7.8395
294.12,2.47766666667,5.51,3.15066666666,3.6535,2.92866666666,4.41166666666,1.335,16.5925,3.63866666666,4.2565,7.83216666667
294.49,2.40933333333,5.60533333334,3.10133333333,3.5545,2.7935,4.38766666667,1.2425,16.6085,3.64516666666,4.21383333333,7.826
294.86,2.54116666667,5.86383333333,3.29116666667,3.7015,2.7655,4.5005,1.437,16.7086666667,3.82733333333,4.42333333333,7.9915
295.23,2.4235,5.9825,3.33,3.64016666666,2.70983333333,4.49266666667,1.42216666666,16.815,3.84883333333,4.358,8.05183333334
295.60,2.12333333333,5.89216666667,3.01383333334,3.39466666666,2.6235,4.34333333333,1.0745,16.5891666667,3.67233333334,4.10466666667,7.82833333333
295.97,2.1,6.14833333333,2.909,3.40633333334,2.72366666667,4.376,1.03133333333,16.818,3.75533333333,4.27116666667,7.89933333333
296.34,2.10183333334,6.18383333334,2.96483333334,3.35883333334,2.77466666666,4.29583333333,1.00216666666,16.9483333333,3.72933333333,4.4025,7.97166666666
296.71,2.08183333333,6.25166666667,2.98066666666,3.31933333333,2.73666666667,4.23,0.878666666665,16.9395,3.71866666666,4.382,7.95733333334
297.08,2.05516666666,6.31183333334,2.84683333333,3.21483333333,2.6475,4.074,0.757999999998,16.9783333334,3.6445,4.37166666666,7.87566666666
