wavelength,Back_SicRaif,Belly_SicRaif,Breast_SicRaif,Crissum_SicRaif,Crown_SicRaif,DorTail_SicRaif,Patch10_SicRaif,Rump_SicRaif,Throat_SicRaif,WingTip_SicRaif
450.33,14.9576666667,22.549,22.5973333333,23.0795,10.6363333333,12.639,9.933,13.7291666667,22.0266666667,8.40366666667
450.69,15.0233333333,22.5706666667,22.6496666667,23.0905,10.708,12.6785,9.944,13.782,22.0386666667,8.46333333333
451.04,15.0606666667,22.5806666667,22.678,23.101,10.7233333333,12.6985,9.969,13.823,22.0446666667,8.495
451.40,15.1246666667,22.611,22.7436666667,23.099,10.754,12.7295,10.015,13.8473333333,22.04,8.51966666667
451.75,15.17,22.6106666667,22.7666666667,23.159,10.8503333333,12.815,10.073,13.8798333333,22.0563333333,8.55933333333
452.10,15.197,22.6013333333,22.7856666667,23.2085,10.922,12.8755,10.0593333333,13.886,22.1253333333,8.58333333333
452.46,15.2323333333,22.564,22.755,23.2235,10.9176666667,12.8455,10.032,13.844,22.1386666667,8.561
452.81,15.264,22.5943333333,22.7396666667,23.2975,10.97,12.8535,10.0666666667,13.8933333333,22.1436666667,8.58133333333
453.17,15.2713333333,22.5996666667,22.7976666667,23.412,10.959,12.8625,10.0323333333,13.8788333333,22.1,8.571
453.52,15.319,22.6783333333,22.8256666667,23.5235,11.0273333333,12.8915,10.093,13.9165,22.1523333333,8.60433333333
453.87,15.3246666667,22.7113333333,22.8626666667,23.611,11.041,12.936,10.1166666667,13.938,22.1363333333,8.591
454.23,15.3986666667,22.7696666667,22.876,23.6225,11.0906666667,13.01,10.137,13.9543333333,22.1996666667,8.60733333333
454.58,15.4433333333,22.8566666667,22.938,23.717,11.0983333333,13.051,10.164,13.9593333333,22.2703333333,8.607
454.93,15.472,22.8466666667,22.8883333333,23.7355,11.0363333333,13.06,10.1746666667,13.968,22.264,8.59233333333
455.29,15.4173333333,22.855,22.8436666667,23.8395,11.017,13.0755,10.1983333333,14.0198333333,22.263,8.56233333333
455.64,15.431,22.8816666667,22.8953333333,23.886,10.9716666667,13.0105,10.198,14.0331666667,22.2383333333,8.51833333333
456.00,15.475,22.952,22.9653333333,23.982,10.9886666667,13.037,10.2643333333,14.0745,22.2946666667,8.53966666667
456.35,15.5426666667,23.0423333333,23.0733333333,24.0455,11.05,13.133,10.3413333333,14.1603333333,22.319,8.61633333333
456.70,15.557,23.043,23.112,23.9915,11.0463333333,13.16,10.3723333333,14.1486666667,22.368,8.62566666667
457.06,15.563,23.116,23.1403333333,23.9965,11.0603333333,13.183,10.405,14.1785,22.4653333333,8.63066666667
457.41,15.5286666667,23.1296666667,23.0866666667,23.944,11.0276666667,13.171,10.3693333333,14.201,22.4633333333,8.578
457.76,15.4676666667,23.1086666667,23.0653333333,23.929,11.0413333333,13.15,10.323,14.1648333333,22.4876666667,8.56133333333
458.12,15.4426666667,23.152,23.098,24.0115,11.0823333333,13.145,10.3316666667,14.1535,22.5446666667,8.555
458.47,15.4273333333,23.114,23.02,23.9625,11.0546666667,13.1255,10.276,14.1216666667,22.4973333333,8.53766666667
458.82,15.419,23.2126666667,23.0843333333,24.058,11.0833333333,13.1175,10.275,14.1441666667,22.5603333333,8.55
459.18,15.454,23.2346666667,23.0913333333,24.0235,11.095,13.127,10.2606666667,14.1191666667,22.5943333333,8.554
459.53,15.4646666667,23.278,23.122,24.0735,11.126,13.155,10.2686666667,14.1308333333,22.661,8.564
459.88,15.4733333333,23.3073333333,23.119,24.0315,11.1143333333,13.1325,10.237,14.121,22.68,8.55933333333
460.24,15.4536666667,23.354,23.1106666667,24.0435,11.1233333333,13.1225,10.2416666667,14.1326666667,22.737,8.53233333333
460.59,15.4266666667,23.3876666667,23.1256666667,24.1145,11.1146666667,13.1265,10.206,14.1438333333,22.7733333333,8.546
460.94,15.4446666667,23.3846666667,23.1256666667,24.157,11.1096666667,13.119,10.181,14.1415,22.7843333333,8.543
461.29,15.479,23.4623333333,23.1956666667,24.2265,11.1466666667,13.137,10.232,14.1653333333,22.8596666667,8.56833333333
461.65,15.5433333333,23.5903333333,23.305,24.2735,11.1756666667,13.1895,10.2826666667,14.242,22.9563333333,8.64166666667
462.00,15.5896666667,23.7043333333,23.364,24.3165,11.1593333333,13.228,10.2866666667,14.3085,22.988,8.687
462.35,15.606,23.8306666667,23.4656666667,24.4155,11.2,13.262,10.3416666667,14.3758333333,23.0646666667,8.71033333333
462.71,15.652,23.8766666667,23.5063333333,24.404,11.2466666667,13.287,10.3413333333,14.416,23.093,8.77166666667
463.06,15.6863333333,24.017,23.6633333333,24.5085,11.2933333333,13.3045,10.3923333333,14.455,23.191,8.81266666667
463.41,15.7376666667,24.1516666667,23.7076666667,24.5655,11.3276666667,13.37,10.418,14.4856666667,23.2613333333,8.84766666667
463.76,15.7923333333,24.269,23.8043333333,24.6745,11.3703333333,13.486,10.4646666667,14.5428333333,23.3546666667,8.88866666667
464.12,15.8396666667,24.3043333333,23.8463333333,24.716,11.3726666667,13.513,10.4443333333,14.533,23.3983333333,8.883
464.47,15.864,24.365,23.8586666667,24.778,11.3813333333,13.533,10.4503333333,14.5303333333,23.462,8.90166666667
464.82,15.8686666667,24.401,23.8796666667,24.7885,11.4116666667,13.6,10.4623333333,14.512,23.4906666667,8.918
465.17,15.839,24.4536666667,23.92,24.8445,11.3816666667,13.6245,10.4313333333,14.5123333333,23.496,8.91366666667
465.53,15.8326666667,24.4693333333,23.956,24.9245,11.3943333333,13.572,10.4226666667,14.5065,23.5563333333,8.86133333333
465.88,15.8186666667,24.511,23.9593333333,24.9895,11.421,13.569,10.4543333333,14.5138333333,23.6403333333,8.82766666667
466.23,15.8733333333,24.583,24.03,25.0185,11.44,13.6525,10.4663333333,14.566,23.7366666667,8.86066666667
466.58,15.8966666667,24.6696666667,24.075,25.148,11.4883333333,13.661,10.5203333333,14.5678333333,23.8096666667,8.83166666667
466.94,15.94,24.719,24.092,25.2235,11.5056666667,13.7135,10.492,14.602,23.898,8.84333333333
467.29,15.9206666667,24.744,24.1383333333,25.193,11.5056666667,13.7355,10.4736666667,14.5646666667,23.9443333333,8.845
467.64,15.8773333333,24.768,24.0813333333,25.17,11.468,13.6505,10.4026666667,14.5073333333,23.9083333333,8.821
467.99,15.913,24.887,24.1606666667,25.233,11.5323333333,13.7335,10.4796666667,14.556,23.9933333333,8.89366666667
468.35,16.0196666667,25.0396666667,24.2763333333,25.3315,11.6236666667,13.786,10.5226666667,14.6035,24.0976666667,8.92333333333
468.70,16.0506666667,25.178,24.33,25.372,11.6243333333,13.7895,10.5506666667,14.6568333333,24.1883333333,8.94866666667
469.05,16.1286666667,25.267,24.4143333333,25.4215,11.6826666667,13.8005,10.593,14.7206666667,24.3066666667,8.98633333333
469.40,16.1586666667,25.3386666667,24.416,25.474,11.6836666667,13.8,10.574,14.7046666667,24.3153333333,8.99066666667
469.75,16.167,25.3303333333,24.523,25.467,11.698,13.7515,10.5386666667,14.6995,24.321,9.01666666667
470.11,16.2066666667,25.3763333333,24.5436666667,25.563,11.6903333333,13.7355,10.5616666667,14.7041666667,24.3853333333,9.00866666667
470.46,16.1716666667,25.46,24.5806666667,25.5435,11.6396666667,13.728,10.5143333333,14.7286666667,24.4453333333,8.99133333333
470.81,16.1516666667,25.4776666667,24.5783333333,25.5445,11.5843333333,13.704,10.481,14.6953333333,24.4336666667,8.98833333333
471.16,16.1996666667,25.5083333333,24.519,25.6335,11.6063333333,13.659,10.5366666667,14.7795,24.463,9.00433333333
471.51,16.2856666667,25.5556666667,24.5876666667,25.775,11.669,13.725,10.5933333333,14.877,24.5253333333,9.023
471.87,16.3236666667,25.6243333333,24.6066666667,25.812,11.6486666667,13.6965,10.58,14.9476666667,24.625,9.033
472.22,16.345,25.6593333333,24.655,25.8625,11.5956666667,13.723,10.6093333333,15.0136666667,24.6646666667,9.052
472.57,16.38,25.6423333333,24.755,25.912,11.6216666667,13.7375,10.686,15.0533333333,24.7066666667,9.08833333333
472.92,16.4253333333,25.6956666667,24.7763333333,25.9695,11.635,13.832,10.6673333333,15.0431666667,24.7303333333,9.10566666667
473.27,16.5073333333,25.7386666667,24.7616666667,25.9725,11.5933333333,13.9285,10.73,15.0746666667,24.7863333333,9.12333333333
473.62,16.5553333333,25.846,24.755,26.015,11.592,13.936,10.7866666667,15.0686666667,24.848,9.157
473.98,16.5396666667,25.855,24.7936666667,26.0135,11.5936666667,13.8825,10.785,15.0483333333,24.8293333333,9.19066666667
474.33,16.588,25.904,24.82,26.073,11.6163333333,13.961,10.8296666667,15.024,24.8733333333,9.20866666667
474.68,16.5896666667,25.892,24.8693333333,26.091,11.661,13.9065,10.864,15.0566666667,24.8363333333,9.20566666667
475.03,16.562,25.9083333333,25.0096666667,26.078,11.6693333333,13.972,10.8536666667,15.0315,24.8943333333,9.23933333333
475.38,16.5486666667,25.9153333333,25.069,25.996,11.634,13.9355,10.868,15.0003333333,24.9236666667,9.21833333333
475.73,16.5446666667,25.863,25.075,25.9875,11.6106666667,13.946,10.8563333333,14.9228333333,24.8416666667,9.18166666667
476.08,16.5043333333,25.796,25.02,25.944,11.6163333333,13.923,10.778,14.86,24.822,9.11433333333
476.44,16.5546666667,25.8216666667,25.0056666667,25.971,11.6896666667,13.9615,10.7273333333,14.8796666667,24.7856666667,9.12066666667
476.79,16.5626666667,25.7516666667,24.9716666667,25.95,11.6966666667,13.8845,10.719,14.8595,24.727,9.11
477.14,16.4943333333,25.6963333333,24.9856666667,25.937,11.729,13.8165,10.659,14.841,24.6706666667,9.06933333333
477.49,16.5253333333,25.6686666667,24.9886666667,26.0055,11.7833333333,13.921,10.708,14.9056666667,24.679,9.106
477.84,16.5746666667,25.6586666667,25.0043333333,26.0505,11.836,13.9585,10.7203333333,14.8951666667,24.645,9.12133333333
478.19,16.585,25.612,25.0213333333,26.0925,11.864,13.955,10.773,14.9436666667,24.5676666667,9.148
478.54,16.6433333333,25.5886666667,25.031,26.1635,11.8996666667,14.0455,10.7956666667,14.9781666667,24.5976666667,9.19633333333
478.89,16.6306666667,25.5216666667,24.9896666667,26.153,11.8663333333,14.0175,10.7473333333,14.9658333333,24.5263333333,9.157
479.24,16.711,25.5553333333,25.01,26.2665,11.937,14.094,10.828,15.0656666667,24.5463333333,9.241
479.60,16.7383333333,25.523,24.954,26.3115,11.9736666667,14.0595,10.821,15.1185,24.533,9.27633333333
479.95,16.784,25.525,24.9923333333,26.369,12.04,14.1245,10.9753333333,15.2145,24.5216666667,9.346
480.30,16.7463333333,25.499,25.0036666667,26.3385,12.029,14.1185,10.9986666667,15.2106666667,24.5203333333,9.378
480.65,16.7296666667,25.4113333333,25.004,26.3165,12.0023333333,14.087,10.9566666667,15.2165,24.473,9.351
481.00,16.6996666667,25.4156666667,24.9713333333,26.3035,12.0023333333,14.074,10.9173333333,15.156,24.4093333333,9.35166666667
481.35,16.595,25.2793333333,24.8406666667,26.2245,11.9266666667,13.9705,10.8046666667,15.0528333333,24.283,9.27333333333
481.70,16.57,25.1836666667,24.7853333333,26.158,11.8753333333,13.9585,10.7493333333,15.0326666667,24.2486666667,9.23266666667
482.05,16.586,25.1333333333,24.736,26.112,11.8333333333,13.9375,10.7036666667,14.9823333333,24.1833333333,9.20633333333
482.40,16.5646666667,25.1086666667,24.7316666667,26.112,11.8036666667,13.925,10.678,14.9648333333,24.1283333333,9.16766666667
482.75,16.563,25.1023333333,24.7386666667,26.139,11.8156666667,13.933,10.6956666667,14.9758333333,24.1363333333,9.19233333333
483.10,16.5673333333,25.081,24.7083333333,26.1375,11.8053333333,13.938,10.6656666667,14.9535,24.1056666667,9.18833333333
483.45,16.5583333333,25.0616666667,24.7423333333,26.1455,11.7936666667,13.957,10.662,14.928,24.0883333333,9.175
483.80,16.561,25.0776666667,24.755,26.143,11.7883333333,13.941,10.6456666667,14.9153333333,24.076,9.163
484.15,16.5553333333,25.0713333333,24.753,26.178,11.7713333333,13.923,10.6426666667,14.9148333333,24.0613333333,9.15533333333
484.50,16.5553333333,25.0753333333,24.7436666667,26.177,11.7663333333,13.9475,10.662,14.909,24.0643333333,9.167
484.85,16.5886666667,25.0596666667,24.7543333333,26.2205,11.7723333333,13.9725,10.6743333333,14.9291666667,24.0766666667,9.185
485.20,16.635,25.104,24.8083333333,26.269,11.7916666667,14.0435,10.7013333333,14.9611666667,24.1346666667,9.20133333333
485.55,16.6723333333,25.1683333333,24.8493333333,26.3275,11.8296666667,14.0775,10.7393333333,14.9818333333,24.1683333333,9.21733333333
485.90,16.679,25.199,24.8763333333,26.372,11.8633333333,14.124,10.7643333333,15.0076666667,24.222,9.24633333333
486.25,16.695,25.2553333333,24.909,26.386,11.8936666667,14.1405,10.8166666667,15.0461666667,24.27,9.28
486.60,16.724,25.2866666667,24.912,26.407,11.9036666667,14.157,10.813,15.0446666667,24.2636666667,9.26966666667
486.95,16.707,25.3046666667,24.927,26.398,11.909,14.154,10.8166666667,15.0346666667,24.2543333333,9.27233333333
487.30,16.7243333333,25.3543333333,24.9206666667,26.422,11.9353333333,14.188,10.8436666667,15.0715,24.275,9.287
487.65,16.7413333333,25.351,24.9136666667,26.448,11.9443333333,14.2265,10.8336666667,15.0745,24.2593333333,9.298
488.00,16.756,25.3663333333,24.9093333333,26.476,11.968,14.27,10.8303333333,15.0733333333,24.2773333333,9.28366666667
488.35,16.7773333333,25.4323333333,24.9306666667,26.5425,11.987,14.304,10.833,15.0853333333,24.3243333333,9.29266666667
488.70,16.772,25.4956666667,24.9516666667,26.55,12.0093333333,14.3295,10.8683333333,15.1098333333,24.3793333333,9.29666666667
489.05,16.7843333333,25.5533333333,24.9753333333,26.58,12.03,14.3165,10.8776666667,15.1196666667,24.3913333333,9.31166666667
489.40,16.7703333333,25.579,24.9953333333,26.603,12.0403333333,14.3225,10.878,15.148,24.4233333333,9.335
489.75,16.7993333333,25.657,25.0776666667,26.6755,12.079,14.356,10.9016666667,15.1703333333,24.5,9.34966666667
490.10,16.831,25.679,25.068,26.7375,12.081,14.3535,10.868,15.1538333333,24.516,9.34133333333
490.45,16.873,25.7483333333,25.1186666667,26.7815,12.1173333333,14.391,10.9123333333,15.2016666667,24.612,9.36333333333
490.80,16.903,25.821,25.184,26.8695,12.1396666667,14.4155,10.932,15.2306666667,24.7276666667,9.35833333333
491.15,16.9196666667,25.8606666667,25.2226666667,26.8975,12.1176666667,14.396,10.9146666667,15.2271666667,24.7806666667,9.35366666667
491.50,16.8936666667,25.9146666667,25.2473333333,26.9185,12.1026666667,14.385,10.9123333333,15.2333333333,24.8506666667,9.341
491.85,16.946,25.9946666667,25.2946666667,26.938,12.1063333333,14.3795,10.924,15.2698333333,24.9216666667,9.365
492.20,16.9643333333,26.0373333333,25.3086666667,26.954,12.14,14.3855,10.922,15.2893333333,24.9673333333,9.378
492.55,17.0213333333,26.1146666667,25.3556666667,26.9925,12.173,14.3835,10.935,15.3141666667,25.016,9.4
492.90,17.0726666667,26.163,25.3846666667,27.0165,12.1826666667,14.419,10.9623333333,15.3365,25.0613333333,9.42233333333
493.25,17.1203333333,26.2763333333,25.4163333333,27.0885,12.198,14.467,10.985,15.3535,25.145,9.423
493.60,17.1613333333,26.368,25.4066666667,27.0975,12.178,14.4505,10.9706666667,15.393,25.1906666667,9.41966666667
493.95,17.18,26.495,25.4753333333,27.131,12.2116666667,14.4955,10.9936666667,15.4258333333,25.3323333333,9.42133333333
494.30,17.2283333333,26.6443333333,25.588,27.256,12.2083333333,14.55,11.0116666667,15.4478333333,25.4413333333,9.46333333333
494.65,17.2563333333,26.7843333333,25.6296666667,27.309,12.2456666667,14.585,11.0373333333,15.4848333333,25.5326666667,9.48266666667
495.00,17.325,26.944,25.7063333333,27.4185,12.3336666667,14.618,11.0786666667,15.5196666667,25.6743333333,9.53866666667
495.34,17.4586666667,27.1576666667,25.8343333333,27.521,12.4003333333,14.6525,11.1456666667,15.5938333333,25.8546666667,9.618
495.69,17.4826666667,27.3076666667,25.8996666667,27.6205,12.451,14.712,11.2196666667,15.6408333333,26.0013333333,9.63366666667
496.04,17.4953333333,27.4433333333,26.1013333333,27.7095,12.4443333333,14.704,11.2786666667,15.6831666667,26.1296666667,9.62933333333
496.39,17.4946666667,27.559,26.2116666667,27.827,12.4143333333,14.736,11.3116666667,15.7083333333,26.279,9.64766666667
496.74,17.5463333333,27.765,26.3603333333,27.9565,12.5033333333,14.7785,11.3896666667,15.7761666667,26.4716666667,9.66533333333
497.09,17.604,27.8676666667,26.428,28.011,12.5336666667,14.772,11.4283333333,15.812,26.5783333333,9.712
497.44,17.65,28.0063333333,26.5706666667,28.1215,12.56,14.837,11.471,15.833,26.72,9.741
497.79,17.6756666667,28.1243333333,26.6253333333,28.1835,12.5663333333,14.8685,11.4796666667,15.853,26.828,9.773
498.14,17.6703333333,28.2046666667,26.5696666667,28.18,12.5783333333,14.839,11.487,15.8581666667,26.9116666667,9.73133333333
498.48,17.704,28.29,26.6626666667,28.2365,12.5403333333,14.856,11.4943333333,15.8698333333,26.9823333333,9.73266666667
498.83,17.7233333333,28.4373333333,26.7653333333,28.2645,12.5623333333,14.909,11.5563333333,15.9118333333,27.1006666667,9.75866666667
499.18,17.7346666667,28.529,26.789,28.3165,12.5513333333,14.88,11.5716666667,15.8966666667,27.1816666667,9.735
499.53,17.7936666667,28.6666666667,26.8816666667,28.3295,12.5646666667,14.899,11.5783333333,15.9155,27.283,9.75066666667
499.88,17.853,28.8063333333,26.909,28.325,12.6293333333,14.936,11.6076666667,15.9535,27.3903333333,9.81733333333
500.23,17.925,28.9466666667,27.007,28.347,12.7166666667,14.9555,11.6143333333,16.0053333333,27.4856666667,9.87566666667
500.58,17.926,29.0226666667,27.0103333333,28.373,12.6776666667,14.9145,11.561,15.9936666667,27.51,9.88566666667
500.92,17.9196666667,29.105,27.0913333333,28.4285,12.6523333333,14.9175,11.5313333333,15.9866666667,27.5566666667,9.871
501.27,17.9766666667,29.2606666667,27.1676666667,28.517,12.7586666667,14.8755,11.584,16.0706666667,27.6626666667,9.896
501.62,18.0556666667,29.4253333333,27.2426666667,28.6045,12.8343333333,14.898,11.6496666667,16.128,27.7886666667,9.96133333333
501.97,18.1403333333,29.6616666667,27.402,28.734,12.9076666667,14.9415,11.6746666667,16.2196666667,27.907,10.033
502.32,18.1993333333,29.824,27.4296666667,28.7805,12.974,14.984,11.7066666667,16.2616666667,28.0796666667,10.062
502.67,18.227,29.923,27.4753333333,28.826,12.9796666667,14.991,11.6806666667,16.3083333333,28.2126666667,10.1006666667
503.01,18.193,30.0633333333,27.5603333333,28.9165,13.004,15.093,11.6516666667,16.3025,28.373,10.133
503.36,18.229,30.18,27.6523333333,29.019,12.9966666667,15.1055,11.6403333333,16.289,28.454,10.113
503.71,18.2196666667,30.3026666667,27.6473333333,29.1215,12.9703333333,15.117,11.588,16.2795,28.5513333333,10.0983333333
504.06,18.2003333333,30.3796666667,27.5423333333,29.15,12.9246666667,15.0965,11.5823333333,16.258,28.624,10.0233333333
504.41,18.1443333333,30.4003333333,27.5303333333,29.158,12.8726666667,15.039,11.51,16.2263333333,28.6823333333,9.93966666667
504.75,18.1596666667,30.5303333333,27.626,29.176,12.9443333333,15.075,11.5726666667,16.2776666667,28.8513333333,9.95266666667
505.10,18.127,30.536,27.5923333333,29.0925,12.8646666667,15.091,11.5466666667,16.2333333333,28.898,9.97366666667
505.45,18.134,30.594,27.6506666667,29.1325,12.86,15.1015,11.5396666667,16.233,28.91,9.974
505.80,18.104,30.584,27.6866666667,29.095,12.8256666667,15.1055,11.5343333333,16.2085,28.9686666667,9.95
506.15,18.0546666667,30.6286666667,27.7686666667,29.106,12.8533333333,15.0705,11.5946666667,16.2516666667,28.9666666667,9.97566666667
506.49,18.0693333333,30.7623333333,27.7836666667,29.187,12.8886666667,15.115,11.5943333333,16.2558333333,29.0326666667,9.973
506.84,18.1183333333,30.8373333333,27.845,29.156,12.923,15.097,11.6706666667,16.3071666667,29.096,10.0003333333
507.19,18.0806666667,30.8836666667,27.8533333333,29.161,12.951,15.1065,11.705,16.3255,29.131,10.048
507.54,18.1503333333,31.002,27.9403333333,29.171,12.9606666667,15.1545,11.7776666667,16.3683333333,29.187,10.0533333333
507.88,18.1816666667,31.096,28.057,29.224,13.014,15.171,11.7963333333,16.4083333333,29.265,10.1003333333
508.23,18.2253333333,31.21,28.1633333333,29.2355,13.0576666667,15.2725,11.8746666667,16.4735,29.344,10.1543333333
508.58,18.2653333333,31.3163333333,28.1853333333,29.2485,13.0536666667,15.245,11.8593333333,16.4963333333,29.3766666667,10.173
