wavelength,Back_SalAtef,Belly_SalAtef,Breast_SalAtef,Crissum_SalAtef,Crown_SalAtef,DorTail_SalAtef,Patch10_SalAtef,Rump_SalAtef,Throat_SalAtef,WingTip_SalAtef
571.81,10.8033333333,20.0807606837,19.1712222222,17.7353333333,3.42444444444,9.09399999999,3.74111111111,13.2626666667,42.5331111111,9.56133333333
572.15,10.7726666667,20.068017094,19.1522222222,17.7446666667,3.41266666667,9.09533333332,3.719,13.2646666667,42.5117777778,9.54999999999
572.49,10.7976666667,20.1151794872,19.1846666667,17.7891111111,3.42811111111,9.11655555555,3.73244444445,13.2851111111,42.5525555556,9.57511111112
572.83,10.8132222222,20.1298717949,19.216,17.8477777778,3.43477777778,9.1111111111,3.73877777778,13.2976666666,42.5974444445,9.61088888888
573.17,10.8163333333,20.1316239316,19.2275555556,17.8673333333,3.47055555556,9.15111111112,3.74944444444,13.3001111111,42.5966666667,9.61244444446
573.51,10.7823333333,20.1130940171,19.1916666667,17.8645555555,3.42722222222,9.11033333335,3.70911111111,13.2734444444,42.6367777778,9.58011111112
573.85,10.7904444444,20.1352307693,19.1957777778,17.9043333334,3.41688888889,9.10033333332,3.70655555555,13.2781111111,42.6388888889,9.57666666668
574.19,10.7924444445,20.1149401709,19.1604444444,17.8997777778,3.38633333333,9.09244444444,3.68633333333,13.2662222222,42.6162222222,9.58144444445
574.53,10.7948888889,20.1099059829,19.131,17.9362222222,3.36966666667,9.10322222222,3.67211111111,13.2768888889,42.6217777778,9.56266666667
574.87,10.7995555556,20.1122136752,19.1033333333,17.9464444444,3.37844444445,9.13366666665,3.67266666667,13.2702222222,42.5976666667,9.58800000001
575.21,10.8166666667,20.1175042735,19.1055555556,17.9613333333,3.38533333333,9.14255555554,3.65933333333,13.2697777778,42.5837777778,9.576
575.55,10.7922222222,20.1153931624,19.0948888889,17.9734444444,3.37255555555,9.14666666668,3.64511111111,13.2883333333,42.5773333333,9.57566666665
575.89,10.7773333333,20.0933333333,19.0993333333,17.9842222222,3.35766666667,9.10722222223,3.61155555555,13.2456666667,42.547,9.55377777779
576.22,10.7466666667,20.0702136752,19.0887777778,17.9877777778,3.31955555556,9.09200000001,3.57388888889,13.226,42.5273333333,9.543
576.56,10.7032222222,20.0493247863,19.0564444444,17.9846666667,3.29188888889,9.048,3.53466666666,13.2057777778,42.4728888889,9.49644444445
576.90,10.6614444444,20.0235982906,19.011,17.9611111111,3.24011111111,9.00633333332,3.49833333333,13.1814444444,42.4061111111,9.45411111112
577.24,10.7003333333,20.0327521368,19.0187777778,18.017,3.28122222222,9.03100000001,3.52655555555,13.2013333333,42.3781111111,9.48411111112
577.58,10.6878888889,20.0014957265,18.9881111111,18.0146666667,3.27888888889,9.02822222223,3.49211111111,13.194,42.3305555556,9.44577777779
577.92,10.6592222222,19.9975811966,18.9776666667,18.0357777778,3.25211111111,8.99066666665,3.46566666667,13.1724444444,42.2993333333,9.43211111111
578.26,10.6777777778,19.990974359,18.9973333333,18.0717777778,3.29888888889,9.02100000001,3.48022222222,13.1873333333,42.3237777778,9.44766666665
578.60,10.663,19.9872991453,18.9742222222,18.1067777778,3.28922222222,9.00533333333,3.47988888889,13.1915555556,42.3172222222,9.47233333333
578.94,10.6865555556,20.0073675214,18.9868888889,18.175,3.29811111111,9.03311111112,3.51211111111,13.2391111111,42.3173333333,9.50766666668
579.28,10.6914444444,19.9922136752,18.9698888889,18.2081111111,3.28344444444,9.03733333333,3.48122222222,13.1924444444,42.2784444444,9.50733333333
579.61,10.6855555556,19.967,18.9097777778,18.248,3.26877777778,9.04622222223,3.48644444445,13.2134444445,42.2546666667,9.50922222222
579.95,10.6587777778,19.9664188034,18.8612222222,18.2831111111,3.24177777778,9.02477777778,3.47311111111,13.171,42.2126666667,9.45866666668
580.29,10.6982222222,19.9553076923,18.8647777778,18.3236666667,3.24655555556,9.06222222221,3.49622222222,13.1971111111,42.2372222222,9.48555555556
580.63,10.6996666667,19.9305982906,18.8517777778,18.3531111111,3.23844444444,9.0581111111,3.48566666667,13.1986666667,42.2562222222,9.47944444445
580.97,10.6677777778,19.8856068376,18.8105555556,18.3528888889,3.22188888889,9.033,3.469,13.1792222222,42.1551111111,9.45400000001
581.31,10.6365555556,19.8465811966,18.7637777778,18.3958888889,3.18844444444,9.02466666667,3.46355555556,13.1326666667,42.1165555555,9.462
581.65,10.6356666667,19.8336495726,18.7506666666,18.405,3.17444444444,9.02666666666,3.42033333333,13.1626666667,42.2113333334,9.4348888889
581.98,10.5453333333,19.7786410256,18.6631111111,18.3732222222,3.06555555555,8.95244444444,3.31955555556,13.0925555556,42.1097777778,9.35722222221
582.32,10.5547777778,19.7612735043,18.7138888889,18.3927777778,3.081,8.98122222223,3.29977777778,13.1004444445,42.1375555555,9.31033333333
582.66,10.5178888889,19.7075384615,18.6647777778,18.3961111111,3.03211111111,8.93500000001,3.22377777778,13.033,42.1055555555,9.27755555555
583.00,10.5208888889,19.7307179487,18.6594444444,18.4235555555,3.04144444444,8.9291111111,3.26333333333,13.0458888889,42.1595555555,9.29644444443
583.34,10.5581111111,19.7571709402,18.6617777778,18.4477777778,3.06944444444,8.99322222222,3.28588888889,13.0748888889,42.1647777778,9.3401111111
583.68,10.6162222222,19.7754957265,18.6853333333,18.4727777778,3.106,9.01977777777,3.28866666667,13.1158888889,42.2222222222,9.3808888889
584.01,10.6018888889,19.7601709402,18.6703333333,18.4814444445,3.11611111111,8.99755555557,3.276,13.1052222222,42.162,9.38522222222
584.35,10.6515555555,19.8234786325,18.7014444444,18.5591111111,3.16288888889,9.03222222222,3.334,13.127,42.162,9.45688888889
584.69,10.6692222222,19.8836153846,18.7424444444,18.6077777778,3.19166666667,9.07844444446,3.35933333333,13.138,42.2295555556,9.51944444444
585.03,10.6957777778,19.8983760684,18.783,18.5933333333,3.23088888889,9.08844444445,3.38088888889,13.1843333333,42.2581111111,9.52411111112
585.37,10.6974444445,19.9317350428,18.7827777778,18.6484444444,3.24522222222,9.125,3.41844444444,13.2013333334,42.2445555556,9.55966666666
585.70,10.7184444445,19.9256666667,18.8058888889,18.6572222222,3.24488888889,9.11077777779,3.42622222222,13.1943333333,42.2054444444,9.56344444445
586.04,10.6978888889,19.9229487179,18.7658888889,18.6837777778,3.21922222222,9.07166666667,3.41044444444,13.1853333334,42.1846666667,9.58288888889
586.38,10.7454444445,19.9904871795,18.8371111111,18.7775555556,3.26588888889,9.13677777778,3.47777777778,13.2792222222,42.3432222222,9.64366666668
586.72,10.8621111111,20.0865897436,18.9322222222,18.9021111111,3.34466666667,9.27644444446,3.54544444445,13.4207777778,42.4247777778,9.73344444446
587.06,10.903,20.110957265,18.9688888889,18.975,3.36622222222,9.24899999999,3.57877777778,13.4574444444,42.4905555556,9.7328888889
587.39,10.8847777778,20.0886324786,18.9612222222,19.0031111111,3.35,9.25633333332,3.59488888889,13.4674444444,42.4685555556,9.74777777778
587.73,10.9237777778,20.1426068376,19.0337777778,19.0486666667,3.35888888889,9.29722222222,3.62933333333,13.5238888889,42.55,9.79177777779
588.07,10.9418888889,20.1413333333,19.0847777778,19.116,3.36333333333,9.32077777779,3.64533333333,13.596,42.6255555556,9.82044444444
588.41,10.9305555555,20.1512820513,19.0787777778,19.142,3.33555555556,9.32177777778,3.64377777778,13.6237777778,42.5922222222,9.80333333334
588.74,10.9203333333,20.1956239316,19.0796666667,19.2275555556,3.31322222222,9.34699999999,3.64122222222,13.6415555556,42.5985555556,9.84644444443
589.08,10.9277777778,20.2265555556,19.1311111111,19.2774444444,3.31777777778,9.35688888888,3.65455555556,13.6373333333,42.5755555555,9.87255555557
589.42,10.9732222222,20.2768717949,19.1868888889,19.3831111111,3.40788888889,9.4341111111,3.72411111111,13.7451111111,42.6782222222,9.93322222222
589.76,10.9733333333,20.2851965812,19.2278888889,19.4371111111,3.42933333333,9.451,3.73677777778,13.7741111111,42.696,9.9391111111
590.09,10.9578888889,20.2798632479,19.2041111111,19.4172222222,3.40344444444,9.43988888888,3.695,13.7377777778,42.6114444444,9.9158888889
590.43,10.8455555556,20.1750854701,19.1054444444,19.3512222222,3.31766666667,9.315,3.61622222222,13.6261111111,42.5295555555,9.81066666666
590.77,10.8184444444,20.1874188034,19.1147777778,19.3591111111,3.29477777778,9.32011111111,3.58955555556,13.6223333334,42.5522222222,9.84800000001
591.11,10.8428888889,20.2354444444,19.175,19.4134444444,3.31,9.364,3.59611111111,13.6685555556,42.6238888889,9.87633333332
591.44,10.856,20.2093760684,19.1253333333,19.4371111111,3.296,9.36233333332,3.57688888889,13.6391111111,42.5857777778,9.84944444445
591.78,10.807,20.1766666667,19.0706666667,19.4214444444,3.24822222222,9.33877777779,3.52722222222,13.5721111111,42.5268888889,9.81611111111
592.12,10.8188888889,20.1322393163,19.0633333333,19.4638888889,3.24377777778,9.318,3.51955555555,13.5687777778,42.5411111111,9.80033333334
592.46,10.8677777778,20.1465641026,19.1036666667,19.4764444445,3.26977777778,9.33622222221,3.56233333333,13.613,42.6097777778,9.809
592.79,10.8786666667,20.0941452992,19.047,19.4957777778,3.28644444444,9.32633333333,3.548,13.6094444444,42.5934444445,9.79344444444
593.13,10.9431111111,20.1454700855,19.0737777778,19.5526666667,3.311,9.37255555554,3.58233333333,13.6408888889,42.6326666667,9.84266666667
593.47,10.9708888889,20.1895299145,19.1112222222,19.5853333333,3.32544444444,9.44755555555,3.61733333334,13.6645555555,42.6622222222,9.91066666667
593.80,10.977,20.2067521368,19.1592222222,19.6451111111,3.36166666667,9.47755555554,3.669,13.7248888889,42.7008888889,9.96355555554
594.14,11.0095555556,20.2911111111,19.243,19.76,3.38766666667,9.51888888888,3.70922222222,13.7745555556,42.7766666667,10.0123333333
594.48,11.0031111111,20.3204188034,19.2728888889,19.8155555556,3.377,9.53444444444,3.699,13.7813333333,42.7667777778,10.0207777778
594.81,10.9903333334,20.3211538462,19.2538888889,19.8766666667,3.358,9.53266666665,3.69355555555,13.7675555555,42.7561111111,10.0528888889
595.15,11.0111111111,20.4105213675,19.3375555556,19.9831111111,3.38422222222,9.57455555555,3.73555555555,13.8298888889,42.8782222222,10.1191111111
595.49,11.053,20.4764957265,19.4042222222,20.0591111111,3.44033333333,9.60977777778,3.76366666667,13.8895555556,42.9737777778,10.169
595.82,11.091,20.5137692308,19.4687777778,20.1252222222,3.52022222222,9.67711111111,3.82766666666,13.9482222222,43.0228888889,10.2576666667
596.16,11.1024444444,20.5323931624,19.5118888889,20.1758888889,3.54922222222,9.7148888889,3.849,13.9781111111,43.0273333333,10.3087777778
596.50,11.0958888889,20.550008547,19.5495555556,20.189,3.54144444444,9.75000000001,3.86266666667,13.9961111111,43.0726666667,10.3203333334
596.83,11.0886666667,20.5410512821,19.5607777778,20.2047777778,3.52533333333,9.72088888888,3.86611111111,13.9622222222,43.0635555556,10.3172222222
597.17,11.0916666667,20.528017094,19.5484444444,20.2381111111,3.50233333333,9.694,3.86722222222,13.9624444444,43.0328888889,10.3025555556
597.51,11.1236666667,20.5413931624,19.5644444445,20.2678888889,3.51888888889,9.70344444444,3.867,13.9692222222,43.0855555555,10.2893333333
597.84,11.1177777778,20.4931282051,19.528,20.2378888889,3.50944444445,9.70499999999,3.87011111111,13.9467777778,43.0178888889,10.2973333333
598.18,11.1075555555,20.4692136752,19.4998888889,20.2238888889,3.51377777778,9.70855555555,3.87433333333,13.9375555556,43.0007777778,10.2921111111
598.52,11.1378888889,20.4822649573,19.5312222222,20.2431111111,3.54066666667,9.73544444446,3.93333333333,13.956,42.9665555556,10.3281111111
598.85,11.103,20.4131538462,19.4801111111,20.2378888889,3.52066666667,9.68877777779,3.92866666667,13.9166666667,42.8641111111,10.2871111111
599.19,11.099,20.3750854701,19.4605555555,20.2606666667,3.51411111111,9.681,3.96988888889,13.9107777778,42.7846666667,10.3027777778
599.53,11.0544444444,20.3762649573,19.4317777778,20.2738888889,3.44977777778,9.63677777778,3.93122222222,13.8848888889,42.7665555555,10.2595555556
599.86,11.0301111111,20.3091709402,19.3776666667,20.2754444444,3.41966666667,9.612,3.91633333333,13.8268888889,42.7017777778,10.2292222222
600.20,11.0814444444,20.3912393162,19.4421111111,20.3603333333,3.44966666667,9.63022222222,3.968,13.8734444444,42.7227777778,10.2697777778
600.53,11.0678888889,20.42,19.449,20.4034444444,3.418,9.67044444445,3.96411111111,13.8968888889,42.7216666667,10.293
600.87,11.0244444444,20.4649145299,19.4517777778,20.3961111111,3.42155555556,9.65800000001,3.928,13.8828888889,42.7227777778,10.2955555556
601.21,10.9943333334,20.4816410257,19.4294444445,20.4405555556,3.39477777778,9.66633333333,3.92344444444,13.8724444444,42.6714444444,10.3096666667
601.54,11.0573333333,20.5526837607,19.4953333334,20.5407777778,3.41988888889,9.74022222223,3.95288888889,13.9308888889,42.7298888889,10.3792222222
601.88,11.1276666667,20.6434700854,19.6115555556,20.7018888889,3.46177777778,9.81766666667,4.04211111111,14.0295555556,42.8163333333,10.4604444445
602.21,11.181,20.6686837607,19.663,20.7617777778,3.49455555556,9.87622222223,4.05655555556,14.0665555556,42.8877777778,10.4974444444
602.55,11.1908888889,20.6941794872,19.696,20.7622222222,3.48666666667,9.93177777777,4.03977777778,14.0708888889,42.905,10.4996666667
602.88,11.2143333333,20.7122478632,19.7177777778,20.7933333333,3.49977777778,9.94644444446,4.02822222222,14.0851111111,42.8934444445,10.509
603.22,11.2182222222,20.6936666667,19.7106666667,20.8047777778,3.477,9.94944444444,3.99155555555,14.0347777778,42.8894444444,10.5226666667
603.56,11.222,20.7326068376,19.7488888889,20.8248888889,3.501,9.95566666665,3.98088888889,14.0515555556,42.9255555555,10.5473333333
603.89,11.2251111111,20.7107863248,19.7163333333,20.839,3.51111111111,9.95955555557,3.98711111111,14.0423333333,42.9208888889,10.5583333333
604.23,11.2323333333,20.7117435897,19.7196666667,20.8772222222,3.54733333333,9.97122222221,3.99855555556,14.0554444445,42.9491111111,10.5856666667
604.56,11.2928888889,20.7333247863,19.7653333333,20.9786666667,3.59533333333,10.0623333333,4.07766666667,14.1195555555,42.998,10.6516666666
604.90,11.2641111111,20.6841111111,19.7506666667,20.972,3.57722222222,10.0538888889,4.04811111111,14.0795555556,42.968,10.641
605.23,11.2571111111,20.667991453,19.7625555555,20.9932222222,3.58944444444,10.0394444444,4.05444444444,14.0944444444,42.9818888889,10.642
605.57,11.2592222222,20.6266410257,19.7314444445,20.9658888889,3.58211111111,10.0111111111,4.03066666667,14.0494444444,42.8908888889,10.6226666667
605.90,11.2144444444,20.6166837607,19.6968888889,20.9702222222,3.60466666667,9.96100000001,4.00833333333,14.0475555556,42.8187777778,10.5784444444
606.24,11.2717777778,20.6529316239,19.7362222222,21.057,3.67433333333,9.98311111111,4.05855555556,14.1022222222,42.882,10.6463333333
606.58,11.3121111111,20.7244358974,19.7682222222,21.1346666667,3.72377777778,10.0528888889,4.11111111111,14.149,42.9357777778,10.6915555556
606.91,11.3638888889,20.7730940171,19.8096666667,21.2038888889,3.79411111111,10.116,4.16922222222,14.2332222222,42.9795555555,10.7524444445
607.25,11.3996666667,20.7845897436,19.7874444444,21.2887777778,3.78955555556,10.1577777778,4.20877777778,14.277,42.9593333333,10.77
607.58,11.3672222222,20.7752136752,19.7854444445,21.3135555555,3.79077777778,10.1715555556,4.17911111111,14.2695555555,42.9167777778,10.7717777778
607.92,11.3511111111,20.783974359,19.7851111111,21.3471111111,3.76311111111,10.1777777778,4.17255555556,14.2398888889,42.9084444444,10.7657777778
608.25,11.3553333333,20.7475641026,19.7704444444,21.3167777778,3.75477777778,10.1365555556,4.134,14.2051111111,42.871,10.718
608.59,11.3848888889,20.8057094017,19.7861111111,21.3671111111,3.79377777778,10.1486666667,4.18144444444,14.243,42.8854444445,10.7403333333
608.92,11.3706666667,20.7943247863,19.7684444445,21.3643333333,3.80166666667,10.1287777778,4.16344444444,14.2215555556,42.8398888889,10.7397777778
609.26,11.3474444444,20.8184786325,19.7401111111,21.4117777778,3.824,10.1464444445,4.16033333333,14.2322222222,42.874,10.7522222222
609.59,11.3352222222,20.7759401709,19.7195555555,21.4208888889,3.78322222222,10.1603333333,4.14322222222,14.1905555556,42.8828888889,10.725
609.93,11.2868888889,20.7101111111,19.6314444445,21.3934444445,3.73811111111,10.145,4.10477777778,14.1518888889,42.7823333333,10.6824444444
610.26,11.2284444444,20.629034188,19.5737777778,21.396,3.67811111111,10.1181111111,4.05988888889,14.1005555556,42.7588888889,10.6424444445
610.60,11.2038888889,20.599017094,19.5251111111,21.4044444444,3.66233333333,10.0947777778,4.07033333334,14.0492222222,42.6933333334,10.5933333333
610.93,11.2234444444,20.6113675214,19.5433333333,21.4162222222,3.67433333333,10.0977777778,4.07166666667,14.0262222222,42.7115555555,10.5704444444
611.27,11.2814444444,20.6402307692,19.5548888889,21.4758888889,3.69422222222,10.1312222222,4.12166666667,14.0514444445,42.7343333334,10.586
611.60,11.2983333334,20.6241367521,19.5387777778,21.5048888889,3.728,10.1408888889,4.11966666667,14.0874444444,42.707,10.5743333333
611.93,11.2453333333,20.6363247863,19.4961111111,21.5333333333,3.70688888889,10.1274444445,4.12655555556,14.0861111111,42.732,10.5614444444
612.27,11.2677777778,20.6322905983,19.525,21.5903333333,3.70566666667,10.1737777778,4.13655555556,14.1132222222,42.7614444444,10.5874444444
612.60,11.2813333333,20.6506239316,19.5216666667,21.648,3.69311111111,10.2047777778,4.166,14.1083333333,42.7913333334,10.5884444445
612.94,11.259,20.5978376068,19.4805555556,21.5951111111,3.67388888889,10.1854444444,4.15488888889,14.0628888889,42.7771111111,10.5622222222
613.27,11.2764444444,20.6418632479,19.5124444444,21.6396666667,3.69911111111,10.2024444445,4.16733333333,14.079,42.8467777778,10.5996666667
613.61,11.3097777778,20.7032051282,19.5937777778,21.714,3.75544444444,10.2673333333,4.22533333333,14.1127777778,42.8791111111,10.6715555555
613.94,11.3084444445,20.6967777778,19.5608888889,21.7024444445,3.74588888889,10.241,4.18466666667,14.0896666667,42.8785555556,10.6507777778
614.28,11.2733333333,20.6755726496,19.5626666667,21.6932222222,3.697,10.2098888889,4.119,14.0968888889,42.8636666667,10.6456666667
