wavelength,Back_IriAnaf,Belly_IriAnaf,Breast_IriAnaf,Crissum_IriAnaf,Crown_IriAnaf,DorTail_IriAnaf,Patch10_IriAnaf,Rump_IriAnaf,Throat_IriAnaf,WingTip_IriAnaf
368.93,5.9354,8.19780000001,7.5438,5.62593333333,6.70906666667,6.97446666667,4.269,6.56826666667,9.21833333333,6.63406666667
369.29,5.96706666667,8.2332,7.61286666666,5.66886666667,6.76733333333,7.0162,4.32046666667,6.61446666667,9.22640000001,6.70246666667
369.65,6.03366666667,8.28133333334,7.66746666667,5.67046666667,6.80266666667,7.03,4.35446666667,6.6594,9.24359999999,6.74973333334
370.01,6.10726666667,8.37173333333,7.7664,5.73593333333,6.8986,7.13613333333,4.4452,6.75346666667,9.32126666666,6.81466666667
370.38,6.09746666667,8.39346666667,7.79200000001,5.7376,6.9248,7.14346666667,4.4428,6.76133333334,9.3154,6.79633333333
370.74,6.16806666667,8.4414,7.86806666666,5.77213333333,6.98013333333,7.186,4.4578,6.78786666667,9.33586666667,6.84
371.10,6.22806666667,8.4442,7.90206666666,5.85553333333,7.03713333333,7.24266666667,4.46653333333,6.85833333333,9.33693333334,6.88093333333
371.46,6.3128,8.49780000001,7.97099999999,5.90273333333,7.08526666666,7.27726666667,4.52866666667,6.87673333333,9.31973333333,6.8868
371.83,6.3868,8.53900000001,8.00766666667,5.96606666667,7.0932,7.30913333333,4.61313333333,6.92186666667,9.34406666667,6.9186
372.19,6.48913333333,8.573,8.11553333333,6.06106666666,7.16753333333,7.37906666667,4.70946666667,7.0252,9.38433333334,6.97813333334
372.55,6.45146666667,8.52926666665,8.06979999999,6.02226666667,7.14713333333,7.36386666667,4.66613333333,7.00666666667,9.33446666667,6.9236
372.92,6.4212,8.49680000001,8.0628,5.99966666667,7.1518,7.32646666667,4.65306666667,6.96733333333,9.25819999999,6.89706666667
373.28,6.4166,8.47566666667,8.01953333333,5.96926666666,7.10206666667,7.2742,4.57653333333,6.89846666666,9.18840000001,6.8626
373.64,6.43806666667,8.51906666667,8.04666666666,5.9918,7.14126666667,7.2796,4.57846666667,6.89413333333,9.21013333333,6.86813333333
374.00,6.43166666667,8.52753333333,8.07406666666,6.01166666667,7.14593333333,7.27713333333,4.55713333333,6.88086666666,9.19233333333,6.89593333333
374.37,6.40106666667,8.47540000001,8.03686666667,5.98266666667,7.08953333333,7.21533333333,4.50213333333,6.84253333333,9.13593333334,6.85586666667
374.73,6.41506666667,8.4618,8.03633333333,5.9978,7.1054,7.21626666667,4.51726666667,6.88033333333,9.13473333334,6.85213333333
375.09,6.35446666667,8.45126666667,8.00746666667,5.90913333333,7.04546666667,7.1494,4.49166666667,6.81113333333,9.08726666667,6.81393333333
375.45,6.385,8.52733333334,8.0512,5.9626,7.10906666667,7.19366666667,4.53,6.87193333333,9.12626666667,6.89426666667
375.81,6.38746666667,8.54660000001,8.07799999999,5.948,7.16633333333,7.21926666667,4.5472,6.89346666667,9.12413333333,6.89786666667
376.18,6.29613333333,8.52419999999,8.02026666666,5.88873333333,7.12046666667,7.16866666667,4.47006666667,6.8336,9.06879999999,6.83366666667
376.54,6.35353333333,8.61846666667,8.09046666667,5.951,7.17733333334,7.22226666667,4.53553333333,6.90506666667,9.11633333333,6.90166666666
376.90,6.38433333333,8.6428,8.1084,5.96333333333,7.17426666667,7.2392,4.53533333333,6.9472,9.114,6.91866666667
377.26,6.44866666667,8.7168,8.20553333334,6.02173333333,7.2866,7.31706666667,4.63426666667,7.02566666667,9.18980000001,6.97733333333
377.63,6.4744,8.73453333334,8.24626666667,6.03933333333,7.32066666667,7.3544,4.6738,7.07173333333,9.1698,7.02066666667
377.99,6.52626666667,8.80753333333,8.29666666667,6.07666666667,7.376,7.40553333334,4.7324,7.10653333333,9.22126666667,7.05053333333
378.35,6.53413333333,8.85146666667,8.31753333334,6.07666666667,7.39266666667,7.43406666667,4.75686666667,7.1162,9.2174,7.04533333333
378.71,6.5088,8.866,8.32533333334,6.076,7.39153333333,7.41573333333,4.73146666667,7.10646666667,9.17486666666,7.02113333333
379.07,6.51206666666,8.87000000001,8.30979999999,6.0974,7.36966666666,7.3998,4.7076,7.09986666667,9.12513333333,6.99433333333
379.44,6.43833333333,8.78986666666,8.23239999999,6.0058,7.2988,7.3098,4.61086666666,7.02273333333,9.0278,6.89226666667
379.80,6.36346666667,8.73546666668,8.17619999999,5.9386,7.24526666667,7.22526666667,4.4978,6.94426666667,8.91486666667,6.8198
380.16,6.44626666666,8.81526666667,8.24446666666,6.00313333333,7.3148,7.27966666666,4.5636,7.00333333333,8.95946666667,6.87813333333
380.52,6.38886666667,8.7498,8.19513333334,5.93506666667,7.28606666667,7.21873333333,4.49233333333,6.93413333333,8.88800000001,6.81506666667
380.88,6.48753333333,8.90033333334,8.29353333333,6.024,7.41746666667,7.33606666667,4.5992,7.01933333333,8.97086666666,6.90933333333
381.24,6.5198,8.92360000001,8.29966666667,6.047,7.431,7.32126666667,4.60753333333,7.04146666667,8.95333333334,6.9088
381.61,6.46593333333,8.89126666667,8.26553333333,6.03,7.40133333333,7.28726666667,4.57133333333,7.0082,8.90473333333,6.8536
381.97,6.4492,8.86353333335,8.2388,6.0278,7.37366666667,7.26893333333,4.53693333333,6.98726666667,8.83693333333,6.80573333333
382.33,6.40473333333,8.84219999999,8.21559999999,6.01146666667,7.34986666667,7.2204,4.4822,6.97053333333,8.75206666667,6.78266666667
382.69,6.4384,8.84146666666,8.22619999999,6.01146666667,7.37073333333,7.2438,4.4902,6.98786666667,8.75713333333,6.81833333333
383.05,6.47613333333,8.87593333334,8.2942,6.0362,7.43646666667,7.29126666667,4.51953333333,7.0316,8.77266666667,6.84373333333
383.41,6.54006666667,8.97420000001,8.36526666667,6.11566666667,7.50433333333,7.35966666666,4.59293333333,7.10293333333,8.81626666666,6.91086666667
383.77,6.578,9.02253333333,8.40320000001,6.16313333333,7.52533333333,7.39933333333,4.6346,7.15546666667,8.83866666667,6.9476
384.14,6.55026666666,8.98553333332,8.3776,6.1262,7.49393333333,7.36413333333,4.60686666666,7.13026666667,8.78313333333,6.91093333333
384.50,6.57146666667,9.01713333335,8.3834,6.1622,7.506,7.3774,4.60026666666,7.1764,8.78286666667,6.91653333333
384.86,6.51593333333,8.92533333333,8.34813333333,6.1274,7.45453333333,7.29426666666,4.53526666667,7.14373333333,8.71253333333,6.85353333334
385.22,6.50066666667,8.93113333332,8.34513333333,6.12853333333,7.46846666667,7.30533333333,4.52986666667,7.15286666667,8.68566666666,6.8704
385.58,6.53806666667,8.96706666666,8.37226666667,6.16693333333,7.494,7.33646666667,4.5512,7.18673333333,8.67733333334,6.89193333333
385.94,6.52613333333,8.95446666666,8.34519999999,6.11466666667,7.4774,7.30306666667,4.522,7.18193333333,8.61546666666,6.88466666667
386.30,6.61686666667,9.0292,8.38540000001,6.17046666667,7.57293333333,7.37793333333,4.59433333333,7.22673333333,8.68773333334,6.958
386.66,6.60186666667,9.04746666667,8.38406666667,6.17373333333,7.5646,7.35926666667,4.60953333333,7.21793333333,8.65700000001,6.94533333333
387.03,6.59553333333,9.04113333333,8.36713333333,6.18126666667,7.56406666666,7.3318,4.6142,7.22006666667,8.64173333333,6.95306666667
387.39,6.62133333333,9.03493333333,8.40333333333,6.1878,7.59773333333,7.3466,4.62526666667,7.23073333333,8.64406666667,6.975
387.75,6.693,9.09899999999,8.46913333334,6.23986666667,7.68246666667,7.3896,4.66746666667,7.27953333333,8.70599999999,7.04593333333
388.11,6.7572,9.18019999999,8.53206666667,6.31206666667,7.75593333333,7.45073333333,4.7252,7.3326,8.7498,7.1194
388.47,6.80293333333,9.213,8.61473333333,6.3434,7.80846666667,7.47906666667,4.78066666667,7.35553333334,8.78793333333,7.16286666667
388.83,6.80233333333,9.22226666668,8.60093333334,6.33653333333,7.8026,7.47406666667,4.76746666667,7.34253333333,8.76073333334,7.1544
389.19,6.77566666667,9.20480000001,8.57606666667,6.31553333333,7.78473333333,7.4158,4.72546666667,7.30513333333,8.72500000001,7.11373333333
389.55,6.7584,9.20059999999,8.55866666667,6.25873333333,7.7744,7.3918,4.7038,7.26493333333,8.6872,7.10653333333
389.91,6.7534,9.22573333334,8.58699999999,6.28173333333,7.80566666666,7.405,4.72393333333,7.27353333333,8.70526666666,7.11166666667
390.27,6.6964,9.18246666667,8.56179999999,6.2524,7.74066666667,7.35773333333,4.67026666667,7.24053333333,8.64400000001,7.06146666667
390.63,6.6862,9.14219999999,8.56986666667,6.24786666667,7.75346666667,7.35453333333,4.6376,7.232,8.61500000001,7.05846666666
391.00,6.68466666667,9.1722,8.6026,6.24246666667,7.78053333333,7.3784,4.64533333334,7.2364,8.60153333333,7.08146666667
391.36,6.666,9.16946666667,8.57606666666,6.23233333333,7.75413333333,7.36826666666,4.63653333333,7.23733333333,8.58066666667,7.0646
391.72,6.64173333333,9.16353333334,8.55486666667,6.23053333333,7.7326,7.36013333333,4.64986666667,7.21946666667,8.53206666667,7.04553333333
392.08,6.6364,9.15773333333,8.5546,6.22433333333,7.7508,7.3522,4.6368,7.2126,8.5008,7.02953333333
392.44,6.6142,9.15573333333,8.52513333333,6.2024,7.73566666667,7.3502,4.61786666667,7.18266666667,8.45253333333,7.00793333333
392.80,6.62446666667,9.1776,8.57286666667,6.21226666666,7.7536,7.3738,4.62066666667,7.1982,8.455,7.01406666667
393.16,6.6344,9.19080000001,8.59513333333,6.2208,7.76566666667,7.4012,4.63706666667,7.21533333333,8.46213333333,7.012
393.52,6.62673333333,9.17486666666,8.6008,6.24093333333,7.77166666667,7.3754,4.62,7.22546666667,8.44373333333,6.9842
393.88,6.65606666667,9.20473333335,8.61700000001,6.258,7.79846666667,7.3994,4.63526666667,7.25086666667,8.45266666667,7.00566666667
394.24,6.66693333333,9.20713333333,8.66393333333,6.2616,7.84166666667,7.408,4.65526666667,7.27313333334,8.45026666667,7.01533333333
394.60,6.655,9.2454,8.66246666666,6.24726666667,7.8436,7.41313333333,4.673,7.27180000001,8.43513333333,6.9958
394.96,6.69646666667,9.28806666667,8.6946,6.29193333333,7.87506666667,7.44093333333,4.70393333333,7.2986,8.4488,7.0236
395.32,6.68613333333,9.26653333333,8.69293333333,6.28546666667,7.87066666667,7.42053333333,4.69186666667,7.28313333333,8.40699999999,7.00153333333
395.68,6.62566666666,9.21086666666,8.6556,6.21093333333,7.82746666667,7.34313333333,4.62533333333,7.22733333334,8.3324,6.9406
396.04,6.58853333333,9.19233333333,8.63593333334,6.16213333334,7.80133333333,7.318,4.5798,7.19786666667,8.26906666667,6.90873333333
396.40,6.56846666667,9.19046666667,8.6224,6.14946666667,7.78986666667,7.28906666667,4.566,7.1934,8.2234,6.892
396.76,6.57866666667,9.22186666667,8.62553333334,6.16186666667,7.81113333333,7.2822,4.5934,7.20886666667,8.20886666667,6.91206666666
397.12,6.60306666667,9.27193333333,8.66526666667,6.20873333333,7.8504,7.29766666667,4.61633333333,7.23726666667,8.1974,6.96886666667
397.48,6.65813333333,9.35220000001,8.7228,6.25393333333,7.91226666666,7.3582,4.6864,7.29126666667,8.22366666667,7.0448
397.84,6.69326666667,9.39133333334,8.77180000001,6.29126666667,7.95093333333,7.36386666667,4.72086666667,7.30619999999,8.19253333333,7.0612
398.20,6.71926666667,9.45326666667,8.78293333333,6.30833333333,7.96866666667,7.3732,4.7336,7.3278,8.19126666667,7.0856
398.56,6.73213333333,9.48866666666,8.81493333334,6.33613333333,8.00333333333,7.35433333333,4.7356,7.33546666667,8.1482,7.09573333333
398.92,6.7266,9.48286666665,8.79559999999,6.33633333333,8.0048,7.32953333333,4.7168,7.33766666666,8.1146,7.068
399.28,6.74326666667,9.54026666667,8.82406666666,6.3696,8.03106666667,7.3506,4.72946666667,7.35086666666,8.10846666667,7.0946
399.64,6.7938,9.59373333332,8.86399999999,6.42906666667,8.07486666667,7.41126666667,4.76306666667,7.39493333334,8.1076,7.14073333333
400.00,6.7848,9.5848,8.85753333333,6.42766666667,8.03893333333,7.385,4.76473333333,7.39286666667,8.0788,7.1226
400.36,6.79033333333,9.59386666667,8.86900000001,6.4408,8.06953333333,7.3852,4.77393333334,7.39400000001,8.03313333333,7.1336
400.72,6.7508,9.57213333333,8.84613333333,6.41186666667,8.0514,7.352,4.72706666667,7.35826666666,7.97173333333,7.09713333334
401.08,6.734,9.53626666667,8.82179999999,6.37053333333,8.01173333333,7.3312,4.68286666667,7.32186666666,7.9134,7.03866666667
401.44,6.71526666667,9.51639999999,8.82500000001,6.3726,8.00213333334,7.32006666667,4.643,7.31566666667,7.88473333333,7.02093333333
401.80,6.70886666667,9.52339999999,8.8144,6.39066666667,8.00486666667,7.3136,4.6132,7.31106666667,7.87693333333,7.01586666667
402.16,6.719,9.51780000001,8.82166666667,6.3968,8.01166666667,7.32846666666,4.6172,7.29599999999,7.8246,7.00986666667
402.52,6.74373333333,9.53919999999,8.81833333333,6.41026666667,7.99826666667,7.34073333333,4.62706666667,7.31193333333,7.81253333333,7.02566666667
402.88,6.71153333333,9.53379999999,8.79453333333,6.3822,7.97606666667,7.32013333333,4.60393333333,7.26653333334,7.74913333333,6.99046666667
403.24,6.68766666667,9.52500000001,8.80179999999,6.36146666667,7.9952,7.30053333333,4.5816,7.2584,7.71133333333,6.96493333333
403.60,6.70893333333,9.54933333333,8.83446666667,6.389,8.01473333333,7.31206666667,4.5892,7.28639999999,7.71693333333,6.97733333333
403.95,6.70726666667,9.55806666667,8.85113333333,6.39766666667,8.0404,7.31786666666,4.57566666667,7.2856,7.70506666667,6.99533333333
404.31,6.7274,9.59213333334,8.88786666666,6.4256,8.06353333333,7.338,4.5894,7.32273333334,7.71706666667,7.00186666667
404.67,6.7382,9.61033333333,8.90166666666,6.443,8.0562,7.3324,4.60393333333,7.31893333333,7.69133333334,6.992
405.03,6.74186666667,9.64679999999,8.93113333333,6.45633333333,8.09326666667,7.3544,4.6372,7.34653333333,7.6882,7.00553333333
405.39,6.7688,9.71166666668,8.95613333333,6.48886666667,8.13793333333,7.37533333333,4.6734,7.36486666666,7.68693333333,7.02793333333
405.75,6.77333333334,9.72813333333,8.9922,6.4758,8.15233333333,7.3904,4.682,7.37706666667,7.66486666667,7.0416
406.11,6.7598,9.73686666667,8.99253333332,6.4806,8.16793333333,7.3854,4.67526666667,7.36786666667,7.65566666667,7.04146666667
406.47,6.77313333333,9.73573333334,9.02033333333,6.4868,8.20073333333,7.40206666667,4.66486666667,7.35679999999,7.6536,7.0382
406.83,6.7756,9.73746666666,9.04599999999,6.49966666667,8.20733333333,7.40446666667,4.66566666667,7.36933333333,7.6384,7.05573333333
407.19,6.81146666667,9.76653333335,9.06173333333,6.5334,8.2082,7.41386666667,4.68746666667,7.37186666667,7.6444,7.08493333333
407.55,6.81193333333,9.77453333333,9.07119999999,6.53473333333,8.23233333333,7.43106666667,4.692,7.37213333333,7.62446666667,7.0768
407.90,6.8574,9.82919999999,9.10920000001,6.58686666667,8.27733333333,7.46933333333,4.72746666667,7.40213333334,7.64346666667,7.0954
408.26,6.8826,9.85960000001,9.11666666666,6.59393333333,8.28706666667,7.48426666667,4.73313333333,7.4064,7.62386666667,7.11746666667
408.62,6.90226666667,9.8864,9.12339999999,6.5896,8.3122,7.501,4.72933333333,7.41926666666,7.62166666667,7.12386666667
408.98,6.90913333333,9.91146666667,9.13559999999,6.6196,8.31626666667,7.4924,4.72273333334,7.41880000001,7.6116,7.1248
409.34,6.90253333333,9.91259999999,9.13053333333,6.61386666667,8.30693333333,7.48633333333,4.7156,7.40846666667,7.60253333333,7.11306666667
409.70,6.93153333333,9.94873333333,9.15106666667,6.65753333333,8.33833333334,7.51153333333,4.75053333333,7.4196,7.60926666667,7.13453333333
410.06,6.94653333333,9.97833333333,9.17473333333,6.68473333333,8.35540000001,7.51873333333,4.77353333333,7.43939999999,7.6258,7.14133333333
410.42,6.9488,9.98573333335,9.18213333333,6.6894,8.34413333333,7.516,4.77573333333,7.46486666667,7.61513333333,7.14493333333
410.77,6.98973333333,10.0342,9.20633333333,6.70833333333,8.37853333333,7.54386666667,4.79133333333,7.48986666666,7.65026666667,7.15906666667
411.13,6.98813333333,10.0507333333,9.22480000001,6.704,8.39513333333,7.55766666667,4.7978,7.50433333333,7.64126666667,7.15546666667
411.49,6.9766,10.0462,9.21246666667,6.69386666666,8.38366666667,7.523,4.78573333333,7.48780000001,7.6342,7.1336
411.85,6.9564,10.0467333333,9.19353333333,6.67053333334,8.36113333333,7.48433333333,4.76813333333,7.45293333333,7.6016,7.1118
412.21,6.91826666667,10.0288,9.19866666667,6.65293333333,8.35133333334,7.46586666667,4.7308,7.41633333334,7.59,7.08586666667
412.57,6.91186666667,10.0364666667,9.21333333334,6.66466666667,8.37153333334,7.4626,4.7226,7.4058,7.58806666667,7.0974
412.92,6.89746666667,10.0322666667,9.20219999999,6.63913333333,8.36753333334,7.44973333333,4.71266666667,7.38379999999,7.5678,7.0924
413.28,6.91053333333,10.0312666667,9.21559999999,6.6288,8.37293333334,7.45086666667,4.71406666667,7.39220000001,7.56173333333,7.09506666667
413.64,6.86293333333,10.0048666667,9.17780000001,6.5888,8.34093333334,7.41066666667,4.6606,7.36700000001,7.5312,7.04626666667
414.00,6.83446666667,9.99580000001,9.16193333333,6.5422,8.30686666667,7.37706666667,4.60586666667,7.33046666667,7.4656,7.002
414.36,6.82033333333,10.0308,9.17906666667,6.53126666667,8.31820000001,7.36093333333,4.6024,7.31246666666,7.45793333333,6.98966666667
414.72,6.83333333333,10.0653333333,9.21746666667,6.54786666667,8.33713333334,7.3738,4.6194,7.32319999999,7.4528,7.01813333333
415.07,6.87093333333,10.1262,9.27133333333,6.60213333333,8.39946666667,7.4182,4.6548,7.35786666667,7.4836,7.0658
415.43,6.89646666667,10.1627333333,9.32046666666,6.6356,8.43926666667,7.4486,4.6794,7.37680000001,7.48466666667,7.10046666667
415.79,6.905,10.1928,9.34673333334,6.65793333333,8.46506666666,7.46946666667,4.70033333333,7.40326666666,7.49673333333,7.12213333333
416.15,6.92666666666,10.2324,9.35920000001,6.67926666667,8.46253333333,7.4816,4.72366666666,7.42546666667,7.501,7.12673333333
416.51,6.9402,10.2754666667,9.39813333333,6.7112,8.48459999999,7.51046666667,4.75073333333,7.4526,7.50166666667,7.14686666667
416.86,6.9648,10.3051333333,9.4254,6.73433333333,8.49866666666,7.5214,4.76046666667,7.47933333334,7.49713333333,7.16366666667
417.22,6.96353333333,10.3262,9.43793333333,6.7512,8.51353333334,7.52113333333,4.75653333333,7.4682,7.481,7.17193333333
417.58,6.95946666667,10.3307333333,9.44073333333,6.74773333333,8.50633333333,7.51673333333,4.74653333333,7.45499999999,7.461,7.17493333333
417.94,6.9876,10.3774666667,9.47566666667,6.78866666667,8.53520000001,7.5412,4.76266666667,7.47726666667,7.4876,7.21073333333
418.29,6.98826666667,10.3824,9.47126666667,6.79893333333,8.53706666666,7.54913333333,4.75086666667,7.46766666667,7.47086666667,7.21133333333
418.65,6.96566666667,10.3666,9.44806666666,6.79286666667,8.52453333333,7.529,4.72393333333,7.44906666667,7.4326,7.182
419.01,6.94566666667,10.3523333333,9.43693333333,6.76846666667,8.49553333334,7.49186666667,4.6938,7.42426666667,7.38366666667,7.15146666667
419.37,6.9274,10.358,9.4266,6.7488,8.47013333334,7.46886666667,4.66726666667,7.40586666666,7.35113333333,7.13653333333
419.73,6.91926666667,10.3546,9.4268,6.7426,8.46266666667,7.4634,4.65233333333,7.39000000001,7.32746666667,7.1294
420.08,6.92166666667,10.3634,9.4384,6.747,8.47819999999,7.45993333333,4.63213333333,7.37246666667,7.303,7.12593333333
420.44,6.90513333334,10.3524,9.42699999999,6.7232,8.45420000001,7.43873333333,4.6114,7.34786666667,7.2704,7.10066666667
420.80,6.91333333333,10.3727333333,9.43893333334,6.72086666667,8.46506666666,7.4358,4.60993333333,7.34046666666,7.2518,7.09986666667
421.16,6.8986,10.3715333333,9.43866666666,6.70813333333,8.45360000001,7.41866666667,4.58713333333,7.3196,7.2194,7.079
421.51,6.91453333333,10.3958,9.46393333333,6.72506666667,8.47186666667,7.4266,4.59766666667,7.3284,7.20593333333,7.08013333334
421.87,6.89286666667,10.3844666667,9.44673333333,6.70633333333,8.45986666667,7.4028,4.5764,7.30253333333,7.1582,7.05666666667
422.23,6.89926666667,10.4058,9.46506666667,6.71346666667,8.46513333333,7.4,4.58193333333,7.30453333333,7.13826666667,7.0518
422.58,6.9058,10.4263333333,9.48513333333,6.7172,8.46760000001,7.39993333333,4.58653333333,7.29633333334,7.11993333333,7.0522
422.94,6.90593333333,10.4412666667,9.48466666666,6.71306666667,8.45940000001,7.39986666667,4.57833333333,7.28606666666,7.09626666667,7.04353333333
423.30,6.91273333333,10.4564666667,9.49793333333,6.731,8.4602,7.39813333333,4.5762,7.27913333332,7.07053333333,7.04106666667
423.66,6.91953333333,10.4781333333,9.51946666666,6.7374,8.46226666667,7.398,4.56826666667,7.28479999999,7.04573333333,7.0356
424.01,6.92206666667,10.4912666667,9.53213333334,6.74406666667,8.46893333334,7.3942,4.5788,7.291,7.02953333333,7.03653333333
424.37,6.94473333333,10.5222666667,9.55600000001,6.76946666667,8.48386666667,7.39813333334,4.58426666667,7.30473333333,7.0188,7.05206666667
424.73,6.9438,10.5340666667,9.56333333333,6.7764,8.48853333334,7.399,4.58533333333,7.30260000001,7.00746666667,7.05126666667
425.08,6.9568,10.5596,9.58059999999,6.79106666667,8.49873333334,7.39853333333,4.581,7.30493333333,6.98753333333,7.04433333333
425.44,6.96006666667,10.5754666667,9.58253333334,6.7882,8.49826666667,7.38766666667,4.5754,7.29253333333,6.9594,7.03593333333
425.80,6.97646666667,10.6072,9.61566666667,6.8064,8.51193333334,7.39566666667,4.5904,7.31013333333,6.95053333333,7.03566666667
426.16,6.98613333333,10.6311333333,9.63866666667,6.82,8.52946666667,7.3956,4.593,7.30853333333,6.944,7.05386666667
426.51,6.98546666667,10.65,9.6478,6.81406666667,8.53726666666,7.38993333333,4.5868,7.30806666667,6.91946666667,7.04266666667
426.87,6.98326666667,10.6712,9.666,6.82593333333,8.55073333333,7.38646666667,4.57693333333,7.30146666667,6.8962,7.03586666667
427.23,7.004,10.7132,9.7016,6.82926666667,8.57553333333,7.3958,4.58733333333,7.31673333334,6.8912,7.0424
427.58,7.03286666667,10.7560666667,9.72466666667,6.85893333333,8.60633333334,7.40173333333,4.6042,7.33466666667,6.88866666667,7.05973333334
427.94,7.07213333333,10.8134666667,9.77439999999,6.89946666666,8.64213333333,7.4368,4.63,7.36226666667,6.89226666667,7.0874
428.30,7.0788,10.8383333333,9.79806666668,6.9084,8.665,7.4462,4.63593333333,7.35079999999,6.87286666667,7.08006666667
428.65,7.08386666667,10.8662,9.82366666666,6.9166,8.66246666666,7.44853333333,4.61706666667,7.34593333333,6.84906666667,7.0766
429.01,7.1046,10.9052,9.84893333333,6.9196,8.66493333333,7.45546666667,4.63426666667,7.36366666666,6.8436,7.09953333333
429.37,7.11406666667,10.9359333333,9.88306666667,6.9384,8.67506666666,7.4492,4.63053333333,7.37053333334,6.85026666667,7.11226666667
429.72,7.13986666667,10.9708666667,9.9118,6.94653333333,8.68253333333,7.45666666667,4.6284,7.37673333333,6.849,7.11433333333
430.08,7.17086666667,11.0122666667,9.93993333333,6.97813333333,8.70866666666,7.4848,4.64506666667,7.40246666667,6.846,7.1188
430.44,7.20113333334,11.0530666667,9.97699999999,7.00773333333,8.73339999999,7.50066666667,4.6494,7.41853333333,6.86006666666,7.13946666667
430.79,7.226,11.0806,10.0062666667,7.02373333333,8.73613333333,7.49493333333,4.65706666667,7.43393333333,6.87026666667,7.1538
431.15,7.25066666667,11.1268,10.0405333333,7.0582,8.77013333333,7.53486666667,4.67053333333,7.4594,6.892,7.18126666667
431.50,7.25033333333,11.1547333333,10.0614,7.053,8.76626666667,7.53853333333,4.65653333333,7.45173333333,6.88493333333,7.16746666667
431.86,7.24813333333,11.1792666667,10.061,7.04206666667,8.75273333334,7.5194,4.63033333334,7.43746666666,6.87326666667,7.16826666667
432.22,7.2594,11.1970666667,10.0701333333,7.0438,8.75073333333,7.51186666667,4.6214,7.43966666666,6.87153333333,7.15706666667
432.57,7.2756,11.2297333333,10.0994,7.06393333333,8.768,7.51833333333,4.63346666667,7.44553333333,6.8894,7.1646
432.93,7.27986666667,11.2504666667,10.1114666667,7.08846666667,8.78433333333,7.51533333333,4.62166666667,7.44900000001,6.88893333333,7.1558
433.29,7.28113333333,11.2588,10.1241333333,7.08193333333,8.78006666667,7.50846666667,4.61913333333,7.43926666667,6.873,7.1522
433.64,7.27166666667,11.2632666667,10.1172666667,7.0844,8.77793333334,7.50173333333,4.6142,7.43060000001,6.87026666667,7.15246666667
434.00,7.2706,11.2668666667,10.1242666667,7.06826666667,8.75500000001,7.4786,4.59533333333,7.40853333333,6.85893333333,7.15053333333
434.35,7.29053333333,11.2984666667,10.1523333333,7.09453333333,8.76420000001,7.49206666667,4.60193333333,7.42546666666,6.87953333333,7.16426666667
434.71,7.3032,11.3334666667,10.1754,7.11093333333,8.7848,7.51366666667,4.61066666667,7.44353333333,6.89693333333,7.1724
435.07,7.29113333333,11.3379333333,10.1653333333,7.0934,8.76599999999,7.48013333333,4.5958,7.42059999999,6.88093333333,7.1472
435.42,7.284,11.3532,10.1638,7.09466666667,8.77073333334,7.46746666666,4.60126666667,7.41086666666,6.87713333333,7.14473333333
435.78,7.25406666667,11.3318,10.1534,7.06066666667,8.74093333334,7.43366666666,4.5724,7.3722,6.85026666667,7.1004
436.13,7.2736,11.3889333333,10.1885333333,7.07973333333,8.76019999999,7.44433333333,4.5848,7.39426666666,6.88533333333,7.12353333333
436.49,7.2524,11.3884,10.1803333333,7.04926666666,8.7322,7.41553333334,4.5596,7.37273333334,6.865,7.0996
436.84,7.25573333333,11.4080666667,10.2072,7.04553333333,8.72553333333,7.42526666667,4.57126666667,7.37313333333,6.8878,7.10806666667
437.20,7.2514,11.4405333333,10.2014,7.05073333333,8.71786666668,7.42,4.55533333333,7.37099999999,6.8938,7.10033333333
437.56,7.28626666667,11.4967333333,10.251,7.08266666667,8.74113333333,7.43886666666,4.5654,7.38893333333,6.91773333333,7.11893333333
437.91,7.29673333334,11.5328666667,10.2717333333,7.10926666667,8.75473333333,7.45433333333,4.5702,7.39699999999,6.9494,7.1258
438.27,7.29426666667,11.564,10.2986666667,7.10806666667,8.7552,7.45106666667,4.56273333333,7.38926666667,6.94993333333,7.12386666667
438.62,7.28713333333,11.5684,10.2968,7.0894,8.73306666666,7.43493333333,4.53873333333,7.36220000001,6.94026666666,7.1052
438.98,7.29973333333,11.6004,10.3254,7.09693333333,8.73866666668,7.43946666667,4.5414,7.36980000001,6.95573333333,7.11086666667
439.33,7.32966666667,11.6331333333,10.3712,7.12253333333,8.7442,7.45346666667,4.54573333333,7.38013333333,6.9828,7.12233333333
439.69,7.36653333333,11.6735333333,10.4102,7.15073333333,8.76426666666,7.476,4.5652,7.40186666667,7.0212,7.14846666667
