wavelength,Back_TanXagm,Belly_TanXagm,Breast_TanXagm,Crissum_TanXagm,Crown_TanXagm,DorTail_TanXagm,Patch10_TanXagm,Patch11_TanXagm,Patch12_TanXagm,Rump_TanXagm,Throat_TanXagm,WingTip_TanXagm
616.95,29.1434444445,63.3915555555,29.1028888889,48.9603333333,22.2912222222,12.189,39.1924444445,7.79688888889,30.7214444444,24.0871111111,27.4996666666,9.74544444444
617.28,29.0583333333,63.3436666667,28.9785555556,48.9074444445,22.2283333333,12.1986666667,39.0443333333,7.79111111111,30.6408888889,23.9903333333,27.3628888889,9.745
617.62,28.8698888889,63.2056666667,28.7732222222,48.7966666667,22.0691111111,12.1061111111,38.833,7.72911111111,30.4745555556,23.8254444444,27.1674444444,9.72411111111
617.95,28.7838888889,63.0347777778,28.588,48.7331111111,21.9256666667,12.003,38.6565555556,7.64,30.3147777778,23.7108888889,27.059,9.66177777778
618.28,28.6367777778,62.9635555556,28.4613333334,48.6537777778,21.8225555556,11.9695555556,38.4543333333,7.63122222222,30.1714444445,23.6378888889,26.9444444444,9.66544444444
618.62,28.6052222222,63.017,28.4481111111,48.7673333333,21.7854444444,12.0442222222,38.4068888889,7.69866666667,30.1776666667,23.6372222222,26.9197777778,9.796
618.95,28.4817777778,62.9907777778,28.3056666667,48.7416666667,21.7226666667,11.9956666667,38.2796666667,7.67677777778,30.0824444444,23.531,26.8173333333,9.84
619.28,28.2665555555,62.8392222222,28.1402222222,48.6026666667,21.5924444445,11.9298888889,38.0495555556,7.62344444444,29.9104444444,23.3641111111,26.6568888889,9.80355555556
619.62,28.2003333334,62.941,28.0953333333,48.6554444445,21.5755555555,11.9451111111,37.9496666667,7.66544444444,29.9352222222,23.3451111111,26.632,9.85433333333
619.95,28.0482222222,62.8952222222,28.007,48.5168888889,21.4708888889,11.9602222222,37.7666666667,7.63377777778,29.8113333333,23.2623333333,26.5221111111,9.81866666667
620.28,27.8811111111,62.8847777778,27.8375555556,48.4706666667,21.3352222222,11.9204444444,37.5908888889,7.59266666667,29.6662222222,23.1542222222,26.4127777778,9.87533333333
620.62,27.8015555556,63.0336666667,27.8244444444,48.6064444444,21.3287777778,11.9425555556,37.5575555556,7.57788888889,29.675,23.1285555556,26.3696666667,9.91933333333
620.95,27.6688888889,62.9505555555,27.7166666666,48.5635555556,21.2091111111,11.9533333333,37.4007777778,7.54733333333,29.5826666667,23.0621111111,26.269,9.96811111111
621.28,27.5234444445,62.8246666667,27.5992222222,48.4638888889,21.0668888889,11.926,37.2612222222,7.55988888889,29.4202222222,22.946,26.1907777778,9.97444444445
621.62,27.3628888889,62.759,27.4975555556,48.3806666667,20.9591111111,11.904,37.1056666667,7.581,29.298,22.8403333333,26.0053333333,10.0483333333
621.95,27.1818888889,62.5843333334,27.3136666667,48.2454444444,20.7477777778,11.8457777778,36.8717777778,7.53244444445,29.0944444444,22.6771111111,25.8295555556,10.0097777778
622.28,26.9885555556,62.426,27.1235555555,48.0696666667,20.5724444445,11.742,36.6406666667,7.448,28.8816666667,22.5383333334,25.6387777778,9.984
622.62,26.8203333333,62.2782222222,27.0401111111,47.99,20.4381111111,11.7984444445,36.4794444445,7.46811111111,28.7776666667,22.4753333333,25.4696666667,10.0327777778
622.95,26.7778888889,62.2707777778,26.9595555556,48.0137777778,20.3437777778,11.8456666666,36.3852222222,7.52477777778,28.6888888889,22.4338888889,25.4098888889,10.1362222222
623.28,26.6188888889,62.0861111111,26.8283333333,47.9503333333,20.1966666667,11.8675555556,36.1662222222,7.54233333333,28.4994444444,22.3258888889,25.286,10.1727777778
623.62,26.504,61.9883333333,26.654,47.9357777778,20.0393333333,11.8058888889,35.9938888889,7.53444444444,28.3902222222,22.22,25.1634444444,10.187
623.95,26.4021111111,61.8753333333,26.5065555555,47.857,19.9726666667,11.7195555556,35.8015555556,7.51566666666,28.3092222222,22.1163333333,25.0815555555,10.1456666667
624.28,26.255,61.668,26.3371111111,47.668,19.7637777778,11.6464444444,35.5546666666,7.45633333334,28.1114444445,21.9563333333,24.9398888889,10.0638888889
624.62,26.116,61.6546666667,26.1537777778,47.6225555556,19.5693333333,11.521,35.3698888889,7.39811111111,27.995,21.8612222222,24.7908888889,10.0466666667
624.95,26.0516666667,61.6888888889,26.0838888889,47.675,19.5033333333,11.5046666667,35.2408888889,7.41944444444,27.9733333333,21.851,24.7586666667,10.0961111111
625.28,25.9187777778,61.6492222222,25.9117777778,47.5766666667,19.411,11.4601111111,35.0445555556,7.372,27.8416666667,21.7313333333,24.651,10.0432222222
625.61,25.7807777778,61.5756666667,25.7868888889,47.5097777778,19.3172222222,11.4211111111,34.8753333333,7.36733333333,27.7951111111,21.6521111111,24.5674444444,10.055
625.95,25.6872222222,61.5833333333,25.7025555556,47.5378888889,19.2896666667,11.4387777778,34.7677777778,7.34477777778,27.7256666667,21.602,24.5271111111,10.0542222222
626.28,25.5988888889,61.6321111111,25.6471111111,47.5858888889,19.197,11.3945555555,34.6236666667,7.32488888889,27.6746666667,21.57,24.4668888889,10.0321111111
626.61,25.5273333333,61.6427777778,25.5405555556,47.6283333334,19.132,11.3856666666,34.5036666667,7.30255555556,27.6188888889,21.5358888889,24.4377777778,10.0227777778
626.94,25.4221111111,61.5862222222,25.4378888889,47.544,19.0242222222,11.3282222222,34.4116666667,7.247,27.5616666667,21.4582222222,24.3571111111,10.0024444444
627.28,25.2988888889,61.4861111111,25.3483333333,47.4822222222,18.996,11.3668888889,34.266,7.26266666667,27.466,21.3607777778,24.2733333333,10.0203333333
627.61,25.2055555556,61.4344444444,25.2855555555,47.4601111111,18.9413333333,11.4048888889,34.1262222222,7.288,27.4035555555,21.3122222222,24.2196666667,10.1014444444
627.94,25.0831111111,61.371,25.2127777778,47.4685555555,18.8957777778,11.4193333333,34.003,7.32544444445,27.362,21.2701111111,24.1342222222,10.1611111111
628.27,25.0055555555,61.2028888889,25.0962222222,47.4273333333,18.8823333333,11.46,33.8725555556,7.36977777778,27.2783333333,21.1591111111,24.0616666667,10.1612222222
628.61,24.885,61.188,25.0,47.3665555556,18.8321111111,11.44,33.7313333333,7.33533333333,27.1667777778,21.0504444444,23.9546666667,10.1607777778
628.94,24.8396666667,61.1991111111,25.0234444444,47.4713333333,18.8022222222,11.5134444444,33.6752222222,7.40555555556,27.1703333333,21.0588888889,23.9681111111,10.2257777778
629.27,24.8082222222,61.2,24.9885555556,47.5276666667,18.8227777778,11.5684444444,33.594,7.47322222222,27.1128888889,21.0266666667,23.9017777778,10.2773333333
629.60,24.765,61.238,24.9517777778,47.5318888889,18.8058888889,11.6014444444,33.5158888889,7.56377777778,27.1583333333,21.011,23.8651111111,10.3701111111
629.94,24.6887777778,61.1773333333,24.8536666667,47.4724444445,18.7335555556,11.6151111111,33.3922222222,7.61166666667,27.066,20.9023333333,23.8456666667,10.4243333333
630.27,24.5717777778,61.0468888889,24.7797777778,47.3676666666,18.692,11.5812222222,33.2331111111,7.65333333333,26.9531111111,20.8225555555,23.6814444444,10.4516666667
630.60,24.5038888889,61.0925555556,24.7078888889,47.4305555555,18.6547777778,11.561,33.125,7.63411111111,26.8815555555,20.7838888889,23.6021111111,10.4317777778
630.93,24.3227777778,60.9762222222,24.5621111111,47.3622222222,18.4746666667,11.4595555556,32.9035555556,7.57411111111,26.7332222222,20.6845555556,23.4847777778,10.3744444444
631.26,24.0977777778,60.8095555556,24.3301111111,47.2646666667,18.2452222222,11.2735555556,32.6758888889,7.43011111111,26.4881111111,20.5006666667,23.2732222222,10.2255555556
631.60,23.9875555556,60.8252222222,24.1821111111,47.2178888889,18.1435555556,11.2413333333,32.5401111111,7.36722222222,26.3926666667,20.4285555555,23.1944444444,10.1815555556
631.93,23.9757777778,60.9246666667,24.2493333333,47.2994444444,18.202,11.3288888889,32.4538888889,7.44566666667,26.3954444444,20.509,23.1977777778,10.2362222222
632.26,23.9557777778,60.8445555555,24.2076666667,47.3284444445,18.1771111111,11.3844444444,32.3872222222,7.53733333333,26.3628888889,20.5155555556,23.1722222222,10.3078888889
632.59,23.7907777778,60.6547777778,24.0174444444,47.173,17.9931111111,11.302,32.1342222222,7.45111111111,26.2295555556,20.3702222222,22.9952222222,10.2586666667
632.92,23.6804444444,60.6042222222,23.885,47.1342222222,17.8236666667,11.2564444444,31.995,7.35711111111,26.1041111111,20.2993333333,22.8811111111,10.2524444445
633.26,23.5356666667,60.49,23.7664444444,47.1,17.7246666667,11.2091111111,31.7953333333,7.32933333333,25.9235555555,20.2027777778,22.7853333333,10.2391111111
633.59,23.3844444445,60.3683333333,23.6202222222,47.0013333334,17.6197777778,11.1173333333,31.5796666666,7.21866666667,25.7691111111,20.1016666667,22.5852222222,10.1417777778
633.92,23.3531111111,60.4796666667,23.5691111111,47.1292222222,17.6367777778,11.1754444444,31.5263333333,7.22888888889,25.8006666667,20.0914444445,22.6405555555,10.2223333333
634.25,23.2238888889,60.3936666667,23.4427777778,47.0245555556,17.5435555556,11.2127777778,31.3667777778,7.28633333333,25.6991111111,20.0175555556,22.5215555555,10.2572222222
634.58,23.2164444445,60.4518888889,23.3754444444,47.0594444444,17.5382222222,11.2573333333,31.3337777778,7.31422222222,25.6765555556,20.0008888889,22.5273333334,10.3118888889
634.91,23.243,60.5483333333,23.3647777778,47.1046666667,17.5311111111,11.3461111111,31.2914444445,7.40322222222,25.6727777778,19.9815555555,22.4554444444,10.387
635.25,23.1871111111,60.514,23.3414444444,47.144,17.5092222222,11.3303333334,31.1665555556,7.43855555556,25.5757777778,19.9497777778,22.3984444444,10.4525555555
635.58,23.095,60.4581111111,23.2204444444,47.1337777778,17.4008888889,11.3097777778,31.0625555555,7.42511111111,25.4756666667,19.8498888889,22.3607777778,10.5037777778
635.91,22.9506666667,60.4278888889,23.1458888889,47.0992222222,17.2898888889,11.2658888889,30.8721111111,7.37933333333,25.4025555556,19.7543333333,22.2473333333,10.5101111111
636.24,22.862,60.5337777778,23.0648888889,47.1391111111,17.2642222222,11.2142222222,30.7723333333,7.37022222222,25.3276666667,19.7093333334,22.1674444444,10.5194444444
636.57,22.8175555556,60.657,23.0744444445,47.2017777778,17.2984444444,11.2271111111,30.7022222222,7.42766666667,25.3832222222,19.7353333333,22.1922222222,10.553
636.90,22.809,60.6281111111,22.9936666667,47.2155555555,17.209,11.2305555556,30.6431111111,7.45155555556,25.371,19.6784444444,22.1324444444,10.5576666667
637.23,22.7908888889,60.7054444444,22.9388888889,47.2592222222,17.1298888889,11.2042222222,30.5848888889,7.46688888889,25.3393333333,19.6073333333,22.1362222222,10.5921111111
637.56,22.6746666667,60.5844444445,22.803,47.1207777778,16.9448888889,11.1281111111,30.4118888889,7.41244444444,25.1687777778,19.5036666667,22.0176666667,10.5347777778
637.90,22.5466666666,60.5176666667,22.7318888889,47.0928888889,16.8481111111,11.0491111111,30.2336666667,7.32233333333,25.0985555556,19.4233333333,21.9258888889,10.5367777778
638.23,22.4586666666,60.5668888889,22.7137777778,47.0706666666,16.8467777778,11.0603333333,30.1202222222,7.38833333333,25.0462222222,19.4121111111,21.8924444445,10.5761111111
638.56,22.36,60.5253333333,22.639,47.0455555555,16.8337777778,11.0821111111,29.9528888889,7.38444444445,25.0544444445,19.4027777778,21.8962222222,10.6155555556
638.89,22.2515555556,60.4596666667,22.5656666667,47.0006666667,16.7183333333,11.0484444444,29.8125555556,7.40133333333,25.0116666667,19.3133333333,21.8304444445,10.6196666667
639.22,22.0738888889,60.4851111111,22.4571111111,46.9323333333,16.5855555556,10.9955555556,29.6655555556,7.33255555556,24.9306666667,19.2305555556,21.6685555556,10.6045555555
639.55,21.9142222222,60.3128888889,22.2662222222,46.7565555556,16.4171111111,10.9356666667,29.4331111111,7.20888888889,24.7333333333,19.0706666667,21.5095555556,10.4986666667
639.88,21.9548888889,60.3907777778,22.302,46.7304444444,16.4662222222,11.0372222222,29.4442222222,7.31666666667,24.7467777778,19.1115555555,21.5286666667,10.5763333333
640.21,21.8288888889,60.2776666667,22.1813333333,46.6574444444,16.3771111111,11.0224444444,29.2798888889,7.28488888889,24.6156666667,18.968,21.4203333333,10.569
640.54,21.6286666667,60.1974444444,22.1063333333,46.6494444444,16.2832222222,10.9851111111,29.0914444444,7.16455555556,24.5252222222,18.849,21.3041111111,10.5316666667
640.87,21.5286666667,60.0642222222,22.0354444444,46.5838888889,16.2575555556,11.0542222222,28.9304444444,7.17622222222,24.4734444444,18.8703333333,21.1955555555,10.576
641.20,21.4321111111,60.0573333334,21.9438888889,46.6556666667,16.2067777778,11.0197777778,28.8243333334,7.16833333333,24.4912222222,18.8588888889,21.134,10.5544444445
641.53,21.3197777778,60.0618888889,21.8501111111,46.6122222222,16.1428888889,11.0053333334,28.7212222222,7.20566666666,24.3941111111,18.7924444445,21.0482222222,10.5566666667
641.87,21.2787777778,59.9465555556,21.8027777778,46.6013333333,16.0738888889,11.0246666667,28.5771111111,7.24922222222,24.3518888889,18.7087777778,20.9312222222,10.6228888889
642.20,21.2464444445,60.0443333333,21.8528888889,46.6245555556,16.0291111111,11.0364444444,28.552,7.27622222222,24.2908888889,18.7063333333,20.8833333333,10.6215555555
642.53,21.2225555556,60.1176666667,21.8003333333,46.6977777778,16.0026666667,11.0484444444,28.4215555556,7.22788888889,24.2748888889,18.7436666667,20.8366666667,10.6222222222
642.86,21.1341111111,60.0123333333,21.7061111111,46.6311111111,15.8873333333,10.9764444444,28.2502222222,7.17044444444,24.1557777778,18.645,20.725,10.5458888889
643.19,21.0784444444,60.0334444444,21.6593333333,46.67,15.8708888889,10.9981111111,28.1248888889,7.21877777778,24.1883333333,18.6432222222,20.7263333333,10.5731111111
643.52,20.9184444444,59.9194444445,21.5545555556,46.6903333333,15.7422222222,10.9326666667,27.9774444444,7.13766666667,24.1143333333,18.5623333333,20.673,10.5506666667
643.85,20.7703333333,59.731,21.3676666667,46.6,15.5993333333,10.8048888889,27.8157777778,7.052,23.9271111111,18.4171111111,20.55,10.543
644.18,20.7047777778,59.7807777778,21.277,46.5417777778,15.5825555555,10.7122222222,27.702,7.03844444445,23.8104444445,18.3632222222,20.4637777778,10.5661111111
644.51,20.5825555556,59.762,21.1758888889,46.501,15.4993333333,10.6458888889,27.5724444444,7.01311111111,23.7206666667,18.239,20.3767777778,10.509
644.84,20.5842222222,59.7487777778,21.2396666667,46.5376666667,15.5285555555,10.7095555555,27.4825555555,7.06455555556,23.6938888889,18.2118888889,20.35,10.552
645.17,20.5333333333,59.6895555555,21.1543333333,46.5194444445,15.4556666667,10.6633333333,27.292,6.99466666667,23.5918888889,18.1026666667,20.281,10.524
645.50,20.4327777778,59.7368888889,21.0713333333,46.6235555555,15.386,10.6408888889,27.1721111111,6.909,23.5533333333,18.0982222222,20.262,10.4713333333
645.83,20.2852222222,59.5581111111,20.9873333333,46.5174444444,15.3268888889,10.6387777778,27.0112222222,6.93822222222,23.488,18.0767777778,20.217,10.4737777778
646.16,20.1901111111,59.4902222222,20.9414444444,46.3822222222,15.3484444444,10.691,27.0101111111,7.00977777778,23.4537777778,18.0494444444,20.2274444444,10.5396666667
646.49,20.0945555556,59.345,20.8593333333,46.2861111111,15.3432222222,10.709,26.8454444445,7.02144444445,23.3955555555,18.0305555556,20.2084444445,10.5642222222
646.82,20.1496666667,59.3415555555,20.8572222222,46.355,15.4281111111,10.7527777778,26.8306666667,7.04922222222,23.3788888889,18.1044444444,20.1737777778,10.6182222222
647.15,20.0795555556,59.2287777778,20.7947777778,46.3103333333,15.3988888889,10.7982222222,26.6925555555,7.07922222222,23.327,18.1158888889,20.0795555556,10.623
647.48,20.1002222222,59.2325555556,20.8146666667,46.2987777778,15.4441111111,10.8972222222,26.5758888889,7.17111111111,23.3613333333,18.1732222222,20.0753333333,10.6646666667
647.81,20.0746666667,59.2264444445,20.8265555556,46.3387777778,15.3593333333,10.9714444445,26.4541111111,7.18588888889,23.355,18.1682222222,20.0898888889,10.7282222222
648.14,20.052,59.2622222222,20.8451111111,46.3237777778,15.3614444444,10.9997777778,26.3831111111,7.23544444444,23.3303333333,18.1734444445,20.1096666666,10.8136666667
648.47,19.8398888889,59.0794444445,20.6518888889,46.103,15.1682222222,10.8737777778,26.1606666667,7.11833333333,23.1591111111,18.0291111111,19.8945555556,10.6844444444
648.80,19.8786666667,59.1021111111,20.7018888889,46.194,15.2356666667,10.9613333333,26.1998888889,7.20944444444,23.23,18.1348888889,19.9431111111,10.7223333333
649.13,19.7474444444,58.9577777778,20.5611111111,46.0296666667,15.1362222222,10.8392222222,26.0305555556,7.11966666667,23.0944444444,17.9824444444,19.7734444445,10.6646666667
649.46,19.7264444445,58.9037777778,20.4956666667,46.0508888889,15.1225555556,10.8081111111,25.9174444444,7.07266666667,23.0465555556,17.8788888889,19.7352222222,10.6904444444
649.79,19.7818888889,59.0102222222,20.5093333333,46.2632222222,15.1776666667,10.882,25.8487777778,7.06822222222,23.019,17.8636666667,19.7416666667,10.7621111111
650.11,19.6567777778,58.9118888889,20.399,46.2202222222,15.0382222222,10.7734444445,25.7534444444,7.00277777778,22.9376666667,17.7104444444,19.5844444444,10.7097777778
650.44,19.5533333334,58.9852222222,20.3948888889,46.2632222222,14.933,10.7815555556,25.6982222222,7.063,22.9192222222,17.6396666667,19.6015555556,10.7254444444
650.77,19.4985555555,59.0416666667,20.3134444445,46.2895555556,14.8325555556,10.7074444445,25.5711111111,6.96433333333,22.8277777778,17.51,19.5567777778,10.7192222222
651.10,19.4712222222,59.1617777778,20.3242222222,46.3391111111,14.7823333333,10.7136666666,25.5838888889,6.99477777778,22.8946666666,17.53,19.5892222222,10.7394444444
651.43,19.3994444444,59.009,20.1664444445,46.1651111111,14.676,10.5867777778,25.4047777778,6.91333333333,22.7802222222,17.4772222222,19.5088888889,10.6625555556
651.76,19.3027777778,58.8415555556,20.0072222222,46.1336666667,14.5505555556,10.5081111111,25.257,6.79977777778,22.6857777778,17.3937777778,19.4205555556,10.6475555556
652.09,19.3551111111,58.8863333333,20.0133333333,46.2127777778,14.5937777778,10.5654444444,25.226,6.87588888889,22.6914444445,17.424,19.4665555556,10.7524444445
652.42,19.2473333333,58.8166666667,19.8722222222,46.1728888889,14.4876666667,10.5235555555,25.0652222222,6.84333333333,22.5841111111,17.3284444444,19.3892222222,10.8161111111
