wavelength,Back_HemGuim,Belly_HemGuim,Breast_HemGuim,Crissum_HemGuim,Crown_HemGuim,DorTail_HemGuim,Patch10_HemGuim,Patch11_HemGuim,Rump_HemGuim,Throat_HemGuim,WingTip_HemGuim
249.04,3.9628,4.34426666667,2.63246666667,3.83873333333,3.02646666667,6.4216,3.2,6.32566666666,3.0326,3.7054,10.2854
249.42,3.973,4.48173333333,2.664,3.9272,3.2054,6.47646666667,3.3366,6.6634,3.10033333334,3.91066666667,10.5479333333
249.79,3.69,4.00766666667,2.04793333333,3.45353333333,2.74713333333,6.1088,2.82486666667,6.43706666667,2.74006666667,3.4922,10.1696
250.17,3.14446666667,3.62226666667,1.395,2.89773333333,2.19253333333,5.6184,2.3814,6.21193333333,2.09253333333,2.80533333333,9.68026666668
250.54,2.55206666667,3.25846666667,1.16786666667,2.4896,1.912,5.27013333333,2.19033333333,5.9226,1.75813333333,2.45233333334,9.2312
250.92,1.80733333333,2.60593333333,0.593533333332,1.80713333334,1.30733333333,4.5472,1.42793333333,5.23426666667,0.8344,1.843,8.14366666667
251.29,0.820866666667,1.85993333333,-0.298866666667,0.726000000001,0.446066666666,3.60613333333,0.284733333334,4.39386666667,-0.0617333333334,1.04866666667,6.96566666667
251.66,0.4968,1.47113333333,-0.629866666666,0.526333333333,0.0295333333332,3.0456,0.014666666666,4.15233333333,-0.462533333333,0.752799999999,6.19426666667
252.04,1.55713333333,2.87266666667,0.537066666667,2.00526666667,1.2762,4.27693333333,1.33533333333,5.39033333333,0.891866666667,1.87733333333,7.34659999999
252.41,1.7474,3.5442,1.1914,2.7402,1.67293333333,4.75066666667,1.8168,6.04126666667,1.37506666667,2.4524,7.82346666667
252.79,1.81826666667,3.6058,1.32926666667,2.67893333333,1.69613333333,4.55306666667,1.90473333333,6.17253333333,1.3242,2.52606666667,7.99080000001
253.16,2.0556,3.84853333333,1.39606666667,3.06553333334,1.80313333333,4.77073333333,1.9784,6.2338,1.4476,2.88513333333,8.1196
253.54,2.3954,4.04773333333,1.55366666667,3.23213333333,1.94333333333,4.97266666667,2.2552,6.1056,1.6212,3.1592,8.29826666667
253.91,2.38446666667,4.37306666667,1.6198,3.31453333333,1.70006666667,4.7902,2.3578,5.93953333333,1.29393333333,3.08473333333,8.19033333333
254.28,3.0062,5.1004,2.7314,4.13846666666,2.5282,5.15526666667,3.2756,6.76013333333,2.32486666667,3.9736,8.90906666666
254.66,3.07953333333,5.24366666667,2.4146,3.931,2.39726666667,4.59606666667,2.95126666667,6.82993333333,2.07053333333,4.19953333333,8.98213333333
255.03,3.05113333333,5.4942,2.06266666667,3.70173333333,2.22833333333,4.51186666667,3.0632,7.1578,2.27753333333,3.94113333333,9.25099999999
255.41,3.56533333333,6.27266666667,2.78993333333,4.41046666667,3.01246666667,5.16686666667,3.99113333333,7.91233333333,2.8472,4.563,10.2637333333
255.78,2.89593333333,5.39433333333,1.8886,3.49913333333,2.29953333333,4.22793333333,2.982,7.15706666667,2.0676,3.79713333333,9.89400000002
256.15,2.41693333333,4.2968,1.1346,2.57806666667,1.50386666667,3.18233333333,2.30953333333,6.425,1.33593333333,2.9674,9.00986666666
256.53,0.891533333333,2.76793333333,-0.372466666666,0.884799999999,-0.399199999999,1.58353333333,0.798466666668,4.45773333333,-0.272800000001,1.2708,7.25206666667
256.90,1.06813333333,2.6028,-0.558599999999,1.1724,-0.1044,1.72493333333,0.730733333333,4.26646666666,-0.380599999999,1.21526666667,7.28053333333
257.28,0.702600000001,2.3308,-0.891133333333,0.776933333333,-0.194266666666,1.3826,0.131266666668,3.95313333333,-0.599866666666,0.816866666667,7.29506666667
257.65,0.578599999999,2.1182,-1.11193333333,0.860266666665,-0.311866666667,1.37353333333,-0.160999999999,3.854,-0.6692,0.528399999999,7.23526666667
258.02,0.792600000001,1.97513333334,-0.788266666666,1.43093333333,0.119933333332,2.15946666667,0.167000000001,3.9802,-0.2312,0.899733333333,7.65206666667
258.40,1.10753333333,2.09433333333,-0.610400000001,1.80566666667,0.482466666667,2.83633333333,0.383866666666,4.0424,0.0475999999992,1.1844,7.88006666667
258.77,1.98233333333,2.8144,0.4988,2.7366,1.54613333333,4.03613333333,1.3622,4.96493333333,1.02546666667,2.0072,8.53666666666
259.15,2.51426666667,3.09906666667,1.15873333333,3.1962,2.10133333333,4.70693333333,1.86833333333,5.29733333334,1.52186666667,2.60573333333,8.998
259.52,2.67026666667,3.0988,1.22733333333,3.19,2.09206666667,4.80273333333,2.05406666667,5.42413333333,1.63046666667,2.67533333334,8.96666666667
259.89,2.8332,3.3264,1.46046666667,3.39266666667,2.2808,5.12346666667,2.30193333333,5.5334,1.84226666667,2.8852,9.09660000001
260.27,2.67306666667,3.1862,1.34566666667,3.27293333333,2.15526666667,5.0816,2.055,5.30506666667,1.6536,2.80306666667,9.06586666666
260.64,2.9686,3.43013333333,1.61493333333,3.65993333333,2.62146666667,5.4144,2.37826666667,5.669,1.98866666667,3.1598,9.59899999999
261.01,2.7308,3.23513333333,1.46933333333,3.53793333333,2.5206,5.3646,2.20413333333,5.59966666667,1.9102,2.95913333333,9.45179999999
261.39,2.83833333333,3.31053333334,1.64033333333,3.64826666667,2.63746666667,5.57833333333,2.37526666667,5.82466666667,2.06933333333,3.05253333333,9.55293333333
261.76,3.142,3.59506666667,1.89033333333,3.90986666667,2.99873333333,5.90826666667,2.71226666667,6.21106666667,2.34366666667,3.42153333333,9.79693333333
262.13,3.32706666666,3.90846666667,2.189,3.9706,3.26,6.1672,2.98166666667,6.5126,2.6414,3.62526666667,10.0286
262.51,3.39133333333,4.02746666666,2.2994,3.917,3.33186666667,6.18413333333,3.08666666667,6.77446666667,2.65813333333,3.67986666667,10.1578666667
262.88,3.00513333333,3.85126666667,2.03846666667,3.48393333334,3.0084,5.8898,2.87266666667,6.36853333333,2.38493333333,3.32433333333,10.0180666667
263.25,2.7786,4.0246,1.97566666667,3.47833333333,2.9552,5.72373333333,2.8454,6.28686666667,2.29226666667,3.2484,9.81860000001
263.63,2.00373333333,3.3812,1.22273333333,2.85826666667,2.20253333333,5.0646,1.9484,5.35546666667,1.57993333333,2.5856,9.20440000001
264.00,2.08466666667,3.4076,1.25066666667,2.89446666667,2.41333333333,5.1594,2.17673333333,5.50413333333,1.72773333333,2.69393333333,9.42486666666
264.37,2.69,4.04746666667,1.97793333333,3.43126666667,2.9982,5.81306666667,2.7026,6.07133333333,2.38193333333,3.19813333333,9.86046666666
264.75,2.67733333333,3.99753333333,1.8514,3.06766666667,2.6898,5.7576,2.42426666667,5.70793333333,2.1088,2.93073333333,9.31100000001
265.12,2.84713333333,4.1476,1.805,2.9826,2.44913333333,5.71893333333,2.45333333333,5.67386666667,2.01453333333,3.03173333333,9.36613333333
265.49,2.63293333333,3.92946666666,1.62553333333,2.82973333333,2.26766666667,5.5146,2.2436,5.45446666667,1.8904,2.914,9.0508
265.87,2.3596,3.48693333333,1.5356,2.62,2.00586666667,5.19346666667,2.18066666667,5.2246,1.68313333333,2.57726666667,8.68433333333
266.24,2.58346666667,3.51153333333,1.6666,2.82473333333,2.1492,5.13726666667,2.31253333334,5.32286666667,1.86713333334,2.73953333333,8.65626666667
266.61,2.3978,3.30826666667,1.54833333333,2.70253333333,2.03226666667,5.1184,2.0538,5.16853333333,1.73826666667,2.46586666667,8.3298
266.98,2.56406666667,3.34546666667,1.56953333333,3.02186666667,2.1028,5.18313333333,2.12013333333,5.33473333333,1.76566666667,2.56393333333,8.38066666667
267.36,3.0144,3.67573333333,1.9116,3.4186,2.48626666667,5.5938,2.57653333333,5.79126666667,2.23233333333,2.79706666667,8.79873333333
267.73,3.52926666667,4.25126666667,2.464,3.88866666667,3.2022,6.00946666667,3.2604,6.45306666667,2.87513333333,3.3674,9.27633333333
268.10,3.4924,4.32066666667,2.44046666667,3.98373333333,2.98533333333,5.9266,3.10506666667,6.4462,2.78066666667,3.32853333333,9.19853333333
268.48,3.6662,4.49146666667,2.60766666667,4.29513333333,3.2244,5.93946666667,3.47913333334,6.65426666667,2.92993333333,3.57086666667,9.46153333333
268.85,3.816,4.69346666667,2.81726666667,4.76926666667,3.5854,6.05953333333,3.75213333333,6.93993333333,3.28473333333,3.80686666667,9.61753333334
269.22,4.04466666667,4.96053333333,3.17973333333,5.211,3.97913333333,6.3804,4.06853333333,7.28113333333,3.67793333333,4.25646666667,9.82846666666
269.59,4.41153333333,5.2134,3.3956,5.55793333333,4.3132,6.65213333333,4.36813333333,7.50033333333,3.86166666667,4.48393333333,10.0418666667
269.97,4.04926666667,4.92833333333,3.0012,5.20033333333,4.0492,6.323,3.94326666667,7.1592,3.60826666667,4.20106666667,9.75946666666
270.34,3.94993333333,4.87253333333,2.7994,5.0176,3.92713333333,6.31073333333,3.86453333333,7.15353333333,3.443,4.1578,9.72233333335
270.71,4.00446666666,4.8716,2.8004,5.0234,3.847,6.3546,3.9408,7.08646666667,3.50753333333,4.29173333333,9.76799999999
271.09,4.08486666667,4.90613333333,2.84486666667,5.2282,3.94,6.52173333333,4.0794,7.1926,3.6608,4.4284,9.88733333334
271.46,3.77306666667,4.4366,2.5006,4.85293333333,3.62986666667,6.09426666667,3.73933333333,6.74986666667,3.25526666667,4.17393333333,9.55493333333
271.83,3.67246666667,4.2596,2.31333333333,4.7532,3.379,5.9808,3.56126666667,6.47433333333,2.94113333334,3.91293333333,9.37979999999
272.20,3.69846666667,4.13873333333,2.2672,4.50266666667,3.27793333333,5.83293333333,3.5508,6.35926666667,2.88706666667,3.79433333333,9.13806666665
272.58,3.26486666667,3.7004,1.80366666667,3.99413333333,2.7092,5.4822,2.971,5.98626666667,2.45713333333,3.30646666667,8.54133333333
272.95,3.0082,3.46273333333,1.61526666667,3.5716,2.32126666667,5.16506666667,2.69373333333,5.8132,2.12793333333,2.93553333333,8.39553333333
273.32,2.74606666667,3.09113333333,1.29146666667,3.13746666667,1.91906666667,4.6844,2.32033333333,5.31446666667,1.82653333333,2.40293333333,8.13326666667
273.69,2.67153333333,2.95166666667,1.12766666667,2.85753333333,1.71993333333,4.52786666667,2.2726,5.1946,1.68033333333,2.25266666667,7.9008
274.06,3.1138,3.24166666667,1.35493333333,3.11866666667,1.88686666667,4.93793333333,2.49893333333,5.46233333333,1.88926666667,2.45653333333,8.17213333333
274.44,3.19433333333,3.13553333333,1.38033333333,3.13313333333,1.81406666667,4.8884,2.45186666667,5.4624,1.90073333333,2.47486666667,8.12606666667
274.81,3.52406666667,3.498,1.76593333333,3.4456,2.176,5.13846666667,2.73506666667,5.6556,2.13693333334,2.71153333333,8.47706666667
275.18,3.57393333333,3.56046666667,1.78833333333,3.2344,2.1038,5.0308,2.67026666667,5.68026666667,2.13046666667,2.68113333333,8.4602
275.55,3.57973333333,3.6102,1.73766666667,3.26033333333,1.9662,5.19906666667,2.55266666667,5.78813333333,2.2112,2.68493333333,8.52546666667
275.93,3.7376,3.80513333333,1.85346666667,3.3996,2.12066666667,5.2978,2.66173333333,5.88646666667,2.31233333333,2.8052,8.70580000001
276.30,3.86686666667,4.1302,2.07086666667,3.8524,2.48733333333,5.6572,2.91533333333,6.1866,2.57126666667,3.1758,9.1106
276.67,3.60606666667,3.93,1.74166666667,3.6674,2.369,5.4676,2.9146,5.84386666667,2.43333333333,2.98753333333,9.02686666667
277.04,3.55193333333,3.9804,1.6004,3.6622,2.374,5.67013333333,2.92133333333,5.65826666667,2.50473333333,3.05513333333,8.96633333334
277.41,3.87326666667,4.49493333334,2.12106666667,4.26,2.85893333333,6.27993333333,3.4448,6.14313333333,2.89453333333,3.61446666667,9.26680000001
277.79,3.79766666667,4.53333333333,2.23713333333,4.33466666667,2.86013333333,6.13253333333,3.29033333333,5.92206666667,2.84226666667,3.54846666667,9.41699999999
278.16,3.2172,4.0448,1.8126,3.98806666667,2.40473333333,5.69346666667,2.93753333333,5.43446666667,2.47613333333,3.03266666667,9.08333333333
278.53,3.13106666667,4.03993333333,1.78246666667,4.09846666667,2.3102,5.6844,2.9698,5.27706666667,2.48613333333,2.83186666667,9.00613333334
278.90,2.79286666667,3.71886666667,1.3672,3.83573333333,2.07126666667,5.5186,2.77826666667,5.1124,2.3576,2.61473333333,8.7584
279.27,2.47646666667,3.34353333333,1.0758,3.5494,1.77753333333,5.30673333333,2.4272,4.73546666667,2.076,2.31106666667,8.39766666667
279.64,2.5316,3.26733333333,1.04026666667,3.48846666667,1.8162,5.21266666667,2.4224,4.72126666667,1.93673333333,2.22993333333,8.35906666666
280.02,2.59593333333,3.11693333333,1.11313333333,3.544,1.82473333333,5.39146666667,2.45373333333,4.896,1.99553333333,2.41386666667,8.36613333334
280.39,2.43466666667,2.66666666667,0.777066666667,3.15873333333,1.47873333333,4.99786666666,2.0322,4.5086,1.69686666667,2.02666666666,7.9134
280.76,2.8854,3.087,1.14593333333,3.40806666667,1.89186666667,5.3192,2.31106666667,4.94626666667,1.97353333333,2.4364,8.17473333333
281.13,3.26206666667,3.25673333333,1.4952,3.61813333334,2.20726666667,5.48,2.645,5.22413333333,2.19946666667,2.6556,8.27526666667
281.50,3.586,3.4092,1.61733333333,3.6192,2.4374,5.65413333333,2.74253333333,5.43386666667,2.3426,2.81173333333,8.425
281.87,3.76773333334,3.67526666667,1.7828,3.80273333333,2.68653333333,5.97766666667,3.01126666667,5.79513333333,2.5844,3.10366666667,8.54933333332
282.25,4.14913333333,4.17106666667,2.40386666667,4.246,3.19766666667,6.51426666667,3.36726666667,6.289,3.00653333333,3.5536,8.92513333335
282.62,4.2248,4.232,2.45133333333,4.2464,3.3774,6.4756,3.3656,6.36593333333,3.07653333333,3.5278,9.04166666665
282.99,4.366,4.373,2.6336,4.28686666666,3.4858,6.57586666667,3.437,6.56186666667,3.25053333333,3.63013333334,9.13266666668
283.36,4.67506666667,4.75213333333,2.9328,4.6886,3.8062,6.95933333333,3.83813333333,6.93433333333,3.59066666667,3.93553333333,9.5362
283.73,4.9802,5.28246666667,3.41213333333,5.19053333333,4.3036,7.4748,4.38006666667,7.32146666666,4.13706666667,4.41293333333,9.92126666666
284.10,4.88573333333,5.3554,3.37146666667,5.05906666667,4.23853333333,7.333,4.40566666667,7.25453333333,4.19406666667,4.3316,9.94720000001
284.47,5.10813333333,5.7598,3.84406666667,5.32873333333,4.60393333333,7.79,4.8488,7.64093333333,4.4444,4.6772,10.4289333333
284.85,5.20773333333,5.96113333334,4.09173333333,5.52873333334,4.75533333333,7.98006666667,5.0524,7.84653333333,4.6338,4.83306666667,10.6725333333
285.22,5.36633333333,6.2294,4.204,5.75713333333,4.93493333333,8.1516,5.21293333333,8.12446666667,4.79286666666,5.0262,10.9835333334
285.59,5.01766666667,6.07493333333,3.94706666667,5.60373333333,4.70946666667,7.86366666667,4.9926,7.87126666667,4.56386666667,4.7286,10.8379333333
285.96,4.78986666666,5.9216,3.80493333333,5.5712,4.54986666667,7.68986666667,4.83006666667,7.76593333333,4.3994,4.5936,10.7782
286.33,4.56333333333,5.76186666666,3.3646,5.21966666667,4.29966666667,7.35513333333,4.55193333333,7.45566666667,4.091,4.457,10.5072
286.70,4.37046666667,5.73566666667,3.2574,5.14233333333,4.16386666667,7.34933333333,4.53173333333,7.36253333333,3.9136,4.4502,10.3547333333
287.07,4.17026666667,5.72933333333,3.13146666667,5.1402,3.9732,7.20046666667,4.45913333333,7.2194,3.6136,4.329,10.2018666667
287.44,3.96506666667,5.5748,2.9346,4.9182,3.74726666667,6.91513333333,4.16913333333,6.98626666667,3.3276,4.08826666667,9.97313333333
287.82,3.7634,5.3804,2.6834,4.6936,3.4812,6.56933333333,3.77126666667,6.76386666667,2.9968,3.77106666667,9.75859999999
288.19,3.86633333334,5.6776,2.77666666667,4.94,3.63806666667,6.79853333333,3.8112,6.94013333334,3.113,3.85626666666,9.87806666668
288.56,3.62913333333,5.5136,2.41993333333,4.81606666666,3.39526666667,6.51086666667,3.4812,6.68866666667,2.9216,3.62306666667,9.67619999999
288.93,3.44626666667,5.35653333333,2.1342,4.726,3.16813333333,6.23526666667,3.18226666667,6.576,2.71866666667,3.30926666667,9.47799999999
289.30,3.2126,5.12086666667,1.894,4.58226666667,2.92786666667,6.02566666666,2.8992,6.4354,2.5368,3.1204,9.24653333333
289.67,3.24373333333,5.1272,1.83606666667,4.61406666667,2.81726666667,6.03813333333,3.01486666667,6.60686666667,2.52653333333,3.12,9.2716
290.04,3.2984,5.14393333334,1.77973333333,4.64646666667,2.78673333333,6.01926666667,3.06613333333,6.63993333333,2.49686666667,3.07853333333,9.24779999999
290.41,3.5926,5.45473333333,2.218,5.13373333333,3.12753333333,6.27773333333,3.40753333333,7.05966666667,2.78806666667,3.36413333333,9.537
290.78,4.0216,5.966,2.79853333333,5.72626666667,3.68366666667,6.71793333333,3.821,7.66646666667,3.24933333333,3.84546666667,10.0614
291.15,4.35,6.17733333333,3.02713333334,5.9702,3.9898,6.86113333333,3.98566666667,8.039,3.48786666667,4.05733333333,10.341
291.52,4.29033333333,6.32486666667,3.0266,6.06373333333,4.05846666667,6.80146666667,4.0668,8.2804,3.52406666667,4.042,10.3169333333
291.89,4.1006,6.2056,2.7344,5.95506666667,3.84593333333,6.591,3.92173333333,8.28973333333,3.26693333333,3.88573333333,10.1842
292.26,4.05366666667,6.22086666667,2.6624,5.96993333333,3.8092,6.30666666667,3.88206666666,8.3644,3.1876,3.79413333333,10.0084666667
292.64,3.93586666667,6.25053333333,2.4404,5.91893333333,3.69753333333,6.04666666667,3.71693333333,8.3528,2.96053333333,3.5934,9.68999999999
293.01,3.88833333333,6.3166,2.4306,5.93353333333,3.62833333333,5.97986666667,3.734,8.42373333333,2.84666666667,3.61753333333,9.53766666667
293.38,4.04786666667,6.57633333333,2.63853333333,6.14553333333,3.76426666666,6.12806666667,3.93786666667,8.6456,2.91353333333,3.7556,9.61973333335
293.75,4.05786666667,6.70846666667,2.60693333334,6.0964,3.77146666667,6.1164,3.8068,8.71413333333,2.85566666667,3.73186666667,9.51133333335
294.12,4.06286666667,6.75186666667,2.68466666667,6.0528,3.70253333333,6.13146666667,3.69373333333,8.78333333334,2.8004,3.6174,9.42766666666
294.49,3.93553333333,6.7076,2.39513333334,5.83953333333,3.4356,5.96026666667,3.52166666667,8.70013333333,2.57193333333,3.31713333333,9.17826666667
294.86,3.92933333333,6.64786666667,2.06933333333,5.7052,3.238,5.8666,3.35746666667,8.56006666667,2.37933333333,3.1836,8.97046666667
295.23,3.93366666667,6.71493333333,2.1004,5.74493333333,3.20486666666,5.94566666666,3.39553333333,8.61053333333,2.43566666667,3.2892,8.92560000001
295.60,4.0116,6.8248,2.20946666667,5.87426666667,3.2094,5.99626666667,3.4096,8.6286,2.52,3.4154,9.07800000001
295.97,4.17966666667,7.08733333333,2.449,6.00066666667,3.409,6.17406666667,3.5988,8.78913333334,2.80093333333,3.60233333333,9.25473333333
296.34,4.3082,7.23293333334,2.65206666667,6.21953333333,3.53806666667,6.46806666667,3.8246,9.00633333333,2.92853333333,3.797,9.41740000001
296.71,4.45433333333,7.3712,2.86653333334,6.468,3.69146666667,6.69686666667,4.14886666666,9.29126666667,3.17566666667,4.00026666667,9.62
297.08,4.39066666667,7.3588,2.7856,6.50173333333,3.664,6.63566666667,4.15713333333,9.28226666666,3.15286666667,3.8924,9.59586666666
297.45,4.3174,7.27586666667,2.66273333333,6.4726,3.4916,6.4792,4.08306666667,9.22613333333,3.06506666667,3.73893333333,9.46693333334
297.82,4.25566666667,7.23286666667,2.60546666667,6.55413333333,3.45153333333,6.40293333333,4.0626,9.15966666667,2.98206666666,3.712,9.33013333333
