wavelength,Back_SpoMinm,Belly_SpoMinm,Breast_SpoMinm,Crissum_SpoMinm,Crown_SpoMinm,DorTail_SpoMinm,Patch10_SpoMinm,Rump_SpoMinm,Throat_SpoMinm,WingTip_SpoMinm
202.33,-14.9151333334,2.31633333334,-14.4632,2.7684,-2.88126666664,-19.066145098,5.36720000001,-35.8190666667,-5.70626666667,-29.7738666667
202.71,-28.6060666667,-9.15153333333,-28.9090666667,-8.48493333334,-13.0908,-36.2316627451,-9.03013333334,-47.3939333333,-18.0606,-42.3030666667
203.09,-27.7492666667,-7.86333333331,-30.4274,-11.4531333333,-11.4530666667,-34.6640666667,-8.31913333333,-44.1025333333,-17.9487333333,-38.6324666667
203.47,-25.0818666667,-8.0328,-30.9290666667,-12.0218,-13.7705333333,-35.6735215686,-10.8744666667,-40.7649333333,-16.3389333333,-36.5574666667
203.85,-25.848,-10.9942,-34.8539333333,-16.8421333333,-19.5906666667,-40.11,-14.8538,-45.731,-16.3158,-43.3334
204.22,-33.3963333333,-15.4718,-44.6541333333,-24.717,-28.0502666667,-48.4868745098,-19.8112,-53.6478,-22.3899333333,-52.8932
204.60,-61.0569333333,-37.6422666667,-75.7723999999,-51.9512666667,-52.5202,-79.3351921568,-38.4554,-86.2601333333,-44.5528,-85.2845333333
204.98,-68.1666666667,-39.75,-77.3333333334,-51.9166666667,-54.3333333333,-83.3774509804,-40.1666666667,-84.3333333334,-43.5,-89.6666666667
205.36,-66.4067999999,-35.6710666667,-79.1341333333,-47.0130000001,-55.5844,-82.0574627452,-34.1990666667,-82.8570666667,-34.1125999999,-85.5411333334
205.74,-116.321866667,-76.6667333333,-132.988533333,-91.3793333333,-99.0804666665,-141.277980392,-71.0344666668,-139.655,-68.9656666667,-141.149333333
206.12,-153.333333333,-113.900733333,-163.829733334,-113.617133333,-129.929066667,-177.480172549,-84.1135333333,-173.4752,-94.0426666668,-182.836933333
206.50,-226.078466667,-178.039133333,-247.647066667,-179.215733333,-192.1568,-245.409435294,-129.019533333,-252.7452,-144.509733333,-267.843133333
206.87,-223.238133333,-167.428466667,-240.5714,-172.9524,-179.619133333,-224.9188,-111.619,-246.857066667,-132.762,-258.285733333
207.25,-266.436933333,-216.321866666,-294.9426,-200.229733333,-225.747133333,-267.76194902,-138.160866667,-298.850533333,-161.839133333,-316.7816
207.63,-284.197533333,-237.037066667,-326.913533333,-222.4692,-250.8642,-287.262184314,-157.777933333,-328.888866667,-182.2222,-333.580266667
208.01,-141.257866667,-113.7108,-161.761133333,-106.666666667,-122.767333333,-139.585737255,-73.3333333333,-163.018866666,-88.1761333333,-164.5282
208.39,-154.117666667,-125.751733334,-173.2026,-118.039333333,-125.098066667,-147.297243137,-76.7320000001,-179.084933333,-94.2484,-175.555533333
208.77,-122.528733333,-96.3217999999,-139.425266667,-87.0114666667,-95.9769333333,-117.81605098,-57.8161999999,-140.115,-68.7356666668,-147.586133333
209.14,-144.313866667,-121.176466667,-172.287733333,-123.137266667,-120.7844,-141.706945098,-80.3923333333,-176.732066667,-94.6405333335,-183.790933333
209.52,-165.037,-133.185133333,-192.1482,-144.296266667,-131.407266667,-159.799541177,-93.4815999999,-206.0742,-112.5926,-208.0
209.90,-94.0195333333,-73.7255333333,-109.215733333,-79.8039333335,-73.7254,-85.8188156862,-48.8234666667,-122.941133333,-64.4116666667,-122.254866667
210.28,-59.4697999999,-44.0150666667,-74.4697333333,-52.4242,-49.0150666668,-54.6166352941,-33.0302666667,-85.6817333334,-39.1666,-86.1363999999
210.66,-42.5398,-34.2222,-55.9366,-35.6825333333,-36.2538666667,-42.7039058823,-20.3174,-64.3174666667,-24.6983333334,-66.0316666667
211.03,-30.6908,-25.9459333333,-43.1831333333,-26.3664,-27.147,-32.8562862745,-11.4713333333,-51.3514,-12.8529333333,-53.6335333333
211.41,-38.7988,-29.3693333333,-49.1292,-31.8917333333,-32.9129333333,-37.9119843137,-18.1380666667,-59.0990666667,-21.3214,-60.6604
211.79,-54.8514,-41.6502,-65.3464666666,-44.0263333333,-45.3465333333,-49.0118705883,-28.5147333333,-73.7294,-34.8515333333,-77.1615333333
212.17,-47.2788666666,-35.1020666667,-56.7348666666,-36.6668,-37.891,-38.3831647059,-18.3673333333,-63.6054,-27.6870666667,-70.5443333333
212.55,-32.5078666667,-24.1904666667,-43.3651333333,-24.8889333333,-29.0794,-25.8488196078,-8.44426666666,-46.2221333333,-18.4760666667,-57.6507333333
212.92,-26.4956666667,-21.7664666667,-36.9230666667,-21.4245333333,-25.3561333333,-21.2637686275,-4.90020000002,-40.7977333333,-14.6436666667,-48.4901333333
213.30,-17.8447333333,-12.0299333333,-25.8646666667,-6.26573333332,-13.3332666667,-10.3347333333,5.06273333334,-25.1129333333,-2.85713333334,-35.6390666667
213.68,-22.1693333333,-16.9842,-30.9524,-10.1058666666,-18.8358666667,-13.2523686274,1.85206666666,-26.9312666667,-5.07933333332,-43.3863333333
214.06,-26.1905333333,-19.0478,-36.9642666667,-10.4762666667,-20.8929333333,-14.4013843137,2.49993333336,-29.1072,-3.92859999998,-50.893
214.44,-26.0550666667,-19.3272,-37.3698666667,-11.1314666666,-19.0212666667,-18.2801215686,6.42206666667,-29.9082,-3.9144,-49.8472
214.81,-32.3297333333,-18.9246,-45.0179333333,-16.1289333333,-28.4588666667,-23.1077764706,5.23286666667,-36.1290666667,-10.2508666666,-64.2295333334
215.19,-48.0341333333,-31.8802666667,-65.4699333333,-31.0254666667,-47.7777333333,-41.7647254902,-3.50426666666,-53.5897333333,-22.3078,-86.0684
215.57,-27.1379333333,-14.4782,-41.0773333333,-17.1718,-25.5892666667,-20.1743843137,9.49493333334,-28.4176,-0.60613333332,-52.5252
215.95,-6.89646666669,1.20693333334,-17.5287333333,1.3218,-6.03453333332,0.652411764714,25.9194666667,-7.35633333333,17.5862666667,-27.4712
216.32,-15.0778,-5.35826666665,-27.2275333333,-0.37393333332,-11.215,-4.66917647058,21.4330666667,-13.9562666667,12.4611333333,-32.7727333333
216.70,-42.5287333333,-31.7242666667,-55.1723333333,-22.682,-37.4711333333,-31.5980078431,1.76233333333,-42.7587333333,-6.59006666664,-60.3830666667
217.08,-71.2676,-55.5867333333,-83.5679333333,-44.9764,-60.7512666666,-51.0301568628,-14.7418666667,-68.7324666666,-26.9483333333,-89.6713999999
217.46,-72.9354,-52.7362666667,-78.7063999999,-46.1691333333,-58.5074,-51.5129490196,-16.0198,-72.1393333333,-24.975,-85.8707999999
217.83,-58.7555333333,-43.289,-63.9999333333,-34.4889333333,-43.5556,-39.1059058824,-11.1112,-60.9779333333,-17.5111333333,-68.8000666667
218.21,-43.1326,-31.7268,-45.9437333333,-20.0803333333,-30.0400666667,-27.2715294118,-1.12439999998,-42.49,-9.39759999999,-49.2369333333
218.59,-63.4259333333,-45.2777333333,-61.0184666667,-32.1295999999,-41.6666666667,-35.1034862745,-8.88893333332,-56.8519333333,-16.4814666667,-59.2593333334
218.97,-68.2192000001,-56.7122,-69.0409999999,-36.8036666667,-39.4520666667,-36.1536627451,-17.1689333333,-67.9451333334,-17.5342666667,-58.5388666667
219.34,-54.1666666667,-46.3333333333,-53.6666666667,-25.4166666667,-26.9166666667,-22.3921568628,-11.1666666667,-57.6666666667,-13.0833333333,-45.8333333333
219.72,-37.8572,-38.8888,-38.4126666667,-10.5555333333,-16.2698666667,-14.8693411765,0.079399999994,-45.8730666667,-5.07926666666,-34.6826
220.10,-54.4292000001,-55.0686666667,-55.2510666667,-24.3836666667,-31.0501333333,-34.4883254902,-16.0729333333,-63.0136666667,-16.3469333333,-58.4475333334
220.47,-72.0000000001,-71.8888,-77.1111999999,-37.6667333334,-46.1110666667,-51.7319843137,-30.5555333333,-83.2220666667,-25.7777333333,-83.2223333333
220.85,-43.2478666667,-44.4444,-46.3248,-12.0512666667,-19.7434666667,-21.3725098039,-5.81186666664,-49.4016,-4.10259999998,-51.6239333333
221.23,-15.7096,-15.6437333333,-20.0661333333,9.96693333334,0.395866666666,-2.74501568627,11.0891333333,-23.6963333333,13.7294,-25.1486666667
221.61,-17.9683333333,-24.7620666667,-28.2538666667,1.58726666669,-8.76186666667,-8.96738039216,6.41260000002,-30.0318666667,7.04746666667,-32.0636666667
221.98,-9.82146666665,-12.0237333333,-18.2143333333,11.0119333333,1.72613333334,2.43352156863,15.2976,-16.5476666667,15.8927333333,-21.3097333333
222.36,-20.3773333333,-18.6163333333,-30.2514666667,-0.377333333346,-6.60373333334,-2.83750980394,9.43400000001,-27.9246,10.5032,-35.346
222.74,-7.41333333333,-7.14666666667,-17.6,7.09333333334,1.49333333331,2.21176470589,13.7066666667,-14.56,13.8666666667,-26.8266666667
223.11,-1.38446666665,-0.769399999987,-11.8973333333,10.3588,4.35886666667,3.48731764705,16.4102,-7.12826666667,15.5385333333,-24.1538666667
223.49,-4.60426666669,-0.863333333339,-12.0384,10.2637333333,3.40533333333,2.58723921571,13.6210666667,-6.13920000001,13.1894,-23.5490666667
223.87,-15.0426,-6.26773333333,-25.0711333333,2.33626666667,-5.07119999999,-5.76838431373,4.38753333335,-17.379,4.72940000001,-38.1765333333
224.24,-15.7024,-4.95873333333,-24.4077333333,0.88153333332,-5.34420000001,-3.86976078432,4.1322,-17.3552,3.41593333334,-32.6721333333
224.62,-9.50353333334,-0.47279999998,-13.4752,4.06619999999,0.8984,2.28898823529,8.46320000001,-10.3546666667,7.84873333334,-19.811
225.00,-11.8572,-3.23813333333,-16.2381333333,-1.23806666666,-2.52379999999,-4.50693333333,4.90459999999,-12.5715333333,3.09520000001,-22.6666666667
225.38,-24.1398666667,-13.3871333333,-25.6988,-9.62373333334,-10.2688,-11.7109607843,1.34400000001,-19.5160666667,-3.01066666667,-31.2365333333
225.75,-21.4090666667,-6.34153333334,-21.626,-5.3116,-4.878,-10.4764823529,2.27653333332,-13.1164666667,-0.92133333334,-26.1789333333
226.13,-27.8062666667,-15.2138,-30.6552666667,-12.8774,-13.6751333333,-22.5775254902,-4.10259999999,-21.4814,-6.8376,-33.1624
226.51,-27.3564,-17.2414666667,-30.7470666666,-12.5862,-18.3334666667,-26.690372549,-7.81613333335,-21.0344666667,-10.7472,-30.9194666667
226.88,-30.2611333334,-19.0144666667,-33.913,-16.5796,-21.9130666667,-26.8745568628,-8.63766666666,-26.2608666667,-9.73913333333,-28.4058
227.26,-23.6590666667,-11.4284666667,-23.1579333333,-8.97240000001,-14.6866666667,-17.5350745098,0.451133333348,-15.5889333333,-0.451066666672,-14.5866
227.64,-12.7556,-2.00013333332,-14.4888,-2.62213333335,-5.3334,-6.94629019607,7.33326666668,-5.73333333333,7.60006666667,-5.37786666666
228.01,-12.25,-1.20833333335,-12.75,-2.875,-4.75,-6.14215686275,8.49999999998,-5.12499999999,6.45833333333,-3.66666666666
228.39,-16.4826666667,-8.71173333335,-17.6278,-8.34340000001,-10.3884666667,-12.4263137255,2.53573333333,-9.73413333331,0.368133333341,-10.4702666667
228.76,-21.044,-14.8592,-23.4138,-14.8194,-17.5100666667,-19.7046470588,-3.93573333333,-17.9919333333,-6.14459999999,-17.3092666667
229.14,-10.5084,-3.42766666667,-12.0904,-5.61206666667,-6.66666666667,-8.77598431374,4.51979999999,-7.57059999999,2.37279999999,-7.3068
229.52,-1.736,4.13193333333,-3.99306666667,0.277933333339,-1.80546666666,-1.86874117647,8.2292,-0.590266666666,6.66666666667,0.416600000008
229.89,1.6586,6.06066666667,-2.00959999999,3.38113333333,0.60613333334,1.02446666665,9.85646666667,1.65873333333,7.52786666665,3.60453333333
230.27,3.67406666667,7.67399999999,0.977800000001,5.45186666667,2.25179999999,4.41294901961,11.674,3.5556,8.59253333335,4.29620000001
230.65,6.55373333332,9.01120000001,4.57620000001,7.48593333334,5.53673333333,6.97585098041,14.2936666667,5.53680000001,11.5536666667,7.34466666667
231.02,2.46693333334,3.58299999999,-0.910399999993,3.52433333334,0.205733333328,1.7724,8.4288,0.939799999991,6.25546666667,1.14546666667
231.40,-1.4018,-0.249333333341,-6.23040000001,-1.43293333335,-3.45800000001,-1.22049803922,2.27413333333,-5.76333333334,-0.2804,-4.0808
231.78,-7.51266666667,-9.57706666667,-11.7766,-7.14040000001,-10.3892,-9.03143921567,-4.80546666669,-13.7394,-7.9526,-10.7612666667
232.15,-7.62813333334,-10.8654,-11.8270666667,-6.05766666667,-10.5128666667,-9.49097647059,-5.22446666666,-12.9808,-7.33986666667,-11.0576666667
232.53,-3.07453333333,-5.87519999999,-7.06233333333,-2.19186666667,-5.38813333333,-3.81045490195,-0.243533333335,-10.2587333333,-2.46586666667,-5.8448
232.90,-0.92746666666,-2.43473333333,-5.50740000001,0.0579333333334,-2.6666,-0.358180392164,1.04353333333,-6.43480000001,-0.347866666665,-3.9422
233.28,-4.24746666666,-7.62299999999,-10.4922666667,-2.95353333333,-7.03226666666,-1.0325372549,-1.71573333333,-11.6735333333,-2.89726666667,-6.21673333333
233.66,-4.84133333333,-8.88886666667,-11.0318,-5.18513333334,-6.34933333334,-2.14448235294,-2.77793333333,-12.3809333333,-2.98953333333,-6.87826666666
234.03,-4.06446666667,-7.38546666667,-8.55013333333,-4.26266666667,-5.00619999999,0.017529411764,-1.53666666667,-11.4746666666,-1.73486666667,-5.32846666667
234.41,-6.91359999999,-8.98760000001,-11.9011333333,-7.06173333334,-6.98766666667,-3.3928627451,-4.83946666667,-14.2468,-4.51846666667,-7.25933333333
234.78,-7.34306666667,-8.28500000001,-12.4878666667,-7.27046666667,-6.08706666667,-2.88710196078,-4.2996,-14.1304,-3.91306666667,-6.85993333333
235.16,-5.06933333333,-5.25473333334,-9.28240000001,-5.39353333334,-2.1296,0.575878431374,-0.833266666666,-10.5325333333,-1.5972,-2.98613333333
235.54,-4.76853333334,-5.55553333334,-7.70826666667,-5.20833333333,-1.7824,1.44742745098,0.254533333332,-8.17133333333,-0.301,-2.24526666667
235.91,-3.80646666665,-3.76226666666,-6.02859999999,-4.75246666667,-1.67226666667,1.98930588235,1.8922,-6.1166,0.924133333334,-0.836066666666
236.29,-2.54253333333,-2.73506666666,-4.95733333333,-3.97446666667,-1.51706666667,3.27928235294,1.70946666667,-5.2992,1.13253333333,0.640933333334
236.66,-1.51806666665,-1.49746666666,-4.75906666667,-2.58453333333,-0.389866666666,4.00594117646,2.62546666666,-3.09753333333,1.3744,2.01026666667
237.04,-1.13526666666,-1.69253333334,-4.0868,-1.56853333333,0.577933333333,4.32949411765,3.98346666667,-1.2384,1.34166666667,3.8598
237.41,-2.5578,-1.20853333333,-3.78653333333,-3.424,-0.201333333335,0.973784313726,3.1016,-1.61126666667,0.0604,2.2156
237.79,-5.50366666667,-3.61373333333,-6.0644,-4.81826666667,-2.6584,-0.840392156864,1.20466666667,-3.21926666667,-2.49213333333,0.0207999999998
238.17,-8.67106666667,-7.53800000001,-9.54246666666,-8.80166666665,-7.29853333334,-4.26232549019,-1.76466666667,-5.75153333333,-4.98906666666,-3.878
238.54,-6.93766666668,-7.31286666666,-8.521,-7.77093333332,-7.10446666667,-4.03456078431,-0.791733333332,-5.41686666668,-4.35439999999,-3.18773333333
238.92,-4.95246666667,-4.70473333333,-5.943,-6.7048,-5.60006666667,-2.14338823529,-2.00008898332e-12,-3.08553333333,-3.4666,-1.73333333333
239.29,-5.03166666667,-4.88653333333,-6.43053333333,-5.92186666667,-6.8664,-2.65858039216,-0.690333333332,-3.43326666667,-4.23253333333,-2.30693333333
239.67,-4.59153333333,-4.83653333333,-7.56526666667,-4.9348,-7.0262,-3.12387843138,-0.408533333334,-4.33006666667,-4.65693333334,-2.95753333333
240.04,-2.232,-2.52373333333,-6.3166,-2.68406666667,-4.95973333333,-0.974803921568,1.38586666667,-2.50933333333,-2.5674,-0.554133333335
240.42,-0.579066666668,-0.797866666666,-4.00253333333,-0.669133333335,-2.9472,1.54741568627,3.55226666667,0.373266666666,-0.7852,1.40286666667
240.79,-0.034666666668,-0.011533333332,-2.84873333333,0.0114,-2.01833333333,3.10612941176,4.1752,0.922733333333,-0.0001333333346,2.72206666667
241.17,0.777666666667,1.0506,-2.2224,0.212133333332,-1.46473333334,4.25735686274,4.52533333334,1.09086666666,0.8686,3.5658
241.54,3.05546666667,3.10946666667,-0.457066666666,2.72406666667,0.349533333335,6.48275294117,6.20073333333,3.30633333333,3.0196,5.52860000001
241.92,3.7334,3.2162,-0.468600000003,2.9898,0.711133333333,6.63104705882,6.37573333333,3.0464,2.9414,6.23833333333
242.29,3.17906666667,2.3956,-1.37106666667,2.4634,0.399200000001,6.27328627451,5.88333333333,2.25246666667,2.15453333333,5.97373333334
242.67,2.1162,1.65413333333,-2.29686666667,1.52406666667,-0.440533333333,6.11176862745,4.8032,1.41573333333,1.1266,5.30866666667
243.05,2.09986666667,0.984066666666,-2.62646666667,1.56613333333,-0.575200000001,5.81806666667,4.67793333333,0.914799999999,0.928666666666,5.3016
243.42,3.06713333333,2.0892,-1.32406666667,2.32873333333,0.545600000001,6.80239607843,5.39593333333,2.16893333333,2.18233333334,6.16759999999
243.80,3.46653333333,2.91386666666,-0.656799999999,2.7252,1.36573333333,7.28362352941,5.769,3.0244,2.6796,6.82926666667
244.17,3.09566666667,2.38926666667,-1.0276,2.28653333333,1.4258,7.27029019608,5.78046666666,2.72306666667,2.51126666667,6.25573333333
244.55,2.5782,1.84506666667,-1.78833333333,1.2638,1.03013333333,6.77939607843,4.9984,1.95893333333,2.02206666667,5.56086666667
244.92,3.0648,2.1658,-1.36326666667,1.3936,1.33333333333,6.52372941176,5.32113333333,2.23806666666,2.22013333333,5.665
245.30,3.39233333333,2.07253333333,-0.8648,1.65693333333,1.7132,6.48969019608,5.84106666667,2.5498,2.45433333333,5.66693333333
245.67,3.4962,1.7378,-0.786066666667,1.48953333333,2.23946666667,6.63445490196,5.979,2.69453333333,2.27046666667,5.7046
246.05,4.4476,2.66113333333,0.348933333333,2.3166,3.36826666667,7.40456862745,6.7784,3.9218,3.34046666667,6.53173333333
246.42,5.72613333333,3.87026666667,2.0476,3.42893333333,4.81486666667,8.49297254902,8.0108,5.18926666667,4.56933333333,8.03573333333
246.79,6.57653333333,4.5872,3.19433333333,4.09173333333,5.807,9.20058431372,8.90013333334,6.17866666667,5.488,8.95653333334
247.17,6.4732,4.66246666666,3.13986666667,4.05413333333,5.70313333333,9.34009411764,8.70600000001,6.33606666667,5.42186666667,8.7798
247.54,6.79706666666,4.88813333333,3.24306666667,4.2092,5.94786666667,9.61242352943,8.94680000001,6.31573333333,5.64026666666,9.02019999999
247.92,7.26646666667,5.19453333333,3.664,4.41306666666,6.22886666666,9.96488235293,9.2638,6.51086666667,5.94346666667,9.4164
248.29,6.9368,5.023,3.4176,4.18066666667,5.89093333333,9.50788235294,8.87626666667,6.2502,5.54446666667,9.13359999999
248.67,7.2154,5.54713333334,3.90413333333,4.7998,6.33553333333,9.74831764707,9.29359999999,6.66973333333,5.954,9.64666666667
249.04,7.1258,5.43493333333,3.8344,4.65893333333,6.29813333333,9.80055686274,9.25640000001,6.59886666667,5.97473333333,9.52793333333
249.42,7.83700000001,6.27653333333,4.42746666667,5.3164,7.08393333333,10.4987803922,9.80833333334,7.18566666667,6.6496,10.2494
249.79,8.01133333333,6.4322,4.46,5.4586,7.12446666667,10.593917647,9.81066666666,7.15333333333,6.8362,10.4056
250.17,7.97600000001,6.48393333333,4.3396,5.47393333333,6.95026666667,10.4962901961,9.95720000001,6.79486666667,6.80259999999,10.2875333333
250.54,7.6142,6.3146,3.72746666667,5.27886666667,6.3774,10.1785058824,9.51346666667,6.33973333334,6.5074,9.60993333333
250.92,7.16253333333,5.85986666667,2.85793333333,4.81846666667,5.5714,9.52759999999,8.73573333333,5.5444,5.6526,8.952
251.29,7.5994,6.47153333334,3.21666666667,5.13453333333,5.891,9.72317647061,8.92219999999,5.65793333333,5.9148,9.32186666667
251.66,7.08433333333,5.9788,2.88386666667,4.623,5.31073333333,9.08477647059,8.51873333334,5.129,5.17313333333,8.78413333333
252.04,7.11226666667,6.04266666667,3.15013333333,4.8142,5.473,9.13362352941,8.62793333333,5.468,5.47793333333,8.47446666667
252.41,8.06633333333,6.66686666667,3.90273333333,5.50793333333,5.839,9.77121568626,9.03946666667,5.9544,6.12006666667,9.08946666666
252.79,8.71959999999,7.04793333333,4.38526666667,5.93493333333,6.28053333333,10.396,9.44106666667,6.09253333333,6.50413333333,9.31913333335
253.16,8.84113333333,7.2384,4.23686666667,6.3092,6.2736,10.2751568628,9.21393333334,6.2174,6.37073333333,9.40286666667
253.54,8.359,6.68213333333,3.84113333333,5.80006666667,5.73846666667,9.63138039217,8.58466666666,5.82046666667,5.76406666667,8.82566666667
253.91,7.95366666667,6.36066666667,3.36506666667,5.23206666667,5.24253333333,9.16299215687,8.02746666666,5.5168,5.10026666667,8.36493333334
254.28,8.32113333333,6.47813333333,3.84273333333,5.3248,5.6372,9.63465882352,7.99779999999,5.885,5.24933333333,8.66079999999
254.66,9.22360000001,7.05486666667,4.59786666667,6.04,6.53353333333,10.4619529412,8.67999999999,6.71666666667,5.82906666667,9.51186666667
255.03,9.45540000001,7.2372,5.01866666667,6.36126666667,6.93173333333,10.722454902,9.18459999999,7.10466666666,6.3786,9.82420000001
255.41,9.62686666667,7.00106666667,4.8464,6.3146,7.0664,11.0134,9.62686666667,7.00693333333,6.4936,9.85386666667
255.78,9.675,6.93413333333,4.91646666667,6.48446666667,7.44453333333,11.2733803922,9.83299999999,7.49306666667,6.83086666666,9.81473333333
256.15,9.17820000001,5.85406666667,3.9642,5.83553333333,6.71593333333,10.6774039216,9.16593333335,6.50653333333,5.86633333333,9.40606666667
256.53,8.51706666666,5.3798,3.36993333333,5.64946666667,6.67906666667,10.4372196079,9.15439999999,6.3052,5.22666666667,8.90320000001
256.90,7.80606666666,4.5924,2.61753333333,4.8262,5.98306666667,9.75194117649,8.82860000001,5.69093333333,4.5924,8.25586666667
257.28,7.71540000001,4.18413333333,2.8624,4.56933333333,5.97633333333,9.85477647059,8.6996,5.54846666667,4.70826666667,8.19693333334
257.65,7.1884,3.7634,2.85006666667,4.2464,5.64253333333,9.45181176471,8.28500000001,5.2272,4.38166666667,7.92286666667
258.02,7.2068,4.07753333333,3.32706666667,4.58446666667,5.8956,9.49852156863,8.35293333333,5.4382,4.83606666667,8.31186666667
258.40,6.8996,4.36453333333,3.34393333333,4.495,5.784,9.23126666666,8.41466666666,5.33546666667,4.8658,8.15686666666
258.77,6.29673333334,4.03446666667,3.0944,3.97593333333,5.21813333333,8.57172549019,8.10606666667,4.98693333333,4.6108,7.60046666667
259.15,6.39933333333,4.27446666667,3.14453333333,4.1008,5.206,8.62165490195,8.27893333333,5.20313333333,4.75686666667,7.6396
259.52,6.17246666667,4.10986666667,2.90986666667,3.7972,4.95713333333,8.21744705882,7.95240000001,5.0984,4.55613333333,7.4734
259.89,5.90293333333,3.90213333333,2.6676,3.58286666667,4.60206666667,7.99193725489,7.72133333333,4.72513333333,4.4034,7.37153333333
260.27,5.65226666667,3.83253333333,2.60213333333,3.49606666667,4.43766666666,7.88238431372,7.59706666667,4.70146666667,4.34893333333,7.2262
260.64,5.43346666667,3.63933333333,2.49786666667,3.23053333333,4.1108,7.69224705882,7.36813333333,4.4526,4.24726666667,6.94813333333
261.01,5.11053333334,3.30753333333,2.205,2.81346666667,3.7768,7.33114901961,6.96286666667,4.2124,3.91366666667,6.6532
261.39,4.86433333333,3.1648,1.95026666667,2.6338,3.4996,7.021,6.8308,3.95526666667,3.67973333333,6.38413333333
261.76,5.10106666667,3.30533333333,1.914,2.67593333333,3.55166666667,7.1331254902,6.91286666667,4.086,3.72353333333,6.40646666667
262.13,5.142,3.40106666667,1.891,2.70506666667,3.39853333333,7.13181176471,7.19539999999,4.13866666667,3.6788,6.37406666667
262.51,4.79786666667,2.8728,1.40833333333,2.32406666667,2.84073333333,6.72060392157,6.73893333333,3.85013333333,3.30933333333,6.0268
262.88,4.9142,2.74126666667,1.27,2.2558,2.842,6.85547843137,6.7052,3.75073333333,3.135,5.98586666666
263.25,5.05446666667,2.65433333333,1.32226666667,2.36126666667,2.8562,6.87137254902,6.60806666667,3.66066666667,3.11673333333,5.9762
263.63,5.1552,2.56333333333,1.3784,2.76806666667,2.8324,6.97520784314,6.73486666667,3.61506666667,3.13773333333,6.02773333333
264.00,5.54846666667,2.74693333333,1.64426666667,3.16386666667,3.0702,7.24803921568,6.9472,4.0756,3.21453333333,6.0668
264.37,5.83486666667,3.1496,1.9058,3.33946666667,3.2344,7.47140784314,7.06653333333,4.15113333333,3.22226666667,6.18613333333
264.75,6.8114,4.18566666667,2.81866666667,4.1978,4.3064,8.53829803921,8.03373333333,5.08266666667,4.05706666666,7.24959999999
265.12,6.98153333333,4.51386666667,3.00273333333,4.4786,4.52566666667,8.52602745097,8.16213333334,5.4466,4.22273333333,7.375
265.49,7.5724,5.1736,3.52713333333,4.8742,5.18893333333,9.04309411765,8.58586666666,6.1906,4.8552,8.00993333334
265.87,7.14706666667,4.78633333333,3.29546666667,4.6916,4.8808,8.8499882353,8.55853333334,5.73586666667,4.7258,7.91906666667
266.24,7.28846666667,4.971,3.52846666667,4.8482,5.3036,9.15533333334,8.57913333333,5.98333333333,5.0074,8.01133333333
266.61,7.19873333333,5.10493333333,3.56786666666,4.8144,5.55666666667,9.22620392156,8.59599999999,6.20433333333,5.063,7.83966666667
266.98,7.043,5.34266666667,3.59873333333,4.83526666667,5.68546666667,9.03397254902,8.58200000001,6.32386666666,5.00346666667,8.04413333333
267.36,6.80126666667,5.2708,3.48753333333,4.62066666667,5.55326666666,8.80943137256,8.4828,6.26286666667,4.7388,7.96393333333
267.73,6.83833333333,5.36,3.63693333333,4.5144,5.5412,8.73836862745,8.56779999999,6.20873333333,4.81646666667,7.99566666667
268.10,6.5328,5.071,3.31926666667,4.12346666667,5.36386666667,8.35681960784,8.147,5.794,4.4506,7.79486666667
268.48,6.84913333333,5.13306666667,3.52813333333,4.18686666667,5.54746666667,8.29138039215,8.28086666666,5.94626666667,4.53313333333,7.96546666667
268.85,6.46673333333,4.6678,3.13353333333,3.73006666667,5.10773333333,7.73154509804,7.91506666667,5.63653333333,4.28646666667,7.56453333333
269.22,6.44093333333,4.3864,3.10126666666,3.52873333333,5.14346666667,7.81814117647,8.0006,5.4,4.37113333333,7.50006666667
269.59,6.5626,4.46626666667,3.50406666667,3.81893333333,5.3214,8.13027058824,8.36533333333,5.559,4.6028,7.81586666667
269.97,6.54773333333,4.51293333333,3.57966666667,3.9508,5.43766666667,7.99336470588,8.25220000001,5.6956,4.52453333333,7.75933333333
270.34,6.64373333333,4.55533333333,3.6558,4.0024,5.44906666667,7.98586666666,8.1966,5.60953333333,4.56953333333,7.93006666667
270.71,6.67506666667,4.49626666667,3.6398,3.9584,5.24746666667,7.86276862746,8.10526666667,5.46093333333,4.50733333333,7.9944
271.09,6.42586666667,4.33173333333,3.50913333333,3.9124,5.00266666667,7.72723529412,7.97079999999,5.2652,4.51026666667,7.75173333333
271.46,6.48446666667,4.3524,3.60273333333,4.0114,5.222,7.96755294117,8.0464,5.3938,4.73246666667,8.01773333333
271.83,6.296,4.41233333333,3.42986666667,3.9604,5.3186,8.03060784315,8.04253333334,5.53693333333,4.73473333333,8.03493333333
272.20,6.1952,4.56046666667,3.44706666667,3.968,5.2394,8.00416470587,8.12586666667,5.61726666667,4.78026666667,8.03706666667
272.58,5.77353333333,4.3296,3.07253333333,3.7472,4.91693333333,7.87583137255,7.87293333334,5.4022,4.71306666666,7.8922
272.95,5.92446666667,4.58333333333,3.21373333333,4.0134,5.18426666667,8.0568627451,7.93346666667,5.50753333333,4.86826666667,8.08666666667
273.32,5.72493333333,4.69466666667,3.10273333333,4.16173333333,4.98626666667,7.82358431372,7.71606666666,5.32813333333,4.57753333333,7.94313333333
