wavelength,Back_HemReyf,Belly_HemReyf,Breast_HemReyf,Crissum_HemReyf,Crown_HemReyf,DorTail_HemReyf,Rump_HemReyf,Throat_HemReyf,WingTip_HemReyf
711.56,11.4795,28.665,33.0115,18.064,11.6048333333,16.1255555556,12.8216666667,32.2958333334,17.2645
711.88,11.372,28.4433333334,33.1975,17.8996666666,11.4401666667,15.94225,12.75625,32.112,17.41
712.20,11.4036666667,28.6796666667,33.3826666667,17.87,11.419,15.912125,12.7848333333,32.1906666667,17.65625
712.52,11.5176666666,28.92,33.5581666667,18.0768333334,11.5061666666,16.0971111111,12.9430833333,32.4033333334,17.85425
712.84,11.5446666667,28.962,33.5153333334,18.1036666666,11.5028333333,16.1419583333,13.0251666666,32.063,17.85125
713.16,11.8583333333,29.1298333333,33.6773333333,18.2731666667,11.6315,16.2120694444,13.2648333334,32.1653333333,18.264
713.48,11.7693333333,29.0388333333,33.5608333334,18.1678333333,11.3373333333,16.1896944444,13.2213333333,32.0143333333,18.1485
713.80,11.7666666667,29.067,33.4626666667,18.0825,11.3641666667,16.2534166667,13.1689166667,31.7505,17.94575
714.12,11.7155,29.236,33.5573333334,18.2791666667,11.4006666667,16.2174027778,13.31475,31.9941666667,18.12
714.44,11.7461666666,29.3353333334,33.7793333334,18.3435,11.5178333333,16.3035277778,13.4138333334,32.167,18.40275
714.76,11.92,29.5541666667,33.9391666666,18.518,11.6953333333,16.5184861111,13.6209166667,32.3621666666,18.57125
715.08,11.847,29.5833333333,34.0373333333,18.7871666667,11.7976666666,16.6429305555,13.8799166667,32.511,18.6955
715.40,11.7345,29.7495,33.775,18.9365,11.8,16.6445833333,13.7491666667,32.6073333333,18.41425
715.72,11.7208333334,29.7138333333,33.7046666667,18.7701666666,11.7786666667,16.6795555555,13.87475,32.5056666667,18.34675
716.04,11.8493333333,29.8191666666,33.6778333334,18.8853333334,11.7906666667,16.6647083333,13.8179166667,32.6093333333,18.314
716.36,11.8501666667,29.864,33.5838333333,18.8323333333,11.886,16.4194722223,13.6960833333,32.765,18.31175
716.68,11.7983333333,29.796,33.3736666667,18.8125,11.9556666667,16.6031527777,13.7260833333,32.8976666666,18.2905
717.00,11.9158333333,29.8713333333,33.4316666667,18.9825,12.153,16.6575833334,13.8125833333,33.0345,18.3155
717.32,11.8488333333,29.7825,33.504,19.0088333333,12.0278333333,16.5494027778,13.9201666667,33.0416666667,18.298
717.64,11.991,29.7948333333,33.5843333334,18.9408333333,11.974,16.6285138889,14.00325,32.9076666667,18.587
717.96,11.9028333333,29.9966666667,33.651,18.9331666667,12.0465,16.7858333333,14.06725,33.0113333333,18.546
718.28,11.4083333334,29.3481666667,33.4453333333,18.4733333333,11.5655,16.3666388889,13.5199166666,32.5486666666,17.9535
718.60,11.6601666667,29.4128333333,33.4943333333,18.4381666666,11.4118333333,16.2686527778,13.5215,32.5695,17.95275
718.92,11.9276666667,29.4091666667,33.6398333333,18.3153333333,11.6166666667,16.286,13.66825,32.429,18.0895
719.24,11.8065,29.1763333333,33.7236666666,18.2273333333,11.416,15.9695833334,13.3935833334,32.2736666667,17.9915
719.56,11.5828333333,28.8373333333,33.2646666667,18.0428333333,11.01,15.6688611111,13.0960833334,31.9031666666,17.5505
719.88,11.2016666667,28.6526666667,33.3033333333,17.8483333333,10.6585,15.5613611111,12.9839166666,31.9906666667,17.39825
720.20,11.14,28.6531666667,33.4248333334,17.778,10.722,15.3642361111,13.0008333333,31.7426666667,17.18375
720.52,11.1716666667,28.789,33.5356666667,17.825,10.7666666667,15.4869444444,13.3011666666,31.9933333333,17.482
720.84,11.2725,28.9285,33.365,17.7561666666,10.9356666667,15.4253194445,13.2406666667,32.0596666667,17.55575
721.16,10.9368333333,28.6858333333,33.0883333334,17.3648333333,10.537,15.0099305555,12.8319166667,31.9955,17.085
721.48,10.9121666667,28.3983333333,32.959,17.3128333333,10.2228333333,14.5375277778,12.7985,31.7753333333,17.14175
721.79,11.3656666667,29.0261666666,33.2625,17.704,10.6286666667,14.818875,13.2410833333,32.1595,17.5895
722.11,11.22,29.1638333333,33.1838333333,17.9053333334,10.9875,14.9748333333,13.2493333333,32.3213333333,17.311
722.43,10.9671666667,28.8635,33.0175,17.8408333333,10.5683333334,14.8039861111,13.08025,32.1093333333,17.18175
722.75,11.3001666667,29.0846666667,33.0165,18.3128333333,10.9496666666,15.3385277778,13.4410833333,32.3658333333,17.284
723.07,10.9818333333,29.2281666667,33.4118333334,18.033,10.92,15.4978333333,13.5460833334,32.2816666666,17.36675
723.39,11.1391666667,29.553,33.2996666667,18.2448333334,11.0493333333,15.6614722222,13.7289166667,32.2098333333,17.526
723.71,10.9728333333,29.5828333333,33.4696666666,18.144,10.8818333333,15.670625,13.5725833333,32.1458333333,17.76325
724.03,10.5793333334,29.3091666667,33.225,17.647,10.6475,15.1661527778,12.9819166667,31.7885,17.19375
724.35,10.1855,28.8161666666,32.9496666667,17.1703333334,10.1281666667,14.9389444445,12.5443333333,31.3065,16.86725
724.67,10.398,28.8728333334,32.6658333334,17.3681666666,10.2668333334,15.0165833334,12.4743333333,31.2685,16.68375
724.98,9.98283333331,28.621,32.2621666667,16.8375,9.89150000002,14.7687083334,11.9430833333,30.9001666667,15.91475
725.30,9.83483333334,28.587,31.943,16.8716666667,9.89733333332,14.952,11.82625,31.0826666666,15.69225
725.62,9.96599999998,28.5198333334,32.0336666666,16.6836666667,9.72316666668,14.9544583333,11.8194166667,31.1016666667,15.87275
725.94,10.1248333333,28.8198333333,32.1186666667,16.8731666667,10.0355,15.2853194444,12.1225,31.2938333333,15.97275
726.26,10.0198333333,28.7036666667,31.9225,16.617,9.89316666668,14.918,12.0315,31.0846666667,15.67475
726.58,10.7465,28.8931666667,32.3646666667,17.113,10.3926666667,15.2483194445,12.4495,31.6358333333,15.98125
726.90,11.1091666667,28.8018333333,32.4836666667,17.185,10.591,15.3795416666,12.6774166667,31.6073333333,16.12725
727.21,11.4341666667,28.9801666667,32.4223333333,17.4718333333,10.7406666667,15.6203194445,12.7689166667,31.988,16.16625
727.53,11.41,28.7263333333,32.4371666667,17.2958333333,10.5396666666,15.5472361111,12.6965833334,31.8448333333,16.085
727.85,11.833,29.2095,32.8306666667,17.9046666667,11.2526666667,15.9812222223,13.2058333334,32.4423333333,16.553
728.17,11.7931666667,29.1538333334,33.2406666667,17.9931666667,11.4795,16.2980972222,13.5435,32.5161666667,16.803
728.49,12.2751666667,29.521,33.7296666667,18.512,11.9141666667,16.5590833333,14.1606666667,33.0131666666,17.307
728.80,12.3028333333,29.5605,33.9445,18.5503333334,11.8838333334,16.4107361112,14.255,32.7828333333,17.37125
729.12,12.2061666666,29.438,34.0445,18.4125,11.9133333333,16.2254861111,14.1386666667,32.9146666666,17.5595
729.44,12.4096666667,29.2923333334,34.1788333333,18.3021666667,12.213,16.2493611111,14.1556666666,33.0011666667,17.61775
729.76,12.4135,29.2258333333,34.1466666666,18.3035,12.1223333333,16.4392083334,14.2060833334,33.3686666667,17.79875
730.08,12.3851666667,29.4063333333,33.7933333333,18.3101666666,12.1801666667,16.4751111111,14.2285,33.2685,17.731
730.39,12.4586666667,29.6168333334,33.7798333333,18.3568333334,12.2128333333,16.727375,14.2593333333,33.6393333333,17.7625
730.71,12.3253333334,29.7063333334,33.828,18.0655,12.0556666667,16.6721666667,14.2435833333,33.553,17.88075
731.03,12.5526666666,30.006,34.05,18.4406666667,12.3121666667,16.93525,14.5545833334,33.624,18.4455
731.35,12.531,30.048,34.1483333333,18.552,12.101,16.9017638889,14.55125,33.5131666667,18.362
731.67,13.0806666667,30.583,34.338,18.9745,12.6328333333,17.2313333334,15.0004166667,33.9103333334,18.65875
731.98,13.2223333333,30.4995,34.2711666667,19.1383333333,12.6761666667,17.5257361111,14.9965833333,33.7998333333,18.91775
732.30,13.2926666666,30.4853333333,34.4543333333,19.1921666667,12.7371666667,17.6088333333,15.1135833334,34.0378333334,19.35075
732.62,13.407,30.4405,34.1518333333,19.227,12.7866666666,17.6814027778,15.1705833333,33.6756666667,19.1945
732.94,12.982,30.4286666667,34.184,19.1835,12.383,17.5425,14.9124166666,33.3786666667,18.98175
733.25,13.381,30.8756666666,34.5978333334,19.6425,12.6601666666,18.0900555556,15.2371666667,33.3535,19.5155
733.57,13.1041666667,30.8961666667,34.815,19.6045,12.3761666667,18.0825972222,15.1563333334,33.3796666667,19.64075
733.89,13.4056666666,31.196,35.1208333333,19.9751666667,12.6843333334,18.3166805556,15.5666666667,33.5423333334,19.96725
734.21,13.8313333333,31.4021666667,35.4451666666,20.3586666667,13.1611666667,18.6397083334,15.95925,33.759,20.18025
734.52,13.7795,31.64,35.6075,20.4838333333,13.3441666667,18.9426805555,16.05375,33.9786666666,20.32275
734.84,13.8873333333,31.7975,35.7828333333,20.448,13.3421666667,19.071625,16.13,34.1421666666,20.517
735.16,13.7046666667,31.5213333333,35.7793333333,20.229,13.1606666667,18.9722638889,15.9205,33.9671666667,20.6075
735.48,13.5738333334,31.6721666667,35.6416666666,19.9998333334,13.4478333333,18.9889027777,15.7245833334,34.1296666666,20.48125
735.79,13.6156666667,31.6176666667,35.7108333333,19.9405,13.7151666666,18.9203333333,15.57725,34.1471666667,20.362
736.11,13.6336666667,32.0521666667,36.1696666667,20.0096666666,13.8063333333,18.9598194444,15.94875,34.6266666666,20.6025
736.43,13.9666666666,32.0583333333,35.9196666667,20.169,14.0145,18.9340138889,16.12775,34.9798333333,20.6
736.74,13.2475,31.2611666666,35.3933333333,19.3248333333,13.5013333333,17.9985555555,15.4495,34.3481666667,19.88925
737.06,13.27,30.755,35.2211666667,19.1776666666,13.4895,17.6213055556,15.1088333333,34.543,19.8225
737.38,12.6225,30.2451666667,34.9145,18.7375,12.929,16.872625,14.329,33.9583333333,19.219
737.69,11.9573333334,29.7585,34.4675,18.3896666667,12.4233333334,16.3685277778,13.7968333333,33.554,18.782
738.01,12.0908333333,29.6863333333,34.4031666667,18.2413333333,12.4108333333,16.3475138889,13.6195,33.5176666667,18.819
738.33,11.7108333333,29.246,33.7921666666,17.7373333334,12.2001666667,15.7625277778,13.23425,33.0641666667,18.66725
738.64,11.2381666667,28.9573333334,33.4441666667,17.6083333334,11.9396666666,15.59425,12.854,32.97,18.242
738.96,11.2286666666,28.8395,34.037,17.7653333334,11.6791666667,15.5996805555,12.94125,32.926,18.3055
739.28,11.035,28.733,34.0498333333,17.5991666666,11.3438333333,15.5330833333,13.0666666667,32.6355,18.405
739.59,10.9085,28.5173333333,33.8228333333,17.795,11.169,15.671625,12.77725,32.2176666667,18.38025
739.91,11.0946666667,28.6036666667,33.6703333333,17.6026666667,11.0945,15.9085555556,12.8008333334,32.1228333333,18.71025
740.23,11.2816666667,28.9346666667,33.8515,18.0635,11.5788333333,16.2770555555,13.0515833334,32.4423333333,19.06525
740.54,11.7383333333,29.4501666666,34.03,18.1236666666,11.8271666667,16.5483611111,13.62275,32.155,19.24175
740.86,11.8936666666,29.4698333334,34.2233333333,18.2338333333,12.0613333333,16.7170694445,13.9385,32.3338333334,19.62075
741.18,11.9131666667,29.3863333334,34.3951666666,18.2925,12.195,16.7275833334,14.0408333334,32.3236666666,19.65975
741.49,11.8913333333,29.372,34.7205,18.4141666666,12.2715,16.6505972222,14.2556666667,32.433,19.74775
741.81,12.0726666667,29.5365,34.786,18.5988333334,12.3903333334,16.9164027778,14.3629166667,32.428,19.83175
742.12,12.4776666667,29.6703333334,35.1438333334,18.7233333333,12.8535,17.0605555555,14.6950833333,32.5061666666,19.926
742.44,12.3568333333,29.8826666666,34.9888333334,18.5456666666,12.825,16.9794027777,14.6269166667,32.6278333333,19.70875
742.76,12.0455,29.8675,34.7523333333,18.2785,12.4233333334,16.7470277778,14.1385,32.3133333334,19.37325
743.07,12.319,29.9671666667,34.7226666667,18.3855,12.9636666666,16.887375,14.4785833333,32.5813333334,19.34875
743.39,11.9733333333,30.0418333333,35.0768333333,18.5265,12.9466666666,16.4724305555,14.5233333333,32.4035,19.06075
743.70,11.9278333333,30.0325,35.1746666666,18.3831666666,12.9695,16.408625,14.598,32.3501666666,19.14625
744.02,11.3711666666,29.776,34.578,18.3826666667,12.7336666667,16.2921944445,14.1625833333,32.2433333334,18.8355
744.34,11.0963333333,29.4051666667,34.0878333333,17.9021666667,12.4425,16.1195277778,13.6040833334,31.6468333334,18.13125
744.65,11.3391666667,29.6205,34.2781666667,17.9388333333,12.4405,16.0100694445,13.4599166667,31.9273333333,18.4935
744.97,11.0308333333,29.396,33.927,17.6811666667,12.3306666667,15.8394583333,13.39425,31.9435,18.36125
745.28,10.9245,29.571,34.0816666667,18.0491666667,12.451,15.9163333333,13.67475,32.1848333333,18.5065
745.60,10.2323333333,29.3673333333,33.746,17.6216666667,11.7608333333,15.3263611111,13.331,31.7513333333,18.63825
745.91,10.8508333333,29.618,33.9323333334,18.2588333333,12.4281666667,15.5748888889,13.7358333333,31.8243333333,19.165
746.23,11.0021666666,29.628,33.9178333333,18.5345,12.6955,15.9448055555,13.9673333334,32.2778333334,19.48725
746.55,10.6025,29.7328333333,33.5698333333,18.1311666666,12.0061666666,15.8892222222,13.45925,32.1966666667,19.31375
746.86,10.969,30.1036666666,33.8283333334,18.3575,12.599,16.5141666667,13.7494166666,32.663,19.9495
747.18,11.4835,30.2706666667,33.9411666666,18.6425,12.5398333333,16.5316388889,13.8470833333,32.9761666667,19.756
747.49,11.4616666667,30.2468333333,34.5296666667,18.5643333333,12.643,16.5867222222,14.0640833333,33.1353333333,19.879
747.81,11.6173333333,30.372,34.4951666667,18.6255,12.6728333333,16.6815416666,14.366,33.2423333333,20.0115
748.12,11.94,30.786,34.9038333333,19.0486666666,13.0523333333,17.1457222222,15.0285833333,33.3635,19.9955
748.44,11.8118333333,30.7376666667,34.4481666667,18.7163333333,12.5975,16.6055,14.7255,32.8921666666,19.34475
748.75,12.3598333333,30.7506666666,34.8258333334,18.7865,13.0466666666,16.9303888889,14.6029166666,33.3706666666,19.4355
749.07,13.0506666667,31.4361666667,35.104,19.1816666667,13.4001666667,17.4293055556,14.72125,33.7798333333,19.58675
749.38,12.7305,31.421,34.7023333333,18.6903333333,12.8498333334,17.51175,14.60575,33.616,19.34125
749.70,12.999,31.632,34.7033333333,18.751,12.8441666667,17.73275,14.7961666667,33.5616666666,18.96825
750.01,13.0521666667,31.593,35.1331666666,18.7341666667,12.7995,17.6206111111,15.1791666667,33.6753333333,19.18775
750.33,12.8086666667,31.0733333333,34.255,18.2871666667,12.1246666667,17.2023055555,14.7858333333,33.4151666666,18.49925
750.64,12.316,30.9606666667,33.6308333333,18.1023333333,12.1375,17.0142916667,14.692,33.497,18.474
750.96,13.0008333333,31.2563333333,33.6585,18.3296666666,12.2615,17.507875,14.8631666667,33.6586666667,18.98025
751.27,13.3601666667,31.8248333333,34.2695,19.1038333333,12.7805,17.9614583333,15.1879166667,34.3365,19.494
751.59,13.2935,31.6985,33.9988333333,19.1446666667,13.0046666666,18.0525555556,14.89875,34.2725,19.75125
751.90,13.8471666667,32.0416666667,34.433,20.062,13.4485,18.7284166666,15.3014166667,34.9791666667,20.6375
752.22,13.7636666666,32.1323333333,34.3798333333,19.9821666666,13.2921666667,18.6618472222,15.5946666667,34.689,20.8445
752.53,13.4353333333,31.847,33.9395,19.7648333333,13.1691666667,18.3403333333,15.50575,34.6643333333,20.36375
752.85,13.5121666666,31.7228333333,33.9613333333,19.91,13.4308333333,17.96575,15.4291666666,34.7593333333,20.24625
753.16,13.4086666666,31.457,33.9245,19.6735,13.4531666667,17.4878888889,15.0894166666,34.449,20.3015
753.47,13.3478333333,30.872,33.5458333334,19.3406666667,13.3846666666,17.121625,14.4836666667,33.9193333333,19.736
753.79,13.7875,31.5676666667,34.4541666666,19.912,13.9045,17.7119166667,14.73625,34.2781666666,20.2195
754.10,14.1388333334,31.724,35.2806666666,20.2306666667,13.8666666667,18.0604027778,14.5610833333,34.2446666667,20.5355
754.42,13.6998333333,31.3505,34.8836666667,19.9761666667,13.6703333333,17.4877916667,14.22175,33.9295,20.36
754.73,13.7501666666,31.1681666667,34.7245,19.7023333333,13.6381666667,17.4162083333,14.3601666666,34.0551666666,20.558
755.05,13.5058333333,30.8933333333,34.3316666667,19.3016666667,13.2281666667,17.1326527778,14.32425,33.7838333334,20.19175
755.36,13.4328333334,30.9438333333,34.3058333333,18.913,13.1991666667,17.1026805556,14.2245,33.4313333333,19.75375
755.67,13.3393333333,31.1203333333,34.2031666666,18.9408333333,12.8968333333,16.8933333333,13.96925,33.5623333333,19.5055
755.99,13.3073333333,30.5798333334,34.016,18.7221666667,12.5785,16.7094166667,13.7829166667,33.1876666667,19.1785
756.30,13.5611666667,30.4345,34.0523333333,18.8466666667,12.6588333333,17.3213055555,13.9780833333,33.1345,19.65375
756.62,14.1305,30.8895,34.0733333333,19.3415,13.2746666666,17.716875,14.3848333333,33.7728333333,19.6695
756.93,14.4846666667,31.2671666667,34.1843333333,19.7848333333,13.3398333334,18.0452083334,14.7050833334,33.7823333333,20.253
757.24,14.2478333333,31.0623333333,34.072,19.552,12.9881666666,17.7465833333,14.6953333333,33.6211666666,20.17025
757.56,14.2226666666,31.3625,33.6361666666,19.2581666667,13.0896666667,17.8537222222,14.9325,33.5895,19.96075
757.87,14.1263333333,31.4126666666,34.0381666667,19.4238333333,13.1505,17.7432222222,14.7769166666,33.8138333334,19.84225
758.18,13.813,31.3655,34.1406666667,19.285,12.8096666667,17.5335972222,14.44025,33.5843333334,19.54375
758.50,13.812,31.2215,34.1545,19.1223333333,12.7641666667,17.2551666666,14.2030833333,33.3411666667,19.3455
758.81,13.813,30.9503333334,33.984,19.1515,12.6606666666,17.1635972222,14.0520833334,33.1375,19.1555
759.13,13.9085,30.4348333333,34.0581666667,19.316,13.0825,17.393875,14.107,32.9906666667,19.343
759.44,13.6046666666,30.38,33.8526666666,19.4806666667,12.907,17.3926666667,14.1549166666,33.0153333334,19.69775
759.75,13.529,30.2811666667,33.3951666666,19.3073333334,12.2633333333,17.0861111112,13.8241666667,32.6655,19.15175
760.07,13.1733333334,30.2435,33.4965,19.3525,11.908,17.1982083333,13.9186666667,32.6658333334,19.178
760.38,13.5105,30.5193333334,34.134,19.6905,12.5698333334,17.6427222222,14.4589166667,33.3801666666,19.543
760.69,13.7753333333,30.2508333333,33.9908333333,19.948,12.9415,17.9275555556,14.4563333333,33.5091666667,19.3895
761.01,13.6651666667,29.7763333334,34.2791666666,20.006,12.9896666667,18.0149027778,14.509,33.5583333334,19.47325
761.32,13.6356666666,29.4665,33.7618333333,19.7486666666,12.836,17.9967222222,14.3553333333,33.2463333334,19.13425
761.63,14.053,29.6296666667,33.8433333333,19.9861666666,13.0888333333,18.0829305555,14.5249166667,33.543,19.16125
761.94,14.1228333333,29.6896666666,33.7923333334,20.0268333333,13.1443333333,18.2363194445,14.5245,33.6235,19.423
762.26,14.045,29.5898333334,33.5963333334,19.7435,13.1281666666,18.1506944445,14.4326666667,33.5131666666,19.8365
762.57,14.7225,30.3863333333,34.115,20.192,13.5783333333,18.6981388889,15.3406666666,34.1825,20.41375
762.88,15.3851666667,30.961,34.907,20.416,14.1393333333,19.3218611111,15.42975,34.5911666666,20.887
763.20,15.5946666667,31.137,35.6346666667,20.6221666667,14.622,19.6315972223,15.6851666666,34.9935,21.225
763.51,15.6286666667,30.875,35.4836666666,20.551,14.6875,19.5011805556,15.5829166667,34.725,21.41525
763.82,15.3333333333,30.8576666667,35.2748333334,20.4028333334,14.4103333333,19.4905972223,15.5103333333,34.5825,21.337
764.14,15.3825,30.8713333333,35.128,20.5191666667,14.3448333333,19.5985972222,15.5815,34.4045,21.7195
764.45,15.7946666667,31.2415,35.2085,20.7876666666,14.5633333334,19.834375,15.67475,34.6445,21.982
764.76,16.1418333334,31.6473333334,35.6318333333,21.1526666666,15.0801666667,20.3506388888,16.1185833333,35.107,22.646
765.07,16.0683333333,31.7293333333,35.5533333333,21.1191666666,15.2603333333,20.6674444444,16.3645,35.1046666667,22.95325
765.39,16.0391666667,31.5953333333,35.6866666667,21.1031666667,15.035,20.8075972222,16.41275,35.404,22.68425
765.70,16.2771666667,31.9136666667,36.1131666667,21.6651666667,15.478,21.1799444445,16.8548333334,35.803,23.02875
766.01,15.4496666666,31.3493333334,35.648,21.3661666667,14.9851666666,20.6629305555,15.9771666666,35.2118333334,22.42525
766.32,15.4545,31.4263333333,35.9055,21.6483333333,15.2696666667,20.7520972223,16.4818333333,35.2326666667,22.4835
766.64,15.0283333333,31.4516666666,35.4813333334,21.5035,14.895,20.4112777778,16.2551666666,34.7991666666,22.7425
766.95,14.9026666666,31.8521666667,35.896,21.4343333333,14.7611666667,20.8004861111,16.26725,35.1056666667,22.60375
767.26,14.4765,31.4135,35.48,21.1518333333,14.5201666667,20.5356527778,15.9641666666,34.747,22.08125
767.57,14.7418333333,31.9101666666,36.2526666667,21.228,14.76,20.8187222223,16.516,35.2308333333,22.332
767.88,14.2215,31.4876666667,36.0971666667,20.9105,14.4086666666,20.3368055556,16.245,34.3826666666,22.20325
768.20,14.0386666667,31.5073333334,36.0481666667,21.0241666667,14.4638333333,20.1294583334,16.2316666666,33.8743333334,22.05775
768.51,13.61,30.6976666667,35.899,20.425,13.7403333333,19.7946666667,15.5993333333,33.1328333333,21.5125
768.82,13.0695,30.8605,35.5301666666,20.4068333333,14.0815,19.9529166666,15.7928333333,32.7611666666,21.229
769.13,13.1881666667,30.9583333333,35.9713333334,20.4391666667,14.0288333334,20.5195833333,15.7155833334,32.8921666666,21.18575
769.44,13.0821666667,31.0581666667,35.6191666667,20.2296666667,14.177,20.5980138889,15.497,32.5715,21.00775
769.76,12.5686666666,30.8766666667,34.49,19.8943333333,13.9128333333,20.1245138889,14.8049166667,31.9893333334,20.522
770.07,12.5305,30.9316666667,34.3785,19.6575,14.7208333334,20.2617361111,14.9431666667,31.9878333333,20.0635
770.38,13.1933333333,31.3581666666,34.432,20.1175,15.8343333333,20.6436666667,15.457,32.0685,20.95575
770.69,13.874,31.9481666667,34.6513333333,20.543,16.499,21.1574444445,15.6279166667,32.3503333334,21.22975
771.00,12.982,31.3706666667,34.4923333333,19.5823333333,16.2878333334,20.4708055556,14.8359166667,31.6458333333,20.403
771.32,13.168,31.7293333333,34.2168333333,19.7233333333,16.0388333333,20.7219166666,15.0395,32.0315,20.06625
771.63,13.3878333333,31.8246666666,34.1648333334,19.6843333334,15.55,20.8550416667,14.8788333333,31.8248333333,19.9575
771.94,13.0425,32.1938333333,33.5155,19.6243333333,15.5636666667,20.4382916666,14.32725,31.4058333333,19.4365
772.25,13.5493333333,32.6093333334,33.5176666667,19.3911666667,15.3656666667,20.2819861111,13.8806666667,31.0385,19.4405
772.56,13.4956666666,32.7465,33.1835,19.126,15.231,20.1579861111,13.70175,30.4991666667,18.74525
772.87,14.4685,33.1221666667,33.83,19.548,15.8841666666,21.0474861111,14.7105,30.9365,19.09425
773.18,15.2683333334,33.4088333334,34.5803333333,20.131,16.5028333334,21.3456666666,14.9029166667,31.5571666667,19.331
773.50,15.048,33.0676666666,34.1803333333,20.2453333334,15.8575,21.403125,14.5233333333,31.5881666666,19.2335
773.81,14.2233333333,32.1308333333,33.4226666667,19.391,14.9143333333,20.6391666666,13.9868333334,30.8901666667,18.208
774.12,14.7516666666,32.5053333334,34.1873333333,19.8368333333,15.554,20.7781805556,14.45375,31.3276666666,19.02175
774.43,15.0051666667,32.3206666667,33.9693333333,19.9766666667,15.6151666667,20.668875,14.3559166666,31.3345,19.6065
774.74,14.5225,31.3468333333,33.965,19.1001666667,15.5223333333,20.1503055555,14.0225,30.7551666667,19.495
775.05,14.145,31.1005,33.675,18.4396666666,15.7211666666,19.8067777778,13.7839166667,30.6671666666,18.9915
775.36,14.1896666667,31.2383333333,34.5191666667,18.5505,15.8498333333,20.167875,13.8801666667,31.12,19.88125
775.67,14.2953333334,31.1093333334,34.928,18.9713333333,16.1576666667,20.1435555556,13.9604166667,31.6586666666,20.73975
775.98,14.958,32.0451666667,35.476,19.5823333333,16.6938333333,20.655,14.56475,32.6416666667,22.27425
776.30,13.4488333333,31.6695,34.6121666667,18.3166666667,15.4565,19.4478611111,13.2631666667,31.7933333334,21.7205
776.61,12.936,31.2381666666,33.7793333333,18.194,15.031,19.7767361111,13.81475,31.5355,22.03975
776.92,13.3251666666,32.2516666667,34.6341666667,18.9948333334,15.8861666667,20.3472083334,15.0506666666,32.3746666667,22.843
777.23,12.6466666667,32.8446666666,34.7151666667,18.872,15.4383333334,20.1609444445,14.545,32.3841666667,22.927
777.54,10.7458333333,31.4971666667,33.5185,17.3783333333,13.635,19.2711944444,13.1441666667,31.3123333333,21.90475
777.85,9.95433333334,31.0155,32.2098333334,16.6381666667,13.0688333333,18.6906944444,12.9054166666,30.5318333333,20.84025
778.16,9.34649999998,30.7648333334,31.05,16.41,12.657,18.4314027778,12.2430833333,30.0941666667,19.58475
778.47,8.58583333335,30.404,30.058,16.3203333333,12.0346666667,18.1312083334,11.80375,29.928,18.6795
778.78,9.04700000002,30.2011666667,29.3706666667,16.6085,12.121,18.0665,11.9465,30.0846666667,17.7885
779.09,9.4885,30.5435,29.5845,17.0881666667,12.627,18.7600555556,12.5979166667,30.2095,18.047
779.40,8.98549999999,29.4058333333,28.7245,15.884,12.1596666667,17.826,11.87675,29.5943333333,17.04325
779.71,10.5888333333,29.8375,29.4023333333,17.1455,13.0838333334,18.5645138889,13.23625,30.7513333333,18.0155
780.02,10.7656666667,30.2103333334,29.895,16.8318333333,12.7926666667,18.6499444444,13.20575,31.0661666667,17.838
780.33,9.75866666667,28.2505,28.4011666666,15.1281666667,11.3425,17.0965277778,11.184,29.5171666666,16.516
780.64,11.4248333333,28.3601666667,28.6141666667,16.1738333334,12.4105,17.995875,12.1939166667,30.1076666667,17.608
780.95,12.7293333334,28.7745,28.7891666666,16.6963333334,13.5285,18.1899583333,13.0253333333,30.3878333333,18.07275
781.26,13.5171666667,29.5206666667,29.6415,17.6161666667,14.361,18.7525972222,12.9973333333,31.7206666666,18.2415
781.57,14.3876666666,30.7201666667,30.9936666667,18.3075,15.4208333334,19.4925,13.94725,32.4978333334,19.21125
781.88,15.3905,31.5193333334,31.4115,18.6193333333,16.313,20.3336388889,14.9138333333,33.2413333333,20.203
782.19,15.2348333334,31.6216666667,30.9833333334,17.8805,16.0285,19.9901527778,15.1105833333,32.2751666667,19.888
782.50,14.4075,30.7108333334,29.9528333334,16.7458333333,14.9448333333,18.9859583333,13.8704166667,31.469,18.98125
782.81,13.9243333333,30.4931666667,29.8565,16.4053333334,14.5611666666,18.5572638889,13.557,31.0153333333,18.242
783.12,13.0133333333,30.1133333333,29.596,15.7323333334,13.9471666667,18.3530555556,12.7794166667,30.1635,17.2425
783.43,12.0203333333,28.9561666667,28.7033333333,14.5625,13.0975,17.5237916666,11.9865,29.1921666666,16.591
783.74,14.3968333333,30.5555,29.8608333334,15.9381666667,14.651,19.4979166666,14.1259166667,30.42,17.35275
784.05,14.7555,31.2328333333,31.0606666667,16.3396666667,15.2893333334,19.7902361111,14.5831666667,30.2858333333,17.25225
784.36,15.2526666667,32.1315,31.9901666666,17.356,15.659,20.8849444444,14.8639166667,30.5231666666,17.6035
784.67,15.6005,32.9958333333,32.3916666667,17.9103333333,15.3873333333,21.755875,15.7250833333,29.4955,18.7635
784.98,15.5781666667,32.798,32.1733333333,18.344,15.3106666667,21.3657361111,15.373,29.0683333334,19.004
785.29,14.5923333333,31.3841666666,33.0291666666,17.9183333333,14.646,21.1460694444,14.6279166666,28.3081666667,19.5545
785.60,14.6978333333,31.0476666667,33.7025,19.3565,15.524,21.7578333333,15.1019166667,29.0436666667,21.36075
