wavelength,Back_PhrAlam,Belly_PhrAlam,Breast_PhrAlam,Crissum_PhrAlam,Crown_PhrAlam,DorTail_PhrAlam,Patch10_PhrAlam,Rump_PhrAlam,Throat_PhrAlam,WingTip_PhrAlam
258.02,7.12416666667,7.53441666666,7.61433333333,8.03183333334,8.64549999999,9.34996249999,18.6093333333,8.79800000001,7.71225,8.47849999999
258.40,6.7745,7.2235,7.12058333333,7.45733333333,8.05891666667,8.86269583332,18.2256666666,8.25541666667,7.19241666667,8.11816666668
258.77,6.437,7.01116666667,6.71733333333,7.16075,7.73208333333,8.44601250001,17.9480833333,7.83541666667,6.90775,7.91991666667
259.15,6.38316666667,7.07858333334,6.68725,7.13941666667,7.65966666668,8.33425416667,18.0234166667,7.86416666667,6.90841666666,8.02225000001
259.52,6.14116666666,6.82091666667,6.38991666667,7.00525,7.47150000001,8.0554375,17.6861666667,7.59158333332,6.68966666667,7.87150000001
259.89,5.94975,6.6145,6.14641666666,6.803,7.28549999999,7.745275,17.5385833333,7.3455,6.39075,7.72658333334
260.27,5.782,6.41675,5.98941666666,6.65441666666,7.09341666667,7.5262625,17.4013333333,7.18341666667,6.20891666667,7.68066666666
260.64,5.92266666667,6.48508333333,6.137,6.6285,7.14366666666,7.47915,17.5438333334,7.2715,6.318,7.79433333333
261.01,6.156,6.80616666667,6.39683333333,6.92366666667,7.43258333332,7.72162916667,17.8355833333,7.45208333332,6.58291666666,8.03366666667
261.39,6.35725,7.08358333333,6.684,7.302,7.69958333334,7.99282083333,18.0679166666,7.82733333334,6.94783333333,8.3315
261.76,6.60983333333,7.31358333333,6.80441666667,7.56908333333,7.88316666667,8.11039583333,18.2279166666,8.08608333332,7.23233333334,8.61733333334
262.13,6.9185,7.72716666667,7.11483333333,7.99816666667,8.32058333333,8.39244583333,18.61075,8.48058333333,7.64191666667,9.00975000001
262.51,7.15433333333,8.01733333333,7.346,8.33558333334,8.66325,8.50198333333,18.7914166667,8.74400000001,8.09791666667,9.18474999999
262.88,7.63508333333,8.51108333333,7.91933333333,8.87158333333,9.09758333334,8.8463875,19.287,9.24250000001,8.62533333333,9.56966666667
263.25,8.191,9.03075,8.60116666667,9.51608333333,9.66966666667,9.41246666667,19.74125,9.89558333332,9.23733333333,10.1105833333
263.63,8.53300000001,9.48833333333,8.99066666666,9.88149999999,10.0379166667,9.72760000002,20.1315,10.3761666667,9.50033333333,10.53275
264.00,8.82358333333,9.76383333334,9.23691666666,10.244,10.4140833333,10.0798625,20.2614166666,10.83775,10.01725,10.8776666667
264.37,8.95508333332,9.92949999998,9.34283333334,10.4324166667,10.4918333333,10.2822875,20.42125,10.8828333333,10.1389166667,10.9458333333
264.75,8.60375,9.63158333333,9.12991666666,10.30525,10.2841666667,10.3260125,20.1018333334,10.49825,9.83858333333,10.68775
265.12,8.26383333333,9.1095,8.77533333334,9.75008333334,9.86833333334,9.92641666666,19.5695,10.1155833333,9.52383333333,10.24775
265.49,8.2755,9.04441666667,8.55116666667,9.55483333333,9.95308333334,9.90657083333,19.4636666666,9.95650000001,9.52433333332,10.2014166667
265.87,8.43925,9.32824999999,8.69691666667,9.61591666666,10.12825,10.1917916667,19.5689166667,10.0355833333,9.45716666668,10.2405833333
266.24,8.54375,9.13316666667,8.70616666667,9.45508333333,9.87891666668,10.2322541667,19.2446666666,9.828,9.38183333333,10.24525
266.61,8.7265,9.20883333332,8.92008333332,9.44216666666,9.91216666666,10.4598041666,19.4618333334,9.80474999999,9.40841666668,10.3575
266.98,8.49291666666,9.02191666666,8.73525,9.2025,9.76991666666,10.3751958333,19.3626666667,9.64583333333,9.24699999999,10.2874166667
267.36,8.261,8.75800000001,8.495,8.85891666666,9.57841666666,10.2425,19.4686666667,9.36741666668,9.16524999999,9.97116666667
267.73,8.13633333333,8.56975,8.38116666667,8.69916666666,9.39958333333,10.11565,19.3535,9.21966666666,9.05349999999,9.76266666667
268.10,8.136,8.64858333334,8.44291666666,8.73099999999,9.30691666667,10.1387541667,19.3813333333,9.13133333333,9.05441666667,9.72625
268.48,8.00416666667,8.48708333334,8.32533333333,8.65166666668,9.14833333334,10.0202,19.1684166667,9.15633333334,8.95675000001,9.58833333334
268.85,8.01866666667,8.62133333334,8.34666666666,8.77333333334,9.18399999999,10.016,19.1013333333,9.24800000001,8.984,9.65600000001
269.22,8.17858333333,8.74791666667,8.4225,8.95533333334,9.25991666667,10.0377666667,19.2125833333,9.40158333334,9.05258333333,9.87674999999
269.59,8.10158333333,8.59091666667,8.39,8.81991666666,9.03900000001,9.90796666667,19.1439166667,9.24491666667,8.80716666666,9.74191666667
269.97,7.89525,8.35091666667,8.31575,8.62608333334,8.81908333333,9.73784583333,18.9428333334,9.17966666666,8.70149999999,9.58283333334
270.34,8.12683333333,8.67508333333,8.57658333333,8.88125000001,9.20091666668,10.1404833333,19.43625,9.52524999999,8.99699999999,9.96025000001
270.71,7.99583333333,8.58741666667,8.42591666667,8.71116666667,9.09583333334,10.0908333333,19.3036666667,9.59708333334,8.85108333333,9.96533333333
271.09,7.46183333333,7.96841666667,7.84058333334,8.13816666667,8.63091666668,9.59224166668,18.8556666667,9.14674999999,8.30075,9.46274999999
271.46,6.95908333334,7.48541666667,7.247,7.68333333333,8.07908333333,9.01919999999,18.1038333333,8.60541666667,7.65183333334,8.98566666666
271.83,6.99775,7.51791666667,7.21616666666,7.61399999999,8.06449999999,8.93651249999,17.9936666667,8.63508333332,7.67516666666,8.93008333332
272.20,6.8635,7.49691666667,7.11158333334,7.454,8.01225000001,8.82195833334,17.8113333333,8.51949999999,7.57366666667,8.85541666667
272.58,6.979,7.76433333333,7.20583333333,7.60066666666,8.15908333333,8.94816250001,17.9454166667,8.54333333332,7.70775,8.9505
272.95,7.057,7.85025,7.21925,7.64816666667,8.18966666667,8.97784583333,17.9849166667,8.57291666668,7.75858333333,8.93100000001
273.32,6.86316666667,7.73325,7.17458333333,7.56083333334,8.06958333334,8.98398333334,17.8565,8.47449999999,7.62725,8.79633333333
273.69,6.942,7.88208333334,7.21275,7.59450000001,8.10258333333,9.07861666666,17.7978333333,8.61024999999,7.74375,8.96916666667
274.06,7.06575,7.99025,7.31441666667,7.73916666666,8.28616666667,9.16847916668,17.9516666666,8.73449999999,7.81208333333,9.11616666667
274.44,6.81675,7.76,7.13183333333,7.51483333334,8.09916666666,8.926025,17.6251666666,8.58950000001,7.54775,8.83008333332
274.81,6.64716666667,7.602,6.9745,7.48233333334,7.92258333332,8.69174166666,17.4656666667,8.392,7.32,8.69916666667
275.18,7.09716666667,8.1145,7.2905,8.01108333333,8.29874999999,9.05183750001,17.7763333333,8.72241666668,7.75108333333,9.02391666667
275.55,7.62433333333,8.64675,7.82,8.52883333333,8.89866666667,9.57734583334,18.2164166666,9.26133333333,8.345,9.57466666668
275.93,7.586,8.63475,7.79333333333,8.6925,9.07816666666,9.74585416667,18.28425,9.21316666666,8.396,9.70733333333
276.30,7.67683333333,8.53316666667,7.77575,8.75283333334,9.12308333333,9.89425416667,18.3719166667,9.33775,8.45675,9.65858333334
276.67,7.73591666667,8.33066666667,7.75583333333,8.73566666667,9.14291666666,9.94020833333,18.30625,9.33566666666,8.48825,9.683
277.04,7.98783333333,8.47208333333,8.00041666667,8.87558333333,9.38258333333,10.0613416667,18.5104166667,9.58175,8.71433333333,9.95008333334
277.41,8.26991666667,8.69125,8.19116666667,9.13808333334,9.68416666666,10.1860958333,18.7869166667,9.839,8.91741666667,10.17425
277.79,8.43475,8.65025,8.32308333333,9.33516666668,9.87533333332,10.3711208333,18.95425,9.93366666668,8.99016666667,10.2683333334
278.16,8.36633333333,8.58175,8.17891666666,9.24583333334,9.71466666666,10.3935416667,18.8310833333,9.82108333332,8.85791666667,10.1023333333
278.53,8.43925,8.60291666667,8.15425,9.17808333334,9.64208333334,10.2854958333,18.9990833334,9.72258333334,8.77208333332,10.1108333333
278.90,8.7585,8.9425,8.592,9.42508333333,10.0916666667,10.6850458333,19.1459166666,10.0791666667,9.08925000001,10.51675
279.27,8.68,8.81383333333,8.63558333333,9.44533333332,10.0100833333,10.6421291667,19.0070833333,10.1213333333,9.02175000001,10.4804166667
279.64,8.27941666667,8.41183333333,8.29641666666,9.08366666667,9.50566666666,10.2900916667,18.64575,9.73866666666,8.57858333333,9.97633333332
280.02,8.01491666667,8.26816666666,8.15708333333,8.76758333332,9.14874999999,10.1280541667,18.45925,9.62166666667,8.40558333333,9.61441666666
280.39,7.89816666667,8.284,8.09808333333,8.66750000001,9.06033333334,10.0348916667,18.3205,9.48141666667,8.27916666667,9.59425000001
280.76,7.58158333333,8.12108333333,7.84908333333,8.38883333332,8.76449999999,9.70577916666,17.9925833334,9.22325,7.9575,9.31783333334
281.13,7.426,7.98558333333,7.71141666667,8.34466666667,8.62758333332,9.62094166668,17.8015,9.08000000001,7.8495,9.30316666667
281.50,7.23766666666,7.84641666667,7.55708333334,8.15708333333,8.47891666667,9.46406249999,17.6015,8.8225,7.68758333333,9.18341666666
281.87,7.169,7.85358333333,7.53141666667,8.09875000001,8.45700000001,9.37182916666,17.6155,8.86433333332,7.68083333333,9.03899999999
282.25,7.3075,7.88483333334,7.56708333333,8.12358333334,8.55133333332,9.32834583334,17.7755833333,8.93149999999,7.76641666667,9.10383333334
282.62,7.3055,7.84383333333,7.46591666667,8.12416666666,8.47358333332,9.30135,17.5828333333,8.92050000001,7.79291666667,9.06883333333
282.99,7.20625,7.66141666667,7.18433333333,8.02108333332,8.26375000001,9.09630833333,17.5034166667,8.77258333333,7.58783333333,8.81433333333
283.36,7.051,7.57566666666,7.01625,7.72775,8.08074999999,8.89620833334,17.2894166667,8.47216666666,7.35766666667,8.64958333334
283.73,6.99233333333,7.51183333333,6.89475,7.63366666668,8.01633333333,8.75963333333,17.26875,8.29383333333,7.26241666667,8.64275000001
284.10,7.17516666667,7.61583333333,7.02025,7.76891666666,8.16941666667,8.87342083334,17.38975,8.24958333333,7.31525,8.88708333333
284.47,7.30758333333,7.75,7.15275,7.95266666667,8.34216666666,8.9424,17.6146666666,8.44258333333,7.47341666667,9.151
284.85,7.45916666667,7.84233333333,7.31375,8.11766666666,8.56600000001,9.09495416667,17.9394166667,8.65491666667,7.69183333333,9.28791666666
285.22,7.51483333333,7.94333333334,7.3875,8.17258333334,8.62458333333,9.1347375,18.081,8.73,7.72075,9.27058333334
285.59,7.47575,7.912,7.29958333334,8.15566666667,8.55208333333,9.07085416667,18.0608333334,8.72508333334,7.68466666667,9.19266666668
285.96,7.39841666667,7.88133333333,7.27858333333,8.21341666666,8.5455,9.07317083334,18.0246666666,8.65583333332,7.60566666666,9.22616666666
286.33,7.16416666667,7.79933333333,7.22533333333,8.13233333333,8.37666666667,8.873075,17.8261666667,8.52150000001,7.52125,9.10675000001
286.70,7.10825,7.91008333333,7.27025,8.21791666667,8.50808333334,8.90950000001,17.97525,8.55316666667,7.61341666667,9.17516666666
287.07,7.09091666667,8.04408333333,7.35458333333,8.31083333334,8.53749999999,8.89796666666,18.0200833333,8.57275,7.74675,9.24141666666
287.44,7.27991666667,8.30275,7.54283333333,8.63341666667,8.77850000001,9.14679166666,18.3538333333,8.89150000001,7.98016666667,9.47533333334
287.82,7.56833333333,8.70058333334,7.89808333333,8.96366666667,9.13733333334,9.47514166666,18.7119166667,9.27708333333,8.33816666666,9.75808333334
288.19,7.56133333333,8.88166666667,7.99716666667,9.13958333332,9.28975000001,9.46857500001,18.8745833333,9.44141666667,8.43958333333,9.75983333333
288.56,7.45675,8.85608333333,7.92316666666,9.12900000001,9.2215,9.3669875,18.9145833333,9.32908333333,8.38133333333,9.58383333334
288.93,7.45741666667,9.06083333333,7.98958333333,9.24775000001,9.22599999999,9.41608750001,19.013,9.40291666666,8.41341666667,9.55133333332
289.30,7.3695,9.07133333333,7.89191666667,9.23133333333,9.09500000001,9.31921249999,18.9548333333,9.39816666667,8.34516666667,9.41341666666
289.67,7.47133333333,9.25958333333,7.98791666667,9.44408333334,9.187,9.40367499999,19.1728333333,9.55424999999,8.47033333333,9.49675000001
290.04,7.24758333333,9.18416666666,7.76166666667,9.26241666667,8.92025,9.1233625,19.1495833333,9.35599999999,8.38958333334,9.15191666666
290.41,7.33508333334,9.35208333334,7.77775,9.37608333333,8.99158333334,9.22245416666,19.3435833333,9.39649999999,8.37441666667,9.21191666666
290.78,7.37816666667,9.40183333334,7.84541666667,9.41216666667,9.02050000001,9.22741666668,19.4186666667,9.42750000001,8.41058333333,9.20258333334
291.15,7.431,9.49449999999,7.88641666667,9.45150000001,9.07883333334,9.33085833333,19.652,9.48433333333,8.44725,9.19616666667
291.52,7.43841666667,9.53075000001,8.00133333333,9.50475,9.11366666666,9.32224166666,19.7584166667,9.50641666667,8.55741666667,9.26141666666
291.89,7.38008333333,9.54491666667,7.99608333333,9.59049999999,9.09708333332,9.27618333333,19.87275,9.4605,8.57391666667,9.26925000001
292.26,7.54758333333,9.72525,8.19658333333,9.82116666667,9.18649999999,9.42337083332,20.0635,9.63633333334,8.78658333333,9.43016666667
292.64,7.796,10.184,8.54,10.1355,9.47258333332,9.67542916668,20.2600833333,9.97558333332,9.14533333334,9.66116666667
293.01,7.86541666667,10.35575,8.77566666666,10.3574166667,9.55475000001,9.70253333334,20.4839166666,10.1008333333,9.34166666667,9.8095
293.38,7.7175,10.3116666667,8.81383333333,10.37775,9.57658333334,9.53902083333,20.6213333333,10.0459166667,9.31433333333,9.66641666666
293.75,7.57683333334,10.3070833333,8.87483333333,10.3381666667,9.48999999999,9.35860416667,20.5828333333,9.94358333334,9.29341666667,9.51566666667
294.12,7.91966666666,10.6380833333,9.19325,10.7636666667,9.88916666667,9.61201250001,21.0173333333,10.2790833333,9.59216666666,9.90375
294.49,8.05458333333,10.8305833333,9.37475,11.0183333333,10.1089166667,9.69115416668,21.16825,10.4573333333,9.82491666667,9.99633333334
294.86,8.046,10.9148333333,9.44833333333,11.14,10.0646666667,9.56904583333,21.29475,10.5028333333,9.88116666666,9.85183333333
295.23,8.03233333333,11.0295833333,9.55258333334,11.3090833333,10.1348333333,9.58992083335,21.4105,10.5954166667,9.98658333333,9.90358333334
295.60,7.76175,10.86325,9.3205,11.17375,9.93816666666,9.31391250001,21.3778333334,10.4270833333,9.79808333334,9.56258333333
295.97,7.68466666667,10.842,9.24641666667,11.1941666667,9.81916666668,9.17337083334,21.407,10.4119166667,9.76908333332,9.41950000001
296.34,7.45808333333,10.6245833333,8.98733333334,11.0571666666,9.57283333334,8.98752916667,21.1980833333,10.2560833333,9.64433333333,9.19716666667
296.71,7.13308333333,10.372,8.68775,10.9453333333,9.34424999999,8.769125,21.144,10.0363333333,9.42191666667,8.92775
297.08,6.9975,10.1980833333,8.5205,10.8246666667,9.26149999999,8.60991666667,21.04475,9.9035,9.29866666667,8.78516666667
297.45,7.12466666667,10.4191666667,8.65933333334,10.9843333334,9.41708333333,8.77889166667,21.2109166667,10.0228333333,9.51350000001,8.92691666667
297.82,7.23558333334,10.5571666667,8.72716666667,11.0944166667,9.59083333334,8.92306666666,21.4025,10.17675,9.63391666667,9.08041666666
298.19,7.0795,10.497,8.73041666667,11.0653333333,9.51900000001,8.84342083333,21.391,10.0958333333,9.58183333334,8.99024999999
298.56,6.97816666667,10.43625,8.67566666667,11.0740833333,9.4425,8.84356666667,21.4663333333,10.03075,9.58266666666,8.96558333333
298.93,6.89175,10.37425,8.62116666667,11.0620833333,9.40441666667,8.76655,21.5288333333,10.001,9.49158333333,8.90600000001
299.30,6.71016666666,10.255,8.48208333333,10.9346666666,9.25399999999,8.5284625,21.3975,9.87849999999,9.33175000001,8.69108333334
299.67,6.68908333333,10.3303333333,8.44991666667,10.9520833333,9.22125000001,8.48933333334,21.3885833333,9.88633333333,9.31691666668,8.61883333334
300.04,6.69241666667,10.5213333333,8.54966666667,11.0405833333,9.30208333333,8.55019166667,21.47225,9.99891666668,9.3485,8.61741666666
300.41,6.80341666667,10.7155833333,8.69533333333,11.13675,9.38741666667,8.54665416667,21.7751666667,10.1546666667,9.45616666665,8.68574999999
300.78,7.10525,11.0365833334,9.10208333333,11.3179166666,9.62883333332,8.73232083334,22.0730833333,10.3698333333,9.74066666665,8.86333333334
301.15,7.176,11.3639166667,9.29291666667,11.5905,9.78675000001,8.889925,22.2844166666,10.533,9.86133333334,8.96783333333
301.52,7.25116666667,11.5709166667,9.42050000001,11.7895833333,9.96083333333,8.94939583332,22.4693333334,10.6971666667,10.0140833333,9.07841666666
301.89,7.27116666666,11.6748333333,9.52966666667,11.93075,9.94400000001,8.872625,22.6286666667,10.7099166667,10.0448333333,8.96008333334
302.26,7.38833333333,11.84,9.59933333332,12.00725,10.0369166667,8.9072375,22.80475,10.8075833333,10.138,9.00633333334
302.63,7.43583333334,12.06175,9.68983333332,12.0493333333,10.08625,8.85100416666,22.875,10.87925,10.1644166667,8.92283333333
303.00,7.79508333333,12.44575,9.99091666666,12.437,10.3635833333,9.14090833333,23.0835,11.1381666667,10.5499166667,9.20616666666
303.37,8.08575,12.7708333333,10.3113333333,12.83275,10.7498333333,9.4391125,23.569,11.3966666667,10.9218333333,9.48049999999
303.74,8.141,12.94975,10.457,12.9704166667,10.8691666667,9.51248333333,23.7278333333,11.4596666667,11.0989166667,9.59175000001
304.10,8.304,13.15075,10.5980833333,13.1471666666,11.0565,9.61249583332,23.9296666667,11.59425,11.4150833334,9.86383333333
304.47,8.27583333334,13.3196666667,10.6815833333,13.2555833333,11.2025833333,9.69574583333,24.03775,11.6575833333,11.4509166667,9.86524999999
304.84,8.26491666667,13.3971666667,10.6854166667,13.3744166667,11.16775,9.68253333334,24.1265833333,11.7483333333,11.4589166667,9.83300000001
305.21,8.31575,13.4326666667,10.6408333333,13.25475,11.1111666666,9.619625,24.1844166667,11.7575833333,11.4721666667,9.72650000001
305.58,7.99133333333,13.1500833334,10.36,12.9269166667,10.771,9.26468750002,23.9690833333,11.43175,11.104,9.27574999999
